POA_CODE_2021,M_15_19_yr_Married,M_15_19_yr_Separated,M_15_19_yr_Divorced,M_15_19_yr_Widowed,M_15_19_yr_Never_married,M_15_19_yr_Tot,M_20_24_yr_Married,M_20_24_yr_Separated,M_20_24_yr_Divorced,M_20_24_yr_Widowed,M_20_24_yr_Never_married,M_20_24_yr_Tot,M_25_34_yr_Married,M_25_34_yr_Separated,M_25_34_yr_Divorced,M_25_34_yr_Widowed,M_25_34_yr_Never_married,M_25_34_yr_Tot,M_35_44_yr_Married,M_35_44_yr_Separated,M_35_44_yr_Divorced,M_35_44_yr_Widowed,M_35_44_yr_Never_married,M_35_44_yr_Tot,M_45_54_yr_Married,M_45_54_yr_Separated,M_45_54_yr_Divorced,M_45_54_yr_Widowed,M_45_54_yr_Never_married,M_45_54_yr_Tot,M_55_64_yr_Married,M_55_64_yr_Separated,M_55_64_yr_Divorced,M_55_64_yr_Widowed,M_55_64_yr_Never_married,M_55_64_yr_Tot,M_65_74_yr_Married,M_65_74_yr_Separated,M_65_74_yr_Divorced,M_65_74_yr_Widowed,M_65_74_yr_Never_married,M_65_74_yr_Tot,M_75_84_yr_Married,M_75_84_yr_Separated,M_75_84_yr_Divorced,M_75_84_yr_Widowed,M_75_84_yr_Never_married,M_75_84_yr_Tot,M_85_yr_over_Married,M_85_yr_over_Separated,M_85_yr_over_Divorced,M_85_yr_over_Widowed,M_85_yr_over_Never_married,M_85_yr_over_Tot,M_OS_visitors_Married,M_OS_visitors_Separated,M_OS_visitors_Divorced,M_OS_visitors_Widowed,M_OS_visitors_Never_married,M_OS_visitors_Tot,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_married,M_Tot_Tot,F_15_19_yr_Married,F_15_19_yr_Separated,F_15_19_yr_Divorced,F_15_19_yr_Widowed,F_15_19_yr_Never_married,F_15_19_yr_Tot,F_20_24_yr_Married,F_20_24_yr_Separated,F_20_24_yr_Divorced,F_20_24_yr_Widowed,F_20_24_yr_Never_married,F_20_24_yr_Tot,F_25_34_yr_Married,F_25_34_yr_Separated,F_25_34_yr_Divorced,F_25_34_yr_Widowed,F_25_34_yr_Never_married,F_25_34_yr_Tot,F_35_44_yr_Married,F_35_44_yr_Separated,F_35_44_yr_Divorced,F_35_44_yr_Widowed,F_35_44_yr_Never_married,F_35_44_yr_Tot,F_45_54_yr_Married,F_45_54_yr_Separated,F_45_54_yr_Divorced,F_45_54_yr_Widowed,F_45_54_yr_Never_married,F_45_54_yr_Tot,F_55_64_yr_Married,F_55_64_yr_Separated,F_55_64_yr_Divorced,F_55_64_yr_Widowed,F_55_64_yr_Never_married,F_55_64_yr_Tot,F_65_74_yr_Married,F_65_74_yr_Separated,F_65_74_yr_Divorced,F_65_74_yr_Widowed,F_65_74_yr_Never_married,F_65_74_yr_Tot,F_75_84_yr_Married,F_75_84_yr_Separated,F_75_84_yr_Divorced,F_75_84_yr_Widowed,F_75_84_yr_Never_married,F_75_84_yr_Tot,F_85_yr_over_Married,F_85_yr_over_Separated,F_85_yr_over_Divorced,F_85_yr_over_Widowed,F_85_yr_over_Never_married,F_85_yr_over_Tot,F_OS_visitors_Married,F_OS_visitors_Separated,F_OS_visitors_Divorced,F_OS_visitors_Widowed,F_OS_visitors_Never_married,F_OS_visitors_Tot,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_married,F_Tot_Tot,P_15_19_yr_Married,P_15_19_yr_Separated,P_15_19_yr_Divorced,P_15_19_yr_Widowed,P_15_19_yr_Never_married,P_15_19_yr_Tot,P_20_24_yr_Married,P_20_24_yr_Separated,P_20_24_yr_Divorced,P_20_24_yr_Widowed,P_20_24_yr_Never_married,P_20_24_yr_Tot,P_25_34_yr_Married,P_25_34_yr_Separated,P_25_34_yr_Divorced,P_25_34_yr_Widowed,P_25_34_yr_Never_married,P_25_34_yr_Tot,P_35_44_yr_Married,P_35_44_yr_Separated,P_35_44_yr_Divorced,P_35_44_yr_Widowed,P_35_44_yr_Never_married,P_35_44_yr_Tot,P_45_54_yr_Married,P_45_54_yr_Separated,P_45_54_yr_Divorced,P_45_54_yr_Widowed,P_45_54_yr_Never_married,P_45_54_yr_Tot,P_55_64_yr_Married,P_55_64_yr_Separated,P_55_64_yr_Divorced,P_55_64_yr_Widowed,P_55_64_yr_Never_married,P_55_64_yr_Tot,P_65_74_yr_Married,P_65_74_yr_Separated,P_65_74_yr_Divorced,P_65_74_yr_Widowed,P_65_74_yr_Never_married,P_65_74_yr_Tot,P_75_84_yr_Married,P_75_84_yr_Separated,P_75_84_yr_Divorced,P_75_84_yr_Widowed,P_75_84_yr_Never_married,P_75_84_yr_Tot,P_85_yr_over_Married,P_85_yr_over_Separated,P_85_yr_over_Divorced,P_85_yr_over_Widowed,P_85_yr_over_Never_married,P_85_yr_over_Tot,P_OS_vis_Married,P_OS_vis_Separated,P_OS_vis_Divorced,P_OS_vis_Widowed,P_OS_vis_Never_married,P_OS_vis_Tot,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_married,P_Tot_Tot
POA6521,0,0,0,0,7,7,0,0,0,0,12,12,9,3,0,0,15,22,16,0,0,0,7,28,17,0,0,0,4,25,19,0,3,3,4,32,21,0,5,0,7,34,19,0,0,0,0,22,3,0,0,0,0,3,3,0,0,0,4,3,103,12,16,4,51,183,0,0,0,0,6,6,0,0,0,0,11,11,7,0,0,0,20,25,17,0,0,0,3,25,13,0,3,0,0,17,17,0,3,4,0,24,22,0,0,5,0,25,10,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,4,4,84,11,7,9,45,145,0,0,0,0,15,15,0,0,0,0,20,20,16,3,0,0,36,52,31,0,0,0,12,49,33,4,3,0,7,45,38,0,8,3,3,56,39,0,12,4,7,58,27,8,0,3,0,30,3,0,0,0,0,3,3,0,0,0,4,9,180,13,25,10,97,332
POA6522,0,0,0,0,6,6,0,0,0,0,10,10,9,0,0,0,12,22,16,0,0,0,11,25,22,4,0,3,7,34,44,3,9,0,5,60,39,4,7,3,7,60,15,0,4,9,4,24,3,0,0,0,0,7,0,0,0,0,0,0,142,10,16,14,60,250,0,0,0,0,6,6,0,0,0,0,11,11,7,0,0,0,10,22,22,0,0,0,9,33,23,0,5,0,6,31,40,0,4,0,5,47,28,3,4,4,3,42,7,0,0,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,128,3,18,8,45,201,0,0,0,0,7,7,0,0,0,0,19,18,13,0,0,0,21,40,37,0,0,0,20,57,46,4,4,3,13,72,79,3,9,3,11,106,64,5,12,8,3,99,25,0,8,6,4,41,3,0,0,3,0,4,0,0,0,0,0,0,271,18,37,24,103,450
POA6525,0,0,0,0,101,101,0,0,0,0,62,66,38,0,0,0,90,138,109,11,6,0,62,184,138,12,25,0,66,240,195,11,52,0,75,333,256,20,63,19,18,377,139,7,28,17,8,194,25,0,3,12,0,44,0,0,0,0,0,0,906,64,170,54,488,1675,0,0,0,0,77,77,0,0,0,0,53,62,37,8,5,0,80,129,119,12,11,0,63,204,145,9,28,5,53,239,223,13,54,13,43,342,224,21,70,48,8,367,107,3,23,63,6,196,8,0,4,33,0,38,0,0,0,0,0,0,857,62,191,157,389,1654,0,0,0,0,179,179,0,0,0,0,122,122,78,8,4,0,172,269,223,22,18,0,125,387,284,20,52,6,121,479,419,20,105,15,121,673,483,41,126,61,27,741,243,11,47,78,7,388,29,0,7,47,0,81,0,0,0,0,4,4,1766,124,365,209,877,3332
POA6528,0,0,0,0,4,4,0,0,0,0,4,4,5,0,0,0,16,17,12,0,0,0,6,15,11,0,6,0,3,23,19,3,8,0,13,35,22,5,10,4,3,39,6,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,76,7,16,5,49,153,0,0,0,0,9,9,0,0,0,0,0,0,10,0,0,0,15,23,10,0,0,0,0,17,18,0,8,0,3,28,19,0,11,0,3,32,19,3,0,7,4,32,5,0,0,3,0,11,0,0,0,3,0,10,0,0,0,0,0,0,82,3,19,16,44,159,0,0,0,0,23,23,0,0,0,0,7,7,7,0,0,0,31,41,25,0,0,0,12,34,26,0,13,0,8,51,38,3,13,0,11,67,45,4,10,9,0,67,13,0,0,3,0,18,3,0,0,3,0,10,0,0,0,0,0,0,154,11,39,21,93,315
POA6530,0,0,0,0,1084,1086,23,4,0,0,859,885,509,22,35,3,1325,1886,961,80,130,13,769,1952,1106,138,193,18,579,2034,1212,130,313,39,440,2132,1106,74,256,102,131,1673,621,31,97,132,42,928,175,4,26,107,13,332,8,0,3,0,12,23,5728,477,1048,416,5252,12929,0,0,0,0,1015,1019,57,6,0,0,892,952,674,54,42,5,1226,2007,1080,143,188,11,716,2138,1245,148,337,54,508,2281,1163,119,438,128,317,2164,1056,70,299,291,75,1792,478,17,116,393,32,1045,92,4,20,331,7,448,6,0,0,3,10,16,5849,561,1438,1227,4790,13860,0,0,4,0,2097,2101,80,4,0,0,1746,1838,1185,76,73,9,2552,3896,2041,225,317,23,1486,4087,2349,284,529,70,1084,4317,2376,250,750,167,754,4300,2166,142,557,392,206,3464,1103,47,221,532,68,1972,270,6,44,441,22,781,14,0,3,7,16,44,11575,1039,2490,1647,10040,26787
POA6532,0,0,0,0,231,231,3,0,0,0,132,137,125,0,3,0,215,346,242,16,16,0,117,385,339,26,56,3,107,528,310,25,66,16,62,471,287,11,63,18,21,398,98,4,15,19,5,146,14,0,7,9,0,31,4,0,0,0,7,4,1418,93,225,59,884,2676,0,0,0,0,219,219,4,0,0,0,112,114,187,12,7,0,216,430,287,23,30,3,94,442,343,21,56,8,90,518,358,31,58,16,38,500,242,10,63,56,8,380,61,0,5,26,0,99,7,0,0,22,0,29,5,0,0,0,0,5,1498,95,221,134,794,2742,0,0,0,0,448,448,8,0,0,0,242,253,313,12,13,0,431,775,529,36,45,6,211,828,679,45,106,13,199,1045,670,55,121,31,100,974,524,24,126,73,27,778,156,8,26,43,9,243,28,0,9,27,0,58,3,0,0,0,5,13,2917,184,448,198,1677,5421
POA6535,0,0,0,0,27,27,0,0,0,0,21,21,14,0,3,0,38,60,43,0,4,0,32,84,41,3,15,0,39,94,97,8,21,4,25,155,118,12,22,11,18,186,56,9,9,13,7,88,16,0,0,3,0,20,0,0,0,0,0,0,392,40,69,36,209,747,0,0,0,0,23,23,0,0,0,0,23,23,24,0,0,0,37,61,52,4,3,3,25,89,50,6,9,3,27,96,109,3,20,7,14,161,109,4,22,22,9,160,43,0,7,25,0,75,10,0,0,23,0,31,0,0,0,0,0,0,385,31,63,84,153,716,0,0,0,0,50,50,0,0,0,0,44,44,40,0,3,0,77,118,91,7,11,3,58,171,89,12,22,4,60,191,213,18,45,13,41,317,227,20,43,37,27,348,95,7,18,33,7,161,21,3,0,32,0,60,0,0,0,0,0,0,779,68,136,112,365,1459
POA6536,0,0,0,0,47,47,0,0,0,0,36,32,18,0,0,0,70,80,53,3,4,0,47,108,73,10,13,0,56,151,152,13,31,0,42,239,239,8,52,13,6,315,97,5,5,10,0,122,15,0,0,3,0,20,3,0,0,0,0,7,653,30,114,34,301,1132,0,0,0,0,21,21,0,0,0,0,42,46,25,4,3,0,55,87,73,0,6,0,43,124,74,7,14,3,19,116,184,4,48,8,28,268,212,6,41,22,15,293,79,0,3,21,0,102,7,0,0,8,0,18,4,0,0,0,5,3,651,20,114,53,226,1072,0,0,0,0,65,65,6,0,0,0,77,84,41,5,3,0,117,167,120,3,11,0,87,230,147,16,35,3,74,276,336,14,80,10,74,509,450,14,89,37,21,608,175,5,9,27,0,224,22,0,0,9,0,38,3,0,0,0,7,13,1307,54,230,89,528,2205
POA6537,0,0,0,0,21,21,0,0,0,0,29,29,39,0,3,0,85,127,77,0,6,0,58,141,91,4,14,0,37,148,183,9,31,0,31,257,269,6,41,10,18,343,104,0,8,9,5,126,0,0,0,5,0,7,0,0,0,0,5,5,760,23,109,25,294,1211,0,0,0,0,22,23,0,0,0,0,52,51,58,0,4,0,119,183,85,5,9,0,37,138,74,4,14,3,28,127,222,8,34,3,18,293,212,3,25,19,0,271,65,0,4,14,3,82,6,0,0,4,0,7,0,0,0,0,8,8,733,30,91,43,289,1181,0,0,0,0,41,37,0,0,0,0,76,82,100,0,6,0,208,313,163,8,12,0,94,277,167,14,29,5,63,278,413,20,65,3,46,548,479,7,68,29,26,614,168,0,6,22,7,208,4,0,0,7,0,14,0,0,0,0,16,16,1495,51,198,67,582,2391
POA6556,0,0,0,0,90,90,0,0,0,0,45,45,26,0,0,0,56,84,51,3,10,0,27,97,83,5,17,0,23,131,108,9,21,0,24,163,73,3,9,3,5,99,20,0,0,4,0,33,4,0,0,3,0,8,0,0,0,0,0,0,368,30,64,18,273,753,0,0,0,0,60,60,0,0,0,0,33,35,30,0,0,0,59,91,74,10,15,0,29,124,100,10,19,0,33,166,104,6,32,4,18,166,62,0,14,15,3,95,15,0,7,17,0,38,0,0,0,10,0,17,0,0,0,0,0,0,392,27,99,43,238,791,0,0,0,0,149,149,0,0,0,0,80,81,57,0,3,0,116,173,129,14,20,0,61,223,190,12,39,3,51,297,208,15,59,10,40,333,140,6,28,19,9,196,36,3,9,20,0,73,4,3,0,15,0,23,0,0,0,0,0,0,758,58,156,60,508,1544
POA6558,0,0,0,0,49,49,27,0,0,0,154,185,212,19,0,0,402,636,195,39,19,0,319,581,148,33,35,0,137,350,88,18,29,6,58,203,54,12,24,0,3,89,19,3,5,3,5,33,3,0,0,0,0,7,0,0,0,0,0,0,742,121,118,16,1128,2127,0,0,0,0,24,24,0,0,0,0,18,26,7,0,0,0,17,30,24,0,4,0,15,44,39,5,11,0,8,60,58,3,14,0,3,79,23,0,10,4,3,38,6,0,0,6,0,17,0,0,0,6,0,0,0,0,0,0,0,0,160,7,33,17,95,312,0,0,0,0,78,78,31,0,0,0,177,208,222,22,5,0,414,660,216,45,27,0,333,618,184,33,48,0,143,409,146,22,38,9,63,278,74,12,32,5,6,132,29,3,5,7,5,48,3,0,0,6,0,6,0,0,0,0,0,0,907,130,152,27,1218,2446
POA6560,0,0,0,0,33,33,0,0,0,0,41,44,17,0,0,0,44,58,31,7,3,0,21,56,47,4,13,0,24,82,58,5,25,0,17,104,53,0,13,6,8,83,31,4,5,9,0,45,0,0,0,0,0,8,0,0,0,0,0,0,233,19,66,11,183,514,0,0,0,0,43,43,0,0,0,0,31,28,26,0,0,0,39,71,30,7,3,0,26,72,60,5,16,3,24,115,59,3,21,7,16,118,46,4,13,14,6,83,17,0,5,19,0,45,0,0,0,8,0,7,0,0,0,0,0,0,245,22,65,55,191,578,0,0,0,0,71,71,6,0,0,0,75,74,50,4,3,0,82,130,61,6,12,0,47,127,104,8,31,7,49,201,115,11,55,7,36,221,102,9,30,18,12,160,46,5,7,27,4,93,0,0,0,8,0,15,0,0,0,0,0,0,478,47,131,65,375,1095
POA6562,0,0,0,0,45,45,0,0,0,0,20,20,21,0,0,0,40,59,37,3,3,0,38,81,53,4,10,0,20,91,41,3,19,0,13,80,79,0,17,3,3,106,27,3,0,7,0,42,3,0,0,0,3,6,0,0,0,0,0,0,254,18,53,13,188,528,0,0,0,0,34,34,0,0,0,0,26,26,24,5,0,0,31,64,45,4,10,0,33,89,62,10,23,0,22,115,45,3,18,8,11,89,68,0,14,11,0,100,21,0,3,8,0,32,0,0,3,5,0,7,0,0,0,0,0,0,272,29,66,38,155,554,0,0,0,0,73,73,0,0,0,0,44,44,45,5,0,0,68,115,79,12,8,0,68,170,113,12,33,0,43,202,85,13,41,6,25,165,151,5,31,18,4,208,49,3,7,20,4,82,3,0,3,4,6,12,0,0,0,0,0,0,521,46,118,49,340,1078
POA6564,0,0,0,0,9,9,0,0,0,0,7,7,5,0,0,0,6,14,8,0,0,0,11,23,10,4,4,0,10,22,14,0,9,0,13,30,17,5,8,0,3,27,3,0,0,0,0,9,0,0,0,5,0,5,0,0,0,0,0,0,54,9,19,5,49,136,0,0,0,0,7,7,0,0,0,0,7,7,7,0,0,0,8,19,3,0,0,0,8,11,6,4,3,0,6,23,18,3,3,0,7,25,10,4,10,5,3,29,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,49,12,12,5,46,135,0,0,0,0,14,14,0,0,0,0,15,15,12,0,0,0,17,31,9,5,0,0,15,31,14,5,9,5,15,44,28,4,14,0,12,60,25,3,17,7,7,56,9,0,0,4,0,16,0,0,0,6,0,4,0,0,0,0,0,0,99,17,36,17,95,264
POA6566,0,0,0,0,74,74,0,0,0,0,56,56,26,5,5,0,79,107,56,11,11,0,54,127,110,12,25,6,41,191,201,17,50,4,37,308,185,18,82,15,20,326,93,3,14,15,3,139,11,0,3,14,3,32,0,0,0,0,0,0,688,61,188,55,371,1368,0,0,0,0,74,74,0,0,0,0,42,39,31,4,0,3,85,126,76,12,11,0,56,158,128,15,33,7,45,223,213,11,56,10,37,329,172,16,48,30,9,276,65,0,24,29,0,116,7,0,3,17,0,28,0,0,0,0,0,0,697,57,181,93,346,1372,0,0,0,0,147,147,0,0,0,0,93,97,60,10,5,3,165,238,132,26,22,0,111,289,242,19,56,10,83,414,410,30,107,18,74,635,360,40,131,42,30,605,163,4,35,42,7,257,20,0,7,27,3,61,0,0,0,0,0,0,1384,124,372,150,710,2738
POA6567,0,0,0,0,16,16,0,0,0,0,8,8,0,4,0,0,6,10,9,0,0,0,10,22,16,0,5,0,9,22,24,0,9,0,10,48,37,0,5,0,0,45,24,0,6,3,0,25,0,0,0,0,0,3,0,0,0,0,0,0,115,7,23,7,46,198,0,0,0,0,3,3,0,0,0,0,7,7,4,0,0,0,10,14,14,0,0,0,7,17,27,3,6,0,5,42,35,0,6,0,5,50,26,0,3,4,0,31,13,0,0,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,121,8,18,9,37,193,0,0,0,0,18,18,0,0,0,0,17,17,7,3,0,0,12,24,23,4,0,0,16,41,44,3,8,0,12,68,62,4,15,3,8,95,63,0,9,4,6,78,31,0,3,11,0,41,0,0,0,3,0,4,0,0,0,0,0,0,236,15,37,16,89,394
POA6568,0,0,0,0,3,3,0,0,0,0,3,3,5,0,0,0,4,12,6,0,0,0,0,5,9,0,0,0,0,9,13,0,0,0,6,23,10,0,4,0,4,18,5,0,0,3,0,5,0,0,0,0,0,5,0,0,0,0,0,0,43,0,9,4,22,82,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,6,5,0,0,0,0,9,12,0,0,0,3,12,12,3,4,0,0,17,9,0,0,4,0,14,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,49,5,4,3,8,73,0,0,0,0,3,3,0,0,0,0,6,6,6,0,0,0,7,14,9,0,0,0,0,17,20,0,0,0,7,22,29,9,3,0,3,45,16,0,3,3,4,32,8,0,0,6,0,15,0,0,0,0,0,3,0,0,0,0,0,0,89,9,9,8,34,153
POA6569,0,0,0,0,5,5,0,0,0,0,8,8,3,0,0,0,10,9,8,0,0,0,6,13,8,0,0,0,12,20,8,0,0,0,10,21,5,0,4,4,0,13,9,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,48,5,3,9,42,101,0,0,0,0,8,8,0,0,0,0,5,5,10,0,0,0,11,22,9,0,0,0,4,15,6,0,4,0,3,18,11,0,0,0,0,16,8,0,5,0,0,13,5,0,0,4,0,4,0,0,0,0,0,3,0,0,0,0,0,0,46,5,12,6,26,95,0,0,0,0,4,4,0,0,0,0,10,10,11,0,0,0,20,29,18,0,0,0,8,31,18,0,4,0,15,35,19,0,0,0,9,31,15,0,7,4,0,31,14,0,0,4,0,14,6,0,0,5,0,5,0,0,0,0,0,0,92,8,10,9,67,196
POA6571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,9,4,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,7,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,7,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,11,0,0,0,3,20,9,0,0,0,0,5,5,0,0,0,8,11,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,3,0,18,49
POA6572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,7,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,4,28,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,6,4,0,0,0,0,4,3,0,3,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,10,8,0,0,0,3,6,8,0,0,0,0,8,9,0,3,0,0,12,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,8,0,13,44
POA6574,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,8,0,0,0,0,0,0,8,0,0,0,0,4,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,5,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,10,26,0,0,0,0,3,3,0,0,0,0,3,3,6,0,0,0,6,14,5,0,0,0,0,3,7,0,0,0,0,12,8,0,0,0,0,6,3,0,0,0,0,8,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,28,0,5,0,17,53
POA6575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,0,0,0,5,7,10,0,3,0,0,13,8,0,0,0,0,11,3,0,0,0,0,8,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,29,0,3,4,8,42,0,0,0,0,6,6,0,0,0,0,3,3,0,0,0,0,7,5,4,0,0,0,0,5,11,0,0,0,0,8,0,0,0,0,0,3,8,0,0,0,0,8,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,8,40,0,0,0,0,6,6,0,0,0,0,3,3,6,0,0,0,8,15,4,0,0,0,4,9,19,0,3,0,0,26,11,0,0,0,0,16,15,0,0,0,0,14,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,56,5,6,4,23,87
POA6603,0,0,0,0,23,22,0,0,0,0,24,24,21,0,0,0,46,72,36,3,0,0,26,71,39,9,5,0,23,74,49,3,12,0,20,81,43,4,14,4,9,84,28,6,7,0,4,38,4,0,0,3,0,4,0,0,0,0,0,0,221,18,42,16,176,471,0,0,0,0,18,19,0,0,0,0,29,28,24,0,4,0,31,55,43,3,3,0,23,74,32,0,7,0,10,57,48,9,9,6,5,80,42,0,8,16,0,69,20,4,3,10,0,32,0,0,0,8,0,11,0,0,0,0,0,0,209,14,36,45,118,420,3,0,0,0,42,41,0,0,0,0,51,51,43,0,3,0,75,122,78,3,5,0,56,143,71,8,14,0,33,131,94,6,24,6,23,158,87,8,24,23,13,151,40,4,9,9,4,69,6,0,0,17,0,21,0,0,0,0,4,4,426,35,77,54,300,894
POA6605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,5,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,3,0,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,7,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,0,0,0,0,0,0,8,5,0,0,0,10,6,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,4,5,12,33
POA6606,0,0,0,0,0,0,0,0,0,0,4,4,5,0,0,0,4,5,0,0,0,0,0,5,4,0,0,0,4,8,8,0,0,0,6,16,8,0,0,0,3,19,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,25,6,14,0,17,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,4,11,0,3,6,0,0,11,3,0,0,0,3,9,9,0,0,0,0,13,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,23,3,3,7,13,51,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,7,11,6,0,0,0,8,18,3,3,5,0,4,15,10,0,6,0,5,23,23,0,4,0,3,26,4,0,0,5,0,12,0,0,0,3,0,3,0,0,0,0,0,0,52,10,21,9,29,114
POA6608,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,3,4,9,0,0,0,0,9,11,0,0,0,0,11,17,0,0,0,3,16,8,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,5,18,64,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,12,8,0,0,0,0,13,11,0,0,0,0,11,8,0,0,0,0,9,6,0,0,0,0,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,8,7,48,0,0,0,0,4,4,0,0,0,0,9,9,4,0,0,0,10,16,10,0,0,0,0,15,18,0,0,0,0,18,21,0,0,0,3,32,16,0,0,0,0,16,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,10,27,108
POA6609,0,0,0,0,21,21,5,0,0,0,20,20,28,0,0,0,39,66,59,0,3,0,12,74,28,5,4,0,10,53,44,0,5,7,14,67,35,3,4,5,8,45,18,0,3,4,3,21,9,0,0,0,0,9,0,0,0,0,0,0,221,8,19,7,119,376,0,0,0,0,7,7,8,0,0,0,17,25,32,0,0,0,21,54,45,0,6,0,5,56,32,0,5,0,7,40,36,0,5,3,9,53,24,0,7,3,0,33,19,0,3,8,0,29,3,0,5,13,0,17,0,0,0,0,0,0,194,6,25,26,67,318,0,0,0,0,32,32,12,0,0,0,35,48,58,0,0,0,62,125,100,0,10,0,18,133,63,5,11,0,12,92,77,0,12,6,17,116,58,0,6,6,3,79,37,0,4,13,3,51,8,0,5,13,0,25,0,0,0,0,0,0,410,14,45,38,185,692
POA6612,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,5,6,0,0,6,14,9,5,0,0,0,12,13,0,7,0,4,22,12,0,0,3,3,20,6,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,43,10,16,3,23,89,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,12,7,3,0,0,0,6,0,0,0,0,5,0,9,0,5,0,0,18,9,0,0,0,0,15,6,0,0,0,0,8,4,0,0,5,0,4,0,0,0,0,0,0,36,3,3,8,18,67,0,0,0,0,5,5,0,0,0,0,4,6,10,0,0,0,10,20,16,8,0,0,6,25,6,5,0,0,9,14,23,0,8,0,7,37,18,0,0,9,6,33,8,0,8,0,0,15,3,0,0,5,0,8,0,0,0,0,0,0,80,11,16,10,36,160
