POA_CODE_2021,F_Unrel_ind_liv_fam_hh_0_14,F_Unre_ind_liv_fam_hh_15_24,F_Unre_ind_liv_fam_hh_25_34,F_Unre_ind_liv_fam_hh_35_44,F_Unre_ind_liv_fam_hh_45_54,F_Unre_ind_liv_fam_hh_55_64,F_Unre_ind_liv_fam_hh_65_74,F_Unre_ind_liv_fam_hh_75_84,F_Unrel_ind_liv_fam_hh_85ov,F_Unrel_ind_liv_fam_hh_Tot,F_Group_hh_mem_0_14,F_Group_hh_mem_15_24,F_Group_hh_mem_25_34,F_Group_hh_mem_35_44,F_Group_hh_mem_45_54,F_Group_hh_mem_55_64,F_Group_hh_mem_65_74,F_Group_hh_mem_75_84,F_Group_hh_mem_85ov,F_Group_hh_mem_Tot,F_LPer_0_14_yr,F_LPer_15_24_yr,F_LPer_25_34_yr,F_LPer_35_44_yr,F_LPer_45_54_yr,F_LPer_55_64_yr,F_LPer_65_74_yr,F_LPer_75_84_yr,F_LPer_85_yr_over,F_LPer_Tot,F_Vis_from_within_Aus_0_14,F_Vis_from_within_Aus_15_24,F_Vis_from_within_Aus_25_34,F_Vis_from_within_Aus_35_44,F_Vis_from_within_Aus_45_54,F_Vis_from_within_Aus_55_64,F_Vis_from_within_Aus_65_74,F_Vis_from_within_Aus_75_84,F_Vis_from_within_Aus_85ov,F_Vis_from_within_Aus_Tot,F_OS_vis_0_14_yr,F_OS_vis_15_24_yr,F_OS_vis_25_34_yr,F_OS_vis_35_44_yr,F_OS_vis_45_54_yr,F_OS_vis_55_64_yr,F_OS_vis_65_74_yr,F_OS_vis_75_84_yr,F_OS_vis_85_yr_over,F_Overseas_v_Total,F_Tot_0_14_yr,F_Tot_15_24_yr,F_Tot_25_34_yr,F_Tot_35_44_yr,F_Tot_45_54_yr,F_Tot_55_64_yr,F_Tot_65_74_yr,F_Tot_75_84_yr,F_Tot_85_yr_over,F_Tot_Tot,P_Part_r_mar_0_14,P_Part_r_mar_15_24,P_Part_r_mar_25_34,P_Part_r_mar_35_44,P_Part_r_mar_45_54,P_Part_r_mar_55_64,P_Part_r_mar_65_74,P_Part_r_mar_75_84,P_Part_r_mar_85ov,P_Part_r_mar_Tot,P_Part_de_f_mar_0_14,P_Part_de_f_mar_15_24,P_Part_de_f_mar_25_34,P_Part_de_f_mar_35_44,P_Part_de_f_mar_45_54,P_Part_de_f_mar_55_64,P_Part_de_f_mar_65_74,P_Part_de_f_mar_75_84,P_Part_de_f_mar_85ov,P_Part_de_f_mar_Tot,P_LPar_0_14_yr,P_LPar_15_24_yr,P_LPar_25_34_yr,P_LPar_35_44_yr,P_LPar_45_54_yr,P_LPar_55_64_yr,P_LPar_65_74_yr,P_LPar_75_84_yr,P_LPar_85_yr_over,P_LPar_Tot,P_Child_u_15_0_14_yr,P_Child_u_15_15_24_yr,P_Child_u_15_25_34_yr,P_Child_u_15_35_44_yr,P_Child_u_15_45_54_yr,P_Child_u_15_55_64_yr,P_Child_u_15_65_74_yr,P_Child_u_15_75_84_yr,P_Child_u_15_85_yr_over,P_Child_u_15_Tot,P_Dep_stu15_24_0_14,P_Dep_stu15_24_15_24,P_Dep_stu15_24_25_34,P_Dep_stu15_24_35_44,P_Dep_stu15_24_45_54,P_Dep_stu15_24_55_64,P_Dep_stu15_24_65_74,P_Dep_stu15_24_75_84,P_Dep_stu15_24_85_over,P_Dep_stu15_24_Tot,P_Non_dep_child_0_14,P_Non_dep_child_15_24,P_Non_dep_child_25_34,P_Non_dep_child_35_44,P_Non_dep_child_45_54,P_Non_dep_child_55_64,P_Non_dep_child_65_74,P_Non_dep_child_75_84,P_Non_dep_child_85_over,P_Non_dep_child_Tot,P_Oth_rel_ind_0_14,P_Oth_rel_ind_15_24,P_Oth_rel_ind_25_34,P_Oth_rel_ind_35_44,P_Oth_rel_ind_45_54,P_Oth_rel_ind_55_64,P_Oth_rel_ind_65_74,P_Oth_rel_ind_75_84,P_Oth_rel_ind_85ov,P_Oth_rel_ind_Tot,P_Unrel_ind_liv_fam_hh_0_14,P_Unre_ind_liv_fam_hh_15_24,P_Unre_ind_liv_fam_hh_25_34,P_Unre_ind_liv_fam_hh_35_44,P_Unre_ind_liv_fam_hh_45_54,P_Unre_ind_liv_fam_hh_55_64,P_Unre_ind_liv_fam_hh_65_74,P_Unre_ind_liv_fam_hh_75_84,P_Unrel_ind_liv_fam_hh_85ov,P_Unrel_ind_liv_fam_hh_Tot,P_Group_hh_mem_0_14,P_Group_hh_mem_15_24,P_Group_hh_mem_25_34,P_Group_hh_mem_35_44,P_Group_hh_mem_45_54,P_Group_hh_mem_55_64,P_Group_hh_mem_65_74,P_Group_hh_mem_75_84,P_Group_hh_mem_85ov,P_Group_hh_mem_Tot,P_LPer_0_14_yr,P_LPer_15_24_yr,P_LPer_25_34_yr,P_LPer_35_44_yr,P_LPer_45_54_yr,P_LPer_55_64_yr,P_LPer_65_74_yr,P_LPer_75_84_yr,P_LPer_85_yr_over,P_LPer_Tot,P_Vis_from_within_Aus_0_14,P_Vis_from_within_Aus_15_24,P_Vis_from_within_Aus_25_34,P_Vis_from_within_Aus_35_44,P_Vis_from_within_Aus_45_54,P_Vis_from_within_Aus_55_64,P_Vis_from_within_Aus_65_74,P_Vis_from_within_Aus_75_84,P_Vis_from_within_Aus_85ov,P_Vis_from_within_Aus_Tot,P_OS_vis_0_14_yr,P_OS_vis_15_24_yr,P_OS_vis_25_34_yr,P_OS_vis_35_44_yr,P_OS_vis_45_54_yr,P_OS_vis_55_64_yr,P_OS_vis_65_74_yr,P_OS_vis_75_84_yr,P_OS_vis_85_yr_over,P_Overseas_v_Total,P_Tot_0_14_yr,P_Tot_15_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
POA6507,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,3,0,0,5,3,0,4,6,19,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,24,16,21,25,28,33,14,20,6,181,..,0,19,28,28,42,39,23,0,181,..,9,17,8,9,4,0,0,0,47,..,0,0,3,0,0,0,0,0,4,68,..,..,..,..,..,..,..,..,68,..,0,..,..,..,..,..,..,..,0,..,7,4,3,0,0,0,0,0,14,..,0,0,0,0,5,0,0,0,3,..,6,0,0,3,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,4,3,6,10,9,5,6,45,0,4,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,68,25,46,45,51,70,51,30,0,389
POA6509,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,12,8,6,0,3,0,51,..,0,5,8,20,8,3,5,0,41,..,3,4,8,0,4,0,0,0,19,..,0,0,0,0,0,0,0,0,0,16,..,..,..,..,..,..,..,..,16,..,6,..,..,..,..,..,..,..,6,..,8,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,4,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,9,22,20,19,9,6,0,105
POA6510,..,3,0,0,0,0,0,0,0,8,..,10,3,0,0,3,0,0,0,14,..,4,11,12,5,14,19,27,10,98,0,0,5,0,0,8,5,0,0,17,0,0,0,0,0,0,0,0,0,0,155,79,95,94,96,114,99,47,11,794,..,0,44,83,101,154,120,52,8,560,..,25,51,32,30,18,12,0,0,174,..,3,18,15,21,10,6,3,3,79,312,..,..,..,..,..,..,..,..,312,..,34,..,..,..,..,..,..,..,34,..,38,24,0,3,0,0,0,0,69,..,12,3,3,5,0,7,3,4,41,..,7,5,4,0,0,0,0,0,16,..,11,12,3,6,3,0,0,0,34,..,13,25,22,23,36,42,46,17,214,6,5,10,5,5,6,6,3,0,37,0,0,0,0,0,0,0,0,0,0,311,156,184,173,197,240,196,105,26,1579
POA6511,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,6,3,8,7,34,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,20,7,21,14,16,35,33,26,8,182,..,0,16,21,19,33,41,25,10,160,..,0,22,7,3,5,8,0,0,42,..,0,3,0,0,0,0,0,0,14,54,..,..,..,..,..,..,..,..,54,..,3,..,..,..,..,..,..,..,3,..,4,0,8,0,0,0,0,0,10,..,0,0,0,0,0,3,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,5,4,0,0,9,..,0,5,3,4,19,11,20,8,66,4,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,59,9,40,35,37,68,68,44,17,386
POA6512,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,11,4,0,0,38,..,0,0,10,10,10,8,5,0,48,..,0,0,3,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,8,..,..,..,..,..,..,..,..,8,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,5,3,0,3,7,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,6,3,8,16,20,12,9,5,77
POA6513,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,16,6,7,8,16,10,4,0,0,76,..,0,3,11,17,12,8,6,0,57,..,0,4,0,4,0,0,0,0,9,..,0,0,4,0,0,0,0,0,4,27,..,..,..,..,..,..,..,..,27,..,3,..,..,..,..,..,..,..,3,..,4,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,3,5,0,5,4,5,0,0,22,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,37,15,16,23,29,21,14,4,0,152
POA6514,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,5,..,0,0,0,0,8,5,5,3,24,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,27,10,15,15,26,46,62,30,3,239,..,0,12,8,25,51,88,50,5,239,..,0,10,15,10,16,11,0,5,68,..,0,5,4,0,0,0,0,0,12,52,..,..,..,..,..,..,..,..,52,..,7,..,..,..,..,..,..,..,7,..,6,0,0,3,0,0,0,0,12,..,0,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,3,..,0,0,0,4,7,0,0,0,7,..,0,3,7,11,26,30,12,4,88,4,6,0,3,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,60,26,28,36,51,107,137,64,14,522
POA6515,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,10,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,21,6,18,19,10,15,15,8,0,123,..,0,9,28,14,22,27,16,4,105,..,3,9,8,8,3,4,0,0,40,..,0,3,0,0,0,0,0,0,6,47,..,..,..,..,..,..,..,..,47,..,0,..,..,..,..,..,..,..,0,..,5,3,4,0,0,0,0,0,11,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,7,0,7,16,6,0,0,35,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,47,14,29,36,33,50,34,18,6,267
POA6516,..,3,5,0,0,4,0,0,0,6,..,7,4,0,0,4,0,5,0,18,..,3,12,9,6,15,20,22,13,99,8,6,0,0,3,8,3,0,0,27,0,0,0,0,0,0,0,0,0,3,118,53,85,101,97,163,142,47,24,840,..,0,33,97,94,186,204,65,13,690,..,8,55,35,44,43,20,3,0,215,..,6,13,16,12,10,0,0,3,58,245,..,..,..,..,..,..,..,..,245,..,39,..,..,..,..,..,..,..,39,..,37,13,8,6,4,0,0,0,69,..,8,7,0,3,7,8,0,3,34,..,4,6,3,0,4,0,0,0,18,..,7,14,3,0,3,0,0,0,31,..,5,17,9,34,35,64,35,16,220,11,5,3,3,8,10,13,0,0,54,0,0,0,0,3,0,0,0,0,7,256,114,156,180,207,294,313,117,35,1676
POA6517,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,5,0,0,9,0,3,0,21,0,0,0,0,0,0,4,0,0,4,0,0,5,0,0,0,0,0,0,5,28,16,24,23,14,23,21,6,0,151,..,0,10,30,19,40,28,9,3,140,..,9,20,5,3,0,3,0,0,38,..,0,0,0,0,0,0,0,0,3,48,..,..,..,..,..,..,..,..,48,..,5,..,..,..,..,..,..,..,5,..,0,0,4,5,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,4,..,3,7,4,8,10,14,8,0,66,0,0,0,0,0,0,8,0,0,13,0,0,4,0,0,0,0,0,0,4,49,23,37,44,33,54,55,21,10,328
POA6518,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,6,0,0,0,11,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,6,12,6,9,17,8,9,0,72,..,0,5,6,10,21,10,11,0,64,..,3,0,7,0,3,3,0,0,20,..,0,0,0,4,0,4,0,0,6,13,..,..,..,..,..,..,..,..,13,..,0,..,..,..,..,..,..,..,0,..,0,0,0,3,0,0,0,0,5,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,3,0,12,4,5,0,24,4,4,4,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,20,10,10,19,17,36,22,20,0,149
POA6519,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,6,3,5,0,15,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,43,13,25,29,32,30,28,17,3,218,..,5,21,29,33,29,38,22,0,182,..,8,11,17,14,3,3,0,3,61,..,0,4,9,0,0,0,0,0,17,91,..,..,..,..,..,..,..,..,91,..,11,..,..,..,..,..,..,..,11,..,4,0,0,0,0,0,0,0,11,..,0,0,0,0,0,0,4,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,3,3,13,5,23,17,9,0,66,0,0,0,0,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,91,28,48,66,63,64,59,32,4,461
POA6521,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,5,..,0,4,0,0,0,0,5,0,4,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,15,8,15,15,16,19,22,13,0,122,..,0,12,23,24,30,26,18,0,132,..,3,6,0,0,7,3,0,0,24,..,0,0,4,3,0,0,0,0,7,43,..,..,..,..,..,..,..,..,43,..,0,..,..,..,..,..,..,..,0,..,6,6,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,4,0,0,4,..,0,3,0,0,4,10,3,0,21,0,4,0,0,0,6,7,0,0,14,0,0,0,0,0,0,0,0,0,0,43,14,28,29,33,44,43,30,3,270
POA6522,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,5,0,0,8,0,3,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,36,11,11,27,21,20,17,12,0,152,..,0,11,26,30,32,19,20,0,135,..,3,12,7,5,6,4,0,0,46,..,0,0,0,0,0,0,0,0,11,68,..,..,..,..,..,..,..,..,68,..,0,..,..,..,..,..,..,..,0,..,10,3,0,0,0,0,0,0,18,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,3,3,0,13,19,5,0,45,5,3,0,4,5,3,3,0,0,21,0,0,0,0,0,0,0,0,0,0,71,20,33,45,46,54,45,19,3,341
POA6525,..,5,0,0,0,0,0,0,0,5,..,3,0,4,0,5,11,0,0,23,..,4,5,11,17,39,76,50,19,217,3,12,9,0,9,11,7,9,0,59,0,0,0,0,0,0,0,0,0,0,255,118,98,174,215,282,280,158,34,1616,..,0,51,161,230,299,322,184,25,1261,..,25,50,48,64,76,54,19,0,332,..,0,18,30,30,21,8,5,3,130,487,..,..,..,..,..,..,..,..,487,..,94,..,..,..,..,..,..,..,94,..,92,36,15,8,10,3,0,0,158,..,14,6,3,5,4,11,12,6,53,..,3,4,5,0,0,3,0,0,13,..,0,0,3,3,11,16,6,0,47,..,16,9,21,45,93,145,78,35,440,13,21,14,14,12,17,10,11,0,118,0,0,0,0,0,0,0,0,0,0,500,269,187,303,399,538,569,309,69,3139
POA6528,..,0,3,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,6,0,0,3,0,3,0,20,0,4,0,0,3,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,32,14,22,15,24,30,25,11,10,174,..,0,8,21,26,31,32,13,0,125,..,5,7,0,8,9,8,0,0,47,..,0,4,0,0,3,0,0,0,10,58,..,..,..,..,..,..,..,..,58,..,11,..,..,..,..,..,..,..,11,..,5,7,0,0,6,0,0,0,17,..,0,0,0,0,3,0,0,0,11,..,0,5,6,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,6,..,3,3,0,4,14,6,4,0,41,0,3,5,0,3,0,5,0,0,17,0,0,0,0,0,0,0,0,0,0,59,27,38,29,45,63,51,18,10,337
POA6530,..,51,24,14,3,5,4,3,0,112,..,89,65,32,35,51,27,15,0,317,..,105,168,107,220,368,398,324,176,1866,77,84,61,45,49,67,40,25,13,467,0,0,5,0,3,0,0,4,0,16,2892,1750,1778,1886,2081,1955,1522,901,289,15061,..,63,994,1733,2052,2035,1726,896,193,9695,..,457,911,563,494,423,142,50,15,3061,..,63,261,434,413,237,114,83,32,1641,5735,..,..,..,..,..,..,..,..,5735,..,1031,..,..,..,..,..,..,..,1031,..,1017,348,177,124,52,15,0,0,1727,..,224,96,59,72,90,96,65,22,726,..,94,79,41,26,15,11,6,0,269,..,173,178,80,70,104,62,26,3,703,..,197,373,316,504,756,683,485,245,3576,139,161,120,107,91,112,81,43,14,872,0,4,5,3,5,3,0,0,5,25,5883,3494,3363,3518,3849,3825,2936,1656,535,29067
POA6532,..,6,3,0,0,4,4,0,0,22,..,11,6,4,8,7,11,4,0,48,..,4,21,8,36,37,61,19,8,184,8,17,8,6,3,16,13,5,4,74,0,0,0,0,0,0,0,0,0,0,651,305,391,397,465,420,315,83,29,3052,..,3,284,469,581,510,392,132,25,2398,..,59,249,131,136,99,51,7,4,725,..,0,34,60,55,29,16,10,3,210,1344,..,..,..,..,..,..,..,..,1344,..,260,..,..,..,..,..,..,..,260,..,199,59,20,12,4,0,0,0,296,..,30,6,8,7,13,16,11,4,102,..,15,7,0,0,10,5,3,0,42,..,13,21,9,12,13,11,9,3,80,..,19,45,27,92,96,102,41,19,438,15,20,16,15,13,30,28,4,4,140,6,0,0,0,0,0,0,0,0,6,1364,632,709,734,915,798,624,212,57,6044
POA6535,..,0,0,0,0,0,0,0,0,0,..,5,6,0,0,0,0,0,0,15,..,6,3,0,6,11,24,26,6,83,0,3,3,4,3,8,6,3,0,39,0,0,0,0,0,0,0,0,0,0,103,33,49,75,76,112,118,62,17,643,..,0,24,74,60,142,146,72,17,531,..,9,37,27,34,23,25,3,0,158,..,0,6,8,11,9,0,3,6,39,220,..,..,..,..,..,..,..,..,220,..,19,..,..,..,..,..,..,..,19,..,30,10,8,10,0,0,0,0,59,..,8,0,0,3,4,4,0,0,25,..,0,0,0,0,0,0,0,0,7,..,5,6,0,0,4,5,3,0,20,..,3,4,11,26,33,58,38,14,186,7,6,10,10,10,15,8,4,0,76,0,0,0,0,0,0,0,0,0,0,233,72,86,136,146,227,259,129,39,1332
POA6536,..,3,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,4,..,0,0,0,9,21,18,10,4,67,4,3,0,7,3,6,9,7,0,41,0,0,0,0,0,0,0,0,0,0,79,36,49,61,78,123,102,42,12,574,..,0,15,54,76,125,130,62,12,476,..,18,47,34,23,45,20,0,0,175,..,0,5,11,5,6,3,6,0,32,152,..,..,..,..,..,..,..,..,152,..,22,..,..,..,..,..,..,..,22,..,27,8,4,12,0,0,0,0,47,..,4,3,0,0,5,5,3,0,18,..,6,3,0,0,0,3,0,0,20,..,4,0,0,0,0,4,0,0,10,..,0,3,3,37,59,46,16,8,173,7,7,10,7,6,11,15,9,0,75,0,0,0,0,0,0,0,0,0,0,159,83,90,115,163,244,225,97,23,1205
POA6537,..,3,0,0,0,0,0,0,0,5,..,6,0,0,0,3,0,0,0,14,..,4,5,3,12,13,14,11,0,55,0,4,3,5,0,8,3,0,0,31,0,0,0,0,0,0,0,0,0,0,61,25,61,45,45,71,52,21,3,389,..,0,20,48,24,53,64,18,0,241,..,0,40,30,17,25,10,4,0,130,..,0,3,6,8,0,0,0,0,19,119,..,..,..,..,..,..,..,..,119,..,6,..,..,..,..,..,..,..,6,..,9,4,0,0,0,0,0,0,12,..,0,3,0,0,0,0,0,0,3,..,3,0,0,0,0,0,0,0,5,..,8,0,0,0,6,6,0,0,26,..,5,11,10,29,29,32,18,4,133,0,4,5,8,9,14,18,3,0,65,0,0,0,0,0,0,0,0,0,0,126,42,92,101,86,139,132,49,8,771
POA6556,..,6,0,0,0,3,0,0,0,10,..,4,4,0,13,4,5,0,0,23,..,0,0,3,6,24,13,12,10,69,0,0,6,0,0,0,0,5,0,15,0,0,0,0,0,0,0,0,0,0,144,95,85,120,162,157,96,36,11,911,..,0,54,120,184,207,128,31,4,729,..,14,52,39,34,33,5,0,0,170,..,0,9,20,19,11,13,3,3,73,312,..,..,..,..,..,..,..,..,312,..,104,..,..,..,..,..,..,..,104,..,84,29,14,7,0,0,0,0,140,..,5,4,0,0,5,9,9,3,35,..,4,0,4,3,3,0,4,0,22,..,4,9,8,13,7,9,3,0,50,..,0,12,8,24,44,32,20,9,142,0,4,6,4,0,0,4,5,0,30,0,0,0,0,0,0,0,0,0,0,315,225,168,214,285,315,193,65,26,1809
POA6558,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,3,5,6,3,0,22,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,52,46,26,39,52,71,35,17,0,355,..,0,11,39,66,97,51,22,3,290,..,14,16,12,25,19,6,0,0,82,..,0,5,3,5,5,4,0,0,22,110,..,..,..,..,..,..,..,..,110,..,38,..,..,..,..,..,..,..,38,..,25,7,16,0,0,0,0,0,48,..,3,0,0,0,3,3,5,6,13,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,4,..,0,9,3,5,14,14,12,0,54,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,107,83,48,70,102,138,78,33,4,680
POA6560,..,0,0,0,0,0,0,0,0,3,..,0,3,0,4,0,0,0,0,12,..,0,0,3,14,16,19,14,7,75,0,3,0,0,3,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,95,70,67,65,104,112,76,41,9,629,..,6,41,55,96,112,91,44,0,442,..,25,25,19,24,42,7,4,0,139,..,4,5,18,18,17,7,5,0,74,227,..,..,..,..,..,..,..,..,227,..,45,..,..,..,..,..,..,..,45,..,50,29,10,8,4,0,0,0,103,..,5,3,7,0,6,4,0,5,31,..,0,0,0,0,0,0,0,0,4,..,3,0,0,3,0,4,0,0,24,..,0,6,9,19,32,30,33,4,129,0,3,0,0,7,3,3,0,0,17,0,0,0,0,0,0,0,0,0,0,227,135,119,113,181,212,150,86,16,1240
POA6562,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,3,0,0,0,3,..,0,5,0,7,14,12,9,0,46,13,0,6,0,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,118,58,56,72,104,83,93,36,4,622,..,0,32,69,107,80,131,47,7,472,..,11,36,34,35,33,13,0,0,154,..,0,5,14,19,7,5,3,0,49,227,..,..,..,..,..,..,..,..,227,..,45,..,..,..,..,..,..,..,45,..,53,15,17,9,0,0,0,0,90,..,0,0,0,0,4,7,6,3,32,..,0,3,0,4,4,0,0,0,11,..,0,0,0,6,4,3,0,0,16,..,0,8,6,14,21,23,14,0,82,13,0,7,4,4,4,4,0,0,36,0,0,0,0,0,0,0,0,0,0,238,111,110,146,192,155,190,78,11,1226
POA6564,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,5,0,0,9,..,0,0,0,4,3,0,5,0,13,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,14,14,19,15,23,25,29,8,0,142,..,0,10,9,14,24,21,9,0,86,..,0,11,11,18,7,7,4,0,62,..,0,3,0,4,0,0,0,0,12,47,..,..,..,..,..,..,..,..,47,..,3,..,..,..,..,..,..,..,3,..,8,3,6,0,0,0,0,0,14,..,3,0,0,0,0,3,0,0,14,..,0,0,0,0,0,0,0,0,0,..,3,0,6,0,0,4,0,0,13,..,0,0,3,7,12,9,6,4,38,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,45,22,33,27,44,53,56,16,4,301
POA6566,..,5,0,0,0,0,3,0,0,12,..,0,0,3,4,9,9,3,0,30,..,5,0,6,19,41,51,31,14,163,3,4,10,3,6,3,0,0,0,35,0,0,0,0,0,0,0,0,0,0,192,103,107,144,195,284,247,106,26,1400,..,0,50,123,198,350,323,138,19,1199,..,17,46,45,50,51,31,12,0,254,..,3,21,24,29,23,10,0,5,114,394,..,..,..,..,..,..,..,..,394,..,75,..,..,..,..,..,..,..,75,..,80,38,18,9,4,4,0,0,154,..,10,6,3,4,13,11,5,3,51,..,11,7,0,3,3,5,0,0,30,..,0,10,3,12,18,28,7,0,82,..,5,14,18,40,87,122,58,25,369,7,8,13,9,9,9,6,0,0,63,0,0,0,0,0,0,0,0,0,0,408,214,199,252,358,545,537,224,54,2792
POA6567,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,7,..,0,4,0,0,4,5,3,0,18,4,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,25,12,15,18,40,40,31,15,0,192,..,0,8,11,40,43,50,25,0,183,..,4,4,10,8,9,0,0,0,36,..,0,3,3,0,0,0,0,0,14,50,..,..,..,..,..,..,..,..,50,..,8,..,..,..,..,..,..,..,8,..,8,3,0,0,0,0,0,0,21,..,0,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,6,0,3,0,7,..,0,4,0,5,13,8,7,0,35,7,0,0,3,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,58,34,23,37,60,74,64,38,4,392
