Date,Category,Group,Count,Estimate flag - Waitlist figure,Estimate flag - prior month,Estimate flag - prior year,Metric,Value type,Value
2023-09-30,Total Individuals,Total,Individuals,,*,,Difference - 12 month rolling average,Metric change - monthly (per cent),26.142783769900333
2021-09-30,Priority Individuals,Priority,Individuals,,*,#,Difference - 12 month rolling average,Metric change - monthly (per cent),inf
2021-10-31,Priority Individuals,Priority,Individuals,,*,#,Difference - 12 month rolling average,Metric change - monthly (per cent),-33.3333333333335
2021-11-30,Priority Individuals,Priority,Individuals,,*,#,Difference - 12 month rolling average,Metric change - monthly (per cent),23.257372654155798
2021-12-31,Priority Individuals,Priority,Individuals,,*,#,Difference - 12 month rolling average,Metric change - monthly (per cent),31.158238172920065
2022-01-31,Priority Individuals,Priority,Individuals,,*,#,Difference - 12 month rolling average,Metric change - monthly (per cent),-22.056384742951757
2022-02-28,Priority Individuals,Priority,Individuals,,*,#,Difference - 12 month rolling average,Metric change - monthly (per cent),85.83586626139765
2022-03-31,Priority Individuals,Priority,Individuals,,*,#,Difference - 12 month rolling average,Metric change - monthly (per cent),53.61874386653596
2022-04-30,Priority Individuals,Priority,Individuals,,*,#,Difference - 12 month rolling average,Metric change - monthly (per cent),8.564685423265658
2022-05-31,Priority Individuals,Priority,Individuals,,*,#,Difference - 12 month rolling average,Metric change - monthly (per cent),11.130434782608747
2022-06-30,Priority Individuals,Priority,Individuals,,*,#,Difference - 12 month rolling average,Metric change - monthly (per cent),17.022710425230656
2022-07-31,Priority Individuals,Priority,Individuals,,*,#,Difference - 12 month rolling average,Metric change - monthly (per cent),12.715951626835661
2022-08-31,Priority Individuals,Priority,Individuals,,*,,Difference - 12 month rolling average,Metric change - monthly (per cent),2.423603793466807
2022-09-30,Priority Individuals,Priority,Individuals,,*,,Difference - 12 month rolling average,Metric change - monthly (per cent),-5.022686504168005
2022-10-31,Priority Individuals,Priority,Individuals,,*,,Difference - 12 month rolling average,Metric change - monthly (per cent),12.676369292300818
2022-11-30,Priority Individuals,Priority,Individuals,,*,,Difference - 12 month rolling average,Metric change - monthly (per cent),6.685071977913576
2022-12-31,Priority Individuals,Priority,Individuals,,*,,Difference - 12 month rolling average,Metric change - monthly (per cent),-24.46395563770777
2023-01-31,Priority Individuals,Priority,Individuals,,*,,Difference - 12 month rolling average,Metric change - monthly (per cent),-9.653737917533462
2023-02-28,Priority Individuals,Priority,Individuals,,*,,Difference - 12 month rolling average,Metric change - monthly (per cent),-2.234561213434601
2023-03-31,Priority Individuals,Priority,Individuals,^,*,,Difference - 12 month rolling average,Metric change - monthly (per cent),-6.843053054439683
2023-04-30,Priority Individuals,Priority,Individuals,,*,,Difference - 12 month rolling average,Metric change - monthly (per cent),-4.936802973977595
2023-05-31,Priority Individuals,Priority,Individuals,^,*,,Difference - 12 month rolling average,Metric change - monthly (per cent),-2.8781479743468585
2023-06-30,Priority Individuals,Priority,Individuals,,*,,Difference - 12 month rolling average,Metric change - monthly (per cent),-2.431953615719146
2023-07-31,Priority Individuals,Priority,Individuals,,*,,Difference - 12 month rolling average,Metric change - monthly (per cent),-12.56190161769549
2023-08-31,Priority Individuals,Priority,Individuals,^,*,,Difference - 12 month rolling average,Metric change - monthly (per cent),-3.700207664716044
2023-09-30,Priority Individuals,Priority,Individuals,,*,,Difference - 12 month rolling average,Metric change - monthly (per cent),-3.7443638502251977
2020-01-31,Priority Applications,Priority,Applications,^,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly (per cent),inf
2020-01-31,Priority Applications,Priority,Applications,^,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly (per cent),0.0
2020-01-31,Priority Applications,Priority,Applications,^,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly (per cent),0.0
2020-01-31,Priority Applications,Priority,Applications,^,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly (per cent),0.0
2020-01-31,Priority Applications,Priority,Applications,^,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly (per cent),0.0
2020-01-31,Priority Applications,Priority,Applications,^,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly (per cent),0.0
2020-01-31,Priority Applications,Priority,Applications,^,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly (per cent),0.0
2020-08-31,Priority Applications,Priority,Applications,,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly (per cent),4823.109180769807
2020-09-30,Priority Applications,Priority,Applications,^,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly (per cent),-20.618134462418226
2020-09-30,Priority Applications,Priority,Applications,^,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly (per cent),0.0
2020-09-30,Priority Applications,Priority,Applications,^,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly (per cent),0.0
2020-09-30,Priority Applications,Priority,Applications,^,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly (per cent),0.0
2020-09-30,Priority Applications,Priority,Applications,^,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly (per cent),0.0
2020-09-30,Priority Applications,Priority,Applications,^,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly (per cent),0.0
2021-03-31,Priority Applications,Priority,Applications,,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly (per cent),136.2874548048294
2021-04-30,Priority Applications,Priority,Applications,,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly (per cent),0.9446412025477859
2021-05-31,Priority Applications,Priority,Applications,,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly (per cent),7.043932843004256
2021-06-30,Priority Applications,Priority,Applications,,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly (per cent),3.6021283437827076
2021-07-31,Priority Applications,Priority,Applications,,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly (per cent),2.567527997475067
2021-08-31,Priority Applications,Priority,Applications,,*,,Difference - 12 month rolling average (per cent),Metric change - monthly (per cent),-2.783757609726895
2021-09-30,Priority Applications,Priority,Applications,,*,,Difference - 12 month rolling average (per cent),Metric change - monthly (per cent),-6.606806016640666
2021-10-31,Priority Applications,Priority,Applications,,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly (per cent),-68.34684797593081
2021-11-30,Priority Applications,Priority,Applications,,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly (per cent),-2.9421122461049736
2021-12-31,Priority Applications,Priority,Applications,,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly (per cent),1.4278284349409902
2022-01-31,Priority Applications,Priority,Applications,,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly (per cent),-9.00391414319188
2022-02-28,Priority Applications,Priority,Applications,,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly (per cent),18.55736773473811
2022-03-31,Priority Applications,Priority,Applications,,*,,Difference - 12 month rolling average (per cent),Metric change - monthly (per cent),17.862991162666898
2022-04-30,Priority Applications,Priority,Applications,,*,,Difference - 12 month rolling average (per cent),Metric change - monthly (per cent),-8.950292155818588
2022-05-31,Priority Applications,Priority,Applications,,*,,Difference - 12 month rolling average (per cent),Metric change - monthly (per cent),-6.661276333805771
2022-06-30,Priority Applications,Priority,Applications,,*,,Difference - 12 month rolling average (per cent),Metric change - monthly (per cent),-0.24380527062382346
2022-07-31,Priority Applications,Priority,Applications,,*,,Difference - 12 month rolling average (per cent),Metric change - monthly (per cent),-0.4116654975264334
2022-08-31,Priority Applications,Priority,Applications,,*,,Difference - 12 month rolling average (per cent),Metric change - monthly (per cent),-10.631146981748621
2022-09-30,Priority Applications,Priority,Applications,,*,,Difference - 12 month rolling average (per cent),Metric change - monthly (per cent),-10.691873267070713
2022-10-31,Priority Applications,Priority,Applications,,*,,Difference - 12 month rolling average (per cent),Metric change - monthly (per cent),18.7362875518047
2022-11-30,Priority Applications,Priority,Applications,,*,,Difference - 12 month rolling average (per cent),Metric change - monthly (per cent),10.373133179060012
2022-12-31,Priority Applications,Priority,Applications,,*,,Difference - 12 month rolling average (per cent),Metric change - monthly (per cent),-22.333358393567483
2023-01-31,Priority Applications,Priority,Applications,,*,,Difference - 12 month rolling average (per cent),Metric change - monthly (per cent),-7.561469650953987
2023-02-28,Priority Applications,Priority,Applications,,*,,Difference - 12 month rolling average (per cent),Metric change - monthly (per cent),-2.9762803071769923
2023-03-31,Priority Applications,Priority,Applications,^,*,,Difference - 12 month rolling average (per cent),Metric change - monthly (per cent),0.8796188266907667
2023-04-30,Priority Applications,Priority,Applications,,*,,Difference - 12 month rolling average (per cent),Metric change - monthly (per cent),1.7868111398361648
2023-05-31,Priority Applications,Priority,Applications,^,*,,Difference - 12 month rolling average (per cent),Metric change - monthly (per cent),-3.086025882324651
2023-06-30,Priority Applications,Priority,Applications,,*,,Difference - 12 month rolling average (per cent),Metric change - monthly (per cent),-2.562566317758772
2023-07-31,Priority Applications,Priority,Applications,,*,,Difference - 12 month rolling average (per cent),Metric change - monthly (per cent),-16.985876431818518
2023-08-31,Priority Applications,Priority,Applications,^,*,,Difference - 12 month rolling average (per cent),Metric change - monthly (per cent),1.6426632796929814
2023-09-30,Priority Applications,Priority,Applications,,*,,Difference - 12 month rolling average (per cent),Metric change - monthly (per cent),0.316082394077298
2020-01-31,Total Applications,Total,Applications,^,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly (per cent),inf
2020-01-31,Total Applications,Total,Applications,^,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly (per cent),0.0
2020-01-31,Total Applications,Total,Applications,^,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly (per cent),0.0
2020-01-31,Total Applications,Total,Applications,^,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly (per cent),0.0
