SA1_CODE_2021,P_400_499_15_19_yr,P_400_499_20_24_yr,P_400_499_25_34_yr,P_400_499_35_44_yr,P_400_499_45_54_yr,P_400_499_55_64_yr,P_400_499_65_74_yr,P_400_499_75_84_yr,P_400_499_85_yr_over,P_400_499_Tot,P_500_649_15_19_yr,P_500_649_20_24_yr,P_500_649_25_34_yr,P_500_649_35_44_yr,P_500_649_45_54_yr,P_500_649_55_64_yr,P_500_649_65_74_yr,P_500_649_75_84_yr,P_500_649_85_yr_over,P_500_649_Tot,P_650_799_15_19_yr,P_650_799_20_24_yr,P_650_799_25_34_yr,P_650_799_35_44_yr,P_650_799_45_54_yr,P_650_799_55_64_yr,P_650_799_65_74_yr,P_650_799_75_84_yr,P_650_799_85_yr_over,P_650_799_Tot,P_800_999_15_19_yr,P_800_999_20_24_yr,P_800_999_25_34_yr,P_800_999_35_44_yr,P_800_999_45_54_yr,P_800_999_55_64_yr,P_800_999_65_74_yr,P_800_999_75_84_yr,P_800_999_85_yr_over,P_800_999_Tot,P_1000_1249_15_19_yr,P_1000_1249_20_24_yr,P_1000_1249_25_34_yr,P_1000_1249_35_44_yr,P_1000_1249_45_54_yr,P_1000_1249_55_64_yr,P_1000_1249_65_74_yr,P_1000_1249_75_84_yr,P_1000_1249_85_yr_over,P_1000_1249_Tot,P_1250_1499_15_19_yr,P_1250_1499_20_24_yr,P_1250_1499_25_34_yr,P_1250_1499_35_44_yr,P_1250_1499_45_54_yr,P_1250_1499_55_64_yr,P_1250_1499_65_74_yr,P_1250_1499_75_84_yr,P_1250_1499_85_yr_over,P_1250_1499_Tot,P_1500_1749_15_19_yr,P_1500_1749_20_24_yr,P_1500_1749_25_34_yr,P_1500_1749_35_44_yr,P_1500_1749_45_54_yr,P_1500_1749_55_64_yr,P_1500_1749_65_74_yr,P_1500_1749_75_84_yr,P_1500_1749_85_yr_over,P_1500_1749_Tot,P_1750_1999_15_19_yr,P_1750_1999_20_24_yr,P_1750_1999_25_34_yr,P_1750_1999_35_44_yr,P_1750_1999_45_54_yr,P_1750_1999_55_64_yr,P_1750_1999_65_74_yr,P_1750_1999_75_84_yr,P_1750_1999_85_yr_over,P_1750_1999_Tot,P_2000_2999_15_19_yr,P_2000_2999_20_24_yr,P_2000_2999_25_34_yr,P_2000_2999_35_44_yr,P_2000_2999_45_54_yr,P_2000_2999_55_64_yr,P_2000_2999_65_74_yr,P_2000_2999_75_84_yr,P_2000_2999_85_yr_over,P_2000_2999_Tot,P_3000_3499_15_19_yr,P_3000_3499_20_24_yr,P_3000_3499_25_34_yr,P_3000_3499_35_44_yr,P_3000_3499_45_54_yr,P_3000_3499_55_64_yr,P_3000_3499_65_74_yr,P_3000_3499_75_84_yr,P_3000_3499_85_yr_over,P_3000_3499_Tot,P_3500_more_15_19_yr,P_3500_more_20_24_yr,P_3500_more_25_34_yr,P_3500_more_35_44_yr,P_3500_more_45_54_yr,P_3500_more_55_64_yr,P_3500_more_65_74_yr,P_3500_more_75_84_yr,P_3500_more_85_yr_over,P_3500_more_Tot,P_Personal_inc_ns_15_19_yr,P_Personal_inc_ns_20_24_yr,P_Personal_inc_ns_25_34_yr,P_Personal_inc_ns_35_44_yr,P_Personal_inc_ns_45_54_yr,P_Personal_inc_ns_55_64_yr,P_Personal_inc_ns_65_74_yr,P_Personal_inc_ns_75_84_yr,P_Personal_inc_ns_85_yr_over,P_Personal_inc_ns_Tot,P_OS_vis_15_19_yr,P_OS_vis_20_24_yr,P_OS_vis_25_34_yr,P_OS_vis_35_44_yr,P_OS_vis_45_54_yr,P_OS_vis_55_64_yr,P_OS_vis_65_74_yr,P_OS_vis_75_84_yr,P_OS_vis_85_yr_over,P_OS_vis_Tot,P_Tot_15_19_yr,P_Tot_20_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
50705131204,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,0,0,0,14,0,0,0,0,8,0,0,0,0,11,0,0,4,3,0,0,5,0,0,10,0,3,5,0,3,0,0,0,0,16,0,0,7,0,0,0,0,0,0,14,0,4,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,10,0,0,8,3,3,3,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,47,33,31,18,9,0,0,154
50705131205,0,0,7,5,8,7,5,0,0,36,0,4,17,6,8,0,0,0,0,31,0,3,0,11,0,4,0,0,0,29,0,0,11,8,3,3,0,0,0,34,3,6,17,13,0,6,0,0,0,40,0,0,5,11,9,4,0,0,0,25,0,4,16,12,0,5,0,0,0,36,0,0,0,9,10,0,0,0,0,24,0,0,17,8,6,0,0,0,0,36,0,0,7,8,0,0,0,0,0,10,0,0,3,0,4,0,0,0,0,7,0,4,8,4,9,0,4,0,0,23,0,0,0,0,0,0,0,0,0,0,54,41,118,125,60,46,19,8,0,470
50705131206,0,0,6,0,0,0,3,0,0,15,0,0,7,0,4,5,4,0,0,22,0,5,13,6,0,0,0,0,0,27,0,10,16,7,0,0,6,0,0,30,0,4,14,11,0,0,0,0,0,34,0,3,26,11,0,0,0,0,0,37,0,5,17,5,0,0,0,0,0,32,0,0,15,3,0,0,0,0,0,27,0,0,18,18,3,0,0,0,0,42,0,0,3,5,3,0,0,0,0,8,0,0,6,3,5,3,0,0,0,15,5,0,0,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,28,36,168,82,22,22,16,7,0,384
50705131207,0,3,8,0,0,5,4,0,0,15,0,7,16,8,5,0,0,0,0,37,0,0,10,5,0,0,0,0,0,16,0,0,14,4,9,3,0,0,0,38,0,5,21,15,3,6,0,0,0,46,0,8,30,16,9,3,0,0,0,63,0,0,22,7,5,7,0,0,0,39,0,0,22,3,5,0,0,0,0,28,0,0,16,10,7,4,0,0,0,34,0,0,4,4,5,4,0,0,0,7,0,0,3,5,4,0,0,0,0,7,3,0,10,3,8,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,33,31,190,94,57,38,10,7,0,453
50705131208,3,0,7,0,0,4,10,4,0,23,0,0,4,4,3,0,0,4,0,14,0,0,7,0,0,0,0,0,0,11,0,8,6,0,0,0,0,0,0,19,0,3,8,3,0,0,3,0,0,21,0,0,5,7,5,0,0,0,0,20,0,0,3,7,3,3,0,0,0,21,0,0,9,4,3,0,0,0,0,17,0,0,3,14,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,26,16,52,62,34,16,16,12,0,241
50705131209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50705131210,0,0,0,0,0,0,21,14,8,44,0,0,0,0,0,6,41,16,3,67,0,0,0,0,0,0,15,21,0,35,0,0,0,0,0,8,10,7,0,27,0,0,0,0,0,6,7,8,0,15,0,0,0,0,0,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,19,16,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,153,136,13,346
50705131211,0,3,8,4,0,3,3,3,0,25,0,3,5,0,0,0,6,0,0,17,0,3,7,4,3,5,0,0,0,26,0,6,8,6,6,4,3,0,0,25,0,0,11,11,7,6,0,0,0,38,0,6,16,9,8,4,0,0,0,32,0,0,13,8,5,3,0,0,0,29,0,0,7,7,4,3,4,0,0,24,0,0,22,11,11,6,5,0,0,57,0,0,0,4,0,0,0,0,0,13,0,0,0,0,6,0,0,0,0,6,3,5,5,6,6,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,49,28,113,89,79,46,27,6,0,434
50705131212,0,0,0,0,5,3,6,6,0,21,0,3,0,0,0,0,0,0,0,15,0,8,0,0,3,3,0,3,0,27,0,3,0,0,4,3,0,0,0,19,0,0,0,7,7,6,0,0,0,25,0,6,0,0,0,9,3,0,0,19,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,4,0,0,0,11,0,0,0,11,6,3,0,0,0,31,0,0,0,6,3,0,0,0,0,5,0,0,0,0,3,0,0,0,0,6,0,0,5,7,4,0,8,0,0,28,0,0,0,0,0,0,0,0,0,0,24,29,21,39,59,61,55,26,5,309
50705131213,4,0,0,5,0,3,5,0,0,17,0,9,7,0,0,0,3,0,0,14,0,0,9,4,3,0,0,0,0,21,0,8,13,7,4,0,0,0,0,39,0,10,19,11,6,6,0,0,0,51,0,4,24,8,3,5,0,0,0,50,0,0,18,3,10,4,0,0,0,32,0,4,6,0,0,0,0,0,0,15,0,0,23,7,5,3,0,0,0,35,0,0,4,4,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,5,4,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,15,49,151,59,37,33,12,0,0,359
50705131214,0,0,0,0,0,0,4,0,0,18,0,0,0,0,0,0,0,0,0,6,0,6,3,4,5,0,0,0,0,25,0,4,11,0,4,5,0,0,0,27,0,0,7,8,7,7,0,0,0,27,0,0,0,4,8,3,0,0,0,13,0,0,8,3,4,0,0,0,0,20,0,0,9,3,3,0,0,0,0,18,0,0,11,11,10,0,0,0,0,27,0,0,3,0,0,0,0,0,0,9,0,0,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,14,16,71,55,53,27,18,6,5,259
50705131215,0,0,8,0,0,0,0,3,0,16,0,7,14,7,5,0,3,0,0,36,0,7,10,10,3,0,0,0,0,35,0,5,9,5,11,0,3,0,0,36,0,8,25,13,10,8,0,0,0,65,0,3,15,13,6,0,4,0,0,32,4,0,15,9,0,3,0,0,0,29,0,0,7,4,9,3,0,0,0,27,0,0,11,17,3,0,0,0,0,41,0,0,3,0,5,5,0,0,0,10,0,0,3,0,0,0,0,0,0,5,0,0,8,10,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,29,53,148,114,67,38,19,8,0,482
50705131216,0,0,0,0,0,6,3,6,0,11,0,0,3,3,0,0,0,0,0,20,0,5,4,3,4,0,0,0,0,19,0,0,3,5,4,5,0,0,0,16,0,0,7,9,3,0,0,0,0,19,0,4,4,3,12,4,0,0,0,22,0,0,0,5,6,0,0,0,0,17,0,0,8,3,0,0,0,0,0,14,0,0,13,15,12,0,0,0,0,41,0,0,0,3,0,0,0,0,0,12,0,0,6,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,20,17,73,59,54,26,7,8,5,264
50705131217,0,0,3,4,0,0,3,0,0,15,4,4,6,4,9,0,0,0,0,34,0,3,15,0,3,0,0,0,0,23,0,3,18,8,6,6,0,0,0,33,0,4,20,10,6,3,0,0,0,46,0,4,26,10,7,4,0,0,0,47,0,0,12,9,4,0,4,0,0,31,0,0,10,4,5,0,0,0,0,22,0,0,21,10,3,4,0,0,0,43,0,0,6,0,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,3,3,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,25,32,169,72,46,31,18,0,4,395
50705131218,4,6,0,0,3,0,0,0,0,19,4,9,12,3,5,0,0,0,0,25,0,4,11,3,10,0,0,0,0,24,0,4,13,11,6,0,0,0,0,41,0,0,30,18,6,5,0,0,0,61,0,0,22,9,5,3,0,0,0,44,0,0,15,9,4,4,0,0,0,31,0,3,14,16,5,0,0,0,0,35,0,0,10,10,4,7,0,0,0,25,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,4,11,6,0,5,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,34,37,152,102,54,26,3,0,0,415
50705131219,4,8,3,3,0,0,11,6,0,37,0,0,4,10,9,5,10,4,0,31,0,7,9,3,3,5,4,3,9,42,0,3,20,12,0,4,0,0,0,43,0,10,17,14,3,0,5,0,0,49,0,9,26,10,8,0,0,0,0,56,0,4,13,9,0,0,0,0,0,30,0,3,3,15,0,0,0,0,0,30,0,6,19,15,13,6,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,8,0,0,9,5,4,44,0,0,0,0,0,0,0,0,0,0,39,54,145,105,50,42,55,39,8,537
50705131220,0,0,3,0,0,0,0,0,0,5,0,0,4,4,0,0,0,0,0,13,0,4,5,4,0,0,0,0,0,16,0,0,11,6,3,0,0,0,0,24,0,4,14,6,8,3,0,0,0,43,0,6,15,5,0,0,0,0,0,29,0,9,13,0,3,0,0,0,0,28,0,0,8,8,0,0,0,0,0,18,0,0,8,6,4,4,0,0,0,19,0,0,4,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,5,0,0,5,5,0,0,0,0,0,12,0,0,0,3,0,0,5,0,0,5,12,33,106,63,25,14,17,0,0,278
50705131221,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,8,0,3,0,4,0,0,0,0,0,6,0,4,3,0,0,0,0,0,0,16,0,0,3,0,0,0,0,0,0,9,0,0,7,0,0,0,0,0,0,18,0,3,7,5,0,0,0,0,0,20,0,0,3,0,0,0,0,0,0,11,0,0,5,6,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,25,55,20,13,10,0,0,0,121
50705131222,5,0,0,0,3,0,7,0,0,14,3,0,4,3,4,0,0,0,0,20,3,6,0,0,0,3,3,0,0,15,0,0,0,6,0,0,3,0,0,15,0,0,5,5,3,3,0,0,0,16,0,7,5,6,0,0,0,0,0,20,0,0,0,0,6,4,3,0,0,9,0,0,0,4,5,7,0,0,0,21,0,0,0,6,6,6,0,0,0,20,0,0,0,0,10,0,0,0,0,12,0,0,0,3,5,3,0,0,0,12,0,4,0,6,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,20,22,15,39,55,44,23,10,0,225
50705131223,0,6,3,0,5,3,5,3,0,27,0,0,8,7,3,3,4,0,0,29,0,0,0,3,9,3,0,0,0,15,0,6,5,0,0,0,0,0,0,11,0,4,8,3,0,0,6,0,0,21,0,4,3,13,3,0,0,0,0,20,0,0,0,3,4,3,0,0,0,14,0,0,5,0,3,0,0,0,0,13,0,0,5,10,6,4,0,0,0,26,0,0,0,0,0,0,0,0,0,0,7,0,0,9,3,0,0,0,0,16,3,0,0,4,4,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,32,26,56,64,47,33,17,3,0,280
50705131224,0,4,3,0,0,0,7,3,0,22,0,4,16,3,0,5,0,0,0,29,3,0,12,9,4,3,4,0,0,30,0,5,5,3,9,4,0,0,0,32,0,0,12,15,11,5,3,0,0,42,0,0,14,11,3,4,0,0,0,35,0,0,11,14,7,3,0,0,0,31,0,0,5,4,0,3,0,0,0,20,0,0,14,20,15,9,0,0,0,57,0,0,3,11,3,0,0,0,0,14,0,0,4,5,4,0,0,0,0,11,3,0,10,8,0,0,4,0,0,20,0,0,0,0,0,0,0,0,0,0,55,23,114,142,64,43,33,10,0,487
50705131225,0,0,0,0,0,0,8,5,0,26,0,0,8,0,3,4,5,0,0,29,0,5,0,0,0,10,6,0,0,27,0,0,0,7,7,4,0,0,0,30,0,3,3,5,3,3,3,0,0,25,0,0,0,4,11,5,3,0,0,25,0,0,8,0,6,4,3,0,0,26,0,0,3,4,3,3,0,0,0,17,0,0,0,5,8,6,0,0,0,26,0,0,0,0,7,9,0,0,0,15,0,0,0,6,8,5,5,0,0,18,0,0,7,6,0,4,4,0,0,30,0,0,0,0,0,0,0,0,0,0,35,22,42,46,75,86,57,19,8,397
50705131301,0,0,5,4,0,0,4,0,0,25,3,7,5,6,4,6,9,0,0,31,3,0,7,14,3,0,0,0,0,27,0,9,11,9,3,6,0,0,0,34,0,3,14,17,11,7,0,0,0,54,0,4,10,16,5,0,0,0,0,32,0,0,14,12,8,3,0,0,0,43,0,0,11,11,5,3,0,0,0,27,0,0,11,13,10,3,0,0,0,40,0,0,0,6,6,0,0,0,0,14,0,0,0,5,0,0,0,0,0,11,0,0,7,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,57,24,112,122,67,40,19,13,3,464
50705131302,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,11,0,0,0,3,5,3,0,0,0,15,3,0,0,0,7,4,0,0,0,16,0,0,4,0,4,0,0,0,0,14,0,0,0,10,8,0,0,0,0,18,0,0,0,6,6,0,0,0,0,15,0,0,0,6,7,4,0,0,0,20,0,0,4,12,19,7,0,0,0,41,0,0,0,5,0,0,0,0,0,9,0,0,0,11,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,30,13,29,50,67,34,13,8,4,251
50705131303,3,0,0,0,6,0,0,0,0,14,0,4,9,0,0,0,4,0,0,13,0,0,10,9,3,0,0,0,0,24,0,5,16,3,8,3,0,0,0,31,0,0,12,18,3,0,0,0,0,30,0,6,10,7,0,0,0,0,0,26,0,0,6,4,10,0,0,0,0,28,0,0,9,11,8,0,0,0,0,24,0,0,19,22,8,4,0,0,0,54,0,0,8,5,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,4,0,0,0,0,4,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,27,20,99,110,49,25,13,0,0,348
50705131304,0,3,3,4,3,0,6,0,0,19,0,0,0,0,3,3,0,0,0,11,4,6,4,8,0,0,0,5,0,25,0,5,8,8,8,3,0,0,0,25,0,4,15,3,9,0,0,0,0,23,0,0,6,4,4,5,0,0,0,15,0,0,4,8,9,0,0,0,0,23,0,0,0,5,6,6,0,0,0,18,0,0,9,10,14,10,0,0,0,35,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,41,18,56,56,61,37,19,7,3,293
50705131305,0,0,3,3,0,0,3,3,0,14,0,0,3,0,6,0,3,0,0,15,0,0,4,4,0,4,0,0,0,18,0,4,4,4,0,0,0,0,0,18,0,0,7,9,8,0,0,0,0,26,0,0,5,7,0,0,0,0,0,23,0,0,7,12,0,0,0,0,0,24,0,0,4,7,5,0,5,0,0,17,0,0,11,12,8,7,0,0,0,39,0,0,0,6,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,19,15,65,74,44,24,19,9,5,261
50705131306,0,5,14,0,0,0,6,0,0,31,0,5,7,12,5,5,0,0,0,28,9,6,9,9,3,4,3,0,0,43,0,11,14,18,10,3,0,0,0,52,0,7,27,16,7,4,4,0,0,71,0,0,9,14,4,0,0,0,0,36,0,0,7,12,11,9,0,0,0,41,0,0,10,10,10,4,0,0,0,39,0,0,21,19,24,3,0,0,0,70,0,0,4,7,7,0,0,0,0,15,0,0,0,7,4,3,0,0,0,17,0,0,7,3,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,68,40,144,156,115,52,31,5,0,606
50705131307,0,0,0,0,0,0,3,0,0,14,0,0,3,0,5,0,4,0,0,21,0,0,5,7,4,0,0,0,0,24,3,5,11,11,0,0,0,0,0,36,0,8,15,15,0,0,0,0,0,38,4,3,23,16,7,5,0,0,0,61,0,4,18,15,4,3,0,0,0,41,0,3,9,10,3,4,0,0,0,39,0,0,20,21,9,0,0,0,0,56,0,0,0,7,3,0,0,0,0,8,0,0,0,4,0,0,0,0,0,4,5,3,9,7,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,45,43,137,142,42,33,19,0,0,466
50705131308,0,0,0,7,5,7,6,0,0,19,0,4,7,3,0,3,0,0,0,17,0,3,8,7,5,3,0,0,0,28,0,9,12,12,3,0,0,0,0,37,0,6,13,9,12,4,0,0,0,39,0,0,11,3,8,5,0,0,0,21,0,5,10,12,11,3,5,0,0,35,0,0,11,11,7,4,0,0,0,28,0,0,9,22,3,0,0,0,0,41,0,0,0,0,3,0,0,0,0,8,0,0,0,6,0,0,0,0,0,6,3,3,17,9,3,0,0,5,0,43,0,0,0,0,0,0,0,0,0,0,31,42,117,112,59,30,19,6,0,417
50705131309,0,0,3,5,0,0,0,0,0,9,0,3,6,7,0,0,4,0,0,20,0,0,0,6,5,0,0,0,0,14,0,0,10,12,3,0,0,0,0,27,0,4,8,11,4,4,0,0,0,31,0,5,12,10,3,0,0,0,0,27,0,0,16,5,0,0,0,0,0,27,0,0,8,7,0,0,0,0,0,12,0,0,9,5,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,28,23,102,70,28,20,4,4,0,284
50705131310,0,0,8,4,0,0,6,0,0,23,0,0,0,0,0,3,5,0,0,10,0,0,8,0,3,0,5,0,0,23,0,0,7,3,0,4,0,3,0,23,0,0,8,6,7,6,0,0,0,22,0,0,7,3,5,4,0,0,0,15,0,0,0,3,5,0,0,0,0,13,0,0,3,3,0,3,0,0,0,15,0,0,5,14,0,3,0,0,0,22,0,0,0,3,0,0,0,0,0,7,0,0,0,3,6,0,0,0,0,5,0,0,0,5,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,16,14,51,47,36,20,32,9,0,241
50705131311,0,4,9,0,0,4,0,0,0,10,0,3,12,0,5,0,0,0,0,18,0,4,3,0,5,0,0,0,0,16,0,4,9,6,0,0,0,0,0,17,0,8,11,5,3,0,0,0,0,28,0,3,10,3,0,0,0,0,0,19,0,3,11,12,0,4,0,0,0,25,0,0,11,3,0,0,0,0,0,15,0,0,9,0,0,0,4,0,0,18,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13,29,97,31,26,14,10,0,0,218
50705131312,0,0,0,3,0,0,0,0,0,8,0,7,6,3,0,0,8,4,0,24,0,0,0,0,0,0,5,0,0,7,0,0,5,3,3,0,0,0,0,15,0,0,12,4,5,0,0,0,0,36,0,3,8,11,3,3,0,0,0,25,0,0,8,3,4,3,0,0,0,21,0,0,6,5,0,0,0,0,0,18,0,0,14,17,9,3,0,0,0,42,0,0,0,5,4,3,0,0,0,9,0,0,0,3,0,0,0,0,0,4,0,0,3,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,15,18,80,77,42,34,23,5,0,298
50705131313,0,0,0,0,0,6,23,30,5,59,0,0,0,0,0,0,29,29,3,66,0,0,0,0,0,0,11,11,0,27,0,0,0,0,6,0,4,3,0,19,0,0,0,0,0,6,4,0,0,13,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,0,29,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,21,129,149,23,345
50705131314,0,0,3,0,0,0,0,0,0,3,0,3,5,0,0,0,0,7,0,9,0,0,4,3,0,0,0,0,0,9,0,0,3,7,0,6,4,0,0,18,0,0,3,0,7,3,0,0,0,13,0,3,11,4,4,0,0,0,0,27,0,0,5,0,5,0,0,0,0,9,0,0,3,3,0,0,0,0,0,10,0,0,5,7,5,0,0,0,0,14,0,0,0,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,47,31,26,11,9,8,0,153
50705131315,0,3,3,0,8,3,4,9,0,23,0,3,3,3,3,4,0,3,0,31,0,3,5,11,5,4,0,0,0,28,0,4,4,9,4,6,0,0,0,25,0,3,7,11,3,7,3,0,0,38,0,5,5,6,11,7,0,0,0,31,0,4,3,3,14,7,0,0,0,34,0,0,0,10,4,0,0,0,0,17,0,0,4,13,29,11,8,0,0,65,0,0,0,4,3,4,0,0,0,12,0,0,0,6,4,0,0,0,0,11,3,3,3,4,6,3,4,0,0,30,0,0,0,0,0,0,0,0,0,0,50,33,50,86,112,68,45,19,5,462
50705131316,0,5,3,3,0,3,31,28,11,78,0,0,0,5,0,0,16,10,0,35,0,0,5,5,0,0,14,9,6,39,0,3,5,13,3,0,3,8,4,39,0,3,3,7,3,3,4,0,0,26,0,3,0,8,3,0,0,0,0,14,0,0,5,4,0,5,0,0,0,15,0,0,7,9,0,0,0,0,0,20,0,0,7,10,5,0,0,0,0,27,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,4,6,0,0,4,3,6,0,27,0,0,0,0,0,0,0,0,0,0,18,19,54,71,34,25,103,120,28,476
50705131317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50705131318,0,5,0,0,0,0,10,7,0,16,5,4,4,8,6,4,0,4,0,32,0,5,4,7,0,0,0,0,0,23,0,8,3,9,4,4,3,0,0,26,0,0,5,0,10,4,5,0,0,28,0,0,8,12,5,3,3,0,0,26,0,0,5,6,10,8,0,0,0,26,0,0,9,0,8,0,0,0,0,11,0,0,5,13,11,13,0,0,0,46,0,0,0,0,8,9,0,0,0,17,0,0,0,6,4,0,0,0,0,11,0,0,6,0,3,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,42,31,51,80,79,64,36,16,5,399
50705131319,6,0,3,3,8,0,3,0,0,24,5,0,3,7,3,0,6,0,0,24,0,10,3,4,6,0,0,0,0,23,0,8,9,3,3,0,0,0,0,28,0,3,12,11,6,4,0,0,0,40,0,6,6,11,3,0,0,0,0,26,0,0,6,4,3,3,0,0,0,24,0,0,0,12,6,4,0,0,0,23,0,0,6,23,9,7,0,0,0,43,0,0,0,3,9,0,0,0,0,13,0,0,0,4,3,0,0,0,0,10,4,0,0,0,3,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,50,26,60,110,81,26,16,8,0,368
50705131320,0,7,5,0,3,0,0,4,0,19,0,0,0,4,0,0,0,0,0,6,0,0,8,3,0,0,0,0,0,16,0,5,0,4,7,0,0,0,0,18,0,4,5,3,17,3,3,0,0,25,0,0,4,5,5,3,5,0,0,21,0,0,8,10,14,3,0,0,0,28,0,0,0,6,5,4,0,0,0,18,0,0,3,13,21,4,0,0,0,39,0,0,6,4,3,4,0,0,0,10,0,0,0,4,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,37,21,37,64,89,27,17,8,0,307
