SA1_CODE_2021,Tot_Mgr,Tot_Pfn,Tot_Tch_trwk,Tot_Co_Pswk,Tot_Cl_Adwk,Tot_Sal,Tot_MchOp,Tot_Lab,Tot_Inad_ns,Tot_To
50603112429,8,27,13,30,9,10,8,16,4,131
50603112430,27,71,47,27,35,22,16,29,7,279
50603112431,22,63,29,28,16,23,22,27,6,243
50603112432,10,53,35,70,25,33,33,66,4,325
50603112433,14,45,27,43,19,10,24,59,8,245
50603112434,35,126,52,62,44,32,42,44,9,447
50603112435,18,60,35,31,40,9,15,26,5,241
50603112436,10,70,34,36,19,29,19,28,8,247
50603112437,23,70,53,54,27,40,43,78,17,421
50603112438,28,93,58,65,42,28,26,48,3,379
50603112439,13,32,24,18,6,3,13,16,3,136
50603112440,26,51,20,24,24,13,10,15,3,186
50603112441,12,49,17,18,22,19,8,7,0,159
50603112442,0,3,0,4,3,0,4,0,5,20
50603112443,8,50,24,22,23,23,17,48,0,220
50603112444,15,42,40,40,35,24,25,29,6,257
50603112445,0,0,0,0,0,0,0,0,3,10
50603112446,35,81,31,41,40,22,11,24,5,292
50603112447,23,79,41,44,18,19,17,29,0,267
50603112501,21,46,36,10,17,19,8,13,6,178
50603112502,17,48,30,29,24,19,13,21,5,194
50603112504,69,78,32,20,57,31,16,18,4,320
50603112505,27,55,22,19,26,18,3,5,0,181
50603112506,36,49,43,30,43,19,5,21,0,240
50603112507,20,61,37,32,28,18,18,27,4,239
50603112509,17,55,17,15,25,10,6,15,0,168
50603112510,35,7,21,6,13,10,6,3,0,111
50603112511,27,36,38,36,25,22,9,23,3,225
50603112512,16,55,27,16,28,22,11,13,9,198
50603112513,18,58,18,24,26,13,15,21,0,195
50603112514,36,46,33,16,28,14,11,17,0,200
50603112515,26,47,31,19,36,21,16,20,4,217
50603112516,11,25,16,12,13,11,3,7,3,104
50603112517,51,84,44,32,59,42,10,32,0,350
50603112518,20,32,16,11,21,19,8,11,9,144
50603112519,33,75,41,30,52,26,17,19,0,286
50603112520,16,55,27,22,22,21,13,13,9,208
50603112521,27,78,34,25,26,15,8,15,5,229
50603112522,43,76,29,29,33,34,14,23,8,280
50603112524,15,35,17,17,19,4,10,5,6,134
50603112525,36,71,30,32,37,24,18,17,6,269
50603112526,31,58,47,31,32,30,15,22,3,271
50603112527,18,40,11,15,14,12,15,9,0,124
50603112528,15,24,8,18,16,12,13,6,4,125
50603112529,17,23,7,20,20,12,6,8,0,118
50603112601,0,0,0,0,0,0,0,0,0,6
50603112701,9,34,42,15,37,25,21,30,10,221
50603112702,14,29,41,21,29,18,23,18,4,201
50603112704,25,55,41,57,43,27,28,44,8,338
50603112707,38,98,51,48,49,41,47,46,4,422
50603112708,35,108,64,60,47,29,41,49,7,440
50603112714,12,57,36,57,30,24,32,42,5,296
50603112715,26,57,46,29,41,22,36,33,6,309
50603112716,19,25,38,39,20,15,30,37,6,230
50603112718,30,47,45,44,24,20,39,59,0,317
50603112719,17,36,33,28,13,20,34,44,0,226
50603112720,23,44,52,40,25,33,44,46,10,311
50603112721,15,79,46,42,33,14,27,43,4,308
50603112722,14,47,31,31,20,8,17,26,19,223
50603112723,15,32,21,30,20,13,13,20,6,165
50603112724,28,96,51,52,36,33,35,41,8,389
50603112727,9,55,44,38,30,20,25,36,6,263
50603112728,9,10,23,13,9,5,9,12,0,80
50603112729,20,26,38,34,29,20,24,23,5,214
50603112730,22,59,39,44,23,17,22,47,3,276
50603112731,10,27,37,29,16,15,23,28,7,203
50603112732,18,24,26,37,19,17,32,32,9,221
50603112734,10,19,20,15,16,11,11,27,4,143
50603112735,20,50,47,68,42,27,58,58,10,380
50603112736,15,35,29,25,39,14,32,17,4,210
50603112737,15,36,26,33,33,15,32,15,13,218
50603112739,28,78,47,49,41,20,47,50,0,364
50603112740,21,82,57,62,33,22,34,53,5,371
50603112741,19,54,64,37,34,27,35,57,6,324
50603112742,15,33,27,21,26,15,20,29,3,192
50603112743,7,31,35,30,15,3,21,28,0,178
50603112744,28,65,34,53,29,26,29,29,11,300
50603112745,28,72,37,43,39,26,18,25,4,285
50603112746,13,35,31,48,19,16,37,47,8,252
50603112747,0,0,0,0,0,0,0,0,4,4
50603112748,9,36,31,32,16,19,21,32,14,196
50603112749,13,62,52,54,38,26,22,39,5,311
50603112750,7,20,29,19,19,5,13,15,6,133
50603112751,9,40,25,32,31,18,9,24,0,204
50603112752,20,51,47,44,27,22,41,32,9,293
50603112753,10,32,35,32,25,31,12,27,6,207
50603112754,11,35,49,39,25,14,26,39,8,242
50603112801,11,23,23,15,13,17,12,16,0,127
50603112802,12,34,27,19,30,6,12,21,8,176
50603112803,9,35,23,17,15,10,5,6,0,131
50603112804,13,24,20,22,20,11,8,20,0,136
50603112805,7,30,33,21,14,9,13,16,3,150
50603112806,17,47,21,23,23,13,7,12,0,160
50603112807,19,28,23,14,20,10,7,14,0,130
50603112808,0,0,0,0,0,0,0,0,0,0
50603112809,20,76,42,34,46,25,17,26,0,287
50603112810,16,29,26,23,19,7,10,15,0,139
50603112811,5,22,13,17,10,14,7,11,0,105
50603112812,11,33,29,31,20,12,16,16,0,170
50603112813,22,63,39,34,38,22,15,32,7,264
50603112814,25,72,38,34,16,23,29,34,3,274
50603112815,18,53,18,19,25,11,10,21,4,181
50603112816,14,24,21,18,20,10,6,14,3,124
50603112818,22,72,58,42,43,34,33,30,5,354
50603112819,20,79,82,68,42,26,27,62,3,411
50603112820,11,26,28,24,24,13,23,21,5,170
50603112821,4,23,14,15,8,7,11,8,0,86
50603112822,12,19,32,29,19,10,25,28,3,176
50603112823,11,40,39,24,23,12,19,30,0,189
50603112824,17,36,29,18,22,21,17,20,0,174
50603112825,20,71,50,34,38,23,17,21,10,287
50603112826,30,44,44,38,32,21,20,29,6,251
50603112827,15,42,29,21,24,4,11,17,0,163
50603112828,15,22,23,15,14,4,8,15,0,121
50603112829,14,39,18,20,23,15,18,19,0,159
50603112830,16,57,38,35,32,14,21,32,6,246
50603112831,19,77,43,26,39,10,16,23,5,268
50603112832,20,69,43,31,36,16,20,12,0,233
50603112833,10,26,20,13,12,5,11,18,4,115
50603112834,16,33,30,27,26,28,10,19,0,194
50603112835,24,51,27,29,33,16,18,20,6,216
50603112836,19,43,21,18,11,15,9,15,0,155
50603112837,21,35,25,25,17,11,22,5,0,151
50603112901,39,89,33,35,36,13,11,19,0,271
50603112902,28,46,14,7,29,14,4,6,0,149
50603112903,29,79,13,18,29,6,4,11,0,185
50603112904,33,65,16,11,23,18,11,0,4,179
50603112905,26,63,3,13,16,9,6,0,0,140
50603112906,57,118,18,26,32,21,10,11,8,299
50603112907,34,46,11,13,20,9,7,4,3,153
50603112908,14,36,10,10,10,8,5,5,0,90
50603112909,21,88,18,28,23,19,5,12,8,212
50603112910,8,24,10,13,13,9,0,12,4,91
50603112911,22,71,27,22,28,14,23,19,0,228
50603112912,26,105,45,37,45,22,13,28,4,332
50603112913,38,106,43,32,42,32,14,14,9,339
50603112914,26,63,24,31,26,17,12,17,5,215
50603112915,33,66,12,16,22,15,3,4,0,173
50603112916,20,48,20,9,11,13,0,8,6,134
50603112917,43,94,15,14,20,20,3,4,4,217
50603112918,30,42,13,9,17,3,6,8,0,140
50603112919,12,46,9,6,18,0,0,4,0,99
50603112920,31,101,19,24,30,18,8,16,3,255
50603112921,22,75,30,19,24,21,16,14,0,225
50603112922,20,37,33,20,29,8,12,16,0,185
50603112923,42,90,38,35,35,29,7,21,4,298
50603112924,25,72,29,24,19,10,18,17,6,217
50603112925,44,113,44,53,42,26,22,34,3,385
50603112926,30,84,33,38,40,24,6,35,0,283
50603112927,30,127,37,44,40,21,15,21,4,341
50603112928,39,54,19,17,18,12,7,12,0,177
50603112929,22,60,23,14,20,11,9,12,0,171
50603112930,26,55,16,4,12,16,4,9,0,139
50603112931,16,26,11,3,13,10,5,0,5,84
50603112932,33,78,20,29,32,16,5,16,4,230
50603112933,6,18,7,10,10,3,8,9,0,60
50603113001,0,0,0,3,0,0,8,0,0,13
50603113101,23,68,21,27,16,17,13,11,6,192
50603113102,36,74,27,39,44,21,12,27,7,288
50603113103,15,38,14,12,20,20,5,11,0,135
50603113104,15,50,12,24,26,8,7,4,0,147
50603113105,21,87,34,30,34,12,18,15,7,260
50603113106,23,75,21,14,18,11,0,13,3,176
50603113107,18,47,25,25,19,15,6,24,5,182
50603113108,32,163,51,55,48,32,21,26,0,438
50603113109,30,90,17,26,33,16,3,18,6,241
50603113110,33,97,36,29,35,29,6,23,5,303
50603113111,14,46,12,19,19,11,8,15,0,155
50603113112,27,74,43,31,31,24,6,23,0,266
50603113113,25,73,15,20,23,20,8,16,3,200
50603113114,36,65,25,31,32,21,13,20,0,234
50603113115,23,74,32,25,31,24,8,6,9,236
50603113116,14,43,13,20,24,23,11,13,3,154
50603113117,10,66,20,19,30,13,11,14,7,197
50603113118,44,123,33,44,38,25,27,19,5,362
50603113119,27,65,26,23,27,18,11,30,5,220
50603113120,24,92,41,25,28,10,16,19,3,256
50603113121,12,37,4,19,15,10,3,9,3,113
50603113122,22,36,18,18,21,13,5,10,0,142
50603113123,33,79,31,27,35,24,7,23,3,254
50603113124,19,61,10,26,13,14,4,19,0,160
50603113125,31,97,42,25,38,14,14,28,4,289
50603113126,22,81,32,21,16,16,5,11,0,206
50603113127,16,86,23,34,26,17,12,12,5,227
50603113128,15,72,16,35,31,15,5,13,5,206
50603113129,35,110,42,33,39,18,12,21,8,316
50603113130,38,71,35,21,34,26,6,15,11,252
50603113131,29,83,32,35,29,23,20,28,4,273
50603113132,36,91,36,36,37,36,16,22,5,308
50603113133,26,87,32,38,41,21,13,24,6,281
50603113134,29,86,26,21,29,12,9,16,0,226
50603113135,28,60,15,12,14,11,8,6,0,164
50603113136,20,80,24,21,21,19,9,23,3,221
50603113137,41,96,29,25,26,29,17,18,3,288
50603113138,28,95,36,29,30,26,15,17,6,274
50603113139,18,62,23,24,21,18,8,12,4,195
50604113201,15,28,15,31,15,11,17,15,6,144
50604113202,20,31,35,26,25,11,24,35,7,199
50604113204,10,19,38,24,26,29,25,17,4,186
50604113205,19,44,57,39,38,32,31,53,14,327
50604113206,20,30,47,30,33,29,22,33,4,259
50604113207,7,24,16,21,25,16,9,7,0,129
50604113208,8,12,27,9,22,8,16,11,0,108
50604113209,0,0,0,0,0,0,0,0,0,4
50604113210,8,21,28,26,10,6,18,16,4,143
50604113211,16,43,48,32,29,15,34,34,5,246
50604113214,28,21,28,32,18,14,22,38,3,201
50604113215,5,18,27,21,14,13,7,11,0,105
50604113216,6,28,30,22,18,3,20,30,9,166
50604113217,13,36,48,36,24,21,33,46,8,269
50604113218,14,27,34,16,19,13,29,18,12,186
50604113219,34,45,41,32,29,23,22,35,9,275
50604113220,17,10,23,4,10,3,10,9,0,95
50604113221,9,19,31,26,23,20,22,30,10,183
50604113222,13,17,43,13,26,26,34,28,3,218
50604113225,25,49,53,31,30,15,27,26,3,251
50604113226,14,42,32,38,26,22,36,35,8,246
50604113227,5,15,12,12,5,9,11,12,0,85
50604113228,3,18,28,11,16,6,12,25,0,121
50604113229,9,20,26,26,25,10,21,17,0,162
50604113231,16,8,32,11,15,14,13,26,6,141
50604113232,15,18,27,27,21,19,34,47,0,225
50604113234,12,26,30,22,20,18,34,38,9,197
50604113235,11,17,32,19,14,12,19,23,3,159
50604113236,17,35,44,34,39,24,37,39,14,277
50604113237,16,16,28,28,16,4,12,21,4,149
50604113238,13,43,40,42,40,27,39,31,12,280
50604113239,13,19,41,18,20,12,25,20,3,172
50604113240,17,45,53,35,31,12,31,40,11,272
50604113241,21,41,32,37,32,10,16,18,6,218
50604113242,13,25,38,27,23,10,28,28,3,192
50604113243,7,7,28,15,14,6,9,14,0,101
50604113244,9,14,23,17,8,7,20,13,4,108
50604113245,10,28,27,31,22,13,23,23,5,184
50604113246,0,14,29,19,9,4,14,25,3,119
50604113247,6,26,30,19,24,16,18,18,5,158
50604113248,19,29,38,54,20,32,31,28,0,253
50604113249,12,29,20,18,22,8,19,15,5,148
50604113250,14,22,26,14,19,15,11,14,0,142
50604113251,14,27,40,25,23,12,27,40,3,206
50604113252,10,30,31,36,29,17,22,35,0,208
50604113253,0,19,17,27,16,6,4,14,0,104
50604113254,13,32,39,18,28,15,8,17,5,184
50604113255,17,44,42,23,20,14,31,27,5,238
50604113256,0,0,0,0,0,0,0,4,0,3
50604113257,36,62,40,34,28,22,23,41,0,280
50604113258,10,39,34,36,25,18,9,33,7,207
50604113301,15,46,30,19,31,13,18,17,0,195
50604113303,18,48,25,20,24,15,13,18,0,184
50604113305,46,106,67,48,61,38,31,25,8,430
50604113306,36,42,35,26,36,18,5,12,6,211
50604113307,24,39,19,28,36,18,10,14,5,194
50604113309,21,35,19,16,26,15,21,17,5,174
50604113310,40,65,52,33,32,23,16,28,0,286
50604113311,36,50,23,25,36,19,9,15,5,217
50604113312,20,51,25,28,30,32,20,23,0,233
50604113313,45,69,40,28,42,27,14,25,0,297
50604113316,26,65,53,34,42,23,35,31,8,317
50604113317,45,80,43,37,53,32,21,35,3,343
50604113322,31,75,36,26,38,19,27,28,4,282
50604113323,28,62,22,21,20,24,9,20,7,198
50604113324,68,208,86,79,99,65,44,48,9,702
50604113325,38,90,41,47,27,24,22,27,0,316
50604113326,25,44,18,21,28,12,15,12,0,175
50604113327,20,43,31,35,35,10,12,19,4,213
50604113328,27,62,50,28,40,33,25,30,4,298
50604113329,11,49,36,20,22,13,12,22,0,181
50604113331,35,67,59,45,35,32,28,33,7,346
50604113332,9,32,32,19,21,15,21,12,6,164
50604113334,0,0,0,0,0,0,0,0,0,0
50604113335,0,0,0,0,0,0,0,0,0,0
50604113336,5,22,9,13,17,13,9,10,3,109
50604113337,25,59,29,24,21,22,17,20,5,228
50604113338,23,46,16,11,17,14,11,5,5,144
50604113339,18,48,26,11,32,25,15,15,3,192
50604113340,19,80,42,37,46,16,20,25,9,290
50604113341,16,37,21,11,11,6,12,8,0,129
50604113342,29,64,28,33,20,17,13,10,9,220
50604113343,23,90,49,32,45,38,26,38,5,344
50604113344,18,25,19,21,19,15,6,20,3,146
50604113345,15,50,35,40,35,13,22,22,3,233
50604113346,19,37,13,13,27,9,15,6,0,143
50604113347,17,34,28,15,32,7,14,16,4,169
50604113348,39,81,57,38,42,46,23,23,4,357
50604113349,28,58,25,22,20,17,24,17,4,216
50604113350,13,29,20,13,14,17,15,17,8,135
50604113351,34,63,37,28,32,22,19,21,4,250
50604113352,13,27,21,14,14,12,5,7,0,120
50604113353,35,65,31,18,31,17,19,12,0,235
50604113354,20,71,35,24,29,24,12,28,4,247
50604113355,31,69,35,29,34,22,16,27,5,275
50604113356,23,59,36,9,36,22,23,25,5,239
50604113357,32,79,57,44,54,37,31,34,9,364
50604113358,22,84,46,30,55,23,24,22,0,304
50604113359,33,59,27,27,21,15,10,25,3,218
50604113360,33,61,48,26,28,28,18,21,0,262
50604113361,21,57,26,23,23,18,29,17,10,232
50604113401,6,7,14,16,10,10,13,9,0,93
50604113402,14,13,11,13,20,11,24,20,3,134
50604113403,19,28,26,31,29,21,37,30,3,226
50604113404,8,14,20,9,7,8,22,19,0,105
50604113405,5,0,4,0,6,6,0,7,4,27
50604113406,15,34,44,25,33,28,29,28,6,239
50604113407,7,15,28,14,21,5,7,20,5,109
50604113408,8,14,17,33,11,10,19,25,0,146
50604113409,12,22,45,23,17,17,41,32,0,211
50604113410,5,18,27,12,17,8,19,24,5,137
50604113411,13,41,46,22,25,28,29,42,0,248
50604113412,11,21,36,22,31,15,22,18,3,174
50604113413,9,11,29,20,20,13,25,25,4,144
50604113415,0,0,0,0,0,0,0,0,0,0
50604113417,4,10,31,20,25,9,15,20,4,139
50604113418,11,21,30,19,22,14,32,30,7,184
50604113419,6,20,15,18,14,8,11,11,4,95
50604113420,21,21,44,15,26,20,29,40,7,232
50604113421,18,50,48,56,46,27,58,40,5,342
50604113422,9,14,28,12,19,5,25,30,3,151
50604113423,7,4,11,3,11,3,0,4,3,48
50604113424,14,25,33,32,32,22,35,42,5,245
50604113425,15,15,28,25,24,22,22,34,0,186
50604113426,9,12,35,17,21,21,33,32,10,185
50604113427,11,18,36,36,18,17,39,31,0,193
50604113428,10,9,28,16,17,13,17,23,0,140
50604113429,9,15,38,12,17,6,24,22,0,150
50604113430,9,23,26,13,17,11,23,19,6,146
50604113431,4,9,20,21,21,10,15,16,0,119
50604113432,15,6,26,20,18,13,24,31,7,167
50604113434,15,16,39,27,21,18,23,26,0,175
50604113435,13,21,17,23,11,9,24,24,0,149
50604113436,14,33,48,36,28,28,41,34,0,273
50604113437,5,13,19,13,5,11,22,23,8,123
50604113438,16,26,43,41,29,28,24,52,5,265
50604113439,11,19,48,31,21,13,29,37,3,210
50604113440,11,7,31,25,23,19,35,24,10,191
50604113442,4,4,8,0,0,3,3,9,0,31
50604113443,17,17,39,37,26,13,29,33,9,221
50604113444,12,22,32,31,20,16,22,23,8,188
50604113445,10,18,36,30,29,10,21,30,4,175
50604113446,9,11,31,26,16,24,31,22,3,179
50604113447,10,27,40,31,22,14,22,34,3,197
50604113448,5,28,49,47,25,28,32,46,7,266
50604113449,10,13,38,18,25,8,24,19,3,163
50604113450,6,18,15,21,20,16,20,17,0,128
50604113451,0,20,32,28,23,13,26,37,4,187
50604113452,16,18,23,13,16,17,18,23,0,140
50604113453,11,10,34,28,39,18,27,29,3,206
50604113454,12,25,39,35,24,30,31,29,4,229
50604113501,17,26,30,34,28,16,33,35,12,224
50604113502,20,47,49,37,37,33,18,36,5,277
50604113503,52,107,65,54,62,38,51,35,11,478
50604113504,58,78,72,49,68,39,38,45,12,460
50604113505,40,89,45,46,52,37,23,26,7,374
50604113507,28,48,56,37,48,22,22,34,0,283
50604113508,34,73,33,27,42,30,11,22,4,274
50604113509,34,72,47,49,43,29,20,19,4,313
50604113510,21,30,33,40,33,19,19,20,8,221
50604113511,18,16,47,23,36,21,35,20,0,223
50604113512,13,28,54,41,42,23,33,39,8,278
50604113513,20,34,50,39,42,22,43,52,10,307
50604113514,21,36,47,37,39,25,29,44,4,285
50604113515,23,48,56,41,43,37,38,42,4,331
50604113517,6,18,34,31,30,22,19,24,0,182
50604113518,16,32,42,27,41,13,27,21,0,224
50604113519,18,34,35,23,43,16,26,32,3,232
50604113520,4,13,14,17,14,5,18,7,4,98
50604113521,22,36,41,30,44,26,36,23,6,265
50604113523,32,39,54,37,46,37,32,26,9,311
50604113524,25,18,30,9,16,17,4,12,5,135
50604113525,85,213,151,96,103,71,67,68,14,884
50604113527,38,54,34,33,41,34,15,23,5,272
50604113528,119,267,149,108,127,68,62,62,16,976
50604113529,0,0,0,0,0,0,5,0,0,3
50604113530,31,53,32,26,34,19,15,14,5,233
50604113531,16,26,27,15,23,15,22,19,5,165
50604113532,50,121,89,63,64,39,32,43,3,501
50604113533,22,41,41,27,45,28,25,21,0,250
50604113534,23,51,37,52,34,21,27,20,11,267
50604113535,112,233,117,111,113,58,47,70,14,887
50604113536,25,40,20,19,29,26,10,16,0,188
50604113537,15,23,21,22,24,16,17,28,0,171
50604113538,27,34,37,41,32,24,27,29,0,243
50604113601,0,8,19,10,14,6,13,19,3,112
50604113602,11,14,35,14,16,18,27,32,10,173
50604113603,3,23,18,13,13,5,15,13,4,109
50604113604,18,17,34,42,12,9,30,34,5,201
50604113605,13,8,14,4,12,13,10,6,0,80
50604113606,12,23,55,37,28,18,39,25,7,234
50604113607,8,13,26,14,25,10,24,21,3,133
50604113608,11,15,29,25,19,16,22,32,0,167
50604113609,7,26,40,26,18,19,29,35,7,200
50604113610,5,19,22,34,20,9,30,35,0,181
50604113611,3,21,37,25,14,6,26,23,0,174
50604113612,7,19,40,18,15,15,28,25,3,168
50604113614,19,30,52,38,40,19,46,38,8,305
50604113615,15,30,49,37,34,24,45,50,14,298
50604113616,8,9,40,20,15,15,30,28,6,172
50604113617,3,13,20,19,15,4,19,25,0,118
50604113618,12,20,45,37,23,28,37,54,6,261
50604113619,18,22,40,10,21,6,36,24,4,188
50604113620,3,11,44,23,25,18,35,38,6,202
50604113622,15,0,6,3,3,0,11,4,0,44
50604113623,23,22,14,16,15,11,11,15,0,119
50604113624,34,27,33,16,33,12,12,25,0,174
50604113626,24,30,33,12,22,5,20,11,7,174
50604113630,14,11,35,11,18,11,17,16,5,138
50604113631,11,30,79,57,30,27,28,70,10,340
50604113632,9,20,30,23,17,19,26,28,4,178
50604113633,15,52,52,53,33,23,29,42,4,316
50604113634,13,17,29,19,19,8,15,12,3,130
50604113635,5,7,5,10,5,3,4,9,4,46
50604113636,8,31,36,31,24,17,14,28,5,184
50604113637,21,34,38,43,32,14,25,9,0,211
50604113638,12,9,26,19,12,12,8,12,0,105
50604113639,17,31,37,31,18,16,13,29,14,205
50604113640,13,33,25,28,21,9,10,10,6,156
50604113641,9,17,37,26,27,16,24,29,3,186
50604113642,21,34,34,28,33,8,30,25,5,217
50604113701,7,25,23,21,26,5,7,12,0,143
50604113702,23,30,35,23,28,20,20,23,5,209
50604113703,10,30,25,27,30,21,16,16,0,176
50604113704,18,33,37,23,33,12,26,26,5,234
50604113705,12,25,39,20,28,20,33,42,7,224
50604113706,10,38,49,25,29,22,29,20,4,218
50604113707,11,26,21,9,18,12,18,17,0,125
50604113708,29,46,32,41,50,26,20,24,6,268
50604113709,15,66,41,45,26,14,35,36,0,290
50604113710,20,29,22,8,13,19,12,10,3,144
50604113711,15,19,45,30,36,26,17,24,0,213
50604113712,21,34,27,23,35,16,21,27,5,206
50604113713,14,23,14,20,10,8,9,19,0,123
50604113714,3,28,19,20,13,7,24,24,0,139
50604113715,11,18,30,22,18,10,27,26,0,163
50604113716,14,29,30,14,22,16,21,31,0,179
50604113717,22,25,34,28,23,19,25,24,6,196
50604113718,27,44,41,30,32,25,11,21,0,225
50604113719,21,36,55,32,31,14,40,33,6,258
50604113720,7,17,19,10,18,12,14,12,0,109
50604113721,8,32,55,32,34,16,23,19,0,218
50604113722,17,20,26,19,21,11,10,22,0,132
50604113723,28,35,43,26,21,25,13,24,3,219
50604113724,24,43,45,26,46,27,17,30,6,261
50604113725,18,24,31,27,25,11,20,18,0,173
50604113726,20,28,37,34,20,19,19,37,4,222
50604113727,8,25,32,18,21,15,10,17,3,148
50604113728,17,29,35,26,23,13,16,23,5,193
50604113729,13,22,35,14,19,13,11,30,5,162
50604113730,9,27,35,17,30,7,17,24,0,175
50604113731,15,35,42,32,21,14,30,31,7,227
50604113732,16,28,46,35,22,20,26,26,8,225
50604113733,9,6,15,20,21,12,15,10,0,105
50604113734,10,17,27,19,28,12,19,22,0,160
50604113735,17,21,27,13,14,19,15,25,4,143
50604113736,25,55,78,48,33,38,52,53,9,387
50604113737,18,21,26,19,20,15,15,21,3,156
50604113738,9,24,17,25,18,17,13,18,5,147
50604113739,14,27,39,34,31,17,22,42,0,221
50604113740,10,36,28,16,22,10,18,20,0,164
50604113741,9,27,25,24,26,9,8,15,3,150
50604113742,13,32,24,21,19,17,17,24,5,171
50604113743,17,28,28,22,21,21,14,11,5,164
50604113744,16,18,29,28,21,17,11,22,4,170
50604113745,16,25,27,20,21,16,16,12,0,153
50604113746,9,12,14,8,19,9,12,13,4,103
50604113747,13,30,25,30,14,9,19,18,0,151
50604113748,16,52,38,30,36,18,14,19,3,221
50604113749,19,31,25,25,28,15,12,18,3,177
50604113750,11,33,33,18,21,16,14,13,5,164
50604113751,17,30,38,28,30,17,21,26,3,199
50604113752,5,26,27,17,10,12,15,12,0,118
50604113753,3,20,22,19,17,11,11,15,4,140
50604113754,7,28,20,21,13,18,10,16,3,147
50604113755,20,18,31,23,35,25,25,31,0,210
50604113756,8,21,18,19,7,13,3,10,0,90
50604113757,15,25,34,26,32,15,20,27,0,194
50604113758,27,84,56,37,50,39,26,27,4,352
50604113759,0,0,0,0,0,0,0,0,0,0
50605113801,6,7,22,19,20,8,8,11,0,111
50605113803,32,35,57,20,42,24,33,27,3,266
50605113804,18,27,57,27,33,22,33,24,6,242
50605113806,0,0,0,0,0,0,0,0,0,0
50605113807,16,13,35,21,21,23,24,20,6,178
50605113808,28,25,25,11,23,12,9,6,0,139
50605113809,15,27,31,6,25,10,9,11,4,133
50605113810,16,21,34,21,35,12,30,21,5,191
50605113811,11,12,32,18,26,17,15,16,5,145
50605113812,12,11,26,17,13,8,23,9,3,125
50605113813,30,39,52,24,31,19,22,16,5,227
50605113814,100,175,185,122,173,71,99,86,23,1029
50605113815,8,15,35,26,32,17,38,20,0,192
50605113816,7,16,17,14,18,6,6,10,5,102
50605113817,0,0,0,0,0,0,0,0,0,0
50605113818,22,11,25,17,20,20,19,22,9,167
50605113819,18,24,49,23,22,24,29,18,4,216
50605113820,23,18,48,15,40,14,13,18,0,188
50605113821,13,33,39,28,19,14,32,22,0,195
50605113822,30,35,41,27,45,23,31,18,5,262
50605113823,13,12,33,22,25,12,20,15,3,156
50605113824,12,22,42,17,13,9,14,13,0,147
50605113825,8,26,50,24,37,22,26,30,4,228
50605113826,15,32,52,31,31,21,25,18,5,234
50605113827,25,23,27,15,22,20,19,8,0,162
50605113828,32,37,38,25,30,14,16,13,0,205
50605113831,15,23,41,13,24,14,20,22,3,166
50605113832,29,41,44,24,45,25,24,32,6,279
50605113833,15,35,45,39,39,21,50,43,7,290
50605113834,14,17,29,17,20,8,19,13,0,143
50605113835,12,16,25,14,21,14,19,18,5,142
50605113836,15,23,41,16,21,11,23,14,6,164
50605113837,36,38,52,24,36,28,25,18,6,279
50605113838,0,0,0,0,0,0,0,0,0,0
50605113839,0,0,0,0,0,0,0,0,0,0
50605113840,30,55,67,37,44,20,30,28,3,306
50605113841,40,69,52,35,34,7,25,18,15,298
50605113842,31,61,38,26,43,32,21,20,6,276
50605113843,43,104,44,41,47,19,28,17,5,340
50605113844,28,48,44,41,33,16,27,25,9,258
50605113845,35,66,37,36,32,24,27,24,0,279
50605113846,50,122,91,60,69,45,39,45,11,527
50605113847,22,89,60,35,60,20,37,45,4,374
50605113848,14,39,20,27,33,16,14,18,5,189
50605113901,10,17,42,17,33,17,17,21,3,173
50605113902,34,50,69,30,59,36,49,45,5,384
50605113903,20,25,47,30,38,21,37,32,0,256
50605113904,32,28,58,21,24,22,30,19,4,241
50605113907,21,34,37,24,33,14,27,22,5,210
50605113908,18,31,34,30,39,13,20,19,0,205
50605113909,25,28,36,23,31,23,18,21,0,207
50605113910,13,20,25,12,23,10,19,15,0,142
50605113911,38,52,56,48,53,27,41,25,3,337
50605113913,21,11,22,16,27,9,21,10,5,137
50605113914,17,21,35,20,31,22,21,8,4,181
50605113915,18,17,38,19,21,15,23,33,10,192
50605113916,8,20,24,6,11,11,20,3,0,112
50605113917,15,18,22,26,22,17,20,14,3,156
50605113918,27,28,58,38,59,29,34,33,5,306
50605113919,21,24,51,24,29,27,40,20,8,247
50605113920,27,21,36,29,40,12,32,14,0,213
50605113921,27,21,50,34,30,18,33,22,0,237
50605113922,19,44,42,45,36,28,22,30,8,275
50605113923,38,38,50,31,45,31,24,33,8,302
50605113924,16,18,41,42,29,14,27,30,9,235
50605113925,16,23,31,25,20,11,24,16,3,164
