SA1_CODE_2021,P_55_64_Ud_wk_L_5_hrs,P_55_64_Ud_wk_5_14_hrs,P_55_64_Ud_wk_15_29_hrs,P_55_64_Ud_wk_30h_more,P_55_64_no_Ud_wk,P_55_64_Ud_wk_ns,P_55_64_OS_vis,P_55_64_yr_Tot,P_65_74_Ud_wk_L_5_hrs,P_65_74_Ud_wk_5_14_hrs,P_65_74_Ud_wk_15_29_hrs,P_65_74_Ud_wk_30h_more,P_65_74_no_Ud_wk,P_65_74_Ud_wk_ns,P_65_74_OS_vis,P_65_74_yr_Tot,P_75_84_Ud_wk_L_5_hrs,P_75_84_Ud_wk_5_14_hrs,P_75_84_Ud_wk_15_29_hrs,P_75_84_Ud_wk_30h_more,P_75_84_no_Ud_wk,P_75_84_Ud_wk_ns,P_75_84_OS_vis,P_75_84_yr_Tot,P_85ov_Ud_wk_L_5_h,P_85ov_Ud_wk_5_14_h,P_85ov_Ud_wk_15_29_h,P_85ov_Ud_wk_30h_more,P_85ov_no_Ud_wk,P_85ov_Ud_wk_ns,P_85ov_OS_vis,P_85_yr_over_Tot,P_Tot_Ud_wk_L_5_hrs,P_Tot_Ud_wk_5_14_hrs,P_Tot_Ud_wk_15_29_hrs,P_Tot_Ud_wk_30h_more,P_Tot_no_Ud_wk,P_Tot_Ud_wk_ns,P_Tot_OS_vis,P_Total_Tot
50401104621,12,8,0,3,7,0,0,28,6,5,4,4,17,4,0,32,3,0,0,0,9,0,0,21,0,0,0,0,7,0,0,8,133,166,43,27,140,37,0,542
50401104622,0,6,5,3,14,0,0,31,0,9,6,0,14,4,0,35,0,0,0,0,7,0,0,13,0,3,0,0,0,0,0,3,74,76,18,21,110,35,0,337
50401104623,16,30,8,0,13,3,0,69,4,19,6,3,11,6,0,45,3,3,3,0,13,0,0,22,3,3,0,0,0,0,0,10,147,220,55,29,164,24,5,644
50401104624,4,12,5,0,10,0,0,26,9,3,3,6,10,0,0,23,0,4,0,0,7,5,0,15,0,0,0,0,0,0,0,0,75,82,32,10,103,24,0,325
50401104625,6,14,6,0,17,3,0,49,5,3,0,0,11,0,0,24,0,0,0,0,9,0,0,10,0,0,0,0,0,0,0,0,89,93,29,18,111,23,0,362
50401104626,18,16,7,7,15,0,0,58,9,13,6,6,11,3,0,41,7,14,0,4,15,0,0,28,0,0,0,0,0,0,0,5,150,182,65,28,128,19,0,577
50401104627,12,11,8,4,10,5,0,45,12,16,10,8,15,7,0,63,0,3,0,9,14,0,0,25,6,3,0,0,7,0,0,16,118,135,55,33,113,19,0,475
50401104628,16,6,8,0,16,8,0,54,10,21,6,4,13,3,0,44,0,6,5,0,6,3,0,23,0,0,0,0,5,0,0,11,125,149,40,18,128,34,0,502
50401104701,7,17,9,4,12,7,0,48,5,10,8,7,10,0,0,34,8,9,3,4,12,0,0,40,0,0,0,0,4,0,0,5,79,96,45,55,110,22,0,411
50401104702,8,15,10,5,4,8,0,52,6,6,11,9,13,0,0,45,7,6,8,3,9,0,0,34,0,3,0,0,0,0,0,9,85,110,46,42,102,18,0,395
50401104703,6,22,3,0,18,4,0,48,8,16,4,4,9,0,0,37,0,6,8,5,11,0,0,30,3,0,5,0,0,6,0,20,75,101,34,17,116,15,0,359
50401104704,11,14,3,0,10,0,0,42,6,7,8,9,4,6,0,43,0,11,12,0,10,4,0,40,3,0,0,0,0,0,0,6,74,105,37,35,118,23,0,384
50401104705,9,17,3,7,19,0,0,55,12,7,7,6,12,0,0,50,6,10,7,0,8,0,0,24,0,0,5,0,9,0,0,14,92,103,52,41,148,5,0,449
50401104706,3,21,7,6,13,0,0,56,0,6,4,9,15,0,0,44,5,10,4,3,15,0,0,37,0,4,0,0,4,0,0,7,66,112,45,39,118,13,0,395
50401104707,10,19,7,3,21,0,0,63,4,12,10,6,9,0,0,42,3,0,4,0,9,0,0,23,0,0,0,0,8,0,0,8,64,84,42,34,126,14,0,371
50401104708,8,25,5,3,12,4,0,65,3,9,9,3,12,0,0,41,3,11,3,3,13,0,0,31,0,0,0,0,4,0,0,12,86,112,36,28,126,23,0,421
50401104709,14,31,12,8,19,3,0,96,7,22,11,13,18,3,0,73,7,15,5,5,20,0,0,50,5,0,0,0,9,0,0,15,107,118,58,49,129,21,0,481
50401104710,7,0,3,0,7,0,0,20,7,9,5,3,13,0,0,33,3,5,6,0,7,0,0,26,6,3,0,0,0,0,0,12,78,66,24,24,117,10,0,320
50401104711,3,15,10,6,20,9,0,60,5,6,5,6,18,0,0,36,5,3,4,4,9,0,0,24,8,0,0,0,7,0,0,15,90,125,34,41,158,33,0,475
50401104712,15,17,10,9,22,0,0,71,10,15,7,7,14,0,0,51,0,4,0,0,14,4,0,29,0,3,0,0,5,0,0,12,105,108,57,35,182,27,0,513
50401104713,12,21,4,5,24,0,0,72,4,14,6,3,16,0,0,46,8,7,3,3,7,3,0,38,0,5,0,0,0,0,0,9,112,127,36,44,164,21,0,513
50401104714,11,11,6,4,14,0,0,51,4,6,6,7,12,0,0,35,0,5,5,0,10,3,0,29,0,0,4,0,3,0,0,6,67,72,37,28,97,18,0,313
50401104715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50401104716,14,11,13,4,8,0,0,45,4,10,12,0,21,0,0,49,4,0,3,0,11,0,0,20,0,0,0,0,0,5,0,6,110,94,50,26,168,28,0,476
50401104717,9,17,3,12,12,9,0,73,8,11,16,4,23,3,0,72,6,4,0,0,10,0,0,22,3,3,3,0,5,0,0,16,117,95,45,43,156,37,0,495
50401104718,11,21,11,6,5,0,0,61,4,9,11,0,16,0,0,46,3,8,0,3,9,0,0,23,0,0,0,0,3,0,0,3,56,92,42,24,85,8,0,310
50401104719,3,13,9,0,5,0,0,34,6,9,8,3,8,3,0,31,3,7,6,0,6,0,0,22,0,0,0,0,5,0,0,7,37,60,36,9,53,11,0,206
50401104720,8,12,4,7,10,0,0,48,4,20,9,9,6,0,0,45,0,5,5,9,8,0,0,28,0,0,0,0,0,0,0,5,45,78,30,30,84,6,0,282
50401104721,13,10,6,4,6,0,0,38,6,10,7,3,17,0,5,45,6,3,0,7,16,0,0,34,0,6,0,5,8,0,0,7,67,107,39,35,122,6,5,382
50401104722,12,16,5,3,15,0,0,49,4,13,10,6,11,0,0,50,7,5,0,5,11,0,0,37,0,0,0,0,10,0,0,14,72,96,42,26,124,11,0,374
50401104723,8,13,11,11,20,3,0,64,7,10,4,8,14,0,0,46,0,8,3,3,8,6,0,33,3,0,0,0,10,5,0,13,87,116,42,51,136,32,0,469
50401104724,4,11,3,8,8,0,0,34,8,7,5,3,16,0,0,36,4,10,8,5,4,0,0,28,0,0,0,3,3,0,0,10,59,93,29,30,91,10,0,315
50401104725,13,14,0,7,15,0,0,50,3,12,7,6,24,0,0,46,0,13,3,0,16,3,0,42,0,0,0,0,5,0,0,15,72,105,40,38,137,15,0,416
50401104726,16,17,8,4,21,5,0,75,10,12,5,16,17,4,0,67,6,10,5,3,7,8,0,28,0,3,4,0,13,0,0,15,116,146,51,52,166,36,0,575
50401104727,7,23,7,9,22,3,0,74,8,19,10,5,19,0,0,63,10,10,5,5,9,0,0,41,0,0,0,0,11,0,0,11,87,119,52,36,157,28,0,478
50401104728,10,10,11,8,25,0,0,60,6,8,7,4,22,0,0,44,0,9,3,3,4,0,0,25,0,5,0,0,4,0,0,8,79,117,50,36,161,14,0,460
50401104729,15,11,9,5,25,7,0,72,6,14,3,3,26,0,0,56,3,0,3,0,13,5,0,25,0,0,0,0,0,0,0,4,111,104,37,32,171,26,0,481
50401104730,13,16,9,9,14,0,0,50,3,9,4,10,8,0,0,45,4,7,0,3,15,0,0,27,3,0,0,0,10,0,0,14,70,72,35,43,88,18,0,332
50401104731,3,8,0,0,8,0,0,30,9,11,5,3,11,0,0,32,0,0,0,9,9,0,0,19,0,0,0,3,3,0,0,10,50,57,13,31,87,4,0,249
50401104732,12,27,7,5,18,0,0,77,10,21,10,7,18,0,0,75,6,7,4,6,15,5,0,34,0,0,0,0,10,0,0,12,129,148,55,42,150,18,0,546
50401104733,21,21,9,6,16,4,0,85,9,14,11,4,18,0,0,58,13,8,3,5,15,4,0,41,0,0,0,0,0,0,0,5,140,147,69,49,148,21,0,571
50401104734,3,12,4,3,17,0,0,52,7,8,5,6,5,0,0,33,0,9,7,4,3,3,0,19,0,5,0,0,3,0,0,15,78,127,39,36,95,13,4,385
50401104735,20,17,13,4,20,3,0,83,13,16,17,6,9,4,0,68,9,20,6,6,18,0,0,56,0,4,4,0,4,0,0,12,134,163,93,42,147,26,0,612
50401104736,10,14,8,0,6,0,0,46,3,15,3,8,16,0,0,51,12,5,4,3,14,0,0,34,0,0,3,0,0,0,0,10,103,117,45,37,147,14,0,466
50401104737,7,12,9,4,15,0,0,52,0,28,11,6,21,0,0,72,7,12,9,5,22,0,0,54,0,6,0,0,5,0,0,13,86,126,64,36,149,12,0,483
50401104738,14,12,5,8,15,0,0,52,8,18,11,9,33,5,5,86,4,8,3,7,17,0,0,40,0,0,0,0,3,0,0,9,91,124,49,40,168,20,0,492
50401104739,5,17,11,9,14,5,0,57,3,23,9,7,26,0,0,76,3,16,3,3,14,0,0,40,0,0,0,0,4,0,0,12,94,141,52,41,151,25,0,497
50401104740,7,13,6,6,16,0,0,38,0,15,10,0,10,0,0,28,0,15,7,5,7,4,0,33,3,0,0,0,3,0,0,12,73,100,47,34,138,20,0,409
50401104741,16,18,12,8,25,0,0,80,7,17,9,7,21,0,0,68,11,11,3,8,16,0,0,47,0,5,4,5,8,0,0,21,110,133,62,46,193,20,6,567
50401104742,13,20,6,9,24,0,0,71,5,17,7,5,17,3,0,56,3,3,4,3,13,4,0,29,0,0,0,0,4,5,0,11,66,83,36,41,135,20,0,374
50401104743,9,22,13,0,10,3,0,66,8,11,13,11,24,7,0,67,4,10,0,3,11,0,0,30,0,3,0,4,5,0,0,11,66,120,54,34,131,27,0,435
50401104744,9,18,8,6,16,3,0,60,8,11,12,11,14,0,0,51,3,8,3,4,31,8,0,56,8,7,3,0,42,8,0,68,76,87,38,22,154,20,0,401
50401104745,10,26,12,3,17,5,4,69,8,15,5,3,16,0,0,47,0,7,6,0,6,0,0,17,0,0,0,0,0,0,0,3,60,92,39,18,76,6,3,292
50401104801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50401104802,19,20,5,13,14,0,0,77,9,19,11,17,9,5,0,73,3,10,10,4,9,0,0,37,3,4,0,0,4,0,0,20,113,108,85,48,92,10,0,462
50401104803,13,18,3,3,9,0,0,33,5,13,12,5,22,5,0,52,4,8,3,8,28,3,0,49,0,4,0,0,36,0,0,44,72,101,36,30,130,18,0,383
50401104804,11,10,8,0,16,0,0,42,6,16,8,3,19,0,0,53,5,7,7,0,10,0,0,24,0,0,0,0,3,0,0,9,58,89,35,17,103,5,0,293
50401104805,19,14,7,0,12,0,0,52,5,17,10,13,19,0,0,60,0,6,3,5,4,0,0,19,0,0,0,0,4,0,0,9,77,68,21,27,82,3,4,285
50401104806,5,22,15,6,21,3,0,67,12,18,6,6,25,0,0,71,6,15,3,5,14,7,0,45,0,4,0,3,5,0,0,13,73,122,47,27,116,11,0,398
50401104807,18,23,16,10,23,7,0,96,7,18,14,12,15,3,0,71,3,4,9,0,11,0,0,30,0,0,0,0,6,0,0,11,95,134,62,38,121,14,0,457
50401104808,12,24,11,5,18,3,0,77,11,13,7,11,14,3,0,62,14,8,9,12,11,3,0,49,0,4,4,0,5,0,0,11,99,114,56,37,97,9,5,421
50401104809,15,20,15,5,10,0,0,57,9,15,14,12,24,0,0,73,3,5,5,4,10,0,0,26,3,0,0,0,3,0,0,6,87,101,52,32,128,14,0,416
50401104810,5,12,5,3,12,3,0,44,8,10,16,13,19,0,0,61,3,7,8,3,11,0,0,25,5,0,0,0,0,0,0,5,60,75,43,35,84,12,0,302
50401104811,10,21,18,5,12,0,0,64,4,14,8,9,23,0,0,55,4,5,10,0,16,0,0,32,0,0,0,0,0,0,0,5,70,90,52,42,140,6,0,399
50401104812,8,24,11,6,17,0,0,61,5,18,7,3,16,0,0,50,8,7,8,4,6,0,0,30,3,3,0,0,3,0,0,11,82,102,39,27,86,10,0,348
50401104813,0,8,3,5,5,0,0,18,5,16,5,5,6,0,0,33,3,8,3,0,3,3,0,22,0,0,0,3,3,0,0,4,51,70,24,16,51,9,0,222
50401104814,7,8,5,5,0,0,0,27,0,9,8,9,10,0,0,25,0,8,7,3,5,0,0,30,4,0,0,0,3,0,0,9,42,64,34,20,60,3,0,220
50401104815,10,16,11,12,14,4,0,60,9,22,17,10,23,7,0,84,0,6,6,0,5,0,0,22,0,6,0,3,3,0,0,12,75,101,49,44,120,15,0,404
50401104816,12,14,6,5,15,0,0,57,5,3,9,6,18,0,0,42,0,5,12,3,9,0,0,30,0,0,0,4,7,0,0,7,58,71,41,35,71,7,0,283
50401104817,12,23,9,6,14,4,0,62,12,18,11,13,26,0,0,69,3,5,0,5,7,0,0,37,0,0,0,0,8,0,0,8,69,95,42,38,121,8,0,376
50401104818,6,18,8,0,12,0,0,38,0,9,0,9,10,3,0,36,4,0,5,10,11,0,0,26,0,0,0,0,0,0,0,4,34,57,24,26,71,9,0,219
50401104819,11,20,11,5,8,3,0,59,9,8,8,3,17,0,0,58,5,7,0,3,6,4,0,26,0,5,0,0,3,0,0,8,66,77,40,24,68,12,0,290
50401104820,10,17,6,3,8,0,0,35,0,8,6,0,12,0,0,30,0,4,0,5,11,0,0,27,0,0,0,0,0,0,0,3,41,68,25,19,67,3,0,228
50401104821,4,9,9,5,9,0,0,41,9,7,6,12,14,0,0,44,0,6,6,0,6,0,0,21,0,0,0,0,3,0,0,5,34,61,26,26,68,3,0,223
50402104901,9,21,8,10,11,0,0,59,0,8,12,6,10,3,0,39,3,3,5,0,5,0,0,18,0,0,0,0,3,3,0,5,63,88,40,37,70,27,0,327
50402104902,14,15,4,5,11,0,0,50,0,6,0,0,5,0,0,15,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,44,63,29,18,31,3,0,196
50402104903,8,8,9,8,5,4,0,50,3,8,0,0,4,0,0,22,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,27,33,23,12,30,8,0,135
50402104904,10,24,3,3,10,0,0,53,0,15,7,12,13,6,0,50,3,4,6,0,3,0,0,13,0,0,0,0,3,0,0,3,65,93,40,35,78,12,0,315
50402104906,18,19,10,9,4,5,0,63,8,10,9,8,12,0,0,48,0,4,5,0,3,0,0,16,0,0,0,0,5,0,0,0,70,85,33,34,31,11,0,278
50402104907,15,21,12,11,16,9,0,75,8,3,12,8,15,4,0,40,0,4,0,0,0,3,0,13,3,0,0,0,0,0,0,4,94,101,57,43,66,22,0,384
50402104908,10,23,16,10,6,0,0,70,8,11,8,3,3,0,0,37,3,6,0,4,5,0,0,14,0,7,0,0,0,0,0,7,71,105,41,29,51,11,0,308
50402104909,0,0,0,0,4,0,0,14,4,0,0,0,3,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,21,10,6,0,9,0,0,51
50402104910,10,16,13,5,12,0,0,53,8,11,4,4,6,0,0,31,0,3,4,0,4,4,0,14,0,0,0,0,0,0,0,5,27,55,29,29,38,8,0,182
50402104911,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,7,0,4,0,0,20
50402104912,0,0,0,0,0,133,0,133,0,0,0,0,0,45,0,45,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1840,0,1840
50402104913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50402105001,10,9,10,3,4,0,0,42,3,5,17,7,0,0,0,34,4,6,4,0,0,3,0,10,0,0,0,0,4,0,0,5,51,67,47,35,21,3,0,223
50402105002,4,19,8,4,8,0,0,39,3,13,6,9,8,0,0,47,0,5,3,3,3,0,0,17,0,4,0,4,4,0,0,10,52,97,32,36,37,8,0,266
50402105003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50402105004,12,20,10,7,6,6,0,54,3,17,13,6,3,4,0,48,0,6,4,7,5,4,0,23,0,0,0,0,6,0,0,9,54,84,51,37,43,17,0,288
50402105005,6,17,13,0,7,8,0,45,8,6,19,10,3,0,0,53,4,5,4,4,4,0,0,22,0,0,0,0,0,0,0,0,77,85,66,35,42,9,0,322
50402105006,16,34,14,5,8,0,0,78,5,14,9,7,3,0,0,44,0,6,3,0,0,0,0,13,0,0,0,0,4,0,0,3,76,104,57,24,46,3,0,320
50402105007,10,21,8,0,3,0,0,43,3,6,16,10,0,0,0,46,0,3,0,0,5,0,0,14,0,0,0,0,4,4,0,6,56,79,43,23,26,11,0,238
50402105008,11,24,7,5,0,0,0,52,4,6,8,3,4,0,0,30,0,7,4,0,0,0,0,15,0,0,0,0,0,0,0,0,74,98,49,27,34,3,0,292
50402105009,6,19,13,0,0,0,0,43,9,9,4,9,4,0,0,39,5,0,0,3,0,0,0,18,0,0,0,0,0,0,0,0,52,89,40,24,23,3,0,242
50402105011,3,33,12,3,3,0,0,63,4,16,11,10,8,3,0,50,4,8,0,6,6,6,0,26,0,0,0,0,0,0,0,0,55,96,35,35,42,11,5,277
50402105012,11,27,11,8,9,0,0,65,9,12,15,5,4,0,0,40,0,12,0,6,3,0,0,27,0,0,0,0,0,0,0,5,65,100,46,33,34,11,0,285
50402105013,22,25,8,11,3,4,0,78,4,21,14,11,8,5,0,53,5,15,3,7,12,0,0,40,3,3,0,0,3,0,0,10,95,135,58,42,52,18,0,395
50402105014,11,22,8,3,3,0,0,52,5,16,5,4,3,0,0,36,0,8,0,9,3,0,0,21,0,0,0,0,8,0,0,3,54,93,41,27,37,7,0,254
50402105015,17,31,8,8,10,0,0,77,9,28,14,13,11,4,0,82,12,12,10,6,6,0,0,40,0,0,4,0,5,0,0,8,93,163,78,58,58,11,0,462
50402105016,3,13,9,3,3,0,0,23,0,7,0,6,7,0,0,32,3,8,4,9,3,0,0,22,0,0,0,0,5,0,0,3,27,64,26,26,34,3,0,179
50402105017,5,14,9,0,0,0,0,25,3,0,3,3,6,0,0,18,3,3,0,3,0,0,0,10,4,0,0,0,6,0,0,8,31,37,21,17,20,0,0,127
50402105018,8,27,9,3,4,0,0,47,3,20,9,10,17,0,0,54,0,13,7,0,7,0,0,31,4,3,0,0,5,0,0,11,77,130,58,39,53,14,0,366
50402105019,8,14,7,3,3,0,0,42,4,12,8,9,4,0,0,33,5,8,0,4,3,0,0,11,0,0,0,0,3,0,0,0,46,60,42,26,35,7,0,221
50402105020,18,28,15,10,11,0,0,81,8,20,11,10,7,0,0,59,0,0,0,9,8,0,0,24,0,0,0,0,0,0,0,3,87,134,77,45,64,8,0,419
50402105021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50402105022,7,24,15,5,8,0,0,63,3,16,16,13,3,0,0,57,6,7,12,8,12,0,0,43,0,3,4,3,0,0,0,12,68,109,71,60,43,3,0,361
50402105101,5,14,4,4,4,0,0,31,8,13,14,4,0,0,0,31,0,14,0,3,4,0,0,21,0,0,0,4,3,0,0,4,38,85,44,20,29,0,0,218
50402105103,5,15,5,5,10,0,0,32,10,9,11,14,10,0,0,43,0,7,4,5,3,0,0,20,0,0,0,0,5,0,0,6,37,72,28,24,45,3,0,212
50402105104,10,10,8,3,16,3,0,47,4,6,5,4,25,5,0,53,10,8,5,0,7,4,0,29,0,0,0,0,0,0,0,3,64,85,32,29,128,33,0,369
50402105105,13,14,5,4,22,3,0,64,7,16,4,4,15,0,0,43,3,3,6,4,11,0,0,25,0,0,0,0,0,0,0,9,85,109,40,42,106,37,0,417
50402105106,10,12,3,4,8,0,0,38,11,14,7,8,20,0,0,64,0,0,5,5,10,0,0,24,0,0,0,0,4,0,0,6,72,61,32,49,80,6,0,306
50402105107,10,19,6,6,3,4,0,46,0,13,0,13,5,0,0,37,0,14,5,0,3,0,0,23,0,0,0,0,3,0,0,9,62,116,42,34,44,12,0,311
50402105108,16,45,34,10,18,0,0,118,26,70,30,21,28,6,0,179,22,31,22,19,45,13,0,157,6,8,4,0,4,0,0,24,226,334,164,114,217,44,0,1096
50402105109,11,27,14,6,9,0,0,64,0,5,7,12,3,0,0,32,5,0,0,0,4,0,0,13,0,0,0,0,0,0,0,0,71,85,33,31,57,6,0,283
50402105111,7,15,9,0,3,0,0,38,0,9,3,4,5,0,0,20,0,4,3,0,0,0,0,12,0,0,0,0,0,0,0,0,64,83,32,16,45,5,0,252
50402105112,5,11,8,3,5,0,0,36,6,3,9,0,4,0,0,21,0,0,0,6,5,0,0,14,0,0,0,0,0,0,0,0,56,66,32,13,44,4,0,219
50402105113,13,14,8,4,10,0,0,45,5,8,3,3,9,0,0,30,0,5,4,0,4,0,0,15,0,0,0,0,4,0,0,4,51,70,29,19,53,5,4,232
50402105114,15,23,20,7,5,0,0,74,4,18,5,7,8,0,0,50,0,6,0,3,3,0,0,15,0,0,0,0,0,0,0,6,67,95,47,29,59,0,0,307
50402105115,16,21,15,4,15,5,0,67,3,17,11,13,13,10,0,61,7,14,0,6,12,0,0,38,3,0,0,0,8,0,0,11,67,88,38,33,76,20,0,329
50402105201,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,4,0,0,16
50402105301,9,21,12,4,10,0,0,54,3,14,13,6,12,0,0,53,0,17,11,0,10,0,0,36,0,0,0,0,3,0,0,8,68,98,64,40,60,4,0,334
50402105302,11,12,4,4,7,5,0,46,4,12,8,0,3,0,0,29,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,3,59,79,30,16,30,10,0,222
50402105303,10,24,16,11,8,0,0,76,3,0,12,6,14,0,0,41,0,3,0,0,7,0,0,15,3,3,0,0,0,0,0,6,109,99,62,57,83,9,0,421
50402105304,0,39,22,12,8,0,0,86,3,11,7,3,6,0,0,34,0,3,0,0,4,0,0,16,0,0,0,0,0,0,0,3,111,171,96,44,81,8,0,508
50402105305,22,32,18,11,9,3,0,100,10,15,24,13,18,3,0,86,8,16,7,3,14,4,0,54,0,3,3,6,5,0,0,19,100,139,83,71,94,12,0,500
50402105306,7,11,4,7,5,0,0,25,3,5,3,4,0,0,0,21,0,7,3,0,6,0,0,10,3,0,0,4,3,0,0,7,31,51,23,15,24,5,0,145
50402105307,4,13,4,9,9,3,0,39,0,3,7,4,6,0,0,28,0,3,8,9,0,0,0,22,3,0,0,0,0,0,0,3,28,50,29,33,29,20,3,190
50402105308,13,32,18,5,8,0,0,75,7,11,12,6,13,0,0,52,6,5,4,3,3,0,0,30,0,0,0,0,3,0,0,8,80,115,59,40,65,3,0,366
50402105309,3,16,9,7,17,3,0,51,8,10,3,0,0,0,0,20,0,3,0,3,6,0,0,21,0,0,0,0,0,0,0,0,42,71,21,22,41,6,0,196
50402105310,4,16,3,0,7,0,0,36,4,12,6,6,6,0,0,36,0,4,6,0,0,0,0,14,0,0,0,0,0,0,0,7,48,64,34,24,39,12,0,229
50402105311,3,22,12,10,8,3,0,48,0,9,11,0,5,5,0,29,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,4,29,74,41,28,36,9,0,217
50402105312,13,20,14,10,14,0,0,68,5,23,11,14,10,3,0,75,0,4,5,6,3,0,0,25,0,0,0,0,6,0,0,5,77,108,64,45,69,15,0,373
50402105313,8,20,10,0,8,0,0,41,3,6,6,0,3,0,0,25,0,5,3,0,0,0,0,11,0,0,3,0,0,0,0,8,41,57,36,18,29,8,0,184
50402105314,11,33,15,8,14,3,0,90,16,19,15,14,8,0,0,68,3,15,6,8,12,0,0,40,0,5,0,5,0,0,0,10,100,155,60,61,74,13,0,468
50402105315,0,0,0,0,0,0,0,5,0,3,0,0,4,3,0,16,0,0,3,0,6,0,0,8,0,0,0,0,0,0,0,0,0,6,6,0,14,11,3,41
50402105316,13,20,19,12,10,0,0,72,0,15,6,11,4,0,0,42,0,0,6,5,8,0,0,21,0,0,0,0,4,0,0,5,51,90,58,54,72,10,0,331
50402105317,8,28,15,5,10,0,0,64,5,15,8,7,11,0,0,45,0,6,5,0,0,0,0,14,0,0,0,0,0,0,0,3,87,149,63,58,70,0,0,434
50402105318,9,15,6,0,10,0,0,43,5,8,3,6,11,7,0,35,5,5,0,7,8,0,0,20,0,0,0,0,0,0,0,5,52,66,27,27,46,15,0,231
50402105319,6,12,9,4,14,0,0,38,0,8,4,14,7,4,0,32,0,7,5,0,4,0,0,18,0,0,0,0,0,0,0,4,48,67,35,31,60,20,0,260
50402105320,9,13,9,6,8,0,0,47,4,3,4,6,8,0,0,27,3,0,0,3,4,0,0,16,0,0,0,0,3,0,0,4,50,77,26,25,49,23,0,245
50402105321,11,11,7,6,11,0,0,52,5,8,3,12,8,0,0,31,0,0,0,3,10,0,0,16,0,0,0,0,0,0,0,6,69,87,34,38,64,17,0,310
50402105322,6,14,8,5,3,0,0,40,0,4,3,7,20,4,0,40,8,3,0,4,0,0,0,17,0,0,0,0,0,0,0,3,63,76,32,31,62,12,0,273
50402105323,4,24,9,7,3,0,0,53,7,13,12,4,14,0,0,51,8,5,5,3,3,0,0,22,0,3,0,0,4,0,0,3,60,100,45,31,53,8,0,296
50402105324,11,29,14,16,8,0,0,78,6,14,9,16,9,0,0,59,5,5,3,3,8,0,0,23,0,4,0,0,5,0,0,10,73,119,60,60,75,0,0,382
50402105325,11,22,7,3,8,0,0,51,4,4,8,3,5,0,0,31,0,4,0,6,0,0,0,23,0,0,0,0,3,0,0,9,53,103,31,33,41,12,0,270
50402105326,4,14,7,6,9,0,0,39,0,7,12,11,3,0,0,32,0,4,5,5,3,0,0,17,0,0,0,0,0,0,0,0,29,50,39,30,35,11,0,189
50402105327,3,8,6,7,6,0,0,29,0,5,3,7,6,0,0,20,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,3,22,51,20,19,37,4,0,151
50402105328,7,13,11,8,9,3,0,51,4,8,0,5,6,3,0,30,0,0,0,3,3,0,0,9,0,3,0,0,0,0,0,5,32,72,26,27,40,14,0,205
50402105329,15,15,6,5,8,0,0,50,18,19,6,5,21,3,0,62,0,3,4,4,4,0,0,14,3,6,0,0,3,0,0,5,66,91,41,34,64,4,0,303
50402105330,4,17,10,4,5,0,0,38,0,5,5,7,5,0,0,27,0,3,0,7,3,0,0,8,0,0,0,0,0,0,0,0,27,50,23,13,32,0,0,150
50402105331,7,19,10,12,9,0,0,52,5,5,3,9,5,0,0,30,4,0,3,4,3,0,0,17,5,0,0,3,4,0,0,5,62,80,38,35,61,6,0,283
50402105332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4
50402105333,4,18,3,3,3,0,0,30,3,3,3,12,8,0,0,34,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,39,53,27,23,33,4,0,171
50402105334,4,23,11,3,9,0,0,48,3,11,10,5,6,0,0,36,10,6,3,0,3,0,0,19,0,0,0,0,0,0,0,4,53,88,60,31,45,4,0,276
50402105335,25,32,14,11,16,0,0,94,9,32,19,18,23,4,0,99,7,6,11,9,13,0,0,48,0,6,0,0,0,0,0,13,91,133,61,71,75,22,0,450
