SA1_CODE_2021,M_PG_Deg_15_24_yr,M_PG_Deg_25_34_yr,M_PG_Deg_35_44_yr,M_PG_Deg_45_54_yr,M_PG_Deg_55_64_yr,M_PG_Deg_65_74_yr,M_PG_Deg_75_84_yr,M_PG_Deg_85_yr_over,M_PG_Deg_Tot,M_Grad_Dip_Cer_15_24,M_Grad_Dip_Cer_25_34,M_Grad_Dip_Cer_35_44,M_Grad_Dip_Cer_45_54,M_Grad_Dip_Cer_55_64,M_Grad_Dip_Cer_65_74,M_Grad_Dip_Cer_75_84,M_Grad_Dip_Cer_85_over,M_Grad_Dip_Cer_Tot,M_B_Deg_15_24_yr,M_B_Deg_25_34_yr,M_B_Deg_35_44_yr,M_B_Deg_45_54_yr,M_B_Deg_55_64_yr,M_B_Deg_65_74_yr,M_B_Deg_75_84_yr,M_B_Deg_85_yr_over,M_B_Deg_Tot,M_Adv_Dip_Dip_15_24_yr,M_Adv_Dip_Dip_25_34_yr,M_Adv_Dip_Dip_35_44_yr,M_Adv_Dip_Dip_45_54_yr,M_Adv_Dip_Dip_55_64_yr,M_Adv_Dip_Dip_65_74_yr,M_Adv_Dip_Dip_75_84_yr,M_Adv_Dip_Dip_85_yr_over,M_Adv_Dip_Dip_Total,M_Cer_III_IV_15_24_yr,M_Cer_III_IV_25_34_yr,M_Cer_III_IV_35_44_yr,M_Cer_III_IV_45_54_yr,M_Cer_III_IV_55_64_yr,M_Cer_III_IV_65_74_yr,M_Cer_III_IV_75_84_yr,M_Cer_III_IV_85_yr_over,M_Cer_III_IV_Tot,M_Cer_I_II_15_24_yr,M_Cer_I_II_25_34_yr,M_Cer_I_II_35_44_yr,M_Cer_I_II_45_54_yr,M_Cer_I_II_55_64_yr,M_Cer_I_II_65_74_yr,M_Cer_I_II_75_84_yr,M_Cer_I_II_85_yr_over,M_Cer_I_II_Tot,M_Cer_nfd_15_24_yr,M_Cer_nfd_25_34_yr,M_Cer_nfd_35_44_yr,M_Cer_nfd_45_54_yr,M_Cer_nfd_55_64_yr,M_Cer_nfd_65_74_yr,M_Cer_nfd_75_84_yr,M_Cer_nfd_85_yr_over,M_Cer_nfd_Tot,M_Cer_Tot_15_24_yr,M_Cer_Tot_25_34_yr,M_Cer_Tot_35_44_yr,M_Cer_Tot_45_54_yr,M_Cer_Tot_55_64_yr,M_Cer_Tot_65_74_yr,M_Cer_Tot_75_84_yr,M_Cer_Tot_85_yr_over,M_Cer_Tot_Tot,M_lvl_educ_inad_desc_15_24,M_lvl_educ_inad_desc_25_34,M_lvl_educ_inad_desc_35_44,M_lvl_educ_inad_desc_45_54,M_lvl_educ_inad_desc_55_64,M_lvl_educ_inad_desc_65_74,M_lvl_educ_inad_desc_75_84,M_lvl_educ_inad_desc_85ov,M_lvl_educ_inad_desc_Tot,M_lvl_educ_ns_15_24,M_lvl_educ_ns_25_34,M_lvl_educ_ns_35_44,M_lvl_educ_ns_45_54,M_lvl_educ_ns_55_64,M_lvl_educ_ns_65_74,M_lvl_educ_ns_75_84,M_lvl_educ_ns_85_yr_over,M_lvl_educ_ns_Tot,M_Tot_15_24_yr,M_Tot_25_34_yr,M_Tot_35_44_yr,M_Tot_45_54_yr,M_Tot_55_64_yr,M_Tot_65_74_yr,M_Tot_75_84_yr,M_Tot_85_yr_over,M_Tot_Tot,F_PG_Deg_15_24_yr,F_PG_Deg_25_34_yr,F_PG_Deg_35_44_yr,F_PG_Deg_45_54_yr,F_PG_Deg_55_64_yr,F_PG_Deg_65_74_yr,F_PG_Deg_75_84_yr,F_PG_Deg_85_yr_over,F_PGuate_Deg_Tot,F_Grad_Dip_Cer_15_24_yr,F_Grad_Dip_Cer_25_34_yr,F_Grad_Dip_Cer_35_44_yr,F_Grad_Dip_Cer_45_54_yr,F_Grad_Dip_Cer_55_64_yr,F_Grad_Dip_Cer_65_74_yr,F_Grad_Dip_Cer_75_84_yr,F_Grad_Dip_Cer_85_yr_over,F_Grad_Dip_Cer_Tot,F_B_Deg_15_24_yr,F_B_Deg_25_34_yr,F_B_Deg_35_44_yr,F_B_Deg_45_54_yr,F_B_Deg_55_64_yr,F_B_Deg_65_74_yr,F_B_Deg_75_84_yr,F_B_Deg_85_yr_over,F_B_Deg_Tot,F_Adv_Dip_Dip_15_24,F_Adv_Dip_Dip_25_34,F_Adv_Dip_Dip_35_44,F_Adv_Dip_Dip_45_54,F_Adv_Dip_Dip_55_64,F_Adv_Dip_Dip_65_74,F_Adv_Dip_Dip_75_84,F_Adv_Dip_Dip_85_over,F_Adv_Dip_Dip_Total,F_Cer_III_IV_15_24_yr,F_Cer_III_IV_25_34_yr,F_Cer_III_IV_35_44_yr,F_Cer_III_IV_45_54_yr,F_Cer_III_IV_55_64_yr,F_Cer_III_IV_65_74_yr,F_Cer_III_IV_75_84_yr,F_Cer_III_IV_85_yr_over,F_Cer_III_IV_Tot,F_Cer_I_II_15_24_yr,F_Cer_I_II_25_34_yr,F_Cer_I_II_35_44_yr,F_Cer_I_II_45_54_yr,F_Cer_I_II_55_64_yr,F_Cer_I_II_65_74_yr,F_Cer_I_II_75_84_yr,F_Cer_I_II_85_yr_over,F_Cer_I_II_Tot,F_Cer_nfd_15_24_yr,F_Cer_nfd_25_34_yr,F_Cer_nfd_35_44_yr,F_Cer_nfd_45_54_yr,F_Cer_nfd_55_64_yr,F_Cer_nfd_65_74_yr,F_Cer_nfd_75_84_yr,F_Cer_nfd_85_yr_over,F_Cer_nfd_Tot,F_Cer_Tot_15_24_yr,F_Cer_Tot_25_34_yr,F_Cer_Tot_35_44_yr,F_Cer_Tot_45_54_yr,F_Cer_Tot_55_64_yr,F_Cer_Tot_65_74_yr,F_Cer_Tot_75_84_yr,F_Cer_Tot_85_yr_over,F_Cer_Tot_Tot,F_lvl_educ_inad_desc_15_24,F_lvl_educ_inad_desc_25_34,F_lvl_educ_inad_desc_35_44,F_lvl_educ_inad_desc_45_54,F_lvl_educ_inad_desc_55_64,F_lvl_educ_inad_desc_65_74,F_lvl_educ_inad_desc_75_84,F_lvl_educ_inad_desc_85ov,F_lvl_educ_inad_desc_Tot,F_lvl_educ_ns_15_24_yr,F_lvl_educ_ns_25_34_yr,F_lvl_educ_ns_35_44_yr,F_lvl_educ_ns_45_54_yr,F_lvl_educ_ns_55_64_yr,F_lvl_educ_ns_65_74_yr,F_lvl_educ_ns_75_84_yr,F_lvl_educ_ns_85_yr_over,F_lvl_educ_ns_Tot,F_Tot_15_24_yr,F_Tot_25_34_yr,F_Tot_35_44_yr,F_Tot_45_54_yr,F_Tot_55_64_yr,F_Tot_65_74_yr,F_Tot_75_84_yr,F_Tot_85_yr_over,F_Tot_Tot,P_PG_Deg_15_24_yr,P_PG_Deg_25_34_yr
50201102932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,3,3,0,0,9,8,9,13,7,14,13,0,0,63,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,10,9,13,14,14,13,0,0,68,0,0,0,0,0,0,0,0,0,3,0,4,0,4,4,0,0,12,12,10,20,14,19,16,0,0,105,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,6,0,3,0,5,0,0,18,0,0,6,0,3,0,0,0,17,9,5,3,9,6,6,0,0,40,4,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,10,8,5,12,9,6,3,0,0,48,0,0,0,0,0,0,0,0,4,3,0,0,0,3,6,0,0,15,12,11,24,26,12,9,3,0,112,0,0
50301103001,0,3,4,7,3,6,5,4,28,0,0,0,0,0,0,0,0,5,0,0,5,4,8,9,12,9,47,0,0,0,0,5,0,0,5,16,0,0,0,0,0,0,4,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,13,0,7,9,13,17,16,29,22,121,0,0,0,5,0,4,0,0,11,0,0,0,0,0,0,0,0,5,0,0,8,7,7,6,9,11,48,0,0,0,0,4,6,17,5,37,0,0,0,0,0,5,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,8,4,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,13,7,25,0,3,13,15,13,22,47,28,137,0,3
50301103002,0,0,0,7,11,3,0,0,29,0,0,0,4,0,0,0,0,6,4,10,10,13,12,0,0,3,57,0,0,0,5,0,0,5,0,12,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,10,13,31,18,10,12,3,111,0,5,3,9,3,0,0,0,18,0,0,0,4,3,0,0,0,10,4,11,3,9,11,3,3,0,44,0,0,0,4,4,4,0,0,15,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,4,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,15,12,32,25,13,3,0,109,0,0
50301103003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50301103004,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0
50301103005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50301103006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50301103007,0,3,0,14,6,4,8,0,32,0,4,0,3,0,0,0,0,9,5,4,3,17,20,9,0,0,61,0,0,0,0,4,3,6,0,17,0,0,0,3,3,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,5,7,10,37,37,22,15,8,139,0,6,0,15,9,0,0,0,35,0,0,0,5,8,0,0,0,7,10,3,6,21,10,3,7,0,66,0,3,0,0,4,0,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,10,12,41,30,10,12,7,138,0,4
50301103008,0,0,0,7,8,5,3,0,21,0,0,0,0,0,7,0,0,6,8,3,7,18,16,11,0,4,66,0,0,0,12,4,3,0,4,20,7,0,3,3,3,0,3,0,14,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,4,0,3,0,3,4,3,0,18,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,4,16,4,12,35,38,26,13,3,150,0,4,4,3,3,0,3,0,18,0,0,0,5,3,0,0,0,11,3,5,8,20,17,11,3,0,76,0,0,4,7,4,0,0,0,14,3,0,0,4,5,0,0,0,15,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,9,9,0,0,4,4,4,0,5,25,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,17,8,20,40,36,18,8,9,148,0,5
50301103009,0,0,3,15,6,4,0,0,27,0,0,0,0,0,0,0,0,4,3,9,7,18,22,8,3,0,74,0,0,0,0,0,0,3,0,9,3,4,0,0,7,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,10,4,0,0,26,0,0,0,4,0,0,0,0,4,0,0,0,0,0,6,0,0,3,11,16,16,36,35,15,8,0,140,0,0,7,6,3,0,0,0,17,0,0,7,6,4,0,0,0,10,10,0,14,20,11,0,0,0,54,0,3,0,0,5,4,3,0,22,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,11,4,22,31,32,5,3,8,127,0,0
50301103010,0,0,3,8,11,5,5,0,36,0,0,0,5,0,0,0,0,7,4,9,12,24,8,18,9,6,86,0,0,0,6,0,0,5,0,12,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,3,10,19,38,33,22,18,7,160,0,0,4,3,6,3,5,0,27,0,0,0,5,9,0,0,0,18,4,10,8,28,11,11,4,3,78,0,4,6,5,3,4,5,0,20,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,15,18,45,30,16,15,12,161,0,5
50301103011,0,6,3,18,12,9,4,3,49,0,0,4,5,0,0,3,0,12,8,14,7,26,21,11,5,4,99,0,0,3,3,0,0,4,0,10,0,4,0,0,0,7,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,7,0,7,0,0,21,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,0,11,8,15,25,67,41,22,11,11,209,0,0,8,11,7,0,0,0,32,0,4,0,9,4,0,4,0,18,9,8,22,34,24,8,7,0,113,0,0,3,9,4,0,3,4,26,4,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,3,5,0,5,3,0,18,0,0,0,0,0,0,0,0,7,4,0,0,3,0,5,0,0,18,14,15,37,72,44,22,13,3,232,0,5
50301103012,0,0,6,0,11,4,0,0,22,0,0,0,0,0,0,0,0,0,0,6,4,14,12,12,4,0,58,0,0,0,0,4,0,0,0,5,0,0,3,4,7,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,13,25,28,20,11,0,110,3,0,0,6,4,3,0,0,17,0,4,0,8,0,0,0,0,10,3,0,13,13,9,8,4,0,58,0,0,0,6,5,0,0,0,21,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,10,24,32,24,16,8,0,115,4,7
50301103013,0,0,3,11,5,3,5,0,28,0,0,0,0,4,0,0,0,7,10,0,9,22,18,0,8,4,60,0,0,4,7,3,0,0,0,13,0,0,3,6,10,3,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,3,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,9,18,41,31,11,16,5,132,0,4,3,7,4,0,0,0,18,0,5,3,7,5,0,0,0,12,6,8,16,25,12,9,8,3,85,0,0,0,4,6,6,0,0,19,3,0,0,6,3,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,5,3,0,0,3,3,0,6,0,17,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,6,10,14,26,46,28,17,16,7,163,0,4
50301103014,0,0,3,3,4,4,0,0,22,0,0,0,0,0,0,0,0,0,0,9,4,8,4,9,3,0,35,0,0,0,0,6,0,0,0,4,4,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,4,0,12,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,12,18,18,11,8,3,78,0,3,0,8,4,0,5,0,14,0,0,0,3,3,0,0,0,6,0,5,14,11,0,0,5,0,26,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,16,17,13,4,6,0,62,0,3
50301103015,0,0,4,15,10,7,8,0,46,0,0,7,3,0,0,3,0,8,3,9,7,24,12,3,0,0,69,0,0,0,0,3,6,9,0,18,0,4,3,0,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,3,5,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,7,11,16,22,41,37,19,17,6,170,0,4,7,5,3,0,0,0,28,0,0,5,7,0,3,0,0,17,7,8,19,30,16,8,4,0,82,0,0,4,8,6,3,8,0,26,3,0,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,7,0,0,9,0,3,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,13,29,58,31,20,13,0,177,0,9
50301103016,0,3,6,12,9,10,0,0,43,0,0,0,6,3,0,0,0,6,8,8,6,18,25,7,4,0,79,0,0,0,4,3,4,0,0,13,3,0,0,7,8,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,9,5,0,0,17,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,7,12,11,17,37,44,25,5,5,162,0,3,3,0,8,0,0,0,23,0,0,0,8,6,5,0,0,17,7,0,12,18,11,4,0,0,55,0,3,0,3,11,6,0,0,30,3,0,0,0,0,3,0,0,6,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,11,12,8,26,37,39,18,11,0,145,0,7
50301103017,0,0,3,0,4,6,0,0,16,0,0,5,0,0,0,0,0,4,3,7,4,9,6,8,7,0,45,0,4,5,0,5,0,0,0,8,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,5,0,0,0,15,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,7,6,12,12,17,16,10,9,7,88,0,0,4,0,0,0,0,0,16,0,0,0,0,3,8,0,0,4,4,8,4,13,4,5,4,0,46,0,3,0,4,3,0,0,4,15,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,3,8,16,18,19,18,10,4,98,0,0
50301103018,0,0,0,10,7,4,5,0,32,0,0,0,0,0,0,0,0,3,6,8,10,15,18,9,10,0,67,0,0,3,0,6,8,0,0,19,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,11,10,13,30,29,21,18,4,141,0,6,9,3,7,0,0,0,22,0,0,0,0,0,0,0,0,5,0,7,13,17,19,7,6,3,69,0,0,3,3,3,3,7,0,22,0,4,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,5,4,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,11,4,10,26,24,35,9,21,3,146,0,4
50301103101,0,0,3,4,0,3,0,0,15,0,0,0,0,0,4,0,0,4,0,4,3,7,9,0,3,0,25,0,0,0,0,0,3,3,0,4,0,0,0,0,7,3,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,5,10,6,18,12,9,0,60,0,0,3,6,0,0,0,0,7,0,0,4,3,0,0,0,0,6,3,5,4,7,5,4,0,0,28,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,12,13,16,12,3,3,57,0,3
50301103102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50301103104,0,0,3,3,0,3,4,0,20,0,0,0,0,0,3,0,0,5,0,5,3,10,8,11,6,0,40,0,0,3,3,0,3,3,0,18,5,4,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,13,9,23,13,22,14,0,101,0,4,4,3,0,0,0,0,12,0,0,0,5,0,0,0,0,9,0,7,9,12,16,10,3,4,64,0,0,0,0,4,4,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,3,0,4,0,0,0,12,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,8,0,13,17,22,28,22,16,5,115,0,3
50301103105,0,5,6,3,5,4,5,0,25,0,0,0,0,0,0,0,0,8,6,12,8,5,15,11,8,0,55,0,0,0,0,0,3,4,0,11,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,13,15,23,21,22,19,0,111,0,3,6,4,4,3,0,0,26,0,0,0,6,6,0,0,0,9,3,3,5,10,9,3,6,0,44,0,3,0,0,5,7,9,4,21,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,6,4,20,7,16,13,19,18,15,24,9,127,0,11
50301103106,0,0,8,5,9,6,3,0,31,0,0,0,0,0,0,0,0,3,8,13,15,17,7,11,15,0,97,3,0,0,0,4,3,4,0,23,0,0,4,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,14,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,6,3,12,16,19,23,32,22,28,26,13,179,0,5,6,9,3,0,4,0,29,0,0,3,6,0,4,0,0,8,8,8,20,15,10,13,17,14,100,0,0,0,4,5,9,8,5,32,3,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,3,3,0,0,4,0,3,0,0,9,0,0,0,3,0,0,4,6,8,0,0,0,0,0,0,7,13,20,10,18,27,29,25,31,34,37,213,0,5
50301103107,0,0,0,3,5,3,3,0,19,0,0,0,0,0,0,0,0,4,0,9,4,3,3,7,3,0,33,0,0,0,0,0,4,0,0,10,0,3,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,5,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,8,15,8,18,14,14,13,5,93,0,0,0,3,4,0,0,0,12,0,0,0,0,0,0,3,0,6,6,6,9,16,4,4,5,4,48,0,0,4,3,3,4,3,0,29,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,5,0,4,3,0,12,11,15,7,26,19,16,19,4,113,0,8
50301103108,0,4,9,8,5,13,4,0,48,0,0,0,0,0,0,0,0,9,4,16,7,16,12,14,10,0,80,0,3,0,0,0,0,3,0,14,6,0,3,4,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,4,3,6,0,0,15,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,8,28,17,38,18,30,16,11,170,0,13,8,9,0,0,3,0,30,0,3,5,5,0,0,0,0,12,11,15,11,12,13,18,8,4,89,0,0,4,4,10,13,0,0,33,0,5,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,3,3,0,0,5,0,14,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,11,13,30,27,32,23,38,19,5,192,4,17
