SA1_CODE_2021,Neg_Nil_Inc_Family_hholds,Neg_Nil_Inc_Non_fam_household,Neg_Nil_Inc_Tot,1_149_Family_hholds,1_149_NonFamHholds,1_149_Tot,150_299_Family_hholds,150_299_NonFamHholds,150_299_Tot,300_399_Family_hholds,300_399_NonFamHholds,300_399_Tot,400_499_Family_hholds,400_499_NonFamHholds,400_499_Tot,500_649_Family_hholds,500_649_NonFamHholds,500_649_Tot,650_799_Family_hholds,650_799_NonFamHholds,650_799_Tot,800_999_Family_hholds,800_999_NonFamHholds,800_999_Tot,1000_1249_Family_hholds,1000_1249_NonFamHholds,1000_1249_Tot,1250_1499_Family_hholds,1250_1499_NonFamHholds,1250_1499_Tot,1500_1749_Family_hholds,1500_1749_NonFamHholds,1500_1749_Tot,1750_1999_Family_hholds,1750_1999_NonFamHholds,1750_1999_Tot,2000_2499_Family_hholds,2000_2499_NonFamHholds,2000_2499_Tot,2500_2999_Family_hholds,2500_2999_NonFamHholds,2500_2999_Tot,3000_3499_Family_hholds,3000_3499_NonFamHholds,3000_3499_Tot,3500_3999_Family_hholds,3500_3999_NonFamHholds,3500_3999_Tot,4000orMore_Family_hholds,4000orMore_NonFamHholds,4000orMore_Tot,Part_Inc_st_Family_hholds,Part_Inc_st_NonFamHholds,Part_Inc_stated_Tot,All_Inc_NS_Family_hh,All_Inc_NS_NonFamily_hh,All_Inc_NS_Tot,Tot_Family_hholds,Tot_NonFamHholds,Tot_Tot
50403105603,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,4,6,6,6,0,6,10,0,10,10,0,11,6,0,6,7,0,7,0,0,6,9,0,9,3,0,3,5,0,5,6,0,6,6,0,6,6,0,6,4,0,4,84,17,96
50403105604,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,9,0,5,3,0,0,0,7,0,8,7,0,11,5,0,3,6,0,7,3,0,3,4,0,4,5,0,5,6,0,6,8,0,8,0,0,0,55,11,68
50403105605,0,0,0,0,4,4,0,4,4,0,7,7,0,9,16,7,3,10,6,4,10,11,0,11,8,4,14,8,0,7,5,4,11,4,0,4,12,7,18,11,0,11,8,0,8,3,0,3,4,0,4,5,0,5,0,4,6,99,58,149
50403105606,0,4,4,0,0,0,0,6,6,0,0,0,0,9,12,0,6,6,10,0,11,9,3,5,0,6,8,11,3,10,5,3,6,3,0,9,11,0,12,11,0,11,5,0,0,6,0,6,3,0,3,10,0,10,0,0,5,82,46,123
50403105607,3,3,8,0,0,0,0,0,4,0,3,3,0,5,8,0,0,3,5,5,9,12,5,15,11,5,15,10,3,14,6,4,13,8,0,8,23,0,24,15,0,15,6,0,6,8,0,8,11,0,11,13,0,13,0,0,0,133,48,180
50403105608,0,0,0,0,0,0,0,0,0,0,6,7,0,5,5,0,5,7,4,4,9,10,0,16,10,5,16,11,0,9,20,0,20,7,7,17,20,0,20,13,0,13,4,0,4,10,0,10,15,0,15,19,0,19,0,0,0,149,35,184
50403105609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,3,3,0,7,0,0,0,3,0,5,7,3,7,9,0,9,12,5,14,5,0,5,4,0,3,7,0,7,4,0,4,9,0,9,4,0,5,66,12,77
50403105610,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,6,0,9,3,0,7,9,0,15,4,0,4,12,0,13,0,0,4,11,0,9,5,0,5,6,0,6,6,0,6,8,0,8,6,0,6,0,0,3,92,22,114
50403105611,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,6,5,0,5,8,5,3,9,5,0,5,10,3,9,6,0,7,7,0,9,20,0,19,13,0,13,5,0,5,3,0,3,4,0,7,4,0,4,0,0,0,82,26,109
50403105612,0,7,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,3,5,0,4,3,3,6,4,5,8,4,0,10,0,3,4,10,0,17,6,0,6,5,0,5,4,0,4,5,0,12,4,0,9,0,0,3,65,30,92
50403105613,0,0,0,0,0,0,0,0,0,0,0,4,7,0,11,0,9,5,9,0,10,4,3,15,6,5,14,8,4,11,10,5,12,15,0,15,21,11,25,15,0,15,4,0,4,9,0,9,11,0,11,8,0,9,0,0,0,136,41,179
50403105614,0,0,0,0,0,0,0,0,4,0,0,0,6,7,9,3,0,0,5,5,9,4,6,7,7,0,7,11,4,13,5,0,12,7,0,7,13,0,11,9,0,10,12,0,12,5,0,7,8,0,9,9,0,11,0,0,0,110,28,133
50403105615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,6,10,0,10,4,4,8,6,3,8,6,0,5,3,0,3,7,0,12,7,0,7,11,0,11,7,0,7,6,0,6,8,0,8,4,0,4,82,18,96
50403105616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,3,6,7,3,8,12,8,0,12,4,0,4,6,3,9,23,0,27,9,3,11,10,0,10,0,0,5,12,0,12,4,0,4,0,0,0,105,29,133
50403105617,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,3,0,3,5,0,0,7,5,0,5,0,0,0,0,0,5,7,0,7,15,0,19,10,0,10,6,0,6,9,0,9,25,0,27,8,0,15,0,0,0,101,8,111
50403105618,0,0,0,0,0,3,0,0,0,6,3,6,0,0,4,4,3,7,7,5,12,5,0,5,10,0,11,8,0,9,5,4,5,6,0,6,5,3,8,12,0,12,7,0,7,12,0,12,20,0,24,13,0,13,0,0,0,113,19,132
50403105619,0,4,4,0,0,0,0,0,3,0,7,7,0,3,3,4,6,11,0,0,4,11,4,17,3,0,6,11,5,11,3,3,7,3,3,5,29,4,31,16,0,16,11,0,9,15,0,15,16,0,17,17,0,17,0,0,4,145,46,192
50403105620,0,0,0,0,0,0,0,0,0,0,5,5,5,3,9,0,0,0,6,0,3,4,0,9,8,6,13,13,0,17,10,0,10,4,0,9,20,0,21,8,0,8,4,0,4,5,0,5,12,5,14,15,0,15,0,0,0,106,29,130
50403105621,0,0,0,0,0,0,0,0,0,0,0,4,3,6,8,0,6,6,3,0,3,7,0,7,9,0,9,5,5,8,11,0,13,8,0,8,7,0,10,13,0,13,15,0,15,0,0,0,12,0,12,11,0,11,6,0,6,98,18,117
50403105622,0,0,0,0,0,0,0,0,0,0,5,5,0,0,3,5,0,5,12,3,8,4,0,8,4,6,11,4,5,4,10,4,12,15,0,12,11,6,14,14,0,18,9,0,9,4,0,4,10,0,10,6,0,4,0,0,0,102,30,130
50403105623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,4,0,9,5,0,8,10,5,14,11,4,14,7,0,11,4,0,4,21,0,21,16,0,16,11,0,7,0,0,0,12,0,12,14,0,14,5,0,5,119,24,143
50403105624,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,5,6,4,8,0,11,7,0,14,9,0,9,7,0,6,14,0,14,6,0,6,5,0,5,0,0,0,5,0,5,5,0,10,0,0,0,76,23,95
50403105625,0,0,0,0,0,0,0,0,0,0,0,3,3,5,8,0,0,6,8,5,8,8,0,8,13,0,14,6,3,11,9,0,8,9,0,9,23,0,23,15,0,15,9,0,9,5,0,5,4,0,4,11,3,16,0,0,3,117,32,151
50403105626,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,5,9,0,9,14,7,19,10,0,8,11,0,11,7,3,9,3,3,6,10,0,17,8,0,8,11,0,11,6,0,6,7,0,7,14,0,14,0,0,0,113,19,126
50403105627,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,8,0,0,0,0,0,0,10,0,12,0,0,0,6,0,6,16,3,15,13,0,13,14,0,14,10,0,10,25,0,25,8,0,8,4,0,4,104,16,120
50403105628,3,0,8,0,0,0,0,0,0,0,0,0,4,6,11,5,0,3,5,0,7,6,0,12,10,0,13,12,4,16,6,0,8,9,0,14,15,6,19,14,0,14,9,0,11,6,0,6,11,0,11,12,0,15,4,4,6,136,31,165
50403105629,0,0,3,0,0,0,0,0,0,0,5,5,0,6,11,0,4,4,10,0,14,10,0,6,8,0,9,9,3,11,4,0,4,9,3,11,14,0,14,11,0,11,0,0,0,0,0,0,4,0,4,11,0,11,0,0,3,107,27,138
50403105630,0,0,0,0,0,0,0,0,0,0,3,3,6,3,7,4,0,4,7,3,12,11,0,8,11,5,17,10,0,10,4,0,4,0,0,0,10,4,14,5,0,5,0,0,0,3,0,3,4,0,4,8,0,8,0,3,3,81,27,110
50403105631,0,0,0,5,0,5,0,0,0,0,0,0,0,6,6,3,0,3,3,0,3,9,9,15,5,0,6,8,3,10,9,0,10,6,4,6,8,4,15,18,0,18,6,0,6,5,0,9,11,0,11,10,0,12,0,4,4,102,22,124
50403105632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,10,5,19
50403105633,0,0,0,7,0,7,0,0,3,0,7,7,0,6,12,0,7,6,7,0,8,5,0,11,5,6,10,3,6,6,3,0,3,4,0,6,15,6,17,9,0,9,7,0,7,0,0,0,14,0,14,11,0,11,3,0,0,100,37,140
50403105634,0,0,0,0,6,3,0,0,0,0,0,0,0,0,7,3,0,3,3,0,3,4,0,4,6,0,6,0,5,7,7,0,10,5,0,9,13,0,16,9,0,9,4,0,4,6,0,6,19,0,19,17,0,17,0,0,0,94,19,111
50403105635,0,5,5,0,0,0,0,0,4,0,0,0,0,3,6,5,4,3,7,0,3,8,5,7,0,0,7,10,0,10,4,0,7,0,0,5,14,0,13,13,0,12,9,0,9,10,0,10,14,0,14,10,0,10,3,0,0,109,26,142
50403105636,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,0,3,5,0,5,6,0,6,7,5,7,4,0,4,11,3,13,7,0,12,5,0,9,11,0,11,4,0,4,10,3,10,9,0,12,0,0,0,86,9,100
50403105637,3,0,6,0,0,0,0,4,4,4,3,7,3,10,13,6,0,7,14,5,19,11,11,16,11,9,28,16,5,19,14,0,12,13,6,11,14,0,18,16,0,16,11,0,11,5,0,5,13,0,13,12,0,12,3,0,3,156,54,209
50403105638,0,0,0,0,0,0,0,0,0,0,6,5,0,3,7,0,0,4,6,0,6,0,0,5,6,4,11,6,0,6,4,0,7,6,3,9,14,0,14,6,0,6,4,0,4,4,0,4,8,0,8,10,0,13,0,0,0,81,19,100
50403105639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,5,0,5,9,4,7,7,6,10,3,0,4,3,4,9,10,4,14,12,0,13,9,0,9,8,0,8,8,0,9,11,6,13,0,0,4,99,22,119
50403105640,0,0,4,0,0,0,0,6,10,0,4,4,0,10,9,3,0,0,3,7,14,11,0,8,7,8,14,5,4,7,8,3,8,0,3,8,13,0,11,4,0,8,6,0,6,3,0,3,9,0,4,11,0,7,0,0,0,86,52,137
50403105641,0,0,3,0,0,0,0,0,0,0,0,6,0,10,14,4,4,8,12,5,16,3,6,6,7,0,10,14,4,21,11,6,7,14,0,14,16,4,22,16,0,16,7,0,7,5,0,5,18,0,18,12,0,14,0,0,0,148,35,182
50403105642,0,0,6,0,0,0,0,0,0,0,0,0,3,3,6,5,0,7,5,5,10,7,6,8,9,6,18,3,0,5,7,7,10,7,0,5,16,0,12,7,0,7,8,0,8,3,0,3,8,0,6,9,0,9,0,0,0,97,25,120
50403105643,0,3,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,3,0,3,4,0,4,5,4,4,7,3,7,4,0,7,4,0,4,10,3,14,8,0,8,13,0,12,10,0,10,4,0,4,5,0,5,0,0,0,84,23,103
50403105644,3,0,3,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,8,0,8,3,0,3,4,0,3,0,4,4,0,0,0,0,0,3,12,0,12,5,0,5,3,0,3,3,0,3,9,0,11,7,0,7,0,0,0,72,8,79
50403105645,0,0,0,0,0,0,0,3,3,0,4,4,3,4,8,3,0,5,4,4,8,5,3,9,12,0,11,0,0,5,12,4,15,3,5,5,15,0,15,14,0,11,10,0,10,5,0,5,0,3,8,8,0,8,3,0,3,94,29,122
50403105646,3,0,6,0,0,0,0,0,3,0,0,0,4,6,13,0,0,0,9,0,7,11,5,13,14,0,11,17,3,18,13,7,17,19,0,21,18,0,18,23,0,21,9,0,15,5,0,5,9,0,9,19,0,19,0,0,5,173,32,209
50403105647,0,0,0,0,0,0,0,0,3,0,7,7,4,7,8,0,6,4,7,0,12,7,0,7,10,6,18,3,0,8,6,6,6,5,0,8,15,0,11,7,0,7,5,0,5,0,0,0,3,0,3,8,0,8,0,0,5,86,27,112
50403105648,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,4,5,9,3,7,7,0,0,8,0,8,3,0,4,10,0,12,9,0,13,20,0,14,18,0,15,10,0,10,3,0,3,8,0,8,5,0,10,0,0,0,114,21,131
50403105649,0,0,0,0,0,0,0,0,5,0,0,0,3,6,8,0,0,0,3,0,3,3,0,3,3,0,4,6,5,6,5,0,10,4,0,4,15,0,16,4,0,4,5,0,5,3,0,3,0,0,0,7,0,7,0,0,0,66,18,75
50403105650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50403105651,0,3,4,0,0,0,0,0,4,0,0,0,0,4,4,4,0,4,0,0,0,0,0,3,10,0,11,3,0,5,5,0,6,3,0,3,8,0,16,11,0,11,8,0,9,8,0,9,12,0,12,14,0,16,0,0,0,88,25,116
50403105701,0,0,4,0,0,0,0,0,0,0,0,0,3,4,8,3,0,5,4,0,5,6,3,6,3,4,7,6,0,7,7,0,7,3,5,7,18,0,18,9,0,9,3,0,3,0,0,0,0,0,0,6,0,6,0,0,0,72,18,90
50403105702,0,0,0,0,0,3,0,3,0,3,13,15,3,9,14,0,9,9,3,0,10,14,4,16,4,0,4,5,0,5,6,0,6,12,0,12,14,0,19,20,0,20,15,0,12,5,0,7,15,0,15,8,0,13,4,3,9,131,52,182
50403105703,4,0,4,0,0,0,0,3,4,0,4,4,5,7,11,0,5,5,6,0,6,4,4,6,11,4,13,8,5,15,11,0,17,8,0,11,12,0,12,13,0,13,0,0,0,0,0,0,12,0,13,11,0,10,0,0,5,110,51,158
50403105704,0,0,0,3,0,3,0,0,0,0,0,0,4,3,3,4,3,3,7,0,7,4,0,6,5,0,5,11,0,10,5,4,14,10,0,13,16,3,28,17,0,19,12,4,15,9,0,9,14,0,20,14,0,14,5,0,5,146,22,169
50403105707,0,0,0,0,0,0,0,0,0,0,0,6,0,5,5,0,0,3,8,0,8,5,0,5,4,0,8,13,0,18,6,3,9,0,0,3,9,4,17,6,0,6,17,0,15,0,0,0,4,0,5,10,0,8,0,0,0,93,24,117
50403105708,3,5,6,0,0,0,0,0,3,0,3,0,4,0,6,4,3,3,12,0,13,7,3,10,7,9,12,12,6,15,6,0,6,10,0,5,31,3,30,18,3,18,10,0,10,3,0,3,12,0,12,12,4,12,0,0,0,147,34,181
50403105709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50403105710,0,0,0,0,0,0,0,0,0,0,5,6,0,11,11,0,3,11,9,0,13,7,7,12,14,3,10,12,3,14,19,0,15,8,3,13,17,0,19,19,0,19,3,0,7,3,0,3,0,6,5,16,0,15,3,0,6,129,64,183
50403105711,0,0,0,0,0,0,0,0,3,0,0,4,4,0,6,0,0,4,5,0,8,3,9,6,9,5,14,4,5,10,5,0,5,3,0,3,10,0,13,5,0,5,3,0,3,0,0,0,4,0,4,10,0,10,0,0,0,78,22,99
50403105712,0,4,4,0,4,4,0,0,0,0,0,0,0,6,3,3,6,3,4,3,13,5,0,10,6,0,8,6,8,12,3,0,7,6,0,6,12,7,20,10,0,10,4,0,4,6,0,6,3,0,3,5,0,5,0,0,0,78,37,114
50403105713,0,0,0,0,3,3,0,0,0,0,0,4,0,6,6,0,3,6,0,4,5,3,0,6,10,4,13,8,3,13,10,3,11,3,0,3,9,5,21,12,0,12,6,0,6,4,0,4,0,0,4,7,0,7,0,0,0,87,42,132
50403105715,4,0,3,0,0,0,0,4,4,0,0,5,4,0,7,4,3,8,5,0,6,13,4,16,10,5,18,14,0,21,3,3,5,7,3,10,11,3,10,13,0,10,7,0,7,4,0,4,9,0,16,7,0,7,0,0,0,124,27,152
50403105716,0,0,0,0,0,0,0,0,3,3,4,5,0,4,11,5,0,3,11,0,12,9,0,14,16,3,23,11,0,12,7,0,7,4,0,4,14,4,20,6,0,6,0,0,0,4,0,4,5,0,5,10,3,14,4,4,3,129,41,167
50403105717,3,3,9,0,0,0,0,0,5,0,3,3,5,11,13,0,3,7,10,5,11,5,5,8,9,0,11,8,0,13,4,5,6,6,0,13,20,3,27,11,0,14,6,0,6,3,0,3,5,0,7,10,5,10,3,0,3,108,52,161
50403105718,0,3,4,0,0,0,0,0,0,0,0,0,0,3,3,3,0,8,7,5,9,7,0,13,12,5,15,18,5,22,7,0,14,16,0,16,14,5,18,20,0,21,9,0,9,5,0,9,5,3,6,8,0,8,0,0,0,134,35,167
50403105719,0,0,4,0,0,0,0,0,0,0,0,0,3,8,9,0,3,4,12,3,16,5,7,15,14,0,16,10,7,17,13,0,13,8,0,4,14,0,13,8,0,8,4,0,6,4,0,3,6,0,6,12,0,12,0,3,4,124,45,163
50403105720,3,0,0,0,0,0,0,3,3,0,3,8,0,13,16,0,0,0,8,0,10,6,3,6,11,6,20,8,4,10,9,0,9,10,0,10,21,3,25,14,0,14,3,0,3,8,0,8,8,0,8,12,0,12,3,0,3,124,36,162
50403105721,3,0,9,0,0,0,0,0,0,0,4,10,0,4,7,3,0,6,5,0,0,4,0,4,8,0,8,8,0,8,10,0,9,7,0,7,8,0,6,4,0,4,5,0,9,0,0,0,0,0,0,10,0,10,0,0,0,75,21,97
50403105722,7,4,3,0,0,0,0,0,0,0,0,4,3,0,7,0,3,0,7,0,10,9,0,9,7,6,7,6,0,7,11,0,6,12,0,12,12,0,13,15,0,15,4,4,4,4,0,4,8,0,8,9,0,9,0,0,0,102,23,124
50403105723,0,4,7,0,0,5,3,0,3,0,0,3,5,8,11,0,7,12,13,5,18,4,0,6,16,14,27,16,0,19,5,5,12,4,3,7,13,4,19,16,0,16,7,0,13,5,0,5,7,0,7,8,4,12,0,0,0,138,60,191
50403105724,0,0,0,0,0,0,0,4,4,0,0,0,4,5,4,4,0,4,6,3,7,5,4,9,8,0,8,21,0,21,11,0,13,9,0,12,16,0,16,13,0,17,8,0,8,11,0,11,17,0,20,12,0,18,0,0,0,151,21,164
50403105725,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,12,4,6,7,0,12,5,0,5,20,0,17,25,0,27,16,0,16,12,0,12,11,0,11,8,0,8,15,4,17,7,0,3,139,22,163
50403105727,0,3,6,0,4,4,0,3,3,0,10,17,0,14,22,6,0,3,5,6,18,7,7,14,11,10,21,13,5,12,10,3,11,10,4,13,16,0,20,18,0,18,3,0,6,5,0,5,8,0,8,11,0,11,3,3,3,134,81,217
50403105728,0,0,0,0,0,0,0,0,0,0,0,5,5,5,9,0,4,3,3,0,6,0,5,3,9,3,8,3,0,3,0,3,4,7,0,7,15,0,14,3,0,7,5,0,6,0,0,0,3,0,3,11,0,11,0,0,4,60,22,84
50403105729,3,6,7,0,0,0,0,0,0,0,6,4,0,11,11,3,5,8,10,0,15,8,8,16,9,9,20,16,3,21,10,0,11,17,3,20,25,0,25,11,0,11,17,0,16,6,0,6,13,0,13,17,0,17,0,0,3,156,67,223
50403105730,0,3,3,0,0,0,0,4,4,0,0,0,5,12,10,5,3,8,6,7,9,8,6,14,4,3,13,6,0,10,12,6,17,12,0,16,14,0,18,8,0,8,8,0,10,3,0,3,9,0,9,4,0,9,0,0,0,105,53,158
50403105731,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,3,3,3,0,8,3,0,9,8,0,6,3,0,3,0,0,0,0,0,0,5,0,5,0,0,0,4,0,4,6,0,6,5,0,5,0,0,0,40,16,57
50403105732,4,3,5,0,6,6,0,0,0,0,0,0,9,4,10,0,8,6,8,5,6,4,4,7,4,0,7,0,0,6,6,0,6,8,0,4,4,3,4,6,0,11,7,0,7,3,0,3,13,0,13,6,0,6,4,5,7,81,40,117
50403105734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,3,10,3,0,4,4,0,4,4,0,4,0,0,5,11,4,13,7,0,7,3,0,3,3,0,3,7,0,10,9,0,9,0,0,3,77,16,89
50403105735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,6,0,6,3,0,6,3,0,7,9,0,9,5,0,5,0,0,0,12,0,9,15,0,15,4,0,4,4,0,4,9,0,9,13,0,16,0,0,5,98,10,102
50403105736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,3,0,3,0,0,0,12,0,12,9,0,9,9,0,9,5,0,6,9,0,9,8,0,8,0,0,0,64,3,68
50403105737,0,0,0,0,3,3,0,7,7,0,0,0,0,5,3,0,0,0,3,0,4,4,4,5,5,8,13,9,6,13,4,4,8,10,0,10,4,0,4,13,0,13,6,0,6,7,0,7,3,0,3,14,0,16,3,0,3,94,26,125
50403105738,0,0,4,0,0,0,0,0,0,0,4,4,0,0,4,0,0,0,5,5,7,4,3,10,11,3,16,11,4,14,5,0,12,8,4,11,17,0,20,10,0,14,11,0,11,10,0,10,20,0,24,12,0,12,0,0,0,122,31,152
50403105739,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,8,4,0,3,13,0,12,5,3,10,0,4,5,5,0,6,14,0,14,22,0,22,8,0,8,5,0,10,7,0,7,13,0,13,4,0,4,0,0,0,115,17,128
50403105740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,11,3,10,5,3,9,9,0,13,13,0,13,4,3,10,10,0,9,20,8,31,13,0,13,10,0,7,0,0,0,17,0,14,14,0,14,0,0,0,123,29,147
50403105741,0,0,0,0,0,0,0,3,6,0,0,0,0,4,4,0,4,4,6,6,10,6,5,13,6,5,10,3,0,8,8,0,4,8,0,9,7,4,11,13,0,14,4,0,3,4,0,4,5,0,5,9,0,9,5,0,7,84,41,117
50403105742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,4,3,8,13,0,0,3,6,4,7,21,0,22,11,3,13,4,0,4,6,0,6,7,0,7,8,0,6,0,0,0,72,18,91
50403105743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,8,9,6,15,10,3,10,12,5,18,22,3,29,25,0,25,21,4,17,13,0,13,21,0,21,22,0,22,0,0,0,161,36,200
50403105744,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,3,0,6,11,0,16,7,3,9,5,4,8,14,0,18,4,3,6,41,0,41,19,0,23,7,0,7,8,0,8,23,5,24,14,0,11,0,0,0,167,26,194
50403105745,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,9,3,12,3,7,14,11,3,10,18,4,20,35,3,33,17,0,12,15,0,14,5,0,5,21,0,21,10,3,17,0,0,0,142,38,179
50403105746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50403105747,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,5,0,5,10,0,10,12,4,14,7,0,10,11,9,15,15,8,24,12,0,12,17,0,17,4,0,4,7,0,7,12,0,12,0,0,3,115,31,139
50403105748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,0,3,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,6,0,6,3,0,3,4,0,4,0,0,0,21,9,29
50403105749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,6,3,11,4,8,6,5,11,12,12,0,17,8,4,12,5,6,7,18,3,25,12,0,10,6,5,11,3,0,3,3,0,3,8,0,8,0,0,0,84,49,135
50403105750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,8,3,8,7,5,10,10,10,17,15,6,24,20,9,24,11,3,12,32,11,38,21,0,24,13,0,16,8,0,8,13,0,17,15,0,17,3,0,3,176,47,223
50403105751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,3,0,4,3,3,7,6,0,10,24,6,29,7,0,7,6,0,9,6,0,6,4,0,4,8,0,8,0,0,0,79,18,98
50403105752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,6,5,0,7,8,6,12,17,4,16,8,4,10,25,5,34,20,0,20,13,0,13,9,0,8,13,4,18,16,0,18,0,0,0,136,26,161
50403105753,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,9,0,12,0,0,5,15,4,18,11,4,13,11,3,18,11,6,15,41,6,43,13,0,15,17,0,17,8,0,9,19,0,18,20,0,16,0,0,0,166,40,206
50403105754,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,3,0,0,0,3,0,3,6,5,11,5,6,12,11,3,10,20,0,23,31,0,38,21,0,21,22,0,19,3,0,3,17,0,17,13,4,14,0,0,0,166,23,189
50403105755,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,4,4,0,5,3,0,3,3,4,4,0,0,0,4,0,4,4,0,4,6,0,6,0,0,0,4,0,4,3,0,3,8,0,8,0,0,0,0,0,0,34,6,42
50403105756,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,3,9,4,11,3,0,6,5,4,11,10,0,7,21,5,25,30,0,30,20,0,26,8,0,8,18,0,18,11,0,14,0,0,0,149,25,171
50403105801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50403105802,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0,0,8,0,8,5,3,12,5,6,16,0,3,3,4,0,7,12,3,13,4,0,4,9,0,9,4,0,4,11,0,14,16,0,18,7,0,7,97,33,123
50403105803,0,0,3,0,3,3,0,0,0,4,3,7,5,12,13,4,6,11,14,0,17,7,6,8,11,3,12,16,6,24,14,8,25,6,3,16,31,8,36,20,0,27,11,0,11,8,0,8,15,0,15,35,0,36,4,0,4,197,60,259
50403105804,0,0,8,0,0,0,0,4,4,0,0,0,0,3,9,10,0,13,4,6,9,17,0,18,12,9,21,16,10,22,17,0,14,9,8,23,55,0,58,25,0,25,18,0,22,10,0,10,16,0,16,38,0,41,5,0,5,272,47,318
50403105805,0,0,0,0,0,0,0,0,0,0,6,3,0,0,7,0,4,4,5,3,6,4,0,3,8,5,9,13,0,8,4,0,7,7,0,10,0,0,4,6,0,9,0,0,0,3,0,3,0,0,0,12,0,12,0,0,0,67,24,87
50403105806,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,4,6,0,6,5,4,3,4,0,4,3,0,3,0,0,0,4,0,4,5,0,0,0,0,0,0,0,0,4,0,4,0,0,0,7,0,7,0,0,0,38,19,58
