SA1_CODE_2021,P_Yr_8_bel_15_19_yr,P_Yr_8_bel_20_24_yr,P_Yr_8_bel_25_34_yr,P_Yr_8_bel_35_44_yr,P_Yr_8_bel_45_54_yr,P_Yr_8_bel_55_64_yr,P_Yr_8_bel_65_74_yr,P_Yr_8_bel_75_84_yr,P_Yr_8_bel_85_yr_over,P_Yr_8_bel_Tot,P_Did_not_go_to_school_15_19,P_Did_not_go_to_school_20_24,P_Did_not_go_to_school_25_34,P_Did_not_go_to_school_35_44,P_Did_not_go_to_school_45_54,P_Did_not_go_to_school_55_64,P_Did_not_go_to_school_65_74,P_Did_not_go_to_school_75_84,P_Did_not_go_to_school_85ov,P_Did_not_go_to_school_Tot,P_High_yr_sch_ns_15_19_yr,P_High_yr_sch_ns_20_24_yr,P_High_yr_sch_ns_25_34_yr,P_High_yr_sch_ns_35_44_yr,P_High_yr_sch_ns_45_54_yr,P_High_yr_sch_ns_55_64_yr,P_High_yr_sch_ns_65_74_yr,P_High_yr_sch_ns_75_84_yr,P_High_yr_sch_ns_85_yr_over,P_High_yr_sch_ns_Tot,P_Tot_15_19_yr,P_Tot_20_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
50402105022,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,19,9,22,60,59,63,57,43,12,349
50402105101,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,6,16,37,32,35,31,31,23,4,208
50402105103,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,35,30,26,32,43,20,6,211
50402105104,0,0,0,0,0,4,4,5,0,20,0,0,0,0,0,0,0,0,0,0,7,3,4,11,3,5,5,4,0,34,17,33,72,63,54,47,53,29,3,360
50402105105,0,0,0,0,0,12,8,5,0,19,0,0,3,0,0,0,0,0,0,8,4,7,12,5,9,6,3,0,0,40,12,39,85,75,58,64,43,25,9,399
50402105106,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,8,11,29,32,49,47,38,64,23,6,289
50402105107,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,0,4,0,0,3,4,0,4,0,0,0,11,10,20,52,43,50,46,37,27,9,291
50402105108,0,0,0,0,0,0,5,11,3,25,0,0,0,0,0,0,0,0,0,0,5,0,4,6,3,0,7,10,4,43,29,62,196,178,134,118,179,157,24,1070
50402105109,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,35,35,34,53,64,32,13,0,275
50402105111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,8,20,44,57,41,38,20,12,0,234
50402105112,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,4,24,32,19,45,36,21,14,0,198
50402105113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,7,12,41,15,48,42,25,15,4,217
50402105114,0,0,0,0,0,0,4,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,25,34,29,54,74,50,15,6,288
50402105115,0,0,0,0,0,0,3,6,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,13,8,28,25,18,54,67,61,38,11,315
50402105201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,15
50402105301,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,8,3,15,45,49,54,53,53,36,8,314
50402105302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,12,6,9,31,44,35,46,29,8,3,210
50402105303,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,0,14,22,17,73,57,80,76,41,15,6,382
50402105304,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,30,60,100,123,86,34,16,3,476
50402105305,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,13,13,19,41,80,78,100,86,54,19,485
50402105306,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,14,16,12,34,25,21,10,7,141
50402105307,0,0,0,0,0,5,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,17,3,8,25,26,30,34,28,22,3,179
50402105308,4,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,18,19,33,51,53,75,52,30,8,341
50402105309,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,20,10,14,7,25,36,53,20,21,0,182
50402105310,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,14,12,13,30,36,43,36,36,14,7,217
50402105311,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,9,3,18,17,37,46,49,29,3,4,208
50402105312,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,11,18,21,28,38,82,68,75,25,5,351
50402105313,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,8,3,15,10,31,31,41,25,11,8,170
50402105314,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,5,4,3,6,0,3,0,18,20,32,46,64,82,90,68,40,10,449
50402105315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,6,0,0,13,0,3,5,0,5,5,16,8,0,37
50402105316,0,0,0,0,0,0,3,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,10,28,37,43,59,72,42,21,5,319
50402105317,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,5,15,23,63,91,86,66,45,14,3,405
50402105318,0,0,0,0,0,0,0,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,13,7,14,27,43,36,43,35,20,5,224
50402105319,0,0,0,0,0,0,4,5,0,8,0,0,0,0,0,4,0,0,0,0,0,0,5,9,3,0,5,0,0,20,8,14,41,44,37,38,32,18,4,243
50402105320,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,4,0,18,18,22,31,38,39,47,27,16,4,240
50402105321,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,3,3,6,4,3,0,0,0,0,18,12,19,51,50,57,52,31,16,6,296
50402105322,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,5,0,0,11,6,14,54,43,43,40,40,17,3,260
50402105323,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,13,43,30,45,53,51,22,3,282
50402105324,0,0,0,0,0,0,4,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,14,21,29,45,75,78,59,23,10,359
50402105325,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,5,13,27,51,56,51,31,23,9,258
50402105326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,8,9,13,26,27,39,32,17,0,176
50402105327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,23,21,27,29,20,3,3,143
50402105328,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,10,0,10,20,32,38,51,30,9,5,200
50402105329,0,0,0,0,0,0,5,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,12,17,40,36,57,50,62,14,5,293
50402105330,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,11,13,15,27,38,27,8,0,137
50402105331,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,6,15,32,51,47,52,30,17,5,260
50402105332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4
50402105333,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,8,6,24,41,30,34,3,0,162
50402105334,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,16,26,39,58,48,36,19,4,259
50402105335,0,0,0,0,0,0,4,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,5,0,4,0,23,10,21,41,51,68,94,100,48,13,438
50402105336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,5,9,27,18,30,42,21,17,6,166
50402105337,0,0,0,0,0,0,3,4,7,16,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,5,4,10,15,37,7,10,23,32,46,29,52,73,77,351
50402105338,0,0,0,0,4,0,3,0,6,13,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,9,10,15,23,20,49,37,41,34,3,233
50402105401,0,0,0,0,0,7,4,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,13,9,13,39,42,36,46,38,19,6,249
50402105402,0,0,0,0,0,0,3,6,9,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,12,8,42,0,9,21,19,23,26,38,35,30,205
50402105403,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,4,0,4,5,0,6,0,3,4,0,17,14,31,74,58,60,54,33,17,3,327
50402105404,0,0,0,0,0,0,4,3,4,10,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,3,3,0,18,11,37,44,45,63,64,48,13,5,334
50402105405,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,8,11,22,26,38,29,22,14,0,184
50402105406,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,12,27,26,27,29,33,11,11,174
50402105407,0,0,0,0,3,0,0,14,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,23,29,45,55,68,87,70,48,16,440
50402105408,0,0,0,0,0,4,4,8,8,26,0,0,0,0,0,0,0,3,0,3,0,0,4,4,0,0,0,0,0,13,18,31,54,61,65,56,64,49,13,402
50402105409,0,0,0,0,0,0,5,3,5,15,0,0,0,0,0,0,0,0,0,0,4,3,5,3,0,0,0,0,3,28,8,21,44,48,51,53,55,34,13,327
50402105410,0,0,0,0,0,4,0,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,7,25,3,12,32,14,27,26,31,39,28,200
50402105411,0,0,0,0,0,0,3,3,0,9,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,11,31,38,47,47,59,51,17,3,297
50402105412,0,0,0,0,0,0,0,3,5,15,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,6,3,5,3,25,10,10,31,25,26,45,36,17,16,216
50402105413,0,0,0,4,0,0,3,4,0,20,0,0,0,0,0,0,0,0,0,0,7,7,8,12,8,4,4,8,0,54,9,32,36,50,54,30,30,16,10,288
50402105414,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,6,0,5,15,21,28,37,32,18,4,167
50402105415,0,0,0,0,0,0,8,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,5,0,14,19,22,37,41,84,92,83,45,12,437
50402105416,0,0,0,0,0,0,0,10,0,13,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,3,0,6,7,29,30,47,66,69,55,41,11,364
50402105417,0,0,0,0,0,0,5,4,3,14,0,0,0,0,0,0,0,0,0,0,5,4,3,3,8,4,4,0,0,28,9,25,39,27,35,49,57,27,11,281
50402105418,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,11,3,11,27,31,30,29,31,9,4,177
50402105419,0,0,0,0,0,5,3,4,0,8,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,5,3,0,4,28,12,36,76,44,52,53,42,24,5,348
50402105420,0,0,0,0,0,0,8,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,16,9,18,49,54,45,33,36,25,4,273
50402105421,0,0,0,0,0,0,0,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,8,47,77,145,8,15,58,41,58,59,54,105,91,478
50402105422,0,0,0,0,0,4,4,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,12,9,18,29,60,52,61,46,21,8,307
50402105423,0,0,0,0,0,0,4,9,0,15,0,0,0,0,0,0,0,3,0,7,0,0,4,0,0,0,0,0,0,13,23,20,64,65,66,53,39,40,8,375
50402105424,0,0,0,0,0,0,4,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,3,0,0,0,14,9,19,38,31,40,38,23,16,4,208
50402105425,0,0,0,0,3,0,5,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,3,0,15,7,18,31,50,51,62,74,23,8,324
50402105426,0,0,0,0,5,4,5,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,0,4,0,0,13,12,20,67,56,47,59,47,17,3,336
50402105427,0,0,0,0,0,6,7,6,0,18,0,0,0,0,0,0,0,0,0,3,3,0,0,11,3,4,0,0,0,23,17,25,64,55,50,74,53,24,3,366
50402105428,4,0,0,0,0,0,7,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,3,0,14,20,34,76,68,80,87,48,37,6,461
50402105429,0,0,0,0,0,0,4,3,4,12,0,0,0,0,0,0,0,0,0,4,0,0,11,4,3,0,0,0,0,13,7,30,33,38,44,36,19,7,5,227
50402105430,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,3,5,4,0,24,7,23,57,38,45,25,34,12,5,240
50402105431,0,0,0,0,0,0,4,8,0,13,0,0,0,0,0,0,0,0,0,3,3,0,0,8,3,4,6,6,0,27,13,11,21,31,29,28,41,14,5,190
50402105432,0,0,0,0,0,3,0,4,3,13,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,0,4,0,0,27,34,106,216,172,138,71,29,18,3,791
50403105501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9
50403105601,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,8,4,22,29,25,29,27,12,3,0,157
50403105602,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,6,15,26,48,32,46,52,27,6,0,247
50403105603,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,11,3,0,4,4,0,0,0,0,0,8,12,16,31,41,32,41,29,12,8,217
50403105604,0,0,0,0,3,0,0,3,0,7,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,11,16,28,21,33,33,8,5,0,160
50403105605,0,0,0,0,3,5,3,7,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,16,16,47,44,45,49,47,22,3,290
50403105606,0,0,0,0,0,0,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,15,7,14,40,28,34,44,29,33,8,232
50403105607,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,4,0,0,0,3,0,0,5,4,4,4,4,0,3,26,15,22,63,62,48,57,49,26,18,356
50403105608,0,0,0,0,0,0,0,0,0,6,0,0,4,4,3,0,0,0,0,13,7,0,3,5,5,0,4,0,0,18,19,44,72,67,76,86,34,9,4,411
50403105609,0,0,0,0,0,7,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,3,0,8,0,0,0,0,12,11,21,23,34,31,35,13,6,4,171
50403105610,0,0,0,0,4,3,0,3,0,17,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,13,12,33,38,36,52,42,34,12,0,263
50403105611,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,9,4,0,0,0,0,0,19,11,16,55,44,33,53,21,7,0,235
50403105612,0,0,0,0,0,0,3,0,0,9,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,7,7,15,36,41,34,32,18,6,5,190
50403105613,0,0,0,4,0,4,6,0,0,14,0,0,0,0,0,0,0,0,0,0,3,0,4,3,9,0,0,3,0,13,13,44,65,77,54,86,28,10,6,385
50403105614,0,0,5,0,0,0,9,0,0,19,0,0,3,0,0,0,6,0,0,4,0,0,0,0,0,6,4,0,0,8,8,24,48,64,57,52,26,13,0,290
50403105615,0,0,0,0,0,5,0,0,0,8,0,0,0,0,3,3,0,0,0,6,0,0,0,6,0,0,0,0,0,8,3,13,38,53,43,41,7,10,0,212
50403105616,0,0,0,0,0,0,3,0,0,4,0,0,0,0,4,3,0,3,0,13,0,0,0,0,0,0,0,5,0,4,14,38,61,42,45,58,34,8,4,305
50403105617,0,0,0,0,0,0,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,10,39,30,26,68,68,26,16,3,286
50403105618,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,14,13,27,38,31,60,66,52,23,8,306
50403105619,0,0,0,0,6,0,6,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,4,21,34,97,73,77,77,46,22,4,440
50403105620,0,0,0,0,0,4,0,0,0,4,0,0,3,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,7,20,30,63,36,57,57,21,11,0,293
50403105621,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,11,4,24,32,43,27,59,34,15,0,245
50403105622,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,4,0,0,3,5,0,0,0,0,0,6,10,32,49,41,52,64,42,17,4,300
50403105623,0,0,0,0,0,3,0,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,11,35,46,32,50,67,50,8,6,300
50403105624,0,0,0,8,0,0,0,0,0,16,0,0,0,4,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,7,14,16,34,48,41,30,22,3,0,207
50403105625,0,0,3,3,4,4,0,0,4,20,0,0,4,3,0,0,3,3,0,11,0,0,8,5,4,0,4,0,0,22,17,39,64,45,63,57,40,20,3,346
50403105626,0,0,0,0,4,0,0,3,0,9,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,3,0,0,4,14,36,46,54,66,51,30,11,0,306
50403105627,0,0,0,0,0,5,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,7,25,40,33,49,84,27,18,0,289
50403105628,0,0,0,0,0,0,0,0,6,10,0,0,0,5,9,3,0,0,0,20,0,3,0,3,4,0,0,0,0,12,20,42,66,86,66,54,24,15,3,378
50403105629,0,0,0,5,0,0,0,0,0,10,0,0,0,4,3,4,4,0,4,20,0,0,0,0,0,3,6,0,0,9,12,21,50,46,55,44,41,14,6,283
50403105630,0,0,0,0,5,9,6,0,0,18,0,0,0,4,3,0,0,0,0,13,3,0,0,0,0,0,4,0,0,11,4,26,36,41,50,36,30,9,5,233
50403105631,0,0,0,0,5,4,4,0,0,10,0,0,0,0,0,0,0,0,0,4,0,3,0,5,7,0,0,0,0,9,7,25,54,41,48,58,24,8,3,279
50403105632,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,8,0,0,0,15,0,0,27,22,9,17,3,8,0,90
50403105633,0,0,0,3,0,4,3,3,0,17,0,0,0,0,0,0,0,0,0,5,5,0,0,0,6,0,3,0,3,16,13,25,28,42,46,60,63,21,10,302
50403105634,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,25,40,25,42,73,23,12,8,264
50403105635,0,0,0,5,0,0,0,4,0,11,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,3,3,0,11,6,21,52,47,63,51,43,20,3,304
50403105636,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,6,29,35,35,38,62,26,13,8,248
50403105637,0,0,0,0,0,3,0,3,0,13,0,0,0,5,0,0,0,0,0,9,3,0,3,0,0,3,0,0,0,21,16,45,62,70,61,91,41,27,7,428
50403105638,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,4,0,0,0,14,16,27,31,35,41,62,11,8,3,238
50403105639,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,8,13,19,36,36,51,65,24,16,0,256
50403105640,0,0,0,0,0,5,0,4,0,14,0,0,3,3,5,0,0,0,0,10,0,0,5,5,0,0,0,3,0,16,16,16,54,50,29,45,34,22,6,262
50403105641,0,0,0,3,0,6,0,0,0,18,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,4,0,0,0,9,17,48,74,46,64,97,52,15,10,424
50403105642,0,0,0,3,0,5,0,0,0,13,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,3,13,19,38,53,46,40,23,20,5,261
50403105643,0,0,0,0,0,5,0,5,0,10,0,0,0,0,0,0,0,0,0,3,4,0,5,8,0,0,5,0,0,16,14,37,46,36,51,34,20,9,0,251
50403105644,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,4,0,0,0,4,0,0,3,5,0,0,6,0,0,12,15,13,25,18,33,41,40,18,4,199
50403105645,0,0,9,7,3,0,4,4,0,23,0,0,3,4,4,0,0,0,0,4,0,0,4,3,0,3,0,0,0,14,8,18,71,57,48,36,19,4,0,258
50403105646,0,0,0,0,0,4,5,8,6,23,0,0,0,0,6,3,0,0,0,13,0,0,0,0,3,3,3,0,0,9,15,48,73,81,113,71,43,34,9,489
50403105647,0,0,0,0,5,0,3,3,0,16,0,0,0,0,4,0,3,0,0,8,0,0,0,4,9,0,0,4,0,16,12,18,39,45,49,29,26,21,4,244
50403105648,0,0,0,0,0,3,0,0,0,9,0,0,0,0,3,5,0,0,0,18,0,0,0,0,0,0,0,0,0,7,13,39,46,37,73,72,27,11,5,314
50403105649,0,0,0,0,3,0,5,4,0,11,0,0,0,5,0,0,5,0,6,13,0,0,0,4,0,0,0,0,0,3,10,17,35,39,32,24,19,8,3,185
50403105650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50403105651,0,0,0,0,0,0,3,5,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,8,25,45,33,31,71,27,6,0,243
50403105701,0,0,0,0,8,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,3,23,33,41,36,29,20,10,0,193
50403105702,0,0,0,5,0,0,11,8,3,23,0,0,0,0,0,0,0,0,0,6,3,0,4,5,4,0,5,3,0,30,20,32,49,53,95,58,54,35,9,408
50403105703,0,0,0,0,0,4,8,0,0,17,0,0,0,0,0,4,0,0,0,4,6,0,6,3,4,9,0,0,0,17,19,30,56,54,58,70,25,16,3,326
50403105704,0,0,4,4,0,0,0,0,0,12,0,0,0,5,7,0,0,0,0,11,0,0,7,0,4,0,7,0,0,18,14,39,90,100,74,50,21,15,0,404
50403105707,0,0,0,4,5,6,3,0,0,18,0,0,0,0,0,0,0,5,0,3,0,0,3,0,0,0,0,0,0,9,7,22,37,61,51,45,38,11,5,280
50403105708,0,0,11,9,9,3,0,0,0,33,0,0,0,4,0,0,3,0,0,5,0,0,0,3,0,0,3,0,0,12,11,35,71,104,64,53,27,13,3,390
50403105709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10
50403105710,0,0,0,0,0,0,4,0,0,11,0,0,0,0,0,0,0,5,0,4,0,0,0,0,6,0,0,0,0,14,15,45,59,56,56,59,59,23,4,371
50403105711,0,0,0,0,0,5,3,0,0,11,0,0,0,0,0,0,0,0,0,6,3,0,4,5,0,5,0,0,0,22,11,19,48,43,31,44,29,10,0,233
50403105712,0,0,0,4,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,7,7,17,38,32,38,42,34,8,5,214
50403105713,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,0,23,9,16,40,55,34,54,27,9,0,252
50403105715,0,0,0,0,4,4,10,3,6,25,0,0,0,0,0,0,0,3,0,10,0,0,4,0,0,0,0,0,0,3,12,34,48,52,47,68,47,27,5,351
50403105716,0,0,0,3,0,5,4,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,6,24,80,66,42,53,39,18,4,342
50403105717,0,0,0,5,0,3,5,0,0,13,0,0,0,0,5,5,0,0,0,3,0,0,4,0,6,0,4,0,5,15,12,25,63,63,51,53,47,20,6,330
50403105718,0,0,0,0,0,3,5,0,0,10,0,0,0,0,4,3,4,0,0,9,0,0,0,0,0,4,0,0,0,11,14,30,70,64,64,67,44,11,0,365
50403105719,0,0,3,5,0,3,4,0,0,19,0,0,0,0,8,3,0,0,0,13,4,0,0,0,6,0,0,0,0,15,15,30,43,59,59,68,52,14,0,339
50403105720,0,0,0,3,3,0,4,7,0,13,0,0,0,0,0,0,3,0,0,11,3,4,5,7,3,9,0,3,0,35,11,39,54,70,52,77,47,22,7,376
50403105721,0,0,0,0,0,3,5,4,5,11,0,0,0,0,0,0,0,0,0,5,4,0,0,5,0,0,0,0,0,9,13,20,41,30,35,39,19,10,6,224
50403105722,0,0,0,3,4,0,6,0,0,12,0,0,0,0,0,0,0,4,0,6,0,4,9,0,4,0,0,0,0,29,20,22,58,53,44,48,30,7,0,281
