SA1_CODE_2021,Preschool_M,Preschool_F,Preschool_P,Primary_Government_M,Primary_Government_F,Primary_Government_P,Primary_Catholic_M,Primary_Catholic_F,Primary_Catholic_P,Prim_Other_Non_Govt_M,Prim_Other_Non_Govt_F,Prim_Other_Non_Govt_P,Primary_Tot_M,Primary_Tot_F,Primary_Tot_P,Secondary_Government_M,Secondary_Government_F,Secondary_Government_P,Secondary_Catholic_M,Secondary_Catholic_F,Secondary_Catholic_P,Secondary_Other_Non_Govt_M,Secondary_Other_Non_Govt_F,Secondary_Other_Non_Govt_P,Secondary_Tot_Secondary_M,Secondary_Tot_Secondary_F,Secondary_Tot_Secondary_P,Tert_Voc_Ed_Ft_15_24_yr_M,Tert_Voc_Ed_Ft_15_24_yr_F,Tert_Voc_Ed_Ft_15_24_yr_P,Tert_Voc_Ed_Ft_25_yr_over_M,Tert_Voc_Ed_Ft_25_yr_over_F,Tert_Voc_Ed_Ft_25_yr_over_P,Tert_Voc_Ed_Pt_15_24_yr_M,Tert_Voc_Ed_Pt_15_24_yr_F,Tert_Voc_Ed_Pt_15_24_yr_P,Tert_Voc_Ed_Pt_25_yr_over_M,Tert_Voc_Ed_Pt_25_yr_over_F,Tert_Voc_Ed_Pt_25_yr_over_P,Tert_Voc_Ed_Ft_Pt_st_ns_M,Tert_Voc_Ed_Ft_Pt_st_ns_F,Tert_Voc_Ed_Ft_Pt_st_ns_P,Tert_Voc_Ed_Tot_M,Tert_Voc_Ed_Tot_F,Tert_Voc_Ed_Tot_P,Tert_Uni_oth_edu_Ft_15_24_M,Tert_Uni_oth_edu_Ft_15_24_F,Tert_Uni_oth_edu_Ft_15_24_P,Tert_Uni_oth_edu_Ft_25ov_M,Tert_Uni_oth_edu_Ft_25ov_F,Tert_Uni_oth_edu_Ft_25ov_P,Tert_Uni_oth_edu_Pt_15_24_M,Tert_Uni_oth_edu_Pt_15_24_F,Tert_Uni_oth_edu_Pt_15_24_P,Tert_Uni_oth_edu_Pt_25ov_M,Tert_Uni_oth_edu_Pt_25ov_F,Tert_Uni_oth_edu_Pt_25ov_P,Tert_Uni_oth_edu_F_Pt_st_ns_M,Tert_Uni_oth_edu_F_Pt_st_ns_F,Tert_Uni_oth_edu_F_Pt_st_ns_P,Tert_Uni_oth_edu_Tot_M,Tert_Uni_oth_edu_Tot_F,Tert_Uni_oth_edu_Tot_P,Tert_Tot_Tert_M,Tert_Tot_Tert_F,Tert_Tot_Tert_P,Oth_type_Edu_inst_Ftime_stu_M,Oth_type_Edu_inst_Ftime_stu_F,Oth_type_Edu_inst_Ftime_stu_P,Oth_type_Edu_inst_Ptime_stu_M,Oth_type_Edu_inst_Ptime_stu_F,Oth_type_Edu_inst_Ptime_stu_P,Ot_ty_Ed_ins_F_Pt_Stu_st_ns_M,Ot_ty_Ed_ins_F_Pt_Stu_st_ns_F,Ot_ty_Ed_ins_F_Pt_Stu_st_ns_P,Oth_type_educ_institut_Tot_M,Oth_type_educ_institut_Tot_F,Oth_type_educ_institut_Tot_P,Type_educ_institution_ns_M,Type_educ_institution_ns_F,Type_educ_institution_ns_P,OS_visitors_M,OS_visitors_F,OS_visitors_P,Tot_M,Tot_F,Tot_P
50702116401,4,0,4,12,12,25,0,4,4,0,0,0,12,22,34,9,16,29,6,7,11,3,0,3,21,20,38,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,7,7,0,8,9,0,4,4,0,3,3,0,3,3,0,0,0,3,19,18,5,25,28,0,0,0,3,0,3,0,0,0,3,0,3,6,5,8,0,0,0,47,73,123
50702116402,0,9,11,18,9,25,4,3,6,0,0,0,20,9,38,0,5,8,10,8,11,3,0,7,18,15,31,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,7,12,21,0,0,0,0,0,0,0,0,3,0,0,0,10,11,26,13,17,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,54,61,112
50702116403,0,6,10,4,19,23,6,0,3,3,0,0,11,14,32,4,0,8,3,9,13,0,0,0,8,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,6,4,0,6,0,0,0,0,0,0,0,0,0,8,13,19,9,12,22,0,0,0,3,0,6,0,0,0,3,0,6,3,6,8,0,0,0,37,48,86
50702116404,4,0,3,12,15,28,0,5,5,9,0,9,13,16,33,9,9,14,3,3,10,0,5,5,11,12,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,10,0,0,4,4,0,5,0,0,3,0,0,0,5,12,23,5,17,19,0,0,0,0,0,3,0,0,0,5,0,3,25,37,65,0,0,0,69,89,156
50702116405,5,4,12,9,16,24,3,0,5,0,4,3,10,22,35,8,0,13,0,7,14,4,4,14,16,18,37,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,5,6,7,17,0,0,0,0,4,0,3,3,3,0,0,0,10,14,24,12,19,29,0,0,0,5,0,0,0,0,0,4,0,3,3,5,8,0,0,0,51,71,115
50702116406,8,4,12,17,18,36,0,3,3,3,0,3,18,27,49,10,9,13,6,5,17,9,6,12,19,21,36,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,4,9,8,7,12,3,0,3,0,0,3,0,5,3,0,0,0,7,12,26,13,17,30,0,0,0,0,0,0,0,0,0,0,7,0,0,9,10,0,0,0,63,74,138
50702116407,7,3,5,15,13,24,0,9,4,0,0,0,17,18,30,10,9,16,12,9,21,5,6,11,21,23,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,6,10,4,0,6,0,0,4,6,0,7,0,0,0,11,11,23,16,12,27,0,0,0,0,3,0,0,0,0,0,0,7,23,7,33,19,0,23,98,71,173
50702116408,4,3,8,12,14,29,0,0,0,0,0,0,15,16,30,13,3,15,10,3,8,6,3,13,25,16,42,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,7,10,14,6,16,5,0,3,3,4,10,6,7,7,0,0,0,21,20,38,21,23,49,0,3,3,0,5,5,0,0,0,0,3,3,4,5,11,0,0,0,79,68,145
50702116409,3,0,6,13,12,21,5,0,4,0,0,0,16,13,31,12,6,17,6,8,12,5,3,10,18,22,40,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,6,3,7,16,5,6,10,3,0,3,3,7,11,0,0,0,19,22,45,24,24,47,0,0,0,0,4,4,0,0,0,0,3,3,9,3,12,0,0,0,66,69,145
50702116410,7,7,8,17,5,25,0,0,5,0,0,3,20,9,29,9,13,21,3,11,11,5,0,9,18,28,44,0,0,0,5,4,3,0,0,5,5,0,11,0,0,0,7,6,17,9,5,15,3,10,9,0,0,7,0,3,4,0,0,0,13,14,29,23,24,45,0,0,0,0,6,5,0,0,0,0,6,5,11,13,23,4,0,4,80,82,160
50702116411,9,0,9,18,28,47,0,0,6,0,5,4,26,32,50,6,12,14,3,0,3,3,5,6,12,11,27,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,4,0,7,5,4,6,4,0,0,3,3,3,0,5,5,0,0,0,10,6,18,12,7,24,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,60,61,126
50702116412,0,0,5,14,13,30,3,6,7,0,0,0,17,20,40,6,3,11,6,4,9,7,4,12,17,13,32,0,0,4,0,4,3,4,3,0,5,0,3,0,0,0,5,7,17,11,8,8,6,4,9,0,3,5,6,12,13,0,0,0,15,23,38,23,31,54,0,3,3,0,0,0,0,0,0,0,3,3,7,5,13,7,0,7,69,75,150
50702116413,0,3,7,14,14,29,9,4,9,0,3,4,24,17,40,0,7,12,9,12,26,3,3,9,14,32,46,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,4,4,5,8,8,0,0,3,0,0,0,0,8,10,0,0,0,10,13,24,10,22,32,0,0,0,0,0,0,0,0,0,0,0,0,8,8,24,0,0,0,58,84,147
50702116414,5,0,6,16,19,40,6,0,4,0,0,0,21,23,45,5,5,3,8,17,27,0,4,3,16,27,37,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,3,7,13,8,9,14,0,4,4,0,0,0,0,9,7,0,0,0,7,19,26,14,24,38,0,0,0,0,0,0,0,0,0,0,0,0,7,10,17,0,0,0,60,84,144
50702116415,6,4,9,9,16,25,0,5,5,4,5,7,14,22,35,5,5,13,3,10,16,6,4,14,21,17,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,7,21,3,5,6,4,0,4,0,7,8,0,0,0,15,18,33,15,21,40,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,62,74,138
50702116416,0,5,5,17,18,42,0,0,4,5,0,5,26,19,47,9,6,21,9,8,16,9,11,16,21,29,52,0,3,3,0,0,0,0,0,0,0,3,4,0,0,0,3,4,7,7,9,21,3,6,5,5,0,3,4,3,6,0,0,0,14,20,36,23,24,47,0,0,0,6,0,3,0,0,0,6,0,3,11,12,15,0,0,0,78,97,172
50702116417,4,4,8,12,10,17,0,7,9,0,0,0,13,17,27,9,6,13,13,12,25,9,4,11,28,22,54,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,5,10,13,23,0,3,3,0,5,3,0,0,3,0,0,0,14,15,31,16,22,38,0,0,0,0,0,0,0,0,0,0,0,0,6,6,9,0,0,0,66,64,132
50702116501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50702116502,5,10,9,20,31,45,3,0,0,0,0,6,23,34,59,16,13,26,11,11,18,5,0,5,24,25,52,0,0,0,0,3,7,3,0,3,3,7,6,0,0,0,3,13,17,5,11,11,3,8,6,0,5,5,7,7,15,0,0,0,13,27,37,17,41,56,0,0,0,0,0,0,0,0,0,0,0,0,7,17,21,0,0,0,75,121,198
50702116503,3,4,4,7,8,18,0,0,0,0,6,6,7,13,22,14,12,22,3,9,5,0,5,3,14,17,33,0,0,0,0,5,5,0,0,0,0,5,10,0,0,0,4,11,12,4,19,21,0,5,6,0,0,0,8,7,15,0,0,0,18,31,46,23,34,55,0,0,0,0,3,3,0,0,0,0,9,9,8,21,30,0,0,0,57,88,147
50702116504,6,0,3,15,15,26,0,0,0,6,0,8,17,22,38,6,10,14,4,9,9,13,8,19,21,25,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,5,15,0,5,8,0,0,0,0,7,10,0,0,0,15,22,32,17,18,39,0,0,0,0,0,0,0,0,0,0,0,0,7,14,19,0,0,6,70,87,152
50702116505,7,3,11,17,15,27,0,0,0,5,0,6,20,17,37,5,5,8,0,0,0,5,6,4,3,7,15,0,0,0,0,0,3,0,0,0,5,0,9,0,0,0,9,0,12,10,11,24,5,7,15,0,0,3,3,7,9,0,0,0,19,24,46,24,27,58,0,0,0,0,0,7,0,0,0,0,0,7,4,12,20,0,0,0,72,63,134
50702116506,0,5,0,3,7,12,0,0,0,0,0,0,3,6,14,6,3,5,0,0,3,0,0,0,0,6,11,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,5,4,4,3,6,4,0,3,5,0,0,3,4,0,3,0,0,0,4,15,20,10,19,27,0,0,0,0,0,0,0,0,0,4,0,4,39,50,92,0,0,0,61,88,150
50702116507,9,5,6,16,12,29,0,3,0,0,0,0,23,16,35,3,8,16,5,3,10,0,0,0,13,17,26,0,0,0,0,4,7,0,0,5,0,5,3,0,0,0,6,6,8,5,12,18,6,8,15,0,0,4,4,12,11,0,0,0,17,34,47,20,36,59,0,4,3,6,0,7,0,0,0,3,4,5,10,11,23,0,0,0,70,91,162
50702116508,0,0,4,4,5,3,0,4,4,0,0,0,4,5,8,0,6,3,0,0,0,0,6,5,5,6,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,3,10,3,0,6,5,0,5,6,0,6,0,0,0,14,4,15,12,8,16,0,0,0,3,0,3,0,0,0,7,0,7,70,18,93,0,0,0,97,38,135
50702116509,6,0,6,11,15,29,0,0,0,3,0,5,13,17,35,7,12,11,4,7,5,3,0,3,11,13,21,0,0,0,0,3,3,0,0,3,0,3,3,0,0,0,0,13,9,10,4,15,8,5,10,0,0,0,4,8,11,0,0,0,16,22,42,19,33,49,0,0,0,5,3,9,0,0,0,5,9,10,9,9,15,3,0,3,67,76,136
50702116510,5,0,5,10,4,9,0,3,3,0,0,0,7,7,17,3,6,8,0,0,3,5,3,4,12,13,22,0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,0,3,5,8,12,17,0,4,6,5,0,0,0,4,6,0,0,0,11,22,36,19,23,42,0,0,0,0,3,4,0,0,0,0,3,8,118,130,251,12,4,12,168,181,348
50702116511,4,0,4,10,8,21,3,0,5,0,4,9,13,10,27,0,0,3,3,0,3,0,3,3,7,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,10,11,0,0,4,0,0,0,4,8,14,0,0,0,9,23,30,9,23,34,0,0,0,0,0,5,0,0,0,0,0,5,0,12,17,0,0,0,36,62,100
50702116512,0,0,0,0,4,6,0,0,0,4,0,4,4,5,6,0,6,8,0,3,3,0,0,0,3,12,11,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,6,6,0,4,5,6,6,9,0,0,0,0,0,0,0,0,0,8,6,15,8,14,16,0,0,0,5,0,8,0,0,0,5,0,8,12,13,26,0,0,0,34,46,79
50702116513,0,0,0,3,4,8,3,0,4,0,0,0,10,4,12,0,4,4,0,0,7,0,0,0,0,7,8,4,4,5,0,0,0,3,0,4,7,7,10,0,0,0,12,13,26,16,21,36,5,8,13,3,0,8,10,12,26,0,0,0,30,43,74,37,60,97,0,0,0,0,0,0,0,0,0,4,0,4,128,69,197,44,26,69,225,165,387
50702116514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,0,0,0,0,0,0,4,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,9,9,4,3,10,0,3,4,3,9,6,0,0,0,9,19,27,12,19,31,0,0,0,0,0,6,0,0,0,0,0,6,53,16,71,0,3,4,76,42,117
50702116515,7,3,10,8,12,18,0,0,0,0,5,5,8,22,29,6,6,16,8,4,11,0,6,9,19,16,31,0,0,0,3,0,5,0,0,0,0,0,4,0,0,0,4,3,9,9,9,24,12,9,17,5,0,10,7,8,12,0,0,0,30,35,63,37,33,77,0,0,0,0,0,4,0,0,0,0,0,4,8,6,21,0,0,4,87,83,165
50702116516,3,3,7,17,14,36,0,0,0,0,0,3,19,19,36,10,12,23,0,4,4,5,5,9,18,22,34,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,6,7,5,7,20,3,6,5,6,0,8,9,9,20,0,0,0,23,32,53,25,33,59,0,0,0,3,3,0,0,0,0,3,3,0,26,15,45,0,0,3,92,97,190
50702116517,0,13,15,24,26,46,0,0,0,0,0,4,28,28,50,14,18,26,8,4,14,3,4,8,21,31,52,0,0,0,0,0,0,0,0,0,4,4,7,0,0,0,7,7,11,19,21,35,4,9,11,0,0,5,7,7,13,0,0,0,29,35,59,36,37,72,0,0,0,0,3,3,0,0,0,0,3,3,11,7,16,0,0,0,94,115,204
50702116518,5,4,13,15,20,41,0,0,0,0,0,0,18,22,42,19,15,31,0,4,4,3,0,4,25,20,46,0,0,0,0,0,0,0,0,4,6,3,8,0,0,0,9,4,12,5,11,18,7,0,8,0,0,6,4,6,10,0,0,0,17,16,33,26,18,47,0,3,3,0,3,3,0,0,0,0,6,6,8,6,17,0,0,0,84,83,167
50702116519,0,5,3,3,3,8,0,0,3,0,0,4,11,4,14,5,3,7,0,3,6,0,0,0,4,10,16,0,0,0,0,3,4,6,0,3,0,4,8,0,0,0,8,10,10,3,9,13,0,5,6,0,0,3,4,4,6,0,0,0,12,14,29,9,27,39,0,0,0,3,0,6,0,0,0,3,0,6,15,17,35,0,0,0,47,64,110
50702116520,0,3,6,14,4,19,0,0,0,0,0,0,9,7,21,0,6,6,0,0,0,0,0,0,0,6,13,0,0,0,5,0,4,0,0,0,0,6,3,0,0,0,0,4,7,4,11,17,4,4,5,0,0,0,0,11,11,0,0,0,7,24,28,10,24,32,3,0,3,4,0,4,0,0,0,7,0,4,16,20,31,0,0,0,45,67,111
50702116521,4,0,7,6,4,7,0,0,4,0,0,4,8,7,14,4,0,6,3,4,4,0,3,5,10,3,15,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,5,4,3,0,4,4,3,12,17,0,0,3,3,10,13,0,0,0,6,27,39,10,28,40,0,0,0,0,0,0,0,0,0,0,0,3,20,6,26,0,3,3,53,53,105
50702116522,8,7,16,16,14,24,0,3,5,0,3,4,17,15,38,13,8,22,3,6,11,0,3,7,22,17,36,0,0,0,0,0,9,0,0,0,0,0,5,0,0,0,8,8,12,4,11,21,0,5,6,0,3,5,3,7,11,0,0,0,16,23,42,20,33,49,0,0,0,0,0,0,0,0,0,0,4,3,30,13,43,0,0,0,102,84,187
50702116524,0,7,5,10,5,19,0,3,0,3,0,5,15,11,25,4,0,10,0,0,0,0,0,0,4,3,10,0,0,0,0,0,5,0,0,0,3,3,3,0,0,0,0,7,13,5,12,17,0,4,10,0,0,5,0,4,8,0,0,0,17,24,41,20,28,52,0,0,0,0,3,5,0,0,0,3,3,4,15,9,24,3,4,3,61,62,125
50702116525,3,6,9,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,3,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,5,4,10,8,5,17,0,0,0,0,0,0,0,0,0,0,0,0,24,19,48,0,4,4,39,31,78
50702116526,3,9,17,19,15,34,0,0,0,4,3,5,20,23,39,13,13,30,6,3,10,0,0,0,18,21,38,0,0,0,0,3,7,0,3,0,0,4,8,0,0,0,5,14,18,4,21,27,4,10,18,5,0,5,3,4,7,0,0,0,18,36,56,21,52,71,0,0,0,5,0,10,0,0,0,5,0,10,17,10,28,0,0,0,86,113,205
50702116527,7,0,6,13,12,25,0,0,0,3,0,3,13,20,30,4,12,13,3,3,9,4,0,4,7,10,19,0,0,0,0,0,4,0,0,0,4,6,7,0,0,0,0,4,8,4,3,5,0,0,0,0,0,0,6,5,4,0,0,0,6,13,16,8,14,25,0,0,0,0,3,4,0,0,0,0,3,5,13,5,15,0,0,0,55,50,107
50702116528,8,6,10,10,10,22,3,8,8,6,4,9,16,20,31,13,17,27,3,3,12,4,3,3,23,22,41,0,0,0,0,3,3,0,0,0,3,7,14,0,0,0,3,10,18,3,11,14,0,0,0,0,0,3,4,8,9,0,0,0,7,23,29,17,35,47,0,0,0,4,8,9,0,0,0,4,8,9,18,17,29,0,0,0,76,102,176
50702116529,0,3,13,8,10,19,0,4,3,0,0,0,12,15,21,3,10,9,5,10,16,0,5,5,10,16,24,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,4,4,3,8,9,0,3,7,0,0,0,5,5,14,0,0,0,8,19,30,15,23,37,0,0,0,0,4,8,0,0,0,0,3,8,8,11,20,0,0,0,45,73,121
50702116530,10,9,12,17,19,27,0,0,0,0,6,10,21,21,37,9,10,18,7,3,9,0,3,5,13,11,30,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,3,7,5,3,10,0,4,0,0,0,5,3,0,4,0,0,0,9,10,22,13,12,21,0,0,0,6,0,6,0,0,0,0,0,3,9,9,17,0,0,3,66,67,136
50702116531,0,3,3,15,7,15,0,0,0,0,4,5,13,12,26,6,11,16,3,3,6,13,5,17,16,23,40,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,11,8,13,18,0,6,10,0,3,3,3,6,9,0,0,0,10,21,35,20,26,43,0,4,4,0,4,4,0,0,0,0,6,6,7,10,18,5,5,9,63,79,141
50702116532,5,6,7,7,9,17,0,0,3,0,4,5,13,15,23,14,4,19,5,0,5,7,0,0,20,8,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,9,13,0,0,0,0,0,0,5,3,4,0,0,0,4,21,29,9,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,45,45,95
50702116533,0,0,0,0,6,9,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,5,9,7,5,9,0,0,0,5,0,0,0,0,3,5,3,5,0,0,0,4,3,12,6,9,7,3,3,4,0,0,0,6,6,14,0,0,0,16,12,27,22,22,45,0,0,0,0,0,0,0,0,0,0,0,0,24,24,46,0,0,0,52,57,108
50702116534,0,0,0,3,0,3,0,0,0,0,0,0,4,0,4,3,3,9,0,0,0,0,0,0,8,3,5,0,0,0,0,0,0,0,0,0,3,4,6,0,0,0,3,9,8,3,11,12,4,6,15,0,0,0,5,5,15,0,0,0,12,25,38,15,30,46,0,0,0,0,0,3,0,0,0,0,0,3,41,28,79,0,0,0,71,69,139
50702116601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9
50702116602,0,3,4,8,8,17,0,0,0,0,6,6,15,14,21,8,4,13,3,4,5,0,0,3,9,8,23,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,4,0,7,3,0,9,4,3,9,0,0,0,3,5,11,0,0,0,12,8,20,15,12,26,0,3,3,0,0,3,0,0,0,0,4,4,11,8,19,0,0,0,51,52,100
50702116603,3,3,7,0,5,7,5,0,8,0,0,0,14,3,16,0,5,7,6,0,4,0,4,4,4,6,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,7,3,12,15,5,5,13,0,0,0,4,5,9,0,0,0,16,21,33,15,24,36,0,0,0,0,0,3,0,0,0,0,0,3,0,4,11,0,0,0,33,47,82
50702116604,3,0,3,4,11,13,0,0,0,0,0,0,4,11,13,3,0,7,0,0,0,0,0,0,3,8,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,3,3,5,4,8,12,0,0,0,0,6,7,0,0,0,0,6,7,23,31,50,0,0,0,35,55,94
50702116605,4,7,12,38,13,47,5,7,14,3,0,3,41,22,61,7,9,14,0,0,9,5,0,0,13,9,23,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,5,3,0,9,4,0,5,0,0,7,3,6,11,0,0,0,6,17,22,10,18,32,0,0,0,0,0,0,0,0,0,0,0,0,9,10,14,0,0,0,83,63,148
50702116606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50702116607,0,6,10,8,8,18,0,0,0,0,0,0,8,13,20,5,0,5,5,3,4,3,3,6,13,10,20,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,3,5,0,3,5,5,9,10,0,0,0,3,4,11,0,0,0,7,21,23,12,23,29,0,0,0,0,4,7,0,0,0,0,0,3,17,13,23,7,7,7,47,62,113
50702116608,6,4,7,7,8,14,0,5,7,0,0,0,8,18,24,8,6,12,13,0,9,9,5,6,25,13,37,0,0,0,0,0,4,0,0,0,0,5,10,0,0,0,5,4,10,6,12,19,3,5,8,0,0,3,4,10,12,0,0,0,15,23,39,23,34,53,0,0,0,0,3,6,0,0,0,0,3,6,18,9,26,6,5,12,76,92,162
50702116609,0,0,3,13,11,24,0,3,9,4,0,4,22,10,32,9,4,8,3,9,15,7,3,13,14,21,36,0,0,0,0,4,4,0,0,0,0,0,5,0,0,0,3,4,10,3,8,14,0,9,9,3,0,0,5,3,9,0,0,4,12,15,34,13,25,41,0,0,0,0,0,0,0,0,0,0,0,0,11,14,18,3,0,3,64,76,139
50702116610,9,3,13,11,7,15,4,4,13,4,3,3,19,17,33,0,6,11,6,5,3,10,9,15,17,12,27,0,0,0,0,3,0,0,0,0,4,3,6,0,0,0,4,8,12,5,9,16,6,3,14,0,3,3,4,5,0,0,0,0,19,22,38,21,33,50,0,0,0,0,3,0,0,0,0,0,3,0,22,24,45,3,7,8,92,93,181
50702116611,3,0,5,5,6,12,0,0,4,7,6,9,16,12,26,7,4,9,12,8,13,3,0,4,13,8,22,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,3,4,9,8,19,0,8,9,0,0,4,6,5,7,0,0,0,16,26,38,20,27,45,0,0,0,0,6,3,0,0,0,3,6,3,8,4,10,0,0,3,56,55,116
50702116612,0,3,4,9,7,24,0,0,0,0,6,6,9,10,23,3,3,11,0,3,0,0,6,9,8,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,5,0,0,0,0,0,0,5,4,10,0,0,0,5,12,15,10,14,19,0,0,0,0,0,6,0,0,0,6,0,6,6,6,9,0,4,4,39,42,81
50702116613,8,8,15,16,14,29,5,0,5,0,0,3,18,12,31,13,14,25,14,8,17,4,5,10,23,24,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,19,4,5,12,0,0,5,3,6,6,0,0,0,10,24,33,10,23,34,0,0,0,3,6,6,0,0,0,3,6,6,6,3,14,0,0,0,76,81,154
50702116614,4,0,4,7,4,14,0,8,14,0,0,0,9,16,22,8,6,13,9,7,14,0,0,0,21,12,29,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,6,3,4,6,6,6,4,4,4,0,0,0,3,3,8,0,0,0,14,4,19,14,8,25,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,0,0,0,54,41,98
50702116615,3,0,7,9,3,12,0,5,5,0,0,0,9,8,17,0,4,9,4,0,5,0,0,0,11,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,3,4,3,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,4,6,8,0,0,0,27,21,52
50702116616,3,5,8,3,6,11,11,0,8,0,0,0,14,9,23,5,4,7,0,5,8,3,6,3,10,13,18,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,5,0,0,0,0,0,0,0,3,5,0,0,0,6,8,11,9,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,35,34,69
50702116617,0,0,3,15,18,33,0,0,6,0,0,0,14,25,41,4,6,13,0,5,5,0,3,5,8,16,19,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,6,7,3,6,11,0,4,9,0,0,0,4,0,4,0,0,0,7,11,24,11,18,27,0,0,0,0,5,7,0,0,0,3,5,3,0,3,3,0,0,0,45,62,108
50702116618,4,0,3,6,3,7,4,6,7,0,0,0,7,12,18,0,0,0,7,9,17,3,0,7,9,10,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,8,4,12,0,4,4,0,0,3,0,0,0,0,0,0,11,8,16,18,11,25,3,0,3,0,5,4,0,0,0,3,5,10,5,3,3,0,0,0,41,35,74
50702116619,0,11,9,5,3,16,4,0,0,0,0,0,11,7,15,0,0,6,0,5,4,0,3,0,3,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,5,8,0,0,4,0,6,6,0,0,0,6,13,22,7,13,24,0,0,0,0,0,0,0,0,0,0,0,0,44,81,116,0,0,0,67,118,178
