SA1_CODE_2021,M_0_cond_0_14,M_0_cond_15_24,M_0_cond_25_34,M_0_cond_35_44,M_0_cond_45_54,M_0_cond_55_64,M_0_cond_65_74,M_0_cond_75_84,M_0_cond_85_over,M_0_cond_Tot,M_1_mo_con_0_14,M_1_mo_con_15_24,M_1_mo_con_25_34,M_1_mo_con_35_44,M_1_mo_con_45_54,M_1_mo_con_55_64,M_1_mo_con_65_74,M_1_mo_con_75_84,M_1_mo_con_85_over,M_1_mo_con_Tot,M_2_mo_con_0_14,M_2_mo_con_15_24,M_2_mo_con_25_34,M_2_mo_con_35_44,M_2_mo_con_45_54,M_2_mo_con_55_64,M_2_mo_con_65_74,M_2_mo_con_75_84,M_2_mo_con_85_over,M_2_mo_con_Tot,M_3_or_mo_cond_0_14,M_3_or_mo_cond_15_24,M_3_or_mo_cond_25_34,M_3_or_mo_cond_35_44,M_3_or_mo_cond_45_54,M_3_or_mo_cond_55_64,M_3_or_mo_cond_65_74,M_3_or_mo_cond_75_84,M_3_or_mo_cond_85_over,M_3_or_mo_cond_Tot,M_OM_Lterm_Health_Tot_0_14,M_OM_Lterm_Health_Tot_15_24,M_OM_Lterm_Health_Tot_25_34,M_OM_Lterm_Health_Tot_35_44,M_OM_Lterm_Health_Tot_45_54,M_OM_Lterm_Health_Tot_55_64,M_OM_Lterm_Health_Tot_65_74,M_OM_Lterm_Health_Tot_75_84,M_OM_Lterm_Health_Tot_85_ov,M_OM_Lterm_Health_Tot_Tot,M_cond_NS_0_14,M_cond_NS_15_24,M_cond_NS_25_34,M_cond_NS_35_44,M_cond_NS_45_54,M_cond_NS_55_64,M_cond_NS_65_74,M_cond_NS_75_84,M_cond_NS_85_over,M_cond_NS_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_over,M_Tot_Tot,F_0_cond_0_14,F_0_cond_15_24,F_0_cond_25_34,F_0_cond_35_44,F_0_cond_45_54,F_0_cond_55_64,F_0_cond_65_74,F_0_cond_75_84,F_0_cond_85_over,F_0_cond_Tot,F_1_mo_con_0_14,F_1_mo_con_15_24,F_1_mo_con_25_34,F_1_mo_con_35_44,F_1_mo_con_45_54,F_1_mo_con_55_64,F_1_mo_con_65_74,F_1_mo_con_75_84,F_1_mo_con_85_over,F_1_mo_con_Tot,F_2_mo_con_0_14,F_2_mo_con_15_24,F_2_mo_con_25_34,F_2_mo_con_35_44,F_2_mo_con_45_54,F_2_mo_con_55_64,F_2_mo_con_65_74,F_2_mo_con_75_84,F_2_mo_con_85_over,F_2_mo_con_Tot,F_3_or_mo_cond_0_14,F_3_or_mo_cond_15_24,F_3_or_mo_cond_25_34,F_3_or_mo_cond_35_44,F_3_or_mo_cond_45_54,F_3_or_mo_cond_55_64,F_3_or_mo_cond_65_74,F_3_or_mo_cond_75_84,F_3_or_mo_cond_85_over,F_3_or_mo_cond_Tot,F_OM_Lterm_Health_Tot_0_14,F_OM_Lterm_Health_Tot_15_24,F_OM_Lterm_Health_Tot_25_34,F_OM_Lterm_Health_Tot_35_44,F_OM_Lterm_Health_Tot_45_54,F_OM_Lterm_Health_Tot_55_64,F_OM_Lterm_Health_Tot_65_74,F_OM_Lterm_Health_Tot_75_84,F_OM_Lterm_Health_Tot_85_ov,F_OM_Lterm_Health_Tot_Tot,F_cond_NS_0_14,F_cond_NS_15_24,F_cond_NS_25_34,F_cond_NS_35_44,F_cond_NS_45_54,F_cond_NS_55_64,F_cond_NS_65_74,F_cond_NS_75_84,F_cond_NS_85_over,F_cond_NS_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_over,F_Tot_Tot,P_0_cond_0_14,P_0_cond_15_24,P_0_cond_25_34,P_0_cond_35_44,P_0_cond_45_54,P_0_cond_55_64,P_0_cond_65_74,P_0_cond_75_84,P_0_cond_85_over,P_0_cond_Tot,P_1_mo_con_0_14,P_1_mo_con_15_24,P_1_mo_con_25_34,P_1_mo_con_35_44,P_1_mo_con_45_54,P_1_mo_con_55_64,P_1_mo_con_65_74,P_1_mo_con_75_84,P_1_mo_con_85_over,P_1_mo_con_Tot,P_2_mo_con_0_14,P_2_mo_con_15_24,P_2_mo_con_25_34,P_2_mo_con_35_44,P_2_mo_con_45_54,P_2_mo_con_55_64,P_2_mo_con_65_74,P_2_mo_con_75_84,P_2_mo_con_85_over,P_2_mo_con_Tot,P_3_or_mo_cond_0_14,P_3_or_mo_cond_15_24,P_3_or_mo_cond_25_34,P_3_or_mo_cond_35_44,P_3_or_mo_cond_45_54,P_3_or_mo_cond_55_64,P_3_or_mo_cond_65_74,P_3_or_mo_cond_75_84,P_3_or_mo_cond_85_over,P_3_or_mo_cond_Tot,P_OM_Lterm_Health_Tot_0_14,P_OM_Lterm_Health_Tot_15_24,P_OM_Lterm_Health_Tot_25_34,P_OM_Lterm_Health_Tot_35_44,P_OM_Lterm_Health_Tot_45_54,P_OM_Lterm_Health_Tot_55_64,P_OM_Lterm_Health_Tot_65_74,P_OM_Lterm_Health_Tot_75_84,P_OM_Lterm_Health_Tot_85_ov,P_OM_Lterm_Health_Tot_Tot,P_cond_NS_0_14,P_cond_NS_15_24,P_cond_NS_25_34,P_cond_NS_35_44,P_cond_NS_45_54,P_cond_NS_55_64,P_cond_NS_65_74,P_cond_NS_75_84,P_cond_NS_85_over,P_cond_NS_Tot
50101129420,20,5,9,7,9,11,6,4,0,69,0,4,0,5,4,3,5,0,0,27,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,4,0,5,4,10,5,0,0,35,0,0,0,0,0,0,0,0,0,3,20,14,9,7,13,18,14,9,0,106,12,5,10,3,8,10,8,4,0,75,0,4,0,0,6,3,0,0,0,16,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,5,0,4,0,0,3,5,8,4,0,27,0,0,0,0,0,0,0,0,0,3,12,13,16,3,18,20,13,7,0,105,28,15,21,13,17,25,16,13,0,150,0,7,0,0,8,13,7,0,0,44,0,0,0,0,0,3,3,4,0,14,0,0,0,0,3,0,0,0,0,5,0,7,0,0,11,17,9,5,3,62,0,0,0,0,0,0,0,0,0,5
50101129421,28,12,6,13,9,4,12,0,0,80,0,0,5,6,9,8,9,3,0,36,0,0,0,0,0,5,5,0,0,15,0,0,0,0,0,0,0,0,0,0,5,3,5,6,8,13,16,4,0,53,8,0,0,0,3,0,5,0,0,18,29,14,9,17,22,19,33,4,0,152,20,8,11,14,9,12,8,3,0,82,3,4,5,0,4,5,15,3,0,40,0,0,0,0,3,0,3,0,0,15,0,0,0,0,0,4,0,0,0,3,3,3,3,5,11,7,22,5,4,60,0,0,0,0,0,3,0,0,0,10,25,9,13,16,21,27,22,7,6,154,42,19,13,24,19,18,18,7,0,163,5,4,6,10,11,11,19,3,5,78,0,5,0,0,4,8,13,0,0,30,0,0,0,0,0,6,0,0,0,7,8,3,8,8,16,16,29,12,5,108,6,0,0,3,7,6,5,0,0,32
50101129422,33,24,13,10,16,16,0,3,0,115,4,3,0,3,4,5,0,0,0,26,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,4,4,8,0,3,8,13,0,4,0,42,9,3,3,0,3,0,0,0,0,21,47,33,10,16,30,30,5,12,0,183,38,10,15,16,14,7,12,4,0,115,5,0,0,7,5,11,4,0,4,34,0,0,0,0,3,0,0,0,0,11,0,0,0,0,3,0,0,0,0,4,5,0,3,7,9,7,4,3,4,51,0,5,0,4,3,0,0,0,0,12,39,20,17,29,29,17,15,11,4,175,72,36,26,28,34,19,13,11,0,233,10,6,0,8,8,16,4,5,4,61,0,0,0,0,8,3,0,3,0,17,0,0,0,0,6,5,0,0,0,11,10,5,5,8,19,18,3,11,4,91,14,5,3,9,5,4,0,0,0,34
50101129423,13,12,7,9,7,8,7,0,3,61,6,0,0,3,0,4,0,3,0,20,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,3,0,0,3,6,0,0,6,3,5,5,5,0,34,0,0,0,3,0,0,0,0,0,3,18,14,7,14,14,15,10,10,3,98,21,9,6,4,6,18,5,0,0,73,0,0,4,4,0,6,3,0,3,26,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,3,4,0,11,4,9,3,37,3,0,0,0,0,0,0,0,0,8,27,8,15,15,7,23,12,10,5,120,34,20,10,18,18,21,13,3,6,135,4,7,3,8,0,6,8,7,3,42,0,0,0,0,4,5,0,3,0,16,0,0,0,0,0,0,0,3,0,9,4,5,7,6,3,8,10,15,3,70,3,0,5,3,0,0,0,0,0,17
50101129424,0,0,4,6,4,5,3,0,0,14,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,0,9,0,0,0,0,0,0,0,0,0,4,5,0,4,4,4,5,9,5,0,26,11,3,0,4,6,3,0,0,0,31,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,0,4,0,0,0,0,4,10,5,5,0,7,9,3,0,0,44,12,3,6,0,7,12,9,0,0,51,0,0,0,0,0,7,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,0,19,5,0,0,0,4,0,0,0,0,5
50101129425,26,6,8,16,8,22,16,4,0,113,4,0,0,4,10,12,9,0,3,34,0,0,0,0,0,0,9,0,0,10,0,0,0,0,0,3,3,4,0,11,4,0,0,4,11,17,20,7,8,62,3,3,0,0,4,0,0,0,0,12,31,9,14,21,25,37,32,9,8,185,25,5,11,15,15,32,15,7,0,129,3,5,3,7,9,9,15,8,3,55,0,0,0,0,5,4,6,3,0,22,0,0,0,0,0,0,5,3,3,10,3,5,4,7,15,13,24,15,11,93,3,0,0,0,4,0,4,0,0,19,28,8,16,25,30,48,45,22,8,234,51,14,22,31,21,52,31,18,3,241,7,3,3,9,20,13,19,13,6,95,0,0,0,0,4,8,11,9,6,30,0,0,0,0,0,6,6,6,4,26,7,3,9,10,23,26,42,21,15,154,3,3,0,3,5,9,4,0,0,29
50101129426,50,19,42,18,7,0,3,6,0,148,3,3,5,3,0,3,9,0,0,31,0,0,0,5,5,3,3,0,0,19,0,0,0,0,0,0,3,0,0,4,3,8,4,5,5,4,9,8,0,49,7,0,0,0,0,0,0,0,0,15,56,22,49,30,13,6,11,8,0,211,47,23,41,23,8,14,7,6,0,162,5,10,15,4,7,9,3,3,0,47,0,0,0,0,0,5,6,0,0,10,0,0,0,0,3,0,0,3,0,8,5,10,17,10,8,14,7,5,0,67,6,9,4,5,6,0,0,0,0,19,59,34,51,25,20,22,16,16,0,242,96,35,80,44,19,10,10,12,0,309,9,11,17,10,7,7,7,3,0,81,0,0,0,7,4,8,9,4,0,27,0,0,0,0,3,0,4,3,0,7,8,8,24,14,13,13,16,13,0,117,9,9,3,6,5,7,0,0,0,31
50101129427,17,5,5,8,8,3,3,0,0,42,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,7,3,0,0,0,0,0,0,0,0,3,24,4,5,11,6,5,4,0,0,60,19,0,4,9,7,0,0,0,0,45,0,0,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,4,0,0,13,0,0,0,0,0,0,0,0,0,0,19,5,9,15,7,6,7,0,0,61,39,5,11,16,11,6,4,0,0,92,0,4,0,5,0,4,0,3,0,19,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,5,5,0,4,3,0,24,3,0,0,3,0,0,0,0,0,4
50101129428,34,8,13,15,8,16,9,4,0,102,3,3,0,3,3,9,12,11,5,42,0,0,0,0,0,5,6,5,0,11,0,0,0,0,0,0,0,0,0,3,3,3,5,5,7,13,13,10,5,57,4,0,5,3,0,0,6,3,0,23,43,15,17,24,16,29,26,15,5,187,31,13,13,12,17,9,8,3,0,111,4,0,6,3,3,4,9,6,4,41,0,0,0,4,0,9,5,0,0,20,0,0,0,0,0,0,0,0,0,0,4,0,5,11,3,11,12,8,3,61,6,0,5,5,0,4,3,0,0,19,42,18,22,27,22,24,26,16,3,192,60,22,22,26,24,27,19,9,0,215,7,5,5,7,6,12,18,10,4,83,0,0,3,8,0,7,6,3,0,33,0,0,0,0,0,0,4,3,0,10,7,3,5,8,13,22,30,19,7,121,10,6,10,11,0,5,7,3,0,46
50101129429,58,29,10,26,18,23,14,0,0,177,4,3,10,9,9,10,10,0,0,59,0,0,0,0,0,7,3,3,0,15,0,0,0,0,0,0,0,0,0,0,4,3,3,9,11,13,14,5,0,72,4,4,0,4,3,0,0,0,0,13,63,37,21,35,36,41,31,8,0,271,54,23,16,36,25,21,14,0,3,182,0,8,3,5,14,11,12,0,0,45,0,0,0,0,4,0,3,0,0,15,0,0,0,0,0,6,4,0,0,5,0,9,3,5,15,19,12,6,0,64,6,0,0,0,10,0,0,0,0,17,66,29,17,37,48,41,24,7,3,269,110,48,25,60,42,45,24,3,3,360,9,15,12,15,20,17,22,6,0,103,0,0,0,0,3,11,10,3,0,26,0,0,0,0,0,4,4,0,0,8,5,12,7,15,28,30,29,13,0,141,13,0,3,4,13,0,0,0,0,33
50101129430,36,14,14,14,15,10,7,0,0,114,3,3,3,5,5,4,5,0,0,32,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,3,3,3,3,11,5,10,9,3,0,43,5,4,0,0,0,0,0,0,0,9,44,19,20,25,20,18,9,6,0,165,32,17,13,21,16,14,3,0,0,113,5,8,3,6,13,5,3,4,3,47,0,0,5,0,0,3,0,0,0,10,0,0,0,0,4,0,0,0,0,3,5,8,3,5,17,6,5,3,7,66,3,3,3,0,3,0,0,0,0,12,38,20,23,28,38,25,11,3,7,187,69,29,26,39,30,26,5,0,0,224,8,14,5,12,18,11,4,5,3,81,0,0,5,0,0,4,5,3,0,16,0,0,0,0,4,0,0,0,0,7,8,14,7,17,22,16,8,8,8,102,6,5,3,0,5,0,0,0,0,25
50101129431,31,15,19,16,10,0,4,0,0,94,0,8,4,8,3,0,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,4,8,5,0,8,0,0,29,0,0,0,0,0,0,4,0,0,11,35,21,24,21,14,9,6,0,0,128,21,13,13,12,3,11,0,0,0,81,7,3,13,4,3,0,3,0,0,31,0,0,0,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,7,0,18,7,3,3,7,0,0,40,0,0,0,0,0,0,0,0,0,4,32,11,27,21,10,15,11,0,0,122,50,27,32,29,14,12,5,0,0,169,8,9,14,10,4,3,5,0,0,54,0,0,0,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,4,8,9,17,11,6,7,12,0,0,65,4,0,0,0,0,0,4,0,0,8
50101129432,17,9,6,5,8,7,8,0,4,68,0,0,4,0,0,0,4,7,0,23,0,0,6,0,5,3,0,3,0,12,0,0,0,0,0,0,0,5,0,15,0,0,4,0,5,3,6,11,3,46,0,6,9,0,0,3,5,6,10,34,20,11,19,13,15,17,18,22,16,152,17,11,5,8,13,10,12,3,0,78,0,3,4,0,3,3,0,9,0,30,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,5,5,0,11,0,3,5,0,3,3,3,15,11,48,3,0,0,0,5,6,0,10,4,36,24,16,14,8,24,20,15,26,15,163,35,15,14,13,19,20,13,7,3,145,0,4,6,0,12,3,5,16,3,47,0,0,6,0,5,3,0,3,3,25,0,0,0,0,0,0,7,9,6,21,0,9,10,0,8,10,8,27,12,94,11,8,7,3,5,15,10,14,10,74
50101129433,13,16,8,12,26,7,13,5,0,103,3,8,7,0,8,5,5,3,0,36,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,8,3,0,10,5,10,5,0,39,0,0,0,3,0,0,0,0,0,10,20,21,16,14,33,18,23,11,0,151,16,14,3,21,17,16,7,0,0,90,7,0,0,5,9,7,13,3,0,47,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,3,9,0,0,5,9,9,10,4,3,56,9,3,0,3,4,0,0,0,0,16,32,19,10,27,28,28,20,4,3,163,34,29,13,31,39,26,22,5,0,195,11,8,4,9,13,13,14,4,0,72,0,0,0,0,3,0,4,0,3,16,0,0,0,0,0,0,0,0,0,8,9,4,3,9,18,14,15,12,3,95,12,3,0,8,4,5,4,0,0,25
50101129434,12,12,5,9,4,11,7,4,5,67,4,0,3,0,0,3,5,0,0,20,0,0,0,0,6,7,3,6,4,14,0,0,0,0,0,0,4,0,4,4,4,0,3,0,6,4,13,6,10,41,3,0,0,0,0,0,0,0,0,9,17,14,13,14,10,20,17,5,7,116,15,6,8,10,17,13,5,5,0,73,3,4,3,0,0,5,10,4,0,29,0,0,0,0,0,6,6,3,0,18,0,0,0,0,5,0,0,6,0,6,3,5,3,0,5,7,11,16,5,50,0,0,0,0,0,0,0,0,0,3,22,7,14,10,17,17,14,12,5,126,29,16,14,23,24,21,10,7,5,143,3,3,8,6,0,5,11,4,0,50,0,0,0,0,3,6,6,10,3,31,0,0,0,0,5,0,4,6,4,13,3,4,8,6,6,12,23,13,9,92,3,0,0,0,0,0,0,0,0,7
50101129435,27,27,8,16,22,15,15,12,0,144,0,5,5,0,8,7,3,8,0,43,0,4,0,0,0,0,0,3,0,16,0,0,0,0,0,0,3,0,0,3,3,7,5,5,11,9,11,13,3,62,6,0,0,0,0,3,5,0,0,14,35,39,16,20,34,29,28,25,5,220,35,22,8,19,39,16,8,3,5,155,0,6,3,3,7,11,13,4,0,56,0,0,5,0,0,3,7,5,0,25,0,0,0,0,0,4,0,0,4,7,6,10,10,3,10,17,16,11,3,83,8,0,0,7,6,0,0,0,0,21,45,26,17,29,51,40,27,18,7,259,60,47,21,31,60,37,25,15,0,299,10,13,6,8,20,22,15,14,0,101,0,6,5,0,0,9,11,11,3,35,0,0,0,0,0,3,3,0,4,12,8,14,10,14,19,28,29,27,4,149,11,0,0,7,6,7,5,5,0,35
50101129436,11,6,13,11,7,4,3,0,0,58,0,4,0,0,4,4,12,9,0,32,0,0,0,0,0,3,5,0,0,14,0,0,0,0,0,0,4,7,4,13,0,4,0,5,4,16,9,17,4,55,6,3,0,4,0,0,0,0,0,17,17,11,15,18,8,18,15,19,5,126,16,8,14,11,13,16,15,4,3,93,0,3,5,4,8,3,9,11,0,50,0,0,0,0,4,5,8,5,3,16,0,0,0,0,0,3,5,3,4,13,0,9,5,4,12,9,17,19,6,84,10,5,5,0,3,4,0,0,0,22,22,16,20,18,28,28,30,22,6,196,23,17,26,21,16,20,12,5,3,152,0,10,4,11,15,11,18,22,0,84,0,0,0,0,4,7,7,5,3,31,0,0,0,0,0,7,6,9,3,26,0,8,4,15,23,26,31,30,8,137,12,3,3,3,3,4,0,6,0,37
50101129437,25,20,4,11,16,16,6,0,0,94,3,0,0,5,3,10,3,3,0,29,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,5,3,0,0,5,3,6,12,7,0,39,4,0,0,0,7,0,0,0,0,14,33,18,9,21,20,26,14,12,0,148,22,5,5,11,15,19,4,5,0,89,0,0,3,0,8,3,4,7,0,24,0,0,0,0,6,4,4,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,5,0,5,10,12,8,0,44,0,0,0,0,0,0,0,0,0,8,20,7,13,16,25,24,15,14,0,142,47,24,9,27,31,29,9,6,0,181,3,0,4,4,8,13,11,9,0,52,0,0,0,0,6,4,10,8,0,18,0,0,0,0,0,0,6,3,0,4,3,0,4,7,6,19,22,15,0,85,6,3,5,0,9,0,0,0,0,23
50101129438,8,3,9,4,9,6,5,3,0,51,0,3,0,0,3,7,0,0,0,29,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4,0,0,4,5,3,0,4,6,11,5,3,0,40,0,0,4,0,4,0,0,4,0,12,15,10,9,13,17,16,13,10,3,103,8,4,9,5,4,8,4,4,0,38,0,6,0,0,4,0,3,0,0,17,0,0,0,0,0,3,4,0,0,10,0,0,0,0,0,0,0,0,0,3,0,6,0,5,7,3,8,6,4,28,3,0,4,0,0,0,4,0,0,10,14,7,7,11,7,7,11,6,4,77,15,10,16,8,14,13,6,5,0,89,8,7,0,6,5,7,4,0,0,43,0,0,0,0,0,6,4,3,0,18,0,0,0,0,0,3,4,0,0,8,4,7,0,8,12,10,17,10,4,64,9,0,0,0,4,0,3,4,0,26
50101129439,6,4,8,5,3,4,3,19,4,56,0,3,5,0,0,3,11,13,15,51,0,0,0,0,0,0,3,13,13,37,0,0,0,0,0,0,3,6,16,27,0,3,5,0,0,10,18,43,39,115,0,0,0,0,0,0,0,0,7,12,7,6,12,9,4,11,25,55,49,186,10,0,20,3,0,0,23,17,10,93,5,0,4,3,3,5,17,35,36,107,0,0,0,0,0,4,11,26,32,69,0,0,0,0,0,0,3,17,23,39,5,0,4,4,3,13,32,71,90,211,0,0,0,0,0,0,0,3,14,17,12,0,21,11,8,10,55,96,108,320,22,6,25,7,7,5,25,36,15,148,3,3,10,8,0,7,28,46,49,157,0,0,0,0,0,5,17,38,39,103,0,0,0,0,0,0,5,28,38,70,3,3,10,8,0,12,47,112,128,322,0,0,0,0,0,0,3,6,17,30
50101129440,86,21,23,29,13,8,12,0,0,190,9,6,11,13,6,9,5,0,0,62,0,0,0,0,3,0,5,0,0,13,0,0,0,0,0,0,0,0,0,0,9,5,12,13,8,11,7,0,0,73,3,4,0,0,0,0,4,0,0,15,102,30,41,47,23,19,16,0,0,282,59,20,17,41,18,21,9,0,0,186,0,6,3,15,13,5,10,5,0,57,0,0,0,4,0,9,6,0,0,11,0,0,0,0,0,0,0,0,0,9,4,9,3,26,13,12,14,5,0,78,4,0,0,4,3,3,0,0,0,23,75,29,25,70,36,29,26,7,0,288,146,39,44,69,32,32,22,5,0,381,15,6,17,28,19,13,16,6,0,118,0,3,0,8,5,9,7,0,0,28,0,0,0,0,0,4,0,0,0,3,12,15,18,39,23,21,17,10,0,154,9,5,0,6,3,5,4,0,0,38
50101129441,40,23,9,18,20,19,6,4,0,133,0,4,4,3,8,10,13,7,0,50,0,0,0,0,4,0,9,0,0,14,0,0,0,0,0,0,3,0,0,4,0,4,4,3,14,15,19,6,0,66,7,3,4,5,4,0,0,0,0,17,49,27,18,22,38,30,23,8,0,220,47,23,12,21,30,17,3,6,0,160,0,3,7,3,16,9,12,7,0,47,0,0,0,0,0,3,3,0,0,7,0,0,0,0,0,0,5,0,0,3,0,3,4,3,18,13,16,7,0,61,4,4,0,0,3,0,0,0,0,17,54,31,16,31,50,25,19,6,0,233,90,43,19,35,49,30,12,4,0,285,10,4,5,13,23,18,18,7,0,103,0,0,0,0,4,5,9,0,0,22,0,0,0,0,0,0,10,0,0,5,10,4,13,13,26,24,33,11,0,129,9,6,7,3,10,0,0,0,0,39
50101129442,44,25,10,16,16,6,8,0,0,134,10,9,0,10,4,11,9,0,0,46,0,0,0,0,3,0,3,3,0,13,0,0,0,0,0,6,0,4,0,7,11,9,4,9,10,12,15,5,0,63,10,0,4,0,0,0,0,4,0,22,60,31,20,30,26,22,27,7,0,215,48,26,8,32,21,16,10,3,0,159,4,7,4,4,7,15,9,0,0,50,0,0,4,3,0,0,5,6,0,21,0,0,0,0,0,0,4,0,0,3,4,3,7,9,9,15,16,5,0,70,0,0,0,0,3,0,0,0,0,15,48,28,20,40,36,32,21,14,0,243,96,46,17,46,38,22,20,4,0,296,10,5,4,18,6,26,17,0,0,91,0,0,3,4,0,0,6,4,0,29,0,0,0,0,0,3,4,6,0,10,13,10,10,19,16,31,26,14,0,136,10,3,8,5,3,4,0,6,0,30
50101129443,23,26,23,10,17,17,20,7,5,153,0,0,3,3,8,14,13,3,3,46,0,0,0,0,0,6,6,3,0,12,0,0,0,0,0,0,0,4,0,8,0,0,3,3,6,16,17,14,11,70,0,0,4,0,3,3,4,5,0,19,23,29,31,11,25,38,40,23,14,245,33,17,18,11,18,26,15,10,9,160,0,0,6,7,0,17,12,7,11,59,0,0,0,3,0,8,5,3,8,26,0,0,0,0,0,0,4,4,0,20,0,0,5,10,0,26,22,15,18,101,5,0,3,4,3,6,0,6,7,27,34,17,29,22,26,58,39,30,29,284,55,44,47,22,40,41,36,21,9,312,0,0,9,5,9,24,27,12,16,102,0,0,0,3,0,9,17,11,8,43,0,0,0,0,0,3,4,4,5,29,0,0,10,11,4,42,48,28,28,171,5,0,6,4,9,12,4,10,5,47
50101129444,65,28,25,33,21,4,15,7,0,205,8,6,0,4,9,11,11,0,0,54,0,0,0,3,0,5,3,3,0,13,0,0,0,0,0,0,0,0,0,8,8,6,0,8,11,18,17,7,0,73,9,0,0,0,0,0,0,0,0,10,82,33,24,42,33,19,37,10,0,283,69,19,18,35,19,18,14,0,0,196,4,4,5,14,3,10,17,6,0,79,3,0,0,5,4,0,0,0,0,15,0,0,0,0,4,4,0,0,0,7,9,9,8,26,12,11,22,6,0,102,4,0,0,5,3,5,0,6,0,23,78,25,32,61,39,35,37,9,3,318,130,39,45,70,43,25,33,8,0,393,15,12,14,20,19,18,24,5,0,132,3,0,0,9,9,0,7,3,0,29,0,0,0,0,4,6,3,0,0,12,16,15,12,27,25,27,37,15,0,175,9,3,0,5,3,5,0,3,0,31
50101129445,42,19,11,26,22,13,16,4,0,149,3,0,0,6,4,10,8,4,0,32,0,0,0,0,3,0,3,3,0,12,0,0,0,0,0,0,4,3,0,4,3,0,0,6,13,10,15,8,3,51,0,0,0,0,3,0,0,0,0,6,42,19,15,29,30,20,29,13,3,208,62,20,14,29,35,13,22,0,0,195,5,4,3,3,4,4,9,0,0,36,0,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,3,0,0,10,5,7,5,5,8,6,10,4,5,50,4,0,0,4,7,0,6,0,0,15,72,24,16,36,46,20,36,6,3,262,107,37,24,54,51,25,38,5,0,338,8,4,3,9,10,13,16,5,0,65,0,0,0,0,3,0,6,11,3,25,0,0,0,0,4,0,6,3,0,13,9,10,3,7,19,13,22,16,3,104,3,0,0,3,6,0,5,0,0,22
50101129446,33,10,11,14,11,9,8,5,4,105,3,0,0,6,7,9,10,3,0,38,0,0,0,0,3,0,8,3,6,21,0,0,0,0,3,0,3,4,0,16,4,0,0,6,9,9,23,12,8,74,0,3,0,0,0,0,8,0,0,12,36,16,15,21,30,17,29,19,10,187,18,9,17,15,10,10,21,3,0,115,6,7,3,0,5,4,20,13,8,62,0,0,0,0,3,4,10,4,0,27,0,0,0,0,0,0,8,4,0,15,6,7,3,6,10,9,38,18,10,106,0,0,3,0,4,0,0,0,0,15,24,17,23,23,22,21,57,23,18,229,53,17,31,32,27,21,20,10,3,216,3,8,8,7,10,8,31,13,12,100,0,0,0,0,4,5,18,11,5,50,0,0,0,0,3,3,16,6,0,29,10,9,8,10,21,18,55,33,19,178,4,4,4,0,4,0,6,3,0,25
