SA1_CODE_2021,Median_age_persons,Med_mort_repaymnt_monthly,Med_tot_psnl_incom_weekly,Median_rent_weekly,Med_tot_family_inc_weekly,Avge_numbr_prsons_per_bedroom,Med_tot_hh_incom_weekly,Average_household_size
51002126701,40,0,491,40,780,1.1,1452,2.9
51002126702,36,2470,1260,120,3024,1.1,2089,2.9
51002126703,40,3250,2334,80,479,1.2,1208,3.2
51002126704,57,878,591,147,1281,1.1,1075,2
51002126705,42,758,2334,240,1125,1.1,1178,1.9
51002126706,40,0,2625,0,0,1,1625,1
51002126707,25,0,275,80,628,1.3,888,4.2
51002126708,39,0,2487,1400,0,0,4249,0
51002126709,32,0,247,50,665,1.7,1575,5
51002126710,31,0,258,30,668,1.5,1124,5.2
51002126711,32,0,268,50,700,1.4,1125,3.9
51002126712,41,4333,2562,501,0,0.8,1625,1.6
51002126713,30,0,241,75,649,1.2,399,3.1
51002126714,25,0,259,100,700,1.4,1208,4.7
51002126715,31,0,249,75,483,0.8,575,2.9
51002126716,42,0,2459,115,7000,1,2083,1.7
51002126717,26,0,254,30,725,1.7,1208,4.7
51002126801,39,906,2257,325,3250,0.9,2700,2.5
51002126802,30,1083,1592,120,3468,1,2931,3
51002126803,38,1733,1547,186,3374,0.8,2625,2.3
51002126804,30,1666,1692,110,3216,1,3250,3.1
51002126805,36,1000,2213,120,3222,1,3024,3.1
51002126806,28,650,1434,125,2625,0.9,2285,2.7
51002126807,35,1734,1944,103,3562,0.9,2536,2.6
51002126808,32,503,1735,100,3374,0.7,3031,2.3
51002126809,28,1309,1537,110,3250,0.8,2531,2.5
51002126810,32,1146,1637,110,3725,1,2978,3
51002126811,36,0,2666,0,0,0,0,0
51002126812,30,725,1634,100,3840,0.9,3700,3.1
51002126813,0,0,0,0,0,0,0,0
51002126814,33,942,1726,110,3596,0.8,3274,2.8
51002126815,61,0,2250,0,0,0,3124,0
51002126816,33,1387,1535,215,3025,0.7,2440,2.7
51002126817,0,0,0,0,0,0,0,0
51002126901,44,7000,1542,501,2750,0.8,2374,2.2
51002126902,32,1354,1974,105,4200,0.8,3299,2.3
51002126903,41,1411,1649,350,3916,0.8,3027,2.6
51002126904,33,2167,2032,100,4644,0.8,4392,2.8
51002126905,0,0,0,0,0,0,0,0
51002126906,50,1490,1375,520,2083,1,2100,2.2
51002126907,33,1774,1773,235,3760,0.9,3510,2.7
51002126908,37,1996,1943,500,3267,0.9,2494,1.7
51002126909,35,2058,1682,500,3541,0.8,2624,2.1
51002126910,62,0,350,0,0,0.5,350,1
51002126911,39,1798,1727,300,4028,0.8,3299,2.4
51002126912,34,2749,1795,225,3750,0.8,3383,3
51002126913,37,9999,942,50,4843,0.8,2392,2.7
51002126914,40,2297,1504,200,4250,1,3065,3
51002126915,44,0,2726,380,5249,0.9,2250,1.8
51002126916,58,0,3500,0,0,0,8000,0
51002127001,33,1400,1430,267,3250,0.8,3031,2.7
51002127002,37,0,1799,175,3143,1,2394,2.2
51002127003,38,1517,1141,220,2646,0.9,2091,2
51002127004,31,1733,1560,100,3365,0.9,2899,2.8
51002127005,30,1409,1267,400,2916,0.9,2700,2.8
51002127006,36,1577,1297,283,3210,0.8,2278,2.5
51002127007,32,1498,1119,150,3125,0.9,2729,3
51002127008,29,1700,1522,150,3485,0.9,3358,3.2
51002127009,32,1600,1482,256,3022,0.8,2453,2.5
51002127010,33,1185,1261,350,2767,0.8,2437,2.6
51002127011,32,1200,1276,350,2437,0.9,2147,2.6
51002127012,33,1456,1229,238,2874,0.9,2431,2.8
51002127013,32,1400,1408,270,2463,1,1982,2.1
51002127014,31,1300,1560,100,3208,0.8,3036,2.6
51002127015,35,1360,1362,258,2356,0.9,2021,2.6
51002127016,32,1062,1138,265,2714,1,2349,2.6
51002127017,30,1300,1646,123,3821,0.9,3696,3.1
51002127018,32,1300,1016,155,2583,0.9,2329,3
51002127019,31,1928,1356,200,3094,0.8,2678,2.8
51002127020,30,1046,1495,174,3140,1,3052,3.3
51002127021,30,1220,1010,254,2541,0.9,2250,2.9
51002127022,32,1083,1402,300,2957,1,2535,2.9
51002127023,29,1733,1504,186,3083,0.8,2867,2.9
51002127024,66,0,537,160,1274,1.4,1025,1.8
51002127025,41,0,2507,0,0,0,4750,0
51002127026,0,0,0,0,0,0,0,0
51003127102,26,0,289,100,687,1.3,668,2.9
51003127103,42,0,2617,0,0,0.5,1375,1
51003127105,46,1931,1993,165,1312,0.9,1383,1.9
51003127106,38,2200,2633,80,575,0.7,2250,1.4
51003127107,35,1500,1979,30,3700,0.8,3374,2.7
51003127108,34,1625,1890,30,3392,0.7,3019,2.4
51003127109,29,1310,1542,46,3324,0.9,3113,2.8
51003127110,35,460,1792,46,3523,0.8,3191,2.6
51003127111,32,1083,1770,51,3591,1,2777,2.6
51003127112,42,0,1969,35,3333,0.9,3088,3
51003127113,37,0,2075,29,3571,0.8,3113,2.6
51003127114,30,5300,1712,35,3388,1,3173,3.2
51003127115,39,0,2113,29,3594,0.8,3226,2.4
51003127116,38,300,1182,130,3374,0.8,2468,2.7
51003127117,30,1600,1689,46,3328,1,3200,3.3
51003127118,54,2065,1030,400,2732,0.8,1542,2.2
51003127120,33,2800,1702,50,3250,0.8,2465,2.6
51003127121,46,1300,2144,203,1875,0.8,1989,2
51003127122,32,0,2116,28,3042,1,2175,2.9
51003127123,62,1500,790,315,2125,1.1,1587,1.7
51003127124,40,1950,2569,520,4750,2,2225,4.2
51003127125,30,800,1727,51,3611,1,3434,3.3
51003127126,33,4333,1930,51,3416,0.9,2928,3
51003127201,30,1939,1687,301,3531,0.7,3111,3
51003127202,30,2167,1681,281,4139,0.9,4159,3.7
51003127203,33,2383,2028,200,4692,0.8,4607,2.9
51003127204,48,1867,1119,400,3405,1,2116,2.8
51003127205,33,2058,1481,165,3524,0.8,3349,2.8
51003127206,44,1733,1611,315,2449,1.1,1699,1.6
51003127207,32,1733,1452,150,3474,0.8,3175,2.8
51003127208,34,2099,1602,325,2874,0.9,2899,3.4
51003127209,35,2000,1525,343,3833,0.8,3178,2.6
51003127210,22,0,0,0,0,0,0,0
51003127211,32,1733,1513,270,4600,0.8,4062,3.1
51003127212,32,1638,1262,490,3250,0.9,2849,2.7
51003127213,31,2000,1487,176,3270,0.8,3154,2.7
51003127214,33,1597,1600,243,3405,0.8,3474,2.8
51003127215,34,1733,1484,450,3463,0.8,3175,2.7
51003127216,40,0,2758,10,0,0,3250,0
51003127217,31,2167,1520,320,3694,0.8,3424,3
51003127218,33,1798,1281,320,2833,0.9,2211,2.2
51003127219,32,2086,1618,400,3562,0.8,3355,3.1
51003127220,32,1733,1358,450,3339,0.9,3044,2.8
51003127221,32,1950,1258,500,2528,0.8,2304,2.8
51003127222,33,2200,1408,484,3468,0.9,3374,3.1
51003127223,33,1863,1274,400,3077,0.9,2911,2.8
51003127224,33,2065,1600,308,4333,0.8,3750,3.2
51003127225,32,1733,1867,35,4821,0.8,4661,2.9
51003127226,33,1733,1553,375,3390,0.8,3075,2.8
51003127227,33,1733,1177,375,2535,1,2267,2.2
51003127228,32,1907,1198,400,2571,0.9,2261,2.3
51003127229,30,2500,1700,325,3894,0.8,3443,3
51003127230,30,1975,1531,310,3444,0.8,3159,3
51003127231,32,2125,1381,50,3449,0.9,3416,3
51003127232,35,1589,1315,450,2788,0.8,2562,2.4
51003127233,31,1517,1560,395,3104,0.8,2944,2.3
51003127234,28,1193,1656,46,4954,0.9,4874,3.3
51003127235,39,2167,1312,310,3583,0.8,3125,2.6
51003127236,32,1733,1460,420,2937,0.8,2535,2.4
51003127237,30,1400,1509,460,2968,0.9,2750,2.6
51003127238,33,1733,1386,136,4767,0.8,4603,3
51003127239,0,0,0,0,0,0,0,0
51003127240,33,2000,1375,550,3333,0.8,3125,2.7
51003127241,39,2383,2319,270,3974,0.9,3799,3.3
51003127242,30,1701,1476,465,3312,0.9,3111,2.9
51003127243,0,0,0,0,0,0,0,0
51003127244,39,3250,1944,291,4200,0.8,3928,3.1
51003127245,32,1975,1690,309,3646,0.8,3365,3
51003127246,31,2000,1392,475,3187,0.9,3091,3.1
51003127247,40,2000,1657,320,2833,1.1,2181,1.6
51003127301,33,800,1575,117,3178,0.8,2916,2.4
51003127302,37,1100,1807,92,3791,0.8,3291,2.8
51003127303,44,1500,2165,112,1187,1.2,1156,2.2
51003127304,43,1733,512,150,2049,0.9,1800,2.4
51003127306,62,1875,950,400,3750,0.8,1812,2.3
51003127307,37,2300,1375,463,4083,0.9,3353,3
51003127308,25,1680,323,200,850,1.1,1156,3.7
51003127309,32,867,971,300,2392,0.8,2250,2.6
51003127311,0,0,0,0,0,0,0,0
51003127312,39,2442,1226,550,3849,0.9,3468,2.9
51003127313,36,2509,1736,420,4166,0.9,3583,2.8
51003127314,32,1300,1645,92,3750,0.9,3571,2.9
51003127315,39,0,2060,92,3812,0.9,3250,3
51003127316,37,2362,1548,590,3750,0.9,3405,3
51003127317,50,0,1749,0,0,0,1499,1
51003127318,26,0,1624,0,0,0,2750,0
51003127319,26,780,1743,166,4218,1,4069,3.5
51003127320,34,0,354,35,1025,1.2,1042,2.8
51003127321,33,1280,360,180,875,1.1,959,3.1
51101127401,45,1778,832,300,1916,0.7,1463,2.3
51101127402,52,1733,715,265,2173,0.8,1791,2.6
51101127403,38,1937,794,400,2312,0.9,2156,3.1
51101127404,40,1465,789,340,1921,0.7,1660,2.5
51101127405,37,983,515,220,1292,0.8,1014,2.4
51101127406,59,1500,605,142,1375,0.7,512,1.5
51101127407,54,1867,929,255,2016,0.7,1382,1.7
51101127408,43,2000,863,250,2042,0.9,1833,2.8
51101127409,49,1533,700,264,1791,0.9,1292,2.4
51101127410,50,1322,789,285,2019,0.6,1460,2.1
51101127411,44,1404,1017,380,2312,0.7,2025,2.7
51101127412,38,1571,916,350,2139,0.7,1730,2.6
51101127413,0,0,0,0,0,0,0,0
51101127414,46,2047,969,340,2295,0.7,2096,2.3
51101127415,31,1831,853,300,2190,0.8,1932,2.8
51101127416,35,1800,1005,258,2388,0.7,2107,2.8
51101127417,37,1533,760,283,1812,0.7,1271,2.2
51101127418,41,1717,1044,380,2486,0.7,2284,2.6
51101127419,39,1352,807,260,2012,0.7,1419,2.5
51101127420,37,1300,788,310,1899,0.7,1593,2.4
51101127421,39,1344,739,357,1781,0.7,1625,2.3
51101127422,40,1296,657,250,1906,0.7,1089,1.9
51101127423,40,1400,850,300,2047,0.7,1583,2.1
51101127424,32,1100,572,250,1452,0.8,1131,2.2
51101127425,61,754,765,188,1812,0.8,844,1.6
51101127426,41,1517,627,300,1687,0.7,1012,2.2
51101127427,68,0,0,0,0,0.6,0,2
51101127428,54,1600,806,245,2222,0.8,1406,2.2
51101127429,33,1000,493,200,1075,0.8,862,2.2
51101127430,49,1517,759,300,2094,0.8,2027,2.5
51101127431,33,956,467,260,1292,0.8,1024,2.4
51101127432,34,1800,924,298,2232,0.7,1921,2.6
51101127433,40,1872,1017,318,2399,0.7,2050,2.6
51101127434,39,1517,687,290,1635,0.7,1472,2.4
51101127435,35,1925,1011,330,2750,0.7,2208,2.8
51101127436,50,2000,850,350,2089,0.7,2083,2.6
51101127501,35,2167,1224,170,2200,0.7,1812,2.7
51101127502,47,1062,783,250,1818,0.8,1451,2.3
51101127503,36,0,1210,250,2528,0.7,2045,2.6
51101127504,42,1083,876,150,1699,0.8,1412,2.5
51101127505,40,231,1922,220,1768,0.8,1761,2.3
51101127506,38,1500,1155,128,2303,0.7,1861,2.5
51101127507,70,0,1024,310,450,1.3,725,1.5
51101127508,42,599,1461,208,2208,0.7,1928,2.4
51101127509,58,1056,657,200,1437,0.7,1196,1.8
51101127510,48,661,660,128,1541,0.8,1024,2.8
51101127511,39,1052,1386,205,1812,0.8,1678,2.3
51101127512,37,1530,1110,260,2750,0.7,2128,2.2
51101127513,56,1000,725,0,1625,1,1625,3
51101127514,33,1149,551,270,1770,0.8,1521,2.7
51101127515,0,0,0,0,0,0,0,0
51102127601,53,1900,690,250,1803,0.9,1234,2
51102127602,61,1468,570,260,1749,1,1116,2.5
51102127603,37,1042,953,215,2111,0.7,1809,2.2
51102127604,42,1000,587,223,1589,0.7,989,2.1
51102127605,37,1083,571,200,1275,0.8,1096,2.4
51102127606,56,1350,618,280,1937,0.9,1256,2.8
51102127607,42,1300,1088,245,2031,0.7,1437,2.2
51102127608,38,1715,772,249,2250,0.8,2038,2.5
51102127609,43,1257,762,265,1895,0.7,1531,2.3
51102127610,49,1119,747,169,1916,0.8,1281,2
51102127611,51,1322,900,250,1875,0.7,1319,2.1
51102127612,67,1910,602,308,1875,0.9,1197,2.2
51102127613,38,1600,780,245,2194,0.8,1458,2.4
51102127614,39,3000,1028,218,2399,1,2356,3.1
51102127615,46,2661,826,150,2270,0.9,1718,2.6
51102127616,27,0,237,65,494,1.3,468,3.3
51102127701,56,1820,765,210,2250,1,1437,2.2
51102127702,48,737,1052,280,2349,1.1,2006,2.6
51102127703,38,2315,1011,378,2437,0.7,2171,2.6
51102127704,58,1900,734,154,1458,1,1432,2.3
51102127705,58,1452,923,80,1406,0.9,1812,2.6
51102127706,49,1997,1022,550,2299,1,1901,2.7
51102127707,22,0,419,69,1166,1.1,1312,3.3
51102127708,0,0,0,0,0,0,0,0
51102127709,57,1600,706,280,1388,0.8,1185,2.1
51102127710,37,2167,954,350,2476,0.9,2374,2.8
51102127711,41,1928,860,370,1974,0.8,1708,2.3
51102127712,49,1625,890,372,2349,1.4,1710,2
51102127713,38,1792,1038,263,2352,0.9,2125,2.5
51102127714,60,1387,692,265,1625,0.8,1183,1.8
51102127715,55,1517,770,295,1924,1,1335,2.3
51103127801,41,1200,979,300,2166,0.7,1875,2.2
51103127802,37,1200,969,310,2229,0.7,1739,2.3
51103127803,36,1346,1062,320,2250,0.7,2077,2.4
51103127804,37,1733,1153,350,2542,0.9,2035,2.6
51103127805,37,1300,877,280,2295,0.8,1833,2.6
51103127806,39,912,846,250,2125,0.9,1339,2
51103127807,38,1300,915,290,2345,0.8,1788,2.3
51103127808,31,1083,888,300,2187,0.8,2033,2.7
51103127809,42,1018,1099,275,2214,0.8,1718,2
51103127810,29,1434,1104,300,2432,0.7,2210,2.6
51103127811,34,1549,1140,265,2646,0.8,2270,2.5
51103127812,33,1300,907,275,2159,0.7,1728,2.4
51103127813,36,1360,787,300,2062,0.8,1779,2.5
51103127814,36,1733,1145,300,3187,0.7,2399,2.6
51103127815,34,1233,953,300,2166,0.8,1906,2.5
51103127816,29,1679,1270,350,2694,0.8,2402,2.8
51103127817,34,1415,1104,350,2750,0.7,2323,2.7
51103127818,50,0,450,0,0,1,450,1
51103127901,35,1625,1378,340,2931,0.8,2288,2.4
51103127902,35,1500,1613,245,2827,0.8,2179,1.9
51103127903,36,1300,841,265,2303,0.9,2009,2.4
51103127904,44,2470,1274,525,3178,0.7,2374,2.7
51103127905,37,1950,1335,330,2833,0.9,2310,2.4
51103127906,31,1508,1286,325,2985,0.8,2401,2.6
51103127907,34,1300,1176,305,2528,0.8,2058,2.2
51103127908,37,1554,881,352,2150,0.7,1875,2.4
51103127909,42,1441,1209,285,2175,0.9,1125,2.1
51103127910,49,650,575,215,2549,0.6,987,1.9
51103127911,41,1375,641,280,2812,0.7,2134,2.3
51103127912,33,2167,1429,314,3333,0.8,3338,3.4
51103127913,33,1300,1015,320,2916,0.8,1864,1.9
51103127914,35,1389,1023,300,2466,0.8,2055,2.4
51103127915,47,1733,911,260,3038,0.8,2278,2.2
51103127916,33,1517,1228,360,2538,0.8,2365,2.8
51103127917,32,1950,1284,425,3525,0.8,3291,2.9
51103127918,41,1114,1425,280,2583,0.8,1731,2
51103127919,36,1404,1241,293,2716,0.8,1920,2.2
51103127920,34,1733,1139,300,2937,0.8,2136,2.5
51103127921,33,1500,1318,350,2732,0.7,2135,2.4
51103127922,31,2537,1575,600,4187,0.9,4125,3.6
51103127923,52,2400,1101,330,3392,0.8,2562,2.8
51103127924,34,2232,1687,325,4083,0.8,4416,3.4
51103127925,37,1430,1199,306,2600,0.8,2078,2.6
51103127926,31,1700,1162,320,2583,0.8,2293,2.8
51103127927,32,1950,1365,490,3071,0.8,2976,3.2
51103127928,32,1300,973,274,2374,0.8,1958,2.6
51103127929,30,2000,1534,380,3147,0.8,2963,2.9
51103127930,33,2167,1259,520,4041,0.8,3386,3.2
51103127931,33,0,243,0,0,0.7,1399,1
51103127932,32,1517,986,300,2656,0.9,2299,2.9
51103128001,31,1517,1440,310,3068,0.8,2439,2.5
51103128002,0,0,0,0,0,0,0,0
51103128003,34,2000,1268,350,2769,0.8,2287,2.7
51103128004,33,1500,1135,345,2750,0.8,2356,2.7
51103128005,32,1517,1305,330,3019,0.8,2650,2.8
51103128006,32,1517,1012,350,2639,0.8,2555,2.7
51103128007,33,1733,1545,350,3279,0.7,3094,2.7
51103128008,33,1647,1422,320,3333,0.7,2484,2.5
51103128009,36,1600,1276,301,2542,0.8,2150,2.2
51103128010,35,1200,1419,290,2536,0.7,1830,2
51103128011,33,1717,1125,350,2299,0.8,2192,2.6
51103128012,33,1600,1475,400,2961,0.7,2634,2.6
51103128013,29,1560,939,270,2250,0.7,2021,2.6
51103128014,32,1960,1663,400,3730,0.8,3519,2.9
51103128015,32,1600,1656,300,3333,0.8,2795,2.5
51103128016,29,1500,1262,307,2643,0.8,2250,2.7
51103128017,33,1733,1321,351,2920,0.8,2605,2.8
51103128018,34,2000,1632,350,3666,0.7,3326,2.8
51103128019,33,1907,1528,390,3538,0.8,3345,2.8
51103128020,30,1710,1434,370,3091,0.8,2730,2.8
51103128021,33,1510,1525,320,3125,0.7,2714,2.5
51103128022,35,1525,1316,370,2812,0.8,2272,2.6
51103128023,0,0,0,0,0,0,0,0
51103128024,32,2166,1613,301,3299,0.8,3100,3.2
51103128025,34,1806,1483,380,3457,0.8,3100,2.8
51103128026,0,0,0,0,0,0,0,0
51103128027,33,1733,1189,345,2687,0.7,2250,2.5
51103128028,30,1740,1387,354,3624,0.8,3312,3
51103128029,0,0,0,0,0,0,0,0
51103128030,0,0,0,0,0,0,0,0
51103128031,75,0,459,128,769,0.7,556,1.3
51103128101,55,0,225,0,0,0,0,0
51103128201,52,614,522,150,1156,0.7,806,1.9
51103128202,39,1560,2241,250,3750,0.6,1524,2.1
51103128203,53,510,637,150,939,0.6,841,1.8
51103128204,45,875,853,250,1812,0.7,1642,2.4
51103128205,40,0,2535,0,0,1,0,1
51103128206,32,1000,1071,205,2636,0.8,2250,2.5
51103128207,37,895,762,170,2062,0.7,1536,2
51103128208,48,1500,1885,130,3250,0.6,1800,1.9
51103128209,32,900,968,170,2571,0.7,2234,2.5
51103128210,39,1013,725,200,2150,0.8,2009,2.1
51103128211,37,985,1083,200,2937,0.7,2308,2.5
51103128212,47,951,833,250,1906,0.7,1325,2.2
51103128213,34,900,1075,228,2392,0.8,2205,2.6
51103128214,45,953,1283,120,1843,0.8,814,1.8
51103128215,22,0,515,228,749,1.4,1031,3.3
51103128216,37,1020,1107,250,3023,0.7,2402,2.5
51103128217,70,0,725,200,1375,0.6,1375,2
51103128218,0,0,0,0,0,0,0,0
51103128301,41,397,2216,156,1312,1,1224,2
51103128303,41,683,1365,180,1642,0.9,1592,2.3
51103128304,25,0,315,70,762,1.1,850,3.6
51103128305,44,426,910,150,1792,0.9,1537,2.3
51103128306,42,1192,2439,450,1899,1.1,1781,2.5
51103128309,28,0,451,63,1018,1.2,1619,3.5
51103128311,43,1517,1406,100,2125,0.9,1625,2
51103128312,19,0,339,85,700,1,675,3
51103128313,50,0,384,13,784,0.9,1347,2.4
51103128314,25,0,391,65,1021,1.4,1208,4.2
51103128315,32,0,319,70,619,1.3,1093,3.9
51103128316,34,0,361,83,900,1.2,1625,3.8
51103128317,40,0,357,75,949,1.1,1218,2.9
51103128318,30,0,353,57,674,0.9,739,3.2
51103128320,37,0,2345,50,2937,0.9,2549,3.3
51103128321,41,0,2367,63,487,0.6,1624,1.9
51103128322,44,0,440,70,612,0.9,1281,2.5
51103128323,25,520,1458,50,2899,0.8,2408,2.8
51103128324,38,0,2058,40,3150,0.9,2291,2.7
51103128325,0,0,0,0,0,0,0,0
51103128401,0,0,0,0,0,0,0,0
51104128501,43,1300,557,230,1319,0.7,928,2.1
51104128502,42,1345,816,220,1607,0.7,1190,2
51104128503,73,0,450,0,0,0.2,450,1
51104128504,40,1051,590,210,1292,0.8,1036,2.1
51104128505,46,1429,729,198,1857,0.8,818,1.9
51104128506,43,1209,556,250,1471,0.7,1166,2.4
51104128507,54,1975,1137,260,2650,0.6,1875,1.9
51104128508,48,1625,1025,275,2059,0.7,1765,2
51104128509,41,1517,864,280,1937,0.7,1559,2.2
51104128510,59,1300,545,178,1791,0.8,765,1.6
51104128511,45,1517,796,250,1699,0.7,1523,2.1
51104128512,47,1430,911,250,2374,0.7,1518,2.1
51104128513,66,1950,756,270,2625,0.7,1708,2.3
51104128514,40,1094,465,174,1231,0.8,765,1.9
51104128515,34,1300,612,223,1895,0.9,1354,2.8
51104128516,53,1300,606,240,1541,0.7,915,1.9
51104128517,54,1733,802,200,1910,0.7,1182,2
51104128518,46,1118,525,231,1160,0.6,991,2
51104128519,68,1563,441,200,2125,0.8,955,1.7
51104128520,35,1560,802,223,1730,0.7,1339,2.2
51104128521,34,1474,516,196,1271,0.8,981,2.4
51104128522,51,0,450,0,0,1,1749,2
51104128523,45,1160,674,240,1792,0.7,1187,2
51104128524,39,832,665,200,1531,0.8,1012,2.1
51104128525,65,679,513,216,855,0.7,763,1.5
51104128526,45,1733,908,260,2237,0.6,1354,2.1
51104128527,40,1300,677,250,1597,0.7,1275,2.2
51104128528,49,1327,504,240,1187,0.7,989,2.2
51104128529,39,1333,430,183,1156,0.9,866,2.3
51104128530,37,1300,709,240,1656,0.7,1268,2.1
51104128531,40,1232,646,255,1550,0.8,1319,2.5
51104128532,39,1300,654,204,1485,0.7,1174,2.2
51104128533,35,878,494,220,1068,0.8,1021,2.4
51104128601,53,1850,872,340,2068,0.6,1645,2.4
51104128602,34,843,523,200,1125,0.8,962,2.4
51104128603,30,1395,681,260,1542,0.7,1470,2.7
51104128604,44,1950,826,335,2374,0.7,2062,2.9
51104128605,46,1818,753,170,2100,0.7,1857,2.7
51104128606,37,932,593,210,1489,0.8,1321,2.5
51104128607,37,1083,518,223,1325,0.7,822,2.3
51104128608,35,910,575,200,1125,0.8,943,2.3
51104128609,36,2000,933,390,2795,0.8,2635,3.1
51104128610,33,1000,567,220,1426,0.8,1218,2.7
51104128611,34,836,503,200,1292,0.8,862,2.4
51104128612,35,934,450,200,1020,0.7,824,2.1
51104128613,36,1939,794,350,2410,0.8,2132,2.8
51104128614,38,2000,924,350,2474,0.8,2420,3.1
51104128615,39,1300,489,180,1350,0.7,1021,2.5
51104128616,39,1907,952,335,2659,0.7,2487,3
51104128617,36,863,447,215,866,0.8,861,2.4
51104128618,46,1447,805,290,2444,0.7,2136,2.7
51104128701,32,1573,1018,325,2318,0.7,2130,2.5
51104128702,42,2000,869,335,2232,0.7,2053,2.8
51104128703,29,1733,1142,325,2454,0.7,2240,2.8
51104128704,40,2167,924,250,2629,0.9,2323,2.8
51104128705,29,1733,995,330,2379,0.7,2210,3
51104128706,51,1972,707,275,1833,0.7,1424,2.4
51104128707,38,1733,796,323,2232,0.7,1687,2.5
51104128708,30,1473,803,270,2137,0.8,1735,2.9
51104128709,54,1300,696,250,1687,0.8,1304,2.1
51104128710,57,1200,505,263,1208,0.6,933,2.2
51104128711,35,2080,903,350,2468,0.7,2351,2.8
51104128712,42,1539,719,285,2017,0.7,1325,2.5
51104128713,31,1517,845,290,2034,0.8,1790,2.7
51104128714,33,1200,497,250,1375,0.8,1279,2.7
51104128715,33,1699,815,300,2091,0.7,1949,2.9
51104128716,46,1593,747,300,2125,0.7,1728,2.7
51104128717,56,2097,656,285,1791,0.9,1300,2.4
51104128718,42,1950,841,350,2640,0.8,2457,2.9
51104128801,41,1733,884,320,2232,0.7,1859,2.5
51104128802,30,1821,1084,295,2369,0.8,2250,3
51104128803,43,1517,1138,279,2264,0.6,1888,2.2
51104128804,42,1733,875,320,2349,0.7,2105,2.7
51104128805,45,1655,1010,300,2374,0.7,1971,2.4
51104128806,39,1710,1095,360,2487,0.7,2259,2.7
51104128807,52,1700,729,280,2103,0.8,1364,2
51104128808,39,1400,925,260,2178,0.7,1589,2.4
51104128809,45,1965,960,300,2460,0.7,2160,2.5
51104128810,30,1733,890,342,2174,0.8,1987,3
51104128811,44,1997,900,336,2604,0.8,2432,2.8
51104128812,36,1517,876,300,1946,0.7,1781,2.6
51104128813,40,1907,938,340,2634,0.8,2583,3
51104128814,40,1420,784,308,1875,0.6,1542,2.4
51104128815,33,1935,1092,344,2693,0.8,2636,3.2
51104128816,41,1463,808,300,1770,0.7,1550,2.5
51104128817,39,1600,1008,315,2773,0.7,2369,2.6
51104128818,41,1226,916,230,1875,0.6,1240,1.9
51104128819,31,1625,931,320,2240,0.7,2008,2.8
51104128820,36,1407,900,285,2042,0.7,1694,2.5
51104128901,0,0,0,0,0,0,0,0
51104128902,48,1517,604,190,1458,0.7,890,2.1
51104128903,54,1400,642,230,1525,0.7,1130,2
51104128904,50,1633,562,300,1531,0.7,1151,2.5
51104128905,47,1933,752,350,2457,0.6,1937,2.5
51104128906,51,1238,637,250,1767,0.8,1453,2.5
51104128907,50,1821,732,250,1800,0.7,1587,2.5
51104128908,56,1354,546,270,1211,0.6,944,2
51104128909,61,2123,763,263,1875,0.6,1350,2
51104128910,57,1500,609,300,1474,0.7,1187,2.3
51104129001,39,650,754,116,1524,0.8,1512,2.5
51104129002,45,535,1037,175,1375,0.8,1409,2
51104129003,54,902,643,144,1833,0.6,1078,1.5
51104129004,36,0,2115,420,1312,0.9,1781,2.1
51104129005,40,500,1910,140,900,1,1518,2.3
51104129006,41,260,1915,150,1583,0.9,1525,2.6
51104129007,41,0,2389,0,225,0.7,1375,1.7
51104129008,62,725,618,120,1375,0.6,708,1.5
51104129009,41,0,1968,176,1199,0.7,1520,2.2
51104129010,34,1950,461,65,1024,1,900,2.5
51104129011,46,900,911,170,1674,0.9,1656,2.6
51104129012,38,0,221,100,459,1.3,669,3.5
51104129013,41,700,875,120,1437,1,1292,2.4
51104129014,43,2200,2308,0,1649,1,1499,2.5
51104129101,42,0,2366,0,0,0.2,1375,1
51104129102,42,644,958,175,2083,0.7,1792,2.5
51104129103,53,813,717,150,850,0.6,956,2
51104129104,45,809,754,150,1812,0.7,1191,1.9
51104129105,46,596,596,120,1395,0.7,1147,2.2
51104129106,58,1083,645,200,1562,0.8,1291,2.2
51104129107,50,1600,987,150,1906,0.7,1718,2.6
51104129108,54,500,744,164,1791,0.6,1430,2
51104129109,41,867,1044,185,2166,0.9,1728,2.6
51104129110,39,1400,884,180,1781,0.8,1768,2.9
51104129111,44,0,850,112,2027,0.7,1671,2.6
51104129112,49,780,782,170,1937,0.7,1463,2.1
51104129113,54,650,756,150,1656,0.7,1274,2
51104129114,66,1339,516,250,993,0.6,895,1.8
51104129115,55,1310,565,210,1399,0.7,1062,2.1
51104129116,45,200,463,235,1312,0.8,1050,2.3
51104129117,42,244,1095,0,2218,0.7,1937,2.8
51104129201,50,0,874,0,0,0,874,0
51104129202,48,1600,483,75,3083,0.9,1625,2.9
51104129203,44,1100,900,125,1812,0.8,1474,2.5
