SA2_CODE_2021,COB_Aus_Arth,COB_Aus_Asth,COB_Aus_Canc_rem,COB_Aus_Dem_Alzh,COB_Aus_Dia_ges_dia,COB_Aus_HD_HA_ang,COB_Aus_Kid_dis,COB_Aus_LC_COPD_emph,COB_Aus_MHC_dep_anx,COB_Aus_Stroke,COB_Aus_oth_LTHC,COB_Aus_no_LTHC,COB_AUS_LTHC_NS,COB_Aus_Tot,COB_Bo_Ocea_Ant_Arth,COB_Bo_Ocea_Ant_Asth,COB_Bo_Ocea_Ant_Can_rem,COB_Bo_Ocea_Ant_Dem_Alzh,COB_Bo_Ocea_Ant_Dia_ges_dia,COB_Bo_Ocea_Ant_HD_HA_ang,COB_Bo_Ocea_Ant_Kid_dis,COB_Bo_Ocea_Ant_LC_COPD_emph,COB_Bo_Ocea_Ant_MHC_dep_anx,COB_Bo_Ocea_Ant_Stroke,COB_Bo_Ocea_Ant_oth_LTHC,COB_Bo_Ocea_Ant_no_LTHC,COB_Bo_Ocea_Ant_LTHC_NS,COB_Bo_Ocea_Ant_Tot,COB_Bo_UK_CI_IM_Arth,COB_Bo_UK_CI_IM_Asth,COB_Bo_UK_CI_IM_Can_rem,COB_Bo_UK_CI_IM_Dem_Alzh,COB_Bo_UK_CI_IM_Dia_ges_dia,COB_Bo_UK_CI_IM_HD_HA_ang,COB_Bo_UK_CI_IM_Kid_dis,COB_Bo_UK_CI_IM_LC_COPD_emph,COB_Bo_UK_CI_IM_MHC_dep_anx,COB_Bo_UK_CI_IM_Stroke,COB_Bo_UK_CI_IM_oth_LTHC,COB_Bo_UK_CI_IM_no_LTHC,COB_Bo_UK_CI_IM_LTHC_NS,COB_Bo_UK_CI_IM_Tot,COB_Bo_NW_Eu_Arth,COB_Bo_NW_Eu_Asth,COB_Bo_NW_Eu_Can_rem,COB_Bo_NW_Eu_Dem_Alzh,COB_Bo_NW_Eu_Dia_ges_dia,COB_Bo_NW_Eu_HD_HA_ang,COB_Bo_NW_Eu_Kid_dis,COB_Bo_NW_Eu_LC_COPD_emph,COB_Bo_NW_Eu__MHC_Dep_anx,COB_Bo_NW_Eu_Stroke,COB_Bo_NW_Eu_oth_LTHC,COB_Bo_NW_Eu_no_LTHC,COB_Bo_NW_Eu_LTHC_NS,COB_Bo_NW_Eu_Tot,COB_Bo_SE_Eu_Asth,COB_Bo_SE_Eu_Arth,COB_Bo_SE_Eu_Can_rem,COB_Bo_SE_Eu_Dem_Alzh,COB_Bo_SE_Eu_Dia_ges_dia,COB_Bo_SE_Eu_HD_HA_ang,COB_Bo_SE_Eu_Kid_dis,COB_Bo_SE_Eu_LC_COPD_emph,COB_Bo_SE_Eu_MHC_Dep_anx,COB_Bo_SE_Eu_Stroke,COB_Bo_SE_Eu_oth_LTHC,COB_Bo_SE_Eu_no_LTHC,COB_Bo_SE_Eu_LTHC_NS,COB_Bo_SE_Eu_Tot,COB_Bo_NA_ME_Asth,COB_Bo_NA_ME_Arth,COB_Bo_NA_ME_Can_rem,COB_Bo_NA_ME_Dem_Alzh,COB_Bo_NA_ME_Dia_ges_dia,COB_Bo_NA_ME_HD_HA_ang,COB_Bo_NA_ME_Kid_dis,COB_Bo_NA_ME_LC_COPD_emph,COB_Bo_NA_ME_MHC_Dep_anx,COB_Bo_NA_ME_Stroke,COB_Bo_NA_ME_oth_LTHC,COB_Bo_NA_ME_no_LTHC,COB_Bo_NA_ME_LTHC_NS,COB_Bo_NA_ME_Tot,COB_Bo_SE_Asia_Arth,COB_Bo_SE_Asia_Asth,COB_Bo_SE_Asia_Can_rem,COB_Bo_SE_Asia_Dem_Alzh,COB_Bo_SE_Asia_Dia_ges_dia,COB_Bo_SE_Asia_HD_HA_ang,COB_Bo_SE_Asia_Kid_dis,COB_Bo_SE_Asia_LC_COPD_emph,COB_Bo_SE_Asia_MHC_Dep_anx,COB_Bo_SE_Asia_Stroke,COB_Bo_SE_Asia_oth_LTHC,COB_Bo_SE_Asia_no_LTHC,COB_Bo_SE_Asia_LTHC_NS,COB_Bo_SE_Asia_Tot,COB_Bo_NE_Asia_Arth,COB_Bo_NE_Asia_Asth,COB_Bo_NE_Asia_Can_rem,COB_Bo_NE_Asia_Dem_Alzh,COB_Bo_NE_Asia_Dia_ges_dia,COB_Bo_NE_Asia_HD_HA_ang,COB_Bo_NE_Asia_Kid_dis,COB_Bo_NE_Asia_LC_COPD_emph,COB_Bo_NE_Asia_MHC_Dep_anx,COB_Bo_NE_Asia_Stroke,COB_Bo_NE_Asia_oth_LTHC,COB_Bo_NE_Asia_no_LTHC,COB_Bo_NE_Asia_LTHC_NS,COB_Bo_NE_Asia_Tot,COB_Bo_SC_Asia_Arth,COB_Bo_SC_Asia_Asth,COB_Bo_SC_Asia_Can_rem,COB_Bo_SC_Asia_Dem_Alzh,COB_Bo_SC_Asia_Dia_ges_dia,COB_Bo_SC_Asia_HD_HA_ang,COB_Bo_SC_Asia_Kid_dis,COB_Bo_SC_Asia_LC_COPD_emph,COB_Bo_SC_Asia_MHC_Dep_anx,COB_Bo_SC_Asia_Stroke,COB_Bo_SC_Asia_oth_LTHC,COB_Bo_SC_Asia_no_LTHC,COB_Bo_SC_Asia_LTHC_NS,COB_Bo_SC_Asia_Tot,COB_Bo_Amer_Arth,COB_Bo_Amer_Asth,COB_Bo_Amer_Can_rem,COB_Bo_Amer_Dem_Alzh,COB_Bo_Amer_Dia_ges_dia,COB_Bo_Amer_HD_HA_ang,COB_Bo_Amer_Kid_dis,COB_Bo_Amer_LC_COPD_emph,COB_Bo_Amer_MHC_Dep_anx,COB_Bo_Amer_Stroke,COB_Bo_Amer_oth_LTHC,COB_Bo_Amer_no_LTHC,COB_Bo_Amer_LTHC_NS,COB_Bo_Amer_Tot,COB_Bo_SS_Afr_Arth,COB_Bo_SS_Afr_Asth,COB_Bo_SS_Afr_Can_rem,COB_Bo_SS_Afr_Dem_Alzh,COB_Bo_SS_Afr_Dia_ges_dia,COB_Bo_SS_Afr_HD_HA_ang,COB_Bo_SS_Afr_Kid_dis,COB_Bo_SS_Afr_LC_COPD_emph,COB_Bo_SS_Afr_MHC_Dep_anx,COB_Bo_SS_Afr_Stroke,COB_Bo_SS_Afr_oth_LTHC,COB_Bo_SS_Afr_no_LTHC,COB_Bo_SS_Afr_LTHC_NS,COB_Bo_SS_Afr_Tot,COB_Bo_Tot_ob_Arth,COB_Bo_Tot_ob_Asth,COB_Bo_Tot_ob_Can_rem,COB_Bo_Tot_ob_Dem_Alzh,COB_Bo_Tot_ob_Dia_ges_dia,COB_Bo_Tot_ob_HD_HA_ang,COB_Bo_Tot_ob_Kid_dis,COB_Bo_Tot_ob_LC_COPD_emph,COB_Bo_Tot_ob_MHC_Dep_anx,COB_Bo_Tot_ob_Stroke,COB_Bo_Tot_ob_oth_LTHC,COB_Bo_Tot_ob_no_LTHC,COB_Bo_Tot_ob_LTHC_NS,COB_Bo_Tot_ob_Tot,COB_COB_NS_Arth,COB_COB_NS_Asth,COB_COB_NS_Can_rem,COB_COB_NS_Dem_Alzh,COB_COB_NS_Dia_ges_dia,COB_COB_NS_HD_HA_ang,COB_COB_NS_Kid_dis,COB_COB_NS_LC_COPD_emph,COB_COB_NS__MHC_Dep_anx,COB_COB_NS_Stroke,COB_COB_NS_oth_LTHC,COB_COB_NS_no_LTHC,COB_COB_NS_LTHC_NS,COB_COB_NS_Tot,COB_Tot_Arth,COB_Tot_Asth,COB_Tot_Can_rem,COB_Tot_Dem_Alzh,COB_Tot_Dia_ges_dia,COB_Tot_HD_HA_ang,COB_Tot_Kid_dis,COB_Tot_LC_COPD_emph,COB_Tot_MHC_Dep_anx,COB_Tot_Stroke,COB_Tot_oth_LTHC,COB_Tot_no_LTHC,COB_Tot_LTHC_NS,COB_Tot_Tot,LFS_Emp_Arth,LFS_Emp_Asth,LFS_Emp_Can_rem,LFS_Emp_Dem_Alzh
504021054,824,863,286,81,489,382,102,204,1027,82,888,5125,373,8806,49,39,19,0,34,21,5,12,40,3,38,259,22,448,190,101,73,36,104,108,26,59,107,32,147,401,36,972,40,17,8,3,25,18,6,4,15,5,36,144,7,271,82,18,14,13,59,30,8,9,25,16,38,150,15,345,0,0,0,0,4,4,0,0,0,0,4,24,0,36,19,28,3,0,31,17,3,0,14,4,45,489,19,637,4,7,0,0,7,0,0,0,3,0,8,80,0,94,7,8,6,0,18,5,0,5,3,0,9,165,0,209,11,4,5,0,3,0,0,0,16,0,10,49,3,81,17,13,5,0,16,13,3,7,15,0,15,131,8,209,421,237,134,58,293,217,47,102,238,61,348,1888,109,3297,13,8,4,9,9,10,3,3,9,0,8,39,651,735,1263,1108,429,142,793,612,153,307,1279,150,1244,7051,1131,12838,380,545,100,6
504031055,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0
504031056,750,1015,222,30,447,323,67,149,1115,57,840,7169,467,11004,45,39,9,0,38,15,4,4,35,11,30,353,23,521,194,101,73,16,112,99,11,50,91,30,116,453,37,1006,37,20,13,0,11,16,0,5,7,0,12,135,12,232,82,17,23,4,75,64,11,9,41,13,75,363,27,651,19,21,9,0,37,17,6,0,23,3,51,347,30,509,132,105,40,15,217,70,26,20,64,18,174,1534,76,2230,7,0,7,0,11,4,0,0,5,4,12,222,5,265,62,41,12,0,91,51,14,12,23,6,43,500,20,749,17,10,3,0,9,3,0,0,9,0,13,85,3,136,45,39,15,3,57,26,6,5,33,3,44,318,18,528,640,392,200,47,671,362,87,120,331,84,567,4310,242,6825,12,7,0,0,6,0,0,0,5,3,4,35,616,680,1401,1415,417,79,1117,685,146,264,1449,149,1419,11517,1324,18505,515,758,140,7
504031057,614,1041,179,24,403,239,90,144,1038,67,841,7534,693,11392,32,52,11,0,27,14,10,9,48,3,34,390,35,601,151,78,49,5,93,61,17,49,82,3,68,398,35,819,20,15,4,0,13,13,0,10,22,5,15,123,7,211,69,13,23,15,48,41,14,11,31,11,56,370,17,596,20,33,4,0,32,7,8,3,21,0,43,350,26,495,110,125,40,7,195,59,20,14,65,19,162,1992,87,2659,13,6,5,0,19,6,0,0,11,3,17,271,7,345,87,54,25,0,172,55,18,8,41,10,88,1776,65,2248,7,8,8,0,10,5,0,5,3,0,7,70,5,116,38,51,9,5,65,19,8,3,26,3,56,752,24,981,535,428,185,46,665,287,90,121,335,68,552,6494,309,9069,11,9,0,0,12,8,0,0,5,0,10,63,773,880,1163,1476,359,62,1077,532,181,271,1376,135,1406,14099,1783,21348,430,759,148,5
504031058,300,357,97,14,156,130,26,49,386,28,279,2568,175,3970,31,14,13,0,14,9,3,5,16,0,13,134,6,210,103,51,32,6,41,39,7,29,65,10,54,312,10,579,10,8,0,0,4,6,0,0,5,0,8,48,0,83,4,6,3,0,10,4,0,0,4,0,4,22,3,45,0,0,0,0,0,0,0,0,0,0,0,15,4,22,8,3,0,0,0,3,0,0,0,0,4,76,0,97,0,0,0,0,0,0,0,0,0,0,0,8,0,12,3,0,0,0,0,0,0,0,0,0,5,16,0,22,0,5,0,0,0,5,0,0,3,4,0,16,0,28,12,9,5,0,4,3,0,0,8,0,8,66,0,99,173,85,57,6,78,59,11,38,104,18,97,710,28,1192,8,3,3,0,5,5,0,3,12,0,7,63,345,437,479,445,152,19,239,199,42,87,500,55,381,3338,552,5605,212,246,59,0
504031060,147,168,58,9,71,82,14,26,167,13,134,1359,77,2049,0,4,0,0,0,0,0,3,9,0,7,39,0,63,50,26,9,6,22,18,3,9,16,5,23,166,15,300,0,5,0,0,5,0,0,0,4,0,4,49,0,67,3,3,0,0,4,0,0,0,0,0,0,16,0,21,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,3,0,0,0,0,0,0,0,0,3,27,4,43,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,3,0,0,0,0,0,0,0,0,0,6,0,11,0,7,0,0,0,0,0,0,0,0,0,10,0,20,8,0,3,0,0,3,0,3,3,0,7,39,0,65,71,45,19,6,41,27,3,12,40,11,50,365,25,603,4,4,0,0,0,0,0,0,0,4,0,7,154,162,218,218,73,8,112,113,11,41,209,26,185,1727,252,2818,102,121,29,0
504031061,298,348,88,18,151,102,27,61,379,22,259,2332,133,3654,17,27,11,0,9,13,3,10,19,0,13,130,6,218,77,45,25,5,40,41,4,18,57,6,52,250,18,495,11,5,7,0,10,5,0,0,0,0,9,82,5,121,13,4,0,0,8,8,0,0,11,3,5,53,0,83,5,0,0,0,0,0,0,0,0,0,0,12,0,20,6,3,9,0,10,4,0,0,8,0,11,136,6,175,0,0,0,0,0,0,0,0,0,0,4,69,0,77,5,0,5,0,10,5,0,0,8,0,5,103,6,135,6,3,0,0,5,0,0,0,8,0,9,44,0,70,6,8,5,0,8,3,0,0,10,0,4,103,3,140,141,98,58,10,100,80,15,36,112,13,118,980,54,1528,8,6,4,0,0,6,0,0,6,0,0,16,187,220,443,447,155,22,257,175,38,96,498,37,384,3320,379,5408,163,268,65,0
504031062,475,762,143,25,288,193,55,136,768,48,586,4886,289,7458,34,24,9,0,21,26,9,14,29,0,30,245,28,403,113,63,44,5,71,46,14,33,83,11,71,319,25,662,17,8,10,3,15,12,4,7,12,6,9,94,0,160,46,9,14,3,33,23,8,10,26,4,38,220,14,373,7,17,7,0,21,3,4,3,9,6,13,142,3,195,53,51,25,8,73,19,3,0,25,3,87,802,30,1091,5,0,0,0,9,0,0,0,6,0,13,146,0,175,31,30,7,0,62,21,3,3,16,0,46,743,30,934,15,0,0,0,4,3,0,0,11,0,3,54,7,91,12,16,12,0,23,6,0,3,22,0,27,270,9,381,336,233,129,20,331,159,51,86,241,34,346,3036,151,4466,17,12,3,0,11,9,5,6,10,5,6,43,506,594,824,1004,277,48,637,364,110,228,1021,88,941,7959,951,12518,307,530,100,0
504031063,0,0,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,6,0,0,0,0,0,12,9,25,0,0,0,0
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,273,352,100,6,203,161,30,76,423,39,330,2341,180,3828,21,18,6,0,18,5,0,6,15,0,6,135,10,215,75,25,22,10,40,41,7,23,45,3,41,164,17,374,9,8,5,0,5,8,0,3,7,0,11,53,3,90,45,11,12,3,34,26,9,0,19,5,19,101,9,221,0,4,0,0,0,0,0,0,0,0,3,20,0,34,6,6,4,0,22,7,0,0,5,0,20,210,6,269,0,0,0,0,0,0,0,0,0,0,4,26,0,39,9,6,6,0,13,7,3,3,3,0,10,159,6,213,7,4,0,0,0,0,0,0,3,0,9,23,0,39,5,5,0,0,3,8,0,0,4,0,5,39,0,56,175,89,58,15,141,100,20,43,102,17,122,931,47,1535,8,3,0,0,11,5,0,0,0,4,5,27,262,309,464,448,157,25,358,263,48,119,524,52,457,3299,489,5678,145,225,54,0
504031066,621,748,204,95,376,278,57,148,1167,73,695,3767,251,6805,40,37,8,6,23,17,0,9,53,3,55,291,18,491,142,72,51,24,65,76,16,33,113,13,96,358,31,795,19,10,10,10,16,15,0,9,12,6,24,94,9,181,91,18,19,46,58,47,14,18,37,13,49,122,14,335,5,0,4,0,0,0,0,0,0,3,6,40,5,58,26,29,10,10,31,8,5,5,27,3,40,452,29,616,0,0,0,0,5,0,0,0,5,0,3,105,0,123,12,6,3,0,32,13,0,4,9,0,20,281,8,366,15,5,5,0,8,4,3,7,16,0,17,47,0,92,6,19,3,4,14,6,0,0,23,0,25,208,9,295,353,191,119,95,250,199,51,84,301,47,331,2009,110,3356,26,6,7,12,11,15,0,5,14,5,6,34,838,928,1004,943,336,203,637,487,104,242,1485,127,1025,5813,1200,11087,291,464,111,0
504031067,359,582,112,9,226,164,45,75,656,32,472,3220,215,5290,18,42,13,0,13,16,4,5,23,5,20,157,9,272,91,44,33,3,59,34,5,16,56,11,48,211,16,459,16,9,4,0,7,9,0,0,5,0,6,38,0,75,17,0,0,0,11,7,0,4,13,0,11,80,3,122,3,0,0,0,0,0,0,0,0,0,0,19,0,23,12,8,0,0,21,0,0,3,9,0,16,161,9,215,0,0,0,0,0,0,0,0,0,0,0,18,0,21,6,6,3,0,13,7,0,0,5,0,11,62,0,104,0,3,0,0,4,0,0,0,3,0,6,25,0,44,3,8,0,0,4,0,0,0,5,0,16,86,4,123,168,121,52,9,131,77,12,27,124,18,132,856,41,1470,5,0,3,0,0,4,0,0,0,0,0,15,231,263,528,713,170,22,360,245,58,110,778,51,611,4089,492,7019,215,368,82,0
504031068,438,689,162,11,218,180,35,70,696,36,571,5389,336,7954,29,50,11,0,35,20,0,10,34,0,36,335,16,503,178,106,59,12,99,88,8,24,111,22,120,832,50,1442,25,10,4,0,13,7,0,5,10,0,20,114,11,194,36,5,15,5,13,15,3,6,16,3,18,112,3,190,6,4,4,0,10,3,0,0,7,4,9,119,4,161,15,23,4,0,25,10,0,0,14,0,22,275,8,371,0,0,0,0,0,0,0,0,0,0,3,38,0,45,14,9,5,0,12,8,0,5,3,3,8,226,5,269,13,6,9,0,5,4,0,0,15,0,11,76,4,130,36,26,17,4,25,20,5,7,40,3,49,546,17,746,360,239,120,20,243,170,25,53,260,40,307,2675,113,4052,7,3,3,0,3,8,0,4,5,0,0,36,386,448,805,930,284,39,463,360,60,123,961,80,878,8104,836,12457,359,519,117,0
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,417,949,139,12,246,152,38,102,984,40,663,6600,384,9644,31,69,18,0,29,20,3,4,57,0,39,550,29,791,140,99,40,4,71,52,13,34,118,6,108,697,37,1184,17,12,3,0,4,5,0,4,15,3,16,119,6,177,20,5,8,6,15,8,6,4,8,3,13,173,7,241,5,3,0,0,9,6,0,0,0,0,12,163,12,211,20,23,5,0,35,7,4,0,13,0,36,593,20,733,0,3,0,0,8,0,4,0,0,0,6,101,3,125,14,16,5,0,44,14,4,0,12,0,27,763,21,892,14,14,10,0,8,3,0,0,14,0,12,128,0,188,34,51,15,0,36,13,0,8,32,3,58,758,17,968,297,290,105,11,255,138,29,57,268,25,335,4059,154,5503,6,3,0,0,3,0,0,0,7,5,4,32,467,524,720,1245,241,23,501,285,63,161,1255,62,998,10691,1010,15680,342,718,123,0
504031299,225,556,91,7,158,95,29,39,575,17,388,4560,216,6397,19,42,4,0,19,7,7,5,28,3,25,272,12,401,68,41,14,0,39,23,5,21,53,7,40,306,12,523,9,7,4,0,8,0,5,0,5,0,3,72,0,101,11,3,8,0,10,10,0,3,9,0,11,85,4,130,3,3,3,0,7,5,4,0,5,0,7,143,11,176,27,43,9,0,49,3,0,3,8,8,42,809,14,978,0,0,0,0,9,0,0,0,0,0,4,62,0,72,12,17,0,0,49,4,5,3,11,0,37,1072,30,1213,6,6,6,0,4,0,0,0,10,0,3,70,8,99,17,32,8,0,30,11,8,3,22,0,34,582,20,730,162,191,53,0,223,63,24,32,147,16,204,3470,113,4423,0,0,0,0,0,0,0,0,0,0,5,33,310,343,391,747,141,7,381,155,58,69,723,33,601,8061,644,11164,202,458,73,0
504031300,762,1308,245,92,450,352,81,160,1412,82,1002,7680,491,12045,50,85,24,0,62,42,4,18,77,9,68,621,29,939,275,157,88,44,160,132,36,74,176,35,190,689,52,1500,32,22,20,15,18,21,6,7,26,5,33,120,11,239,32,9,13,13,17,20,11,5,31,9,39,121,7,236,13,9,3,0,11,3,0,0,15,0,21,280,14,353,32,37,13,3,50,11,9,0,23,3,55,515,20,692,5,0,3,0,0,0,0,0,0,0,5,79,0,90,27,29,13,7,73,19,3,3,15,4,32,697,27,884,17,18,6,0,15,10,0,6,21,4,15,65,7,123,45,39,22,4,57,27,0,7,53,3,71,605,23,869,526,393,191,92,471,282,68,124,430,71,530,3789,186,5924,16,6,4,4,9,3,4,0,9,0,4,58,941,1038,1301,1715,435,185,927,641,160,285,1855,159,1537,11527,1622,19011,488,844,155,0
505011070,442,656,126,21,240,178,27,83,767,40,498,4450,258,6814,36,37,13,0,15,19,3,10,32,4,27,249,19,387,189,120,65,6,76,78,7,42,127,17,108,761,38,1349,37,23,11,0,13,22,3,5,28,4,31,257,16,394,30,17,5,4,15,12,7,3,13,0,19,181,7,276,4,3,0,0,5,3,0,0,4,0,8,42,5,58,23,14,10,0,30,10,3,0,14,0,19,171,3,252,0,3,4,0,8,0,0,0,0,0,4,64,4,85,7,4,0,0,15,10,3,0,0,0,9,73,0,104,10,12,9,0,4,3,0,0,9,0,13,99,4,144,19,19,7,0,14,15,6,3,17,8,24,232,6,327,347,245,117,16,190,164,31,69,252,34,259,2130,99,3376,7,7,7,0,8,3,0,5,8,0,7,23,319,364,796,908,249,37,433,350,58,156,1032,74,764,6601,678,10556,295,555,90,0
505011071,405,631,120,34,200,151,35,64,682,32,546,4619,275,6938,33,27,7,0,10,14,0,5,24,0,23,257,26,387,371,217,153,27,177,132,31,65,268,29,266,2034,138,3354,32,26,10,0,13,20,8,3,18,0,34,236,19,376,18,4,10,4,14,13,3,0,11,0,17,140,9,220,14,12,6,0,13,8,0,0,6,3,14,85,3,148,30,22,12,4,32,24,0,0,12,7,34,305,20,449,3,8,0,0,3,0,0,0,5,0,5,141,0,172,21,9,3,0,20,7,5,0,4,6,13,102,4,159,5,4,5,0,10,3,3,0,8,0,10,123,3,170,62,55,27,0,32,31,10,7,74,8,81,718,25,1024,592,379,240,42,325,257,51,86,433,47,508,4137,243,6449,6,4,0,0,4,0,0,0,6,0,0,28,394,434,996,1012,355,77,532,409,88,147,1121,84,1055,8791,906,13819,412,597,150,0
505011072,759,899,340,59,304,359,70,135,810,68,801,6792,386,10370,33,33,14,0,10,21,0,6,22,0,39,231,12,360,259,154,114,20,83,107,16,34,153,25,189,1268,65,2130,50,24,17,4,18,29,8,6,34,4,44,335,11,500,37,18,19,13,27,25,3,4,15,4,32,208,19,368,13,11,7,0,12,0,0,0,12,0,5,70,0,105,33,21,21,6,32,32,10,3,20,6,21,239,10,377,13,7,4,0,6,0,0,0,8,0,10,158,0,193,23,9,10,0,21,10,0,0,13,4,19,102,9,171,16,12,10,0,7,9,0,0,22,3,18,184,7,264,54,47,34,8,24,40,4,14,50,7,68,548,24,819,527,322,256,53,250,273,47,74,347,57,450,3338,156,5265,11,3,7,0,3,7,0,0,4,0,11,22,290,343,1297,1225,604,117,554,632,116,214,1158,123,1261,10151,833,15982,417,654,198,0
505011073,763,924,305,34,378,358,77,136,893,62,812,5732,323,9295,51,37,18,0,12,21,4,12,29,5,25,246,19,398,208,92,67,8,79,76,15,49,103,12,120,713,53,1316,53,24,17,0,15,24,4,5,27,5,35,304,6,445,48,13,9,3,39,27,5,0,26,4,26,190,14,333,0,3,0,0,4,0,0,0,4,0,0,56,0,67,38,17,11,3,29,21,0,3,20,6,33,272,11,407,6,4,5,0,0,5,4,0,3,0,11,168,7,200,18,12,11,0,24,13,0,9,10,0,19,134,7,214,21,17,4,0,12,7,0,0,21,0,19,120,0,184,16,28,12,0,21,11,5,6,23,0,27,265,5,380,463,242,152,30,241,206,34,91,259,30,312,2460,117,3951,9,6,0,0,0,10,3,3,5,0,3,35,416,470,1234,1169,459,63,624,574,112,236,1154,92,1129,8224,859,13723,379,677,146,0
505011074,406,557,112,15,192,167,34,64,623,36,450,4022,216,6084,34,16,7,0,8,13,3,8,20,0,24,176,14,272,276,157,96,18,139,110,17,47,174,24,186,1208,65,2119,25,14,12,3,20,12,0,3,22,0,20,255,10,370,25,7,8,3,13,10,0,3,7,5,15,141,10,216,10,3,0,0,4,11,0,4,4,0,7,54,0,84,21,12,4,0,10,10,3,4,9,0,16,162,8,228,0,0,0,0,5,0,0,0,5,0,7,87,6,113,9,0,0,0,8,7,0,0,3,0,6,66,6,95,8,3,4,0,3,0,0,0,9,0,9,78,0,104,35,26,19,3,13,19,0,4,36,0,34,318,11,472,449,245,161,24,212,191,28,70,291,43,329,2541,126,4076,5,0,0,0,3,0,0,5,4,0,0,34,367,421,866,804,275,45,412,368,67,140,922,81,774,6595,711,10572,335,461,108,8
505011075,498,532,208,28,192,256,35,93,505,36,469,4756,246,7040,15,18,13,0,9,16,0,0,7,0,14,159,3,224,192,96,73,7,63,90,10,36,97,13,152,1036,42,1654,28,16,16,0,11,19,0,6,23,3,21,205,9,308,29,9,28,4,22,29,7,6,14,4,31,172,10,294,7,0,6,0,4,0,0,0,3,0,7,47,5,72,18,10,12,0,20,14,0,4,6,0,17,159,5,236,3,8,0,0,15,0,0,0,5,0,9,75,0,111,10,12,7,0,18,10,0,10,10,3,15,87,3,144,12,10,0,0,5,5,0,0,12,0,12,127,0,173,43,36,19,0,22,21,0,3,34,0,42,450,14,651,367,207,172,20,189,205,24,65,215,34,323,2505,92,3863,15,0,0,0,4,0,0,3,0,3,0,25,243,292,878,740,386,45,391,466,62,162,718,70,789,7289,583,11200,312,403,157,7
