SA2_CODE_2021,M_0_149_CFNC,M_0_149_CF_C_und15,M_0_149_CFNC_und15,M_0_149_1PF_C_und15,M_0_149_1PFNC_und15,M_0_149_OthF,M_0_149_Tot,M_150_299_CFNC,M_150_299_CF_C_und15,M_150_299_CFNC_und15,M_150_299_1PF_C_und15,M_150_299_1PFNC_und15,M_150_299_OthF,M_150_299_Tot,M_300_449_CFNC,M_300_449_CF_C_und15,M_300_449_CFNC_und15,M_300_449_1PF_C_und15,M_300_449_1PFNC_und15,M_300_449_OthF,M_300_449_Tot,M_450_599_CFNC,M_450_599_CF_C_und15,M_450_599_CFNC_und15,M_450_599_1PF_C_und15,M_450_599_1PFNC_und15,M_450_599_OthF,M_450_599_Tot,M_600_799_CFNC,M_600_799_CF_C_und15,M_600_799_CFNC_und15,M_600_799_1PF_C_und15,M_600_799_1PFNC_und15,M_600_799_OthF,M_600_799_Tot,M_800_999_CFNC,M_800_999_CF_C_und15,M_800_999_CFNC_und15,M_800_999_1PF_C_und15,M_800_999_1PFNC_und15,M_800_999_OthF,M_800_999_Tot,M_1000_1199_CFNC,M_1000_1199_CF_C_und15,M_1000_1199_CFNC_und15,M_1000_1199_1PF_C_und15,M_1000_1199_1PFNC_und15,M_1000_1199_OthF,M_1000_1199_Tot,M_1200_1399_CFNC,M_1200_1399_CF_C_und15,M_1200_1399_CFNC_und15,M_1200_1399_1PF_C_und15,M_1200_1399_1PFNC_und15,M_1200_1399_OthF,M_1200_1399_Tot,M_1400_1599_CFNC,M_1400_1599_CF_C_und15,M_1400_1599_CFNC_und15,M_1400_1599_1PF_C_und15,M_1400_1599_1PFNC_und15,M_1400_1599_OthF,M_1400_1599_Tot,M_1600_1799_CFNC,M_1600_1799_CF_C_und15,M_1600_1799_CFNC_und15,M_1600_1799_1PF_C_und15,M_1600_1799_1PFNC_und15,M_1600_1799_OthF,M_1600_1799_Tot,M_1800_1999_CFNC,M_1800_1999_CF_C_und15,M_1800_1999_CFNC_und15,M_1800_1999_1PF_C_und15,M_1800_1999_1PFNC_und15,M_1800_1999_OthF,M_1800_1999_Tot,M_2000_2199_CFNC,M_2000_2199_CF_C_und15,M_2000_2199_CFNC_und15,M_2000_2199_1PF_C_und15,M_2000_2199_1PFNC_und15,M_2000_2199_OthF,M_2000_2199_Tot,M_2200_2399_CFNC,M_2200_2399_CF_C_und15,M_2200_2399_CFNC_und15,M_2200_2399_1PF_C_und15,M_2200_2399_1PFNC_und15,M_2200_2399_OthF,M_2200_2399_Tot,M_2400_2599_CFNC,M_2400_2599_CF_C_und15,M_2400_2599_CFNC_und15,M_2400_2599_1PF_C_und15,M_2400_2599_1PFNC_und15,M_2400_2599_OthF,M_2400_2599_Tot,M_2600_2999_CFNC,M_2600_2999_CF_C_und15,M_2600_2999_CFNC_und15,M_2600_2999_1PF_C_und15,M_2600_2999_1PFNC_und15,M_2600_2999_OthF,M_2600_2999_Tot,M_3000_3999_CFNC,M_3000_3999_CF_C_und15,M_3000_3999_CFNC_und15,M_3000_3999_1PF_C_und15,M_3000_3999_1PFNC_und15,M_3000_3999_OthF,M_3000_3999_Tot,M_4000_4999_CFNC,M_4000_4999_CF_C_und15,M_4000_4999_CFNC_und15,M_4000_4999_1PF_C_und15,M_4000_4999_1PFNC_und15,M_4000_4999_OthF,M_4000_4999_Tot,M_5000over_CFNC,M_5000over_CF_C_und15,M_5000over_CFNC_und15,M_5000over_1PF_C_und15,M_5000over_1PFNC_und15,M_5000over_OthF,M_5000over_Tot,M_NS_CFNC,M_NS_CF_C_und15,M_NS_CFNC_und15,M_NS_1PF_C_und15,M_NS_1PFNC_und15,M_NS_OthF,M_NS_Tot,Tot_CFNC,Tot_CF_C_und15,Tot_CFNC_und15,Tot_1PF_C_und15,Tot_1PFNC_und15,Tot_OthF,Tot_Tot
510031273,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,3,0,3,0,0,0,0,5,0,0,0,0,0,0,8,6,3,0,0,0,0,10,6,7,0,0,0,0,13,0,6,0,0,0,0,5,3,4,0,0,0,0,10,0,10,0,0,0,0,11,7,9,6,0,0,5,22,3,11,0,0,0,0,13,0,3,0,0,0,0,10,5,12,0,0,0,0,18,4,20,0,0,0,0,34,0,10,0,0,0,0,15,0,3,4,0,0,0,9,3,5,0,0,0,0,4,57,115,21,9,3,5,204
511011274,16,5,8,0,4,0,32,10,0,5,0,0,0,11,3,5,0,0,0,0,19,9,7,4,0,0,0,20,18,19,7,0,0,0,47,27,28,6,5,8,0,75,31,27,11,15,9,3,96,47,53,14,10,10,0,137,33,54,11,7,4,0,110,35,59,13,6,5,0,119,22,48,20,3,3,0,100,46,50,18,0,7,5,120,11,25,5,0,4,0,47,9,15,8,0,4,0,37,22,34,14,6,0,0,76,23,31,13,0,0,0,65,4,9,3,0,0,0,22,5,8,3,0,0,0,14,27,28,15,3,3,3,67,402,504,175,60,53,15,1204
511011275,11,13,0,0,0,0,35,3,0,0,0,0,0,6,0,3,0,0,0,0,5,8,7,0,0,0,0,8,4,8,0,0,0,0,12,9,8,0,0,0,0,10,5,6,0,7,0,0,21,9,0,0,0,0,0,11,3,3,0,0,0,0,10,9,3,0,0,0,0,14,3,0,0,0,0,0,8,3,4,0,0,0,0,11,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,4,3,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,4,0,0,0,0,10,77,62,20,8,8,5,167
511021276,9,4,5,0,0,0,15,0,0,0,0,0,0,0,0,3,0,0,0,0,7,4,0,3,0,0,0,10,3,10,0,3,3,0,20,5,8,4,3,0,0,19,13,12,3,5,0,0,36,11,11,0,3,0,0,28,4,7,0,6,0,0,19,11,7,5,0,4,0,25,4,0,0,0,0,0,6,11,15,6,0,0,0,30,0,4,0,0,0,0,3,0,9,3,0,0,0,10,9,7,0,5,0,0,15,9,4,0,0,4,0,20,5,4,6,0,0,0,9,0,3,5,0,0,0,8,10,5,4,0,0,0,27,104,116,43,23,20,0,299
511021277,6,3,0,0,0,0,9,0,0,0,0,0,0,0,7,0,0,0,0,0,6,6,0,0,0,0,0,7,7,0,5,0,0,0,8,4,3,3,0,0,0,14,6,9,0,0,0,0,22,9,14,0,3,4,0,23,5,4,0,0,0,0,15,6,22,4,0,0,0,34,10,13,4,0,0,0,26,23,8,8,0,0,0,40,14,12,0,0,0,0,28,7,10,0,0,0,0,10,11,9,10,0,0,0,29,16,8,3,0,4,0,28,5,3,0,0,0,0,12,8,3,6,0,0,0,14,7,8,0,0,0,0,15,142,139,38,7,18,0,343
511031278,11,0,0,3,0,0,21,0,4,0,0,0,0,3,7,4,0,0,0,0,7,3,6,4,0,0,0,16,11,16,4,7,5,0,43,20,18,6,8,0,0,58,32,22,13,7,0,0,76,34,43,13,8,5,0,111,25,38,9,8,3,0,81,26,29,11,7,3,0,78,13,17,4,0,0,0,45,14,26,11,7,0,0,67,5,12,4,0,0,0,20,0,4,0,0,0,0,5,7,3,3,0,0,0,21,14,9,4,0,0,0,28,0,3,0,0,0,0,6,0,3,4,0,0,0,8,16,10,10,4,3,0,47,246,276,93,62,42,5,735
511031279,15,6,6,0,6,0,23,5,6,0,0,0,0,9,6,4,0,0,0,0,17,8,9,5,0,5,0,20,20,17,6,3,7,0,51,32,33,9,7,3,3,79,32,45,8,10,6,0,106,35,63,18,11,8,4,134,44,79,22,5,4,0,164,51,78,17,7,9,0,166,30,50,8,6,3,3,99,44,92,22,4,11,3,173,22,48,5,0,0,3,79,13,23,6,6,0,0,46,23,56,17,4,4,0,108,43,60,23,5,3,0,138,14,17,5,0,0,0,40,9,4,9,0,0,0,26,28,36,18,7,0,0,79,461,724,209,78,66,21,1554
511031280,4,5,6,0,0,0,18,0,4,0,0,0,0,0,5,0,0,0,0,0,9,8,3,6,0,0,0,13,9,10,4,0,3,0,30,17,24,4,6,0,0,53,23,39,12,4,6,0,84,35,46,9,11,10,0,98,40,77,11,6,6,0,135,38,61,19,5,4,0,126,27,58,10,4,3,0,105,42,75,16,8,3,0,144,12,24,0,0,0,0,40,15,16,3,0,0,0,35,19,35,15,0,3,0,70,22,26,12,3,0,0,58,7,6,4,0,0,0,23,4,9,3,0,0,0,14,19,25,6,0,0,0,49,334,541,130,58,38,3,1099
511031281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511031282,0,0,0,0,0,0,6,0,6,0,0,0,0,11,11,8,0,7,3,0,27,12,9,0,0,0,0,25,17,16,5,0,3,0,37,17,18,0,6,5,0,49,17,19,13,3,3,0,51,10,20,5,0,3,0,39,10,8,4,5,0,0,20,10,4,0,0,0,0,12,0,0,0,0,0,0,0,0,3,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,4,13,3,4,0,3,0,22,126,109,34,25,23,0,314
511031283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,3,0,0,0,8,0,7,0,0,0,0,12,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,15,12,6,0,0,0,37
511031284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511041285,7,5,0,0,0,0,16,4,0,0,0,0,0,13,5,0,0,0,0,0,10,8,4,0,0,5,0,24,14,12,5,5,13,0,59,24,25,5,4,8,0,74,36,25,14,10,8,4,89,35,49,7,9,16,0,117,26,45,4,5,10,0,92,28,31,11,4,5,0,77,22,13,0,0,7,0,47,23,38,17,7,5,0,85,3,10,8,0,0,0,15,3,3,0,0,0,0,3,14,10,0,0,0,0,33,19,15,11,0,0,0,49,6,4,4,0,0,0,17,9,3,4,0,0,0,16,12,17,4,7,3,3,45,301,317,98,63,76,8,867
511041286,17,3,3,0,3,0,30,0,0,0,0,3,0,5,11,0,8,4,0,0,19,5,3,0,0,0,0,7,20,14,9,9,5,0,52,15,19,13,4,4,0,58,24,14,20,12,12,0,77,38,41,18,6,9,0,113,18,23,15,4,10,0,63,29,35,9,4,3,0,81,23,27,9,6,0,0,59,34,45,13,8,6,0,101,8,20,5,0,0,0,34,3,14,0,0,0,0,20,10,30,15,0,5,0,62,27,26,19,0,0,0,70,6,9,3,0,0,0,23,4,8,4,0,0,0,12,19,19,6,4,5,0,56,299,360,156,72,58,7,953
511041287,10,13,3,0,0,0,30,0,0,0,0,0,0,0,8,4,0,0,0,0,15,3,0,0,0,0,0,9,13,8,3,0,0,0,26,17,12,9,0,6,0,51,33,28,5,7,3,0,80,20,42,11,11,11,0,94,28,58,12,10,6,0,117,34,73,12,12,8,0,134,13,38,8,7,5,0,74,36,70,18,6,4,0,134,21,26,6,0,0,0,55,4,19,3,0,0,0,28,22,32,9,0,0,0,65,21,38,18,6,0,0,76,14,8,0,5,0,0,32,7,3,8,0,0,0,18,18,16,14,3,5,0,57,323,489,140,68,54,9,1083
511041288,20,6,3,0,4,3,37,3,5,3,0,0,0,11,11,8,0,0,0,0,27,9,5,0,0,0,0,16,19,9,6,5,0,0,33,26,13,13,9,7,0,58,36,30,4,12,0,0,79,36,52,5,16,10,0,118,33,63,19,10,4,0,124,44,60,13,17,5,6,149,14,54,18,5,4,0,101,33,92,30,4,7,0,165,10,22,10,0,6,4,49,0,11,3,0,0,0,22,19,31,18,0,0,0,67,19,43,8,5,0,0,75,14,12,5,0,0,0,23,6,11,6,0,0,0,24,21,28,15,3,0,0,68,377,552,175,86,49,12,1249
511041289,6,3,0,0,0,0,16,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,4,0,0,0,6,7,0,3,0,0,0,13,5,3,0,0,0,0,17,12,7,4,0,0,0,25,10,9,4,0,0,0,29,11,11,9,0,0,0,27,9,11,3,0,0,0,24,4,12,3,0,0,0,27,11,17,3,0,0,0,34,5,3,3,0,0,0,10,4,4,0,0,0,0,7,4,4,0,0,0,0,12,0,3,7,0,0,0,16,0,0,0,0,0,0,3,6,0,3,0,0,0,4,11,9,3,3,3,0,30,113,106,54,14,12,0,303
511041290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,8,0,0,4,0,0,0,9,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,0,4,0,0,33
511041291,18,4,5,0,0,0,30,0,3,0,0,0,0,5,11,6,3,0,3,0,20,5,9,0,0,0,0,14,16,9,4,0,0,0,21,4,10,7,0,0,0,13,10,4,0,0,0,0,13,8,3,0,4,0,0,17,11,3,0,0,0,0,16,0,5,0,0,0,0,5,0,0,0,0,0,0,4,7,4,0,0,0,0,17,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,3,0,0,3,0,16,98,61,23,3,10,0,205
511041292,13,9,0,0,0,0,23,6,0,0,0,0,0,9,12,4,0,0,4,0,19,7,0,0,0,0,0,12,5,3,6,0,0,0,22,11,3,0,0,0,0,26,14,9,4,0,5,0,37,13,13,10,4,3,0,39,9,10,9,0,0,0,31,14,17,7,0,0,0,36,10,11,5,0,0,0,22,14,17,3,3,0,0,36,3,3,0,0,0,0,12,0,0,0,0,0,0,7,11,10,0,0,0,0,23,13,10,4,0,0,0,28,0,6,0,0,0,0,9,10,4,0,0,0,0,13,22,7,4,0,0,0,42,178,144,53,26,16,0,417
597979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
