SA2_CODE_2021,F_GrpH_Mem_0_14,F_GrpH_Mem_15_24,F_GrpH_Mem_25_34,F_GrpH_Mem_35_44,F_GrpH_Mem_45_54,F_GrpH_Mem_55_64,F_GrpH_Mem_65_74,F_GrpH_Mem_75_84,F_GrpH_Mem_85ov,F_GrpH_Mem_Tot,F_LonePsn_0_14,F_LonePsn_15_24,F_LonePsn_25_34,F_LonePsn_35_44,F_LonePsn_45_54,F_LonePsn_55_64,F_LonePsn_65_74,F_LonePsn_75_84,F_LonePsn_85ov,F_LonePsn_Tot,F_Vis_within_Aus_0_14,F_Vis_within_Aus_15_24,F_Vis_within_Aus_25_34,F_Vis_within_Aus_35_44,F_Vis_within_Aus_45_54,F_Vis_within_Aus_55_64,F_Vis_within_Aus_65_74,F_Vis_within_Aus_75_84,F_Vis_within_Aus_85ov,F_Vis_within_Aus_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ptn_in_RM_0_14,P_Ptn_in_RM_15_24,P_Ptn_in_RM_25_34,P_Ptn_in_RM_35_44,P_Ptn_in_RM_45_54,P_Ptn_in_RM_55_64,P_Ptn_in_RM_65_74,P_Ptn_in_RM_75_84,P_Ptn_in_RM_85ov,P_Ptn_in_RM_Tot,P_Ptn_in_DFM_0_14,P_Ptn_in_DFM_15_24,P_Ptn_in_DFM_25_34,P_Ptn_in_DFM_35_44,P_Ptn_in_DFM_45_54,P_Ptn_in_DFM_55_64,P_Ptn_in_DFM_65_74,P_Ptn_in_DFM_75_84,P_Ptn_in_DFM_85ov,P_Ptn_in_DFM_Tot,P_LonePnt_0_14,P_LonePnt_15_24,P_LonePnt_25_34,P_LonePnt_35_44,P_LonePnt_45_54,P_LonePnt_55_64,P_LonePnt_65_74,P_LonePnt_75_84,P_LonePnt_85ov,P_LonePnt_Tot,P_CU15_0_14,P_CU15_15_24,P_CU15_25_34,P_CU15_35_44,P_CU15_45_54,P_CU15_55_64,P_CU15_65_74,P_CU15_75_84,P_CU15_85ov,P_CU15_Tot,P_DpStu_0_14,P_DpStu_15_24,P_DpStu_25_34,P_DpStu_35_44,P_DpStu_45_54,P_DpStu_55_64,P_DpStu_65_74,P_DpStu_75_84,P_DpStu_85ov,P_DpStu_Tot,P_NDpChl_0_14,P_NDpChl_15_24,P_NDpChl_25_34,P_NDpChl_35_44,P_NDpChl_45_54,P_NDpChl_55_64,P_NDpChl_65_74,P_NDpChl_75_84,P_NDpChl_85ov,P_NDpChl_Tot,P_OthRI_0_14,P_OthRI_15_24,P_OthRI_25_34,P_OthRI_35_44,P_OthRI_45_54,P_OthRI_55_64,P_OthRI_65_74,P_OthRI_75_84,P_OthRI_85ov,P_OthRI_Tot,P_URI_in_FH_0_14,P_URI_in_FH_15_24,P_URI_in_FH_25_34,P_URI_in_FH_35_44,P_URI_in_FH_45_54,P_URI_in_FH_55_64,P_URI_in_FH_65_74,P_URI_in_FH_75_84,P_URI_in_FH_85ov,P_URI_in_FH_Tot,P_GrpH_Mem_0_14,P_GrpH_Mem_15_24,P_GrpH_Mem_25_34,P_GrpH_Mem_35_44,P_GrpH_Mem_45_54,P_GrpH_Mem_55_64,P_GrpH_Mem_65_74,P_GrpH_Mem_75_84,P_GrpH_Mem_85ov,P_GrpH_Mem_Tot,P_LonePsn_0_14,P_LonePsn_15_24,P_LonePsn_25_34,P_LonePsn_35_44,P_LonePsn_45_54,P_LonePsn_55_64,P_LonePsn_65_74,P_LonePsn_75_84,P_LonePsn_85ov,P_LonePsn_Tot,P_Vis_within_Aus_0_14,P_Vis_within_Aus_15_24,P_Vis_within_Aus_25_34,P_Vis_within_Aus_35_44,P_Vis_within_Aus_45_54,P_Vis_within_Aus_55_64,P_Vis_within_Aus_65_74,P_Vis_within_Aus_75_84,P_Vis_within_Aus_85ov,P_Vis_within_Aus_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
507051193,..,20,13,6,23,20,8,11,4,106,..,17,25,25,58,99,117,84,36,464,15,21,17,8,10,5,15,7,0,101,1012,643,639,645,712,710,461,271,72,5156,..,8,318,567,668,852,499,283,46,3233,..,138,360,232,188,121,45,16,0,1101,..,24,130,165,176,90,36,26,13,666,2067,..,..,..,..,..,..,..,..,2067,..,432,..,..,..,..,..,..,..,432,..,423,229,60,37,21,7,0,0,773,..,71,35,14,23,43,27,27,13,254,..,34,21,17,9,12,4,3,0,106,..,51,38,20,37,47,25,12,0,228,..,35,92,106,134,197,178,125,45,911,41,42,30,24,21,16,18,5,0,198,2105,1265,1246,1206,1290,1395,836,493,127,9969
507051312,..,17,28,5,6,9,7,0,0,75,..,20,82,49,47,75,84,51,11,410,13,21,17,7,7,12,6,0,0,87,1382,688,1165,881,547,417,335,158,24,5590,..,41,832,950,646,483,363,193,17,3530,..,209,693,264,138,65,25,16,0,1413,..,23,124,168,99,39,16,10,0,483,2872,..,..,..,..,..,..,..,..,2872,..,445,..,..,..,..,..,..,..,445,..,302,138,28,9,11,0,0,0,491,..,48,51,29,21,29,31,13,7,227,..,45,34,11,7,8,0,4,0,110,..,47,87,23,15,23,13,0,0,209,..,44,183,118,98,127,127,70,11,782,32,36,28,15,16,18,10,6,0,158,2907,1242,2170,1602,1052,801,589,308,40,10713
507051313,..,29,39,20,20,17,18,9,0,158,..,32,92,73,77,116,160,120,25,694,47,45,40,17,12,19,10,7,3,200,3387,1557,2091,2101,1544,1000,673,366,67,12789,..,61,1513,2576,2003,1242,806,433,53,8692,..,311,1092,560,318,143,48,24,4,2496,..,38,244,372,266,119,35,26,11,1108,6751,..,..,..,..,..,..,..,..,6751,..,1390,..,..,..,..,..,..,..,1390,..,892,264,74,42,15,0,0,0,1282,..,110,81,38,37,71,59,21,13,430,..,60,69,17,15,15,8,3,0,180,..,71,129,56,51,36,36,11,0,392,..,59,227,178,192,196,227,165,38,1282,83,57,61,36,24,29,14,13,3,329,6839,3053,3672,3913,2942,1870,1236,690,119,24338
507051314,..,3,4,0,3,0,0,0,0,13,..,6,12,4,4,8,5,3,0,41,3,0,3,0,0,0,0,0,0,14,283,113,214,131,110,88,62,16,4,1024,..,4,181,125,136,122,96,30,4,683,..,36,120,56,25,17,3,4,0,260,..,3,24,24,12,8,7,0,0,81,525,..,..,..,..,..,..,..,..,525,..,82,..,..,..,..,..,..,..,82,..,69,22,3,11,0,0,0,0,109,..,13,5,3,7,6,6,0,3,37,..,9,8,3,0,0,0,0,0,22,..,3,4,0,3,3,0,0,0,19,..,7,23,14,17,15,10,6,3,89,7,4,3,4,0,0,0,0,0,24,534,229,391,233,206,175,124,42,15,1941
509011225,..,48,35,8,19,32,17,11,0,163,..,26,81,69,137,250,332,349,213,1462,19,27,29,17,18,40,40,20,10,227,1010,699,709,726,903,979,972,717,329,7056,..,19,400,642,787,944,957,621,207,4577,..,186,378,218,216,171,99,20,4,1293,..,22,79,181,213,82,33,32,29,663,1999,..,..,..,..,..,..,..,..,1999,..,464,..,..,..,..,..,..,..,464,..,368,143,38,46,45,9,0,0,646,..,91,41,18,18,41,40,24,6,278,..,51,43,18,10,6,5,0,0,135,..,86,77,26,33,57,23,16,0,330,..,67,168,137,240,437,496,463,288,2291,51,55,49,39,49,74,67,39,15,435,2043,1391,1382,1310,1610,1849,1743,1208,552,13104
509011226,..,3,5,0,4,7,6,0,0,21,..,9,7,6,11,34,19,13,3,103,13,3,3,0,4,12,6,0,0,47,319,123,146,182,235,289,180,68,9,1555,..,11,124,220,277,345,265,108,9,1365,..,17,57,60,78,90,36,7,0,350,..,0,6,20,33,12,9,10,3,94,628,..,..,..,..,..,..,..,..,628,..,116,..,..,..,..,..,..,..,116,..,88,56,20,18,4,0,0,0,177,..,7,3,0,4,6,16,4,7,43,..,4,6,0,6,6,3,0,0,20,..,5,9,3,9,6,7,0,0,40,..,15,26,18,39,73,65,35,7,276,24,15,12,5,11,26,15,0,0,111,653,282,292,351,471,567,411,172,25,3225
509011227,..,16,10,4,3,0,3,0,0,34,..,0,10,11,30,58,75,53,23,255,9,6,6,3,11,10,8,4,3,57,469,257,245,292,347,357,301,187,50,2503,..,9,179,299,393,413,391,244,56,1982,..,62,119,107,65,49,34,11,0,451,..,3,29,61,64,35,13,10,6,226,926,..,..,..,..,..,..,..,..,926,..,209,..,..,..,..,..,..,..,209,..,152,64,30,17,10,3,0,0,272,..,16,17,4,3,12,17,8,3,85,..,13,15,5,7,6,0,0,0,42,..,24,12,7,3,8,7,0,0,63,..,13,31,25,54,92,106,69,39,432,9,15,7,11,18,21,17,4,3,101,932,517,471,544,633,637,588,352,108,4781
509011228,..,3,9,0,6,23,14,8,0,69,..,12,19,17,29,80,114,80,42,384,9,10,6,10,15,25,20,12,3,107,476,179,190,342,375,460,448,231,75,2772,..,0,108,327,372,449,502,290,39,2097,..,19,103,123,109,130,80,15,3,574,..,0,12,55,70,37,17,4,6,209,944,..,..,..,..,..,..,..,..,944,..,198,..,..,..,..,..,..,..,198,..,106,26,22,19,15,4,0,0,187,..,6,3,8,7,10,8,7,9,46,..,6,13,3,5,6,3,0,0,42,..,9,15,6,13,34,23,13,4,115,..,15,34,33,74,161,203,128,65,707,23,20,14,29,28,46,46,14,0,222,971,377,325,607,695,883,880,478,127,5334
509011229,..,3,4,4,0,3,5,3,0,19,..,12,12,6,3,24,24,9,6,95,3,0,4,0,3,7,5,0,0,31,254,74,176,166,156,155,113,34,11,1139,..,9,152,236,216,199,163,55,3,1022,..,25,91,47,45,33,10,0,0,258,..,0,18,15,8,6,0,0,0,52,542,..,..,..,..,..,..,..,..,542,..,34,..,..,..,..,..,..,..,34,..,54,16,4,4,0,0,0,0,89,..,10,7,0,6,0,11,0,0,37,..,0,3,0,0,4,0,0,0,10,..,0,9,9,4,10,3,3,0,33,..,31,31,24,36,89,58,26,9,304,11,13,11,12,12,15,14,4,0,91,547,179,331,351,328,363,267,85,18,2469
509011230,..,0,8,0,8,4,11,0,0,30,..,17,19,14,23,39,38,36,26,213,6,3,9,0,6,5,9,11,3,46,371,232,236,224,238,254,219,109,47,1927,..,17,161,243,264,344,275,125,29,1440,..,77,117,68,48,39,20,7,0,381,..,14,32,32,41,19,18,6,3,165,770,..,..,..,..,..,..,..,..,770,..,129,..,..,..,..,..,..,..,129,..,131,46,34,15,3,0,0,0,229,..,39,22,6,7,13,17,7,8,124,..,14,7,4,3,0,0,0,0,38,..,9,49,24,20,21,16,5,0,135,..,41,54,41,72,91,79,56,36,461,15,8,16,12,16,12,12,10,3,98,782,475,506,457,483,545,429,218,82,3980
509011231,..,6,4,3,7,5,0,0,0,29,..,14,10,4,26,30,39,44,23,192,10,12,6,3,4,8,4,3,3,49,353,130,172,236,218,253,177,118,35,1696,..,9,97,289,251,342,246,129,23,1399,..,36,113,63,72,59,18,7,0,375,..,6,16,30,19,16,6,15,5,110,712,..,..,..,..,..,..,..,..,712,..,46,..,..,..,..,..,..,..,46,..,72,37,23,13,4,0,0,0,154,..,20,6,0,4,8,3,4,0,53,..,8,9,4,0,4,4,0,0,24,..,8,7,10,7,13,4,6,0,57,..,36,36,30,62,116,98,73,32,475,9,24,20,6,11,9,10,9,4,98,723,263,343,462,449,580,391,239,64,3511
509011232,..,3,0,0,0,6,0,3,0,21,..,5,0,8,15,49,46,25,18,170,7,3,3,5,8,11,9,3,0,38,244,115,118,166,200,292,248,109,27,1515,..,6,100,184,253,322,356,147,28,1403,..,19,48,52,59,74,39,8,0,299,..,0,10,25,27,16,9,4,0,88,505,..,..,..,..,..,..,..,..,505,..,118,..,..,..,..,..,..,..,118,..,90,47,16,6,4,0,0,0,164,..,5,7,0,8,5,6,6,4,44,..,6,8,3,0,4,0,0,0,25,..,15,10,0,8,12,0,5,0,50,..,10,10,15,41,92,83,40,24,310,6,11,13,3,10,14,14,8,0,77,508,282,242,296,414,540,513,224,57,3068
509011233,..,34,26,0,10,19,12,6,0,115,..,25,32,30,77,120,134,106,27,555,16,14,11,12,7,25,14,9,0,119,1102,609,630,673,743,684,529,294,69,5336,..,53,454,689,769,703,642,338,69,3717,..,148,307,237,194,149,45,23,0,1102,..,11,90,144,134,75,25,15,15,501,2267,..,..,..,..,..,..,..,..,2267,..,428,..,..,..,..,..,..,..,428,..,405,143,46,29,12,6,0,0,641,..,57,25,10,21,27,33,23,11,209,..,37,29,18,12,21,8,0,0,127,..,73,59,23,28,29,26,8,0,242,..,52,85,77,147,219,230,159,48,1014,37,36,30,28,29,32,32,15,6,244,2300,1306,1222,1267,1355,1267,1045,583,149,10488
509011234,..,4,3,0,8,15,6,3,0,34,..,11,8,10,24,61,71,49,25,255,8,13,6,7,8,20,11,0,4,67,374,204,207,250,338,400,352,137,47,2304,..,23,149,250,377,480,418,177,32,1900,..,43,115,90,98,69,61,16,5,488,..,4,21,43,54,19,13,9,10,174,786,..,..,..,..,..,..,..,..,786,..,157,..,..,..,..,..,..,..,157,..,145,49,19,6,7,0,0,0,232,..,12,4,8,9,5,23,4,11,69,..,5,3,3,7,6,0,0,0,31,..,7,14,14,23,28,15,6,0,104,..,22,15,35,67,132,161,80,37,555,17,20,13,9,18,30,22,8,0,128,804,436,390,458,655,782,724,301,88,4634
509011235,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,..,0,0,0,0,4,0,4,0,16,..,6,4,9,11,40,28,25,11,130,3,15,7,6,0,7,9,6,3,58,510,268,236,336,433,432,279,131,35,2658,..,0,162,401,570,632,410,179,27,2390,..,26,104,93,108,73,30,11,0,445,..,3,21,37,48,28,15,9,0,168,1012,..,..,..,..,..,..,..,..,1012,..,240,..,..,..,..,..,..,..,240,..,228,96,29,18,4,0,0,0,380,..,16,3,7,8,16,19,19,16,97,..,11,12,11,3,9,0,0,6,51,..,6,0,3,7,15,11,0,0,45,..,8,17,30,43,72,71,42,12,303,11,26,19,5,5,12,14,6,5,117,1027,561,446,629,816,858,572,277,62,5249
509021237,..,4,0,0,0,0,0,3,0,21,..,8,12,7,20,31,39,42,30,183,5,4,3,6,3,12,4,7,0,46,275,125,149,177,192,218,192,102,46,1480,..,11,121,183,214,278,226,123,24,1177,..,27,82,50,38,63,24,3,0,288,..,0,5,28,23,19,17,7,4,111,538,..,..,..,..,..,..,..,..,538,..,77,..,..,..,..,..,..,..,77,..,73,31,18,16,7,0,0,0,141,..,16,9,4,3,11,14,7,6,77,..,6,7,4,0,4,0,0,0,18,..,12,5,3,7,8,9,8,0,60,..,23,38,23,51,79,103,74,43,436,11,20,10,7,6,13,20,8,4,93,550,261,317,326,368,473,407,226,78,3005
509021238,..,0,0,5,4,9,3,3,0,20,..,18,14,14,19,43,64,33,20,234,4,4,0,3,0,9,6,6,0,39,306,108,155,214,184,243,246,110,24,1576,..,3,109,233,230,265,319,137,10,1311,..,49,88,53,35,52,19,5,0,300,..,0,20,37,31,18,14,13,0,130,623,..,..,..,..,..,..,..,..,623,..,42,..,..,..,..,..,..,..,42,..,70,28,9,12,6,3,0,0,129,..,12,3,8,9,7,7,0,3,54,..,7,5,5,0,4,0,0,0,14,..,6,4,8,4,19,12,10,0,65,..,39,31,42,75,116,145,77,31,558,8,13,11,8,4,16,17,7,3,84,634,239,303,413,406,497,535,236,48,3318
509021239,..,12,45,6,13,12,14,6,0,111,..,13,33,21,31,68,85,72,37,357,22,11,17,9,26,33,25,16,3,151,546,257,395,420,484,643,579,282,75,3678,..,3,179,406,538,755,818,390,65,3148,..,61,212,145,147,127,89,27,0,807,..,8,35,55,66,30,16,9,10,231,1120,..,..,..,..,..,..,..,..,1120,..,202,..,..,..,..,..,..,..,202,..,183,70,45,27,11,0,0,0,337,..,25,18,10,15,22,32,21,11,146,..,15,21,17,9,11,5,4,0,83,..,14,85,12,26,38,31,19,0,227,..,22,67,52,118,200,246,150,45,896,41,21,26,24,50,61,58,27,6,319,1161,557,710,760,983,1270,1296,639,138,7516
509021240,..,4,8,0,4,4,3,4,0,35,..,9,28,7,22,39,51,42,30,223,6,11,0,3,5,16,12,3,0,62,401,156,230,237,245,286,231,125,48,1972,..,4,188,269,302,353,308,138,37,1595,..,67,116,76,65,38,18,6,7,385,..,4,30,28,36,29,7,4,6,146,798,..,..,..,..,..,..,..,..,798,..,74,..,..,..,..,..,..,..,74,..,105,48,18,12,6,0,0,0,186,..,13,3,5,6,10,9,4,0,55,..,10,3,3,0,0,0,0,0,20,..,17,24,9,11,16,9,5,4,91,..,38,59,42,64,99,125,69,34,529,10,28,13,13,23,24,18,13,6,141,812,360,476,461,516,578,495,237,90,4030
509021241,..,6,5,6,0,3,0,4,0,27,..,10,22,15,13,32,37,34,18,183,11,12,9,5,10,10,4,4,8,66,365,148,212,231,233,259,192,110,42,1782,..,13,131,264,280,365,265,118,21,1461,..,49,111,80,60,45,22,3,0,366,..,3,23,27,25,22,8,11,5,125,703,..,..,..,..,..,..,..,..,703,..,68,..,..,..,..,..,..,..,68,..,87,33,17,14,8,0,0,0,163,..,16,5,7,11,5,10,7,3,73,..,14,11,6,0,0,0,0,0,43,..,11,19,15,3,8,6,4,0,60,..,34,53,38,62,90,85,65,30,461,19,20,19,13,24,19,16,5,11,134,722,308,409,459,490,567,409,214,71,3657
509021242,..,0,0,0,5,0,0,0,0,12,..,6,6,4,17,24,29,29,12,135,5,5,3,0,0,8,4,3,0,28,172,64,116,114,170,195,138,71,22,1060,..,3,81,125,188,242,196,81,16,930,..,24,79,43,36,40,18,5,0,240,..,3,7,21,14,13,9,0,0,69,357,..,..,..,..,..,..,..,..,357,..,27,..,..,..,..,..,..,..,27,..,47,24,16,8,6,0,0,0,93,..,4,3,0,5,11,0,3,0,25,..,0,6,0,0,0,4,0,0,17,..,6,3,0,9,7,10,0,0,41,..,26,31,29,75,95,79,53,19,400,5,12,4,8,7,16,15,6,4,71,360,149,237,240,336,428,323,149,44,2265
509021243,..,20,11,8,13,23,10,4,0,92,..,6,28,32,96,155,154,112,62,649,14,17,13,11,13,5,14,3,3,95,896,511,502,550,696,765,630,326,100,4978,..,21,299,504,621,743,764,352,42,3340,..,147,254,172,178,179,68,12,0,1019,..,11,76,129,150,71,43,30,14,522,1805,..,..,..,..,..,..,..,..,1805,..,334,..,..,..,..,..,..,..,334,..,365,147,70,48,22,3,0,0,656,..,60,15,15,16,38,48,27,17,233,..,18,27,9,16,11,4,0,0,86,..,44,39,24,30,43,31,12,0,223,..,25,76,78,164,290,276,190,82,1184,33,32,34,24,27,21,33,8,4,215,1843,1054,974,1024,1248,1416,1265,634,162,9627
509021244,..,0,0,3,6,17,10,5,0,42,..,5,7,6,21,56,63,38,14,204,10,4,7,7,6,12,9,4,0,64,270,143,151,188,301,411,334,142,35,1968,..,0,65,177,320,480,436,195,21,1707,..,25,65,68,84,74,43,13,0,365,..,6,23,34,41,21,13,0,5,147,560,..,..,..,..,..,..,..,..,560,..,122,..,..,..,..,..,..,..,122,..,110,58,30,15,8,4,0,0,222,..,21,6,3,4,13,23,8,4,86,..,8,6,0,3,3,3,0,0,38,..,0,10,5,15,32,33,12,0,105,..,5,21,19,51,120,146,68,29,469,11,19,21,13,14,26,19,6,0,126,567,318,276,353,544,790,718,310,69,3942
509021245,..,3,11,0,3,10,13,0,0,41,..,7,8,13,26,75,93,90,23,334,5,0,7,0,7,13,8,3,3,57,335,122,158,235,274,416,431,217,58,2253,..,3,93,256,294,452,518,231,51,1900,..,24,78,70,71,81,72,20,0,414,..,3,21,39,38,27,24,13,7,178,629,..,..,..,..,..,..,..,..,629,..,90,..,..,..,..,..,..,..,90,..,111,57,28,27,17,4,0,0,237,..,12,6,7,0,17,21,10,8,90,..,6,11,0,3,3,6,4,0,30,..,5,12,5,9,21,25,8,0,80,..,13,28,26,54,160,200,160,42,681,9,9,10,17,12,30,23,14,3,133,644,271,316,439,511,807,899,460,115,4460
509031246,..,0,0,5,3,0,0,0,0,13,..,6,13,3,11,38,47,51,17,189,5,10,3,4,4,12,8,6,0,48,266,96,143,159,198,221,213,135,32,1469,..,3,97,193,244,269,303,152,35,1302,..,38,88,58,40,41,19,7,0,290,..,0,6,17,26,13,10,7,4,92,512,..,..,..,..,..,..,..,..,512,..,40,..,..,..,..,..,..,..,40,..,84,29,13,10,7,0,0,0,159,..,6,0,4,9,8,9,3,3,44,..,0,4,0,8,0,4,0,0,13,..,14,5,3,5,5,0,4,0,31,..,26,31,16,49,97,108,67,29,417,5,15,11,7,15,18,18,3,0,99,519,231,272,328,398,465,471,255,74,3007
509031247,..,4,3,0,3,10,4,0,0,23,..,4,12,6,18,32,26,30,10,149,6,7,7,3,3,14,12,3,0,66,348,89,189,231,227,253,180,101,21,1635,..,3,153,297,303,339,252,122,23,1491,..,42,106,78,81,42,16,3,0,367,..,7,9,24,18,12,7,3,0,81,695,..,..,..,..,..,..,..,..,695,..,31,..,..,..,..,..,..,..,31,..,61,25,7,8,0,0,0,0,103,..,9,6,0,9,4,11,3,3,48,..,5,5,5,4,0,0,0,0,14,..,13,10,3,9,12,6,0,0,58,..,32,38,36,63,102,90,56,14,432,17,21,16,7,19,17,22,15,0,136,717,221,373,457,506,536,406,210,44,3473
509031248,..,6,5,0,0,0,0,0,0,9,..,4,8,8,10,30,19,13,10,99,5,3,0,0,4,7,5,3,0,25,207,77,113,126,137,156,124,48,21,1009,..,0,67,148,160,161,175,64,21,795,..,11,64,35,53,47,18,4,0,230,..,0,17,15,15,13,3,3,7,75,430,..,..,..,..,..,..,..,..,430,..,47,..,..,..,..,..,..,..,47,..,50,25,6,4,5,0,0,0,95,..,7,3,3,4,7,8,8,4,41,..,4,7,0,7,0,3,0,0,16,..,10,5,0,4,3,3,0,0,21,..,7,13,16,26,61,54,25,8,211,6,7,4,5,10,10,10,4,0,62,443,143,207,237,285,309,271,108,33,2030
509031249,..,7,7,4,11,5,0,0,0,34,..,14,22,20,41,56,65,73,35,315,9,13,3,5,4,9,3,5,0,42,338,211,207,229,227,269,207,141,56,1886,..,7,124,206,229,285,249,120,27,1246,..,59,109,61,48,35,20,3,0,349,..,3,36,56,53,27,14,10,6,199,649,..,..,..,..,..,..,..,..,649,..,119,..,..,..,..,..,..,..,119,..,116,38,20,21,10,3,0,0,204,..,19,15,0,3,11,10,10,0,70,..,21,10,6,3,0,0,0,0,31,..,19,34,12,13,10,4,10,0,105,..,31,62,39,86,110,121,91,55,605,8,23,9,10,14,8,9,9,6,92,656,419,427,406,474,501,431,251,95,3664
509031250,..,7,3,4,3,15,7,0,0,43,..,5,11,8,35,51,57,40,20,223,0,5,11,0,10,10,14,8,0,48,348,150,196,220,286,354,277,132,38,2001,..,4,146,290,292,443,393,175,35,1779,..,51,118,61,79,63,13,8,0,391,..,9,16,34,35,14,14,15,4,142,733,..,..,..,..,..,..,..,..,733,..,81,..,..,..,..,..,..,..,81,..,90,28,23,21,4,6,0,0,167,..,12,5,4,7,10,7,6,0,52,..,6,5,0,4,4,0,0,0,27,..,20,16,12,13,18,13,3,0,99,..,24,36,36,88,121,123,83,39,546,4,15,11,7,26,25,18,5,0,105,740,304,375,461,561,702,595,303,81,4122
510011262,..,53,131,44,22,17,18,0,0,284,..,29,100,69,97,152,88,36,0,560,25,36,36,35,18,20,20,0,0,198,1410,664,1118,1115,826,643,293,86,17,6162,..,18,413,916,723,526,283,58,11,2942,..,123,694,512,349,211,58,13,0,1959,..,29,109,202,153,76,48,14,4,634,2858,..,..,..,..,..,..,..,..,2858,..,348,..,..,..,..,..,..,..,348,..,338,105,47,26,0,5,0,0,515,..,123,49,29,45,38,20,17,8,341,..,59,110,29,28,17,0,0,0,245,..,81,217,81,52,48,39,8,5,523,..,56,164,153,197,283,177,63,8,1102,63,75,60,54,39,44,27,4,5,373,2917,1251,1932,2019,1613,1244,653,178,37,11843
510011263,..,11,17,9,8,5,0,0,0,45,..,18,38,36,35,55,32,11,6,235,19,23,21,15,17,14,9,0,0,106,639,419,485,372,316,284,145,41,7,2724,..,82,262,226,218,203,121,34,3,1136,..,99,232,165,127,102,26,9,0,756,..,32,111,84,70,35,28,6,4,369,1310,..,..,..,..,..,..,..,..,1310,..,83,..,..,..,..,..,..,..,83,..,253,79,49,13,7,0,0,0,404,..,147,77,74,53,58,32,10,5,451,..,10,7,8,0,6,3,0,0,40,..,11,34,12,18,13,10,3,0,97,..,37,97,80,102,117,98,20,4,551,42,43,34,24,29,28,15,0,0,200,1349,797,927,721,624,564,321,78,15,5396
510011264,..,8,5,0,5,0,5,0,0,23,..,7,25,19,17,33,22,4,0,120,11,15,11,11,3,4,0,0,0,57,395,289,289,239,176,123,82,23,7,1615,..,41,117,130,90,59,32,9,0,479,..,47,126,99,78,25,22,10,0,398,..,27,73,77,56,25,27,12,3,297,827,..,..,..,..,..,..,..,..,827,..,86,..,..,..,..,..,..,..,86,..,189,64,31,13,3,0,0,0,300,..,141,50,46,45,31,18,9,7,349,..,4,8,5,3,0,4,0,0,23,..,9,18,3,8,3,5,0,0,46,..,17,45,42,45,56,34,5,0,245,23,13,23,13,4,14,0,0,0,100,847,581,523,446,341,217,141,44,9,3147
510011265,..,14,42,10,5,9,3,4,0,89,..,21,60,41,50,50,34,19,0,268,3,11,16,15,12,19,5,3,0,79,710,343,526,461,410,332,130,38,5,2955,..,10,189,299,306,311,128,30,0,1275,..,114,326,239,173,94,39,5,0,974,..,26,78,92,87,41,19,5,0,360,1408,..,..,..,..,..,..,..,..,1408,..,121,..,..,..,..,..,..,..,121,..,191,66,36,15,5,0,0,0,317,..,81,62,28,42,45,24,10,7,289,..,13,28,17,13,11,5,0,0,78,..,37,85,22,16,28,9,6,0,205,..,36,107,72,113,106,77,36,0,546,16,25,29,23,18,32,12,4,0,154,1423,649,964,829,780,669,307,94,6,5732
510011266,..,3,5,0,3,5,0,0,0,25,..,7,11,13,8,17,13,5,0,81,3,5,3,6,0,4,0,0,0,24,263,132,154,143,104,115,56,16,7,981,..,21,55,74,82,80,50,19,0,377,..,28,96,81,46,41,10,0,0,297,..,14,26,45,32,26,12,3,0,165,522,..,..,..,..,..,..,..,..,522,..,45,..,..,..,..,..,..,..,45,..,109,44,17,9,4,0,0,0,181,..,40,21,10,18,11,15,4,0,113,..,6,0,0,0,0,0,3,0,6,..,7,19,4,3,15,7,0,0,49,..,3,25,22,26,38,27,13,0,161,9,7,6,11,0,8,3,0,0,38,533,268,291,262,209,215,117,45,13,1949
510021267,..,0,0,0,0,0,0,0,0,3,..,4,11,3,6,8,8,4,0,44,0,7,0,4,7,0,0,4,0,17,187,119,132,112,79,70,40,19,7,760,..,17,57,66,55,43,33,16,0,280,..,32,99,62,32,24,4,0,0,251,..,9,22,27,14,20,3,4,3,106,388,..,..,..,..,..,..,..,..,388,..,28,..,..,..,..,..,..,..,28,..,74,29,12,4,0,0,0,0,125,..,64,28,28,18,15,21,3,4,187,..,3,4,0,0,0,0,0,0,8,..,0,3,0,7,0,0,0,0,18,..,7,23,11,27,26,24,11,0,134,10,8,11,13,12,6,0,4,0,64,396,245,268,224,180,142,88,39,12,1583
