SA2_CODE_2021,POL_CL_Oth_SEO,POL_CL_Oth_UOLSE_VWorW,POL_CL_Oth_UOLSE_NWorNAA,POL_CL_Oth_UOLSE_Tot,POL_CL_Oth_NS,POL_CL_Oth_Tot,POL_CL_Tot_SEO,POL_CL_Tot_UOLSE_VWorW,POL_CL_Tot_UOLSE_NWorNAA,POL_CL_Tot_UOLSE_Tot,POL_CL_Tot_NS,POL_CL_Tot_Tot,POL_Croatian_SEO,POL_Croatian_UOLSE_VWorW,POL_Croatian_UOLSE_NWorNAA,POL_Croatian_UOLSE_Tot,POL_Croatian_NS,POL_Croatian_Tot,POL_French_SEO,POL_French_UOLSE_VWorW,POL_French_UOLSE_NWorNAA,POL_French_UOLSE_Tot,POL_French_NS,POL_French_Tot,POL_German_SEO,POL_German_UOLSE_VWorW,POL_German_UOLSE_NWorNAA,POL_German_UOLSE_Tot,POL_German_NS,POL_German_Tot,POL_Greek_SEO,POL_Greek_UOLSE_VWorW,POL_Greek_UOLSE_NWorNAA,POL_Greek_UOLSE_Tot,POL_Greek_NS,POL_Greek_Tot,POL_IAL_Bengali_SEO,POL_IAL_Bengali_UOLSE_VWorW,POL_IAL_Bengali_UOLSE_NWorNAA,POL_IAL_Bengali_UOLSE_Tot,POL_IAL_Bengali_NS,POL_IAL_Bengali_Tot,POL_IAL_Guj_SEO,POL_IAL_Guj_UOLSE_VWorW,POL_IAL_Guj_UOLSE_NWorNAA,POL_IAL_Guj_UOLSE_Tot,POL_IAL_Guj_NS,POL_IAL_Guj_Tot,POL_IAL_Hindi_SEO,POL_IAL_Hindi_UOLSE_VWorW,POL_IAL_Hindi_UOLSE_NWorNAA,POL_IAL_Hindi_UOLSE_Tot,POL_IAL_Hindi_NS,POL_IAL_Hindi_Tot,POL_IAL_Nepali_SEO,POL_IAL_Nepali_UOLSE_VWorW,POL_IAL_Nepali_UOLSE_NWorNAA,POL_IAL_Nepali_UOLSE_Tot,POL_IAL_Nepali_NS,POL_IAL_Nepali_Tot,POL_IAL_Punjabi_SEO,POL_IAL_Punjabi_UOLSE_VWorW,POL_IAL_Punjabi_UOLSE_NWorNAA,POL_IAL_Punjabi_UOLSE_Tot,POL_IAL_Punjabi_NS,POL_IAL_Punjabi_Tot,POL_IAL_Sinhal_SEO,POL_IAL_Sinhal_UOLSE_VWorW,POL_IAL_Sinhal_UOLSE_NWorNAA,POL_IAL_Sinhal_UOLSE_Tot,POL_IAL_Sinhal_NS,POL_IAL_Sinhal_Tot,POL_IAL_Urdu_SEO,POL_IAL_Urdu_UOLSE_VWorW,POL_IAL_Urdu_UOLSE_NWorNAA,POL_IAL_Urdu_UOLSE_Tot,POL_IAL_Urdu_NS,POL_IAL_Urdu_Tot,POL_IAL_Oth_SEO,POL_IAL_Oth_UOLSE_VWorW,POL_IAL_Oth_UOLSE_NWorNAA,POL_IAL_Oth_UOLSE_Tot,POL_IAL_Oth_NS,POL_IAL_Oth_Tot,POL_IAL_Tot_SEO,POL_IAL_Tot_UOLSE_VWorW,POL_IAL_Tot_UOLSE_NWorNAA,POL_IAL_Tot_UOLSE_Tot,POL_IAL_Tot_NS,POL_IAL_Tot_Tot,POL_Italian_SEO,POL_Italian_UOLSE_VWorW,POL_Italian_UOLSE_NWorNAA,POL_Italian_UOLSE_Tot,POL_Italian_NS,POL_Italian_Tot,POL_Japan_SEO,POL_Japan_UOLSE_VWorW,POL_Japan_UOLSE_NWorNAA,POL_Japan_UOLSE_Tot,POL_Japan_NS,POL_Japan_Tot,POL_Khmer_SEO,POL_Khmer_UOLSE_VWorW,POL_Khmer_UOLSE_NWorNAA,POL_Khmer_UOLSE_Tot,POL_Khmer_NS,POL_Khmer_Tot,POL_Korean_SEO,POL_Korean_UOLSE_VWorW,POL_Korean_UOLSE_NWorNAA,POL_Korean_UOLSE_Tot,POL_Korean_NS,POL_Korean_Tot,POL_Macedon_SEO,POL_Macedon_UOLSE_VWorW,POL_Macedon_UOLSE_NWorNAA,POL_Macedon_UOLSE_Tot,POL_Macedon_NS,POL_Macedon_Tot,POL_Malayalam_SEO,POL_Malayalam_UOLSE_VWorW,POL_Malayalam_UOLSE_NWorNAA,POL_Malayalam_UOLSE_Tot,POL_Malayalam_NS,POL_Malayalam_Tot,POL_Persian_ED_SEO,POL_Persian_ED_UOLSE_VWorW,POL_Persian_ED_UOLSE_NWorNAA,POL_Persian_ED_UOLSE_Tot,POL_Persian_ED_NS,POL_Persian_ED_Tot,POL_Polish_SEO,POL_Polish_UOLSE_VWorW,POL_Polish_UOLSE_NWorNAA,POL_Polish_UOLSE_Tot,POL_Polish_NS,POL_Polish_Tot,POL_Portuguese_SEO,POL_Portuguese_UOLSE_VWorW,POL_Portuguese_UOLSE_NWorNAA,POL_Portuguese_UOLSE_Tot,POL_Portuguese_NS,POL_Portuguese_Tot,POL_Russian_SEO,POL_Russian_UOLSE_VWorW,POL_Russian_UOLSE_NWorNAA,POL_Russian_UOLSE_Tot,POL_Russian_NS,POL_Russian_Tot,POL_Samoan_SEO,POL_Samoan_UOLSE_VWorW,POL_Samoan_UOLSE_NWorNAA,POL_Samoan_UOLSE_Tot,POL_Samoan_NS,POL_Samoan_Tot,POL_Serbian_SEO,POL_Serbian_UOLSE_VWorW,POL_Serbian_UOLSE_NWorNAA,POL_Serbian_UOLSE_Tot,POL_Serbian_NS,POL_Serbian_Tot,POL_SAL_Filipin_SEO,POL_SAL_Filipin_UOLSE_VWorW,POL_SAL_Filipin_UOLSE_NWorNAA,POL_SAL_Filipin_UOLSE_Tot,POL_SAL_Filipin_NS,POL_SAL_Filipin_Tot,POL_SAL_Indon_SEO,POL_SAL_Indon_UOLSE_VWorW,POL_SAL_Indon_UOLSE_NWorNAA,POL_SAL_Indon_UOLSE_Tot,POL_SAL_Indon_NS,POL_SAL_Indon_Tot,POL_SAL_Tagalog_SEO,POL_SAL_Tagalog_UOLSE_VWorW,POL_SAL_Tagalog_UOLSE_NWorNAA,POL_SAL_Tagalog_UOLSE_Tot,POL_SAL_Tagalog_NS,POL_SAL_Tagalog_Tot,POL_SAL_Oth_SEO,POL_SAL_Oth_UOLSE_VWorW,POL_SAL_Oth_UOLSE_NWorNAA,POL_SAL_Oth_UOLSE_Tot,POL_SAL_Oth_NS,POL_SAL_Oth_Tot,POL_SAL_Tot_SEO,POL_SAL_Tot_UOLSE_VWorW,POL_SAL_Tot_UOLSE_NWorNAA,POL_SAL_Tot_UOLSE_Tot,POL_SAL_Tot_NS,POL_SAL_Tot_Tot,POL_Spanish_SEO,POL_Spanish_UOLSE_VWorW,POL_Spanish_UOLSE_NWorNAA,POL_Spanish_UOLSE_Tot,POL_Spanish_NS,POL_Spanish_Tot,POL_Tamil_SEO,POL_Tamil_UOLSE_VWorW
506031125,..,109,19,129,0,129,..,1133,322,1447,9,1458,..,9,0,9,0,9,..,21,0,20,0,20,..,12,0,14,0,14,..,3,0,3,0,3,..,31,0,35,0,35,..,17,0,17,0,17,..,92,6,100,0,100,..,11,0,14,0,12,..,130,3,134,0,137,..,129,4,132,0,132,..,74,5,82,0,83,..,44,0,41,0,41,..,532,19,551,4,555,..,44,4,50,0,50,..,21,4,20,0,20,..,11,0,11,0,11,..,87,33,118,0,122,..,4,0,4,0,4,..,126,3,136,0,135,..,46,3,53,0,53,..,31,0,31,0,31,..,24,0,24,0,24,..,28,0,23,0,23,..,9,0,9,0,9,..,7,0,7,0,7,..,8,0,8,0,8,..,135,23,157,3,162,..,21,0,16,0,16,..,87,0,87,0,87,..,251,25,275,3,274,..,62,4,72,0,72,..,128
506031126,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
506031127,..,48,10,58,0,58,..,1632,513,2143,39,2181,..,6,0,9,0,9,..,68,4,68,0,68,..,22,0,22,0,22,..,17,0,17,0,17,..,81,12,88,0,87,..,72,4,78,0,78,..,369,21,390,8,395,..,437,55,488,8,496,..,1755,186,1942,22,1960,..,171,11,182,0,183,..,390,31,415,9,424,..,70,0,67,0,67,..,3337,316,3650,41,3694,..,199,20,223,0,219,..,45,11,56,0,51,..,16,7,21,0,22,..,138,77,209,0,209,..,0,0,0,0,0,..,446,29,465,7,473,..,49,28,78,0,75,..,23,5,28,0,28,..,33,10,41,0,39,..,17,0,18,0,19,..,13,0,16,0,16,..,17,3,22,0,22,..,352,7,359,4,361,..,506,58,569,9,575,..,388,18,400,8,406,..,239,33,267,0,273,..,1486,114,1598,19,1614,..,65,11,76,0,76,..,167
506031128,..,96,31,122,0,122,..,1213,460,1676,11,1690,..,5,0,5,0,5,..,36,7,44,0,44,..,37,0,37,0,37,..,14,0,16,0,18,..,38,0,39,0,39,..,41,4,46,0,46,..,106,8,110,0,114,..,30,0,29,0,29,..,156,9,172,0,172,..,76,5,81,0,83,..,74,4,78,0,78,..,31,0,31,0,31,..,559,36,594,3,595,..,54,10,58,0,59,..,38,6,42,0,42,..,0,0,0,0,0,..,119,70,195,0,192,..,3,0,5,0,5,..,86,5,90,3,97,..,44,9,52,0,52,..,26,0,26,0,26,..,23,7,28,0,28,..,30,0,32,0,35,..,9,0,13,0,13,..,3,0,3,0,3,..,61,3,63,0,63,..,119,7,129,0,129,..,72,0,78,0,75,..,104,4,112,0,110,..,360,21,383,3,386,..,51,4,58,0,58,..,111
506031129,..,75,11,80,0,80,..,1748,349,2099,18,2113,..,8,0,8,0,8,..,46,0,43,0,46,..,41,5,45,0,44,..,12,0,17,0,17,..,98,4,103,0,103,..,98,0,101,0,101,..,196,7,202,0,204,..,36,0,36,0,36,..,119,7,133,0,133,..,340,9,350,0,353,..,151,6,159,0,159,..,106,7,111,0,112,..,1144,41,1187,5,1189,..,73,7,78,0,78,..,52,4,57,0,60,..,4,0,3,0,3,..,181,66,244,3,247,..,0,0,0,0,0,..,256,4,260,0,260,..,99,16,110,0,110,..,32,0,29,0,29,..,10,0,11,0,11,..,14,3,15,0,15,..,4,0,8,0,8,..,7,4,5,0,5,..,32,0,35,0,35,..,158,6,162,0,157,..,31,0,31,0,31,..,68,5,70,0,70,..,285,9,292,0,296,..,30,0,34,0,34,..,279
506031130,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,0
506031131,..,161,20,180,0,180,..,3063,734,3796,28,3820,..,9,0,6,0,6,..,53,0,55,0,55,..,27,0,27,0,27,..,36,0,36,0,36,..,213,11,218,0,218,..,97,7,104,0,104,..,340,6,343,0,346,..,17,0,17,0,17,..,185,5,189,0,189,..,306,14,318,0,318,..,164,12,180,0,178,..,86,0,90,0,90,..,1404,52,1460,3,1461,..,58,3,60,0,63,..,56,3,61,0,61,..,8,4,8,0,8,..,251,79,331,0,331,..,0,0,0,0,0,..,565,19,584,0,585,..,84,0,93,0,93,..,29,4,31,0,31,..,26,0,26,0,26,..,39,6,51,0,51,..,5,0,5,0,5,..,0,0,0,0,0,..,19,0,19,0,19,..,218,14,229,0,231,..,21,0,27,0,27,..,115,0,117,0,117,..,379,17,394,0,393,..,74,0,73,0,73,..,496
506041132,..,45,30,79,0,79,..,991,453,1442,19,1461,..,17,0,21,0,21,..,77,3,78,0,78,..,22,0,22,0,22,..,11,5,15,0,15,..,169,8,176,0,176,..,30,0,31,0,31,..,247,24,269,5,277,..,155,12,166,6,169,..,660,70,731,9,747,..,186,21,204,0,204,..,190,21,212,7,214,..,28,0,24,0,27,..,1668,156,1820,25,1850,..,99,20,120,0,120,..,36,7,50,0,50,..,103,48,148,0,155,..,120,54,182,0,186,..,8,0,8,0,8,..,203,11,218,3,223,..,70,17,80,0,80,..,39,10,56,0,56,..,12,0,12,0,12,..,17,7,26,0,26,..,11,3,9,0,9,..,23,10,30,0,30,..,325,14,338,3,344,..,406,54,455,0,458,..,401,15,411,0,410,..,230,25,247,0,255,..,1356,104,1456,11,1464,..,86,10,90,0,90,..,166
506041133,..,130,21,153,0,151,..,2444,861,3301,24,3331,..,12,0,15,0,15,..,44,0,44,0,44,..,23,0,23,0,23,..,15,4,20,0,20,..,173,13,186,0,186,..,130,3,134,3,139,..,407,17,427,6,432,..,46,0,50,0,55,..,948,132,1083,18,1105,..,214,8,229,4,226,..,334,9,346,7,350,..,161,9,172,0,172,..,2425,200,2625,39,2661,..,103,23,124,0,124,..,37,3,41,0,38,..,25,5,34,0,34,..,118,52,168,0,168,..,7,0,7,0,7,..,410,9,424,3,427,..,167,27,193,3,196,..,28,3,33,0,33,..,24,3,32,3,30,..,26,8,30,0,30,..,9,0,7,0,7,..,35,6,44,0,44,..,99,5,105,0,105,..,301,35,334,0,335,..,114,8,120,0,120,..,204,4,207,0,207,..,710,52,762,0,761,..,93,3,102,0,102,..,582
506041134,..,25,7,29,0,34,..,261,104,365,7,372,..,9,0,12,0,12,..,76,5,80,0,84,..,30,0,30,0,30,..,5,0,8,0,8,..,36,5,42,0,42,..,27,3,27,0,27,..,82,11,95,0,95,..,21,0,21,0,18,..,262,24,291,3,290,..,63,4,70,0,71,..,231,9,238,0,241,..,27,0,28,0,28,..,748,57,803,7,807,..,67,9,76,5,73,..,17,0,21,0,21,..,24,10,38,0,38,..,33,7,40,0,40,..,3,0,3,0,3,..,68,3,73,0,73,..,72,33,104,0,106,..,13,0,18,0,18,..,9,0,9,0,9,..,12,3,16,0,16,..,15,0,15,0,15,..,26,4,30,0,30,..,220,3,226,0,229,..,183,34,214,5,221,..,407,15,426,0,428,..,164,20,188,0,188,..,972,75,1054,13,1063,..,58,4,61,0,61,..,262
506041135,..,61,4,66,0,66,..,1022,335,1362,20,1378,..,0,0,3,0,3,..,72,5,74,0,74,..,33,0,29,0,29,..,6,0,5,0,5,..,134,6,139,3,143,..,128,3,133,0,133,..,217,7,223,5,225,..,30,3,34,3,34,..,396,33,429,0,432,..,130,3,137,0,137,..,418,37,454,10,460,..,50,4,56,0,56,..,1503,101,1612,13,1623,..,65,9,76,0,76,..,18,0,18,0,18,..,27,4,33,0,33,..,52,12,65,0,65,..,3,0,7,0,7,..,278,15,293,3,301,..,130,17,149,0,151,..,28,3,30,0,29,..,24,0,28,0,29,..,17,0,17,0,17,..,18,0,23,0,25,..,8,0,11,0,12,..,164,0,164,0,164,..,255,17,275,0,278,..,222,5,229,0,229,..,270,18,289,0,290,..,907,45,954,6,956,..,80,9,85,0,85,..,316
506041136,..,27,3,32,0,32,..,221,69,284,0,285,..,16,0,17,0,17,..,35,4,37,0,37,..,40,0,37,0,37,..,6,0,6,0,6,..,97,22,114,0,114,..,17,0,16,0,16,..,141,7,151,0,151,..,35,5,46,0,46,..,330,42,366,4,377,..,53,8,62,0,62,..,177,10,186,0,190,..,47,0,49,0,47,..,897,93,988,3,996,..,101,15,124,0,124,..,10,0,10,0,10,..,36,14,48,0,48,..,12,8,22,0,22,..,4,0,4,0,4,..,180,18,199,0,197,..,49,16,63,0,63,..,20,3,20,0,20,..,3,0,3,0,3,..,0,0,0,0,0,..,24,5,30,0,30,..,13,13,25,0,25,..,302,9,306,3,311,..,132,22,150,4,157,..,512,20,531,8,536,..,120,17,138,0,137,..,1070,60,1123,12,1134,..,28,11,40,0,40,..,197
506041137,..,76,30,107,0,107,..,1253,490,1745,24,1770,..,9,4,10,0,10,..,58,5,62,0,63,..,39,3,38,0,42,..,19,3,24,0,24,..,152,17,170,0,175,..,25,0,25,0,25,..,102,5,101,0,101,..,20,0,22,0,26,..,367,41,405,0,410,..,66,0,70,0,70,..,327,23,349,3,358,..,62,9,72,0,72,..,1119,99,1222,8,1230,..,110,9,116,0,120,..,55,16,68,0,68,..,40,6,43,0,43,..,103,57,156,3,159,..,3,0,3,0,3,..,57,9,59,0,59,..,86,24,104,0,104,..,34,0,36,0,36,..,29,6,26,0,26,..,34,0,34,0,34,..,12,0,12,0,12,..,7,0,10,0,10,..,164,9,170,3,175,..,364,42,410,3,409,..,198,3,201,0,198,..,253,31,283,0,288,..,975,85,1058,8,1068,..,71,12,84,0,84,..,203
506051138,..,12,4,15,0,15,..,497,135,627,5,638,..,6,0,7,0,7,..,54,0,57,0,57,..,46,0,43,0,44,..,10,0,10,0,10,..,148,7,148,0,155,..,45,0,46,0,46,..,211,15,223,5,226,..,21,0,21,0,21,..,205,18,229,5,233,..,81,6,88,3,87,..,71,5,77,0,81,..,40,4,46,0,46,..,813,56,866,14,881,..,100,9,109,3,108,..,8,0,8,4,13,..,4,4,9,0,9,..,22,8,25,0,25,..,7,0,7,0,7,..,254,14,269,0,275,..,22,9,32,0,32,..,36,3,42,0,44,..,14,0,14,0,15,..,19,0,24,0,24,..,20,0,16,0,16,..,8,3,9,0,9,..,154,9,164,6,166,..,111,4,115,3,120,..,227,3,238,0,238,..,97,7,102,0,102,..,584,25,615,8,624,..,56,10,62,0,62,..,134
506051139,..,3,0,3,0,3,..,59,14,72,6,74,..,11,0,11,0,11,..,11,0,11,0,14,..,26,0,29,0,29,..,13,0,13,0,13,..,0,0,0,0,0,..,3,0,3,0,3,..,21,0,25,0,24,..,7,0,7,0,7,..,19,3,25,3,23,..,21,0,25,0,25,..,5,0,5,0,5,..,3,0,3,0,3,..,77,5,81,0,89,..,72,3,74,0,74,..,24,6,30,0,30,..,4,0,7,0,7,..,0,8,8,0,10,..,0,0,0,0,0,..,36,0,36,0,36,..,6,0,6,0,6,..,15,0,13,0,13,..,13,0,19,0,19,..,8,0,10,0,10,..,8,0,8,0,8,..,19,0,19,0,19,..,74,8,78,0,80,..,20,0,24,0,24,..,104,3,113,0,112,..,53,7,56,0,60,..,248,18,269,4,271,..,14,4,16,0,16,..,7
506051140,..,0,0,0,0,0,..,66,11,73,0,75,..,12,0,12,0,11,..,45,0,42,0,44,..,112,5,117,0,114,..,8,0,12,0,12,..,0,4,4,0,4,..,4,0,4,0,4,..,4,0,4,0,4,..,0,0,0,0,3,..,16,0,16,0,16,..,8,0,13,0,13,..,0,0,0,0,0,..,0,0,0,0,0,..,41,7,41,0,42,..,147,18,170,0,170,..,32,0,32,0,32,..,4,0,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,7,0,10,0,10,..,3,0,5,0,5,..,23,0,23,0,23,..,16,0,13,0,19,..,18,0,18,0,18,..,0,0,0,0,0,..,23,0,20,0,20,..,17,0,16,0,22,..,20,0,20,0,20,..,16,0,16,0,16,..,12,0,12,0,16,..,65,0,62,0,67,..,28,0,28,0,28,..,11
506051141,..,0,0,0,0,0,..,34,0,37,0,38,..,12,0,12,0,12,..,50,0,47,0,47,..,60,4,60,0,62,..,0,3,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,14,0,14,0,14,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,23,0,25,0,25,..,189,23,212,0,212,..,13,0,14,0,14,..,5,0,5,0,5,..,4,0,4,0,4,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,10,0,10,0,10,..,12,0,12,0,12,..,18,0,18,0,18,..,0,0,0,0,0,..,6,0,6,0,6,..,10,0,10,0,10,..,9,0,9,0,9,..,11,0,11,0,11,..,12,0,12,0,12,..,45,0,45,0,45,..,11,0,11,0,11,..,4
506061142,..,9,0,9,0,9,..,114,24,131,0,134,..,8,0,8,0,8,..,51,8,56,0,56,..,21,0,22,0,22,..,5,0,5,0,5,..,17,0,17,0,17,..,47,4,50,0,50,..,84,0,84,3,85,..,8,0,8,0,8,..,492,53,541,7,546,..,27,9,34,0,34,..,78,0,78,0,80,..,12,0,12,0,11,..,760,58,821,11,832,..,47,0,49,0,49,..,13,0,13,0,13,..,11,0,12,0,12,..,8,6,12,0,12,..,0,0,0,0,0,..,120,10,131,0,134,..,32,16,48,0,48,..,14,0,14,0,14,..,14,0,15,0,15,..,3,0,5,0,5,..,12,8,20,0,24,..,9,0,9,0,9,..,87,0,89,0,89,..,31,3,33,0,33,..,128,9,132,4,135,..,39,4,47,0,47,..,282,19,303,4,302,..,30,3,35,0,35,..,82
506061143,..,0,0,0,0,0,..,20,8,27,0,27,..,3,0,3,0,3,..,15,4,19,0,19,..,13,4,15,0,13,..,6,0,10,0,10,..,4,0,4,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,13,4,14,0,14,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,19,4,24,0,24,..,27,0,27,0,27,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,14,0,14,0,14,..,5,0,5,0,5,..,10,0,14,0,14,..,15,0,15,0,15,..,8,0,8,0,8,..,42,0,45,0,45,..,23,0,23,0,23,..,0
506061144,..,0,0,0,0,0,..,9,0,11,0,11,..,3,0,3,0,3,..,6,0,6,0,6,..,18,0,18,0,18,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,12,3,15,0,15,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,4,0,4,0,4,..,5,0,5,0,5,..,0,0,0,0,0,..,12,0,12,0,12,..,0,0,0,0,0,..,0
506071145,..,48,9,48,0,48,..,623,107,728,3,730,..,19,3,16,4,19,..,102,6,109,0,109,..,43,0,43,0,46,..,30,3,32,0,32,..,15,3,17,0,17,..,27,4,26,0,35,..,51,4,57,0,57,..,69,3,71,0,71,..,30,0,32,0,32,..,57,3,59,0,59,..,35,0,36,0,40,..,37,4,44,5,45,..,318,17,334,4,340,..,141,13,154,4,158,..,84,8,87,3,91,..,0,0,0,0,0,..,67,14,81,0,81,..,11,0,11,0,11,..,50,0,50,0,50,..,131,15,144,0,148,..,51,3,51,0,51,..,44,3,51,0,51,..,21,3,19,0,20,..,0,0,0,0,0,..,10,0,10,0,10,..,38,0,38,0,35,..,137,10,150,4,150,..,35,0,35,0,35,..,49,0,55,0,55,..,260,13,268,0,272,..,121,4,127,4,132,..,31
506071146,..,70,3,72,0,72,..,917,132,1049,15,1065,..,13,5,16,0,16,..,61,0,61,0,61,..,29,0,29,0,28,..,24,0,29,0,29,..,23,0,23,0,23,..,17,0,17,0,22,..,65,0,65,0,65,..,9,0,9,0,11,..,24,0,26,0,26,..,27,4,32,0,32,..,69,0,72,0,72,..,8,0,12,0,12,..,253,4,255,4,260,..,79,0,80,0,82,..,43,10,48,0,48,..,7,9,10,0,10,..,44,8,52,0,52,..,6,0,6,0,6,..,23,0,22,0,22,..,79,13,97,0,97,..,35,4,38,0,44,..,21,0,20,0,20,..,5,0,5,0,5,..,0,0,0,0,0,..,12,0,12,0,12,..,18,0,18,0,18,..,196,20,213,3,215,..,10,0,10,0,10,..,41,0,39,0,39,..,271,15,287,3,288,..,44,0,48,0,48,..,45
506071147,..,33,3,35,0,35,..,536,89,623,6,626,..,23,0,23,0,23,..,80,8,86,0,86,..,58,0,60,0,60,..,63,0,58,0,58,..,18,0,23,0,23,..,19,0,18,0,23,..,67,0,70,0,70,..,49,7,54,0,54,..,38,4,40,0,40,..,28,0,28,0,28,..,22,0,25,0,25,..,34,0,36,0,36,..,278,16,293,0,297,..,150,9,157,3,157,..,44,22,66,0,66,..,0,3,7,0,7,..,56,16,70,0,70,..,12,0,12,0,12,..,32,0,32,0,31,..,92,7,95,0,95,..,33,5,38,0,38,..,58,8,66,0,66,..,36,3,43,0,43,..,0,0,0,0,0,..,33,0,33,4,31,..,28,0,28,0,30,..,105,10,113,0,116,..,43,4,50,0,50,..,43,3,50,0,50,..,219,18,236,3,241,..,178,13,189,0,190,..,50
507011148,..,36,7,40,0,39,..,1091,289,1379,18,1399,..,37,3,40,0,40,..,61,3,65,5,69,..,39,4,43,0,43,..,12,0,19,0,19,..,72,5,76,0,78,..,172,14,185,3,185,..,117,6,125,4,130,..,69,7,77,0,77,..,145,8,151,3,153,..,102,7,115,0,115,..,81,3,87,0,87,..,46,4,48,0,48,..,804,54,860,5,869,..,98,8,107,0,107,..,47,6,51,0,51,..,3,0,3,0,3,..,145,55,200,0,201,..,0,0,0,0,0,..,199,6,207,0,209,..,113,8,125,0,126,..,57,3,66,0,66,..,104,3,110,0,110,..,46,0,44,0,44,..,9,0,9,0,9,..,50,12,60,0,58,..,155,0,152,0,155,..,164,7,176,0,174,..,159,6,166,0,166,..,60,3,63,0,63,..,537,17,556,9,563,..,176,8,184,3,187,..,99
507011150,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
507011151,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
