SA2_CODE_2021,M_AgriForestFish_0,M_AgriForestFish_1_19,M_AgriForestFish_20_29,M_AgriForestFish_30_34,M_AgriForestFish_35_39,M_AgriForestFish_40_44,M_AgriForestFish_45_49,M_AgriForestFish_50_over,M_AgriForestFish_hours_NS,M_AgriForestFish_Tot,M_Min_0,M_Min_1_19,M_Min_20_29,M_Min_30_34,M_Min_35_39,M_Min_40_44,M_Min_45_49,M_Min_50_over,M_Min_hours_NS,M_Min_Tot,M_Mnfg_0,M_Mnfg_1_19,M_Mnfg_20_29,M_Mnfg_30_34,M_Mnfg_35_39,M_Mnfg_40_44,M_Mnfg_45_49,M_Mnfg_50_over,M_Mnfg_hours_NS,M_Mnfg_Tot,M_EGW_WS_0,M_EGW_WS_1_19,M_EGW_WS_20_29,M_EGW_WS_30_34,M_EGW_WS_35_39,M_EGW_WS_40_44,M_EGW_WS_45_49,M_EGW_WS_50_over,M_EGW_WS_hours_NS,M_EGW_WS_Tot,M_Cnstn_0,M_Cnstn_1_19,M_Cnstn_20_29,M_Cnstn_30_34,M_Cnstn_35_39,M_Cnstn_40_44,M_Cnstn_45_49,M_Cnstn_50_over,M_Cnstn_hours_NS,M_Cnstn_Tot,M_WTrade_0,M_WTrade_1_19,M_WTrade_20_29,M_WTrade_30_34,M_WTrade_35_39,M_WTrade_40_44,M_WTrade_45_49,M_WTrade_50_over,M_WTrade_hours_NS,M_WTrade_Tot,M_RTrade_0,M_RTrade_1_19,M_RTrade_20_29,M_RTrade_30_34,M_RTrade_35_39,M_RTrade_40_44,M_RTrade_45_49,M_RTrade_50_over,M_RTrade_hours_NS,M_RTrade_Tot,M_AccomFoodS_0,M_AccomFoodS_1_19,M_AccomFoodS_20_29,M_AccomFoodS_30_34,M_AccomFoodS_35_39,M_AccomFoodS_40_44,M_AccomFoodS_45_49,M_AccomFoodS_50_over,M_AccomFoodS_hours_NS,M_AccomFoodS_Tot,M_TransPostWhse_0,M_TransPostWhse_1_19,M_TransPostWhse_20_29,M_TransPostWhse_30_34,M_TransPostWhse_35_39,M_TransPostWhse_40_44,M_TransPostWhse_45_49,M_TransPostWhse_50_over,M_TransPostWhse_hours_NS,M_TransPostWhse_Tot,M_InfoMedTelecom_0,M_InfoMedTelecom_1_19,M_InfoMedTelecom_20_29,M_InfoMedTelecom_30_34,M_InfoMedTelecom_35_39,M_InfoMedTelecom_40_44,M_InfoMedTelecom_45_49,M_InfoMedTelecom_50_over,M_InfoMedTelecom_hours_NS,M_InfoMedTelecom_Tot,M_FinInsurS_0,M_FinInsurS_1_19,M_FinInsurS_20_29,M_FinInsurS_30_34,M_FinInsurS_35_39,M_FinInsurS_40_44,M_FinInsurS_45_49,M_FinInsurS_50_over,M_FinInsurS_hours_NS,M_FinInsurS_Tot,M_RentHirREserv_0,M_RentHirREserv_1_19,M_RentHirREserv_20_29,M_RentHirREserv_30_34,M_RentHirREserv_35_39,M_RentHirREserv_40_44,M_RentHirREserv_45_49,M_RentHirREserv_50_over,M_RentHirREserv_hours_NS,M_RentHirREserv_Tot,M_ProScieTechServ_0,M_ProScieTechServ_1_19,M_ProScieTechServ_20_29,M_ProScieTechServ_30_34,M_ProScieTechServ_35_39,M_ProScieTechServ_40_44,M_ProScieTechServ_45_49,M_ProScieTechServ_50_over,M_ProScieTechServ_hours_NS,M_ProScieTechServ_Tot,M_AdminSupServ_0,M_AdminSupServ_1_19,M_AdminSupServ_20_29,M_AdminSupServ_30_34,M_AdminSupServ_35_39,M_AdminSupServ_40_44,M_AdminSupServ_45_49,M_AdminSupServ_50_over,M_AdminSupServ_hours_NS,M_AdminSupServ_Tot,M_PubAdmiSafety_0,M_PubAdmiSafety_1_19,M_PubAdmiSafety_20_29,M_PubAdmiSafety_30_34,M_PubAdmiSafety_35_39,M_PubAdmiSafety_40_44,M_PubAdmiSafety_45_49,M_PubAdmiSafety_50_over,M_PubAdmiSafety_hours_NS,M_PubAdmiSafety_Tot,M_EducTrain_0,M_EducTrain_1_19,M_EducTrain_20_29,M_EducTrain_30_34,M_EducTrain_35_39,M_EducTrain_40_44,M_EducTrain_44_49,M_EducTrain_50_over,M_EducTrain_hours_NS,M_EducTrain_Tot,M_HealthCareSocA_0,M_HealthCareSocA_1_19,M_HealthCareSocA_20_29,M_HealthCareSocA_30_34,M_HealthCareSocA_35_39,M_HealthCareSocA_40_44,M_HealthCareSocA_45_49,M_HealthCareSocA_50_over,M_HealthCareSocA_hours_NS,M_HealthCareSocA_Tot,M_ArtRecServ_0,M_ArtRecServ_1_19,M_ArtRecServ_20_29,M_ArtRecServ_30_34,M_ArtRecServ_35_39,M_ArtRecServ_40_44,M_ArtRecServ_45_49,M_ArtRecServ_50_over,M_ArtRecServ_hours_NS,M_ArtRecServ_Tot,M_OthServ_0,M_OthServ_1_19,M_OthServ_20_29,M_OthServ_30_34,M_OthServ_35_39,M_OthServ_40_44,M_OthServ_45_49,M_OthServ_50_over,M_OthServ_hours_NS,M_OthServ_Tot,M_ID_NS_0,M_ID_NS_1_19,M_ID_NS_20_29,M_ID_NS_30_34,M_ID_NS_35_39,M_ID_NS_40_44,M_ID_NS_45_49,M_ID_NS_50_over,M_ID_NS_hours_NS,M_ID_NS_Tot
505031098,0,0,0,0,7,5,0,12,0,23,14,7,3,0,16,21,6,72,3,142,0,18,5,8,96,78,31,47,0,286,0,0,0,0,8,14,0,9,0,35,13,34,38,33,101,148,55,107,8,541,4,5,0,3,25,28,6,19,0,100,6,54,35,16,44,48,11,26,4,246,7,53,21,15,20,12,10,18,0,154,7,21,15,13,33,62,25,54,0,234,3,0,0,0,7,9,0,5,0,29,0,3,0,0,13,20,0,5,0,50,0,0,0,0,3,9,5,3,0,25,3,11,9,3,38,42,7,20,4,141,3,24,13,5,21,21,0,14,0,102,8,9,6,5,52,45,0,19,0,153,0,20,9,7,33,25,6,13,0,107,0,22,11,20,38,39,0,6,0,140,0,11,0,4,16,7,5,7,0,39,0,20,15,5,31,39,8,22,4,140,6,26,16,14,52,41,6,25,34,217
505031099,4,3,0,0,12,12,3,11,3,46,84,20,15,3,40,68,39,380,15,657,20,3,5,9,109,119,42,62,7,381,0,0,0,0,39,22,8,15,0,96,32,33,54,67,157,350,99,254,20,1070,3,5,5,8,37,52,9,32,0,155,11,104,64,29,111,71,23,41,9,466,11,129,67,27,39,41,12,37,4,368,16,24,22,17,60,77,36,76,0,339,0,9,3,3,11,20,0,4,0,59,0,0,5,3,16,29,4,5,0,57,0,0,0,4,9,9,5,12,0,43,7,13,0,8,58,97,21,48,8,261,12,25,25,13,41,50,9,21,0,193,19,18,8,13,90,88,29,33,3,300,8,24,16,13,32,57,6,20,0,173,4,28,23,28,67,43,16,14,3,228,0,19,6,5,12,5,3,3,0,62,9,15,19,15,65,68,19,33,4,236,12,24,12,11,55,73,16,58,62,327
505031100,0,3,4,3,12,25,5,14,0,61,60,11,14,5,33,58,37,310,16,535,4,17,4,8,115,88,44,76,0,358,0,0,7,0,13,23,4,17,0,69,31,40,41,52,149,314,73,217,16,937,3,5,8,0,30,62,14,42,0,166,8,80,45,26,74,98,34,38,0,393,6,110,35,12,37,28,11,32,4,270,10,19,21,16,59,87,25,69,3,322,0,9,4,0,9,19,0,3,0,50,0,4,0,5,21,30,5,15,0,83,0,0,0,0,11,10,4,9,0,36,10,12,17,6,77,95,27,50,3,288,6,20,14,9,26,28,13,19,0,136,20,11,6,9,96,93,29,36,0,303,11,13,11,3,49,50,12,27,0,174,4,21,28,31,82,29,18,24,0,240,0,23,4,8,9,12,3,8,4,66,5,16,7,12,61,69,28,44,4,242,11,15,10,15,59,95,16,46,59,324
505031101,0,3,4,4,15,9,8,10,0,41,38,6,5,3,22,33,23,195,5,339,3,14,11,10,74,77,33,42,0,260,0,0,5,3,11,21,6,6,0,56,24,35,34,42,107,226,67,144,16,674,7,3,3,5,23,37,15,18,0,110,10,42,36,14,68,65,17,30,4,293,4,64,31,17,27,30,9,21,5,213,15,15,28,14,35,58,27,39,5,229,0,0,0,0,15,5,3,3,0,44,0,4,0,0,21,29,6,10,0,72,4,0,0,0,3,17,5,7,0,34,3,6,7,5,53,86,19,35,0,211,0,11,15,8,29,22,4,17,3,116,14,12,11,4,78,67,20,23,0,231,0,15,15,11,38,18,11,14,0,125,6,25,24,17,67,32,0,5,4,186,0,12,9,7,16,11,0,8,0,66,0,9,15,8,36,39,18,20,0,147,3,10,10,9,30,52,9,22,39,192
505031102,0,3,5,0,3,10,3,0,0,23,10,0,0,0,14,15,7,38,0,87,4,9,5,8,74,54,23,29,5,213,0,4,3,0,5,5,0,3,0,25,5,24,31,27,54,97,28,58,7,331,0,0,3,6,21,24,0,11,0,71,0,32,24,7,40,34,7,12,5,173,9,30,16,14,19,11,7,26,0,131,9,16,18,11,19,26,14,25,6,138,0,3,0,0,6,4,0,0,0,14,0,0,0,0,8,12,0,5,0,33,0,6,0,0,4,3,0,3,0,14,0,3,3,0,31,25,10,17,0,93,0,13,16,15,18,8,3,13,0,83,3,13,4,3,34,24,8,13,0,97,0,7,4,9,13,10,0,6,0,47,3,13,14,18,25,29,6,10,3,115,0,5,6,3,3,5,4,4,0,26,4,8,12,0,27,27,4,14,0,97,7,18,10,8,49,43,8,22,27,192
505031104,0,5,7,4,6,7,4,5,0,32,0,5,3,4,18,13,17,64,0,125,4,15,3,9,81,60,16,30,4,225,0,0,0,0,12,10,0,10,0,36,15,21,29,26,69,162,39,115,3,485,0,0,4,8,14,27,7,11,0,77,9,49,53,21,51,38,10,16,8,244,5,47,26,12,13,17,5,16,5,132,15,13,22,20,42,53,15,38,0,213,0,5,0,0,5,7,0,0,0,20,0,0,0,0,9,7,3,4,0,33,0,0,0,0,0,7,0,0,0,15,0,7,4,8,31,49,19,20,0,136,6,15,19,8,15,17,3,8,3,93,7,12,10,6,40,34,13,14,0,135,5,15,11,8,20,17,0,7,0,87,0,13,10,14,32,22,11,6,3,116,4,10,7,8,12,8,3,0,0,42,8,10,11,9,36,33,15,17,6,141,0,21,17,9,42,58,11,25,22,199
505031105,3,4,9,6,5,10,0,19,4,59,72,16,20,7,45,91,69,386,7,701,7,21,7,6,54,88,43,82,0,310,3,3,0,0,18,26,11,8,0,70,45,50,64,77,178,429,128,355,15,1339,4,3,4,3,37,44,10,51,0,161,5,115,52,23,72,80,22,48,0,413,6,155,52,13,18,24,6,37,0,315,19,24,22,6,27,66,28,68,0,265,0,0,12,4,9,12,0,8,0,46,5,6,4,7,26,36,8,22,0,124,0,0,7,0,8,18,6,19,0,62,5,25,11,12,71,139,42,96,0,410,9,34,17,20,26,43,5,18,0,185,17,14,0,7,61,116,30,59,4,318,9,29,16,11,45,63,18,38,0,226,10,17,27,23,62,51,17,19,5,238,0,24,13,3,11,9,3,13,0,75,6,11,3,9,42,69,24,51,0,212,13,13,17,9,66,88,19,65,39,328
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031107,6,0,3,10,0,7,7,11,3,51,36,7,8,5,23,33,40,224,4,372,4,9,16,3,50,66,26,46,0,222,0,0,3,0,20,26,7,14,0,68,22,22,17,48,115,261,79,194,12,764,0,0,5,4,19,39,10,33,6,121,10,78,42,28,57,46,15,34,0,312,8,73,19,8,17,16,12,21,0,170,3,9,10,6,30,48,24,40,6,183,0,3,0,4,12,12,3,7,0,45,7,3,3,0,20,18,9,9,0,56,0,0,3,0,6,10,7,5,0,31,8,7,7,11,49,75,34,39,0,218,6,16,17,4,23,25,9,11,0,102,12,9,6,5,56,87,26,20,5,225,0,20,7,7,31,32,5,17,0,127,4,13,20,11,57,19,17,17,0,156,3,24,13,6,13,8,0,3,0,64,0,12,15,10,37,56,18,24,0,174,5,12,3,12,44,45,18,34,41,213
505031255,3,0,0,0,8,5,3,9,0,31,57,6,13,4,33,44,37,338,11,545,5,4,7,5,55,50,36,36,5,205,0,0,4,3,9,22,10,13,0,55,29,22,20,30,114,258,61,181,16,736,0,3,6,0,30,37,11,33,0,125,4,40,27,25,79,56,23,29,0,286,3,50,15,14,19,29,11,21,7,170,8,9,10,4,22,42,27,37,0,161,0,0,0,0,9,14,4,7,0,43,3,6,0,3,21,24,0,4,0,59,0,0,6,4,7,3,3,6,0,26,0,8,6,4,37,71,17,32,0,181,4,11,9,10,17,29,13,19,0,118,12,7,6,5,59,91,29,33,0,245,0,13,8,5,27,35,9,10,0,107,3,11,14,15,66,29,7,12,3,171,3,10,7,5,9,14,6,4,0,52,5,7,16,12,26,44,14,26,0,147,0,15,3,9,40,56,13,27,17,180
505031256,0,0,5,6,3,9,11,15,0,43,0,0,0,0,0,4,5,3,0,11,0,0,0,0,5,0,5,3,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,9,8,7,0,36,0,0,0,0,0,0,0,4,0,6,0,0,3,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,5,0,0,0,8,0,0,0,0,3,5,0,0,0,5,0,0,3,0,0,5,0,0,0,10,0,0,0,0,0,5,0,4,0,12,0,5,0,0,0,0,0,0,0,4,0,0,5,0,0,3,4,4,0,12,0,3,6,0,5,0,0,3,4,15
505031257,3,3,7,4,8,6,5,4,0,41,25,5,10,0,6,13,5,123,0,193,0,3,0,0,11,8,0,8,4,42,3,0,0,0,3,0,0,8,0,18,8,17,13,18,29,65,14,44,4,201,0,0,0,0,3,0,3,3,0,24,0,6,3,3,8,11,3,11,0,45,6,11,0,0,4,0,0,9,0,21,0,4,0,5,5,0,4,12,0,32,0,0,0,0,6,5,0,0,0,7,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,3,0,0,0,3,0,4,0,0,4,12,4,4,0,22,0,8,4,5,3,3,3,0,0,27,3,5,0,0,14,18,3,4,0,38,0,0,0,4,12,13,0,5,0,32,0,0,0,7,6,6,0,3,0,26,0,0,0,0,0,3,0,0,0,10,0,0,3,0,5,9,0,12,0,31,0,0,3,0,0,8,0,16,6,39
505031258,4,9,0,0,13,21,3,18,0,64,64,7,6,4,16,25,25,272,14,432,4,3,5,0,36,37,17,32,0,139,0,0,0,0,4,10,4,6,0,26,20,23,29,36,69,174,49,137,5,546,0,3,0,3,21,15,12,12,0,74,4,30,16,14,36,30,12,15,0,155,5,33,20,6,5,17,0,26,0,120,11,5,3,0,20,19,8,33,0,107,0,3,0,4,4,9,0,0,0,19,0,0,0,0,11,7,0,5,0,30,5,0,3,4,0,8,4,4,0,30,5,5,8,0,26,29,6,19,0,95,3,17,11,4,10,12,3,16,0,73,9,0,4,3,38,54,15,17,3,136,4,8,7,6,18,17,3,9,0,80,0,15,9,16,27,20,6,13,4,102,0,7,0,0,3,9,3,6,0,29,3,3,3,3,18,27,5,17,0,81,0,8,4,4,17,25,11,21,31,133
505031303,0,6,7,4,8,5,10,9,0,54,32,8,7,6,22,39,29,177,7,315,4,12,8,6,72,85,26,50,0,264,3,0,0,3,10,24,3,16,0,64,24,31,39,30,114,222,73,178,10,721,4,3,6,3,20,39,11,30,0,116,6,53,28,8,48,49,23,34,0,249,0,52,22,3,23,19,6,13,4,153,13,16,20,15,35,57,29,64,5,245,0,0,4,0,7,13,0,6,0,39,4,3,0,0,18,21,4,11,0,71,0,4,3,0,4,7,3,12,0,29,9,16,5,8,39,98,24,37,6,242,7,12,7,5,15,24,8,21,0,95,12,16,0,3,57,86,18,26,0,220,0,16,9,11,34,36,7,24,0,134,8,17,22,11,41,27,7,15,0,142,0,7,3,5,12,7,5,0,0,49,3,11,8,4,40,49,19,32,0,160,4,17,10,9,52,44,14,39,29,225
505031304,0,3,0,0,6,10,0,6,0,29,42,6,10,0,18,60,41,176,8,356,12,14,3,11,105,88,43,60,4,340,5,0,3,0,25,25,13,10,0,86,19,28,38,32,103,241,57,179,14,715,8,3,3,12,38,61,15,30,0,159,10,100,46,23,78,72,31,68,6,442,7,76,37,17,28,25,12,28,4,238,9,16,20,26,47,81,24,71,5,308,0,7,0,0,12,14,8,4,0,49,5,3,10,0,26,42,10,33,0,122,0,7,0,0,7,9,4,12,0,47,0,8,18,0,93,110,23,56,0,322,3,17,16,12,27,28,3,22,0,127,16,0,16,8,77,84,22,22,3,247,3,19,7,3,21,25,16,20,0,120,4,9,9,18,73,48,8,15,0,198,3,15,3,3,10,14,5,8,0,63,0,11,15,8,36,51,20,45,8,187,4,7,21,7,51,61,19,27,35,223
505031305,0,3,0,0,6,7,4,11,0,34,35,9,3,5,25,68,34,135,6,316,8,11,12,13,70,76,37,60,0,277,3,0,0,0,14,21,3,12,0,59,11,28,28,35,89,185,68,162,4,608,3,11,3,4,26,42,8,36,0,132,6,92,45,26,58,53,29,48,4,362,8,87,34,8,29,18,3,32,0,215,4,15,21,13,42,71,26,56,0,251,0,4,6,0,14,12,5,4,0,45,0,3,5,3,38,49,11,15,0,133,0,0,5,0,4,7,8,7,0,42,3,13,16,13,70,122,35,50,0,315,3,13,20,3,16,22,9,14,0,95,10,4,7,11,71,78,20,29,4,234,0,18,7,5,33,41,10,11,0,141,5,15,17,12,56,39,12,22,4,186,0,18,8,5,9,8,0,0,0,52,0,5,12,12,33,27,14,29,0,133,0,22,15,11,43,53,7,21,22,205
505031306,0,3,7,10,9,3,4,9,0,46,49,7,6,6,20,35,37,166,8,336,7,14,18,17,66,80,29,50,0,289,5,3,0,0,16,10,10,10,0,53,23,37,36,41,121,227,72,198,16,769,0,5,4,0,31,49,18,26,0,130,11,56,21,20,63,52,24,32,5,272,4,59,19,6,21,13,12,31,0,163,15,15,11,12,32,57,19,43,5,211,0,3,5,5,6,14,4,7,0,42,3,0,0,0,8,26,3,9,0,52,0,0,0,0,10,7,4,13,0,27,4,15,5,5,36,63,23,41,0,187,3,10,14,11,23,24,9,18,0,114,21,6,8,7,60,72,21,26,4,231,5,9,17,8,38,31,10,11,0,115,7,19,12,13,49,15,9,7,3,143,3,13,11,6,6,6,0,4,0,57,6,18,9,16,37,53,9,45,4,187,8,21,10,9,46,65,23,31,36,251
506011110,5,0,3,3,7,8,8,3,0,38,47,16,4,0,28,52,34,214,12,395,12,20,15,17,171,156,72,90,3,556,3,3,5,5,23,16,13,12,0,72,25,35,38,28,134,195,100,155,9,730,3,3,5,8,70,78,36,44,5,247,10,67,49,27,125,89,28,35,10,428,13,76,26,15,38,38,12,26,0,245,15,25,39,26,86,128,48,139,5,508,0,4,3,9,15,9,0,3,0,42,0,0,0,5,16,18,3,0,0,38,0,6,0,0,16,12,0,11,0,53,8,7,0,4,53,62,15,35,0,190,3,32,29,11,30,39,4,26,4,173,10,17,16,15,84,64,22,33,4,261,0,23,15,16,40,34,0,11,0,140,6,17,24,35,65,55,12,24,6,239,0,7,7,8,9,8,0,4,0,47,9,17,14,13,58,59,30,40,4,240,13,18,17,24,80,79,33,61,57,378
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,0,5,5,4,4,4,4,4,0,21,16,0,9,0,6,8,12,46,3,92,8,5,3,3,45,34,10,27,0,144,0,0,0,0,5,3,5,0,0,17,12,13,3,7,22,55,28,42,3,186,0,8,4,0,18,14,3,7,0,52,0,13,13,10,29,29,3,7,3,111,0,18,3,3,13,10,0,5,0,51,6,4,6,9,24,40,15,44,0,150,0,5,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,4,0,4,0,14,0,0,0,8,12,26,3,9,0,64,0,16,13,0,8,11,0,9,0,58,5,0,0,0,17,21,3,13,0,63,0,6,3,6,4,4,0,4,0,40,0,3,8,9,19,5,3,0,5,54,0,4,0,0,7,4,0,0,0,13,0,5,9,6,14,18,3,11,0,62,5,9,3,3,19,37,5,11,20,112
506011114,0,0,0,0,0,4,0,7,0,23,19,10,3,0,11,22,19,112,3,204,7,6,7,8,45,55,37,44,0,206,4,0,0,5,12,16,4,3,0,39,8,20,32,30,59,144,34,89,9,424,4,5,5,3,33,27,12,21,0,114,3,37,32,15,45,37,20,18,5,208,0,51,18,11,8,5,4,12,0,115,11,13,18,19,30,48,29,57,3,226,0,0,3,0,0,4,0,0,0,15,0,0,0,0,9,7,0,3,0,14,0,0,0,0,0,6,4,7,0,24,0,3,6,4,12,45,12,26,0,109,4,15,8,9,17,12,5,12,0,76,4,9,3,6,48,52,11,12,3,148,14,10,6,8,16,22,0,18,0,99,4,21,10,6,37,24,8,18,0,130,0,0,7,0,9,6,0,0,0,29,6,7,3,10,34,35,11,28,0,130,3,17,12,7,40,48,14,34,19,195
506011115,0,4,0,5,8,4,3,4,0,28,26,6,6,0,13,18,13,118,3,212,5,11,5,6,38,64,24,55,0,211,0,0,0,0,14,12,3,12,0,41,5,17,22,24,54,117,49,111,6,399,3,3,5,4,19,31,14,32,0,105,5,29,20,12,22,21,15,13,0,135,0,30,8,5,8,6,0,3,0,69,7,8,8,10,27,45,11,49,0,166,0,0,4,0,5,0,0,0,0,11,0,0,4,0,5,9,0,4,0,19,0,0,3,4,6,12,5,7,0,40,0,13,7,6,12,46,11,31,0,130,0,6,4,0,4,14,5,9,0,51,7,5,0,9,39,45,13,18,0,131,0,6,12,3,17,16,10,15,0,75,7,15,8,5,30,24,4,13,0,103,0,8,4,0,3,0,0,3,0,22,6,4,9,5,18,32,16,19,0,106,0,7,8,3,29,29,14,26,15,139
506011116,0,10,6,6,0,12,0,19,0,61,16,8,8,0,15,33,18,120,4,221,5,8,10,6,25,55,20,49,0,176,4,0,0,0,12,15,0,4,0,39,20,11,18,12,37,105,38,86,6,336,0,5,4,3,19,28,10,19,0,91,3,38,13,10,28,18,11,17,0,141,4,24,4,0,4,3,0,7,0,56,9,9,9,9,13,36,14,41,0,136,3,4,3,0,6,3,0,4,0,21,0,0,0,3,0,9,3,3,0,18,0,4,0,0,5,7,5,7,0,34,0,12,4,11,33,43,11,20,0,132,5,4,3,0,9,4,10,7,0,46,5,4,5,8,28,37,11,21,0,117,0,18,6,7,14,21,12,17,0,89,3,14,3,7,19,20,3,0,0,76,0,9,7,3,7,3,0,6,0,27,0,13,4,8,19,20,5,23,0,89,4,15,5,3,18,25,5,25,14,118
506011117,0,0,0,0,10,7,3,4,0,19,22,7,8,0,16,28,18,129,5,215,6,12,10,10,97,106,40,62,4,346,0,3,0,0,3,18,10,14,0,49,7,29,18,27,59,131,44,106,3,423,7,4,3,7,31,53,13,26,0,137,3,32,32,21,50,46,20,18,0,221,7,45,21,3,14,12,0,17,3,125,13,18,11,14,43,75,36,89,7,310,0,3,0,0,7,3,0,3,0,16,0,0,3,0,4,16,0,4,0,28,0,0,0,0,7,5,4,6,0,25,4,7,9,3,26,29,4,21,0,104,3,9,11,5,17,17,6,15,0,81,8,10,6,11,49,40,17,15,0,154,4,7,6,4,23,15,4,8,0,79,0,12,18,10,27,25,3,13,6,116,0,11,4,7,4,7,5,6,0,26,4,8,12,5,32,22,10,24,0,124,8,15,7,7,45,54,20,36,28,210
506011307,0,0,4,0,0,0,0,4,0,15,19,9,6,0,38,62,35,136,4,314,3,7,10,4,87,81,43,42,0,270,0,0,0,0,25,17,7,3,0,52,11,7,21,9,60,129,49,102,0,386,9,8,0,0,36,48,15,22,0,137,8,44,26,11,63,47,18,25,0,237,3,66,26,13,23,28,10,19,0,184,6,22,23,12,70,77,40,50,4,318,0,3,0,0,14,21,0,0,0,38,3,3,0,3,22,21,3,7,0,65,4,0,0,0,9,13,0,6,0,37,8,9,5,0,72,113,26,36,0,268,0,8,4,5,20,13,6,8,0,68,7,7,9,3,52,62,19,24,6,181,5,8,4,7,37,28,10,16,0,110,5,10,21,21,68,56,12,22,5,232,0,8,5,3,8,10,0,0,0,39,0,7,4,8,30,37,11,17,0,112,4,16,6,7,35,49,15,40,15,186
506011308,0,0,0,4,4,11,0,6,0,32,41,3,6,5,34,83,50,186,8,411,6,11,14,7,91,119,44,73,0,359,5,0,0,0,28,31,8,15,0,88,16,13,20,18,78,190,64,162,10,580,3,0,7,3,44,70,21,38,0,193,5,40,31,18,76,66,32,33,3,301,5,69,34,17,32,33,9,25,0,227,10,17,34,22,83,120,44,84,6,428,0,0,0,3,17,20,5,4,0,54,0,0,8,5,37,31,6,13,0,101,0,0,0,3,13,10,8,9,0,51,11,12,13,20,77,141,27,49,3,351,3,12,15,8,26,25,4,15,0,112,14,11,10,17,80,93,21,32,0,264,0,18,8,6,47,46,19,21,0,167,13,25,30,40,89,76,9,20,0,299,0,7,7,7,16,6,6,3,0,55,0,14,0,5,31,37,18,35,7,150,6,16,13,11,60,60,18,34,35,260
506021118,0,0,0,0,0,7,0,0,0,13,42,6,17,5,27,67,34,272,10,470,0,12,10,7,71,62,28,57,0,247,3,8,0,0,14,9,7,10,0,49,15,30,28,17,54,147,39,135,3,465,5,3,3,3,35,49,17,42,7,166,8,60,39,17,55,66,16,28,0,304,5,82,50,18,44,51,20,37,5,310,20,28,39,26,63,91,37,79,6,392,6,6,0,7,7,18,4,3,0,45,5,6,4,7,12,22,3,6,0,65,0,5,3,0,11,25,3,16,0,65,7,18,22,12,55,94,27,56,9,300,4,18,27,9,34,23,12,21,0,146,6,12,10,8,60,55,25,18,0,200,8,14,13,4,39,30,8,24,0,135,5,16,26,14,69,48,10,23,0,217,3,13,17,5,23,27,4,13,0,113,4,9,12,4,38,30,13,24,4,142,5,18,20,8,48,65,23,29,36,253
506021119,0,0,5,0,0,3,0,5,0,17,32,14,7,4,42,100,59,219,7,487,4,13,10,7,47,92,42,42,0,253,3,5,0,7,11,17,8,16,0,65,12,19,28,24,70,188,67,154,7,573,0,3,3,3,32,41,9,27,0,125,7,73,49,23,59,69,13,33,0,333,4,93,71,17,60,47,15,40,8,355,21,32,32,20,57,70,32,64,6,330,0,0,6,0,18,25,5,11,0,61,6,5,10,0,29,46,10,20,6,119,4,6,7,0,10,18,9,18,0,69,13,32,14,20,136,230,48,109,9,621,3,33,35,13,20,32,9,12,0,163,16,19,16,15,103,80,24,39,0,309,7,41,27,23,63,69,17,35,0,277,12,31,38,33,83,66,16,27,0,313,3,33,10,9,27,19,7,15,0,124,3,16,13,4,36,34,13,26,0,151,6,9,13,7,36,63,28,38,37,241
