SA2_CODE_2021,M_AgriForestFish_PD,M_AgriForestFish_GD_GC,M_AgriForestFish_BD,M_AgriForestFish_AdD_D,M_AgriForestFish_Cert,M_AgriForestFish_ID_NS,M_AgriForestFish_ToT,M_Min_PD,M_Min_GD_GC,M_Min_BD,M_Min_AdD_D,M_Min_Cert,M_Min_ID_NS,M_Min_ToT,M_Mnfg_PD,M_Mnfg_GD_GC,M_Mnfg_BD,M_Mnfg_AdD_D,M_Mnfg_Cert,M_Mnfg_ID_NS,M_Mnfg_ToT,M_EGW_WS_PD,M_EGW_WS_GD_GC,M_EGW_WS_BD,M_EGW_WS_AdD_D,M_EGW_WS_Cert,M_EGW_WS_ID_NS,M_EGW_WS_ToT,M_Cnstn_PD,M_Cnstn_GD_GC,M_Cnstn_BD,M_Cnstn_AdD_D,M_Cnstn_Cert,M_Cnstn_ID_NS,M_Cnstn_ToT,M_WTrade_PD,M_WTrade_GD_GC,M_WTrade_BD,M_WTrade_AdD_D,M_WTrade_Cert,M_WTrade_ID_NS,M_WTrade_ToT,M_RTrade_PD,M_RTrade_GD_GC,M_RTrade_BD,M_RTrade_AdD_D,M_RTrade_Cert,M_RTrade_ID_NS,M_RTrade_ToT,M_AccomFoodS_PD,M_AccomFoodS_GD_GC,M_AccomFoodS_BD,M_AccomFoodS_AdD_D,M_AccomFoodS_Cert,M_AccomFoodS_ID_NS,M_AccomFoodS_ToT,M_TransPostWhse_PD,M_TransPostWhse_GD_GC,M_TransPostWhse_BD,M_TransPostWhse_AdD_D,M_TransPostWhse_Cert,M_TransPostWhse_ID_NS,M_TransPostWhse_ToT,M_InfoMedTelecom_PD,M_InfoMedTelecom_GD_GC,M_InfoMedTelecom_BD,M_InfoMedTelecom_AdD_D,M_InfoMedTelecom_Cert,M_InfoMedTelecom_ID_NS,M_InfoMedTelecom_ToT,M_FinInsurS_PD,M_FinInsurS_GD_GC,M_FinInsurS_BD,M_FinInsurS_AdD_D,M_FinInsurS_Cert,M_FinInsurS_ID_NS,M_FinInsurS_ToT,M_RentHirREserv_PD,M_RentHirREserv_GD_GC,M_RentHirREserv_BD,M_RentHirREserv_AdD_D,M_RentHirREserv_Cert,M_RentHirREserv_ID_NS,M_RentHirREserv_ToT,M_ProScieTechServ_PD,M_ProScieTechServ_GD_GC,M_ProScieTechServ_BD,M_ProScieTechServ_AdD_D,M_ProScieTechServ_Cert,M_ProScieTechServ_ID_NS,M_ProScieTechServ_ToT,M_AdminSupServ_PD,M_AdminSupServ_GD_GC,M_AdminSupServ_BD,M_AdminSupServ_AdD_D,M_AdminSupServ_Cert,M_AdminSupServ_ID_NS,M_AdminSupServ_ToT,M_PubAdmiSafety_PD,M_PubAdmiSafety_GD_GC,M_PubAdmiSafety_BD,M_PubAdmiSafety_AdD_D,M_PubAdmiSafety_Cert,M_PubAdmiSafety_ID_NS,M_PubAdmiSafety_ToT,M_EducTrain_PD,M_EducTrain_GD_GC,M_EducTrain_BD,M_EducTrain_AdD_D,M_EducTrain_Cert,M_EducTrain_ID_NS,M_EducTrain_ToT,M_HealthCareSocA_PD,M_HealthCareSocA_GD_GC,M_HealthCareSocA_BD,M_HealthCareSocA_AdD_D,M_HealthCareSocA_Cert,M_HealthCareSocA_ID_NS,M_HealthCareSocA_ToT,M_ArtRecServ_PD,M_ArtRecServ_GD_GC,M_ArtRecServ_BD,M_ArtRecServ_AdD_D,M_ArtRecServ_Cert,M_ArtRecServ_ID_NS,M_ArtRecServ_ToT,M_OthServ_PD,M_OthServ_GD_GC,M_OthServ_BD,M_OthServ_AdD_D,M_OthServ_Cert,M_OthServ_ID_NS,M_OthServ_ToT,M_ID_NS_PD,M_ID_NS_GD_GC,M_ID_NS_BD,M_ID_NS_AdD_D,M_ID_NS_Cert,M_ID_NS_ID_NS,M_ID_NS_ToT,M_ToT_PD,M_ToT_GD_GC,M_ToT_BD,M_ToT_AdD_D,M_ToT_Cert,M_ToT_ID_NS,M_ToT_ToT,F_AgriForestFish_PD,F_AgriForestFish_GD_GC,F_AgriForestFish_BD,F_AgriForestFish_AdD_D,F_AgriForestFish_Cert,F_AgriForestFish_ID_NS,F_AgriForestFish_ToT,F_Min_PD,F_Min_GD_GC,F_Min_BD,F_Min_AdD_D,F_Min_Cert,F_Min_ID_NS,F_Min_ToT,F_Mnfg_PD,F_Mnfg_GD_GC,F_Mnfg_BD,F_Mnfg_AdD_D,F_Mnfg_Cert,F_Mnfg_ID_NS,F_Mnfg_ToT,F_EGW_WS_PD,F_EGW_WS_GD_GC,F_EGW_WS_BD,F_EGW_WS_AdD_D,F_EGW_WS_Cert,F_EGW_WS_ID_NS,F_EGW_WS_ToT,F_Cnstn_PD,F_Cnstn_GD_GC,F_Cnstn_BD,F_Cnstn_AdD_D,F_Cnstn_Cert,F_Cnstn_ID_NS,F_Cnstn_ToT,F_WTrade_PD,F_WTrade_GD_GC,F_WTrade_BD,F_WTrade_AdD_D,F_WTrade_Cert,F_WTrade_ID_NS,F_WTrade_ToT,F_RTrade_PD,F_RTrade_GD_GC,F_RTrade_BD,F_RTrade_AdD_D,F_RTrade_Cert,F_RTrade_ID_NS,F_RTrade_ToT,F_AccomFoodS_PD,F_AccomFoodS_GD_GC,F_AccomFoodS_BD,F_AccomFoodS_AdD_D
504031300,0,0,4,0,6,0,18,12,3,39,39,267,17,380,4,3,26,34,191,7,269,0,0,11,7,18,6,43,3,0,26,42,320,15,406,11,3,11,25,80,4,136,8,0,32,26,114,5,187,3,0,20,19,55,4,105,15,0,45,42,123,8,231,0,0,8,8,9,0,28,5,0,17,16,15,0,53,0,0,6,12,15,0,27,20,3,37,36,36,12,144,0,0,7,12,35,0,59,11,6,39,40,85,5,189,12,15,32,14,32,5,103,10,5,42,35,47,4,143,0,0,6,3,13,4,25,6,0,12,9,117,0,149,5,0,15,22,102,21,158,134,47,429,428,1691,108,2844,0,0,6,6,5,0,9,3,0,18,9,28,6,64,4,4,12,19,36,10,84,0,0,3,5,4,0,9,0,4,18,23,36,3,85,0,0,13,7,24,0,47,4,0,46,56,153,5,266,3,4,17,27
505011070,0,0,0,0,8,0,8,4,0,40,11,141,9,215,6,0,15,11,70,7,107,4,0,7,0,24,0,35,4,0,27,51,399,15,506,0,0,3,4,33,0,43,3,0,10,16,56,3,85,0,0,9,6,35,6,60,6,0,11,16,45,0,80,0,0,11,8,4,0,24,0,0,17,10,5,0,39,0,0,0,3,7,0,14,24,6,75,26,38,0,157,0,0,12,13,38,0,61,9,6,34,24,56,0,131,17,8,51,13,19,0,113,6,7,41,20,38,4,110,5,3,4,0,23,0,41,4,0,13,9,80,0,98,6,0,22,9,52,13,97,110,40,396,245,1172,69,2030,0,0,0,0,9,0,9,9,6,15,9,15,0,56,0,0,17,4,6,0,29,0,0,6,6,0,0,9,0,0,18,15,39,5,74,0,0,5,7,8,0,21,5,0,31,31,78,5,139,0,0,25,18
505011071,0,0,0,6,4,0,8,9,11,63,48,151,4,284,4,6,17,33,114,6,177,5,0,13,8,29,0,58,6,4,55,61,460,3,583,6,0,20,10,53,0,84,4,0,31,17,81,7,133,3,0,10,21,45,4,88,9,0,22,24,68,7,131,0,0,4,5,14,0,32,3,0,34,22,11,0,76,3,0,8,8,12,0,29,40,11,128,45,43,9,279,3,0,20,17,31,5,75,11,20,54,64,69,3,223,34,21,51,19,19,3,146,23,11,53,22,44,6,155,0,0,14,6,15,5,39,0,0,13,6,84,4,119,10,3,19,15,67,13,124,173,96,623,456,1420,71,2836,0,0,4,0,0,0,7,6,7,19,17,21,4,65,3,0,14,11,15,0,42,4,0,6,9,3,0,15,0,0,23,27,41,6,96,0,0,12,0,7,0,27,4,3,46,42,82,8,177,0,0,20,16
505011072,0,0,3,4,5,0,14,44,10,138,34,119,8,356,13,5,45,20,99,9,180,6,0,18,9,21,0,55,21,11,69,72,306,13,483,11,0,21,9,26,0,69,8,4,41,19,47,0,126,4,0,17,14,43,0,75,7,6,33,15,38,4,103,0,0,10,6,12,0,27,12,14,48,21,12,4,102,4,0,14,11,11,4,50,116,21,250,72,49,14,517,3,3,19,12,23,4,69,26,21,81,47,46,7,219,57,36,98,14,21,7,220,30,7,81,23,29,3,179,4,0,17,9,13,0,40,9,0,10,10,62,6,95,14,0,29,18,42,15,118,387,138,1041,440,1019,99,3116,3,0,0,4,4,0,14,9,7,44,4,11,0,81,10,0,15,6,15,0,52,7,3,11,0,4,0,30,4,5,28,18,30,4,90,0,0,14,9,3,4,32,9,3,42,34,56,6,151,3,4,23,6
505011073,0,0,0,0,6,0,8,18,4,72,33,135,7,267,4,3,23,23,82,0,134,7,0,13,14,15,0,44,4,4,57,52,389,19,519,3,0,14,11,39,3,66,4,6,22,20,66,9,129,0,0,15,14,34,4,70,6,3,29,20,52,0,108,0,0,7,8,16,0,31,7,0,33,18,11,5,78,0,0,9,9,10,0,24,39,9,141,48,30,4,277,0,0,15,6,29,6,51,11,10,66,32,63,5,189,38,21,63,13,21,0,161,16,4,71,19,29,3,142,0,0,14,6,14,0,39,10,3,8,14,69,0,95,10,0,12,10,51,10,89,183,75,684,370,1157,76,2550,0,0,3,0,0,0,0,12,3,21,10,10,3,62,5,4,9,9,13,3,51,3,0,5,0,5,0,14,4,3,19,17,31,0,69,0,0,9,0,14,0,24,9,0,27,19,65,7,124,5,0,19,14
505011074,0,0,0,5,0,0,11,8,6,37,17,134,9,205,7,0,16,9,82,0,118,0,0,13,7,30,0,47,6,3,36,45,368,7,468,0,0,14,10,26,0,58,8,0,19,23,45,3,97,4,0,12,12,43,4,74,0,7,16,23,39,8,85,0,0,8,6,11,0,28,6,0,15,7,10,0,44,0,0,5,8,13,0,20,25,4,77,22,37,4,165,4,0,11,9,29,0,55,20,8,34,27,44,5,129,21,14,44,11,30,0,124,5,6,48,8,23,5,98,0,0,7,0,11,0,29,4,0,7,13,77,0,106,0,3,8,9,53,5,87,122,55,425,270,1102,59,2040,0,0,0,0,0,0,0,3,0,15,13,13,0,40,4,5,14,13,10,6,42,0,0,0,5,0,0,16,0,0,12,22,15,3,57,3,0,6,4,15,0,19,0,0,30,36,55,5,127,4,0,8,15
505011075,0,0,3,0,3,5,10,36,14,93,31,89,5,259,3,3,20,11,55,4,105,3,0,6,8,12,5,30,13,0,61,50,219,8,351,5,0,31,11,28,3,78,10,4,21,16,29,0,82,6,0,10,10,30,0,57,5,0,24,22,33,5,91,5,5,10,5,8,0,29,18,10,56,26,17,3,119,0,0,20,10,13,0,51,57,19,162,38,33,11,312,3,6,15,5,18,0,47,15,15,57,34,55,8,167,29,13,49,18,14,0,126,43,12,56,19,25,0,150,4,0,14,6,11,0,33,4,0,6,9,40,0,60,7,6,37,13,33,0,92,269,93,752,341,743,55,2248,0,0,3,0,0,0,7,5,5,23,13,12,0,64,0,0,16,10,12,3,43,4,0,5,6,0,0,8,6,0,25,13,20,3,77,4,4,10,3,3,0,27,4,0,40,26,38,9,120,0,0,19,10
505011076,0,0,0,0,5,0,9,33,9,77,39,104,10,260,12,3,19,31,67,4,129,5,0,15,0,9,0,36,12,0,52,48,263,5,383,8,0,18,13,29,3,72,7,0,29,18,41,0,94,0,0,8,8,18,0,42,5,0,21,18,37,3,82,0,0,5,4,7,0,22,13,4,37,35,7,0,100,6,0,9,6,8,0,31,50,11,150,56,31,3,300,0,0,8,5,15,0,29,14,7,34,43,35,4,150,25,13,49,13,4,0,107,31,9,60,8,25,0,139,0,0,12,3,8,0,29,5,4,4,11,49,6,70,11,0,25,14,49,8,110,228,67,639,388,811,63,2185,0,0,0,0,4,0,8,3,3,25,15,10,0,60,0,0,10,10,13,0,39,3,0,8,3,0,0,16,0,0,22,22,23,6,70,4,0,6,3,8,0,30,4,4,37,31,39,6,126,0,4,5,15
505011077,0,0,3,4,7,0,16,25,10,54,28,139,5,263,13,0,20,18,94,3,147,0,3,12,12,18,0,50,10,4,47,54,313,3,433,0,0,16,4,39,0,58,12,4,46,21,67,4,151,8,0,20,20,43,3,102,15,0,27,13,48,7,109,4,0,9,6,9,0,21,8,3,30,16,17,0,79,7,0,10,10,7,0,34,38,15,104,50,42,5,250,5,0,16,11,34,4,69,20,8,60,58,76,6,231,57,34,76,15,23,3,208,20,4,78,30,46,0,181,0,4,12,3,9,3,34,6,0,23,20,68,0,124,3,6,24,11,75,20,137,250,87,690,409,1174,81,2700,0,0,4,7,0,0,14,9,6,15,11,15,4,59,11,0,15,16,13,3,57,0,0,6,5,0,0,15,3,0,13,13,30,6,62,0,3,5,6,10,0,31,8,3,39,38,86,14,184,4,0,29,22
505011078,0,0,0,0,0,0,0,14,6,70,41,100,5,230,8,0,16,26,72,5,119,10,0,19,5,17,0,53,12,3,66,56,324,10,476,4,0,16,14,45,3,82,3,3,33,18,54,8,114,5,0,10,13,31,0,59,5,0,14,25,47,7,92,4,0,9,9,11,0,33,12,6,37,30,14,5,104,0,0,15,9,12,5,35,40,10,140,38,55,6,284,0,0,10,10,28,0,57,16,19,61,42,60,7,200,32,25,73,10,18,3,169,15,12,43,19,28,0,116,6,0,20,5,13,0,48,3,0,14,11,62,0,91,10,0,26,4,48,6,94,186,95,694,377,1037,61,2449,0,0,0,8,0,0,10,6,0,17,12,7,0,42,6,0,20,13,17,0,55,3,0,18,0,3,0,25,5,3,27,19,18,0,70,4,0,9,8,4,7,32,9,0,18,22,60,4,110,3,0,15,13
505011079,0,0,0,0,6,0,4,24,8,75,35,105,0,252,11,3,25,16,65,0,121,6,0,13,9,12,4,43,11,10,48,78,335,18,498,7,0,22,12,35,0,67,5,0,38,14,38,4,95,0,0,21,7,29,0,49,9,0,15,14,37,5,73,0,0,10,9,18,0,41,4,9,32,23,7,0,75,7,0,9,15,12,0,43,35,8,99,46,41,8,228,0,0,16,9,23,3,52,10,15,43,36,50,3,158,35,27,59,15,22,0,160,24,7,61,16,18,5,122,4,0,7,4,5,3,28,4,0,7,12,49,0,74,3,0,27,20,50,3,102,203,86,621,385,944,65,2300,0,0,7,4,0,0,8,6,4,20,6,12,3,51,0,0,17,10,12,0,35,0,0,4,0,8,0,15,4,0,16,21,30,7,72,0,0,3,0,16,0,20,3,3,36,20,50,10,126,0,0,21,11
505011080,0,0,7,0,5,0,11,26,11,56,40,75,4,214,7,0,19,17,54,0,86,3,0,9,3,13,0,23,8,5,31,44,219,7,318,0,0,6,4,19,0,33,3,0,18,13,39,4,74,0,0,9,4,29,0,38,6,0,14,19,37,3,73,4,0,0,0,10,0,17,8,0,15,8,7,0,44,0,0,4,5,6,0,28,30,5,76,37,33,4,195,3,0,10,7,18,0,40,11,5,45,31,46,3,128,17,16,36,11,13,0,90,12,7,28,18,13,3,71,0,0,14,0,3,0,11,0,0,9,3,42,0,59,8,3,18,13,40,9,89,151,48,411,278,707,57,1647,0,0,0,0,5,0,3,6,0,15,6,7,0,33,3,0,7,3,6,0,26,0,0,3,3,3,0,12,0,0,13,13,33,3,60,0,0,7,5,5,0,11,3,0,20,14,34,3,80,0,0,10,8
505011081,0,0,0,0,3,0,8,20,11,41,32,90,5,187,3,0,10,12,76,3,107,0,0,3,8,7,3,32,8,0,40,40,275,15,378,5,0,16,13,24,0,53,0,0,5,10,40,0,57,0,0,6,9,18,0,38,0,5,13,3,40,3,59,0,0,7,0,4,0,16,5,3,13,7,10,3,41,0,0,0,6,7,0,15,22,3,89,28,38,10,181,0,0,9,3,19,0,30,14,4,32,25,35,4,118,23,19,44,11,27,0,116,8,9,36,16,17,0,85,0,0,16,6,11,3,30,4,0,9,8,54,0,73,5,3,12,16,50,11,88,124,53,402,253,826,60,1707,0,0,0,0,0,0,3,0,5,19,4,19,0,45,0,0,9,5,6,0,24,6,0,4,5,0,0,16,4,0,20,15,29,0,68,0,0,10,0,6,0,18,0,0,22,23,36,3,87,3,0,16,10
505011082,0,0,6,0,6,0,14,39,6,103,18,51,8,220,8,0,21,9,46,0,85,3,0,12,0,10,0,29,8,3,59,47,186,10,309,10,0,23,10,20,4,65,4,5,29,13,39,8,93,0,0,10,0,13,0,33,8,4,23,22,26,0,82,0,0,11,7,8,0,30,12,6,41,30,6,3,97,0,0,18,10,11,0,49,63,17,173,36,28,6,310,4,0,13,5,17,0,30,16,10,49,22,24,4,132,37,15,57,6,12,5,139,27,7,44,6,17,3,113,0,0,15,4,11,0,24,6,0,6,9,29,0,44,12,0,26,14,37,4,87,259,75,740,288,580,52,2002,0,0,3,5,0,0,5,15,8,26,10,15,0,63,0,0,21,11,7,0,34,5,4,7,0,3,0,16,0,0,29,8,25,0,63,0,0,17,0,8,0,28,0,0,49,14,35,5,102,0,0,7,9
505011083,0,0,0,0,0,0,3,25,3,45,27,75,3,177,10,0,17,22,72,5,121,3,3,15,9,22,0,49,8,4,33,45,218,8,311,4,0,16,16,39,0,72,4,0,16,14,45,3,86,0,0,10,11,29,0,56,5,5,12,22,42,0,85,4,0,3,6,12,0,30,9,3,17,16,10,0,62,4,0,8,0,4,0,19,34,6,113,39,23,7,229,0,0,14,10,24,0,49,12,10,47,39,48,3,163,26,16,56,16,17,0,128,9,8,36,18,19,6,96,3,0,9,9,11,0,31,3,0,7,11,46,0,70,3,0,17,15,30,4,68,176,59,496,337,793,52,1915,0,0,0,0,4,0,3,5,0,28,6,3,5,44,3,0,9,12,13,0,36,0,3,3,0,5,0,9,0,0,19,14,25,0,64,0,0,4,6,9,0,14,3,0,33,23,43,8,117,0,0,10,7
505021084,0,0,3,0,4,0,10,22,4,54,26,99,8,208,10,5,40,26,70,6,150,6,0,20,6,13,0,38,9,6,63,78,410,25,592,3,0,27,12,46,0,92,18,0,37,38,72,11,179,11,0,26,31,39,5,109,12,4,53,33,43,3,151,5,0,11,3,15,0,39,7,3,30,22,9,0,73,5,0,13,3,11,0,36,49,8,158,58,53,7,335,9,0,25,14,46,0,93,21,8,72,36,59,3,199,27,33,85,17,27,0,185,24,5,68,21,36,9,164,0,0,24,9,14,0,50,12,4,24,15,80,5,142,14,5,31,24,82,19,175,248,85,868,476,1221,102,3007,0,0,4,0,5,0,5,6,5,33,12,22,5,81,0,0,19,12,17,0,53,0,0,9,0,8,0,20,8,3,23,17,30,3,86,4,0,10,12,10,4,37,16,8,59,29,81,5,204,0,0,50,21
505021085,9,0,3,6,5,4,17,15,0,39,16,98,11,172,11,4,50,32,119,17,229,0,0,6,5,8,0,17,17,5,46,30,247,13,347,7,0,15,11,38,13,76,38,0,55,40,77,13,214,10,0,33,71,72,3,197,35,6,105,61,86,19,313,3,0,12,10,12,4,35,7,0,15,6,6,0,37,0,0,11,4,5,0,21,38,4,83,30,25,7,186,15,3,26,23,50,13,126,20,0,43,36,56,6,162,13,5,33,19,29,6,107,21,4,85,51,88,6,258,3,0,10,14,14,3,39,6,0,26,28,87,5,146,20,0,32,38,90,40,219,276,38,704,522,1213,161,2920,5,0,6,3,10,0,26,9,6,19,13,14,0,54,8,0,23,16,25,11,70,0,0,0,3,8,0,8,4,0,10,4,18,0,43,5,0,7,9,11,0,33,18,4,59,39,77,16,224,12,0,53,35
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,4,0,11,3,8,0,26,58,13,199,59,180,8,512,13,6,50,18,74,4,161,16,0,22,14,18,0,69,27,8,132,72,368,16,608,8,8,43,16,32,0,108,11,0,67,21,66,6,174,7,3,45,32,53,5,140,9,11,46,35,50,4,147,4,0,21,7,17,4,49,17,14,57,35,15,5,143,0,4,34,14,22,6,73,100,29,292,72,44,8,540,6,0,23,16,24,0,75,28,22,77,35,55,4,222,55,30,117,10,20,5,243,64,18,125,27,27,3,259,5,3,32,12,17,0,71,11,4,31,10,64,3,120,20,5,56,29,50,16,176,468,167,1460,536,1206,83,3925,0,0,3,0,0,0,5,33,5,110,20,32,0,211,14,0,24,7,7,3,51,8,3,8,3,6,0,34,7,7,60,29,22,0,124,5,6,32,13,9,4,68,16,0,82,45,67,5,222,9,8,59,47
505021089,4,4,10,4,10,0,33,67,18,227,51,134,8,509,22,0,62,31,69,5,186,16,3,33,14,19,0,85,20,15,119,110,364,13,643,13,3,51,10,46,0,124,11,7,63,29,47,8,158,0,0,43,16,45,4,105,13,4,54,38,45,4,157,8,4,24,11,8,0,60,13,12,105,51,9,4,199,3,4,33,16,21,0,82,131,41,410,88,59,17,740,3,9,27,21,29,4,84,38,22,122,45,45,5,276,77,35,125,20,24,0,285,67,18,123,28,25,4,268,7,3,25,9,21,0,61,8,3,28,17,76,0,135,17,0,64,20,57,11,180,556,216,1735,618,1155,104,4381,5,0,0,0,0,0,5,31,10,74,14,24,0,148,3,0,25,7,14,0,52,9,0,20,3,6,0,38,5,13,52,23,36,5,131,0,6,28,10,13,0,62,14,8,101,45,71,11,248,6,0,28,19
505021090,4,3,9,0,0,0,12,34,0,69,28,118,13,257,18,3,51,48,94,9,234,10,0,17,12,18,0,50,28,0,94,46,283,25,479,7,0,16,11,30,7,77,37,6,73,50,80,14,261,22,3,78,89,67,10,270,33,7,104,96,87,14,345,10,0,23,3,12,0,55,9,10,35,20,11,0,91,0,0,14,10,10,0,33,64,22,171,49,34,11,355,21,0,29,20,37,9,111,29,8,76,50,49,9,233,26,22,63,13,28,3,151,46,13,132,60,60,17,324,3,0,22,19,19,0,64,10,3,35,26,84,5,167,36,0,63,45,67,26,231,457,112,1166,696,1191,176,3800,0,0,3,0,0,0,7,10,5,45,18,34,0,109,11,0,23,19,20,6,85,3,3,13,5,10,0,29,13,4,33,7,22,6,77,3,4,13,3,6,0,32,44,0,84,70,81,10,291,22,4,83,63
505021091,0,0,0,0,0,0,0,0,0,8,0,3,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,7,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5,0,0,0,4,0,0,4,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,23,16,12,7,64,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0
505021092,0,0,6,0,3,0,12,77,16,234,59,215,16,616,11,7,49,9,70,4,153,14,0,24,8,13,0,58,36,4,117,89,407,21,663,8,0,31,8,24,0,71,11,9,49,22,56,3,140,8,6,54,43,59,9,179,14,3,52,33,43,11,159,9,4,28,6,15,0,64,17,4,98,22,3,4,152,4,0,40,17,19,0,81,110,24,258,68,54,14,536,14,6,28,16,36,4,105,22,17,77,47,50,0,214,70,37,111,25,21,6,261,71,17,136,26,25,3,280,14,8,24,15,23,6,90,7,3,26,11,70,6,121,16,4,68,26,67,26,204,531,154,1510,557,1280,122,4158,0,0,7,4,0,0,12,39,17,109,36,53,8,259,3,0,27,19,19,3,70,7,0,13,0,5,0,29,3,7,53,33,33,3,135,5,0,25,10,7,0,48,9,7,83,45,61,7,220,17,5,99,56
505021093,4,0,4,3,3,0,15,48,6,83,22,58,5,223,23,3,45,19,70,7,165,11,4,22,8,19,0,54,26,7,78,85,227,9,438,10,5,31,11,15,3,72,21,0,92,19,58,7,215,19,3,48,40,47,4,152,17,0,41,32,34,7,130,5,3,10,10,7,0,37,13,8,49,27,4,0,107,4,0,25,14,10,0,53,79,13,226,46,19,12,392,16,7,45,15,25,4,112,26,19,61,27,40,0,178,40,25,68,17,13,0,170,56,17,127,22,20,6,244,7,0,13,10,6,0,32,4,0,19,12,66,3,116,24,6,41,28,46,13,147,454,121,1127,468,796,85,3048,0,0,3,4,0,0,6,16,0,43,11,15,4,96,11,0,19,15,16,0,55,9,0,14,5,5,0,31,4,6,38,19,20,9,95,3,0,16,4,14,0,43,26,3,81,41,52,6,209,17,4,53,34
505021094,3,0,4,3,3,0,17,21,6,76,20,46,0,165,0,0,24,3,28,0,56,7,3,10,4,9,0,30,11,9,54,45,158,13,293,3,0,14,3,5,4,28,4,3,22,3,28,6,63,0,0,10,5,12,0,31,6,3,12,12,6,0,35,0,0,10,5,3,4,23,3,6,44,17,6,0,82,0,0,11,20,12,0,48,49,6,128,28,16,9,238,0,0,10,0,15,0,27,13,10,31,20,24,7,96,22,16,43,5,13,0,93,28,9,61,5,12,0,118,4,3,11,0,7,5,29,4,0,9,9,21,0,42,10,4,31,7,24,4,78,189,69,607,221,445,60,1592,0,0,0,0,3,0,5,10,0,38,9,7,3,72,0,0,9,5,5,0,28,3,0,3,3,6,0,13,4,4,29,15,10,4,60,0,0,14,6,4,0,22,0,8,32,14,20,5,70,6,0,17,0
505021095,5,0,5,0,0,0,10,37,10,69,34,80,0,239,15,6,32,18,52,4,127,10,7,11,3,10,0,44,22,0,70,48,187,12,342,7,0,21,6,16,3,56,46,5,75,36,55,3,221,15,0,52,41,45,9,164,28,4,46,29,46,7,160,3,7,20,15,7,0,53,11,4,49,22,9,4,101,5,0,19,8,14,4,46,65,16,211,39,28,7,365,17,0,25,20,25,4,100,24,12,71,27,42,3,184,48,24,79,6,8,0,169,51,16,110,30,28,0,240,9,0,21,12,14,0,55,7,3,30,11,58,7,108,23,6,37,21,39,8,135,462,112,1044,441,766,77,2908,0,0,4,0,0,0,3,23,5,50,9,24,0,106,13,3,18,12,9,0,59,0,0,17,0,3,0,24,10,4,31,13,23,4,84,9,0,11,6,4,0,28,26,4,67,46,46,8,195,23,3,66,41
505021096,0,0,6,6,3,0,14,101,23,157,23,51,6,356,18,8,39,16,27,3,105,19,0,14,8,8,0,50,17,9,97,55,157,8,337,15,4,37,9,14,4,84,18,0,63,20,41,0,142,3,0,32,12,19,4,70,14,0,29,15,20,6,87,7,0,14,10,5,0,38,24,17,60,15,3,4,133,6,0,30,13,8,7,70,138,19,312,49,22,6,556,8,9,24,7,16,0,63,36,18,63,23,22,3,172,81,38,83,7,10,5,225,78,14,145,9,14,9,276,3,3,34,9,8,0,61,4,0,13,0,28,5,58,25,6,60,15,28,14,142,617,179,1314,330,521,86,3043,4,3,8,4,0,3,22,39,7,61,5,11,0,129,9,5,17,10,4,0,47,11,0,6,0,0,0,23,6,3,30,10,12,4,72,5,0,32,4,4,0,49,15,3,59,28,42,3,157,6,0,30,18
