SA2_CODE_2021,M_Ag_For_Fshg_15_19,M_Ag_For_Fshg_20_24,M_Ag_For_Fshg_25_34,M_Ag_For_Fshg_35_44,M_Ag_For_Fshg_45_54,M_Ag_For_Fshg_55_64,M_Ag_For_Fshg_65_74,M_Ag_For_Fshg_75_84,M_Ag_For_Fshg_85ov,M_Ag_For_Fshg_Tot,M_Mining_15_19,M_Mining_20_24,M_Mining_25_34,M_Mining_35_44,M_Mining_45_54,M_Mining_55_64,M_Mining_65_74,M_Mining_75_84,M_Mining_85ov,M_Mining_Tot,M_Manufact_15_19,M_Manufact_20_24,M_Manufact_25_34,M_Manufact_35_44,M_Manufact_45_54,M_Manufact_55_64,M_Manufact_65_74,M_Manufact_75_84,M_Manufact_85ov,M_Manufact_Tot,M_El_Gas_Wt_Waste_15_19,M_El_Gas_Wt_Waste_20_24,M_El_Gas_Wt_Waste_25_34,M_El_Gas_Wt_Waste_35_44,M_El_Gas_Wt_Waste_45_54,M_El_Gas_Wt_Waste_55_64,M_El_Gas_Wt_Waste_65_74,M_El_Gas_Wt_Waste_75_84,M_El_Gas_Wt_Waste_85ov,M_El_Gas_Wt_Waste_Tot,M_Constru_15_19,M_Constru_20_24,M_Constru_25_34,M_Constru_35_44,M_Constru_45_54,M_Constru_55_64,M_Constru_65_74,M_Constru_75_84,M_Constru_85ov,M_Constru_Tot,M_WhlesaleTde_15_19,M_WhlesaleTde_20_24,M_WhlesaleTde_25_34,M_WhlesaleTde_35_44,M_WhlesaleTde_45_54,M_WhlesaleTde_55_64,M_WhlesaleTde_65_74,M_WhlesaleTde_75_84,M_WhlesaleTde_85ov,M_WhlesaleTde_Tot,M_RetTde_15_19,M_RetTde_20_24,M_RetTde_25_34,M_RetTde_35_44,M_RetTde_45_54,M_RetTde_55_64,M_RetTde_65_74,M_RetTde_75_84,M_RetTde_85ov,M_RetTde_Tot,M_Accom_food_15_19,M_Accom_food_20_24,M_Accom_food_25_34,M_Accom_food_35_44,M_Accom_food_45_54,M_Accom_food_55_64,M_Accom_food_65_74,M_Accom_food_75_84,M_Accom_food_85ov,M_Accom_food_Tot,M_Trans_post_wrehsg_15_19,M_Trans_post_wrehsg_20_24,M_Trans_post_wrehsg_25_34,M_Trans_post_wrehsg_35_44,M_Trans_post_wrehsg_45_54,M_Trans_post_wrehsg_55_64,M_Trans_post_wrehsg_65_74,M_Trans_post_wrehsg_75_84,M_Trans_post_wrehsg_85ov,M_Trans_post_wrehsg_Tot,M_Info_media_teleco_15_19,M_Info_media_teleco_20_24,M_Info_media_teleco_25_34,M_Info_media_teleco_35_44,M_Info_media_teleco_45_54,M_Info_media_teleco_55_64,M_Info_media_teleco_65_74,M_Info_media_teleco_75_84,M_Info_media_teleco_85ov,M_Info_media_teleco_Tot,M_Fin_Insur_15_19,M_Fin_Insur_20_24,M_Fin_Insur_25_34,M_Fin_Insur_35_44,M_Fin_Insur_45_54,M_Fin_Insur_55_64,M_Fin_Insur_65_74,M_Fin_Insur_75_84,M_Fin_Insur_85ov,M_Fin_Insur_Tot,M_RtnHir_REst_15_19,M_RtnHir_REst_20_24,M_RtnHir_REst_25_34,M_RtnHir_REst_35_44,M_RtnHir_REst_45_54,M_RtnHir_REst_55_64,M_RtnHir_REst_65_74,M_RtnHir_REst_75_84,M_RtnHir_REst_85ov,M_RtnHir_REst_Tot,M_Pro_scien_tec_15_19,M_Pro_scien_tec_20_24,M_Pro_scien_tec_25_34,M_Pro_scien_tec_35_44,M_Pro_scien_tec_45_54,M_Pro_scien_tec_55_64,M_Pro_scien_tec_65_74,M_Pro_scien_tec_75_84,M_Pro_scien_tec_85ov,M_Pro_scien_tec_Tot,M_Admin_supp_15_19,M_Admin_supp_20_24,M_Admin_supp_25_34,M_Admin_supp_35_44,M_Admin_supp_45_54,M_Admin_supp_55_64,M_Admin_supp_65_74,M_Admin_supp_75_84,M_Admin_supp_85ov,M_Admin_supp_Tot,M_Public_admin_sfty_15_19,M_Public_admin_sfty_20_24,M_Public_admin_sfty_25_34,M_Public_admin_sfty_35_44,M_Public_admin_sfty_45_54,M_Public_admin_sfty_55_64,M_Public_admin_sfty_65_74,M_Public_admin_sfty_75_84,M_Public_admin_sfty_85ov,M_Public_admin_sfty_Tot,M_Educ_trng_15_19,M_Educ_trng_20_24,M_Educ_trng_25_34,M_Educ_trng_35_44,M_Educ_trng_45_54,M_Educ_trng_55_64,M_Educ_trng_65_74,M_Educ_trng_75_84,M_Educ_trng_85ov,M_Educ_trng_Tot,M_HlthCare_SocAs_15_19,M_HlthCare_SocAs_20_24,M_HlthCare_SocAs_25_34,M_HlthCare_SocAs_35_44,M_HlthCare_SocAs_45_54,M_HlthCare_SocAs_55_64,M_HlthCare_SocAs_65_74,M_HlthCare_SocAs_75_84,M_HlthCare_SocAs_85ov,M_HlthCare_SocAs_Tot,M_Art_recn_15_19,M_Art_recn_20_24,M_Art_recn_25_34,M_Art_recn_35_44,M_Art_recn_45_54,M_Art_recn_55_64,M_Art_recn_65_74,M_Art_recn_75_84,M_Art_recn_85ov,M_Art_recn_Tot,M_Oth_scs_15_19,M_Oth_scs_20_24,M_Oth_scs_25_34,M_Oth_scs_35_44,M_Oth_scs_45_54,M_Oth_scs_55_64,M_Oth_scs_65_74,M_Oth_scs_75_84,M_Oth_scs_85ov,M_Oth_scs_Tot,M_ID_NS_15_19,M_ID_NS_20_24,M_ID_NS_25_34,M_ID_NS_35_44,M_ID_NS_45_54,M_ID_NS_55_64,M_ID_NS_65_74,M_ID_NS_75_84,M_ID_NS_85ov,M_ID_NS_Tot
506011117,0,6,8,3,5,0,0,0,0,19,4,11,61,75,42,25,3,0,0,215,9,27,77,127,59,41,5,0,0,346,0,0,11,16,9,10,0,0,0,49,12,58,111,122,87,33,6,0,0,423,3,8,41,36,35,21,3,0,0,137,27,53,51,45,19,19,4,0,0,221,50,21,26,19,11,3,0,0,0,125,5,12,65,95,59,62,7,0,0,310,4,0,4,0,3,3,0,0,0,16,0,5,11,12,4,0,0,0,0,28,0,0,10,4,6,0,0,0,0,25,5,9,30,31,16,8,5,0,0,104,0,3,21,16,17,12,0,0,0,81,4,10,27,40,34,37,6,0,0,154,4,10,18,18,10,20,4,0,0,79,0,16,22,42,22,15,0,0,0,116,3,3,0,4,6,4,0,0,0,26,8,11,23,19,27,16,6,0,0,124,11,21,57,52,48,23,3,0,0,210
506011307,0,0,5,5,0,0,0,0,0,15,0,3,65,138,75,19,9,0,0,314,7,14,56,102,55,36,6,0,0,270,0,0,11,28,14,4,0,0,0,52,13,25,87,150,63,39,7,0,0,386,0,7,29,53,30,16,3,0,0,137,26,33,61,71,28,10,3,0,0,237,62,26,40,42,14,0,0,0,0,184,4,17,85,127,45,31,9,0,0,318,4,0,5,18,15,0,0,0,0,38,0,0,12,28,12,7,0,0,0,65,0,0,9,11,13,7,0,0,0,37,6,3,65,118,46,29,4,0,0,268,4,9,9,25,12,7,4,0,0,68,0,11,34,64,47,20,6,0,0,181,0,3,21,38,18,16,3,0,0,110,0,15,42,88,55,20,5,0,0,232,11,3,5,14,10,5,0,0,0,39,0,9,27,42,24,9,4,0,0,112,5,11,51,66,26,15,0,0,0,186
506011308,0,3,13,6,8,3,4,3,0,32,0,20,130,161,71,29,3,0,0,411,15,20,84,125,82,31,4,0,0,359,0,0,15,44,8,15,0,0,0,88,11,29,205,186,89,42,7,0,0,580,4,11,42,82,42,16,0,0,0,193,21,51,96,90,32,13,0,0,0,301,66,32,53,58,11,12,0,0,0,227,3,14,122,188,58,34,11,0,0,428,0,0,17,26,7,7,0,0,0,54,0,4,19,54,14,9,0,0,0,101,0,4,13,19,6,5,3,0,0,51,0,13,76,177,55,28,11,0,0,351,3,13,31,31,18,3,4,0,0,112,0,12,68,109,47,29,7,0,0,264,4,12,44,44,36,16,8,0,0,167,0,27,61,130,67,13,3,0,0,299,0,5,16,15,9,0,0,0,0,55,3,15,47,47,24,11,0,0,0,150,8,18,92,79,35,18,4,0,0,260
506021118,0,6,4,5,0,0,3,0,0,13,4,28,121,133,101,65,17,0,0,470,6,15,46,57,59,48,15,6,0,247,0,3,13,11,13,9,0,0,0,49,14,31,153,107,88,59,14,3,0,465,3,13,43,32,33,33,9,0,0,166,33,59,94,42,39,20,9,0,0,304,56,54,92,51,26,18,12,0,0,310,3,20,95,79,85,80,22,3,0,392,3,4,9,11,8,5,0,0,0,45,0,5,19,12,16,8,4,0,0,65,0,0,7,19,14,12,7,0,0,65,0,21,75,95,52,31,6,4,0,300,0,12,47,27,24,31,6,0,0,146,3,6,48,40,55,29,9,0,0,200,0,3,32,28,36,29,7,0,0,135,0,21,61,47,49,27,12,0,0,217,7,15,25,19,20,20,14,5,0,113,4,19,35,33,21,21,4,5,0,142,0,32,65,46,62,30,7,0,0,253
506021119,6,6,5,3,0,5,0,0,0,17,0,19,158,149,102,48,3,0,0,487,8,22,68,61,49,33,12,0,0,253,0,5,15,23,14,13,3,0,0,65,3,52,182,146,98,71,19,0,0,573,0,10,30,35,25,18,0,0,0,125,30,65,116,54,29,29,11,0,0,333,69,69,114,60,26,10,4,0,0,355,0,23,93,90,59,49,12,0,0,330,0,10,20,17,13,4,0,0,0,61,0,7,40,30,28,10,0,0,0,119,0,3,13,17,21,6,5,0,0,69,0,36,232,198,98,41,12,0,0,621,3,15,54,28,28,16,9,0,0,163,0,22,83,79,62,48,17,0,0,309,10,14,82,61,60,43,12,4,0,277,3,29,100,63,55,49,11,0,0,313,14,12,45,25,13,6,3,0,0,124,5,22,47,31,29,16,7,0,0,151,0,19,64,63,55,24,6,0,0,241
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021123,0,4,5,0,6,0,4,0,0,17,3,28,178,153,104,70,15,4,0,547,4,15,47,57,37,30,18,0,0,210,0,3,23,12,18,13,0,0,0,62,18,55,143,127,105,66,21,0,0,531,0,10,42,35,34,32,3,0,0,168,25,51,124,51,25,26,10,0,0,313,39,79,131,71,23,16,7,3,0,369,6,24,79,57,48,51,21,0,0,286,0,10,17,23,8,4,0,0,0,65,0,10,38,38,34,16,0,0,0,135,0,11,21,16,13,11,7,0,0,80,6,42,168,216,101,61,18,3,0,618,3,20,52,39,18,19,6,0,0,173,0,19,79,74,67,51,7,0,0,304,8,24,68,63,33,45,18,0,0,255,4,22,106,67,48,47,21,0,0,315,6,21,35,32,13,18,0,0,0,129,0,24,37,43,11,25,9,0,0,148,6,22,86,55,50,18,15,0,0,254
506021309,0,0,0,3,0,0,0,0,0,9,0,20,80,49,37,23,7,0,0,217,6,19,58,45,27,25,0,0,0,182,0,0,8,3,15,4,0,0,0,28,12,23,98,74,49,34,6,0,0,304,3,3,31,25,14,19,3,3,0,102,18,37,38,34,13,16,4,0,0,167,33,36,62,30,13,15,0,0,0,192,3,19,54,60,44,40,9,0,0,230,0,5,11,8,5,4,0,0,0,23,0,4,4,6,8,4,0,0,0,24,0,5,3,6,6,5,0,0,0,28,0,3,66,38,27,15,0,0,0,149,4,11,24,17,16,11,4,0,0,87,5,9,29,27,16,22,9,0,0,109,0,3,25,13,19,5,0,0,0,72,0,5,35,21,12,12,3,0,0,99,3,5,12,13,7,0,3,0,0,50,4,12,29,31,21,12,4,0,0,112,5,15,49,41,22,19,3,0,0,160
506021310,0,0,4,0,0,0,0,0,0,7,0,10,49,50,31,24,6,0,0,169,3,8,28,26,35,18,14,0,0,132,0,0,8,3,7,4,0,0,0,25,9,16,81,76,45,40,9,0,0,273,3,6,17,4,11,17,4,0,0,55,23,32,38,24,21,11,0,0,0,148,21,25,36,29,15,4,0,0,0,135,0,14,56,49,58,39,14,0,0,235,0,0,4,9,0,0,0,0,0,22,0,0,8,10,12,0,3,0,0,34,0,0,8,7,6,9,5,0,0,32,3,8,38,69,23,20,3,0,0,159,3,3,16,17,8,9,0,0,0,66,0,14,16,43,25,11,6,0,0,114,0,8,18,15,19,14,3,0,0,79,0,7,21,17,16,12,10,0,0,82,0,0,12,20,6,4,0,0,0,43,4,5,16,19,15,12,4,0,0,79,3,13,44,23,11,16,7,0,0,114
506021311,6,0,4,0,0,3,0,0,0,14,0,23,133,99,59,53,8,0,0,379,6,16,64,42,22,30,4,0,0,189,0,0,4,5,7,3,0,0,0,26,5,35,132,93,53,43,8,0,0,373,5,15,43,28,23,20,8,0,0,141,13,48,74,44,21,24,7,0,0,224,19,46,97,52,17,18,0,0,0,250,0,20,88,57,47,45,13,0,0,268,0,0,18,11,3,0,0,0,0,45,0,3,36,17,14,7,3,0,0,84,0,4,14,15,7,3,0,0,0,47,0,27,142,98,50,31,10,0,0,359,0,9,52,22,13,22,0,0,0,123,0,15,60,40,37,40,10,0,0,196,5,12,38,27,24,20,3,0,0,128,0,17,63,41,18,21,11,0,0,177,5,9,41,22,9,9,4,0,0,94,6,13,32,23,13,21,8,0,0,114,0,18,70,62,23,10,9,0,0,189
506031124,0,3,17,8,3,0,3,0,0,40,5,27,122,80,60,29,3,0,0,329,10,33,107,45,45,44,11,0,0,296,0,6,16,18,13,9,0,0,0,65,15,68,194,116,71,67,9,0,0,542,10,19,59,31,35,21,7,0,0,172,33,146,185,56,27,22,13,0,0,491,80,198,186,75,13,14,7,0,0,570,9,99,212,76,57,51,11,0,0,517,0,6,19,12,3,3,0,0,0,54,0,3,18,28,15,5,9,0,0,82,0,14,14,13,7,7,0,5,0,62,0,44,211,119,57,47,17,3,0,493,6,35,102,72,34,20,3,0,0,274,0,52,108,75,49,48,13,0,0,345,9,44,106,65,54,46,14,0,0,335,3,53,121,79,48,39,9,3,0,354,11,16,33,15,11,6,4,0,0,96,10,39,59,21,23,15,4,0,0,172,12,58,143,77,41,23,7,0,6,359
506031125,0,4,0,4,7,5,0,0,0,18,0,9,35,53,43,43,10,0,0,194,9,17,28,40,47,60,14,0,0,211,0,6,0,20,9,16,0,0,0,46,11,23,50,72,77,69,20,0,0,332,9,13,18,22,36,26,6,0,0,137,33,49,46,35,37,46,3,0,0,255,54,26,27,18,18,15,10,0,0,174,0,15,33,34,51,43,18,0,0,205,0,4,0,7,6,3,0,0,0,24,0,3,11,15,18,16,5,0,0,63,0,0,10,8,6,6,4,0,0,32,5,24,38,45,56,46,17,0,0,232,3,13,5,10,16,17,8,0,0,80,3,7,12,25,53,55,17,0,0,168,9,20,20,20,23,25,9,0,0,138,7,18,21,28,40,38,7,0,0,167,5,4,8,6,3,11,7,0,0,47,3,7,20,10,24,20,17,0,0,109,3,20,26,27,39,39,5,0,0,167
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031127,0,0,9,9,3,5,3,0,0,23,0,19,119,106,46,27,9,0,0,324,10,29,115,96,74,38,5,0,0,378,0,5,18,16,13,12,0,0,0,62,5,54,191,144,90,59,13,0,0,562,0,13,64,60,23,27,7,0,0,196,48,89,177,83,50,36,11,0,0,493,63,141,235,115,42,28,6,0,0,630,9,83,353,182,92,66,20,3,0,804,0,8,18,24,9,3,0,0,0,59,0,4,40,31,15,9,0,4,0,106,0,11,20,10,12,5,0,0,0,59,4,37,145,125,55,16,11,0,0,393,3,45,89,59,26,13,6,0,0,239,0,30,99,82,48,24,12,0,0,293,3,9,47,44,15,18,5,0,0,150,0,33,107,111,62,32,8,0,0,358,3,18,38,26,8,13,4,0,0,100,5,31,83,64,39,20,7,0,0,248,22,58,195,93,73,22,13,5,0,475
506031128,3,3,3,4,3,3,5,0,0,23,0,13,62,87,62,40,10,0,0,270,3,15,53,88,75,70,17,0,0,322,0,0,16,14,8,8,4,0,0,48,14,40,101,120,63,59,18,0,0,423,3,12,32,33,25,23,14,0,0,145,36,56,59,46,31,24,12,4,0,269,51,39,44,30,25,26,3,0,0,219,7,15,57,58,63,74,16,5,0,289,0,3,13,7,11,0,0,0,0,37,0,0,15,16,9,5,3,0,0,53,0,6,13,3,3,5,5,0,0,33,3,22,70,95,45,31,15,0,0,280,3,10,24,31,20,14,6,0,0,110,0,15,38,56,43,51,11,4,0,218,12,9,41,50,35,36,13,0,0,188,4,18,57,47,40,20,13,0,0,201,3,16,20,13,3,14,0,0,0,72,9,14,47,33,26,15,3,5,0,147,10,25,41,42,54,32,8,0,0,213
506031129,0,0,6,0,0,3,3,0,0,18,0,10,41,91,94,55,15,4,0,304,3,14,27,48,62,45,15,0,0,218,0,3,10,19,17,17,0,0,0,66,11,37,54,71,86,53,22,3,0,341,0,7,16,38,36,31,10,0,0,139,46,47,28,35,37,32,14,0,0,247,74,37,26,26,16,23,6,0,0,216,3,9,19,50,61,60,9,3,0,211,0,3,0,8,12,3,0,0,0,26,0,4,11,26,17,21,8,0,0,80,0,3,5,11,17,9,8,4,0,54,8,30,57,131,128,65,19,7,0,441,4,4,10,6,21,8,10,0,0,70,0,13,29,52,46,37,8,0,0,188,14,13,23,33,57,54,23,0,0,228,3,17,43,75,77,35,19,0,0,271,11,18,9,8,4,3,6,0,0,53,6,13,17,11,23,25,8,5,0,112,15,12,30,57,57,45,15,3,0,233
506031130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031131,0,0,0,0,0,4,0,0,0,13,0,20,42,140,132,59,15,0,0,407,17,15,30,87,101,63,17,4,0,335,0,7,12,27,31,14,0,0,0,94,21,42,70,132,130,52,27,0,0,480,6,9,19,50,48,32,9,0,0,168,59,79,63,54,53,34,5,0,0,339,100,53,25,37,37,22,7,0,0,279,3,25,19,65,79,66,23,0,0,292,0,12,10,10,15,8,0,0,0,57,5,9,17,44,31,15,3,4,0,121,5,0,0,6,18,12,4,0,0,50,4,39,76,186,175,81,27,0,0,588,4,8,17,33,40,20,11,0,0,131,4,9,26,65,90,60,19,0,0,281,11,19,34,58,96,47,30,3,0,297,13,26,52,92,104,56,17,0,0,364,15,16,13,9,18,10,3,0,0,79,3,10,18,24,28,22,15,7,0,132,11,23,43,59,73,23,21,0,0,249
506041132,0,0,11,10,10,3,4,0,0,36,5,23,87,114,64,31,7,0,0,336,12,42,120,154,107,68,16,0,0,509,0,4,18,15,16,11,4,0,0,72,20,77,178,171,133,87,29,0,0,705,0,8,45,53,45,20,5,0,0,184,38,88,96,90,55,29,9,0,0,405,81,85,95,55,32,25,4,0,0,376,10,49,154,159,117,96,29,4,0,612,0,5,7,23,17,0,0,0,0,59,0,0,24,27,13,0,0,0,0,69,0,4,17,14,9,8,4,0,0,61,4,19,75,111,50,21,7,0,0,286,4,26,59,43,25,27,14,0,0,203,5,21,44,80,40,48,9,0,0,239,10,11,24,34,28,12,13,0,0,131,0,34,70,79,54,34,10,0,0,287,5,8,21,13,10,5,5,0,0,75,21,36,64,58,49,26,7,0,0,256,15,48,114,113,67,48,15,0,0,419
506041133,0,3,4,4,4,6,0,0,0,23,6,24,97,183,141,77,11,0,0,539,23,34,86,134,144,104,23,6,0,546,0,6,4,40,30,22,3,0,0,105,34,60,125,168,172,118,12,5,0,687,9,25,46,68,63,36,11,0,0,259,74,111,90,98,76,58,20,4,0,534,135,51,74,64,44,44,3,0,0,412,18,39,160,166,114,97,27,0,0,633,3,8,18,29,19,8,0,0,0,75,0,12,14,40,43,22,3,0,0,136,3,11,14,16,13,7,7,0,0,70,5,43,105,172,121,69,9,0,0,520,4,23,23,25,21,25,12,0,0,134,8,15,46,94,97,77,17,0,0,351,16,21,36,54,59,48,13,3,0,253,6,31,65,118,95,45,18,0,0,377,9,11,18,19,14,4,3,0,0,76,10,24,50,63,46,34,19,0,0,247,15,49,88,94,99,46,20,0,0,423
506041134,4,0,11,6,11,8,0,0,0,33,0,20,71,94,91,55,10,0,0,349,19,42,104,137,113,88,21,0,0,531,0,5,15,18,20,11,0,0,0,69,25,73,195,197,142,93,26,0,0,744,9,21,44,48,41,34,12,0,0,209,44,70,95,83,50,36,15,0,0,388,80,54,38,37,21,16,9,0,0,256,15,48,102,133,123,105,26,0,0,543,0,0,5,8,3,8,0,0,0,32,0,6,8,16,10,6,0,0,0,39,0,0,12,15,4,7,3,0,0,38,3,16,45,54,41,28,12,0,0,204,0,21,40,25,27,20,11,0,0,150,0,11,39,58,56,55,17,3,0,242,0,5,20,23,28,22,10,0,0,113,4,12,42,57,41,29,19,3,0,201,5,4,8,13,4,5,0,0,0,41,6,21,56,65,49,31,12,0,0,252,15,39,102,95,78,55,6,4,0,389
506041135,0,0,3,5,10,6,3,0,0,35,4,27,114,175,136,59,3,0,0,520,20,31,85,153,135,78,21,0,0,517,0,4,19,29,36,13,0,0,0,107,39,73,195,213,160,79,21,0,0,788,10,19,55,72,84,31,7,0,0,273,72,86,67,93,64,31,25,3,0,445,96,50,45,45,27,15,3,0,0,282,10,27,107,154,113,104,23,0,0,548,3,4,6,14,3,7,0,0,0,45,0,9,15,25,13,6,3,0,0,82,0,3,13,16,11,6,0,0,0,52,4,27,72,134,96,40,8,0,0,381,7,17,28,38,32,23,7,0,0,149,5,19,44,79,96,74,10,0,0,331,7,20,37,41,59,38,13,0,0,211,11,36,58,85,68,58,12,0,0,331,10,12,8,17,8,6,0,0,0,70,11,31,58,73,50,40,17,0,0,277,22,46,78,99,70,53,10,0,0,375
506041136,0,12,6,6,10,12,4,0,4,48,0,17,53,84,65,37,0,0,0,253,12,32,75,109,115,52,7,0,0,398,0,4,12,13,10,6,0,0,0,40,10,59,154,130,110,69,12,0,0,553,7,8,28,42,36,20,9,0,0,160,32,52,72,74,25,22,4,0,0,275,68,31,36,29,20,9,0,0,0,196,5,25,99,118,77,90,30,0,0,456,0,4,17,9,6,4,0,0,0,27,0,0,12,3,7,3,0,0,0,30,3,0,5,9,3,6,7,0,0,35,0,14,28,57,26,25,9,0,0,162,3,13,19,29,21,13,10,3,0,114,0,9,33,42,33,25,8,0,0,150,4,4,16,28,24,11,8,0,0,96,0,16,37,46,31,29,11,0,0,163,0,3,13,7,5,6,5,0,0,38,6,22,32,38,39,30,11,0,0,173,8,29,72,93,52,33,16,0,0,301
506041137,3,9,8,5,5,8,3,0,0,36,0,18,79,127,109,67,12,0,0,411,20,40,96,140,124,111,37,0,0,568,4,6,14,24,18,15,7,0,0,87,30,83,184,204,158,124,40,0,0,820,7,25,59,67,53,41,8,0,0,258,61,77,83,74,60,48,25,4,0,425,102,62,70,41,34,21,4,0,0,338,7,46,120,126,128,137,41,0,0,603,3,4,16,20,9,9,0,0,0,60,0,0,20,21,14,12,3,0,0,76,5,3,11,9,8,10,4,5,0,55,6,20,69,101,78,37,7,0,0,317,11,25,29,43,51,34,21,0,0,216,4,17,45,82,79,85,20,5,0,339,11,11,39,56,46,46,24,3,0,233,9,19,69,63,61,43,18,0,0,280,16,15,13,27,7,9,7,4,0,89,12,29,61,53,65,45,11,6,0,286,18,36,91,94,78,66,18,0,0,395
506051138,0,4,5,9,5,10,5,6,0,44,3,17,142,179,133,78,13,0,0,565,18,32,81,142,96,73,18,0,0,455,0,3,11,30,25,19,8,0,0,88,25,72,207,194,140,93,23,4,0,762,3,27,44,91,62,39,5,0,0,270,34,77,80,81,42,30,13,7,0,362,64,42,43,36,19,9,0,0,0,222,8,39,90,150,148,129,37,4,0,607,3,6,6,15,12,0,5,0,0,46,0,0,13,19,19,5,0,0,0,54,0,0,11,13,13,12,3,0,0,62,0,11,53,107,64,28,7,0,0,269,6,14,17,41,19,24,9,0,0,131,3,12,48,69,59,53,13,0,0,245,5,12,27,36,29,22,10,0,0,146,0,14,41,60,47,22,8,0,0,195,5,7,13,23,9,7,4,0,0,63,6,34,69,66,51,37,9,3,0,271,15,27,83,77,60,50,8,0,0,321
506051139,0,0,7,4,0,10,0,0,0,24,9,32,110,106,80,73,8,0,0,416,17,33,47,68,71,52,9,0,0,292,0,0,7,16,5,5,4,0,0,35,21,55,122,114,98,61,19,0,0,477,0,16,45,41,35,34,7,0,0,176,51,40,39,38,23,31,0,0,0,233,59,22,28,15,7,7,0,0,0,119,14,25,70,76,97,109,25,3,0,424,0,0,3,7,3,0,0,0,0,14,0,0,4,9,14,0,0,0,0,31,0,0,9,13,8,10,3,0,0,42,0,10,41,47,23,24,4,0,0,146,5,7,14,23,19,11,5,0,0,93,0,6,29,25,34,32,4,0,0,138,0,3,12,20,10,21,13,0,0,82,6,3,20,18,22,34,9,0,0,106,3,6,15,9,5,10,0,0,0,49,12,23,47,30,25,29,10,0,0,172,12,26,44,49,32,29,13,0,0,203
