SA2_CODE_2021,Separate_house_NofB_0_i_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Se_d_r_or_t_h_t_1_s_NofB_0_ib,Se_d_r_or_t_h_t_1_st_NofB_1,Se_d_r_or_t_h_t_1_st_NofB_2,Se_d_r_or_t_h_t_1_st_NofB_3,Se_d_r_or_t_h_t_1_st_NofB_4,Se_d_r_or_t_h_t_1_st_NofB_5,Se_d_r_or_t_h_t_1_st_NofB_6_m,Se_d_r_or_t_h_t_1_st_NofB_NS,Se_d_r_or_t_h_t_1_st_Total,Se_d_r_or_t_h_t_2_s_NofB_0_ib,Se_d_r_or_t_h_t_2_sts_NofB_1,Se_d_r_or_t_h_t_2_sts_NofB_2,Se_d_r_or_t_h_t_2_sts_NofB_3,Se_d_r_or_t_h_t_2_sts_NofB_4,Se_d_r_or_t_h_t_2_sts_NofB_5,Se_d_r_or_t_h_t_2_st_NofB_6_m,Se_d_r_or_t_h_t_2_sts_NofB_NS,Se_d_r_or_t_h_t_2_sts_Total,Se_d_r_or_t_h_t_Tot_NofB_0_ib,Se_d_r_or_t_h_t_Tot_NofB_1,Se_d_r_or_t_h_t_Tot_NofB_2,Se_d_r_or_t_h_t_Tot_NofB_3,Se_d_r_or_t_h_t_Tot_NofB_4,Se_d_r_or_t_h_t_Tot_NofB_5,Se_d_r_or_t_h_t_Tot_NofB_6_m,Se_d_r_or_t_h_t_Tot_NofB_NS,Se_d_r_or_t_h_t_Tot_Total,Flt_at_1or2_st_bl_NofB_0_ib,Flt_at_In_1or2_s_b_NofB_1,Flt_at_In_1or2_s_b_NofB_2,Flt_at_In_1or2_s_b_NofB_3,Flt_at_In_1or2_s_b_NofB_4,Flt_at_In_1or2_s_b_NofB_5,Flt_at_In_1or2_s_b_NoB_6_m,Flt_at_In_1or2_s_b_NoB_NS,Flt_at_In_1or2_s_b_Total,Flt_apt_3_st_bl_NoB_0_ib,Flt_apt_In_3_st_bl_NofB_1,Flt_apt_In_3_st_bl_NofB_2,Flt_apt_In_3_st_bl_NofB_3,Flt_apt_In_3_st_bl_NofB_4,Flt_apt_In_3_st_bl_NofB_5,Flt_apt_In_3_s_bl_NofB_6_m,Flt_apt_In_3_st_bl_NofB_NS,Flt_apt_In_3_st_bl_Total,Flt_apt_4to8_s_b_NofB_0_ib,Flt_apt_4to8_s_b_NofB_1,Flt_apt_4to8_s_b_NofB_2,Flt_apt_4to8_s_b_NofB_3,Flt_apt_4to8_s_b_NofB_4,Flt_apt_4to8_s_b_NofB_5,Flt_apt_4to8_s_b_NofB_6_m,Flt_apt_4to8_s_b_NofB_NS,Flt_apt_4to8_s_b_Total,Flt_apt_9_or_m_s_b_NofB_0_ib,Flt_apt_9_or_m_s_b_NofB_1,Flt_apt_9_or_m_s_b_NofB_2,Flt_apt_9_or_m_s_b_NofB_3,Flt_apt_9_or_m_s_b_NofB_4,Flt_apt_9_or_m_s_b_NofB_5,Flt_apt_9_or_m_s_b_NofB_6_m,Flt_apt_9_or_m_s_b_NofB_NS,Flt_apt_9_or_m_s_b_Total,Flt_apt_At_to_a_h_NofB_0_ib,Flt_apt_At_to_a_hse_NofB_1,Flt_apt_At_to_a_hse_NofB_2,Flt_apt_At_to_a_hse_NofB_3,Flt_apt_At_to_a_hse_NofB_4,Flt_apt_At_to_a_hse_NofB_5,Flt_apt_At_to_a_hs_NofB_6_m,Flt_apt_At_to_a_hs_NofB_NS,Flt_apt_At_to_a_hse_Total,Flt_apart_Tot_NofB_0_i_b,Flt_apart_Tot_NofB_1,Flt_apart_Tot_NofB_2,Flt_apart_Tot_NofB_3,Flt_apart_Tot_NofB_4,Flt_apart_Tot_NofB_5,Flt_apart_Tot_NofB_6_or_m,Flt_apart_Tot_NofB_NS,Flt_apart_Tot_Total,Other_dwelling_NofB_0_i_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dweling_structu_NS_NofB_0_i_b,Dweling_structur_NS_NofB_1,Dweling_structur_NS_NofB_2,Dweling_structur_NS_NofB_3,Dweling_structur_NS_NofB_4,Dweling_structur_NS_NofB_5,Dwelig_struct_NS_NofB_6_or_m,Dweling_structur_NS_NofB_NS,Dweling_structur_NS_Total,Total_NofB_0_i_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
507021166,5,100,638,2290,1390,173,40,44,4682,3,105,333,185,32,0,0,12,669,0,27,83,159,21,3,0,5,304,5,135,416,341,55,9,0,21,973,0,44,39,3,0,0,0,0,87,3,43,53,37,0,0,0,0,144,0,11,8,8,0,0,0,0,25,0,0,0,0,0,0,0,0,0,3,14,3,6,7,0,0,0,36,7,114,105,53,8,0,4,0,291,16,59,51,8,0,0,0,8,141,0,3,7,5,0,0,0,0,20,41,401,1211,2699,1458,182,47,76,6112
507021167,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9
507031169,4,28,131,1624,3413,242,32,79,5554,0,9,30,67,4,0,0,0,116,0,4,5,0,0,0,0,0,10,0,16,37,69,4,0,0,0,125,0,11,23,0,0,0,0,0,34,0,15,49,0,0,0,0,0,73,0,3,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,80,0,0,0,0,4,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,73,246,1695,3418,242,32,83,5798
507031170,5,29,294,1243,795,90,19,52,2517,0,50,74,105,0,0,0,5,238,0,0,8,10,0,0,0,0,17,0,50,77,115,0,0,0,5,252,0,19,57,16,0,0,0,7,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,15,57,16,0,0,0,7,97,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,3,3,104,428,1381,797,90,18,56,2874
507031172,0,0,0,3,7,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,12
507031173,0,0,0,3,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,14
507031174,3,32,103,1974,1513,124,20,73,3851,0,11,52,22,0,0,0,3,88,0,0,38,13,0,0,0,0,55,0,11,91,31,0,0,0,0,140,0,26,111,33,0,0,0,5,177,0,0,90,39,0,0,0,3,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,26,200,72,0,0,0,9,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,73,399,2084,1513,124,20,86,4305
507031261,3,9,57,827,1484,177,38,23,2616,0,0,0,21,4,0,0,0,27,0,3,4,0,0,0,0,0,6,0,3,5,21,4,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,4,0,3,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,19,63,847,1489,175,38,22,2660
507041175,3,9,138,1011,1397,413,73,22,3062,0,7,112,230,37,3,0,3,395,0,0,70,228,127,19,0,4,448,0,13,183,455,165,19,0,6,845,0,5,116,51,0,0,0,0,175,0,14,45,8,0,0,0,0,71,0,37,88,86,0,0,0,3,209,0,20,29,12,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,76,282,152,0,0,0,3,517,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,6,96,598,1616,1565,436,72,30,4423
507041176,0,0,20,273,650,139,21,10,1108,0,5,66,38,14,3,0,4,131,0,0,0,31,4,0,0,0,36,0,5,66,68,20,3,0,4,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,84,339,667,144,21,15,1276
507041177,3,18,341,1855,1310,161,43,27,3750,0,39,890,803,83,7,0,25,1850,0,16,26,83,33,5,0,0,164,0,57,914,885,115,14,0,24,2015,3,69,82,4,5,0,0,3,162,0,30,90,14,0,0,0,0,134,0,3,18,3,5,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,3,103,187,25,14,0,0,4,342,0,0,0,0,0,0,0,0,0,0,0,5,8,11,0,0,0,20,13,174,1447,2770,1448,171,46,54,6123
507041178,0,17,202,1368,1913,442,83,23,4049,8,40,422,603,117,20,4,8,1220,0,0,32,118,56,15,0,3,221,8,40,454,718,170,33,6,18,1439,0,13,48,4,0,0,0,5,70,0,10,33,8,0,0,0,3,50,0,43,97,42,4,0,0,5,187,0,24,74,10,0,0,0,4,115,0,0,0,0,0,0,0,0,0,3,100,250,59,4,0,0,13,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,157,911,2153,2085,475,88,51,5922
507041179,0,0,21,530,1365,274,53,12,2259,0,32,48,165,12,0,0,5,269,0,0,5,6,0,0,0,0,16,0,32,49,169,21,7,3,5,284,0,84,89,0,0,0,0,9,180,0,0,0,0,0,0,0,0,0,0,3,120,17,0,0,0,4,148,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,7,85,215,17,0,0,0,10,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,121,286,718,1381,275,54,27,2874
507041180,0,3,31,615,2380,462,63,17,3570,0,4,78,142,12,0,0,0,235,0,0,0,0,0,0,0,0,3,0,4,82,140,12,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,12,0,3,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,109,750,2401,465,63,16,3817
507041181,4,9,253,2012,2075,441,75,28,4901,0,25,382,447,55,5,4,9,933,0,15,58,199,75,13,3,3,363,0,39,441,651,131,24,3,10,1300,0,15,84,9,0,0,0,0,102,0,18,57,8,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,31,143,15,0,0,0,0,201,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,80,836,2683,2207,469,81,36,6404
507041182,0,18,172,1072,2048,363,82,37,3802,0,16,165,213,37,0,4,6,445,0,0,0,32,18,0,0,5,58,0,16,168,244,57,0,4,4,501,0,0,90,50,0,0,0,0,151,0,0,37,3,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,138,58,0,0,0,3,206,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,6,0,37,482,1378,2111,370,89,50,4511
507041183,0,14,222,887,485,44,6,30,1688,0,43,223,101,7,0,0,10,383,0,0,9,0,0,0,0,0,13,0,43,229,104,7,0,0,10,396,0,4,24,0,0,0,0,0,35,0,4,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,26,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,71,481,994,490,44,4,36,2125
507041184,0,0,8,156,1324,373,80,7,1942,0,4,9,0,4,0,0,0,19,0,0,0,0,0,0,0,0,4,0,4,9,0,5,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,161,1326,367,79,7,1966
507051186,0,5,68,1546,1240,142,16,49,3057,0,26,56,112,5,0,0,3,200,0,0,0,0,0,0,0,0,0,0,26,56,112,5,0,0,3,200,0,9,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,127,1660,1244,142,16,54,3278
507051187,3,3,19,587,3203,280,41,75,4207,0,12,155,82,8,0,0,9,267,0,0,0,5,4,0,0,0,7,0,12,158,85,8,0,0,9,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,181,679,3215,281,37,84,4488
507051188,7,24,284,2148,1788,191,27,55,4526,0,125,481,330,5,0,0,34,982,3,30,161,181,29,3,0,6,414,3,154,635,515,34,3,0,39,1392,0,48,341,121,18,0,0,22,557,0,25,90,0,0,0,0,0,112,0,48,163,61,0,0,0,3,275,0,0,15,14,0,0,0,0,27,0,0,0,0,3,0,0,0,4,0,123,611,197,24,0,0,29,977,19,94,55,3,0,0,0,5,179,0,5,3,0,0,0,0,5,7,32,397,1593,2858,1850,196,31,138,7091
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051190,0,18,276,1753,1918,223,40,47,4270,0,9,62,38,0,0,0,5,105,0,7,6,0,0,0,0,0,14,0,12,68,38,0,0,0,5,121,0,54,277,106,7,0,0,14,458,0,0,21,9,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,57,297,119,11,5,0,19,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,637,1907,1925,225,39,72,4891
507051191,0,8,130,1417,4735,622,59,69,7039,0,0,11,35,16,0,0,0,63,0,0,9,10,0,0,0,0,22,0,0,14,43,16,0,0,0,80,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,20,0,0,5,24,0,15,142,1475,4772,628,59,72,7160
507051192,3,18,92,1421,2554,271,34,50,4444,0,0,14,67,0,0,0,6,78,0,0,0,0,5,0,0,0,4,0,0,14,65,4,0,0,6,79,0,5,9,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,9,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,25,111,1486,2557,269,34,54,4543
507051193,3,21,65,1151,2153,233,40,46,3721,0,26,29,98,3,0,0,4,158,0,9,11,3,0,0,0,0,22,0,32,39,104,3,0,0,4,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,0,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,55,109,1261,2164,233,40,54,3916
507051312,3,30,214,949,2243,168,26,48,3683,0,0,5,46,6,0,0,0,59,0,0,33,48,0,0,0,0,78,0,0,40,86,6,0,0,0,140,0,0,0,0,0,0,0,0,0,0,5,35,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,35,0,0,0,0,0,44,6,34,47,0,3,0,0,5,82,0,0,0,0,0,0,0,0,9,3,68,335,1044,2252,168,26,53,3962
507051313,0,78,222,1619,5628,448,76,87,8160,0,0,134,101,12,0,0,3,251,0,8,5,0,0,0,0,0,21,0,14,145,107,12,0,0,3,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,90,367,1722,5641,451,76,94,8441
507051314,0,3,8,146,423,62,17,7,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,146,423,62,17,7,665
509011225,3,70,714,2599,1541,203,41,60,5238,0,170,341,176,13,0,0,30,727,0,14,37,16,9,0,0,0,77,0,179,379,200,17,0,0,27,804,0,20,4,14,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,6,0,22,10,12,0,0,0,0,46,0,20,21,8,0,0,0,3,55,0,4,0,4,0,0,0,0,12,7,294,1117,2818,1560,206,44,96,6152
509011226,7,57,165,471,376,92,35,19,1214,0,4,0,3,12,3,0,0,25,0,0,0,0,0,0,0,0,0,0,4,0,3,17,3,0,0,29,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,7,0,5,0,0,0,33,0,0,0,0,0,0,0,0,10,13,65,174,483,396,97,32,20,1275
509011227,0,18,106,835,837,82,16,21,1918,0,0,0,3,0,0,0,0,7,0,0,3,0,0,0,0,0,11,0,0,9,6,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,111,839,841,82,16,23,1940
509011228,13,89,388,1001,535,90,17,30,2162,0,5,30,69,46,5,0,3,163,0,0,0,4,0,0,0,0,3,0,5,30,78,47,5,0,3,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0,7,0,0,0,0,15,0,0,0,6,0,0,0,0,16,8,100,424,1098,582,96,17,31,2362
509011229,3,21,101,430,317,80,15,12,984,0,3,9,9,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,3,9,9,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,6,5,0,0,0,4,21,0,0,5,3,0,0,0,0,4,11,28,115,437,314,83,15,15,1033
509011230,9,19,177,723,425,74,21,25,1477,0,18,82,11,3,0,0,9,121,0,0,4,0,0,0,0,0,4,0,18,81,11,3,0,0,9,126,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,6,11,40,263,739,433,74,22,34,1614
509011231,3,31,185,626,458,88,32,31,1456,0,10,19,8,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,10,19,8,0,0,0,0,32,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,8,0,0,5,8,0,0,0,0,16,7,46,210,639,458,87,35,34,1520
509011232,4,21,103,483,462,68,23,14,1169,0,32,3,8,4,0,0,0,56,0,0,0,0,0,0,0,0,5,0,32,3,11,7,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,5,0,0,0,0,0,5,3,28,17,6,0,0,0,0,54,0,0,0,0,4,0,0,0,4,9,84,128,496,473,68,23,13,1289
509011233,5,35,281,1718,1473,181,45,49,3790,0,43,89,31,3,0,0,3,177,0,0,0,10,0,0,0,0,4,0,43,88,40,3,0,0,3,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,6,6,30,28,11,0,0,0,5,81,0,3,0,0,0,0,0,0,6,17,117,399,1773,1479,182,49,59,4071
509011234,10,56,317,848,547,89,36,39,1939,0,13,12,0,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,13,12,0,3,0,0,0,26,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,8,8,0,0,0,0,24,0,0,0,0,4,0,0,0,0,17,83,332,855,553,90,36,42,2001
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,6,26,131,503,950,190,70,19,1902,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,7,0,7,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,32,137,507,962,190,70,22,1926
509021237,9,19,180,592,338,81,24,26,1265,0,4,13,3,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,4,13,3,0,0,0,0,26,0,9,4,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,19,0,3,5,0,4,0,0,0,13,0,4,0,4,7,0,0,0,12,9,42,203,602,347,81,26,30,1335
509021238,3,28,211,700,424,77,9,25,1477,0,16,20,13,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,16,20,13,5,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,3,0,0,3,22,0,0,0,0,0,0,0,0,5,5,48,241,716,429,77,12,33,1557
509021239,20,79,286,1156,1236,183,57,58,3066,0,8,23,27,5,3,0,0,69,0,0,0,4,6,0,0,0,14,0,10,24,29,12,3,0,0,83,0,10,9,4,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,4,0,0,0,0,27,10,23,18,14,7,3,0,12,82,3,0,5,10,4,0,0,0,22,29,124,341,1212,1258,188,60,67,3282
509021240,3,39,208,755,474,91,25,22,1622,0,18,39,18,0,0,0,5,77,0,0,0,0,0,0,0,0,0,0,17,39,18,0,0,0,5,80,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,6,0,5,0,0,0,0,5,22,0,0,3,7,8,0,0,3,25,7,59,257,779,482,95,29,33,1747
509021241,6,30,148,642,443,100,29,30,1431,0,9,39,11,0,0,0,4,63,0,0,0,0,0,0,0,0,0,0,9,39,11,0,0,0,4,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,3,0,11,32,0,6,3,3,0,0,0,0,17,3,53,191,657,456,104,29,46,1546
509021242,9,27,157,466,293,45,18,20,1039,0,13,16,11,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,13,16,11,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,7,0,0,0,0,6,0,0,0,8,11,39,169,485,297,43,20,20,1092
509021243,4,73,501,1731,1202,203,58,77,3858,0,23,81,26,3,0,0,12,146,0,0,3,0,4,0,0,0,11,0,24,84,26,8,0,0,12,154,0,0,14,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,12,0,0,0,0,0,16,0,10,15,0,0,0,0,0,32,0,0,4,0,6,0,0,4,17,15,107,617,1763,1210,204,59,91,4070
