SA2_CODE_2021,SH_FHs_CF_no_C,SH_FHs_CF_C,SH_FHs_OnePF,SH_FHs_Oth_fam,SH_FHs_Tot,SH_Lone_P_H,SH_Group_H,SH_Tot,SDRTHT_1_S_FHs_CF_no_C,SDRTHT_1_S_FHs_CF_C,SDRTHT_1_S_FHs_OnePF,SDRTHT_1_S_FHs_Oth_fam,SDRTHT_1_S_FHs_Tot,SDRTHT_1_S_Lone_P_H,SDRTHT_1_S_Group_H,SDRTHT_1_S_Tot,SDRTHT_2more_S_FHs_CF_no_C,SDRTHT_2more_S_FHs_CF_C,SDRTHT_2more_S_FHs_OnePF,SDRTHT_2more_S_FHs_Oth_fam,SDRTHT_2more_S_FHs_Tot,SDRTHT_2more_S_Lone_P_H,SDRTHT_2more_S_Group_H,SDRTHT_2more_S_Tot,SDRTHT_Tot_FHs_CF_no_C,SDRTHT_Tot_FHs_CF_C,SDRTHT_Tot_FHs_OnePF,SDRTHT_Tot_FHs_Oth_fam,SDRTHT_Tot_FHs_Tot,SDRTHT_Tot_Lone_P_H,SDRTHT_Tot_Group_H,SDRTHT_Tot_Tot,FoA_1_or_2_SB_FHs_CF_no_C,FoA_1_or_2_SB_FHs_CF_C,FoA_1_or_2_SB_FHs_OnePF,FoA_1_or_2_SB_FHs_Oth_fam,FoA_1_or_2_SB_FHs_Tot,FoA_1_or_2_SB_Lone_P_H,FoA_1_or_2_SB_Group_H,FoA_1_or_2_SB_Tot,FoA_3SB_FHs_CF_no_C,FoA_3SB_FHs_CF_C,FoA_3SB_FHs_OnePF,FoA_3SB_FHs_Oth_fam,FoA_3SB_FHs_Tot,FoA_3SB_Lone_P_H,FoA_3SB_Group_H,FoA_3SB_Tot,FoA_4_to_8_SB_FHs_CF_no_C,FoA_4_to_8_SB_FHs_CF_C,FoA_4_to_8_SB_FHs_OnePF,FoA_4_to_8_SB_FHs_Oth_fam,FoA_4_to_8_SB_FHs_Tot,FoA_4_to_8_SB_Lone_P_H,FoA_4_to_8_SB_Group_H,FoA_4_to_8_SB_Tot,FoA_9moSB_FHs_CF_no_C,FoA_9moSB_FHs_CF_C,FoA_9moSB_FHs_OnePF,FoA_9moSB_FHs_Oth_fam,FoA_9moSB_FHs_Tot,FoA_9moSB_Lone_P_H,FoA_9moSB_Group_H,FoA_9moSB_Tot,FoA_Att_to_hous_FHs_CF_no_C,FoA_Att_to_hous_FHs_CF_C,FoA_Att_to_hous_FHs_OnePF,FoA_Att_to_hous_FHs_Oth_fam,FoA_Att_to_hous_FHs_Tot,FoA_Att_to_hous_Lone_P_H,FoA_Att_to_hous_Group_H,FoA_Att_to_hous_Tot,FoA_Tot_FHs_CF_no_C,FoA_Tot_FHs_CF_C,FoA_Tot_FHs_OnePF,FoA_Tot_FHs_Oth_fam,FoA_Tot_FHs_Tot,FoA_Tot_Lone_P_H,FoA_Tot_Group_H,FoA_Tot_Tot,OD_C_FHs_CF_no_C,OD_C_FHs_CF_C,OD_C_FHs_OnePF,OD_C_FHs_Oth_fam,OD_C_FHs_Tot,OD_C_Lone_P_H,OD_C_Group_H,OD_C_Tot,OD_CH_FHs_CF_no_C,OD_CH_FHs_CF_C,OD_CH_FHs_OnePF,OD_CH_FHs_Oth_fam,OD_CH_FHs_Tot,OD_CH_Lone_P_H,OD_CH_Group_H,OD_CH_Tot,OD_Imp_home_T_SO_FHs_CF_no_C,OD_Imp_home_T_SO_FHs_CF_C,OD_Imp_home_T_SO_FHs_OnePF,OD_Imp_home_T_SO_FHs_Oth_fam,OD_Imp_home_T_SO_FHs_Tot,OD_Imp_home_T_SO_Lone_P_H,OD_Imp_home_T_SO_Group_H,OD_Imp_home_T_SO_Tot,OD_HorF_at_to_S_O_FHs_CF_no_C,OD_HorF_at_to_S_O_FHs_CF_C,OD_HorF_at_to_S_O_FHs_OnePF,OD_HorF_at_to_S_O_FHs_Oth_fam,OD_HorF_at_to_S_O_FHs_Tot,OD_HorF_at_to_S_O_Lone_P_H,OD_HorF_at_to_S_O_Group_H,OD_HorF_at_to_S_O_Tot,OD_Tot_FHs_CF_no_C,OD_Tot_FHs_CF_C,OD_Tot_FHs_OnePF,OD_Tot_FHs_Oth_fam,OD_Tot_FHs_Tot,OD_Tot_Lone_P_H,OD_Tot_Group_H,OD_Tot_Tot,DS_NS_FHs_CF_no_C,DS_NS_FHs_CF_C,DS_NS_FHs_OnePF,DS_NS_FHs_Oth_fam,DS_NS_FHs_Tot,DS_NS_Lone_P_H,DS_NS_Group_H,DS_NS_Tot,Tot_FHs_CF_no_C,Tot_FHs_CF_C,Tot_FHs_OnePF,Tot_FHs_Oth_fam,Tot_FHs_Tot,Tot_Lone_P_H,Tot_Group_H,Tot_Tot
506051139,1180,1360,604,59,3206,1072,124,4399,33,22,29,3,93,56,0,152,3,0,6,0,7,3,3,16,36,20,37,3,102,57,7,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1223,1381,645,61,3312,1127,129,4571
506051140,1956,1830,475,39,4294,997,78,5362,61,18,19,0,105,176,4,281,16,0,3,0,18,19,0,38,74,16,24,0,118,197,4,326,12,0,3,0,16,22,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,6,4,0,14,12,3,3,0,18,27,0,53,8,0,0,0,3,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,6,0,9,4,0,0,0,3,0,0,3,2048,1851,503,39,4447,1225,80,5750
506051141,1169,1551,344,29,3093,606,48,3746,19,3,3,0,23,80,0,104,0,0,0,0,0,0,0,0,19,3,3,0,22,80,0,101,3,4,0,0,8,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,10,0,13,4,4,0,0,14,14,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,5,0,4,9,11,5,0,26,4,0,34,9,15,5,0,30,5,0,42,3,0,0,0,9,0,0,13,1208,1575,358,29,3168,708,46,3927
506061142,1500,2998,787,59,5345,925,133,6406,7,12,10,0,31,35,3,68,0,0,0,0,0,0,0,0,7,12,10,0,31,35,3,68,4,0,0,0,4,12,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,6,0,0,0,6,19,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1516,3013,803,59,5386,977,138,6498
506061143,724,989,199,11,1924,286,41,2248,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,5,4,0,10,5,0,4,0,5,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,9,0,9,731,989,205,11,1937,298,41,2274
506061144,465,505,113,13,1097,209,22,1327,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,9,46,3,7,0,53,38,0,91,0,0,0,0,0,0,0,0,0,0,3,0,8,8,0,15,50,9,3,0,63,50,0,111,5,0,0,0,5,5,0,16,520,516,122,13,1166,262,22,1463
506071145,625,751,162,47,1589,457,100,2147,473,218,129,34,857,903,114,1865,479,248,112,58,898,484,116,1504,946,465,244,93,1755,1383,234,3370,122,87,31,17,254,278,45,580,64,9,13,10,93,174,15,280,38,0,0,0,41,39,4,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,100,45,25,390,492,65,944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,9,1807,1315,456,164,3743,2335,396,6474
506071146,915,1288,322,76,2599,585,148,3330,84,62,36,3,191,208,19,418,23,38,6,7,71,23,16,115,108,102,48,13,265,237,33,534,0,0,0,0,0,17,0,21,25,0,0,0,25,42,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33,0,0,0,33,61,3,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,11,1055,1395,369,84,2903,875,188,3968
506071147,944,1334,255,38,2572,539,124,3238,123,62,33,7,226,182,20,432,547,228,124,31,932,780,121,1827,669,294,160,38,1157,964,140,2261,62,20,13,3,94,181,14,292,98,33,16,8,153,253,29,432,146,44,29,13,231,231,38,498,161,46,22,5,227,270,28,529,0,0,0,0,0,0,0,0,465,145,74,31,717,930,102,1746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,3,2078,1772,484,112,4449,2435,372,7254
507011148,1442,3318,632,68,5452,713,145,6313,194,125,50,5,380,141,10,539,17,14,8,0,46,35,7,88,213,143,61,7,426,179,21,627,12,6,0,0,22,29,3,55,15,3,7,0,26,39,5,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,5,0,15,36,8,9,0,54,72,4,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,6,1696,3472,700,76,5945,964,169,7077
507011150,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,961,1319,268,34,2592,536,38,3159,25,19,23,0,71,52,5,127,3,9,0,0,14,3,0,20,28,32,26,0,91,57,5,145,8,0,5,0,13,12,6,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,13,12,6,28,0,0,0,0,0,0,0,4,60,3,6,0,73,122,4,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,3,6,0,76,127,4,201,0,0,0,0,0,0,0,0,1061,1362,308,40,2769,730,48,3540
507011153,729,834,380,39,1980,656,117,2748,46,30,38,8,109,155,6,279,23,14,10,0,49,44,6,98,70,43,46,8,157,201,15,371,10,5,11,0,26,75,0,102,33,17,18,3,69,144,18,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,10,8,0,12,45,24,30,7,102,231,21,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,849,895,454,43,2242,1092,153,3481
507011154,851,824,542,47,2265,847,171,3290,169,102,124,12,402,514,42,958,56,31,34,0,127,97,26,248,222,136,157,15,532,609,72,1212,18,5,11,0,32,94,3,132,13,8,8,3,28,83,7,117,13,0,0,0,15,16,4,35,0,0,0,0,0,0,0,0,4,4,4,0,10,9,0,20,45,17,25,3,93,199,16,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,1120,983,718,66,2889,1659,259,4808
507011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
507011158,277,348,25,3,650,41,10,701,10,7,0,0,22,6,0,23,48,28,9,0,80,50,3,130,56,35,3,0,99,58,3,160,3,0,3,0,4,0,0,6,10,4,0,0,13,7,0,16,169,29,16,0,217,224,19,464,58,7,9,0,75,56,0,131,0,0,0,0,0,0,0,0,244,39,29,0,312,290,25,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,576,421,57,9,1063,378,36,1481
507011159,1002,1214,464,57,2736,698,160,3592,99,38,33,3,173,242,9,423,0,0,0,0,6,0,0,4,102,37,33,3,176,242,10,424,0,0,0,0,0,0,0,0,18,8,5,0,36,53,5,91,107,27,23,7,170,207,30,403,13,4,0,0,22,29,0,52,3,0,0,0,3,4,0,9,148,39,32,9,227,295,32,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,15,1248,1295,526,66,3134,1250,204,4583
507011160,1038,1043,410,45,2537,768,104,3407,162,111,112,6,387,429,52,871,6,10,7,0,22,43,0,65,165,121,119,6,410,473,57,936,21,3,13,0,42,58,9,106,16,12,6,0,40,86,4,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,5,46,22,19,8,82,146,15,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,1255,1184,547,54,3035,1386,167,4591
507011161,1098,2479,537,42,4154,590,125,4867,139,84,66,5,293,197,19,512,44,40,35,4,125,51,13,192,179,121,106,14,417,252,35,707,24,0,3,4,38,52,5,93,33,13,31,7,78,95,6,175,16,0,11,0,26,28,0,60,20,6,10,0,33,75,0,111,0,0,0,0,0,0,0,0,88,19,57,9,176,250,17,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1365,2615,697,64,4745,1095,176,6014
507011163,673,982,323,17,2000,449,60,2504,31,11,20,3,73,151,3,225,8,7,8,0,32,20,0,54,43,18,29,5,101,173,5,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715,1006,352,22,2102,621,64,2787
507011259,857,1382,377,29,2649,495,87,3230,25,19,20,0,59,38,8,106,4,0,9,0,16,28,0,37,34,19,24,0,70,65,8,143,25,6,14,0,43,73,0,121,6,0,3,0,9,5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,5,29,10,14,0,56,83,9,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,5,922,1410,418,29,2777,643,97,3519
507011260,278,354,73,10,714,119,11,838,0,0,0,0,0,0,0,0,5,0,0,0,6,4,0,9,5,0,0,0,6,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,357,76,10,724,121,11,849
507021164,534,872,142,11,1557,332,37,1926,59,35,32,5,135,75,13,225,102,56,46,4,205,108,13,327,162,92,80,3,340,178,27,548,9,0,3,0,17,33,7,59,20,8,7,5,40,113,4,156,49,6,11,0,71,92,11,174,13,4,4,0,19,14,5,33,0,0,0,0,0,4,0,4,89,17,33,4,151,254,19,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,6,0,9,5,0,0,0,5,6,0,9,0,0,0,0,0,5,0,3,795,988,254,20,2058,777,85,2913
507021165,934,1017,309,23,2281,719,223,3222,209,107,78,3,405,351,54,811,307,147,112,19,585,502,75,1154,522,253,187,27,987,854,129,1974,39,15,12,0,71,196,10,283,111,25,28,0,163,219,20,403,369,84,43,0,502,565,47,1116,18,0,0,0,20,31,4,53,0,3,4,0,4,0,0,6,539,128,83,5,761,1013,79,1855,0,0,0,0,0,3,0,7,3,0,0,0,4,3,0,8,0,0,0,0,0,0,0,0,3,6,0,0,7,3,0,10,5,6,0,0,9,6,4,20,4,3,0,0,3,14,0,20,1997,1411,584,51,4042,2615,435,7087
507021166,1285,1519,552,46,3404,1047,230,4682,119,81,67,7,278,364,30,669,91,45,32,4,167,115,19,304,214,124,96,14,444,483,47,973,18,0,7,0,26,58,6,87,32,6,13,0,53,83,6,144,5,0,3,0,16,10,3,25,0,0,0,0,0,0,0,0,13,5,0,0,16,18,3,36,72,19,25,0,109,160,20,291,0,0,0,0,0,5,0,3,36,5,4,0,46,73,3,123,0,0,0,0,0,0,0,0,5,0,4,0,11,4,0,16,46,3,7,3,59,81,5,141,4,0,0,0,7,12,3,20,1622,1662,680,59,4021,1787,302,6112
507021167,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9
507031169,1155,2650,694,60,4557,819,185,5554,25,24,10,0,63,53,0,116,0,0,0,0,3,10,0,10,25,18,14,0,58,59,0,125,4,0,0,0,8,25,8,34,14,9,8,0,25,41,4,73,0,0,4,0,4,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,8,0,35,70,4,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1194,2677,718,66,4650,951,193,5798
507031170,521,670,455,44,1687,735,99,2517,49,12,16,0,76,147,10,238,0,0,3,0,5,0,3,17,55,13,18,4,91,153,11,252,14,0,5,6,19,68,3,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,14,0,5,6,19,69,3,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,0,6,0,0,0,0,0,3,0,3,589,682,478,52,1795,958,118,2874
507031172,5,3,0,0,9,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,7,0,0,12
507031173,0,0,0,0,3,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,5,0,14
507031174,876,1093,688,55,2710,1009,130,3851,10,5,11,0,26,59,0,88,6,8,15,0,26,28,5,55,18,9,24,0,53,85,5,140,15,9,25,3,46,125,8,177,24,13,18,0,50,73,4,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,33,23,40,6,103,193,12,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,929,1118,752,57,2866,1291,147,4305
507031261,691,1203,262,16,2170,372,71,2616,8,9,6,0,23,0,5,27,0,0,0,0,4,8,0,6,10,13,6,0,31,9,5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,0,0,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,703,1217,267,17,2206,382,75,2660
507041175,893,1287,278,36,2492,513,61,3062,106,83,34,3,229,144,12,395,131,133,42,5,315,126,17,448,245,215,74,8,540,271,29,845,38,24,15,0,80,81,5,175,21,3,3,0,30,35,4,71,83,34,11,4,128,78,3,209,11,3,4,0,20,34,5,61,0,0,0,0,0,0,0,0,162,61,40,7,262,229,19,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,1295,1563,388,50,3300,1014,112,4423
507041176,316,515,93,6,934,147,28,1108,32,28,23,0,77,50,3,131,4,13,0,0,21,15,0,36,37,39,21,3,99,65,3,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,553,118,13,1036,213,28,1276
507041177,1051,1390,335,45,2824,840,86,3750,367,239,224,14,849,945,56,1850,46,36,19,0,105,52,12,164,412,278,240,14,949,996,66,2015,31,0,5,0,37,124,0,162,26,4,4,0,41,84,17,134,13,6,3,0,18,12,3,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,61,16,12,3,94,225,18,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,15,4,0,20,1539,1689,588,70,3886,2062,174,6123
507041178,1143,1719,328,43,3234,732,87,4049,248,225,136,20,636,534,48,1220,68,73,21,3,165,54,3,221,318,298,156,24,795,586,51,1439,5,5,3,0,16,42,4,70,16,9,6,0,21,27,6,50,63,13,16,5,98,87,3,187,46,4,9,0,58,58,0,115,0,0,0,0,0,0,0,0,139,29,28,8,201,210,15,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,0,0,5,1597,2051,513,72,4233,1531,150,5922
507041179,634,1042,218,18,1906,314,39,2259,43,81,33,0,154,102,12,269,4,4,0,3,11,6,0,16,46,86,33,3,166,107,12,284,42,0,0,0,42,137,0,180,0,0,0,0,0,0,0,0,64,0,0,0,64,80,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,106,0,0,0,105,225,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,1126,246,21,2177,643,53,2874
507041180,1156,1593,300,21,3069,457,47,3570,51,41,31,4,129,103,6,235,0,0,0,0,0,0,0,3,50,41,31,4,130,108,6,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,12,0,3,0,0,5,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1213,1638,335,18,3201,567,57,3817
507041181,1296,2152,455,31,3942,867,86,4901,206,135,88,13,440,467,28,933,94,96,36,6,229,123,12,363,298,237,120,19,671,593,36,1300,27,4,9,0,38,56,7,102,20,4,8,0,33,55,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,5,0,0,5,44,13,20,6,80,114,4,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,3,1643,2405,601,53,4699,1576,131,6404
507041182,1265,1294,342,63,2958,650,192,3802,113,66,39,0,218,198,22,445,16,9,0,7,36,17,5,58,133,76,45,10,260,218,26,501,23,26,13,10,73,70,9,151,15,0,0,0,15,28,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,8,46,25,17,10,89,105,9,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,1439,1391,400,77,3310,979,223,4511
