SA1_CODE_2021,Median_age_persons,Median_mortgage_repay_monthly,Median_tot_prsnl_inc_weekly,Median_rent_weekly,Median_tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_tot_hhd_inc_weekly,Average_household_size
50605113847,33,2000,927,440,2351,0.9,2303,3.5
50605113848,33,1800,889,361,2215,0.8,2147,3.1
50605113901,36,1526,803,370,1733,0.7,1446,2.4
50605113902,32,1842,964,400,2374,0.8,2144,2.9
50605113903,37,1603,828,330,1932,0.7,1625,2.5
50605113904,33,1603,805,365,2054,0.8,1885,2.8
50605113907,45,1733,914,390,2184,0.6,1612,2.2
50605113908,49,2000,514,410,2704,0.7,2343,2.9
50605113909,40,1892,935,400,2691,0.7,2457,2.8
50605113910,44,1975,885,430,2100,0.6,1604,2.4
50605113911,38,1863,871,450,2113,0.7,1864,2.7
50605113913,53,2134,673,470,2027,0.6,1978,2.7
50605113914,39,1733,821,380,2166,0.7,1926,2.6
50605113915,38,1600,868,350,1947,0.7,1792,2.5
50605113916,33,1746,1025,355,2062,0.7,1766,2.5
50605113917,34,1600,853,361,2143,0.7,1854,2.5
50605113918,39,1733,892,380,2240,0.7,1937,2.7
50605113919,35,1775,919,383,2238,0.7,2125,2.8
50605113920,36,1695,872,338,1910,0.7,1775,2.6
50605113921,35,1600,903,390,2324,0.7,2029,2.5
50605113922,34,1413,770,370,1625,0.7,1446,2.4
50605113923,35,1733,815,380,1954,0.7,1521,2.6
50605113924,39,1708,804,335,1947,0.7,1638,2.3
50605113925,42,1859,753,354,1771,0.7,1536,2.3
50605113926,38,1615,788,350,2015,0.6,1509,2.3
50605113927,33,1950,979,400,2196,0.7,2015,2.9
50605113928,37,1863,1029,440,2510,0.7,2201,2.7
50605113929,34,2008,1254,430,3089,0.7,2777,2.9
50605113930,76,884,506,185,922,0.7,686,1.4
50605113931,33,1861,964,405,2079,0.7,2079,2.8
50605114001,50,2194,792,665,2383,0.7,2283,2.9
50605114002,40,1509,829,350,1902,0.7,1616,2.4
50605114003,38,1820,970,390,2281,0.8,2075,2.8
50605114004,38,2000,720,350,2033,0.7,1680,2.7
50605114005,41,2019,805,430,2222,0.7,1946,2.6
50605114006,57,1660,685,300,1764,0.7,1052,1.9
50605114007,43,2167,734,400,1875,0.7,1514,2.5
50605114008,45,2000,768,290,2295,0.7,1364,2.3
50605114009,43,2200,948,400,2691,0.7,2566,3
50605114010,53,2000,903,420,2523,0.7,2115,2.5
50605114011,52,3000,806,445,2166,0.7,1850,2.7
50605114012,48,1800,754,350,2191,0.7,1573,2.4
50605114013,50,2217,778,400,2333,0.7,1513,2.4
50605114014,50,2000,912,450,2666,0.7,2173,2.5
50605114015,48,2095,808,400,2457,0.7,2250,2.7
50605114016,35,1950,1004,400,2218,0.7,1944,2.6
50605114017,39,1800,921,410,2326,0.7,2055,2.7
50605114018,49,2352,920,390,2692,0.7,2449,2.8
50605114019,52,1990,852,430,2150,0.7,1890,2.6
50605114020,44,2266,744,270,2305,0.8,1625,2.8
50605114021,47,1992,770,408,2059,0.7,1761,2.4
50605114022,47,2054,708,375,2113,0.7,1792,2.6
50605114023,66,1356,645,365,1403,0.6,1082,1.8
50605114024,53,2000,729,363,2021,0.7,1604,2.4
50605114025,50,2167,949,410,2675,0.7,2463,2.6
50605114026,51,2470,953,425,2441,0.7,1944,2.6
50605114027,44,2167,980,440,2660,0.7,2374,2.7
50605114028,54,2167,743,298,2388,0.7,1406,2.2
50605114029,44,2500,1220,648,4333,0.8,4083,3.2
50605114030,54,2698,674,505,1899,0.7,1812,2.7
50605114031,48,2000,857,420,2365,0.7,2116,2.6
50605114032,46,2450,924,400,2859,0.7,2531,2.8
50605114033,47,2342,870,400,3077,0.7,2931,2.8
50605114034,49,2279,981,500,2788,0.7,2305,2.5
50605114035,48,1869,900,0,2250,0.9,2250,3.5
50605114101,15,2383,612,200,3250,1.1,2499,4.5
50605114102,56,1900,981,388,2463,0.7,2536,2.6
50605114103,53,2167,632,192,2023,0.8,1237,2.3
50605114104,42,2124,778,345,2360,0.7,1843,2.8
50605114105,43,2022,795,335,2134,0.8,2125,3
50605114106,40,2080,1036,390,2399,0.7,2197,2.8
50605114107,42,2383,844,375,3089,0.7,2666,3.1
50605114108,40,1842,786,415,2299,0.7,1854,2.6
50605114109,49,2167,739,400,2312,0.7,2225,2.9
50605114110,41,1733,883,410,2416,0.8,1908,2.8
50605114111,39,2392,908,420,3104,0.8,2833,3.2
50605114112,43,1843,738,375,1902,0.7,1607,2.6
50605114113,47,2094,843,400,2694,0.7,2523,2.9
50605114114,44,2514,838,300,2302,0.8,2177,3
50605114115,43,3114,1028,425,2916,0.7,2437,3
50605114116,42,2167,880,270,2727,0.8,2281,3
50605114117,56,2167,858,425,2531,0.6,2027,2.4
50605114118,45,1882,775,485,2594,0.8,2463,3
50605114119,46,2000,677,375,1713,0.7,1528,2.7
50605114120,40,2644,621,300,2550,0.7,2125,2.7
50605114121,38,1827,803,308,2158,0.8,1862,2.8
50605114122,52,2925,725,388,3049,0.7,2463,2.8
50605114123,45,2700,718,380,2049,0.9,2100,3.2
50605114124,47,2342,870,275,3083,0.9,2374,2.9
50605114125,42,2383,783,340,2143,0.8,1843,3
50605114126,49,1790,803,348,2238,0.7,2087,2.8
50605114127,42,2167,672,141,2687,0.8,1775,2.6
50605114128,45,1918,826,500,2772,0.7,2349,2.9
50605114129,46,2383,735,360,2027,0.7,1812,2.7
50605114130,45,1800,736,330,1981,0.8,1699,2.7
50605114131,45,2100,852,380,2589,0.7,2200,2.6
50605114132,54,2184,854,255,2218,0.8,1607,2.4
50605114133,40,2200,857,480,2750,0.7,2386,3
50606114201,37,2554,1014,338,2803,0.8,2812,3.4
50606114205,41,1733,770,340,1913,0.7,1645,2.6
50606114206,36,1543,729,350,1765,0.7,1583,2.5
50606114207,39,1939,736,400,1875,0.7,1731,3
50606114208,35,1764,816,380,2036,0.8,1955,3.1
50606114210,42,2000,958,650,2656,0.8,2750,3.3
50606114212,48,2963,900,500,2353,0.7,2204,2.7
50606114213,38,2000,964,350,2512,0.7,2240,2.7
50606114214,30,1800,906,380,2169,0.8,2130,3.3
50606114215,31,1900,992,370,2266,0.8,2201,3
50606114216,29,1762,964,360,1968,0.8,1914,3.1
50606114217,32,2167,1118,392,2681,0.7,2349,3
50606114219,35,2000,895,335,2214,0.8,2154,3.1
50606114220,30,1733,821,380,2027,0.8,1812,3.1
50606114221,33,2101,1046,450,2451,0.8,2411,3.1
50606114222,30,1733,1002,425,2215,0.8,2097,3.1
50606114224,42,1517,620,275,1541,0.8,1336,2.3
50606114225,29,2029,966,430,2289,0.8,2190,3.2
50606114226,27,1691,1006,368,2044,0.8,2006,3.2
50606114230,28,1810,1072,400,2230,0.8,2086,3.1
50606114231,99,0,0,0,0,0,0,1
50606114232,35,2167,893,423,2242,0.7,2052,2.8
50606114233,30,1658,829,375,1922,0.8,1882,3.2
50606114235,51,1248,1124,0,2250,0.7,1874,2.3
50606114236,28,1895,949,383,2114,0.8,2094,3.3
50606114237,31,1842,878,350,2659,0.7,2125,2.6
50606114238,45,2383,794,390,2315,0.7,2066,3
50606114239,33,1733,1023,388,2399,0.8,2258,3.1
50606114240,32,2000,911,395,2367,0.7,2272,2.9
50606114241,29,2009,1045,380,2348,0.8,2370,3.4
50606114242,30,1950,920,380,2277,0.8,2098,3.2
50606114243,31,1733,1003,373,2042,0.7,1645,2.6
50606114244,30,1932,954,375,1910,0.8,1850,2.9
50606114245,29,2025,1132,370,2239,0.8,2205,3
50606114246,0,0,0,0,0,0,0,0
50606114247,30,1777,1057,398,2147,0.8,1963,2.8
50606114248,28,1690,957,350,2135,0.9,2045,3.4
50606114249,27,1800,973,380,2125,0.9,2020,3.3
50606114250,31,2000,911,415,2270,0.8,2107,3.3
50606114251,27,2097,1044,380,2329,0.8,2333,3.3
50606114252,28,1950,1197,400,2528,0.8,2391,3
50606114253,29,2000,1172,400,2625,0.8,2295,3.2
50606114302,50,2400,876,300,2023,0.7,1928,2.6
50606114303,45,2754,943,380,2591,0.8,2392,3
50606114304,39,2500,1095,500,2693,0.8,2659,3.1
50606114305,41,2238,839,421,3013,0.8,2611,3.2
50606114307,43,2500,1009,550,2874,0.7,2687,3.1
50606114308,45,2383,779,488,2421,0.8,2538,3.2
50606114309,44,2383,871,493,2416,0.7,2441,3.1
50606114310,41,2167,660,300,1846,0.8,1687,3
50606114311,44,2383,892,550,2604,0.8,2750,3.3
50606114312,38,2600,886,375,2741,0.8,2598,3.4
50606114313,45,2167,886,495,2198,0.7,2125,2.8
50606114314,37,1733,697,400,1781,0.8,1775,2.8
50606114315,38,1799,779,350,1937,0.8,1792,2.7
50606114316,28,1897,1170,415,2437,0.8,2333,2.9
50606114317,27,1950,958,365,2045,0.8,2015,3.1
50606114318,41,2058,695,400,1854,0.8,1708,2.8
50606114319,49,2300,680,500,1999,0.7,1375,2.5
50606114320,27,2000,1111,360,2261,0.8,2200,3.1
50606114321,45,2534,786,250,2463,0.7,1833,2.5
50606114401,0,0,0,0,0,0,0,0
50606114402,45,2200,805,433,2274,0.7,2159,3
50606114403,47,2331,824,375,2416,0.7,2395,2.9
50606114404,60,2232,575,298,1386,0.8,966,2.1
50606114405,47,2167,786,525,2166,0.8,2094,2.9
50606114406,33,2130,820,300,2385,0.8,2185,3
50606114407,47,2006,748,373,2096,0.9,2067,3
50606114408,51,1834,521,250,1857,0.8,1458,2.4
50606114409,49,2167,1108,315,2700,0.8,2374,2.4
50606114410,51,1269,687,350,1375,0.8,1375,2.6
50606114412,40,1517,858,300,2116,0.8,1731,2.6
50606114413,42,2370,945,540,2460,0.7,2312,2.9
50606114414,46,2600,771,300,2159,0.8,1625,2.5
50606114415,34,2600,1390,0,3166,0.7,3083,3.3
50607114501,35,1963,909,350,2214,0.7,1803,2.2
50607114502,55,1653,856,330,2089,0.7,1538,1.7
50607114503,39,2095,1129,380,2307,0.7,1616,1.8
50607114504,42,2288,995,290,3200,0.7,2187,2.4
50607114505,38,2492,884,200,2921,0.8,2212,2.6
50607114506,40,2000,1197,375,2843,0.7,2040,1.9
50607114507,38,1800,1148,380,2625,0.7,2021,1.9
50607114508,35,1899,1086,400,2461,0.7,2071,2.1
50607114509,38,2300,995,375,2937,0.8,2062,2.4
50607114510,39,2400,946,350,3399,0.8,2140,2.5
50607114511,39,2184,1137,398,2392,0.7,1965,2
50607114512,34,2379,1016,335,2694,0.8,1812,2.2
50607114513,39,2167,1082,375,2583,0.8,1928,2.2
50607114514,33,1770,1090,350,2516,0.8,1635,2
50607114515,34,1900,1266,370,2736,0.8,2014,2
50607114516,79,0,420,277,814,0.7,594,1.3
50607114517,39,2000,1062,420,2362,0.7,1756,1.9
50607114518,33,1650,1045,330,2547,0.8,1856,2
50607114519,34,2125,978,340,2781,0.8,1713,2.1
50607114520,45,2058,1104,380,2594,0.7,1721,2.1
50607114521,33,1821,1032,350,2457,0.8,1716,1.9
50607114522,37,1900,993,370,2197,0.7,1608,2.2
50607114523,39,2015,1161,395,2714,0.8,1906,1.9
50607114524,36,1800,1169,390,2536,0.7,2075,2.1
50607114525,38,2167,824,250,2399,0.8,1791,2.5
50607114526,35,2507,805,255,2840,0.8,2083,2.5
50607114527,40,2167,1176,350,3277,0.7,2287,2.3
50607114528,36,2300,977,400,2636,0.7,1944,2.3
50607114529,38,2046,785,320,2349,0.8,1649,2.4
50607114530,34,1509,934,310,2237,0.8,1437,1.8
50607114531,0,0,0,0,0,0,0,0
50607114601,46,2500,869,600,3166,0.7,2777,2.9
50607114602,31,3148,817,300,2577,0.8,2433,3.1
50607114603,38,2495,846,345,2277,0.8,2075,2.8
50607114604,33,2000,647,295,1847,0.8,1516,2.6
50607114605,32,2000,597,500,2303,0.8,2283,3.2
50607114606,67,3250,625,750,2874,0.7,1575,2.5
50607114607,41,3599,971,535,3643,0.8,3416,3.2
50607114608,23,1800,369,172,956,0.8,553,1.8
50607114609,32,1560,657,300,1968,0.7,1562,2.4
50607114610,49,2500,789,400,2428,0.6,2161,2.6
50607114611,51,2925,685,500,2312,0.7,2035,2.8
50607114612,51,2700,875,530,2571,0.6,2340,2.6
50607114613,52,2383,758,340,2583,0.8,1341,2.2
50607114614,41,2600,1179,363,3324,0.8,2807,2.6
50607114615,39,2643,1098,400,3333,0.7,2625,2.5
50607114616,35,2342,1116,370,2785,0.8,2446,2.7
50607114617,36,2167,747,277,2270,0.7,1803,2.6
50607114618,50,2600,807,575,2437,0.6,2055,2.6
50607114619,41,2045,537,200,2124,0.8,1031,2.4
50607114620,40,3000,1053,375,3714,0.8,2666,2.7
50607114621,50,2888,1072,450,3384,0.7,2807,2.6
50607114622,45,2600,906,183,3562,0.7,1892,2.4
50607114623,44,2377,1065,380,2928,0.7,2349,2.7
50607114624,38,2113,881,365,2821,0.8,2250,2.6
50607114625,39,2800,1202,420,3527,0.8,3156,2.8
50607114626,41,1950,832,280,2545,0.7,1910,2.5
50607114627,40,2600,970,300,2860,0.8,1928,2.5
50607114628,0,0,0,0,0,0,0,0
50607114629,15,3211,0,0,3750,0.8,3750,3.3
50607114630,0,0,0,0,0,0,0,0
50607114701,39,1733,1217,385,2660,0.8,1679,1.6
50607114702,41,2292,1154,343,2799,0.8,1833,2
50607114703,48,3250,1178,475,2892,0.7,2317,2.2
50607114704,44,2000,1174,440,2795,0.7,2026,2.1
50607114705,43,2500,1193,380,3083,0.7,2152,2.1
50607114706,46,2000,955,330,2374,0.9,1507,1.8
50607114707,43,2300,1286,450,3431,0.7,2650,2.3
50607114708,40,2700,1133,450,3281,0.7,2380,2.4
50607114709,50,2383,1029,333,3083,0.9,2031,2.2
50607114710,44,2500,1210,400,3727,0.8,2949,2.5
50607114711,23,2500,579,360,3299,0.8,2071,2.4
50607114712,38,2200,985,420,2777,0.8,2074,2.2
50607114713,40,2600,1195,320,3071,0.7,2014,2.2
50607114714,43,2500,1200,380,3374,0.8,2722,2.5
50607114715,41,2500,1209,515,3750,0.8,2687,2.6
50607114716,41,3000,1216,475,3075,0.8,2774,2.6
50607114717,41,1950,1146,365,2625,0.7,2008,2
50607114718,41,2400,1131,450,3392,0.7,2426,2.3
50607114719,42,1619,1237,445,2536,0.8,2143,2
50607114720,40,3000,1180,428,3062,0.7,2492,2.5
50607114721,0,0,0,0,0,0,0,0
50607114722,34,1400,1035,328,2018,0.8,1462,1.7
50607114723,35,2000,1109,323,2888,0.8,1625,1.9
50607114724,38,2380,1133,400,2916,0.7,2079,2.3
50607114725,45,2084,1008,423,3531,0.8,2750,2.7
50607114726,46,1863,1190,395,2528,0.8,1859,1.8
50607114729,55,1600,1326,400,2812,0.7,1931,1.6
50607114730,40,3025,987,368,3774,0.9,3274,3
50607114731,36,2992,1125,365,3856,0.9,3833,3.2
50607114732,30,2357,822,350,2957,0.8,2015,2.5
50607114733,38,3250,1180,363,3625,0.9,3050,2.8
50607114734,39,2184,1079,385,3549,0.8,3281,2.9
50607114735,39,2550,1019,315,3181,0.8,2849,2.9
50607114736,39,2708,1293,425,3718,0.8,3067,2.7
50607114737,37,2600,1092,400,3250,0.8,2533,2.7
50607114738,0,0,0,0,0,0,0,0
50607114739,34,2500,887,300,2299,0.9,1770,2.2
50607114740,43,2859,762,286,3708,0.8,1792,2.5
50607114741,33,2442,1276,400,3449,0.8,2833,2.5
50607114742,34,1850,1096,350,2634,0.8,1792,2.1
50607114743,50,4217,779,121,4525,0.8,2583,2.5
50607114744,40,2238,1274,368,2156,1,1857,1.6
50607114745,63,1800,1031,528,1875,0.7,1741,1.8
50607114746,45,2100,1420,563,2856,0.9,2103,1.8
50607114747,36,1631,1174,330,2062,0.9,1631,1.5
50701114803,37,2100,952,450,2886,0.7,2659,3
50701114806,37,1950,939,430,2772,0.8,2704,3.1
50701114808,49,2075,776,500,2520,0.7,2283,2.9
50701114809,35,1997,982,400,2868,0.8,2631,3.1
50701114810,34,1944,914,440,2681,0.8,2587,3.2
50701114811,33,1950,1024,420,2694,0.8,2586,3.2
50701114812,33,1765,971,400,2452,0.8,2238,2.8
50701114813,32,2000,1046,450,2640,0.9,2703,3.4
50701114814,35,1733,958,415,2974,0.8,2675,3
50701114815,37,1700,871,400,2055,0.7,1949,2.8
50701114816,38,1971,828,390,2359,0.8,2160,3
50701114817,34,1818,936,420,2639,0.8,2402,3
50701114818,35,2100,946,385,2639,0.8,2473,3.2
50701114819,37,1755,852,400,2308,0.7,2079,2.9
50701114820,35,1897,779,420,2449,0.7,2392,3
50701114821,30,2000,964,430,2355,0.8,2335,3.3
50701114822,32,1541,1013,355,1968,0.8,1573,2.1
50701114823,31,2058,1150,450,2625,0.8,2553,3.3
50701114824,33,2150,1151,480,3012,0.8,2949,3.4
50701114825,34,2045,1068,450,2899,0.8,2916,3.4
50701114826,34,2167,1187,460,3147,0.8,3042,3.4
50701114827,37,2167,900,470,3087,0.8,3079,3.3
50701114828,39,2167,1004,450,3187,0.8,3113,3.4
50701114830,0,0,0,0,0,0,0,0
50701114831,32,1888,1078,370,2511,0.7,2020,2.4
50701114832,33,1827,1149,400,2315,0.8,2060,2.6
50701114833,34,2167,1120,350,2708,0.7,2446,2.8
50701114834,32,2200,1286,465,2987,0.9,2933,3.5
50701114835,34,2167,1058,465,3011,0.8,2887,3.4
50701114836,39,2000,935,430,2571,0.8,2405,3.1
50701114837,35,2000,916,420,2895,0.8,2577,3.2
50701114838,31,1800,1232,450,2597,0.7,2315,2.4
50701114839,30,2041,1292,475,2926,0.8,2852,3.1
50701114840,30,1907,1300,430,2706,0.6,2384,2.2
50701114841,30,1993,1225,450,2552,0.8,2435,2.8
50701114842,69,2392,584,435,1433,0.6,1301,2.2
50701114843,32,2389,1485,359,3238,0.7,3271,2.8
50701114844,47,1900,657,385,2017,0.8,1446,2.6
50701114845,31,2000,1311,440,2452,0.7,2371,2.5
50701114846,43,3017,982,400,2714,0.8,2916,3.4
50701114847,31,2000,1214,455,3068,0.7,2865,2.9
50701114848,31,2026,1266,440,2859,0.8,2812,3
50701114849,33,2137,1150,420,2730,0.9,2596,3.4
50701115001,63,2817,1374,940,2750,1.3,2125,1.4
50701115101,0,0,0,0,0,0,0,0
50701115202,43,2000,861,390,2336,0.6,2120,2.5
50701115203,46,2017,877,368,2481,0.7,2166,2.5
50701115204,46,1943,710,134,1985,0.7,1611,2.5
50701115205,40,1858,932,345,2603,0.8,2571,2.9
50701115206,41,2474,956,420,3022,0.7,2518,2.8
50701115207,53,2550,713,325,2118,0.8,1442,2.2
50701115208,52,2084,878,585,2474,0.6,2305,2.5
50701115209,40,2000,1033,440,2663,0.7,2345,2.7
50701115210,72,0,507,204,922,0.8,741,1.5
50701115212,46,2000,863,500,2474,0.7,2218,2.8
50701115213,44,3028,768,575,2536,0.7,2227,2.9
50701115214,39,1733,739,392,2028,0.7,1625,2.5
50701115215,44,2400,879,400,2888,0.7,2341,2.8
50701115216,47,2600,913,500,2928,0.7,2625,2.9
50701115217,41,2600,984,520,2852,0.8,2666,2.8
50701115218,47,2040,956,450,2733,0.7,2517,2.8
50701115219,35,2000,978,365,2477,0.7,2250,2.9
50701115220,31,2167,1130,400,2694,0.8,2333,2.8
50701115221,33,2100,1138,453,2463,0.7,2235,2.7
50701115222,36,1798,958,380,2444,0.7,2008,2.6
50701115301,42,2100,893,378,2392,0.7,2089,2.8
50701115302,41,2135,808,390,2571,0.7,2083,2.6
50701115303,45,2250,851,460,2347,0.7,2317,2.9
50701115304,37,1425,744,310,2089,0.8,1446,2.2
50701115305,36,1822,892,339,2200,0.7,1718,2.3
50701115306,42,1680,814,360,2250,0.7,1638,2.5
50701115307,38,1733,667,311,1916,0.7,1312,2.3
50701115308,34,1733,841,300,1888,0.8,1565,2.3
50701115309,39,1449,704,320,1625,0.7,1098,2
50701115310,32,1728,920,318,2171,0.8,1595,2.2
50701115311,36,1733,658,250,2078,0.7,1447,2.2
50701115312,44,2167,1012,422,3016,0.7,2750,2.9
50701115313,41,1993,716,470,2156,0.8,2028,3
50701115314,41,1495,709,330,1476,0.7,1301,2.2
50701115315,41,1625,692,200,1843,0.7,1308,2
50701115316,37,1500,826,330,1985,0.7,1553,2.3
50701115317,38,1400,774,300,1791,0.7,1341,2.1
50701115318,37,1611,802,270,2115,0.7,1200,1.8
50701115319,45,2167,891,470,2573,0.7,2514,3
50701115320,37,1486,672,298,1847,0.7,1137,2.1
50701115401,44,1762,696,370,1528,0.7,1442,2.3
50701115402,39,1400,736,350,1666,0.7,1237,2.1
50701115403,40,1794,758,380,1944,0.8,1687,2.4
50701115404,38,1800,764,323,1833,0.8,1451,2.3
50701115405,39,1733,748,320,2208,0.8,1461,2.2
50701115406,63,1977,743,240,1542,0.7,1196,2
50701115407,39,1600,812,325,1600,0.7,1492,2.2
50701115408,38,1733,767,355,1803,0.8,1458,2.4
50701115409,44,1700,795,345,1906,0.7,1487,2.1
50701115410,43,1820,716,290,1702,0.7,1100,2
50701115411,41,1825,826,335,2125,0.7,1666,2.3
50701115412,41,1807,636,246,1825,0.7,1218,2.2
50701115413,37,1800,809,305,2050,0.8,1389,2.3
50701115414,40,1610,919,300,1972,0.7,1412,1.8
50701115415,40,1987,728,350,1812,0.7,1387,2.2
50701115416,37,1733,820,350,1924,0.7,1444,2.4
50701115417,36,1821,785,300,2016,0.8,1361,2.2
50701115418,37,1596,747,310,1895,0.7,1306,2.1
50701115419,37,1517,715,330,1674,0.7,1278,2.1
50701115420,38,1602,618,200,1644,0.8,1087,2
50701115421,37,1517,862,350,1937,0.8,1531,2.2
50701115501,53,2500,1875,0,4250,1.2,450,1.3
50701115803,46,2600,1716,725,3856,0.8,3536,2.3
50701115804,46,2936,1357,530,3562,0.8,3045,2.4
50701115805,40,3171,1338,780,3750,0.8,3841,3.1
50701115806,60,1939,804,455,2200,0.9,1763,1.6
50701115807,42,2600,1253,425,2596,0.9,2053,2
50701115808,42,2500,1290,365,3250,0.9,2449,2.2
50701115809,54,2500,1129,550,2678,0.8,2250,2.1
50701115810,46,3600,1346,825,3916,0.7,3944,3
50701115901,36,1733,807,400,2150,0.7,1812,2.4
50701115902,40,1798,844,400,2166,0.7,1937,2.8
50701115903,39,1733,770,410,2125,0.7,1899,2.8
50701115904,40,1750,840,375,2067,0.7,1697,2.5
50701115905,46,1733,1133,375,2312,0.6,1865,2.5
50701115906,75,1593,489,393,1091,0.7,603,1.6
50701115907,34,1591,653,318,1455,0.8,1304,2.4
50701115908,34,1651,626,310,1488,0.8,1323,2.5
50701115909,35,1500,794,350,1930,0.8,1817,2.6
50701115910,35,1595,824,365,2195,0.7,1758,2.5
50701115911,39,1572,820,350,2150,0.7,1885,2.5
50701115912,31,1517,1020,355,2049,0.9,1626,1.9
50701115913,39,1517,600,295,1812,0.8,1305,2.4
50701115914,35,1705,995,435,2405,0.8,2250,2.9
50701115915,42,1500,909,373,2178,0.7,1875,2.5
50701115916,38,1733,841,358,2176,0.7,1863,2.8
50701115917,38,1337,741,353,1731,0.7,1583,2.4
50701115918,34,1700,804,360,2180,0.8,1850,2.7
50701115919,35,1788,900,420,2258,0.7,2148,2.9
50701115920,41,2167,950,500,3039,0.8,2963,3.1
50701115921,40,1795,797,400,2220,0.7,2033,2.7
50701115922,36,1667,946,400,2326,0.7,2147,2.5
50701115923,39,1730,772,380,1949,0.7,1569,2.5
50701115924,38,1733,926,390,2408,0.7,2275,2.8
50701115925,43,1647,840,398,2104,0.6,1792,2.4
50701116001,40,1517,806,328,1875,0.7,1437,2.1
50701116002,41,1369,716,320,1492,0.7,1217,2
50701116003,41,1698,811,320,1924,0.7,1771,2.6
50701116004,41,1600,746,335,1875,0.7,1386,2.2
50701116005,47,1717,615,400,2019,0.7,1571,2.6
50701116006,47,1863,642,359,2083,0.7,1350,2.4
50701116007,41,1849,686,370,1843,0.7,1375,2.5
50701116008,39,1900,743,400,2264,0.7,2036,2.6
50701116009,43,1669,796,370,2033,0.7,1615,2.5
50701116010,47,2000,691,400,1946,0.7,1692,2.8
50701116011,46,1950,627,353,1833,0.7,1446,2.5
50701116012,46,1517,701,350,1656,0.6,1160,2
50701116013,40,1613,804,330,1837,0.7,1418,2.2
50701116014,45,2167,951,390,2340,0.7,1894,2.3
50701116015,47,1783,603,350,1586,0.7,1478,2.4
50701116016,46,1473,645,320,1583,0.7,1222,2.1
50701116017,38,1534,846,350,1847,0.7,1460,2.1
50701116018,40,1350,626,320,1449,0.8,1142,2.1
50701116019,38,1560,843,350,1771,0.8,1490,2.3
50701116020,37,1517,672,350,1798,0.7,1406,2.4
50701116021,43,1649,700,380,1958,0.7,1850,2.7
50701116022,38,1681,664,240,1478,0.9,1008,1.9
50701116023,37,2232,1016,380,2680,0.7,2123,2.5
50701116102,34,1850,967,450,2550,0.8,2312,3.3
50701116103,33,1811,960,390,2266,0.8,2007,2.6
50701116105,34,1972,983,450,2516,0.7,2356,3
50701116106,30,1800,1010,420,2265,0.9,2208,3.1
50701116107,32,1791,1175,400,2250,0.7,2028,2.7
50701116108,32,1907,1086,410,2444,0.8,2301,2.9
50701116110,36,2080,1143,480,3050,0.8,2874,3.2
50701116114,32,1603,1007,398,2227,0.8,2140,2.7
50701116115,38,1741,994,433,2625,0.8,2583,3.2
50701116116,36,2000,922,450,2405,0.8,2315,3.3
50701116117,34,2167,1016,438,2683,0.8,2625,3.4
50701116119,44,1690,694,400,1892,0.7,1875,2.7
50701116121,36,1950,912,430,2555,0.8,2392,3.1
50701116122,39,1800,884,445,2587,0.7,2333,2.9
50701116124,30,2167,1187,495,2874,0.9,2843,3.7
50701116125,34,1985,1064,405,2339,0.8,2258,2.9
50701116127,33,1950,1056,413,2360,0.8,2136,2.9
50701116128,30,1766,1055,370,2125,0.8,1781,2.3
50701116129,35,2019,1135,440,2865,0.8,2683,3
50701116130,33,2113,1095,460,2600,0.8,2437,3.2
50701116131,33,1780,1125,450,2710,0.7,2484,2.9
50701116133,34,1798,1165,430,2700,0.7,2509,2.8
50701116134,33,2167,1150,470,2715,0.8,2684,3.4
50701116135,33,1544,1004,320,1837,0.9,1288,1.6
50701116136,32,2167,1205,480,2897,0.9,2840,3.4
50701116137,31,2137,1211,420,2671,0.7,2536,2.8
50701116138,31,2383,1268,370,3107,0.9,3036,3.3
50701116139,33,2000,1068,380,2646,0.7,2305,2.6
50701116140,83,0,456,196,822,0.5,665,1.3
50701116141,32,2102,1142,400,2559,0.8,2135,2.5
50701116142,32,2093,1172,420,2866,0.8,2766,3.2
50701116143,32,1950,1307,420,3013,0.8,2888,3.1
50701116144,33,1820,885,430,2416,0.8,2303,3
50701116145,32,2000,1144,430,2330,0.8,2243,2.9
50701116146,29,2240,1362,480,2892,0.8,2808,3
50701116147,29,1816,1175,415,2356,0.8,2258,2.8
50701116148,33,1935,1129,410,2519,0.7,2250,2.6
50701116301,36,1700,770,360,1958,0.8,1937,2.8
50701116302,41,1997,936,360,2279,0.7,1947,2.6
50701116303,38,2167,876,275,2591,0.7,2134,2.7
50701116304,0,0,0,0,0,0,0,0
50701116305,35,2167,1005,420,2865,0.8,2558,3.2
50701116306,32,2090,1093,360,2429,0.8,2166,2.7
50701116307,37,1680,848,375,2250,0.7,1781,2.5
50701116308,39,1733,662,285,2140,0.8,1589,2.6
