SA1_CODE_2021,P_85y_ov_DNUDW,P_85y_ov_UDW_NS,P_85y_ov_Total,P_Tot_DUDW_LT_5_h,P_Tot_DUDW_5_14_h,P_Tot_DUDW_15_29_h,P_Tot_DUDW_30_h_mo,P_Tot_DNUDW,P_Tot_UDW_NS,P_Tot_Total
50501107320,0,0,10,73,100,46,32,93,4,346
50501107321,5,0,16,103,184,60,44,102,17,506
50501107322,4,0,4,42,76,25,21,52,9,221
50501107323,4,0,7,74,99,43,35,70,13,328
50501107324,3,0,8,68,82,31,29,84,7,306
50501107325,5,0,7,45,80,35,15,57,6,244
50501107326,0,0,8,69,101,25,32,51,14,294
50501107327,0,0,0,48,113,55,31,52,10,311
50501107328,0,0,0,70,81,32,25,69,11,290
50501107329,0,0,3,73,69,39,16,41,5,241
50501107330,0,0,4,47,72,17,31,60,3,233
50501107331,5,0,8,88,109,50,34,86,17,381
50501107332,0,0,6,72,85,31,19,54,0,267
50501107333,0,0,0,0,0,0,0,0,0,0
50501107334,3,0,4,55,73,29,25,61,18,263
50501107335,4,0,4,92,134,53,53,114,21,470
50501107401,0,0,0,83,80,35,25,96,17,348
50501107402,8,7,13,91,137,61,31,104,20,440
50501107403,5,0,7,93,111,53,36,108,7,408
50501107404,0,3,6,174,158,76,46,107,32,588
50501107405,0,0,0,114,122,55,33,105,19,453
50501107406,0,0,4,88,111,44,26,113,14,398
50501107407,0,0,3,50,69,27,25,67,14,252
50501107408,0,0,8,90,115,58,36,77,20,391
50501107409,3,0,10,87,146,53,37,102,20,452
50501107410,0,0,0,67,68,32,26,69,10,273
50501107411,0,0,5,87,112,37,26,76,14,351
50501107412,6,5,7,112,158,68,48,160,47,592
50501107413,6,0,3,82,94,24,30,60,24,318
50501107414,0,0,0,106,141,56,38,113,24,476
50501107415,6,0,4,85,111,45,35,83,16,374
50501107416,4,0,10,149,169,61,41,114,32,559
50501107417,4,0,0,80,119,42,24,94,14,370
50501107418,0,0,11,74,93,36,29,77,19,327
50501107419,0,0,5,89,126,48,25,103,19,417
50501107420,4,0,7,75,116,43,33,67,5,344
50501107421,7,0,12,96,141,68,42,96,28,467
50501107501,0,0,0,119,135,62,43,122,16,496
50501107502,0,0,0,68,93,39,32,63,11,308
50501107503,4,0,7,78,102,62,27,62,10,334
50501107504,4,0,4,105,152,42,41,88,4,438
50501107505,0,0,0,58,75,46,31,48,0,261
50501107506,10,0,15,94,153,80,54,91,35,508
50501107507,6,0,5,49,76,34,23,40,13,225
50501107508,3,0,7,80,102,42,22,63,10,327
50501107509,0,0,0,77,110,51,19,58,17,337
50501107510,7,0,8,149,181,92,50,108,9,593
50501107511,4,0,9,98,145,66,50,70,7,435
50501107512,3,0,6,97,140,68,35,78,27,441
50501107513,4,0,8,100,140,94,28,80,15,454
50501107514,10,4,22,67,105,59,28,89,24,378
50501107515,14,0,33,98,128,74,50,91,15,453
50501107516,5,0,5,82,130,47,31,58,0,344
50501107517,0,0,4,36,60,33,23,30,4,183
50501107518,0,0,4,87,122,58,30,63,9,380
50501107519,4,0,5,46,55,37,21,24,0,190
50501107520,5,0,5,190,209,99,54,107,19,675
50501107521,4,0,5,104,102,64,43,101,11,416
50501107522,0,0,0,133,180,70,53,157,33,631
50501107523,0,0,10,110,124,54,37,62,10,393
50501107601,0,0,3,78,83,34,28,63,7,294
50501107602,0,5,6,73,103,43,29,61,25,325
50501107603,0,0,9,98,109,61,35,91,7,397
50501107604,3,0,4,75,97,49,30,67,17,343
50501107606,0,0,0,54,54,18,21,51,8,196
50501107607,4,0,4,57,71,21,12,43,6,218
50501107608,0,0,4,115,141,70,40,96,9,476
50501107609,4,0,3,147,136,69,36,107,12,506
50501107611,0,0,6,301,331,119,77,215,21,1070
50501107612,3,0,8,185,250,109,81,178,18,810
50501107613,0,0,11,24,17,14,4,40,0,97
50501107614,0,0,4,315,371,154,105,265,34,1250
50501107615,0,0,0,0,0,0,0,0,0,0
50501107616,0,0,0,195,255,110,76,177,19,840
50501107617,0,0,7,291,339,129,69,255,30,1115
50501107701,0,0,0,0,0,0,0,0,0,0
50501107702,0,0,3,65,81,37,17,59,5,263
50501107703,0,0,3,101,124,38,28,100,27,414
50501107704,3,0,7,103,112,30,25,146,41,456
50501107705,30,12,50,59,51,13,15,133,88,358
50501107706,7,0,7,75,137,56,33,57,12,376
50501107707,3,0,7,55,87,42,37,55,6,281
50501107708,0,0,7,116,124,77,51,59,13,442
50501107709,0,0,5,38,54,18,15,33,7,158
50501107710,0,0,3,79,92,27,25,62,28,309
50501107711,3,0,6,70,81,32,19,70,14,283
50501107712,16,14,34,64,108,31,17,111,32,361
50501107713,3,0,5,165,186,30,23,180,47,630
50501107714,0,0,4,136,125,56,24,172,50,556
50501107715,4,0,7,69,89,40,24,93,15,328
50501107716,0,0,0,0,0,0,0,0,0,0
50501107717,0,0,0,42,61,18,20,59,20,218
50501107718,0,0,3,47,66,34,24,38,14,226
50501107719,0,0,0,191,176,41,15,236,47,712
50501107720,0,0,0,76,103,39,36,77,18,355
50501107721,0,0,6,79,113,54,30,106,28,416
50501107722,3,0,4,73,113,51,25,60,10,336
50501107723,3,0,14,93,144,74,50,78,20,455
50501107724,3,3,15,84,90,52,26,103,22,384
50501107725,3,0,11,70,109,55,25,72,24,359
50501107726,0,24,32,53,79,30,22,50,60,286
50501107727,6,3,4,88,134,64,29,77,12,415
50501107728,7,0,7,51,90,40,31,57,5,272
50501107729,0,0,3,57,63,40,20,82,11,282
50501107730,0,0,4,59,87,42,21,43,9,258
50501107731,3,0,7,77,103,27,32,87,12,342
50501107732,71,0,81,79,118,50,39,209,9,505
50501107733,0,0,0,0,0,0,0,0,3,3
50501107734,0,0,0,0,0,0,0,0,0,0
50501107735,3,0,3,67,72,29,17,64,5,257
50501107736,0,0,3,116,138,57,45,119,14,485
50501107801,25,0,27,120,137,52,38,103,20,459
50501107802,4,0,6,75,91,33,15,42,4,264
50501107803,5,0,15,97,118,48,21,80,7,371
50501107804,0,0,11,85,108,54,34,68,12,363
50501107805,3,0,4,80,119,44,20,48,7,315
50501107806,0,0,10,65,89,35,30,66,11,293
50501107807,5,0,4,84,136,53,40,65,8,379
50501107808,3,0,10,85,145,63,35,111,4,451
50501107809,0,0,12,58,79,44,32,53,4,265
50501107810,0,0,5,35,59,30,13,33,4,171
50501107811,3,0,4,129,128,57,47,92,14,467
50501107812,11,0,15,103,140,71,37,105,13,473
50501107813,9,0,10,43,91,39,17,34,5,232
50501107814,0,0,0,44,71,31,29,35,3,207
50501107815,3,0,8,66,102,39,34,70,8,313
50501107816,13,0,41,60,98,44,42,78,20,341
50501107817,3,0,13,97,120,39,25,76,15,376
50501107818,0,0,12,83,100,55,32,73,22,369
50501107819,0,0,4,64,95,40,18,51,7,277
50501107820,0,0,5,40,80,28,24,58,11,233
50501107821,5,3,9,98,135,56,24,85,16,416
50501107822,4,0,3,55,68,35,24,35,11,227
50501107823,9,3,17,108,162,56,45,95,19,482
50501107824,6,0,4,74,101,51,31,86,10,344
50501107825,3,0,6,53,74,38,27,60,7,255
50501107826,0,0,0,6,0,0,0,0,0,6
50501107827,0,0,0,56,101,33,21,51,6,265
50501107828,0,0,3,50,53,29,30,44,3,207
50501107829,0,0,4,76,116,47,30,77,8,355
50501107830,5,0,6,87,93,41,25,50,3,305
50501107831,42,3,63,51,54,24,27,89,17,261
50501107832,0,0,0,0,0,0,0,0,0,0
50501107833,91,6,118,105,102,50,51,252,30,591
50501107834,93,7,106,28,33,21,11,159,15,268
50501107835,3,0,0,38,53,25,15,28,3,166
50501107901,0,0,3,93,108,61,28,72,15,379
50501107902,0,0,5,88,138,72,27,67,18,400
50501107903,0,0,7,37,48,30,23,31,4,176
50501107904,31,10,62,79,143,78,48,129,34,505
50501107905,3,0,4,104,161,59,42,97,10,468
50501107906,0,0,9,128,153,76,51,98,16,525
50501107907,0,0,3,90,90,55,44,76,13,368
50501107908,5,0,9,96,151,76,46,89,14,470
50501107909,4,0,9,97,100,79,38,77,9,397
50501107910,3,0,3,102,129,48,33,60,19,392
50501107911,5,0,4,89,125,44,22,63,16,352
50501107912,0,0,10,95,105,60,46,60,21,386
50501107913,4,0,8,97,122,45,32,82,14,397
50501107914,0,0,0,0,0,0,0,0,0,0
50501107915,0,0,8,98,132,57,35,99,16,430
50501107916,4,0,7,62,82,40,28,45,4,271
50501107917,3,0,3,60,104,65,29,60,6,320
50501107918,6,0,5,54,78,43,19,64,12,278
50501107919,0,0,0,42,73,34,23,42,4,217
50501107920,0,0,4,42,77,34,31,46,11,253
50501107921,0,0,6,109,133,72,37,73,9,438
50501107922,3,0,8,84,97,31,22,76,12,315
50501107923,0,0,3,72,115,36,29,63,14,336
50501107924,0,0,0,0,0,0,0,0,0,0
50501107925,0,0,0,91,142,39,38,93,19,426
50501107926,5,0,6,102,133,51,33,87,10,417
50501107927,0,0,9,104,155,70,42,113,18,504
50501108001,4,0,7,81,103,45,27,63,23,341
50501108002,5,0,4,65,100,35,19,56,9,283
50501108003,0,0,4,73,95,35,34,68,10,315
50501108004,6,0,3,37,38,12,16,23,0,127
50501108005,0,0,3,95,111,54,24,75,14,373
50501108006,0,0,0,59,78,31,24,53,17,266
50501108007,10,0,9,92,134,55,39,102,14,435
50501108008,0,0,3,59,83,52,19,51,10,275
50501108009,3,0,8,37,48,33,14,43,4,183
50501108010,0,0,0,80,91,56,36,60,15,325
50501108011,0,0,0,78,89,45,37,61,16,324
50501108012,0,0,0,43,55,41,21,61,10,232
50501108013,4,0,6,53,47,32,26,49,17,219
50501108014,4,0,11,111,147,55,37,102,18,482
50501108015,0,0,0,52,63,43,23,69,8,261
50501108016,0,0,0,0,0,0,0,0,0,0
50501108017,3,0,5,75,65,29,18,58,8,245
50501108018,0,0,4,69,63,33,24,59,24,273
50501108019,4,0,10,100,107,58,42,102,20,431
50501108020,3,0,7,88,111,37,41,76,11,366
50501108021,0,0,7,85,96,45,27,32,14,304
50501108022,6,0,17,79,107,56,28,76,25,378
50501108023,0,0,0,75,78,39,18,59,3,268
50501108101,0,0,0,72,86,46,26,47,12,290
50501108102,3,0,4,72,97,39,27,79,12,320
50501108103,0,0,0,71,99,48,37,62,18,335
50501108104,0,0,0,0,0,0,0,0,0,0
50501108105,4,0,3,58,70,35,23,36,3,225
50501108106,6,0,7,64,106,54,24,87,10,344
50501108107,0,0,3,93,114,54,50,87,19,417
50501108108,0,0,0,81,87,42,32,55,13,305
50501108109,0,0,0,59,70,42,21,73,6,270
50501108110,0,0,3,67,79,37,31,46,14,270
50501108111,3,0,8,59,91,45,21,73,14,297
50501108112,3,0,6,83,101,26,30,82,14,332
50501108113,0,0,3,69,79,41,16,40,11,254
50501108114,6,0,19,94,120,65,25,77,19,404
50501108115,4,0,3,90,108,71,36,91,0,391
50501108116,0,0,0,0,0,0,0,0,0,0
50501108117,0,3,11,77,131,43,45,70,18,384
50501108118,0,0,4,45,87,30,16,67,9,257
50501108119,3,0,5,76,85,49,26,50,17,308
50501108120,0,0,6,54,63,32,13,48,7,222
50501108121,5,0,4,84,116,60,41,86,18,402
50501108122,0,0,0,32,56,18,12,32,5,167
50501108123,6,0,11,77,122,56,32,83,10,373
50501108124,3,0,3,46,70,25,20,54,0,219
50501108201,3,0,7,65,95,33,18,56,5,277
50501108202,3,0,12,99,112,47,43,43,12,357
50501108203,0,0,5,55,111,52,29,43,9,303
50501108204,0,0,4,48,102,36,29,57,5,269
50501108205,0,0,9,63,78,45,31,37,3,254
50501108206,0,0,3,129,147,65,37,97,18,490
50501108207,5,0,13,92,105,50,28,62,20,363
50501108208,0,0,0,44,76,42,20,37,6,223
50501108209,19,7,51,93,135,57,47,109,21,459
50501108210,0,3,8,55,49,34,23,42,17,225
50501108211,4,0,10,99,149,68,48,83,12,460
50501108212,0,0,0,78,90,49,31,59,16,317
50501108213,0,0,0,75,65,34,30,46,0,251
50501108214,7,0,11,54,83,33,25,46,12,258
50501108215,5,0,8,61,104,55,40,49,6,321
50501108216,0,0,10,58,94,48,25,36,10,272
50501108217,5,0,9,85,103,37,25,76,13,334
50501108218,3,4,12,68,103,41,25,47,20,315
50501108219,0,0,4,89,114,55,38,46,5,356
50501108220,0,0,3,87,92,44,40,53,16,332
50501108221,5,0,6,86,74,46,31,45,14,293
50501108222,3,0,9,69,90,60,36,54,21,332
50501108223,8,0,14,107,118,75,41,87,17,443
50501108224,0,0,0,86,115,56,36,65,8,370
50501108225,0,0,6,120,161,62,30,91,20,486
50501108301,5,0,5,71,94,41,21,72,7,307
50501108302,0,0,3,96,131,47,34,84,10,409
50501108303,0,0,0,76,103,45,33,66,3,328
50501108304,0,0,3,66,88,35,25,90,9,308
50501108305,0,0,7,90,107,47,35,49,12,341
50501108306,5,0,5,69,77,30,29,54,6,268
50501108307,0,0,6,55,71,40,6,42,0,219
50501108308,0,0,0,75,71,35,15,31,6,233
50501108309,0,0,0,0,0,0,0,0,0,0
50501108310,5,0,10,72,100,49,25,66,9,321
50501108311,0,0,4,48,77,35,16,56,9,233
50501108312,5,0,3,64,91,30,22,62,0,267
50501108313,0,0,0,35,64,28,16,34,8,179
50501108314,6,3,5,79,141,66,38,84,11,422
50501108315,0,0,0,41,50,29,12,27,9,173
50501108316,3,0,3,34,48,28,9,33,0,159
50501108317,0,0,4,91,111,55,29,86,8,381
50501108318,0,0,3,52,116,47,26,69,10,311
50501108319,5,0,7,44,67,31,20,40,0,203
50501108320,27,9,68,39,65,26,27,83,12,263
50501108321,0,4,3,94,107,38,24,69,4,337
50501108322,0,0,3,100,126,57,26,77,8,395
50501108323,0,0,4,70,62,44,29,54,6,262
50501108324,0,0,0,50,47,24,12,32,5,165
50501108325,3,4,13,103,101,52,35,84,9,383
50501108326,3,0,7,123,159,69,47,92,27,508
50501108327,3,0,5,58,78,31,27,36,7,237
50501108328,0,0,0,0,0,0,0,0,0,0
50501108329,0,0,0,0,0,0,0,0,0,0
50501108330,0,0,0,0,0,0,0,0,0,0
50501108331,0,0,6,56,74,25,18,51,8,233
50502108401,4,3,11,90,128,52,40,83,25,412
50502108402,0,0,6,87,130,50,36,78,13,382
50502108403,0,0,3,88,117,56,53,89,12,414
50502108404,6,0,18,123,136,47,28,139,20,494
50502108405,4,0,13,133,139,55,34,145,45,545
50502108406,0,0,4,49,85,36,15,42,3,231
50502108407,3,0,3,34,52,27,31,64,16,219
50502108408,5,0,9,37,87,29,18,44,4,221
50502108409,0,0,4,69,97,51,27,63,13,317
50502108410,0,0,7,60,82,54,25,61,7,292
50502108411,0,0,4,63,105,44,23,75,5,307
50502108412,11,3,16,146,166,49,30,185,41,617
50502108413,10,0,14,68,84,46,18,81,11,319
50502108414,0,0,12,94,126,40,26,151,46,484
50502108415,0,0,7,68,118,31,28,71,9,328
50502108416,5,0,3,71,130,44,30,81,18,377
50502108417,3,0,3,58,93,37,19,48,11,263
50502108418,4,0,7,83,145,54,36,94,10,420
50502108419,0,0,8,68,85,34,29,71,8,299
50502108420,0,4,6,65,96,30,37,96,15,343
50502108421,4,4,12,99,127,55,40,106,15,438
50502108422,0,0,0,0,0,0,0,0,0,0
50502108423,4,0,8,60,72,45,26,53,26,278
50502108424,5,4,13,40,67,23,34,51,10,223
50502108425,8,0,18,80,86,35,30,90,17,339
50502108426,0,0,5,49,80,34,36,80,15,283
50502108427,8,0,25,80,101,42,28,91,20,361
50502108428,3,0,13,77,106,43,33,86,11,348
50502108429,86,14,116,66,96,44,45,189,30,470
50502108430,11,0,27,74,104,49,34,86,23,365
50502108431,9,4,23,74,98,39,28,109,11,357
50502108432,0,0,13,74,100,36,28,63,11,311
50502108433,6,3,16,86,141,50,44,112,30,463
50502108434,10,0,19,98,132,42,37,186,33,518
50502108435,9,0,25,62,118,37,32,126,30,401
50502108436,0,0,14,81,107,48,13,92,52,389
50502108437,5,0,15,104,135,39,24,138,40,479
50502108501,6,0,4,55,77,32,32,176,22,387
50502108502,0,0,5,49,52,21,19,149,14,299
50502108503,6,0,9,77,106,24,35,223,66,526
50502108504,0,0,0,72,99,22,27,155,30,406
50502108505,0,4,9,70,56,22,20,121,35,327
50502108506,6,0,8,103,150,53,57,227,53,637
50502108507,0,0,0,88,96,34,32,166,34,456
50502108508,5,0,4,105,91,47,45,212,55,560
50502108509,0,0,3,82,68,30,32,158,29,397
50502108510,0,0,5,62,61,26,29,145,18,341
50502108511,5,0,9,58,30,15,19,121,18,265
50502108512,5,0,4,64,48,28,30,110,6,275
50502108513,0,0,4,75,101,38,39,176,53,476
50502108514,4,0,5,41,65,31,22,115,38,315
50502108515,4,0,9,70,72,26,21,148,40,375
50502108516,5,0,0,87,109,48,34,187,24,491
50502108517,0,0,7,76,92,49,34,178,53,476
50502108518,0,0,3,71,58,27,23,110,30,323
50502108519,0,0,4,81,106,35,21,165,49,453
50502108520,0,0,8,113,124,34,31,251,85,627
50502108521,10,0,9,87,104,42,37,241,92,600
50502108522,0,0,3,44,88,18,16,85,30,282
50502108523,7,0,12,83,109,28,32,186,32,473
50502108524,0,0,7,141,145,42,50,249,83,719
50502108525,3,3,12,52,83,23,27,87,21,288
50502108526,0,3,9,86,124,38,30,190,52,518
50502108527,0,0,3,94,94,16,28,175,63,469
50502108528,0,0,0,53,76,32,23,129,45,360
50502108529,5,0,8,97,112,43,35,182,26,495
50502108530,0,0,0,50,60,22,31,102,26,290
50502108531,0,0,6,65,77,21,32,221,33,448
50502108532,0,0,0,43,37,7,7,103,22,212
50502108533,0,0,0,0,0,0,0,0,0,0
50502108534,0,0,0,0,0,0,0,0,0,0
50502108535,3,0,9,51,67,29,37,167,40,398
50502108536,0,0,4,39,60,20,20,84,10,225
50502108537,5,0,3,74,58,30,28,179,28,401
50502108538,0,0,0,0,0,0,0,0,0,0
50502108539,5,0,7,85,92,37,30,215,23,482
50502108540,0,0,0,45,38,19,19,98,9,231
50502108541,0,0,0,52,56,18,23,133,16,291
50502108542,4,0,10,60,57,26,29,156,32,362
50502108543,3,0,3,49,56,43,18,141,26,329
50502108544,0,0,0,49,47,24,16,95,16,241
50502108701,0,0,0,0,0,0,0,0,0,0
50502108801,3,0,4,93,121,50,26,105,12,415
50502108802,0,0,0,6,3,3,0,4,3,17
50502108803,5,0,8,119,158,47,31,73,40,461
50502108804,0,0,0,104,118,33,25,102,35,413
50502108805,0,0,5,95,129,36,35,69,20,382
50502108806,10,0,14,95,105,42,37,46,11,332
50502108807,0,0,8,73,67,35,13,50,3,237
50502108808,0,0,0,85,118,36,27,69,18,354
50502108809,5,0,4,83,134,39,29,104,23,414
50502108810,5,0,10,114,152,54,30,84,24,459
50502108811,3,0,7,125,143,61,30,75,20,449
50502108812,3,6,11,118,102,32,19,82,30,382
50502108813,3,0,6,96,141,54,36,80,27,426
50502108814,0,0,4,126,160,75,49,95,30,533
50502108815,11,0,16,117,142,66,39,102,41,510
50502108816,4,4,7,102,154,47,42,72,17,433
50502108817,7,0,11,85,106,31,23,51,10,300
50502108818,10,0,14,168,193,76,40,212,53,744
50502108819,4,5,16,190,245,77,52,204,55,827
50502108820,3,0,7,110,150,43,29,119,23,474
50502108821,3,0,17,132,154,39,26,87,9,451
50502108822,9,4,21,149,181,54,35,139,21,574
50502108823,8,0,17,105,127,45,33,106,28,443
50502108824,46,29,87,150,171,55,43,199,74,688
50502108825,3,3,12,131,155,37,26,90,32,481
50502108826,8,0,10,100,139,33,22,84,17,391
50502108827,3,17,27,53,70,20,7,59,53,263
50502108828,3,0,12,125,180,53,22,130,30,542
50502108829,5,0,10,120,121,32,20,124,29,447
50502108830,0,0,11,129,151,40,25,79,19,450
50502108831,7,0,21,105,154,43,28,143,23,498
50502108832,6,48,58,59,90,20,22,73,113,380
50502108833,0,0,8,87,100,52,46,48,4,332
50502108834,3,0,16,111,148,53,40,109,23,485
50502108835,4,3,15,121,138,58,46,85,13,457
50502108901,0,0,7,108,155,65,31,93,17,477
50502108903,0,0,0,48,50,29,14,25,12,177
50502108904,0,0,0,0,0,0,0,0,0,0
50502108905,3,3,9,50,80,32,18,58,10,253
50502108906,0,0,8,78,101,33,25,50,11,284
50502108907,7,0,4,82,101,44,28,69,6,326
50502108909,3,0,9,125,167,58,53,85,18,506
50502108910,46,7,65,51,20,17,13,126,8,230
50502108911,0,0,3,64,92,43,30,36,8,267
50502108912,0,0,4,95,114,50,32,52,12,351
50502108913,67,5,87,93,114,56,40,219,30,554
50502108914,5,0,9,174,180,71,45,121,17,606
50502108915,0,0,0,23,33,15,11,17,0,98
50502108916,0,0,0,70,107,57,32,58,6,337
50502108917,4,0,10,83,94,65,39,56,8,337
50502108918,6,0,11,89,142,62,37,70,15,420
50502108919,0,0,6,31,39,20,14,24,7,133
50502108920,5,0,0,68,91,43,27,54,21,301
50502108921,7,0,13,130,139,66,38,80,33,483
50502108923,0,0,0,80,121,69,37,60,14,374
50502108924,0,0,3,84,127,39,29,73,22,374
50502108925,0,0,3,112,109,65,38,70,15,402
50502108926,3,0,3,156,203,83,59,96,7,604
50502108927,38,9,51,54,92,35,23,84,17,300
50502108928,0,0,0,0,0,0,0,0,0,0
50502108929,24,62,101,125,153,64,54,128,110,630
50502108930,4,4,15,113,140,77,49,79,24,482
50502108931,0,0,10,46,83,49,35,51,10,271
50502108932,0,0,5,83,136,69,35,54,14,388
50502108933,4,0,4,117,148,72,56,78,7,463
50502108934,3,0,8,32,40,24,13,23,0,142
50502108935,0,0,6,101,155,49,45,73,12,440
50502108937,0,0,0,0,0,0,0,0,0,0
50502108938,3,0,3,82,142,77,31,55,4,398
50502108939,0,0,5,48,82,42,20,36,9,234
50502108940,6,0,6,37,58,34,29,33,3,190
50502108941,5,0,13,107,155,80,49,70,12,472
50502108942,0,0,0,76,110,60,32,56,0,335
50502108943,0,0,6,98,123,85,31,72,14,418
50502108944,0,0,0,65,100,53,30,39,3,295
50502108945,0,0,0,33,47,22,18,16,5,136
50502108947,0,0,0,44,73,34,30,37,6,230
50502108948,3,0,7,93,147,76,35,77,5,441
50502108949,5,0,9,67,94,48,27,39,14,287
50502108950,0,0,3,71,108,44,46,36,5,316
50502108951,73,0,81,118,160,68,42,149,9,545
50502108952,0,0,8,81,105,55,25,53,20,347
50502108953,11,0,27,104,142,52,36,90,3,427
50502108954,0,0,4,42,50,21,25,32,5,180
50502108955,0,0,3,55,92,26,25,56,23,278
50502108956,0,0,0,49,71,24,20,43,4,211
50502108957,3,0,4,77,87,23,16,49,8,259
50502108958,85,0,93,54,81,42,18,201,20,419
50502108959,3,0,17,44,67,27,18,54,4,218
50502108960,0,0,3,47,60,30,24,35,11,202
50502109002,0,0,5,82,85,34,25,113,21,370
50502109003,5,0,7,46,71,34,20,94,18,281
50502109004,8,3,17,127,163,61,36,230,63,679
50502109005,0,0,10,120,169,55,61,170,47,620
50502109006,4,0,13,76,104,32,19,98,28,360
50502109007,7,0,13,131,140,51,39,170,33,575
50502109008,8,0,12,75,116,28,23,116,23,382
50502109009,4,5,11,139,118,48,32,136,33,507
50502109010,7,0,13,84,119,29,38,120,29,430
50502109011,5,3,12,47,51,21,17,150,33,316
50502109012,3,0,4,74,103,34,26,185,45,463
50502109013,4,0,7,152,172,56,43,223,46,686
50502109014,3,0,7,106,114,32,36,189,47,527
50502109016,8,0,10,143,166,62,47,285,73,774
50502109017,3,0,14,120,141,42,53,211,39,609
50502109019,0,4,5,83,95,27,28,162,42,436
50502109020,0,0,0,106,124,54,36,228,43,581
50502109021,0,0,6,100,103,36,28,207,54,528
50502109022,7,0,10,141,198,70,45,282,68,813
50502109023,8,0,8,145,185,65,52,250,92,782
50502109024,0,4,5,107,88,28,30,125,41,417
50502109025,0,0,13,108,146,50,39,199,38,588
50502109027,3,0,14,119,131,49,43,211,54,611
50502109028,3,0,10,139,150,45,39,237,41,651
50502109029,0,0,4,102,108,37,26,156,45,476
50502109030,0,0,9,105,152,34,35,188,47,562
50502109031,10,3,12,103,84,20,18,148,44,428
50502109032,0,0,3,76,95,31,22,134,16,381
50502109033,9,0,16,99,114,55,37,161,19,491
50502109034,0,0,3,71,76,25,18,89,22,304
50502109035,0,0,5,68,64,20,19,82,32,285
50502109036,4,0,7,74,108,33,36,166,38,451
50502109101,0,0,0,64,44,11,0,60,33,208
50502109201,3,0,9,114,148,40,23,66,26,419
50502109202,3,0,8,133,167,57,27,93,35,516
50502109203,0,0,8,125,172,57,27,104,36,517
50502109204,6,0,10,138,170,45,25,94,20,501
50502109205,4,0,7,140,161,45,28,84,31,490
50502109206,0,0,11,113,132,47,26,91,31,433
50502109207,5,0,6,170,164,71,28,104,39,581
50502109208,0,0,3,162,133,26,18,104,39,477
50502109209,0,0,0,149,155,36,22,127,43,547
50502109210,4,3,12,93,113,43,21,131,63,464
50502109211,6,0,3,96,115,41,19,103,35,411
50502109212,0,0,0,153,154,33,19,139,54,555
50502109213,0,0,0,84,101,34,17,85,30,353
50502109214,4,0,3,80,80,25,22,67,34,302
50502109215,55,0,60,94,102,16,9,183,31,431
50502109216,0,0,4,228,206,48,36,215,105,838
50502109217,0,0,4,108,180,66,37,105,37,533
50502109218,0,0,9,119,161,56,34,89,19,476
50502109219,3,0,11,144,187,78,49,88,27,569
50502109220,4,0,4,85,98,42,20,71,27,344
50502109221,3,3,9,143,154,34,31,121,38,514
50502109222,0,0,9,126,155,51,36,112,38,520
50502109223,3,0,4,104,117,41,30,77,23,388
50502109224,6,0,12,158,190,52,28,108,19,563
50502109225,9,0,16,112,136,48,26,60,24,410
50502109226,4,0,14,98,146,50,26,86,18,423
50502109227,3,0,6,87,116,33,16,85,27,367
50502109228,0,0,0,113,167,45,29,70,22,454
50502109229,0,0,4,72,66,30,11,50,19,249
50502109230,3,0,7,105,121,68,31,77,21,426
50502109231,4,0,10,105,159,44,27,83,10,424
50502109232,3,0,13,133,173,63,38,113,26,548
50502109301,5,0,9,114,141,37,26,182,26,519
50502109302,4,0,7,146,173,41,31,188,39,617
50502109303,3,0,9,84,115,51,36,99,0,405
50502109304,0,0,3,78,87,22,22,71,8,292
50502109305,3,0,12,84,97,43,39,109,27,404
50502109306,15,0,22,88,114,61,48,110,13,438
50502109307,0,0,8,101,121,61,42,122,6,453
50502109308,3,0,5,153,161,70,46,126,15,571
50502109309,0,0,0,77,71,19,8,98,45,327
50502109310,0,0,0,90,100,27,16,170,75,483
50502109311,0,0,4,106,85,24,14,119,11,358
50502109312,4,0,3,99,140,46,39,153,29,507
50502109313,3,0,5,96,117,25,15,139,32,429
50502109314,0,0,9,79,93,33,24,82,9,320
50502109315,20,0,22,73,85,36,29,133,27,381
50502109316,3,0,6,91,122,66,42,87,9,418
50502109317,3,0,3,129,152,64,48,113,14,518
50502109318,4,0,17,107,115,43,39,129,3,437
50502109319,3,0,3,44,65,22,21,78,10,247
50502109320,3,0,6,78,133,56,31,69,0,367
50502109321,3,0,17,110,127,58,44,130,28,490
50502109322,6,0,21,72,85,61,37,84,22,364
50502109323,6,4,20,83,109,52,32,78,22,380
50502109324,9,0,12,55,69,25,29,62,22,257
50502109325,4,0,6,55,63,26,35,98,0,276
50502109326,7,0,12,59,77,34,39,78,3,293
50502109327,0,0,8,170,191,91,63,187,21,726
50502109328,0,0,4,74,98,36,20,64,14,297
50502109329,4,0,0,182,242,98,66,190,21,797
50502109330,0,0,0,4,0,0,0,0,4,10
50502109401,3,0,8,51,68,37,20,36,11,226
50502109402,9,5,10,101,86,38,22,77,19,346
50502109403,6,0,9,127,176,82,36,116,24,559
50502109404,4,0,4,88,110,56,16,61,14,337
50502109405,4,0,11,129,155,74,53,107,7,517
50502109406,4,0,11,149,193,83,60,96,18,594
50502109407,0,0,0,69,105,34,19,47,16,291
50502109408,9,6,29,65,113,56,20,53,20,321
50502109409,0,0,8,103,115,63,35,77,22,411
50502109410,0,0,3,91,128,58,31,68,22,396
