SA1_CODE_2021,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
50902124110,29,19,8,0,150
50902124111,15,18,5,0,93
50902124112,14,4,10,3,166
50902124113,14,13,3,0,109
50902124114,25,14,0,0,146
50902124115,23,9,4,10,81
50902124201,3,3,0,0,45
50902124202,21,9,0,0,181
50902124203,18,3,0,0,56
50902124204,23,11,6,3,108
50902124205,16,13,8,4,115
50902124206,20,9,0,0,100
50902124207,26,9,3,0,116
50902124208,28,23,6,0,118
50902124209,21,21,8,0,124
50902124210,26,13,7,5,114
50902124211,10,6,5,0,81
50902124212,5,3,0,4,63
50902124213,10,6,3,3,81
50902124214,3,0,0,0,22
50902124301,29,13,8,4,141
50902124302,44,25,10,3,190
50902124303,41,18,6,0,163
50902124304,13,21,10,4,107
50902124305,24,21,19,13,168
50902124306,24,14,0,0,112
50902124307,20,17,7,3,121
50902124308,29,29,17,0,150
50902124309,43,45,24,0,244
50902124310,11,14,9,0,125
50902124311,22,15,3,0,121
50902124312,19,18,8,0,109
50902124313,37,27,12,0,161
50902124314,19,15,18,4,143
50902124315,40,22,17,20,152
50902124316,18,13,8,0,135
50902124317,12,12,5,6,99
50902124318,17,18,4,0,103
50902124319,15,7,6,4,96
50902124320,24,21,8,3,165
50902124321,48,37,18,0,272
50902124322,14,10,7,0,77
50902124323,42,28,11,0,160
50902124324,44,36,5,3,440
50902124325,30,14,10,0,128
50902124326,28,15,3,0,84
50902124327,23,10,3,0,88
50902124328,24,30,9,0,109
50902124329,32,20,3,3,138
50902124330,27,25,10,0,132
50902124331,17,16,12,0,116
50902124332,9,32,8,0,137
50902124333,34,27,10,3,207
50902124334,9,3,4,0,72
50902124335,34,32,6,5,153
50902124401,47,49,21,8,186
50902124402,34,35,21,5,146
50902124403,28,29,12,8,128
50902124404,56,50,18,0,208
50902124405,61,51,16,4,247
50902124406,51,18,5,0,158
50902124407,33,43,11,0,174
50902124408,36,17,3,0,116
50902124409,65,40,21,0,212
50902124410,27,25,8,0,164
50902124411,66,47,12,0,230
50902124412,48,36,11,0,161
50902124413,79,52,16,4,263
50902124501,29,20,18,10,113
50902124502,15,37,20,9,148
50902124503,22,25,11,3,109
50902124504,33,70,33,3,216
50902124505,33,29,9,0,125
50902124506,35,42,23,6,183
50902124507,27,32,35,7,162
50902124508,34,36,31,12,171
50902124509,31,33,18,0,151
50902124510,60,49,15,0,230
50902124511,38,25,16,0,145
50902124512,35,36,13,5,176
50902124513,22,15,0,0,90
50902124514,37,34,8,3,165
50902124515,29,44,12,4,171
50902124516,23,30,7,0,117
50903124601,28,27,8,0,174
50903124602,19,24,11,11,166
50903124603,19,24,9,3,94
50903124604,9,5,4,0,65
50903124605,14,5,0,0,83
50903124606,46,42,17,0,258
50903124607,26,14,11,0,126
50903124608,32,25,20,6,157
50903124609,31,32,10,0,143
50903124610,37,28,15,4,194
50903124701,5,0,0,0,37
50903124702,7,11,6,0,61
50903124703,17,8,0,0,106
50903124704,13,12,5,0,83
50903124705,19,6,3,6,116
50903124706,5,0,6,0,69
50903124707,28,12,8,0,105
50903124708,22,12,6,4,126
50903124709,14,10,0,0,107
50903124710,28,15,12,7,111
50903124711,21,12,3,0,80
50903124712,23,7,4,0,89
50903124713,15,11,6,0,86
50903124714,22,6,6,3,104
50903124715,22,22,7,0,108
50903124716,33,23,3,0,190
50903124717,13,12,8,0,82
50903124718,13,13,5,0,84
50903124801,39,27,6,4,147
50903124802,49,30,10,0,198
50903124803,28,19,12,3,205
50903124804,21,10,4,0,86
50903124806,3,6,6,0,43
50903124807,30,35,10,0,172
50903124808,0,5,0,0,27
50903124809,38,38,9,0,197
50903124901,14,9,8,0,103
50903124902,31,26,9,8,156
50903124903,23,11,0,3,83
50903124904,26,20,16,0,126
50903124905,31,29,10,0,235
50903124906,15,6,18,0,95
50903124907,14,6,0,0,102
50903124908,37,33,23,3,207
50903124909,5,4,0,0,44
50903124910,24,16,6,0,134
50903124911,48,34,27,47,347
50903124912,24,32,11,0,198
50903124913,33,20,15,7,209
50903125001,47,29,18,5,168
50903125002,21,13,11,4,184
50903125003,19,24,9,0,95
50903125004,18,16,5,0,83
50903125005,38,41,21,6,219
50903125006,39,14,9,0,119
50903125007,18,19,4,0,96
50903125008,9,19,3,0,91
50903125009,23,11,8,0,91
50903125010,25,33,6,3,149
50903125011,35,24,10,0,185
50903125012,49,35,17,0,283
50903125013,24,8,4,4,88
50903125014,21,10,3,0,110
50903125015,32,15,4,0,132
51001126201,19,7,3,0,159
51001126202,24,9,0,0,250
51001126203,29,11,0,0,263
51001126204,20,17,0,0,202
51001126205,41,19,3,3,211
51001126206,22,10,3,0,177
51001126207,16,9,4,0,99
51001126208,4,5,0,0,66
51001126209,30,13,0,0,117
51001126210,15,12,0,0,155
51001126211,31,13,5,4,169
51001126212,15,4,4,0,85
51001126213,40,9,3,0,251
51001126214,29,7,6,0,155
51001126215,37,22,3,0,279
51001126216,14,6,0,0,98
51001126217,40,13,3,0,339
51001126218,46,21,0,0,341
51001126219,36,21,9,0,301
51001126220,47,17,0,0,271
51001126221,12,0,4,0,50
51001126222,83,37,19,0,694
51001126223,16,6,4,0,111
51001126224,36,10,0,0,325
51001126225,22,11,0,0,134
51001126226,23,20,7,0,207
51001126227,0,0,0,0,3
51001126228,40,12,7,0,224
51001126229,13,12,0,0,120
51001126230,19,21,7,0,133
51001126231,19,11,0,0,139
51001126232,20,11,0,0,142
51001126233,24,18,5,3,246
51001126234,45,10,0,0,320
51001126235,30,6,9,0,119
51001126236,14,14,0,3,146
51001126237,26,12,3,0,143
51001126238,30,14,0,0,256
51001126239,28,24,0,0,274
51001126240,20,10,4,0,106
51001126301,14,11,0,0,106
51001126302,69,47,5,3,357
51001126304,29,17,0,0,240
51001126305,20,19,4,0,111
51001126307,63,30,0,0,325
51001126308,3,0,0,0,44
51001126309,3,0,0,0,20
51001126310,0,0,0,0,17
51001126311,13,7,0,0,59
51001126312,35,30,14,6,256
51001126313,0,0,0,0,36
51001126314,0,0,0,0,17
51001126315,0,0,0,0,4
51001126317,0,0,0,0,0
51001126319,4,4,0,0,10
51001126320,3,4,0,0,22
51001126321,8,0,0,0,58
51001126322,13,5,0,0,122
51001126324,3,4,0,0,21
51001126326,11,0,0,0,61
51001126327,0,0,0,0,43
51001126328,27,21,11,0,128
51001126329,0,0,0,0,40
51001126330,0,0,0,0,15
51001126331,7,0,0,0,20
51001126332,4,0,0,0,36
51001126333,45,15,0,0,322
51001126334,16,9,0,0,94
51001126335,15,0,0,0,41
51001126336,4,0,0,0,29
51001126401,21,17,6,3,192
51001126402,11,6,0,0,89
51001126403,12,3,0,0,46
51001126404,46,18,4,0,291
51001126405,0,0,0,0,4
51001126406,22,13,0,0,158
51001126407,12,11,0,0,92
51001126408,3,0,0,0,23
51001126409,3,0,0,0,28
51001126410,7,3,9,0,128
51001126411,9,0,0,0,52
51001126501,27,13,0,0,111
51001126502,16,0,0,0,106
51001126503,18,13,0,0,71
51001126504,18,18,0,0,120
51001126505,35,16,0,0,283
51001126506,4,0,0,0,18
51001126507,42,12,0,0,305
51001126508,70,26,5,0,333
51001126509,78,37,22,10,412
51001126510,11,4,6,0,97
51001126511,24,10,5,0,155
51001126512,14,7,6,0,110
51001126513,40,18,5,4,198
51001126514,15,7,0,0,172
51001126515,27,13,4,3,338
51001126516,35,12,3,0,117
51001126517,33,14,4,0,314
51001126518,4,0,0,0,30
51001126519,0,0,0,0,3
51001126520,39,8,6,0,252
51001126521,6,4,0,0,24
51001126522,23,7,3,0,61
51001126601,39,18,10,0,181
51001126602,22,21,8,0,179
51001126604,10,4,0,0,75
51001126605,23,4,3,0,152
51001126606,6,3,0,0,77
51001126607,19,3,4,0,70
51001126608,11,3,4,0,99
51002126701,6,6,5,0,42
51002126702,22,10,4,0,147
51002126703,56,4,0,0,521
51002126704,13,11,7,0,57
51002126705,169,22,3,0,1309
51002126706,0,0,0,0,0
51002126707,5,0,0,0,38
51002126708,31,0,0,0,325
51002126709,0,0,0,0,20
51002126710,0,0,0,0,15
51002126711,3,0,0,0,23
51002126712,96,20,0,0,658
51002126713,0,0,0,0,6
51002126714,0,0,0,0,8
51002126715,0,0,0,0,15
51002126716,69,12,3,0,531
51002126717,0,3,0,0,30
51002126801,14,8,0,0,169
51002126802,11,0,0,0,159
51002126803,13,6,0,0,146
51002126804,6,0,0,0,150
51002126805,13,3,0,0,79
51002126806,14,3,0,0,127
51002126807,12,5,0,0,147
51002126808,23,4,0,0,178
51002126809,22,0,0,0,171
51002126810,19,3,0,0,185
51002126811,0,0,0,0,3
51002126812,14,7,0,0,151
51002126813,0,0,0,0,0
51002126814,18,3,0,0,154
51002126815,0,0,0,0,0
51002126816,35,3,0,0,209
51002126817,0,0,0,0,0
51002126901,22,0,0,0,55
51002126902,32,8,0,0,285
51002126903,30,7,7,0,162
51002126904,49,9,0,0,433
51002126905,0,0,0,0,0
51002126906,11,0,0,0,41
51002126907,36,15,0,0,337
51002126908,32,6,5,0,259
51002126909,8,5,6,0,115
51002126910,0,0,0,0,0
51002126911,33,7,4,0,230
51002126912,19,4,0,0,109
51002126913,3,0,0,0,52
51002126914,13,5,0,0,207
51002126915,11,5,0,0,138
51002126916,0,0,0,0,0
51002127001,14,0,0,0,76
51002127002,30,3,0,0,239
51002127003,49,20,9,3,274
51002127004,45,8,0,0,251
51002127005,23,7,0,0,193
51002127006,46,15,0,0,297
51002127007,32,6,0,0,242
51002127008,15,0,0,0,228
51002127009,33,12,0,0,274
51002127010,27,4,0,0,206
51002127011,20,4,0,0,129
51002127012,21,3,0,0,138
51002127013,38,14,3,0,399
51002127014,28,3,0,0,158
51002127015,27,7,4,0,124
51002127016,26,5,0,0,120
51002127017,25,8,0,0,251
51002127018,25,9,0,0,133
51002127019,22,9,0,0,229
51002127020,31,9,3,0,433
51002127021,25,5,0,0,145
51002127022,33,6,0,0,219
51002127023,25,0,0,0,243
51002127024,0,3,0,0,5
51002127025,29,5,0,0,230
51002127026,0,0,0,0,0
51003127102,3,0,0,0,26
51003127103,7,0,0,0,42
51003127105,54,16,9,0,410
51003127106,3,0,0,0,40
51003127107,13,4,0,0,120
51003127108,6,4,0,0,79
51003127109,7,0,0,0,77
51003127110,24,9,7,0,211
51003127111,16,3,0,0,155
51003127112,18,8,0,0,185
51003127113,12,0,4,0,127
51003127114,15,0,0,0,141
51003127115,49,4,0,0,345
51003127116,23,11,0,0,228
51003127117,27,3,0,0,240
51003127118,35,16,5,0,194
51003127120,13,4,0,0,107
51003127121,12,3,0,0,89
51003127122,24,6,0,0,315
51003127123,12,4,0,0,21
51003127124,59,15,0,0,579
51003127125,8,0,3,0,163
51003127126,17,0,0,0,133
51003127201,7,8,0,0,123
51003127202,22,4,0,0,167
51003127203,14,3,0,0,120
51003127204,26,0,0,0,198
51003127205,21,6,0,0,211
51003127206,15,0,0,0,113
51003127207,13,4,9,0,155
51003127208,22,4,0,0,104
51003127209,14,9,0,0,116
51003127210,0,0,0,0,0
51003127211,13,4,0,0,133
51003127212,12,3,0,0,134
51003127213,21,7,5,0,244
51003127214,16,0,0,0,129
51003127215,30,6,0,0,217
51003127216,12,0,0,0,108
51003127217,14,8,0,0,186
51003127218,4,4,0,0,95
51003127219,17,0,0,0,320
51003127220,31,10,0,0,210
51003127221,21,3,3,0,137
51003127222,3,0,0,0,75
51003127223,28,5,0,0,189
51003127224,27,0,0,0,237
51003127225,10,3,0,0,168
51003127226,28,12,4,0,240
51003127227,34,9,0,0,235
51003127228,16,0,0,0,177
51003127229,91,14,0,0,1233
51003127230,4,5,0,0,167
51003127231,26,9,6,0,205
51003127232,27,7,0,0,185
51003127233,24,10,0,0,259
51003127234,15,0,0,0,108
51003127235,18,7,0,0,106
51003127236,8,5,0,0,146
51003127237,7,12,0,0,123
51003127238,19,3,0,0,126
51003127239,0,0,0,0,0
51003127240,13,15,0,0,123
51003127241,29,6,4,0,335
51003127242,9,0,0,0,143
51003127243,0,0,0,0,0
51003127244,30,0,0,0,355
51003127245,22,5,0,0,204
51003127246,13,0,3,0,192
51003127247,47,13,0,0,373
51003127301,22,11,0,0,202
51003127302,17,0,0,0,96
51003127303,75,10,0,0,544
51003127304,23,9,13,0,103
51003127306,33,17,4,0,144
51003127307,20,8,0,0,173
51003127308,4,0,0,0,21
51003127309,16,3,3,0,128
51003127311,0,0,0,0,0
51003127312,22,0,0,0,105
51003127313,35,3,0,0,223
51003127314,5,3,0,0,119
51003127315,27,5,0,0,225
51003127316,22,0,3,0,180
51003127317,0,0,0,0,0
51003127318,0,0,0,0,0
51003127319,4,0,0,0,242
51003127320,4,8,0,0,43
51003127321,11,6,0,0,63
51101127401,26,37,19,6,207
51101127402,32,25,17,3,164
51101127403,38,29,10,9,292
51101127404,27,10,8,3,134
51101127405,16,12,8,0,125
51101127406,17,25,30,14,128
51101127407,38,23,15,0,159
51101127408,47,21,6,0,178
51101127409,17,14,3,0,76
51101127410,33,44,23,7,241
51101127411,24,17,11,0,143
51101127412,42,11,16,6,222
51101127413,0,0,0,0,0
51101127414,19,17,21,5,130
51101127415,28,21,15,5,323
51101127416,26,14,0,5,207
51101127417,31,23,15,0,211
51101127418,50,28,12,4,223
51101127419,35,8,5,0,156
51101127420,27,15,10,0,126
51101127421,19,13,14,0,101
51101127422,27,8,12,4,156
51101127423,21,9,13,0,138
51101127424,34,11,8,5,189
51101127425,18,14,41,17,163
51101127426,17,19,16,0,154
51101127427,0,0,0,0,0
51101127428,39,30,11,0,135
51101127429,8,7,0,0,82
51101127430,11,14,7,0,92
51101127431,11,10,4,3,70
51101127432,15,10,4,0,160
51101127433,25,8,3,0,192
51101127434,18,11,8,0,134
51101127435,14,9,0,0,100
51101127436,31,11,18,0,140
51101127501,17,4,0,0,110
51101127502,58,50,21,0,283
51101127503,18,9,0,0,127
51101127504,28,18,11,0,178
51101127505,20,3,3,0,158
51101127506,30,10,7,0,182
51101127507,0,0,0,0,4
51101127508,15,4,3,0,77
51101127509,27,17,13,0,84
51101127510,19,8,0,0,57
51101127511,16,0,0,0,83
51101127512,30,27,13,4,283
51101127513,4,0,0,0,3
51101127514,23,24,3,4,170
51101127515,0,0,0,0,0
51102127601,23,7,9,3,178
51102127602,18,6,4,0,64
51102127603,25,16,5,0,193
51102127604,22,10,4,0,133
51102127605,27,12,11,5,156
51102127606,33,17,5,0,177
51102127607,25,14,3,0,138
51102127608,24,15,3,0,164
51102127609,30,17,8,0,160
51102127610,35,29,13,3,197
51102127611,36,28,7,0,177
51102127612,27,23,12,0,113
51102127613,28,21,6,3,163
51102127614,5,4,0,0,55
51102127615,13,21,4,0,164
51102127616,5,0,0,0,29
51102127701,38,14,3,0,164
51102127702,21,8,3,0,176
51102127703,27,15,4,0,185
51102127704,12,8,0,0,59
51102127705,8,7,0,0,46
51102127706,67,22,10,0,372
51102127707,6,0,0,0,20
51102127708,0,0,0,0,0
51102127709,43,39,10,0,211
51102127710,27,10,0,0,251
51102127711,26,22,3,0,162
51102127712,15,8,0,0,132
51102127713,33,31,21,3,303
51102127714,33,32,19,5,180
51102127715,31,20,6,0,286
51103127801,44,13,5,0,149
51103127802,33,17,9,0,169
51103127803,38,19,8,0,203
51103127804,59,32,8,0,337
51103127805,32,9,4,0,171
51103127806,29,19,3,0,186
51103127807,44,22,4,0,250
51103127808,25,8,5,0,145
51103127809,36,19,3,0,183
51103127810,18,8,0,0,139
51103127811,13,9,0,0,152
51103127812,22,12,0,0,125
51103127813,36,12,4,0,166
51103127814,26,4,3,0,174
51103127815,20,12,0,0,151
51103127816,15,7,4,0,168
51103127817,17,12,4,5,143
51103127818,0,0,0,0,0
51103127901,29,8,0,0,248
51103127902,57,26,0,0,402
51103127903,18,7,7,0,129
51103127904,6,10,0,0,59
51103127905,33,13,0,0,252
51103127906,37,18,8,0,268
51103127907,25,7,7,3,176
51103127908,13,9,3,0,98
51103127909,18,15,6,0,167
51103127910,7,8,0,0,52
51103127911,27,31,22,27,216
51103127912,28,6,0,0,196
51103127913,15,11,5,0,172
51103127914,11,12,3,0,187
51103127915,22,25,24,34,239
51103127916,24,16,3,0,180
51103127917,40,14,3,0,254
51103127918,18,9,6,4,174
51103127919,31,5,5,0,182
51103127920,42,16,4,0,264
51103127921,36,10,8,0,259
51103127922,33,11,0,0,278
51103127923,29,22,0,0,158
51103127924,17,3,0,0,105
51103127925,23,16,12,0,167
51103127926,26,11,4,0,209
51103127927,15,3,0,0,163
51103127928,36,20,3,0,257
51103127929,36,11,0,0,374
51103127930,30,10,0,0,166
51103127931,3,0,0,0,5
51103127932,12,10,0,0,180
51103128001,33,13,0,0,267
51103128002,0,0,0,0,0
51103128003,33,27,0,0,227
51103128004,18,7,3,0,107
51103128005,20,4,0,0,149
51103128006,14,6,0,0,124
51103128007,19,5,8,0,202
51103128008,12,13,0,0,154
51103128009,32,12,10,3,259
51103128010,24,19,0,0,182
51103128011,17,15,7,0,141
51103128012,40,6,3,0,208
51103128013,8,8,0,0,83
51103128014,30,16,3,0,223
51103128015,20,9,5,0,173
51103128016,17,8,9,0,162
51103128017,32,20,7,0,235
51103128018,16,10,0,0,145
51103128019,29,7,3,0,177
51103128020,19,10,0,0,160
51103128021,17,7,3,0,106
51103128022,12,6,0,0,120
51103128023,0,0,0,0,0
51103128024,14,0,0,0,131
51103128025,35,11,0,0,185
51103128026,0,0,0,0,0
51103128027,17,11,9,0,181
51103128028,9,5,0,0,78
51103128029,0,0,0,0,0
51103128030,0,0,0,0,0
51103128031,0,10,10,0,23
51103128101,0,0,0,0,0
51103128201,28,22,7,0,108
51103128202,40,10,0,0,289
51103128203,27,14,8,0,109
51103128204,30,14,0,0,133
51103128205,5,9,0,0,66
51103128206,23,7,12,3,171
51103128207,30,14,3,4,173
51103128208,17,7,0,0,74
51103128209,17,16,3,0,161
51103128210,21,10,7,0,138
51103128211,35,13,0,0,166
51103128212,21,16,3,0,111
51103128213,13,8,0,0,116
51103128214,24,18,4,0,102
51103128215,0,0,0,0,18
51103128216,20,4,0,0,108
51103128217,0,0,0,0,0
51103128218,0,0,0,0,0
51103128301,40,14,6,0,319
51103128303,51,20,9,0,284
51103128304,8,0,0,0,36
51103128305,45,16,3,0,173
51103128306,51,5,0,0,320
51103128309,16,4,0,0,103
51103128311,6,3,0,0,52
51103128312,0,0,0,0,13
51103128313,5,5,0,0,17
51103128314,0,3,0,0,14
51103128315,9,0,0,0,37
51103128316,0,0,0,0,16
51103128317,8,5,0,0,27
51103128318,3,4,0,0,13
51103128320,37,4,0,0,388
51103128321,36,6,0,0,271
51103128322,10,6,0,0,38
51103128323,10,5,0,0,82
51103128324,10,4,0,0,97
51103128325,0,0,0,0,0
51103128401,0,0,0,0,0
51104128501,23,11,6,5,112
51104128502,42,33,6,0,231
51104128503,0,0,0,0,3
51104128504,21,16,11,13,186
51104128505,36,27,17,20,238
51104128506,17,16,4,3,120
51104128507,58,31,17,12,244
51104128508,50,34,11,3,261
51104128509,52,35,12,10,252
51104128510,32,27,15,16,173
51104128511,21,24,15,4,198
51104128512,63,29,12,0,244
51104128513,17,26,29,23,166
51104128514,43,21,3,4,192
51104128515,11,10,3,0,62
51104128516,16,8,10,0,101
51104128517,56,46,25,8,283
51104128518,14,26,3,3,102
51104128519,27,29,71,94,311
51104128520,23,15,9,5,215
51104128521,16,18,10,0,148
51104128522,0,0,0,0,0
51104128523,52,29,12,8,208
51104128524,20,10,0,0,119
51104128525,38,43,33,14,211
51104128526,54,39,20,8,304
51104128527,56,28,11,3,254
51104128528,21,17,9,6,127
51104128529,27,17,12,0,162
51104128530,19,4,3,3,127
51104128531,29,13,6,0,148
51104128532,22,26,9,3,168
51104128533,15,14,0,0,111
51104128601,46,42,14,0,205
51104128602,26,14,5,0,193
51104128603,36,22,11,0,332
51104128604,48,17,4,0,196
51104128605,40,21,6,7,173
51104128606,36,21,8,0,176
51104128607,20,14,11,4,151
51104128608,18,11,4,0,98
51104128609,74,20,10,0,465
51104128610,39,26,4,0,203
51104128611,22,4,0,0,113
51104128612,18,7,0,0,79
51104128613,20,17,0,0,148
51104128614,44,17,4,0,237
51104128615,23,9,0,0,89
51104128616,40,14,5,3,246
51104128617,21,10,15,0,108
51104128618,20,3,0,0,101
51104128701,64,28,16,0,399
51104128702,46,28,5,5,253
51104128703,27,10,7,0,287
51104128704,64,36,15,0,373
51104128705,18,14,0,0,234
51104128706,49,21,20,4,172
51104128707,31,31,7,0,257
51104128708,18,24,3,0,190
51104128709,21,26,22,3,184
51104128710,20,12,0,3,62
51104128711,47,19,8,0,277
51104128712,34,18,4,4,173
51104128713,25,26,11,0,300
51104128714,19,17,9,0,156
51104128715,25,10,11,5,192
51104128716,27,22,6,4,106
51104128717,33,19,14,0,167
51104128718,39,20,7,0,189
51104128801,32,28,13,0,207
51104128802,24,20,0,0,267
51104128803,43,23,11,4,181
51104128804,34,26,10,0,210
51104128805,48,23,21,0,290
51104128806,45,32,7,0,267
51104128807,61,36,4,5,251
51104128808,33,5,8,0,192
51104128809,64,46,15,4,282
51104128810,42,29,42,10,647
51104128811,27,12,8,0,153
51104128812,22,18,3,3,164
51104128813,33,26,0,0,201
51104128814,40,24,11,5,271
51104128815,32,12,3,0,289
51104128816,29,33,18,0,233
51104128817,51,22,5,5,256
51104128818,27,23,14,3,199
51104128819,26,25,4,0,255
51104128820,23,12,0,5,139
51104128901,0,0,0,0,0
51104128902,34,42,15,3,189
51104128903,43,58,35,11,285
51104128904,25,19,6,4,133
51104128905,17,14,8,0,86
51104128906,48,42,13,4,219
51104128907,47,25,11,4,179
51104128908,44,36,21,9,203
51104128909,36,38,27,4,187
51104128910,63,45,19,0,206
51104129001,39,18,9,0,180
51104129002,74,42,12,4,351
51104129003,18,6,9,0,76
51104129004,17,4,5,0,168
51104129005,7,12,0,0,123
51104129006,22,18,7,0,227
51104129007,6,7,0,0,49
51104129008,8,31,3,0,76
51104129009,26,15,0,0,323
51104129010,23,3,0,0,93
51104129011,4,4,0,0,36
51104129012,0,0,0,0,4
51104129013,5,0,0,0,27
51104129014,5,7,0,0,58
51104129101,37,4,0,0,156
51104129102,25,19,4,0,117
51104129103,15,8,4,0,47
51104129104,19,28,8,0,158
51104129105,23,26,17,0,155
51104129106,25,26,9,4,112
51104129107,13,12,4,6,62
51104129108,21,29,9,5,129
51104129109,10,9,3,0,93
51104129110,17,13,6,0,97
51104129111,30,14,12,5,136
51104129112,8,5,4,5,68
51104129113,9,7,5,0,56
51104129114,28,46,27,5,138
51104129115,46,38,10,5,159
51104129116,12,12,9,5,76
51104129117,7,5,3,0,71
51104129201,0,0,0,0,0
51104129202,3,0,3,0,29
51104129203,28,14,3,3,140
51104129204,3,0,4,0,65
51104129205,27,34,7,0,126
51104129206,25,33,9,0,85
51104129207,22,30,8,0,144
51104129208,12,3,0,0,66
51104129209,7,3,0,0,27
51104129210,26,40,21,8,149
51104129211,43,63,21,4,230
51104129212,39,32,8,4,184
51104129213,27,10,14,0,103
51104129214,17,14,4,4,102
51104129215,56,37,17,5,226
51104129216,50,26,13,0,230
51104129217,23,33,6,3,139
51104129218,17,23,6,0,97
51104129219,40,36,6,0,178
51104129220,18,14,10,0,65
51104129221,12,19,5,7,65
51104129222,33,23,3,3,175
59797979991,0,0,0,0,0
59797979992,35,5,0,0,311
59797979993,9,8,0,0,116
59999949999,876,505,105,20,5668
