SA1_CODE_2021,Tot_OcMngr,Tot_OcProf,Tot_OcTechTrdW,Tot_OcComPerS,Tot_OcClericAdm,Tot_OcSalesWk,Tot_OcMacOp_Driv,Tot_OcLab,Tot_OcID_NS,Tot_Tot
50201102406,29,51,56,38,32,19,22,27,4,275
50201102407,25,39,39,27,16,10,12,13,0,187
50201102408,19,26,42,26,21,20,24,19,0,199
50201102409,15,27,20,35,12,38,17,20,5,185
50201102410,10,30,55,33,30,29,21,22,0,239
50201102411,14,38,35,28,23,21,18,20,6,198
50201102412,15,17,29,11,14,9,21,9,0,128
50201102413,15,23,25,25,14,16,18,21,3,162
50201102414,12,29,26,34,22,11,23,20,3,176
50201102415,15,32,29,26,13,17,19,18,3,173
50201102416,53,90,80,68,62,30,47,46,8,484
50201102417,15,32,49,40,24,34,29,33,4,265
50201102418,0,0,0,0,0,0,0,0,0,0
50201102419,7,20,25,32,9,14,26,20,3,150
50201102420,5,12,14,12,6,12,14,12,0,80
50201102421,31,54,41,28,34,27,25,15,5,268
50201102422,15,20,38,29,13,16,18,25,0,180
50201102423,17,27,61,31,17,28,27,14,4,224
50201102424,14,17,35,23,15,11,10,14,0,145
50201102425,17,12,32,28,16,18,19,20,0,162
50201102426,4,26,23,21,14,11,15,23,0,139
50201102427,83,171,137,107,71,83,77,55,15,805
50201102428,14,21,41,18,22,16,27,19,7,190
50201102429,61,113,105,93,65,59,61,48,12,614
50201102430,26,48,32,30,25,29,14,18,10,235
50201102431,7,15,17,14,10,14,18,15,0,117
50201102432,13,22,37,25,25,27,33,15,4,197
50201102433,41,38,48,28,35,23,26,15,8,252
50201102434,10,19,19,18,19,10,12,8,0,113
50201102436,18,30,36,27,15,16,24,11,0,172
50201102437,11,25,29,14,16,14,14,10,6,131
50201102438,0,0,0,0,0,0,0,0,0,3
50201102439,17,30,42,34,22,25,26,25,3,222
50201102440,29,49,74,31,32,31,44,22,8,309
50201102441,0,0,0,0,0,0,0,0,0,0
50201102501,20,27,30,20,21,8,31,28,9,195
50201102503,4,8,14,14,3,5,18,18,3,90
50201102504,10,9,22,27,5,12,22,26,3,137
50201102505,41,53,45,28,26,26,17,28,5,250
50201102506,12,26,34,17,18,8,11,17,4,151
50201102507,18,39,41,29,20,23,16,20,0,210
50201102508,14,20,16,19,6,15,14,26,3,138
50201102509,4,6,25,14,7,8,10,17,0,94
50201102510,3,8,19,13,9,7,9,13,0,89
50201102511,10,17,30,35,18,12,22,28,3,178
50201102512,11,17,23,17,20,12,15,21,6,140
50201102513,6,13,25,9,17,13,8,18,0,108
50201102514,7,11,19,21,13,8,18,24,5,134
50201102515,11,20,23,33,12,14,12,33,5,164
50201102516,16,19,30,31,12,26,19,41,4,196
50201102517,18,9,22,16,10,18,20,23,6,146
50201102518,8,25,35,34,19,14,13,36,7,185
50201102519,12,17,37,24,12,11,13,20,0,147
50201102520,23,24,42,26,21,27,27,40,8,236
50201102522,6,6,8,6,7,7,7,12,3,56
50201102523,82,50,37,23,46,25,24,14,6,316
50201102524,0,0,0,0,0,0,0,0,0,0
50201102525,0,0,4,0,0,0,0,0,0,7
50201102526,24,42,50,33,18,21,25,17,7,238
50201102601,6,15,26,15,7,15,9,14,4,117
50201102602,17,19,40,28,11,14,19,21,0,160
50201102603,46,25,57,33,16,18,23,20,8,246
50201102604,24,25,50,30,25,18,28,14,0,219
50201102605,13,22,50,26,19,12,40,21,3,193
50201102606,5,15,31,12,12,12,23,17,5,137
50201102607,24,6,28,8,19,19,23,17,0,142
50201102608,10,17,27,9,14,16,10,12,4,119
50201102609,14,32,30,14,16,19,28,19,5,167
50201102611,5,0,16,13,8,9,19,6,4,81
50201102612,6,8,21,7,3,3,13,6,3,74
50201102613,22,14,35,16,16,24,24,22,0,168
50201102614,25,25,26,14,23,14,18,11,0,161
50201102615,4,9,19,9,7,4,8,12,0,80
50201102616,12,18,31,8,11,13,15,10,0,114
50201102618,0,0,4,0,0,0,0,0,0,4
50201102619,28,31,58,47,28,30,46,49,10,317
50201102620,21,19,26,15,9,10,27,11,0,137
50201102705,17,30,24,15,27,11,24,23,0,181
50201102706,21,29,21,15,17,14,9,19,3,147
50201102707,12,17,29,22,19,16,22,29,0,160
50201102708,33,44,56,35,38,31,29,28,7,302
50201102709,11,41,57,34,25,17,22,26,4,239
50201102710,25,32,24,22,31,22,14,14,0,190
50201102712,9,22,27,25,16,10,12,11,0,140
50201102713,4,13,3,5,0,3,8,0,3,31
50201102716,56,63,78,59,45,44,23,25,4,397
50201102717,24,40,36,21,22,22,12,13,4,188
50201102720,0,14,9,13,4,0,5,3,0,60
50201102721,45,44,50,31,28,31,18,16,0,261
50201102722,9,23,46,28,14,13,17,13,0,180
50201102723,19,27,38,21,17,18,22,27,7,198
50201102724,28,45,37,34,23,16,23,17,5,227
50201102725,36,41,53,33,33,23,22,23,9,270
50201102726,0,0,0,0,0,4,0,8,0,10
50201102727,23,34,54,51,19,22,32,22,0,251
50201102728,57,109,100,71,57,43,42,36,8,519
50201102729,22,37,48,34,25,29,23,17,0,242
50201102730,28,33,60,48,37,38,35,33,0,321
50201102731,30,21,41,34,33,24,30,27,0,248
50201102732,9,34,49,39,25,23,21,17,7,226
50201102733,12,35,43,31,26,17,29,26,3,221
50201102734,20,19,34,17,17,10,14,13,0,140
50201102735,32,59,57,63,26,33,39,36,3,356
50201102736,7,14,20,18,12,10,6,11,0,103
50201102737,28,41,45,31,34,32,33,21,3,265
50201102738,19,40,49,45,21,25,38,23,3,258
50201102739,11,30,38,36,24,14,15,26,6,214
50201102740,28,48,65,44,41,32,42,19,3,326
50201102741,0,0,0,0,0,0,0,0,0,0
50201102743,22,29,34,26,21,11,12,8,3,170
50201102744,18,24,54,40,21,24,26,36,4,253
50201102746,37,60,74,59,48,46,40,43,11,416
50201102747,0,0,0,0,0,0,0,0,0,0
50201102748,10,17,26,27,13,19,13,15,3,138
50201102749,16,19,30,12,17,12,9,18,0,130
50201102750,24,25,46,32,28,23,30,31,0,244
50201102751,21,44,52,41,27,34,40,37,3,299
50201102752,40,77,69,62,54,29,37,29,0,394
50201102753,22,48,37,45,24,23,30,21,5,261
50201102754,23,17,20,14,14,11,8,17,0,119
50201102755,22,36,40,28,18,23,16,9,4,193
50201102756,34,52,51,47,33,28,25,38,5,309
50201102801,12,4,20,12,5,13,22,28,3,118
50201102802,0,9,9,5,8,4,5,18,4,63
50201102804,6,11,31,28,15,10,22,20,0,155
50201102805,12,19,34,16,23,23,28,36,0,193
50201102807,4,10,17,16,8,11,17,22,0,101
50201102808,13,29,20,38,27,12,18,11,0,161
50201102809,20,16,29,27,29,24,26,20,4,202
50201102811,36,31,27,27,24,27,17,13,14,211
50201102812,40,51,49,39,40,36,50,33,7,337
50201102813,16,27,44,30,21,19,30,21,4,214
50201102814,9,21,28,15,12,11,16,12,9,128
50201102815,3,10,32,23,11,12,21,28,0,148
50201102816,20,20,24,22,23,13,8,17,0,147
50201102817,3,12,15,34,15,18,10,28,0,139
50201102818,4,17,26,19,9,5,24,20,3,129
50201102819,11,22,33,29,21,13,23,19,5,175
50201102820,9,9,16,17,14,7,13,14,0,94
50201102821,13,25,43,23,16,14,27,27,0,190
50201102822,5,3,19,14,3,9,15,18,0,88
50201102823,0,0,0,0,0,0,0,0,0,0
50201102824,0,0,9,3,6,4,0,9,0,31
50201102825,15,27,50,49,29,21,25,22,10,243
50201102826,12,12,16,22,18,18,8,13,0,120
50201102827,0,0,0,0,0,0,0,0,0,0
50201102828,8,11,17,17,8,7,6,10,0,87
50201102829,5,5,10,14,5,5,10,15,0,77
50201102830,61,63,56,32,41,45,29,24,7,361
50201102901,0,0,0,0,0,0,0,0,0,0
50201102904,7,6,14,13,10,3,20,13,0,91
50201102905,23,11,30,10,4,3,8,13,3,104
50201102907,16,3,32,13,15,16,9,13,0,110
50201102909,4,16,27,25,8,15,34,31,3,161
50201102910,26,23,49,26,28,20,43,31,0,246
50201102912,44,36,63,35,35,17,33,22,8,299
50201102913,66,17,33,20,30,9,34,30,9,247
50201102914,21,24,52,25,17,13,38,35,0,231
50201102915,7,8,28,17,13,12,29,22,5,143
50201102916,3,20,32,29,4,12,13,26,0,132
50201102917,4,18,32,20,12,9,15,20,4,127
50201102919,18,11,36,26,28,12,28,32,3,187
50201102920,8,7,14,0,5,0,0,7,0,51
50201102921,9,14,24,3,10,8,22,9,0,102
50201102922,15,24,38,20,10,15,32,14,4,179
50201102923,34,25,89,59,41,44,73,51,9,423
50201102924,9,10,35,31,13,13,39,22,0,174
50201102925,15,20,37,30,22,13,40,18,3,196
50201102926,0,0,0,0,0,0,0,0,0,0
50201102927,0,0,0,0,0,0,0,0,0,0
50201102928,24,19,78,15,26,14,25,15,0,215
50201102929,16,31,27,27,20,33,17,25,0,198
50201102930,19,12,18,8,4,0,12,17,0,100
50201102931,11,16,33,29,14,7,21,19,8,156
50201102932,28,34,58,25,16,22,37,30,7,251
50301103001,22,40,5,0,17,0,0,0,0,93
50301103002,44,82,5,9,16,7,0,6,0,174
50301103003,0,0,0,0,0,0,0,0,0,0
50301103004,0,0,0,5,0,0,0,0,0,14
50301103005,0,0,0,0,0,0,0,0,0,0
50301103006,0,0,0,0,0,0,0,0,0,0
50301103007,50,105,9,22,20,13,0,6,0,223
50301103008,66,103,11,23,22,23,9,4,5,261
50301103009,53,97,7,17,28,15,0,12,9,248
50301103010,64,116,10,20,34,17,4,9,8,279
50301103011,72,162,17,28,50,27,4,11,9,371
50301103012,38,87,9,25,14,17,3,3,4,203
50301103013,61,102,16,22,15,26,8,15,6,269
50301103014,29,60,10,9,12,5,4,3,0,129
50301103015,61,127,16,24,27,17,0,7,7,292
50301103016,70,100,7,24,39,26,3,8,3,288
50301103017,35,57,10,19,24,11,5,6,6,172
50301103018,51,79,9,13,22,25,0,3,4,218
50301103101,19,48,0,6,5,4,0,4,0,93
50301103102,0,0,0,0,0,0,0,0,0,0
50301103104,34,65,8,9,17,11,4,6,0,152
50301103105,34,67,6,16,16,15,0,8,4,163
50301103106,48,111,12,15,27,21,7,11,0,243
50301103107,35,51,4,13,16,7,3,5,9,136
50301103108,53,120,14,19,27,26,4,10,0,279
50301103109,33,54,3,14,16,17,0,8,0,139
50301103110,27,51,11,11,9,12,0,0,0,115
50301103111,28,116,12,26,29,17,7,16,3,259
50301103112,31,70,11,14,19,14,0,0,0,166
50301103113,51,86,14,27,12,12,0,5,0,209
50301103114,58,104,20,29,19,20,4,6,11,280
50301103115,34,116,8,29,28,16,3,6,0,245
50301103117,49,94,18,26,25,17,0,16,7,255
50301103118,25,78,6,26,22,10,0,3,3,182
50301103119,36,56,9,18,23,8,4,9,5,162
50301103120,31,107,15,32,21,21,11,14,4,248
50301103121,49,127,25,33,30,16,6,18,3,307
50301103122,51,125,14,19,32,20,8,3,4,276
50301103123,45,102,13,24,27,10,0,0,0,229
50301103124,44,107,8,25,30,22,0,4,0,236
50301103125,0,0,0,0,0,0,0,0,0,0
50301103201,40,67,9,20,18,13,0,0,0,175
50301103202,45,59,7,17,17,10,0,5,7,165
50301103203,40,90,9,16,18,16,0,3,0,199
50301103204,34,74,14,17,12,9,4,5,0,171
50301103205,52,117,14,18,28,11,5,5,6,251
50301103206,44,79,7,12,19,16,5,3,3,196
50301103207,42,116,11,30,16,13,4,8,9,250
50301103208,30,74,9,17,19,9,6,3,6,164
50301103209,76,149,13,25,34,17,5,5,10,327
50301103210,31,107,20,25,16,27,3,4,0,229
50301103211,48,113,12,21,26,23,4,5,8,257
50301103212,46,82,7,14,23,13,0,4,8,189
50301103213,47,153,9,26,19,18,0,13,4,284
50301103214,44,103,10,14,25,17,8,15,4,232
50301103215,57,125,25,21,19,23,4,3,9,288
50301103216,29,73,0,15,19,4,0,6,0,153
50301103217,46,91,10,18,23,8,5,4,6,216
50301103218,52,123,7,30,28,24,3,11,10,276
50301103301,36,70,10,10,14,11,8,0,0,168
50301103302,36,66,10,11,22,24,4,8,0,180
50301103303,56,138,17,26,31,16,4,4,0,286
50301103304,32,90,8,15,19,16,3,9,3,195
50301103305,60,106,19,18,28,17,0,12,16,261
50301103306,44,112,12,26,21,20,3,6,4,233
50301103307,32,123,11,22,20,8,3,7,0,231
50301103308,0,0,0,0,0,0,0,0,0,0
50301103309,34,50,15,19,18,11,4,6,3,149
50301103310,29,75,5,15,20,14,9,6,0,167
50301103311,32,57,6,11,18,7,0,5,0,143
50301103312,56,89,10,25,17,16,3,7,6,240
50301103313,35,53,3,8,10,10,0,0,6,126
50301103314,114,204,25,37,65,16,3,14,4,478
50301103315,58,103,11,14,18,12,0,6,3,231
50301103316,34,79,6,13,23,9,4,11,0,174
50301103317,22,69,4,14,19,8,0,3,7,150
50301103318,39,61,6,17,15,4,4,9,0,153
50301103319,25,87,15,11,13,6,3,0,0,164
50301103320,55,147,19,27,44,17,3,12,5,331
50301103321,43,70,11,14,23,10,3,5,6,187
50301103322,44,72,7,14,19,11,0,3,0,169
50301103401,27,39,3,11,12,11,0,6,0,117
50301103402,32,30,0,7,10,8,0,0,7,99
50301103403,73,115,12,29,33,24,6,10,3,295
50301103404,43,74,7,15,18,13,0,4,4,184
50301103405,55,109,9,7,23,14,5,11,4,246
50301103406,37,105,10,16,13,19,0,12,4,222
50301103407,65,96,13,35,32,26,3,6,4,283
50301103408,38,87,13,16,22,17,5,3,6,196
50301103409,53,89,3,18,17,19,0,5,0,213
50301103410,63,104,9,24,30,17,4,6,9,273
50301103411,42,57,4,17,20,14,0,3,0,156
50301103412,35,35,0,9,9,6,0,7,5,108
50301103413,36,122,32,53,37,26,16,31,9,364
50301103414,33,84,14,24,29,15,4,16,0,220
50301103415,18,65,34,53,31,20,18,39,0,272
50301103416,47,92,8,19,11,18,3,13,0,212
50301103417,44,76,9,11,14,13,0,3,9,164
50301103418,51,48,0,20,6,6,0,0,10,143
50301103419,27,70,10,11,13,13,3,3,0,147
50301103420,64,107,31,30,20,16,3,20,0,278
50301103421,48,144,32,62,16,25,14,26,4,374
50301103422,36,90,9,29,13,8,3,12,0,203
50301103423,37,76,6,18,12,11,0,4,0,179
50301103424,24,104,25,42,27,19,8,17,6,276
50301103501,28,83,0,5,17,3,0,6,3,148
50301103502,0,0,0,0,0,0,0,0,0,0
50301103503,42,106,4,9,19,16,3,8,0,207
50301103504,7,85,14,43,11,19,7,28,3,218
50301103505,28,100,9,29,21,19,14,16,6,234
50301103506,14,90,11,26,20,9,9,14,0,197
50301103507,7,68,5,25,10,13,4,16,0,152
50301103508,0,21,0,0,0,0,0,0,0,22
50301103509,14,51,6,6,6,4,0,8,0,99
50301103510,70,134,9,21,30,12,0,7,8,285
50301103511,33,127,9,22,15,20,3,11,0,238
50301103512,47,154,9,21,39,16,4,9,6,314
50301103513,73,140,5,21,31,25,9,11,3,321
50301103514,43,137,11,26,19,23,4,4,5,277
50301103515,22,83,9,11,15,7,3,4,3,158
50301103516,21,102,13,20,17,13,0,4,8,199
50301103517,53,122,7,18,13,12,7,3,3,236
50301103518,29,91,4,25,14,11,4,3,0,193
50301103519,32,84,0,7,16,6,0,0,6,163
50301103520,30,92,7,7,17,9,4,8,8,175
50301103521,39,202,22,56,42,19,3,13,7,409
50301103522,16,67,12,201,32,65,11,42,0,440
50301103523,43,103,5,21,24,19,5,4,3,225
50301103524,20,67,13,111,22,51,4,30,4,322
50301103525,39,133,17,20,32,12,0,11,4,273
50301103526,32,69,12,12,15,13,0,5,0,155
50301103527,22,110,17,22,10,13,0,3,6,210
50301103528,54,110,8,7,27,15,0,3,4,236
50301103529,39,59,0,4,16,13,4,5,3,142
50301103530,37,84,0,10,21,15,0,3,9,175
50301103531,40,94,3,18,24,11,0,0,0,192
50301103532,63,157,15,25,36,17,9,0,3,334
50301103533,64,162,10,36,38,35,6,8,7,371
50301103534,12,33,3,3,7,3,0,5,0,75
50301103535,55,135,20,25,22,21,6,6,4,292
50301103536,56,118,25,26,32,7,5,9,0,268
50301103537,44,91,14,10,29,16,0,5,0,209
50301103538,46,127,7,19,26,14,7,8,4,259
50301103539,28,111,21,24,28,23,4,9,4,255
50301103540,47,106,4,6,29,14,6,13,3,224
50301103541,47,127,13,12,18,6,3,6,6,242
50301103601,0,0,0,0,0,0,0,0,0,0
50301103602,41,91,18,22,17,21,0,7,4,217
50301103603,45,105,13,18,33,11,0,7,0,229
50301103604,34,73,6,19,13,11,8,4,0,165
50301103605,30,73,3,16,10,7,0,3,0,151
50301103606,44,99,16,41,21,23,0,10,4,254
50301103607,0,0,0,0,0,0,0,0,0,3
50301103608,42,93,9,12,20,16,0,7,0,202
50301103609,68,141,15,23,20,21,7,13,6,307
50301103610,27,54,3,4,0,4,0,0,4,103
50301103611,111,202,16,47,37,31,0,17,4,463
50301103612,73,139,22,18,42,19,8,11,5,331
50301103613,31,68,5,10,21,13,3,0,0,151
50301103614,56,104,11,20,19,20,8,6,0,232
50301103615,23,21,6,32,14,7,4,5,0,107
50301103616,62,120,9,20,28,12,7,4,0,255
50301103617,56,137,8,25,31,13,3,11,0,278
50301103618,33,86,10,17,16,15,0,4,3,188
50301103619,45,132,13,16,33,14,3,13,0,270
50301103620,36,74,7,14,16,10,5,10,0,172
50301103621,37,75,3,13,13,13,0,11,3,170
50301103622,0,0,0,0,0,0,0,0,0,0
50301103623,49,69,15,79,26,13,4,5,0,264
50301103624,40,71,6,21,13,3,7,12,0,181
50301103625,0,0,0,0,0,0,0,0,0,0
50302103701,3,4,0,0,4,5,0,0,0,19
50302103801,47,83,20,20,33,14,10,4,4,236
50302103802,24,115,15,20,23,4,8,9,3,226
50302103803,55,163,33,26,32,8,5,9,4,344
50302103804,29,95,16,14,11,9,3,3,0,186
50302103805,41,109,18,24,20,15,4,0,6,238
50302103806,44,221,28,32,45,21,7,17,0,417
50302103807,40,113,19,28,25,22,3,10,3,267
50302103808,53,119,27,20,26,25,9,12,8,303
50302103809,40,107,43,45,39,16,12,33,0,334
50302103810,47,133,24,30,24,17,10,8,3,288
50302103811,57,118,19,19,23,18,7,15,0,275
50302103812,0,0,0,0,0,0,0,0,0,0
50302103813,70,135,19,26,35,18,6,12,4,330
50302103814,20,73,18,13,17,15,3,9,4,178
50302103815,35,79,15,32,25,9,7,3,3,204
50302103816,32,74,14,18,24,10,6,3,0,193
50302103817,60,136,31,31,35,25,10,7,5,340
50302103818,36,69,15,15,21,6,6,8,0,176
50302103819,30,59,15,10,18,24,5,7,6,169
50302103820,45,102,12,22,22,10,3,7,4,224
50302103821,31,70,8,10,16,7,4,8,0,160
50302103822,78,157,17,26,40,20,4,14,4,356
50302103823,24,68,11,21,12,17,4,13,0,179
50302103824,49,89,24,17,22,14,12,15,3,243
50302103825,30,72,15,19,16,15,5,5,0,178
50302103826,70,162,35,35,23,21,18,15,5,392
50302103827,21,67,18,14,21,11,5,11,0,179
50302103828,55,125,18,25,31,19,0,14,5,290
50302103901,17,58,24,11,22,8,5,8,0,150
50302103902,56,101,11,13,26,13,9,16,0,245
50302103903,50,119,28,43,41,22,16,12,7,325
50302103904,0,0,0,0,0,0,0,0,0,0
50302103905,43,98,20,21,30,13,13,15,0,248
50302103906,41,64,23,20,22,19,3,17,0,216
50302103907,35,77,31,28,29,15,8,11,5,239
50302103908,45,134,22,39,31,13,10,14,0,308
50302103909,42,60,10,17,16,7,10,7,0,182
50302103910,57,159,44,45,43,23,6,11,3,401
50302103911,50,90,25,23,30,26,7,9,8,260
50302103912,58,132,30,31,39,18,3,20,7,334
50302103913,48,71,10,23,43,11,8,7,0,219
50302103914,31,86,39,37,26,16,7,14,0,266
50302103915,12,50,24,23,20,8,3,3,0,152
50302103916,46,88,23,26,28,11,8,8,0,244
50302103917,52,92,23,42,39,14,10,20,0,287
50302103918,55,122,24,15,30,9,3,16,0,275
50302103919,20,44,9,48,13,33,7,26,6,213
50302103920,48,95,17,22,26,19,8,7,4,250
50302103921,58,133,15,20,23,25,4,12,0,287
50302103922,53,120,24,28,46,23,3,27,3,331
50302103923,35,98,22,34,27,13,8,11,3,240
50302103924,40,110,37,43,35,36,7,16,8,327
50302103925,48,122,20,32,36,25,15,12,3,313
50302103926,29,81,18,19,21,13,9,6,3,202
50302103927,41,73,7,14,19,13,5,13,9,192
50302103928,50,82,26,22,28,20,8,11,5,244
50302103929,54,186,40,49,38,25,13,15,6,428
50302103930,51,158,36,44,39,39,10,21,5,410
50302103931,36,73,16,23,32,20,7,6,6,204
50302103932,49,124,34,29,50,29,7,20,3,347
50302103933,40,89,24,24,40,15,3,11,4,258
50302103934,35,67,13,16,29,13,6,11,0,192
50302103935,38,81,16,37,34,15,10,14,0,252
50302103936,36,86,17,17,33,16,3,5,0,211
50302103937,40,77,15,20,23,11,0,12,0,197
50302103938,35,78,22,23,22,7,6,11,0,194
50302103939,32,75,14,13,22,16,7,14,6,192
50302104001,54,109,29,45,29,24,8,19,0,310
50302104002,58,166,30,39,45,23,10,22,5,395
50302104003,43,135,40,30,38,20,14,13,6,343
50302104004,40,69,20,18,21,18,3,5,0,184
50302104005,46,116,25,35,37,19,8,26,3,313
50302104006,52,161,37,46,34,24,12,17,6,389
50302104007,50,122,29,16,25,20,8,17,9,296
50302104008,49,73,24,13,22,10,5,13,0,206
50302104009,39,117,31,24,28,22,0,15,4,281
50302104010,47,130,24,26,34,18,8,15,0,304
50302104011,47,123,26,24,32,30,3,5,5,285
50302104012,34,67,12,19,22,15,4,8,3,187
50302104013,31,109,23,22,41,19,6,10,3,271
50302104014,47,113,24,23,22,13,6,10,3,261
50302104015,44,75,32,28,23,8,4,13,0,226
50302104016,25,49,16,22,18,9,4,6,0,145
50302104017,62,136,23,32,39,16,5,20,4,339
50302104018,44,87,12,30,21,16,0,4,7,220
50302104019,32,103,21,16,17,11,10,13,0,222
50302104020,35,82,23,27,23,11,3,10,7,220
50302104021,28,115,20,21,17,18,3,12,0,232
50302104201,48,95,7,14,31,13,0,4,3,215
50302104205,35,116,23,31,31,26,16,44,3,323
50302104206,33,126,9,38,32,12,4,21,0,280
50302104207,32,110,7,16,22,20,3,7,4,217
50302104208,43,178,27,47,33,21,9,22,3,384
50302104209,28,85,9,7,11,10,3,5,0,165
50302104210,29,110,14,33,22,16,0,0,0,227
50302104211,25,100,9,23,18,9,0,3,0,191
50302104212,30,71,8,14,10,6,4,5,4,162
50302104213,35,120,7,16,17,8,4,10,0,230
50302104214,29,85,9,18,11,16,5,8,0,171
50302104215,29,113,14,14,20,12,0,6,0,215
50302104216,26,127,7,14,21,10,3,8,5,215
50302104217,45,125,5,14,21,16,6,8,3,233
50302104218,22,59,5,6,15,3,0,3,0,110
50302104219,49,113,11,15,24,7,3,11,6,240
50302104220,40,116,6,12,18,15,0,9,0,216
50302104221,45,120,15,22,20,15,0,11,8,251
50302104222,26,129,15,15,19,16,3,10,3,240
50302104223,45,163,16,30,21,23,3,12,6,317
50302104224,37,105,22,19,19,13,0,7,4,233
50302104225,57,111,4,19,18,9,0,6,3,236
50302104226,40,91,3,8,24,8,3,6,0,188
50302104227,3,0,0,0,3,0,0,28,0,42
50302104228,19,67,8,16,16,10,0,9,0,143
50302104229,40,90,7,17,19,15,5,4,3,199
50302104230,43,116,4,13,28,11,0,9,4,228
50302104231,28,91,8,19,18,22,4,6,3,209
50302104232,35,91,10,13,22,12,0,13,0,189
50302104233,60,221,32,46,35,20,3,13,0,421
50302104234,56,179,25,21,12,14,3,16,0,329
50302104235,27,82,7,16,22,22,5,3,0,186
50302104236,26,136,37,28,32,10,14,13,7,309
50302104237,3,8,0,0,3,0,0,0,0,21
50302104238,46,124,16,23,24,22,9,9,4,271
50302104239,34,56,10,8,18,9,4,0,0,128
50302104240,56,189,26,26,54,28,10,11,4,406
50302104241,41,141,28,18,25,11,4,6,4,275
50302104242,43,125,18,15,41,8,0,5,5,255
50302104243,23,146,18,18,33,17,0,11,4,268
50302104244,18,70,6,21,17,7,4,8,0,156
50302104301,20,41,16,31,16,7,11,51,3,195
50302104303,17,61,26,63,19,16,15,54,0,271
50302104304,22,106,35,36,31,21,6,24,3,287
50302104305,7,25,21,61,24,16,21,70,5,242
50302104306,37,120,35,51,29,22,13,18,5,334
50302104307,20,64,21,26,21,8,5,13,4,171
50302104308,27,100,32,33,26,21,9,17,8,270
50302104309,0,0,0,0,0,0,0,3,0,3
50302104310,59,126,17,22,18,22,6,4,5,278
50302104311,0,0,0,0,0,0,0,0,0,0
50302104313,20,69,32,76,35,25,35,126,8,419
50302104314,19,54,23,71,30,17,17,68,0,296
50302104315,14,36,24,49,11,12,27,60,0,231
50302104316,43,96,20,43,30,30,9,33,5,304
50302104317,70,203,17,30,53,25,5,12,0,411
50302104318,26,81,19,15,27,11,10,7,0,195
50302104319,54,129,28,24,29,11,0,15,0,294
50302104320,54,101,20,12,30,19,4,10,3,253
50302104321,51,166,25,25,28,16,3,10,4,323
50302104322,42,104,10,18,27,12,5,10,0,237
50302104323,57,125,26,32,33,26,5,8,5,321
50302104324,26,65,17,16,13,13,6,9,0,169
50302104325,61,108,10,22,22,13,10,12,3,249
50302104326,33,82,13,20,22,17,0,3,5,198
50302104327,44,74,16,12,24,14,5,12,4,202
50302104328,49,113,17,16,33,14,4,4,0,250
50302104329,62,152,13,21,31,14,7,21,3,325
50302104330,58,162,22,22,30,20,3,11,0,334
50302104331,67,167,23,27,37,10,3,11,4,350
50302104332,32,88,6,11,18,17,3,4,0,185
50302104333,44,104,17,11,16,14,0,5,0,204
50302104334,52,147,14,14,25,25,4,12,0,293
50302104335,40,153,28,26,46,21,3,13,5,329
50302104337,44,108,32,39,29,23,6,28,6,330
50302104338,59,91,17,13,25,18,0,4,8,235
50302104339,60,163,15,17,36,14,7,7,5,320
50302104340,19,23,34,52,12,32,29,89,3,289
50302104341,11,37,21,42,11,18,22,66,0,230
50302104342,11,49,28,52,15,22,21,68,12,267
50302104343,11,41,24,29,20,8,19,27,0,177
50302104344,35,118,28,25,27,12,4,8,3,260
50302104345,23,102,15,24,25,7,3,19,3,238
50302129501,91,132,38,40,59,36,11,25,9,428
50302129502,86,138,18,18,40,14,7,3,3,332
50302129503,54,144,37,33,39,13,17,10,0,342
50302129504,37,62,7,9,29,21,0,3,0,169
50302129505,49,178,52,51,47,25,15,17,10,452
50302129506,25,73,35,61,29,10,14,32,4,278
50302129507,33,87,25,15,30,14,5,5,3,208
50302129508,89,195,47,37,64,30,21,24,5,504
50302129509,40,83,14,20,31,14,3,6,7,221
50302129510,36,81,24,33,28,20,14,19,7,257
50302129511,40,97,23,41,22,11,14,22,0,274
50302129512,34,54,14,9,18,6,3,0,0,151
50302129513,76,213,59,83,73,33,19,41,9,599
50302129514,0,0,0,0,0,0,0,0,0,0
50302129515,49,199,53,55,59,28,14,33,7,492
50302129516,70,122,29,12,41,15,11,7,3,319
50302129517,22,69,41,41,34,14,11,33,7,272
50302129518,30,99,29,55,27,13,10,31,0,298
50302129519,40,68,18,20,26,5,6,7,0,189
50302129520,34,88,13,24,20,6,5,13,4,210
50302129521,30,85,12,6,25,15,3,7,4,198
50302129522,68,138,31,40,56,18,15,17,11,398
50302129523,6,51,42,45,13,15,11,62,9,259
50302129524,23,75,12,21,20,15,15,11,3,193
50302129525,29,85,12,18,13,11,6,14,0,190
50302129601,45,105,17,22,30,20,7,17,0,273
50302129602,59,182,35,43,43,18,15,20,10,414
50302129603,47,118,27,24,32,11,13,20,7,306
50302129604,34,98,17,31,27,25,3,12,9,254
50302129605,39,149,25,49,46,29,9,12,3,369
50302129606,50,137,56,46,47,22,10,18,4,387
50302129607,26,71,19,25,30,9,0,4,0,186
50302129608,27,84,20,34,29,12,17,25,4,253
50302129609,34,93,28,22,27,10,3,9,0,218
50302129610,47,141,48,46,38,9,12,26,9,368
50302129611,37,93,36,12,30,13,9,11,6,249
50302129612,32,79,23,15,24,11,7,15,5,202
