SA1_CODE_2021,Age_yr_0_M,Age_yr_0_F,Age_yr_0_P,Age_yr_1_M,Age_yr_1_F,Age_yr_1_P,Age_yr_2_M,Age_yr_2_F,Age_yr_2_P,Age_yr_3_M,Age_yr_3_F,Age_yr_3_P,Age_yr_4_M,Age_yr_4_F,Age_yr_4_P,Age_yr_0_4_M,Age_yr_0_4_F,Age_yr_0_4_P,Age_yr_5_M,Age_yr_5_F,Age_yr_5_P,Age_yr_6_M,Age_yr_6_F,Age_yr_6_P,Age_yr_7_M,Age_yr_7_F,Age_yr_7_P,Age_yr_8_M,Age_yr_8_F,Age_yr_8_P,Age_yr_9_M,Age_yr_9_F,Age_yr_9_P,Age_yr_5_9_M,Age_yr_5_9_F,Age_yr_5_9_P,Age_yr_10_M,Age_yr_10_F,Age_yr_10_P,Age_yr_11_M,Age_yr_11_F,Age_yr_11_P,Age_yr_12_M,Age_yr_12_F,Age_yr_12_P,Age_yr_13_M,Age_yr_13_F,Age_yr_13_P,Age_yr_14_M,Age_yr_14_F,Age_yr_14_P,Age_yr_10_14_M,Age_yr_10_14_F,Age_yr_10_14_P,Age_yr_15_M,Age_yr_15_F,Age_yr_15_P,Age_yr_16_M,Age_yr_16_F,Age_yr_16_P,Age_yr_17_M,Age_yr_17_F,Age_yr_17_P,Age_yr_18_M,Age_yr_18_F,Age_yr_18_P,Age_yr_19_M,Age_yr_19_F,Age_yr_19_P,Age_yr_15_19_M,Age_yr_15_19_F,Age_yr_15_19_P,Age_yr_20_M,Age_yr_20_F,Age_yr_20_P,Age_yr_21_M,Age_yr_21_F,Age_yr_21_P,Age_yr_22_M,Age_yr_22_F,Age_yr_22_P,Age_yr_23_M,Age_yr_23_F,Age_yr_23_P,Age_yr_24_M,Age_yr_24_F,Age_yr_24_P,Age_yr_20_24_M,Age_yr_20_24_F,Age_yr_20_24_P,Age_yr_25_M,Age_yr_25_F,Age_yr_25_P,Age_yr_26_M,Age_yr_26_F,Age_yr_26_P,Age_yr_27_M,Age_yr_27_F,Age_yr_27_P,Age_yr_28_M,Age_yr_28_F,Age_yr_28_P,Age_yr_29_M,Age_yr_29_F,Age_yr_29_P,Age_yr_25_29_M,Age_yr_25_29_F,Age_yr_25_29_P,Age_yr_30_M,Age_yr_30_F,Age_yr_30_P,Age_yr_31_M,Age_yr_31_F,Age_yr_31_P,Age_yr_32_M,Age_yr_32_F,Age_yr_32_P,Age_yr_33_M,Age_yr_33_F,Age_yr_33_P,Age_yr_34_M,Age_yr_34_F,Age_yr_34_P,Age_yr_30_34_M,Age_yr_30_34_F,Age_yr_30_34_P,Age_yr_35_M,Age_yr_35_F,Age_yr_35_P,Age_yr_36_M,Age_yr_36_F,Age_yr_36_P,Age_yr_37_M,Age_yr_37_F,Age_yr_37_P,Age_yr_38_M,Age_yr_38_F,Age_yr_38_P,Age_yr_39_M,Age_yr_39_F,Age_yr_39_P,Age_yr_35_39_M,Age_yr_35_39_F,Age_yr_35_39_P,Age_yr_40_M,Age_yr_40_F,Age_yr_40_P,Age_yr_41_M,Age_yr_41_F,Age_yr_41_P,Age_yr_42_M,Age_yr_42_F,Age_yr_42_P,Age_yr_43_M,Age_yr_43_F,Age_yr_43_P,Age_yr_44_M,Age_yr_44_F,Age_yr_44_P,Age_yr_40_44_M,Age_yr_40_44_F,Age_yr_40_44_P,Age_yr_45_M,Age_yr_45_F,Age_yr_45_P,Age_yr_46_M,Age_yr_46_F,Age_yr_46_P,Age_yr_47_M,Age_yr_47_F,Age_yr_47_P,Age_yr_48_M,Age_yr_48_F,Age_yr_48_P,Age_yr_49_M,Age_yr_49_F,Age_yr_49_P,Age_yr_45_49_M,Age_yr_45_49_F,Age_yr_45_49_P,Age_yr_50_M,Age_yr_50_F,Age_yr_50_P,Age_yr_51_M,Age_yr_51_F,Age_yr_51_P,Age_yr_52_M,Age_yr_52_F,Age_yr_52_P,Age_yr_53_M,Age_yr_53_F,Age_yr_53_P,Age_yr_54_M,Age_yr_54_F,Age_yr_54_P,Age_yr_50_54_M,Age_yr_50_54_F,Age_yr_50_54_P,Age_yr_55_M,Age_yr_55_F
50501107119,0,0,0,0,0,0,4,3,4,0,0,0,7,5,5,6,7,13,3,4,6,6,0,8,0,3,4,4,0,4,0,4,3,14,9,25,0,5,3,0,0,0,4,5,3,0,0,0,3,5,9,11,10,23,5,0,9,4,5,6,5,3,4,0,3,3,3,0,3,11,15,28,4,6,10,3,7,9,0,0,0,0,0,0,4,5,10,12,11,25,0,0,3,3,3,7,0,0,0,4,3,4,0,0,0,9,14,19,0,0,0,0,0,0,0,0,4,0,3,3,0,3,3,7,12,13,0,4,3,9,7,8,0,0,3,0,4,4,0,5,10,11,12,29,4,6,7,0,3,6,0,0,8,3,7,3,3,0,3,10,16,22,0,3,0,3,0,3,3,3,7,3,0,3,0,3,4,17,11,26,6,4,6,0,0,5,5,3,9,0,4,3,3,5,5,10,20,34,0,7
50501107120,5,0,5,0,0,0,0,0,0,0,0,0,0,4,0,3,4,9,0,3,6,0,3,0,0,0,5,0,0,0,3,0,3,10,6,18,0,0,3,0,0,7,4,4,9,0,3,6,4,0,6,11,13,21,0,4,6,4,3,7,5,0,4,3,4,7,5,0,5,15,15,35,0,3,3,3,4,10,5,0,3,4,4,3,5,0,11,22,14,32,3,0,5,0,0,4,0,0,0,4,0,5,0,3,4,6,9,14,0,0,0,5,3,8,0,0,0,0,0,0,0,0,0,10,0,12,0,0,0,5,3,3,0,4,4,4,4,9,0,0,0,4,14,17,0,0,0,0,0,0,0,4,4,0,4,4,0,0,0,5,7,10,0,4,6,0,0,3,9,9,13,4,10,13,3,0,9,15,21,39,0,3,7,3,0,3,3,0,3,0,0,3,5,8,14,11,13,29,0,5
50501107121,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,6,3,9,0,0,3,0,0,0,0,3,6,5,0,3,0,0,0,9,7,19,0,0,0,4,0,4,0,3,4,0,0,4,5,3,13,14,14,26,0,0,3,9,0,9,8,6,7,5,5,6,0,3,4,12,14,29,8,3,10,3,0,3,6,4,5,0,4,3,3,0,6,19,10,27,0,3,3,4,0,7,0,0,0,0,0,0,0,3,3,4,6,3,0,0,0,0,0,0,0,3,3,0,0,3,4,0,3,5,3,13,6,4,4,0,5,4,0,0,3,0,0,0,0,3,3,9,12,16,5,0,0,0,0,0,0,0,0,0,0,0,5,5,6,4,5,15,0,4,4,3,3,8,4,6,17,5,4,9,4,3,9,19,25,40,5,4,7,0,0,6,3,0,4,3,3,8,0,3,3,17,14,31,0,4
50501107122,4,0,3,0,0,4,0,3,5,0,3,3,4,0,4,9,10,20,0,4,7,6,0,5,4,0,3,0,5,5,4,0,4,10,8,27,0,3,4,4,4,4,4,4,7,3,4,10,0,4,6,12,15,29,3,9,5,6,3,11,5,4,5,3,3,8,3,7,7,14,22,34,3,0,7,0,4,4,0,3,0,4,3,9,5,0,4,14,12,25,0,0,4,3,5,5,0,5,4,0,0,7,3,3,5,10,10,20,0,0,0,0,3,4,3,0,3,5,0,4,0,8,8,12,10,18,0,5,4,0,4,0,4,3,4,6,0,5,0,4,7,7,13,20,4,7,11,0,0,4,4,3,10,0,0,0,3,6,11,15,22,37,4,3,7,3,5,4,4,4,9,4,4,9,7,3,10,18,21,39,0,0,3,5,0,4,3,7,9,0,5,5,8,3,13,19,23,41,4,3
50501107123,0,0,5,0,3,3,5,0,11,0,4,5,3,0,8,11,8,21,5,4,9,0,6,4,5,4,7,3,7,6,3,8,5,14,27,37,5,3,5,3,4,11,9,9,15,0,3,7,9,6,13,22,24,49,3,3,6,0,5,7,3,4,6,0,5,7,0,6,10,11,24,34,0,0,6,3,5,9,3,4,8,0,4,4,3,0,4,15,13,24,0,0,5,4,8,8,4,0,5,0,0,5,3,0,3,10,6,23,4,0,6,5,6,3,0,4,4,3,4,8,5,11,12,13,19,29,6,0,11,6,3,6,3,5,11,0,3,7,4,3,6,18,15,36,6,9,9,5,8,9,3,4,13,9,3,10,3,5,10,21,28,56,4,0,7,5,0,9,0,3,3,8,0,9,0,6,6,17,10,26,4,8,8,5,4,4,5,6,10,6,9,12,5,0,7,23,27,47,9,5
50501107124,6,0,7,5,0,3,3,3,5,3,0,3,0,0,3,11,11,23,0,3,0,6,3,7,0,3,10,9,3,8,4,6,10,18,19,36,4,3,9,3,4,4,4,5,8,5,3,9,8,0,7,25,16,38,5,3,9,3,5,8,6,3,6,5,3,8,5,5,11,28,19,48,0,0,0,8,8,12,4,0,6,0,4,3,0,0,7,15,9,26,0,3,5,0,6,7,0,0,5,0,3,4,5,3,4,13,14,24,0,4,5,3,0,0,0,0,4,0,3,7,0,0,0,6,11,21,3,0,8,7,0,5,3,9,13,4,4,7,3,4,12,22,16,38,0,6,6,3,0,9,0,5,3,3,5,7,3,7,13,19,20,39,8,8,19,0,6,8,6,3,11,5,5,12,0,4,4,20,28,51,3,6,12,4,6,10,4,4,10,3,6,10,0,8,8,19,28,39,6,5
50501107125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50501107126,0,0,3,0,0,5,0,0,0,3,0,3,0,0,0,6,3,10,5,3,3,0,0,0,3,0,0,0,4,5,0,0,0,9,10,15,4,0,4,0,3,3,3,0,4,0,4,3,0,0,6,10,7,22,5,0,9,8,6,12,0,4,3,7,4,3,6,6,9,19,13,31,0,0,4,6,0,11,3,3,9,3,4,7,0,0,5,21,11,33,3,0,3,0,0,0,0,0,0,0,0,0,5,0,5,3,11,14,0,0,4,0,0,0,0,4,4,0,0,0,0,0,0,3,5,9,0,0,0,0,4,9,0,3,6,0,0,0,0,0,0,10,5,15,0,0,0,5,5,3,0,0,0,0,0,3,6,5,5,6,9,18,0,4,6,0,4,7,5,0,6,0,0,4,4,5,11,16,14,30,10,8,15,0,6,7,0,3,5,0,7,6,9,9,7,19,26,49,7,3
50501107127,0,0,3,0,0,0,0,0,0,3,0,5,0,3,3,6,12,11,4,0,7,3,5,4,4,0,7,3,0,3,6,0,4,10,15,27,4,0,5,3,0,4,8,3,14,0,4,3,9,8,9,22,18,39,8,5,9,5,4,10,6,0,6,3,3,7,6,0,3,24,13,37,5,3,6,5,0,4,4,5,10,3,7,7,3,0,4,21,20,36,4,0,4,0,0,0,0,0,0,3,0,5,0,0,0,6,3,9,0,0,0,0,0,0,0,4,4,4,0,3,0,0,0,4,5,9,3,0,3,0,0,4,0,6,6,0,0,0,0,0,0,6,10,14,3,0,7,0,6,9,4,5,8,0,4,7,0,3,3,14,18,28,9,3,12,3,7,12,0,0,6,4,3,6,3,5,8,20,19,42,5,7,12,11,6,13,8,3,4,8,0,10,5,5,6,33,18,48,3,0
50501107128,0,0,6,0,0,0,0,3,6,6,0,0,0,5,9,6,7,18,0,0,4,0,3,3,0,0,3,0,3,9,3,4,8,9,11,21,0,0,6,0,0,5,7,0,5,4,0,4,0,3,4,20,7,21,0,0,0,3,5,4,6,0,0,3,0,5,8,0,8,14,6,22,0,3,3,4,4,5,0,0,3,0,3,3,3,0,3,12,11,23,0,5,3,3,0,3,0,0,0,0,3,3,5,4,5,10,9,17,0,0,5,0,0,0,0,0,4,0,0,6,0,4,4,4,5,15,0,0,3,0,3,5,0,3,4,3,0,4,0,0,0,10,7,15,0,0,0,5,4,6,3,3,9,0,4,4,5,0,4,12,15,18,6,8,10,0,0,0,0,3,3,3,0,9,3,9,7,14,16,28,0,0,0,4,5,7,4,9,11,0,7,8,0,0,3,15,14,30,3,6
50501107129,0,0,5,0,0,0,5,0,7,0,0,3,5,4,5,8,8,12,0,4,5,3,3,7,4,0,4,3,5,7,0,0,0,10,11,17,6,4,8,6,5,10,0,0,0,7,3,8,0,8,8,12,20,30,0,6,3,3,5,6,4,4,9,4,0,0,3,0,0,11,10,27,0,3,7,0,0,0,5,4,4,0,6,4,0,3,5,12,14,21,3,0,3,3,0,3,3,3,11,0,0,5,3,3,4,14,11,22,0,0,0,0,3,0,0,3,4,0,0,0,5,0,6,12,8,22,0,0,3,8,4,4,0,3,4,0,0,0,3,3,9,12,11,23,0,0,3,0,3,0,0,3,3,0,0,0,4,9,5,6,16,19,0,0,4,6,6,10,3,5,4,0,0,3,0,0,4,9,17,25,3,0,8,5,3,7,4,0,7,3,12,11,0,5,5,16,22,35,3,3
50501107130,0,0,0,0,0,0,0,4,4,0,0,0,0,3,0,3,9,13,0,4,0,7,0,7,3,3,3,3,0,3,0,4,5,15,15,31,0,0,0,0,0,7,0,3,0,8,0,6,0,0,0,12,11,26,0,0,4,3,0,4,0,0,4,4,4,11,0,0,0,11,7,19,3,5,10,3,3,6,0,0,0,4,0,4,3,9,6,13,19,29,4,3,3,0,0,4,4,0,3,0,3,4,4,3,10,14,16,29,4,3,5,0,4,6,3,0,4,7,8,7,0,0,0,15,9,18,5,0,4,0,0,0,3,0,9,0,0,5,8,5,3,10,10,21,0,5,3,0,3,3,0,4,9,7,3,8,0,5,5,7,16,26,4,3,5,0,0,0,0,5,4,4,3,7,0,3,4,9,11,24,3,0,6,3,0,6,0,0,3,4,3,8,5,0,3,11,12,22,0,3
50501107131,0,4,4,0,4,4,0,0,3,0,0,0,0,3,5,4,11,11,4,0,4,0,0,0,0,6,6,7,0,7,0,0,0,9,6,12,3,0,3,0,0,0,0,0,0,0,0,0,3,3,4,8,6,15,4,0,4,0,9,7,0,4,3,6,0,8,3,6,9,9,16,25,0,0,5,6,3,5,0,5,5,0,0,0,5,0,3,5,11,19,0,0,0,0,0,0,4,0,4,0,0,0,0,0,3,3,0,10,0,3,5,0,0,0,0,0,5,0,3,4,0,0,3,3,9,15,4,0,5,4,0,5,0,0,4,0,0,0,0,0,0,9,7,17,0,0,0,0,3,7,0,0,0,0,4,4,5,0,5,4,7,11,0,3,4,5,0,7,0,0,0,0,3,3,0,0,0,0,7,12,3,5,5,0,5,9,6,0,3,3,0,6,0,3,6,10,17,31,3,0
50501107132,3,0,3,0,0,0,0,0,4,0,0,0,3,0,5,10,7,17,0,4,8,0,4,3,0,0,3,4,4,6,0,0,5,10,11,19,0,0,0,5,3,3,0,5,5,12,3,9,4,0,3,20,7,24,0,0,3,3,3,10,3,0,5,7,0,7,4,6,10,20,19,37,10,0,9,3,5,9,3,3,9,0,0,0,4,0,4,13,13,26,0,0,0,0,0,0,0,0,0,4,0,6,0,3,3,11,4,15,0,0,5,3,0,3,0,0,3,3,3,6,3,4,3,8,11,16,10,0,11,4,5,10,3,0,3,3,0,3,0,5,5,17,12,26,0,0,3,4,0,5,0,4,4,4,8,8,4,4,6,13,11,24,0,3,5,0,5,5,0,3,3,0,5,0,8,3,15,12,15,26,6,9,10,5,4,0,9,3,7,3,9,8,3,6,5,16,23,41,3,0
50501107133,3,0,3,0,0,0,0,5,4,3,0,3,0,0,0,9,6,11,0,4,4,0,0,0,5,0,6,0,0,0,0,0,0,5,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,3,0,0,0,5,0,0,0,0,0,9,6,10,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,3,6,7,0,0,0,0,0,11,3,0,0,7,11,8,4,3,4,12,15,25,0,4,4,0,0,0,0,0,0,5,5,8,0,0,4,9,14,18,0,0,0,0,0,8,5,0,0,0,0,6,0,0,0,8,8,15,0,0,0,3,0,5,0,0,0,0,6,6,0,0,0,3,4,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,7,3,0,0,3,0,0,0,0,0,0,0,0,4,0,4,5,7,6,16,4,0
50501107134,0,0,0,5,7,9,3,0,3,4,3,4,6,0,0,14,9,19,4,0,4,0,4,4,3,0,4,3,4,4,5,3,7,12,7,18,3,3,6,0,0,0,6,0,3,0,4,3,0,6,6,4,18,22,4,0,4,0,8,8,6,0,9,3,0,3,6,6,9,18,14,37,3,4,7,8,0,7,3,6,9,11,4,14,7,5,9,27,20,46,4,3,3,7,0,5,0,3,9,5,0,6,3,4,6,19,13,25,0,5,9,0,0,0,3,5,10,0,3,3,4,0,4,8,9,16,0,0,6,0,0,0,4,0,4,0,3,3,4,0,4,8,8,15,0,3,3,0,0,0,4,5,7,0,0,0,0,4,9,6,11,17,0,4,9,3,0,5,7,6,14,0,14,9,9,9,14,14,28,44,8,4,14,4,7,14,3,6,9,3,5,12,8,4,12,31,31,54,0,9
50501107135,0,5,0,0,0,0,0,3,6,0,4,5,3,0,6,5,13,18,3,0,10,4,3,6,3,0,3,4,8,8,4,9,9,16,12,31,0,0,7,8,7,11,6,5,9,3,6,8,3,0,8,22,22,38,3,4,9,3,3,12,0,11,13,5,3,11,0,10,9,24,29,47,10,4,10,3,0,6,6,3,12,3,7,8,5,3,3,24,15,40,8,3,15,4,0,5,0,6,0,4,0,5,5,0,5,17,14,30,0,5,5,0,0,0,0,4,4,0,0,4,0,6,6,4,7,14,0,0,4,3,0,3,3,0,3,0,4,4,0,3,10,12,12,20,0,4,4,0,4,3,4,0,5,0,4,10,4,0,5,7,18,24,12,4,13,4,0,3,7,6,12,3,0,5,7,10,10,27,20,46,11,7,13,4,13,13,9,3,11,3,3,5,8,6,15,28,30,56,11,5
50501107201,0,3,3,0,0,6,0,0,0,0,0,0,0,6,6,6,8,12,0,3,0,3,3,6,4,0,3,0,5,4,0,0,0,12,13,18,3,0,6,0,0,7,0,0,0,4,9,10,0,6,4,14,14,27,10,0,6,0,5,3,4,4,4,0,5,9,0,0,0,10,15,24,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,5,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,3,0,0,0,3,0,4,0,0,0,0,0,0,0,4,11,0,4,4,3,5,3,0,4,4,4,0,4,3,3,6,10,16,21,3,0,4,0,0,0,0,0,4,4,3,9,0,0,0,6,9,21,0,0,9,0,0,0,3,4,7,7,0,3,0,0,0,16,10,20,0,7,10,3,0,5,9,3,10,0,0,0,0,0,0,12,13,24,0,0
50501107202,6,0,6,5,0,9,5,0,7,3,0,4,4,0,4,14,5,18,4,0,8,6,0,3,0,3,0,0,5,3,0,0,5,6,10,17,3,0,4,9,0,9,0,0,6,4,4,3,5,0,5,20,5,25,0,0,4,0,0,4,0,0,5,0,0,0,0,3,5,9,4,15,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,3,7,9,0,0,0,0,4,5,0,0,0,0,0,0,4,0,4,7,0,13,5,0,0,0,0,0,0,3,3,0,3,4,0,4,3,4,10,17,3,0,3,0,0,0,0,4,3,3,3,3,0,5,3,11,9,19,0,0,0,0,0,3,3,3,3,0,0,0,3,8,7,9,6,16,5,5,8,0,0,3,0,0,9,0,0,0,3,3,6,15,13,23,7,6,8,0,0,0,0,0,0,0,4,3,0,0,0,3,6,13,0,0
50501107203,6,0,6,0,0,0,3,0,6,0,0,0,0,0,6,8,5,13,3,3,10,3,3,3,3,0,4,0,0,0,0,6,3,10,14,22,0,6,6,0,0,3,0,4,7,4,8,11,0,3,3,11,10,21,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,5,6,13,0,5,9,0,0,0,0,0,3,0,0,0,0,3,4,11,6,16,0,0,0,3,0,7,3,0,3,0,0,0,0,3,3,3,4,5,5,0,4,0,0,0,4,0,4,0,0,0,0,0,3,8,7,11,0,5,5,0,3,5,4,3,3,0,0,0,0,3,7,6,18,19,0,0,0,0,5,4,3,4,11,0,5,5,3,0,5,14,10,22,8,0,8,0,3,4,0,0,7,5,4,0,0,5,6,11,9,21,0,7,9,0,3,3,3,0,3,8,0,5,4,0,5,11,10,29,0,0
50501107204,3,0,3,3,0,3,5,3,8,0,5,6,7,3,14,18,16,34,7,4,15,6,3,9,0,0,3,3,6,11,0,5,13,18,23,43,6,5,5,8,7,20,0,8,8,10,3,13,5,4,14,25,30,51,3,4,6,4,8,13,10,0,13,5,0,6,3,0,7,30,15,49,6,4,11,8,4,5,4,6,9,0,0,0,4,0,10,23,19,40,4,0,4,3,0,3,0,3,0,0,3,6,0,8,10,9,12,18,5,0,6,7,6,10,0,7,8,4,0,4,7,5,11,15,17,35,3,7,10,6,0,7,7,6,11,12,6,18,4,3,5,24,26,48,5,5,13,6,5,9,3,4,9,3,4,10,3,3,7,23,26,42,0,8,11,0,0,5,7,3,8,9,4,10,3,10,14,21,23,45,8,3,11,4,5,9,3,5,9,3,0,3,4,6,4,16,14,39,3,0
50501107205,0,0,7,4,3,11,8,0,8,0,4,5,6,0,9,19,9,32,5,7,3,5,4,8,0,0,4,7,0,7,5,5,8,22,19,41,9,3,12,0,5,11,9,7,13,7,3,14,5,16,18,30,36,68,8,8,14,3,5,8,8,8,12,5,6,7,8,6,16,28,33,66,9,9,12,4,0,5,0,3,8,3,0,4,0,10,5,11,16,34,0,0,3,4,0,4,3,8,5,6,0,6,0,0,0,13,5,21,0,0,3,5,0,6,3,3,7,0,4,4,5,4,4,9,8,25,3,3,9,5,7,13,0,3,8,3,5,6,3,4,8,18,24,46,6,4,7,7,0,7,0,3,9,3,7,8,0,3,3,13,22,37,4,3,7,7,6,10,0,3,4,9,6,12,9,4,11,26,21,45,4,7,11,3,5,14,8,6,16,3,0,8,9,3,11,32,29,55,6,5
50501107206,3,3,4,0,0,5,4,4,9,0,3,0,0,3,8,7,20,26,3,4,8,0,0,3,0,3,6,4,0,7,4,8,10,17,15,36,5,0,3,3,0,9,3,7,10,6,4,7,5,3,9,20,21,42,12,9,15,0,8,11,4,8,16,0,7,11,3,4,5,24,29,56,3,4,7,6,3,9,0,0,0,0,3,10,3,6,10,17,16,35,9,3,7,3,3,5,5,7,10,8,0,10,3,6,6,23,22,44,0,7,13,9,7,10,3,0,8,4,4,10,0,5,3,20,17,39,0,0,0,4,0,8,0,4,7,4,4,7,3,3,11,18,14,35,3,5,4,3,4,13,0,4,7,0,9,15,4,3,8,17,20,37,5,5,10,3,5,11,3,5,6,6,4,9,6,3,4,22,19,45,7,5,15,4,5,13,7,6,9,7,12,15,4,3,12,27,34,56,6,3
50501107207,0,0,0,0,0,8,0,3,3,4,0,3,3,0,0,10,4,23,3,3,5,0,0,5,4,7,8,3,3,4,12,4,11,22,16,36,9,4,12,6,6,16,6,3,8,8,3,15,9,3,9,30,30,60,0,5,3,4,5,11,8,0,9,3,0,7,4,0,5,22,13,32,4,9,5,0,3,4,0,0,0,5,3,5,3,3,9,11,11,24,5,0,3,3,3,6,4,3,9,4,6,0,5,0,3,13,8,25,0,4,4,0,0,5,7,4,9,0,0,6,6,5,10,8,18,27,0,0,5,3,0,3,0,0,3,0,6,7,7,0,4,13,10,21,0,3,5,3,3,5,3,6,6,7,13,17,4,7,5,16,28,39,0,4,5,4,0,7,0,4,5,3,3,8,3,4,6,21,16,37,3,0,7,3,5,4,5,3,6,3,3,4,4,4,8,19,17,34,5,5
50501107208,9,5,10,0,4,4,5,0,7,3,0,3,4,5,5,15,12,28,0,8,6,4,0,6,4,0,6,3,4,5,0,5,0,15,12,32,5,0,5,4,4,4,3,0,6,0,0,3,3,0,3,17,4,20,0,0,0,5,4,4,6,3,7,3,0,3,0,3,6,8,10,23,4,0,5,0,0,0,0,4,4,0,0,4,5,0,5,16,4,22,0,3,6,0,0,0,0,0,0,0,5,5,0,0,3,5,6,11,3,4,7,0,5,9,3,9,7,3,0,3,5,4,10,14,16,36,3,0,4,0,0,0,0,4,4,4,5,6,4,3,14,11,15,27,7,0,6,4,5,13,6,0,6,3,3,5,0,0,0,14,19,33,0,0,9,5,3,9,0,0,0,0,3,3,7,0,5,11,12,22,10,0,7,0,0,0,0,0,0,0,0,0,0,3,3,11,10,17,3,4
50501107209,0,0,0,0,0,0,3,0,3,3,4,4,0,6,5,12,11,17,3,3,4,6,0,12,0,4,3,9,4,13,0,0,7,20,13,37,4,4,7,5,7,10,6,3,9,4,0,5,5,9,11,21,21,45,0,0,0,0,0,5,3,5,6,0,3,8,0,0,0,9,8,17,3,0,4,0,8,8,0,0,0,0,0,0,4,4,3,7,9,14,0,0,3,7,3,10,3,0,0,0,0,0,0,0,3,10,6,17,0,4,4,0,3,3,0,0,0,0,0,0,4,0,6,3,9,14,4,5,9,3,3,6,3,4,9,3,3,5,6,3,6,14,17,36,3,0,6,0,4,7,3,8,5,5,0,4,4,4,6,12,14,31,3,0,3,4,8,15,6,4,6,8,3,10,0,4,6,21,26,46,3,0,3,0,0,0,4,0,6,5,0,4,0,5,0,10,5,17,5,0
50501107210,0,8,8,4,3,3,3,3,13,4,0,0,0,6,8,12,17,29,5,5,9,0,7,4,0,3,3,0,5,8,5,4,12,18,14,33,5,7,14,3,0,7,7,10,9,3,0,9,4,3,10,19,26,47,0,4,3,4,3,10,9,0,9,6,0,4,0,0,0,15,10,25,6,4,7,0,0,0,0,0,0,3,0,4,4,0,5,8,10,18,0,0,0,0,0,5,0,0,0,0,0,0,0,4,5,5,4,12,3,4,5,4,0,5,0,0,4,0,5,11,4,6,8,13,14,29,3,0,11,4,9,12,6,3,6,6,8,12,4,0,3,23,18,42,5,0,7,0,4,6,8,3,8,3,0,10,3,3,8,22,19,37,5,3,9,0,0,3,0,3,3,0,6,7,3,4,7,10,21,31,3,3,9,4,8,12,0,5,10,6,5,6,0,0,0,13,19,32,3,0
50501107211,0,0,0,0,3,9,0,3,3,3,3,5,4,0,3,10,9,18,0,0,0,0,0,3,6,0,5,0,3,4,4,0,4,9,6,17,0,3,3,0,0,6,0,0,0,4,7,5,0,8,9,8,12,23,0,0,4,0,0,7,0,0,4,4,0,5,0,7,9,10,11,22,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,4,10,0,0,0,0,5,4,3,0,3,0,0,0,0,0,0,11,6,12,0,0,4,0,0,4,0,0,0,0,0,0,0,3,3,6,6,13,0,5,7,0,9,6,0,0,4,0,0,0,3,6,6,11,23,26,4,0,0,0,3,4,3,0,9,0,0,0,0,0,4,9,10,18,4,0,4,0,0,0,6,0,6,4,4,9,0,0,0,10,5,14,6,0,5,0,0,3,0,0,0,3,7,8,7,0,9,13,11,25,4,0
50501107212,4,9,7,0,0,3,0,0,0,3,0,5,0,0,6,7,10,17,3,4,5,4,4,7,0,0,5,6,0,11,0,4,3,13,16,34,5,3,3,0,7,3,8,5,8,8,4,13,9,4,11,25,19,42,3,0,7,3,4,3,4,3,3,0,0,0,6,0,6,15,9,25,0,0,3,7,0,3,0,0,3,4,0,4,0,0,0,12,10,22,4,0,0,0,3,3,0,6,6,3,0,3,0,0,0,3,5,11,0,0,3,0,0,0,3,0,5,0,0,0,0,0,0,5,3,15,5,3,6,0,0,3,3,5,3,3,5,6,4,7,4,15,13,27,0,0,3,3,3,6,0,0,10,3,4,13,3,6,5,17,20,38,9,4,6,5,7,12,4,3,8,3,4,8,3,5,12,19,16,45,0,5,3,0,7,9,3,7,11,4,3,4,0,4,5,14,19,37,0,0
