SA1_CODE_2021,F_Mgnt_Com_35_44,F_Mgnt_Com_45_54,F_Mgnt_Com_55_64,F_Mgnt_Com_65_74,F_Mgnt_Com_75_84,F_Mgnt_Com_85ov,F_Mgnt_Com_Tot,F_Society_Cult_15_24,F_Society_Cult_25_34,F_Society_Cult_35_44,F_Society_Cult_45_54,F_Society_Cult_55_64,F_Society_Cult_65_74,F_Society_Cult_75_84,F_Society_Cult_85ov,F_Society_Cult_Tot,F_Creative_Arts_15_24,F_Creative_Arts_25_34,F_Creative_Arts_35_44,F_Creative_Arts_45_54,F_Creative_Arts_55_64,F_Creative_Arts_65_74,F_Creative_Arts_75_84,F_Creative_Arts_85ov,F_Creative_Arts_Tot,F_Fd_Hosp_Psnl_Svcs_15_24,F_Fd_Hosp_Psnl_Svcs_25_34,F_Fd_Hosp_Psnl_Svcs_35_44,F_Fd_Hosp_Psnl_Svcs_45_54,F_Fd_Hosp_Psnl_Svcs_55_64,F_Fd_Hosp_Psnl_Svcs_65_74,F_Fd_Hosp_Psnl_Svcs_75_84,F_Fd_Hosp_Psnl_Svcs_85ov,F_Fd_Hosp_Psnl_Svcs_Tot,F_MixFld_Prgm_15_24,F_MixFld_Prgm_25_34,F_MixFld_Prgm_35_44,F_MixFld_Prgm_45_54,F_MixFld_Prgm_55_64,F_MixFld_Prgm_65_74,F_MixFld_Prgm_75_84,F_MixFld_Prgm_85ov,F_MixFld_Prgm_Tot,F_FldStd_InadDes_15_24,F_FldStd_InadDes_25_34,F_FldStd_InadDes_35_44,F_FldStd_InadDes_45_54,F_FldStd_InadDes_55_64,F_FldStd_InadDes_65_74,F_FldStd_InadDes_75_84,F_FldStd_InadDes_85ov,F_FldStd_InadDes_Tot,F_FldStd_NS_15_24,F_FldStd_NS_25_34,F_FldStd_NS_35_44,F_FldStd_NS_45_54,F_FldStd_NS_55_64,F_FldStd_NS_65_74,F_FldStd_NS_75_84,F_FldStd_NS_85ov,F_FldStd_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_NatPhyl_Scn_15_24,P_NatPhyl_Scn_25_34,P_NatPhyl_Scn_35_44,P_NatPhyl_Scn_45_54,P_NatPhyl_Scn_55_64,P_NatPhyl_Scn_65_74,P_NatPhyl_Scn_75_84,P_NatPhyl_Scn_85ov,P_NatPhyl_Scn_Tot,P_InfoTech_15_24,P_InfoTech_25_34,P_InfoTech_35_44,P_InfoTech_45_54,P_InfoTech_55_64,P_InfoTech_65_74,P_InfoTech_75_84,P_InfoTech_85ov,P_InfoTech_Tot,P_Eng_RelTec_15_24,P_Eng_RelTec_25_34,P_Eng_RelTec_35_44,P_Eng_RelTec_45_54,P_Eng_RelTec_55_64,P_Eng_RelTec_65_74,P_Eng_RelTec_75_84,P_Eng_RelTec_85ov,P_Eng_RelTec_Tot,P_ArchtBldng_15_24,P_ArchtBldng_25_34,P_ArchtBldng_35_44,P_ArchtBldng_45_54,P_ArchtBldng_55_64,P_ArchtBldng_65_74,P_ArchtBldng_75_84,P_ArchtBldng_85ov,P_ArchtBldng_Tot,P_Ag_Envir_Rltd_Sts_15_24,P_Ag_Envir_Rltd_Sts_25_34,P_Ag_Envir_Rltd_Sts_35_44,P_Ag_Envir_Rltd_Sts_45_54,P_Ag_Envir_Rltd_Sts_55_64,P_Ag_Envir_Rltd_Sts_65_74,P_Ag_Envir_Rltd_Sts_75_84,P_Ag_Envir_Rltd_Sts_85ov,P_Ag_Envir_Rltd_Sts_Tot,P_Health_15_24,P_Health_25_34,P_Health_35_44,P_Health_45_54,P_Health_55_64,P_Health_65_74,P_Health_75_84,P_Health_85ov,P_Health_Tot,P_Educ_15_24,P_Educ_25_34,P_Educ_35_44,P_Educ_45_54,P_Educ_55_64,P_Educ_65_74,P_Educ_75_84,P_Educ_85ov,P_Educ_Tot,P_Mgnt_Com_15_24,P_Mgnt_Com_25_34,P_Mgnt_Com_35_44,P_Mgnt_Com_45_54,P_Mgnt_Com_55_64,P_Mgnt_Com_65_74,P_Mgnt_Com_75_84,P_Mgnt_Com_85ov,P_Mgnt_Com_Tot,P_Society_Cult_15_24,P_Society_Cult_25_34,P_Society_Cult_35_44,P_Society_Cult_45_54,P_Society_Cult_55_64,P_Society_Cult_65_74,P_Society_Cult_75_84,P_Society_Cult_85ov,P_Society_Cult_Tot,P_Creative_Arts_15_24,P_Creative_Arts_25_34,P_Creative_Arts_35_44,P_Creative_Arts_45_54,P_Creative_Arts_55_64,P_Creative_Arts_65_74,P_Creative_Arts_75_84,P_Creative_Arts_85ov,P_Creative_Arts_Tot,P_Fd_Hosp_Psnl_Svcs_15_24,P_Fd_Hosp_Psnl_Svcs_25_34,P_Fd_Hosp_Psnl_Svcs_35_44,P_Fd_Hosp_Psnl_Svcs_45_54,P_Fd_Hosp_Psnl_Svcs_55_64,P_Fd_Hosp_Psnl_Svcs_65_74,P_Fd_Hosp_Psnl_Svcs_75_84,P_Fd_Hosp_Psnl_Svcs_85ov,P_Fd_Hosp_Psnl_Svcs_Tot,P_MixFld_Prgm_15_24,P_MixFld_Prgm_25_34,P_MixFld_Prgm_35_44,P_MixFld_Prgm_45_54,P_MixFld_Prgm_55_64,P_MixFld_Prgm_65_74,P_MixFld_Prgm_75_84,P_MixFld_Prgm_85ov,P_MixFld_Prgm_Tot,P_FldStd_InadDes_15_24,P_FldStd_InadDes_25_34,P_FldStd_InadDes_35_44,P_FldStd_InadDes_45_54,P_FldStd_InadDes_55_64,P_FldStd_InadDes_65_74,P_FldStd_InadDes_75_84,P_FldStd_InadDes_85ov,P_FldStd_InadDes_Tot,P_FldStd_NS_15_24,P_FldStd_NS_25_34,P_FldStd_NS_35_44,P_FldStd_NS_45_54,P_FldStd_NS_55_64,P_FldStd_NS_65_74,P_FldStd_NS_75_84,P_FldStd_NS_85ov,P_FldStd_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54
50501107022,5,0,0,4,0,0,15,3,4,5,0,0,0,0,0,15,0,4,0,0,0,0,0,0,4,0,3,0,0,4,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,12,35,17,16,15,12,0,0,105,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,9,10,7,5,11,0,0,50,0,9,0,0,0,0,0,0,11,0,3,3,0,3,0,0,0,11,0,7,6,0,0,3,0,0,12,4,9,6,5,3,0,0,0,21,4,7,0,5,4,3,0,0,31,3,4,4,3,0,0,0,0,17,0,7,0,0,0,7,0,0,11,0,3,0,0,4,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,14,19,71,35,30
50501107023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50501107024,6,10,0,0,0,0,14,0,4,0,0,7,0,0,0,11,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,19,22,12,14,0,0,0,74,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,7,7,5,0,4,0,30,0,7,3,0,0,0,0,0,13,0,0,3,0,0,0,0,0,4,0,4,9,3,0,0,0,0,13,5,0,7,0,4,0,0,0,15,5,8,3,6,0,0,0,0,25,0,4,0,0,9,0,0,0,16,5,0,0,0,0,0,0,0,11,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,14,33,34,25
50501107101,3,8,10,3,0,0,25,4,4,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,3,9,24,15,21,21,6,4,0,101,0,0,0,3,0,0,0,0,7,0,0,3,0,0,0,0,0,8,4,3,11,3,12,3,0,0,35,3,5,0,12,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,0,0,25,0,0,5,6,9,0,0,0,22,4,4,9,13,16,3,0,0,39,0,3,3,5,9,0,0,0,23,0,3,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,4,0,0,0,11,17,36,41,45
50501107102,6,12,0,0,0,0,21,0,9,3,6,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,12,26,37,4,4,0,0,89,0,0,0,3,0,0,0,0,4,0,0,0,4,0,0,0,0,7,0,3,8,11,3,0,0,0,30,0,6,0,8,6,4,0,0,17,0,0,0,0,0,0,0,0,4,5,0,8,5,4,4,0,0,28,0,4,4,6,0,0,0,0,11,4,0,8,12,3,0,0,0,33,3,8,0,8,0,0,0,0,21,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,15,21,30,41,66
50501107103,3,8,6,3,0,0,18,3,4,4,4,0,4,0,0,12,0,0,0,0,0,0,0,0,3,0,4,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,15,21,22,15,7,4,0,94,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,4,11,7,8,3,0,0,32,0,3,5,0,0,4,0,0,14,0,0,0,0,0,0,0,0,0,3,3,12,3,7,3,0,0,33,0,3,0,7,9,3,0,0,18,5,5,5,9,10,3,0,0,31,4,6,6,4,6,4,0,0,20,0,0,0,0,0,0,0,0,4,0,4,4,6,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,0,0,0,9,18,33,37,44
50501107104,0,13,3,5,0,0,27,0,4,9,5,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,9,38,23,36,16,9,0,0,127,0,0,0,4,0,0,0,0,5,0,0,4,0,0,0,0,0,6,0,16,7,8,10,5,0,0,46,0,10,3,0,0,0,0,0,17,0,0,0,4,0,0,0,0,6,4,12,3,10,5,0,0,0,38,5,5,0,9,8,4,0,0,26,3,8,8,15,10,5,0,0,43,3,0,10,8,3,5,0,0,27,0,3,0,0,0,0,0,0,6,0,0,3,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,0,3,0,3,0,0,12,21,72,42,65
50501107105,9,10,11,0,0,0,44,0,5,13,4,0,0,0,0,21,0,0,0,0,0,0,0,0,3,0,0,0,6,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,7,11,23,39,31,26,5,5,0,135,0,0,0,3,0,0,0,0,7,0,0,0,5,5,0,0,0,12,3,11,3,13,12,9,3,0,45,0,4,5,6,4,3,0,0,20,0,0,0,0,0,0,0,0,4,3,6,3,7,5,4,0,0,24,0,3,8,5,3,4,0,0,14,4,10,16,11,18,3,0,0,63,3,5,9,10,0,0,4,0,31,0,0,0,0,0,0,0,0,6,4,0,0,6,10,0,0,0,18,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,8,0,5,4,4,4,4,0,0,18,21,46,60,65
50501107106,3,6,7,3,0,0,12,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,18,0,7,11,8,10,0,13,9,66,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,3,4,0,4,0,0,16,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,11,0,3,0,0,0,0,0,0,5,0,0,9,3,0,3,0,0,17,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,29,4,9,19,24
50501107107,10,8,6,0,4,0,25,4,3,4,4,0,0,0,0,15,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,0,0,0,9,3,14,21,20,19,5,5,0,100,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,9,9,12,0,0,0,43,0,0,11,3,0,7,0,0,20,0,0,0,0,3,0,0,0,0,0,0,4,5,4,0,0,0,21,0,4,3,6,8,0,0,0,19,0,4,11,10,4,7,4,0,43,9,3,4,8,6,0,0,0,25,8,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,4,4,0,0,27,20,22,52,43
50501107108,4,4,3,0,0,0,20,0,4,3,0,0,0,0,0,16,0,3,0,0,0,0,0,0,5,0,0,0,3,8,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,16,17,14,17,0,0,0,76,0,0,0,0,4,0,0,0,3,0,0,3,0,0,0,0,0,3,0,9,7,5,9,3,0,4,36,0,0,0,3,0,0,0,0,13,0,0,0,4,0,0,0,0,5,3,0,6,0,5,0,0,0,19,0,4,0,5,0,0,0,0,9,3,6,8,4,8,0,0,0,29,0,4,6,0,0,0,0,0,22,0,4,4,0,0,0,0,0,7,0,0,0,3,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,14,27,32,29
50501107109,3,4,0,0,0,0,13,0,5,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,18,6,18,9,0,3,0,61,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,9,6,0,4,5,0,0,21,0,3,0,0,0,4,0,0,13,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,7,0,5,0,8,0,0,0,0,27,4,5,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,16,35,20,27
50501107110,11,9,5,0,0,0,32,0,5,0,3,5,0,0,0,18,0,0,3,0,0,0,0,0,10,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,13,10,15,30,27,23,6,5,0,109,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,4,6,6,8,3,0,0,37,0,3,3,9,3,4,0,0,26,0,0,4,5,0,0,0,0,3,0,4,6,8,9,0,0,0,20,0,0,7,0,10,0,0,0,24,8,0,7,14,3,0,0,0,37,3,5,0,7,4,0,0,0,23,0,0,3,0,0,0,0,0,10,0,0,3,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,5,12,3,0,0,36,16,29,44,56
50501107111,9,4,5,0,0,0,22,4,6,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,19,10,8,5,3,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,8,10,8,3,0,0,39,0,4,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,7,5,0,0,0,0,0,14,0,0,6,5,0,4,0,0,18,0,6,9,3,6,3,0,0,27,4,6,6,0,0,0,0,0,16,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,0,0,0,8,15,31,47,23
50501107112,8,4,0,0,0,0,22,3,5,10,5,0,0,0,0,19,0,6,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,8,30,24,23,9,4,0,0,104,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,4,9,7,12,9,5,0,0,51,0,3,8,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,0,0,15,0,4,6,3,0,0,0,0,19,0,7,11,10,3,0,0,0,34,3,12,10,11,0,0,0,0,30,0,3,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,4,0,0,0,23,17,56,53,50
50501107113,0,3,5,0,0,0,18,0,4,5,6,5,4,0,0,19,0,5,0,0,0,0,0,0,9,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,7,12,39,20,22,17,8,3,0,122,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,8,4,5,8,5,4,0,39,0,7,6,0,5,0,0,0,27,0,3,0,0,3,0,0,0,5,0,5,7,0,3,0,0,0,28,3,10,6,0,0,3,3,0,22,0,11,3,10,3,0,0,0,29,0,3,4,6,5,4,0,0,26,0,8,0,0,0,0,0,0,10,0,0,0,6,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,3,0,0,13,19,58,41,41
50501107114,4,15,8,0,0,0,29,4,0,3,12,5,0,0,0,24,0,0,0,0,0,0,0,0,3,5,3,0,4,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,4,12,12,17,17,37,20,5,0,4,112,0,0,7,0,0,0,0,0,8,0,0,4,0,0,0,0,0,4,3,6,5,11,17,4,0,0,46,0,0,6,3,4,5,0,0,18,0,0,0,4,0,0,0,0,3,6,3,4,3,4,0,0,0,19,3,0,4,7,4,0,0,0,22,3,3,3,15,9,0,0,0,41,4,6,5,12,9,0,0,0,29,0,4,0,0,0,0,0,0,8,3,3,0,4,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,7,8,3,0,0,4,24,22,32,42,72
50501107115,3,6,0,0,0,0,19,0,0,0,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,23,4,3,9,0,73,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,4,5,14,5,3,0,0,31,0,0,4,5,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,14,0,3,7,8,5,0,0,0,20,3,0,12,8,6,0,0,0,29,0,3,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,15,13,27,32,47
50501107116,3,11,3,5,0,0,36,3,3,5,4,0,0,0,0,27,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,10,15,26,33,40,22,11,6,0,145,4,0,0,0,5,0,0,0,9,0,0,0,4,0,0,0,0,10,5,7,6,13,4,7,3,0,54,0,8,6,9,3,0,0,0,34,0,0,0,0,0,0,0,0,4,3,8,9,4,3,0,0,0,32,0,5,7,10,6,4,0,0,23,0,10,9,16,8,4,0,0,49,3,7,12,8,4,3,0,0,33,0,3,0,0,0,0,0,0,3,4,0,0,5,0,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,5,13,0,4,0,0,27,35,53,55,82
50501107117,7,7,0,0,0,0,35,0,0,8,3,3,0,0,0,18,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,0,4,0,0,0,0,15,19,16,33,32,20,8,3,0,123,3,0,0,0,3,0,0,0,11,0,0,0,5,3,0,0,0,7,10,7,9,17,11,12,0,0,57,0,3,0,6,0,0,0,0,12,0,0,0,0,0,0,0,0,4,3,7,4,7,7,0,0,0,24,6,0,7,5,3,0,0,0,16,9,3,14,12,0,4,0,0,49,0,4,5,9,0,3,0,0,22,6,0,3,0,0,0,0,0,12,0,0,3,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,8,12,4,0,5,0,32,36,32,56,67
50501107118,11,5,4,5,0,0,46,3,4,3,4,6,3,0,0,36,6,4,4,0,0,0,0,0,12,5,7,3,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,0,0,5,0,0,18,25,59,39,23,20,18,12,0,198,3,8,3,3,0,0,0,0,19,4,0,4,0,6,0,0,0,13,6,18,13,5,10,13,0,3,63,0,3,5,5,0,0,0,0,14,0,3,0,0,0,0,0,0,10,6,13,5,3,0,3,6,0,34,0,9,8,7,7,0,0,0,30,8,23,23,8,7,6,6,0,78,3,14,10,9,6,3,0,0,56,4,8,10,0,0,0,0,0,25,5,14,12,0,4,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,4,6,0,4,0,0,31,38,118,85,57
50501107119,6,6,4,0,0,0,24,3,3,4,3,6,0,0,0,15,3,0,0,4,0,0,0,0,3,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,16,25,21,15,9,0,0,100,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,8,9,17,9,0,0,45,0,0,0,3,0,6,0,0,14,0,0,0,0,0,0,0,0,6,0,4,5,0,6,3,0,0,24,0,4,3,6,6,0,0,0,21,0,7,8,11,6,5,0,0,43,3,4,7,3,3,0,0,0,19,3,0,0,4,0,0,0,0,8,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,24,24,37,42
50501107120,3,6,4,4,0,0,28,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,10,31,20,11,3,0,90,4,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,10,6,4,6,4,10,10,3,0,41,5,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,3,0,4,4,4,0,0,0,0,18,0,0,4,10,8,0,0,0,21,3,4,3,11,9,4,4,0,42,0,3,0,3,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,24,20,19,55
50501107121,5,7,5,0,0,0,26,0,0,5,4,4,0,0,0,11,0,0,0,3,0,0,0,0,5,3,0,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,6,16,31,12,4,5,0,83,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,4,13,8,4,0,0,23,0,0,0,6,3,0,0,0,11,0,0,0,0,0,0,0,0,5,3,0,3,7,4,0,0,0,12,4,3,0,5,0,4,0,0,15,0,8,3,15,9,0,0,0,32,0,0,5,6,4,0,0,0,15,6,0,0,3,0,0,0,0,6,3,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,6,0,0,0,0,16,17,11,19,63
50501107122,5,6,3,0,0,0,22,0,0,5,6,4,0,0,0,14,0,0,6,0,0,0,0,0,8,0,4,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,17,29,25,17,3,0,0,101,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,5,6,11,8,4,0,0,32,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,6,7,6,0,0,0,28,0,0,4,11,4,0,0,0,20,0,10,10,10,11,0,0,0,38,0,5,5,4,4,0,0,0,20,0,0,6,0,3,0,0,0,9,0,4,0,4,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,4,0,14,13,26,43,52
50501107123,5,5,10,0,0,0,32,3,6,8,4,6,0,0,0,24,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,10,23,33,27,22,11,0,0,119,0,0,3,0,0,0,0,0,7,0,0,4,0,0,0,0,0,10,3,4,9,11,8,7,4,0,47,0,4,4,0,8,3,0,0,14,0,0,0,0,0,0,0,0,0,0,6,6,7,5,3,0,0,27,0,9,3,0,0,0,0,0,18,7,4,13,10,13,0,0,0,56,4,4,12,5,9,8,0,0,41,0,4,3,0,0,0,0,0,10,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,6,6,0,0,0,0,16,16,44,64,53
50501107124,8,11,9,3,0,0,38,3,6,13,8,4,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,16,38,40,22,15,0,0,141,0,0,3,0,3,0,0,0,9,0,0,4,0,0,0,0,0,7,3,3,9,13,14,8,0,0,44,4,0,6,5,9,4,0,0,27,0,0,0,5,0,0,0,0,4,0,3,4,6,4,6,0,0,30,0,8,4,8,9,3,0,0,20,0,5,10,11,13,3,0,0,49,4,9,15,12,5,0,3,0,46,3,0,0,5,0,0,0,0,4,0,5,6,5,4,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,3,0,0,15,20,29,63,64
