SA1_CODE_2021,M_15_19y_DUDW_LT_5_h,M_15_19y_DUDW_5_14_h,M_15_19y_DUDW_15_29_h,M_15_19y_DUDW_30_h_mo,M_15_19y_DNUDW,M_15_19y_UDW_NS,M_15_19y_Total,M_20_24y_DUDW_LT_5_h,M_20_24y_DUDW_5_14_h,M_20_24y_DUDW_15_29_h,M_20_24y_DUDW_30_h_mo,M_20_24y_DNUDW,M_20_24y_UDW_NS,M_20_24y_Total,M_25_34y_DUDW_LT_5_h,M_25_34y_DUDW_5_14_h,M_25_34y_DUDW_15_29_h,M_25_34y_DUDW_30_h_mo,M_25_34y_DNUDW,M_25_34y_UDW_NS,M_25_34y_Total,M_35_44y_DUDW_LT_5_h,M_35_44y_DUDW_5_14_h,M_35_44y_DUDW_15_29_h,M_35_44y_DUDW_30_h_mo,M_35_44y_DNUDW,M_35_44y_UDW_NS,M_35_44y_Total,M_45_54y_DUDW_LT_5_h,M_45_54y_DUDW_5_14_h,M_45_54y_DUDW_15_29_h,M_45_54y_DUDW_30_h_mo,M_45_54y_DNUDW,M_45_54y_UDW_NS,M_45_54y_Total,M_55_64y_DUDW_LT_5_h,M_55_64y_DUDW_5_14_h,M_55_64y_DUDW_15_29_h,M_55_64y_DUDW_30_h_mo,M_55_64y_DNUDW,M_55_64y_UDW_NS,M_55_64y_Total,M_65_74y_DUDW_LT_5_h,M_65_74y_DUDW_5_14_h,M_65_74y_DUDW_15_29_h,M_65_74y_DUDW_30_h_mo,M_65_74y_DNUDW,M_65_74y_UDW_NS,M_65_74y_Total,M_75_84y_DUDW_LT_5_h,M_75_84y_DUDW_5_14_h,M_75_84y_DUDW_15_29_h,M_75_84y_DUDW_30_h_mo,M_75_84y_DNUDW,M_75_84y_UDW_NS,M_75_84y_Total,M_85y_ov_DUDW_LT_5_h,M_85y_ov_DUDW_5_14_h,M_85y_ov_DUDW_15_29_h,M_85y_ov_DUDW_30_h_mo,M_85y_ov_DNUDW,M_85y_ov_UDW_NS,M_85y_ov_Total,M_Tot_DUDW_LT_5_h,M_Tot_DUDW_5_14_h,M_Tot_DUDW_15_29_h,M_Tot_DUDW_30_h_mo,M_Tot_DNUDW,M_Tot_UDW_NS,M_Tot_Total,F_15_19y_DUDW_LT_5_h,F_15_19y_DUDW_5_14_h,F_15_19y_DUDW_15_29_h,F_15_19y_DUDW_30_h_mo,F_15_19y_DNUDW,F_15_19y_UDW_NS,F_15_19y_Total,F_20_24y_DUDW_LT_5_h,F_20_24y_DUDW_5_14_h,F_20_24y_DUDW_15_29_h,F_20_24y_DUDW_30_h_mo,F_20_24y_DNUDW,F_20_24y_UDW_NS,F_20_24y_Total,F_25_34y_DUDW_LT_5_h,F_25_34y_DUDW_5_14_h,F_25_34y_DUDW_15_29_h,F_25_34y_DUDW_30_h_mo,F_25_34y_DNUDW,F_25_34y_UDW_NS,F_25_34y_Total,F_35_44y_DUDW_LT_5_h,F_35_44y_DUDW_5_14_h,F_35_44y_DUDW_15_29_h,F_35_44y_DUDW_30_h_mo,F_35_44y_DNUDW,F_35_44y_UDW_NS,F_35_44y_Total,F_45_54y_DUDW_LT_5_h,F_45_54y_DUDW_5_14_h,F_45_54y_DUDW_15_29_h,F_45_54y_DUDW_30_h_mo,F_45_54y_DNUDW,F_45_54y_UDW_NS,F_45_54y_Total,F_55_64y_DUDW_LT_5_h,F_55_64y_DUDW_5_14_h,F_55_64y_DUDW_15_29_h,F_55_64y_DUDW_30_h_mo,F_55_64y_DNUDW,F_55_64y_UDW_NS,F_55_64y_Total,F_65_74y_DUDW_LT_5_h,F_65_74y_DUDW_5_14_h,F_65_74y_DUDW_15_29_h,F_65_74y_DUDW_30_h_mo,F_65_74y_DNUDW,F_65_74y_UDW_NS,F_65_74y_Total,F_75_84y_DUDW_LT_5_h,F_75_84y_DUDW_5_14_h,F_75_84y_DUDW_15_29_h,F_75_84y_DUDW_30_h_mo,F_75_84y_DNUDW,F_75_84y_UDW_NS,F_75_84y_Total,F_85y_ov_DUDW_LT_5_h,F_85y_ov_DUDW_5_14_h,F_85y_ov_DUDW_15_29_h,F_85y_ov_DUDW_30_h_mo,F_85y_ov_DNUDW,F_85y_ov_UDW_NS,F_85y_ov_Total,F_Tot_DUDW_LT_5_h,F_Tot_DUDW_5_14_h,F_Tot_DUDW_15_29_h,F_Tot_DUDW_30_h_mo,F_Tot_DNUDW,F_Tot_UDW_NS,F_Tot_Total,P_15_19y_DUDW_LT_5_h,P_15_19y_DUDW_5_14_h,P_15_19y_DUDW_15_29_h,P_15_19y_DUDW_30_h_mo,P_15_19y_DNUDW,P_15_19y_UDW_NS,P_15_19y_Total,P_20_24y_DUDW_LT_5_h,P_20_24y_DUDW_5_14_h,P_20_24y_DUDW_15_29_h,P_20_24y_DUDW_30_h_mo,P_20_24y_DNUDW,P_20_24y_UDW_NS,P_20_24y_Total,P_25_34y_DUDW_LT_5_h,P_25_34y_DUDW_5_14_h,P_25_34y_DUDW_15_29_h,P_25_34y_DUDW_30_h_mo,P_25_34y_DNUDW,P_25_34y_UDW_NS,P_25_34y_Total,P_35_44y_DUDW_LT_5_h,P_35_44y_DUDW_5_14_h,P_35_44y_DUDW_15_29_h,P_35_44y_DUDW_30_h_mo,P_35_44y_DNUDW,P_35_44y_UDW_NS,P_35_44y_Total,P_45_54y_DUDW_LT_5_h,P_45_54y_DUDW_5_14_h,P_45_54y_DUDW_15_29_h,P_45_54y_DUDW_30_h_mo,P_45_54y_DNUDW,P_45_54y_UDW_NS,P_45_54y_Total,P_55_64y_DUDW_LT_5_h,P_55_64y_DUDW_5_14_h,P_55_64y_DUDW_15_29_h,P_55_64y_DUDW_30_h_mo,P_55_64y_DNUDW,P_55_64y_UDW_NS,P_55_64y_Total,P_65_74y_DUDW_LT_5_h,P_65_74y_DUDW_5_14_h,P_65_74y_DUDW_15_29_h,P_65_74y_DUDW_30_h_mo,P_65_74y_DNUDW,P_65_74y_UDW_NS,P_65_74y_Total,P_75_84y_DUDW_LT_5_h,P_75_84y_DUDW_5_14_h,P_75_84y_DUDW_15_29_h,P_75_84y_DUDW_30_h_mo,P_75_84y_DNUDW,P_75_84y_UDW_NS,P_75_84y_Total,P_85y_ov_DUDW_LT_5_h,P_85y_ov_DUDW_5_14_h,P_85y_ov_DUDW_15_29_h,P_85y_ov_DUDW_30_h_mo
50101100111,10,0,0,0,0,4,13,0,0,0,0,0,0,7,11,8,4,0,4,3,27,7,23,3,4,13,7,60,12,19,0,4,8,5,45,3,20,5,0,9,6,45,7,11,0,9,5,0,29,0,4,0,3,0,0,10,0,0,0,0,0,0,0,54,87,20,14,42,26,234,5,0,0,0,4,0,8,0,0,0,0,0,0,3,4,13,4,8,4,3,37,3,14,16,17,3,8,57,0,10,6,0,0,0,23,10,18,8,7,3,6,48,7,7,3,6,3,0,30,0,4,0,0,0,0,8,0,0,0,0,0,0,0,32,70,42,37,25,22,223,15,0,0,0,6,0,26,0,0,0,0,3,0,6,8,23,3,8,14,7,60,11,35,20,16,12,19,121,13,28,4,8,12,3,65,20,37,16,4,14,11,93,12,19,11,12,12,0,59,5,10,0,3,3,0,17,0,0,0,0
50101100112,3,0,0,0,3,0,6,0,0,0,0,0,0,0,5,6,0,0,5,0,15,11,8,0,4,0,6,33,7,10,0,0,10,3,26,13,11,3,0,3,0,32,9,7,0,5,6,6,31,0,0,0,3,8,6,21,0,0,0,0,0,0,5,43,43,15,15,35,23,175,4,3,0,0,0,4,7,0,0,0,0,0,0,3,9,3,0,3,0,0,19,3,16,8,3,0,4,30,4,9,0,3,3,5,25,3,10,15,4,5,3,39,0,6,12,7,7,0,31,0,0,0,3,0,0,8,0,0,0,0,0,0,0,20,48,33,27,21,16,165,10,3,0,0,5,4,19,4,0,0,0,0,0,9,14,7,0,0,8,0,33,15,23,11,9,4,13,61,9,19,9,3,6,9,54,16,23,17,4,10,0,75,9,16,9,14,14,6,61,0,4,0,6,3,5,26,0,0,0,0
50101100113,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,4,3,0,0,0,0,0,13,0,7,0,0,6,3,15,5,3,4,6,3,0,20,7,0,9,3,9,3,30,3,3,3,3,4,0,11,0,0,0,0,0,0,6,18,24,20,10,25,8,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,5,0,0,0,0,6,0,8,3,3,4,3,26,4,11,9,8,6,0,34,0,0,4,3,9,7,24,0,0,3,0,3,0,13,0,0,0,0,0,0,6,9,24,28,23,21,11,112,0,0,0,0,4,0,3,0,3,0,0,0,0,6,4,4,3,0,0,0,14,3,3,3,3,0,6,18,3,11,4,5,8,6,37,6,8,14,10,7,0,49,12,3,14,9,17,5,53,6,6,4,4,6,5,22,0,0,0,0
50101100114,5,0,0,0,3,5,16,0,6,0,0,3,0,13,7,6,0,3,6,9,24,17,12,6,0,8,9,52,13,18,10,0,11,6,56,5,10,0,3,8,0,39,4,8,6,0,0,3,23,0,7,0,0,4,3,12,0,0,0,0,4,0,7,52,71,24,11,52,29,235,10,0,0,0,0,0,12,0,5,0,0,3,0,9,7,11,6,4,3,3,31,13,14,10,15,3,6,59,7,10,11,10,0,11,49,8,10,13,6,3,0,45,4,7,7,0,8,5,30,0,3,0,4,3,0,7,0,0,0,0,7,0,7,50,62,42,45,30,31,253,15,0,0,0,10,0,23,0,8,0,0,4,0,14,15,12,8,9,8,7,59,26,32,17,12,12,12,113,23,29,19,10,15,17,109,17,25,10,13,14,7,84,6,12,6,4,5,9,47,0,6,0,3,6,3,22,0,0,0,0
50101100115,0,0,0,0,4,3,11,0,0,0,0,4,0,8,6,3,0,0,3,4,11,11,3,6,4,3,0,22,4,13,0,3,7,3,33,14,10,0,0,4,4,29,9,8,9,6,5,6,35,0,0,0,0,7,0,12,0,0,0,0,0,0,0,37,33,14,19,36,18,160,5,0,0,0,7,0,14,0,0,0,0,0,0,3,3,9,5,0,3,3,23,0,11,8,5,8,0,35,0,10,3,5,0,5,25,6,13,0,11,0,0,35,0,7,7,3,6,0,27,0,0,0,0,3,0,8,4,0,0,0,0,0,6,22,48,25,30,29,17,167,3,0,0,0,8,5,19,5,0,0,0,4,0,8,10,8,9,0,3,9,32,7,16,12,15,8,5,59,7,20,8,7,11,12,59,14,24,3,17,9,4,66,9,15,14,13,14,3,65,3,0,5,0,11,0,20,4,0,0,0
50101100116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100301,0,0,0,0,3,0,4,0,0,0,0,3,0,3,8,3,0,0,3,0,9,3,4,0,0,0,0,13,0,4,0,0,0,0,10,6,8,4,0,0,3,21,0,5,5,0,3,0,14,4,0,0,0,8,0,12,0,0,0,0,0,0,5,27,24,6,3,24,14,91,0,0,0,0,0,0,10,0,0,0,0,0,3,3,4,3,0,0,0,0,17,0,3,0,3,0,0,13,4,4,3,3,0,0,14,0,6,6,4,0,0,12,3,0,9,0,3,0,16,0,3,3,4,7,0,19,4,3,0,0,5,0,9,10,23,22,12,18,12,100,5,0,0,0,7,3,14,0,5,0,0,3,3,9,10,4,0,0,3,0,23,8,5,0,3,3,0,28,3,8,0,3,0,0,20,6,15,3,7,6,4,39,7,5,7,7,3,0,25,4,7,3,6,10,4,31,6,0,5,0
50101100302,9,0,0,0,3,0,13,3,0,0,0,0,0,3,0,4,0,0,0,0,11,3,16,0,0,0,8,23,9,12,4,0,3,4,28,3,6,0,0,3,0,16,0,14,0,0,5,0,16,0,6,0,0,0,0,4,0,0,0,0,0,0,0,28,54,9,0,19,15,120,5,0,0,0,0,0,7,0,0,0,0,0,0,6,0,4,0,0,0,0,12,0,10,13,11,0,0,37,3,12,3,0,0,0,23,0,7,9,0,3,0,18,0,8,6,0,0,5,15,5,0,0,3,5,0,12,0,0,0,0,0,0,0,19,49,28,19,11,3,128,14,0,0,0,3,0,26,9,0,0,0,0,0,12,3,9,0,0,0,0,19,3,24,12,11,4,5,62,10,29,9,3,3,4,50,4,13,11,0,10,0,34,0,17,6,0,5,5,31,4,12,0,3,9,0,22,0,0,0,0
50101100303,0,0,0,0,4,0,9,6,0,0,0,0,0,3,3,0,0,0,0,0,11,5,3,0,0,9,0,13,8,8,3,0,3,3,28,0,7,3,3,8,0,27,6,7,7,4,14,5,34,0,8,3,3,6,0,22,0,0,0,0,0,0,5,38,36,15,10,37,9,147,9,0,0,0,3,0,7,0,3,0,0,0,0,4,0,4,0,0,0,0,6,0,9,5,3,6,0,16,8,14,4,0,3,0,29,3,6,11,4,4,0,34,5,10,6,5,6,4,30,0,0,0,5,0,0,13,0,0,0,0,0,0,3,23,43,29,19,28,13,151,7,0,0,0,16,0,20,5,3,0,0,0,0,9,4,3,0,0,0,0,16,6,8,5,0,6,0,33,11,22,8,0,13,7,57,10,17,16,9,11,0,64,10,20,13,10,14,6,67,7,9,3,8,6,5,30,0,0,0,0
50101100304,8,0,0,0,3,0,9,0,3,0,0,4,0,5,0,5,0,0,0,0,14,9,3,4,0,3,0,13,3,7,5,0,3,0,19,0,6,4,0,7,9,22,3,3,0,0,4,6,20,4,0,0,3,5,0,9,0,0,0,0,0,0,0,28,27,12,4,22,15,112,8,0,0,0,0,4,13,0,0,0,0,0,0,0,0,8,4,0,0,3,16,0,9,6,4,0,5,19,0,6,5,0,0,0,19,0,3,3,3,3,0,11,4,3,0,0,0,3,17,0,0,0,0,0,6,11,0,0,0,0,0,0,0,17,37,18,12,4,17,103,10,7,0,0,4,4,23,4,3,0,0,4,0,9,3,9,4,0,4,3,26,9,8,8,4,3,4,33,9,16,12,0,3,0,40,0,15,8,3,10,9,39,7,7,0,4,4,5,37,6,4,0,3,5,6,17,0,0,0,0
50101100305,0,0,0,0,3,0,7,0,0,0,0,4,0,6,6,8,0,0,0,0,15,4,8,3,0,0,3,20,8,8,5,0,0,9,25,10,11,0,0,3,0,27,4,9,0,0,3,3,20,4,0,0,0,0,3,8,0,0,0,0,0,0,6,38,43,13,5,18,21,132,0,0,0,0,0,0,3,0,0,0,0,0,0,7,5,4,0,0,0,0,17,0,3,3,3,0,3,19,0,9,10,3,0,0,20,0,6,7,5,0,0,22,0,0,5,8,3,4,20,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,34,26,21,14,13,118,4,3,0,0,6,0,15,4,0,0,0,4,3,11,6,10,3,0,7,3,32,8,11,4,4,0,4,36,3,15,9,7,3,10,43,11,23,11,4,10,0,54,4,12,9,9,3,5,37,4,0,3,0,0,3,16,0,0,0,0
50101100306,5,0,0,0,6,0,13,0,0,0,0,0,0,3,9,8,3,4,0,0,24,4,12,3,4,5,0,32,10,11,0,0,6,3,31,14,21,4,4,8,3,51,6,3,7,0,7,0,32,0,0,7,0,0,6,9,0,0,0,0,0,0,3,57,59,23,7,39,11,201,0,3,0,0,12,0,17,3,5,0,0,0,0,13,3,10,6,8,0,3,29,6,6,8,3,0,3,33,6,7,8,9,6,3,35,0,14,7,7,3,0,41,0,6,3,4,0,0,25,0,6,0,0,7,0,11,0,0,0,0,0,0,0,30,66,35,35,23,11,204,10,0,0,0,21,0,32,9,6,0,0,3,0,17,10,23,6,7,3,4,51,13,20,7,7,8,6,66,16,19,9,7,5,9,70,20,36,10,11,14,9,95,11,12,10,8,5,3,50,7,9,3,0,4,4,20,0,0,0,0
50101100307,4,0,0,0,0,0,9,0,0,0,0,0,0,4,4,0,0,0,7,0,9,9,7,0,0,0,5,22,8,10,0,4,3,0,25,8,16,0,0,7,0,30,5,8,3,7,9,0,23,0,3,0,0,6,0,12,0,0,0,0,0,0,0,38,44,12,16,26,7,133,4,4,0,0,0,0,8,0,0,0,0,0,0,0,7,3,0,0,0,0,16,0,4,3,5,0,0,21,3,6,3,6,0,0,21,0,12,6,4,4,0,26,0,4,0,7,7,3,24,0,4,0,0,3,0,12,0,0,0,0,0,0,0,20,38,25,25,14,10,132,3,0,0,0,0,3,12,3,0,0,0,0,0,8,7,7,0,0,4,0,24,9,18,5,5,0,5,44,15,10,3,8,3,4,45,10,20,12,7,8,4,57,6,13,10,12,7,3,51,0,3,0,0,10,0,17,0,0,0,0
50101100308,3,0,0,0,0,0,8,7,0,0,0,0,0,6,5,4,0,0,3,5,13,4,4,6,0,0,5,28,9,9,9,0,3,4,37,13,20,5,7,3,0,47,4,13,4,3,7,0,38,5,3,0,0,4,0,9,0,0,0,0,0,0,0,52,55,20,14,26,16,182,12,0,0,0,5,0,14,0,0,0,0,0,0,0,0,6,0,0,0,6,10,0,7,5,6,4,0,25,7,18,9,9,0,3,35,3,17,12,6,4,3,43,0,6,9,9,3,0,31,0,3,6,0,3,0,10,0,0,0,0,0,0,0,28,53,36,33,18,8,173,15,0,0,0,3,0,20,7,0,0,0,0,0,5,5,9,0,0,9,5,23,8,18,12,7,10,6,53,15,26,11,9,3,5,74,19,31,17,13,7,7,93,7,20,15,14,12,0,65,0,11,6,4,5,0,23,0,0,0,0
50101100310,5,0,0,0,9,0,17,6,0,0,0,0,0,6,5,0,0,0,8,0,16,7,6,5,0,5,0,19,12,10,3,0,4,0,29,14,8,5,5,6,0,35,9,8,8,0,12,4,41,7,3,0,3,0,0,13,0,0,0,0,0,0,0,62,37,22,6,43,11,184,4,0,0,0,4,0,10,0,0,0,0,0,0,0,0,6,0,3,4,0,13,4,5,7,12,3,0,26,4,14,10,4,4,0,28,6,14,8,7,3,5,44,0,11,4,3,6,0,33,0,0,3,8,0,4,16,0,0,0,0,0,0,0,24,43,36,31,30,8,176,12,0,0,0,12,0,22,6,0,0,0,3,0,4,8,6,0,3,11,0,31,14,10,11,12,3,0,45,17,24,8,4,6,0,56,17,18,15,6,15,6,77,7,25,12,4,25,7,76,5,5,3,9,3,3,33,0,0,0,0
50101100311,0,0,0,0,0,6,4,0,0,0,0,0,0,0,9,0,0,0,0,3,17,7,9,3,0,0,0,23,9,4,0,0,7,3,23,8,6,0,0,7,5,25,4,9,3,0,0,4,22,0,0,0,0,4,3,8,0,0,0,0,0,0,0,32,35,17,4,17,18,123,6,0,0,0,0,0,6,0,0,0,0,0,0,0,3,3,0,4,4,0,11,4,15,9,4,3,0,41,3,16,0,5,0,0,23,3,8,6,0,3,0,23,3,3,5,0,0,4,15,0,0,0,0,5,6,10,0,0,0,0,0,0,0,18,51,21,16,14,8,132,8,0,0,0,3,6,17,0,0,0,0,0,0,0,7,7,5,4,0,3,31,15,24,16,4,6,0,60,11,15,7,3,7,3,45,10,22,7,0,10,4,45,3,14,7,0,0,11,34,0,0,0,0,4,3,20,0,0,0,0
50101100312,6,0,0,0,5,0,9,0,0,0,0,0,0,4,5,4,0,0,0,0,12,0,6,7,0,5,8,26,7,7,3,0,0,0,22,11,10,3,0,4,0,27,4,14,3,0,3,0,24,5,4,0,0,4,0,18,4,0,0,0,0,0,3,41,47,15,12,24,10,151,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,12,3,0,0,0,13,3,8,8,8,0,0,29,5,5,8,0,0,0,14,9,13,4,0,6,0,20,5,5,5,9,0,0,31,0,3,5,3,3,6,21,0,0,0,0,3,0,9,17,44,31,28,15,11,140,7,0,0,0,5,5,14,0,0,0,0,3,0,9,5,9,4,0,0,3,24,3,17,14,8,5,6,56,12,9,11,3,0,0,38,13,20,4,0,4,0,47,8,18,8,12,6,5,57,5,5,8,4,5,4,37,4,0,0,4
50101100313,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,5,4,0,6,13,34,4,9,7,0,0,0,28,3,10,0,0,0,0,14,0,6,0,0,0,0,6,5,10,0,0,4,0,16,0,0,0,5,0,0,4,0,0,0,0,4,0,4,20,40,11,4,24,16,114,0,0,0,0,0,0,6,4,0,0,0,3,0,11,7,10,7,3,5,6,27,4,6,3,9,0,0,19,0,3,5,0,0,0,10,0,4,6,0,0,0,15,0,0,0,5,4,0,18,0,0,0,0,5,0,5,0,0,0,0,4,0,6,16,32,20,20,22,11,117,3,0,0,0,3,0,7,3,0,0,0,0,0,13,14,15,9,3,7,15,63,5,17,10,10,6,0,50,3,16,5,0,0,0,23,0,4,6,5,0,0,23,3,11,6,3,10,0,36,0,0,0,6,8,4,13,0,0,0,0
50101100314,7,0,0,0,3,4,11,0,0,0,0,0,0,0,3,7,0,0,3,3,17,0,3,0,0,3,0,10,9,5,0,0,0,0,15,14,9,0,0,4,0,27,3,3,0,0,6,3,16,0,0,0,0,0,0,0,0,3,0,0,0,0,3,34,36,5,0,18,15,111,6,0,0,0,0,0,4,0,4,0,0,0,0,3,3,9,0,4,0,0,16,0,4,0,9,0,0,18,0,8,0,0,0,0,15,3,11,6,7,0,0,26,0,3,6,0,0,0,12,0,0,0,4,0,0,6,0,0,0,0,0,0,0,11,42,19,19,7,3,98,7,4,0,0,3,4,15,0,4,0,0,0,0,4,8,14,0,4,3,3,31,5,11,6,9,5,4,29,9,12,0,0,3,0,30,12,24,6,7,9,0,53,3,7,8,0,9,3,31,0,0,4,4,0,0,7,0,3,0,0
50101100315,5,3,0,0,3,4,12,3,3,0,0,3,3,14,5,4,4,0,3,0,13,7,11,0,0,0,0,33,7,18,3,0,6,8,38,6,11,6,0,0,4,28,14,6,6,0,3,4,34,0,0,3,0,3,5,14,0,0,0,0,0,0,0,49,61,20,8,22,29,181,0,0,0,0,0,5,6,9,3,0,0,0,0,9,4,6,3,0,0,0,12,4,8,14,5,0,0,33,4,11,4,12,0,9,33,4,13,13,4,6,4,34,0,14,7,3,4,3,26,0,0,0,0,0,4,11,0,0,0,0,0,0,3,24,48,43,31,12,20,181,8,3,0,0,3,3,20,10,9,0,0,3,0,22,12,12,7,0,4,3,35,8,21,21,13,4,8,65,13,22,11,9,3,13,73,15,22,12,3,4,6,64,7,19,10,6,8,5,58,3,0,6,0,7,4,20,0,0,0,0
50101100316,4,0,0,0,4,0,9,0,0,0,0,0,0,0,3,4,4,0,3,0,16,9,5,5,0,0,4,20,3,14,7,0,4,0,32,7,13,0,3,0,3,28,4,10,6,8,0,0,29,0,0,0,0,0,0,8,0,0,0,0,0,0,0,31,46,23,16,11,10,138,0,0,0,0,3,0,9,0,0,0,0,0,0,0,9,3,4,0,4,6,19,0,5,4,8,3,0,27,4,7,12,4,0,0,24,4,17,3,5,0,0,40,0,13,6,8,0,4,24,0,0,0,0,0,0,3,0,0,0,0,0,0,0,20,45,29,24,11,9,135,7,0,0,0,10,4,14,0,0,0,0,0,0,0,12,5,3,0,3,3,31,8,9,9,8,5,0,44,7,19,17,4,4,0,54,9,30,3,7,0,5,63,4,22,11,18,0,0,56,6,4,0,3,0,0,9,3,0,0,0
50101100317,8,0,0,0,5,3,17,3,0,0,0,3,0,7,3,0,0,0,4,0,14,5,3,0,0,3,0,12,17,18,8,0,5,8,53,4,14,7,0,3,4,43,4,11,12,5,4,0,34,6,0,3,0,0,0,12,0,0,0,0,0,0,3,63,47,27,20,30,18,200,6,4,0,0,3,0,14,0,0,0,0,0,0,8,0,7,0,6,0,0,17,4,8,8,6,4,0,27,9,18,15,4,5,0,50,4,10,17,15,0,5,42,0,3,8,8,4,0,24,0,0,0,0,0,0,4,0,0,0,0,0,0,0,24,48,45,42,26,6,187,19,3,0,0,9,3,32,3,4,0,0,5,0,20,9,13,0,3,3,4,31,5,13,8,4,8,0,43,22,32,27,9,8,10,107,12,27,25,19,5,4,90,3,16,11,13,8,0,59,9,0,3,0,4,0,11,0,0,0,0
50101100319,8,0,0,0,0,6,7,0,0,0,0,0,0,0,0,4,0,0,0,0,12,3,3,0,0,0,0,9,5,3,0,0,3,0,21,6,10,0,0,6,4,26,12,10,12,6,5,3,41,6,6,0,0,6,0,25,0,0,0,0,0,3,8,39,45,16,8,21,16,143,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,6,11,0,4,3,5,0,0,12,0,13,8,4,0,0,23,6,14,7,0,0,3,31,6,5,16,10,8,0,37,0,4,5,11,0,3,23,0,3,0,0,6,0,7,17,43,35,27,22,10,153,11,0,0,0,3,6,17,0,0,0,0,0,0,4,3,7,0,3,3,4,23,3,10,4,5,0,0,25,10,17,6,4,4,3,43,13,17,6,0,5,7,55,10,18,21,7,14,3,73,5,10,7,11,11,4,44,0,4,0,0
50101100320,6,0,0,0,12,0,13,6,0,0,0,0,0,12,9,3,0,0,0,0,19,17,21,3,3,8,6,49,14,16,6,4,4,5,42,14,12,0,0,9,6,41,9,25,3,4,5,5,46,0,9,3,0,4,0,22,0,0,0,0,0,0,0,71,79,27,13,41,11,237,14,0,0,0,4,3,16,0,0,0,0,0,0,6,7,11,0,4,4,0,35,6,22,11,16,0,4,61,9,20,11,0,0,0,45,11,16,7,6,4,0,43,0,22,13,8,9,0,55,0,8,4,6,6,0,24,0,0,0,0,0,0,5,51,97,52,36,33,19,284,17,0,0,0,6,3,30,8,0,0,0,5,0,17,21,18,0,4,8,0,51,22,42,18,14,6,9,114,16,32,15,3,3,4,81,26,28,9,4,14,7,85,9,45,23,5,11,0,97,0,12,11,5,9,0,42,6,0,0,0
50101100321,20,0,0,0,8,3,31,5,0,0,0,3,0,7,4,3,0,0,3,0,14,13,8,3,0,4,8,35,17,19,3,0,7,6,54,6,15,0,0,4,5,29,10,6,0,4,5,0,24,4,4,3,0,0,0,12,0,0,0,0,0,0,5,70,57,18,5,31,23,208,6,0,0,0,4,0,17,3,3,0,0,0,0,3,4,0,5,4,0,0,9,3,9,7,16,0,3,46,4,17,17,6,0,0,47,7,6,4,10,0,3,31,0,6,7,5,4,5,29,4,0,0,4,0,0,7,0,0,0,0,0,0,0,30,52,49,42,15,16,197,29,0,0,0,8,6,38,9,3,0,0,3,0,8,5,3,5,4,4,0,25,17,24,17,13,7,9,86,15,40,24,5,7,7,97,17,21,5,8,5,3,60,14,12,5,9,3,9,59,4,5,0,5,0,0,21,0,0,3,0
50101100322,4,0,0,0,0,0,4,4,0,0,0,0,0,9,0,0,0,0,5,7,5,4,0,0,0,0,0,7,5,8,0,0,4,0,15,0,3,4,0,3,0,14,7,4,0,0,6,0,24,3,0,0,4,0,0,9,0,0,0,0,0,0,0,20,19,4,6,21,14,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,16,3,5,5,8,0,0,15,0,0,0,0,0,3,6,5,4,5,3,3,0,21,0,3,3,4,0,4,25,0,0,0,0,3,0,9,0,0,0,0,0,0,0,13,20,20,18,11,10,89,4,0,0,0,0,0,4,3,0,0,0,0,4,12,3,0,0,0,8,7,18,5,3,9,7,0,0,26,3,9,0,0,4,5,24,8,11,9,0,6,3,33,7,10,7,10,14,3,44,3,0,6,6,5,0,17,0,0,0,0
