SA1_CODE_2021,F_300_399_15_19_yrs,F_300_399_20_24_yrs,F_300_399_25_34_yrs,F_300_399_35_44_yrs,F_300_399_45_54_yrs,F_300_399_55_64_yrs,F_300_399_65_74_yrs,F_300_399_75_84_yrs,F_300_399_85ov,F_300_399_Tot,F_400_499_15_19_yrs,F_400_499_20_24_yrs,F_400_499_25_34_yrs,F_400_499_35_44_yrs,F_400_499_45_54_yrs,F_400_499_55_64_yrs,F_400_499_65_74_yrs,F_400_499_75_84_yrs,F_400_499_85ov,F_400_499_Tot,F_500_649_15_19_yrs,F_500_649_20_24_yrs,F_500_649_25_34_yrs,F_500_649_35_44_yrs,F_500_649_45_54_yrs,F_500_649_55_64_yrs,F_500_649_65_74_yrs,F_500_649_75_84_yrs,F_500_649_85ov,F_500_649_Tot,F_650_799_15_19_yrs,F_650_799_20_24_yrs,F_650_799_25_34_yrs,F_650_799_35_44_yrs,F_650_799_45_54_yrs,F_650_799_55_64_yrs,F_650_799_65_74_yrs,F_650_799_75_84_yrs,F_650_799_85ov,F_650_799_Tot,F_800_999_15_19_yrs,F_800_999_20_24_yrs,F_800_999_25_34_yrs,F_800_999_35_44_yrs,F_800_999_45_54_yrs,F_800_999_55_64_yrs,F_800_999_65_74_yrs,F_800_999_75_84_yrs,F_800_999_85ov,F_800_999_Tot,F_1000_1249_15_19_yrs,F_1000_1249_20_24_yrs,F_1000_1249_25_34_yrs,F_1000_1249_35_44_yrs,F_1000_1249_45_54_yrs,F_1000_1249_55_64_yrs,F_1000_1249_65_74_yrs,F_1000_1249_75_84_yrs,F_1000_1249_85ov,F_1000_1249_Tot,F_1250_1499_15_19_yrs,F_1250_1499_20_24_yrs,F_1250_1499_25_34_yrs,F_1250_1499_35_44_yrs,F_1250_1499_45_54_yrs,F_1250_1499_55_64_yrs,F_1250_1499_65_74_yrs,F_1250_1499_75_84_yrs,F_1250_1499_85ov,F_1250_1499_Tot,F_1500_1749_15_19_yrs,F_1500_1749_20_24_yrs,F_1500_1749_25_34_yrs,F_1500_1749_35_44_yrs,F_1500_1749_45_54_yrs,F_1500_1749_55_64_yrs,F_1500_1749_65_74_yrs,F_1500_1749_75_84_yrs,F_1500_1749_85ov,F_1500_1749_Tot,F_1750_1999_15_19_yrs,F_1750_1999_20_24_yrs,F_1750_1999_25_34_yrs,F_1750_1999_35_44_yrs,F_1750_1999_45_54_yrs,F_1750_1999_55_64_yrs,F_1750_1999_65_74_yrs,F_1750_1999_75_84_yrs,F_1750_1999_85ov,F_1750_1999_Tot,F_2000_2999_15_19_yrs,F_2000_2999_20_24_yrs,F_2000_2999_25_34_yrs,F_2000_2999_35_44_yrs,F_2000_2999_45_54_yrs,F_2000_2999_55_64_yrs,F_2000_2999_65_74_yrs,F_2000_2999_75_84_yrs,F_2000_2999_85ov,F_2000_2999_Tot,F_3000_3499_15_19_yrs,F_3000_3499_20_24_yrs,F_3000_3499_25_34_yrs,F_3000_3499_35_44_yrs,F_3000_3499_45_54_yrs,F_3000_3499_55_64_yrs,F_3000_3499_65_74_yrs,F_3000_3499_75_84_yrs,F_3000_3499_85ov,F_3000_3499_Tot,F_3500_more_15_19_yrs,F_3500_more_20_24_yrs,F_3500_more_25_34_yrs,F_3500_more_35_44_yrs,F_3500_more_45_54_yrs,F_3500_more_55_64_yrs,F_3500_more_65_74_yrs,F_3500_more_75_84_yrs,F_3500_more_85ov,F_3500_more_Tot,F_PI_NS_15_19_yrs,F_PI_NS_ns_20_24_yrs,F_PI_NS_ns_25_34_yrs,F_PI_NS_ns_35_44_yrs,F_PI_NS_ns_45_54_yrs,F_PI_NS_ns_55_64_yrs,F_PI_NS_ns_65_74_yrs,F_PI_NS_ns_75_84_yrs,F_PI_NS_ns_85_yrs_ovr,F_PI_NS_ns_Tot,F_Tot_15_19_yrs,F_Tot_20_24_yrs,F_Tot_25_34_yrs,F_Tot_35_44_yrs,F_Tot_45_54_yrs,F_Tot_55_64_yrs,F_Tot_65_74_yrs,F_Tot_75_84_yrs,F_Tot_85ov,F_Tot_Tot,P_Neg_Nil_income_15_19_yrs,P_Neg_Nil_income_20_24_yrs,P_Neg_Nil_income_25_34_yrs,P_Neg_Nil_income_35_44_yrs,P_Neg_Nil_income_45_54_yrs,P_Neg_Nil_income_55_64_yrs,P_Neg_Nil_income_65_74_yrs,P_Neg_Nil_income_75_84_yrs,P_Negtve_Nil_incme_85_yrs_ovr,P_Neg_Nil_income_Tot,P_1_149_15_19_yrs,P_1_149_20_24_yrs,P_1_149_25_34_yrs,P_1_149_35_44_yrs,P_1_149_45_54_yrs,P_1_149_55_64_yrs,P_1_149_65_74_yrs,P_1_149_75_84_yrs,P_1_149_85ov,P_1_149_Tot,P_150_299_15_19_yrs,P_150_299_20_24_yrs,P_150_299_25_34_yrs,P_150_299_35_44_yrs,P_150_299_45_54_yrs,P_150_299_55_64_yrs,P_150_299_65_74_yrs,P_150_299_75_84_yrs,P_150_299_85ov,P_150_299_Tot,P_300_399_15_19_yrs,P_300_399_20_24_yrs,P_300_399_25_34_yrs,P_300_399_35_44_yrs,P_300_399_45_54_yrs,P_300_399_55_64_yrs,P_300_399_65_74_yrs,P_300_399_75_84_yrs,P_300_399_85ov,P_300_399_Tot,P_400_499_15_19_yrs,P_400_499_20_24_yrs,P_400_499_25_34_yrs,P_400_499_35_44_yrs,P_400_499_45_54_yrs,P_400_499_55_64_yrs,P_400_499_65_74_yrs,P_400_499_75_84_yrs,P_400_499_85ov,P_400_499_Tot,P_500_649_15_19_yrs,P_500_649_20_24_yrs,P_500_649_25_34_yrs,P_500_649_35_44_yrs,P_500_649_45_54_yrs,P_500_649_55_64_yrs,P_500_649_65_74_yrs,P_500_649_75_84_yrs,P_500_649_85ov,P_500_649_Tot
51103128007,0,0,0,3,0,0,0,0,0,5,0,0,4,0,0,3,4,5,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,4,4,0,0,0,0,11,0,4,0,0,3,0,0,0,0,11,0,7,6,3,11,0,0,0,0,18,0,0,6,0,0,0,0,0,0,7,0,0,5,0,7,0,0,0,0,13,0,0,0,0,0,3,0,0,0,4,0,0,13,3,4,4,0,0,0,22,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,4,0,0,3,0,6,0,0,0,0,11,11,15,40,32,32,22,9,4,0,162,7,0,3,6,0,5,4,0,0,24,4,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,4,0,3,3,4,0,0,14,0,0,0,0,0,0,0,0,0,8
51103128008,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,13,0,0,3,4,0,0,0,0,0,13,0,4,6,5,0,5,0,0,0,15,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,6,0,4,0,0,0,0,15,0,0,4,5,3,0,0,0,0,12,0,6,0,0,3,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,10,5,22,31,13,14,15,0,0,115,9,0,0,3,0,3,0,0,0,19,4,0,0,0,0,0,0,0,0,6,0,0,4,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,10,3,0,0,0,4,0,6,0,0,17
51103128009,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,10,0,3,0,0,0,3,0,0,0,9,0,0,3,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,10,0,0,3,8,6,7,0,0,0,16,0,6,5,0,10,4,0,0,0,21,0,0,0,4,3,0,0,0,0,13,0,0,4,6,0,0,0,0,0,14,0,0,5,0,0,0,0,0,0,15,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,6,5,3,6,0,0,18,12,18,41,38,28,22,14,7,0,178,6,0,5,7,3,7,8,3,0,35,5,0,0,0,0,0,0,0,0,13,5,0,3,0,0,0,4,0,0,8,0,0,0,0,0,5,10,0,0,11,4,0,4,0,0,7,0,7,0,18,0,3,4,0,4,4,4,0,0,15
51103128010,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,4,0,4,0,0,0,0,10,0,0,3,0,0,0,0,0,0,11,0,0,0,0,5,3,0,0,0,14,0,0,3,6,3,0,0,0,0,9,0,0,3,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,0,0,0,0,0,13,3,17,33,16,21,22,9,0,0,124,3,0,0,0,3,5,9,0,0,20,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,10
51103128011,0,0,0,0,0,0,0,4,0,9,3,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,12,0,0,0,0,3,4,0,3,0,11,0,0,3,0,3,0,0,0,0,14,0,3,0,5,0,3,0,0,0,15,0,0,4,4,3,0,0,0,0,13,0,6,3,6,0,0,0,0,0,15,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,7,14,9,31,21,19,18,13,7,0,126,10,0,3,0,0,3,3,0,0,17,0,0,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,8,0,0,3,0,0,0,5,4,0,18,4,0,0,0,0,6,4,0,0,14,0,0,3,0,0,0,0,0,0,12
51103128012,0,3,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,4,0,10,0,0,7,4,4,3,0,0,0,16,0,0,5,3,3,3,0,0,0,11,0,0,5,0,5,0,0,0,0,8,0,0,3,0,0,0,0,0,0,7,0,0,4,0,3,0,0,0,0,14,0,0,5,6,5,0,0,0,0,9,0,0,3,3,4,0,0,0,0,9,0,0,8,8,5,4,0,0,0,20,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,14,14,36,43,27,20,6,6,0,172,14,0,4,6,0,4,0,5,0,31,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,4,0,0,0,10,0,0,0,5,0,0,4,4,0,12,4,4,5,4,4,3,0,0,0,17
51103128013,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,12,0,0,4,5,0,3,0,0,0,14,0,0,0,6,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,6,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,22,16,12,11,3,3,0,83,12,0,0,0,0,3,0,0,0,23,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,10,0,0,0,4,0,0,0,0,0,12
51103128014,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,6,0,0,0,4,5,3,0,0,0,9,0,0,0,0,0,0,3,0,0,8,0,0,0,0,3,0,0,0,0,10,0,3,0,3,0,0,0,0,0,13,0,0,4,0,0,0,0,0,0,11,0,0,5,9,6,0,0,0,0,16,0,0,3,8,3,3,0,0,0,25,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,3,12,3,34,42,30,21,19,0,0,162,3,5,4,3,3,4,5,4,0,30,4,0,0,0,0,0,6,0,0,6,0,0,7,3,0,3,0,0,0,14,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,11
51103128015,0,0,3,5,0,0,3,0,0,15,0,0,0,0,0,0,3,0,0,6,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,12,0,0,0,0,4,0,0,0,0,10,0,4,0,0,0,0,0,0,0,11,0,0,9,0,0,0,0,0,0,13,0,0,4,0,3,6,0,0,0,11,0,0,5,4,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,6,4,12,36,27,15,16,8,4,0,126,5,0,4,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,3,0,0,3,5,0,0,3,6,0,16,0,0,0,0,0,0,3,0,0,4,0,0,0,6,0,0,3,0,0,6
51103128016,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,4,0,0,0,10,0,0,5,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,6,3,3,0,0,0,10,0,0,3,0,0,0,0,0,0,10,0,0,0,0,4,0,0,0,0,9,0,0,0,0,5,0,0,0,0,12,0,0,0,3,0,0,0,0,0,6,0,0,9,5,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,8,17,29,23,18,21,7,7,0,128,4,4,6,0,3,5,3,0,0,26,5,0,0,3,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,11,3,0,18,0,0,0,0,0,7,0,4,0,10,0,0,5,0,0,3,0,0,0,13
51103128017,3,0,0,3,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,6,0,0,5,0,4,3,0,0,0,16,0,5,0,5,3,0,0,0,0,15,0,0,4,4,0,0,0,0,0,10,0,4,4,4,6,8,0,0,0,18,0,0,9,3,0,0,0,0,0,20,0,0,0,6,0,3,0,0,0,7,0,0,5,9,0,5,0,0,0,14,0,0,0,10,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,5,0,0,5,0,0,0,0,0,13,18,21,31,50,25,28,15,4,0,195,15,5,4,11,0,7,3,0,0,41,3,0,3,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,7,3,0,0,3,0,0,3,0,0,13,0,3,0,0,0,0,0,6,0,13,0,0,6,0,4,3,4,0,0,19
51103128018,0,0,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,4,0,3,0,0,3,0,0,4,0,0,8,0,0,0,0,0,0,6,5,4,0,0,5,0,0,0,0,14,0,0,0,3,5,3,0,0,0,10,0,4,0,3,3,0,0,0,0,11,0,0,0,0,4,4,0,0,0,11,0,0,0,5,6,4,0,0,0,13,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,5,5,16,22,33,14,7,5,0,116,0,0,5,6,0,0,0,0,0,13,5,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,5,0,0,6,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4
51103128019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,7,0,8,0,0,4,0,0,0,0,14,0,0,5,0,0,6,0,0,0,7,0,3,4,0,3,0,0,0,0,11,0,0,4,5,3,0,0,0,0,12,0,0,4,0,3,0,0,0,0,11,0,0,0,3,0,3,0,0,0,8,0,0,6,4,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,10,9,12,35,19,27,20,7,8,0,138,11,3,0,0,0,7,3,0,0,21,3,0,0,0,0,4,0,0,0,8,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,12,0,4,3,0,3,0,0,0,0,7
51103128020,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,8,4,4,0,5,0,0,0,0,0,15,0,0,0,3,0,0,0,0,0,13,0,0,0,4,3,0,0,0,0,12,0,4,7,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,9,0,0,5,3,0,0,0,0,0,5,0,0,0,3,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,3,4,16,27,25,16,17,3,0,0,109,0,0,5,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,8
51103128021,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,6,0,0,3,4,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,4,0,0,0,8,0,0,0,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,5,5,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,22,22,10,17,5,0,0,88,4,0,3,4,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8
51103128022,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,9,0,0,0,6,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,13,0,0,0,0,4,3,0,0,0,7,0,0,0,3,3,0,0,0,0,4,0,0,0,3,3,4,0,0,0,13,0,0,6,0,0,7,0,0,0,12,0,0,3,0,6,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,14,23,18,12,7,0,0,95,3,4,6,0,4,0,3,0,0,20,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,12,0,0,0,4,0,0,0,0,0,8,0,0,0,0,5,0,3,0,0,12
51103128023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51103128024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,3,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,7,0,0,0,3,0,0,0,0,0,8,0,0,7,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,8,0,0,3,4,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,6,3,26,22,15,11,3,0,0,90,4,5,0,9,0,4,0,0,0,26,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,0,3,0,3,0,0,0,0,10
51103128025,0,0,4,0,0,0,4,0,0,10,0,0,0,0,4,0,0,0,0,11,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,8,0,0,0,3,0,0,0,0,0,6,0,3,0,0,5,5,0,0,0,9,0,4,0,0,0,3,0,0,0,17,0,0,0,6,3,5,0,0,0,17,0,0,0,0,3,0,0,0,0,9,0,0,8,0,4,7,0,0,0,16,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,6,0,0,3,0,0,0,9,13,13,31,29,26,28,5,8,4,143,9,0,0,6,3,0,0,0,0,19,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,5,0,0,11,0,0,0,0,4,0,0,0,0,10,0,3,0,0,0,3,0,0,0,10
51103128026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51103128027,0,0,0,5,0,0,5,0,0,8,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,3,5,3,0,0,0,0,11,0,0,0,3,0,0,0,0,0,11,0,5,4,0,3,9,0,0,0,23,0,0,0,0,4,0,0,0,0,10,0,0,0,0,4,0,0,0,0,12,0,0,5,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,0,0,14,4,17,31,28,32,20,8,7,0,140,6,6,0,4,7,5,0,4,0,23,0,0,3,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,9,0,0,0,5,0,0,5,3,0,11,0,0,0,0,0,0,3,6,0,9,0,6,0,0,0,0,0,4,0,12
51103128028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,4,5,25,12,10,5,5,0,0,62,4,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
51103128029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51103128030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51103128031,0,0,0,0,0,0,4,3,0,5,0,0,0,0,0,0,4,4,0,6,0,0,0,0,0,0,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,6,0,0,0,0,0,4,16,15,3,38,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,3,0,12,0,0,0,0,0,0,9,3,0,14,0,0,0,0,0,0,9,6,0,16
51103128101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51103128201,0,0,0,0,0,0,8,0,0,10,0,0,0,0,0,5,3,8,0,18,0,0,0,0,0,5,4,0,0,9,0,0,9,0,0,5,0,0,0,14,0,4,0,4,0,5,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,7,4,0,0,25,3,7,13,11,16,27,15,13,0,114,3,0,0,0,0,3,0,0,0,14,3,0,0,0,0,0,0,0,0,10,0,0,6,0,3,9,0,0,0,11,0,0,0,0,4,4,5,7,0,24,0,0,7,4,0,7,9,10,5,38,0,0,0,0,7,5,3,0,0,19
