SA2_CODE_2021,Emp_Worked_FT_A_15_24_y_M,Emp_Worked_FT_A_25_34_y_M,Emp_Worked_FT_A_35_44_y_M,Emp_Worked_FT_A_45_54_y_M,Emp_Worked_FT_A_55_64_y_M,Emp_Worked_FT_A_65_and_over_M,Emp_Worked_FT_Tot_M,Emp_Worked_PT_A_15_24_y_M,Emp_Worked_PT_A_25_34_y_M,Emp_Worked_PT_A_35_44_y_M,Emp_Worked_PT_A_45_54_y_M,Emp_Worked_PT_A_55_64_y_M,Emp_Worked_PT_A_65_and_over_M,Emp_Worked_PT_Tot_M,EAfW_A_15_24_y_M,EAfW_A_25_34_y_M,EAfW_A_35_44_y_M,EAfW_A_45_54_y_M,EAfW_A_55_64_y_M,EAfW_A_65_over_M,EAfW_Tot_M,Emp_Tot_Age_15_24_y_M,Emp_Tot_Age_25_34_y_M,Emp_Tot_Age_35_44_y_M,Emp_Tot_Age_45_54_y_M,Emp_Tot_Age_55_64_y_M,Emp_Tot_A_65_over_M,Emp_Tot_Tot_M,Unemp_A_15_24_y_M,Unemp_A_25_34_y_M,Unemp_A_35_44_y_M,Unemp_A_45_54_y_M,Unemp_A_55_64_y_M,Unemp_A_65_over_M,Unemp_Tot_M,Tot_LF_Ag_15_24_y_M,Tot_LF_Ag_25_34_y_M,Tot_LF_Ag_35_44_y_M,Tot_LF_Ag_45_54_y_M,Tot_LF_Ag_55_64_y_M,Tot_LF_Ag_65_and_over_M,Tot_LF_Tot_M,Not_in_LF_Age_15_24_y_M,Not_in_LF_Age_25_34_y_M,Not_in_LF_Age_35_44_y_M,Not_in_LF_Age_45_54_y_M,Not_in_LF_Age_55_64_y_M,Not_in_LF_A_65and_over_M,Not_In_LF_Tot_M,LF_stat_NS_A_15_24_y_M,LF_stat_NS_A_25_34_y_M,LF_stat_NS_A_35_44_y_M,LF_stat_NS_A_45_54_y_M,LF_stat_NS_A_55_64_y_M,LF_stat_NS_A_65and_over_M,LF_status_NS_Tot_M,Tot_Age_15_24_y_M,Tot_Age_25_34_y_M,Tot_Age_35_44_y_M,Tot_Age_45_54_y_M,Tot_Age_55_64_y_M,Tot_A_65_and_over_M,Tot_Tot_M,Emp_Worked_FT_A_15_24_y_F,Emp_Worked_FT_A_25_34_y_F,Emp_Worked_FT_A_35_44_y_F,Emp_Worked_FT_A_45_54_y_F,Emp_Worked_FT_A_55_64_y_F,Emp_Worked_FT_A_65_and_over_F,Emp_Worked_FT_Tot_F,Emp_Worked_PT_A_15_24_y_F,Emp_Worked_PT_A_25_34_y_F,Emp_Worked_PT_A_35_44_y_F,Emp_Worked_PT_A_45_54_y_F,Emp_Worked_PT_A_55_64_y_F,Emp_Worked_PT_A_65_and_over_F,Emp_Worked_PT_Tot_F,EAfW_A_15_24_y_F,EAfW_A_25_34_y_F,EAfW_A_35_44_y_F,EAfW_A_45_54_y_F,EAfW_A_55_64_y_F,EAfW_A_65_over_F,EAfW_Tot_F,Emp_Tot_Age_15_24_y_F,Emp_Tot_Age_25_34_y_F,Emp_Tot_Age_35_44_y_F,Emp_Tot_Age_45_54_y_F,Emp_Tot_Age_55_64_y_F,Emp_Tot_A_65_over_F,Emp_Tot_Tot_F,Unemp_A_15_24_y_F,Unemp_A_25_34_y_F,Unemp_A_35_44_y_F,Unemp_A_45_54_y_F,Unemp_A_55_64_y_F,Unemp_A_65_over_F,Unemp_Tot_F,Tot_LF_Ag_15_24_y_F,Tot_LF_Ag_25_34_y_F,Tot_LF_Ag_35_44_y_F,Tot_LF_Ag_45_54_y_F,Tot_LF_Ag_55_64_y_F,Tot_LF_Ag_65_and_over_F,Tot_LF_Tot_F,Not_in_LF_Age_15_24_y_F,Not_in_LF_Age_25_34_y_F,Not_in_LF_Age_35_44_y_F,Not_in_LF_Age_45_54_y_F,Not_in_LF_Age_55_64_y_F,Not_in_LF_A_65and_over_F,Not_In_LF_Tot_F,LF_stat_NS_A_15_24_y_F,LF_stat_NS_A_25_34_y_F,LF_stat_NS_A_35_44_y_F,LF_stat_NS_A_45_54_y_F,LF_stat_NS_A_55_64_y_F,LF_stat_NS_A_65and_over_F,LF_status_NS_Tot_F,Tot_Age_15_24_y_F,Tot_Age_25_34_y_F,Tot_Age_35_44_y_F,Tot_Age_45_54_y_F,Tot_Age_55_64_y_F,Tot_A_65_and_over_F,Tot_Tot_F,Emp_Worked_FT_A_15_24_y_P,Emp_Worked_FT_A_25_34_y_P,Emp_Worked_FT_A_35_44_y_P,Emp_Worked_FT_A_45_54_y_P,Emp_Worked_FT_A_55_64_y_P,Emp_Worked_FT_A_65_and_over_P,Emp_Worked_FT_Tot_P,Emp_Worked_PT_A_15_24_y_P,Emp_Worked_PT_A_25_34_y_P,Emp_Worked_PT_A_35_44_y_P,Emp_Worked_PT_A_45_54_y_P,Emp_Worked_PT_A_55_64_y_P,Emp_Worked_PT_A_65_and_over_P,Emp_Worked_PT_Tot_P,EAfW_A_15_24_y_P,EAfW_A_25_34_y_P,EAfW_A_35_44_y_P,EAfW_A_45_54_y_P,EAfW_A_55_64_y_P,EAfW_A_65_over_P,EAfW_Tot_P,Emp_Tot_Age_15_24_y_P,Emp_Tot_Age_25_34_y_P,Emp_Tot_Age_35_44_y_P,Emp_Tot_Age_45_54_y_P,Emp_Tot_Age_55_64_y_P,Emp_Tot_A_65_over_P,Emp_Tot_Tot_P,Unemp_A_15_24_y_P,Unemp_A_25_34_y_P,Unemp_A_35_44_y_P,Unemp_A_45_54_y_P,Unemp_A_55_64_y_P,Unemp_A_65_over_P,Unemp_Tot_P,Tot_LF_Ag_15_24_y_P,Tot_LF_Ag_25_34_y_P,Tot_LF_Ag_35_44_y_P,Tot_LF_Ag_45_54_y_P,Tot_LF_Ag_55_64_y_P,Tot_LF_Ag_65_and_over_P,Tot_LF_Tot_P,Not_in_LF_Age_15_24_y_P,Not_in_LF_Age_25_34_y_P,Not_in_LF_Age_35_44_y_P,Not_in_LF_Age_45_54_y_P,Not_in_LF_Age_55_64_y_P,Not_in_LF_A_65and_over_P,Not_In_LF_Tot_P,LF_stat_NS_A_15_24_y_P,LF_stat_NS_A_25_34_y_P,LF_stat_NS_A_35_44_y_P,LF_stat_NS_A_45_54_y_P,LF_stat_NS_A_55_64_y_P,LF_stat_NS_A_65and_over_P,LF_status_NS_Tot_P,Tot_Age_15_24_y_P,Tot_Age_25_34_y_P,Tot_Age_35_44_y_P,Tot_Age_45_54_y_P,Tot_Age_55_64_y_P,Tot_A_65_and_over_P,Tot_Tot_P
506041135,7,19,12,10,0,0,57,8,0,0,0,0,0,12,4,6,0,0,0,0,11,18,22,20,13,3,0,78,12,0,0,0,0,0,13,22,24,21,13,3,0,85,17,3,0,0,0,4,28,0,0,0,0,0,0,5,45,28,25,18,9,5,118,0,7,7,0,0,0,28,9,3,4,8,0,0,23,3,0,0,3,0,0,7,13,16,16,10,7,0,59,3,0,0,0,0,0,5,17,16,11,12,7,0,68,20,13,5,8,6,8,59,0,0,0,0,0,0,0,34,32,22,15,12,11,125,12,30,22,15,3,0,84,17,6,9,4,3,0,39,3,5,0,4,0,0,15,28,42,29,20,5,4,135,13,0,3,0,0,0,18,40,40,33,24,5,4,154,34,19,7,8,8,8,82,0,0,0,0,0,0,5,82,59,42,31,16,13,246
506041136,8,10,7,6,3,0,42,5,5,4,0,0,0,11,4,5,0,0,0,0,10,11,23,7,6,3,8,63,13,9,4,0,0,0,26,23,28,14,10,5,8,86,13,10,3,6,3,7,47,0,0,0,0,0,0,9,38,34,20,16,15,19,141,0,11,8,5,8,0,35,3,9,5,5,3,0,24,0,0,0,0,4,0,6,8,20,18,14,9,0,65,4,4,0,6,0,0,17,15,21,19,14,9,0,78,12,23,6,10,8,19,83,0,0,0,0,0,0,9,25,44,27,26,20,25,166,9,28,14,15,11,3,78,5,10,9,5,6,3,30,0,6,0,0,3,0,18,23,33,22,22,15,6,126,17,12,6,4,6,0,39,33,47,30,25,20,6,166,27,32,10,14,13,25,132,0,0,0,0,0,4,11,64,83,47,45,31,38,307
506041137,11,13,12,11,9,0,64,9,6,5,0,0,0,17,0,0,0,0,4,0,8,21,19,22,13,6,5,89,11,4,0,7,0,0,20,31,22,22,16,6,5,102,20,15,9,0,9,8,62,0,0,0,4,0,0,7,52,38,33,22,21,13,171,5,10,10,9,6,0,38,12,4,8,4,0,0,27,0,0,0,0,0,0,7,17,18,15,16,5,0,68,11,5,0,0,0,0,22,25,25,17,15,6,0,94,27,16,18,16,6,14,102,0,0,0,0,0,0,0,54,42,37,30,16,17,196,14,22,21,18,11,0,101,15,8,8,6,0,0,49,3,0,0,5,4,4,14,37,37,36,31,18,9,163,17,10,4,3,0,0,39,56,48,37,35,20,9,201,49,28,24,15,17,21,163,0,3,0,4,0,0,5,110,80,68,52,35,29,369
506051138,13,24,9,9,8,0,67,7,0,0,3,0,0,9,3,5,7,5,0,0,13,20,28,16,12,11,3,88,10,7,4,3,4,0,25,31,32,20,18,11,3,109,25,9,11,4,8,9,56,4,0,0,0,0,0,5,64,37,26,19,17,8,175,16,17,16,8,5,0,55,6,6,12,5,5,0,32,0,0,0,0,3,0,8,21,20,22,14,9,0,96,10,4,0,5,0,0,19,32,24,22,20,9,0,116,20,11,5,8,6,13,67,0,3,0,4,0,0,5,55,37,29,30,25,16,195,28,42,22,16,18,4,120,10,9,7,6,5,0,41,3,3,7,6,3,0,24,43,47,37,29,27,5,185,18,9,5,9,4,0,43,58,54,43,33,28,5,226,51,12,16,15,15,20,128,5,3,3,4,0,0,16,119,76,56,48,41,22,367
506051139,5,16,16,7,7,3,51,11,3,3,0,0,0,20,0,3,0,0,0,0,5,21,23,19,9,9,3,82,7,4,4,0,0,0,12,24,27,19,9,9,3,91,12,3,3,5,0,0,28,0,0,0,0,0,0,0,37,34,27,7,9,8,120,11,11,13,7,3,0,51,7,4,5,0,0,0,23,0,0,0,0,0,0,4,16,15,19,12,9,0,78,0,0,0,0,0,0,7,25,17,19,18,9,0,88,12,18,11,6,6,3,53,3,0,0,0,0,0,9,36,40,31,19,11,10,146,15,32,26,18,12,3,103,20,4,10,0,0,0,44,4,0,3,0,0,0,10,40,42,33,24,17,3,161,4,6,3,0,0,0,17,48,46,41,26,17,3,177,23,21,14,12,6,5,81,3,0,0,0,0,0,5,75,73,55,35,20,13,261
506051140,8,3,6,7,3,0,30,4,0,0,0,0,0,6,0,0,0,6,0,0,0,5,4,10,7,3,5,42,0,0,0,0,0,0,3,12,4,10,8,3,5,43,3,0,0,4,0,8,13,0,0,0,0,0,0,0,15,8,10,13,4,6,63,0,8,3,3,3,0,23,7,0,0,5,0,0,16,0,0,0,4,0,0,4,5,5,7,10,3,0,41,0,0,0,0,0,0,0,9,6,7,10,3,0,41,6,3,0,3,0,3,18,0,0,0,0,0,0,0,11,10,13,17,3,11,57,9,8,13,11,5,0,51,9,0,5,5,0,0,21,0,0,0,3,0,0,6,14,14,19,19,7,0,79,7,0,0,0,0,0,9,18,18,19,19,7,0,88,6,3,6,4,0,17,34,0,0,0,0,0,0,3,31,20,24,26,8,16,122
506051141,0,0,5,6,3,0,20,3,0,0,0,0,0,6,0,3,0,0,0,0,3,3,3,5,7,3,0,26,0,0,0,0,0,0,6,4,3,10,7,10,0,30,10,0,0,0,0,0,16,0,0,0,0,0,0,0,12,6,11,7,13,4,54,0,4,0,9,0,0,14,9,0,0,0,0,0,13,0,0,0,0,0,0,0,7,3,0,8,0,0,28,0,0,0,0,0,0,0,7,3,0,11,0,0,30,30,0,0,0,4,4,31,0,0,0,0,0,0,0,33,3,3,14,4,4,58,0,3,8,13,7,0,38,11,0,0,3,0,0,17,0,3,0,0,0,0,8,14,7,8,21,3,0,55,0,0,0,0,3,0,5,16,7,12,19,7,0,62,34,0,3,0,4,3,51,0,0,0,0,0,0,8,51,12,14,24,13,7,113
506061142,20,17,21,8,5,6,72,6,8,5,3,0,4,23,0,3,0,0,0,0,8,26,30,27,12,5,4,108,5,0,4,0,0,0,9,29,30,32,12,5,4,112,14,0,5,0,0,0,24,0,0,0,0,0,0,0,44,30,37,12,5,3,142,15,19,20,11,4,0,75,6,7,8,5,3,0,38,3,4,0,0,0,0,11,29,31,27,18,14,0,120,7,0,0,5,0,0,10,38,33,28,21,14,0,133,20,14,8,0,4,5,55,0,0,0,0,0,0,0,58,49,40,19,18,4,186,35,34,40,19,6,6,148,16,16,13,7,3,4,61,0,12,0,0,0,0,19,55,62,61,32,16,9,230,12,0,3,5,0,0,16,65,63,66,36,16,9,247,39,15,12,6,4,5,75,0,3,0,0,0,0,3,107,79,76,36,20,10,329
506061143,9,3,0,5,3,3,20,6,0,0,0,0,0,4,0,0,4,4,0,0,4,12,3,9,5,4,3,30,0,0,0,0,0,0,0,10,3,9,5,4,3,29,0,3,0,0,0,7,9,0,0,3,0,0,0,3,10,0,9,5,4,7,40,0,9,4,5,0,0,20,6,0,0,3,0,0,14,0,0,0,0,0,0,0,7,15,8,5,4,0,35,0,0,0,0,0,0,0,6,15,8,5,4,0,39,3,4,0,0,0,5,12,0,0,0,0,0,0,0,10,18,8,5,0,5,48,3,11,5,4,5,3,37,8,0,0,3,0,0,17,0,0,4,4,0,0,9,15,12,15,12,3,3,61,0,0,0,0,0,0,0,18,12,15,12,3,3,63,3,6,0,0,0,7,19,0,0,3,0,0,0,6,19,23,18,12,8,13,90
506061144,4,4,0,9,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,9,0,0,18,0,0,0,0,0,0,3,4,4,5,6,0,0,23,8,22,10,14,8,0,59,0,0,0,0,0,0,0,8,23,21,22,4,4,86,4,0,3,3,0,0,8,3,0,0,0,0,0,4,0,0,0,0,0,0,6,8,0,3,3,5,0,19,0,0,0,0,0,0,0,8,0,3,0,5,0,14,0,0,0,0,0,0,4,0,0,0,0,0,0,0,11,0,3,0,4,5,22,11,7,4,8,0,0,24,3,0,0,0,0,0,3,0,0,0,0,0,0,3,11,7,7,8,4,5,32,0,0,0,0,0,0,3,11,7,4,10,4,5,42,8,20,10,17,8,0,67,0,0,0,0,0,0,0,16,28,21,23,9,3,107
506071145,6,4,5,3,3,0,22,3,0,0,0,0,0,5,0,0,0,0,0,0,0,11,10,5,6,3,0,29,0,3,0,0,0,0,4,11,9,5,6,4,0,35,9,0,0,3,4,4,18,0,0,0,0,0,0,0,15,15,7,11,7,3,48,0,6,0,4,0,0,14,3,4,0,0,0,0,8,0,0,0,0,3,0,0,6,12,0,5,7,0,25,0,5,3,0,0,0,9,6,13,4,6,4,0,36,6,8,4,4,5,7,31,0,0,0,0,0,0,0,13,16,9,12,8,7,66,5,12,3,10,3,0,38,3,4,0,0,0,0,14,0,0,0,0,3,0,6,12,17,3,11,8,0,58,0,4,3,0,0,0,15,17,24,5,13,11,0,71,15,7,5,7,8,7,53,0,0,0,0,0,0,0,33,27,13,22,18,8,118
506071146,8,0,8,4,4,0,25,6,0,0,0,0,0,12,5,0,0,4,0,0,8,21,6,8,5,4,5,47,7,0,0,0,0,0,6,25,6,8,10,3,5,55,34,0,0,7,0,5,46,0,0,0,0,0,0,5,60,13,8,14,3,3,101,4,6,0,5,0,0,11,8,0,0,0,0,0,13,4,0,0,0,0,0,4,14,3,3,5,4,0,30,0,4,0,0,0,0,10,10,11,7,7,4,0,35,24,4,4,7,5,3,47,6,0,0,0,0,0,6,44,12,6,16,6,3,93,6,5,8,7,5,0,37,12,0,0,3,0,0,23,7,0,0,4,0,0,12,32,8,8,14,10,8,72,4,0,0,0,0,0,11,38,13,10,12,4,8,85,66,5,4,12,12,7,99,7,3,0,0,0,0,11,103,27,12,30,17,10,188
506071147,10,11,6,0,4,0,34,6,4,0,0,0,0,5,0,0,0,0,0,0,0,9,14,6,4,3,0,39,0,0,0,0,0,0,6,16,19,6,6,3,0,43,17,3,4,6,0,0,22,0,0,0,0,0,0,7,26,21,6,12,5,4,73,0,11,4,4,0,0,21,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,16,5,5,3,0,28,0,0,0,0,0,0,0,3,14,5,5,3,0,35,7,4,3,5,0,10,29,0,0,0,0,0,0,4,11,23,5,13,5,10,70,10,24,11,6,5,0,52,6,4,0,0,5,0,13,0,0,0,0,0,0,6,15,28,11,13,8,0,68,0,0,0,0,0,0,5,13,32,11,9,8,0,73,23,11,4,11,3,12,56,0,3,0,0,0,5,15,37,44,12,23,11,13,141
507011148,7,9,7,8,0,0,33,4,0,6,3,0,0,12,0,4,3,0,0,0,5,11,10,9,11,0,0,47,3,0,0,0,0,0,3,17,19,9,11,0,0,55,9,0,4,4,6,5,19,0,0,0,0,0,0,0,24,21,13,10,5,5,74,10,6,5,5,0,0,24,13,4,3,0,4,0,19,0,4,5,0,0,0,3,18,8,11,10,5,0,51,5,0,4,0,0,0,3,19,11,15,10,5,0,58,10,4,3,7,6,6,37,0,0,0,0,0,0,0,34,18,19,10,5,5,93,12,19,9,13,5,0,59,16,4,8,3,4,0,32,0,6,6,0,0,0,8,31,25,22,19,4,0,101,0,5,4,0,0,0,7,37,32,21,19,4,0,111,17,8,9,8,6,9,49,0,0,0,0,0,0,0,53,33,31,25,14,10,165
507011150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,3,6,0,6,0,0,22,3,0,0,0,3,0,10,0,0,0,0,0,0,5,5,10,7,9,0,0,34,0,0,0,0,0,0,0,5,10,7,9,0,0,34,4,0,0,0,0,0,7,0,0,0,0,0,0,0,9,10,7,9,0,0,36,3,0,0,0,0,0,15,4,0,0,3,0,0,9,0,0,0,0,0,0,0,6,6,0,6,3,0,28,0,0,0,0,0,0,0,6,8,0,6,3,0,28,4,4,0,0,0,0,12,0,0,0,0,0,0,0,7,10,7,10,3,0,35,8,10,4,6,3,0,32,5,0,0,3,4,0,17,0,0,0,0,0,0,8,14,15,8,15,3,0,62,0,0,0,0,0,0,0,14,16,8,15,3,0,61,6,4,0,0,0,0,10,0,0,0,0,0,0,0,18,15,9,17,3,0,72
507011153,4,4,4,3,0,0,17,4,7,0,0,0,0,11,0,0,0,0,0,0,0,7,8,4,3,0,0,28,0,0,0,0,0,0,4,8,11,9,3,0,0,32,12,6,0,10,0,3,30,0,0,0,0,0,0,0,22,13,7,9,0,10,66,0,7,6,3,5,0,21,3,0,4,0,0,0,12,0,0,0,4,0,0,4,4,9,4,4,4,0,34,0,0,0,0,0,0,3,8,12,4,4,3,0,37,9,9,9,3,6,5,39,0,0,0,0,0,0,0,22,18,17,10,7,4,79,0,11,11,9,5,0,34,9,10,4,0,3,0,19,0,0,0,4,0,0,4,11,15,15,7,6,0,57,0,5,0,0,0,0,11,19,21,17,7,9,0,68,22,10,8,7,10,5,67,0,0,0,0,0,0,0,38,32,23,20,10,12,141
507011154,5,12,13,0,4,0,36,6,0,5,0,0,0,11,0,7,0,0,0,0,7,12,18,9,5,6,0,50,4,0,0,0,0,0,12,12,18,17,4,6,0,57,15,5,0,7,5,11,48,0,0,5,0,0,0,9,31,18,23,14,11,10,107,0,5,3,3,0,0,15,3,4,0,0,0,0,6,0,0,0,0,0,0,0,6,9,3,7,0,4,27,0,3,0,0,0,0,13,4,12,6,7,0,4,36,19,12,5,13,11,11,73,0,0,0,0,0,0,3,26,27,15,17,12,15,109,7,16,10,4,5,4,55,8,4,6,0,0,0,19,0,7,0,0,0,0,8,15,22,20,7,9,7,75,4,3,6,0,0,0,14,26,28,23,8,9,7,92,34,11,8,16,19,20,120,0,0,5,0,4,0,6,63,39,36,30,25,28,215
507011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011158,0,0,3,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,0,0,9,0,0,0,0,0,0,0,0,5,3,5,0,0,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,5,5,0,0,13,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,14,0,0,0,0,0,0,0,3,8,0,4,5,0,12,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,8,5,4,5,0,15,0,5,4,3,5,0,16,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,10,4,3,5,0,18,3,0,0,0,0,0,0,3,10,4,5,5,0,23,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,10,6,5,5,0,27
507011159,10,14,12,5,5,0,44,3,0,0,0,0,0,12,3,3,0,0,0,0,3,11,22,12,3,5,0,55,10,5,0,0,0,0,19,24,24,9,5,10,0,73,18,3,5,3,4,6,40,0,0,0,0,0,0,0,43,30,14,12,8,7,117,5,8,3,6,0,0,27,6,3,5,3,5,0,21,3,0,0,0,0,0,3,9,16,8,8,7,0,48,3,0,5,0,3,0,7,13,16,13,6,10,0,55,16,13,7,6,7,6,56,0,0,0,0,0,0,0,31,29,19,13,10,6,113,16,29,13,10,8,0,66,12,3,5,3,3,0,30,4,8,0,0,0,0,12,23,39,18,13,12,0,106,11,5,3,3,6,0,24,36,39,24,13,14,0,132,39,15,14,8,12,11,94,0,5,0,0,0,0,5,76,55,34,25,26,12,227
507011160,5,15,6,6,0,0,28,3,0,0,0,0,0,8,0,0,0,0,0,0,0,7,15,6,6,0,0,33,10,3,0,3,0,0,14,13,15,6,5,0,0,40,8,4,3,0,3,0,14,0,0,5,0,0,0,5,19,19,8,7,6,0,62,4,12,0,6,5,0,26,7,8,0,6,4,0,19,0,0,0,0,0,0,4,10,21,0,11,4,0,47,3,0,0,0,0,0,5,11,19,5,11,4,4,55,9,10,4,4,5,3,40,0,0,0,0,0,0,0,24,26,9,11,10,10,95,6,23,4,11,6,0,51,6,7,0,6,3,0,22,3,0,0,0,0,0,5,16,28,9,9,10,3,78,12,3,0,3,0,0,19,27,33,9,14,9,3,96,18,9,3,5,5,9,56,0,0,5,0,0,0,5,41,46,15,16,13,13,157
507011161,4,12,4,4,4,0,32,5,5,0,5,0,0,12,0,0,0,0,0,0,4,12,15,10,11,4,0,45,0,3,0,0,0,0,6,15,16,11,10,4,0,53,10,4,0,0,0,4,17,0,0,0,0,0,0,0,20,19,14,8,7,5,77,4,8,10,4,0,0,25,12,6,4,3,0,0,28,0,0,0,0,0,0,4,18,19,13,11,0,0,56,9,0,0,0,0,0,8,28,19,14,11,0,0,68,6,3,0,3,6,0,15,0,0,0,0,0,0,6,30,18,17,9,10,6,87,10,20,18,9,4,0,58,18,11,4,4,0,0,36,3,0,3,0,0,0,6,30,34,22,17,4,0,103,7,3,0,0,0,0,13,39,35,24,13,4,0,118,14,8,3,7,5,0,39,0,5,0,0,0,0,7,56,46,27,21,9,5,166
507011163,9,9,0,4,0,0,21,5,0,0,0,0,0,4,0,3,0,0,0,0,3,4,12,4,4,0,0,30,0,0,0,0,0,0,7,4,12,6,6,3,0,35,3,5,0,0,3,0,15,0,0,0,0,0,0,0,13,14,4,6,6,0,48,0,0,0,0,0,0,3,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,6,4,6,0,0,19,0,4,0,0,0,0,5,3,7,9,6,0,0,23,3,4,3,5,3,5,28,0,0,0,0,0,0,0,7,13,13,11,3,3,53,4,10,5,5,0,0,25,3,0,4,3,0,0,16,0,3,0,0,0,0,3,14,19,8,6,0,0,47,0,4,5,0,0,0,9,12,17,7,10,3,0,62,9,7,5,7,3,3,39,0,0,0,0,0,0,0,19,25,17,21,7,6,100
507011259,10,8,9,0,3,0,34,6,0,0,0,0,0,7,4,0,0,0,0,0,3,19,8,9,4,4,0,43,3,4,0,0,0,0,13,22,11,9,4,7,0,53,3,0,3,0,3,0,11,0,0,0,0,0,0,0,29,17,11,3,11,0,70,8,9,4,3,0,0,25,10,0,0,3,0,0,16,5,0,5,0,0,0,6,19,11,12,7,0,0,47,0,0,0,0,0,0,0,17,11,12,7,0,0,52,7,7,4,0,6,3,25,0,0,0,0,0,0,0,29,14,19,11,4,3,83,17,19,11,8,5,0,58,11,0,0,6,0,0,19,5,0,0,0,0,0,11,35,19,19,12,5,0,86,6,4,0,0,0,0,14,43,23,19,9,3,0,102,15,8,7,0,7,3,40,0,0,0,0,0,0,3,59,32,29,13,8,3,149
507011260,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,5,4,0,0,0,14,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,3,0,0,0,0,8,0,0,0,0,0,0,0,3,5,5,4,0,0,19
507021164,0,0,0,4,0,0,6,4,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,4,0,0,11,0,0,0,0,0,0,3,4,0,0,3,0,0,15,0,6,0,4,0,0,13,0,0,0,0,0,0,0,10,6,0,9,0,0,29,0,3,0,0,0,0,7,3,3,0,0,0,0,11,0,0,0,0,0,0,0,6,8,0,0,0,0,13,0,0,0,0,0,0,9,6,6,4,0,0,0,19,0,0,0,0,0,6,9,0,0,0,0,0,0,0,6,9,4,3,0,6,29,0,9,3,4,0,0,12,13,4,0,0,0,0,10,0,0,0,0,0,0,0,7,9,4,4,0,0,32,0,0,0,0,0,0,7,7,11,3,4,0,0,35,0,3,0,4,0,4,19,0,0,0,0,0,0,0,14,11,3,9,0,4,53
