SA2_CODE_2021,Psn_15_y_over_Indig_M,Psn_15_y_over_Indig_F,Psn_15_y_over_Indig_P,Psn_15_y_over_NonInd_M,Psn_15_y_over_NonInd_F,Psn_15_y_over_NonInd_P,Psn_15_y_over_Ind_s_nsM,Psn_15_y_over_Ind_s_nsF,Psn_15_y_over_Ind_s_nsP,Psn_15_y_over_TotM,Psn_15_y_over_TotF,Psn_15_y_over_TotP,In_LF_Emp_Indig_M,In_LF_Emp_Indig_F,In_LF_Emp_Indig_P,In_LF_Emp_NonInd_M,In_LF_Emp_NonInd_F,In_LF_Emp_NonInd_P,In_LF_Emp_IndSt_nsM,In_LF_Emp_IndSt_nsF,In_LF_Emp_IndSt_nsP,In_LF_Employd_TotM,In_LF_Employd_TotF,In_LF_Employd_TotP,In_LF_unemp_Ind_M,In_LF_unemp_Ind_F,In_LF_unemp_Ind_P,In_LF_unemp_No_Ind_M,In_LF_unemp_No_Ind_F,In_LF_unemp_No_Ind_P,In_LF_un_IndSt_nsM,In_LF_un_IndSt_nsF,In_LF_un_IndSt_nsP,In_LF_Unemp_TotM,In_LF_Unemp_TotF,In_LF_Unemp_TotP,In_LF_To_LF_Ind_M,In_LF_To_LF_Ind_F,In_LF_To_LF_Ind_P,In_LF_To_la_fo_No_In_M,In_LF_To_la_fo_No_In_F,In_LF_To_la_fo_No_In_P,In_LF_To_l_fo_In_st_nsM,In_LF_To_l_fo_In_st_nsF,In_LF_To_l_fo_In_st_nsP,In_LF_To_LF_TotM,In_LF_To_LF_TotF,In_LF_To_LF_TotP,N_the_LF_Indig_M,N_the_LF_Indig_F,N_the_LF_Indig_P,N_the_LF_No_Indig_M,N_the_LF_No_Indig_F,N_the_LF_No_Indig_P,N_the_LF_Indig_st_nsM,N_the_LF_Indig_st_nsF,N_the_LF_Indig_st_nsP,N_the_LF_TotM,N_the_LF_TotF,N_the_LF_TotP,LF_st_ns_Indig_M,LF_st_ns_Indig_F,LF_st_ns_Indig_P,LF_st_ns_NonInd_M,LF_st_ns_NonInd_F,LF_st_ns_NonInd_P,LF_st_ns_Indig_st_nsM,LF_st_ns_Indig_st_nsF,LF_st_ns_Indig_st_nsP,LF_st_ns_TotM,LF_st_ns_TotF,LF_st_ns_TotP,Pcent_Unemploy_Indig_M,Pcent_Unemploy_Indig_F,Pcent_Unemploy_Indig_P,Pcent_Unemploy_NonInd_M,Pcent_Unemploy_NonInd_F,Pcent_Unemploy_NonInd_P,Pcent_Unem_IndSt_nsM,Pcent_Unemp_IndSt_nsF,Pcent_Unemp_IndSt_nsP,Pcent_Unemploy_TotM,Pcent_Unemploy_TotF,Pcent_Unemploy_TotP,Pcent_LF_part_Indig_M,Pcent_LF_part_Indig_F,Pcent_LF_part_Indig_P,Pcent_LF_part_No_Indig_M,Pcent_LF_part_No_Indig_F,Pcent_LF_part_No_Indig_P,Pcent_LF_part_IndSt_nsM,Pcent_LF_part_IndSt_nsF,Pcent_LF_part_IndSt_nsP,Pcent_LF_part_TotM,Pcent_LF_part_TotF,Pcent_LF_part_TotP,Pcent_Emp_to_pop_Ind_M,Pcent_Emp_to_pop_Ind_F,Pcent_Emp_to_pop_Ind_P,Pcent_Emp_t_pop_NonInd_M,Pcent_Emp_t_pop_NonInd_F,Pcent_Emp_t_pop_NonInd_P,Pcent_Emp_t_pop_IndSt_nsM,Pcent_Emp_t_pop_IndSt_nsF,Pcent_Emp_t_pop_IndSt_nsP,Pcent_Emp_to_pop_TotM,Pcent_Emp_to_pop_TotF,Pcent_Emp_to_pop_TotP,IndSec_Gov_Ind_M,IndSec_Gov_Ind_F,IndSec_Gov_Ind_P,IndSec_Gov_No_Ind_M,IndSec_Gov_No_Ind_F,IndSec_Gov_No_Ind_P,IndSec_Gov_IndSt_nsM,IndSec_Gov_IndSt_nsF,IndSec_Gov_IndSt_nsP,IndSec_Gov_TotM,IndSec_Gov_TotF,IndSec_Gov_TotP,IndSec_Priv_Ind_M,IndSec_Priv_Ind_F,IndSec_Priv_Ind_P,IndSec_Priv_NonInd_M,IndSec_Priv_NonInd_F,IndSec_Priv_NonInd_P,IndSec_Priv_IndSt_nsM,IndSec_Priv_IndSt_nsF,IndSec_Priv_IndSt_nsP,IndSec_Priv_TotM,IndSec_Priv_TotF,IndSec_Priv_TotP,Self_employed_Ind_M,Self_employed_Ind_F,Self_employed_Ind_P,Self_employed_NonInd_M,Self_employed_NonInd_F,Self_employed_NonInd_P,Self_employed_Ind_status_nsM,Self_employed_Ind_status_nsF,Self_employed_Ind_status_nsP,Self_employed_TotM,Self_employed_TotF,Self_employed_TotP,HnsQ_PgDL_Ind_M,HnsQ_PgDL_Ind_F,HnsQ_PgDL_Ind_P,HnsQ_PgDL_No_Ind_M,HnsQ_PgDL_No_Ind_F,HnsQ_PgDL_No_Ind_P,HnsQ_PgDL_IndSt_nsM,HnsQ_PgDL_IndSt_nsF,HnsQ_PgDL_IndSt_nsP,HnsQ_PgDL_TotM,HnsQ_PgDL_TotF,HnsQ_PgDL_TotP,HnsQ_GD_GCL_Ind_M,HnsQ_GD_GCL_Ind_F,HnsQ_GD_GCL_Ind_P,HnsQ_GD_GCL_No_In_M,HnsQ_GD_GCL_No_In_F,HnsQ_GD_GCL_No_In_P,HnsQ_GD_GCL_In_st_nsM,HnsQ_GD_GCL_In_st_nsF,HnsQ_GD_GCL_In_st_nsP,HnsQ_GD_GCL_TotM,HnsQ_GD_GCL_TotF,HnsQ_GD_GCL_TotP,HnsQ_BDL_Ind_M,HnsQ_BDL_Ind_F,HnsQ_BDL_Ind_P,HnsQ_BDL_No_Ind_M,HnsQ_BDL_No_Ind_F,HnsQ_BDL_No_Ind_P,HnsQ_BDL_IndSt_nsM,HnsQ_BDL_IndSt_nsF,HnsQ_BDL_IndSt_nsP,HnsQ_BDL_TotM,HnsQ_BDL_TotF,HnsQ_BDL_TotP,HnsQ_AD_DL_Ind_M,HnsQ_AD_DL_Ind_F,HnsQ_AD_DL_Ind_P,HnsQ_AD_DL_No_In_M,HnsQ_AD_DL_No_In_F,HnsQ_AD_DL_No_In_P,HnsQ_AD_DL_In_st_nsM,HnsQ_AD_DL_In_st_nsF,HnsQ_AD_DL_In_st_nsP,HnsQ_AD_DL_TotM,HnsQ_AD_DL_TotF,HnsQ_AD_DL_TotP,HnsQ_Cer_III_IV_Ind_M,HnsQ_Cer_III_IV_Ind_F,HnsQ_Cer_III_IV_Ind_P,HnsQ_Cer_III_IV_No_Ind_M,HnsQ_Cer_III_IV_No_Ind_F,HnsQ_Cer_III_IV_No_Ind_P,HnsQ_Cer_III_IV_IndSt_nsM,HnsQ_Cer_III_IV_IndSt_nsF
501021011,0,0,0,5,0,7,3,0,3,10,0,8,0,0,0,3,0,8,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,16.7,50,25,0,0,0,16.7,50,25,0,0,0,100,100,100,0,0,0,66.7,100,72.7,0,0,0,83.3,50,75,0,0,0,55.6,50,54.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
501021012,105,150,251,4335,4673,9016,313,225,539,4751,5047,9798,65,79,142,2967,2673,5638,5,3,12,3041,2762,5802,4,14,18,143,119,263,0,0,0,151,129,280,72,92,164,3115,2792,5905,9,3,13,3194,2888,6085,32,54,87,1193,1840,3028,4,8,16,1229,1902,3132,0,0,0,34,44,77,294,207,506,327,255,587,8.5,12.9,11,4.6,4.3,4.4,11.1,0,6.7,4.7,4.5,4.6,68.9,62,64.8,71.7,59.7,65.5,2.9,2.7,2.8,67.2,57.3,62.1,63.1,54,57.7,68.4,57.2,62.6,2.6,2.7,2.6,64,54.7,59.2,9,17,27,203,498,702,0,0,4,215,517,734,53,60,116,2736,2150,4886,5,7,11,2798,2218,5017,3,0,3,113,112,226,0,0,0,123,112,227,0,0,0,58,73,128,0,0,0,58,73,128,0,0,0,44,86,123,0,0,0,44,86,123,0,10,14,293,545,841,0,0,0,297,559,853,3,17,17,301,454,759,0,3,3,306,472,772,24,27,56,1551,920,2470,5,0
501021014,99,100,199,3536,3516,7044,251,198,455,3881,3810,7695,46,51,92,2304,1937,4239,17,8,22,2362,1989,4353,13,7,14,90,83,177,0,0,0,100,90,193,53,52,107,2393,2022,4415,17,9,22,2464,2084,4547,38,44,88,1088,1450,2537,11,20,27,1141,1512,2655,0,5,4,50,43,94,228,172,397,276,219,497,20.4,13,16.7,3.7,4.2,3.9,0,11.1,4.2,4.1,4.4,4.2,55.7,54,54.8,67.8,57.5,62.7,5.9,4.5,5.3,63.4,54.7,59.1,44.3,47,45.7,65.2,55.2,60.2,5.9,4,5.1,60.9,52.3,56.6,0,10,11,150,334,486,0,0,0,150,344,497,41,36,80,2119,1587,3705,15,11,18,2174,1629,3801,5,5,11,151,94,239,0,0,4,153,95,257,0,0,3,41,51,99,0,0,0,46,55,101,0,0,0,30,73,107,0,0,0,30,76,108,0,4,5,230,418,645,0,0,0,235,419,651,3,4,4,213,325,544,0,0,0,217,332,544,21,18,42,1106,635,1742,3,3
501021015,71,126,199,2632,2828,5461,137,118,254,2841,3073,5914,34,57,88,1702,1582,3278,3,4,6,1739,1638,3375,7,6,11,78,83,160,0,0,0,85,89,175,39,67,104,1779,1663,3439,3,6,6,1818,1730,3553,27,58,90,818,1129,1943,6,8,12,852,1192,2044,5,5,7,39,40,76,130,105,232,168,154,320,19.5,9.5,13.5,4.3,4.9,4.6,0,20,12.5,4.7,5.1,4.9,56.2,49.6,52,67.6,58.7,63,2.2,4.2,3.1,64.1,56.2,60,45.2,44.9,45,64.6,55.8,60.1,2.2,3.3,2.7,61.1,53.3,57.1,8,16,20,114,292,404,0,0,0,122,308,426,27,41,70,1569,1272,2843,3,4,6,1595,1316,2918,0,5,4,100,68,163,0,0,0,104,74,168,0,0,0,37,41,76,0,0,0,39,41,77,0,5,5,25,51,81,0,0,0,25,57,82,0,10,10,191,301,493,0,0,0,194,311,507,4,5,10,188,247,440,0,5,5,194,252,445,13,24,31,861,536,1395,4,0
501021016,57,54,106,1575,1603,3182,139,100,245,1775,1756,3533,32,24,60,926,759,1683,9,5,13,967,790,1750,5,4,16,54,59,109,0,0,0,60,64,124,41,32,75,973,816,1792,9,5,13,1029,847,1879,11,19,36,560,741,1298,10,3,15,581,768,1347,0,0,6,43,44,91,123,92,217,174,139,313,20.9,12.5,17.3,5.4,7.2,6.3,0,0,0,6,7.4,6.7,75.4,60.4,68.2,61.9,50.8,56.3,5,3.9,4.5,57.8,48.4,53.1,59.6,52.8,56.4,58.5,47.1,52.8,5,3.9,4.5,54.3,44.8,49.6,9,7,15,37,113,146,0,0,0,39,117,161,28,20,48,872,631,1502,9,4,10,905,656,1556,0,4,3,58,36,95,0,0,0,60,39,96,0,0,4,10,12,25,0,0,0,7,12,24,0,0,0,7,23,29,0,0,0,8,23,34,0,0,5,63,128,191,0,0,0,65,132,192,3,6,3,89,155,244,0,0,0,93,155,252,12,17,25,535,280,817,5,0
501021251,86,114,198,3225,3591,6819,180,132,310,3492,3833,7327,51,61,112,2428,2382,4810,4,4,5,2480,2444,4925,7,5,12,104,117,218,0,0,0,112,124,227,57,68,123,2527,2496,5026,4,4,5,2593,2567,5155,27,43,68,682,1072,1754,7,8,13,719,1119,1837,0,4,6,16,26,44,167,122,288,186,147,332,10.7,10.6,10.7,4.1,4.6,4.3,0,0,0,4.2,4.7,4.5,65.1,60,62.2,78.4,69.5,73.7,2.2,3.1,2.6,74.1,66.9,70.4,58.1,53.6,55.6,75.2,66.3,70.5,2.2,3.1,2.6,71,63.8,67.2,0,18,21,241,523,764,0,0,0,245,544,790,47,39,90,2163,1845,4007,4,0,4,2212,1889,4102,3,0,4,98,82,181,0,0,0,108,83,185,0,0,0,110,108,220,0,0,0,110,110,217,0,0,0,34,104,145,0,0,0,34,106,145,0,3,3,364,629,988,0,0,0,363,632,994,0,10,11,279,368,648,0,0,0,284,378,662,25,27,50,1050,706,1751,3,0
501021252,21,20,37,1169,1191,2365,61,27,86,1241,1244,2487,10,13,22,809,748,1554,0,0,0,819,760,1572,0,3,6,21,22,47,0,0,0,25,30,52,7,14,24,827,771,1605,0,0,0,839,785,1623,8,6,16,332,406,739,0,0,3,338,419,758,0,0,0,9,14,20,55,29,82,66,36,104,10,15.4,13,2.8,3.2,3,0,0,0,2.9,3.4,3.1,58.8,65,62.2,70.9,64.7,67.8,1.8,0,1.2,67.6,63.3,65.4,52.9,55,54.1,68.9,62.6,65.7,1.8,0,1.2,65.6,61.1,63.4,0,6,6,68,149,218,0,0,0,68,154,220,10,7,16,734,593,1327,0,0,0,744,602,1346,0,0,0,74,43,117,0,0,0,75,43,118,0,0,0,39,37,74,0,0,0,39,37,74,0,0,0,20,48,71,0,0,0,20,50,72,0,0,0,131,235,370,0,0,0,135,239,371,0,0,0,107,131,239,0,0,0,107,131,240,6,3,11,426,184,607,0,0
501021253,78,98,180,4743,5316,10059,326,275,601,5147,5691,10838,47,50,102,3038,2954,5987,9,7,18,3095,3006,6102,11,8,14,135,117,249,0,0,0,146,126,269,54,63,115,3170,3069,6237,9,7,18,3240,3134,6372,20,33,57,1515,2190,3705,12,28,38,1549,2256,3803,5,0,7,56,56,112,299,240,546,359,307,661,14,11.9,12.9,4.3,3.8,4,0,0,0,4.4,3.9,4.2,69.5,60.2,64.4,66.9,57.7,62,2.8,2.5,2.7,62.9,55.1,58.8,59.8,53.1,56.1,64.1,55.5,59.5,2.8,2.5,2.7,60.1,52.9,56.3,5,16,15,313,648,964,0,0,3,322,663,981,43,39,80,2697,2287,4986,10,7,12,2744,2330,5079,3,4,7,209,138,340,0,0,0,209,139,345,0,0,4,217,224,439,0,0,0,220,222,445,0,5,9,103,188,287,0,0,0,104,194,298,0,8,12,613,970,1587,0,3,3,616,979,1600,4,3,8,414,594,1006,0,0,0,418,590,1015,27,19,40,1361,793,2148,6,0
501021254,107,136,246,1757,1855,3610,161,141,303,2031,2136,4165,49,35,89,1012,901,1914,7,7,9,1065,939,2009,14,13,34,102,90,192,0,0,0,119,106,223,68,51,116,1110,992,2106,8,4,10,1189,1048,2234,37,83,120,619,833,1450,10,8,14,663,921,1586,8,4,10,23,27,56,147,125,274,173,165,343,23.9,32,27.4,9.1,9.1,9.1,20,14.3,16.7,9.9,10.2,10.1,61.5,36.5,47.6,63.4,53.5,58.3,3.1,4.9,4,58.5,49.2,53.7,46.8,24.8,34.6,57.7,48.7,53,2.5,4.2,3.3,52.7,44.2,48.3,0,14,14,77,159,238,0,0,0,80,173,253,52,19,74,916,738,1650,7,3,9,967,764,1727,0,0,0,37,35,71,0,0,0,37,35,71,0,0,0,22,19,38,0,0,0,22,19,38,0,0,0,11,33,41,0,0,0,11,32,40,0,3,3,82,179,268,0,4,4,82,186,270,6,10,11,90,152,244,0,0,0,94,166,260,24,24,49,507,374,880,0,0
501031017,41,38,74,2565,2715,5282,255,227,482,2859,2979,5839,24,14,36,1559,1449,3010,22,5,22,1600,1472,3070,0,3,3,67,49,118,0,0,0,68,56,122,26,18,43,1623,1501,3129,17,11,28,1671,1529,3195,16,13,36,912,1186,2094,14,10,19,936,1212,2150,0,0,4,27,26,59,225,209,435,260,240,496,4.3,16.7,9.8,4.2,3.3,3.8,5.3,25,11.1,4.2,3.6,3.9,56.1,51.4,53.9,63.4,55.3,59.2,7.4,3.6,5.6,58.3,51.3,54.7,53.7,42.9,48.7,60.8,53.4,57,7,2.7,5,55.8,49.5,52.6,0,0,0,130,283,414,0,0,4,131,280,417,18,10,34,1408,1154,2559,16,3,21,1443,1171,2615,0,0,0,195,152,345,0,0,0,195,159,355,0,0,5,52,53,101,0,0,0,53,46,104,0,0,0,24,71,95,0,0,0,24,73,96,0,0,0,220,406,620,0,0,0,218,412,633,3,7,8,184,339,518,0,0,0,185,348,531,14,11,20,798,431,1231,4,3
501031018,53,58,105,2279,2403,4683,188,154,339,2521,2609,5132,27,28,58,1429,1269,2697,13,8,23,1470,1308,2774,9,7,11,61,46,104,0,0,0,74,48,121,41,34,71,1487,1314,2803,13,8,23,1539,1354,2891,13,25,35,763,1072,1836,14,23,30,786,1115,1904,0,0,0,28,19,46,161,125,290,191,144,334,23.1,12.1,18.1,4.2,3.4,3.8,0,0,0,4.7,3.5,4.1,73.6,58.9,66.1,65.3,54.6,59.8,6.4,5.9,6.2,61.1,51.8,56.4,56.6,51.8,54.1,62.6,52.7,57.5,6.4,5.9,6.2,58.3,50,54,0,9,11,110,240,346,0,3,4,107,251,359,28,22,50,1294,996,2293,9,9,19,1327,1024,2357,0,0,3,121,95,217,0,0,4,129,93,220,0,0,0,56,59,111,0,0,0,56,60,110,0,0,6,29,77,102,0,0,0,29,73,100,0,0,4,171,357,530,0,3,3,175,365,538,6,3,5,193,266,461,0,0,0,190,275,468,21,9,32,699,364,1061,8,9
501031019,72,69,141,1977,2047,4028,141,129,273,2192,2248,4443,42,33,76,1310,1159,2464,7,6,8,1355,1200,2549,8,3,14,44,50,94,0,0,0,58,55,108,49,39,88,1355,1204,2559,7,6,8,1410,1249,2659,21,32,48,598,810,1408,5,8,19,624,851,1474,0,0,0,26,37,63,129,116,247,157,151,310,17.6,15.4,16.7,3.5,3.9,3.7,0,0,0,4,4.2,4.1,70.8,56.5,63.8,68.6,58.8,63.6,2.8,3.8,3.3,64.4,55.5,59.9,58.3,47.8,53.2,66.1,56.5,61.2,2.8,3.8,3.3,61.8,53.1,57.4,4,3,6,153,250,399,0,0,0,157,256,412,37,27,68,1133,898,2039,7,0,8,1174,929,2108,0,3,3,99,55,154,0,0,0,99,61,157,0,0,0,17,33,55,0,0,0,17,33,55,0,0,0,10,33,46,0,0,0,10,33,46,0,0,0,118,205,323,0,0,0,118,207,321,0,3,3,90,157,247,0,0,0,95,160,253,12,15,28,554,319,873,0,0
501031020,45,45,90,2027,1947,3973,235,217,448,2300,2206,4511,26,26,45,1226,1117,2339,10,8,13,1261,1149,2410,0,0,0,50,36,82,0,0,0,52,35,83,29,20,49,1272,1152,2424,10,8,13,1309,1181,2494,18,18,36,731,765,1494,5,5,15,756,791,1547,0,0,0,22,26,57,218,200,417,244,233,471,7.1,4.2,5.8,3.7,3.1,3.4,0,0,0,3.7,3.1,3.5,63.6,54.5,59.1,62.8,59.2,61,3.4,3.2,3.3,56.8,53.6,55.3,59.1,52.3,55.7,60.5,57.3,58.9,3.4,3.2,3.3,54.7,51.9,53.3,3,4,6,117,188,302,0,0,0,117,185,307,26,19,42,1081,912,1997,6,3,14,1113,931,2047,3,0,3,180,110,292,0,0,0,180,115,298,0,0,0,39,66,104,0,0,0,39,68,107,0,0,0,23,63,89,0,0,0,23,63,89,6,3,5,177,294,466,0,0,0,178,298,476,4,3,5,137,213,348,0,0,0,137,219,357,17,4,23,539,250,787,6,3
502011021,53,45,96,3180,3280,6463,211,121,334,3443,3446,6890,28,15,46,1776,1627,3404,7,4,15,1808,1655,3464,5,6,10,122,115,240,0,0,0,125,124,244,33,28,54,1894,1741,3641,11,4,15,1934,1776,3715,23,18,36,1257,1522,2779,8,8,16,1285,1544,2830,0,0,0,29,19,45,198,109,301,221,125,350,6.7,26.9,16.1,6.4,6.6,6.5,11.1,0,6.7,6.5,6.9,6.7,58.8,60.5,59.6,59.7,53.1,56.3,4.2,5,4.5,56.2,51.5,53.9,54.9,44.2,50,55.8,49.6,52.7,3.7,5,4.2,52.6,48,50.3,3,5,7,103,266,360,0,0,0,104,266,367,23,15,39,1656,1357,3004,7,3,9,1681,1371,3056,4,0,3,141,113,255,0,0,0,143,115,259,0,0,0,63,72,137,0,0,0,63,73,136,0,0,0,25,74,98,0,0,0,25,74,98,0,0,0,247,401,649,0,0,0,247,407,651,3,3,11,276,375,653,0,0,0,283,381,668,18,9,30,1139,532,1666,5,4
502011022,75,59,131,3726,3961,7688,235,135,372,4033,4154,8190,33,32,66,1986,1908,3898,9,3,14,2033,1938,3970,4,0,9,165,137,302,0,0,0,170,141,312,38,33,71,2151,2048,4200,9,3,17,2201,2083,4281,33,30,61,1542,1889,3424,9,12,23,1587,1925,3507,0,0,0,37,28,58,209,123,328,252,149,394,15,3.2,9.9,7.6,6.8,7.2,0,20,6.7,7.7,6.8,7.3,53.3,53.4,53.4,57.8,51.7,54.6,4.3,3.6,4.1,54.6,50.1,52.3,45.3,51.7,48.1,53.4,48.2,50.7,4.3,2.9,3.8,50.4,46.7,48.5,3,4,7,132,321,452,4,0,4,136,322,457,29,25,51,1835,1573,3408,10,3,11,1871,1604,3476,4,0,3,165,120,290,0,0,0,166,123,293,0,0,0,67,61,131,0,0,0,68,61,132,0,0,0,38,109,146,0,0,0,41,109,151,0,0,3,281,486,771,0,3,3,285,489,779,5,0,3,342,459,795,3,0,6,343,464,806,24,20,43,1254,628,1881,3,0
502011023,135,150,282,3461,4006,7462,220,204,426,3812,4353,8166,47,40,87,1717,1637,3355,5,4,5,1769,1678,3453,16,8,26,184,140,332,0,0,0,206,155,359,66,50,113,1900,1780,3685,5,5,6,1973,1835,3808,67,98,161,1477,2106,3584,20,31,51,1564,2232,3796,0,4,5,82,114,194,195,173,364,273,289,565,27.3,15.7,22.2,9.7,8.1,8.9,0,33.3,14.3,10.3,8.3,9.3,49.3,34.5,41.5,55.1,44.4,49.4,1.8,1.5,1.7,51.8,42.1,46.6,35.8,29.1,32.3,49.7,40.8,45,1.8,1,1.4,46.5,38.6,42.3,7,7,14,112,214,328,0,0,0,119,226,338,42,34,74,1590,1397,2982,5,4,5,1628,1435,3066,0,0,0,111,85,195,0,0,0,107,90,195,4,0,4,33,45,79,0,0,0,34,45,84,0,0,0,21,50,71,0,0,0,21,53,68,0,0,0,166,321,486,0,0,0,166,322,483,3,6,7,218,358,581,0,0,0,226,361,587,29,35,67,1069,628,1694,9,0
502011024,138,144,279,7335,8343,15676,420,298,721,7889,8786,16678,78,70,145,4122,3939,8062,12,12,23,4210,4020,8228,10,14,22,237,248,486,0,0,0,251,268,513,87,85,171,4363,4188,8549,12,11,22,4456,4286,8745,46,62,110,2877,4034,6915,27,31,52,2954,4125,7078,8,0,8,87,122,208,386,259,642,481,380,857,10.3,18.1,14.1,5.5,5.9,5.7,0,16.7,9.1,5.6,6.2,5.9,63.5,57.2,60.3,59.5,50.2,54.5,2.4,4,3,56.5,48.7,52.4,56.9,46.9,51.8,56.2,47.2,51.4,2.4,3.3,2.8,53.4,45.7,49.3,3,16,21,304,602,899,0,0,0,305,623,919,73,49,120,3773,3310,7083,12,3,14,3860,3367,7223,4,4,10,270,199,460,0,0,0,268,200,470,0,3,3,194,164,354,0,3,3,194,170,362,0,3,3,89,202,284,0,0,0,89,199,285,8,10,11,608,1051,1655,0,0,6,615,1056,1669,6,12,20,684,973,1654,0,3,5,699,984,1684,36,33,71,2309,1221,3533,11,4
502011025,115,141,258,3710,4265,7974,412,359,772,4242,4762,9001,45,48,94,1777,1730,3504,7,10,15,1833,1781,3618,17,15,30,210,191,401,0,0,0,229,204,431,61,61,124,1986,1921,3907,7,10,15,2061,1990,4049,45,74,124,1614,2175,3790,21,26,50,1686,2276,3965,3,3,11,105,172,274,385,325,707,496,500,991,26.6,21.3,24,10.6,10,10.3,0,0,0,11.1,10.3,10.7,55.2,43.3,48.6,53.6,45.1,49,2.2,1.7,1.9,48.6,41.8,45,40.5,34,37,47.9,40.6,44,2.2,1.7,1.9,43.2,37.5,40.2,4,7,8,124,203,337,0,0,0,128,219,348,47,39,87,1625,1496,3120,7,3,11,1677,1542,3215,0,0,0,123,72,201,0,0,0,127,78,202,0,0,0,58,93,149,0,0,0,60,93,154,0,0,0,32,80,111,0,0,0,32,80,111,0,5,5,279,402,683,3,0,5,282,412,689,4,3,9,300,390,693,0,3,0,308,399,704,21,29,47,1049,641,1692,5,0
502011026,45,47,85,2525,2579,5095,244,152,400,2808,2776,5581,31,19,58,1353,1221,2575,7,3,15,1396,1244,2639,0,5,5,89,97,182,0,0,0,92,104,191,38,25,60,1445,1316,2758,7,6,13,1487,1347,2837,9,16,28,1045,1235,2281,11,12,29,1066,1269,2332,0,3,3,26,28,57,225,131,358,254,166,415,2.8,20,9.8,6.2,7.3,6.7,0,25,7.7,6.1,7.6,6.8,81.8,56.8,69.3,57.2,51,54.1,3.7,2.6,3.3,53,48.5,50.7,79.5,45.5,62.5,53.7,47.3,50.5,3.7,2,3,49.7,44.8,47.3,0,4,4,79,164,244,0,0,0,82,163,247,34,15,45,1261,1046,2308,7,3,15,1305,1067,2367,0,0,0,71,57,122,0,0,0,70,57,123,0,0,0,23,41,66,0,0,0,23,47,68,0,0,0,11,47,58,0,0,0,11,47,57,0,4,4,122,219,341,0,3,3,127,219,341,4,11,8,168,275,440,0,3,0,173,279,452,12,3,16,889,410,1299,13,0
502011027,133,141,275,7223,8179,15402,438,311,743,7790,8633,16426,89,74,162,4904,4696,9605,8,4,13,5002,4782,9781,15,9,21,252,244,496,0,0,0,268,249,514,98,82,178,5158,4940,10101,8,4,13,5265,5030,10299,31,56,87,2009,3168,5179,10,17,23,2049,3245,5288,3,3,3,60,66,119,421,288,709,480,360,834,13.1,7.2,10.4,4.9,5,4.9,0,0,0,5,5,5,73.9,57.6,65.5,71.4,60.5,65.6,2.1,1.9,2,67.6,58.3,62.7,64.2,53.5,58.6,67.9,57.5,62.4,2.1,1.9,2,64.2,55.4,59.6,7,15,27,418,767,1182,0,0,0,424,781,1211,76,57,132,4437,3887,8323,5,6,15,4520,3950,8467,3,0,6,224,241,469,0,0,0,230,240,475,0,0,0,186,170,352,0,0,0,186,170,353,0,5,3,82,202,285,0,0,0,85,205,292,0,10,16,581,1165,1741,0,3,3,580,1176,1759,7,19,26,620,992,1612,0,0,0,626,1010,1633,38,35,75,2470,1449,3925,5,5
502011028,120,167,290,4099,4729,8824,289,268,559,4510,5165,9675,47,58,108,1919,1880,3797,8,3,17,1976,1943,3918,20,11,27,192,143,333,0,0,4,214,155,364,67,70,134,2109,2018,4128,16,5,19,2182,2097,4282,50,91,148,1909,2593,4498,30,34,58,1985,2716,4701,5,4,12,79,115,196,253,226,480,338,353,685,27,16.7,21.5,9.2,7,8.1,7.7,14.3,10,9.7,7.3,8.5,52.1,42.6,46.6,51.5,42.7,46.8,4.5,2.6,3.6,48.5,40.6,44.3,38,35.5,36.6,46.8,39.7,43,4.1,2.2,3.2,43.8,37.6,40.5,8,3,10,122,239,353,0,0,0,124,241,372,36,51,90,1761,1618,3375,9,6,16,1809,1673,3482,0,0,0,118,88,215,0,0,0,125,88,217,0,0,0,67,65,131,0,0,0,69,68,137,0,0,0,35,81,116,0,0,0,36,81,118,0,11,11,219,390,610,0,0,5,224,394,625,6,8,8,301,475,778,0,3,7,314,485,794,29,41,61,1197,663,1858,8,0
