SA2_CODE_2021,Ofh_Cfnc_Np_UR_One_HATSIP,Ofh_Cfnc_Np_UR_Two_HATSIP,Ofh_Cfnc_Np_UR_Three_HATSIP,Ofh_Cfnc_Np_UR_Four_HATSIP,Ofh_Cfnc_Np_UR_Five_HATSIP,Ofh_Cfnc_Np_UR_Six_m_HATSIP,Ofh_Cfnc_Tot_HATSIP,Ofh_Cfc_Np_UR_One_HATSIP,Ofh_Cfc_Np_UR_Two_HATSIP,Ofh_Cfc_Np_UR_Three_HATSIP,Ofh_Cfc_Np_UR_Four_HATSIP,Ofh_Cfc_Np_UR_Five_HATSIP,Ofh_Cfc_Np_UR_Six_m_HATSIP,Ofh_Cfc_Tot_HATSIP,Ofh_Opf_Np_UR_One_HATSIP,Ofh_Opf_Np_UR_Two_HATSIP,Ofh_Opf_Np_UR_Three_HATSIP,Ofh_Opf_Np_UR_Four_HATSIP,Ofh_Opf_Np_UR_Five_HATSIP,Ofh_Opf_Np_UR_Six_m_HATSIP,Ofh_Opf_Tot_HATSIP,Ofh_Oth_f_Np_UR_One_HATSIP,Ofh_Oth_f_Np_UR_Two_HATSIP,Ofh_Oth_f_Np_UR_Three_HATSIP,Ofh_Oth_f_Np_UR_Four_HATSIP,Ofh_Oth_f_Np_UR_Five_HATSIP,Ofh_Oth_f_Np_UR_Six_m_HATSIP,Ofh_Oth_f_Tot_HATSIP,Ofh_Tot_Np_UR_One_HATSIP,Ofh_Tot_Np_UR_Two_HATSIP,Ofh_Tot_Np_UR_Three_HATSIP,Ofh_Tot_Np_UR_Four_HATSIP,Ofh_Tot_Np_UR_Five_HATSIP,Ofh_Tot_Np_UR_Six_m_HATSIP,Ofh_Tot_Tot_HATSIP,Mul_fh_Np_UR_One_HATSIP,Mul_fh_Np_UR_Two_HATSIP,Mul_fh_Np_UR_Three_HATSIP,Mul_fh_Np_UR_Four_HATSIP,Mul_fh_Np_UR_Five_HATSIP,Mul_fh_Np_UR_Six_m_HATSIP,Mul_fh_Tot_HATSIP,Tot_fh_Np_UR_One_HATSIP,Tot_fh_Np_UR_Two_HATSIP,Tot_fh_Np_UR_Three_HATSIP,Tot_fh_Np_UR_Four_HATSIP,Tot_fh_Np_UR_Five_HATSIP,Tot_fh_Np_UR_Six_m_HATSIP,Tot_fh_Tot_HATSIP,Lone_ph_Np_UR_One_HATSIP,Lone_ph_Np_UR_Two_HATSIP,Lone_ph_Np_UR_Three_HATSIP,Lone_ph_Np_UR_Four_HATSIP,Lone_ph_Np_UR_Five_HATSIP,Lone_ph_Np_UR_Six_m_HATSIP,Lone_ph_Tot_HATSIP,Group_h_Np_UR_One_HATSIP,Group_h_Np_UR_Two_HATSIP,Group_h_Np_UR_Three_HATSIP,Group_h_Np_UR_Four_HATSIP,Group_h_Np_UR_Five_HATSIP,Group_h_Np_UR_Six_m_HATSIP,Group_h_Tot_HATSIP,Tot_Np_UR_One_HATSIP,Tot_Np_UR_Two_HATSIP,Tot_Np_UR_Three_HATSIP,Tot_Np_UR_Four_HATSIP,Tot_Np_UR_Five_HATSIP,Tot_Np_UR_Six_m_HATSIP,Tot_Tot_HATSIP,Ofh_Cfnc_Np_UR_One_Oth_h,Ofh_Cfnc_Np_UR_Two_Oth_h,Ofh_Cfnc_Np_UR_Three_Oth_h,Ofh_Cfnc_Np_UR_Four_Oth_h,Ofh_Cfnc_Np_UR_Five_Oth_h,Ofh_Cfnc_Np_UR_Six_m_Oth_h,Ofh_Cfnc_Tot_Oth_h,Ofh_Cfc_Np_UR_One_Oth_h,Ofh_Cfc_Np_UR_Two_Oth_h,Ofh_Cfc_Np_UR_Three_Oth_h,Ofh_Cfc_Np_UR_Four_Oth_h,Ofh_Cfc_Np_UR_Five_Oth_h,Ofh_Cfc_Np_UR_Six_m_Oth_h,Ofh_Cfc_Tot_Oth_h,Ofh_Opf_Np_UR_One_Oth_h,Ofh_Opf_Np_UR_Two_Oth_h,Ofh_Opf_Np_UR_Three_Oth_h,Ofh_Opf_Np_UR_Four_Oth_h,Ofh_Opf_Np_UR_Five_Oth_h,Ofh_Opf_Np_UR_Six_m_Oth_h,Ofh_Opf_Tot_Oth_h,Ofh_Oth_f_Np_UR_One_Oth_h,Ofh_Oth_f_Np_UR_Two_Oth_h,Ofh_Oth_f_Np_UR_Three_Oth_h,Ofh_Oth_f_Np_UR_Four_Oth_h,Ofh_Oth_f_Np_UR_Five_Oth_h,Ofh_Oth_f_Np_UR_Six_m_Oth_h,Ofh_Oth_f_Tot_Oth_h,Ofh_Tot_Np_UR_One_Oth_h,Ofh_Tot_Np_UR_Two_Oth_h,Ofh_Tot_Np_UR_Three_Oth_h,Ofh_Tot_Np_UR_Four_Oth_h,Ofh_Tot_Np_UR_Five_Oth_h,Ofh_Tot_Np_UR_Six_m_Oth_h,Ofh_Tot_Tot_Oth_h,Mul_fh_Np_UR_One_Oth_h,Mul_fh_Np_UR_Two_Oth_h,Mul_fh_Np_UR_Three_Oth_h,Mul_fh_Np_UR_Four_Oth_h,Mul_fh_Np_UR_Five_Oth_h,Mul_fh_Np_UR_Six_m_Oth_h,Mul_fh_Tot_Oth_h,Tot_fh_Np_UR_One_Oth_h,Tot_fh_Np_UR_Two_Oth_h,Tot_fh_Np_UR_Three_Oth_h,Tot_fh_Np_UR_Four_Oth_h,Tot_fh_Np_UR_Five_Oth_h,Tot_fh_Np_UR_Six_m_Oth_h,Tot_fh_Tot_Oth_h,Lone_ph_Np_UR_One_Oth_h,Lone_ph_Np_UR_Two_Oth_h,Lone_ph_Np_UR_Three_Oth_h,Lone_ph_Np_UR_Four_Oth_h,Lone_ph_Np_UR_Five_Oth_h,Lone_ph_Np_UR_Six_m_Oth_h,Lone_ph_Tot_Oth_h,Group_h_Np_UR_One_Oth_h,Group_h_Np_UR_Two_Oth_h,Group_h_Np_UR_Three_Oth_h,Group_h_Np_UR_Four_Oth_h,Group_h_Np_UR_Five_Oth_h,Group_h_Np_UR_Six_m_Oth_h,Group_h_Tot_Oth_h,Tot_Np_UR_One_Oth_h,Tot_Np_UR_Two_Oth_h,Tot_Np_UR_Three_Oth_h,Tot_Np_UR_Four_Oth_h,Tot_Np_UR_Five_Oth_h,Tot_Np_UR_Six_m_Oth_h,Tot_Tot_Oth_h
511011274,..,39,6,0,0,0,44,..,..,22,24,17,8,72,..,23,21,7,14,4,62,..,3,0,0,0,0,5,..,65,45,36,26,18,184,..,..,..,4,6,0,9,..,65,45,36,31,17,187,31,..,..,..,..,..,31,..,6,0,0,0,0,6,31,74,46,36,31,17,231,..,1218,42,6,0,0,1261,..,..,356,439,184,77,1051,..,187,115,44,14,6,368,..,33,0,0,0,0,41,..,1441,508,480,203,81,2717,..,..,..,15,11,17,43,..,1441,508,500,217,94,2760,1273,..,..,..,..,..,1273,..,99,16,4,0,0,114,1273,1542,528,495,219,94,4154
511011275,..,22,0,0,0,0,22,..,..,6,6,3,0,12,..,5,5,0,0,0,9,..,0,0,0,0,0,0,..,24,7,3,4,0,49,..,..,..,0,0,0,0,..,24,7,3,4,5,51,12,..,..,..,..,..,12,..,0,0,0,0,0,0,12,29,7,3,4,5,63,..,412,8,0,0,0,420,..,..,111,161,77,23,377,..,45,20,10,5,0,79,..,3,0,0,0,0,3,..,466,138,170,80,30,881,..,..,..,8,0,9,6,..,466,138,174,80,35,895,408,..,..,..,..,..,408,..,29,0,0,0,0,32,408,491,142,174,80,35,1331
511021276,..,54,0,4,0,0,59,..,..,17,27,12,17,71,..,27,27,15,9,10,82,..,4,0,0,0,0,10,..,81,44,42,24,23,209,..,..,..,4,0,11,13,..,81,44,43,22,35,223,86,..,..,..,..,..,86,..,6,4,0,0,0,6,86,83,48,43,22,35,318,..,382,22,8,0,0,403,..,..,103,145,48,13,305,..,59,29,5,4,4,100,..,11,0,0,0,0,13,..,449,152,155,50,19,828,..,..,..,6,0,6,16,..,449,152,161,52,23,838,451,..,..,..,..,..,451,..,40,3,0,6,0,53,451,491,161,161,58,23,1340
511021277,..,28,0,0,0,0,32,..,..,10,13,4,5,34,..,11,9,3,0,0,22,..,5,0,0,0,0,7,..,42,16,21,8,9,89,..,..,..,0,0,4,4,..,42,16,21,8,14,92,35,..,..,..,..,..,35,..,0,0,3,0,0,3,35,42,16,25,8,14,131,..,433,22,15,4,0,473,..,..,113,169,66,18,373,..,39,25,7,0,0,72,..,4,5,0,0,0,7,..,478,160,187,79,22,931,..,..,..,4,8,9,19,..,478,160,197,82,27,946,454,..,..,..,..,..,454,..,59,23,11,9,4,104,454,532,184,205,92,33,1498
511031278,..,40,0,4,0,0,46,..,..,17,24,18,17,74,..,19,21,7,6,3,61,..,0,0,0,0,0,3,..,62,38,37,31,17,186,..,..,..,4,5,8,15,..,62,38,40,35,28,194,44,..,..,..,..,..,44,..,8,0,0,0,0,7,44,67,38,37,35,28,253,..,473,27,3,0,0,504,..,..,175,226,101,32,535,..,117,82,31,8,4,240,..,20,4,0,0,0,24,..,605,288,258,106,41,1305,..,..,..,8,4,11,26,..,605,288,268,114,50,1325,654,..,..,..,..,..,654,..,76,15,0,0,0,90,654,685,305,267,115,51,2073
511031279,..,58,4,0,0,0,60,..,..,22,35,29,24,108,..,15,18,13,10,7,66,..,0,0,0,0,0,0,..,78,44,46,38,27,234,..,..,..,5,5,9,15,..,78,44,48,45,37,255,64,..,..,..,..,..,64,..,10,0,0,0,0,14,64,87,48,49,45,42,329,..,994,43,10,0,0,1055,..,..,478,535,265,108,1387,..,161,93,46,18,6,326,..,42,8,4,0,0,56,..,1195,629,596,281,116,2818,..,..,..,12,13,23,47,..,1195,629,609,289,141,2868,1200,..,..,..,..,..,1200,..,107,28,4,4,0,145,1200,1307,659,613,294,141,4209
511031280,..,24,0,0,0,0,33,..,..,17,25,6,6,61,..,10,22,8,7,5,49,..,3,0,0,0,0,3,..,39,44,29,15,12,147,..,..,..,6,0,8,12,..,39,44,35,18,18,155,30,..,..,..,..,..,30,..,6,0,0,0,0,7,30,48,45,34,18,18,190,..,721,34,6,0,0,765,..,..,354,453,181,59,1050,..,105,76,31,13,3,229,..,18,0,0,0,0,22,..,842,470,493,190,64,2062,..,..,..,8,4,9,24,..,842,470,506,201,73,2088,727,..,..,..,..,..,727,..,72,16,4,0,0,101,727,918,489,508,199,76,2911
511031281,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0
511031282,..,28,3,0,0,0,35,..,..,12,19,6,5,39,..,15,16,6,4,3,41,..,6,0,0,0,0,9,..,49,35,25,10,4,126,..,..,..,0,0,0,5,..,49,35,27,12,8,128,38,..,..,..,..,..,38,..,5,0,0,0,0,10,38,53,39,27,12,10,182,..,328,17,0,0,0,341,..,..,103,97,43,29,264,..,58,30,16,4,0,113,..,12,0,0,0,0,12,..,395,146,111,46,29,728,..,..,..,4,0,4,10,..,395,146,115,49,31,738,452,..,..,..,..,..,452,..,27,0,0,0,0,29,452,423,148,115,49,34,1220
511031283,..,44,15,4,0,0,61,..,..,30,25,31,32,120,..,18,26,14,6,13,85,..,14,10,0,0,0,18,..,71,75,49,44,45,288,..,..,..,8,17,45,66,..,71,75,55,58,93,354,71,..,..,..,..,..,71,..,8,0,0,0,0,8,71,77,75,55,58,93,434,..,132,8,0,0,0,141,..,..,25,36,16,5,92,..,11,3,3,0,0,20,..,5,0,0,0,0,3,..,147,39,43,16,5,258,..,..,..,0,0,0,0,..,147,39,44,16,5,258,207,..,..,..,..,..,207,..,10,0,0,0,0,10,207,163,40,44,16,5,476
511031284,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0
511041285,..,57,5,0,0,0,69,..,..,35,23,16,14,86,..,49,35,37,11,3,135,..,14,4,0,0,0,20,..,116,75,63,29,21,305,..,..,..,3,5,14,22,..,116,75,67,32,33,329,142,..,..,..,..,..,142,..,17,4,0,0,0,22,142,135,76,67,32,38,488,..,1156,51,3,0,0,1214,..,..,297,289,108,37,733,..,268,119,32,9,8,428,..,37,4,0,0,0,40,..,1462,467,325,117,45,2422,..,..,..,8,9,6,27,..,1462,467,333,126,56,2451,1807,..,..,..,..,..,1807,..,122,19,0,0,0,142,1807,1591,485,333,126,56,4401
511041286,..,46,8,0,0,0,56,..,..,22,28,20,25,86,..,21,39,28,12,15,114,..,9,0,0,0,0,9,..,79,62,57,29,42,266,..,..,..,3,8,12,22,..,79,62,59,36,53,291,56,..,..,..,..,..,56,..,5,0,0,0,0,14,56,85,65,59,36,53,348,..,616,29,4,0,0,646,..,..,209,271,124,46,649,..,119,83,30,7,3,249,..,23,0,0,0,0,30,..,755,327,304,136,49,1573,..,..,..,20,5,19,45,..,755,327,328,141,70,1617,506,..,..,..,..,..,506,..,45,0,0,0,0,43,506,800,324,326,141,70,2169
511041287,..,53,3,3,0,0,53,..,..,25,36,30,17,108,..,13,19,17,7,10,65,..,0,4,0,0,0,6,..,63,53,57,37,22,230,..,..,..,4,4,7,18,..,63,53,68,42,31,255,28,..,..,..,..,..,28,..,15,0,0,0,0,9,28,72,54,68,42,31,295,..,798,33,0,0,0,831,..,..,289,398,157,39,874,..,111,110,37,3,3,263,..,19,3,0,0,0,26,..,934,436,434,156,38,1997,..,..,..,6,12,8,28,..,934,436,443,173,47,2028,517,..,..,..,..,..,517,..,39,11,0,0,0,57,517,972,446,445,173,47,2605
511041288,..,44,3,0,0,0,45,..,..,15,25,21,16,76,..,20,21,13,5,3,68,..,4,4,0,0,0,14,..,67,43,39,25,21,207,..,..,..,4,3,7,10,..,67,43,42,31,27,211,28,..,..,..,..,..,28,..,5,0,0,0,0,3,28,76,49,42,31,27,251,..,1006,47,8,0,0,1055,..,..,386,442,211,74,1111,..,144,113,49,11,10,332,..,24,0,0,0,0,25,..,1177,548,499,221,86,2522,..,..,..,11,10,10,32,..,1177,548,504,235,96,2560,809,..,..,..,..,..,809,..,74,13,0,0,0,92,809,1254,560,506,235,96,3462
511041289,..,12,0,0,0,0,12,..,..,0,11,8,0,20,..,3,7,4,0,0,18,..,0,0,0,0,0,0,..,18,17,14,8,0,58,..,..,..,0,0,0,0,..,18,17,14,8,3,57,14,..,..,..,..,..,14,..,0,0,0,0,0,0,14,17,17,14,8,3,69,..,496,13,0,0,0,508,..,..,109,110,63,14,292,..,53,31,15,0,0,100,..,7,4,0,0,0,6,..,551,153,120,59,14,907,..,..,..,6,0,0,8,..,551,153,129,62,18,914,426,..,..,..,..,..,426,..,21,0,0,0,0,24,426,573,158,131,68,18,1365
511041290,..,34,0,0,0,0,37,..,..,11,13,11,6,41,..,14,27,10,7,6,64,..,12,4,0,0,0,17,..,55,44,24,16,18,162,..,..,..,0,6,10,16,..,55,44,26,19,30,176,51,..,..,..,..,..,51,..,3,0,0,0,0,10,51,59,48,26,21,30,230,..,135,7,0,0,0,146,..,..,18,10,9,3,40,..,13,0,0,0,0,25,..,5,0,0,0,0,5,..,150,32,12,9,3,207,..,..,..,0,0,4,4,..,150,32,16,11,3,214,223,..,..,..,..,..,223,..,17,5,0,0,0,17,223,174,33,18,11,3,448
511041291,..,19,0,0,0,0,18,..,..,12,3,0,4,25,..,12,9,0,0,0,19,..,0,0,0,0,0,0,..,27,21,6,0,4,60,..,..,..,0,0,8,3,..,27,21,7,0,10,70,26,..,..,..,..,..,26,..,3,0,0,0,0,3,26,32,21,7,0,10,94,..,450,9,0,0,0,463,..,..,71,123,54,16,272,..,33,12,10,3,0,61,..,6,0,0,0,0,6,..,491,100,129,53,16,791,..,..,..,3,4,3,13,..,491,100,140,58,22,806,426,..,..,..,..,..,426,..,12,0,0,0,0,12,426,500,100,140,58,22,1244
511041292,..,15,3,0,0,0,20,..,..,9,22,12,6,42,..,6,10,10,4,3,32,..,0,0,0,0,0,0,..,24,21,33,10,9,96,..,..,..,0,4,6,8,..,24,21,33,15,14,105,31,..,..,..,..,..,31,..,3,0,0,0,0,3,31,26,21,33,15,14,135,..,736,26,3,0,0,760,..,..,137,154,91,26,411,..,67,23,13,0,0,101,..,8,0,0,0,0,14,..,809,190,169,92,28,1286,..,..,..,5,0,10,17,..,809,190,176,91,41,1305,539,..,..,..,..,..,539,..,34,4,0,0,0,35,539,843,185,176,91,41,1883
597979799,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,3,0,0,0,0,3
599999499,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0
