SA2_CODE_2021,PreSch_Indig_M,PreSch_Indig_F,PreSch_Indig_P,PreSch_NonInd_M,PreSch_NonInd_F,PreSch_NonInd_P,PreSch_Indig_st_nsM,PreSch_Indig_st_nsF,PreSch_Indig_st_nsP,PreSch_TotM,PreSch_TotF,PreSch_TotP,Prim_Indig_M,Prim_Indig_F,Prim_Indig_P,Prim_NonInd_M,Prim_NonInd_F,Prim_NonInd_P,Prim_Indig_st_nsM,Prim_Indig_st_nsF,Prim_Indig_st_nsP,Prim_TotM,Prim_TotF,Prim_TotP,Sec_Indig_M,Sec_Indig_F,Sec_Indig_P,Sec_NonInd_M,Sec_NonInd_F,Sec_NonInd_P,Sec_Indig_st_nsM,Sec_Indig_st_nsF,Sec_Indig_st_nsP,Sec_TotM,Sec_TotF,Sec_TotP,TVE_TAFE_ptp_FT_15_24_Ind_M,TVE_TAFE_ptp_FT_15_24_Ind_F,TVE_TAFE_ptp_FT_15_24_Ind_P,TVE_TAFE_ptp_FT_15_24_NoInd_M,TVE_TAFE_ptp_FT_15_24_NoInd_F,TVE_TAFE_ptp_FT_15_24_NoInd_P,TVE_TAFE_ptp_FT_15_24_In_ns_M,TVE_TAFE_ptp_FT_15_24_In_ns_F,TVE_TAFE_ptp_FT_15_24_In_ns_P,TVE_TAFE_ptp_FT_15_24_Tot_M,TVE_TAFE_ptp_FT_15_24_Tot_F,TVE_TAFE_ptp_FT_15_24_Tot_P,TVE_TAFE_ptp_FT_25_ov_Ind_M,TVE_TAFE_ptp_FT_25_ov_Ind_F,TVE_TAFE_ptp_FT_25_ov_Ind_P,TVE_TAFE_ptp_FT_25_ov_NoInd_M,TVE_TAFE_ptp_FT_25_ov_NoInd_F,TVE_TAFE_ptp_FT_25_ov_NoInd_P,TVE_TAFE_ptp_FT_25_ov_In_ns_M,TVE_TAFE_ptp_FT_25_ov_In_ns_F,TVE_TAFE_ptp_FT_25_ov_In_ns_P,TVE_TAFE_ptp_FT_25_ov_Tot_M,TVE_TAFE_ptp_FT_25_ov_Tot_F,TVE_TAFE_ptp_FT_25_ov_Tot_P,TVE_TAFE_ptp_PT_15_24_Ind_M,TVE_TAFE_ptp_PT_15_24_Ind_F,TVE_TAFE_ptp_PT_15_24_Ind_P,TVE_TAFE_ptp_PT_15_24_NoInd_M,TVE_TAFE_ptp_PT_15_24_NoInd_F,TVE_TAFE_ptp_PT_15_24_NoInd_P,TVE_TAFE_ptp_PT_15_24_In_ns_M,TVE_TAFE_ptp_PT_15_24_In_ns_F,TVE_TAFE_ptp_PT_15_24_In_ns_P,TVE_TAFE_ptp_PT_15_24_Tot_M,TVE_TAFE_ptp_PT_15_24_Tot_F,TVE_TAFE_ptp_PT_15_24_Tot_P,TVE_TAFE_ptp_PT_25_ov_Ind_M,TVE_TAFE_ptp_PT_25_ov_Ind_F,TVE_TAFE_ptp_PT_25_ov_Ind_P,TVE_TAFE_ptp_PT_25_ov_NoInd_M,TVE_TAFE_ptp_PT_25_ov_NoInd_F,TVE_TAFE_ptp_PT_25_ov_NoInd_P,TVE_TAFE_ptp_PT_25_ov_In_ns_M,TVE_TAFE_ptp_PT_25_ov_In_ns_F,TVE_TAFE_ptp_PT_25_ov_In_ns_P,TVE_TAFE_ptp_PT_25_ov_Tot_M,TVE_TAFE_ptp_PT_25_ov_Tot_F,TVE_TAFE_ptp_PT_25_ov_Tot_P,TVE_TAFE_ptp_FT_PT_Ind_M,TVE_TAFE_ptp_FT_PT_Ind_F,TVE_TAFE_ptp_FT_PT_Ind_P,TVE_TAFE_ptp_FT_PT_NoInd_M,TVE_TAFE_ptp_FT_PT_NoInd_F,TVE_TAFE_ptp_FT_PT_NoInd_P,TVE_TAFE_ptp_FT_PT_In_ns_M,TVE_TAFE_ptp_FT_PT_In_ns_F,TVE_TAFE_ptp_FT_PT_In_ns_P,TVE_TAFE_ptp_FT_PT_Tot_M,TVE_TAFE_ptp_FT_PT_Tot_F,TVE_TAFE_ptp_FT_PT_Tot_P,TVE_TAFE_ptp_TVETAFE_Ind_M,TVE_TAFE_ptp_TVETAFE_Ind_F,TVE_TAFE_ptp_TVETAFE_Ind_P,TVE_TAFE_ptp_TVETAFE_NoInd_M,TVE_TAFE_ptp_TVETAFE_NoInd_F,TVE_TAFE_ptp_TVETAFE_NoInd_P,TVE_TAFE_ptp_TVETAFE_In_ns_M,TVE_TAFE_ptp_TVETAFE_In_ns_F,TVE_TAFE_ptp_TVETAFE_In_ns_P,TVE_TAFE_ptp_TVETAFE_Tot_M,TVE_TAFE_ptp_TVETAFE_Tot_F,TVE_TAFE_ptp_TVETAFE_Tot_P,Uni_he_FT_15_24_Ind_M,Uni_he_FT_15_24_Ind_F,Uni_he_FT_15_24_Ind_P,Uni_he_FT_15_24_NoInd_M,Uni_he_FT_15_24_NoInd_F,Uni_he_FT_15_24_NoInd_P,Uni_he_FT_15_24_In_ns_M,Uni_he_FT_15_24_In_ns_F,Uni_he_FT_15_24_In_ns_P,Uni_he_FT_15_24_Tot_M,Uni_he_FT_15_24_Tot_F,Uni_he_FT_15_24_Tot_P,Uni_he_FT_25_ov_Ind_M,Uni_he_FT_25_ov_Ind_F,Uni_he_FT_25_ov_Ind_P,Uni_he_FT_25_ov_NoInd_M,Uni_he_FT_25_ov_NoInd_F,Uni_he_FT_25_ov_NoInd_P,Uni_he_FT_25_ov_In_ns_M,Uni_he_FT_25_ov_In_ns_F,Uni_he_FT_25_ov_In_ns_P,Uni_he_FT_25_ov_Tot_M,Uni_he_FT_25_ov_Tot_F,Uni_he_FT_25_ov_Tot_P,Uni_he_PT_15_24_Ind_M,Uni_he_PT_15_24_Ind_F,Uni_he_PT_15_24_Ind_P,Uni_he_PT_15_24_NoInd_M,Uni_he_PT_15_24_NoInd_F,Uni_he_PT_15_24_NoInd_P,Uni_he_PT_15_24_In_ns_M,Uni_he_PT_15_24_In_ns_F,Uni_he_PT_15_24_In_ns_P,Uni_he_PT_15_24_Tot_M,Uni_he_PT_15_24_Tot_F,Uni_he_PT_15_24_Tot_P,Uni_he_PT_25_ov_Ind_M,Uni_he_PT_25_ov_Ind_F,Uni_he_PT_25_ov_Ind_P,Uni_he_PT_25_ov_NoInd_M,Uni_he_PT_25_ov_NoInd_F,Uni_he_PT_25_ov_NoInd_P,Uni_he_PT_25_ov_In_ns_M,Uni_he_PT_25_ov_In_ns_F,Uni_he_PT_25_ov_In_ns_P,Uni_he_PT_25_ov_Tot_M,Uni_he_PT_25_ov_Tot_F,Uni_he_PT_25_ov_Tot_P,Uni_he_FTPT_ss_ns_Ind_M,Uni_he_FTPT_ss_ns_Ind_F,Uni_he_FTPT_ss_ns_Ind_P,Uni_he_FTPT_ss_ns_NoInd_M,Uni_he_FTPT_ss_ns_NoInd_F,Uni_he_FTPT_ss_ns_NoInd_P,Uni_he_FTPT_ss_ns_In_ns_M,Uni_he_FTPT_ss_ns_In_ns_F,Uni_he_FTPT_ss_ns_In_ns_P,Uni_he_FTPT_ss_ns_Tot_M,Uni_he_FTPT_ss_ns_Tot_F,Uni_he_FTPT_ss_ns_Tot_P,Uni_he_Tot_Uni_he_Ind_M,Uni_he_Tot_Uni_he_Ind_F,Uni_he_Tot_Uni_he_Ind_P,Uni_he_Tot_Uni_he_NoInd_M,Uni_he_Tot_Uni_he_NoInd_F,Uni_he_Tot_Uni_he_NoInd_P,Uni_he_Tot_Uni_he_In_ns_M,Uni_he_Tot_Uni_he_In_ns_F,Uni_he_Tot_Uni_he_In_ns_P,Uni_he_Tot_Uni_he_Tot_M,Uni_he_Tot_Uni_he_Tot_F,Uni_he_Tot_Uni_he_Tot_P,Ter_Tot_Ter_Ind_M,Ter_Tot_Ter_Ind_F,Ter_Tot_Ter_Ind_P,Ter_Tot_Ter_NonInd_M,Ter_Tot_Ter_NonInd_F,Ter_Tot_Ter_NonInd_P,Ter_Tot_Ter_IndSt_ns_M,Ter_Tot_Ter_IndSt_ns_F,Ter_Tot_Ter_IndSt_ns_P,Ter_Tot_Ter_Tot_M,Ter_Tot_Ter_Tot_F,Ter_Tot_Ter_Tot_P,OEI_Ind_M,OEI_Ind_F,OEI_Ind_P,OEI_NonInd_M,OEI_NonInd_F,OEI_NonInd_P,OEI_IndSt_nsM,OEI_IndSt_nsF
505031099,11,9,21,199,207,399,0,0,0,206,215,427,60,36,103,1170,1079,2244,4,4,4,1234,1121,2351,46,31,77,975,881,1858,7,3,9,1026,915,1944,0,3,3,57,73,133,0,0,0,57,72,135,0,0,0,24,82,109,0,0,0,24,83,105,0,0,3,87,66,151,0,0,0,93,64,153,0,3,6,77,151,232,0,0,0,82,157,242,0,0,0,0,4,0,0,0,0,0,4,0,3,13,15,255,373,625,0,0,0,254,383,639,5,0,6,141,228,369,0,0,0,147,231,371,0,5,5,61,101,158,0,0,0,60,108,164,0,0,0,24,54,76,0,0,0,26,54,80,0,3,6,74,116,189,0,0,0,78,120,194,0,0,0,0,0,0,0,0,0,0,0,0,7,10,19,300,498,799,0,0,0,303,511,817,12,25,37,549,874,1418,0,0,0,562,889,1453,3,8,11,105,140,243,0,0
505031100,9,9,13,204,223,420,0,0,0,213,230,438,33,28,57,1070,1024,2091,0,4,3,1101,1058,2159,12,17,28,775,757,1534,0,0,0,789,776,1562,0,3,3,54,52,102,0,0,0,54,52,104,0,0,0,21,46,60,0,0,0,21,47,69,0,0,0,77,44,121,0,0,0,79,44,118,0,3,3,56,96,150,0,0,0,56,100,150,0,0,0,0,0,6,0,0,0,0,0,6,0,10,9,202,239,441,0,0,0,206,243,445,4,0,7,138,216,353,0,0,0,138,216,356,0,0,0,37,109,146,0,0,0,37,110,146,0,0,0,26,40,73,0,0,0,26,40,73,0,0,0,76,137,209,0,0,0,76,141,216,0,0,0,3,3,3,0,0,0,3,3,3,4,3,6,278,507,785,0,0,0,282,510,792,0,16,19,485,745,1227,0,0,0,482,758,1244,4,0,4,81,133,215,0,0
505031101,7,6,12,144,130,270,0,0,0,153,132,288,33,39,68,642,583,1228,0,0,0,670,623,1299,26,21,44,446,383,827,0,0,0,475,404,881,0,0,3,41,35,79,0,0,0,44,34,83,0,0,0,29,55,82,0,0,0,29,56,81,4,0,3,40,26,70,0,0,0,42,31,70,0,0,0,43,86,133,0,0,0,43,86,133,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,156,207,360,0,0,0,162,207,370,0,3,3,77,119,195,0,0,0,77,119,196,0,0,0,61,81,141,0,0,0,61,79,142,0,0,0,19,20,39,0,0,0,19,20,39,0,0,3,50,99,147,0,0,0,50,99,148,0,0,0,0,0,3,0,0,0,0,0,3,0,6,3,202,319,523,0,0,0,203,320,527,0,7,11,359,524,882,0,0,0,366,534,899,0,6,4,60,89,153,0,0
505031102,5,9,16,60,52,112,0,6,6,66,64,131,16,23,39,362,319,684,0,4,4,378,341,725,15,13,28,283,264,546,5,7,10,303,284,587,0,4,4,27,34,62,0,0,0,27,38,68,0,0,0,37,51,88,0,0,0,37,59,91,0,6,6,21,16,39,0,0,0,21,14,40,0,0,0,41,75,116,0,0,0,41,79,116,0,0,0,0,0,0,0,0,0,0,0,3,0,9,9,124,180,303,0,0,0,124,195,314,0,0,0,57,102,163,0,0,0,57,102,163,0,0,0,36,35,70,0,0,0,36,35,70,0,0,0,15,16,30,0,0,0,15,16,30,0,0,0,18,36,53,0,0,0,18,36,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,194,321,0,0,0,130,194,321,0,9,9,251,377,628,0,0,0,251,388,637,4,3,4,54,70,124,0,0
505031104,4,5,10,77,83,157,0,0,0,84,84,167,17,7,22,431,387,817,0,0,0,446,400,843,12,7,26,323,360,681,0,0,0,343,366,714,0,0,0,28,39,59,0,0,0,28,39,59,0,0,0,14,41,60,0,0,0,18,41,55,0,0,0,33,16,46,0,0,0,34,16,46,0,0,0,38,48,84,0,0,0,38,51,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,112,136,252,0,0,0,113,140,252,0,4,5,104,121,221,0,0,0,102,121,226,0,0,0,26,31,51,0,0,0,26,31,51,0,0,0,20,10,36,0,0,0,20,10,36,0,0,0,30,46,72,0,0,0,30,46,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,177,205,382,0,0,0,178,209,388,3,6,8,291,349,633,0,0,0,290,352,640,0,7,9,39,67,114,0,0
505031105,7,7,10,162,129,294,0,0,0,173,142,311,30,28,52,916,792,1713,7,3,6,952,826,1774,14,18,33,918,833,1747,6,8,12,935,861,1792,0,0,4,64,61,128,0,0,0,68,65,134,0,0,0,13,37,51,0,0,0,13,37,51,0,0,4,83,48,135,0,0,0,87,52,140,0,0,0,47,100,153,0,0,0,49,100,153,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,219,253,470,0,0,0,218,253,480,7,0,8,202,281,488,0,0,0,206,282,492,0,6,4,43,88,132,0,0,0,45,93,132,0,3,0,53,60,111,0,0,0,51,64,114,0,0,0,53,150,203,0,0,0,53,150,203,0,0,0,0,0,0,0,0,0,0,0,0,9,7,13,351,582,926,0,0,0,355,588,946,14,6,20,565,832,1398,0,0,0,580,846,1423,0,0,0,65,95,166,0,0
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031107,8,3,4,133,99,236,0,0,0,136,105,243,6,13,22,727,747,1475,0,0,3,743,762,1497,3,4,12,585,542,1127,5,6,7,590,554,1145,0,0,0,39,23,60,0,0,0,37,23,65,0,0,0,7,24,41,0,0,0,7,24,41,0,0,3,47,31,76,0,0,0,49,35,79,0,0,0,46,64,106,0,0,0,41,64,107,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,137,152,287,0,0,0,143,153,293,0,0,0,127,159,285,0,0,0,124,164,289,0,0,0,35,59,99,0,0,0,35,60,94,0,3,3,18,33,55,0,0,0,18,38,57,0,0,4,41,94,134,0,0,0,43,98,136,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,221,352,570,0,0,0,225,355,581,10,5,16,359,500,861,0,0,0,369,507,871,0,3,3,45,65,104,0,0
505031255,5,0,6,192,158,352,0,0,0,199,157,359,19,25,42,787,824,1614,0,0,4,815,851,1664,13,11,20,434,436,869,5,0,3,446,450,899,0,0,0,34,26,61,0,0,0,35,26,60,0,0,0,20,39,53,0,0,0,20,39,53,3,0,3,43,25,70,0,0,0,44,25,69,0,0,0,55,107,159,0,0,0,55,107,159,0,0,0,0,0,3,0,0,0,0,0,3,6,0,6,147,201,350,0,0,0,154,201,356,0,5,3,68,109,180,0,0,0,69,111,183,0,0,0,50,74,121,0,0,0,50,75,124,0,0,0,16,25,40,0,0,0,16,30,45,0,0,0,66,117,176,0,0,0,66,119,182,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,200,325,524,0,0,0,204,332,535,6,9,11,350,529,876,0,0,0,356,535,890,0,0,3,67,122,188,0,0
505031256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,33,54,0,0,0,25,33,61,0,0,0,29,37,71,0,0,0,29,37,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,11,0,0,0,3,7,11,0,0,0,6,4,12,0,0,0,6,4,12,0,0,0,0,4,6,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,23,0,0,0,8,14,23,0,0,0,16,20,37,0,0,0,16,20,35,0,0,0,0,4,4,0,0
505031257,7,12,14,33,33,66,0,0,0,41,43,80,24,16,34,178,186,365,0,0,0,206,206,405,18,5,25,121,100,220,0,0,0,136,107,241,0,0,0,5,7,9,0,0,0,5,7,12,0,3,3,4,15,16,0,0,0,4,19,21,0,0,0,6,10,21,0,0,0,8,10,23,0,4,4,7,16,25,0,0,0,7,18,30,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,27,46,77,0,0,0,26,53,79,0,0,0,9,8,16,0,0,0,9,8,16,0,0,0,5,13,19,0,0,0,5,13,19,0,0,0,7,3,6,0,0,0,7,3,6,4,0,3,9,19,28,0,0,0,9,23,30,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,20,47,69,0,0,0,26,50,73,3,7,8,48,95,145,0,0,0,53,102,154,0,4,3,18,33,48,0,0
505031258,5,13,19,106,112,217,0,0,0,115,125,239,47,34,84,614,592,1205,3,0,9,664,636,1297,14,20,30,403,359,763,0,4,6,415,380,798,0,4,4,27,28,54,0,0,0,27,29,60,0,0,0,17,35,53,0,0,0,17,38,54,0,0,0,38,15,55,0,0,0,38,19,54,0,3,3,36,58,94,0,0,0,36,60,100,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,119,136,258,0,0,0,119,146,270,5,0,5,23,54,77,4,0,4,26,56,84,0,0,0,14,41,54,0,0,0,14,45,56,0,0,3,10,13,16,0,0,0,12,12,21,0,3,3,30,62,95,0,0,0,30,69,97,0,0,0,0,0,0,0,0,0,0,0,0,4,5,10,75,173,249,4,0,4,82,178,264,4,15,21,197,310,507,4,0,4,204,328,531,0,0,3,45,56,101,0,0
505031303,4,3,6,118,125,240,0,0,0,118,132,245,12,12,27,623,611,1236,0,4,6,637,627,1264,0,10,13,465,504,976,0,0,0,472,514,987,4,0,0,35,16,53,0,0,0,39,20,58,0,0,0,17,33,45,0,0,0,14,33,48,0,0,0,42,14,52,0,0,0,44,14,54,0,0,0,44,65,105,0,0,0,44,65,105,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,135,130,264,0,0,0,138,137,272,0,0,0,96,152,250,0,0,0,96,156,255,0,3,3,16,56,74,0,0,0,17,59,75,0,0,0,24,35,56,0,0,0,24,35,56,0,0,0,21,64,82,0,0,0,21,64,82,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,156,310,466,0,0,0,153,314,469,4,3,8,289,438,733,0,0,0,292,444,742,0,0,0,51,79,131,0,0
505031304,3,4,8,203,171,378,0,0,0,207,181,381,11,10,22,918,819,1737,0,0,0,927,828,1755,9,13,19,650,598,1248,3,0,3,657,611,1272,0,0,0,34,40,74,0,0,0,37,40,79,0,0,0,27,46,68,0,0,0,27,45,73,0,0,0,53,22,69,0,0,0,51,20,73,0,0,0,41,93,135,0,0,0,41,93,135,0,0,0,0,0,3,0,0,0,0,0,3,4,0,3,163,195,351,0,0,3,163,200,359,0,4,4,163,212,378,0,0,0,163,223,381,0,0,0,41,54,96,0,0,0,42,54,98,0,0,0,36,32,71,0,0,0,36,32,71,0,0,0,58,88,145,0,0,0,60,88,144,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,296,386,684,0,0,4,301,398,691,5,3,12,454,582,1039,6,3,4,465,592,1050,0,0,3,74,92,166,0,0
505031305,0,0,7,151,109,252,0,0,0,150,110,263,7,12,21,746,703,1452,0,0,0,754,723,1472,9,8,16,670,677,1345,3,0,0,676,687,1360,0,0,0,30,17,53,0,0,0,30,17,53,0,0,0,9,37,47,0,0,0,9,37,47,0,0,0,44,21,68,0,0,0,46,21,70,0,0,0,36,57,93,0,0,0,36,57,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,137,260,0,0,0,125,137,260,0,0,0,198,238,436,0,0,0,201,238,437,0,0,0,47,52,102,0,0,0,47,52,102,0,0,0,43,45,87,0,0,0,43,45,87,0,0,0,44,89,132,0,0,0,44,91,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,332,426,758,0,0,0,333,430,758,0,0,3,454,565,1019,0,0,0,454,567,1020,0,0,4,51,69,118,0,0
505031306,5,10,10,148,153,303,0,0,0,155,164,321,25,19,49,652,615,1271,3,0,4,682,638,1319,10,18,30,449,442,892,0,0,0,463,461,922,0,0,0,27,29,55,0,0,0,27,27,56,0,0,0,20,30,46,0,0,0,20,34,47,0,0,0,35,31,66,0,0,0,35,33,68,0,0,0,53,97,141,0,0,0,53,93,142,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,137,181,319,0,0,0,137,186,319,0,3,3,85,122,206,0,0,0,85,124,211,0,0,0,27,63,94,0,0,0,27,63,95,0,0,0,25,29,61,0,0,0,25,29,61,0,5,0,54,109,155,0,0,0,51,108,159,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,190,320,508,0,0,0,193,327,518,0,8,10,329,500,834,0,0,0,332,511,842,0,0,0,59,70,128,0,0
506011110,14,26,40,216,180,396,0,3,3,231,205,441,96,99,193,974,915,1888,8,6,3,1077,1015,2088,70,62,131,669,586,1258,4,0,4,740,653,1393,5,7,9,49,66,116,0,0,0,51,71,126,0,3,3,44,73,120,0,0,0,44,80,122,4,3,12,61,60,117,0,0,0,62,62,125,10,4,13,76,145,222,0,0,0,82,152,238,0,0,0,0,3,3,0,0,0,0,3,3,12,22,29,228,350,579,5,0,5,247,368,613,0,0,0,77,153,237,0,0,0,83,153,239,6,3,10,55,92,145,0,0,0,57,102,157,0,0,0,19,31,50,0,0,0,19,31,50,3,3,11,54,123,173,0,0,0,56,129,187,0,0,0,0,3,5,0,0,0,0,3,5,6,10,20,210,403,610,0,0,0,215,415,632,20,31,52,436,754,1189,5,0,5,456,783,1245,3,7,11,104,161,266,0,0
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,3,4,7,51,41,90,0,0,0,55,47,103,18,14,27,213,227,439,0,0,0,227,242,471,11,19,29,170,192,360,0,0,3,183,206,394,5,0,5,11,9,23,0,0,0,16,9,22,0,0,0,10,10,23,0,0,0,10,11,22,0,0,0,17,18,32,0,0,0,17,18,32,0,5,3,22,39,63,0,0,0,21,40,65,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,59,75,132,0,0,0,60,80,144,6,0,6,31,35,71,0,0,0,34,35,70,0,4,4,12,29,39,0,0,0,12,30,43,0,0,0,0,14,17,0,0,0,0,14,17,0,0,0,13,20,34,0,0,0,13,26,34,0,0,0,0,0,0,0,0,0,0,0,0,6,7,7,54,96,160,0,0,0,60,104,164,9,10,12,119,172,295,0,0,0,123,186,304,0,0,4,18,34,54,0,0
506011114,6,6,10,63,61,120,0,0,0,69,63,137,40,29,68,388,385,771,0,0,0,428,409,842,12,16,35,308,312,620,0,0,0,331,329,660,0,0,0,22,28,53,0,0,0,22,30,53,0,3,3,18,34,51,0,0,0,18,34,56,4,0,5,41,27,68,0,0,0,43,26,68,0,0,0,35,48,90,0,0,0,35,55,90,0,0,0,0,0,0,0,0,0,0,0,0,4,3,11,124,138,258,0,0,0,127,147,269,0,5,8,49,65,114,0,0,0,53,71,123,0,0,0,21,43,63,0,0,0,26,43,71,0,0,0,19,20,43,0,0,0,19,20,43,0,3,3,17,44,65,0,0,0,17,46,70,0,0,0,0,0,0,0,0,0,0,0,0,3,9,9,115,176,289,0,0,0,112,179,297,5,11,16,236,308,548,0,0,0,244,326,564,6,4,11,33,41,76,0,0
506011115,3,0,4,60,46,107,0,0,0,65,49,109,9,13,22,318,281,601,0,0,0,330,294,625,4,8,8,273,267,541,0,0,0,280,279,551,0,0,0,26,11,35,0,0,0,26,11,41,0,0,0,10,11,27,0,0,0,10,11,27,5,0,5,35,17,55,0,0,0,39,17,59,0,0,0,29,40,64,0,0,0,29,37,68,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,103,85,184,0,0,0,105,86,186,0,0,0,47,85,131,0,0,0,47,85,131,0,0,0,8,19,27,0,0,0,11,18,30,0,0,0,8,16,24,0,0,0,8,15,24,0,0,0,25,49,76,0,0,0,24,49,74,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,87,163,247,0,0,0,90,162,253,4,3,11,189,251,431,0,0,0,190,255,441,0,0,6,26,39,66,0,0
506011116,0,0,4,63,49,109,0,0,0,61,53,112,4,8,14,299,278,579,0,0,0,304,290,586,9,3,13,261,243,509,0,0,0,267,250,522,0,0,0,10,7,18,0,0,0,10,7,18,0,0,0,10,11,23,0,0,0,10,11,23,0,0,0,25,22,48,0,0,0,25,22,48,0,0,3,21,31,51,0,0,0,19,34,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,71,72,139,0,0,0,69,72,141,0,0,0,48,64,112,0,0,0,48,71,115,0,0,0,16,24,41,0,0,0,13,24,37,0,0,0,8,17,26,0,0,0,8,17,26,0,0,0,25,56,82,0,0,0,25,59,83,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,95,163,257,0,0,0,101,163,266,3,5,4,165,233,402,0,0,0,170,242,410,0,0,0,16,47,61,0,0
506011117,8,8,19,115,123,239,0,0,0,128,132,256,45,60,103,668,593,1263,0,0,0,714,652,1366,26,31,61,440,410,855,0,0,0,472,440,913,0,0,0,25,34,57,0,0,0,25,36,64,0,0,0,16,35,52,0,0,0,17,35,47,4,0,4,36,36,74,0,0,0,45,36,81,0,3,3,46,85,129,0,0,0,46,85,130,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,126,192,313,0,0,0,132,194,327,0,0,0,64,93,161,0,0,0,64,93,161,0,0,3,15,36,57,0,0,0,14,45,53,0,0,0,16,19,34,0,0,0,16,19,34,0,0,0,32,44,74,0,0,0,32,44,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,125,196,323,0,0,0,129,202,328,4,4,7,252,384,640,0,0,4,263,392,653,3,0,3,40,79,113,0,0
506011307,4,0,5,184,155,339,0,0,0,189,158,346,6,17,17,810,767,1575,0,0,0,819,780,1596,6,12,15,467,494,963,0,0,0,470,511,983,0,0,0,21,10,36,0,0,0,21,10,36,0,0,0,30,40,67,0,0,0,30,40,67,0,0,0,27,12,38,0,0,0,33,12,38,0,0,0,50,76,120,0,0,0,50,76,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,134,264,0,0,0,127,134,269,0,4,3,97,124,221,0,0,0,100,126,226,0,0,0,44,65,113,0,0,0,44,65,113,0,0,0,16,22,36,0,0,0,16,22,36,0,0,0,49,76,126,0,0,0,49,77,127,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,208,285,493,0,0,0,211,291,499,0,4,5,337,425,759,0,0,0,337,426,767,4,3,4,48,73,117,0,0
