SA2_CODE_2021,R_Tot_Dw_s_S_Hou_Oth_h,R_Tot_Dw_s_SDRTHT_Oth_h,R_Tot_Dw_s_Fl_Ap_Oth_h,R_Tot_Dw_s_Oth_d_Car_Oth_h,R_Tot_Dw_s_Oth_d_Cab_h_Oth_h,R_Tot_Dw_s_Oth_d_IHTSO_Oth_h,R_Tot_Dw_s_Oth_d_HFASO_Oth_h,R_Tot_Dw_s_Oth_d_Tot_Oth_h,R_Tot_Dw_s_Ns_Oth_h,R_Tot_Tot_Oth_h,Oth_TT_Dw_s_S_Hou_Oth_h,Oth_TT_Dw_s_SDRTHT_Oth_h,Oth_TT_Dw_s_Fl_Ap_Oth_h,Oth_TT_Dw_s_Ot_d_Car_Oth_h,Oth_TT_Dw_s_Ot_d_Cab_h_Oth_h,Oth_TT_Dw_s_Ot_d_IHTSO_Oth_h,Oth_TT_Dw_s_Ot_d_HFASO_Oth_h,Oth_TT_Dw_s_Ot_d_Tot_Oth_h,Oth_TT_Dw_s_Ns_Oth_h,Oth_TT_Tot_Oth_h,TT_ns_Dw_s_S_Hou_Oth_h,TT_ns_Dw_s_SDRTHT_Oth_h,TT_ns_Dw_s_Fl_Ap_Oth_h,TT_ns_Dw_s_Oth_d_Car_Oth_h,TT_ns_Dw_s_Oth_d_Cab_h_Oth_h,TT_ns_Dw_s_Oth_d_IHTSO_Oth_h,TT_ns_Dw_s_Oth_d_HFASO_Oth_h,TT_ns_Dw_s_Oth_d_Tot_Oth_h,TT_ns_Dw_s_Ns_Oth_h,TT_ns_Tot_Oth_h,Tot_Dw_s_S_Hou_Oth_h,Tot_Dw_s_SDRTHT_Oth_h,Tot_Dw_s_Fl_Ap_Oth_h,Tot_Dw_s_Oth_d_Car_Oth_h,Tot_Dw_s_Oth_d_Cab_h_Oth_h,Tot_Dw_s_Oth_d_IHTSO_Oth_h,Tot_Dw_s_Oth_d_HFASO_Oth_h,Tot_Dw_s_Oth_d_Tot_Oth_h,Tot_Dw_s_Ns_Oth_h,Tot_Tot_Oth_h,Ow_o_Dw_s_S_Hou_Tot_h,Ow_o_Dw_s_SDRTHT_Tot_h,Ow_o_Dw_s_Fl_Ap_Tot_h,Ow_o_Dw_s_Oth_d_Car_Tot_h,Ow_o_Dw_s_Oth_d_Cab_h_Tot_h,Ow_o_Dw_s_Oth_d_IHTSO_Tot_h,Ow_o_Dw_s_Oth_d_HFASO_Tot_h,Ow_o_Dw_s_Oth_d_Tot_Tot_h,Ow_o_Dw_s_Ns_Tot_h,Ow_o_Tot_Tot_h,Ow_wm_Dw_s_S_Hou_Tot_h,Ow_wm_Dw_s_SDRTHT_Tot_h,Ow_wm_Dw_s_Fl_Ap_Tot_h,Ow_wm_Dw_s_Oth_d_Car_Tot_h,Ow_wm_Dw_s_Oth_d_Cab_h_Tot_h,Ow_wm_Dw_s_Oth_d_IHTSO_Tot_h,Ow_wm_Dw_s_Oth_d_HFASO_Tot_h,Ow_wm_Dw_s_Oth_d_Tot_Tot_h,Ow_wm_Dw_s_Ns_Tot_h,Ow_wm_Tot_Tot_h,R_RAg_Dw_s_S_Hou_Tot_h,R_RAg_Dw_s_SDRTHT_Tot_h,R_RAg_Dw_s_Fl_Ap_Tot_h,R_RAg_Dw_s_Oth_d_Car_Tot_h,R_RAg_Dw_s_Oth_d_Cab_h_Tot_h,R_RAg_Dw_s_Oth_d_IHTSO_Tot_h,R_RAg_Dw_s_Oth_d_HFASO_Tot_h,R_RAg_Dw_s_Oth_d_Tot_Tot_h,R_RAg_Dw_s_Ns_Tot_h,R_RAg_Tot_Tot_h,R_STHA_Dw_s_S_Hou_Tot_h,R_STHA_Dw_s_SDRTHT_Tot_h,R_STHA_Dw_s_Fl_Ap_Tot_h,R_STHA_Dw_s_Ot_d_Car_Tot_h,R_STHA_Dw_s_Ot_d_Cab_h_Tot_h,R_STHA_Dw_s_Ot_d_IHTSO_Tot_h,R_STHA_Dw_s_Ot_d_HFASO_Tot_h,R_STHA_Dw_s_Ot_d_Tot_Tot_h,R_STHA_Dw_s_Ns_Tot_h,R_STHA_Tot_Tot_h,R_Pnsh_Dw_s_S_Hou_Tot_h,R_Pnsh_Dw_s_SDRTHT_Tot_h,R_Pnsh_Dw_s_Fl_Ap_Tot_h,R_Pnsh_Dw_s_Ot_d_Car_Tot_h,R_Pnsh_Dw_s_Ot_d_Cab_h_Tot_h,R_Pnsh_Dw_s_Ot_d_IHTSO_Tot_h,R_Pnsh_Dw_s_Ot_d_HFASO_Tot_h,R_Pnsh_Dw_s_Oth_d_Tot_Tot_h,R_Pnsh_Dw_s_Ns_Tot_h,R_Pnsh_Tot_Tot_h,R_CHP_Dw_s_S_Hou_Tot_h,R_CHP_Dw_s_SDRTHT_Tot_h,R_CHP_Dw_s_Fl_Ap_Tot_h,R_CHP_Dw_s_Oth_d_Car_Tot_h,R_CHP_Dw_s_Oth_d_Cab_h_Tot_h,R_CHP_Dw_s_Oth_d_IHTSO_Tot_h,R_CHP_Dw_s_Oth_d_HFASO_Tot_h,R_CHP_Dw_s_Oth_d_Tot_Tot_h,R_CHP_Dw_s_Ns_Tot_h,R_CHP_Tot_Tot_h,R_othLT_Dw_s_S_Hou_Tot_h,R_othLT_Dw_s_SDRTHT_Tot_h,R_othLT_Dw_s_Fl_Ap_Tot_h,R_othLT_Dw_s_O_d_Car_Tot_h,R_othLT_Dw_s_O_d_Cab_h_Tot_h,R_othLT_Dw_s_O_d_IHTSO_Tot_h,R_othLT_Dw_s_O_d_HFASO_Tot_h,R_othLT_Dw_s_O_d_Tot_Tot_h,R_othLT_Dw_s_Ns_Tot_h,R_othLT_Tot_Tot_h,R_LTns_Dw_s_S_Hou_Tot_h,R_LTns_Dw_s_SDRTHT_Tot_h,R_LTns_Dw_s_Fl_Ap_Tot_h,R_LTns_Dw_s_Ot_d_Car_Tot_h,R_LTns_Dw_s_Ot_d_Cab_h_Tot_h,R_LTns_Dw_s_Ot_d_IHTSO_Tot_h,R_LTns_Dw_s_Ot_d_HFASO_Tot_h,R_LTns_Dw_s_Ot_d_Tot_Tot_h,R_LTns_Dw_s_Ns_Tot_h,R_LTns_Tot_Tot_h,R_Tot_Dw_s_S_Hou_Tot_h,R_Tot_Dw_s_SDRTHT_Tot_h,R_Tot_Dw_s_Fl_Ap_Tot_h,R_Tot_Dw_s_Oth_d_Car_Tot_h,R_Tot_Dw_s_Oth_d_Cab_h_Tot_h,R_Tot_Dw_s_Oth_d_IHTSO_Tot_h,R_Tot_Dw_s_Oth_d_HFASO_Tot_h,R_Tot_Dw_s_Oth_d_Tot_Tot_h,R_Tot_Dw_s_Ns_Tot_h,R_Tot_Tot_Tot_h,Oth_TT_Dw_s_S_Hou_Tot_h,Oth_TT_Dw_s_SDRTHT_Tot_h,Oth_TT_Dw_s_Fl_Ap_Tot_h,Oth_TT_Dw_s_Ot_d_Car_Tot_h,Oth_TT_Dw_s_Ot_d_Cab_h_Tot_h,Oth_TT_Dw_s_Ot_d_IHTSO_Tot_h,Oth_TT_Dw_s_Ot_d_HFASO_Tot_h,Oth_TT_Dw_s_Ot_d_Tot_Tot_h,Oth_TT_Dw_s_Ns_Tot_h,Oth_TT_Tot_Tot_h,TT_ns_Dw_s_S_Hou_Tot_h,TT_ns_Dw_s_SDRTHT_Tot_h,TT_ns_Dw_s_Fl_Ap_Tot_h,TT_ns_Dw_s_Oth_d_Car_Tot_h,TT_ns_Dw_s_Oth_d_Cab_h_Tot_h,TT_ns_Dw_s_Oth_d_IHTSO_Tot_h,TT_ns_Dw_s_Oth_d_HFASO_Tot_h,TT_ns_Dw_s_Oth_d_Tot_Tot_h,TT_ns_Dw_s_Ns_Tot_h,TT_ns_Tot_Tot_h,Tot_Dw_s_S_Hou_Tot_h,Tot_Dw_s_SDRTHT_Tot_h,Tot_Dw_s_Fl_Ap_Tot_h,Tot_Dw_s_Oth_d_Car_Tot_h,Tot_Dw_s_Oth_d_Cab_h_Tot_h,Tot_Dw_s_Oth_d_IHTSO_Tot_h,Tot_Dw_s_Oth_d_HFASO_Tot_h,Tot_Dw_s_Oth_d_Tot_Tot_h,Tot_Dw_s_Ns_Tot_h,Tot_Tot_Tot_h
506011117,632,105,0,0,0,0,0,0,0,740,23,0,0,0,0,0,0,0,0,23,36,3,0,0,0,0,0,0,0,36,3215,192,0,0,0,0,0,0,0,3412,517,30,0,0,0,0,0,0,0,545,2091,60,0,0,0,0,0,0,0,2152,441,51,0,0,0,0,0,0,0,493,59,0,0,0,0,0,0,0,0,60,196,10,0,0,0,0,0,0,0,207,12,18,0,0,0,0,0,0,0,28,20,20,0,0,0,0,0,0,0,38,0,6,0,0,0,0,0,0,0,5,715,108,0,0,0,0,0,0,0,829,23,0,0,0,0,0,0,0,0,23,41,3,0,0,0,0,0,0,0,42,3391,197,0,0,0,0,0,0,0,3591
506011307,677,16,0,0,0,0,0,0,0,694,14,0,0,0,0,0,0,0,0,14,22,0,0,0,0,0,0,0,0,22,3483,51,0,0,0,0,0,0,0,3536,400,7,0,0,0,0,0,0,0,414,2393,21,0,0,0,0,0,0,0,2412,535,13,0,0,0,0,0,0,0,549,6,0,0,0,0,0,0,0,0,4,143,11,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,5,701,16,0,0,0,0,0,0,0,720,16,0,0,0,0,0,0,0,0,16,22,0,0,0,0,0,0,0,0,22,3535,51,0,0,0,0,0,0,0,3588
506011308,743,25,0,0,0,0,0,0,0,772,22,0,0,0,0,0,0,0,0,22,45,0,0,0,0,0,0,0,0,45,4808,60,0,0,0,0,6,0,3,4882,469,7,0,0,0,0,0,0,0,482,3563,28,0,0,0,0,0,5,3,3594,555,24,0,0,0,0,0,0,0,577,5,0,0,0,0,0,0,0,0,5,191,0,0,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,775,29,0,0,0,0,0,0,0,796,27,0,0,0,0,0,0,0,0,27,45,0,0,0,0,0,0,0,0,45,4876,64,0,0,0,0,0,4,3,4946
506021118,1361,645,212,0,0,0,4,5,3,2229,67,8,7,0,0,0,0,0,0,80,47,13,0,0,0,0,0,0,4,69,4259,1037,347,4,3,0,4,8,8,5656,1234,131,48,4,0,0,0,5,4,1425,1606,240,78,0,0,0,0,0,4,1922,828,334,190,0,0,0,0,0,0,1347,237,191,0,0,0,0,0,0,0,433,317,94,32,0,0,0,0,0,3,450,20,33,0,0,0,0,0,0,0,53,55,15,0,0,0,0,0,6,0,76,14,4,0,0,0,0,0,0,0,18,1473,675,225,0,0,0,4,5,3,2374,70,8,7,0,0,0,0,0,0,78,52,15,4,0,0,0,0,0,4,78,4434,1064,362,4,3,0,4,8,8,5881
506021119,1493,789,510,0,0,0,0,0,0,2798,55,22,14,0,0,0,0,0,0,89,52,21,13,0,0,0,0,0,4,85,4521,1472,804,0,0,0,0,0,11,6810,1179,256,88,0,0,0,0,0,0,1523,1803,392,188,0,0,0,0,0,3,2386,917,428,329,0,0,0,0,0,0,1682,139,193,86,0,0,0,0,0,0,418,434,184,93,0,0,0,0,0,0,717,20,11,0,0,0,0,0,0,0,30,25,9,14,0,0,0,0,0,0,48,16,3,0,0,0,0,0,0,0,20,1555,831,527,0,0,0,0,0,0,2913,58,24,14,0,0,0,0,0,0,94,49,27,13,0,0,0,0,0,4,88,4641,1525,825,0,0,0,0,0,11,7003
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021123,809,1065,1365,0,0,0,5,5,0,3243,45,22,21,0,0,0,0,0,0,85,23,21,16,0,0,0,0,0,0,71,2920,1860,2009,0,0,0,7,7,4,6799,979,304,258,0,0,0,0,0,5,1551,1080,448,346,0,0,0,4,4,0,1880,548,737,1131,0,0,0,0,0,0,2424,25,63,12,0,0,0,0,0,0,92,255,218,218,0,0,0,0,0,0,692,0,57,5,0,0,0,0,0,0,59,16,20,16,0,0,0,0,0,0,48,3,7,0,0,0,0,0,0,0,15,845,1103,1382,0,0,0,5,5,0,3339,45,22,21,0,0,0,0,0,0,89,25,21,22,0,0,0,0,0,0,71,2976,1903,2030,0,0,0,7,7,4,6920
506021309,868,361,138,0,0,0,0,0,4,1369,27,5,0,0,0,0,0,0,0,31,38,12,30,6,0,0,0,6,4,92,2406,639,196,6,0,0,3,11,8,3260,644,84,3,0,0,0,3,3,0,736,860,178,18,0,0,0,0,0,5,1062,561,224,117,0,0,0,0,0,4,905,97,78,0,0,0,0,0,0,0,182,223,50,23,0,0,0,0,0,0,293,19,21,0,0,0,0,0,0,0,39,34,5,0,0,0,0,0,0,0,38,7,0,0,0,0,0,0,0,0,10,940,381,141,0,0,0,0,0,4,1469,26,5,0,0,0,0,0,0,0,35,37,17,30,6,0,0,0,6,4,93,2513,669,197,6,0,0,3,11,12,3402
506021310,561,377,89,0,0,0,0,0,0,1026,18,8,0,0,0,0,0,0,0,27,24,3,3,0,0,0,0,0,0,30,2015,664,120,0,0,0,0,0,3,2807,719,119,6,0,0,0,0,0,0,839,715,165,23,0,0,0,0,0,0,903,366,263,80,0,0,0,0,0,0,714,20,18,0,0,0,0,0,0,0,38,158,82,10,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,4,22,18,4,0,0,0,0,0,0,35,3,5,0,0,0,0,0,0,0,6,573,384,97,0,0,0,0,0,0,1052,19,8,0,0,0,0,0,0,0,25,24,5,3,0,0,0,0,0,0,37,2052,681,127,0,0,0,0,0,3,2861
506021311,745,623,1107,0,0,0,0,0,3,2485,22,14,16,0,0,0,0,0,0,55,24,13,19,0,0,0,0,0,0,55,2004,1003,1719,0,0,0,0,0,5,4739,482,124,168,0,0,0,0,0,0,773,752,233,418,0,0,0,0,0,0,1402,435,359,885,0,0,0,0,0,0,1678,138,165,54,0,0,0,0,0,0,365,170,92,177,0,0,0,0,0,0,438,21,16,7,0,0,0,0,0,0,48,13,7,17,0,0,0,0,0,0,39,7,3,5,0,0,0,0,0,0,16,789,647,1142,0,0,0,0,0,3,2587,22,17,16,0,0,0,0,0,0,53,29,19,20,0,0,0,0,0,0,63,2075,1034,1760,0,0,0,0,0,10,4873
506031124,1849,1360,266,0,0,0,0,0,7,3488,179,128,156,0,0,0,0,0,0,466,48,50,15,0,0,0,0,0,0,115,4807,2103,546,0,0,0,0,0,14,7467,1241,235,59,0,0,0,0,0,0,1535,1509,347,43,0,0,0,3,3,0,1902,1047,698,124,0,0,0,0,0,0,1876,234,260,11,0,0,0,0,0,0,502,546,293,23,0,0,0,0,0,3,866,44,86,82,0,0,0,0,0,0,207,87,56,23,0,0,0,0,0,0,168,15,22,12,0,0,0,0,0,0,41,1970,1415,275,0,0,0,0,0,7,3672,179,128,156,0,0,0,0,0,0,468,57,52,15,0,0,0,0,0,0,122,4959,2167,552,0,0,0,0,0,14,7694
506031125,405,4,6,0,0,0,0,0,0,413,35,0,0,0,0,0,0,0,0,35,21,0,0,0,0,0,0,0,0,21,3134,43,6,0,0,0,0,0,0,3178,1210,17,0,0,0,0,0,0,0,1223,1474,19,0,0,0,0,0,0,0,1492,290,6,0,0,0,0,0,0,0,296,0,0,0,0,0,0,0,0,0,0,115,6,6,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,4,423,4,6,0,0,0,0,0,0,436,38,0,0,0,0,0,0,0,0,38,21,0,0,0,0,0,0,0,0,21,3166,43,6,0,0,0,0,0,0,3216
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
506031127,1686,1093,384,6,0,0,12,17,18,3206,55,61,6,0,0,0,0,0,0,121,82,37,6,0,0,0,0,0,3,130,4625,1816,550,18,0,0,12,30,28,7058,1035,217,42,8,0,0,0,8,5,1309,1808,415,116,0,0,0,0,0,5,2343,1063,739,302,0,0,0,13,13,15,2123,94,118,11,0,0,0,0,0,0,226,446,193,55,0,0,0,0,0,5,695,46,23,5,0,0,0,0,0,0,76,97,49,19,6,0,0,0,8,3,175,9,8,0,0,0,0,0,0,0,19,1760,1124,390,4,0,0,12,18,18,3316,57,61,6,0,0,0,0,0,0,123,85,37,6,4,0,0,0,4,3,135,4742,1857,560,16,0,0,12,31,28,7219
506031128,869,256,45,0,0,0,0,0,0,1171,42,21,7,0,0,0,0,0,0,63,40,4,0,0,0,0,0,0,0,49,4519,649,133,0,0,0,0,0,0,5303,1767,179,43,0,0,0,0,0,0,1985,1849,195,40,0,0,0,0,0,0,2078,569,142,26,0,0,0,0,0,0,741,41,28,0,0,0,0,0,0,0,69,271,76,15,0,0,0,0,0,0,364,5,13,0,0,0,0,0,0,0,16,34,5,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,3,917,263,45,0,0,0,0,0,0,1233,42,21,7,0,0,0,0,0,0,63,44,7,0,0,0,0,0,0,0,52,4617,667,133,0,0,0,0,0,0,5415
506031129,789,283,36,0,0,0,0,0,3,1103,55,86,53,0,0,0,0,0,0,193,24,14,3,0,0,0,0,0,0,41,4112,733,115,0,0,0,0,0,4,4966,1810,185,17,0,0,0,0,0,4,2018,1448,166,13,0,0,0,0,0,0,1627,557,167,8,0,0,0,0,0,0,737,3,24,21,0,0,0,0,0,0,41,221,69,0,0,0,0,0,0,0,290,3,13,0,0,0,0,0,0,0,13,19,5,0,0,0,0,0,0,0,28,3,4,0,0,0,0,0,0,0,6,800,286,34,0,0,0,0,0,3,1121,55,85,53,0,0,0,0,0,0,198,25,14,3,0,0,0,0,0,0,47,4145,739,121,0,0,0,0,0,4,5007
506031130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6
506031131,921,114,158,0,0,0,0,0,0,1191,51,4,3,0,0,0,0,0,0,57,45,3,0,0,0,0,0,0,0,54,5500,265,346,0,0,0,0,0,4,6110,2281,61,77,0,0,0,0,0,0,2418,2224,91,107,0,0,0,0,0,0,2417,641,62,96,0,0,0,0,0,0,798,18,15,16,0,0,0,0,0,0,54,248,29,37,0,0,0,0,0,0,313,0,0,10,0,0,0,0,0,0,17,24,0,5,0,0,0,0,0,0,31,3,0,4,0,0,0,0,0,0,12,939,114,164,0,0,0,0,0,0,1214,51,4,3,0,0,0,0,0,0,57,45,3,0,0,0,0,0,0,0,54,5540,265,350,0,0,0,0,0,4,6159
506041132,1602,452,154,0,0,0,0,0,4,2214,57,11,0,0,0,0,3,3,0,74,99,16,3,0,0,0,0,0,0,117,5903,756,187,0,0,0,6,7,12,6863,1665,61,4,0,0,0,0,0,6,1739,2575,229,19,0,0,0,4,4,4,2831,920,268,143,0,0,0,0,0,5,1327,145,96,9,0,0,0,0,0,0,242,551,72,11,0,0,0,0,0,0,633,4,15,0,0,0,0,0,0,0,15,90,17,0,0,0,0,0,0,0,109,7,5,0,0,0,0,0,0,0,13,1718,465,159,0,0,0,0,0,4,2352,61,11,0,0,0,0,3,3,0,78,109,15,3,0,0,0,0,0,0,125,6129,778,191,0,0,0,6,7,12,7118
506041133,1165,178,36,0,0,0,3,3,0,1384,54,99,5,0,0,0,0,0,0,162,72,8,0,0,0,0,0,0,0,80,6615,454,82,0,0,0,3,3,4,7150,1833,61,14,0,0,0,0,0,0,1916,3530,97,19,0,0,0,0,0,0,3650,854,141,32,0,0,0,0,0,0,1033,10,4,0,0,0,0,0,0,0,13,283,34,0,0,0,0,0,0,0,322,5,0,0,0,0,0,0,0,0,8,35,5,0,0,0,0,0,0,0,40,3,0,0,0,0,0,0,0,0,5,1196,188,36,0,0,0,3,3,0,1425,53,99,5,0,0,0,0,0,0,161,72,8,0,0,0,0,0,0,0,80,6683,457,82,0,0,0,3,3,4,7231
506041134,1464,644,154,0,0,0,0,3,4,2270,85,115,4,0,0,0,5,5,0,206,82,34,6,0,0,0,0,0,3,124,6060,1211,224,0,0,0,11,16,12,7513,1795,213,17,0,0,0,3,3,0,2030,2779,210,44,0,0,0,0,0,0,3033,829,329,72,0,0,0,0,0,0,1238,146,111,32,0,0,0,0,0,0,287,531,82,16,0,0,0,0,0,0,628,27,107,39,0,0,0,0,0,0,175,81,23,12,0,0,0,0,0,0,119,7,16,4,0,0,0,0,0,0,26,1627,675,169,0,0,0,0,3,4,2470,82,115,4,0,0,0,5,5,0,209,93,32,6,0,0,0,0,0,3,134,6378,1240,239,0,0,0,11,16,12,7877
506041135,1092,48,8,0,0,0,0,0,0,1150,46,4,0,0,0,0,0,0,0,47,80,0,0,0,0,0,0,0,0,88,6548,108,11,0,0,0,5,5,0,6681,1462,15,0,0,0,0,3,3,0,1478,3967,42,4,0,0,0,0,0,0,4016,709,44,8,0,0,0,0,0,0,761,73,0,0,0,0,0,0,0,0,73,334,10,0,0,0,0,0,0,0,341,5,0,0,0,0,0,0,0,0,5,37,0,0,0,0,0,0,0,0,41,10,0,0,0,0,0,0,0,0,10,1168,50,8,0,0,0,0,0,0,1225,46,4,0,0,0,0,0,0,0,47,83,0,0,0,0,0,0,0,0,85,6724,110,11,0,0,0,5,5,0,6856
506041136,901,170,103,53,0,0,15,73,3,1252,42,97,0,0,0,0,5,5,0,141,62,17,0,3,0,0,0,8,0,77,4184,503,170,98,0,3,31,136,7,5001,1065,152,28,43,0,0,6,53,0,1296,2201,75,34,0,0,0,5,8,3,2320,453,109,48,3,0,0,9,9,0,615,94,26,22,0,0,0,0,0,0,141,357,30,26,3,0,0,7,8,0,423,16,0,16,0,0,0,0,0,0,28,55,9,5,53,0,0,3,58,0,131,10,0,0,0,0,0,0,0,0,11,980,178,113,58,0,0,15,81,3,1351,44,97,0,0,0,0,5,5,0,143,60,17,0,4,0,0,0,9,0,80,4347,516,180,105,0,3,31,144,7,5193
506041137,1303,268,76,0,0,0,0,0,3,1648,56,83,4,0,0,0,0,0,0,140,96,16,0,0,0,0,0,0,0,104,7426,626,102,0,0,0,0,0,6,8154,2661,137,0,0,0,0,0,0,0,2795,3431,128,20,0,0,0,0,0,0,3578,783,131,44,0,0,0,0,0,3,966,88,66,5,0,0,0,0,0,0,166,452,65,7,0,0,0,0,0,0,531,13,4,9,0,0,0,0,0,0,32,62,5,0,0,0,0,0,0,0,73,8,5,5,0,0,0,0,0,0,14,1408,284,77,0,0,0,0,0,3,1775,59,83,4,0,0,0,0,0,0,143,102,16,0,0,0,0,0,0,0,112,7654,642,104,0,0,0,0,0,6,8401
506051138,1112,158,0,4,6,0,0,14,3,1283,65,98,3,0,6,0,0,6,0,166,72,14,0,0,3,0,0,3,0,87,6192,446,9,14,94,0,0,110,6,6759,1628,90,0,13,82,0,0,90,0,1808,3428,90,0,0,3,0,0,3,0,3522,727,70,0,0,0,0,0,0,3,795,66,45,0,0,0,0,0,0,0,115,390,31,0,0,0,0,0,0,0,421,8,15,0,0,0,0,0,0,0,18,27,9,0,0,9,0,0,8,0,43,6,0,0,0,0,0,0,0,0,9,1224,170,0,4,6,0,0,14,3,1407,62,99,3,0,6,0,0,6,0,169,77,14,0,0,3,3,0,4,0,95,6419,462,9,14,97,3,0,114,6,7003
506051139,838,79,0,0,0,0,0,0,0,916,67,11,0,0,0,0,0,0,0,76,51,5,0,0,0,0,0,0,0,58,4224,159,5,0,0,0,0,0,4,4392,1317,18,0,0,0,0,0,0,0,1340,2040,48,0,0,0,0,0,0,0,2091,534,62,0,0,0,0,0,0,3,599,60,11,0,0,0,0,0,0,0,71,280,9,0,0,0,0,0,0,0,291,7,0,0,0,0,0,0,0,0,10,33,0,0,0,0,0,0,0,0,37,3,0,0,0,0,0,0,0,0,3,911,81,0,0,0,0,0,0,3,1000,68,14,0,0,0,0,0,0,0,82,53,4,0,0,0,0,0,0,0,55,4399,165,5,0,0,0,0,0,0,4571
506051140,532,121,29,0,0,0,0,0,0,681,43,3,0,0,0,0,0,0,0,47,48,7,5,0,0,0,0,0,0,57,5270,321,48,7,0,0,0,10,3,5648,2495,158,10,6,0,0,0,5,4,2671,2212,34,10,0,0,0,0,0,0,2253,304,58,18,0,0,0,0,0,0,386,11,29,0,0,0,0,0,0,0,40,226,34,5,0,0,0,0,0,0,269,4,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,561,122,32,0,0,0,0,0,0,714,46,3,0,0,0,0,0,0,0,54,50,7,5,0,0,0,0,0,0,61,5362,326,53,12,0,0,0,9,3,5750
506051141,319,58,10,0,0,0,4,8,3,397,54,15,5,0,0,0,0,0,0,73,38,4,3,0,0,0,0,0,0,50,3682,104,23,0,0,6,34,40,13,3861,1620,16,6,0,0,5,22,24,3,1671,1701,10,4,0,0,0,4,6,5,1725,156,7,0,0,0,0,0,0,0,165,0,7,0,0,0,0,0,0,0,13,164,13,5,0,0,0,3,8,0,189,3,33,3,0,0,0,0,0,0,36,14,0,0,0,0,0,0,0,0,12,3,4,0,0,0,0,0,0,0,3,339,57,10,0,0,0,4,6,3,418,54,15,5,0,0,0,0,0,0,73,38,3,3,0,0,0,0,0,0,51,3746,101,23,0,0,4,34,42,13,3927
