SAL_CODE_2021,One_f_h_N_pe_UR_One_ATSIF,One_f_h_N_pe_UR_Two_ATSIF,One_f_h_N_pe_UR_Three_ATSIF,One_f_h_N_pe_UR_Four_ATSIF,One_f_h_N_pe_UR_Five_ATSIF,One_f_h_N_pe_UR_Six_m_ATSIF,One_f_h_Tot_ATSIF,Two_f_h_N_pe_UR_One_ATSIF,Two_f_h_N_pe_UR_Two_ATSIF,Two_f_h_N_pe_UR_Three_ATSIF,Two_f_h_N_pe_UR_Four_ATSIF,Two_f_h_N_pe_UR_Five_ATSIF,Two_f_h_N_pe_UR_Six_m_ATSIF,Two_f_h_Tot_ATSIF,Thr_m_f_h_N_pe_UR_One_ATSIF,Thr_m_f_h_N_pe_UR_Two_ATSIF,Thr_m_f_h_N_pe_UR_Three_ATSIF,Thr_m_f_h_N_pe_UR_Four_ATSIF,Thr_m_f_h_N_pe_UR_Five_ATSIF,Thr_m_f_h_N_pe_UR_Six_m_ATSIF,Thr_m_f_h_Tot_ATSIF,Tot_N_pe_UR_One_ATSIF,Tot_N_pe_UR_Two_ATSIF,Tot_N_pe_UR_Three_ATSIF,Tot_N_pe_UR_Four_ATSIF,Tot_N_pe_UR_Five_ATSIF,Tot_N_pe_UR_Six_m_ATSIF,Tot_Tot_ATSIF,One_f_h_N_pe_UR_One_Oth_f,One_f_h_N_pe_UR_Two_Oth_f,One_f_h_N_pe_UR_Three_Oth_f,One_f_h_N_pe_UR_Four_Oth_f,One_f_h_N_pe_UR_Five_Oth_f,One_f_h_N_pe_UR_Six_m_Oth_f,One_f_h_Tot_Oth_f,Two_f_h_N_pe_UR_One_Oth_f,Two_f_h_N_pe_UR_Two_Oth_f,Two_f_h_N_pe_UR_Three_Oth_f,Two_f_h_N_pe_UR_Four_Oth_f,Two_f_h_N_pe_UR_Five_Oth_f,Two_f_h_N_pe_UR_Six_m_Oth_f,Two_f_h_Tot_Oth_f,Thr_m_f_h_N_pe_UR_One_Oth_f,Thr_m_f_h_N_pe_UR_Two_Oth_f,Thr_m_f_h_N_pe_UR_Three_Oth_f,Thr_m_f_h_N_pe_UR_Four_Oth_f,Thr_m_f_h_N_pe_UR_Five_Oth_f,Thr_m_f_h_N_pe_UR_Six_m_Oth_f,Thr_m_f_h_Tot_Oth_f,Tot_N_pe_UR_One_Oth_f,Tot_N_pe_UR_Two_Oth_f,Tot_N_pe_UR_Three_Oth_f,Tot_N_pe_UR_Four_Oth_f,Tot_N_pe_UR_Five_Oth_f,Tot_N_pe_UR_Six_m_Oth_f,Tot_Tot_Oth_f
SAL51504,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,8,0,4,6,0,15,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,8,0,4,6,0,15
SAL51505,..,4,0,0,0,0,4,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,4,0,0,0,0,4,..,29,11,8,5,0,58,..,..,..,0,0,5,5,..,..,..,..,..,0,0,..,29,11,8,5,5,56
SAL51506,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0
SAL51507,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0
SAL51508,..,0,0,0,0,0,3,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,3,..,114,50,59,26,7,265,..,..,..,0,0,8,12,..,..,..,..,..,0,0,..,114,50,59,27,18,273
SAL51509,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,5,0,4,0,0,8,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,5,0,4,0,0,8
SAL51510,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,84,12,7,0,0,107,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,84,12,7,0,0,107
SAL51511,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,5,4,4,0,0,17,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,5,4,4,3,0,22
SAL51512,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,8,0,4,5,0,6,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,8,0,4,5,0,6
SAL51513,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0
SAL51514,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,5,0,0,0,0,6,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,5,0,0,0,0,6
SAL51515,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,4,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,4
SAL51516,..,6,8,0,0,0,17,..,..,..,0,4,6,7,..,..,..,..,..,0,0,..,6,8,0,3,8,28,..,4,0,0,0,0,4,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,4,0,0,0,0,4
SAL51517,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,4,..,..,..,0,0,3,3,..,..,..,..,..,0,0,..,0,0,0,0,3,5
SAL51518,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,58,11,7,10,3,89,..,..,..,0,5,0,5,..,..,..,..,..,0,0,..,58,11,7,9,3,91
SAL51519,..,7,0,5,0,0,18,..,..,..,0,0,3,3,..,..,..,..,..,0,0,..,7,0,5,0,3,17,..,442,322,310,84,23,1182,..,..,..,17,27,46,83,..,..,..,..,..,4,4,..,442,322,326,111,72,1275
SAL51520,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,9,4,4,0,0,14,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,9,4,4,0,0,14
SAL51521,..,21,12,21,14,10,81,..,..,..,4,4,5,8,..,..,..,..,..,0,0,..,21,12,24,13,13,92,..,402,238,243,118,46,1042,..,..,..,11,8,17,42,..,..,..,..,..,0,0,..,402,238,263,128,59,1085
SAL51522,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,23,3,0,4,0,36,..,..,..,5,0,3,5,..,..,..,..,..,0,0,..,23,3,7,4,3,39
SAL51523,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,3,0,0,0,0,7,..,..,..,3,0,0,3,..,..,..,..,..,0,0,..,3,0,3,0,0,9
SAL51524,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,11,7,9,0,4,31,..,..,..,0,0,3,3,..,..,..,..,..,0,0,..,11,7,9,0,6,29
SAL51525,..,10,8,3,8,0,30,..,..,..,0,0,0,3,..,..,..,..,..,0,0,..,10,8,6,5,3,33,..,655,203,206,76,16,1156,..,..,..,18,16,20,52,..,..,..,..,..,3,3,..,655,203,219,91,39,1210
SAL51526,..,13,26,18,5,8,69,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,13,26,18,5,7,74,..,1392,725,656,227,84,3084,..,..,..,59,45,59,159,..,..,..,..,..,8,8,..,1392,725,712,271,149,3253
SAL51527,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,10,4,5,5,0,17,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,10,4,5,5,0,17
SAL51528,..,0,6,8,3,0,18,..,..,..,0,4,7,17,..,..,..,..,..,5,5,..,0,6,10,5,18,41,..,3,0,0,0,0,3,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,3,0,0,0,0,3
SAL51529,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,4,..,21,8,6,3,0,39,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,21,8,6,3,0,38
SAL51530,..,16,19,11,15,4,57,..,..,..,5,14,29,52,..,..,..,..,..,12,12,..,16,19,11,23,49,117,..,6,0,6,0,0,11,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,6,0,6,0,0,11
SAL51531,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,4,0,0,4,0,4,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,4,0,0,4,0,4
SAL51532,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,6,3,5,4,0,12,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,6,3,5,4,0,12
SAL51533,..,5,15,4,9,9,42,..,..,..,0,18,31,51,..,..,..,..,..,21,21,..,5,15,4,19,62,104,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0
SAL51534,..,48,34,28,18,16,150,..,..,..,0,0,3,9,..,..,..,..,..,0,0,..,48,34,33,21,23,154,..,1214,636,529,203,99,2688,..,..,..,58,35,47,141,..,..,..,..,..,10,10,..,1214,636,587,234,156,2830
SAL51535,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,10,0,3,0,0,11,..,..,..,0,3,0,5,..,..,..,..,..,0,0,..,10,0,3,3,0,18
SAL51536,..,9,10,8,3,4,39,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,9,10,8,3,7,38,..,393,123,113,62,18,710,..,..,..,9,3,14,28,..,..,..,..,..,0,0,..,393,123,124,71,34,740
SAL51537,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,4,0,0,0,4,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,4,0,0,0,4
SAL51538,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,11,3,3,0,0,13,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,11,3,3,0,0,13
SAL51539,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,6,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,10
SAL51540,..,0,3,3,0,0,9,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,3,3,0,0,9,..,96,36,55,19,11,210,..,..,..,3,0,3,5,..,..,..,..,..,0,0,..,96,36,55,19,11,213
SAL51541,..,3,3,4,0,5,11,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,3,3,5,0,5,10,..,508,266,213,74,18,1078,..,..,..,10,11,9,28,..,..,..,..,..,9,9,..,508,266,225,82,36,1119
SAL51542,..,0,0,0,0,0,3,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,3,..,14,0,5,0,0,18,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,14,0,5,0,0,18
SAL51543,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,7,4,0,0,0,14,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,7,4,0,0,0,14
SAL51544,..,5,4,0,0,0,5,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,5,4,0,0,0,5,..,290,146,146,49,18,642,..,..,..,13,11,14,40,..,..,..,..,..,5,5,..,290,146,157,60,33,678
SAL51545,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,19,3,9,0,4,34,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,19,3,10,0,4,37
SAL51546,..,3,0,0,0,0,4,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,3,0,0,0,0,4,..,223,64,72,32,3,394,..,..,..,4,0,0,4,..,..,..,..,..,0,0,..,223,64,73,32,3,399
SAL51547,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,9,6,3,6,0,26,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,9,6,3,6,0,26
SAL51548,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,3,5,3,3,11,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,3,5,3,3,11
SAL51549,..,6,8,6,5,6,34,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,6,8,6,5,6,34,..,436,316,544,217,73,1579,..,..,..,10,28,49,93,..,..,..,..,..,21,21,..,436,316,555,241,146,1693
SAL51550,..,3,0,0,0,0,4,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,3,0,0,0,0,4,..,56,12,18,12,4,102,..,..,..,3,0,10,9,..,..,..,..,..,0,0,..,56,12,18,12,14,119
SAL51551,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,3,3,0,0,0,7,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,3,3,0,0,0,7
SAL51552,..,4,0,0,0,0,5,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,4,0,0,0,0,5,..,12,7,10,0,0,32,..,..,..,0,3,0,3,..,..,..,..,..,0,0,..,12,7,10,8,0,34
SAL51553,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,6,0,0,0,0,6,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,6,0,0,0,0,6
SAL51554,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,9,0,9,5,0,20,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,9,0,9,5,0,20
SAL51555,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,9,5,0,0,0,10,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,9,5,0,0,0,10
SAL51556,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,3,0,0,0,8,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,3,0,0,0,8
SAL51557,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0
SAL51558,..,35,34,23,20,13,114,..,..,..,4,3,6,15,..,..,..,..,..,0,0,..,35,34,22,18,18,124,..,1156,873,917,396,137,3486,..,..,..,21,70,117,208,..,..,..,..,..,18,18,..,1156,873,935,468,276,3714
SAL51559,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,7,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,7
SAL51560,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,5,0,0,0,0,5,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,5,0,0,0,0,5
SAL51561,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,24,3,8,4,0,43,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,24,3,9,4,0,44
SAL51562,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,9,4,0,0,0,17,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,9,4,0,0,0,17
SAL51563,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0
SAL51564,..,9,0,4,0,0,23,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,9,0,4,0,0,23,..,1340,601,782,279,45,3050,..,..,..,17,17,23,56,..,..,..,..,..,0,0,..,1340,601,796,296,70,3106
SAL51565,..,4,0,3,0,0,7,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,4,0,3,0,0,10,..,689,359,567,138,23,1779,..,..,..,27,9,22,53,..,..,..,..,..,0,0,..,689,359,587,153,49,1834
SAL51566,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,3,0,8,0,0,12,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,3,0,8,0,0,12
SAL51567,..,6,3,0,0,0,11,..,..,..,6,0,0,6,..,..,..,..,..,0,0,..,6,3,3,0,0,16,..,191,82,73,23,12,379,..,..,..,5,0,3,14,..,..,..,..,..,0,0,..,191,82,80,23,16,391
SAL51568,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,6,0,0,0,0,7,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,6,0,0,0,0,7
SAL51569,..,28,23,18,5,13,88,..,..,..,3,0,0,3,..,..,..,..,..,0,0,..,28,23,22,5,12,95,..,1214,433,359,141,57,2208,..,..,..,16,30,37,81,..,..,..,..,..,0,0,..,1214,433,375,175,92,2290
SAL51570,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0
SAL51571,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,5,6,3,0,0,7,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,5,6,3,0,0,7
SAL51572,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,22,11,5,8,0,52,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,22,11,5,8,0,52
SAL51573,..,3,0,0,0,0,3,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,3,0,0,0,0,3,..,84,13,4,0,0,111,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,84,13,4,0,0,111
SAL51574,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,4,0,0,0,0,8,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,4,0,0,0,0,8
SAL51575,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,3,0,0,0,3,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,3,0,0,0,3
SAL51576,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,4,0,0,0,0,4,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,4,0,0,0,0,4
SAL51577,..,6,12,4,4,8,25,..,..,..,0,0,3,7,..,..,..,..,..,0,0,..,6,12,3,4,8,31,..,103,70,79,23,19,298,..,..,..,0,4,8,12,..,..,..,..,..,0,0,..,103,70,79,29,22,308
SAL51578,..,5,0,3,0,0,15,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,5,0,3,0,0,15,..,605,236,201,58,8,1107,..,..,..,4,3,0,6,..,..,..,..,..,0,0,..,605,236,206,65,8,1117
SAL51579,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0
SAL51580,..,11,4,0,0,0,10,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,11,4,0,0,0,10,..,874,257,104,30,0,1269,..,..,..,10,3,0,6,..,..,..,..,..,0,0,..,874,257,107,30,0,1278
SAL51581,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,17,3,5,0,0,26,..,..,..,0,0,6,6,..,..,..,..,..,0,0,..,17,3,5,0,4,29
SAL51582,..,0,0,0,0,0,3,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,3,..,46,17,23,15,7,106,..,..,..,3,0,4,8,..,..,..,..,..,0,0,..,46,17,30,15,14,118
SAL51583,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,7,4,0,0,0,15,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,7,4,0,0,0,15
SAL51584,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,10,0,0,4,0,20,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,10,0,0,4,0,20
SAL51585,..,0,5,0,0,0,9,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,5,0,0,0,9,..,78,28,30,9,0,143,..,..,..,0,3,11,15,..,..,..,..,..,0,0,..,78,28,30,11,10,158
SAL51586,..,5,0,0,3,0,3,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,5,0,0,3,0,3,..,83,40,10,5,5,137,..,..,..,0,0,3,3,..,..,..,..,..,0,0,..,83,40,10,5,6,144
SAL51587,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,12,5,3,4,0,22,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,12,5,3,4,0,22
SAL51588,..,18,20,4,5,0,41,..,..,..,3,0,0,6,..,..,..,..,..,3,3,..,18,20,8,7,3,54,..,764,454,309,109,41,1682,..,..,..,14,27,33,74,..,..,..,..,..,3,3,..,764,454,322,137,80,1754
SAL51589,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,29,0,3,0,0,37,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,29,0,3,0,0,37
SAL51590,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,3,0,0,0,0,8,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,3,0,0,0,0,8
SAL51591,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,4,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,4
SAL51592,..,6,5,4,3,0,15,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,6,5,4,3,0,21,..,91,64,56,29,10,248,..,..,..,3,5,3,12,..,..,..,..,..,0,0,..,91,64,65,35,15,265
SAL51593,..,8,5,0,3,0,15,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,8,5,0,0,0,14,..,361,192,216,39,8,818,..,..,..,0,8,0,17,..,..,..,..,..,0,0,..,361,192,219,50,12,832
SAL51594,..,0,0,3,4,3,11,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,3,4,3,11,..,58,29,35,16,4,142,..,..,..,5,0,0,5,..,..,..,..,..,0,0,..,58,29,34,16,4,142
SAL51595,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0
SAL51596,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,4,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,4
SAL51597,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,4,0,8,5,0,14,..,..,..,4,0,0,4,..,..,..,..,..,0,0,..,4,0,6,5,0,15
SAL51598,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0
SAL51599,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0
SAL51600,..,0,4,0,0,0,3,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,4,0,0,0,3,..,46,11,9,13,0,76,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,46,11,9,13,0,76
SAL51601,..,20,25,13,12,11,79,..,..,..,0,0,8,8,..,..,..,..,..,0,0,..,20,25,13,12,14,84,..,90,70,88,56,10,315,..,..,..,0,5,0,6,..,..,..,..,..,0,0,..,90,70,90,56,10,315
SAL51602,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0
SAL51603,..,0,0,4,0,0,6,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,4,0,0,6,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0
SAL51604,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,3,0,0,0,0,10,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,3,0,0,0,0,10
SAL51605,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0
SAL51606,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,12,0,4,3,0,17,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,12,0,4,3,0,17
SAL51607,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,3
SAL51608,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,7,0,0,0,0,10,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,7,0,0,0,0,10
SAL51609,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,4,6,0,0,0,8,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,4,6,0,0,0,8
SAL51610,..,21,5,14,12,4,52,..,..,..,0,0,7,11,..,..,..,..,..,0,0,..,21,5,15,11,8,63,..,569,277,308,94,16,1259,..,..,..,4,7,8,20,..,..,..,..,..,0,0,..,569,277,308,102,24,1281
