SAL_CODE_2021,Tot_p_Indig_M,Tot_p_Indig_F,Tot_p_Indig_P,Tot_p_NonInd_M,Tot_p_NonInd_F,Tot_p_NonInd_P,Tot_p_IndigStat_nsM,Tot_p_IndigStat_nsF,Tot_p_IndigStat_nsP,Tot_p_TotM,Tot_p_TotF,Tot_p_TotP,A_0_4_Indig_M,A_0_4_Indig_F,A_0_4_Indig_P,A_0_4_NonInd_M,A_0_4_NonInd_F,A_0_4_NonInd_P,A_0_4_IndigStat_nsM,A_0_4_IndigStat_nsF,A_0_4_IndigStat_nsP,A_0_4_TotM,A_0_4_TotF,A_0_4_TotP,A_5_14_Indig_M,A_5_14_Indig_F,A_5_14_Indig_P,A_5_14_NonInd_M,A_5_14_NonInd_F,A_5_14_NonInd_P,A_5_14_IndigStat_nsM,A_5_14_IndigStat_nsF,A_5_14_IndigStat_nsP,A_5_14_TotM,A_5_14_TotF,A_5_14_TotP,A_15_24_Indig_M,A_15_24_Indig_F,A_15_24_Indig_P,A_15_24_NonInd_M,A_15_24_NonInd_F,A_15_24_NonInd_P,A_15_24_IndigStat_nsM,A_15_24_IndigStat_nsF,A_15_24_IndigStat_nsP,A_15_24_TotM,A_15_24_TotF,A_15_24_TotP,A_25_44_Indig_M,A_25_44_Indig_F,A_25_44_Indig_P,A_25_44_NonInd_M,A_25_44_NonInd_F,A_25_44_NonInd_P,A_25_44_IndigStat_nsM,A_25_44_IndigStat_nsF,A_25_44_IndigStat_nsP,A_25_44_TotM,A_25_44_TotF,A_25_44_TotP,A_45_64_Indig_M,A_45_64_Indig_F,A_45_64_Indig_P,A_45_64_NonInd_M,A_45_64_NonInd_F,A_45_64_NonInd_P,A_45_64_IndigStat_nsM,A_45_64_IndigStat_nsF,A_45_64_IndigStat_nsP,A_45_64_TotM,A_45_64_TotF,A_45_64_TotP,A_65_over_Indig_M,A_65_over_Indig_F,A_65_over_Indig_P,A_65_ovr_NonInd_M,A_65_ovr_NonInd_F,A_65_ovr_NonInd_P,A_65ove_IndigStat_nsM,A_65ove_IndigStat_nsF,A_65ove_IndigStat_nsP,A_65_ovr_TotM,A_65_ovr_TotF,A_65_ovr_TotP,Cntd_CN_home_Indig_M,Cntd_CN_home_Indig_F,Cntd_CN_home_Indig_P,Cntd_CN_hme_NonInd_M,Cntd_CN_hme_NonInd_F,Cntd_CN_hme_NonInd_P,ctd_CN_hme_Indig_st_nsM,ctd_CN_hme_Indig_st_nsF,ctd_CN_hme_Indig_st_nsP,Cntd_CN_home_TotM,Cntd_CN_home_TotF,Cntd_CN_home_TotP,VfSme_SA2_Indig_M,VfSme_SA2_Indig_F,VfSme_SA2_Indig_P,VfSme_SA2_NonInd_M,VfSme_SA2_NonInd_F,VfSme_SA2_NonInd_P,VfSme_SA2_Indi_stat_nsM,VfSme_SA2_Indi_stat_nsF,VfSme_SA2_Indi_stat_nsP,VfSme_SA2_TotM,VfSme_SA2_TotF,VfSme_SA2_TotP,VfDif_SA2_NSW_Indig_M,VfDif_SA2_NSW_Indig_F,VfDif_SA2_NSW_Indig_P,VfDif_SA2_NSW_NonInd_M,VfDif_SA2_NSW_NonInd_F,VfDif_SA2_NSW_NonInd_P,VfDif_SA2_NSW_IndSt_nsM,VfDif_SA2_NSW_IndSt_nsF,VfDif_SA2_NSW_IndSt_nsP,VfDif_SA2_NSW_TotM,VfDif_SA2_NSW_TotF,VfDif_SA2_NSW_TotP,VfDif_SA2_Vic_Indig_M,VfDif_SA2_Vic_Indig_F,VfDif_SA2_Vic_Indig_P,VfDif_SA2_Vic_NonInd_M,VfDif_SA2_Vic_NonInd_F,VfDif_SA2_Vic_NonInd_P,VfDif_SA2_Vic_Ind_sta_nsM,VfDif_SA2_Vic_Ind_sta_nsF,VfDif_SA2_Vic_Ind_sta_nsP,VfDif_SA2_Vic_TotM,VfDif_SA2_Vic_TotF,VfDif_SA2_Vic_TotP,VfDif_SA2_Qld_Indig_M,VfDif_SA2_Qld_Indig_F,VfDif_SA2_Qld_Indig_P,VfDif_SA2_Qld_NonInd_M,VfDif_SA2_Qld_NonInd_F,VfDif_SA2_Qld_NonInd_P,VfDif_SA2_Qld_IndSt_nsM,VfDif_SA2_Qld_IndSt_nsF,VfDif_SA2_Qld_IndSt_nsP,VfDif_SA2_Qld_TotM,VfDif_SA2_Qld_TotF,VfDif_SA2_Qld_TotP,VfDif_SA2_SA_Indig_M,VfDif_SA2_SA_Indig_F,VfDif_SA2_SA_Indig_P,VfDif_SA2_SA_NonInd_M,VfDif_SA2_SA_NonInd_F,VfDif_SA2_SA_NonInd_P,VfDif_SA2_SA_IndSt_nsM,VfDif_SA2_SA_IndSt_nsF,VfDif_SA2_SA_IndSt_nsP,VfDif_SA2_SA_TotM,VfDif_SA2_SA_TotF,VfDif_SA2_SA_TotP,VfDif_SA2_WA_Indig_M,VfDif_SA2_WA_Indig_F,VfDif_SA2_WA_Indig_P,VfDif_SA2_WA_NonInd_M,VfDif_SA2_WA_NonInd_F,VfDif_SA2_WA_NonInd_P,VfDif_SA2_WA_IndSt_nsM,VfDif_SA2_WA_IndSt_nsF,VfDif_SA2_WA_IndSt_nsP,VfDif_SA2_WA_TotM,VfDif_SA2_WA_TotF,VfDif_SA2_WA_TotP,VfDif_SA2_Tas_Indig_M,VfDif_SA2_Tas_Indig_F,VfDif_SA2_Tas_Indig_P,VfDif_SA2_Tas_NonInd_M,VfDif_SA2_Tas_NonInd_F,VfDif_SA2_Tas_NonInd_P,VfDif_SA2_Tas_IndSt_nsM,VfDif_SA2_Tas_IndSt_nsF,VfDif_SA2_Tas_IndSt_nsP,VfDif_SA2_Tas_TotM,VfDif_SA2_Tas_TotF,VfDif_SA2_Tas_TotP,VfDif_SA2_NT_Indig_M,VfDif_SA2_NT_Indig_F,VfDif_SA2_NT_Indig_P,VfDif_SA2_NT_NonInd_M,VfDif_SA2_NT_NonInd_F,VfDif_SA2_NT_NonInd_P,VfDif_SA2_NT_IndSt_nsM,VfDif_SA2_NT_IndSt_nsF,VfDif_SA2_NT_IndSt_nsP,VfDif_SA2_NT_TotM,VfDif_SA2_NT_TotF,VfDif_SA2_NT_TotP,VfDif_SA2_ACT_Indig_M,VfDif_SA2_ACT_Indig_F,VfDif_SA2_ACT_Indig_P,VfDif_SA2_ACT_NonInd_M,VfDif_SA2_ACT_NonInd_F,VfDif_SA2_ACT_NonInd_P,VfDif_SA2_ACT_IndSt_nsM,VfDif_SA2_ACT_IndSt_nsF
SAL50011,81,83,166,4564,5099,9663,237,135,371,4885,5320,10203,18,14,29,464,495,965,11,15,21,495,520,1019,19,22,40,799,818,1614,21,23,42,835,859,1696,16,13,28,522,582,1100,32,15,51,569,607,1179,22,31,56,1677,1886,3567,101,45,147,1809,1958,3766,7,4,12,837,993,1833,65,33,98,906,1039,1945,0,0,3,260,319,580,4,8,8,263,329,597,77,76,155,4313,4975,9290,117,114,227,4510,5166,9674,0,0,0,11,0,7,0,0,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,6,10,70,75,148,6,3,9,79,89,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50012,0,0,0,11,9,19,0,0,0,11,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,3,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,6,0,7,0,0,0,6,0,7,0,0,0,3,0,4,0,0,0,3,0,4,0,0,0,8,9,19,0,0,0,8,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50013,3,6,4,292,284,569,10,3,12,301,291,591,0,0,0,8,12,22,0,0,0,8,16,23,6,0,6,44,31,71,0,0,3,43,35,77,0,0,0,42,34,75,0,0,0,44,35,80,0,0,0,54,55,110,3,0,8,56,60,114,0,0,4,94,105,199,3,0,4,101,106,203,0,0,0,50,40,95,0,0,3,54,43,97,3,6,4,261,271,537,9,3,13,272,277,550,0,0,0,5,4,5,0,0,0,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50014,3,0,3,54,40,97,13,4,21,68,44,116,0,0,0,0,0,0,0,0,6,7,0,8,0,0,0,7,0,9,4,0,8,15,5,18,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,6,7,20,0,0,5,9,13,19,0,0,0,17,14,30,5,7,7,16,16,34,0,0,0,15,10,27,0,0,0,19,10,32,3,0,3,55,40,91,11,4,19,68,44,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,11,3,0,5,7,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50015,0,0,0,7,7,15,0,0,0,7,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,15,0,0,0,7,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50016,6,5,12,267,259,525,17,17,30,283,276,564,0,0,0,13,7,28,0,4,4,13,9,28,4,0,5,42,47,95,0,4,4,46,51,100,0,0,0,32,21,57,4,0,0,35,30,65,0,0,0,55,58,110,3,0,8,61,57,117,0,0,4,80,90,168,0,6,3,86,93,176,0,0,5,40,34,75,4,5,3,43,38,81,6,5,12,244,246,485,12,14,21,262,258,516,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,0,0,0,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50017,0,0,3,35,22,61,4,0,4,39,29,71,0,0,0,0,5,4,0,0,0,4,5,3,0,0,0,7,4,4,0,0,0,7,4,4,0,0,0,5,0,0,0,0,0,5,4,6,0,0,0,5,10,15,0,0,3,10,11,16,0,0,3,9,7,21,0,0,0,8,7,19,0,0,0,8,4,16,0,0,0,11,5,13,0,0,0,29,20,60,0,0,9,35,26,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,13,0,0,0,5,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50018,0,0,0,3,5,3,0,0,0,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50019,0,0,0,151,115,268,9,9,18,156,124,280,0,0,0,11,8,17,0,0,0,11,6,18,0,0,0,18,12,32,0,0,0,18,11,34,0,0,0,15,13,28,0,0,3,18,14,27,0,0,0,29,29,63,0,0,0,32,29,63,0,0,0,46,39,80,5,7,5,46,40,90,0,0,0,28,15,44,0,0,4,30,16,43,0,0,0,142,111,257,5,7,13,147,114,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50020,0,0,0,22,25,47,0,3,7,24,26,53,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,3,0,6,0,0,0,3,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,3,6,0,0,0,10,8,18,0,0,5,10,10,23,0,0,0,4,4,11,0,0,0,4,4,11,0,0,0,19,14,35,3,3,8,26,25,46,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50022,12,13,27,3334,3644,6978,118,101,218,3462,3766,7228,0,0,0,147,143,290,0,5,3,149,147,299,0,4,4,439,437,873,13,5,14,449,445,893,4,4,8,401,420,814,7,11,17,408,433,843,4,4,3,768,850,1618,29,27,60,798,878,1682,4,8,7,846,972,1820,45,40,80,893,1013,1909,0,3,3,733,829,1564,25,19,44,755,850,1607,12,13,27,3191,3509,6704,91,77,163,3296,3603,6904,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,7,8,4,10,0,0,0,5,0,8,0,0,0,5,0,8,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,44,65,110,8,3,12,54,72,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,3,0,0,0,0,0,0,0,0
SAL50023,0,0,0,32,19,45,0,4,3,33,21,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,3,0,6,0,0,0,0,0,3,0,0,0,4,0,8,0,0,0,8,0,11,0,0,0,8,0,11,0,0,0,12,8,21,0,0,0,17,12,23,0,0,0,4,3,9,0,0,0,4,3,9,0,0,0,28,19,49,0,4,3,32,21,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50024,20,17,33,2094,2329,4415,63,62,126,2176,2401,4578,0,0,0,109,117,225,5,0,10,110,116,230,4,5,6,310,316,622,4,4,11,320,322,641,5,4,7,285,260,547,10,12,17,299,270,574,9,4,10,472,563,1030,19,15,34,495,579,1074,0,0,7,537,608,1142,20,12,31,556,623,1176,0,0,3,385,469,853,11,18,34,399,490,884,20,17,33,2015,2268,4283,42,49,88,2079,2327,4401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,4,3,4,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,3,4,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,28,66,0,0,0,33,32,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50025,0,9,9,254,274,530,21,15,34,276,295,575,0,0,0,14,11,25,0,0,3,11,13,30,0,3,3,30,41,74,0,0,0,30,43,76,0,0,0,26,23,53,3,0,6,27,28,56,6,0,6,40,53,94,5,0,4,44,54,103,0,0,3,94,101,198,4,6,16,102,109,209,0,0,0,45,44,90,9,0,8,47,48,95,0,9,9,243,264,508,15,12,33,264,285,544,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,17,0,0,3,12,12,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50026,404,424,829,5561,5954,11517,552,515,1071,6514,6900,13415,69,56,124,360,359,719,33,44,77,466,459,920,86,93,181,654,585,1239,72,59,132,810,734,1544,72,87,161,648,676,1326,83,79,162,805,840,1644,92,89,190,1469,1506,2972,173,159,329,1731,1752,3482,61,72,132,1344,1445,2792,134,103,239,1541,1620,3163,18,30,50,1089,1388,2471,61,79,134,1166,1489,2660,370,402,771,5304,5745,11052,477,477,952,6153,6622,12776,0,0,3,22,17,42,3,4,13,27,21,53,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,3,6,0,0,0,4,0,4,0,0,0,4,0,4,21,19,45,157,127,281,17,12,33,199,164,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50027,0,0,3,19,17,40,5,3,7,26,23,48,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,4,4,0,4,7,0,3,10,0,0,0,7,0,5,0,0,0,7,3,6,0,0,0,7,4,8,6,0,3,6,3,11,0,0,0,3,3,7,0,0,0,4,0,6,0,0,0,3,4,7,0,0,0,3,4,7,0,0,3,19,17,34,5,3,7,23,21,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50028,0,0,0,3,3,13,4,0,4,11,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,3,0,0,0,3,3,4,0,0,0,3,3,4,0,0,0,4,0,9,4,0,4,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,14,13,0,17,20,10,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50029,0,0,0,35,23,57,4,4,7,37,25,61,0,0,0,5,4,7,0,0,0,6,5,10,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,11,9,20,0,0,0,13,6,23,0,0,0,10,5,12,0,0,0,9,5,15,0,0,0,0,4,3,0,0,0,0,4,3,0,0,0,30,16,49,4,4,7,37,22,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50030,5,0,5,28,35,60,4,0,4,32,35,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,5,3,13,0,0,0,4,3,5,0,0,0,6,3,6,0,0,0,6,3,12,0,0,0,8,3,14,0,0,0,12,15,26,0,0,0,15,15,27,0,0,0,4,3,11,0,0,0,4,3,11,5,0,5,30,31,60,0,0,0,34,31,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50031,25,28,59,1394,1445,2842,112,91,198,1527,1566,3095,3,5,7,55,65,121,0,0,3,60,74,136,4,5,7,105,96,199,5,11,15,115,114,224,5,3,5,149,159,305,9,11,22,159,176,337,8,7,18,359,342,702,44,31,69,410,378,786,4,5,9,418,437,857,36,26,64,462,472,927,0,3,5,316,346,661,8,12,20,332,354,687,21,27,52,1323,1390,2719,78,77,148,1422,1496,2917,0,0,0,4,0,5,0,0,0,4,0,5,4,0,4,13,7,17,0,0,4,19,8,25,0,0,0,20,10,30,3,0,3,28,13,35,3,0,3,25,5,30,3,0,6,30,7,35,0,0,0,15,0,14,9,0,9,22,0,28,10,0,12,66,47,109,15,0,16,86,51,139,0,0,0,3,0,6,0,0,0,3,0,10,0,0,0,7,5,13,0,0,3,8,4,10,0,0,0,0,0,0,0,0
SAL50032,16,14,29,1266,1460,2723,57,42,99,1334,1515,2850,6,0,3,100,92,191,0,0,6,110,92,199,0,5,5,169,185,353,7,3,13,178,193,367,0,0,3,139,131,271,3,8,9,148,138,283,4,3,11,340,382,720,14,12,23,357,396,756,0,0,0,287,298,588,21,8,34,314,311,623,0,0,0,229,371,602,7,9,17,236,385,617,14,12,31,1207,1423,2629,31,35,64,1251,1471,2723,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,12,39,0,0,0,23,12,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50033,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50034,32,29,63,611,619,1229,62,39,103,705,685,1395,4,5,8,37,31,69,3,3,7,52,38,86,5,0,5,51,70,124,7,5,12,65,75,140,8,6,14,70,58,129,3,5,10,87,70,151,4,4,13,187,203,395,24,12,36,220,214,442,3,7,10,161,152,309,7,14,22,174,168,346,3,3,9,101,107,211,8,3,11,114,116,228,31,28,59,579,601,1178,56,37,92,664,662,1327,0,0,0,4,0,5,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,20,34,6,0,6,16,20,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50035,32,23,54,3015,3397,6412,104,71,171,3145,3490,6638,6,0,3,147,162,306,0,0,3,153,161,314,14,13,20,438,475,919,9,9,26,459,498,961,5,3,5,390,489,883,3,4,11,402,499,894,4,7,11,572,670,1244,26,25,46,597,705,1303,7,0,12,883,950,1828,47,20,65,933,966,1901,0,0,0,592,647,1237,17,15,28,608,660,1264,30,23,53,2883,3308,6188,48,51,101,2958,3378,6338,0,0,0,0,4,0,0,0,0,0,4,3,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,116,170,6,0,6,62,116,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50036,73,83,154,4379,4530,8914,122,101,228,4572,4719,9287,6,10,16,262,256,516,0,10,10,266,275,540,20,24,38,734,696,1434,14,11,23,768,735,1502,14,24,37,723,671,1395,14,12,29,757,708,1462,13,18,33,1112,1301,2410,47,34,80,1174,1347,2521,13,14,20,1217,1232,2449,39,26,60,1266,1271,2535,5,0,0,330,375,709,4,10,16,342,387,725,73,81,148,4215,4423,8638,65,81,145,4348,4584,8930,0,0,0,6,7,10,0,0,0,6,7,10,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,4,3,0,0,44,51,98,0,4,4,47,55,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
