SAL_CODE_2021,R_Tot_Dw_s_S_Hou_Oth_h,R_Tot_Dw_s_SDRTHT_Oth_h,R_Tot_Dw_s_Fl_Ap_Oth_h,R_Tot_Dw_s_Oth_d_Car_Oth_h,R_Tot_Dw_s_Oth_d_Cab_h_Oth_h,R_Tot_Dw_s_Oth_d_IHTSO_Oth_h,R_Tot_Dw_s_Oth_d_HFASO_Oth_h,R_Tot_Dw_s_Oth_d_Tot_Oth_h,R_Tot_Dw_s_Ns_Oth_h,R_Tot_Tot_Oth_h,Oth_TT_Dw_s_S_Hou_Oth_h,Oth_TT_Dw_s_SDRTHT_Oth_h,Oth_TT_Dw_s_Fl_Ap_Oth_h,Oth_TT_Dw_s_Ot_d_Car_Oth_h,Oth_TT_Dw_s_Ot_d_Cab_h_Oth_h,Oth_TT_Dw_s_Ot_d_IHTSO_Oth_h,Oth_TT_Dw_s_Ot_d_HFASO_Oth_h,Oth_TT_Dw_s_Ot_d_Tot_Oth_h,Oth_TT_Dw_s_Ns_Oth_h,Oth_TT_Tot_Oth_h,TT_ns_Dw_s_S_Hou_Oth_h,TT_ns_Dw_s_SDRTHT_Oth_h,TT_ns_Dw_s_Fl_Ap_Oth_h,TT_ns_Dw_s_Oth_d_Car_Oth_h,TT_ns_Dw_s_Oth_d_Cab_h_Oth_h,TT_ns_Dw_s_Oth_d_IHTSO_Oth_h,TT_ns_Dw_s_Oth_d_HFASO_Oth_h,TT_ns_Dw_s_Oth_d_Tot_Oth_h,TT_ns_Dw_s_Ns_Oth_h,TT_ns_Tot_Oth_h,Tot_Dw_s_S_Hou_Oth_h,Tot_Dw_s_SDRTHT_Oth_h,Tot_Dw_s_Fl_Ap_Oth_h,Tot_Dw_s_Oth_d_Car_Oth_h,Tot_Dw_s_Oth_d_Cab_h_Oth_h,Tot_Dw_s_Oth_d_IHTSO_Oth_h,Tot_Dw_s_Oth_d_HFASO_Oth_h,Tot_Dw_s_Oth_d_Tot_Oth_h,Tot_Dw_s_Ns_Oth_h,Tot_Tot_Oth_h,Ow_o_Dw_s_S_Hou_Tot_h,Ow_o_Dw_s_SDRTHT_Tot_h,Ow_o_Dw_s_Fl_Ap_Tot_h,Ow_o_Dw_s_Oth_d_Car_Tot_h,Ow_o_Dw_s_Oth_d_Cab_h_Tot_h,Ow_o_Dw_s_Oth_d_IHTSO_Tot_h,Ow_o_Dw_s_Oth_d_HFASO_Tot_h,Ow_o_Dw_s_Oth_d_Tot_Tot_h,Ow_o_Dw_s_Ns_Tot_h,Ow_o_Tot_Tot_h,Ow_wm_Dw_s_S_Hou_Tot_h,Ow_wm_Dw_s_SDRTHT_Tot_h,Ow_wm_Dw_s_Fl_Ap_Tot_h,Ow_wm_Dw_s_Oth_d_Car_Tot_h,Ow_wm_Dw_s_Oth_d_Cab_h_Tot_h,Ow_wm_Dw_s_Oth_d_IHTSO_Tot_h,Ow_wm_Dw_s_Oth_d_HFASO_Tot_h,Ow_wm_Dw_s_Oth_d_Tot_Tot_h,Ow_wm_Dw_s_Ns_Tot_h,Ow_wm_Tot_Tot_h,R_RAg_Dw_s_S_Hou_Tot_h,R_RAg_Dw_s_SDRTHT_Tot_h,R_RAg_Dw_s_Fl_Ap_Tot_h,R_RAg_Dw_s_Oth_d_Car_Tot_h,R_RAg_Dw_s_Oth_d_Cab_h_Tot_h,R_RAg_Dw_s_Oth_d_IHTSO_Tot_h,R_RAg_Dw_s_Oth_d_HFASO_Tot_h,R_RAg_Dw_s_Oth_d_Tot_Tot_h,R_RAg_Dw_s_Ns_Tot_h,R_RAg_Tot_Tot_h,R_STHA_Dw_s_S_Hou_Tot_h,R_STHA_Dw_s_SDRTHT_Tot_h,R_STHA_Dw_s_Fl_Ap_Tot_h,R_STHA_Dw_s_Ot_d_Car_Tot_h,R_STHA_Dw_s_Ot_d_Cab_h_Tot_h,R_STHA_Dw_s_Ot_d_IHTSO_Tot_h,R_STHA_Dw_s_Ot_d_HFASO_Tot_h,R_STHA_Dw_s_Ot_d_Tot_Tot_h,R_STHA_Dw_s_Ns_Tot_h,R_STHA_Tot_Tot_h,R_Pnsh_Dw_s_S_Hou_Tot_h,R_Pnsh_Dw_s_SDRTHT_Tot_h,R_Pnsh_Dw_s_Fl_Ap_Tot_h,R_Pnsh_Dw_s_Ot_d_Car_Tot_h,R_Pnsh_Dw_s_Ot_d_Cab_h_Tot_h,R_Pnsh_Dw_s_Ot_d_IHTSO_Tot_h,R_Pnsh_Dw_s_Ot_d_HFASO_Tot_h,R_Pnsh_Dw_s_Oth_d_Tot_Tot_h,R_Pnsh_Dw_s_Ns_Tot_h,R_Pnsh_Tot_Tot_h,R_CHP_Dw_s_S_Hou_Tot_h,R_CHP_Dw_s_SDRTHT_Tot_h,R_CHP_Dw_s_Fl_Ap_Tot_h,R_CHP_Dw_s_Oth_d_Car_Tot_h,R_CHP_Dw_s_Oth_d_Cab_h_Tot_h,R_CHP_Dw_s_Oth_d_IHTSO_Tot_h,R_CHP_Dw_s_Oth_d_HFASO_Tot_h,R_CHP_Dw_s_Oth_d_Tot_Tot_h,R_CHP_Dw_s_Ns_Tot_h,R_CHP_Tot_Tot_h,R_othLT_Dw_s_S_Hou_Tot_h,R_othLT_Dw_s_SDRTHT_Tot_h,R_othLT_Dw_s_Fl_Ap_Tot_h,R_othLT_Dw_s_O_d_Car_Tot_h,R_othLT_Dw_s_O_d_Cab_h_Tot_h,R_othLT_Dw_s_O_d_IHTSO_Tot_h,R_othLT_Dw_s_O_d_HFASO_Tot_h,R_othLT_Dw_s_O_d_Tot_Tot_h,R_othLT_Dw_s_Ns_Tot_h,R_othLT_Tot_Tot_h,R_LTns_Dw_s_S_Hou_Tot_h,R_LTns_Dw_s_SDRTHT_Tot_h,R_LTns_Dw_s_Fl_Ap_Tot_h,R_LTns_Dw_s_Ot_d_Car_Tot_h,R_LTns_Dw_s_Ot_d_Cab_h_Tot_h,R_LTns_Dw_s_Ot_d_IHTSO_Tot_h,R_LTns_Dw_s_Ot_d_HFASO_Tot_h,R_LTns_Dw_s_Ot_d_Tot_Tot_h,R_LTns_Dw_s_Ns_Tot_h,R_LTns_Tot_Tot_h,R_Tot_Dw_s_S_Hou_Tot_h,R_Tot_Dw_s_SDRTHT_Tot_h,R_Tot_Dw_s_Fl_Ap_Tot_h,R_Tot_Dw_s_Oth_d_Car_Tot_h,R_Tot_Dw_s_Oth_d_Cab_h_Tot_h,R_Tot_Dw_s_Oth_d_IHTSO_Tot_h,R_Tot_Dw_s_Oth_d_HFASO_Tot_h,R_Tot_Dw_s_Oth_d_Tot_Tot_h,R_Tot_Dw_s_Ns_Tot_h,R_Tot_Tot_Tot_h,Oth_TT_Dw_s_S_Hou_Tot_h,Oth_TT_Dw_s_SDRTHT_Tot_h,Oth_TT_Dw_s_Fl_Ap_Tot_h,Oth_TT_Dw_s_Ot_d_Car_Tot_h,Oth_TT_Dw_s_Ot_d_Cab_h_Tot_h,Oth_TT_Dw_s_Ot_d_IHTSO_Tot_h,Oth_TT_Dw_s_Ot_d_HFASO_Tot_h,Oth_TT_Dw_s_Ot_d_Tot_Tot_h,Oth_TT_Dw_s_Ns_Tot_h,Oth_TT_Tot_Tot_h,TT_ns_Dw_s_S_Hou_Tot_h,TT_ns_Dw_s_SDRTHT_Tot_h,TT_ns_Dw_s_Fl_Ap_Tot_h,TT_ns_Dw_s_Oth_d_Car_Tot_h,TT_ns_Dw_s_Oth_d_Cab_h_Tot_h,TT_ns_Dw_s_Oth_d_IHTSO_Tot_h,TT_ns_Dw_s_Oth_d_HFASO_Tot_h,TT_ns_Dw_s_Oth_d_Tot_Tot_h,TT_ns_Dw_s_Ns_Tot_h,TT_ns_Tot_Tot_h,Tot_Dw_s_S_Hou_Tot_h,Tot_Dw_s_SDRTHT_Tot_h,Tot_Dw_s_Fl_Ap_Tot_h,Tot_Dw_s_Oth_d_Car_Tot_h,Tot_Dw_s_Oth_d_Cab_h_Tot_h,Tot_Dw_s_Oth_d_IHTSO_Tot_h,Tot_Dw_s_Oth_d_HFASO_Tot_h,Tot_Dw_s_Oth_d_Tot_Tot_h,Tot_Dw_s_Ns_Tot_h,Tot_Tot_Tot_h
SAL50729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15
SAL50730,29,0,0,0,0,0,0,0,0,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,5,0,0,0,0,0,0,0,110,30,0,0,0,0,0,0,0,0,30,49,0,0,0,0,0,0,0,0,49,13,0,0,0,0,0,0,0,0,11,8,0,0,0,0,0,0,0,0,8,16,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,4,0,0,0,0,0,0,0,47,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,129,8,0,0,0,0,0,0,0,136
SAL50731,117,0,0,0,0,0,0,0,0,117,4,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,7,632,0,0,0,0,0,0,0,0,637,117,0,0,0,0,0,0,0,0,117,407,0,0,0,0,0,0,0,0,407,83,0,0,0,0,0,0,0,0,83,4,0,0,0,0,0,0,0,0,4,34,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,131,4,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,7,662,0,0,0,0,0,0,0,0,665
SAL50732,24,0,0,0,0,0,0,0,0,24,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,129,60,0,0,0,0,0,0,0,0,57,50,0,0,0,0,0,0,0,0,50,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,132
SAL50733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50734,6,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,59,33,0,0,0,0,0,0,0,0,33,13,0,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,63
SAL50735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50736,4,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,30,19,0,0,0,0,0,0,0,0,19,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,30
SAL50737,0,8,29,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,30,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,26,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,10,29,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,0,0,0,0,0,0,41
SAL50738,7,0,3,4,0,0,0,4,5,17,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,4,8,0,5,21,0,0,0,21,13,38,0,0,0,5,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,12,0,0,0,0,0,0,0,0,0,0,7,0,3,4,0,0,0,4,9,21,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,8,4,8,0,5,21,0,0,0,21,13,43
SAL50739,16,0,0,0,0,0,0,0,0,23,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,106,37,0,0,0,0,0,0,0,0,37,43,0,0,0,0,0,0,0,0,43,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,23,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,106
SAL50740,439,162,4,0,0,0,0,0,0,601,38,22,36,0,0,0,0,0,0,105,21,7,0,0,0,0,0,0,0,27,2940,391,56,0,0,0,0,0,3,3385,1218,96,8,0,0,0,0,0,0,1329,1239,99,8,0,0,0,0,0,0,1340,261,60,0,0,0,0,0,0,0,330,29,43,0,0,0,0,0,0,0,70,135,28,0,0,0,0,0,0,0,166,4,25,0,0,0,0,0,0,0,30,9,0,0,0,0,0,0,0,0,17,0,3,0,0,0,0,0,0,0,6,449,169,4,0,0,0,0,0,0,620,38,22,36,0,0,0,0,0,0,105,21,7,0,0,0,0,0,0,0,27,2970,393,56,0,0,0,0,0,3,3414
SAL50741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50742,254,84,5,0,0,0,0,0,0,342,24,5,0,0,0,0,0,0,0,30,25,9,0,0,0,0,0,0,0,30,1058,103,5,0,0,0,0,4,3,1175,407,4,0,0,0,0,0,0,5,415,403,9,0,0,0,0,0,0,0,405,107,53,0,0,0,0,0,0,0,159,84,25,0,0,0,0,0,0,0,108,90,8,0,0,0,0,0,0,0,98,5,12,3,0,0,0,0,0,0,14,33,3,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,4,318,99,5,0,0,0,0,0,4,424,24,5,0,0,0,0,0,0,0,32,27,11,0,0,0,0,0,0,0,40,1178,126,5,0,0,0,0,5,6,1317
SAL50743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,22,0,0,0,0,0,0,0,0,22,9,0,0,0,0,0,0,0,0,9,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,21,0,0,0,0,0,0,0,0,21
SAL50744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,27,0,0,0,0,0,0,0,0,30,17,0,0,0,0,0,0,0,0,16,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,27,0,0,0,0,0,0,0,0,30
SAL50745,81,10,3,0,0,0,0,0,0,86,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,353,10,21,0,0,0,0,0,0,384,46,4,10,0,0,0,0,0,0,57,235,6,3,0,0,0,0,0,0,240,46,10,0,0,0,0,0,0,0,55,5,0,0,0,0,0,0,0,0,5,26,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,80,10,3,0,0,0,0,0,0,91,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,363,10,21,0,0,0,0,0,0,395
SAL50746,4,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,14,13,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,14
SAL50747,47,3,13,0,0,0,0,0,0,66,10,0,0,0,0,0,0,0,0,16,7,0,0,0,0,0,0,0,0,7,285,3,13,0,5,0,3,3,7,312,145,0,0,0,0,0,0,0,3,151,87,0,0,0,0,0,0,0,0,89,16,0,0,0,0,0,0,0,0,12,9,3,0,0,0,0,0,0,0,19,26,0,0,0,0,0,0,0,0,27,3,0,7,0,0,0,0,0,0,12,7,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,59,6,19,0,0,0,0,0,0,85,10,0,0,0,0,0,0,0,0,17,6,0,0,0,0,0,0,0,0,6,312,12,19,0,5,0,3,3,7,352
SAL50748,585,338,67,10,0,0,0,10,4,1005,23,9,0,0,0,0,0,0,0,35,45,14,0,0,0,0,0,0,0,61,3192,600,79,25,0,0,0,27,0,3895,1113,114,0,14,0,0,0,14,0,1240,1513,122,12,0,0,0,0,0,0,1647,351,241,8,0,0,0,0,0,0,605,27,44,32,0,0,0,0,0,0,99,237,66,4,0,0,0,0,0,0,306,3,10,23,0,0,0,0,0,0,33,20,10,0,10,0,0,0,10,0,47,4,0,0,0,0,0,0,0,0,8,639,370,71,10,0,0,0,12,4,1095,23,12,0,0,0,0,0,0,0,33,47,21,0,0,0,0,0,3,0,71,3334,639,84,27,0,0,0,30,9,4089
SAL50749,48,0,0,0,0,0,0,0,0,48,13,0,0,0,0,0,0,0,0,14,10,0,0,0,0,0,0,0,0,10,407,0,0,7,0,0,0,10,4,422,213,0,0,8,0,0,0,7,0,215,130,0,0,4,0,0,0,5,0,138,21,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,48,13,0,0,0,0,0,0,0,0,14,11,0,0,0,0,0,0,0,0,13,421,0,0,7,0,0,0,10,4,435
SAL50750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8
SAL50751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50752,281,105,37,0,0,0,0,0,0,421,6,3,30,0,0,0,0,0,0,38,7,6,0,0,0,0,0,0,0,11,1309,195,91,0,0,0,0,0,0,1595,433,28,8,0,0,0,0,0,0,470,591,58,19,0,0,0,0,0,0,664,152,90,20,0,0,0,0,0,0,261,76,5,10,0,0,0,0,0,0,90,66,18,3,0,0,0,0,0,0,87,3,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,297,108,34,0,0,0,0,0,0,446,6,3,30,0,0,0,0,0,0,38,7,6,0,0,0,0,0,0,0,11,1337,203,95,0,0,0,0,0,0,1632
SAL50753,8,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,50,19,0,0,0,0,0,0,0,0,19,13,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,50
SAL50754,488,12,7,0,0,0,0,0,0,506,29,0,0,0,0,0,0,0,0,29,32,0,0,0,0,0,0,0,0,29,1832,21,6,0,0,0,8,8,3,1876,472,5,0,0,0,0,0,0,0,478,853,6,3,0,0,0,4,4,0,868,243,4,3,0,0,0,0,0,0,252,61,3,0,0,0,0,0,0,0,63,181,0,0,0,0,0,0,0,0,181,3,0,0,0,0,0,0,0,0,7,39,0,0,0,0,0,0,0,0,35,5,0,0,0,0,0,0,0,0,5,537,12,7,0,0,0,0,0,0,552,25,0,0,0,0,0,0,0,0,24,37,0,0,0,0,0,0,0,0,41,1922,21,6,0,0,0,8,8,3,1966
SAL50755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50756,561,377,89,0,0,0,0,0,0,1026,18,8,0,0,0,0,0,0,0,27,24,3,3,0,0,0,0,0,0,30,2017,664,120,0,0,0,0,0,3,2807,723,119,6,0,0,0,0,0,0,842,715,165,23,0,0,0,0,0,0,903,366,263,80,0,0,0,0,0,0,714,20,18,0,0,0,0,0,0,0,38,158,82,10,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,4,22,18,4,0,0,0,0,0,0,35,3,5,0,0,0,0,0,0,0,6,573,384,97,0,0,0,0,0,0,1052,19,8,0,0,0,0,0,0,0,25,24,5,3,0,0,0,0,0,0,37,2050,681,127,0,0,0,0,0,3,2860
SAL50757,18,0,0,0,0,0,0,0,0,18,4,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,82,0,0,0,0,0,0,0,0,83,32,0,0,0,0,0,0,0,0,32,27,0,0,0,0,0,0,0,0,27,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,20,4,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,88,0,0,0,0,0,0,0,0,86
SAL50758,91,38,0,0,0,0,0,0,0,126,5,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,4,594,73,0,0,0,0,0,0,0,666,225,16,0,0,0,0,0,0,0,245,276,20,0,0,0,0,0,0,0,293,55,16,0,0,0,0,0,0,0,68,6,18,0,0,0,0,0,0,0,22,29,9,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,97,36,0,0,0,0,0,0,0,137,5,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,4,606,77,0,0,0,0,0,0,0,683
