SAL_CODE_2021,Neg_Nil_inc_Hh_with_Ind_psns,Neg_Nil_inc_Other_households,Neg_Nil_income_Tot_hhlds,1_149_Hhd_with_Indig_psns,1_149_Other_households,1_149_Tot_hhlds,150_299_Hhd_with_Indig_psns,150_299_Other_households,150_299_Tot_hhlds,300_399_Hhd_with_Indig_psns,300_399_Other_households,300_399_Tot_hhlds,400_499_Hhd_with_Indig_psns,400_499_Other_households,400_499_Tot_hhlds,500_649_Hhd_with_Indig_psns,500_649_Other_households,500_649_Tot_hhlds,650_799_Hhd_with_Indig_psns,650_799_Other_households,650_799_Tot_hhlds,800_999_Hh_with_Indig_psn,800_999_Other_households,800_999_Tot_hhlds,1000_1249_Hh_with_Indig_psn,1000_1249_Other_households,1000_1249_Tot_hhlds,1250_1499_Hh_with_Indig_psn,1250_1499_Other_households,1250_1499_Tot_hhlds,1500_1749_Hh_with_Indig_psn,1500_1749_Other_households,1500_1749_Tot_hhlds,1750_1999_Hh_with_Indig_psn,1750_1999_Other_households,1750_1999_Tot_hhlds,2000_2499_Hh_with_Indig_psn,2000_2499_Other_households,2000_2499_Tot_hhlds,2500_2999_Hh_with_Indig_psn,2500_2999_Other_households,2500_2999_Tot_hhlds,3000_3499_Hh_with_Indig_psn,3000_3499_Other_households,3000_3499_Tot_hhlds,3500_more_Hh_with_Indig_psn,3500_more_stated_Other_hhds,3500_more_stated_Tot_hhlds,Part_inc_st_Hh_with_Indig_psn,Partial_inc_stated_Other_hhds,Partial_inc_stated_Tot_hhlds,All_inc_ns_Hh_with_Ind_psns,All_income_ns_Other_household,All_inc_NS_Tot_hhlds,Tot_Household_with_Indig_psns,Tot_Other_households,Tot_Tot_hhlds
SAL51419,0,16,16,0,0,0,0,4,4,0,6,6,0,37,45,6,20,25,0,47,51,0,23,23,7,22,26,6,43,43,4,23,28,0,24,28,3,77,80,8,53,65,0,22,23,3,59,59,7,51,54,0,5,6,49,535,584
SAL51420,4,48,51,3,20,19,6,57,63,5,74,77,9,237,251,8,157,160,11,197,201,16,210,225,12,211,226,16,238,258,11,140,156,5,156,160,24,321,343,13,180,190,8,152,156,18,300,317,13,211,235,6,68,76,175,2980,3158
SAL51421,0,14,14,0,12,12,0,9,9,0,17,17,0,34,34,0,26,26,0,32,32,3,40,46,0,56,56,0,70,70,0,37,37,0,52,52,4,125,125,0,75,75,0,90,97,4,671,676,0,117,116,0,10,15,15,1500,1519
SAL51422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,0,8,8,0,3,3,0,0,0,0,7,7,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,46,46
SAL51423,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12
SAL51424,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,3,0,0,0,0,9,9,0,0,0,0,3,3,0,5,5,0,3,3,0,0,5,0,0,0,0,0,0,0,4,4,0,4,3,0,3,3,6,41,47
SAL51425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
SAL51426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10
SAL51427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51430,0,0,0,0,0,0,0,3,0,0,0,3,0,14,13,0,3,3,0,8,8,3,7,9,4,8,11,0,8,5,0,6,6,0,0,4,0,4,3,0,0,0,4,4,5,0,3,3,6,3,7,13,5,13,29,71,104
SAL51431,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,0,8,12,0,10,10,0,8,6,0,5,6,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,8,51,58
SAL51432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
SAL51433,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,4,0,4,18,0,17,5,0,6,9,0,10,6,8,16,6,3,10,3,6,3,0,3,4,7,0,9,0,0,3,0,0,0,4,3,8,5,0,5,79,21,100
SAL51434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
SAL51435,3,28,26,0,0,0,0,10,10,0,28,25,0,62,62,6,107,107,0,117,117,0,115,120,0,118,117,5,170,171,0,158,154,0,169,167,4,369,370,3,329,331,6,272,280,11,629,638,6,310,313,0,33,33,46,3017,3066
SAL51436,0,3,3,0,3,3,0,0,0,0,3,7,0,20,25,0,18,21,0,21,28,3,13,18,0,36,32,0,24,28,0,13,14,3,26,32,9,63,72,0,41,40,0,54,53,4,83,84,5,43,43,0,4,3,36,482,516
SAL51437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SAL51438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
SAL51439,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,7,7,0,3,3,0,0,0,0,29,29
SAL51440,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,6,0,3,8,0,8,3,3,7,5,0,4,0,4,6,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,38,14,52
SAL51441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,13,15
SAL51442,0,6,6,0,0,0,0,0,0,0,3,3,0,8,8,0,6,6,0,12,14,0,4,4,0,3,3,0,10,10,0,3,3,0,0,0,0,3,3,0,3,3,0,0,0,0,12,12,0,7,7,0,8,8,0,81,85
SAL51443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8
SAL51444,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,22,22
SAL51445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51446,0,17,17,0,4,4,0,12,12,0,18,18,0,44,44,0,37,37,0,66,63,0,59,57,0,82,82,4,87,87,3,79,82,4,78,81,4,199,209,7,155,160,4,158,165,16,498,511,15,202,215,0,9,13,57,1800,1852
SAL51447,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,4,0,7,7,0,3,3,0,0,0,0,34,34
SAL51448,4,163,175,4,44,40,6,100,107,3,186,193,3,433,443,11,312,324,13,544,561,14,557,565,21,626,652,23,644,661,20,471,493,15,529,534,26,1000,1028,18,593,614,10,507,515,26,787,815,29,539,564,3,113,120,251,8154,8401
SAL51449,0,5,5,0,0,0,0,0,0,0,7,7,0,12,17,0,5,8,0,5,5,3,5,9,0,10,10,6,10,13,0,8,4,0,4,4,3,14,14,0,7,7,0,3,3,0,7,12,0,9,9,0,4,4,19,108,122
SAL51450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,7,7,0,4,4,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,29,31
SAL51451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8
SAL51453,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,23,28
SAL51454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51455,0,0,0,0,0,0,5,0,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,16
SAL51456,0,0,5,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,8,8,0,5,5,0,14,17,5,18,21,4,15,16,7,34,37,19,129,152,13,58,67,20,98,117,28,245,279,13,69,77,4,3,4,110,706,816
SAL51457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9
SAL51458,0,12,11,0,3,3,0,8,8,0,23,22,0,75,78,0,38,37,0,57,60,3,54,54,0,45,45,3,32,42,5,19,17,0,26,22,0,37,39,0,18,18,0,15,17,4,38,39,3,42,45,0,17,18,26,556,581
SAL51459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8
SAL51460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
SAL51462,0,3,3,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,12,12,0,8,5,0,13,13,0,8,8,0,13,13,0,9,9,0,6,6,0,6,6,0,6,6,0,14,14,0,14,14,0,0,0,6,113,116
SAL51463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,3,3,0,5,5,0,0,0,0,0,0,0,5,5,0,4,4,0,0,0,0,0,0,0,3,3,0,5,5,0,0,0,0,30,30
SAL51464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SAL51465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51466,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,4,4,0,4,4,0,4,4,0,6,6,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,3,7,8,49,55
SAL51467,0,11,11,0,4,4,0,8,8,0,5,5,0,26,26,0,17,17,0,29,30,0,52,52,0,65,67,3,91,95,0,72,72,0,83,83,0,228,229,8,161,163,0,184,185,3,324,329,0,108,108,0,11,11,13,1469,1483
SAL51468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,4,4,0,3,3,0,0,0,0,9,9,0,6,6,0,0,0,0,3,4,0,5,5,0,0,0,0,51,49
SAL51469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51470,0,11,11,0,7,7,0,11,11,0,6,6,0,37,37,0,42,40,0,43,43,0,33,33,0,42,42,0,50,50,0,33,33,0,31,31,0,70,73,3,61,57,0,55,53,6,368,371,5,72,75,0,21,19,13,985,1001
SAL51471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,3,0,0,0,0,10,12
SAL51472,0,61,61,0,16,16,0,54,51,0,116,124,0,228,234,0,188,187,3,169,173,4,220,227,4,299,304,0,274,277,8,280,283,4,213,215,0,470,477,0,174,180,4,173,180,3,391,395,0,169,169,0,49,52,40,3557,3599
SAL51473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
SAL51474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,3,3,0,3,3,0,0,0,0,3,3,0,3,3,0,3,3,0,0,0,0,8,8,0,4,4,0,0,0,0,25,25
SAL51475,0,25,25,0,12,10,0,26,26,0,39,39,3,70,75,0,52,53,3,87,94,3,69,68,0,88,92,0,63,63,3,64,69,9,70,77,6,122,127,3,82,85,3,63,61,8,135,146,19,184,197,0,26,27,68,1285,1350
SAL51476,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,4,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,4,4,0,0,0,0,21,24
SAL51477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12
SAL51478,0,0,0,0,0,0,0,0,0,0,6,6,0,7,7,0,3,3,0,5,5,0,0,0,0,6,6,0,3,3,0,5,5,0,3,3,0,16,16,0,10,10,0,9,9,0,18,22,0,10,10,0,3,3,0,116,116
SAL51479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51480,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,5,5,0,3,3,0,3,3,0,6,6,0,8,8,0,5,5,0,0,0,0,3,3,0,9,8,0,4,4,0,9,9,0,6,6,0,0,0,0,63,61
SAL51481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51482,0,4,4,0,0,0,0,3,3,0,3,3,0,11,11,0,6,6,0,14,14,0,9,13,4,19,20,0,21,21,0,7,7,0,10,10,0,19,19,0,9,9,0,13,13,0,29,29,0,18,18,0,7,7,3,203,206
SAL51483,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,23
SAL51484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,12,14,5,3,3,0,3,3,0,7,7,0,6,0,0,0,0,11,31,45
SAL51485,0,15,15,0,0,0,0,18,17,0,33,39,5,53,54,0,36,38,0,55,64,0,55,56,3,53,59,6,61,71,3,51,54,0,52,53,7,84,90,7,50,53,0,45,43,3,46,55,4,37,41,3,17,16,53,774,827
SAL51486,0,4,4,0,0,4,0,9,10,4,8,16,6,18,17,7,21,32,9,31,36,15,37,47,5,27,33,9,39,49,7,27,34,4,26,31,11,37,47,10,23,25,6,18,28,8,16,29,10,22,32,5,9,13,117,378,495
SAL51487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51488,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,17,17
SAL51489,0,9,9,0,5,5,0,4,4,0,11,11,0,32,32,0,29,29,3,51,52,3,38,40,0,69,69,3,69,72,0,55,53,0,45,45,6,111,117,5,69,70,0,54,61,4,111,113,0,120,124,0,11,11,26,895,922
SAL51490,0,70,70,0,20,20,0,48,48,3,98,104,0,181,181,3,168,173,3,189,192,0,247,256,0,279,283,8,298,305,7,240,243,4,230,236,9,518,524,6,251,258,8,247,261,9,734,743,4,240,241,5,48,47,80,4108,4185
SAL51491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51492,0,0,0,0,0,0,0,3,3,0,3,8,0,8,9,4,3,6,3,0,3,0,15,15,3,16,16,0,11,14,3,12,15,0,17,17,3,32,38,0,14,19,0,27,27,4,58,66,4,21,19,0,5,5,28,246,268
SAL51493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51494,0,7,7,0,0,0,0,6,6,0,13,13,0,18,23,0,16,16,5,19,24,0,33,30,0,32,33,0,31,31,3,35,39,0,25,25,5,65,66,0,49,49,0,32,31,0,70,70,0,31,33,0,8,10,20,482,505
SAL51495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,6,27,27
SAL51496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,9,9
SAL51497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,13,13
SAL51498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,4,4,0,0,0,0,4,4,0,0,0,0,5,5,0,0,0,0,19,19
SAL51499,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,19,21
SAL51500,0,10,10,0,10,9,3,12,13,0,16,17,6,51,61,3,25,33,8,36,44,8,42,42,10,52,65,14,53,63,9,35,41,11,32,47,11,91,99,8,58,63,11,49,59,18,64,82,15,82,96,3,17,23,139,731,871
SAL51501,0,8,7,0,8,7,0,14,14,0,17,15,0,65,65,0,43,39,0,51,52,0,40,40,5,50,55,4,28,33,3,31,34,0,34,34,3,48,52,0,33,33,0,19,19,0,28,28,0,33,33,0,20,19,21,564,580
SAL51502,0,72,72,0,35,35,0,53,53,0,84,92,8,215,224,8,200,212,10,280,288,7,267,272,8,283,291,16,344,350,9,254,262,12,225,239,27,500,530,12,299,311,7,260,266,16,496,516,30,410,434,4,75,76,170,4350,4516
SAL51503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,0,0,0,0,0,0,0,14,14
SAL51504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,3,3,0,0,0,0,21,21
SAL51505,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,11,11,0,7,7,0,6,6,0,7,3,0,5,5,0,6,7,0,6,6,0,0,0,0,8,8,0,7,7,0,13,15,0,0,6,3,75,86
SAL51506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51508,0,0,0,0,3,3,0,3,3,0,3,3,0,12,12,0,13,13,0,20,20,0,15,15,0,28,32,0,30,30,0,12,12,0,16,23,0,42,42,4,23,28,0,24,24,0,54,51,0,19,25,0,4,4,7,342,348
SAL51509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15
SAL51510,0,4,4,0,4,4,0,3,3,0,3,6,0,33,33,0,20,20,0,28,26,0,19,17,0,16,18,0,12,12,0,6,6,0,6,9,0,10,10,0,3,3,0,3,3,0,7,5,0,9,9,0,7,7,4,195,199
SAL51511,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,21,20
SAL51512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,13,13
SAL51513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,11,11
SAL51515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,6,6
SAL51516,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,4,0,4,4,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,25,8,33
SAL51517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3
SAL51518,0,0,0,0,0,0,0,3,3,0,3,3,0,5,5,0,3,3,0,8,8,0,8,8,0,5,5,0,9,9,0,6,6,0,3,7,0,14,14,0,4,4,0,8,4,0,13,13,0,19,19,0,6,6,6,124,127
SAL51519,0,13,13,0,3,3,0,0,0,0,12,12,0,17,17,0,21,24,0,45,45,0,59,61,0,54,54,0,81,88,4,93,96,0,95,99,0,201,202,3,192,193,0,148,155,3,270,274,9,137,139,0,7,7,21,1459,1485
SAL51520,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,22,23
SAL51521,0,18,18,0,6,11,0,14,14,0,4,4,7,33,34,3,31,35,8,59,61,8,43,52,9,61,66,9,73,76,5,69,76,8,77,83,11,181,194,5,124,130,13,110,120,8,255,261,11,137,148,0,15,17,91,1305,1394
SAL51522,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,5,0,5,5,0,0,0,0,3,3,0,0,0,0,6,6,0,8,8,0,5,5,0,3,3,0,5,5,0,5,5,0,0,0,0,49,49
SAL51523,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,17,20
SAL51524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,4,4,0,6,6,0,9,9,0,6,6,0,0,6,0,9,9,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,38,43
SAL51525,4,43,44,0,11,11,0,10,10,0,22,22,0,85,85,0,69,69,3,121,126,5,121,122,6,116,120,7,84,86,0,65,66,0,70,75,6,147,151,0,85,84,0,88,91,5,208,212,4,167,171,5,19,23,42,1532,1573
SAL51526,0,65,65,4,29,35,0,49,51,4,111,118,13,297,312,10,220,225,4,271,277,0,283,284,5,329,330,3,272,271,4,250,261,3,234,238,11,467,478,7,356,363,3,274,280,9,474,488,16,371,383,0,111,112,95,4470,4560
SAL51527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,3,3,0,4,4,0,4,4,0,22,22
