SAL_CODE_2021,No_bed_ne_sp_Hw_ATSIP,No_bed_ne_sp_Oth_h,No_bed_ne_sp_Tot,One_m_bn_One_ebn_Hw_ATSIP,One_m_bn_One_ebn_Oth_h,One_m_bn_One_ebn_Tot,One_m_bn_Two_ebn_Hw_ATSIP,One_m_bn_Two_ebn_Oth_h,One_m_bn_Two_ebn_Tot,One_m_bn_Thr_ebn_Hw_ATSIP,One_m_bn_Thr_ebn_Oth_h,One_m_bn_Thr_ebn_Tot,One_m_bn_Fou_m_ebn_Hw_ATSIP,One_m_bn_Fou_m_ebn_Oth_h,One_m_bn_Fou_m_ebn_Tot,One_m_bn_Tot_Hw_ATSIP,One_m_bn_Tot_Oth_h,One_m_bn_Tot_Tot,One_m_bs_One_bs_Hw_ATSIP,One_m_bs_One_bs_Oth_h,One_m_bs_One_bs_Tot,One_m_bs_Two_bs_Hw_ATSIP,One_m_bs_Two_bs_Oth_h,One_m_bs_Two_bs_Tot,One_m_bs_Thr_bs_Hw_ATSIP,One_m_bs_Thr_bs_Oth_h,One_m_bs_Thr_bs_Tot,One_m_bs_Fou_m_bs_Hw_ATSIP,One_m_bs_Fou_m_bs_Oth_h,One_m_bs_Fou_m_bs_Tot,One_m_bs_Tot_Hw_ATSIP,One_m_bs_Tot_Oth_h,One_m_bs_Tot_Tot,Tot_Hw_ATSIP,Tot_Oth_h,Tot_Tot
SAL50999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,0,0,0,0,0,0,0,8,8,0,11,11
SAL51000,20,775,789,3,44,50,0,3,3,0,0,0,0,0,0,3,47,53,16,1155,1167,10,886,894,0,370,370,0,104,104,26,2515,2535,45,3475,3520
SAL51001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,9,9,0,5,5,0,0,0,0,18,18,0,13,13
SAL51002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
SAL51003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51004,12,118,133,0,16,22,0,0,0,0,5,5,0,0,0,0,21,27,20,289,305,15,335,348,3,149,148,0,23,23,38,796,824,54,985,1040
SAL51005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
SAL51006,5,0,5,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,10,0,9,0,0,0,0,0,0,0,0,0,10,0,9,18,0,22
SAL51007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
SAL51008,0,226,227,0,9,9,0,0,0,0,0,0,0,0,0,0,9,9,4,580,582,0,566,566,0,261,261,0,62,62,4,1469,1471,4,1776,1776
SAL51009,0,43,48,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,82,81,0,91,91,0,32,34,0,4,4,0,209,210,4,270,275
SAL51010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,10,10,0,6,6,0,3,3,0,27,27,0,32,34
SAL51011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,3,3,0,3,3,0,12,12,0,11,11
SAL51013,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,15,0,18,18,0,16,14,0,0,0,4,48,47,8,59,59
SAL51014,19,3,17,24,3,23,11,0,11,9,0,9,0,0,0,44,3,43,19,4,24,13,3,14,0,0,0,0,0,0,32,7,38,95,11,109
SAL51015,13,549,558,3,32,35,0,7,7,0,0,3,0,0,0,3,39,45,13,1154,1161,7,880,886,4,197,201,0,18,18,24,2249,2266,36,2933,2966
SAL51016,9,91,99,0,7,6,0,6,6,0,0,0,0,0,0,0,13,12,10,284,293,7,370,381,0,255,258,0,46,48,17,955,980,31,1122,1154
SAL51017,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,3,0,6,6,0,5,5,0,18,18,0,9,13
SAL51018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
SAL51019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SAL51020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51021,18,1019,1039,0,65,62,0,3,3,0,0,0,0,0,0,0,68,65,18,1742,1764,7,1155,1163,0,381,386,0,88,88,25,3366,3401,52,4627,4681
SAL51022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,0,10,10,0,9,9
SAL51024,3,22,25,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,3,30,33,12,40,49,0,4,4,0,3,3,15,77,89,22,109,128
SAL51025,3,41,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,150,3,193,196,0,39,39,0,5,5,3,383,390,11,441,452
SAL51026,5,75,75,4,14,14,0,0,0,0,0,0,0,0,0,4,14,14,10,245,255,4,415,419,0,262,262,0,47,47,14,969,983,25,1111,1135
SAL51027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SAL51028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51030,5,313,315,0,19,19,0,0,0,0,0,0,0,0,0,0,19,19,11,857,866,4,1018,1019,0,459,462,0,76,76,15,2410,2423,25,2837,2866
SAL51031,3,94,94,0,10,10,0,0,0,0,0,0,0,0,0,0,10,10,3,231,234,11,241,248,8,178,181,0,27,30,22,677,693,25,822,844
SAL51032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SAL51034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,6,6,0,12,12
SAL51035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,5,0,3,3
SAL51036,5,79,91,3,10,15,0,3,4,6,0,6,0,0,0,9,13,25,23,227,254,23,434,450,15,288,305,0,30,30,61,979,1039,77,1122,1199
SAL51037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,9,0,10,10,0,0,0,0,21,22,0,25,19
SAL51038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51040,0,26,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,78,82,0,107,112,0,67,73,0,12,12,3,264,279,8,314,323
SAL51041,0,7,4,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,9,9,0,16,16,0,14,14,0,0,0,0,39,39,0,53,49
SAL51042,21,6,21,9,0,11,10,0,10,4,0,4,0,0,0,23,0,25,9,3,16,3,3,9,6,0,4,0,0,0,18,6,29,74,11,85
SAL51043,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,7,7
SAL51044,7,8,18,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,40,41,0,48,45,0,27,27,0,5,5,0,120,118,10,131,140
SAL51045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6
SAL51047,0,127,123,0,6,7,0,6,6,0,0,0,0,0,0,0,12,13,0,504,504,5,740,751,3,528,530,0,91,86,8,1863,1871,13,2111,2125
SAL51048,0,8,8,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,11,16,0,17,17,0,5,5,0,3,3,0,36,41,0,56,60
SAL51049,9,7,19,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,8,26,31,3,33,35,0,13,13,0,7,7,11,79,86,27,89,118
SAL51050,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,32,4,40,44,0,13,10,0,4,4,4,88,90,8,98,110
SAL51051,3,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,0,16,16,0,7,7,0,0,0,0,52,52,0,80,79
SAL51052,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,13,13,0,7,7,0,4,4,0,27,31,0,32,33
SAL51053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,6,10,0,0,0,0,10,16,0,24,27
SAL51054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SAL51055,5,128,129,0,16,16,0,0,0,0,0,0,0,0,0,0,16,16,7,286,291,6,399,405,7,256,258,0,34,34,20,975,988,23,1168,1191
SAL51056,4,44,48,0,8,8,0,0,0,0,0,0,0,0,0,0,8,8,6,94,101,3,147,153,0,75,74,0,7,7,9,323,335,21,389,412
SAL51057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,7,0,0,0,0,0,0,0,10,10,0,18,18
SAL51059,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,13,15,0,11,11,0,4,4,0,31,35,0,46,48
SAL51060,0,10,10,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,13,12,0,21,18,0,12,12,0,4,4,0,50,46,4,61,59
SAL51061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,12,12,0,6,6,0,0,0,0,22,22,0,15,15
SAL51062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,20,20,0,0,0,0,3,3,0,36,36,0,42,36
SAL51063,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,4,0,7,7,0,16,16
SAL51064,0,62,62,0,13,12,0,0,0,0,0,0,0,0,0,0,13,12,0,389,387,0,291,294,0,217,217,0,33,33,0,930,931,0,1051,1055
SAL51065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,4,0,0,0,0,7,11,0,9,11
SAL51066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,7,7
SAL51067,3,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,31,0,49,54,0,26,23,0,5,5,0,107,113,3,128,133
SAL51068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51069,0,92,92,0,18,18,0,0,0,0,0,0,0,0,0,0,18,18,0,309,313,3,246,245,0,81,81,0,3,3,3,639,642,5,770,773
SAL51070,0,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,38,39,0,58,58,4,30,32,0,6,6,9,132,135,3,154,162
SAL51071,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,0,12,15,0,5,5,0,0,0,0,33,37,6,43,49
SAL51072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SAL51073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,8,8,0,14,14
SAL51075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,4,4,0,10,10,0,14,14
SAL51076,3,11,15,0,8,8,0,0,0,0,0,0,0,0,0,0,8,8,0,27,27,0,36,36,0,23,23,0,6,6,0,92,92,3,99,104
SAL51077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,7,5
SAL51078,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,6,6,0,10,10
SAL51079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51081,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,5,5,3,0,7,0,0,0,3,12,19,3,17,22
SAL51082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
SAL51083,0,68,68,0,4,4,0,4,4,0,0,0,0,0,0,0,8,8,7,105,110,5,134,140,0,42,46,4,8,8,16,289,304,16,379,402
SAL51084,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,10,11,0,5,5,0,0,0,0,19,20,4,23,30
SAL51085,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,8,8,0,19,19
SAL51086,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,0,37,37,0,18,18,0,3,3,0,87,87,0,96,96
SAL51087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,5,5,0,0,0,0,9,9,0,9,9
SAL51088,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,41,46,3,62,66,0,21,26,0,0,0,7,124,138,10,148,159
SAL51089,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,9,9,0,5,5,0,5,5,0,24,24,0,26,26
SAL51090,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,3,3,0,0,0,0,6,11,0,26,26
SAL51091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,3,0,0,0,0,0,0,0,7,7,0,10,10
SAL51092,0,21,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,38,43,0,72,72,0,28,28,0,11,11,3,149,154,5,175,181
SAL51093,23,152,176,0,30,29,0,0,5,0,0,0,0,0,0,0,30,34,33,438,473,32,514,545,3,189,195,0,38,38,68,1179,1251,106,1428,1532
SAL51094,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,16,16,0,10,10,0,4,4,0,33,33,0,37,37
SAL51095,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,6,6,0,6,6,0,7,7,0,0,0,0,19,19,0,30,30
SAL51096,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,3,0,0,0,0,0,0,0,7,7,0,11,11
SAL51097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51098,6,537,539,0,41,41,0,5,5,0,6,6,0,0,0,0,52,52,5,1106,1112,6,1123,1133,0,554,557,0,151,151,11,2934,2953,21,3691,3711
SAL51099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,5,5,0,8,8,0,0,0,0,22,22,0,38,38
SAL51100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,9,9
SAL51101,0,5,5,0,6,6,0,0,0,0,0,0,0,0,0,0,6,6,0,4,4,0,12,13,0,5,5,0,0,0,0,21,22,0,31,28
SAL51102,0,10,10,0,4,3,0,0,0,0,0,0,0,0,0,0,4,3,0,26,26,0,22,22,0,14,14,0,8,8,0,70,70,0,81,77
SAL51103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,4,4
SAL51104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,9,9,0,6,6,0,0,0,0,20,23,0,24,28
SAL51105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51107,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,7,7,0,4,4,0,0,0,0,17,17,0,13,16
SAL51108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,6,6
SAL51109,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,0,24,24,0,5,7,0,0,0,0,40,44,3,57,63
SAL51110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,16,16,0,9,9,0,0,0,0,38,38,0,41,41
SAL51111,42,162,202,10,16,25,0,0,0,0,0,0,0,0,0,10,16,25,83,442,523,50,336,385,6,82,91,0,12,12,139,872,1011,202,1118,1323
SAL51112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,0,0,0,0,0,0,3,8,3,10,8
SAL51113,30,90,124,12,9,22,3,0,3,0,0,0,0,0,0,15,9,25,46,403,452,52,438,487,8,178,183,0,12,9,106,1031,1131,163,1207,1370
SAL51114,0,12,12,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,25,30,0,40,40,0,5,5,0,0,0,0,70,75,6,101,100
SAL51115,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,6,6,0,0,0,0,0,0,0,15,15,0,25,25
SAL51116,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,3,3
SAL51117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,3,3,0,0,0,0,0,0,0,8,8,0,5,5
SAL51118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,11,0,13,13,0,0,0,0,0,0,6,18,24,6,26,29
SAL51119,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,14,14,0,3,3,0,0,0,0,28,28,0,30,30
SAL51120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,3,3,0,0,0,0,9,9,0,16,16
SAL51121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8
SAL51122,44,833,871,10,139,150,0,26,29,0,3,3,0,3,3,10,171,185,37,1667,1702,25,2173,2198,0,135,141,0,8,8,62,3983,4049,125,5201,5326
SAL51123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,3,0,0,0,0,0,0,0,7,7,0,16,16
SAL51124,7,213,220,4,35,30,0,3,8,0,0,0,0,0,0,4,38,38,12,751,772,7,960,969,5,741,746,0,128,128,24,2580,2615,37,2940,2981
SAL51125,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,18,18,0,4,4,0,0,0,0,33,33,0,38,38
SAL51126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,4,4,0,0,0,0,0,0,0,9,9,0,9,9
SAL51127,8,20,24,3,0,5,0,0,0,0,0,0,0,0,0,3,0,5,8,52,61,7,74,83,3,21,25,0,5,5,18,152,174,36,197,238
SAL51128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9
SAL51129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51130,5,170,176,0,11,11,0,0,0,0,0,0,0,0,0,0,11,11,5,529,538,6,536,541,0,150,150,0,25,25,11,1240,1254,17,1488,1501
SAL51131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,3,3
SAL51132,0,5,9,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,24,24,0,43,50,0,22,22,0,0,0,0,89,96,0,111,114
SAL51133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,7,7
SAL51134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51135,5,275,281,0,21,21,0,0,0,0,0,0,0,0,0,0,21,21,6,510,519,0,421,428,0,166,172,0,19,19,6,1116,1138,18,1462,1481
SAL51136,0,21,22,5,10,11,0,4,4,0,0,0,0,0,0,5,14,15,0,54,52,0,95,95,0,62,62,0,7,7,0,218,216,6,267,269
SAL51137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SAL51138,12,375,393,0,28,29,0,0,0,0,0,0,0,0,0,0,28,29,4,625,627,3,452,462,0,82,83,0,14,14,7,1173,1186,23,1632,1659
SAL51139,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,3,20,20,0,10,10,0,0,0,3,44,44,3,48,52
SAL51140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,7,7,0,6,6,0,0,0,0,21,21,0,25,25
SAL51141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,0,0,0,0,0,0,0,8,8,0,10,10
SAL51142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,4,4,0,10,10,0,16,16
SAL51143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,8,8
SAL51144,0,38,35,0,9,9,0,0,0,0,0,0,0,0,0,0,9,9,0,101,98,0,159,159,0,116,116,0,12,12,0,388,385,4,451,450
SAL51145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,5,0,8,8,0,10,10
SAL51146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,11,11
SAL51147,21,862,880,0,51,49,0,5,5,0,0,0,0,0,0,0,56,54,19,1356,1371,15,1155,1165,0,231,233,0,30,30,34,2772,2799,60,3826,3883
SAL51148,0,15,15,0,10,10,0,0,0,0,0,0,0,0,0,0,10,10,0,26,26,6,28,31,0,11,11,0,10,10,6,75,78,3,112,116
SAL51149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6
SAL51150,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,12,12,0,3,3,0,0,0,0,21,21,0,37,43
SAL51151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,5,5
SAL51152,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,17,17,0,11,11,0,4,4,0,44,44,0,46,46
SAL51153,0,22,19,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,11,11,0,10,10,0,3,3,0,0,0,0,24,24,0,67,65
SAL51154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,6,6,0,5,5
SAL51155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,4,4,0,0,0,0,10,10,0,10,10
SAL51156,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,72,82,4,128,132,0,81,79,0,9,9,12,290,302,12,336,351
SAL51157,46,223,263,19,39,59,9,7,17,0,0,0,0,0,0,28,46,76,56,639,692,30,912,945,9,328,339,7,33,39,102,1912,2015,195,2288,2484
SAL51158,6,38,41,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,7,60,70,7,114,121,0,37,37,0,8,8,14,219,236,31,282,313
SAL51159,4,223,228,0,30,30,0,3,3,0,0,0,0,0,0,0,33,33,3,275,278,0,23,23,0,0,0,0,3,3,3,301,304,15,591,604
SAL51160,0,19,19,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,29,28,0,29,29,0,10,10,0,0,0,0,68,67,0,93,95
SAL51161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
SAL51162,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,19,19,0,17,17,0,6,6,0,58,58,0,67,67
SAL51163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,6,6
SAL51164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,11,11
SAL51165,0,4,8,3,0,3,0,0,0,0,0,0,4,0,4,7,0,7,4,0,3,4,8,8,0,4,4,0,0,0,8,12,15,17,25,42
SAL51166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,5,5,0,0,0,0,0,0,0,9,9,0,4,4
SAL51167,15,52,70,5,6,16,9,0,5,0,0,0,0,0,0,14,6,21,14,100,109,13,131,139,7,18,21,0,0,0,34,249,269,61,338,400
