SAL_CODE_2021,M_Y12_equivalent_Indigenous,M_Y12_equivalent_Non_Indig,M_Y12_equiv_IndigStat_ns,M_Y12_equivalent_Tot,M_Y11_equivalent_Indigenous,M_Y11_equiv_Non_Indig,M_Y11_equiv_IndigStat_ns,M_Y11_equivalent_Tot,M_Y10_equivalent_Indigenous,M_Y10_equiv_Non_Indig,M_Y10_equiv_IndigStat_ns,M_Y10_equivalent_Tot,M_Y9_equivalent_Indigenous,M_Y9_equiv_Non_Indig,M_Y9_equiv_IndigStat_ns,M_Y9_equivalent_Tot,M_Y8_below_Indigenous,M_Y8_below_Non_Indig,M_Y8_below_IndigStat_ns,M_Y8_below_Tot,M_Did_not_go_to_school_Indig,M_Did_not_go_to_sch_Non_Indig,M_Di_no_go_to_sch_IndSt_ns,M_Did_not_go_to_school_Tot,M_Highest_yr_school_ns_Indig,M_Highest_yr_sch_ns_Non_Indig,M_Highe_yr_sch_ns_IndSt_ns,M_Highest_yr_school_ns_Tot,M_Tot_Indigenous,M_Tot_Non_Indigenous,M_Tot_IndigStat_ns,M_Tot_Tot,F_Y12_equivalent_Indigenous,F_Y12_equivalent_Non_Indig,F_Y12_equiv_IndigStat_ns,F_Y12_equivalent_Tot,F_Y11_equivalent_Indigenous,F_Y11_equiv_Non_Indig,F_Y11_equiv_IndigStat_ns,F_Y11_equivalent_Tot,F_Y10_equivalent_Indigenous,F_Y10_equiv_Non_Indig,F_Y10_equiv_IndigStat_ns,F_Y10_equivalent_Tot,F_Y9_equivalent_Indigenous,F_Y9_equiv_Non_Indig,F_Y9_equiv_IndigStat_ns,F_Y9_equivalent_Tot,F_Y8_below_Indigenous,F_Y8_below_Non_Indig,F_Y8_below_IndigStat_ns,F_Y8_below_Tot,F_Did_not_go_to_school_Indig,F_Did_not_go_to_sch_Non_Indig,F_Di_no_go_to_sch_IndSt_ns,F_Did_not_go_to_school_Tot,F_Highest_yr_school_ns_Indig,F_Highest_yr_sch_ns_Non_Indig,F_Highe_yr_sch_ns_IndSt_ns,F_Highest_yr_school_ns_Tot,F_Tot_Indigenous,F_Tot_Non_Indigenous,F_Tot_IndigStat_ns,F_Tot_Tot,P_Y12_equivalent_Indigenous,P_Y12_equivalent_Non_Indig,P_Y12_equiv_IndigStat_ns,P_Y12_equivalent_Tot,P_Y11_equivalent_Indigenous,P_Y11_equiv_Non_Indig,P_Y11_equiv_IndigStat_ns,P_Y11_equivalent_Tot,P_Y10_equivalent_Indigenous,P_Y10_equiv_Non_Indig,P_Y10_equiv_IndigStat_ns,P_Y10_equivalent_Tot,P_Y9_equivalent_Indigenous,P_Y9_equiv_Non_Indig,P_Y9_equiv_IndigStat_ns,P_Y9_equivalent_Tot,P_Y8_below_Indigenous,P_Y8_below_Non_Indig,P_Y8_below_IndigStat_ns,P_Y8_below_Tot,P_Did_not_go_to_school_Indig,P_Did_not_go_to_sch_Non_Indig,P_Di_no_go_to_sch_IndSt_ns,P_Did_not_go_to_school_Tot,P_Highest_yr_school_ns_Indig,P_Highest_yr_sch_ns_Non_Indig,P_Highe_yr_sch_ns_IndSt_ns,P_Highest_yr_school_ns_Tot,P_Tot_Indigenous,P_Tot_Non_Indigenous,P_Tot_IndigStat_ns,P_Tot_Tot
SAL50481,3,50,0,52,0,21,0,21,0,52,0,52,0,3,0,3,0,7,0,7,0,0,0,0,0,6,11,17,3,141,11,157,4,57,0,59,0,19,0,19,0,44,0,44,0,5,0,5,0,4,0,4,0,0,0,0,0,0,11,9,4,130,11,133,8,103,0,112,0,40,0,40,0,93,0,93,0,9,0,9,0,10,0,10,0,0,0,0,0,4,22,25,8,263,18,292
SAL50482,100,4170,9,4284,39,894,0,930,69,1767,7,1846,19,280,0,292,6,151,6,165,3,54,0,55,3,112,481,597,236,7431,504,8174,85,5026,8,5119,33,975,3,1014,70,1685,13,1765,16,276,0,295,7,208,0,220,0,98,0,98,6,140,395,533,224,8409,418,9051,191,9194,21,9402,74,1867,3,1944,136,3457,18,3616,32,560,0,589,15,363,6,384,3,155,0,153,9,253,873,1132,454,15844,921,17221
SAL50483,0,4,0,3,0,3,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,10,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,11,0,6,4,10,0,3,0,3,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,17,3,23
SAL50484,13,842,0,855,6,128,0,132,13,212,0,222,0,50,0,53,0,49,0,48,0,18,0,18,0,17,85,100,30,1305,85,1427,14,918,0,933,0,93,0,100,12,202,0,214,0,36,0,37,3,64,0,64,0,17,0,16,0,33,55,92,35,1368,58,1462,28,1757,6,1789,7,225,0,235,24,410,4,437,3,84,0,88,4,112,0,116,3,36,0,42,0,54,136,191,68,2675,145,2889
SAL50485,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,8
SAL50486,0,30,0,30,0,11,0,11,0,30,0,29,0,9,0,9,0,13,0,13,0,0,0,0,0,8,3,11,0,107,3,115,0,63,0,63,0,10,0,10,0,40,0,41,0,17,0,17,0,16,0,16,0,0,0,0,0,10,5,14,0,151,5,156,0,95,0,95,0,21,0,21,0,74,0,70,0,25,0,25,0,25,0,25,0,0,0,0,0,12,14,28,0,253,14,271
SAL50487,0,20,0,20,0,3,0,3,6,19,0,20,0,10,0,10,0,7,0,7,0,0,0,0,0,0,8,8,6,53,8,68,0,27,0,27,0,5,0,9,0,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,4,60,7,67,0,50,0,47,0,13,0,12,6,37,0,38,0,11,0,11,0,3,0,3,0,0,0,0,0,0,12,18,7,113,12,136
SAL50488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL50490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL50491,12,824,8,836,7,182,0,193,15,659,5,676,0,151,0,149,0,96,0,96,3,11,0,12,0,69,79,155,34,1982,87,2109,8,1025,12,1042,4,291,0,292,15,775,4,793,0,178,3,182,3,104,0,105,0,6,0,10,0,86,65,153,32,2454,87,2571,18,1845,13,1877,10,473,3,480,25,1428,6,1466,3,327,6,336,3,198,0,200,0,17,0,20,0,153,146,298,70,4440,175,4683
SAL50492,5,277,0,286,0,91,0,95,5,220,0,225,3,50,0,60,6,51,0,54,0,8,0,8,0,24,79,100,24,722,78,821,9,395,8,411,4,101,3,108,12,185,0,196,0,61,0,63,0,47,0,49,4,0,0,6,0,28,79,103,25,830,84,937,14,674,6,694,4,196,3,204,15,406,0,427,5,110,0,120,6,95,3,103,4,12,0,13,3,58,152,210,48,1548,163,1760
SAL50493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50494,0,6,0,6,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,7,0,7,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,15,0,12,0,12,0,3,0,3,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,23,3,30
SAL50495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50496,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,4,0,4,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,0,11,0,11,0,7,0,7,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,21
SAL50497,12,499,6,516,7,130,4,140,7,277,0,283,4,59,0,63,0,17,0,21,0,4,0,7,5,34,99,130,36,1023,105,1157,3,640,4,648,5,87,0,94,6,188,0,198,0,24,0,24,0,12,0,12,4,0,0,0,4,23,71,93,19,980,80,1072,16,1138,8,1166,10,217,4,236,14,470,5,480,4,86,0,86,0,29,0,29,3,4,0,6,5,54,169,230,48,2001,182,2230
SAL50498,0,10,0,10,0,5,0,5,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,16,3,23,0,10,0,10,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,17,4,24,0,24,0,24,0,10,0,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,41,4,44
SAL50499,0,7,0,7,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,17,0,19,0,9,0,9,0,3,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,8,0,17,5,26,0,11,0,11,0,3,0,3,0,9,0,9,3,0,0,4,0,0,0,0,0,0,0,0,0,4,5,13,3,35,5,47
SAL50500,24,871,9,901,8,245,3,256,6,699,0,710,9,131,0,140,0,79,0,88,0,7,0,8,0,26,116,140,44,2069,133,2248,10,1081,5,1099,3,231,0,238,9,679,0,685,0,130,0,136,0,61,0,59,0,15,0,15,3,33,86,125,27,2228,90,2351,35,1953,15,2003,16,479,3,491,13,1380,0,1394,5,267,0,274,4,146,0,151,0,19,0,21,0,60,202,268,72,4298,225,4601
SAL50501,0,46,0,46,0,15,0,15,0,31,0,31,0,0,0,0,0,4,0,4,0,0,0,0,0,0,8,8,0,92,8,97,0,59,0,59,0,6,0,6,0,18,0,18,0,3,0,3,0,0,0,0,0,0,0,0,0,0,10,10,0,87,10,100,0,102,0,102,0,22,0,22,0,47,0,47,0,3,0,3,0,0,0,0,0,0,0,0,0,0,21,21,0,182,21,196
SAL50502,6,1015,5,1035,6,159,0,166,10,299,5,313,0,43,0,44,4,40,0,44,0,15,0,15,0,48,75,125,32,1621,83,1737,9,1112,3,1131,0,149,0,151,9,335,4,341,0,56,0,57,3,56,0,58,0,13,0,13,0,65,66,134,26,1780,71,1883,15,2131,16,2166,9,310,0,314,25,626,6,655,0,99,0,103,6,99,0,106,0,23,0,23,3,113,138,258,59,3403,159,3619
SAL50503,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,9,0,9
SAL50504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50507,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SAL50508,53,78,0,130,55,22,0,68,66,28,0,100,27,5,0,31,33,4,0,42,12,0,0,15,8,3,38,57,260,149,38,454,59,112,0,175,67,16,0,80,73,15,0,89,28,0,0,31,19,0,0,26,14,0,0,14,20,0,46,64,282,152,46,477,110,195,0,304,116,36,0,153,145,44,0,187,59,9,0,67,56,7,0,68,27,0,0,30,31,7,85,127,542,297,88,931
SAL50509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50510,3,2565,3,2576,0,105,0,105,0,216,0,214,0,29,0,29,0,12,0,12,0,7,0,6,0,22,68,87,12,2946,75,3032,4,2700,5,2710,0,115,0,115,0,270,0,272,0,32,0,32,0,19,0,21,0,12,0,12,0,19,53,77,4,3173,60,3241,14,5263,7,5287,0,221,0,221,0,486,0,488,0,57,0,65,0,31,0,28,0,17,0,16,0,38,123,164,10,6120,141,6270
SAL50511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50512,0,64,0,64,0,12,0,12,0,15,0,19,0,5,0,5,0,0,0,0,0,0,0,0,0,6,7,8,0,98,7,107,0,68,0,74,0,7,0,10,0,10,0,10,0,4,0,4,0,0,0,0,0,0,0,0,0,0,11,6,0,99,8,109,0,134,0,134,0,17,0,20,0,30,0,30,0,11,0,11,0,0,0,0,0,0,0,0,0,9,14,23,0,198,16,213
SAL50513,0,28,0,25,0,0,0,0,3,51,0,51,0,3,0,3,0,0,0,0,0,6,0,6,0,15,0,15,4,98,0,103,0,14,0,14,0,3,0,3,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,41,0,42,0,9,0,9,3,61,0,61,0,3,0,3,0,0,0,5,0,6,0,6,0,15,0,15,4,128,0,133
SAL50514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL50515,0,3,0,3,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,10,0,10,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,14,0,14,0,0,0,0,0,11,0,11,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,29
SAL50516,0,13,0,13,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,16,0,16,0,7,0,7,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,28
SAL50517,0,164,0,162,0,35,0,35,4,123,0,127,0,29,0,29,0,15,0,14,0,6,0,6,0,4,29,30,4,372,29,408,0,198,0,193,0,53,0,53,0,86,0,88,0,19,0,23,0,12,0,12,0,0,0,0,0,3,18,25,5,369,19,395,0,358,0,362,0,86,0,86,3,208,0,211,0,49,0,55,0,29,0,24,0,3,0,5,0,7,49,56,8,742,52,798
SAL50518,38,2355,9,2397,20,605,5,623,45,1234,6,1277,20,255,0,273,8,130,0,138,0,28,0,28,7,78,272,361,134,4679,290,5103,53,2638,7,2693,20,548,0,571,36,1165,3,1203,14,229,6,245,8,145,5,154,0,56,0,52,12,98,194,305,143,4880,212,5226,91,4989,16,5094,39,1151,4,1196,79,2402,8,2484,30,479,8,513,10,275,7,295,0,77,0,81,18,185,463,665,273,9559,501,10331
SAL50519,4,79,0,86,0,16,0,16,3,29,0,32,0,7,0,3,0,3,0,3,0,7,0,7,0,3,0,6,14,134,3,152,0,22,0,19,0,3,0,10,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,37,0,39,9,105,0,107,3,17,0,20,3,38,0,37,0,4,0,11,0,3,0,7,0,7,0,7,0,3,0,6,19,164,3,190
SAL50520,0,80,0,78,0,9,0,9,0,37,0,37,0,11,0,11,0,6,0,6,0,0,0,0,0,3,13,20,0,153,13,168,0,60,0,60,0,14,0,17,0,22,0,24,0,3,0,7,0,4,0,4,0,0,0,0,0,0,12,20,0,112,12,131,0,147,0,143,0,31,0,31,0,58,0,61,0,17,0,17,0,7,0,7,0,3,0,3,0,6,24,29,0,264,30,296
SAL50521,0,8,0,13,0,3,0,3,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,16,9,32,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,8,5,10,0,17,0,18,0,3,0,3,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,24,12,43
SAL50522,30,2655,9,2695,9,232,3,242,17,426,4,439,5,85,0,87,0,74,0,72,0,21,0,21,9,63,365,435,64,3553,380,3997,28,2930,17,2973,14,179,5,189,9,409,0,421,3,65,0,68,0,88,3,93,0,22,0,27,4,56,251,318,52,3751,279,4084,52,5588,20,5662,18,408,3,435,24,831,6,862,8,146,0,158,0,165,5,165,0,40,0,40,11,124,617,754,119,7301,656,8077
SAL50523,0,109,0,107,5,41,0,48,0,179,0,182,0,42,0,44,0,36,0,33,0,9,0,9,0,19,54,69,5,432,57,490,4,129,0,135,0,66,0,66,6,134,6,147,0,26,0,26,0,21,0,21,0,0,0,0,0,15,37,51,8,392,43,441,3,236,0,241,5,112,0,109,6,316,4,329,3,70,0,73,0,54,0,56,0,7,0,7,0,31,85,120,12,824,93,932
SAL50524,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,4,0,4,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8
SAL50525,3,105,0,112,0,26,0,33,7,107,3,123,0,18,0,18,0,24,0,24,0,0,0,0,0,5,17,23,7,297,28,331,7,119,0,123,0,38,0,38,0,91,3,95,0,19,0,19,0,6,0,6,0,0,0,0,0,4,5,14,3,281,11,300,3,223,0,232,0,69,0,73,8,202,7,217,0,30,0,30,0,33,0,33,0,4,0,4,0,10,26,40,13,574,36,632
SAL50526,0,13,0,13,0,0,0,0,0,5,0,9,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,22,0,11,0,11,0,4,0,4,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,22,0,22,0,4,0,4,0,11,0,7,0,3,0,3,0,5,0,5,0,0,0,0,0,0,0,0,0,37,0,39
SAL50527,0,31,0,31,0,4,0,4,0,12,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,46,5,48,0,19,0,19,0,3,0,3,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,29,3,30,0,52,0,52,0,10,0,10,0,13,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,72,9,78
SAL50528,0,22,0,24,0,12,0,10,0,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,97,3,54,95,152,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,9,8,24,0,29,0,28,0,8,0,15,0,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,107,3,65,107,172
SAL50529,16,218,0,234,0,21,0,25,0,18,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,317,324,20,264,321,603,6,69,0,67,0,0,0,4,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,85,5,74,86,165,18,285,0,308,4,29,0,31,0,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,5,398,408,22,339,406,770
SAL50530,0,4,0,4,0,0,0,4,3,7,0,9,0,0,0,0,4,0,0,4,0,0,0,0,6,4,5,7,13,16,5,35,0,4,0,4,0,4,0,3,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,0,22,0,13,0,13,4,0,0,3,3,14,0,15,3,0,0,3,4,0,0,4,0,0,0,0,6,4,5,14,16,31,5,53
SAL50531,4,3,0,8,3,0,0,3,9,4,0,8,0,0,0,0,8,0,0,8,0,0,0,0,0,0,3,3,19,4,3,31,6,9,0,10,5,0,0,4,12,0,0,12,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,18,5,0,32,12,11,0,16,5,0,0,10,16,4,0,18,4,0,0,4,8,0,0,8,0,0,0,0,0,0,5,5,41,10,5,56
SAL50532,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,5,0,5,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9
SAL50533,4,402,0,403,3,96,0,99,10,259,0,267,0,36,0,36,0,7,0,8,0,0,0,0,0,9,43,47,16,803,41,863,4,511,0,517,7,79,0,89,7,178,0,185,0,24,0,24,0,8,0,8,0,0,0,0,0,8,23,28,10,818,24,847,6,914,0,921,7,179,0,188,12,442,0,452,0,61,0,61,0,17,0,17,0,0,0,0,0,12,64,78,28,1614,68,1712
SAL50534,14,612,0,622,7,161,0,170,10,379,4,388,7,64,0,69,0,37,0,39,0,7,0,8,0,23,92,119,42,1281,98,1422,20,678,0,697,4,162,4,166,11,424,0,436,7,70,0,76,3,46,0,46,0,0,0,0,0,29,83,111,43,1411,93,1542,31,1291,0,1324,11,324,4,338,23,797,5,825,15,132,0,147,0,81,0,92,0,7,0,11,0,58,171,232,85,2696,188,2965
SAL50535,0,14,0,14,0,0,0,0,0,7,0,7,0,5,0,5,0,0,0,0,0,0,0,0,0,0,6,3,0,27,6,33,0,18,0,18,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,31,5,31,0,27,0,27,0,6,0,6,0,9,0,9,0,3,0,3,0,0,0,0,0,0,0,0,0,3,10,8,0,57,10,65
SAL50536,19,469,0,489,19,105,0,120,20,296,0,315,5,65,0,71,0,63,0,67,5,7,0,17,3,31,132,170,78,1033,138,1252,29,555,4,589,13,116,0,134,39,308,4,348,9,59,0,73,7,70,0,82,3,16,0,17,8,51,130,189,110,1178,144,1433,53,1026,5,1078,33,219,0,259,62,594,4,666,18,124,0,143,9,137,6,149,10,23,0,34,12,84,269,362,185,2212,281,2683
SAL50537,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,4,0,4,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14
SAL50538,0,3,0,6,3,0,0,3,5,0,0,4,3,0,0,3,0,0,0,0,0,0,0,0,3,0,5,10,13,7,8,23,0,6,0,3,0,0,0,0,3,0,0,3,3,0,0,3,4,0,0,4,0,0,0,0,0,0,9,7,16,6,10,27,0,3,0,10,5,0,0,7,9,0,0,8,6,0,0,6,6,0,0,6,0,0,0,0,5,0,11,18,28,3,16,49
SAL50539,0,38,0,39,3,29,0,35,0,46,0,44,0,6,0,9,0,9,0,9,0,0,0,0,0,7,16,25,7,127,20,154,0,60,0,57,0,18,0,23,6,29,0,28,0,5,0,5,0,0,0,0,0,0,0,0,0,0,18,27,4,122,21,150,0,94,0,101,6,53,0,54,4,71,0,79,0,12,0,15,0,7,0,7,0,0,0,0,0,6,41,47,10,247,42,301
SAL50540,27,10,0,36,11,0,0,14,20,0,0,25,0,0,0,0,22,0,0,22,3,0,0,3,4,0,0,3,87,8,0,98,31,4,0,33,7,0,0,7,18,0,0,15,7,0,0,7,26,0,0,26,5,0,0,5,3,0,0,4,99,5,0,105,59,15,0,70,14,0,0,15,35,3,0,39,7,0,0,10,49,0,0,49,9,0,0,9,10,0,3,7,179,16,3,206
SAL50541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,4
