ILOC_CODE_2021,Psn_15_y_over_Indig_M,Psn_15_y_over_Indig_F,Psn_15_y_over_Indig_P,Psn_15_y_over_NonInd_M,Psn_15_y_over_NonInd_F,Psn_15_y_over_NonInd_P,Psn_15_y_over_Ind_s_nsM,Psn_15_y_over_Ind_s_nsF,Psn_15_y_over_Ind_s_nsP,Psn_15_y_over_TotM,Psn_15_y_over_TotF,Psn_15_y_over_TotP,In_LF_Emp_Indig_M,In_LF_Emp_Indig_F,In_LF_Emp_Indig_P,In_LF_Emp_NonInd_M,In_LF_Emp_NonInd_F,In_LF_Emp_NonInd_P,In_LF_Emp_IndSt_nsM,In_LF_Emp_IndSt_nsF,In_LF_Emp_IndSt_nsP,In_LF_Employd_TotM,In_LF_Employd_TotF,In_LF_Employd_TotP,In_LF_unemp_Ind_M,In_LF_unemp_Ind_F,In_LF_unemp_Ind_P,In_LF_unemp_No_Ind_M,In_LF_unemp_No_Ind_F,In_LF_unemp_No_Ind_P,In_LF_un_IndSt_nsM,In_LF_un_IndSt_nsF,In_LF_un_IndSt_nsP,In_LF_Unemp_TotM,In_LF_Unemp_TotF,In_LF_Unemp_TotP,In_LF_To_LF_Ind_M,In_LF_To_LF_Ind_F,In_LF_To_LF_Ind_P,In_LF_To_la_fo_No_In_M,In_LF_To_la_fo_No_In_F,In_LF_To_la_fo_No_In_P,In_LF_To_l_fo_In_st_nsM,In_LF_To_l_fo_In_st_nsF,In_LF_To_l_fo_In_st_nsP,In_LF_To_LF_TotM,In_LF_To_LF_TotF,In_LF_To_LF_TotP,N_the_LF_Indig_M,N_the_LF_Indig_F,N_the_LF_Indig_P,N_the_LF_No_Indig_M,N_the_LF_No_Indig_F,N_the_LF_No_Indig_P,N_the_LF_Indig_st_nsM,N_the_LF_Indig_st_nsF,N_the_LF_Indig_st_nsP,N_the_LF_TotM,N_the_LF_TotF,N_the_LF_TotP,LF_st_ns_Indig_M,LF_st_ns_Indig_F,LF_st_ns_Indig_P,LF_st_ns_NonInd_M,LF_st_ns_NonInd_F,LF_st_ns_NonInd_P,LF_st_ns_Indig_st_nsM,LF_st_ns_Indig_st_nsF,LF_st_ns_Indig_st_nsP,LF_st_ns_TotM,LF_st_ns_TotF,LF_st_ns_TotP,Pcent_Unemploy_Indig_M,Pcent_Unemploy_Indig_F,Pcent_Unemploy_Indig_P,Pcent_Unemploy_NonInd_M,Pcent_Unemploy_NonInd_F,Pcent_Unemploy_NonInd_P,Pcent_Unem_IndSt_nsM,Pcent_Unemp_IndSt_nsF,Pcent_Unemp_IndSt_nsP,Pcent_Unemploy_TotM,Pcent_Unemploy_TotF,Pcent_Unemploy_TotP,Pcent_LF_part_Indig_M,Pcent_LF_part_Indig_F,Pcent_LF_part_Indig_P,Pcent_LF_part_No_Indig_M,Pcent_LF_part_No_Indig_F,Pcent_LF_part_No_Indig_P,Pcent_LF_part_IndSt_nsM,Pcent_LF_part_IndSt_nsF,Pcent_LF_part_IndSt_nsP,Pcent_LF_part_TotM,Pcent_LF_part_TotF,Pcent_LF_part_TotP,Pcent_Emp_to_pop_Ind_M,Pcent_Emp_to_pop_Ind_F,Pcent_Emp_to_pop_Ind_P,Pcent_Emp_t_pop_NonInd_M,Pcent_Emp_t_pop_NonInd_F,Pcent_Emp_t_pop_NonInd_P,Pcent_Emp_t_pop_IndSt_nsM,Pcent_Emp_t_pop_IndSt_nsF,Pcent_Emp_t_pop_IndSt_nsP,Pcent_Emp_to_pop_TotM,Pcent_Emp_to_pop_TotF,Pcent_Emp_to_pop_TotP,IndSec_Gov_Ind_M,IndSec_Gov_Ind_F,IndSec_Gov_Ind_P,IndSec_Gov_No_Ind_M,IndSec_Gov_No_Ind_F,IndSec_Gov_No_Ind_P,IndSec_Gov_IndSt_nsM,IndSec_Gov_IndSt_nsF,IndSec_Gov_IndSt_nsP,IndSec_Gov_TotM,IndSec_Gov_TotF,IndSec_Gov_TotP,IndSec_Priv_Ind_M,IndSec_Priv_Ind_F,IndSec_Priv_Ind_P,IndSec_Priv_NonInd_M,IndSec_Priv_NonInd_F,IndSec_Priv_NonInd_P,IndSec_Priv_IndSt_nsM,IndSec_Priv_IndSt_nsF,IndSec_Priv_IndSt_nsP,IndSec_Priv_TotM,IndSec_Priv_TotF,IndSec_Priv_TotP,Self_employed_Ind_M,Self_employed_Ind_F,Self_employed_Ind_P,Self_employed_NonInd_M,Self_employed_NonInd_F,Self_employed_NonInd_P,Self_employed_Ind_status_nsM,Self_employed_Ind_status_nsF,Self_employed_Ind_status_nsP,Self_employed_TotM,Self_employed_TotF,Self_employed_TotP,HnsQ_PgDL_Ind_M,HnsQ_PgDL_Ind_F,HnsQ_PgDL_Ind_P,HnsQ_PgDL_No_Ind_M,HnsQ_PgDL_No_Ind_F,HnsQ_PgDL_No_Ind_P,HnsQ_PgDL_IndSt_nsM,HnsQ_PgDL_IndSt_nsF,HnsQ_PgDL_IndSt_nsP,HnsQ_PgDL_TotM,HnsQ_PgDL_TotF,HnsQ_PgDL_TotP,HnsQ_GD_GCL_Ind_M,HnsQ_GD_GCL_Ind_F,HnsQ_GD_GCL_Ind_P,HnsQ_GD_GCL_No_In_M,HnsQ_GD_GCL_No_In_F,HnsQ_GD_GCL_No_In_P,HnsQ_GD_GCL_In_st_nsM,HnsQ_GD_GCL_In_st_nsF,HnsQ_GD_GCL_In_st_nsP,HnsQ_GD_GCL_TotM,HnsQ_GD_GCL_TotF,HnsQ_GD_GCL_TotP,HnsQ_BDL_Ind_M,HnsQ_BDL_Ind_F,HnsQ_BDL_Ind_P,HnsQ_BDL_No_Ind_M,HnsQ_BDL_No_Ind_F,HnsQ_BDL_No_Ind_P,HnsQ_BDL_IndSt_nsM,HnsQ_BDL_IndSt_nsF,HnsQ_BDL_IndSt_nsP,HnsQ_BDL_TotM,HnsQ_BDL_TotF,HnsQ_BDL_TotP,HnsQ_AD_DL_Ind_M,HnsQ_AD_DL_Ind_F,HnsQ_AD_DL_Ind_P,HnsQ_AD_DL_No_In_M,HnsQ_AD_DL_No_In_F,HnsQ_AD_DL_No_In_P,HnsQ_AD_DL_In_st_nsM,HnsQ_AD_DL_In_st_nsF,HnsQ_AD_DL_In_st_nsP,HnsQ_AD_DL_TotM,HnsQ_AD_DL_TotF,HnsQ_AD_DL_TotP,HnsQ_Cer_III_IV_Ind_M,HnsQ_Cer_III_IV_Ind_F,HnsQ_Cer_III_IV_Ind_P,HnsQ_Cer_III_IV_No_Ind_M,HnsQ_Cer_III_IV_No_Ind_F,HnsQ_Cer_III_IV_No_Ind_P,HnsQ_Cer_III_IV_IndSt_nsM,HnsQ_Cer_III_IV_IndSt_nsF
ILOC50600109,40,35,74,7,4,13,0,0,0,50,38,91,4,8,15,11,4,13,0,0,0,16,13,25,4,4,5,0,0,0,0,0,0,4,4,5,14,13,18,11,4,13,0,0,0,19,14,33,26,30,51,0,0,0,0,0,0,26,30,51,0,0,5,0,0,0,0,0,0,4,0,5,41.7,22.2,33.3,0,0,0,0,0,0,26.3,15.4,21.9,30,24.3,27.3,77.8,100,84.6,0,0,0,38.8,31,35.2,17.5,18.9,18.2,77.8,100,84.6,0,0,0,28.6,26.2,27.5,0,0,4,0,0,0,0,0,0,5,0,9,4,3,9,7,4,10,0,0,0,10,13,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,5,0,4,0,3,0,0,0,0,0,0,0,0,3,5,0,0,3,0,0,0,0,0
ILOC50600110,30,33,66,3,4,5,0,0,0,32,40,71,0,0,0,3,4,5,0,0,0,3,6,5,3,6,15,0,0,0,0,0,0,3,6,15,3,9,14,3,4,5,0,0,0,6,9,19,24,28,49,0,0,0,0,0,0,24,28,49,0,0,0,0,0,0,0,0,0,0,0,0,100,87.5,92.9,0,0,0,0,0,0,75,58.3,65,20.7,22.2,21.5,100,100,100,0,0,0,25.8,30,28.2,0,2.8,1.5,100,100,100,0,0,0,6.5,12.5,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC50600111,137,52,183,1820,494,2314,1422,291,1717,3379,829,4212,111,32,146,1716,424,2143,15,0,11,1840,457,2298,0,3,6,27,3,30,0,0,0,30,13,33,116,32,151,1739,431,2173,15,0,11,1867,466,2335,16,16,28,52,47,105,0,0,0,70,59,132,3,0,7,30,10,40,1410,290,1702,1442,302,1743,2.5,11.1,4.5,1.3,1.2,1.3,0,0,0,1.4,1.9,1.5,86.1,72,82.4,95.4,88,93.8,0.8,0.3,0.8,55.2,56.4,55.5,83.9,64,78.6,94.1,87,92.6,0.8,0.3,0.8,54.5,55.3,54.6,0,0,3,3,13,15,0,0,0,6,13,16,109,33,139,1698,414,2110,11,0,13,1822,442,2257,0,0,0,12,0,15,0,0,0,12,0,15,0,0,0,43,26,70,0,0,0,45,26,67,0,0,0,13,3,14,0,0,0,13,3,14,4,0,4,176,74,245,0,0,0,175,69,250,6,5,8,144,52,199,0,0,0,148,53,206,37,6,45,786,90,880,3,0
ILOC50600112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC50600201,157,94,255,2109,1529,3635,514,211,727,2787,1833,4615,92,39,133,1762,1149,2913,15,8,18,1870,1196,3062,11,8,17,34,21,50,0,0,3,44,29,68,106,44,145,1797,1173,2962,12,12,20,1915,1223,3133,44,46,85,282,335,615,3,0,3,327,380,709,9,0,19,36,23,62,497,203,704,548,235,779,9.6,15.9,11.5,1.9,1.6,1.8,7.7,11.1,9.1,2.4,2.2,2.3,65.4,47.3,58.7,85,76.7,81.5,2.5,4.2,3,68.6,66.7,67.9,59.1,39.8,52,83.4,75.4,80.1,2.3,3.7,2.7,67,65.2,66.3,9,3,9,107,201,309,0,0,0,114,207,321,86,32,119,1626,929,2556,11,7,19,1723,962,2690,0,0,0,67,61,125,0,0,0,65,61,124,3,0,3,44,60,102,0,0,0,50,60,100,0,0,0,14,41,53,0,0,0,18,41,53,3,3,8,192,294,482,4,0,4,192,302,494,9,4,8,164,158,326,0,0,0,174,165,337,43,21,68,866,252,1114,3,8
ILOC50600202,37,55,89,206,187,398,57,58,115,305,301,612,16,21,41,171,151,327,0,0,0,192,179,367,0,0,5,5,0,8,0,0,0,8,7,13,18,25,45,181,151,334,0,0,0,198,181,378,15,25,47,32,37,64,0,0,0,50,65,112,0,0,3,0,0,4,57,58,115,60,61,121,14.3,4,8.7,1.7,1.9,1.8,0,0,0,3,2.2,2.6,55.3,45.5,49.5,85.2,81.1,83.2,0,0,0,65,59.3,62.2,47.4,43.6,45.2,83.7,79.5,81.7,0,0,0,63.1,57.9,60.5,0,3,3,25,49,72,0,0,0,25,49,71,16,17,40,148,104,249,0,0,0,166,124,291,0,0,0,0,6,13,0,0,0,0,6,13,0,0,0,3,8,14,0,0,0,3,8,14,0,0,0,0,11,12,0,0,0,7,11,13,0,3,9,30,38,65,0,0,0,29,41,76,0,4,4,16,21,38,0,0,0,16,22,37,6,6,10,88,37,122,0,0
ILOC50600203,48,32,78,392,305,697,156,71,232,593,409,1009,40,21,56,364,238,604,0,5,8,401,260,662,3,0,3,3,8,11,0,0,0,12,6,15,39,23,61,368,248,614,0,5,8,411,268,677,10,7,16,24,58,77,0,0,0,28,67,99,0,0,0,0,4,9,153,71,225,156,77,229,5,9.5,6.6,1.9,2,2,0,0,0,2.2,2.6,2.4,83.3,67.7,77.2,94.1,80.4,88.1,1.3,2.7,1.7,69.1,65.3,67.5,79.2,61.3,72.2,92.3,78.8,86.4,1.3,2.7,1.7,67.6,63.6,65.9,0,0,0,12,42,56,0,0,0,12,41,57,35,17,53,344,195,541,0,5,8,389,216,599,0,0,0,0,6,5,0,0,0,0,6,5,0,0,0,3,8,10,0,0,0,4,8,12,0,0,0,0,4,5,0,0,0,0,10,7,0,0,0,16,38,57,0,0,0,16,41,55,3,5,9,24,37,58,0,0,0,23,41,68,11,4,12,167,64,239,0,0
ILOC50600204,81,94,174,796,716,1513,147,128,272,1024,935,1960,72,64,137,748,576,1320,8,5,9,820,643,1466,0,3,3,11,12,21,0,0,0,11,18,25,72,70,139,751,590,1341,8,5,9,832,665,1491,13,21,31,36,121,164,0,0,0,53,142,190,0,0,0,0,4,5,147,121,266,142,130,279,0,7.1,3.6,1.2,2.2,1.6,0,0,0,1.1,2.7,1.8,87.5,76.1,81.4,94.8,82.3,88.9,2.7,3.1,2.9,81,70.8,76.1,87.5,70.7,78.5,93.7,80.5,87.4,2.7,3.1,2.9,80.2,68.9,74.8,5,8,14,49,170,211,0,5,5,46,174,225,70,58,124,689,407,1098,7,3,5,768,458,1226,0,4,4,4,29,34,0,0,0,4,31,34,0,0,0,18,19,35,0,0,0,18,19,35,0,0,0,10,22,33,0,0,0,10,22,33,0,5,5,72,138,207,0,0,0,72,143,216,0,4,8,50,97,148,0,0,0,54,102,158,27,16,49,395,162,549,0,0
ILOC50600301,476,505,976,5090,4546,9636,1084,820,1899,6644,5868,12514,321,245,563,4602,3661,8264,18,22,39,4935,3928,8866,29,36,63,90,91,183,0,0,0,121,130,254,350,287,630,4695,3757,8446,20,22,41,5061,4060,9117,122,207,325,362,761,1121,3,7,4,480,972,1451,13,11,25,34,27,63,1059,794,1860,1104,835,1940,8.4,13.1,10.5,2,2.5,2.2,5.3,0,2.5,2.4,3.2,2.8,73.1,56.4,64.5,92.3,82.6,87.7,1.8,2.6,2.1,76.1,69.2,72.9,66.9,49,57.7,90.4,80.6,85.8,1.7,2.6,2.1,74.3,67,70.9,21,49,71,444,846,1293,5,3,4,468,896,1366,289,192,480,4125,2791,6915,13,13,27,4426,2999,7423,0,9,9,83,117,195,0,0,0,83,120,202,4,8,12,157,204,359,0,0,0,158,208,368,0,5,6,72,173,250,0,0,0,77,178,257,3,20,27,506,953,1460,0,0,0,512,974,1485,8,26,32,439,535,973,0,0,3,446,563,1010,157,93,252,2108,759,2874,8,8
ILOC50600401,23,14,37,0,0,3,0,0,0,21,18,42,3,6,4,0,0,3,0,0,0,4,6,10,4,0,4,0,0,0,0,0,0,4,0,4,3,6,11,0,0,3,0,0,0,4,6,14,18,11,30,0,0,0,0,0,0,18,11,30,0,0,0,0,0,0,0,0,0,0,0,0,60,0,30,0,0,0,0,0,0,50,0,23.1,23.8,31.3,27,100,100,100,0,0,0,25,36.8,30.2,9.5,31.3,18.9,100,100,100,0,0,0,12.5,36.8,23.3,0,4,5,0,0,3,0,0,0,4,7,10,0,0,3,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0
ILOC50600402,42,33,73,67,52,123,26,20,46,135,107,245,17,14,32,56,42,97,0,0,0,79,50,126,5,0,4,0,0,0,0,0,0,3,3,10,19,14,34,64,39,101,0,0,0,85,54,135,22,17,38,10,12,22,0,0,0,29,27,58,0,0,0,0,0,0,26,20,43,26,18,46,10.5,20,14.7,3.3,4.9,3.9,0,0,0,4.9,8.9,6.6,46.3,46.9,46.6,87.1,77.4,82.9,4,0,2.2,59.6,52.8,56.6,41.5,37.5,39.7,84.3,73.6,79.7,4,0,2.2,56.6,48.1,52.9,0,0,4,0,8,11,0,0,0,3,16,15,17,11,25,56,27,86,0,0,0,71,35,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,12,16,0,0,0,3,17,21,0,5,5,4,6,5,0,0,0,4,8,8,9,0,10,28,3,34,0,0
ILOC50600403,118,101,223,1352,1198,2549,255,221,474,1728,1520,3248,79,66,143,1234,966,2204,3,3,6,1321,1029,2351,5,3,9,22,18,43,0,0,0,24,25,52,84,63,153,1259,986,2242,3,4,6,1344,1057,2406,27,32,55,89,206,291,7,0,3,118,233,348,6,5,15,9,12,22,247,216,460,270,230,498,7.1,4.5,6,1.6,2,1.8,0,25,12.5,1.9,2.3,2.1,70.8,64.7,68,92.9,82.2,87.9,1.6,1.8,1.7,77.9,69.5,74,65.8,61.8,64,91.4,80.6,86.3,1.6,1.4,1.5,76.4,67.9,72.4,0,14,15,143,250,393,0,0,0,150,260,412,70,49,121,1079,716,1795,3,0,10,1161,765,1922,0,0,4,25,21,53,0,0,0,27,26,53,0,4,4,47,60,112,0,0,0,50,70,116,0,0,0,15,42,60,0,0,0,15,42,64,3,11,15,136,296,434,0,0,0,143,308,447,9,3,13,156,139,294,0,0,3,162,146,311,40,19,60,585,179,765,4,0
ILOC50600404,779,868,1651,2865,2479,5349,746,526,1272,4393,3873,8270,425,357,784,2518,1968,4479,12,11,24,2953,2339,5295,67,52,118,52,52,107,0,0,0,120,102,224,492,409,905,2565,2021,4586,12,14,27,3073,2442,5518,246,415,666,266,432,691,6,6,12,517,857,1370,34,45,82,37,30,65,729,507,1233,799,581,1382,13.9,12.5,13.3,2,2.6,2.3,0,7.7,3.7,3.9,4.3,4.1,63.5,47,54.8,89.5,81.4,85.8,1.9,2.5,2.1,70,63,66.7,54.7,41.1,47.5,87.7,79.3,83.8,1.9,2.3,2,67.3,60.3,64,22,58,81,233,499,738,0,0,3,258,558,821,391,280,673,2246,1449,3694,11,6,20,2648,1734,4383,0,0,3,35,52,91,0,0,0,43,59,99,0,3,3,58,55,111,0,0,0,58,58,112,0,6,5,31,63,90,0,0,0,34,68,103,4,24,31,188,429,609,0,0,0,194,451,641,16,51,64,211,278,495,0,3,6,229,333,561,202,104,310,1214,432,1639,0,4
ILOC50600405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC50600501,198,39,236,128,89,222,20,18,35,343,147,485,12,0,13,76,64,143,0,0,0,90,71,161,3,0,3,0,0,4,0,0,0,3,0,7,18,0,21,78,67,146,0,0,0,94,70,167,181,32,217,51,22,75,0,0,0,228,59,285,0,0,0,0,0,4,20,18,37,19,22,35,31.3,0,25,1.3,1.5,1.4,0,0,0,6.4,1.4,4.2,8.1,10.5,8.5,60.9,74.4,66.5,0,5.6,2.8,27.4,49.3,33.9,5.6,10.5,6.4,60.2,73.3,65.6,0,5.6,2.8,25.7,48.6,32.5,0,0,0,5,20,22,0,0,0,10,20,26,9,0,14,69,49,117,0,0,0,81,51,129,0,0,0,3,4,0,0,0,0,3,4,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,5,19,27,0,0,0,5,19,27,0,0,0,8,19,23,0,0,0,8,19,23,5,3,6,47,12,56,0,0
ILOC50600502,25,15,40,639,430,1065,344,115,459,1006,558,1561,16,8,29,572,330,908,0,0,0,596,341,934,0,0,0,9,8,17,0,0,0,9,10,20,16,11,31,584,342,917,0,0,0,599,353,949,7,0,8,48,84,136,0,0,0,54,92,144,0,0,0,4,7,9,340,114,453,348,121,467,0,16.7,6.5,1.2,2.7,1.7,0,0,0,1.2,3.1,1.9,79.2,85.7,81.6,91.4,78.8,86.3,0.3,0.9,0.4,59.9,62.9,61,79.2,71.4,76.3,90.3,76.7,84.8,0.3,0.9,0.4,59.2,60.9,59.8,0,0,0,23,76,92,0,0,0,23,76,97,16,10,27,551,255,804,0,0,0,570,264,831,0,0,0,8,13,19,0,0,0,5,12,18,0,0,0,16,13,26,0,0,0,16,13,26,0,0,0,3,16,21,0,0,0,3,16,21,0,0,0,65,78,145,0,0,0,65,78,145,0,0,0,48,56,107,0,0,0,48,61,105,13,3,16,284,76,364,0,0
ILOC50600503,36,40,76,15,17,26,3,0,3,50,55,105,8,7,12,10,9,19,0,0,0,11,19,36,3,0,9,0,0,0,0,0,0,3,5,4,6,7,18,10,12,23,0,0,0,19,23,39,27,27,56,5,4,4,0,0,0,30,29,65,0,0,0,0,0,0,3,0,3,3,0,8,33.3,20,26.3,0,9.1,5,0,0,0,16.7,14.3,15.4,24.3,26.3,25.3,81.8,68.8,74.1,0,0,0,35.3,38.2,36.8,16.2,21.1,18.7,81.8,62.5,70.4,0,0,0,29.4,32.7,31.1,0,0,0,0,0,3,0,0,0,0,0,3,8,7,12,8,10,17,0,0,0,15,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,9,0,0
ILOC50600504,140,155,292,62,55,118,22,20,35,217,232,446,28,45,70,45,41,84,0,0,0,73,80,155,12,14,23,6,0,6,0,0,0,14,14,29,36,54,90,45,41,87,0,0,0,90,93,181,96,95,192,11,19,32,4,3,5,108,119,224,3,3,10,0,0,4,16,16,32,22,23,43,30,22.6,25.8,4.3,0,2.3,100,0,100,17.2,12.8,14.9,28.8,34.6,31.8,76.7,69.5,73.1,5,0,2.7,39.7,41,40.4,20.1,26.8,23.6,73.3,69.5,71.4,0,0,0,32.9,35.8,34.4,4,8,13,12,8,26,0,0,0,17,24,36,24,31,55,31,27,60,0,0,0,53,57,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,0,8,12,0,0,0,0,7,13,3,3,9,13,6,12,0,0,0,11,11,21,8,14,25,23,14,32,0,0
ILOC50600505,108,76,182,553,427,981,175,105,279,835,609,1437,68,44,117,507,354,865,3,6,5,582,405,981,7,6,12,9,4,13,0,0,0,10,9,17,77,50,123,509,364,875,3,6,5,589,414,1000,28,21,51,36,68,104,0,3,3,65,89,153,4,4,6,3,0,4,168,100,267,174,105,282,5.4,8,6.5,1,1.7,1.3,0,0,0,1.5,2.4,1.9,68.5,65.8,67.4,92.7,84.3,89.1,2.3,1.9,2.2,70.8,68,69.6,64.8,60.5,63,91.8,82.9,87.9,2.3,1.9,2.2,69.7,66.4,68.3,0,8,8,8,70,77,0,0,0,8,74,83,68,40,110,496,284,775,3,6,5,570,322,890,0,0,0,0,5,3,0,0,0,0,5,3,0,0,0,3,13,15,0,0,0,3,13,15,0,0,0,4,15,23,0,0,0,4,15,23,0,6,5,27,78,102,0,0,0,27,79,111,5,6,7,39,43,84,0,0,0,44,50,91,33,18,46,272,101,374,7,0
ILOC50700101,243,257,502,6025,7198,13222,340,356,701,6615,7809,14419,96,83,176,3489,3639,7123,17,9,24,3599,3727,7326,31,10,35,166,133,303,0,0,0,193,143,339,119,91,211,3657,3770,7426,17,9,24,3794,3871,7670,106,147,254,2278,3301,5577,27,39,65,2406,3489,5894,16,16,30,95,125,215,304,307,614,409,441,853,22.1,10.9,17.3,4.5,3.6,4.1,0,0,0,5.1,3.8,4.4,50,36.1,42.9,60.7,52.4,56.2,4.4,2.8,3.6,57.4,49.6,53.2,38.9,32.2,35.5,57.9,50.5,53.9,4.4,2.8,3.6,54.5,47.7,50.8,14,23,38,403,661,1064,0,0,0,419,682,1103,74,62,139,3045,2937,5983,17,5,24,3133,3009,6148,0,0,6,249,221,471,3,0,4,259,225,483,0,0,3,172,229,408,0,0,0,178,231,411,0,4,4,94,209,299,0,0,4,94,213,299,4,15,12,617,1094,1710,5,8,8,625,1109,1730,11,16,22,474,761,1237,0,4,6,489,779,1266,48,39,80,1577,1051,2627,10,3
ILOC50700102,348,191,542,8088,8027,16113,511,383,893,8950,8602,17551,122,97,224,5181,4838,10013,25,13,37,5321,4951,10272,11,10,25,209,140,351,0,0,0,221,155,374,135,111,246,5384,4979,10362,25,12,39,5547,5104,10646,202,74,274,2639,2989,5626,22,34,48,2866,3096,5960,10,6,21,63,56,121,470,331,805,545,403,945,8.9,9.2,9,3.9,2.9,3.4,0,6.7,2.6,4,3,3.5,38.7,56.5,45,66.6,62,64.3,4.5,3.9,4.2,62,59.3,60.7,35.2,51.3,41,64,60.3,62.2,4.5,3.7,4.1,59.5,57.5,58.5,23,24,47,648,921,1568,0,8,3,673,944,1615,102,74,177,4474,3870,8344,22,13,32,4599,3955,8553,7,3,10,508,324,830,0,0,5,515,328,845,0,0,0,161,186,352,0,0,0,165,191,354,0,0,0,104,240,341,0,0,0,104,242,342,9,13,16,626,1175,1803,6,3,11,635,1193,1831,10,19,34,638,1038,1676,5,3,10,658,1062,1717,61,50,110,2558,1313,3869,15,4
ILOC50700201,243,226,466,6972,6333,13304,857,715,1570,8069,7272,15343,118,95,216,4267,3587,7861,30,22,52,4422,3708,8132,16,15,32,196,149,338,0,6,6,207,162,374,137,108,249,4465,3737,8197,34,27,57,4637,3870,8505,94,108,201,2410,2507,4922,26,31,61,2537,2651,5182,11,4,13,101,83,182,798,655,1451,906,745,1648,12.9,11,12.1,4.3,4,4.1,3.1,14.8,8.5,4.6,4.2,4.4,57,49.1,53.2,64,59,61.6,3.7,3.8,3.8,57.4,53.3,55.5,49.6,43.7,46.8,61.3,56.7,59.1,3.6,3.2,3.4,54.8,51,53,17,20,36,367,845,1209,0,4,3,379,869,1251,108,73,178,3843,2693,6534,26,16,43,3966,2783,6756,8,3,13,426,241,673,6,0,4,439,250,693,3,0,3,80,130,217,0,0,0,84,136,222,0,0,0,53,155,205,0,0,0,48,154,204,3,11,9,394,769,1162,3,0,3,397,781,1178,10,15,26,371,677,1046,6,0,14,385,696,1080,47,30,76,1915,885,2801,12,3
