ILOC_CODE_2021,VfDif_SA2_ACT_IndSt_nsP,VfDif_SA2_ACT_TotM,VfDif_SA2_ACT_TotF,VfDif_SA2_ACT_TotP,VfDif_SA2_OT_Indig_M,VfDif_SA2_OT_Indig_F,VfDif_SA2_OT_Indig_P,VfDif_SA2_OT_NonInd_M,VfDif_SA2_OT_NonInd_F,VfDif_SA2_OT_NonInd_P,VfDif_SA2_OT_IndSt_nsM,VfDif_SA2_OT_IndSt_nsF,VfDif_SA2_OT_IndSt_nsP,VfDif_SA2_OT_TotM,VfDif_SA2_OT_TotF,VfDif_SA2_OT_TotP,VfDif_SA2_T_DSA2_Indig_M,VfDif_SA2_T_DSA2_Indig_F,VfDif_SA2_T_DSA2_Indig_P,VfDif_SA2_T_DSA2_NonInd_M,VfDif_SA2_T_DSA2_NonInd_F,VfDif_SA2_T_DSA2_NonInd_P,VfDif_SA2_T_DSA2_IndSt_nsM,VfDif_SA2_T_DSA2_IndSt_nsF,VfDif_SA2_T_DSA2_IndSt_nsP,VfDif_SA2_T_DSA2_TotM,VfDif_SA2_T_DSA2_TotF,VfDif_SA2_T_DSA2_TotP,Vis_Tot_vis_Indig_M,Vis_Tot_vis_Indig_F,Vis_Tot_vis_Indig_P,Vis_Tot_vis_NonInd_M,Vis_Tot_vis_NonInd_F,Vis_Tot_vis_NonInd_P,Vis_Tot_vis_IndigStat_nsM,Vis_Tot_vis_IndigStat_nsF,Vis_Tot_vis_IndigStat_nsP,Vis_Tot_visitors_TotM,Vis_Tot_visitors_TotF,Vis_Tot_visitors_TotP,LuaH_Eng_onl_Indig_M,LuaH_Eng_onl_Indig_F,LuaH_Eng_onl_Indig_P,LuaH_Eng_onl_NonInd_M,LuaH_Eng_onl_NonInd_F,LuaH_Eng_onl_NonInd_P,LuaH_Eng_on_Ind_sta_nsM,LuaH_Eng_on_Ind_sta_nsF,LuaH_Eng_on_Ind_sta_nsP,LuaH_Eng_only_TotM,LuaH_Eng_only_TotF,LuaH_Eng_only_TotP,LuaH_Aus_Ind_Lang_Ind_M,LuaH_Aus_Ind_Lang_Ind_F,LuaH_Aus_Ind_Lang_Ind_P,LuaH_Aus_Ind_Lang_No_Ind_M,LuaH_Aus_Ind_Lang_No_Ind_F,LuaH_Aus_Ind_Lang_No_Ind_P,Luah_Aus_Ind_Lang_IndSt_nsM,Luah_Aus_Ind_Lang_IndSt_nsF,Luah_Aus_Ind_Lang_IndSt_nsP,Luah_Austn_Indig_Lang_TotM,Luah_Austn_Indig_Lang_TotF,Luah_Austn_Indig_Lang_TotP,LuaH_Oth_Lang_Ind_M,LuaH_Oth_Lang_Ind_F,LuaH_Oth_Lang_Ind_P,LuaH_Oth_Lang_No_Ind_M,LuaH_Oth_Lang_No_Ind_F,LuaH_Oth_Lang_No_Ind_P,Luah_Oth_Lang_IndSt_nsM,Luah_Oth_Lang_IndSt_nsF,Luah_Oth_Lang_IndSt_nsP,Luah_Oth_Lang_TotM,Luah_Oth_Lang_TotF,Luah_Oth_Lang_TotP,UAIndL_SE_Nw_Na_In_M,UAIndL_SE_Nw_Na_In_F,UAIndL_SE_Nw_Na_In_P,UAIndL_SE_Nw_Na_No_In_M,UAIndL_SE_Nw_Na_No_In_F,UAIndL_SE_Nw_Na_No_In_P,UAIndL_SE_Nw_Na_In_st_nsM,UAIndL_SE_Nw_Na_In_st_nsF,UAIndL_SE_Nw_Na_In_st_nsP,UAIndL_SE_Nw_Na_TotM,UAIndL_SE_Nw_Na_TotF,UAIndL_SE_Nw_Na_TotP,UAIndL_SE_Vw_wel_In_M,UAIndL_SE_Vw_wel_In_F,UAIndL_SE_Vw_wel_In_P,UAIndL_SE_Vw_we_No_In_M,UAIndL_SE_Vw_we_No_In_F,UAIndL_SE_Vw_we_No_In_P,UAIndL_SE_Vw_we_I_st_nsM,UAIndL_SE_Vw_we_I_st_nsF,UAIndL_SE_Vw_we_I_st_nsP,UAIndL_SE_Vw_we_TotM,UAIndL_SE_Vw_we_TotF,UAIndL_SE_Vw_we_TotP,Rel_a_Bud_Ind_M,Rel_a_Bud_Ind_F,Rel_a_Bud_Ind_P,Rel_a_Bud_No_In_M,Rel_a_Bud_No_In_F,Rel_a_Bud_No_In_P,Rel_a_Bud_In_st_nsM,Rel_a_Bud_In_st_nsF,Rel_a_Bud_In_st_nsP,Rel_a_Bud_TotM,Rel_a_Bud_TotF,Rel_a_Bud_TotP,Rel_a_Chri_Ind_M,Rel_a_Chri_Ind_F,Rel_a_Chri_Ind_P,Rel_a_Chri_No_In_M,Rel_a_Chri_No_In_F,Rel_a_Chri_No_In_P,Rel_a_Chri_In_st_nsM,Rel_a_Chri_In_st_nsF,Rel_a_Chri_In_st_nsP,Rel_a_Chri_TotM,Rel_a_Chri_TotF,Rel_a_Chri_TotP,Rel_a_Hind_Ind_M,Rel_a_Hind_Ind_F,Rel_a_Hind_Ind_P,Rel_a_Hind_No_In_M,Rel_a_Hind_No_In_F,Rel_a_Hind_No_In_P,Rel_a_Hind_In_st_nsM,Rel_a_Hind_In_st_nsF,Rel_a_Hind_In_st_nsP,Rel_a_Hind_TotM,Rel_a_Hind_TotF,Rel_a_Hind_TotP,Rel_a_Isl_Ind_M,Rel_a_Isl_Ind_F,Rel_a_Isl_Ind_P,Rel_a_Isl_No_In_M,Rel_a_Isl_No_In_F,Rel_a_Isl_No_In_P,Rel_a_Isl_In_st_nsM,Rel_a_Isl_In_st_nsF,Rel_a_Isl_In_st_nsP,Rel_a_Isl_TotM,Rel_a_Isl_TotF,Rel_a_Isl_TotP,Rel_a_Jud_Ind_M,Rel_a_Jud_Ind_F,Rel_a_Jud_Ind_P,Rel_a_Jud_No_In_M,Rel_a_Jud_No_In_F,Rel_a_Jud_No_In_P,Rel_a_Jud_In_st_nsM,Rel_a_Jud_In_st_nsF,Rel_a_Jud_In_st_nsP,Rel_a_Jud_TotM,Rel_a_Jud_TotF,Rel_a_Jud_TotP,Rel_a_Oth_Rel_Ind_M,Rel_a_Oth_Rel_Ind_F,Rel_a_Oth_Rel_Ind_P,Rel_a_Oth_Rel_No_In_M,Rel_a_Oth_Rel_No_In_F,Rel_a_Oth_Rel_No_In_P,Rel_a_Oth_Rel_In_st_nsM,Rel_a_Oth_Rel_In_st_nsF,Rel_a_Oth_Rel_In_st_nsP,Rel_a_Oth_Rel_TotM,Rel_a_Oth_Rel_TotF,Rel_a_Oth_Rel_TotP,Rel_a_Oth_Rel_ORG_Ind_M,Rel_a_Oth_Rel_ORG_Ind_F,Rel_a_Oth_Rel_ORG_Ind_P,Rel_a_Oth_Rel_ORG_No_In_M,Rel_a_Oth_Rel_ORG_No_In_F,Rel_a_Oth_Rel_ORG_No_In_P,Rel_a_Oth_Rel_ORG_In_st_nsM,Rel_a_Oth_Rel_ORG_In_st_nsF,Rel_a_Oth_Rel_ORG_In_st_nsP,Rel_a_Oth_Rel_ORG_TotM,Rel_a_Oth_Rel_ORG_TotF,Rel_a_Oth_Rel_ORG_TotP,Rel_a_Oth_Rel_Tor_Ind_M,Rel_a_Oth_Rel_Tor_Ind_F,Rel_a_Oth_Rel_Tor_Ind_P,Rel_a_Oth_Rel_Tor_No_In_M,Rel_a_Oth_Rel_Tor_No_In_F,Rel_a_Oth_Rel_Torud_No_In_P,Rel_a_Oth_Rel_Tor_In_st_nsM,Rel_a_Oth_Rel_Tor_In_st_nsF,Rel_a_Oth_Rel_Tor_In_st_nsP,Rel_a_Oth_Rel_Tor_TotM,Rel_a_Oth_Rel_Tor_TotF,Rel_a_Oth_Rel_Tor_TotP,Rel_a_SecB_OSB_NRA_Ind_M,Rel_a_SecB_OSB_NRA_Ind_F,Rel_a_SecB_OSB_NRA_Ind_P,Rel_a_SecB_OSB_NRA_No_In_M
ILOC50600405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC50600501,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,135,114,244,74,63,135,212,179,390,3,6,12,135,114,244,74,63,135,211,180,392,9,7,11,112,99,209,0,0,0,115,106,221,40,25,65,0,0,0,0,0,0,40,30,65,0,0,0,9,3,13,0,0,0,9,3,13,0,0,0,0,0,0,0,0,0,0,0,0,40,25,65,0,0,0,0,0,0,40,30,65,0,0,0,0,6,0,0,0,0,0,6,0,12,10,19,32,44,78,0,0,0,44,59,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,14,0,0,0,0,0,0,10,6,14,0,0,0,0,0,0,0,0,0,0,0,0,10,6,14,0,0,0,0,0,0,10,6,14,3,7,11,82
ILOC50600502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,19,843,323,1169,864,146,1009,1711,478,2198,9,10,19,845,323,1172,861,146,1009,1717,478,2197,28,22,45,709,534,1240,0,0,0,735,557,1290,4,3,8,0,0,0,0,0,0,4,3,8,0,0,0,82,32,120,0,0,0,88,32,125,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,0,0,0,0,0,0,4,3,8,0,0,0,10,3,14,0,0,0,10,3,14,4,6,13,257,200,452,0,0,0,261,204,467,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,5,3,0,0,0,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,4,0,0,0,3,4,3,0,0,0,3,0,6,16,14,34,505
ILOC50600503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,9,0,0,3,0,0,0,0,0,0,5,0,9,29,26,51,11,13,26,0,0,0,42,39,77,23,33,53,0,0,0,0,0,0,23,33,53,0,0,0,0,3,6,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,23,27,46,0,0,0,0,0,0,23,27,46,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,3,0,0,0,4,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,8,0,0,0,0,0,0,6,3,8,0,0,0,0,0,0,0,0,0,0,0,0,6,3,8,0,0,0,0,0,0,6,3,8,26,30,53,8
ILOC50600504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,26,30,17,42,0,0,0,46,30,69,15,9,27,30,17,42,0,0,0,43,25,73,65,70,138,63,63,126,0,6,4,130,137,268,107,105,213,0,3,8,0,0,0,109,106,213,0,0,0,4,4,8,0,0,0,4,4,8,0,0,4,0,0,0,0,0,0,0,0,4,104,101,208,0,0,4,0,0,0,106,101,206,0,0,0,0,0,7,0,0,0,0,0,7,41,34,81,19,24,43,0,0,0,60,60,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,18,38,0,3,0,0,0,0,16,18,40,0,0,0,0,0,0,0,0,0,0,0,0,21,18,38,0,3,0,0,0,0,16,18,40,68,67,128,40
ILOC50600505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,18,279,51,331,169,13,182,460,72,535,13,6,20,279,51,331,169,13,182,459,75,537,131,95,223,675,524,1203,8,5,11,813,622,1442,21,16,33,0,0,0,0,0,0,21,16,33,8,0,9,73,66,143,0,6,6,79,75,152,0,0,0,0,0,0,0,0,0,0,0,0,21,16,33,0,0,0,0,0,0,21,16,33,0,0,0,6,11,16,0,0,0,6,11,16,47,37,90,251,211,460,7,0,7,302,248,556,0,0,0,14,9,20,0,0,0,14,9,20,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,5,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,8,0,6,105,73,183,458
ILOC50700101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,26,55,545,483,1019,144,77,221,717,580,1297,29,26,59,570,514,1081,145,77,216,744,619,1361,319,339,658,6498,7526,14027,45,60,99,6864,7923,14790,12,12,21,0,0,0,0,0,0,15,12,23,7,0,4,615,695,1310,4,4,7,629,696,1323,0,0,0,0,0,0,0,0,0,0,0,0,12,12,21,0,0,0,0,0,0,15,12,23,0,0,0,63,114,183,0,0,0,63,114,183,99,126,225,2850,3717,6570,28,41,67,2976,3880,6858,0,0,0,39,34,71,0,0,0,39,34,71,0,0,0,36,34,68,0,0,0,36,34,68,0,0,0,7,4,16,0,0,0,7,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,39,80,122,0,0,0,39,81,121,0,3,5,45,80,118,0,0,0,47,81,124,227,212,435,3917
ILOC50700102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,28,377,386,761,41,40,76,430,440,866,13,14,28,401,406,806,41,37,78,457,465,913,303,274,577,9324,9237,18556,57,61,117,9679,9573,19250,0,9,9,0,0,0,0,0,0,4,9,10,0,0,5,463,564,1029,3,0,3,468,568,1034,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,4,9,10,0,0,0,39,79,118,3,0,3,43,79,121,76,97,178,3739,4337,8074,38,27,63,3855,4457,8312,0,0,0,30,14,45,0,0,0,30,14,45,0,0,0,14,14,29,0,0,0,14,14,29,0,0,0,0,0,6,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,34,53,88,0,0,0,35,58,93,7,0,8,34,53,88,0,0,0,39,58,93,214,186,399,5633
ILOC50700201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,19,44,416,322,736,70,32,111,512,380,885,27,19,49,449,336,788,75,34,111,548,397,949,324,306,631,7593,7190,14779,72,74,147,7987,7572,15555,6,8,15,0,0,0,0,0,0,6,5,17,7,6,8,311,328,637,0,0,0,319,334,649,0,0,0,0,0,0,0,0,0,0,0,0,6,8,15,0,0,0,0,0,0,6,5,17,0,0,3,35,58,94,0,0,0,38,60,94,112,138,249,3562,3658,7219,39,35,68,3710,3824,7534,0,0,0,14,8,18,0,0,0,13,8,14,0,0,0,10,15,30,0,0,0,10,15,30,0,0,0,0,3,8,0,0,0,0,3,8,3,5,3,0,0,0,0,0,0,3,5,3,0,3,6,32,59,85,0,0,0,34,59,95,0,9,11,32,59,85,0,0,0,33,60,102,218,168,381,4034
ILOC50700202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,11,11,28,5,6,6,17,16,35,3,0,3,17,15,35,5,6,6,23,21,44,19,24,44,349,351,704,3,4,8,371,374,751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,26,33,0,0,0,12,26,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,5,3,14,13,22,182,226,404,0,4,4,194,239,430,0,0,0,0,4,5,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,0,0,0,4,5,6,0,0,0,4,5,6,0,0,0,4,5,6,0,7,13,171
ILOC50700203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,23,49,0,4,9,27,29,58,0,0,3,27,29,56,0,4,9,34,33,67,44,29,76,438,424,866,13,14,26,502,465,964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,29,47,0,0,0,21,29,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,3,3,6,19,21,35,197,247,441,3,7,9,222,268,487,0,0,0,5,3,12,0,0,0,5,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,7,0,0,0,6,3,7,0,0,0,6,3,7,0,0,0,6,3,7,29,11,37,237
ILOC50700204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,5,26,8,5,11,25,16,39,0,4,5,16,13,24,8,5,11,25,20,42,29,24,55,163,201,361,0,0,0,188,223,412,0,4,3,0,0,0,0,0,0,0,4,3,0,0,0,11,10,13,0,0,0,11,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,16,7,28,98,118,217,0,0,0,116,129,249,0,0,0,0,4,3,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,30,64
ILOC50700205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,61,43,103,11,6,10,71,50,121,3,0,4,64,46,115,9,6,15,78,57,138,38,59,96,990,1009,2003,8,9,14,1035,1077,2121,3,3,5,0,0,0,0,0,0,4,3,10,0,0,0,23,41,63,0,0,0,21,46,67,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,4,3,10,0,0,0,5,12,12,0,0,0,5,12,12,15,22,35,458,571,1031,3,3,9,479,592,1076,0,0,0,3,6,8,0,0,0,3,6,8,0,0,0,0,5,9,0,0,0,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,4,7,0,0,0,0,4,7,0,0,4,0,4,7,0,0,0,0,6,12,22,45,67,518
ILOC50700301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,31,493,305,800,84,42,129,588,365,954,12,19,31,510,332,845,84,42,129,609,390,998,168,197,362,6757,7247,14004,31,42,75,6952,7489,14443,3,4,8,0,0,0,0,0,0,3,4,8,5,9,11,637,751,1385,3,5,9,642,764,1406,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,0,0,0,0,0,0,3,4,8,0,0,0,54,101,155,0,4,4,54,103,160,58,71,127,3266,4104,7371,14,33,48,3330,4203,7537,0,0,0,82,69,147,0,0,0,82,69,147,0,0,0,51,55,104,0,0,0,51,58,108,0,0,0,0,9,8,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,3,0,3,0,3,5,63,53,112,0,0,0,64,58,115,0,3,7,61,53,113,0,0,0,63,58,118,104,127,239,3703
ILOC50700302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,50,53,105,12,11,26,66,65,130,7,3,3,58,52,111,12,11,26,74,73,141,76,100,174,1615,1668,3286,7,3,10,1696,1770,3471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,254,480,0,0,0,234,252,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,51,0,0,0,20,30,51,32,26,53,782,996,1780,3,6,5,816,1024,1841,0,0,0,15,10,23,0,0,0,15,10,23,0,0,0,19,12,31,0,0,0,19,12,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,8,17,30,0,0,0,14,18,30,0,6,4,8,17,30,0,0,0,14,18,30,43,68,116,957
ILOC50700303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,15,101,83,177,28,39,67,131,127,264,4,13,15,107,82,190,30,39,69,136,135,276,66,79,146,1372,1426,2795,15,11,24,1450,1515,2962,3,12,12,0,0,0,0,0,0,3,12,12,0,0,0,117,144,257,0,0,0,117,142,262,0,0,0,0,0,0,0,0,0,0,0,0,3,12,12,0,0,0,0,0,0,3,12,12,0,0,0,8,13,23,0,0,0,8,13,23,18,39,58,592,703,1298,8,9,13,619,750,1367,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,17,17,34,0,0,0,17,17,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,13,0,0,0,3,13,13,0,0,0,3,13,13,0,0,0,3,13,13,47,54,105,828
ILOC50700304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,17,58,70,125,5,7,10,71,81,157,8,9,21,65,73,134,5,7,10,77,88,165,139,136,280,1859,2108,3972,15,14,32,2020,2264,4279,3,13,20,0,0,0,0,0,0,3,13,20,5,0,6,187,218,407,0,5,5,193,222,414,0,0,3,0,0,0,0,0,0,0,0,3,4,11,15,0,0,0,0,0,0,4,11,15,0,0,0,10,29,43,0,0,0,12,29,45,48,56,103,769,1038,1812,8,12,19,826,1101,1933,0,0,0,8,5,14,0,0,0,8,11,16,0,0,0,23,22,44,0,0,0,23,22,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,34,0,0,0,13,23,40,0,0,0,7,23,34,0,0,0,13,23,40,102,92,203,1190
ILOC50700305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,11,35,34,66,5,4,6,42,46,83,3,4,11,38,37,74,5,4,6,48,52,93,105,114,223,1102,1116,2218,5,16,18,1218,1245,2459,0,7,7,0,4,4,0,0,0,0,6,13,0,6,0,97,127,227,3,0,4,103,133,236,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,4,4,0,0,0,0,6,13,0,0,0,10,23,31,0,0,0,9,23,34,31,42,70,416,537,959,3,8,12,451,593,1043,0,0,0,7,6,17,0,0,0,7,6,17,0,0,0,12,11,19,0,0,0,12,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,11,15,20,0,0,0,11,12,23,0,4,4,11,15,20,0,0,0,11,12,23,80,78,159,717
ILOC50700401,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,41,27,72,1213,1298,2508,221,236,451,1473,1557,3031,41,32,72,1276,1357,2636,224,232,459,1537,1624,3162,381,352,732,17027,18134,35158,100,112,217,17511,18593,36102,25,16,40,0,7,5,0,0,0,24,25,47,7,4,7,897,1130,2026,5,4,11,908,1138,2042,0,0,0,0,0,0,0,0,0,0,0,0,20,16,34,0,7,5,0,0,0,20,25,43,3,4,4,127,242,370,4,0,4,135,246,379,129,120,246,7102,8855,15958,48,59,101,7275,9032,16307,0,0,0,70,60,127,0,0,3,70,61,126,0,0,0,105,82,186,5,0,5,106,87,191,0,0,0,10,8,20,0,0,0,10,8,20,0,4,8,0,0,0,0,0,0,0,4,8,0,0,0,73,81,161,0,0,0,74,81,161,3,3,7,73,81,161,0,0,0,76,89,164,268,242,510,10027
ILOC50700501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,13,175,82,256,74,16,94,257,105,363,10,6,14,185,99,282,74,22,96,271,122,388,106,104,205,1939,1841,3782,20,11,35,2065,1956,4018,4,3,14,0,0,0,0,0,0,4,3,14,4,4,5,105,114,218,0,5,3,110,114,222,0,0,0,0,0,0,0,0,0,0,0,0,4,3,14,0,0,0,0,0,0,4,3,14,0,0,0,7,6,17,0,0,0,7,6,17,44,43,84,937,1061,2002,3,3,17,990,1110,2095,0,0,0,4,7,12,0,0,0,4,7,12,0,0,0,8,0,14,3,0,3,14,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,5,4,12,0,0,0,5,4,12,0,0,3,5,4,12,0,0,0,8,7,18,67,60,127,1029
ILOC50700502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,17,563,157,717,312,54,363,883,220,1107,17,4,19,568,162,730,312,54,363,887,222,1113,50,42,93,1288,1044,2330,12,11,18,1347,1096,2447,0,4,4,0,0,0,0,0,0,0,4,4,0,0,0,74,59,127,0,0,0,71,59,124,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,0,0,5,5,12,0,0,0,5,5,12,21,19,44,679,630,1300,3,3,9,700,655,1350,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,0,0,0,3,3,9,0,0,0,3,5,9,0,0,0,3,3,9,34,25,53,639
ILOC50700601,0,0,0,0,0,0,0,0,4,6,0,0,0,0,4,6,13,19,32,457,352,806,73,26,100,552,397,946,15,19,33,494,372,866,80,26,103,582,420,1007,372,372,747,12002,12024,24024,56,78,133,12428,12475,24905,16,18,30,0,3,8,0,0,0,14,23,38,14,7,22,995,1165,2161,6,7,11,1018,1175,2196,0,0,0,0,0,0,0,0,0,0,0,0,16,15,30,0,3,8,0,0,0,14,19,33,0,0,4,53,111,162,0,0,0,50,115,165,106,114,224,5639,6443,12080,34,54,89,5776,6615,12391,0,0,0,67,53,125,0,0,0,67,53,125,5,0,0,78,70,150,0,0,0,80,73,154,0,0,0,9,11,15,0,0,0,9,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,52,101,0,0,0,49,56,106,0,0,0,49,52,101,0,0,0,49,56,106,289,261,551,6822
ILOC50700701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,12,49,44,92,4,8,14,59,61,118,5,5,12,54,46,102,8,8,12,64,62,127,46,60,105,1048,957,2008,11,11,17,1099,1029,2128,4,6,4,0,0,0,0,0,0,4,5,10,0,0,0,28,44,73,0,0,0,26,44,72,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,0,0,0,0,0,0,4,5,10,0,0,0,5,8,8,0,0,0,5,9,8,22,39,61,495,536,1029,6,5,10,524,579,1101,0,0,0,6,4,5,0,0,0,6,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,4,4,22,25,49,547
ILOC50700702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,18,355,106,458,71,14,86,429,127,560,8,12,17,367,116,481,71,14,86,445,142,584,69,80,140,1833,1601,3435,8,8,12,1907,1685,3592,7,4,9,0,0,0,0,0,0,3,4,12,0,0,0,61,82,137,0,0,0,61,80,138,0,0,0,0,0,0,0,0,0,0,0,0,7,4,9,0,0,0,0,0,0,7,4,9,0,0,0,0,5,4,0,0,0,0,5,4,18,23,47,856,867,1723,6,3,12,886,901,1781,0,0,0,0,4,6,0,0,0,0,4,6,0,0,0,6,3,9,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,3,0,3,0,0,0,8,3,7,4,3,6,3,0,3,0,0,0,8,3,7,43,54,95,994
