ILOC_CODE_2021,PreSch_Indig_M,PreSch_Indig_F,PreSch_Indig_P,PreSch_NonInd_M,PreSch_NonInd_F,PreSch_NonInd_P,PreSch_Indig_st_nsM,PreSch_Indig_st_nsF,PreSch_Indig_st_nsP,PreSch_TotM,PreSch_TotF,PreSch_TotP,Prim_Indig_M,Prim_Indig_F,Prim_Indig_P,Prim_NonInd_M,Prim_NonInd_F,Prim_NonInd_P,Prim_Indig_st_nsM,Prim_Indig_st_nsF,Prim_Indig_st_nsP,Prim_TotM,Prim_TotF,Prim_TotP,Sec_Indig_M,Sec_Indig_F,Sec_Indig_P,Sec_NonInd_M,Sec_NonInd_F,Sec_NonInd_P,Sec_Indig_st_nsM,Sec_Indig_st_nsF,Sec_Indig_st_nsP,Sec_TotM,Sec_TotF,Sec_TotP,TVE_TAFE_ptp_FT_15_24_Ind_M,TVE_TAFE_ptp_FT_15_24_Ind_F,TVE_TAFE_ptp_FT_15_24_Ind_P,TVE_TAFE_ptp_FT_15_24_NoInd_M,TVE_TAFE_ptp_FT_15_24_NoInd_F,TVE_TAFE_ptp_FT_15_24_NoInd_P,TVE_TAFE_ptp_FT_15_24_In_ns_M,TVE_TAFE_ptp_FT_15_24_In_ns_F,TVE_TAFE_ptp_FT_15_24_In_ns_P,TVE_TAFE_ptp_FT_15_24_Tot_M,TVE_TAFE_ptp_FT_15_24_Tot_F,TVE_TAFE_ptp_FT_15_24_Tot_P,TVE_TAFE_ptp_FT_25_ov_Ind_M,TVE_TAFE_ptp_FT_25_ov_Ind_F,TVE_TAFE_ptp_FT_25_ov_Ind_P,TVE_TAFE_ptp_FT_25_ov_NoInd_M,TVE_TAFE_ptp_FT_25_ov_NoInd_F,TVE_TAFE_ptp_FT_25_ov_NoInd_P,TVE_TAFE_ptp_FT_25_ov_In_ns_M,TVE_TAFE_ptp_FT_25_ov_In_ns_F,TVE_TAFE_ptp_FT_25_ov_In_ns_P,TVE_TAFE_ptp_FT_25_ov_Tot_M,TVE_TAFE_ptp_FT_25_ov_Tot_F,TVE_TAFE_ptp_FT_25_ov_Tot_P,TVE_TAFE_ptp_PT_15_24_Ind_M,TVE_TAFE_ptp_PT_15_24_Ind_F,TVE_TAFE_ptp_PT_15_24_Ind_P,TVE_TAFE_ptp_PT_15_24_NoInd_M,TVE_TAFE_ptp_PT_15_24_NoInd_F,TVE_TAFE_ptp_PT_15_24_NoInd_P,TVE_TAFE_ptp_PT_15_24_In_ns_M,TVE_TAFE_ptp_PT_15_24_In_ns_F,TVE_TAFE_ptp_PT_15_24_In_ns_P,TVE_TAFE_ptp_PT_15_24_Tot_M,TVE_TAFE_ptp_PT_15_24_Tot_F,TVE_TAFE_ptp_PT_15_24_Tot_P,TVE_TAFE_ptp_PT_25_ov_Ind_M,TVE_TAFE_ptp_PT_25_ov_Ind_F,TVE_TAFE_ptp_PT_25_ov_Ind_P,TVE_TAFE_ptp_PT_25_ov_NoInd_M,TVE_TAFE_ptp_PT_25_ov_NoInd_F,TVE_TAFE_ptp_PT_25_ov_NoInd_P,TVE_TAFE_ptp_PT_25_ov_In_ns_M,TVE_TAFE_ptp_PT_25_ov_In_ns_F,TVE_TAFE_ptp_PT_25_ov_In_ns_P,TVE_TAFE_ptp_PT_25_ov_Tot_M,TVE_TAFE_ptp_PT_25_ov_Tot_F,TVE_TAFE_ptp_PT_25_ov_Tot_P,TVE_TAFE_ptp_FT_PT_Ind_M,TVE_TAFE_ptp_FT_PT_Ind_F,TVE_TAFE_ptp_FT_PT_Ind_P,TVE_TAFE_ptp_FT_PT_NoInd_M,TVE_TAFE_ptp_FT_PT_NoInd_F,TVE_TAFE_ptp_FT_PT_NoInd_P,TVE_TAFE_ptp_FT_PT_In_ns_M,TVE_TAFE_ptp_FT_PT_In_ns_F,TVE_TAFE_ptp_FT_PT_In_ns_P,TVE_TAFE_ptp_FT_PT_Tot_M,TVE_TAFE_ptp_FT_PT_Tot_F,TVE_TAFE_ptp_FT_PT_Tot_P,TVE_TAFE_ptp_TVETAFE_Ind_M,TVE_TAFE_ptp_TVETAFE_Ind_F,TVE_TAFE_ptp_TVETAFE_Ind_P,TVE_TAFE_ptp_TVETAFE_NoInd_M,TVE_TAFE_ptp_TVETAFE_NoInd_F,TVE_TAFE_ptp_TVETAFE_NoInd_P,TVE_TAFE_ptp_TVETAFE_In_ns_M,TVE_TAFE_ptp_TVETAFE_In_ns_F,TVE_TAFE_ptp_TVETAFE_In_ns_P,TVE_TAFE_ptp_TVETAFE_Tot_M,TVE_TAFE_ptp_TVETAFE_Tot_F,TVE_TAFE_ptp_TVETAFE_Tot_P,Uni_he_FT_15_24_Ind_M,Uni_he_FT_15_24_Ind_F,Uni_he_FT_15_24_Ind_P,Uni_he_FT_15_24_NoInd_M,Uni_he_FT_15_24_NoInd_F,Uni_he_FT_15_24_NoInd_P,Uni_he_FT_15_24_In_ns_M,Uni_he_FT_15_24_In_ns_F,Uni_he_FT_15_24_In_ns_P,Uni_he_FT_15_24_Tot_M,Uni_he_FT_15_24_Tot_F,Uni_he_FT_15_24_Tot_P,Uni_he_FT_25_ov_Ind_M,Uni_he_FT_25_ov_Ind_F,Uni_he_FT_25_ov_Ind_P,Uni_he_FT_25_ov_NoInd_M,Uni_he_FT_25_ov_NoInd_F,Uni_he_FT_25_ov_NoInd_P,Uni_he_FT_25_ov_In_ns_M,Uni_he_FT_25_ov_In_ns_F,Uni_he_FT_25_ov_In_ns_P,Uni_he_FT_25_ov_Tot_M,Uni_he_FT_25_ov_Tot_F,Uni_he_FT_25_ov_Tot_P,Uni_he_PT_15_24_Ind_M,Uni_he_PT_15_24_Ind_F,Uni_he_PT_15_24_Ind_P,Uni_he_PT_15_24_NoInd_M,Uni_he_PT_15_24_NoInd_F,Uni_he_PT_15_24_NoInd_P,Uni_he_PT_15_24_In_ns_M,Uni_he_PT_15_24_In_ns_F,Uni_he_PT_15_24_In_ns_P,Uni_he_PT_15_24_Tot_M,Uni_he_PT_15_24_Tot_F,Uni_he_PT_15_24_Tot_P,Uni_he_PT_25_ov_Ind_M,Uni_he_PT_25_ov_Ind_F,Uni_he_PT_25_ov_Ind_P,Uni_he_PT_25_ov_NoInd_M,Uni_he_PT_25_ov_NoInd_F,Uni_he_PT_25_ov_NoInd_P,Uni_he_PT_25_ov_In_ns_M,Uni_he_PT_25_ov_In_ns_F,Uni_he_PT_25_ov_In_ns_P,Uni_he_PT_25_ov_Tot_M,Uni_he_PT_25_ov_Tot_F,Uni_he_PT_25_ov_Tot_P,Uni_he_FTPT_ss_ns_Ind_M,Uni_he_FTPT_ss_ns_Ind_F,Uni_he_FTPT_ss_ns_Ind_P,Uni_he_FTPT_ss_ns_NoInd_M,Uni_he_FTPT_ss_ns_NoInd_F,Uni_he_FTPT_ss_ns_NoInd_P,Uni_he_FTPT_ss_ns_In_ns_M,Uni_he_FTPT_ss_ns_In_ns_F,Uni_he_FTPT_ss_ns_In_ns_P,Uni_he_FTPT_ss_ns_Tot_M,Uni_he_FTPT_ss_ns_Tot_F,Uni_he_FTPT_ss_ns_Tot_P,Uni_he_Tot_Uni_he_Ind_M,Uni_he_Tot_Uni_he_Ind_F,Uni_he_Tot_Uni_he_Ind_P,Uni_he_Tot_Uni_he_NoInd_M,Uni_he_Tot_Uni_he_NoInd_F,Uni_he_Tot_Uni_he_NoInd_P,Uni_he_Tot_Uni_he_In_ns_M,Uni_he_Tot_Uni_he_In_ns_F,Uni_he_Tot_Uni_he_In_ns_P,Uni_he_Tot_Uni_he_Tot_M,Uni_he_Tot_Uni_he_Tot_F,Uni_he_Tot_Uni_he_Tot_P,Ter_Tot_Ter_Ind_M,Ter_Tot_Ter_Ind_F,Ter_Tot_Ter_Ind_P,Ter_Tot_Ter_NonInd_M,Ter_Tot_Ter_NonInd_F,Ter_Tot_Ter_NonInd_P,Ter_Tot_Ter_IndSt_ns_M,Ter_Tot_Ter_IndSt_ns_F,Ter_Tot_Ter_IndSt_ns_P,Ter_Tot_Ter_Tot_M,Ter_Tot_Ter_Tot_F,Ter_Tot_Ter_Tot_P,OEI_Ind_M,OEI_Ind_F,OEI_Ind_P,OEI_NonInd_M,OEI_NonInd_F,OEI_NonInd_P,OEI_IndSt_nsM,OEI_IndSt_nsF
ILOC50501201,9,6,12,522,486,1006,0,0,0,529,496,1020,25,32,62,2481,2404,4882,8,0,10,2508,2443,4948,27,24,44,2222,2257,4479,0,6,7,2248,2285,4533,3,0,4,73,86,167,0,0,0,81,91,172,0,0,4,69,96,161,0,0,0,65,98,167,3,0,3,159,70,231,0,0,0,162,70,236,0,3,3,143,264,405,0,0,0,139,270,408,0,0,0,4,0,8,0,0,0,5,0,6,6,7,13,449,529,972,0,0,0,458,536,990,3,7,12,901,1073,1967,0,4,5,906,1084,1989,4,3,8,220,255,481,0,0,0,223,261,482,0,3,4,174,155,327,0,0,0,173,161,333,4,3,8,305,469,774,0,0,0,308,472,779,0,0,0,0,7,9,0,0,0,0,7,9,13,14,29,1599,1961,3555,5,4,6,1619,1975,3594,21,25,45,2048,2489,4539,5,4,12,2079,2518,4597,0,0,4,142,233,376,0,0
ILOC50501202,3,3,8,389,332,716,0,0,0,393,335,729,22,17,39,1780,1774,3555,4,3,14,1812,1797,3611,27,27,50,1698,1562,3259,6,5,4,1726,1585,3316,9,0,7,86,69,153,0,0,0,95,73,162,0,4,4,60,99,163,0,0,0,61,105,168,3,0,5,133,50,180,0,0,0,138,53,190,0,6,6,111,183,299,0,0,0,112,194,307,0,0,0,3,0,5,0,0,0,3,0,5,12,6,19,394,406,801,0,0,0,405,418,827,6,16,18,823,1069,1891,3,0,3,824,1088,1911,3,3,8,282,291,578,0,0,0,285,296,578,5,0,5,132,115,244,0,0,0,136,112,251,0,0,0,225,306,533,0,0,0,225,306,530,0,0,0,0,5,8,0,0,0,0,5,8,6,23,28,1463,1785,3245,3,7,4,1472,1809,3284,21,27,52,1855,2199,4053,3,3,6,1881,2232,4116,4,3,8,157,226,384,0,0
ILOC50501301,9,7,22,246,219,467,0,3,4,261,226,491,37,40,76,1258,1165,2425,9,3,11,1308,1214,2515,43,39,81,1180,1090,2265,0,4,5,1221,1125,2345,0,3,3,51,53,103,0,0,0,50,58,106,0,3,3,25,50,77,0,0,0,28,51,77,3,3,3,125,70,201,0,0,0,133,72,205,0,4,4,93,166,260,0,0,0,93,165,258,0,0,0,0,0,4,0,0,0,0,0,4,12,10,18,294,335,633,0,0,0,302,346,650,0,9,11,181,258,434,0,3,6,179,268,451,0,6,4,49,105,151,0,0,0,42,105,153,0,0,0,40,48,87,0,0,0,40,49,87,4,0,0,104,213,321,0,0,0,105,222,324,0,0,0,0,0,0,0,0,0,0,0,0,6,16,21,368,627,992,0,3,8,372,649,1022,13,26,39,665,963,1629,0,11,8,680,997,1676,0,0,3,87,165,249,0,0
ILOC50501302,7,8,16,51,40,96,0,0,0,61,57,113,37,42,86,256,225,481,5,0,5,299,269,567,16,15,30,184,212,399,0,0,0,199,230,433,0,0,0,13,12,25,0,0,0,16,12,28,0,3,3,11,14,27,0,0,0,11,13,27,0,0,0,25,9,31,0,0,0,25,9,31,0,0,0,26,35,59,0,0,0,26,37,56,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,73,70,148,0,0,0,77,77,152,0,0,0,28,56,81,0,0,0,28,60,86,0,0,0,16,23,37,0,0,0,16,24,43,0,0,0,5,8,12,0,0,0,5,9,12,0,5,5,19,31,48,0,0,0,19,39,52,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,69,116,187,0,0,0,69,128,201,0,17,16,143,185,328,0,4,4,144,199,351,8,0,5,28,43,66,0,0
ILOC50501401,8,0,8,374,297,671,0,0,0,378,297,681,18,20,38,1239,1239,2477,0,4,3,1261,1262,2519,15,20,35,930,858,1786,0,3,3,948,879,1826,0,5,5,174,171,348,0,0,0,174,172,351,0,0,9,267,370,640,0,0,0,272,380,651,0,0,0,101,79,183,0,0,0,101,84,178,8,6,7,247,387,642,0,0,0,256,391,647,0,0,0,0,0,0,0,0,0,0,0,0,7,10,16,792,1014,1809,0,6,7,801,1027,1828,13,23,36,1185,1460,2642,0,0,0,1197,1483,2677,11,10,24,661,704,1364,0,0,0,672,719,1388,0,5,5,133,166,293,0,0,0,133,173,300,14,6,23,516,621,1138,0,0,0,530,621,1160,0,0,0,4,9,15,0,0,0,4,9,15,34,47,87,2500,2954,5452,0,0,0,2535,3003,5539,46,55,102,3292,3970,7269,3,6,8,3338,4033,7372,4,4,7,350,449,795,0,3
ILOC50501402,4,8,12,776,687,1460,0,3,3,781,699,1474,26,27,52,3754,3605,7367,5,8,13,3793,3636,7431,43,68,113,3922,3725,7644,12,9,19,3979,3801,7776,0,0,0,107,106,215,0,0,0,113,106,218,0,0,0,78,159,234,0,0,0,78,159,234,0,0,0,98,68,163,0,0,0,98,68,163,0,0,0,177,311,491,0,0,0,180,309,494,0,0,0,0,3,4,0,0,0,0,7,5,0,0,6,462,642,1104,0,0,5,468,645,1109,40,45,88,2211,2426,4637,13,5,10,2260,2470,4733,11,9,21,740,764,1505,5,0,5,752,774,1527,4,0,4,252,270,518,0,0,3,256,270,520,8,0,9,561,842,1401,0,6,3,566,849,1418,0,0,0,7,8,11,0,0,0,8,8,14,59,60,118,3767,4303,8072,15,7,25,3839,4370,8212,59,58,121,4236,4951,9186,19,11,27,4311,5020,9327,0,3,3,276,374,644,0,0
ILOC50501501,27,25,51,325,297,621,0,0,0,355,322,673,142,145,285,1875,1806,3683,8,11,18,2022,1963,3986,92,98,187,1592,1600,3194,0,0,4,1684,1695,3385,5,7,11,116,110,227,0,0,3,124,120,244,0,14,12,37,124,167,0,0,0,39,135,181,6,7,9,175,107,275,0,0,0,178,109,285,6,9,11,133,273,406,0,0,0,135,279,416,0,0,0,0,4,4,0,0,0,0,4,4,15,35,51,461,613,1073,0,3,3,475,648,1126,4,8,13,203,291,495,0,0,0,206,299,508,4,4,8,80,145,224,0,0,0,88,149,236,0,0,4,25,82,107,0,0,0,25,82,107,0,9,11,94,204,294,3,0,4,98,211,308,0,0,0,0,0,0,0,0,0,0,0,0,11,22,33,405,716,1121,3,0,4,419,740,1158,30,57,84,871,1334,2195,4,6,7,899,1386,2289,13,21,32,160,206,372,0,0
ILOC50501502,9,6,16,158,154,313,0,0,0,164,163,329,44,38,84,866,784,1649,6,6,10,919,828,1744,31,28,55,713,621,1338,4,9,9,748,650,1404,0,3,3,42,54,95,0,0,0,45,57,97,0,3,3,34,71,107,0,0,0,34,70,109,0,0,0,82,62,147,0,0,0,82,67,147,0,6,6,87,151,240,0,0,0,87,157,243,0,0,0,7,0,5,0,0,0,7,0,5,0,14,13,245,346,589,0,0,0,249,351,598,3,3,5,78,180,259,0,0,0,86,183,265,3,3,7,37,90,127,0,0,0,40,93,140,0,0,0,26,41,68,0,0,0,26,42,68,4,7,7,82,138,219,0,0,0,82,146,226,0,0,0,0,0,0,0,0,0,0,0,0,9,13,23,231,449,675,0,0,0,237,464,701,7,25,32,477,792,1272,0,0,0,486,820,1302,0,4,4,84,128,211,0,0
ILOC50501503,30,25,57,706,623,1332,3,0,9,745,653,1398,162,131,294,3622,3479,7096,7,9,19,3789,3623,7410,75,90,170,2607,2632,5239,11,8,18,2694,2730,5427,7,8,15,141,123,261,0,0,0,142,130,275,3,0,0,51,151,208,0,0,0,55,154,212,8,13,18,283,146,434,0,0,0,292,160,456,9,11,17,223,414,631,0,0,0,226,425,650,0,0,0,0,5,0,0,0,0,0,5,0,16,27,45,698,845,1544,0,3,4,720,869,1591,0,4,9,337,495,830,0,0,0,340,501,840,4,8,12,90,274,365,0,0,0,92,289,384,0,6,6,70,112,177,0,0,0,70,114,181,7,9,11,199,432,631,0,0,0,204,436,642,0,0,0,0,3,7,0,0,0,0,3,7,5,24,38,696,1313,2015,0,3,6,708,1346,2049,32,52,81,1399,2160,3562,0,5,7,1428,2220,3653,10,7,18,245,370,615,0,0
ILOC50501601,19,21,34,362,340,701,0,0,0,372,359,733,83,89,165,1716,1638,3353,10,4,19,1807,1726,3532,62,55,109,1153,1101,2246,7,0,3,1217,1152,2369,0,3,7,52,60,112,0,0,0,52,64,113,0,0,0,29,72,97,0,0,0,25,72,100,0,3,0,136,72,207,0,0,0,139,75,210,3,4,8,108,203,316,0,0,0,113,208,321,0,0,0,0,0,0,0,0,0,0,0,0,9,10,14,321,411,732,5,0,5,327,420,749,5,5,3,113,221,328,0,0,3,111,226,340,0,4,6,46,112,158,0,0,0,45,113,160,0,0,0,33,46,81,0,0,0,36,46,85,4,3,0,73,157,231,0,0,0,71,157,238,0,0,0,0,0,0,0,0,0,0,0,0,6,9,15,268,535,800,0,0,0,273,550,820,10,18,28,589,946,1538,4,0,10,607,967,1571,3,5,9,111,166,276,0,0
ILOC50501701,3,9,15,346,306,649,0,0,0,349,313,662,31,29,63,1337,1149,2477,3,6,12,1370,1179,2553,99,48,142,1399,1099,2501,3,9,10,1494,1151,2651,3,0,3,118,83,197,0,0,0,117,83,201,0,0,4,69,107,172,0,0,0,69,113,174,0,0,4,84,56,142,0,0,0,85,62,144,0,0,8,127,202,326,0,0,0,124,207,332,0,0,0,3,0,0,0,0,0,3,0,0,12,3,13,393,448,838,0,0,0,396,451,855,10,9,19,935,1043,1979,0,0,3,951,1054,1999,0,3,5,360,359,717,0,0,0,359,366,725,0,0,0,135,143,272,0,0,0,138,143,277,4,3,9,294,383,681,0,0,0,297,388,688,0,0,0,3,7,10,0,0,0,3,7,10,20,15,33,1730,1935,3659,5,3,9,1747,1955,3704,26,21,51,2120,2383,4501,5,3,10,2150,2410,4563,6,3,4,155,192,348,0,0
ILOC50501702,11,6,15,255,270,526,0,0,0,270,277,538,28,23,49,1070,1000,2071,0,0,3,1096,1029,2124,27,24,45,751,709,1460,0,0,0,773,732,1508,0,0,4,116,99,220,0,0,0,116,106,222,3,0,9,134,162,300,0,0,0,142,166,307,6,0,11,94,56,148,0,0,0,102,53,156,0,0,5,148,237,383,0,0,0,147,240,387,0,0,0,5,0,8,0,0,0,5,0,8,18,3,24,496,561,1056,0,0,0,515,563,1077,3,14,16,612,785,1397,0,0,0,618,800,1418,3,10,11,380,410,793,0,0,0,384,423,804,5,0,3,87,112,196,0,0,0,88,107,200,3,8,6,259,392,655,0,0,0,267,401,664,0,0,0,3,4,3,0,0,0,3,4,3,13,28,41,1341,1702,3042,0,3,3,1357,1736,3092,30,33,67,1845,2261,4103,0,3,3,1879,2297,4178,5,0,7,206,244,448,0,0
ILOC50501801,7,6,15,777,672,1448,3,3,3,789,681,1470,39,35,71,3322,3138,6463,9,8,14,3371,3178,6551,55,30,85,2839,2752,5592,9,9,17,2901,2787,5695,0,0,0,141,114,248,0,0,0,141,109,252,0,0,0,121,178,305,0,0,0,122,178,306,3,0,3,161,75,238,0,0,0,163,75,236,4,3,4,244,394,647,3,0,3,258,395,651,0,0,0,0,6,0,0,0,0,0,6,0,6,4,12,676,760,1435,3,0,3,685,764,1451,7,13,16,952,1211,2162,5,0,5,954,1224,2177,0,3,7,267,403,671,0,0,0,267,410,677,0,0,0,171,178,347,0,0,0,171,176,348,3,11,12,469,704,1171,0,0,0,470,715,1186,0,0,0,7,3,6,0,0,0,7,3,6,9,26,31,1857,2499,4358,4,0,3,1866,2522,4394,12,28,42,2535,3268,5800,8,0,8,2560,3297,5852,0,4,4,243,395,638,0,6
ILOC50501802,8,3,13,416,365,780,0,0,0,423,361,793,38,18,58,1824,1742,3572,4,9,6,1862,1769,3635,40,35,79,1607,1622,3234,4,7,7,1654,1671,3319,0,3,3,121,99,222,0,0,0,125,102,225,3,0,3,128,183,316,0,0,0,132,183,318,6,0,6,104,79,187,0,3,3,108,84,192,0,0,3,168,271,436,0,0,0,170,270,438,0,0,0,0,4,6,0,0,0,0,4,6,9,0,17,525,641,1166,0,4,4,533,650,1184,8,14,18,782,1005,1785,0,0,0,784,1022,1810,0,4,10,300,301,597,0,0,0,302,308,614,0,5,3,129,140,266,0,0,0,131,145,271,4,3,5,246,376,623,3,0,0,251,380,637,0,0,0,7,5,7,0,0,0,7,5,7,18,25,40,1452,1835,3284,0,3,9,1473,1863,3333,26,27,57,1981,2480,4458,0,10,8,2009,2514,4521,0,3,5,204,290,498,0,0
ILOC50501803,9,7,16,179,195,377,0,3,3,191,201,393,35,25,57,794,720,1511,4,4,7,832,743,1577,15,15,27,504,453,955,0,0,0,522,470,990,3,0,3,68,62,132,0,0,0,69,59,130,0,4,0,86,119,211,0,0,0,92,119,214,0,4,4,29,38,71,0,0,0,34,40,77,0,0,0,87,178,263,0,0,0,87,178,263,0,0,0,0,0,0,0,0,0,0,0,0,3,6,12,277,398,672,0,0,0,284,404,683,3,0,3,149,168,313,3,0,5,151,170,320,0,3,4,109,116,227,0,0,0,108,117,232,0,0,0,28,35,60,0,0,0,29,35,68,0,0,4,71,108,184,0,0,0,79,109,187,0,0,0,0,0,4,0,0,0,0,0,4,4,9,15,364,429,791,3,0,5,367,437,806,9,15,26,647,829,1474,5,4,3,657,842,1504,4,0,4,109,139,251,0,3
ILOC50501804,18,19,33,696,674,1368,0,0,0,715,694,1406,52,58,110,2947,2895,5841,7,9,10,3006,2960,5968,21,32,52,2087,2004,4085,10,5,13,2112,2042,4152,0,0,0,191,229,417,0,0,0,191,225,414,3,5,4,306,449,752,0,0,0,307,451,758,0,4,6,149,110,257,0,0,3,149,117,265,6,7,8,379,588,967,0,5,4,383,595,974,0,0,0,5,0,7,0,0,0,5,0,7,7,17,23,1025,1373,2397,0,8,7,1032,1392,2430,4,14,15,889,1168,2055,0,0,0,894,1183,2073,4,6,4,618,792,1416,0,0,0,621,806,1428,0,5,7,148,196,345,0,0,0,150,206,348,0,10,12,486,689,1171,0,0,0,487,701,1188,0,0,0,6,11,20,0,0,0,6,11,20,7,34,46,2146,2859,5005,3,5,9,2157,2898,5052,20,50,65,3175,4238,7417,3,3,11,3205,4298,7498,5,4,11,420,611,1032,4,0
ILOC50501901,4,7,14,153,131,285,0,0,0,161,138,297,46,28,78,838,769,1601,0,0,0,887,794,1683,26,36,64,733,696,1432,0,6,0,758,735,1498,0,3,0,54,50,105,0,0,0,53,51,105,0,0,0,41,75,113,0,0,0,41,77,117,0,0,0,71,39,108,0,0,0,70,39,111,0,0,7,60,117,179,0,0,0,60,123,188,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8,223,285,505,0,0,0,228,294,513,0,0,0,206,260,459,0,0,0,206,255,462,0,0,0,60,68,118,4,0,4,56,68,125,0,0,0,39,57,98,0,0,0,45,57,96,0,0,3,46,82,130,0,0,0,45,80,132,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,352,459,808,4,0,4,353,459,815,5,6,11,574,744,1317,4,0,4,585,750,1333,3,5,7,66,123,180,0,0
ILOC50501902,8,12,21,193,149,336,0,0,0,199,164,359,92,70,170,1013,814,1829,6,3,10,1113,895,2000,46,58,109,764,720,1482,9,5,12,819,780,1597,5,0,5,51,42,85,0,0,0,52,38,91,0,5,3,42,70,118,0,0,0,47,73,119,3,5,10,69,30,97,0,0,0,76,35,108,0,0,3,70,119,190,0,0,0,74,123,193,0,0,0,3,4,8,0,0,0,3,4,8,8,6,16,238,260,502,0,5,5,249,275,519,0,0,3,193,248,442,0,0,0,198,248,448,0,0,0,59,78,132,0,0,0,59,81,139,0,0,0,32,43,75,0,0,0,32,44,77,0,5,5,58,96,153,0,0,0,58,99,158,0,0,0,3,4,0,0,0,0,3,4,0,0,6,5,349,463,813,0,0,0,350,473,823,9,12,26,587,729,1312,4,3,6,595,749,1345,3,4,7,93,128,220,0,0
ILOC50501903,0,0,0,6,9,17,0,0,0,6,16,24,9,9,17,68,49,116,0,0,0,69,62,133,4,5,11,31,44,76,0,0,3,43,55,94,0,0,0,7,3,12,0,0,0,5,7,15,0,0,0,0,3,6,0,0,0,0,3,6,0,0,0,9,4,11,0,0,0,9,4,11,0,0,0,11,8,24,0,0,0,13,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,28,42,0,0,0,21,25,46,0,0,0,11,11,16,0,0,0,11,11,16,0,0,0,0,9,13,0,0,0,0,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,19,0,0,0,3,13,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,30,43,0,0,0,16,30,43,0,0,3,37,53,92,0,0,0,42,55,97,0,0,0,4,5,12,0,0
ILOC50501904,28,29,55,649,621,1267,0,0,0,678,650,1328,115,104,225,2619,2542,5162,9,11,20,2749,2663,5414,69,78,150,1728,1616,3349,3,0,7,1803,1702,3507,3,5,7,115,97,212,0,0,0,116,98,217,0,0,3,100,162,261,0,0,0,99,160,265,5,6,7,147,99,255,5,0,5,155,108,267,3,9,12,209,315,525,0,4,4,210,329,538,0,0,0,0,0,5,0,0,0,0,0,5,9,21,33,573,680,1257,5,3,8,584,704,1285,4,8,6,329,463,789,0,0,0,331,471,800,0,3,9,134,244,374,0,0,0,134,249,386,0,3,3,61,104,168,0,0,0,62,113,172,6,17,22,190,354,547,0,0,0,194,375,570,0,0,0,3,0,6,0,0,0,3,3,6,14,30,46,710,1168,1884,0,0,0,723,1204,1930,20,56,76,1290,1853,3143,5,3,8,1314,1907,3225,6,5,14,256,332,595,0,0
ILOC50501905,17,14,29,314,246,557,0,0,0,329,265,593,98,93,192,1544,1527,3066,0,0,5,1649,1618,3268,61,63,125,1232,1117,2352,3,3,5,1299,1181,2485,0,5,4,54,88,137,0,0,0,54,84,143,0,0,0,23,67,90,0,0,0,24,70,91,4,4,0,102,64,163,0,0,0,106,65,172,0,3,0,93,165,254,0,0,0,88,175,261,0,0,0,0,0,0,0,0,0,0,0,0,8,9,18,265,385,648,0,0,0,269,395,666,8,7,10,180,240,424,0,0,0,189,248,438,0,4,4,49,93,140,0,0,0,49,96,142,0,0,3,30,52,79,0,0,0,32,52,80,0,0,7,70,137,202,0,0,0,70,139,210,0,0,0,4,0,4,0,0,0,4,0,4,9,14,22,328,517,845,0,0,0,334,531,866,15,22,40,594,906,1501,0,3,0,606,931,1541,5,5,11,113,168,274,0,0
ILOC50501906,3,0,5,79,82,152,0,0,0,81,77,159,16,4,25,339,287,626,0,0,0,350,292,651,24,16,31,318,249,568,0,0,5,338,263,602,0,0,0,23,12,32,0,0,0,25,12,34,0,0,0,3,17,24,0,0,0,3,17,24,0,0,0,21,17,39,0,0,0,21,17,39,0,0,0,29,52,77,0,0,0,27,52,80,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,70,95,165,0,0,0,73,95,171,0,0,0,77,74,154,0,0,0,78,74,154,0,0,0,25,31,53,0,0,0,25,29,53,0,0,0,9,18,27,0,0,0,9,20,27,0,0,0,47,79,120,0,0,0,47,77,122,0,0,0,0,0,0,0,0,0,0,0,0,5,4,7,155,193,353,0,0,0,157,198,359,3,4,14,230,294,520,0,0,0,235,297,534,0,0,0,24,38,63,0,0
ILOC50501907,3,3,8,31,24,50,0,0,0,28,21,53,10,12,19,120,110,232,0,0,3,130,123,252,4,3,8,106,111,217,0,0,0,113,114,229,0,0,0,11,21,32,0,0,0,11,23,28,0,0,4,8,27,36,0,0,0,12,27,42,0,0,0,20,11,33,0,0,0,20,11,33,0,0,0,10,28,39,0,0,0,10,28,45,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,48,95,140,0,0,0,53,96,146,0,3,3,16,40,58,0,0,0,16,47,61,0,0,0,23,31,58,0,0,0,23,35,55,0,0,0,3,12,14,0,0,0,3,17,16,0,0,0,19,42,60,0,0,0,19,42,60,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,68,125,186,0,0,0,68,130,195,5,9,6,113,219,335,0,0,0,116,228,345,0,0,0,11,32,39,0,0
