ILOC_CODE_2021,Age_14_IndSt_nsP,Age_14_TotM,Age_14_TotF,Age_14_TotP,Age_10_14_Indig_M,Age_10_14_Indig_F,Age_10_14_Indig_P,Age_10_14_NonInd_M,Age_10_14_NonInd_F,Age_10_14_NonInd_P,Age_10_14_Indig_st_nsM,Age_10_14_Indig_st_nsF,Age_10_14_Indig_st_nsP,Age_10_14_TotM,Age_10_14_TotF,Age_10_14_TotP,Age_15_Indig_M,Age_15_Indig_F,Age_15_Indig_P,Age_15_NonInd_M,Age_15_NonInd_F,Age_15_NonInd_P,Age_15_Indig_st_nsM,Age_15_Indig_st_nsF,Age_15_Indig_st_nsP,Age_15_TotM,Age_15_TotF,Age_15_TotP,Age_16_Indig_M,Age_16_Indig_F,Age_16_Indig_P,Age_16_NonInd_M,Age_16_NonInd_F,Age_16_NonInd_P,Age_16_IndigStat_nsM,Age_16_IndigStat_nsF,Age_16_IndigStat_nsP,Age_16_TotM,Age_16_TotF,Age_16_TotP,Age_17_Indig_M,Age_17_Indig_F,Age_17_Indig_P,Age_17_NonInd_M,Age_17_NonInd_F,Age_17_NonInd_P,Age_17_IndigStat_nsM,Age_17_IndigStat_nsF,Age_17_IndigStat_nsP,Age_17_TotM,Age_17_TotF,Age_17_TotP,Age_18_Indig_M,Age_18_Indig_F,Age_18_Indig_P,Age_18_NonInd_M,Age_18_NonInd_F,Age_18_NonInd_P,Age_18_IndigStat_nsM,Age_18_IndigStat_nsF,Age_18_IndigStat_nsP,Age_18_TotM,Age_18_TotF,Age_18_TotP,Age_19_Indig_M,Age_19_Indig_F,Age_19_Indig_P,Age_19_NonInd_M,Age_19_NonInd_F,Age_19_NonInd_P,Age_19_IndigStat_nsM,Age_19_IndigStat_nsF,Age_19_IndigStat_nsP,Age_19_TotM,Age_19_TotF,Age_19_TotP,Age_15_19_Indig_M,Age_15_19_Indig_F,Age_15_19_Indig_P,Age_15_19_NonInd_M,Age_15_19_NonInd_F,Age_15_19_NonInd_P,Age_15_19_IndSt_nsM,Age_15_19_IndSt_nsF,Age_15_19_IndSt_nsP,Age_15_19_TotM,Age_15_19_TotF,Age_15_19_TotP,Age_20_Indig_M,Age_20_Indig_F,Age_20_Indig_P,Age_20_NonInd_M,Age_20_NonInd_F,Age_20_NonInd_P,Age_20_Ind_status_nsM,Age_20_Ind_status_nsF,Age_20_Ind_status_nsP,Age_20_TotM,Age_20_TotF,Age_20_TotP,Age_21_Indig_M,Age_21_Indig_F,Age_21_Indig_P,Age_21_NonInd_M,Age_21_NonInd_F,Age_21_NonInd_P,Age_21_Ind_status_nsM,Age_21_Ind_status_nsF,Age_21_Ind_status_nsP,Age_21_TotM,Age_21_TotF,Age_21_TotP,Age_22_Indig_M,Age_22_Indig_F,Age_22_Indig_P,Age_22_NonInd_M,Age_22_NonInd_F,Age_22_NonInd_P,Age_22_Indig_st_nsM,Age_22_Indig_st_nsF,Age_22_Indig_st_nsP,Age_22_TotM,Age_22_TotF,Age_22_TotP,Age_23_Indig_M,Age_23_Indig_F,Age_23_Indig_P,Age_23_NonInd_M,Age_23_NonInd_F,Age_23_NonInd_P,Age_23_Indig_st_nsM,Age_23_Indig_st_nsF,Age_23_Indig_st_nsP,Age_23_TotM,Age_23_TotF,Age_23_TotP,Age_24_Indig_M,Age_24_Indig_F,Age_24_Indig_P,Age_24_NonInd_M,Age_24_NonInd_F,Age_24_NonInd_P,Age_24_Indig_st_nsM,Age_24_Indig_st_nsF,Age_24_Indig_st_nsP,Age_24_TotM,Age_24_TotF,Age_24_TotP,Age_20_24_Indig_M,Age_20_24_Indig_F,Age_20_24_Indig_P,Age_20_24_NonInd_M,Age_20_24_NonInd_F,Age_20_24_NonInd_P,Age_20_24_Indig_st_nsM,Age_20_24_Indig_st_nsF,Age_20_24_Indig_st_nsP,Age_20_24_TotM,Age_20_24_TotF,Age_20_24_TotP,Age_25_29_Indig_M,Age_25_29_Indig_F,Age_25_29_Indig_P,Age_25_29_NonInd_M,Age_25_29_NonInd_F,Age_25_29_NonInd_P,Age_25_29_Indig_st_nsM,Age_25_29_Indig_st_nsF,Age_25_29_Indig_st_nsP,Age_25_29_TotM,Age_25_29_TotF,Age_25_29_TotP,Age_30_34_Indig_M,Age_30_34_Indig_F,Age_30_34_Indig_P,Age_30_34_NonInd_M,Age_30_34_NonInd_F,Age_30_34_NonInd_P,Age_30_34_Indig_st_nsM,Age_30_34_Indig_st_nsF,Age_30_34_Indig_st_nsP,Age_30_34_TotM,Age_30_34_TotF,Age_30_34_TotP,Age_35_39_Indig_M,Age_35_39_Indig_F,Age_35_39_Indig_P,Age_35_39_NonInd_M,Age_35_39_NonInd_F,Age_35_39_NonInd_P,Age_35_39_Indig_st_nsM,Age_35_39_Indig_st_nsF,Age_35_39_Indig_st_nsP,Age_35_39_TotM,Age_35_39_TotF,Age_35_39_TotP,Age_40_44_Indig_M,Age_40_44_Indig_F,Age_40_44_Indig_P,Age_40_44_NonInd_M
ILOC50701203,3,24,29,54,12,4,21,118,117,240,3,7,13,130,135,267,0,0,3,16,33,49,0,0,0,19,38,56,6,0,0,18,24,37,3,0,0,22,26,50,4,0,4,24,17,43,0,0,0,30,17,50,0,4,5,23,18,43,0,4,4,27,24,49,0,3,8,24,11,34,0,0,3,25,19,41,13,10,19,103,104,209,0,14,16,118,124,244,0,3,5,23,20,39,0,0,0,25,21,46,0,4,4,20,15,35,0,0,0,25,15,40,7,0,7,21,7,28,4,0,4,26,7,32,0,0,7,14,15,23,5,3,3,19,16,29,0,0,0,9,10,20,0,3,4,10,13,21,6,8,12,80,61,144,8,9,12,96,74,173,4,6,9,68,75,145,8,4,13,80,82,163,0,4,5,81,101,178,3,7,18,90,110,200,5,3,11,103,104,204,13,4,13,117,110,229,0,0,6,103
ILOC50701301,10,31,23,50,22,17,40,110,99,209,20,17,36,151,134,280,11,8,12,23,17,46,3,3,11,36,30,68,5,4,6,21,16,35,0,0,4,31,22,51,5,4,8,27,19,46,6,4,9,37,28,64,0,0,0,15,14,33,3,0,7,18,21,39,0,8,9,10,26,38,0,4,4,15,36,51,18,25,49,97,96,196,18,15,35,141,141,275,0,5,3,17,20,40,4,8,7,23,28,50,0,4,6,26,10,37,5,0,4,32,17,48,0,0,8,25,21,47,0,5,4,31,23,59,0,3,5,12,22,37,0,0,0,19,26,39,11,3,11,30,24,53,5,0,5,40,28,69,15,14,29,116,98,214,15,11,25,138,124,261,12,19,30,131,105,233,17,7,20,155,131,286,9,15,20,123,112,233,16,20,34,148,139,284,11,4,16,111,105,216,19,8,30,141,116,256,6,9,15,110
ILOC50701302,17,54,61,120,27,18,41,254,227,480,36,37,76,315,282,599,0,4,7,52,47,102,3,6,15,62,66,119,3,11,9,53,56,103,7,5,16,57,69,125,4,5,9,40,42,85,8,0,11,53,51,105,0,0,0,46,33,77,8,0,7,50,34,87,0,3,6,34,22,57,0,8,9,40,36,76,9,24,35,221,194,420,27,24,50,262,246,504,0,3,4,37,29,68,0,3,6,43,35,82,0,3,3,31,28,65,3,3,6,41,32,77,4,0,4,29,42,73,5,9,19,45,54,96,6,5,7,43,38,81,3,5,10,52,46,97,7,0,10,32,36,72,5,7,14,41,48,94,16,13,32,178,173,355,20,25,50,222,218,438,7,14,19,206,218,423,35,27,64,248,251,500,7,10,12,195,190,381,25,28,48,216,228,438,14,4,22,237,205,448,40,32,73,294,246,540,8,9,20,178
ILOC50701401,12,43,53,99,35,32,70,172,147,320,22,30,49,227,203,432,7,7,16,34,39,70,4,5,5,45,51,99,15,7,16,35,30,67,6,6,10,53,46,98,3,3,8,31,33,70,0,4,10,47,40,86,5,4,14,34,27,60,9,3,11,45,37,82,5,0,8,37,27,57,4,0,4,41,26,69,34,29,65,175,155,325,27,15,40,231,200,429,8,0,8,26,34,55,6,4,11,35,31,70,0,0,0,22,22,48,3,7,11,34,28,63,5,3,6,30,25,49,0,0,3,31,30,57,0,7,9,30,35,67,11,3,19,51,49,94,8,4,14,31,31,61,4,5,3,43,40,81,21,11,35,146,139,281,24,19,44,195,175,366,12,19,33,144,139,280,19,10,31,173,163,341,12,16,22,152,162,319,28,16,46,188,196,386,14,12,26,132,176,303,19,23,40,167,202,369,8,21,21,140
ILOC50701501,25,118,116,232,7,12,19,574,530,1104,61,54,107,639,595,1235,0,4,3,90,68,156,13,14,22,104,86,188,7,0,5,102,93,191,11,7,16,117,90,211,10,0,6,86,79,168,5,4,11,97,86,186,0,0,6,70,52,121,5,4,8,74,54,130,0,0,0,41,46,86,5,3,6,48,46,97,12,11,27,387,337,729,36,24,58,434,371,806,0,0,3,59,28,86,0,0,6,60,29,93,0,3,3,40,30,76,3,0,4,50,39,87,0,3,3,46,38,81,3,5,9,51,44,93,0,0,6,51,37,83,0,9,13,51,49,97,0,0,3,42,44,83,9,12,14,42,52,92,9,10,17,232,173,406,17,28,43,260,205,467,5,5,6,313,332,643,42,27,77,363,364,725,5,10,13,445,469,910,44,35,80,492,516,1007,3,15,14,503,658,1168,66,62,127,576,734,1307,14,11,22,586
ILOC50701502,20,58,73,135,9,14,23,243,237,480,31,39,70,279,291,576,0,0,0,35,45,78,0,5,4,31,53,85,0,0,0,38,44,89,0,7,9,45,53,97,0,7,7,35,42,79,3,9,13,38,50,90,0,0,4,35,24,58,3,0,3,41,29,68,0,0,0,28,22,53,0,0,3,27,26,56,0,9,9,168,182,349,13,21,26,178,209,388,0,0,0,26,22,54,5,0,5,36,25,55,0,0,0,32,20,55,0,5,5,28,26,58,0,0,0,13,18,32,3,3,4,18,20,37,4,0,0,24,22,45,3,5,7,30,22,53,0,0,0,21,20,42,0,0,3,23,24,45,0,3,7,114,104,222,16,10,24,129,118,249,7,3,3,118,118,233,17,10,24,138,131,266,6,0,8,136,166,303,16,6,24,155,173,331,0,0,3,177,212,391,13,23,46,196,239,436,6,6,12,201
ILOC50701503,19,268,280,547,67,63,128,1228,1143,2371,43,38,83,1336,1246,2584,9,13,21,255,230,483,3,4,11,269,253,519,14,21,34,235,221,456,9,8,21,266,247,510,8,6,17,204,218,415,7,4,12,223,220,443,4,9,23,190,203,389,4,6,10,198,215,418,9,3,15,143,161,303,11,10,20,166,176,344,46,58,104,1029,1027,2051,43,30,71,1120,1113,2230,7,11,17,140,133,270,9,3,15,155,146,303,3,3,6,150,122,273,3,8,10,155,132,290,10,9,14,170,142,316,7,7,18,187,162,346,6,9,17,149,126,278,13,8,17,170,144,306,3,0,9,139,178,317,7,6,21,157,187,346,32,32,60,748,703,1455,43,30,75,824,766,1591,34,43,71,728,818,1547,44,45,86,805,899,1709,16,31,49,866,984,1852,46,37,80,925,1054,1981,25,26,53,904,1098,2008,67,39,102,997,1157,2158,18,33,49,990
ILOC50701504,12,53,71,125,11,30,41,240,226,467,26,28,50,276,281,559,9,4,13,60,46,103,0,8,10,65,56,125,10,5,9,47,46,92,6,7,11,62,54,115,4,3,7,49,33,83,11,11,18,60,42,106,5,3,3,43,33,74,4,3,11,51,39,88,7,7,8,37,40,76,7,0,11,47,50,94,31,14,46,226,198,430,31,25,56,289,244,528,0,0,8,34,39,72,4,0,8,45,44,80,8,3,12,48,35,80,0,3,7,58,38,100,4,6,10,39,30,73,0,0,0,44,38,85,0,3,7,34,30,64,3,3,3,39,32,69,4,3,8,29,39,65,0,3,9,39,48,84,23,15,33,184,170,361,14,15,31,219,201,423,12,14,24,209,208,415,14,18,40,236,236,474,11,13,20,182,220,397,18,11,31,207,238,443,11,7,17,205,221,431,20,21,41,233,253,490,4,15,24,225
ILOC50701505,3,41,38,82,6,4,12,163,163,324,8,7,20,184,174,354,0,7,7,34,26,60,3,0,5,35,36,72,0,0,0,37,27,64,5,0,3,41,28,66,3,0,8,28,33,59,4,3,3,36,38,75,0,0,8,34,16,54,3,3,5,44,17,63,0,3,7,16,25,40,0,3,4,19,26,51,10,13,17,153,125,277,13,9,24,172,146,319,0,0,6,20,12,38,0,0,0,30,14,40,0,0,0,20,14,40,0,0,0,25,12,44,0,0,6,21,19,37,3,4,9,23,24,48,6,0,6,19,14,32,0,0,0,25,14,37,7,0,7,18,20,40,0,3,6,28,22,49,9,6,16,103,77,182,9,3,18,125,89,216,4,0,5,88,105,195,10,11,17,103,115,220,3,7,8,114,137,253,13,3,17,127,155,283,4,6,3,142,177,325,18,11,25,161,188,354,3,0,5,148
ILOC50800101,8,12,17,30,37,34,73,26,15,44,35,31,63,98,83,176,5,11,16,8,0,7,0,9,8,10,20,30,6,0,5,0,5,4,3,9,9,13,8,21,11,7,19,0,0,5,5,4,7,9,10,28,7,6,13,0,5,3,3,3,8,13,12,25,3,11,11,3,7,8,3,5,7,11,15,23,37,28,66,14,13,27,16,22,37,64,67,125,0,4,8,0,3,9,0,3,4,6,15,22,4,5,6,9,5,10,0,4,7,14,16,30,8,6,18,0,5,9,5,3,6,14,14,33,5,7,12,5,10,18,9,10,18,23,28,47,5,6,13,11,13,18,4,9,11,24,22,46,30,34,60,26,30,61,23,31,56,81,98,176,26,29,55,45,55,99,22,34,59,94,122,220,22,27,54,43,50,90,19,33,53,89,110,198,21,32,51,35,39,72,21,28,46,76,98,174,18,27,47,25
ILOC50800102,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,8,0,0,0,0,0,0,3,0,3,8,0,3,0,0,0,0,0,4,4,4,6,0,0,3,0,0,0,0,0,0,0,0,3,9,4,8,0
ILOC50800103,0,0,4,4,3,19,20,0,0,0,0,0,0,3,19,20,0,0,4,0,0,0,0,0,0,0,0,4,6,0,7,0,0,0,0,0,0,6,0,7,0,0,4,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,4,0,3,0,6,0,0,0,0,0,0,3,0,6,7,15,22,0,0,0,0,0,0,7,15,22,0,6,6,0,0,0,0,0,0,0,6,6,3,0,3,0,0,0,0,0,0,3,0,3,4,5,5,0,0,0,0,0,0,4,5,5,0,0,6,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,0,0,0,0,3,8,10,8,22,0,0,0,0,0,0,10,10,22,8,16,24,0,0,0,0,0,0,7,16,23,8,10,20,0,0,0,0,0,0,8,10,20,9,9,17,0,0,0,0,0,0,9,7,15,9,5,10,0
ILOC50800301,0,3,5,6,14,15,22,0,0,0,0,0,0,14,10,22,4,0,13,0,0,0,0,0,0,4,8,13,3,0,6,0,0,0,0,0,0,3,0,6,3,3,9,0,0,0,0,0,0,3,3,9,5,0,8,0,0,0,0,0,0,5,0,8,3,5,14,0,0,0,0,0,0,3,4,13,27,21,47,0,0,0,0,0,0,27,24,45,4,4,3,0,0,0,0,0,0,4,4,3,7,3,12,0,0,0,0,0,0,7,3,12,3,0,8,0,0,0,0,0,0,3,0,8,0,3,8,0,0,0,0,0,0,0,3,8,5,0,5,0,0,3,0,0,0,9,3,8,20,14,33,0,0,3,0,0,0,23,16,31,6,11,16,0,0,4,0,0,0,6,12,21,7,13,20,0,0,0,0,0,0,7,13,20,10,8,20,0,0,0,0,0,0,10,16,23,10,9,11,0
ILOC50800302,0,0,0,0,0,4,5,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,3,4,7,0,0,0,0,0,0,3,4,7,3,4,7,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
ILOC50800303,0,0,0,0,8,9,14,0,0,0,0,0,0,6,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,4,7,0,0,0,0,0,0,4,4,7,5,0,5,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,6,16,0,0,0,0,0,0,11,6,16,0,3,3,0,0,0,0,0,0,0,3,6,5,0,5,0,0,0,0,0,0,3,0,3,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,3,0,3,0,0,0,7,5,13,8,5,11,0,0,0,0,0,0,8,5,11,5,12,10,3,3,11,0,0,0,10,11,17,8,6,9,0,0,0,0,0,0,11,6,17,12,6,12,0
ILOC50800304,0,0,0,0,4,9,11,0,0,0,0,0,0,4,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,4,0,0,0,0,0,0,0,4,4,0,12,12,0,0,0,0,0,0,0,12,12,3,5,5,0,0,0,0,0,0,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,4,0,3,3,3,9,0,0,0,0,0,0,3,3,9,0,0,4,0,0,0,0,0,0,0,0,4,6,3,8,0,0,0,0,0,0,6,3,8,4,4,3,0,0,0,0,0,0,4,4,3,0,4,4,0
ILOC50800305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC50800306,0,3,3,9,18,11,21,0,0,0,0,0,0,18,11,21,0,3,7,0,0,0,0,0,0,0,3,7,0,0,5,0,0,0,0,0,0,0,0,5,5,4,8,0,0,0,0,0,0,5,4,8,0,4,4,0,0,0,0,0,0,0,4,4,0,3,3,0,0,0,0,0,0,0,3,3,9,17,24,0,0,0,0,0,0,9,17,24,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,0,5,5,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,0,0,0,0,0,0,4,4,7,6,4,15,0,3,3,0,0,0,6,12,16,4,10,15,0,0,3,0,0,0,7,9,17,6,9,14,0,0,0,0,0,0,6,9,14,0,11,13,0
ILOC50800307,0,0,3,3,5,12,17,0,0,0,0,0,0,5,12,17,0,6,6,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,4,9,9,0,0,0,0,0,0,4,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,4,6,0,9,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,3,0,3,0,0,0,4,6,7,12,13,22,3,0,0,0,0,0,16,14,27,9,7,18,4,0,4,0,0,0,14,7,24,16,7,16,0,0,0,0,0,0,12,10,23,3,12,11,0,0,0,0,0,0,3,12,11,5,11,17,0
ILOC50800308,0,3,0,3,6,3,13,0,0,0,0,0,0,6,3,13,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,0,0,0,0,0,0,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,6,3,11,0,0,0,0,0,0,6,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,4,6,10,0,0,0,0,0,0,4,6,10,6,5,10,0,0,0,0,0,0,6,5,10,5,10,10,0,0,0,0,0,0,5,10,10,4,6,10,0
ILOC50800501,0,0,0,0,6,0,7,0,0,0,4,0,4,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,3,0,8,0,0,5,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,0,0,0,0,0,0,3,5,8,3,3,8,0,0,0,0,0,0,6,3,9,5,10,14,0,0,0,0,8,8,5,11,18,5,5,8,5,0,0,0,0,0,5,7,11,8,6,9,0
ILOC50800502,0,0,4,4,7,10,20,3,5,10,0,0,0,16,13,25,0,0,3,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,7,8,15,0,0,7,0,0,0,3,17,15,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,3,3,3,4,8,0,3,6,0,0,0,7,4,12,3,0,3,0,0,4,0,0,3,3,6,3,4,3,6,3,3,12,0,0,0,3,13,18,7,5,16,6,13,20,0,4,10,15,25,42,4,16,16,13,25,39,0,3,9,22,41,60,6,13,20,27,25,48,9,7,15,41,48,88,0,12,17,14,18,36,0,3,3,20,36,53,10,11,14,11
ILOC50800503,0,0,0,0,0,4,3,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,0,0,0,0,0,0,3,4,8,0,4,5,0,5,5,0,0,0,0,9,7,0,0,3,0,0,0,0,0,0,5,0,0,0,0,4,0
ILOC50800504,0,0,6,0,9,13,17,0,0,0,0,0,0,9,13,17,3,3,8,0,0,0,0,0,0,3,3,8,9,0,9,0,0,0,3,0,3,10,0,10,0,0,5,0,0,0,0,0,0,0,0,5,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,11,10,21,0,0,0,3,0,3,13,10,19,4,0,4,0,0,0,0,0,0,4,0,4,0,4,0,0,0,0,0,4,4,0,6,6,0,0,3,0,0,0,0,0,0,0,0,3,4,0,4,0,0,0,0,0,0,7,0,7,0,0,3,0,0,0,0,0,0,0,4,7,10,7,16,0,0,0,0,4,7,17,9,20,3,3,7,0,0,0,0,0,0,3,3,7,8,11,11,0,0,0,0,0,0,8,11,11,17,3,19,0,0,0,0,0,0,17,3,19,4,6,11,0
ILOC50800505,0,0,0,4,4,4,12,0,0,0,0,0,0,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,4,3,8,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,6,0,0,0,0,0,0,4,4,7,3,3,5,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,7,11,17,0,0,0,0,0,0,7,9,20,8,10,20,4,0,5,0,0,0,16,11,24,10,7,14,0,0,0,0,0,0,10,7,14,9,0,9,0,0,0,0,0,0,9,0,9,5,0,10,0
ILOC50800506,0,3,3,4,14,17,33,0,0,0,0,0,0,18,17,37,11,3,10,0,0,0,0,0,0,11,3,10,3,4,9,0,0,0,0,0,0,3,4,9,4,0,4,0,0,0,0,0,0,4,0,4,3,4,7,0,0,0,0,0,0,3,4,7,0,9,14,0,0,0,0,0,0,0,9,14,25,23,45,0,0,0,0,0,0,25,23,45,4,12,13,0,0,0,0,0,0,4,12,13,0,0,7,0,0,0,0,0,0,0,0,7,7,3,11,0,0,0,0,0,0,7,3,11,4,4,9,0,0,0,0,0,0,4,4,9,0,4,9,0,0,0,0,0,0,0,3,6,17,25,44,0,0,0,0,0,0,17,27,46,21,13,39,0,0,0,0,0,0,22,13,39,13,19,38,5,3,7,0,0,0,19,24,39,11,14,28,0,0,0,0,0,0,11,14,34,8,11,16,0
ILOC50800601,0,3,0,3,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,3,5,4,0,4,0,0,0,0,0,0,4,0,4,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0
ILOC50800602,0,0,0,0,4,0,3,0,3,3,0,0,0,4,4,12,3,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,0,0,0,5,7,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,3,0,7,0,0,0,3,0,4,0,0,0,4,5,8,0,0,3,0,4,0,0,4,4,4,3,9,0,0,0,5,0,0,3,0,0,3,3,10,4,0,5,0
