ILOC_CODE_2021,IS_NS_25_34_PD_GD_GCL_F,IS_NS_25_34_BDL_F,IS_NS_25_34_ADip_DipL_F,IS_NS_25_34_Ct_III_IV_F,IS_NS_25_34_Ct_I_II_F,IS_NS_25_34_CL_nfd_F,IS_NS_25_34_LoE_NS_F,IS_NS_25_34_Tot_F,IS_NS_35_44_PD_GD_GCL_F,IS_NS_35_44_BDL_F,IS_NS_35_44_ADip_DipL_F,IS_NS_35_44_Ct_III_IV_F,IS_NS_35_44_Ct_I_II_F,IS_NS_35_44_CL_nfd_F,IS_NS_35_44_LoE_NS_F,IS_NS_35_44_Tot_F,IS_NS_45_54_PD_GD_GCL_F,IS_NS_45_54_BDL_F,IS_NS_45_54_ADip_DipL_F,IS_NS_45_54_Ct_III_IV_F,IS_NS_45_54_Ct_I_II_F,IS_NS_45_54_CL_nfd_F,IS_NS_45_54_LoE_NS_F,IS_NS_45_54_Tot_F,IS_NS_55_64_PD_GD_GCL_F,IS_NS_55_64_BDL_F,IS_NS_55_64_ADip_DipL_F,IS_NS_55_64_Ct_III_IV_F,IS_NS_55_64_Ct_I_II_F,IS_NS_55_64_CL_nfd_F,IS_NS_55_64_LoE_NS_F,IS_NS_55_64_Tot_F,IS_NS_65ov_PtgdDe_GdDp_GdCt_F,IS_NS_65ov_BDL_F,IS_NS_65ov_ADip_DipL_F,IS_NS_65ov_Ct_III_IV_F,IS_NS_65ov_Ct_I_II_F,IS_NS_65ov_CL_nfd_F,IS_NS_65ov_LoE_NS_F,IS_NS_65ov_Tot_F,IS_NS_Tot_PD_GD_GCL_F,IS_NS_Tot_BDL_F,IS_NS_Tot_ADip_DipL_F,IS_NS_Tot_Ct_III_IV_F,IS_NS_Tot_Ct_I_II_F,IS_NS_tot_CL_nfd_F,IS_NS_Tot_LoE_NS_F,IS_NS_Tot_Tot_F,Tot_15_19_PD_GD_GCL_F,Tot_15_19_BDL_F,Tot_15_19_ADip_DipL_F,Tot_15_19_Ct_III_IV_F,Tot_15_19_Ct_I_II_F,Tot_15_19_CL_nfd_F,Tot_15_19_LoE_NS_F,Tot_15_19_Tot_F,Tot_20_24_PD_GD_GCL_F,Tot_20_24_BDL_F,Tot_20_24_ADip_DipL_F,Tot_20_24_Ct_III_IV_F,Tot_20_24_Ct_I_II_F,Tot_20_24_CL_nfd_F,Tot_20_24_LoE_NS_F,Tot_20_24_Tot_F,Tot_25_34_PD_GD_GCL_F,Tot_25_34_BDL_F,Tot_25_34_ADip_DipL_F,Tot_25_34_Ct_III_IV_F,Tot_25_34_Ct_I_II_F,Tot_25_34_CL_nfd_F,Tot_25_34_LoE_NS_F,Tot_25_34_Tot_F,Tot_35_44_PD_GD_GCL_F,Tot_35_44_BDL_F,Tot_35_44_ADip_DipL_F,Tot_35_44_Ct_III_IV_F,Tot_35_44_Ct_I_II_F,Tot_35_44_CL_nfd_F,Tot_35_44_LoE_NS_F,Tot_35_44_Tot_F,Tot_45_54_PD_GD_GCL_F,Tot_45_54_BDL_F,Tot_45_54_ADip_DipL_F,Tot_45_54_Ct_III_IV_F,Tot_45_54_Ct_I_II_F,Tot_45_54_CL_nfd_F,Tot_45_54_LoE_NS_F,Tot_45_54_Tot_F,Tot_55_64_PD_GD_GCL_F,Tot_55_64_BDL_F,Tot_55_64_ADip_DipL_F,Tot_55_64_Ct_III_IV_F,Tot_55_64_Ct_I_II_F,Tot_55_64_CL_nfd_F,Tot_55_64_LoE_NS_F,Tot_55_64_Tot_F,Tot_65ov_PtgdDe_GdDp_GdCt_F,Tot_65ov_BDL_F,Tot_65ov_ADip_DipL_F,Tot_65ov_Ct_III_IV_F,Tot_65ov_Ct_I_II_F,Tot_65ov_CL_nfd_F,Tot_65ov_LoE_NS_F,Tot_65ov_Tot_F,Tot_Tot_PD_GD_GCL_F,Tot_Tot_BDL_F,Tot_Tot_ADip_DipL_F,Tot_Tot_Ct_III_IV_F,Tot_Tot_Ct_I_II_F,Tot_tot_CL_nfd_F,Tot_Tot_LoE_NS_F,Tot_Tot_Tot_F,Ind_15_19_PD_GD_GCL_P,Ind_15_19_BDL_P,Ind_15_19_ADip_DipL_P,Ind_15_19_Ct_III_IV_P,Ind_15_19_Ct_I_II_P,Ind_15_19_CL_nfd_P,Ind_15_19_LoE_NS_P,Ind_15_19_Tot_P,Ind_20_24_PD_GD_GCL_P,Ind_20_24_BDL_P,Ind_20_24_ADip_DipL_P,Ind_20_24_Ct_III_IV_P,Ind_20_24_Ct_I_II_P,Ind_20_24_CL_nfd_P,Ind_20_24_LoE_NS_P,Ind_20_24_Tot_P,Ind_25_34_PD_GD_GCL_P,Ind_25_34_BDL_P,Ind_25_34_ADip_DipL_P,Ind_25_34_Ct_III_IV_P,Ind_25_34_Ct_I_II_P,Ind_25_34_CL_nfd_P,Ind_25_34_LoE_NS_P,Ind_25_34_Tot_P,Ind_35_44_PD_GD_GCL_P,Ind_35_44_BDL_P,Ind_35_44_ADip_DipL_P,Ind_35_44_Ct_III_IV_P,Ind_35_44_Ct_I_II_P,Ind_35_44_CL_nfd_P,Ind_35_44_LoE_NS_P,Ind_35_44_Tot_P,Ind_45_54_PD_GD_GCL_P,Ind_45_54_BDL_P,Ind_45_54_ADip_DipL_P,Ind_45_54_Ct_III_IV_P,Ind_45_54_Ct_I_II_P,Ind_45_54_CL_nfd_P,Ind_45_54_LoE_NS_P,Ind_45_54_Tot_P,Ind_55_64_PD_GD_GCL_P,Ind_55_64_BDL_P,Ind_55_64_ADip_DipL_P,Ind_55_64_Ct_III_IV_P,Ind_55_64_Ct_I_II_P,Ind_55_64_CL_nfd_P,Ind_55_64_LoE_NS_P,Ind_55_64_Tot_P,Ind_65ov_PtgdDe_GdDp_GdCt_P,Ind_65ov_BDL_P,Ind_65ov_ADip_DipL_P,Ind_65ov_Ct_III_IV_P,Ind_65ov_Ct_I_II_P,Ind_65ov_CL_nfd_P,Ind_65ov_LoE_NS_P,Ind_65ov_Tot_P,Ind_Tot_PD_GD_GCL_P,Ind_Tot_BDL_P,Ind_Tot_ADip_DipL_P,Ind_Tot_Ct_III_IV_P,Ind_Tot_Ct_I_II_P,Ind_tot_CL_nfd_P,Ind_Tot_LoE_NS_P,Ind_Tot_Tot_P,NonI_15_19_PD_GD_GCL_P,NonI_15_19_BDL_P,NonI_15_19_ADip_DipL_P,NonI_15_19_Ct_III_IV_P,NonI_15_19_Ct_I_II_P,NonI_15_19_CL_nfd_P,NonI_15_19_LoE_NS_P,NonI_15_19_Tot_P,NonI_20_24_PD_GD_GCL_P,NonI_20_24_BDL_P,NonI_20_24_ADip_DipL_P,NonI_20_24_Ct_III_IV_P,NonI_20_24_Ct_I_II_P,NonI_20_24_CL_nfd_P,NonI_20_24_LoE_NS_P,NonI_20_24_Tot_P,NonI_25_34_PD_GD_GCL_P,NonI_25_34_BDL_P,NonI_25_34_ADip_DipL_P,NonI_25_34_Ct_III_IV_P,NonI_25_34_Ct_I_II_P,NonI_25_34_CL_nfd_P,NonI_25_34_LoE_NS_P,NonI_25_34_Tot_P
ILOC50700201,0,0,0,0,0,0,73,73,0,0,0,0,0,0,101,107,0,0,0,3,0,0,110,118,0,0,4,0,0,0,135,145,0,0,0,0,0,0,175,174,3,0,0,3,0,0,664,677,0,0,0,26,26,0,47,98,5,32,8,56,23,6,47,180,38,136,78,167,34,12,89,557,50,190,103,199,28,16,137,726,61,163,133,182,38,30,157,759,72,125,179,180,29,41,207,836,64,130,185,112,25,47,358,918,293,781,696,921,195,148,1043,4069,0,0,0,0,0,0,4,4,0,0,0,6,0,0,4,12,0,0,5,15,0,0,4,31,0,0,8,13,0,0,4,24,0,3,5,8,0,0,10,30,0,3,3,19,0,0,12,44,0,0,0,10,0,0,11,27,3,9,26,76,9,5,45,174,0,0,0,51,41,0,34,125,5,36,23,135,40,5,51,299,53,207,99,456,50,22,153,1030
ILOC50700202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0,27,29,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,3,0,0,4,0,0,0,16,0,7,4,9,0,0,3,28,0,8,3,6,0,0,8,22,0,12,10,3,0,3,8,32,0,9,18,10,0,5,33,76,3,34,36,42,0,9,55,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,5,0,0,5,14,0,0,0,3,0,0,4,3,0,0,0,5,0,0,0,4,3,4,0,10,7,0,0,28
ILOC50700203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,8,9,0,0,0,0,0,0,7,7,0,0,0,0,0,0,13,13,0,0,0,0,0,0,50,49,0,0,0,4,0,0,8,11,0,0,0,6,0,0,3,15,9,14,0,4,0,0,4,29,0,14,0,8,0,5,4,36,0,11,8,6,0,3,10,46,0,8,5,13,0,3,13,41,0,9,8,5,0,5,39,68,13,53,25,54,7,15,84,246,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,0,12,19,0,0,0,5,0,0,4,13,0,8,0,8,3,0,0,21,5,14,8,20,0,0,3,53
ILOC50700204,0,0,0,0,0,0,6,6,0,0,0,0,0,0,5,5,0,0,0,0,0,0,6,6,0,0,0,0,0,0,10,10,0,0,0,0,0,0,19,19,0,0,0,0,0,0,56,56,0,0,0,0,0,0,3,4,0,0,0,0,0,0,5,6,0,3,4,0,0,0,12,19,0,3,5,0,0,0,9,16,0,0,4,3,0,0,11,15,0,4,3,11,0,0,13,38,3,3,0,13,0,3,32,58,3,12,18,28,0,7,72,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,3,4,9,0,0,0,18
ILOC50700205,0,0,0,0,0,0,10,10,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,7,0,0,0,0,0,0,29,29,0,0,0,0,0,0,68,68,0,0,0,3,0,0,0,11,5,0,0,6,0,0,0,13,8,23,9,8,0,0,14,64,5,19,11,22,0,0,9,67,3,16,21,27,0,0,16,87,7,21,26,33,0,7,9,99,21,21,59,31,0,12,87,228,46,102,121,126,15,24,141,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,3,0,12,5,0,3,26,0,0,0,3,3,0,3,19,5,4,0,15,0,0,0,29,9,28,9,40,0,0,5,89
ILOC50700301,0,0,0,0,0,0,51,49,0,0,0,0,0,0,42,42,0,0,0,0,0,0,34,32,0,0,0,0,0,0,46,51,0,0,0,0,0,0,117,119,0,3,5,0,0,0,315,330,0,0,0,59,24,7,25,111,7,53,11,132,27,4,24,260,94,250,85,225,30,13,67,769,94,247,116,186,19,26,73,763,117,233,138,209,15,33,68,819,90,176,165,183,15,57,97,779,77,184,222,138,20,49,316,1009,485,1146,749,1118,154,192,675,4509,0,0,0,3,0,0,4,10,0,0,0,8,3,0,0,17,4,4,6,19,4,0,6,37,5,0,0,4,4,0,3,20,4,6,0,7,0,0,0,23,0,3,0,3,0,0,3,19,3,3,0,7,0,5,6,15,9,16,13,58,18,7,21,139,0,0,4,86,48,7,10,150,15,68,29,230,51,11,19,425,137,387,146,525,59,17,38,1307
ILOC50700302,0,0,0,0,0,0,8,8,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,6,4,0,0,0,0,0,0,8,8,0,0,0,0,0,0,45,48,0,0,4,14,8,0,3,32,5,10,7,27,10,0,10,70,12,60,33,76,15,8,20,210,16,56,22,73,5,7,12,189,13,30,23,58,8,15,21,162,10,33,30,37,8,12,21,149,3,19,27,14,0,13,36,114,58,212,148,305,49,49,115,931,0,0,0,3,0,0,3,3,0,0,0,4,0,0,3,11,0,0,0,3,0,0,4,9,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,6,5,26,5,4,13,53,0,0,4,19,11,0,3,39,5,14,10,53,16,4,0,99,13,89,51,171,21,7,21,371
ILOC50700303,0,0,0,0,0,0,14,17,0,0,0,0,0,0,11,11,0,0,0,0,0,0,7,9,0,0,0,0,0,0,6,12,0,0,0,0,0,0,12,12,0,0,0,0,0,0,63,69,0,0,0,23,10,0,6,44,0,15,3,45,3,0,6,70,14,27,13,40,12,0,23,128,9,45,21,62,0,10,12,174,13,39,22,49,5,6,11,145,11,18,24,41,0,7,10,118,3,21,24,20,6,7,36,107,49,157,117,285,41,32,109,785,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,8,0,0,0,7,0,0,0,8,0,5,0,0,7,0,0,11,0,0,0,6,0,0,0,4,0,3,0,0,0,0,0,3,0,7,6,25,10,0,0,46,0,0,4,30,16,0,4,53,0,18,6,66,18,0,5,108,13,54,17,120,11,3,10,230
ILOC50700304,0,0,0,0,0,0,43,43,0,0,0,0,0,0,23,23,0,0,0,0,0,0,27,27,0,0,0,0,0,0,21,21,0,0,0,0,0,0,20,20,0,0,0,0,0,0,163,163,0,0,0,7,3,0,19,34,0,7,3,67,12,3,15,113,18,55,31,81,26,7,52,267,20,30,33,71,6,11,38,203,8,25,37,66,7,9,39,189,10,25,39,49,4,6,44,176,8,35,33,36,9,9,85,216,59,184,174,384,73,46,288,1202,0,0,0,5,0,0,7,9,0,0,0,14,3,0,0,17,0,0,7,8,0,0,0,14,0,0,0,4,0,0,4,17,0,5,0,6,4,0,0,8,0,0,0,7,0,0,0,9,0,0,3,0,0,0,4,10,0,8,13,39,7,6,19,92,0,0,0,16,8,0,8,34,0,11,5,102,25,4,5,155,21,78,49,190,39,3,19,390
ILOC50700305,0,0,0,0,0,0,16,16,0,0,0,0,0,0,17,23,0,0,0,0,0,0,17,17,0,0,0,0,0,0,9,7,0,0,0,0,0,0,13,13,0,0,0,0,0,0,92,90,0,0,0,10,4,0,10,22,0,4,0,22,9,0,9,52,9,20,19,60,5,9,20,136,8,33,20,43,4,0,25,136,4,23,15,36,7,0,25,110,0,14,23,27,3,4,12,91,5,20,17,20,8,4,39,114,28,118,100,222,31,18,145,659,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,11,0,0,0,7,0,5,0,15,0,0,0,0,0,0,0,7,0,0,4,5,0,0,3,11,0,0,0,7,0,0,6,11,0,0,0,3,0,0,3,5,0,0,11,35,6,3,16,60,0,0,0,16,8,0,5,28,4,11,3,48,8,3,3,79,5,28,35,105,12,8,10,204
ILOC50700401,0,0,0,4,0,0,116,123,0,0,0,6,0,0,118,126,0,3,0,0,0,0,96,103,0,0,0,3,0,0,115,118,0,0,4,4,0,0,216,225,0,4,6,18,0,4,747,778,0,0,6,87,56,9,90,252,9,60,49,159,52,16,50,385,123,428,234,446,44,39,188,1499,223,732,370,532,55,64,197,2169,243,576,419,516,56,85,175,2076,171,417,406,403,52,94,239,1777,173,495,474,292,55,140,665,2301,947,2705,1955,2439,371,452,1597,10459,0,0,0,3,12,0,4,20,0,0,0,15,6,0,0,26,7,0,0,32,3,0,3,50,8,4,9,28,0,0,0,53,4,0,11,19,0,3,7,46,3,3,4,11,0,0,3,20,0,0,0,10,0,0,6,17,15,16,25,116,20,5,22,224,0,0,11,137,107,12,76,344,9,75,59,392,95,19,30,682,170,629,356,1115,80,50,126,2525
ILOC50700501,0,0,0,0,0,0,29,27,0,0,0,0,0,0,27,33,0,0,0,0,0,0,28,28,0,3,0,0,0,0,44,45,0,0,0,0,0,0,60,60,0,3,0,0,0,0,209,221,0,0,0,13,0,3,20,37,0,9,6,18,9,0,12,63,16,51,24,39,16,5,35,180,19,59,11,48,10,7,47,202,16,39,27,25,9,6,40,165,11,29,32,36,3,11,57,175,6,27,41,17,0,11,128,222,58,211,140,203,52,40,338,1038,0,0,0,0,0,0,0,4,0,0,0,4,4,0,0,12,0,0,0,6,3,0,4,15,0,0,0,4,0,0,6,10,0,0,3,3,0,0,3,8,0,0,4,3,0,0,4,6,0,0,0,0,0,0,6,10,4,3,8,23,7,3,21,61,0,0,3,16,5,0,6,34,0,16,9,54,17,0,9,103,24,70,32,134,18,4,9,293
ILOC50700502,0,0,0,0,0,0,21,21,0,0,0,0,0,0,16,16,0,0,0,0,0,0,34,31,0,0,0,0,0,0,16,16,0,0,0,0,0,0,23,24,0,0,0,0,0,0,130,131,0,0,0,8,0,0,7,14,0,3,0,9,8,0,5,33,6,34,3,36,0,0,31,112,6,26,15,21,4,6,25,98,6,25,22,26,3,8,35,129,4,18,28,16,0,8,24,97,0,10,17,8,0,9,48,89,24,112,87,129,20,20,175,576,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0,0,0,0,0,3,5,0,0,0,10,4,0,7,28,0,0,0,11,4,0,4,19,0,7,0,30,5,0,0,51,12,48,12,103,3,0,13,193
ILOC50700601,0,0,0,0,0,0,72,72,0,0,0,0,0,0,56,59,0,0,0,0,0,0,61,58,0,0,0,5,0,0,73,77,0,0,0,0,0,0,115,117,0,3,0,7,0,0,430,442,0,0,3,111,56,4,48,227,10,48,27,189,48,8,39,367,71,289,165,435,65,22,105,1161,120,364,228,483,58,46,104,1399,100,302,222,419,36,70,108,1253,92,207,248,319,44,63,133,1096,69,198,212,179,24,62,340,1078,452,1404,1109,2129,333,278,878,6576,0,0,0,5,10,0,10,19,0,0,3,17,0,0,3,25,0,5,3,33,0,0,9,49,0,3,3,34,0,0,0,51,0,11,6,18,0,0,3,40,0,6,4,10,4,0,0,20,0,0,5,8,0,4,9,20,4,20,22,133,17,5,29,230,0,0,6,187,114,7,36,345,10,67,46,376,97,9,36,633,96,417,232,1064,102,40,67,2028
ILOC50700701,0,0,0,0,0,0,13,13,0,0,0,0,0,0,13,13,0,0,0,3,0,0,17,26,0,0,0,0,0,0,12,12,0,0,0,0,0,0,22,23,0,0,0,6,0,0,92,100,0,0,0,3,0,0,5,14,0,4,0,10,4,0,6,23,8,26,11,30,0,3,14,87,11,23,7,32,3,10,18,104,7,23,21,25,8,7,17,106,5,18,24,13,0,5,17,84,0,17,30,19,0,7,43,120,35,113,97,128,23,27,128,543,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,5,0,3,0,0,0,0,0,6,0,5,4,0,0,0,0,8,0,0,0,0,0,0,3,5,0,5,5,5,3,8,9,35,0,0,0,8,5,0,0,12,0,6,0,20,13,3,0,42,7,34,13,70,5,3,3,140
ILOC50700702,0,0,0,0,0,0,19,21,0,0,0,0,0,0,29,29,0,0,0,0,0,0,21,21,0,0,0,0,0,0,35,39,0,0,0,0,0,0,34,34,0,0,0,0,0,0,169,171,0,0,0,11,0,0,9,20,0,10,10,8,3,0,7,43,8,71,25,35,4,0,21,168,12,73,24,41,10,8,37,208,6,46,35,28,3,5,38,165,3,33,35,34,0,15,47,169,6,24,20,12,0,9,65,145,42,255,148,168,25,36,236,912,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,3,0,0,0,4,0,0,0,3,3,0,0,9,0,0,0,5,0,0,0,8,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,3,17,6,0,4,33,0,0,0,17,3,0,6,25,0,15,9,36,11,0,0,70,10,88,33,111,8,4,4,267
ILOC50700703,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,7,4,0,0,0,0,0,0,3,3,0,0,0,0,0,0,10,10,0,0,3,0,0,0,24,30,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,5,4,10,6,3,6,3,37,0,11,8,3,0,0,4,29,0,5,10,8,3,0,7,35,0,6,14,13,0,3,4,44,3,9,12,7,6,3,26,59,10,41,40,47,12,10,44,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,6,0,0,0,0,0,0,6,6,0,0,0,13,0,0,9,23,0,0,0,0,0,0,0,8,0,6,0,12,0,0,0,24,0,10,10,19,3,3,0,46
ILOC50700801,0,0,0,0,0,0,12,12,0,0,0,0,0,0,13,13,0,0,0,0,0,0,23,23,0,0,0,0,0,0,14,14,0,0,0,0,0,0,14,14,0,0,0,0,0,0,84,84,0,0,0,0,0,0,9,9,0,11,0,3,5,0,5,27,11,57,13,43,3,0,20,146,11,41,16,29,3,6,19,128,8,31,13,22,3,4,26,109,0,19,16,14,0,7,22,83,5,12,17,8,0,5,26,71,36,164,82,128,14,19,119,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,6,0,0,0,4,0,0,3,8,0,0,0,3,0,0,0,5,0,0,0,3,0,0,0,5,0,0,0,0,0,0,5,4,0,0,0,18,0,0,10,30,0,0,0,6,0,0,8,16,3,15,6,19,3,0,5,50,12,71,13,101,11,3,8,222
ILOC50700802,0,0,0,0,0,0,14,14,0,0,0,0,0,0,19,19,0,0,0,0,0,0,26,26,0,0,0,0,0,0,31,31,0,0,0,0,0,0,41,41,0,0,0,0,0,0,139,139,0,0,0,5,3,0,14,23,5,12,0,17,7,0,3,50,7,55,15,35,6,0,22,144,14,73,25,36,13,3,25,185,6,43,23,33,3,10,38,155,5,34,34,29,0,0,51,160,4,24,28,25,5,4,90,188,41,246,136,181,37,21,242,910,0,0,0,3,0,0,10,13,0,0,0,6,4,0,8,8,0,0,3,5,0,0,8,12,0,0,0,7,3,0,4,18,0,0,0,0,0,3,3,8,0,0,0,3,0,0,8,10,0,0,0,0,0,0,5,4,0,3,4,18,9,3,42,76,0,0,0,6,9,4,5,28,5,21,5,39,5,0,0,70,9,73,26,92,10,0,7,219
ILOC50700901,0,0,0,0,0,0,243,248,0,0,3,0,0,0,241,245,0,6,5,0,0,0,261,276,4,0,3,9,0,0,242,262,0,3,10,11,3,3,436,461,0,10,18,17,4,6,1653,1716,5,0,24,246,115,36,156,584,23,218,170,570,155,43,207,1386,236,886,582,1284,161,104,393,3651,352,1029,768,1230,135,153,423,4093,370,888,864,1213,107,189,458,4089,320,655,938,1054,112,238,554,3871,271,804,1023,790,140,338,1945,5312,1575,4483,4368,6388,928,1098,4135,22979,3,0,4,19,18,4,8,55,0,9,7,43,16,3,9,91,4,13,18,124,8,4,16,184,6,15,14,91,5,4,8,143,3,5,13,61,3,0,9,106,8,8,22,50,0,4,10,116,3,13,12,28,0,5,9,65,24,62,96,415,61,27,79,756,0,0,35,423,253,43,116,877,36,319,247,1131,277,56,108,2184,310,1240,837,2945,254,147,250,5979
ILOC50701001,0,0,0,0,0,0,46,50,0,0,0,0,0,0,55,57,0,5,5,0,0,0,76,81,0,0,0,0,0,0,71,71,0,0,0,0,0,0,107,104,0,8,4,0,0,0,385,404,0,0,0,20,16,0,43,80,0,7,8,46,10,4,18,95,26,92,44,95,18,4,57,331,74,150,80,111,20,10,75,517,67,149,119,132,17,18,102,600,72,159,147,122,19,36,110,664,79,186,201,90,15,39,255,852,319,746,591,610,118,108,659,3151,0,0,0,6,4,0,5,17,0,0,0,0,0,0,0,6,0,0,0,11,0,0,0,14,0,4,0,10,0,0,0,17,0,0,3,8,0,0,0,11,0,3,4,0,0,0,0,9,5,3,0,0,0,0,4,15,5,10,15,33,6,4,14,87,0,0,0,47,33,0,23,103,0,12,7,99,21,0,3,152,40,128,61,216,24,7,22,494
ILOC50701002,0,0,0,0,0,0,23,23,0,0,0,0,0,0,35,41,0,0,0,3,0,0,58,57,0,0,0,0,0,0,56,56,0,0,0,0,0,0,52,52,0,0,0,3,0,0,264,265,0,0,4,13,26,4,36,79,0,14,6,37,18,4,20,102,29,76,41,102,23,10,35,310,29,87,52,109,15,7,59,348,42,68,56,103,17,21,77,385,27,84,66,96,10,27,88,405,24,89,74,69,9,18,152,438,154,428,302,527,115,86,453,2069,0,0,0,6,6,0,3,8,0,0,0,10,5,0,0,20,0,0,0,3,5,0,0,9,0,0,0,12,0,0,0,17,0,0,6,9,0,0,3,12,0,0,0,3,0,0,7,8,0,4,0,0,0,0,3,7,0,0,11,45,12,3,12,86,0,0,4,35,31,4,20,91,0,24,13,85,32,3,4,163,32,116,59,248,36,8,29,530
ILOC50701101,0,0,0,0,0,0,57,65,0,0,3,0,0,0,48,53,3,0,0,0,0,0,80,81,0,0,0,0,0,0,80,80,0,0,0,0,0,0,122,121,3,4,0,6,0,0,438,452,0,0,0,29,22,3,52,105,3,21,19,46,21,9,28,143,43,149,80,155,27,7,85,544,43,180,111,159,12,20,84,601,49,148,140,170,12,34,121,674,47,120,158,145,27,39,139,672,38,97,149,106,21,45,285,743,226,709,654,810,137,155,790,3479,0,0,0,6,0,0,3,3,0,0,0,3,0,0,0,11,0,6,0,16,0,0,0,18,0,0,6,8,0,0,0,14,0,0,9,14,0,0,3,21,0,3,4,6,0,0,7,18,0,0,0,4,0,0,4,12,0,4,16,43,7,0,17,97,0,0,0,49,41,8,40,139,6,32,28,114,22,8,14,230,56,204,118,413,32,16,48,887
ILOC50701102,0,0,0,0,0,0,8,8,0,0,0,0,0,0,12,12,0,0,0,0,0,0,16,15,0,0,0,0,0,0,15,15,0,0,0,0,0,0,28,31,0,0,0,3,0,0,88,91,0,0,0,3,0,0,12,16,0,4,0,3,7,0,4,27,7,21,6,23,4,0,15,81,8,27,10,18,7,0,21,84,4,22,7,24,4,3,26,97,8,16,19,18,4,4,19,88,0,17,13,18,3,3,63,122,33,116,54,112,22,16,159,500,0,0,0,0,0,0,5,3,0,0,0,3,6,0,0,9,0,0,0,6,4,0,0,7,0,0,0,6,0,0,6,11,0,0,0,0,0,0,10,15,0,0,0,4,0,0,6,12,0,0,0,3,4,0,3,9,0,0,5,20,12,0,34,70,0,0,0,5,0,0,9,13,0,8,0,14,5,0,0,35,9,27,3,58,3,8,7,113
ILOC50701201,0,0,0,4,0,0,6,11,0,0,0,0,0,0,14,10,0,0,5,0,0,0,21,22,0,0,0,0,0,0,12,12,0,0,0,0,0,0,18,18,0,0,5,8,0,0,76,79,0,0,0,5,3,0,7,19,0,8,4,3,4,0,0,20,3,22,9,34,3,0,10,89,10,26,12,25,7,0,13,100,5,11,19,26,3,9,25,96,4,11,19,26,7,3,26,89,12,23,17,9,11,6,28,99,31,109,81,125,32,18,118,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,4,0,0,0,6,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,5,13,0,0,7,20,0,0,0,7,6,0,0,10,0,8,4,13,7,0,3,31,3,29,14,81,4,4,10,149
