POW_SA2_CODE_2021,P_M1_Tram_or_LR_15_24,P_M1_Tram_or_LR_25_34,P_M1_Tram_or_LR_35_44,P_M1_Tram_or_LR_45_54,P_M1_Tram_or_LR_55_64,P_M1_Tram_or_LR_65_74,P_M1_Tram_or_LR_75ov,P_M1_Tram_or_LR_Tot,P_M1_Taxi_or_RSS_15_24,P_M1_Taxi_or_RSS_25_34,P_M1_Taxi_or_RSS_35_44,P_M1_Taxi_or_RSS_45_54,P_M1_Taxi_or_RSS_55_64,P_M1_Taxi_or_RSS_65_74,P_M1_Taxi_or_RSS_75ov,P_M1_Taxi_or_RSS_Tot,P_M1_CarAsDriv_15_24,P_M1_CarAsDriv_25_34,P_M1_CarAsDriv_35_44,P_M1_CarAsDriv_45_54,P_M1_CarAsDriv_55_64,P_M1_CarAsDriv_65_74,P_M1_CarAsDriv_75ov,P_M1_CarAsDriv_Tot,P_M1_CarAsPas_15_24,P_M1_CarAsPas_25_34,P_M1_CarAsPas_35_44,P_M1_CarAsPas_45_54,P_M1_CarAsPas_55_64,P_M1_CarAsPas_65_74,P_M1_CarAsPas_75ov,P_M1_CarAsPas_Tot,P_M1_Truck_15_24,P_M1_Truck_25_34,P_M1_Truck_35_44,P_M1_Truck_45_54,P_M1_Truck_55_64,P_M1_Truck_65_74,P_M1_Truck_75ov,P_M1_Truck_Tot,P_M1_MBikeScoot_15_24,P_M1_MBikeScoot_25_34,P_M1_MBikeScoot_35_44,P_M1_MBikeScoot_45_54,P_M1_MBikeScoot_55_64,P_M1_MBikeScoot_65_74,P_M1_MBikeScoot_75ov,P_M1_MBikeScoot_Tot,P_M1_Bicycle_15_24,P_M1_Bicycle_25_34,P_M1_Bicycle_35_44,P_M1_Bicycle_45_54,P_M1_Bicycle_55_64,P_M1_Bicycle_65_74,P_M1_Bicycle_75ov,P_M1_Bicycle_Tot,P_M1_Other_15_24,P_M1_Other_25_34,P_M1_Other_35_44,P_M1_Other_45_54,P_M1_Other_55_64,P_M1_Other_65_74,P_M1_Other_75ov,P_M1_Other_Tot,P_M1_WlkOnly_15_24,P_M1_WlkOnly_25_34,P_M1_WlkOnly_35_44,P_M1_WlkOnly_45_54,P_M1_WlkOnly_55_64,P_M1_WlkOnly_65_74,P_M1_WlkOnly_75ov,P_M1_WlkOnly_Tot,P_M1_Tot_M1_15_24,P_M1_Tot_M1_25_34,P_M1_Tot_M1_35_44,P_M1_Tot_M1_45_54,P_M1_Tot_M1_55_64,P_M1_Tot_M1_65_74,P_M1_Tot_M1_75ov,P_M1_Tot_M1_Tot,P_M2_TrnBus_15_24,P_M2_TrnBus_25_34,P_M2_TrnBus_35_44,P_M2_TrnBus_45_54,P_M2_TrnBus_55_64,P_M2_TrnBus_65_74,P_M2_TrnBus_75ov,P_M2_TrnBus_Tot,P_M2_TrnFer_15_24,P_M2_TrnFer_25_34,P_M2_TrnFer_35_44,P_M2_TrnFer_45_54,P_M2_TrnFer_55_64,P_M2_TrnFer_65_74,P_M2_TrnFer_75ov,P_M2_TrnFer_Tot,P_M2_TrnTrm_or_LR_15_24,P_M2_TrnTrm_or_LR_25_34,P_M2_TrnTrm_or_LR_35_44,P_M2_TrnTrm_or_LR_45_54,P_M2_TrnTrm_or_LR_55_64,P_M2_TrnTrm_or_LR_65_74,P_M2_TrnTrm_or_LR_75ov,P_M2_TrnTrm_or_LR_Tot,P_M2_TrnCarAsDriv_15_24,P_M2_TrnCarAsDriv_25_34,P_M2_TrnCarAsDriv_35_44,P_M2_TrnCarAsDriv_45_54,P_M2_TrnCarAsDriv_55_64,P_M2_TrnCarAsDriv_65_74,P_M2_TrnCarAsDriv_75ov,P_M2_TrnCarAsDriv_Tot,P_M2_TrnCarAsPas_15_24,P_M2_TrnCarAsPas_25_34,P_M2_TrnCarAsPas_35_44,P_M2_TrnCarAsPas_45_54,P_M2_TrnCarAsPas_55_64,P_M2_TrnCarAsPas_65_74,P_M2_TrnCarAsPas_75ov,P_M2_TrnCarAsPas_Tot,P_M2_TrnOth_15_24,P_M2_TrnOth_25_34,P_M2_TrnOth_35_44,P_M2_TrnOth_45_54,P_M2_TrnOth_55_64,P_M2_TrnOth_65_74,P_M2_TrnOth_75ov,P_M2_TrnOth_Tot,P_M2_Train_and_Tot_15_24,P_M2_Train_and_Tot_25_34,P_M2_Train_and_Tot_35_44,P_M2_Train_and_Tot_45_54,P_M2_Train_and_Tot_55_64,P_M2_Train_and_Tot_65_74,P_M2_Train_and_Tot_75ov,P_M2_Train_and_Tot_Tot,P_M2_BusFer_15_24,P_M2_BusFer_25_34,P_M2_BusFer_35_44,P_M2_BusFer_45_54,P_M2_BusFer_55_64,P_M2_BusFer_65_74,P_M2_BusFer_75ov,P_M2_BusFer_Tot,P_M2_BusTrm_or_LR_15_24,P_M2_BusTrm_or_LR_25_34,P_M2_BusTrm_or_LR_35_44,P_M2_BusTrm_or_LR_45_54,P_M2_BusTrm_or_LR_55_64,P_M2_BusTrm_or_LR_65_74,P_M2_BusTrm_or_LR_75ov,P_M2_BusTrm_or_LR_Tot,P_M2_BusCarAsDriv_15_24,P_M2_BusCarAsDriv_25_34,P_M2_BusCarAsDriv_35_44,P_M2_BusCarAsDriv_45_54,P_M2_BusCarAsDriv_55_64,P_M2_BusCarAsDriv_65_74,P_M2_BusCarAsDriv_75ov,P_M2_BusCarAsDriv_Tot,P_M2_BusCarAsPas_15_24,P_M2_BusCarAsPas_25_34,P_M2_BusCarAsPas_35_44,P_M2_BusCarAsPas_45_54,P_M2_BusCarAsPas_55_64,P_M2_BusCarAsPas_65_74,P_M2_BusCarAsPas_75ov,P_M2_BusCarAsPas_Tot,P_M2_BusOth_15_24,P_M2_BusOth_25_34,P_M2_BusOth_35_44,P_M2_BusOth_45_54,P_M2_BusOth_55_64,P_M2_BusOth_65_74,P_M2_BusOth_75ov,P_M2_BusOth_Tot,P_M2_BusTot_15_24,P_M2_BusTot_25_34,P_M2_BusTot_35_44,P_M2_BusTot_45_54,P_M2_BusTot_55_64,P_M2_BusTot_65_74,P_M2_BusTot_75ov,P_M2_BusTot_Tot,P_M2_Other_M2_15_24,P_M2_Other_M2_25_34,P_M2_Other_M2_35_44,P_M2_Other_M2_45_54,P_M2_Other_M2_55_64,P_M2_Other_M2_65_74,P_M2_Other_M2_75ov,P_M2_Other_M2_Tot,P_M2_Tot_M2_15_24,P_M2_Tot_M2_25_34,P_M2_Tot_M2_35_44,P_M2_Tot_M2_45_54,P_M2_Tot_M2_55_64,P_M2_Tot_M2_65_74,P_M2_Tot_M2_75ov,P_M2_Tot_M2_Tot
506031125,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,178,189,215,172,144,34,0,927,75,15,10,10,6,6,0,111,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,3,17,0,0,7,0,0,0,30,275,218,237,193,152,38,5,1118,7,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,9,0,0,0,5,3,0,0,6,11,8,0,3,3,0,0,24
506031126,0,0,0,0,0,0,0,0,16,22,18,9,5,0,0,60,1477,3071,3352,2981,2193,467,28,13578,237,187,105,111,65,17,3,726,10,21,25,26,29,3,0,109,0,14,12,9,10,0,0,51,12,0,11,13,8,0,0,46,12,36,31,19,11,5,0,114,0,4,0,6,0,0,0,18,1799,3404,3568,3193,2336,497,34,14833,32,25,17,17,16,3,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,33,31,22,17,15,3,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,9,3,0,0,0,0,0,0,6,0,0,0,3,0,0,0,3,6,6,0,3,0,0,0,21,24,30,16,20,14,0,0,105,63,65,45,38,23,3,0,245
506031127,0,0,0,0,0,0,0,0,21,11,4,0,5,0,0,43,1460,1693,1460,1244,973,245,28,7108,308,103,56,51,33,16,0,559,0,0,5,10,6,7,0,27,0,7,0,7,5,0,0,25,11,15,3,4,4,4,0,38,5,13,13,0,7,0,0,37,46,30,11,14,10,8,0,114,2038,1969,1591,1376,1077,287,31,8362,63,36,32,21,17,6,3,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,8,3,0,0,30,0,4,0,0,3,0,0,8,0,0,0,0,0,0,0,3,76,48,40,29,21,6,5,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,6,20,5,0,4,0,0,0,30,10,0,0,0,0,0,0,13,31,11,3,8,0,0,0,53,21,26,12,9,5,0,0,62,125,78,55,42,24,6,5,323
506031128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,213,286,280,256,210,67,3,1318,67,16,12,6,6,7,0,112,0,0,3,0,4,0,0,7,0,0,3,3,0,0,0,3,5,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,11,300,310,300,277,227,77,3,1493,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,13,15,0,0,3,4,0,0,25
506031129,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,192,181,213,266,183,59,7,1098,64,14,4,9,12,3,0,104,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,9,4,0,0,0,0,0,0,8,10,3,7,6,0,0,0,23,297,203,240,281,193,65,9,1289,0,0,6,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,7,8,3,5,4,0,4,0,24
506031130,0,0,0,0,0,0,0,3,20,25,21,12,11,6,0,90,1678,3708,3888,3612,2729,578,48,16238,249,172,108,90,70,17,0,710,11,33,35,36,45,10,0,172,5,19,14,19,21,0,0,73,8,15,18,19,11,3,0,75,21,79,63,42,29,11,0,244,8,8,6,3,5,0,0,31,2034,4107,4200,3869,2936,616,55,17820,12,24,16,8,6,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,13,4,0,0,0,0,0,0,5,0,0,0,8,0,0,0,6,18,24,25,15,6,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,4,0,5,0,6,0,0,0,9,0,3,5,7,6,0,0,22,26,42,27,23,11,0,0,126,48,73,56,45,24,0,0,242
506031131,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,13,525,607,714,712,555,170,24,3315,143,32,21,26,23,6,0,257,0,0,0,3,4,3,0,10,0,0,0,0,0,0,0,0,7,0,0,4,3,4,0,20,10,6,6,6,3,3,4,31,30,4,13,8,4,0,0,69,759,676,772,760,598,200,29,3801,14,8,4,5,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,0,5,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,12,8,0,0,0,6,0,0,23,28,9,3,9,10,0,0,62
506041132,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,19,484,790,829,730,526,134,15,3509,93,35,22,27,25,8,0,208,0,10,8,12,17,0,0,45,0,3,0,4,3,0,0,9,0,0,8,5,0,0,0,19,0,12,4,3,4,0,0,32,12,7,12,13,8,4,0,51,615,888,889,808,592,159,16,3961,4,6,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,3,0,0,3,0,0,6,12,11,4,3,5,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,8,6,7,0,0,37,15,21,10,14,9,0,0,74
506041133,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,338,654,751,644,459,122,17,2982,84,34,22,24,19,9,0,192,0,0,3,3,6,0,0,14,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,6,0,6,0,9,0,3,0,26,14,4,10,6,8,3,0,54,456,717,805,692,502,136,20,3321,0,0,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,5,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,9,4,0,0,0,0,0,9,7,8,4,8,0,0,0,23,16,13,5,9,6,0,0,47
506041134,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,8,301,505,586,490,410,95,3,2394,118,29,15,31,17,7,0,215,0,0,7,6,7,0,0,18,0,3,0,0,0,0,0,4,0,3,0,0,0,0,0,13,0,4,7,5,0,0,0,20,13,5,4,0,12,3,0,40,468,564,636,534,446,115,6,2773,7,8,3,5,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,12,9,3,5,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,6,7,0,3,0,4,0,0,18,24,9,10,10,11,0,0,54
506041135,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,215,309,350,293,197,61,6,1435,52,17,14,8,4,3,0,106,0,0,8,5,5,0,0,15,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,5,5,8,4,3,5,0,0,21,7,3,5,5,8,5,0,27,296,349,387,317,213,70,6,1637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,7,5,3,4,0,0,0,13,9,3,5,5,0,0,0,25
506041136,0,0,0,0,0,0,0,0,7,8,5,4,3,0,0,34,968,1646,1810,1618,1246,335,22,7655,171,104,57,68,34,15,0,451,0,13,21,13,27,9,0,89,7,0,0,7,3,0,0,21,12,4,5,3,5,0,0,31,8,17,9,8,8,0,0,49,9,10,13,12,8,5,4,60,1221,1836,1929,1744,1348,365,33,8475,21,10,6,6,8,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,4,0,0,0,0,4,3,4,0,0,0,0,0,7,25,18,14,9,11,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,3,4,3,0,0,0,8,14,19,11,14,9,0,0,72,46,43,30,23,15,3,0,149
506041137,0,0,0,0,0,0,0,0,5,3,0,4,0,0,0,10,307,352,433,474,356,106,13,2032,140,23,17,23,26,9,0,232,0,0,3,9,5,0,0,20,0,0,0,4,0,0,0,5,0,0,4,0,0,0,0,8,0,5,0,4,4,0,0,10,12,10,3,8,6,4,0,41,485,398,460,526,404,118,12,2409,7,4,4,0,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,4,0,5,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,4,0,0,3,0,13,5,10,0,4,0,0,0,24,13,12,9,4,3,4,0,49
506051138,0,0,0,0,0,0,0,0,8,8,8,3,0,0,0,20,698,1359,1465,1341,957,250,15,6083,151,68,42,38,30,12,0,334,6,16,26,25,24,8,0,111,4,7,6,4,3,0,0,33,0,0,9,3,0,0,0,13,3,13,21,15,3,0,0,64,29,6,8,13,8,3,0,76,909,1490,1592,1450,1038,275,21,6777,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,18,14,9,4,0,0,56,13,27,11,10,7,0,0,74
506051139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,391,393,320,258,66,6,1699,74,21,14,7,12,0,0,130,0,0,9,3,7,3,0,28,0,0,0,0,4,0,0,4,0,0,0,4,4,0,0,12,5,0,0,0,0,0,0,14,11,7,3,3,5,3,0,35,364,431,430,340,294,72,7,1934,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,4,0,5,3,0,0,19,6,7,0,4,3,0,0,25
506051140,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,344,376,429,503,397,125,16,2193,81,21,11,9,10,5,0,137,0,3,5,9,7,4,0,28,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,6,0,0,0,4,0,0,0,6,19,4,6,13,12,6,3,62,456,419,459,538,432,135,19,2456,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,4,0,0,0,0,3,4,0,0,0,0,0,0,4,3,0,0,0,0,0,0,6,4,3,0,0,0,0,0,11,13,4,4,6,0,6,0,27
506051141,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,176,263,322,418,366,101,17,1661,36,29,5,15,11,3,0,93,0,0,7,11,12,3,0,30,0,0,0,0,5,0,0,8,0,0,0,0,5,0,0,7,0,0,0,3,0,0,0,6,9,8,6,26,28,14,4,90,222,307,348,471,423,132,20,1916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,0,0,0,0,0,12,3,9,0,5,3,0,0,18
506061142,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,14,417,537,471,379,258,54,0,2125,173,35,21,12,5,3,0,243,0,5,0,10,10,0,0,28,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,4,0,0,0,0,9,23,4,8,6,7,0,0,54,640,594,509,411,280,57,5,2497,5,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,6,3,5,0,0,0,17,10,7,6,5,3,0,0,26
506061143,0,0,0,0,0,0,0,0,5,4,3,0,0,0,0,12,195,311,307,277,204,48,7,1337,42,23,9,13,5,0,0,95,0,15,6,14,17,10,0,65,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,14,5,12,6,17,21,7,0,67,246,354,342,322,254,64,10,1595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,12,0,5,3,0,6,0,0,12
506061144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,112,115,113,146,29,7,598,19,3,4,0,6,0,0,42,0,0,0,3,3,0,0,13,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,10,9,0,7,11,12,11,0,48,103,122,137,136,170,45,10,713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7
506071145,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,10,338,560,477,465,335,105,4,2286,56,32,10,18,8,13,0,127,0,0,0,4,0,0,0,6,0,0,4,0,3,0,0,9,0,0,6,0,0,0,0,9,0,10,6,3,0,0,0,21,17,22,7,16,9,3,3,71,435,649,519,507,376,123,6,2616,13,3,0,8,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,13,8,3,8,4,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,4,0,0,0,0,8,0,0,0,0,0,0,0,0,6,6,4,0,0,0,0,14,8,3,3,0,0,0,0,21,19,16,7,4,4,0,0,59
506071146,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,11,261,360,342,311,289,74,5,1641,72,29,15,18,12,6,0,142,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,3,3,0,3,6,0,0,0,14,3,0,0,0,0,0,0,17,27,11,7,5,5,0,0,67,409,434,375,350,311,89,5,1968,9,6,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,5,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,9,0,4,0,0,0,0,14,0,7,0,3,0,3,0,14,19,10,3,0,0,3,0,49
506071147,0,4,0,0,0,0,0,4,4,8,10,0,3,0,0,27,570,1115,1311,1256,897,272,35,5460,83,52,52,46,47,15,0,295,0,5,6,9,5,3,0,15,3,4,5,8,8,0,0,20,0,9,19,18,7,3,0,58,0,17,13,7,8,0,0,50,38,26,30,29,28,19,0,171,764,1288,1473,1396,1007,308,39,6265,22,16,11,9,15,4,0,67,0,3,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,3,21,21,18,10,18,4,0,87,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,3,0,0,0,0,0,9,0,4,0,0,0,0,0,8,8,7,6,0,0,0,0,19,8,11,11,9,6,0,0,44,32,40,30,21,28,3,0,148
507011148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,378,396,367,202,39,9,1613,49,26,17,11,3,0,0,108,0,3,4,3,11,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,10,0,0,0,10,18,14,13,7,6,3,0,67,312,424,444,405,226,52,10,1862,6,0,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,5,0,5,0,0,8,15,4,8,3,4,0,0,29
507011150,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,19,995,1911,2123,1954,1482,290,32,8789,167,115,84,60,40,12,0,483,4,3,25,19,17,0,0,75,0,6,11,20,8,3,0,50,6,6,11,3,11,0,0,40,0,14,25,16,8,0,0,67,3,4,3,4,0,0,0,12,1194,2077,2298,2088,1573,316,32,9582,13,8,3,5,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,12,10,8,3,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,6,4,0,3,3,0,0,0,13,22,25,15,21,6,0,0,85,38,33,24,27,12,0,0,131
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
