POW_SA2_CODE_2021,SG_300_399_Mng,SG_300_399_Pro,SG_300_399_TecTW,SG_300_399_CoPSW,SG_300_399_ClAW,SG_300_399_SWks,SG_300_399_MaOpDv,SG_300_399_Lab,SG_300_399_IDNS,SG_300_399_Tot,SG_400_499_Mng,SG_400_499_Pro,SG_400_499_TecTW,SG_400_499_CoPSW,SG_400_499_ClAW,SG_400_499_SWks,SG_400_499_MaOpDv,SG_400_499_Lab,SG_400_499_IDNS,SG_400_499_Tot,SG_500_649_Mng,SG_500_649_Pro,SG_500_649_TecTW,SG_500_649_CoPSW,SG_500_649_ClAW,SG_500_649_SWks,SG_500_649_MaOpDv,SG_500_649_Lab,SG_500_649_IDNS,SG_500_649_Tot,SG_650_799_Mng,SG_650_799_Pro,SG_650_799_TecTW,SG_650_799_CoPSW,SG_650_799_ClAW,SG_650_799_SWks,SG_650_799_MaOpDv,SG_650_799_Lab,SG_650_799_IDNS,SG_650_799_Tot,SG_800_999_Mng,SG_800_999_Pro,SG_800_999_TecTW,SG_800_999_CoPSW,SG_800_999_ClAW,SG_800_999_SWks,SG_800_999_MaOpDv,SG_800_999_Lab,SG_800_999_IDNS,SG_800_999_Tot,SG_1000_1249_Mng,SG_1000_1249_Pro,SG_1000_1249_TecTW,SG_1000_1249_CoPSW,SG_1000_1249_ClAW,SG_1000_1249_SWks,SG_1000_1249_MaOpDv,SG_1000_1249_Lab,SG_1000_1249_IDNS,SG_1000_1249_Tot,SG_1250_1499_Mng,SG_1250_1499_Pro,SG_1250_1499_TecTW,SG_1250_1499_CoPSW,SG_1250_1499_ClAW,SG_1250_1499_SWks,SG_1250_1499_MaOpDv,SG_1250_1499_Lab,SG_1250_1499_IDNS,SG_1250_1499_Tot,SG_1500_1749_Mng,SG_1500_1749_Pro,SG_1500_1749_TecTW,SG_1500_1749_CoPSW,SG_1500_1749_ClAW,SG_1500_1749_SWks,SG_1500_1749_MaOpDv,SG_1500_1749_Lab,SG_1500_1749_IDNS,SG_1500_1749_Tot,SG_1750_1999_Mng,SG_1750_1999_Pro,SG_1750_1999_TecTW,SG_1750_1999_CoPSW,SG_1750_1999_ClAW,SG_1750_1999_SWks,SG_1750_1999_MaOpDv,SG_1750_1999_Lab,SG_1750_1999_IDNS,SG_1750_1999_Tot,SG_2000_2999_Mng,SG_2000_2999_Pro,SG_2000_2999_TecTW,SG_2000_2999_CoPSW,SG_2000_2999_ClAW,SG_2000_2999_SWks,SG_2000_2999_MaOpDv,SG_2000_2999_Lab,SG_2000_2999_IDNS,SG_2000_2999_Tot,SG_3000_3499_Mng,SG_3000_3499_Pro,SG_3000_3499_TecTW,SG_3000_3499_CoPSW,SG_3000_3499_ClAW,SG_3000_3499_SWks,SG_3000_3499_MaOpDv,SG_3000_3499_Lab,SG_3000_3499_IDNS,SG_3000_3499_Tot,SG_3500mo_Mng,SG_3500mo_Pro,SG_3500mo_TecTW,SG_3500mo_CoPSW,SG_3500mo_ClAW,SG_3500mo_SWks,SG_3500mo_MaOpDv,SG_3500mo_Lab,SG_3500mo_IDNS,SG_3500mo_Tot,SG_PINS_Mng,SG_PINS_Pro,SG_PINS_TecTW,SG_PINS_CoPSW,SG_PINS_ClAW,SG_PINS_SWks,SG_PINS_MaOpDv,SG_PINS_Lab,SG_PINS_IDNS,SG_PINS_Tot,SG_Tot_Mng,SG_Tot_Pro,SG_Tot_TecTW,SG_Tot_CoPSW,SG_Tot_ClAW,SG_Tot_SWks,SG_Tot_MaOpDv,SG_Tot_Lab,SG_Tot_IDNS,SG_Tot_Tot,LG_NNI_Mng,LG_NNI_Pro,LG_NNI_TecTW,LG_NNI_CoPSW,LG_NNI_ClAW,LG_NNI_SWks,LG_NNI_MaOpDv,LG_NNI_Lab,LG_NNI_IDNS,LG_NNI_Tot,LG_1_149_Mng,LG_1_149_Pro,LG_1_149_TecTW,LG_1_149_CoPSW,LG_1_149_ClAW,LG_1_149_SWks,LG_1_149_MaOpDv,LG_1_149_Lab,LG_1_149_IDNS,LG_1_149_Tot,LG_150_299_Mng,LG_150_299_Pro,LG_150_299_TecTW,LG_150_299_CoPSW,LG_150_299_ClAW,LG_150_299_SWks,LG_150_299_MaOpDv,LG_150_299_Lab,LG_150_299_IDNS,LG_150_299_Tot,LG_300_399_Mng,LG_300_399_Pro,LG_300_399_TecTW,LG_300_399_CoPSW,LG_300_399_ClAW,LG_300_399_SWks,LG_300_399_MaOpDv,LG_300_399_Lab,LG_300_399_IDNS,LG_300_399_Tot,LG_400_499_Mng,LG_400_499_Pro,LG_400_499_TecTW,LG_400_499_CoPSW,LG_400_499_ClAW,LG_400_499_SWks,LG_400_499_MaOpDv,LG_400_499_Lab,LG_400_499_IDNS,LG_400_499_Tot,LG_500_649_Mng,LG_500_649_Pro,LG_500_649_TecTW,LG_500_649_CoPSW,LG_500_649_ClAW,LG_500_649_SWks,LG_500_649_MaOpDv,LG_500_649_Lab,LG_500_649_IDNS,LG_500_649_Tot
506071147,0,5,3,0,0,0,0,3,0,8,0,0,4,0,4,0,0,0,0,12,0,9,0,10,9,0,0,6,0,32,0,16,7,13,6,0,0,7,0,53,4,28,21,26,15,0,0,4,0,95,0,28,24,21,30,0,3,9,0,115,6,60,30,16,46,0,0,0,0,156,13,86,25,24,29,0,0,4,0,185,10,114,9,21,23,0,0,0,0,181,73,166,8,21,28,0,0,0,0,283,19,9,0,0,4,0,0,0,0,33,10,4,0,0,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,4,128,540,141,156,193,4,0,26,14,1201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,8
507011148,0,0,0,6,0,0,0,7,0,8,0,0,0,7,3,0,0,5,0,17,6,5,0,18,6,0,0,7,0,41,0,15,4,24,6,0,0,3,0,51,0,10,0,23,7,0,0,4,0,43,0,14,4,21,9,0,0,3,0,47,4,23,7,3,0,0,0,0,0,41,4,36,0,3,3,0,0,0,0,46,0,49,0,4,0,0,0,0,0,53,10,46,0,0,0,0,0,0,0,63,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,213,15,106,23,0,0,26,0,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,4,5,0,3,0,3,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10,9,9,8,11,0,5,3,3,52,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,8
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,0,4,0,4,0,0,0,0,0,4,0,3,0,6,5,0,0,0,0,14,0,14,0,3,0,0,0,0,0,21,4,11,5,3,0,0,0,0,0,18,5,17,0,0,0,0,0,3,0,25,0,10,0,0,0,0,0,0,0,17,6,19,9,0,0,0,6,0,0,36,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,87,19,31,7,0,7,7,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011153,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,4,0,3,0,0,0,0,0,4,0,4,0,3,3,0,0,0,0,10,0,8,0,9,0,0,0,6,0,19,0,7,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,44,0,32,4,0,0,6,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011154,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,8,0,10,0,8,5,0,0,0,0,23,0,8,5,4,5,0,0,9,0,26,0,13,0,3,0,0,0,0,0,26,5,14,0,5,0,0,0,0,0,15,0,23,0,0,0,0,0,0,0,27,6,15,0,0,0,0,0,0,0,20,10,11,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,99,3,37,7,0,0,10,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4
507011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,0,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011159,0,0,0,0,3,0,0,0,0,4,3,0,0,3,4,0,0,0,0,18,0,0,0,18,0,0,0,0,0,24,0,4,3,5,3,0,0,0,0,23,0,6,0,14,4,0,0,0,0,34,0,16,5,18,24,0,0,0,0,65,6,25,0,22,26,0,0,0,6,89,9,35,3,30,16,0,0,0,0,100,11,45,0,39,28,0,0,0,0,124,67,92,0,64,15,0,0,0,0,254,19,5,0,13,0,0,0,0,0,33,6,0,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,137,250,17,238,134,0,0,11,7,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,8,0,4,0,3,0,0,0,0,0,9
507011160,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,12,0,3,0,8,0,0,0,4,0,13,0,3,0,8,3,0,0,0,0,15,0,10,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,12,0,6,0,0,0,0,0,0,0,11,3,9,0,0,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,47,3,30,6,0,0,9,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,0,3,0,7,0,6,0,0,5,0,0,0,0,10
507011161,0,0,0,6,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,7,0,8,0,20,0,0,0,4,0,36,0,4,3,30,5,0,0,0,0,37,0,11,0,32,8,0,0,5,0,53,0,18,0,16,4,0,0,3,3,43,0,15,0,4,0,0,0,0,0,23,4,25,0,3,0,0,0,0,0,35,0,20,0,4,0,0,0,0,0,26,9,30,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,22,144,12,120,25,0,0,16,4,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4
507011163,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,12,0,10,0,3,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,4,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,30,0,14,0,0,0,4,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011259,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,3,0,9,0,5,0,10,0,0,0,0,0,19,0,5,0,10,5,0,0,0,0,19,0,9,0,5,4,0,0,0,0,22,0,11,0,0,6,0,0,0,0,13,5,10,0,0,0,0,0,0,0,11,0,9,0,0,0,0,0,0,0,9,7,21,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,64,0,42,18,0,0,9,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,10,0,0,0,0,15,0,8,3,0,4,0,7,0,0,20,0,5,7,0,17,3,12,4,0,43,0,15,9,0,30,0,0,0,0,61,3,21,27,0,20,0,4,3,0,81,5,30,36,11,12,0,4,0,0,95,13,53,98,14,24,0,11,0,8,218,6,3,19,0,0,0,0,0,0,32,9,7,5,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,43,142,208,25,124,0,42,9,12,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507021164,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,10,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,41,0,8,7,0,0,8,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507021165,3,8,3,6,3,0,0,0,0,27,0,14,6,14,8,0,0,5,0,37,7,29,4,28,26,0,0,9,0,99,3,58,9,50,43,0,4,17,4,180,5,123,14,58,54,0,3,17,0,275,14,165,27,103,137,6,13,29,7,501,20,237,22,67,179,4,4,15,10,568,22,341,26,67,129,6,3,8,17,614,43,351,9,69,90,0,0,9,6,583,254,580,33,112,120,3,0,18,14,1129,67,30,0,0,12,0,0,3,0,111,44,42,0,0,0,0,0,0,0,94,0,4,0,0,4,0,0,0,4,15,489,1990,151,581,806,29,33,138,57,4272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,3,0,4,6,3,0,0,0,16
507021166,0,4,0,0,0,0,0,3,0,14,0,4,0,10,0,0,0,3,0,20,0,6,3,17,0,0,0,7,0,36,0,7,0,20,14,0,0,6,0,44,0,19,5,25,3,0,0,0,0,54,0,26,3,8,13,0,0,3,0,50,4,39,3,4,11,0,0,0,0,61,0,43,5,0,3,0,0,0,0,52,0,41,0,3,0,0,0,0,0,46,17,62,4,0,4,0,0,0,0,85,7,4,0,0,0,0,0,0,0,14,3,4,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,29,250,24,98,46,0,0,29,4,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
507021167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,3,0,0,8,0,3,0,0,5,0,0,0,0,11,0,3,4,0,0,0,0,0,0,11,4,0,6,0,5,0,0,0,0,12,0,3,6,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,13,4,12,0,8,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031169,0,0,0,0,0,0,0,3,0,9,0,3,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,7,0,11,0,0,0,0,0,18,0,5,0,8,0,0,0,5,0,19,0,6,0,3,0,0,0,0,0,16,0,10,0,0,0,0,0,0,0,15,0,16,0,0,0,0,0,0,0,21,0,23,0,0,0,0,0,0,0,21,0,15,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,85,0,42,5,0,0,10,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031170,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,4,0,0,0,11,3,0,0,4,0,16,0,8,0,10,0,0,0,6,0,25,0,6,0,20,0,0,0,0,0,39,0,8,0,16,0,0,0,5,0,24,0,10,0,4,3,0,0,0,0,17,0,24,0,0,0,0,0,0,0,26,0,16,0,0,0,0,0,0,0,22,12,21,0,0,3,0,0,0,0,36,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,96,8,65,15,0,0,14,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,11,9,0,5,3,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,24,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,3,0,0,0,0,4,0,0,10,3,10,4,0,0,0,3,0,0,23,3,4,9,4,3,0,5,9,0,32,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,24,25,3,12,0,15,12,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031174,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,4,7,3,0,0,5,0,19,0,11,0,7,3,0,0,8,0,31,0,17,4,14,4,0,0,3,0,45,3,17,3,10,12,0,0,0,0,44,0,15,0,9,12,0,0,0,0,36,3,40,0,8,3,0,0,0,0,58,0,30,0,8,0,0,0,0,0,41,8,49,0,9,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,188,5,79,34,0,3,25,0,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3
507031261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,5,0,4,0,0,3,0,0,0,0,9,0,10,0,9,0,0,0,0,0,19,0,8,0,19,13,0,0,3,0,45,0,17,0,48,11,0,3,0,0,81,0,24,0,141,7,0,0,0,0,173,8,25,0,127,0,0,0,0,0,161,13,33,0,112,0,0,0,0,0,169,0,4,0,9,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,26,128,3,480,39,4,4,5,0,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507041175,0,0,0,4,0,0,0,0,0,11,0,3,3,10,0,0,0,0,0,19,0,4,0,9,0,0,0,0,0,18,0,0,0,11,5,0,0,0,0,23,0,9,4,5,5,0,0,0,0,26,0,14,5,8,10,0,0,0,0,37,0,21,0,0,0,0,0,0,0,25,0,29,0,5,0,0,0,0,0,33,0,46,0,0,0,0,0,0,0,48,9,49,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,8,3,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,23,196,17,55,26,0,0,11,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
507041176,0,5,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,9,0,4,0,0,0,0,0,8,0,6,0,5,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,5,4,4,0,0,0,0,0,0,0,11,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,37,0,17,0,0,0,8,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507041177,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,12,0,5,3,4,0,0,0,3,0,14,0,6,0,4,0,0,0,3,0,15,0,6,0,9,3,0,0,0,0,18,0,8,3,8,3,0,0,5,0,25,0,7,0,0,4,0,0,0,0,19,0,17,0,4,0,0,0,0,0,28,0,15,0,4,0,0,0,0,0,22,0,14,0,5,0,0,0,0,0,21,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,79,10,44,16,0,10,15,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
