POW_SA2_CODE_2021,St_Em_NS_35_39_HW_0,St_Em_NS_35_39_HW_1_19,St_Em_NS_35_39_HW_20_29,St_Em_NS_35_39_HW_30_34,St_Em_NS_35_39_HW_35_39,St_Em_NS_35_39_HW_40_44,St_Em_NS_35_39_HW_45_49,St_Em_NS_35_39_HW_50mor,St_Em_NS_35_39_HW_NS,St_Em_NS_35_39_Tot,St_Em_NS_40_44_HW_0,St_Em_NS_40_44_HW_1_19,St_Em_NS_40_44_HW_20_29,St_Em_NS_40_44_HW_30_34,St_Em_NS_40_44_HW_35_39,St_Em_NS_40_44_HW_40_44,St_Em_NS_40_44_HW_45_49,St_Em_NS_40_44_HW_50mor,St_Em_NS_40_44_HW_NS,St_Em_NS_40_44_Tot,St_Em_NS_45_49_HW_0,St_Em_NS_45_49_HW_1_19,St_Em_NS_45_49_HW_20_29,St_Em_NS_45_49_HW_30_34,St_Em_NS_45_49_HW_35_39,St_Em_NS_45_49_HW_40_44,St_Em_NS_45_49_HW_45_49,St_Em_NS_45_49_HW_50mor,St_Em_NS_45_49_HW_NS,St_Em_NS_45_49_Tot,St_Em_NS_50_54_HW_0,St_Em_NS_50_54_HW_1_19,St_Em_NS_50_54_HW_20_29,St_Em_NS_50_54_HW_30_34,St_Em_NS_50_54_HW_35_39,St_Em_NS_50_54_HW_40_44,St_Em_NS_50_54_HW_45_49,St_Em_NS_50_54_HW_50mor,St_Em_NS_50_54_HW_NS,St_Em_NS_50_54_Tot,St_Em_NS_55_59_HW_0,St_Em_NS_55_59_HW_1_19,St_Em_NS_55_59_HW_20_29,St_Em_NS_55_59_HW_30_34,St_Em_NS_55_59_HW_35_39,St_Em_NS_55_59_HW_40_44,St_Em_NS_55_59_HW_45_49,St_Em_NS_55_59_HW_50mor,St_Em_NS_55_59_HW_NS,St_Em_NS_55_59_Tot,St_Em_NS_60_64_HW_0,St_Em_NS_60_64_HW_1_19,St_Em_NS_60_64_HW_20_29,St_Em_NS_60_64_HW_30_34,St_Em_NS_60_64_HW_35_39,St_Em_NS_60_64_HW_40_44,St_Em_NS_60_64_HW_45_49,St_Em_NS_60_64_HW_50mor,St_Em_NS_60_64_HW_NS,St_Em_NS_60_64_Tot,St_Em_NS_65_69_HW_0,St_Em_NS_65_69_HW_1_19,St_Em_NS_65_69_HW_20_29,St_Em_NS_65_69_HW_30_34,St_Em_NS_65_69_HW_35_39,St_Em_NS_65_69_HW_40_44,St_Em_NS_65_69_HW_45_49,St_Em_NS_65_69_HW_50mor,St_Em_NS_65_69_HW_NS,St_Em_NS_65_69_Tot,St_Em_NS_70_74_HW_0,St_Em_NS_70_74_HW_1_19,St_Em_NS_70_74_HW_20_29,St_Em_NS_70_74_HW_30_34,St_Em_NS_70_74_HW_35_39,St_Em_NS_70_74_HW_40_44,St_Em_NS_70_74_HW_45_49,St_Em_NS_70_74_HW_50mor,St_Em_NS_70_74_HW_NS,St_Em_NS_70_74_Tot,St_Em_NS_75ov_HW_0,St_Em_NS_75ov_HW_1_19,St_Em_NS_75ov_HW_20_29,St_Em_NS_75ov_HW_30_34,St_Em_NS_75ov_HW_35_39,St_Em_NS_75ov_HW_40_44,St_Em_NS_75ov_HW_45_49,St_Em_NS_75ov_HW_50mor,St_Em_NS_75ov_HW_NS,St_Em_NS_75ov_Tot,St_Em_NS_Tot_HW_0,St_Em_NS_Tot_HW_1_19,St_Em_NS_Tot_HW_20_29,St_Em_NS_Tot_HW_30_34,St_Em_NS_Tot_HW_35_39,St_Em_NS_Tot_HW_40_44,St_Em_NS_Tot_HW_45_49,St_Em_NS_Tot_HW_50mor,St_Em_NS_Tot_HW_NS,St_Em_NS_Tot_Tot,Tot_15_19_HW_0,Tot_15_19_HW_1_19,Tot_15_19_HW_20_29,Tot_15_19_HW_30_34,Tot_15_19_HW_35_39,Tot_15_19_HW_40_44,Tot_15_19_HW_45_49,Tot_15_19_HW_50mor,Tot_15_19_HW_NS,Tot_15_19_Tot,Tot_20_24_HW_0,Tot_20_24_HW_1_19,Tot_20_24_HW_20_29,Tot_20_24_HW_30_34,Tot_20_24_HW_35_39,Tot_20_24_HW_40_44,Tot_20_24_HW_45_49,Tot_20_24_HW_50mor,Tot_20_24_HW_NS,Tot_20_24_Tot,Tot_25_29_HW_0,Tot_25_29_HW_1_19,Tot_25_29_HW_20_29,Tot_25_29_HW_30_34,Tot_25_29_HW_35_39,Tot_25_29_HW_40_44,Tot_25_29_HW_45_49,Tot_25_29_HW_50mor,Tot_25_29_HW_NS,Tot_25_29_Tot,Tot_30_34_HW_0,Tot_30_34_HW_1_19,Tot_30_34_HW_20_29,Tot_30_34_HW_30_34,Tot_30_34_HW_35_39,Tot_30_34_HW_40_44,Tot_30_34_HW_45_49,Tot_30_34_HW_50mor,Tot_30_34_HW_NS,Tot_30_34_Tot,Tot_35_39_HW_0,Tot_35_39_HW_1_19,Tot_35_39_HW_20_29,Tot_35_39_HW_30_34,Tot_35_39_HW_35_39,Tot_35_39_HW_40_44,Tot_35_39_HW_45_49,Tot_35_39_HW_50mor,Tot_35_39_HW_NS,Tot_35_39_Tot,Tot_40_44_HW_0,Tot_40_44_HW_1_19,Tot_40_44_HW_20_29,Tot_40_44_HW_30_34,Tot_40_44_HW_35_39,Tot_40_44_HW_40_44,Tot_40_44_HW_45_49,Tot_40_44_HW_50mor,Tot_40_44_HW_NS,Tot_40_44_Tot,Tot_45_49_HW_0,Tot_45_49_HW_1_19,Tot_45_49_HW_20_29,Tot_45_49_HW_30_34,Tot_45_49_HW_35_39,Tot_45_49_HW_40_44,Tot_45_49_HW_45_49,Tot_45_49_HW_50mor,Tot_45_49_HW_NS,Tot_45_49_Tot,Tot_50_54_HW_0,Tot_50_54_HW_1_19,Tot_50_54_HW_20_29,Tot_50_54_HW_30_34,Tot_50_54_HW_35_39,Tot_50_54_HW_40_44,Tot_50_54_HW_45_49,Tot_50_54_HW_50mor,Tot_50_54_HW_NS,Tot_50_54_Tot,Tot_55_59_HW_0,Tot_55_59_HW_1_19,Tot_55_59_HW_20_29,Tot_55_59_HW_30_34,Tot_55_59_HW_35_39,Tot_55_59_HW_40_44,Tot_55_59_HW_45_49,Tot_55_59_HW_50mor,Tot_55_59_HW_NS,Tot_55_59_Tot,Tot_60_64_HW_0,Tot_60_64_HW_1_19,Tot_60_64_HW_20_29,Tot_60_64_HW_30_34,Tot_60_64_HW_35_39,Tot_60_64_HW_40_44,Tot_60_64_HW_45_49,Tot_60_64_HW_50mor,Tot_60_64_HW_NS,Tot_60_64_Tot
504031058,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,3,0,4,5,20,8,34,6,6,14,12,3,8,0,94,8,27,23,18,37,45,27,28,4,211,6,13,17,14,54,69,21,33,9,248,9,31,20,11,61,79,26,45,0,278,5,32,26,5,47,51,20,27,7,217,5,16,25,10,52,48,16,32,7,212,6,26,24,13,63,50,21,33,4,240,14,21,20,12,73,46,4,40,4,245,9,22,16,21,57,44,16,28,5,227,7,12,16,13,33,27,12,18,0,140
504031060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,23,5,3,0,0,0,0,0,35,0,4,6,3,6,4,0,0,0,26,0,4,5,0,4,10,5,6,3,27,0,3,3,0,6,0,0,4,3,13,0,10,0,6,8,4,0,0,0,28,0,8,6,3,4,6,0,3,0,30,4,7,3,3,0,11,3,10,0,49,0,7,7,14,10,4,0,13,0,61,3,11,12,7,5,13,3,9,0,60,0,10,7,4,0,11,3,9,0,43
504031061,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,6,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,5,4,0,9,3,4,5,35,6,41,18,12,44,60,24,27,8,240,24,55,54,33,139,156,71,152,15,694,42,27,41,24,147,207,98,275,13,883,47,26,46,32,130,243,105,340,18,985,30,31,63,40,164,274,105,278,10,994,21,31,39,24,130,238,116,295,18,904,29,29,37,25,133,214,120,267,9,862,18,22,25,21,141,188,109,287,7,825,28,18,23,20,95,143,79,221,11,640,19,29,21,24,81,106,43,144,4,470
504031062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,3,0,0,0,5,16,4,88,31,5,8,4,0,0,5,145,5,54,40,17,24,11,4,5,5,169,7,33,25,23,40,32,12,14,8,194,9,40,36,18,44,49,18,18,3,249,11,31,30,20,45,36,17,24,0,223,3,30,31,21,34,38,10,20,3,183,5,18,24,16,38,27,9,17,6,159,10,26,16,14,31,32,7,19,0,154,9,24,25,18,24,26,6,22,0,147,5,16,21,10,15,15,7,11,5,102
504031063,0,0,0,0,0,0,0,0,9,16,0,0,0,0,0,3,0,0,0,4,0,0,0,3,0,0,0,0,0,14,0,0,6,0,4,3,0,5,3,14,0,0,0,0,5,0,0,0,0,9,0,0,5,3,0,9,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,13,10,13,23,3,9,22,97,19,308,51,45,109,147,20,31,4,741,37,231,174,82,341,402,100,119,47,1534,39,102,135,78,435,540,136,238,41,1752,52,119,162,87,439,591,178,323,50,2011,43,146,166,98,468,588,160,316,36,2027,30,98,128,96,459,486,166,315,29,1814,37,109,133,95,450,499,178,320,22,1848,51,85,128,103,443,533,150,345,19,1862,37,90,132,97,359,426,127,303,13,1587,44,91,131,94,261,284,72,192,9,1192
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3
504031065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,81,18,8,9,13,0,0,3,134,7,26,31,5,34,22,9,17,0,165,11,28,22,10,33,47,22,24,0,195,21,32,37,15,47,65,20,41,3,283,6,21,21,17,58,46,16,47,3,239,0,25,36,26,49,54,23,35,7,255,14,26,38,25,69,66,32,44,0,307,4,18,27,25,72,55,28,57,3,293,11,34,35,27,70,52,19,43,4,293,6,25,36,14,46,34,10,24,0,195
504031066,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,3,0,4,6,13,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,8,8,4,0,12,3,16,21,72,40,768,203,70,85,57,18,26,23,1288,36,448,350,148,339,239,67,70,49,1749,102,224,216,158,478,361,93,148,38,1822,127,203,246,145,424,330,98,150,33,1762,84,215,275,150,440,348,82,149,36,1775,49,164,234,150,418,356,94,200,19,1691,46,143,212,171,390,319,114,196,18,1615,58,127,222,162,401,360,120,206,21,1681,84,137,160,166,404,299,100,183,19,1558,62,146,175,120,271,186,64,117,16,1151
504031067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,23,8,0,4,0,0,0,0,36,3,8,7,0,3,4,0,0,5,32,0,5,0,5,12,16,0,3,0,53,0,15,8,6,9,4,3,6,0,66,5,7,7,8,9,7,0,3,3,59,0,5,7,8,7,12,3,8,6,50,0,6,0,4,13,6,7,9,0,53,0,13,6,5,6,8,3,11,0,59,0,9,0,4,6,7,0,0,0,36,3,6,8,7,4,3,6,11,0,44
504031068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,10,4,53,4,7,6,0,6,5,0,91,5,24,23,7,24,17,7,14,0,116,8,21,12,10,32,23,6,20,0,134,7,29,21,16,15,27,11,21,4,153,9,23,15,14,24,39,10,28,0,160,7,22,20,13,21,17,10,30,3,144,0,17,16,13,17,33,16,31,3,150,7,21,21,22,20,41,18,41,3,186,6,15,13,9,17,33,17,31,0,144,4,28,19,11,11,17,10,14,0,104
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,5,147,36,11,4,7,0,0,4,212,3,47,40,18,34,14,3,0,8,175,12,21,30,21,45,43,15,27,8,230,22,38,22,18,24,35,10,18,6,205,9,44,26,25,29,35,9,31,5,214,4,36,31,24,28,27,14,17,4,187,5,18,24,21,21,31,10,28,3,155,3,20,18,13,22,25,6,29,0,151,3,20,15,12,20,15,8,21,0,96,0,7,11,10,6,9,0,9,0,55
504031299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,5,8,125,22,7,3,3,4,3,4,180,0,30,23,16,16,14,5,8,3,116,0,34,27,7,25,24,16,22,4,157,4,30,27,12,24,38,10,33,0,168,5,21,13,7,14,26,7,21,0,110,0,8,11,14,14,20,3,16,0,91,3,17,12,3,13,20,10,9,0,86,3,15,7,4,7,16,3,13,0,75,6,7,9,0,14,13,4,18,0,77,0,11,10,4,0,12,4,11,0,50
504031300,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,3,3,5,18,15,484,82,28,33,18,8,0,14,675,25,162,107,54,72,53,3,20,12,511,21,66,63,41,81,73,22,32,12,411,31,94,82,40,93,80,35,53,12,514,17,85,87,47,100,59,30,56,7,485,12,79,77,49,94,76,21,44,4,467,9,53,72,56,85,77,20,43,7,420,7,55,58,52,71,65,16,46,4,378,9,38,43,29,52,48,14,31,4,279,10,34,40,15,28,23,11,29,0,192
505011070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,247,52,9,11,8,0,3,0,345,7,91,37,22,38,28,0,5,0,223,13,22,24,24,44,35,12,11,3,179,11,34,27,24,43,32,5,17,4,192,12,33,37,10,42,36,15,18,3,211,9,35,37,23,34,27,14,19,3,203,4,30,28,25,49,45,14,24,4,220,7,30,37,22,43,33,10,31,0,216,11,22,39,31,41,31,9,18,0,203,11,28,26,18,31,26,6,11,3,166
505011071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,6,15,6,260,45,13,12,10,0,0,0,343,5,88,52,24,40,22,7,10,6,258,4,39,38,15,44,36,12,13,0,199,10,46,32,19,38,44,15,27,6,229,11,44,41,31,33,36,15,18,9,231,3,41,38,21,29,23,12,29,5,202,11,39,47,25,45,45,10,26,4,255,9,38,47,38,50,56,11,38,5,289,4,41,55,38,41,40,7,24,9,257,7,35,28,13,26,17,4,10,6,152
505011072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,3,15,6,244,33,8,6,13,3,0,3,328,4,90,47,19,41,24,3,12,7,256,15,29,33,25,50,61,12,21,7,262,24,43,53,20,47,51,11,34,4,289,20,59,61,44,51,52,16,34,5,341,11,59,76,24,44,56,15,36,4,327,6,60,80,46,36,57,25,45,4,357,10,46,68,42,55,87,27,45,0,380,13,57,52,43,44,42,19,40,0,309,16,71,75,37,26,36,6,31,4,307
505011073,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,3,0,0,0,18,10,450,62,16,25,13,3,5,0,582,10,137,99,39,59,52,11,8,12,433,19,53,45,28,77,57,17,27,10,334,18,66,57,32,74,72,13,38,9,380,21,59,63,22,68,72,21,45,3,367,4,61,66,29,59,72,14,37,3,354,10,57,71,32,67,67,17,58,0,376,11,41,82,38,50,68,22,43,8,361,14,60,56,32,42,53,18,34,0,309,13,54,53,27,41,31,12,18,0,250
505011074,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,44,13,0,6,4,0,0,0,65,5,24,17,7,7,10,0,0,6,80,0,17,14,12,15,20,0,9,0,84,7,23,6,10,20,18,5,12,5,98,7,27,12,13,13,20,7,20,0,124,0,16,27,20,14,19,3,12,0,123,0,17,15,12,21,22,4,21,0,115,3,16,24,10,14,26,7,14,0,114,9,21,20,10,10,18,3,26,3,122,5,23,22,15,14,13,0,10,0,100
505011075,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,4,0,0,3,16,31,611,113,28,34,12,0,0,7,849,16,286,210,60,97,49,11,21,12,758,18,87,74,43,96,80,20,30,5,442,19,77,76,31,91,81,25,39,6,433,21,60,53,34,75,72,13,27,5,366,9,56,59,48,54,66,17,41,0,349,11,69,72,44,78,67,25,52,4,414,11,72,68,34,59,67,21,52,4,394,9,65,70,25,51,62,15,45,8,344,9,68,76,21,29,40,9,29,8,289
505011076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,9,0,40,14,0,5,5,0,0,4,70,0,13,20,12,9,9,5,4,0,68,0,0,3,3,12,16,0,9,0,53,0,5,4,5,8,8,0,4,0,40,3,7,19,12,6,11,6,17,0,67,3,17,13,9,4,11,4,11,0,81,3,15,12,5,13,16,5,22,0,88,3,18,17,10,15,30,7,28,0,125,0,17,8,12,13,23,9,18,3,109,9,25,16,3,3,17,0,12,0,81
505011077,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,7,7,0,0,0,3,0,4,0,0,5,16,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,8,4,6,4,4,3,17,70,34,1095,226,71,94,66,15,7,14,1625,63,680,467,208,443,296,52,54,46,2303,101,302,285,207,577,462,103,126,25,2190,148,297,268,208,523,420,85,145,35,2132,102,307,371,222,531,385,94,149,37,2203,71,229,365,233,484,408,93,161,17,2073,45,230,352,240,551,371,128,158,24,2095,84,217,302,261,568,383,103,221,27,2170,76,176,288,247,490,321,94,171,15,1879,74,207,210,165,291,202,50,124,3,1325
505011078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,110,4,3,3,3,0,0,0,135,6,48,47,14,36,17,10,10,0,175,10,20,16,17,48,31,6,16,0,166,9,35,39,24,46,28,8,17,10,221,12,49,52,30,28,39,9,22,0,240,9,35,54,35,34,32,6,15,6,216,9,43,51,36,45,44,14,34,8,284,9,32,49,38,52,34,14,28,8,260,17,44,55,40,23,21,7,20,7,232,9,34,47,20,36,14,11,12,4,200
505011079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,118,17,0,6,3,6,0,0,144,0,45,15,7,12,13,0,4,0,107,0,16,9,10,22,16,5,4,0,88,6,12,15,9,16,28,8,9,3,108,4,31,22,11,21,32,5,16,4,133,0,24,13,15,11,20,10,17,0,108,0,25,24,16,21,35,10,24,0,155,5,12,16,10,19,22,14,22,0,125,0,24,26,18,10,29,6,20,0,141,6,29,22,6,10,7,5,11,0,97
505011080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,84,5,0,4,6,0,0,0,102,4,39,21,14,24,22,4,4,0,132,0,12,8,6,18,25,8,17,0,101,5,22,17,11,16,23,7,14,0,113,8,24,29,4,28,25,3,25,5,156,6,33,28,28,24,35,9,22,3,180,0,31,34,17,33,26,8,31,8,179,6,29,31,30,26,41,9,38,0,209,4,21,35,14,18,26,4,24,0,150,7,33,19,11,12,30,3,24,0,137
505011081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,47,5,0,4,3,0,0,0,64,0,34,16,20,22,25,0,0,8,126,0,13,14,11,34,27,6,12,3,126,6,23,20,15,25,25,3,13,4,139,12,36,29,23,28,33,7,18,4,183,3,22,43,19,36,37,11,16,0,191,0,27,31,20,40,41,14,30,0,199,8,25,48,26,41,30,12,28,5,224,7,21,27,17,36,42,15,20,0,180,6,25,18,20,23,28,12,20,0,148
