POW_SA2_CODE_2021,AgFF_AgFF_nfd_M,AgFF_AgFF_nfd_F,AgFF_AgFF_nfd_P,AgFF_Agriculture_M,AgFF_Agriculture_F,AgFF_Agriculture_P,AgFF_Aquaculture_M,AgFF_Aquaculture_F,AgFF_Aquaculture_P,AgFF_Forestry_logging_M,AgFF_Forestry_logging_F,AgFF_Forestry_logging_P,AgFF_Fishing_hunt_trap_M,AgFF_Fishing_hunt_trap_F,AgFF_Fishing_hunt_trap_P,AgFF_AgFF_support_Svs_M,AgFF_AgFF_support_Svs_F,AgFF_AgFF_support_Svs_P,AgFF_Tot_M,AgFF_Tot_F,AgFF_Tot_P,Min_Min_nfd_M,Min_Min_nfd_F,Min_Min_nfd_P,Min_Coal_min_M,Min_Coal_min_F,Min_Coal_min_P,Min_Oil_gas_extrac_M,Min_Oil_gas_extrac_F,Min_Oil_gas_extrac_P,Min_Metal_ore_min_M,Min_Metal_ore_min_F,Min_Metal_ore_min_P,Min_NonMet_minral_min_quar_M,Min_NonMet_minral_min_quar_F,Min_NonMet_minral_min_quar_P,Min_Expl_oth_min_supt_Svs_M,Min_Expl_oth_min_supt_Svs_F,Min_Expl_oth_min_supt_Svs_P,Min_Tot_M,Min_Tot_F,Min_Tot_P,Mnf_Mnf_nfd_M,Mnf_Mnf_nfd_F,Mnf_Mnf_nfd_P,Mnf_Food_pdt_mnf_M,Mnf_Food_pdt_mnf_F,Mnf_Food_pdt_mnf_P,Mnf_Beverag_tobac_pdt_mnf_M,Mnf_Beverag_tobac_pdt_mnf_F,Mnf_Beverag_tobac_pdt_mnf_P,Mnf_Tex_leath_clo_footw_mnf_M,Mnf_Tex_leath_clo_footw_mnf_F,Mnf_Tex_leath_clo_footw_mnf_P,Mnf_Wood_pdt_mnf_M,Mnf_Wood_pdt_mnf_F,Mnf_Wood_pdt_mnf_P,Mnf_Pul_pap_cvertd_pap_mnf_M,Mnf_Pul_pap_cvertd_pap_mnf_F,Mnf_Pul_pap_cvertd_pap_mnf_P,Mnf_Print_inc_repdtn_RM_mnf_M,Mnf_Print_inc_repdtn_RM_mnf_F,Mnf_Print_inc_repdtn_RM_mnf_P,Mnf_Petroleum_coal_pdt_mnf_M,Mnf_Petroleum_coal_pdt_mnf_F,Mnf_Petroleum_coal_pdt_mnf_P,Mnf_Bas_che_and_chem_pr_mnf_M,Mnf_Bas_che_and_chem_pr_mnf_F,Mnf_Bas_che_and_chem_pr_mnf_P,Mnf_Polym_pd_rubber_pd_mnf_M,Mnf_Polym_pd_rubber_pd_mnf_F,Mnf_Polym_pd_rubber_pd_mnf_P,Mnf_NonMet_mineral_pdt_mnf_M,Mnf_NonMet_mineral_pdt_mnf_F,Mnf_NonMet_mineral_pdt_mnf_P,Mnf_Pri_met_and_met_pr_mnf_M,Mnf_Pri_met_and_met_pr_mnf_F,Mnf_Pri_met_and_met_pr_mnf_P,Mnf_Fab_metal_pdt_mnf_M,Mnf_Fab_metal_pdt_mnf_F,Mnf_Fab_metal_pdt_mnf_P,Mnf_Transpt_equip_mnf_M,Mnf_Transpt_equip_mnf_F,Mnf_Transpt_equip_mnf_P,Mnf_Machin_and_equip_mnf_M,Mnf_Machin_and_equip_mnf_F,Mnf_Machin_and_equip_mnf_P,Mnf_Furnitur_and_oth_mnf_M,Mnf_Furnitur_and_oth_mnf_F,Mnf_Furnitur_and_oth_mnf_P,Mnf_Tot_M,Mnf_Tot_F,Mnf_Tot_P,EGWWS_EGWWS_nfd_M,EGWWS_EGWWS_nfd_F,EGWWS_EGWWS_nfd_P,EGWWS_ElecSup_M,EGWWS_ElecSup_F,EGWWS_ElecSup_P,EGWWS_GasSup_M,EGWWS_GasSup_F,EGWWS_GasSup_P,EGWWS_WatSup_SDS_M,EGWWS_WatSup_SDS_F,EGWWS_WatSup_SDS_P,EGWWS_WasteCTDS_M,EGWWS_WasteCTDS_F,EGWWS_WasteCTDS_P,EGWWS_Tot_M,EGWWS_Tot_F,EGWWS_Tot_P,Const_Const_nfd_M,Const_Const_nfd_F,Const_Const_nfd_P,Const_Blding_Const_M,Const_Blding_Const_F,Const_Blding_Const_P,Const_HeavyCivl_eng_Const_M,Const_HeavyCivl_eng_Const_F,Const_HeavyCivl_eng_Const_P,Const_Const_Svs_M,Const_Const_Svs_F,Const_Const_Svs_P,Const_Tot_M,Const_Tot_F,Const_Tot_P,WST_WST_nfd_M,WST_WST_nfd_F,WST_WST_nfd_P,WST_Basic_matl_W_M,WST_Basic_matl_W_F,WST_Basic_matl_W_P,WST_Machin_and_equip_W_M,WST_Machin_and_equip_W_F,WST_Machin_and_equip_W_P,WST_MotV_and_motV_partsW_M,WST_MotV_and_motV_partsW_F,WST_MotV_and_motV_partsW_P,WST_GrocLiq_and_tob_pdtW_M,WST_GrocLiq_and_tob_pdtW_F,WST_GrocLiq_and_tob_pdtW_P,WST_Oth_gds_W_M,WST_Oth_gds_W_F,WST_Oth_gds_W_P,WST_Comm_based_W_M,WST_Comm_based_W_F,WST_Comm_based_W_P,WST_Tot_M,WST_Tot_F,WST_Tot_P,RetT_RetT_nfd_M,RetT_RetT_nfd_F,RetT_RetT_nfd_P,RetT_MotV_and_motV_partsR_M,RetT_MotV_and_motV_partsR_F,RetT_MotV_and_motV_partsR_P,RetT_Fuel_ret_M,RetT_Fuel_ret_F,RetT_Fuel_ret_P,RetT_Food_ret_M,RetT_Food_ret_F,RetT_Food_ret_P,RetT_Oth_store_based_ret_M,RetT_Oth_store_based_ret_F,RetT_Oth_store_based_ret_P,RetT_NonSR_and_RCB_buy_sell_M,RetT_NonSR_and_RCB_buy_sell_F,RetT_NonSR_and_RCB_buy_sell_P,RetT_Tot_M,RetT_Tot_F,RetT_Tot_P,AcFd_AcFd_nfd_M,AcFd_AcFd_nfd_F,AcFd_AcFd_nfd_P,AcFd_Accomm_M,AcFd_Accomm_F,AcFd_Accomm_P,AcFd_FoodBev_Svs_M,AcFd_FoodBev_Svs_F,AcFd_FoodBev_Svs_P,AcFd_Tot_M,AcFd_Tot_F,AcFd_Tot_P,TPW_TPW_nfd_M,TPW_TPW_nfd_F,TPW_TPW_nfd_P,TPW_RoadTspt_M,TPW_RoadTspt_F,TPW_RoadTspt_P,TPW_RailTspt_M,TPW_RailTspt_F,TPW_RailTspt_P,TPW_WaterTspt_M,TPW_WaterTspt_F,TPW_WaterTspt_P,TPW_Air_space_tspt_M,TPW_Air_space_tspt_F,TPW_Air_space_tspt_P,TPW_Oth_tspt_M,TPW_Oth_tspt_F
505011082,0,0,0,3,0,0,0,0,0,0,0,0,5,8,10,0,0,0,3,5,9,3,0,3,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,12,3,18,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,4,39,12,45,4,0,4,92,19,113,131,28,165,0,0,3,3,0,3,5,7,8,0,0,0,0,0,0,0,8,7,0,0,0,6,10,22,0,3,4,0,4,4,4,6,10,37,29,63,5,34,34,0,0,0,47,62,115,0,0,0,6,17,29,61,78,145,71,99,170,0,0,0,4,3,12,0,0,0,0,0,0,0,0,0,0,0
505011083,0,0,0,4,0,3,5,0,5,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,3,0,3,8,3,12,0,3,3,4,10,17,5,3,5,0,3,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,4,21,17,42,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,3,0,3,23,4,24,3,0,3,56,21,79,87,25,112,0,0,0,0,0,0,3,0,4,0,0,0,4,0,4,0,3,3,0,0,0,8,8,12,0,0,0,0,0,0,7,0,7,76,89,162,15,61,76,0,0,0,100,148,247,0,0,0,0,0,0,105,96,200,105,96,205,0,0,0,7,5,8,0,0,0,0,0,0,0,0,0,0,0
505021084,4,0,4,63,13,83,0,0,0,3,0,3,0,0,0,4,0,6,73,15,90,40,7,43,0,0,3,6,7,15,57,17,77,13,6,16,34,10,47,156,42,197,76,30,107,174,81,262,3,0,9,7,21,33,3,0,3,20,13,38,16,15,31,0,0,0,63,50,117,7,7,15,8,3,13,17,3,25,14,9,21,33,10,47,128,32,164,69,21,89,644,304,948,7,0,11,189,14,204,4,0,9,215,249,465,22,12,35,436,280,719,111,19,135,622,257,879,95,10,108,938,182,1122,1767,470,2241,11,15,25,92,35,127,133,35,167,17,8,27,53,49,107,45,37,85,0,0,0,350,187,535,30,24,48,98,26,120,19,20,43,123,128,246,327,311,634,7,5,16,603,509,1109,0,0,8,8,0,7,398,366,767,408,367,774,8,3,12,50,11,60,3,0,3,0,0,0,7,0,9,3,0
505021085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,7,0,0,3,3,3,6,0,0,0,5,6,9,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,12,5,22,0,0,0,30,15,50,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,29,3,25,3,0,3,68,5,78,94,11,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,0,3,0,0,0,0,0,0,51,49,95,13,24,39,0,0,0,66,77,146,0,0,0,4,0,4,18,19,35,15,19,42,4,0,4,73,3,76,0,0,0,0,0,0,0,0,0,0,0
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,4,5,8,8,15,0,0,0,7,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,21,17,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,3,44,15,63,5,0,3,101,11,113,152,33,182,0,0,0,0,0,0,3,5,4,0,0,0,0,3,4,0,5,5,0,0,0,9,13,21,3,12,16,4,0,6,13,0,12,264,257,520,287,612,901,4,4,8,572,887,1460,0,0,0,0,6,11,288,322,614,289,329,622,3,0,3,10,0,14,0,0,0,0,0,0,0,4,4,0,0
505021089,0,0,0,3,5,10,0,0,0,0,0,0,0,0,0,0,0,0,9,5,10,3,6,4,0,0,0,0,0,0,10,0,12,0,0,0,9,0,8,19,10,32,4,0,3,14,32,44,0,0,0,0,7,7,0,3,4,0,0,0,0,6,3,0,0,0,0,3,8,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,5,9,0,14,44,51,93,0,3,3,8,0,8,0,0,0,6,0,4,0,0,0,6,3,7,18,0,21,166,26,186,7,0,8,314,35,350,507,60,571,5,0,5,9,4,16,6,4,5,0,0,0,4,0,4,17,27,40,0,0,0,39,38,76,14,19,30,0,0,0,8,16,29,130,211,340,254,988,1239,0,3,3,405,1237,1646,0,0,0,11,17,27,121,219,339,134,233,368,6,0,5,175,24,203,4,0,11,8,0,8,0,0,0,0,0
505021090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,4,3,3,4,6,3,11,4,0,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,8,14,0,0,0,14,12,29,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,5,0,6,21,7,25,4,0,4,76,6,80,110,9,116,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,8,8,8,0,8,3,3,9,103,165,268,36,52,87,0,0,0,146,231,375,0,0,0,0,0,0,35,37,78,35,38,77,0,0,3,75,7,85,0,0,0,0,0,0,0,0,0,0,0
505021091,3,0,3,131,80,212,0,0,0,3,0,6,4,0,4,3,0,4,146,81,225,57,22,81,3,4,8,19,7,32,115,40,160,7,0,14,111,43,163,327,114,438,119,50,169,401,283,679,7,0,7,27,81,105,17,8,21,12,3,18,87,63,155,0,4,9,16,6,25,29,7,36,46,11,59,39,7,50,69,15,89,33,10,43,157,54,210,62,20,86,1132,621,1752,5,0,5,6,0,13,9,5,11,70,38,111,15,5,17,108,49,158,131,59,186,1170,599,1764,384,116,497,1327,271,1591,3004,1041,4049,33,29,59,123,60,185,397,134,531,97,23,117,116,65,182,102,106,208,0,6,7,865,414,1284,44,28,77,338,119,459,19,5,21,47,32,80,899,950,1850,4,4,11,1359,1138,2497,0,0,0,14,12,25,114,184,296,123,197,325,24,6,34,138,16,152,11,0,11,7,0,7,0,0,0,4,0
505021092,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,5,6,0,9,0,0,0,0,0,0,0,0,0,9,8,22,0,0,0,6,0,9,15,11,32,4,0,7,9,19,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,27,40,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,3,6,0,6,48,11,55,0,0,0,117,24,142,179,34,210,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,5,4,0,0,0,5,10,14,0,0,5,3,0,3,7,4,16,57,48,106,42,44,91,0,3,7,116,102,219,0,3,3,50,89,138,336,404,735,385,490,880,4,0,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0
505021093,0,0,0,9,9,22,0,0,0,0,0,0,0,0,0,0,0,0,11,9,16,17,12,30,0,0,0,0,0,0,19,8,28,6,0,6,12,9,23,53,25,75,20,6,27,257,168,424,0,0,0,6,5,15,3,0,5,0,0,5,11,4,16,0,0,0,0,0,3,9,6,20,0,0,0,9,0,11,10,0,10,3,0,3,29,9,32,29,11,44,388,228,610,0,0,0,9,0,10,0,0,0,10,0,12,16,0,19,31,3,31,30,7,39,266,89,349,34,7,39,410,79,487,734,186,919,4,4,8,21,6,28,26,28,53,11,5,19,17,19,34,13,7,19,0,6,6,99,68,163,10,12,22,135,25,162,5,0,3,67,56,122,97,116,211,0,3,4,315,212,527,0,0,0,3,7,16,109,107,214,116,113,232,6,0,9,42,9,49,5,0,5,0,0,3,3,0,9,4,0
505021094,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,5,5,0,0,0,0,0,0,4,0,4,0,0,0,5,3,7,3,6,11,0,0,0,10,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,25,15,37,0,0,0,75,18,98,109,37,140,0,0,0,0,0,0,4,0,4,0,0,0,0,5,4,0,0,0,0,0,0,4,0,7,3,3,4,0,0,0,0,0,3,39,33,69,19,45,61,0,0,0,51,87,141,0,0,0,3,3,13,106,181,282,110,181,297,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0
505021095,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,4,0,0,0,9,3,12,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,13,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,30,3,29,6,0,7,82,14,93,116,15,133,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,5,0,0,0,3,7,6,0,3,3,0,0,0,0,0,0,18,13,31,13,36,54,0,0,0,35,52,89,0,0,0,3,5,6,146,128,273,150,126,274,0,0,0,17,0,15,0,0,0,0,0,0,0,0,0,0,0
505021096,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,3,0,3,0,0,0,0,0,0,7,7,14,0,0,0,0,4,9,19,13,22,3,0,7,9,23,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,5,3,0,3,20,27,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,32,8,39,0,0,0,69,4,80,106,16,119,0,0,6,0,5,3,4,8,14,0,0,0,4,3,7,0,6,6,0,0,0,11,21,29,0,0,0,0,0,0,0,0,0,114,131,239,21,63,84,0,0,4,141,193,330,0,0,0,5,6,8,99,109,203,100,116,214,0,0,0,3,0,4,0,0,0,0,0,3,0,0,0,5,0
505021097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,3,0,3,10,0,10,0,0,0,7,17,29,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,14,3,0,3,22,33,50,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,5,3,5,0,0,6,40,20,56,0,0,0,83,21,111,125,45,175,0,0,0,0,0,5,4,6,3,0,0,4,0,0,0,0,5,4,5,0,5,13,8,18,0,3,4,4,0,6,8,6,17,124,126,246,29,58,90,0,0,7,164,197,368,0,0,0,0,0,3,111,107,221,115,110,224,3,0,0,22,3,26,0,0,0,0,0,0,0,0,6,0,0
505021301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,0,0,0,0,0,3,0,3,0,0,0,6,3,4,12,3,14,0,0,0,7,10,19,0,0,0,5,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,20,16,33,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,3,10,19,14,32,0,0,4,69,14,84,97,34,134,0,0,0,0,0,0,0,0,5,0,0,0,5,0,6,0,0,0,0,0,0,9,5,10,3,3,8,3,0,7,9,0,7,155,197,358,113,357,470,0,5,5,285,568,854,0,0,0,0,0,0,128,202,330,128,202,333,0,0,0,13,0,15,0,0,0,0,0,0,0,0,0,0,0
505021302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,0,3,0,0,0,4,18,22,0,0,0,4,0,3,0,0,0,0,4,7,4,4,12,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,4,0,6,25,31,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,6,50,12,63,4,0,3,65,12,82,119,29,154,0,3,3,0,4,6,0,0,0,0,0,0,3,0,6,0,6,11,0,0,0,6,10,20,0,4,6,0,0,0,3,6,12,103,106,211,18,67,82,0,0,0,131,172,310,0,0,0,0,0,0,56,50,101,53,52,102,0,0,0,16,3,23,0,0,0,0,0,0,0,0,0,0,0
505031098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,8,0,0,0,5,5,7,0,0,0,4,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,13,17,28,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,15,0,16,7,0,8,21,5,18,4,0,3,75,14,93,104,24,130,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,3,0,0,0,5,6,13,0,0,0,0,0,0,4,4,6,115,131,245,10,41,51,0,0,0,134,168,299,0,0,0,0,0,0,63,46,110,63,46,110,0,0,0,20,6,22,0,0,0,0,0,0,0,0,0,0,0
505031099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,16,0,0,0,0,0,0,17,6,20,0,0,0,0,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,3,10,0,10,4,0,4,0,0,0,0,0,0,20,0,20,0,0,0,6,0,6,35,21,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,9,5,11,29,4,34,36,10,46,153,16,170,227,30,259,0,4,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,4,4,8,7,18,17,15,33,167,228,390,72,161,228,0,0,0,265,413,676,0,0,0,0,0,0,207,228,438,213,228,434,0,0,0,40,10,58,58,0,58,0,0,0,0,0,0,0,0
505031100,0,0,0,33,44,79,0,0,0,0,0,0,0,0,0,6,0,6,42,48,90,26,3,26,0,0,0,3,0,3,27,3,33,4,0,9,26,4,30,92,15,103,24,0,25,8,40,46,0,0,4,0,0,0,134,18,156,4,0,7,0,0,0,0,0,0,17,4,17,55,8,66,24,0,24,5,6,12,5,0,6,3,0,7,6,0,10,15,4,15,304,95,401,0,0,0,5,0,5,0,0,0,4,0,4,35,10,48,41,10,47,16,9,22,55,13,60,36,3,40,291,48,338,394,67,462,4,0,7,20,8,28,5,0,9,3,0,3,10,3,10,0,3,4,0,0,0,43,17,59,0,3,6,6,0,9,8,4,17,141,233,374,16,55,78,0,0,0,176,304,478,0,0,0,0,0,0,156,195,350,156,196,348,6,0,13,46,5,51,0,0,0,0,0,0,4,0,4,0,0
505031101,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,5,4,6,0,3,3,20,15,38,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,5,34,30,66,0,0,0,3,0,3,0,0,0,0,0,4,27,7,35,33,13,44,5,4,9,32,6,39,4,3,4,134,17,157,185,30,216,0,0,0,5,6,7,5,0,5,12,0,13,0,4,3,7,4,6,0,0,0,23,15,39,0,14,18,78,22,99,8,12,15,110,152,263,213,466,679,3,0,3,414,664,1081,0,0,0,5,39,51,154,228,383,163,272,431,0,0,3,26,0,32,3,0,3,0,0,0,0,0,0,0,0
505031102,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,14,3,14,4,0,4,54,3,57,76,8,77,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,5,4,0,0,0,0,0,0,0,0,0,45,54,102,39,54,95,0,0,0,91,106,197,0,0,0,0,0,3,89,98,191,92,103,192,0,0,0,12,3,19,0,0,0,0,0,0,0,0,0,0,0
505031104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,0,10,0,0,0,53,14,62,58,15,75,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,9,5,12,8,15,19,0,0,0,11,21,29,0,0,0,0,0,0,14,17,37,14,17,37,0,0,6,31,9,36,0,0,0,0,0,0,0,0,0,0,0
505031105,0,0,0,5,3,7,0,0,0,0,0,0,13,7,15,0,0,0,13,10,18,0,0,4,0,0,0,0,0,5,12,5,13,3,0,3,0,0,0,18,7,27,3,0,6,6,13,23,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,31,27,55,0,0,0,4,0,4,0,0,0,0,0,0,3,0,3,9,0,10,7,0,6,59,17,79,3,0,5,256,54,314,322,78,400,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,0,0,0,5,3,11,3,0,3,0,0,0,9,20,31,52,61,117,17,89,109,0,0,0,83,175,261,0,0,0,3,14,17,262,298,556,272,309,578,3,0,0,13,0,22,0,0,0,0,0,0,0,0,0,0,0
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,20,0,0,0,0,0,0,23,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,9,0,9,13,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8,31,3,35,0,0,0,0,0,0,0,0
505031107,0,4,3,61,75,131,0,0,0,0,0,0,0,0,0,8,6,13,68,80,152,0,0,0,0,0,0,0,0,0,3,3,6,3,0,6,0,0,4,7,6,19,0,0,4,8,9,16,0,0,0,5,9,16,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,6,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,21,28,53,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,3,4,10,3,3,4,24,14,36,5,0,9,137,30,164,163,42,209,0,0,0,3,4,13,0,0,3,0,0,0,0,3,10,0,0,0,0,0,0,9,10,21,0,0,3,0,0,0,6,10,11,27,25,51,18,37,54,0,0,0,49,77,125,0,0,0,4,0,4,41,46,83,41,46,88,4,0,6,10,3,17,0,0,0,0,0,0,0,0,0,0,0
