POW_SA2_CODE_2021,AGFF_Bf_91,AGFF_91_95,AGFF_96_00,AGFF_01_05,AGFF_06_10,AGFF_11_15,AGFF_16_20,AGFF_2021,AGFF_NS,AGFF_Tot,Min_Bf_91,Min_91_95,Min_96_00,Min_01_05,Min_06_10,Min_11_15,Min_16_20,Min_2021,Min_NS,Min_Tot,Mnf_Bf_91,Mnf_91_95,Mnf_96_00,Mnf_01_05,Mnf_06_10,Mnf_11_15,Mnf_16_20,Mnf_2021,Mnf_NS,Mnf_Tot,EGWWS_Bf_91,EGWWS_91_95,EGWWS_96_00,EGWWS_01_05,EGWWS_06_10,EGWWS_11_15,EGWWS_16_20,EGWWS_2021,EGWWS_NS,EGWWS_Tot,Const_Bf_91,Const_91_95,Const_96_00,Const_01_05,Const_06_10,Const_11_15,Const_16_20,Const_2021,Const_NS,Const_Tot,WST_Bf_91,WST_91_95,WST_96_00,WST_01_05,WST_06_10,WST_11_15,WST_16_20,WST_2021,WST_NS,WST_Tot,RetT_Bf_91,RetT_91_95,RetT_96_00,RetT_01_05,RetT_06_10,RetT_11_15,RetT_16_20,RetT_2021,RetT_NS,RetT_Tot,AcFd_Bf_91,AcFd_91_95,AcFd_96_00,AcFd_01_05,AcFd_06_10,AcFd_11_15,AcFd_16_20,AcFd_2021,AcFd_NS,AcFd_Tot,TPW_Bf_91,TPW_91_95,TPW_96_00,TPW_01_05,TPW_06_10,TPW_11_15,TPW_16_20,TPW_2021,TPW_NS,TPW_Tot,IMT_Bf_91,IMT_91_95,IMT_96_00,IMT_01_05,IMT_06_10,IMT_11_15,IMT_16_20,IMT_2021,IMT_NS,IMT_Tot,FinIns_Bf_91,FinIns_91_95,FinIns_96_00,FinIns_01_05,FinIns_06_10,FinIns_11_15,FinIns_16_20,FinIns_2021,FinIns_NS,FinIns_Tot,RHRE_Bf_91,RHRE_91_95,RHRE_96_00,RHRE_01_05,RHRE_06_10,RHRE_11_15,RHRE_16_20,RHRE_2021,RHRE_NS,RHRE_Tot,ProSTS_Bf_91,ProSTS_91_95,ProSTS_96_00,ProSTS_01_05,ProSTS_06_10,ProSTS_11_15,ProSTS_16_20,ProSTS_2021,ProSTS_NS,ProSTS_Tot,AdSup_Bf_91,AdSup_91_95,AdSup_96_00,AdSup_01_05,AdSup_06_10,AdSup_11_15,AdSup_16_20,AdSup_2021,AdSup_NS,AdSup_Tot,PubAS_Bf_91,PubAS_91_95,PubAS_96_00,PubAS_01_05,PubAS_06_10,PubAS_11_15,PubAS_16_20,PubAS_2021,PubAS_NS,PubAS_Tot,EducTraining_Bf_91,EducTraining_91_95,EducTraining_96_00,EducTraining_01_05,EducTraining_06_10,EducTraining_11_15,EducTraining_16_20,EducTraining_2021,EducTraining_NS,EducTraining_Tot,HlthCareSocAssist_Bf_91,HlthCareSocAssist_91_95,HlthCareSocAssist_96_00,HlthCareSocAssist_01_05,HlthCareSocAssist_06_10,HlthCareSocAssist_11_15,HlthCareSocAssist_16_20,HlthCareSocAssist_2021,HlthCareSocAssist_NS,HlthCareSocAssist_Tot,ArtsRecreation_Bf_91,ArtsRecreation_91_95,ArtsRecreation_96_00,ArtsRecreation_01_05,ArtsRecreation_06_10,ArtsRecreation_11_15,ArtsRecreation_16_20,ArtsRecreation_2021,ArtsRecreation_NS,ArtsRecreation_Tot,OthServices_Bf_91,OthServices_91_95,OthServices_96_00,OthServices_01_05,OthServices_06_10,OthServices_11_15,OthServices_16_20,OthServices_2021,OthServices_NS,OthServices_Tot,ID_NS_Bf_91,ID_NS_91_95,ID_NS_96_00,ID_NS_01_05,ID_NS_06_10,ID_NS_11_15,ID_NS_16_20,ID_NS_2021,ID_NS_NS,ID_NS_Tot
507021165,6,0,0,0,9,5,3,0,0,28,18,0,5,0,21,4,8,0,0,65,32,7,18,16,43,48,34,0,4,203,3,0,3,0,3,0,0,0,0,13,69,9,5,24,48,58,41,0,4,255,23,0,5,10,19,18,11,0,0,79,94,24,19,38,67,58,53,0,5,366,123,40,56,109,200,232,324,4,18,1095,161,46,46,68,130,106,53,0,6,621,21,3,3,6,13,11,5,0,0,53,29,6,8,9,13,8,7,0,0,84,42,8,8,8,13,17,0,0,0,91,143,38,31,60,97,69,49,4,5,496,40,9,9,12,36,42,49,0,3,193,165,35,56,50,99,82,26,0,7,522,214,46,53,66,91,92,38,3,5,598,536,113,127,219,381,302,154,9,20,1853,35,3,9,13,19,12,9,0,4,113,41,4,7,16,30,41,24,0,0,177,63,12,21,40,60,57,61,0,16,339
507021166,4,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,4,11,8,4,12,19,17,15,0,0,88,3,0,0,0,0,0,0,0,0,5,28,3,12,4,15,7,6,0,0,72,25,4,0,0,17,3,0,0,0,56,54,3,7,13,47,25,21,0,0,164,23,4,19,27,70,69,77,0,0,285,22,4,0,0,12,4,4,0,0,50,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,9,0,0,0,3,0,0,0,0,12,28,10,3,4,15,14,3,0,0,81,5,6,3,3,6,7,7,0,0,31,5,4,3,0,7,0,0,0,0,25,82,19,13,13,36,26,12,0,3,217,98,22,24,32,80,58,41,0,6,361,14,0,5,0,0,3,3,0,0,26,23,7,6,4,25,22,7,0,0,91,20,5,3,8,21,17,15,0,0,87
507021167,4,5,0,0,3,0,7,0,0,20,10,5,0,3,17,15,0,0,0,50,102,21,31,45,95,115,64,3,4,482,8,0,0,0,4,14,6,0,0,32,37,9,17,27,32,42,16,0,3,172,23,3,4,7,16,20,6,0,0,78,62,6,8,32,46,35,24,0,5,226,21,5,0,6,21,15,11,0,0,83,28,9,11,7,20,22,14,0,0,117,0,0,5,0,3,3,0,0,0,13,5,0,5,0,0,0,0,0,0,7,0,3,4,0,3,7,0,0,0,16,12,3,0,7,15,15,8,0,0,62,9,0,0,9,10,11,12,0,0,47,5,0,0,0,3,0,0,0,0,15,3,4,0,0,4,9,0,0,0,19,19,0,0,0,7,9,3,0,0,41,10,0,6,0,7,7,4,0,0,26,22,0,5,0,12,20,0,0,0,76,31,5,9,22,42,32,23,0,3,165
507031169,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,10,8,0,0,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,10,4,5,0,15,16,4,0,0,55,0,0,0,0,0,0,0,0,0,3,10,3,9,8,37,22,8,0,0,93,3,0,0,3,10,4,3,0,0,26,5,0,6,7,22,8,7,0,0,53,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,11,11,7,0,0,0,35,3,0,7,0,6,3,9,0,0,21,0,0,5,3,0,0,0,0,0,10,34,6,12,15,36,32,14,0,0,152,14,4,6,5,31,36,11,0,0,112,0,0,0,0,0,0,0,0,0,3,6,0,5,0,5,3,0,0,0,17,3,0,3,0,9,9,0,0,0,29
507031170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,16,0,0,0,4,5,0,0,0,29,3,0,0,0,0,0,0,0,0,7,10,0,3,4,7,3,0,0,0,26,0,0,0,0,5,0,0,0,0,5,9,0,0,0,6,12,3,0,0,35,0,0,0,3,12,8,3,0,0,30,9,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,7,8,0,0,3,0,4,0,0,0,21,9,3,4,0,10,4,0,0,0,25,43,9,6,7,8,17,4,0,0,89,43,9,8,12,47,73,12,0,4,209,0,0,0,0,0,0,0,0,0,8,9,0,0,0,5,0,0,0,0,22,4,0,0,0,3,0,6,0,4,18
507031172,0,0,0,0,0,0,0,0,0,8,8,7,0,0,3,3,0,0,0,16,22,0,5,4,25,17,5,0,0,92,0,0,0,0,4,0,0,0,0,16,38,6,12,5,30,16,9,0,3,119,8,3,0,4,5,5,4,0,0,42,3,0,0,0,4,3,0,0,0,17,3,0,7,8,20,12,12,0,0,63,16,0,6,0,15,13,6,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,4,0,0,0,3,0,0,0,0,11,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11,5,4,4,15,5,4,0,3,50
507031173,4,0,0,3,0,0,0,0,0,12,95,24,27,47,94,61,26,0,3,381,436,63,79,119,281,222,75,5,11,1298,57,8,11,26,67,23,6,0,0,208,178,45,52,86,154,115,48,6,9,694,40,12,11,10,23,36,12,0,0,135,33,4,4,11,14,19,12,0,3,93,6,0,0,4,8,3,0,0,0,26,62,6,13,15,42,32,12,0,4,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,11,6,0,0,36,28,11,6,6,18,28,12,0,0,110,16,4,5,0,7,7,6,0,0,60,6,3,0,6,5,4,3,0,0,22,0,0,0,0,5,0,0,0,0,13,0,0,0,3,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,14,0,3,5,11,11,6,0,0,58,70,15,12,23,58,38,24,0,13,262
507031174,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,4,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,0,5,0,7,4,0,0,0,23,0,0,0,0,0,0,0,0,0,9,26,3,10,10,36,31,16,0,4,137,9,5,3,7,41,42,23,0,0,136,7,0,0,0,11,8,0,0,0,28,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,3,8,0,0,0,3,3,0,0,0,23,3,0,0,3,3,6,3,0,0,19,7,0,0,5,6,5,10,0,0,27,19,4,3,11,15,15,3,0,0,69,26,4,13,26,32,22,8,0,0,135,37,0,0,12,29,33,9,3,0,128,0,0,0,0,4,4,0,0,0,14,7,0,0,0,11,10,9,0,0,40,0,0,0,0,9,9,5,0,0,26
507031261,30,6,13,15,85,58,27,0,3,247,0,0,0,0,0,0,0,0,0,4,9,0,0,3,5,4,0,0,0,20,0,0,0,0,6,0,0,0,0,7,24,4,7,0,23,10,8,0,0,83,4,0,0,0,5,4,0,0,0,20,4,0,0,0,3,5,0,0,0,18,4,0,0,0,0,0,0,0,0,10,5,0,0,0,5,3,0,0,0,16,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,8,9,0,0,3,0,3,0,0,0,14,9,0,5,4,7,4,3,0,0,33,107,25,27,33,97,59,12,0,0,356,8,0,0,0,4,6,10,0,0,26,6,0,0,0,3,8,3,0,0,35,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,12,12,3,3,0,10,7,5,0,0,39
507041175,0,0,0,0,0,0,0,0,0,0,80,21,34,60,146,77,35,0,0,455,4,3,0,0,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,6,65,11,24,21,39,39,14,0,3,214,10,0,0,0,4,8,4,0,0,13,30,3,7,13,20,20,29,0,4,120,24,5,9,33,59,64,66,0,5,261,4,3,0,8,12,8,5,0,0,40,0,0,3,0,0,3,0,0,0,9,20,8,4,8,13,6,3,0,0,55,48,4,11,10,9,7,9,0,0,98,73,11,26,29,58,35,31,0,0,260,15,4,3,5,14,9,5,0,0,52,4,0,0,7,0,0,0,0,0,11,69,21,10,20,27,26,16,0,0,185,53,7,13,26,39,27,22,0,0,189,6,0,0,4,0,3,0,0,0,19,15,0,9,4,17,10,4,0,0,67,19,7,7,10,21,12,15,0,5,92
507041176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,3,3,3,3,3,0,0,17,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,3,3,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,39,11,9,7,18,13,3,0,0,103,25,8,11,11,14,30,25,0,0,119,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,9
507041177,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,6,41,13,6,38,90,78,76,0,0,347,0,0,0,0,0,0,0,0,0,0,19,0,0,3,7,16,3,0,0,48,10,3,9,0,13,4,6,0,0,47,32,13,5,16,31,37,18,0,0,150,17,0,11,13,33,42,44,0,0,152,63,9,23,20,97,47,23,0,4,284,0,0,0,0,0,3,0,0,0,8,11,0,0,0,7,0,0,0,0,16,15,0,0,5,0,0,0,0,0,21,24,4,8,11,15,7,7,0,0,70,9,0,3,0,6,3,13,0,0,34,6,6,0,0,0,5,3,0,0,16,30,5,3,6,10,12,8,0,0,76,63,11,12,32,39,47,35,0,0,245,11,0,0,0,0,5,0,0,0,19,10,0,6,9,17,17,10,0,0,71,15,3,4,4,15,10,16,0,5,72
507041178,0,0,0,0,0,0,0,0,0,4,13,0,0,7,3,5,6,0,0,32,54,13,9,23,54,28,26,0,0,200,5,0,0,4,0,0,0,0,0,10,56,14,16,19,35,31,17,0,0,189,14,0,3,5,6,8,5,0,0,32,143,34,62,93,171,117,71,0,7,696,14,7,17,20,55,66,51,0,0,238,14,0,3,6,4,4,0,0,0,40,4,0,0,7,11,3,0,0,0,27,21,4,13,7,11,14,3,0,0,74,14,4,4,6,12,3,7,0,0,48,62,12,24,33,50,44,19,0,6,236,17,3,0,7,19,13,23,0,0,76,68,8,9,12,23,14,9,0,0,148,27,11,18,17,18,23,9,0,0,116,87,29,47,40,91,82,79,3,3,459,10,0,3,8,4,0,0,0,0,25,36,7,10,5,35,37,29,0,5,165,30,6,7,17,29,28,15,0,5,140
507041179,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,4,0,3,3,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,7,24,4,9,19,30,17,12,0,0,118,5,7,0,8,23,24,31,0,6,106,3,0,0,0,0,0,4,0,0,7,3,0,0,0,0,0,0,0,0,3,5,0,0,4,4,0,0,0,0,12,4,0,0,0,0,0,0,0,0,10,18,5,0,8,4,11,3,0,0,46,7,0,0,0,4,3,3,0,0,20,7,0,4,3,5,4,4,0,0,28,83,24,26,35,59,31,7,0,3,270,41,13,13,17,65,53,29,0,3,225,7,3,0,3,0,0,0,0,0,21,7,5,9,5,12,5,4,0,0,47,7,4,3,3,3,3,5,0,6,30
507041180,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,10,5,3,0,6,3,0,0,0,32,0,0,0,0,0,0,0,0,0,3,6,3,3,7,9,15,19,0,0,59,11,0,0,3,10,3,21,0,0,59,4,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,3,22,7,3,6,13,5,4,0,0,62,0,0,3,4,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,5,60,12,18,27,26,20,16,0,0,177,29,11,14,25,28,26,9,0,0,134,0,0,3,0,0,0,0,0,0,10,8,0,3,3,5,3,5,0,0,31,10,0,0,0,5,7,0,0,7,30
507041181,0,0,0,0,0,0,0,0,0,6,5,3,0,4,0,3,3,0,0,27,26,5,3,7,16,18,14,0,0,92,0,0,0,0,0,0,0,0,0,3,75,11,17,15,42,32,10,0,0,209,17,6,4,9,11,7,4,0,0,55,120,12,27,51,86,60,46,0,0,398,14,8,17,32,65,77,84,0,0,302,10,0,4,5,3,4,5,0,0,27,0,0,0,0,3,0,0,0,0,11,15,0,6,4,3,5,0,0,0,26,23,0,0,0,7,4,4,0,4,41,68,8,17,21,27,19,5,0,0,164,15,3,5,6,7,13,15,0,0,59,17,4,0,3,9,12,7,0,0,51,88,17,20,29,38,27,14,0,5,242,118,24,45,50,109,99,90,3,3,539,11,0,0,7,5,6,5,0,0,38,40,9,17,29,31,49,23,0,0,199,27,10,7,19,24,25,28,0,5,136
507041182,4,0,0,4,4,8,0,0,0,20,7,0,0,0,8,3,3,0,0,18,37,4,12,17,29,23,13,0,0,138,4,0,4,0,0,3,3,0,0,11,32,5,10,4,18,23,5,0,0,102,7,0,5,12,15,14,7,0,0,72,44,8,10,24,29,20,17,0,5,152,21,4,14,14,45,39,35,0,0,172,3,0,3,8,4,0,9,0,0,26,0,0,0,0,5,10,3,0,0,16,15,0,0,0,5,0,0,0,0,24,8,0,6,0,0,3,0,0,0,14,39,8,6,23,23,30,11,0,0,135,17,0,7,7,14,28,35,0,0,109,88,15,31,35,89,74,26,0,9,372,327,67,103,128,219,171,117,4,0,1139,925,281,354,579,1091,955,378,31,41,4628,3,3,0,0,4,0,0,0,0,9,62,6,13,23,64,49,33,0,0,256,31,5,14,17,40,43,36,0,8,189
507041183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,0,0,10,0,0,4,0,0,0,0,0,0,4,6,0,3,0,9,6,0,0,0,22,0,0,0,0,0,0,0,0,0,5,10,0,5,5,9,10,6,0,0,36,4,0,3,3,4,0,3,0,0,21,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,5,0,0,14,3,0,0,0,0,0,0,0,0,7,20,0,5,8,3,8,0,0,0,43,25,4,9,13,49,36,28,0,0,176,4,0,0,0,0,0,0,0,0,6,3,0,0,4,5,3,5,0,0,19,6,0,0,0,6,0,4,0,0,10
507041184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,12,0,7,4,6,3,4,0,0,38,7,4,5,7,7,7,8,0,0,48,4,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,13,0,5,0,3,4,0,0,0,22,13,3,3,4,3,3,0,0,0,39,0,0,0,4,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,8,13,3,5,7,6,5,0,0,0,38,9,0,8,4,10,8,12,0,0,52,0,0,0,0,0,0,0,0,0,3,4,0,4,0,3,7,3,0,0,13,0,0,0,0,4,5,5,0,0,15
507051186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,3,0,0,10,4,0,0,0,24,3,4,5,0,16,10,4,0,0,41,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,6,6,0,0,0,3,5,3,0,0,14,6,0,0,3,3,7,0,0,0,27,38,0,8,0,0,11,0,0,0,59,196,46,66,118,287,142,48,3,3,899,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,6,0,0,0,4,6,4,0,0,4,15
507051187,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,8,0,0,0,11,11,0,5,5,4,6,3,0,0,33,0,0,0,0,0,0,0,0,0,0,41,0,6,5,21,28,4,0,0,116,11,0,0,0,4,4,0,0,0,16,47,3,11,20,28,20,0,0,3,126,5,0,0,3,20,13,7,0,0,56,8,3,7,9,12,4,5,0,0,44,0,0,0,0,4,0,0,0,0,5,0,0,0,0,5,0,0,0,0,7,9,0,0,0,0,0,0,0,0,12,12,0,4,7,14,6,4,0,0,57,6,0,0,0,13,0,4,0,0,29,4,0,0,0,0,3,0,0,0,7,53,9,15,14,29,22,3,0,0,142,56,5,18,31,54,54,16,0,0,232,3,0,3,3,4,5,4,0,0,31,22,0,7,5,6,15,5,0,4,74,11,0,3,11,18,4,3,0,0,58
507051188,0,0,3,0,11,11,15,0,0,45,21,5,5,20,13,10,0,0,0,80,136,25,29,41,81,102,66,4,5,490,3,4,0,0,3,0,0,0,0,18,112,14,37,49,90,88,25,0,6,422,35,5,5,13,20,20,0,0,0,94,141,18,37,52,162,130,51,0,5,595,47,14,14,49,112,92,67,0,5,400,76,13,17,26,91,53,28,0,5,303,0,0,0,4,8,9,5,0,0,27,19,0,8,6,10,8,3,0,0,49,30,7,5,7,18,12,0,0,0,84,46,7,15,15,19,25,14,0,0,145,55,4,7,20,47,34,31,0,3,199,245,56,81,104,210,145,38,3,10,878,140,19,43,33,80,54,15,0,8,385,178,44,41,84,160,154,71,3,8,747,7,3,4,6,6,4,4,0,0,41,72,7,11,22,55,52,31,0,6,261,63,7,14,18,62,49,30,0,23,270
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
507051190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,17,0,0,8,15,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,18,0,6,4,17,12,4,0,3,65,9,0,0,5,12,8,7,0,0,51,5,0,3,0,0,0,0,0,0,12,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,3,9,5,3,4,11,9,0,0,0,38,6,3,3,4,4,3,0,0,0,18,0,0,0,0,0,0,0,0,0,9,64,6,13,14,19,25,3,0,0,155,40,14,9,21,49,36,32,0,0,205,0,0,0,0,0,0,0,0,0,3,10,0,4,0,8,0,4,0,0,28,6,0,0,7,5,3,0,0,0,22
507051191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,22,6,6,20,25,26,0,0,0,110,0,0,0,0,0,0,0,0,0,0,17,8,12,19,47,27,7,0,0,131,9,3,0,14,47,35,16,0,4,124,3,0,4,5,8,3,0,0,0,22,0,0,0,0,0,3,0,0,0,4,0,0,0,0,6,4,0,0,0,14,9,0,0,3,0,0,0,0,0,21,9,0,0,5,17,14,7,0,0,47,6,0,0,7,16,3,3,0,0,35,4,0,0,0,0,0,0,0,0,11,63,4,20,18,55,45,4,0,3,203,25,0,3,16,33,20,11,0,0,105,5,0,4,3,6,3,0,0,0,18,5,0,4,5,8,16,0,0,0,42,8,0,5,6,12,8,7,0,0,39
507051192,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,7,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,12,0,5,0,9,4,0,0,0,38,0,0,0,0,0,0,0,0,0,4,29,3,0,8,14,10,0,0,0,66,0,4,0,7,11,15,10,0,0,47,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,0,0,0,0,9,3,3,0,0,9,4,0,0,0,14,13,0,0,0,6,5,4,0,0,21,0,0,0,0,0,0,0,0,0,3,31,6,6,8,35,25,18,0,0,131,40,4,9,16,45,32,14,0,6,168,0,0,0,0,0,0,0,0,0,3,4,3,0,4,11,8,0,0,0,26,0,6,0,0,7,0,4,0,0,18
507051193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,0,21,0,0,0,0,0,0,0,0,0,4,38,8,10,16,35,31,3,4,3,150,3,7,6,8,45,47,11,0,0,129,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,4,9,0,4,0,0,31,7,0,0,0,0,6,0,0,0,17,7,0,0,4,13,3,0,0,0,28,52,10,19,22,43,31,12,0,0,186,21,3,7,3,27,30,14,0,0,108,0,0,0,0,5,0,0,0,0,9,8,0,4,5,5,5,0,0,0,34,4,0,3,4,3,4,0,0,0,22
507051312,11,0,0,0,0,3,0,0,0,21,0,0,0,0,0,0,0,0,0,4,0,0,0,4,12,0,3,0,0,25,0,0,0,0,0,0,0,0,0,0,14,3,0,7,8,3,0,0,0,35,0,0,0,0,0,0,0,0,0,6,51,14,8,34,88,62,36,0,3,285,11,4,3,25,103,98,59,0,0,297,7,0,0,0,4,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,0,0,13,0,0,0,0,5,4,0,0,0,10,4,6,9,3,10,19,8,0,0,57,6,0,0,3,11,8,3,0,0,33,3,0,0,0,4,0,0,0,0,11,33,0,0,5,14,9,5,0,0,68,21,5,10,10,36,36,19,0,0,140,3,0,0,0,3,5,0,0,0,18,16,3,5,5,31,16,11,0,0,75,4,0,0,5,11,11,7,0,0,42
507051313,7,0,3,5,4,7,4,0,3,36,0,0,0,0,5,0,0,0,0,3,4,0,0,0,7,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,20,3,7,11,32,15,0,0,0,90,0,0,0,0,0,0,0,0,0,3,9,6,4,4,12,8,5,0,0,40,3,0,0,9,13,18,4,0,0,51,9,3,3,5,5,11,4,0,0,33,0,0,0,0,0,0,0,0,0,3,5,0,0,4,0,0,0,0,0,8,12,0,0,0,0,5,0,0,0,10,16,0,4,3,12,13,0,0,0,52,6,0,0,6,6,4,10,0,0,35,5,0,0,0,0,3,0,0,0,8,74,8,24,32,76,51,29,0,4,302,14,6,7,12,31,42,15,0,3,136,0,0,0,0,0,0,0,0,0,0,12,5,0,8,13,11,0,0,0,51,3,0,0,0,6,13,4,0,0,35
507051314,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,6,0,4,3,16,17,5,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,11,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,11
