POW_SA2_CODE_2021,P_EWFT_35_39_ES_NS,P_EWFT_35_39_Tot,P_EWFT_40_44_E,P_EWFT_40_44_OM_IE,P_EWFT_40_44_OM_UIE,P_EWFT_40_44_CFW,P_EWFT_40_44_ES_NS,P_EWFT_40_44_Tot,P_EWFT_45_49_E,P_EWFT_45_49_OM_IE,P_EWFT_45_49_OM_UIE,P_EWFT_45_49_CFW,P_EWFT_45_49_ES_NS,P_EWFT_45_49_Tot,P_EWFT_50_54_E,P_EWFT_50_54_OM_IE,P_EWFT_50_54_OM_UIE,P_EWFT_50_54_CFW,P_EWFT_50_54_ES_NS,P_EWFT_50_54_Tot,P_EWFT_55_59_E,P_EWFT_55_59_OM_IE,P_EWFT_55_59_OM_UIE,P_EWFT_55_59_CFW,P_EWFT_55_59_ES_NS,P_EWFT_55_59_Tot,P_EWFT_60_64_E,P_EWFT_60_64_OM_IE,P_EWFT_60_64_OM_UIE,P_EWFT_60_64_CFW,P_EWFT_60_64_ES_NS,P_EWFT_60_64_Tot,P_EWFT_65_69_E,P_EWFT_65_69_OM_IE,P_EWFT_65_69_OM_UIE,P_EWFT_65_69_CFW,P_EWFT_65_69_ES_NS,P_EWFT_65_69_Tot,P_EWFT_70_74_E,P_EWFT_70_74_OM_IE,P_EWFT_70_74_OM_UIE,P_EWFT_70_74_CFW,P_EWFT_70_74_ES_NS,P_EWFT_70_74_Tot,P_EWFT_75ov_E,P_EWFT_75ov_OM_IE,P_EWFT_75ov_OM_UIE,P_EWFT_75ov_CFW,P_EWFT_75ov_ES_NS,P_EWFT_75ov_Tot,P_EWFT_Tot_E,P_EWFT_Tot_OM_IE,P_EWFT_Tot_OM_UIE,P_EWFT_Tot_CFW,P_EWFT_Tot_ES_NS,P_EWFT_Tot_Tot,P_EWPT_15_19_E,P_EWPT_15_19_OM_IE,P_EWPT_15_19_OM_UIE,P_EWPT_15_19_CFW,P_EWPT_15_19_ES_NS,P_EWPT_15_19_Tot,P_EWPT_20_24_E,P_EWPT_20_24_OM_IE,P_EWPT_20_24_OM_UIE,P_EWPT_20_24_CFW,P_EWPT_20_24_ES_NS,P_EWPT_20_24_Tot,P_EWPT_25_29_E,P_EWPT_25_29_OM_IE,P_EWPT_25_29_OM_UIE,P_EWPT_25_29_CFW,P_EWPT_25_29_ES_NS,P_EWPT_25_29_Tot,P_EWPT_30_34_E,P_EWPT_30_34_OM_IE,P_EWPT_30_34_OM_UIE,P_EWPT_30_34_CFW,P_EWPT_30_34_ES_NS,P_EWPT_30_34_Tot,P_EWPT_35_39_E,P_EWPT_35_39_OM_IE,P_EWPT_35_39_OM_UIE,P_EWPT_35_39_CFW,P_EWPT_35_39_ES_NS,P_EWPT_35_39_Tot,P_EWPT_40_44_E,P_EWPT_40_44_OM_IE,P_EWPT_40_44_OM_UIE,P_EWPT_40_44_CFW,P_EWPT_40_44_ES_NS,P_EWPT_40_44_Tot,P_EWPT_45_49_E,P_EWPT_45_49_OM_IE,P_EWPT_45_49_OM_UIE,P_EWPT_45_49_CFW,P_EWPT_45_49_ES_NS,P_EWPT_45_49_Tot,P_EWPT_50_54_E,P_EWPT_50_54_OM_IE,P_EWPT_50_54_OM_UIE,P_EWPT_50_54_CFW,P_EWPT_50_54_ES_NS,P_EWPT_50_54_Tot,P_EWPT_55_59_E,P_EWPT_55_59_OM_IE,P_EWPT_55_59_OM_UIE,P_EWPT_55_59_CFW,P_EWPT_55_59_ES_NS,P_EWPT_55_59_Tot,P_EWPT_60_64_E,P_EWPT_60_64_OM_IE,P_EWPT_60_64_OM_UIE,P_EWPT_60_64_CFW,P_EWPT_60_64_ES_NS,P_EWPT_60_64_Tot,P_EWPT_65_69_E,P_EWPT_65_69_OM_IE,P_EWPT_65_69_OM_UIE,P_EWPT_65_69_CFW,P_EWPT_65_69_ES_NS,P_EWPT_65_69_Tot,P_EWPT_70_74_E,P_EWPT_70_74_OM_IE,P_EWPT_70_74_OM_UIE,P_EWPT_70_74_CFW,P_EWPT_70_74_ES_NS,P_EWPT_70_74_Tot,P_EWPT_75ov_E,P_EWPT_75ov_OM_IE,P_EWPT_75ov_OM_UIE,P_EWPT_75ov_CFW,P_EWPT_75ov_ES_NS,P_EWPT_75ov_Tot,P_EWPT_Tot_E,P_EWPT_Tot_OM_IE,P_EWPT_Tot_OM_UIE,P_EWPT_Tot_CFW,P_EWPT_Tot_ES_NS,P_EWPT_Tot_Tot,P_EAFW_E,P_EAFW_OM_IE,P_EAFW_OM_UIE,P_EAFW_CFW,P_EAFW_ES_NS,P_EAFW_Tot,P_H_NS_E,P_H_NS_OM_IE,P_H_NS_OM_UIE,P_H_NS_CFW,P_H_NS_ES_NS,P_H_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
506021120,5,818,679,27,10,0,0,712,679,25,10,0,0,714,689,27,21,0,7,739,573,44,13,0,0,638,382,24,15,0,0,421,131,11,9,0,6,151,25,3,0,0,0,34,4,0,0,0,0,9,5778,206,141,10,11,6140,57,0,0,0,0,63,123,0,3,0,0,128,120,3,3,0,0,127,130,6,7,0,0,149,119,5,10,0,0,127,102,0,4,0,0,108,82,12,4,0,0,95,69,7,6,0,0,79,78,11,0,0,0,88,61,3,6,0,0,71,34,4,4,0,0,40,36,3,4,0,0,50,13,4,0,0,0,19,1029,52,59,9,7,1145,260,4,6,0,5,273,114,13,7,0,10,141,7174,269,203,13,33,7690
506021121,6,1569,1333,26,10,0,3,1372,1226,19,12,0,3,1257,1065,20,14,0,5,1104,840,22,3,5,5,871,509,15,16,0,0,538,164,9,6,0,0,182,32,4,0,0,0,31,0,5,0,0,0,3,10113,172,104,7,17,10412,163,0,0,0,0,168,599,4,5,0,0,613,415,4,12,0,0,428,396,0,11,0,0,410,392,4,6,4,0,411,314,3,4,0,3,325,257,0,10,0,0,265,246,6,6,0,0,258,219,9,5,3,0,234,156,9,3,0,0,164,72,4,3,0,0,74,20,3,0,0,0,23,0,0,0,0,0,3,3251,44,65,11,13,3377,951,8,10,3,5,989,234,12,3,10,20,287,14553,239,186,30,52,15057
506021123,0,1250,881,72,36,0,0,988,771,69,38,3,4,887,668,73,33,0,4,778,521,47,34,4,3,613,371,40,28,3,4,445,132,19,19,0,0,173,27,0,11,0,0,36,4,3,3,0,0,13,7275,471,287,30,23,8085,664,0,4,0,0,670,1110,0,17,0,4,1130,654,9,26,0,0,681,547,7,24,3,4,584,521,15,32,7,5,575,363,15,26,3,0,413,298,15,22,5,6,346,276,19,19,3,0,325,256,24,16,8,3,310,231,14,37,3,4,286,116,15,23,4,0,156,56,11,23,0,0,86,19,3,10,0,0,30,5109,152,271,36,29,5596,553,9,9,3,9,580,178,9,10,6,11,216,13116,634,576,74,68,14480
506021309,0,147,112,19,10,4,0,148,135,13,10,0,0,159,112,16,7,0,0,139,110,8,7,0,0,125,56,3,5,0,0,67,16,4,4,0,0,27,7,4,0,0,0,14,0,0,0,0,0,0,1116,123,70,11,0,1322,367,0,0,0,0,370,317,0,0,3,0,316,158,0,7,0,0,164,131,8,10,4,0,150,113,9,14,4,0,131,85,3,9,0,0,106,91,3,11,0,0,102,81,6,7,0,0,92,74,5,9,0,0,89,69,0,9,0,0,82,46,3,9,0,0,57,13,0,11,0,0,25,8,3,4,0,0,7,1549,38,91,15,3,1697,85,0,7,4,4,99,41,0,3,0,11,57,2797,154,170,30,22,3174
506021310,0,84,55,0,9,0,0,62,55,0,6,4,0,62,41,4,8,0,0,50,35,6,3,0,0,51,17,0,6,0,0,29,9,4,0,0,0,13,4,0,0,0,0,7,0,0,0,0,0,0,435,42,45,6,0,523,10,0,0,0,0,18,37,0,0,0,0,44,31,0,8,0,0,44,32,0,6,0,0,40,42,0,9,0,0,51,30,6,4,0,0,38,38,0,6,0,0,44,25,8,0,3,0,35,23,0,6,0,0,30,19,0,5,0,0,33,5,0,0,0,0,9,4,4,6,4,0,5,0,0,5,0,0,10,301,21,67,17,0,394,24,0,0,0,0,26,16,0,0,0,0,16,769,65,111,20,3,959
506021311,0,440,346,26,11,0,0,384,323,27,10,0,0,365,277,24,16,5,0,315,189,24,7,0,3,223,141,10,7,0,0,159,38,7,7,0,0,50,11,0,0,0,0,15,3,3,0,0,0,3,2509,179,91,10,8,2792,49,0,0,0,0,48,120,0,5,0,0,130,87,4,8,0,0,102,102,4,9,0,0,126,105,4,10,4,0,123,97,5,18,5,4,116,88,5,11,0,0,108,62,7,14,0,0,84,78,5,12,0,0,98,64,4,11,0,0,79,47,3,13,4,0,60,7,3,8,3,0,15,0,0,4,0,0,4,912,52,111,21,4,1098,118,7,5,5,0,126,47,0,4,7,7,68,3582,234,210,37,19,4083
506031124,0,1087,943,32,14,5,4,1002,930,29,28,5,0,992,944,31,19,0,0,997,758,32,33,0,5,823,515,14,13,0,0,551,169,16,5,0,0,190,26,0,5,0,0,32,11,4,0,4,0,14,7470,236,181,16,17,7920,250,0,3,3,0,259,635,4,16,0,4,665,512,13,25,0,0,543,433,6,19,4,0,464,530,15,30,8,0,583,466,3,21,5,3,502,357,17,12,0,3,381,326,5,15,4,0,351,318,5,16,4,0,340,318,7,32,0,0,353,167,4,17,5,0,188,58,0,18,7,0,80,23,5,3,0,0,37,4388,89,226,33,16,4758,469,9,12,5,3,499,155,8,12,3,14,190,12491,340,434,58,45,13362
506031125,0,74,58,20,5,0,0,81,47,16,8,0,0,65,54,26,9,0,0,89,33,18,20,0,0,65,25,13,6,0,0,46,5,3,6,4,0,11,8,4,0,0,0,10,0,0,0,0,0,3,430,102,68,11,0,625,212,0,0,0,0,213,108,0,5,0,0,113,58,0,10,0,0,69,51,5,6,4,0,71,50,9,12,0,0,75,47,3,14,3,0,69,40,7,8,0,0,58,40,4,7,0,0,57,40,11,19,6,0,83,45,7,18,0,0,71,23,4,13,0,0,41,9,3,11,0,0,17,5,0,0,4,0,6,729,55,132,16,0,942,49,0,6,0,0,59,25,0,0,6,0,38,1236,159,213,41,5,1655
506031126,5,1685,1360,85,23,6,0,1483,1341,85,25,4,4,1460,1274,97,29,8,0,1406,1087,102,28,0,10,1230,710,67,21,0,4,812,244,29,13,0,0,288,44,11,0,4,0,59,5,0,3,0,0,12,11618,685,210,37,36,12586,267,0,0,3,0,275,474,0,4,0,0,488,332,7,6,0,0,350,331,5,9,5,0,359,329,8,16,6,3,359,248,14,11,4,0,284,224,21,8,3,3,263,220,16,18,4,0,265,184,23,10,10,0,224,163,18,17,0,0,201,82,20,8,0,0,118,52,9,0,7,0,69,16,0,0,3,0,23,2937,155,120,45,12,3270,399,11,0,5,3,416,218,8,14,0,22,262,15170,867,348,82,66,16535
506031127,4,614,444,47,22,6,0,516,471,33,29,3,0,536,460,39,25,4,4,525,403,37,21,7,0,460,263,26,19,0,0,312,109,16,11,0,0,139,19,10,9,0,0,34,3,4,0,3,0,11,4536,307,218,23,16,5104,960,0,0,3,0,963,1069,6,14,0,0,1092,466,9,10,5,0,493,369,18,29,6,3,428,350,12,27,9,0,398,260,13,20,10,0,304,231,8,23,7,3,267,205,11,14,6,0,233,196,15,17,0,0,227,193,16,13,4,0,232,94,9,15,7,0,130,36,5,3,3,3,49,18,3,9,3,0,35,4446,133,196,53,16,4837,338,8,4,3,5,353,159,6,10,7,14,197,9478,451,422,88,45,10488
506031128,0,89,65,19,6,0,0,98,72,7,12,0,0,86,46,16,6,0,0,63,60,7,7,0,0,71,38,4,11,0,0,55,11,7,0,0,0,22,3,0,0,0,0,8,0,0,0,0,0,0,569,98,73,11,0,749,175,0,0,0,0,179,149,0,10,0,0,159,71,0,17,0,0,88,71,5,10,6,0,89,85,7,21,5,0,117,56,9,19,0,0,85,64,9,17,0,0,85,67,6,23,0,0,99,56,0,15,0,0,75,60,8,14,3,0,83,36,6,18,0,0,63,13,4,8,3,0,29,4,0,5,0,0,9,912,50,170,23,7,1153,53,4,6,0,0,61,24,5,5,0,5,34,1556,153,248,33,12,1998
506031129,0,80,49,10,14,4,0,78,61,21,13,0,0,94,52,29,19,4,0,99,36,18,11,4,0,68,29,8,13,0,0,53,12,8,10,0,0,30,0,0,5,0,0,3,0,3,0,0,0,3,437,121,99,11,3,671,200,0,6,3,0,207,121,0,6,4,0,132,50,0,3,0,0,50,61,8,8,0,0,77,58,3,18,0,0,87,54,8,13,3,0,72,73,3,18,4,0,98,62,13,23,0,0,89,68,9,16,3,3,109,51,7,13,3,0,77,30,10,16,4,0,56,14,4,9,9,0,29,6,5,8,9,0,30,844,72,159,39,10,1117,45,3,3,0,0,54,21,0,0,0,0,22,1341,196,273,50,7,1871
506031130,0,2024,1699,105,43,5,3,1852,1684,96,41,3,9,1836,1587,114,46,5,9,1760,1387,121,56,7,3,1572,905,74,51,0,9,1041,290,44,23,4,0,358,62,22,11,5,0,99,7,7,3,3,0,19,14588,789,369,37,45,15827,162,0,0,3,0,168,387,6,10,0,3,402,285,4,21,0,6,314,321,7,21,0,8,356,264,22,18,0,0,308,261,10,7,3,0,293,233,10,7,4,3,256,215,14,20,6,0,253,211,23,13,4,0,252,177,16,10,5,0,221,114,16,16,6,4,148,53,12,7,5,0,74,19,10,0,4,5,43,2707,162,147,44,22,3082,582,13,18,5,4,624,259,12,20,12,22,323,18131,977,550,99,94,19853
506031131,0,258,182,53,27,6,0,271,165,50,35,4,0,258,174,57,31,0,0,272,164,33,37,7,0,234,111,30,20,6,0,156,37,22,9,0,0,70,10,7,3,0,0,21,0,0,0,0,0,9,1652,329,206,29,10,2216,407,3,3,0,0,418,360,0,10,0,0,376,139,0,7,0,0,145,111,10,17,0,0,139,152,13,23,3,0,201,147,11,26,3,0,186,159,23,25,7,0,214,132,29,29,7,0,185,157,15,22,6,0,202,107,18,19,3,0,151,73,19,32,10,0,129,32,4,10,6,0,57,22,6,10,0,0,31,1997,148,223,57,0,2429,102,4,6,3,0,121,46,3,4,3,4,64,3794,493,444,91,14,4837
506041132,3,387,230,38,23,0,3,292,275,27,16,6,0,328,248,25,29,7,4,313,201,34,22,0,3,259,141,24,18,0,0,190,45,10,8,4,0,64,12,9,6,0,0,27,0,3,0,3,0,5,2438,245,190,26,14,2913,132,0,0,5,0,140,171,0,6,0,0,184,136,9,17,0,0,160,100,13,22,0,3,137,134,4,27,9,0,177,107,12,29,8,0,150,98,12,20,5,0,132,80,12,16,0,0,109,78,8,24,6,0,116,65,6,22,3,0,107,44,10,20,3,0,71,19,6,9,6,0,36,8,0,4,0,0,13,1175,97,208,46,10,1530,115,5,6,0,0,131,71,5,5,3,4,91,3804,351,408,75,27,4665
506041133,0,347,236,34,23,0,0,298,255,26,26,5,0,313,234,23,19,0,0,286,222,25,21,0,0,268,139,23,9,0,0,170,55,3,6,0,0,67,12,0,0,0,0,10,0,0,0,0,0,0,2092,198,158,13,9,2474,199,0,0,0,0,207,206,0,11,0,0,222,123,0,13,3,0,145,131,12,13,0,0,161,125,13,36,7,0,178,101,24,30,11,0,166,77,7,36,6,0,129,89,16,20,6,0,125,67,15,21,3,0,105,51,8,20,7,0,84,37,3,12,5,0,61,18,0,9,3,0,28,8,4,5,0,0,20,1234,114,232,45,5,1629,175,8,3,0,4,191,53,5,4,3,3,71,3557,322,392,66,25,4362
506041134,0,203,122,15,22,0,0,160,141,11,21,0,0,174,133,13,21,0,0,175,130,12,23,5,0,162,89,8,6,0,0,109,29,4,7,0,4,46,5,0,0,0,0,5,0,0,0,0,0,3,1262,111,153,10,3,1540,230,0,0,4,0,233,170,0,9,0,0,175,112,6,9,4,0,129,119,4,15,0,3,143,139,8,29,3,0,183,161,3,22,3,0,187,123,5,14,0,0,143,107,3,9,0,3,122,103,4,11,0,0,122,94,6,19,0,0,122,46,0,12,0,0,65,19,0,8,0,0,25,6,0,5,0,0,9,1423,45,154,23,11,1655,121,0,7,3,4,136,43,4,5,0,8,60,2853,160,318,34,21,3393
506041135,3,134,66,30,21,6,0,122,66,25,22,0,0,111,78,16,21,0,0,120,65,11,21,0,0,97,25,5,9,0,0,38,20,10,7,0,0,38,3,0,3,0,0,12,0,0,0,0,0,4,683,137,176,14,6,1014,128,0,7,0,0,128,123,0,8,0,0,137,80,3,6,0,0,93,51,4,18,4,0,80,92,13,28,0,0,135,80,8,36,3,0,125,63,14,23,5,0,104,59,0,15,0,0,81,54,11,18,5,0,80,47,6,11,0,0,62,16,6,13,0,0,42,9,5,3,0,0,20,9,0,3,0,0,16,808,71,189,20,5,1097,59,3,4,0,0,69,23,4,9,0,0,39,1572,220,372,36,14,2219
506041136,3,768,664,75,31,0,6,771,616,72,35,4,0,724,566,76,38,11,3,689,517,53,35,6,0,618,336,43,30,7,0,412,131,39,15,4,0,186,24,16,7,0,0,49,3,0,5,0,0,8,5621,522,269,37,17,6463,341,0,3,0,0,347,326,0,10,0,0,335,219,0,6,0,5,232,230,12,19,3,0,266,237,18,25,11,7,293,221,14,22,3,0,258,220,22,21,8,0,266,195,16,15,3,0,223,188,11,17,9,9,232,168,20,19,7,0,207,98,11,15,9,0,136,30,8,8,8,0,62,15,7,7,11,0,33,2491,136,184,60,17,2893,318,15,6,0,10,343,132,6,13,7,13,169,8563,675,472,104,49,9872
506041137,0,128,103,19,29,0,0,152,101,21,16,0,0,137,144,12,26,4,0,185,128,7,18,0,0,156,86,10,19,0,0,110,27,5,6,0,0,43,10,5,0,0,0,16,0,0,0,0,0,0,1011,117,157,10,3,1294,314,0,0,0,0,318,188,0,6,0,0,187,109,0,11,7,0,119,95,8,18,4,0,120,122,5,24,5,0,156,113,11,18,3,0,151,118,10,24,7,0,160,101,5,18,7,0,135,87,6,20,9,0,118,78,10,16,0,0,109,46,5,14,0,4,72,20,11,0,0,0,35,14,0,5,0,0,19,1400,75,179,38,5,1692,82,0,10,0,0,98,39,0,8,4,3,50,2530,194,352,50,11,3134
506051138,0,749,559,46,33,4,0,651,593,36,28,0,0,661,573,27,31,0,0,631,446,35,26,0,0,505,321,21,17,3,0,364,121,15,9,0,0,147,26,7,3,0,0,36,0,0,0,0,0,8,4988,291,223,23,8,5534,256,0,4,3,4,272,222,0,10,0,0,236,166,4,10,0,0,181,151,11,20,7,0,192,145,14,35,0,0,202,139,14,25,4,0,178,130,7,16,0,0,162,118,10,22,5,0,153,102,9,23,8,0,144,108,13,25,3,0,155,71,9,10,6,0,97,25,11,4,8,0,44,12,0,0,3,0,17,1653,95,205,51,7,2020,199,6,17,5,6,231,112,6,7,0,8,138,6950,400,454,80,35,7918
506051139,0,164,124,18,13,0,0,156,92,13,15,0,3,126,121,13,17,0,0,150,100,25,17,0,0,145,59,11,9,0,0,83,17,9,6,0,0,28,8,4,0,0,0,5,0,0,0,0,0,3,1038,131,114,13,6,1302,177,0,0,3,0,176,123,0,5,0,0,129,79,0,8,0,0,87,64,7,12,3,0,85,73,16,14,5,3,104,64,0,14,0,0,76,44,7,10,3,0,60,35,14,18,3,0,69,44,10,16,3,0,70,43,4,10,0,3,59,20,4,9,4,0,36,11,0,3,0,0,11,5,0,0,0,0,6,773,56,116,29,11,979,52,3,7,0,0,56,32,3,4,0,4,49,1902,194,238,40,20,2390
506051140,0,148,109,32,18,0,0,164,118,30,27,3,0,181,127,39,28,6,3,206,108,31,25,3,4,170,82,26,20,3,0,135,29,10,10,4,0,52,12,8,7,0,0,25,5,3,3,0,0,8,1075,226,175,29,11,1513,256,3,0,0,0,260,181,4,6,0,0,193,92,0,12,0,0,108,82,0,17,4,0,112,123,6,19,8,0,151,97,16,29,7,0,137,115,10,30,4,5,164,85,8,27,4,0,133,100,14,29,4,0,156,90,23,36,4,0,152,41,13,22,3,0,83,20,8,17,7,0,63,9,7,7,6,3,29,1295,121,257,57,7,1736,116,7,15,0,0,142,31,4,0,3,0,40,2512,363,453,87,19,3434
506051141,0,122,92,30,12,0,0,135,128,28,32,4,0,192,117,32,24,5,0,174,105,33,24,7,0,166,86,18,20,3,0,125,29,15,13,6,0,57,3,4,6,0,0,12,3,4,3,3,0,15,941,184,165,31,7,1330,108,0,8,4,0,117,82,0,6,3,0,90,51,0,9,0,0,59,48,4,16,0,0,69,64,7,12,4,0,87,71,13,15,4,0,99,83,9,17,0,0,110,97,15,16,3,0,140,78,13,23,7,0,118,71,18,19,0,0,112,48,11,21,9,0,92,16,7,16,7,0,44,9,3,3,4,0,27,834,96,178,45,0,1156,85,8,4,5,0,108,37,3,7,5,6,46,1900,298,350,90,13,2642
506061142,0,188,107,16,20,0,0,148,105,20,16,4,0,148,84,15,29,4,0,137,58,12,18,0,5,88,40,13,10,0,0,71,8,4,3,0,0,22,0,4,0,6,0,3,0,0,0,0,0,0,1041,148,199,16,7,1419,367,0,4,0,0,371,163,0,3,3,0,170,117,8,25,3,3,149,124,8,31,4,3,172,123,6,38,7,0,176,98,8,15,0,0,122,68,5,16,0,0,93,87,8,12,4,0,108,64,11,29,4,0,109,58,6,19,3,0,85,21,4,12,0,0,38,12,6,5,4,0,21,4,0,0,5,0,10,1296,73,205,37,10,1625,106,5,8,4,0,115,48,7,11,3,4,71,2495,223,420,60,19,3230
506061143,0,139,112,17,5,3,0,140,91,25,24,0,0,139,97,28,23,9,0,160,95,26,23,0,0,148,56,11,6,5,0,76,19,6,13,5,0,39,3,0,3,3,0,13,4,0,0,0,0,6,1015,154,131,32,5,1344,53,0,0,0,0,53,63,0,11,0,0,74,22,0,3,0,0,37,40,8,7,3,0,57,53,3,10,4,0,69,34,7,4,7,0,58,26,3,14,8,0,57,31,8,8,7,0,55,29,7,11,0,4,58,30,9,7,6,0,47,10,6,14,3,0,39,12,4,7,5,0,20,0,0,5,5,0,8,411,62,101,46,4,630,65,8,11,0,0,85,24,0,3,4,7,37,1513,226,248,83,16,2089
506061144,0,47,40,7,7,0,0,64,49,5,13,6,0,65,47,11,10,0,0,70,58,9,11,0,0,81,51,11,11,0,0,80,15,8,8,0,0,30,4,4,4,0,0,16,0,4,0,0,0,7,411,62,96,24,5,596,28,0,3,0,0,37,35,0,4,0,0,38,18,0,0,6,0,27,21,0,3,4,0,27,10,0,4,5,0,23,25,0,6,0,0,38,18,3,3,5,0,31,21,0,16,3,0,40,28,3,9,0,0,36,21,0,3,4,0,32,11,4,3,0,0,18,6,0,4,8,0,12,0,0,5,7,0,23,246,23,74,38,0,385,48,7,4,4,4,64,17,5,3,0,0,30,722,99,181,70,8,1080
506071145,0,191,126,35,16,3,0,183,136,39,13,0,0,192,133,34,27,3,0,197,109,28,20,0,0,165,76,14,12,0,0,111,30,12,9,0,0,46,7,5,12,0,0,25,0,0,0,0,0,5,1303,224,176,15,7,1719,137,0,0,0,0,142,236,0,5,3,0,245,127,5,10,0,0,139,138,10,11,0,0,155,129,4,16,3,0,157,88,15,22,0,0,131,91,10,20,0,0,121,99,11,16,0,0,127,92,7,23,0,0,120,65,12,14,0,0,97,49,11,12,0,0,82,23,9,4,4,0,38,12,5,4,5,0,19,1280,91,168,23,5,1575,107,5,9,0,3,118,32,3,0,4,0,44,2719,322,356,43,18,3460
506071146,0,137,85,21,7,0,0,113,97,19,9,0,0,117,92,19,17,0,0,121,101,23,11,0,0,133,73,19,8,4,0,101,26,10,5,0,0,36,4,0,0,0,0,6,0,6,0,0,0,3,905,152,83,9,3,1151,225,0,0,0,4,234,212,5,8,0,0,224,98,0,3,0,0,106,96,4,9,0,0,112,98,11,20,4,0,125,80,9,14,0,0,104,90,4,19,0,0,105,80,10,11,4,0,108,64,11,13,6,0,92,59,14,18,3,0,97,34,14,13,4,0,70,25,4,9,3,0,41,0,3,3,0,0,12,1166,82,137,35,9,1423,86,3,6,0,0,93,37,5,0,4,3,47,2189,239,225,46,14,2713
506071147,6,605,462,63,19,0,0,542,462,84,36,5,0,583,453,81,27,5,0,563,356,65,28,0,0,455,246,59,25,3,0,341,101,22,11,0,0,134,18,12,13,5,0,45,6,5,0,0,0,13,3834,512,211,21,15,4591,298,0,8,0,0,302,378,0,5,0,0,389,229,6,9,3,0,252,238,4,19,0,0,266,261,10,19,3,0,290,268,24,30,0,0,326,229,15,21,3,0,270,224,25,27,0,0,280,175,17,40,0,0,230,172,32,43,10,0,251,113,23,42,14,0,189,47,35,30,6,0,112,20,6,11,11,0,57,2647,209,296,60,12,3221,302,14,18,3,0,331,79,12,7,0,13,103,6862,741,525,88,36,8248
507011148,0,139,111,22,28,6,0,164,111,16,25,3,0,160,83,19,19,4,0,121,67,14,22,4,0,103,29,12,13,3,0,51,13,0,7,0,0,27,0,0,3,4,0,6,0,0,0,0,0,5,869,138,170,20,6,1207,132,0,0,0,0,133,124,0,11,0,0,135,89,0,9,0,0,104,97,6,19,0,0,122,115,13,44,4,0,179,102,9,23,12,0,148,89,6,24,0,0,120,72,11,23,3,0,113,53,7,19,4,0,84,33,6,18,4,0,62,27,0,6,5,0,42,5,0,6,0,0,7,3,0,0,0,0,6,940,62,207,48,0,1251,74,3,10,0,0,81,29,5,3,0,3,45,1918,200,390,72,3,2580
507011150,10,1042,828,104,28,3,3,960,810,105,28,0,0,950,756,87,40,5,4,894,634,110,39,5,5,787,444,81,28,4,0,567,126,29,8,0,0,162,22,14,7,0,0,35,8,4,5,0,0,22,7109,675,234,30,25,8069,177,0,0,0,0,179,280,0,3,5,0,289,183,0,10,0,4,192,170,7,11,9,0,199,201,8,15,0,0,224,176,14,12,0,0,200,169,15,9,3,0,199,118,19,17,7,0,162,124,14,18,10,3,169,111,10,11,9,0,136,79,10,9,6,0,104,22,10,9,0,0,38,8,0,0,6,0,19,1807,112,126,53,13,2112,267,9,6,3,5,286,131,3,12,0,13,159,9319,793,379,91,54,10631
507011151,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,0,0,18
507011152,0,81,48,12,3,0,0,71,52,8,15,0,0,73,50,15,3,0,0,77,29,24,8,0,5,66,32,5,4,0,0,47,10,5,0,0,0,12,5,3,5,0,0,9,0,0,0,0,0,0,454,94,60,9,4,620,46,0,0,0,0,46,39,0,0,0,0,36,21,0,4,0,0,28,28,3,13,0,0,43,33,3,7,0,0,44,31,0,11,5,0,47,24,4,10,0,0,38,26,6,9,0,0,41,25,10,20,4,0,63,17,4,9,4,0,37,6,4,6,8,0,26,3,8,3,3,0,16,0,0,5,0,0,5,306,46,94,32,0,482,40,3,3,3,0,50,8,0,5,0,0,13,807,143,166,44,8,1170
507011153,0,36,21,3,14,4,0,35,18,5,11,3,0,35,20,4,8,0,0,36,19,6,5,0,0,36,7,4,3,5,0,20,3,6,0,0,0,6,4,0,3,0,0,8,0,0,0,0,0,0,187,44,72,9,0,312,46,0,0,0,0,46,42,0,5,0,0,49,18,0,0,0,0,20,24,5,5,0,0,37,29,3,11,0,0,47,27,3,10,8,0,38,22,0,11,0,3,37,22,0,8,0,0,41,15,0,10,0,0,35,29,5,3,8,0,42,11,5,6,0,0,16,3,3,3,0,0,12,4,5,0,3,0,11,287,42,80,15,8,439,23,0,6,3,0,33,7,0,3,0,0,12,508,88,158,30,8,793
