POW_SA2_CODE_2021,OM_IEs_45_49_HW_0,OM_IEs_45_49_HW_1_19,OM_IEs_45_49_HW_20_29,OM_IEs_45_49_HW_30_34,OM_IEs_45_49_HW_35_39,OM_IEs_45_49_HW_40_44,OM_IEs_45_49_HW_45_49,OM_IEs_45_49_HW_50mor,OM_IEs_45_49_HW_NS,OM_IEs_45_49_Tot,OM_IEs_50_54_HW_0,OM_IEs_50_54_HW_1_19,OM_IEs_50_54_HW_20_29,OM_IEs_50_54_HW_30_34,OM_IEs_50_54_HW_35_39,OM_IEs_50_54_HW_40_44,OM_IEs_50_54_HW_45_49,OM_IEs_50_54_HW_50mor,OM_IEs_50_54_HW_NS,OM_IEs_50_54_Tot,OM_IEs_55_59_HW_0,OM_IEs_55_59_HW_1_19,OM_IEs_55_59_HW_20_29,OM_IEs_55_59_HW_30_34,OM_IEs_55_59_HW_35_39,OM_IEs_55_59_HW_40_44,OM_IEs_55_59_HW_45_49,OM_IEs_55_59_HW_50mor,OM_IEs_55_59_HW_NS,OM_IEs_55_59_Tot,OM_IEs_60_64_HW_0,OM_IEs_60_64_HW_1_19,OM_IEs_60_64_HW_20_29,OM_IEs_60_64_HW_30_34,OM_IEs_60_64_HW_35_39,OM_IEs_60_64_HW_40_44,OM_IEs_60_64_HW_45_49,OM_IEs_60_64_HW_50mor,OM_IEs_60_64_HW_NS,OM_IEs_60_64_Tot,OM_IEs_65_69_HW_0,OM_IEs_65_69_HW_1_19,OM_IEs_65_69_HW_20_29,OM_IEs_65_69_HW_30_34,OM_IEs_65_69_HW_35_39,OM_IEs_65_69_HW_40_44,OM_IEs_65_69_HW_45_49,OM_IEs_65_69_HW_50mor,OM_IEs_65_69_HW_NS,OM_IEs_65_69_Tot,OM_IEs_70_74_HW_0,OM_IEs_70_74_HW_1_19,OM_IEs_70_74_HW_20_29,OM_IEs_70_74_HW_30_34,OM_IEs_70_74_HW_35_39,OM_IEs_70_74_HW_40_44,OM_IEs_70_74_HW_45_49,OM_IEs_70_74_HW_50mor,OM_IEs_70_74_HW_NS,OM_IEs_70_74_Tot,OM_IEs_75ov_HW_0,OM_IEs_75ov_HW_1_19,OM_IEs_75ov_HW_20_29,OM_IEs_75ov_HW_30_34,OM_IEs_75ov_HW_35_39,OM_IEs_75ov_HW_40_44,OM_IEs_75ov_HW_45_49,OM_IEs_75ov_HW_50mor,OM_IEs_75ov_HW_NS,OM_IEs_75ov_Tot,OM_IEs_Tot_HW_0,OM_IEs_Tot_HW_1_19,OM_IEs_Tot_HW_20_29,OM_IEs_Tot_HW_30_34,OM_IEs_Tot_HW_35_39,OM_IEs_Tot_HW_40_44,OM_IEs_Tot_HW_45_49,OM_IEs_Tot_HW_50mor,OM_IEs_Tot_HW_NS,OM_IEs_Tot_Tot,OM_UIE_15_19_HW_0,OM_UIE_15_19_HW_1_19,OM_UIE_15_19_HW_20_29,OM_UIE_15_19_HW_30_34,OM_UIE_15_19_HW_35_39,OM_UIE_15_19_HW_40_44,OM_UIE_15_19_HW_45_49,OM_UIE_15_19_HW_50mor,OM_UIE_15_19_HW_NS,OM_UIE_15_19_Tot,OM_UIE_20_24_HW_0,OM_UIE_20_24_HW_1_19,OM_UIE_20_24_HW_20_29,OM_UIE_20_24_HW_30_34,OM_UIE_20_24_HW_35_39,OM_UIE_20_24_HW_40_44,OM_UIE_20_24_HW_45_49,OM_UIE_20_24_HW_50mor,OM_UIE_20_24_HW_NS,OM_UIE_20_24_Tot,OM_UIE_25_29_HW_0,OM_UIE_25_29_HW_1_19,OM_UIE_25_29_HW_20_29,OM_UIE_25_29_HW_30_34,OM_UIE_25_29_HW_35_39,OM_UIE_25_29_HW_40_44,OM_UIE_25_29_HW_45_49,OM_UIE_25_29_HW_50mor,OM_UIE_25_29_HW_NS,OM_UIE_25_29_Tot,OM_UIE_30_34_HW_0,OM_UIE_30_34_HW_1_19,OM_UIE_30_34_HW_20_29,OM_UIE_30_34_HW_30_34,OM_UIE_30_34_HW_35_39,OM_UIE_30_34_HW_40_44,OM_UIE_30_34_HW_45_49,OM_UIE_30_34_HW_50mor,OM_UIE_30_34_HW_NS,OM_UIE_30_34_Tot,OM_UIE_35_39_HW_0,OM_UIE_35_39_HW_1_19,OM_UIE_35_39_HW_20_29,OM_UIE_35_39_HW_30_34,OM_UIE_35_39_HW_35_39,OM_UIE_35_39_HW_40_44,OM_UIE_35_39_HW_45_49,OM_UIE_35_39_HW_50mor,OM_UIE_35_39_HW_NS,OM_UIE_35_39_Tot,OM_UIE_40_44_HW_0,OM_UIE_40_44_HW_1_19,OM_UIE_40_44_HW_20_29,OM_UIE_40_44_HW_30_34,OM_UIE_40_44_HW_35_39,OM_UIE_40_44_HW_40_44,OM_UIE_40_44_HW_45_49,OM_UIE_40_44_HW_50mor,OM_UIE_40_44_HW_NS,OM_UIE_40_44_Tot,OM_UIE_45_49_HW_0,OM_UIE_45_49_HW_1_19,OM_UIE_45_49_HW_20_29,OM_UIE_45_49_HW_30_34,OM_UIE_45_49_HW_35_39,OM_UIE_45_49_HW_40_44,OM_UIE_45_49_HW_45_49,OM_UIE_45_49_HW_50mor,OM_UIE_45_49_HW_NS,OM_UIE_45_49_Tot,OM_UIE_50_54_HW_0,OM_UIE_50_54_HW_1_19,OM_UIE_50_54_HW_20_29,OM_UIE_50_54_HW_30_34,OM_UIE_50_54_HW_35_39,OM_UIE_50_54_HW_40_44,OM_UIE_50_54_HW_45_49,OM_UIE_50_54_HW_50mor,OM_UIE_50_54_HW_NS,OM_UIE_50_54_Tot,OM_UIE_55_59_HW_0,OM_UIE_55_59_HW_1_19,OM_UIE_55_59_HW_20_29,OM_UIE_55_59_HW_30_34,OM_UIE_55_59_HW_35_39,OM_UIE_55_59_HW_40_44,OM_UIE_55_59_HW_45_49,OM_UIE_55_59_HW_50mor,OM_UIE_55_59_HW_NS,OM_UIE_55_59_Tot,OM_UIE_60_64_HW_0,OM_UIE_60_64_HW_1_19,OM_UIE_60_64_HW_20_29,OM_UIE_60_64_HW_30_34,OM_UIE_60_64_HW_35_39,OM_UIE_60_64_HW_40_44,OM_UIE_60_64_HW_45_49,OM_UIE_60_64_HW_50mor,OM_UIE_60_64_HW_NS,OM_UIE_60_64_Tot,OM_UIE_65_69_HW_0,OM_UIE_65_69_HW_1_19,OM_UIE_65_69_HW_20_29,OM_UIE_65_69_HW_30_34,OM_UIE_65_69_HW_35_39,OM_UIE_65_69_HW_40_44,OM_UIE_65_69_HW_45_49,OM_UIE_65_69_HW_50mor,OM_UIE_65_69_HW_NS,OM_UIE_65_69_Tot,OM_UIE_70_74_HW_0,OM_UIE_70_74_HW_1_19,OM_UIE_70_74_HW_20_29,OM_UIE_70_74_HW_30_34,OM_UIE_70_74_HW_35_39,OM_UIE_70_74_HW_40_44,OM_UIE_70_74_HW_45_49,OM_UIE_70_74_HW_50mor,OM_UIE_70_74_HW_NS,OM_UIE_70_74_Tot
505031107,0,0,0,0,3,3,3,9,0,18,0,0,0,0,3,7,6,11,0,27,0,3,6,4,10,5,0,3,0,20,0,0,0,0,0,8,0,0,0,14,0,0,0,0,0,0,0,0,0,13,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,19,22,14,28,26,6,42,3,162,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,10,0,5,0,4,0,0,0,6,0,13,0,11,9,3,3,8,0,0,0,25,0,18,3,6,7,3,3,3,0,48,0,11,12,6,0,9,0,4,0,42,0,6,10,3,3,0,0,8,0,42,0,14,13,8,6,6,6,6,0,51,0,3,0,3,3,5,0,5,0,21,0,11,0,4,7,0,0,6,0,29,0,4,6,0,0,0,0,3,0,14,0,0,3,0,0,0,0,0,0,0
505031255,0,0,0,6,0,3,0,4,0,13,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,3,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,10,10,12,30,3,28,0,110,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,0,7,3,4,4,3,0,8,0,35,0,12,3,5,8,10,4,4,0,51,0,9,7,4,0,14,0,3,0,40,0,13,6,3,8,0,5,4,0,30,0,9,4,3,4,3,0,4,0,29,0,6,4,3,3,3,0,6,0,25,0,3,3,4,8,5,0,3,0,16,0,5,4,0,0,4,0,0,0,15,0,8,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7
505031256,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,5,6,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,8,4,8,8,9,3,18,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,5,0,15,0,0,0,0,0,0,0,0,0,10,0,0,7,0,0,0,0,4,0,18,0,0,3,0,0,5,0,0,0,9,0,0,0,0,0,0,0,3,0,12,0,5,0,0,0,0,0,0,0,3
505031257,0,0,3,0,0,0,0,0,0,7,0,0,3,0,3,0,0,0,0,7,0,0,0,4,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,5,0,11,3,4,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,0,0,4,0,7,0,0,0,0,0,3,0,9,0,3,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,6,0,5,0,7,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
505031258,0,0,5,0,0,4,5,6,0,15,0,4,4,3,5,4,0,8,0,23,0,0,0,4,3,7,0,7,0,15,3,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,15,10,19,22,8,31,3,117,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,10,0,3,7,0,6,5,0,0,0,22,0,6,3,4,0,6,4,4,0,34,0,9,8,0,0,4,4,4,0,41,0,6,10,0,0,0,0,6,0,26,0,3,4,0,0,0,6,4,0,22,0,0,7,4,10,0,0,4,0,24,4,3,5,0,0,5,0,0,0,28,0,4,5,0,0,4,0,0,0,14,0,9,3,0,0,3,0,0,0,14,0,4,0,0,0,0,0,0,0,5
505031303,0,3,0,4,0,13,0,17,0,38,0,10,9,0,3,8,0,11,0,42,0,5,0,0,4,13,0,18,0,43,0,8,0,0,3,4,4,10,0,28,0,4,3,0,0,5,0,4,0,23,0,3,0,0,0,3,0,5,0,8,0,0,0,0,0,0,0,0,0,5,9,36,29,24,21,72,16,113,3,318,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,7,0,5,5,4,0,5,0,4,0,17,5,10,0,5,3,8,5,9,0,42,0,8,7,3,4,12,0,7,0,38,0,3,9,4,5,3,5,7,0,34,0,0,6,3,0,11,3,10,0,37,0,10,10,4,4,9,3,3,0,45,0,3,9,5,0,4,0,8,0,35,0,11,6,6,0,5,0,9,0,47,0,13,4,4,0,5,0,3,0,26,0,0,0,0,0,3,0,6,0,9
505031304,0,0,5,0,3,4,0,0,3,14,0,0,0,0,3,8,0,4,0,11,3,0,0,0,0,0,0,5,0,8,0,0,3,0,0,3,3,4,0,17,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,18,23,8,21,33,16,24,5,147,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,16,3,9,7,5,8,5,0,0,0,37,0,11,10,0,3,11,0,0,0,45,0,10,12,3,5,6,0,0,0,42,0,5,3,7,0,4,0,0,0,28,0,7,7,0,3,5,0,3,0,25,0,6,9,5,0,5,0,3,0,32,0,0,0,3,0,0,0,8,0,11,0,4,6,0,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3
505031305,0,16,18,5,32,67,28,123,5,299,4,12,22,24,36,69,30,139,0,335,9,9,19,16,29,59,32,112,3,278,7,13,19,4,21,36,13,74,0,190,0,20,27,6,11,16,5,23,0,115,4,4,9,0,5,9,3,9,0,48,0,7,0,4,4,5,0,6,0,29,28,123,174,92,200,436,171,765,17,2002,0,0,3,0,0,0,0,0,0,9,0,6,7,0,7,4,0,3,0,34,0,10,7,0,8,7,8,14,0,61,3,12,7,9,7,24,12,32,3,112,4,12,13,14,8,30,3,35,0,129,0,16,17,10,7,35,12,37,0,136,0,17,17,10,13,26,6,40,3,134,3,14,19,9,18,41,13,35,0,153,4,7,13,11,18,21,8,39,0,135,4,12,9,11,11,17,7,30,5,122,4,16,8,9,12,9,5,8,0,68,0,9,0,5,0,5,0,3,0,24
505031306,0,0,0,4,5,8,0,3,0,21,0,5,10,7,7,4,0,9,0,46,0,4,3,3,0,4,0,6,0,21,0,3,7,5,3,10,0,5,0,21,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,5,21,26,29,38,59,11,68,7,256,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,5,0,0,0,11,0,7,4,4,0,8,0,0,0,21,0,9,7,6,0,13,0,3,0,34,7,12,8,9,4,11,5,3,3,54,0,10,5,6,5,9,0,10,0,39,0,9,3,3,4,6,0,10,0,35,0,4,7,4,8,7,5,6,0,46,0,5,3,3,5,4,6,4,0,34,0,4,7,10,0,6,0,0,0,37,0,9,4,6,6,4,0,0,0,17,0,4,3,0,0,0,0,0,0,11
506011110,0,6,0,4,4,6,6,9,0,38,0,5,3,4,4,0,5,9,0,36,0,6,3,0,7,7,0,10,0,34,0,0,0,0,0,0,4,6,0,23,0,4,0,0,0,0,0,0,0,14,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,7,26,33,24,27,42,19,72,3,261,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,11,3,12,8,3,0,5,0,4,0,35,0,8,3,10,0,7,6,11,0,47,0,13,11,3,6,3,3,8,0,45,0,9,4,9,3,7,0,10,3,39,0,14,3,0,9,10,0,6,0,43,0,7,7,0,5,5,4,9,0,40,0,13,3,5,3,3,0,8,0,44,0,8,8,0,4,6,0,4,0,36,0,3,0,0,0,0,0,5,0,15,0,3,0,0,0,3,0,0,0,3
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,5,10,0,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,8,0,5,0,8,0,3,0,5,0,15,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,4,0,3,0,0,3,0,0,0,0,9,0,6,5,4,0,7,0,0,0,15,0,0,0,0,3,0,0,6,0,9,0,0,5,4,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3
506011114,0,4,0,5,5,9,0,14,0,46,0,3,4,0,7,11,6,15,0,45,0,0,3,5,0,4,0,12,0,29,0,0,3,8,0,5,6,3,0,31,0,0,6,0,0,0,0,0,0,13,0,4,0,0,0,5,0,0,0,14,0,0,0,0,0,0,0,0,0,3,8,20,28,28,28,56,22,79,0,270,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,10,0,6,0,3,0,3,0,0,0,15,0,0,0,4,5,4,3,12,0,25,0,10,0,0,3,3,0,10,0,34,0,8,8,4,6,11,0,16,0,47,0,3,3,3,8,6,0,7,0,34,0,7,0,0,7,11,4,8,0,27,0,6,6,5,6,6,0,5,0,45,5,9,0,3,4,3,0,4,0,31,4,7,3,0,4,0,0,10,0,29,0,4,0,0,0,0,0,0,0,9
506011115,0,0,0,0,9,0,0,3,0,17,0,4,3,0,0,4,0,6,0,19,0,4,0,0,0,9,0,4,0,18,0,0,3,0,0,0,0,0,0,8,0,11,6,3,0,4,0,4,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,25,13,11,10,22,8,23,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,4,0,3,0,0,0,3,3,0,0,16,0,5,3,0,0,0,0,3,0,12,0,3,3,6,0,0,0,4,0,18,0,10,0,0,0,8,0,3,0,24,0,5,8,7,5,4,0,4,0,30,0,3,5,6,0,4,0,4,0,23,0,3,3,0,0,3,0,3,0,16,0,4,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,7,0,10
506011116,0,0,6,3,0,9,4,6,0,27,0,0,0,0,3,3,0,6,0,8,0,6,0,0,0,5,0,8,0,20,0,3,0,0,0,4,0,4,0,14,5,6,3,0,3,3,0,3,0,17,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,5,13,22,13,6,33,8,41,0,136,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,3,0,0,0,3,0,0,0,7,0,7,5,0,0,4,0,3,0,20,0,6,3,0,0,5,0,9,0,16,0,3,4,0,0,4,0,3,0,19,0,7,5,4,0,8,0,0,0,29,0,6,5,3,8,4,4,4,0,37,0,10,0,0,0,4,0,8,0,30,3,6,4,7,0,0,0,7,0,29,0,3,3,0,0,0,0,0,0,22,0,7,8,3,0,0,0,0,0,16
506011117,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,8,0,9,0,14,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,3,0,0,12,0,0,0,3,0,0,0,4,0,11,0,0,0,0,4,9,0,0,0,17,0,4,5,0,0,5,3,0,0,20,0,3,3,4,4,0,0,3,0,15,0,6,5,4,0,0,0,4,0,22,0,3,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3
506011307,0,0,4,0,0,3,0,5,0,12,0,0,0,3,0,6,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,15,17,17,36,11,23,0,129,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,12,0,3,3,0,6,7,0,0,0,19,0,10,5,4,0,3,0,4,0,30,4,5,7,8,0,6,0,0,0,30,0,5,4,0,4,9,0,3,4,24,0,4,8,0,4,0,0,5,0,20,0,4,7,5,5,3,0,4,0,21,0,0,0,0,0,5,0,4,0,6,0,6,0,0,3,0,0,0,0,14,0,0,0,0,3,0,0,0,0,4,0,6,0,0,0,0,0,0,0,3
506011308,0,0,0,7,8,15,5,11,0,52,0,6,4,3,5,6,3,10,0,40,0,3,3,0,5,8,6,12,0,38,0,5,6,0,0,3,0,6,0,22,0,8,4,0,4,0,0,4,0,18,0,0,0,0,6,0,0,5,0,7,0,0,0,0,0,0,0,0,0,3,8,25,36,23,47,92,20,126,4,370,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,0,12,0,6,8,4,0,3,0,7,0,29,0,10,13,10,8,7,0,8,0,52,3,5,16,5,6,6,4,11,3,58,0,5,8,9,3,12,0,7,0,45,0,8,3,5,5,6,0,7,0,36,0,8,6,5,4,7,3,3,0,31,0,0,8,3,0,11,3,7,0,38,0,0,5,0,0,8,0,0,0,12,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,3
506021118,0,4,3,4,6,21,6,28,0,76,0,3,0,9,9,18,11,34,0,83,4,7,13,4,11,15,0,41,0,98,0,10,13,3,9,21,4,13,0,83,0,3,9,0,0,11,3,19,0,44,0,0,0,0,6,3,0,0,0,8,0,0,6,0,0,5,0,0,0,12,14,46,58,40,76,158,40,228,8,671,0,0,0,0,0,0,0,0,0,0,0,6,4,0,3,4,0,3,0,21,0,3,3,6,7,10,0,9,0,39,0,7,4,4,9,13,3,7,0,61,0,8,10,4,7,19,8,11,0,59,0,6,6,0,5,7,5,11,0,48,0,10,5,3,12,10,5,9,6,56,0,7,7,4,5,8,4,8,0,51,0,6,5,4,9,13,0,13,0,49,0,13,9,3,3,12,3,10,0,54,0,12,0,0,0,12,3,0,0,34,0,5,9,0,4,6,0,10,0,27
506021119,0,8,3,0,5,19,8,11,0,61,0,4,3,0,8,21,0,22,0,62,0,0,9,7,9,10,6,22,0,66,0,5,8,0,7,9,0,9,0,46,0,0,8,0,4,0,6,10,0,29,0,0,8,3,0,0,3,3,0,19,0,0,0,0,0,0,0,5,0,10,8,38,62,28,77,107,35,176,5,536,0,4,0,0,0,0,0,0,0,7,0,4,0,0,5,3,0,0,0,18,0,6,9,3,3,9,0,7,0,38,3,11,9,3,4,11,4,4,0,54,0,20,12,4,10,9,0,5,0,61,0,13,12,7,5,16,0,12,0,65,0,17,4,0,0,11,6,15,3,50,0,7,11,12,4,7,6,14,0,67,0,7,3,11,11,12,4,8,0,62,0,12,3,7,10,3,5,5,0,51,0,15,9,4,5,7,4,3,0,40,0,8,4,0,0,6,0,0,0,18
506021120,0,6,3,0,5,4,5,15,0,34,0,0,5,0,0,3,0,17,4,33,0,6,0,3,3,6,5,26,0,51,0,0,0,0,4,9,4,10,5,35,0,0,0,0,0,4,0,3,0,12,0,0,5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,8,4,19,17,15,12,61,24,108,13,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,4,0,0,0,9,0,3,3,0,0,9,7,0,0,31,0,0,0,4,5,5,4,13,0,30,0,0,0,0,0,5,0,6,0,17,0,4,0,5,0,7,0,0,6,23,0,3,0,0,4,5,7,9,0,25,0,0,0,0,4,7,6,8,0,21,0,0,3,0,3,0,5,9,0,15,0,0,3,0,0,0,6,0,0,15,0,3,0,0,0,4,0,0,0,8
506021121,0,0,0,0,4,0,4,10,0,23,4,6,4,0,0,5,5,11,4,31,4,0,4,0,0,7,0,9,0,26,0,0,6,0,0,8,0,8,0,22,0,0,0,0,0,4,0,7,0,9,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,8,10,17,11,22,48,25,79,12,239,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,3,0,11,0,3,0,0,0,5,0,0,0,20,0,6,4,5,0,3,0,8,0,21,0,0,0,5,4,10,0,3,0,20,0,0,5,0,0,5,0,8,4,16,0,3,0,3,0,4,0,3,0,23,0,3,0,5,4,5,0,0,0,21,0,0,5,3,0,3,0,0,0,9,0,0,3,0,4,3,3,4,0,20,0,0,0,0,0,4,0,4,0,9,0,0,0,0,0,0,0,0,0,0
506021123,0,4,3,5,10,19,10,29,0,86,0,8,7,6,8,23,10,35,0,93,0,9,12,8,10,15,15,22,0,79,0,3,3,5,5,17,5,17,0,56,0,6,8,3,3,4,0,7,0,36,0,0,6,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,9,53,55,41,62,168,52,186,9,634,0,4,0,0,0,0,0,0,0,4,0,9,7,5,0,3,3,0,4,25,0,9,10,5,0,11,4,12,0,56,0,7,9,7,6,7,3,8,0,47,0,6,15,8,5,16,4,7,0,59,0,12,7,4,14,7,8,8,0,62,0,14,0,3,10,12,9,14,4,68,0,8,6,9,12,10,4,8,0,57,0,7,10,4,3,8,4,17,0,55,3,14,15,0,8,3,0,10,4,70,0,15,6,3,3,7,0,4,0,47,0,11,3,0,0,4,0,0,0,26
506021309,0,5,0,3,0,0,0,6,0,22,0,0,3,0,0,4,0,6,0,22,0,0,0,4,0,0,5,5,0,16,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,9,14,12,25,46,14,40,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,9,0,7,0,6,3,3,3,4,0,23,0,8,10,5,6,0,0,5,0,24,0,4,3,4,0,3,0,4,0,20,0,4,0,4,7,7,0,0,0,21,0,4,0,0,5,0,0,7,0,16,0,7,7,0,4,3,0,3,0,20,0,0,3,0,0,3,0,3,0,12,0,7,3,4,0,3,0,0,0,13,0,9,0,0,0,0,0,0,0,8
506021310,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,7,7,5,10,20,3,14,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,3,0,13,0,0,3,0,0,0,0,3,0,11,0,5,3,0,0,3,0,0,0,15,0,4,0,0,0,7,0,0,0,12,0,0,8,0,0,0,0,0,0,14,0,0,0,3,0,6,0,4,0,11,0,8,0,0,0,6,0,3,0,13,0,6,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021311,5,0,4,0,0,8,0,20,0,32,0,0,4,0,6,12,10,4,0,27,0,5,0,0,6,6,0,12,0,33,0,0,5,0,0,4,0,9,0,17,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,7,19,13,17,24,65,16,76,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,10,0,4,3,0,0,7,0,0,0,21,0,5,3,5,0,3,3,3,0,23,0,3,0,0,0,0,0,0,0,19,0,4,3,3,0,7,0,8,0,28,0,5,6,0,0,7,0,5,0,25,0,0,4,5,0,6,0,6,0,27,0,8,4,3,0,3,0,3,0,17,0,3,0,0,5,0,0,4,0,15,0,3,8,0,0,0,0,7,0,14,0,5,0,0,0,0,0,0,0,7
