POW_SA2_CODE_2021,NS_2000_2999_Mng,NS_2000_2999_Pro,NS_2000_2999_TecTW,NS_2000_2999_CoPSW,NS_2000_2999_ClAW,NS_2000_2999_SWks,NS_2000_2999_MaOpDv,NS_2000_2999_Lab,NS_2000_2999_IDNS,NS_2000_2999_Tot,NS_3000_3499_Mng,NS_3000_3499_Pro,NS_3000_3499_TecTW,NS_3000_3499_CoPSW,NS_3000_3499_ClAW,NS_3000_3499_SWks,NS_3000_3499_MaOpDv,NS_3000_3499_Lab,NS_3000_3499_IDNS,NS_3000_3499_Tot,NS_3500mo_Mng,NS_3500mo_Pro,NS_3500mo_TecTW,NS_3500mo_CoPSW,NS_3500mo_ClAW,NS_3500mo_SWks,NS_3500mo_MaOpDv,NS_3500mo_Lab,NS_3500mo_IDNS,NS_3500mo_Tot,NS_PINS_Mng,NS_PINS_Pro,NS_PINS_TecTW,NS_PINS_CoPSW,NS_PINS_ClAW,NS_PINS_SWks,NS_PINS_MaOpDv,NS_PINS_Lab,NS_PINS_IDNS,NS_PINS_Tot,NS_Tot_Mng,NS_Tot_Pro,NS_Tot_TecTW,NS_Tot_CoPSW,NS_Tot_ClAW,NS_Tot_SWks,NS_Tot_MaOpDv,NS_Tot_Lab,NS_Tot_IDNS,NS_Tot_Tot,Tot_NNI_Mng,Tot_NNI_Pro,Tot_NNI_TecTW,Tot_NNI_CoPSW,Tot_NNI_ClAW,Tot_NNI_SWks,Tot_NNI_MaOpDv,Tot_NNI_Lab,Tot_NNI_IDNS,Tot_NNI_Tot,Tot_1_149_Mng,Tot_1_149_Pro,Tot_1_149_TecTW,Tot_1_149_CoPSW,Tot_1_149_ClAW,Tot_1_149_SWks,Tot_1_149_MaOpDv,Tot_1_149_Lab,Tot_1_149_IDNS,Tot_1_149_Tot,Tot_150_299_Mng,Tot_150_299_Pro,Tot_150_299_TecTW,Tot_150_299_CoPSW,Tot_150_299_ClAW,Tot_150_299_SWks,Tot_150_299_MaOpDv,Tot_150_299_Lab,Tot_150_299_IDNS,Tot_150_299_Tot,Tot_300_399_Mng,Tot_300_399_Pro,Tot_300_399_TecTW,Tot_300_399_CoPSW,Tot_300_399_ClAW,Tot_300_399_SWks,Tot_300_399_MaOpDv,Tot_300_399_Lab,Tot_300_399_IDNS,Tot_300_399_Tot,Tot_400_499_Mng,Tot_400_499_Pro,Tot_400_499_TecTW,Tot_400_499_CoPSW,Tot_400_499_ClAW,Tot_400_499_SWks,Tot_400_499_MaOpDv,Tot_400_499_Lab,Tot_400_499_IDNS,Tot_400_499_Tot,Tot_500_649_Mng,Tot_500_649_Pro,Tot_500_649_TecTW,Tot_500_649_CoPSW,Tot_500_649_ClAW,Tot_500_649_SWks,Tot_500_649_MaOpDv,Tot_500_649_Lab,Tot_500_649_IDNS,Tot_500_649_Tot,Tot_650_799_Mng,Tot_650_799_Pro,Tot_650_799_TecTW,Tot_650_799_CoPSW,Tot_650_799_ClAW,Tot_650_799_SWks,Tot_650_799_MaOpDv,Tot_650_799_Lab,Tot_650_799_IDNS,Tot_650_799_Tot,Tot_800_999_Mng,Tot_800_999_Pro,Tot_800_999_TecTW,Tot_800_999_CoPSW,Tot_800_999_ClAW,Tot_800_999_SWks,Tot_800_999_MaOpDv,Tot_800_999_Lab,Tot_800_999_IDNS,Tot_800_999_Tot,Tot_1000_1249_Mng,Tot_1000_1249_Pro,Tot_1000_1249_TecTW,Tot_1000_1249_CoPSW,Tot_1000_1249_ClAW,Tot_1000_1249_SWks,Tot_1000_1249_MaOpDv,Tot_1000_1249_Lab,Tot_1000_1249_IDNS,Tot_1000_1249_Tot,Tot_1250_1499_Mng,Tot_1250_1499_Pro,Tot_1250_1499_TecTW,Tot_1250_1499_CoPSW,Tot_1250_1499_ClAW,Tot_1250_1499_SWks,Tot_1250_1499_MaOpDv,Tot_1250_1499_Lab,Tot_1250_1499_IDNS,Tot_1250_1499_Tot,Tot_1500_1749_Mng,Tot_1500_1749_Pro,Tot_1500_1749_TecTW,Tot_1500_1749_CoPSW,Tot_1500_1749_ClAW,Tot_1500_1749_SWks,Tot_1500_1749_MaOpDv,Tot_1500_1749_Lab,Tot_1500_1749_IDNS,Tot_1500_1749_Tot,Tot_1750_1999_Mng,Tot_1750_1999_Pro,Tot_1750_1999_TecTW,Tot_1750_1999_CoPSW,Tot_1750_1999_ClAW,Tot_1750_1999_SWks,Tot_1750_1999_MaOpDv,Tot_1750_1999_Lab,Tot_1750_1999_IDNS,Tot_1750_1999_Tot,Tot_2000_2999_Mng,Tot_2000_2999_Pro,Tot_2000_2999_TecTW,Tot_2000_2999_CoPSW,Tot_2000_2999_ClAW,Tot_2000_2999_SWks,Tot_2000_2999_MaOpDv,Tot_2000_2999_Lab,Tot_2000_2999_IDNS,Tot_2000_2999_Tot,Tot_3000_3499_Mng,Tot_3000_3499_Pro,Tot_3000_3499_TecTW,Tot_3000_3499_CoPSW,Tot_3000_3499_ClAW,Tot_3000_3499_SWks,Tot_3000_3499_MaOpDv,Tot_3000_3499_Lab,Tot_3000_3499_IDNS,Tot_3000_3499_Tot,Tot_3500mo_Mng,Tot_3500mo_Pro,Tot_3500mo_TecTW,Tot_3500mo_CoPSW,Tot_3500mo_ClAW,Tot_3500mo_SWks,Tot_3500mo_MaOpDv,Tot_3500mo_Lab,Tot_3500mo_IDNS,Tot_3500mo_Tot
502011025,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,23,26,0,5,14,7,3,7,7,16,66,113,13,3,9,11,10,7,0,10,3,75,0,9,16,156,21,215,6,120,3,559,14,16,20,151,25,182,21,103,3,532,27,22,31,142,57,179,10,81,0,558,24,31,64,177,75,192,18,99,11,683,43,42,124,234,119,227,22,130,11,953,72,74,130,232,150,213,52,127,10,1065,145,125,129,255,216,168,57,116,9,1219,173,174,229,204,244,149,64,102,16,1355,116,183,132,102,144,60,65,46,9,849,106,184,106,114,83,46,66,28,10,740,93,147,49,56,41,26,46,16,4,485,123,203,60,88,38,38,33,11,8,601,35,32,10,10,9,9,0,0,0,103,61,63,13,7,9,38,3,0,0,197
502011026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,4,0,0,0,0,0,0,0,11,0,0,5,0,0,12,0,12,0,33,0,5,3,7,4,15,0,3,0,40,4,4,12,7,6,12,0,0,0,40,3,7,13,12,5,7,5,9,0,60,0,3,16,4,5,17,0,15,0,61,0,7,10,21,13,8,8,16,0,79,8,6,16,15,12,14,4,5,0,82,5,11,20,5,9,10,9,9,0,78,4,7,13,0,9,0,8,0,0,39,3,9,12,0,6,0,5,4,0,46,5,10,8,0,0,0,3,4,6,28,13,23,8,0,0,3,3,3,3,60,3,0,0,0,0,0,0,0,0,6,7,4,5,0,0,0,0,3,0,23
502011027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,0,0,8,0,0,0,0,0,22,40,3,3,0,5,5,3,0,0,0,22,0,4,4,40,6,94,13,57,0,229,7,11,11,49,8,67,8,58,0,224,0,4,7,34,5,37,13,33,3,150,10,13,14,32,17,39,3,38,0,171,9,23,40,90,12,51,9,65,4,297,13,35,40,133,31,33,5,41,3,333,24,48,34,137,27,32,9,37,4,348,41,57,73,85,31,17,19,33,0,354,34,68,42,50,29,15,8,15,6,258,23,95,35,16,8,8,10,11,3,195,17,83,6,11,8,4,7,4,0,141,46,144,21,6,8,0,6,3,3,239,12,10,7,0,0,0,0,0,0,36,20,8,4,0,0,0,0,0,0,35
502011028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,8,14,0,0,0,0,0,0,0,0,0,7,0,4,4,4,0,0,0,3,0,22,3,6,3,15,4,4,0,0,0,38,0,8,4,19,4,0,6,9,0,49,0,7,6,24,4,0,0,9,0,59,6,18,11,49,19,3,3,14,0,111,6,12,9,80,10,5,3,17,0,149,8,26,15,85,14,0,0,21,0,162,6,42,22,93,21,9,4,8,0,202,12,29,18,26,14,5,8,4,5,116,7,65,15,9,9,0,5,0,0,105,11,44,0,7,4,0,3,3,0,78,17,100,5,8,0,0,6,0,3,144,3,9,0,0,0,0,0,0,0,13,7,0,0,3,0,0,0,0,0,20
502011029,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,14,0,0,5,9,6,5,6,0,28,53,14,3,6,0,8,3,9,7,0,46,5,4,14,26,10,72,3,44,0,175,10,6,13,25,10,48,9,24,0,147,19,5,18,27,12,33,3,24,4,156,9,7,25,33,12,35,6,40,0,170,29,14,56,67,28,49,13,68,0,332,29,16,74,55,37,32,19,59,10,324,33,20,97,51,45,29,20,55,6,353,49,36,98,56,60,16,40,70,7,431,36,55,87,12,51,10,63,46,4,357,44,69,109,14,31,0,99,32,5,405,31,65,122,10,24,5,98,35,4,393,111,172,426,22,34,5,307,50,23,1133,44,50,92,0,8,7,28,3,6,235,79,46,34,0,9,0,6,7,6,191
503011030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,5,3,34,4,38,0,24,0,111,0,7,4,26,4,10,0,8,0,65,0,8,6,23,12,12,0,6,0,63,4,12,3,27,13,7,0,10,0,78,17,14,11,37,9,7,0,10,0,106,11,22,21,25,8,6,0,10,0,108,11,24,22,31,16,11,4,9,5,134,18,43,34,25,20,4,5,11,0,167,16,26,15,14,25,6,0,9,3,119,25,35,13,11,23,0,0,5,0,110,15,28,10,0,12,0,4,0,0,75,28,47,14,0,11,0,0,0,3,101,27,21,0,4,3,3,5,0,0,54,33,50,4,5,6,7,0,0,3,118
503011031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,13,0,3,0,7,3,0,6,5,35,57,9,7,0,5,4,6,0,4,4,32,4,20,6,93,5,104,7,33,3,287,6,36,14,118,22,134,5,40,3,391,11,24,17,75,25,118,10,32,3,322,18,35,31,81,34,112,3,35,0,353,26,78,45,103,67,129,11,56,4,512,38,67,42,119,63,110,10,62,5,516,79,104,76,105,68,138,17,58,4,640,120,166,85,95,108,92,18,34,5,723,91,172,76,54,91,49,15,29,6,573,66,190,48,28,54,30,3,7,3,429,50,157,30,18,27,12,0,5,5,312,122,347,30,28,31,24,6,4,5,585,46,76,4,3,4,3,0,0,3,146,104,153,8,9,16,38,4,0,12,330
503011032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,0,0,6,0,9,24,5,0,0,4,0,0,0,4,0,24,5,11,0,53,5,25,5,12,0,118,6,14,3,56,6,33,0,6,0,131,3,10,3,54,10,27,0,14,0,127,3,7,14,50,14,22,3,13,0,135,11,24,22,83,25,50,0,28,0,239,14,24,38,69,31,32,0,29,0,237,26,31,50,67,30,36,3,27,4,279,60,73,78,61,47,25,3,19,8,363,41,57,54,28,45,15,0,7,4,254,51,61,41,13,31,11,0,4,0,212,30,49,18,9,18,12,0,0,6,151,78,70,26,12,16,16,5,0,0,232,30,27,4,0,4,9,0,0,3,80,96,111,3,6,19,12,0,3,20,272
503011033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,6,5,0,0,13,26,0,4,3,3,3,9,0,0,3,20,0,4,3,53,9,50,6,21,0,147,8,7,5,42,17,33,0,14,4,129,3,11,13,29,7,28,0,7,3,107,3,10,6,28,14,28,0,22,0,116,6,23,7,41,16,34,0,21,0,161,8,17,24,47,25,37,0,9,4,168,25,23,35,41,19,29,3,10,3,190,34,42,48,36,27,9,0,16,3,201,19,39,24,20,23,12,0,4,4,137,17,49,22,5,12,9,0,3,6,130,14,43,8,3,6,3,0,0,0,95,36,83,14,5,4,7,0,0,0,155,11,23,0,0,3,3,0,0,0,42,34,66,3,0,4,4,0,0,0,109
503011034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,0,0,3,0,0,3,3,11,30,0,4,0,3,4,0,0,4,0,13,0,18,0,62,6,40,0,17,0,158,5,36,3,57,12,31,3,28,0,174,0,37,11,49,19,23,3,27,0,175,5,33,17,47,16,40,4,29,0,188,6,27,21,88,30,31,5,38,0,245,24,43,27,104,39,32,7,30,4,312,28,77,50,122,55,30,9,29,4,401,46,125,61,138,59,23,3,18,6,480,40,126,56,54,37,14,0,8,9,341,45,157,24,29,43,11,0,8,0,317,31,131,21,23,18,5,0,0,4,242,90,253,23,18,13,13,0,3,4,426,25,34,8,3,4,5,0,0,3,83,84,85,3,0,7,13,0,3,11,216
503011035,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,12,0,0,5,0,0,0,0,0,35,41,9,21,24,9,9,7,6,18,121,221,7,20,10,17,10,3,3,5,7,83,7,64,27,125,34,64,13,70,12,407,12,110,30,182,64,37,16,60,18,530,17,153,43,138,73,31,13,60,12,538,29,133,76,170,106,28,14,71,14,644,48,362,112,254,238,50,24,129,18,1233,55,466,156,297,301,45,23,147,15,1514,99,626,195,343,401,55,31,185,20,1953,168,1192,324,440,711,54,69,178,33,3164,179,1667,349,216,597,49,44,63,29,3185,216,2065,256,115,414,25,16,30,28,3166,211,1827,128,52,175,29,7,8,14,2461,619,2823,102,55,192,58,11,9,28,3894,178,539,5,7,30,10,0,0,3,776,338,1346,15,6,27,39,0,0,24,1796
503011036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,3,9,0,0,0,15,38,0,9,3,11,0,0,0,0,0,24,4,18,9,116,4,21,5,20,0,189,8,19,9,77,10,21,11,14,3,169,16,25,7,56,15,4,7,13,0,147,6,27,4,53,9,5,5,17,5,135,15,36,30,87,23,10,0,16,9,225,20,54,34,75,42,9,4,18,10,262,27,73,50,93,38,5,14,33,13,348,50,121,87,115,69,16,19,34,7,509,72,171,77,83,81,5,31,21,8,545,62,207,78,75,51,0,9,10,7,500,75,193,46,65,19,0,11,3,13,426,177,426,84,166,44,5,13,6,12,923,61,47,19,30,8,0,0,0,0,167,77,111,4,23,11,4,0,4,4,239
503021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,17,0,0,0,8,0,0,0,3,0,13,0,0,0,9,5,0,0,0,0,13,3,0,3,14,0,0,0,7,0,27,3,0,3,10,4,0,0,9,0,33,3,4,7,21,7,4,0,3,0,53,7,7,9,6,5,0,5,4,0,41,9,3,23,8,4,0,0,3,0,53,18,19,13,4,21,3,3,0,0,79,10,27,14,0,12,0,0,0,0,62,8,21,0,0,9,0,0,0,0,41,16,45,0,0,13,3,0,0,0,82,14,11,0,0,3,0,0,0,0,29,44,22,0,0,9,0,0,0,0,78
503021038,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,10,11,3,9,9,10,0,9,3,3,46,84,5,10,8,5,5,0,0,7,0,39,3,5,0,63,16,56,6,39,6,194,6,26,12,85,32,45,7,32,3,253,13,32,23,84,28,32,0,35,3,243,17,27,33,101,50,46,5,45,5,330,24,57,52,131,78,60,9,56,8,478,41,78,91,150,120,68,12,32,7,601,64,171,133,148,149,60,18,58,9,817,119,250,179,122,225,80,10,42,23,1047,95,363,133,62,214,51,10,27,20,977,131,397,120,54,174,40,4,18,26,960,110,376,75,35,80,43,7,5,10,739,396,877,131,15,146,45,32,12,23,1682,162,177,34,0,33,26,11,6,0,438,256,218,22,4,25,42,0,0,4,579
503021039,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,3,7,5,10,0,0,4,0,25,55,5,9,3,10,3,6,0,3,0,36,3,21,8,76,12,93,3,45,4,264,8,35,12,90,31,63,5,56,3,306,11,55,14,103,27,70,0,57,6,340,9,45,35,106,43,63,9,51,3,364,25,80,48,167,84,83,11,62,3,557,38,106,71,150,93,54,13,60,5,581,80,159,103,206,106,48,12,64,8,793,85,225,126,141,141,39,12,54,0,820,68,250,72,60,85,28,7,18,3,594,81,270,44,47,60,21,4,14,3,546,42,279,24,22,24,12,7,0,7,423,120,419,39,16,32,10,4,5,9,652,32,82,10,6,13,0,0,0,0,145,65,174,7,4,11,14,0,0,6,275
503021040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,0,0,7,3,0,3,3,26,49,3,7,7,6,0,0,0,8,9,28,5,8,11,37,4,44,0,40,0,146,9,11,9,44,17,33,5,28,0,153,6,19,14,55,17,26,4,18,4,172,5,24,24,50,20,19,5,21,0,173,13,49,31,87,40,53,10,46,0,321,18,54,48,102,54,36,5,35,5,351,33,73,73,123,61,41,5,34,3,444,59,96,55,100,68,29,7,23,9,441,42,79,36,37,29,15,9,8,3,261,50,94,43,23,23,14,6,6,3,253,28,59,18,5,11,12,4,5,0,148,75,97,22,13,14,15,0,5,4,246,16,26,4,0,3,8,0,0,0,60,38,71,7,4,7,9,0,0,0,132
503021042,4,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,6,0,0,0,0,34,43,9,23,21,10,9,5,3,12,105,195,19,26,3,21,6,13,0,7,10,97,15,44,9,162,28,136,3,110,16,521,19,73,23,153,76,126,14,85,16,581,15,93,33,163,81,88,7,85,8,579,35,103,59,158,119,88,11,89,17,685,62,196,98,273,204,128,17,107,17,1107,74,260,110,325,262,125,18,116,14,1305,123,479,198,342,372,104,42,112,24,1790,192,879,304,327,601,115,61,128,39,2640,209,1067,251,235,472,97,56,49,23,2466,260,1164,218,118,330,67,39,58,15,2261,203,946,159,86,179,52,36,30,20,1708,668,1720,243,82,239,90,78,35,29,3183,251,414,47,12,50,19,13,5,8,822,736,999,41,7,59,63,9,4,28,1942
503021043,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,8,14,0,9,12,3,3,0,0,8,44,91,9,18,5,10,0,0,0,6,0,40,4,22,3,49,16,45,11,34,0,189,10,38,12,70,47,36,11,32,4,263,7,50,18,73,39,40,9,32,3,274,22,62,31,106,67,29,7,59,3,385,30,131,71,187,135,50,14,72,0,687,31,184,74,256,168,50,13,76,9,869,57,316,110,292,256,47,33,75,10,1187,98,459,139,260,302,56,44,84,11,1455,103,502,115,125,236,35,14,35,11,1169,105,536,93,66,122,20,9,14,4,964,113,450,55,57,73,20,6,4,8,785,264,781,60,60,91,27,16,10,7,1321,102,172,17,8,18,8,0,4,0,324,220,429,11,9,30,25,6,0,8,736
503021295,0,3,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,22,35,8,8,23,12,10,9,9,8,81,164,0,11,6,3,3,0,0,5,3,42,0,19,5,31,17,4,0,17,8,115,6,21,16,59,35,11,5,29,15,200,7,45,19,81,22,15,5,37,7,245,10,43,34,86,47,15,6,64,7,310,27,87,43,124,103,21,18,82,14,509,23,123,59,141,151,33,15,115,20,681,65,215,125,177,258,37,45,90,27,1040,137,423,155,212,440,49,82,111,38,1647,179,613,148,215,572,56,58,56,32,1930,223,797,122,191,429,34,78,31,55,1967,217,813,134,220,319,19,123,36,31,1913,913,1933,346,424,480,33,239,46,61,4471,287,488,166,45,63,0,67,10,17,1153,702,640,177,36,103,10,52,3,19,1743
503021296,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,13,21,4,11,7,10,7,3,4,3,38,88,8,4,0,4,6,5,0,8,4,42,7,20,6,51,15,31,0,30,3,165,8,22,24,90,27,45,3,59,4,291,11,40,19,83,50,43,9,55,7,316,20,39,26,120,45,44,12,66,0,374,37,90,70,160,90,77,14,78,7,636,40,128,88,163,145,89,26,73,11,763,104,164,128,154,196,63,43,69,18,938,131,328,181,187,264,67,45,56,16,1274,131,366,157,127,268,44,29,63,11,1201,141,379,110,115,186,42,32,41,22,1059,163,293,72,90,130,36,34,10,14,834,413,506,122,86,139,32,63,23,16,1405,113,109,18,4,26,8,8,0,4,296,174,170,13,5,15,17,0,4,0,404
503021297,6,14,8,4,3,0,0,4,36,75,0,3,0,0,0,0,0,0,12,23,11,9,4,0,3,0,4,5,10,44,6,19,23,15,7,0,4,15,235,328,44,141,97,86,68,20,57,87,723,1328,41,62,32,32,59,22,3,22,51,340,29,102,21,187,115,224,19,165,39,898,39,169,69,402,241,321,23,235,43,1555,67,222,123,453,320,336,28,285,50,1882,85,291,151,503,481,311,23,375,67,2288,163,535,309,791,912,439,35,549,103,3830,261,800,401,861,1525,469,60,526,103,4999,537,1537,634,969,2740,506,116,515,151,7698,950,3448,1057,1124,4631,483,148,462,221,12519,1119,4936,984,701,4644,329,146,223,208,13296,1409,6249,915,541,3612,301,165,203,207,13601,1409,5757,805,461,2021,190,257,130,171,11202,5314,15004,2064,827,2909,380,779,305,329,27908,2310,4872,783,82,647,132,205,55,96,9181,7889,10621,1148,56,1182,240,203,70,212,21620
504011044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,18,19,4,4,14,9,3,3,0,9,36,81,3,10,10,6,0,6,0,5,3,45,0,11,6,28,4,25,3,43,3,122,3,13,4,24,8,39,6,55,5,159,6,17,21,38,21,33,5,38,0,179,5,17,38,41,42,29,14,42,3,227,11,30,64,82,46,41,30,79,8,386,21,41,118,93,67,36,59,101,9,541,34,59,175,118,140,39,148,133,13,864,66,100,264,114,185,40,115,118,15,1013,70,125,222,43,123,42,80,74,6,785,84,108,177,36,65,36,54,38,14,609,62,107,137,12,37,7,36,20,7,423,196,163,204,5,52,25,48,17,6,721,51,28,29,0,0,3,7,4,0,124,88,20,10,0,6,10,4,0,3,147
504011045,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,22,5,5,10,11,5,0,0,12,54,100,8,6,12,3,0,0,0,7,6,50,3,20,7,47,13,21,8,38,3,163,12,27,26,53,31,26,21,53,5,250,16,30,46,54,38,22,17,44,6,274,27,24,61,87,56,27,32,51,6,364,21,53,106,132,78,48,42,86,3,574,67,64,168,171,113,55,62,110,7,816,85,87,206,201,155,71,167,166,20,1160,91,124,316,163,178,70,205,127,17,1302,119,161,283,79,131,48,123,81,14,1033,125,174,237,43,83,28,91,44,8,845,92,140,175,32,49,20,43,31,8,584,234,239,183,19,51,29,46,19,10,826,94,42,27,0,11,3,5,5,3,194,105,65,28,3,7,0,13,3,0,229
504011046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,3,0,5,0,0,0,0,0,18,32,0,0,0,0,0,0,0,4,0,9,0,8,0,25,0,41,0,40,3,121,0,19,11,35,13,37,0,20,0,129,4,16,10,26,4,23,3,21,0,117,3,26,21,42,8,16,6,26,3,153,13,45,27,63,26,31,10,20,4,239,19,42,52,73,32,23,5,35,0,276,32,50,52,63,22,17,17,31,5,281,49,80,74,52,46,15,4,14,7,341,45,87,58,34,40,14,5,6,8,292,34,92,40,35,22,11,9,5,5,245,23,67,21,44,14,3,0,0,5,169,70,112,26,162,11,8,0,0,3,384,15,19,3,19,0,0,0,0,0,63,30,26,0,5,4,0,0,0,0,74
504011047,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,17,21,4,7,9,4,6,0,9,14,55,97,9,0,9,0,6,10,0,8,3,50,3,13,13,81,18,224,8,89,6,448,13,16,16,100,14,201,11,93,0,468,25,29,48,87,39,179,19,73,4,501,21,26,72,79,36,159,16,83,10,491,36,48,95,146,75,222,16,112,5,766,53,77,121,133,82,190,43,101,11,812,112,96,161,170,120,169,29,113,8,976,164,145,185,169,133,87,35,61,9,995,102,179,135,81,116,65,17,46,9,757,72,159,93,38,59,35,12,16,14,497,69,128,47,21,28,25,9,15,4,346,105,179,53,26,35,23,15,6,7,438,25,34,11,5,6,7,0,5,0,89,46,66,6,4,12,11,0,5,5,152
504011048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,9,18,0,3,0,0,0,0,0,0,0,11,0,9,0,8,6,35,5,22,0,82,0,9,0,16,4,28,4,18,0,70,3,8,7,12,9,16,5,14,0,66,0,3,7,15,6,23,5,16,0,85,7,14,15,21,8,31,3,24,0,133,12,20,13,25,13,23,0,20,0,126,5,17,23,27,19,15,11,15,0,138,11,18,25,38,17,9,4,12,0,127,13,22,10,9,5,4,6,0,0,69,11,41,12,9,10,8,0,3,0,82,8,31,9,0,6,3,0,0,0,61,15,71,11,0,3,0,0,0,0,94,0,6,0,0,0,0,0,0,0,9,5,12,0,0,0,0,0,0,0,20
504021049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,11,18,3,6,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,7,0,11,0,4,0,0,3,5,0,0,0,19,3,0,5,4,0,0,0,0,3,23,4,0,4,3,0,4,3,0,3,18,6,3,12,10,9,6,3,8,0,47,10,8,5,9,7,0,0,7,0,48,12,10,17,18,10,3,6,30,3,109,4,11,14,17,22,0,0,33,4,99,10,19,18,28,11,0,8,17,4,125,8,34,14,152,16,0,3,6,0,231,21,33,12,99,4,0,13,0,9,199,28,39,14,68,8,0,12,4,0,170,5,3,0,5,0,0,0,0,0,18,8,6,0,6,0,0,0,0,0,12
