POW_SA2_CODE_2021,M1_Train_Mng,M1_Train_Pro,M1_Train_TecTW,M1_Train_CoPSW,M1_Train_ClAW,M1_Train_SWks,M1_Train_MaOpDv,M1_Train_Lab,M1_Train_IDNS,M1_Train_Tot,M1_Bus_Mng,M1_Bus_Pro,M1_Bus_TecTW,M1_Bus_CoPSW,M1_Bus_ClAW,M1_Bus_SWks,M1_Bus_MaOpDv,M1_Bus_Lab,M1_Bus_IDNS,M1_Bus_Tot,M1_Ferry_Mng,M1_Ferry_Pro,M1_Ferry_TecTW,M1_Ferry_CoPSW,M1_Ferry_ClAW,M1_Ferry_SWks,M1_Ferry_MaOpDv,M1_Ferry_Lab,M1_Ferry_IDNS,M1_Ferry_Tot,M1_Tram_or_LR_Mng,M1_Tram_or_LR_Pro,M1_Tram_or_LR_TecTW,M1_Tram_or_LR_CoPSW,M1_Tram_or_LR_ClAW,M1_Tram_or_LR_SWks,M1_Tram_or_LR_MaOpDv,M1_Tram_or_LR_Lab,M1_Tram_or_LR_IDNS,M1_Tram_or_LR_Tot,M1_Taxi_or_RSS_Mng,M1_Taxi_or_RSS_Pro,M1_Taxi_or_RSS_TecTW,M1_Taxi_or_RSS_CoPSW,M1_Taxi_or_RSS_ClAW,M1_Taxi_or_RSS_SWks,M1_Taxi_or_RSS_MaOpDv,M1_Taxi_or_RSS_Lab,M1_Taxi_or_RSS_IDNS,M1_Taxi_or_RSS_Tot,M1_CarAsDriv_Mng,M1_CarAsDriv_Pro,M1_CarAsDriv_TecTW,M1_CarAsDriv_CoPSW,M1_CarAsDriv_ClAW,M1_CarAsDriv_SWks,M1_CarAsDriv_MaOpDv,M1_CarAsDriv_Lab,M1_CarAsDriv_IDNS,M1_CarAsDriv_Tot,M1_CarAsPas_Mng,M1_CarAsPas_Pro,M1_CarAsPas_TecTW,M1_CarAsPas_CoPSW,M1_CarAsPas_ClAW,M1_CarAsPas_SWks,M1_CarAsPas_MaOpDv,M1_CarAsPas_Lab,M1_CarAsPas_IDNS,M1_CarAsPas_Tot,M1_Truck_Mng,M1_Truck_Pro,M1_Truck_TecTW,M1_Truck_CoPSW,M1_Truck_ClAW,M1_Truck_SWks,M1_Truck_MaOpDv,M1_Truck_Lab,M1_Truck_IDNS,M1_Truck_Tot,M1_MBikeScoot_Mng,M1_MBikeScoot_Pro,M1_MBikeScoot_TecTW,M1_MBikeScoot_CoPSW,M1_MBikeScoot_ClAW,M1_MBikeScoot_SWks,M1_MBikeScoot_MaOpDv,M1_MBikeScoot_Lab,M1_MBikeScoot_IDNS,M1_MBikeScoot_Tot,M1_Bicycle_Mng,M1_Bicycle_Pro,M1_Bicycle_TecTW,M1_Bicycle_CoPSW,M1_Bicycle_ClAW,M1_Bicycle_SWks,M1_Bicycle_MaOpDv,M1_Bicycle_Lab,M1_Bicycle_IDNS,M1_Bicycle_Tot,M1_Oth_Mng,M1_Oth_Pro,M1_Oth_TecTW,M1_Oth_CoPSW,M1_Oth_ClAW,M1_Oth_SWks,M1_Oth_MaOpDv,M1_Oth_Lab,M1_Oth_IDNS,M1_Oth_Tot,M1_WlkOnly_Mng,M1_WlkOnly_Pro,M1_WlkOnly_TecTW,M1_WlkOnly_CoPSW,M1_WlkOnly_ClAW,M1_WlkOnly_SWks,M1_WlkOnly_MaOpDv,M1_WlkOnly_Lab,M1_WlkOnly_IDNS,M1_WlkOnly_Tot,M1_Tot_M1_Mng,M1_Tot_M1_Pro,M1_Tot_M1_TecTW,M1_Tot_M1_CoPSW,M1_Tot_M1_ClAW,M1_Tot_M1_SWks,M1_Tot_M1_MaOpDv,M1_Tot_M1_Lab,M1_Tot_M1_IDNS,M1_Tot_M1_Tot,M2_TrnBus_Mng,M2_TrnBus_Pro,M2_TrnBus_TecTW,M2_TrnBus_CoPSW,M2_TrnBus_ClAW,M2_TrnBus_SWks,M2_TrnBus_MaOpDv,M2_TrnBus_Lab,M2_TrnBus_IDNS,M2_TrnBus_Tot,M2_TrnFer_Mng,M2_TrnFer_Pro,M2_TrnFer_TecTW,M2_TrnFer_CoPSW,M2_TrnFer_ClAW,M2_TrnFer_SWks,M2_TrnFer_MaOpDv,M2_TrnFer_Lab,M2_TrnFer_IDNS,M2_TrnFer_Tot,M2_TrnTrm_or_LR_Mng,M2_TrnTrm_or_LR_Pro,M2_TrnTrm_or_LR_TecTW,M2_TrnTrm_or_LR_CoPSW,M2_TrnTrm_or_LR_ClAW,M2_TrnTrm_or_LR_SWks,M2_TrnTrm_or_LR_MaOpDv,M2_TrnTrm_or_LR_Lab,M2_TrnTrm_or_LR_IDNS,M2_TrnTrm_or_LR_Tot,M2_TrnCarAsDriv_Mng,M2_TrnCarAsDriv_Pro,M2_TrnCarAsDriv_TecTW,M2_TrnCarAsDriv_CoPSW,M2_TrnCarAsDriv_ClAW,M2_TrnCarAsDriv_SWks,M2_TrnCarAsDriv_MaOpDv,M2_TrnCarAsDriv_Lab,M2_TrnCarAsDriv_IDNS,M2_TrnCarAsDriv_Tot,M2_TrnCarAsPa_Mng,M2_TrnCarAsPa_Pro,M2_TrnCarAsPa_TecTW,M2_TrnCarAsPa_CoPSW,M2_TrnCarAsPa_ClAW,M2_TrnCarAsPa_SWks,M2_TrnCarAsPa_MaOpDv,M2_TrnCarAsPa_Lab,M2_TrnCarAsPa_IDNS,M2_TrnCarAsPa_Tot,M2_TrnOth_Mng,M2_TrnOth_Pro,M2_TrnOth_TecTW,M2_TrnOth_CoPSW,M2_TrnOth_ClAW,M2_TrnOth_SWks,M2_TrnOth_MaOpDv,M2_TrnOth_Lab,M2_TrnOth_IDNS,M2_TrnOth_Tot,M2_Trn_and_Tot_Mng,M2_Trn_and_Tot_Pro,M2_Trn_and_Tot_TecTW,M2_Trn_and_Tot_CoPSW,M2_Trn_and_Tot_ClAW,M2_Trn_and_Tot_SWks,M2_Trn_and_Tot_MaOpDv,M2_Trn_and_Tot_Lab,M2_Trn_and_Tot_IDNS,M2_Trn_and_Tot_Tot
505021084,3,4,9,4,3,0,3,4,0,30,4,9,12,15,13,12,14,17,0,105,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,5,10,3,6,9,6,0,40,1611,1650,2223,691,1488,654,611,737,154,9820,26,40,70,47,50,50,29,99,14,427,0,0,20,0,0,0,21,5,0,55,0,3,7,0,3,0,0,4,0,31,14,8,5,3,0,3,6,7,0,48,19,13,37,15,8,4,13,28,5,140,12,10,3,9,3,8,4,15,3,73,1694,1738,2403,795,1582,748,702,923,185,10768,4,7,10,0,7,3,3,13,5,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,4,9,19,0,7,3,3,14,5,65
505021085,0,3,0,0,0,0,0,0,0,3,0,4,0,8,0,0,0,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,10,120,515,112,362,89,73,111,108,17,1503,5,9,14,27,5,12,0,22,0,99,0,0,0,0,0,0,7,4,0,13,0,5,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,8,3,0,0,4,0,4,0,8,0,20,120,538,129,400,100,91,129,149,20,1681,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,10
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,0,4,0,4,6,3,0,0,0,20,4,5,10,15,0,44,3,27,6,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,11,4,0,0,21,290,362,296,420,173,638,73,258,26,2539,8,25,13,32,9,131,6,57,0,290,5,0,0,0,0,0,5,0,3,13,0,0,0,0,0,3,0,0,0,6,0,3,0,0,0,6,0,4,0,21,0,0,3,0,0,0,3,0,0,6,0,7,3,16,6,17,0,5,0,68,318,412,341,502,196,847,91,359,39,3092,4,3,6,21,3,28,4,6,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,8,6,29,3,30,4,6,0,84
505021089,0,3,0,0,5,4,0,0,0,20,0,4,3,17,5,23,5,15,5,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,3,5,3,0,26,454,866,575,777,318,794,209,319,37,4355,8,18,22,63,20,93,4,48,0,279,6,0,3,0,0,0,4,7,0,15,0,0,0,0,9,0,3,0,0,17,0,0,4,0,4,0,5,4,0,27,0,3,6,0,0,0,0,6,0,22,7,8,7,7,10,18,0,15,0,71,483,904,629,887,366,947,235,416,39,4911,8,0,5,10,0,14,3,13,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,9,13,0,12,6,15,0,60
505021090,0,0,0,4,0,0,0,0,0,9,0,0,4,5,6,0,3,7,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,0,0,19,101,230,125,307,95,154,113,83,14,1221,3,7,8,14,0,22,0,14,0,73,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,15,0,3,3,9,0,6,0,7,3,35,110,242,150,339,102,196,132,113,21,1409,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
505021091,38,62,27,4,94,17,3,23,15,283,15,46,26,11,26,19,11,56,5,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,0,6,14,14,8,16,0,84,3262,3703,3334,1054,3213,1486,935,1301,304,18587,49,93,116,43,127,65,40,175,21,720,9,0,22,0,3,0,27,10,0,76,9,20,17,4,20,3,14,3,0,84,21,31,24,3,17,0,11,18,6,129,8,19,33,4,16,6,18,20,0,133,7,12,6,5,17,5,9,24,5,93,3432,4005,3610,1133,3539,1612,1075,1644,356,20399,31,76,51,16,96,29,15,36,3,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,15,0,30,11,0,0,0,86,0,3,0,0,5,0,0,5,0,21,3,4,6,0,0,0,0,0,0,14,43,103,74,15,134,38,16,38,10,475
505021092,0,0,3,0,0,0,0,0,0,7,4,0,3,12,0,9,0,10,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,5,0,13,201,235,292,489,131,156,25,171,23,1714,12,5,11,24,4,19,0,32,0,108,0,0,8,0,0,0,6,6,0,7,0,0,0,0,0,0,0,0,0,4,4,0,0,8,3,0,0,3,0,20,0,6,3,0,6,0,0,0,0,17,13,11,14,28,10,8,0,13,0,91,231,264,335,559,155,198,26,229,27,2022,0,0,6,6,3,4,0,5,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,4,0,6,0,29
505021093,8,13,7,0,17,0,0,10,0,61,0,10,6,0,4,4,3,19,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,4,0,6,0,22,716,1457,870,477,810,331,220,592,74,5541,13,37,40,19,28,20,4,61,4,216,4,0,10,0,0,5,9,8,0,35,0,0,0,5,0,0,0,4,0,10,0,10,5,0,3,0,0,0,0,13,3,6,8,0,8,0,10,4,5,38,4,9,7,10,3,5,5,11,0,62,748,1542,960,509,873,367,255,712,85,6053,4,14,11,11,8,6,0,17,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,11,22,15,11,14,6,0,19,0,87
505021094,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,153,114,177,69,104,5,68,12,799,6,6,4,27,4,14,0,12,0,64,0,0,8,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,3,9,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,5,6,9,0,12,4,10,0,3,0,35,111,166,130,220,79,119,11,88,9,935,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
505021095,0,3,0,0,0,0,0,0,0,8,0,0,0,6,0,3,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,143,272,164,234,91,62,39,93,12,1120,3,10,10,3,7,23,0,21,0,84,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,5,0,6,3,9,0,8,0,3,0,34,153,298,187,259,103,100,46,126,15,1283,0,0,0,4,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,12
505021096,0,0,0,0,0,0,0,0,0,5,0,5,4,3,0,4,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,3,0,10,191,741,207,356,136,141,19,123,25,1937,8,22,7,32,7,22,5,12,0,107,0,0,7,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,6,0,9,3,3,0,0,0,0,0,23,0,3,0,3,0,0,0,0,0,12,9,28,0,18,4,16,0,5,0,82,209,814,229,421,146,185,29,155,26,2206,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6
505021097,0,0,0,0,4,0,0,0,0,7,0,6,0,28,3,6,0,15,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,11,195,473,232,706,188,160,35,164,22,2185,8,7,5,38,0,35,0,27,0,130,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,9,0,4,7,0,0,0,0,0,0,10,0,8,4,22,7,14,0,10,0,66,207,501,256,804,213,229,42,216,23,2493,4,4,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,7,0,0,0,0,0,20
505021301,0,0,0,0,3,0,0,0,0,3,3,9,0,20,5,31,3,21,3,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,3,4,0,23,270,622,198,607,346,413,51,191,48,2745,9,13,13,29,12,109,6,44,5,248,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,8,0,8,0,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,8,5,3,5,0,4,7,0,0,0,35,292,658,214,668,381,577,64,271,56,3179,0,0,5,6,0,3,0,5,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,3,0,0,3,24
505021302,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,11,0,5,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,88,252,186,185,61,154,33,92,11,1061,7,4,11,16,6,24,0,14,0,74,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,9,3,0,12,0,4,4,7,0,7,0,0,0,29,99,265,199,219,67,192,43,114,10,1219,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
505031098,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,88,241,116,168,48,126,56,104,15,965,5,8,12,11,0,33,4,22,0,87,0,0,4,0,0,0,6,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,14,0,0,0,0,3,3,0,7,0,16,102,246,140,185,54,173,67,140,16,1117,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
505031099,5,5,7,7,4,4,0,5,0,22,0,0,0,6,0,21,0,9,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,13,191,566,274,586,143,277,140,236,44,2445,16,12,17,53,7,101,3,69,4,281,0,0,6,0,0,0,3,9,0,18,0,0,0,3,0,0,0,0,0,12,0,0,0,4,0,0,0,5,0,13,0,0,5,7,0,0,6,3,4,19,3,5,5,17,0,32,0,25,0,91,218,601,315,681,155,429,153,361,47,2960,0,8,3,4,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,6,3,4,3,5,0,3,0,28
505031100,0,3,0,0,0,0,0,0,0,5,0,3,0,0,0,6,0,5,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,13,261,318,463,323,197,244,305,328,43,2490,9,17,22,24,10,60,21,73,0,242,0,0,4,0,0,0,5,5,0,21,0,0,0,0,0,5,3,0,0,7,0,0,0,0,0,3,5,5,0,10,0,3,4,0,0,0,5,3,0,17,0,0,13,16,0,14,0,8,0,62,277,352,509,364,210,342,338,433,53,2884,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,11
505031101,0,0,3,5,5,0,0,4,0,18,0,0,4,8,0,20,0,12,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,3,0,3,0,13,299,288,307,388,228,489,88,232,26,2342,4,9,28,34,12,109,11,68,3,273,0,0,3,0,0,0,0,0,0,13,4,0,0,0,3,0,0,0,0,6,0,0,3,3,0,3,0,0,0,16,0,0,6,0,0,0,0,5,0,16,8,8,6,12,0,17,0,17,0,56,319,304,362,453,244,648,107,336,30,2799,0,0,5,3,0,10,0,9,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,13,0,9,0,37
505031102,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,4,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,98,218,107,200,53,98,21,95,22,900,3,5,17,8,3,35,0,32,0,106,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,4,4,0,3,0,3,0,14,102,221,129,219,58,151,28,140,22,1072,0,0,0,4,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,9
505031104,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,3,0,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,30,122,65,262,50,15,28,55,6,651,0,6,0,13,0,7,0,12,0,34,0,0,0,0,0,0,8,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,7,0,0,0,3,0,16,35,128,73,301,57,32,43,85,9,748,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5
505031105,0,4,0,0,0,0,0,0,0,13,0,0,0,7,0,3,0,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,15,189,520,330,390,132,123,60,170,11,1923,12,8,25,41,10,45,0,76,3,221,0,0,18,0,0,0,9,6,0,38,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,11,0,3,10,5,0,3,0,4,4,28,0,5,5,10,0,7,0,18,0,46,210,555,393,455,153,190,70,282,20,2318,0,0,0,10,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,3,0,18
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,25,7,0,0,32,10,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,21,7,0,0,37,10,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031107,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,127,187,201,117,64,51,83,172,10,1005,4,4,20,4,0,21,0,18,0,75,3,0,9,0,0,0,3,9,0,21,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,13,13,0,9,6,0,6,0,10,0,35,144,192,238,129,68,76,98,204,10,1169,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9
505031255,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,281,194,264,39,63,44,117,15,1116,3,4,20,22,6,12,5,21,0,94,0,0,5,0,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,11,3,0,0,8,0,5,0,3,0,20,104,289,231,300,49,82,51,148,20,1276,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7
505031256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,23,87,31,53,19,54,223,20,652,17,0,12,0,4,0,0,57,5,95,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,13,0,29,176,23,105,37,56,24,61,292,24,795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,66,49,38,25,31,11,28,3,273,0,0,3,5,0,5,0,5,3,25,0,0,6,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,10,34,68,60,50,25,36,13,37,6,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
