POW_SA2_CODE_2021,SW_300_399_Tot,SW_400_499_A_15_19,SW_400_499_A_20_24,SW_400_499_A_25_34,SW_400_499_A_35_44,SW_400_499_A_45_54,SW_400_499_A_55_64,SW_400_499_A_65_74,SW_400_499_A_75ov,SW_400_499_Tot,SW_500_649_A_15_19,SW_500_649_A_20_24,SW_500_649_A_25_34,SW_500_649_A_35_44,SW_500_649_A_45_54,SW_500_649_A_55_64,SW_500_649_A_65_74,SW_500_649_A_75ov,SW_500_649_Tot,SW_650_799_A_15_19,SW_650_799_A_20_24,SW_650_799_A_25_34,SW_650_799_A_35_44,SW_650_799_A_45_54,SW_650_799_A_55_64,SW_650_799_A_65_74,SW_650_799_A_75ov,SW_650_799_Tot,SW_800_999_A_15_19,SW_800_999_A_20_24,SW_800_999_A_25_34,SW_800_999_A_35_44,SW_800_999_A_45_54,SW_800_999_A_55_64,SW_800_999_A_65_74,SW_800_999_A_75ov,SW_800_999_Tot,SW_1000_1249_A_15_19,SW_1000_1249_A_20_24,SW_1000_1249_A_25_34,SW_1000_1249_A_35_44,SW_1000_1249_A_45_54,SW_1000_1249_A_55_64,SW_1000_1249_A_65_74,SW_1000_1249_A_75ov,SW_1000_1249_Tot,SW_1250_1499_A_15_19,SW_1250_1499_A_20_24,SW_1250_1499_A_25_34,SW_1250_1499_A_35_44,SW_1250_1499_A_45_54,SW_1250_1499_A_55_64,SW_1250_1499_A_65_74,SW_1250_1499_A_75ov,SW_1250_1499_Tot,SW_1500_1749_A_15_19,SW_1500_1749_A_20_24,SW_1500_1749_A_25_34,SW_1500_1749_A_35_44,SW_1500_1749_A_45_54,SW_1500_1749_A_55_64,SW_1500_1749_A_65_74,SW_1500_1749_A_75ov,SW_1500_1749_Tot,SW_1750_1999_A_15_19,SW_1750_1999_A_20_24,SW_1750_1999_A_25_34,SW_1750_1999_A_35_44,SW_1750_1999_A_45_54,SW_1750_1999_A_55_64,SW_1750_1999_A_65_74,SW_1750_1999_A_75ov,SW_1750_1999_Tot,SW_2000_2999_A_15_19,SW_2000_2999_A_20_24,SW_2000_2999_A_25_34,SW_2000_2999_A_35_44,SW_2000_2999_A_45_54,SW_2000_2999_A_55_64,SW_2000_2999_A_65_74,SW_2000_2999_A_75ov,SW_2000_2999_Tot,SW_3000_3499_A_15_19,SW_3000_3499_A_20_24,SW_3000_3499_A_25_34,SW_3000_3499_A_35_44,SW_3000_3499_A_45_54,SW_3000_3499_A_55_64,SW_3000_3499_A_65_74,SW_3000_3499_A_75ov,SW_3000_3499_Tot,SW_3500mo_A_15_19,SW_3500mo_A_20_24,SW_3500mo_A_25_34,SW_3500mo_A_35_44,SW_3500mo_A_45_54,SW_3500mo_A_55_64,SW_3500mo_A_65_74,SW_3500mo_A_75ov,SW_3500mo_Tot,SW_PINS_A_15_19,SW_PINS_A_20_24,SW_PINS_A_25_34,SW_PINS_A_35_44,SW_PINS_A_45_54,SW_PINS_A_55_64,SW_PINS_A_65_74,SW_PINS_A_75ov,SW_PINS_Tot,SW_Tot_A_15_19,SW_Tot_A_20_24,SW_Tot_A_25_34,SW_Tot_A_35_44,SW_Tot_A_45_54,SW_Tot_A_55_64,SW_Tot_A_65_74,SW_Tot_A_75ov,SW_Tot_Tot,MaOpD_NNI_A_15_19,MaOpD_NNI_A_20_24,MaOpD_NNI_A_25_34,MaOpD_NNI_A_35_44,MaOpD_NNI_A_45_54,MaOpD_NNI_A_55_64,MaOpD_NNI_A_65_74,MaOpD_NNI_A_75ov,MaOpD_NNI_Tot,MaOpD_1_149_A_15_19,MaOpD_1_149_A_20_24,MaOpD_1_149_A_25_34,MaOpD_1_149_A_35_44,MaOpD_1_149_A_45_54,MaOpD_1_149_A_55_64,MaOpD_1_149_A_65_74,MaOpD_1_149_A_75ov,MaOpD_1_149_Tot,MaOpD_150_299_A_15_19,MaOpD_150_299_A_20_24,MaOpD_150_299_A_25_34,MaOpD_150_299_A_35_44,MaOpD_150_299_A_45_54,MaOpD_150_299_A_55_64,MaOpD_150_299_A_65_74,MaOpD_150_299_A_75ov,MaOpD_150_299_Tot,MaOpD_300_399_A_15_19,MaOpD_300_399_A_20_24,MaOpD_300_399_A_25_34,MaOpD_300_399_A_35_44,MaOpD_300_399_A_45_54,MaOpD_300_399_A_55_64,MaOpD_300_399_A_65_74,MaOpD_300_399_A_75ov,MaOpD_300_399_Tot,MaOpD_400_499_A_15_19,MaOpD_400_499_A_20_24,MaOpD_400_499_A_25_34,MaOpD_400_499_A_35_44,MaOpD_400_499_A_45_54,MaOpD_400_499_A_55_64,MaOpD_400_499_A_65_74,MaOpD_400_499_A_75ov,MaOpD_400_499_Tot,MaOpD_500_649_A_15_19,MaOpD_500_649_A_20_24,MaOpD_500_649_A_25_34,MaOpD_500_649_A_35_44,MaOpD_500_649_A_45_54,MaOpD_500_649_A_55_64,MaOpD_500_649_A_65_74,MaOpD_500_649_A_75ov,MaOpD_500_649_Tot,MaOpD_650_799_A_15_19,MaOpD_650_799_A_20_24,MaOpD_650_799_A_25_34,MaOpD_650_799_A_35_44,MaOpD_650_799_A_45_54,MaOpD_650_799_A_55_64,MaOpD_650_799_A_65_74,MaOpD_650_799_A_75ov,MaOpD_650_799_Tot,MaOpD_800_999_A_15_19,MaOpD_800_999_A_20_24,MaOpD_800_999_A_25_34,MaOpD_800_999_A_35_44,MaOpD_800_999_A_45_54,MaOpD_800_999_A_55_64,MaOpD_800_999_A_65_74,MaOpD_800_999_A_75ov,MaOpD_800_999_Tot,MaOpD_1000_1249_A_15_19,MaOpD_1000_1249_A_20_24,MaOpD_1000_1249_A_25_34,MaOpD_1000_1249_A_35_44,MaOpD_1000_1249_A_45_54,MaOpD_1000_1249_A_55_64,MaOpD_1000_1249_A_65_74,MaOpD_1000_1249_A_75ov,MaOpD_1000_1249_Tot,MaOpD_1250_1499_A_15_19
504031299,6,9,0,5,0,0,0,0,0,15,0,0,4,5,0,0,0,0,13,0,3,6,6,0,0,0,0,16,0,0,9,0,3,0,0,0,14,0,0,4,0,0,0,0,0,9,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,56,8,32,14,10,4,8,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,4,0,3,0,0,0,9,0,3,3,4,0,0,0,0,9,0,0,6,0,4,0,0,0,11,0,0,8,8,3,0,0,0,19,0,0,5,6,4,0,0,0,12,0
504031300,85,24,22,16,14,7,7,0,0,84,19,29,21,16,23,15,3,0,122,0,34,20,12,6,13,7,0,96,5,19,20,13,20,9,0,0,86,0,5,14,12,12,9,0,0,52,0,4,11,3,0,0,0,0,21,0,0,3,0,7,0,3,0,11,0,0,0,0,6,0,0,0,7,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,3,5,3,0,0,9,6,0,0,0,0,0,0,0,6,308,162,129,99,104,79,13,0,903,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,12,3,0,0,0,0,0,0,14,10,0,4,0,0,0,0,0,10,3,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,10,3,0,0,3,0,0,0,0,9,0,4,4,7,0,0,0,0,23,0,0,0,3,5,3,0,0,12,0
505011070,25,11,10,0,0,3,0,0,0,27,8,13,4,3,4,8,0,0,42,0,4,4,3,6,0,0,0,21,0,4,8,9,8,3,0,0,26,0,0,5,0,0,5,0,0,12,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,6,128,48,28,24,20,26,13,3,285,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,5,0,5,0,0,3,0,4,5,0,0,14,0,0,5,3,8,12,0,0,22,0
505011071,37,6,7,5,3,3,9,0,0,28,7,14,3,4,0,13,5,0,41,3,12,4,7,0,0,0,0,33,0,7,13,8,10,3,5,0,40,0,3,0,0,7,3,0,0,14,0,0,3,4,5,3,0,0,15,0,0,0,5,8,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,137,59,47,30,42,49,6,0,378,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0,0,0,11,10,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,5,6,0,0,0,0,0,14,0,0,3,0,0,0,0,0,7,0
505011072,29,9,8,0,8,7,8,0,0,28,6,13,9,6,3,3,0,0,39,0,3,3,4,3,0,3,0,17,0,0,9,3,4,3,4,0,28,0,0,4,4,3,3,0,0,20,0,0,6,3,4,0,6,0,18,0,0,0,0,0,3,0,0,8,0,0,3,0,4,0,0,0,10,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,5,4,4,4,0,13,0,0,0,0,0,6,0,0,0,123,41,43,44,41,25,15,3,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,3,0,0,4,0,0,0,0,0,10,0,0,0,0,3,0,0,0,9,0
505011073,71,13,25,16,12,8,10,5,0,79,8,24,10,9,14,12,0,0,78,3,14,17,13,11,14,0,0,71,3,8,14,11,10,15,0,0,61,0,5,9,7,5,6,0,0,29,0,0,4,0,3,0,0,0,11,0,0,3,5,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,254,128,95,72,66,74,23,6,708,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,8,5,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,9,0,0,0,4,0,4,0,0,14,0,0,0,5,5,3,0,0,10,0
505011074,10,6,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,0,7,9,7,7,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,0,0,6,0,0,0,0,0,6,0
505011075,131,27,51,9,5,16,10,3,0,135,18,40,25,8,26,28,4,0,154,3,31,35,14,18,15,7,3,125,0,26,19,12,8,14,9,0,82,0,8,15,7,6,10,0,0,44,0,3,10,3,5,3,0,0,29,0,0,5,6,10,4,0,0,23,0,0,0,0,4,4,0,0,15,0,0,0,0,5,7,0,0,18,0,0,0,0,6,0,0,0,3,0,0,0,5,0,5,0,0,12,3,0,0,0,0,0,3,0,3,381,270,158,84,120,118,34,6,1165,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,3,0,0,0,0,0,16,0,0,5,0,0,3,0,0,8,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,7,0
505011076,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,16,0,3,4,22,5,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,0,3,0,0,0,0,0,0,6,0
505011077,285,46,115,54,24,38,29,4,0,317,48,126,69,47,49,55,10,0,412,21,94,82,31,47,42,14,0,331,18,77,82,38,49,31,18,0,303,9,28,64,39,46,37,4,0,222,0,8,20,25,25,20,4,0,101,0,0,7,15,15,17,3,0,65,0,0,6,7,9,10,0,0,30,0,0,4,10,14,12,0,0,37,0,0,0,4,0,4,0,0,9,0,0,0,4,9,0,3,0,17,7,4,0,4,0,6,0,0,26,722,700,458,282,333,294,76,5,2877,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,26,14,4,0,0,0,0,0,0,21,13,9,3,0,5,0,0,0,27,0,3,0,4,0,3,0,0,20,6,6,7,7,0,4,5,0,36,4,6,14,8,6,3,0,0,47,0,13,21,18,19,18,7,0,92,0,9,18,16,26,27,9,0,102,0
505011078,4,0,0,0,0,3,0,0,0,10,0,6,5,0,0,0,0,0,13,0,4,8,0,0,3,0,0,17,0,0,7,0,12,0,0,0,13,0,0,3,4,0,3,0,0,12,0,0,0,0,0,5,0,0,10,0,0,0,0,4,0,4,0,6,0,0,0,0,0,0,0,0,4,0,0,4,3,6,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,59,20,21,16,27,25,5,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,4,0,0,0,0,5,0,0,0,5,0
505011079,7,0,3,0,0,5,0,0,0,11,0,0,0,0,0,0,3,0,5,0,0,0,0,3,0,0,0,4,0,3,3,4,8,0,0,0,8,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,7,0,8,0,0,0,0,0,0,0,0,0,49,20,7,8,19,5,6,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0
505011080,8,4,3,0,0,0,0,0,0,4,0,3,5,0,0,0,0,0,11,0,0,4,0,0,0,4,0,10,0,0,0,4,3,3,0,0,11,0,3,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,4,0,3,0,3,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,44,24,11,13,11,11,12,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0
505011081,5,0,0,0,0,0,0,0,0,4,0,8,5,0,0,0,0,0,7,0,0,3,3,0,0,0,0,10,0,0,6,0,0,0,0,0,8,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,13,17,10,13,6,4,0,87,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0
505011082,9,0,0,0,0,6,0,0,0,10,0,3,4,0,0,0,0,0,13,0,5,9,0,0,0,4,0,12,0,0,4,0,0,0,0,0,9,0,0,0,0,0,6,0,0,10,0,0,6,3,0,0,0,0,7,0,0,0,5,0,0,0,0,3,0,0,0,0,0,5,0,0,3,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,4,0,13,0,0,0,0,0,0,0,0,5,17,19,18,18,12,19,19,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
505011083,14,4,3,0,0,5,4,0,0,15,0,9,0,0,8,0,0,0,25,0,9,10,4,0,5,6,0,32,0,5,4,4,4,8,0,0,24,0,0,0,3,3,3,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,54,53,27,12,29,27,11,0,200,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,13,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
505021084,44,5,21,13,3,4,7,9,0,63,12,20,16,9,14,16,3,0,88,3,24,26,7,12,9,8,0,93,3,16,30,10,24,12,3,0,100,0,17,31,31,23,28,3,0,135,0,8,21,7,17,17,5,0,72,0,0,10,9,19,12,0,0,56,0,0,9,8,11,10,4,0,40,0,0,5,22,17,15,0,0,64,0,0,0,4,0,0,0,0,14,0,0,5,9,12,6,0,0,24,0,0,0,0,0,0,0,0,7,130,128,174,136,165,135,48,5,919,0,0,3,0,0,0,0,0,3,12,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,18,3,4,0,4,0,0,0,0,14,3,8,3,0,4,3,0,0,22,4,6,11,8,3,5,3,0,40,4,21,11,9,9,17,5,0,78,3,18,29,22,32,33,3,0,146,0,7,36,39,35,47,3,0,165,0
505021085,10,0,0,0,5,0,0,0,0,9,0,6,3,0,0,0,0,0,9,0,7,8,0,3,3,0,0,21,3,5,0,5,7,0,0,0,17,0,0,0,0,0,5,0,0,12,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,17,19,16,15,9,7,0,111,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,9,0,0,4,0,4,3,4,0,14,0,0,3,4,4,0,0,0,16,0,0,0,3,4,5,3,0,15,0,0,0,5,10,6,0,0,21,0,0,13,8,4,5,0,0,31,0
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,114,23,51,22,11,11,13,4,0,128,17,56,26,21,13,16,11,0,151,7,34,21,15,19,20,4,0,123,0,22,21,4,18,11,4,0,91,0,8,20,11,0,5,8,0,51,0,0,11,9,11,3,3,0,40,0,0,3,13,7,4,0,0,28,0,0,4,0,0,0,0,0,3,0,0,3,5,0,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,4,0,8,0,0,11,0,5,0,0,0,0,0,0,9,427,293,155,103,97,93,41,5,1214,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,14,11,4,0,0,0,0,0,0,10,0,5,0,0,3,0,0,0,10,4,4,0,0,0,0,0,0,12,0,0,5,0,0,0,0,0,8,0,0,0,0,0,5,0,0,7,0,7,3,8,7,0,0,0,25,0,0,0,0,4,0,0,0,5,0
505021089,174,18,65,16,20,14,27,7,0,163,14,67,26,19,23,37,12,0,199,12,35,38,12,23,34,9,3,158,3,35,40,11,23,17,11,0,131,0,11,17,5,8,10,4,0,62,0,0,9,3,7,3,0,0,22,0,0,4,4,5,5,0,0,25,0,0,0,0,6,0,0,0,9,0,0,0,6,3,3,0,0,15,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,14,0,4,0,0,0,0,0,0,3,338,367,184,118,133,172,53,7,1370,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,3,0,0,0,0,0,5,0,8,0,0,3,3,0,3,0,0,12,0,9,0,3,4,0,0,0,14,0,4,10,6,3,3,0,0,37,0,3,10,7,10,11,3,0,49,0
505021090,20,0,9,7,5,4,5,0,0,31,3,4,12,5,9,3,0,0,35,4,10,8,11,6,12,3,0,46,4,4,12,5,4,0,0,0,29,0,3,3,4,5,6,0,0,18,0,0,0,5,4,6,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,51,46,38,35,29,5,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,6,0,3,0,3,0,0,0,0,12,0,0,5,3,0,0,0,0,9,0,4,6,4,3,0,0,0,22,0,3,17,4,9,0,0,0,28,0,0,8,10,5,3,0,0,26,0
505021091,60,7,31,21,12,11,8,0,0,90,9,39,29,22,19,26,6,0,151,5,41,57,34,35,23,12,0,220,0,46,73,48,43,37,10,0,258,0,31,95,68,53,66,11,0,324,0,4,59,57,52,39,5,0,217,0,6,27,40,35,37,3,0,147,0,0,20,30,32,18,9,0,111,0,0,26,38,46,32,9,0,156,0,0,6,12,10,7,6,0,38,0,0,13,10,14,7,0,0,51,0,0,4,0,5,0,0,0,7,88,247,453,396,377,301,78,0,1942,0,0,0,0,0,0,0,0,4,5,0,0,0,0,3,0,0,13,8,7,4,4,0,3,0,0,26,3,5,7,9,0,7,4,0,33,8,24,13,7,6,3,3,0,57,3,12,23,11,4,7,4,0,65,6,35,38,17,26,26,5,0,157,3,38,63,67,40,47,10,0,267,3,30,72,53,44,47,11,0,261,0
505021092,21,4,4,3,3,0,5,4,0,18,3,3,3,3,0,0,0,0,25,0,3,8,3,0,6,4,0,30,0,3,7,4,3,10,0,0,30,0,5,5,5,5,4,0,0,26,0,0,3,4,6,8,4,0,25,0,0,3,8,0,3,0,0,13,0,0,0,3,3,0,0,0,7,0,0,3,0,3,3,0,0,12,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,66,35,51,36,41,30,15,5,285,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,3,0
505021093,27,3,0,6,0,5,0,0,0,13,0,0,12,6,4,5,0,0,32,0,13,5,7,3,7,0,0,41,0,15,18,5,18,13,3,0,73,0,12,14,11,7,17,4,0,60,0,3,10,5,9,11,0,0,40,0,0,3,12,12,9,0,0,34,0,0,0,4,7,4,0,0,21,0,0,7,15,13,0,3,0,39,0,0,0,3,5,0,0,0,5,0,0,7,6,3,3,0,0,20,0,0,0,0,0,0,0,0,5,40,71,80,83,93,83,23,5,471,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,9,0,0,0,0,3,4,3,0,19,0,5,4,0,0,3,4,0,16,0,0,3,5,3,5,0,0,26,0,4,17,10,15,10,0,0,54,0,3,10,15,26,17,4,0,73,0
505021094,11,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,17,0,0,4,4,0,0,0,0,11,0,4,3,0,0,0,0,0,19,0,0,3,0,5,0,0,0,5,0,0,5,3,3,0,0,0,17,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,0,0,13,0,0,0,0,0,0,0,0,3,0,0,3,3,7,0,0,0,22,0,0,0,0,0,0,0,0,0,36,26,23,32,28,12,7,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021095,10,0,6,0,0,0,0,0,0,7,3,4,4,4,0,0,0,0,14,0,0,4,0,4,0,0,0,11,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,4,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,54,18,17,11,11,13,4,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,6,0,0,0,0,0,3,0,0,3,0,0,5,0,0,0,0,0,3,0,0,7,4,0,0,0,0,15,0,0,0,0,0,0,0,0,8,0
