POW_SA2_CODE_2021,TPW_Oth_tspt_P,TPW_PstCour_PU_D_Svc_M,TPW_PstCour_PU_D_Svc_F,TPW_PstCour_PU_D_Svc_P,TPW_Tspt_supt_Svs_M,TPW_Tspt_supt_Svs_F,TPW_Tspt_supt_Svs_P,TPW_Wh_storage_Svs_M,TPW_Wh_storage_Svs_F,TPW_Wh_storage_Svs_P,TPW_Tot_M,TPW_Tot_F,TPW_Tot_P,IMT_IMT_nfd_M,IMT_IMT_nfd_F,IMT_IMT_nfd_P,IMT_PubExc_InetMusP_M,IMT_PubExc_InetMusP_F,IMT_PubExc_InetMusP_P,IMT_MotionP_SR_Act_M,IMT_MotionP_SR_Act_F,IMT_MotionP_SR_Act_P,IMT_Brdcast_ex_Inet_M,IMT_Brdcast_ex_Inet_F,IMT_Brdcast_ex_Inet_P,IMT_InetPub_brdcast_M,IMT_InetPub_brdcast_F,IMT_InetPub_brdcast_P,IMT_Tel_Svs_M,IMT_Tel_Svs_F,IMT_Tel_Svs_P,IMT_ISP_WSP_DP_svce_M,IMT_ISP_WSP_DP_svce_F,IMT_ISP_WSP_DP_svce_P,IMT_Lib_and_oth_IS_M,IMT_Lib_and_oth_IS_F,IMT_Lib_and_oth_IS_P,IMT_Tot_M,IMT_Tot_F,IMT_Tot_P,FinIns_FinIns_nfd_M,FinIns_FinIns_nfd_F,FinIns_FinIns_nfd_P,FinIns_Finance_M,FinIns_Finance_F,FinIns_Finance_P,FinIns_Ins_and_super_funds_M,FinIns_Ins_and_super_funds_F,FinIns_Ins_and_super_funds_P,FinIns_Aux_FinIns_Svs_M,FinIns_Aux_FinIns_Svs_F,FinIns_Aux_FinIns_Svs_P,FinIns_Tot_M,FinIns_Tot_F,FinIns_Tot_P,RHRE_RHRE_nfd_M,RHRE_RHRE_nfd_F,RHRE_RHRE_nfd_P,RHRE_RHSvc_ex_RealE_M,RHRE_RHSvc_ex_RealE_F,RHRE_RHSvc_ex_RealE_P,RHRE_POps_and_RE_svs_M,RHRE_POps_and_RE_svs_F,RHRE_POps_and_RE_svs_P,RHRE_Tot_M,RHRE_Tot_F,RHRE_Tot_P,ProSTS_ProSTS_nfd_M,ProSTS_ProSTS_nfd_F,ProSTS_ProSTS_nfd_P,ProSTS_ProSTS_ex_CSD_RS_M,ProSTS_ProSTS_ex_CSD_RS_F,ProSTS_ProSTS_ex_CSD_RS_P,ProSTS_CSD_RS_M,ProSTS_CSD_RS_F,ProSTS_CSD_RS_P,ProSTS_Tot_M,ProSTS_Tot_F,ProSTS_Tot_P,AdSup_AdSup_nfd_M,AdSup_AdSup_nfd_F,AdSup_AdSup_nfd_P,AdSup_Admin_Svs_M,AdSup_Admin_Svs_F,AdSup_Admin_Svs_P,AdSup_BldCln_PC_oth_Svc_M,AdSup_BldCln_PC_oth_Svc_F,AdSup_BldCln_PC_oth_Svc_P,AdSup_Tot_M,AdSup_Tot_F,AdSup_Tot_P,PubAS_PubAS_nfd_M,PubAS_PubAS_nfd_F,PubAS_PubAS_nfd_P,PubAS_PubAdm_M,PubAS_PubAdm_F,PubAS_PubAdm_P,PubAS_Defen_M,PubAS_Defen_F,PubAS_Defen_P,PubAS_PO_S_and_R_Svs_M,PubAS_PO_S_and_R_Svs_F,PubAS_PO_S_and_R_Svs_P,PubAS_Tot_M,PubAS_Tot_F,PubAS_Tot_P,EdTrn_EdTrn_nfd_M,EdTrn_EdTrn_nfd_F,EdTrn_EdTrn_nfd_P,EdTrn_PreSch_and_Sch_ed_M,EdTrn_PreSch_and_Sch_ed_F,EdTrn_PreSch_and_Sch_ed_P,EdTrn_Tertiary_ed_M,EdTrn_Tertiary_ed_F,EdTrn_Tertiary_ed_P,EdTrn_AdultCom_andOthEd_M,EdTrn_AdultCom_andOthEd_F,EdTrn_AdultCom_andOthEd_P,EdTrn_Tot_M,EdTrn_Tot_F,EdTrn_Tot_P,HC_SA_HC_SA_nfd_M,HC_SA_HC_SA_nfd_F,HC_SA_HC_SA_nfd_P,HC_SA_Hospitals_M,HC_SA_Hospitals_F,HC_SA_Hospitals_P,HC_SA_Med_oth_HCS_M,HC_SA_Med_oth_HCS_F,HC_SA_Med_oth_HCS_P,HC_SA_Resident_CS_M,HC_SA_Resident_CS_F,HC_SA_Resident_CS_P,HC_SA_Soc_assis_Svs_M,HC_SA_Soc_assis_Svs_F,HC_SA_Soc_assis_Svs_P,HC_SA_Tot_M,HC_SA_Tot_F,HC_SA_Tot_P,ArtsR_ArtsR_nfd_M,ArtsR_ArtsR_nfd_F,ArtsR_ArtsR_nfd_P,ArtsR_Heritage_ac_M,ArtsR_Heritage_ac_F,ArtsR_Heritage_ac_P,ArtsR_Creative_PAA_M,ArtsR_Creative_PAA_F,ArtsR_Creative_PAA_P,ArtsR_Sports_rec_ac_M,ArtsR_Sports_rec_ac_F,ArtsR_Sports_rec_ac_P,ArtsR_Gambling_ac_M,ArtsR_Gambling_ac_F,ArtsR_Gambling_ac_P,ArtsR_Tot_M,ArtsR_Tot_F,ArtsR_Tot_P,OthSvs_OthSvs_nfd_M,OthSvs_OthSvs_nfd_F,OthSvs_OthSvs_nfd_P,OthSvs_Repair_maintenanc_M,OthSvs_Repair_maintenanc_F,OthSvs_Repair_maintenanc_P,OthSvs_Personal_OthSvs_M,OthSvs_Personal_OthSvs_F,OthSvs_Personal_OthSvs_P,OthSvs_PriHES_UG_SPA_HOU_M,OthSvs_PriHES_UG_SPA_HOU_F,OthSvs_PriHES_UG_SPA_HOU_P,OthSvs_Tot_M,OthSvs_Tot_F,OthSvs_Tot_P,Inad_des_M,Inad_des_F,Inad_des_P,Industry_of_em_NS_M,Industry_of_em_NS_F,Industry_of_em_NS_P,Tot_M,Tot_F,Tot_P
507051190,9,0,8,4,5,0,5,4,0,4,21,15,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,4,10,0,0,0,0,0,0,0,3,3,3,0,0,4,3,8,0,0,0,0,0,0,13,6,16,13,10,17,0,0,0,28,37,68,9,3,15,42,47,82,0,0,0,9,15,18,6,17,27,17,36,47,0,0,0,0,16,13,0,4,0,3,0,5,3,15,24,0,3,3,71,332,403,0,4,4,11,13,20,75,357,433,3,9,12,0,0,0,8,60,67,9,175,186,21,104,124,45,347,394,0,0,0,0,0,0,0,4,5,0,0,3,0,0,0,4,3,11,0,0,0,11,5,15,6,44,50,0,0,0,15,46,66,21,18,39,10,6,19,510,1165,1673
507051191,0,7,9,23,0,0,0,0,0,0,25,16,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,7,0,0,0,5,3,10,4,0,5,3,3,8,3,4,7,8,4,13,13,13,31,0,0,0,0,3,5,8,29,36,7,28,41,0,0,0,23,75,99,11,3,23,37,81,117,0,0,0,0,9,8,30,36,67,33,43,70,0,0,0,10,9,14,3,0,3,12,3,16,24,10,28,5,5,12,79,501,579,0,0,0,19,33,47,105,537,643,0,3,3,0,4,4,20,87,101,4,0,4,3,107,115,24,200,227,0,0,0,0,0,0,0,4,10,17,23,43,0,0,0,19,35,53,0,0,0,4,0,9,15,92,109,0,0,0,26,91,119,38,36,69,11,13,23,870,1648,2517
507051192,0,10,7,15,0,0,0,0,0,0,15,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,10,0,0,0,0,0,0,0,19,19,0,15,15,0,0,0,8,10,18,10,0,7,15,15,25,0,6,6,6,3,11,11,29,39,18,34,51,0,0,0,0,0,3,10,0,12,4,0,7,14,3,17,0,6,5,74,249,320,0,6,6,5,7,10,74,264,342,0,4,4,4,57,61,13,68,80,10,76,79,15,85,105,46,289,333,0,0,0,0,0,0,0,5,5,0,8,7,0,0,0,0,7,8,0,0,0,0,4,0,9,55,64,0,0,0,6,57,69,14,15,29,5,9,17,422,994,1420
507051193,0,0,0,0,0,0,0,0,0,0,10,0,16,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,4,8,11,0,0,0,0,9,10,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,4,9,0,4,9,0,0,0,18,23,41,7,3,6,24,29,52,0,0,0,0,6,6,8,20,31,8,32,39,0,0,0,16,65,77,3,0,3,7,4,7,19,69,88,0,7,7,78,383,460,0,7,7,5,9,17,82,396,481,0,8,8,3,21,26,21,79,99,3,13,17,18,119,132,41,238,281,0,0,0,0,0,0,0,4,4,0,15,16,0,0,0,0,19,21,0,0,0,6,3,14,13,55,68,0,0,0,24,59,82,21,16,38,11,10,21,627,1461,2082
507051312,0,0,6,6,4,3,3,0,0,0,28,14,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,0,9,0,4,4,10,7,18,0,0,0,3,24,27,0,4,4,0,3,0,0,30,34,0,0,0,0,0,0,4,13,19,4,13,19,0,0,0,21,95,119,4,4,8,30,103,128,0,0,0,0,18,18,17,32,49,20,46,69,0,0,0,18,16,31,4,0,4,4,4,5,23,21,41,3,4,3,20,198,221,0,0,0,3,13,19,29,222,249,0,4,3,0,6,6,29,156,190,0,3,3,6,51,62,41,220,262,5,0,5,4,6,12,0,6,12,22,28,48,0,0,0,29,39,67,0,0,0,32,4,39,32,119,152,0,0,0,65,126,188,31,33,61,16,15,36,1067,1934,2994
507051313,0,13,3,14,7,0,10,0,0,0,47,18,66,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,9,0,10,0,0,0,3,11,14,5,4,3,5,4,13,11,19,36,0,0,0,0,0,3,6,26,33,5,24,34,0,0,0,36,53,86,13,7,13,47,55,102,0,0,0,7,13,18,27,34,63,29,50,77,0,0,0,0,4,9,5,0,5,5,0,9,11,8,20,5,0,9,162,773,938,0,7,7,7,11,23,173,794,966,0,3,4,0,3,3,9,59,68,3,5,9,12,185,206,29,256,289,0,0,0,0,0,0,0,3,6,0,4,7,5,0,5,3,7,12,0,0,0,13,5,18,12,88,96,0,0,0,25,90,116,25,32,60,15,11,27,769,1656,2419
507051314,0,0,0,0,0,0,0,0,0,0,11,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,7,4,0,0,0,3,5,8,0,0,0,0,5,6,0,0,0,0,4,4,0,3,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,6,4,4,4,6,0,0,0,0,0,0,5,3,5,0,0,0,9,13,12,8,15,29,0,0,0,0,5,3,0,0,0,19,31,47,0,0,0,18,35,55,0,0,0,0,3,4,3,17,20,0,0,0,6,18,29,8,8,17,3,3,3,185,236,419
509011225,5,31,35,68,48,9,57,35,4,42,250,81,333,0,0,0,7,18,29,7,3,14,16,15,29,0,0,0,11,10,16,0,0,7,0,5,6,43,49,94,0,0,4,30,56,93,11,10,25,16,52,65,65,118,186,0,0,0,14,3,17,60,106,165,74,111,187,0,0,0,185,276,454,17,8,21,199,279,481,0,0,0,47,67,118,54,83,136,103,151,254,0,0,0,144,250,394,0,0,0,181,68,249,326,316,642,7,15,23,183,545,726,22,24,53,15,28,43,223,617,846,9,38,49,207,716,926,145,547,688,68,463,534,132,456,586,561,2220,2781,0,0,4,9,17,26,14,25,33,40,51,92,3,4,9,65,93,162,0,0,0,177,48,223,72,227,301,0,0,0,252,272,526,141,92,228,51,50,103,4416,6372,10788
509011226,0,0,0,0,0,0,0,0,0,3,18,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,3,5,0,0,3,7,3,5,0,0,0,15,15,35,0,0,3,15,21,31,0,0,0,0,0,0,6,8,16,8,10,16,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,0,0,0,59,132,191,0,0,3,0,5,5,60,135,198,0,0,0,0,0,0,0,6,6,0,0,0,4,8,9,4,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,12,0,13,0,4,9,0,0,0,6,5,16,20,14,30,7,13,18,693,488,1186
509011227,0,4,0,3,4,3,7,0,0,0,27,10,35,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,5,0,0,0,0,0,5,0,0,3,0,0,0,5,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,27,3,4,6,15,17,36,0,0,0,0,0,0,8,4,12,8,9,14,0,0,0,64,20,85,0,0,0,0,0,0,64,20,83,0,0,0,14,59,75,0,0,7,9,7,8,24,66,91,0,0,8,0,0,0,5,5,6,0,0,5,5,16,19,9,22,31,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,3,5,0,0,0,4,3,6,5,11,17,0,0,0,10,11,19,3,10,12,0,3,6,285,285,568
509011228,0,6,5,15,0,0,3,0,0,0,33,19,57,0,0,0,3,4,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,3,14,0,0,0,6,8,12,4,0,4,5,0,6,11,13,19,0,0,0,5,0,6,5,21,23,12,19,25,0,0,0,40,51,94,14,0,14,53,56,104,0,0,0,5,13,16,23,18,46,31,33,59,0,0,0,53,59,114,0,0,0,8,3,11,58,66,125,4,3,5,76,140,218,7,4,10,4,13,15,92,160,245,0,3,3,10,44,52,17,62,85,5,15,15,7,41,51,38,165,198,0,0,0,6,6,16,3,11,8,0,3,3,0,0,0,10,18,24,0,0,0,23,9,29,8,31,40,0,0,0,27,38,63,24,31,53,7,15,30,960,1075,2037
509011229,0,4,4,4,0,0,0,4,6,9,36,21,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,8,12,0,0,0,0,8,12,0,0,0,0,0,0,5,5,6,5,4,11,0,0,0,44,36,80,0,0,0,3,0,4,45,33,81,0,4,4,7,113,122,0,0,0,4,3,5,11,117,134,0,0,0,0,15,15,0,0,4,0,7,7,0,27,27,0,45,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,12,3,20,0,6,6,0,0,0,12,8,21,16,8,27,9,13,21,854,603,1459
509011230,0,4,9,17,0,0,0,12,5,11,35,26,59,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,7,0,0,0,7,15,16,3,3,11,0,4,4,9,26,33,0,0,0,0,0,0,5,7,13,5,7,13,0,0,0,14,28,44,0,0,0,14,28,44,0,0,0,13,3,12,11,16,21,18,19,35,0,0,0,44,53,103,0,0,0,10,7,22,53,65,121,0,5,5,29,136,167,3,11,13,4,4,10,36,156,191,0,3,5,22,92,118,11,45,59,4,27,27,12,32,45,50,207,258,0,0,0,6,3,7,0,0,0,0,4,4,0,0,0,6,9,10,0,0,0,47,13,62,7,20,27,0,0,0,57,32,89,24,13,38,29,24,47,1065,985,2049
509011231,0,6,7,9,0,0,0,0,0,0,52,34,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,11,0,0,0,0,6,6,5,8,11,0,0,0,0,0,0,0,0,3,4,0,4,0,0,0,6,25,37,0,0,0,10,32,37,0,0,0,0,5,5,3,6,8,3,5,10,0,0,0,48,42,92,0,0,0,3,6,4,52,45,97,0,0,0,4,113,113,0,0,0,0,6,7,4,119,124,0,4,4,0,22,22,7,11,11,0,11,11,3,15,18,5,64,72,0,0,0,0,0,0,5,0,5,0,4,4,0,0,0,5,4,7,0,0,0,20,3,24,6,14,15,0,0,0,24,18,43,32,12,45,20,15,38,1074,775,1848
509011232,0,0,0,0,0,0,0,0,5,4,12,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,4,6,4,0,5,0,0,0,11,19,29,3,0,3,11,19,31,0,0,0,8,5,16,12,6,17,13,15,31,0,0,0,9,3,18,0,0,0,173,60,235,184,62,247,0,0,0,3,25,34,0,0,0,0,0,3,3,31,38,0,0,0,0,0,0,0,5,7,0,0,0,0,11,15,3,16,24,0,0,0,5,8,6,0,0,0,13,7,17,0,0,0,14,14,28,0,0,0,4,0,8,0,7,4,0,0,0,8,6,17,16,10,29,5,7,9,514,300,816
509011233,0,4,0,8,43,3,51,4,0,4,153,21,176,0,0,0,0,0,0,4,4,8,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,4,10,0,0,0,6,7,8,4,8,18,4,7,11,13,15,29,0,0,0,16,10,15,5,4,10,15,10,28,0,0,0,31,17,50,3,0,4,39,24,60,0,0,0,6,3,4,29,18,53,34,21,59,0,0,0,44,38,84,0,0,0,0,0,5,43,41,86,5,7,9,79,247,330,48,110,162,0,10,13,135,377,511,0,5,3,0,4,9,8,24,30,9,49,63,9,52,62,33,131,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,82,22,103,11,25,31,0,0,0,93,41,135,65,29,96,17,7,30,1740,1147,2891
509011234,0,10,13,17,3,0,3,0,0,0,80,29,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,0,3,3,7,8,5,15,19,0,0,0,0,0,4,3,7,6,3,9,10,0,0,0,13,32,36,5,0,5,13,32,43,0,0,0,3,3,11,11,9,20,10,18,30,0,0,0,34,38,67,0,0,0,37,12,48,67,46,114,0,4,4,28,106,130,0,0,0,0,6,10,31,114,145,0,4,8,11,54,64,6,41,46,6,17,20,0,10,14,19,128,149,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,4,3,5,0,0,0,30,10,42,7,10,17,0,0,0,37,15,56,27,23,50,16,22,35,1249,896,2143
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,0,0,7,5,0,0,0,0,0,0,63,27,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,6,9,0,11,12,0,0,0,0,0,0,0,5,7,0,5,4,0,0,0,11,25,40,3,0,9,20,28,42,0,0,0,7,9,9,30,17,45,33,29,61,0,0,0,47,30,74,3,0,3,0,0,0,48,30,78,0,0,3,27,98,125,0,0,5,3,18,22,34,119,154,0,3,3,0,0,0,4,23,24,0,0,0,0,8,6,5,29,34,0,0,0,0,0,0,0,0,0,5,6,17,0,0,0,5,13,15,0,0,0,19,12,26,3,15,19,0,0,0,21,28,46,35,23,58,11,10,18,843,703,1549
509021237,0,4,5,11,0,0,0,10,0,10,33,9,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,4,0,0,0,0,7,7,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,4,11,0,0,0,0,4,11,0,0,0,0,6,6,5,6,11,5,13,14,0,0,0,49,40,87,0,0,0,6,4,8,57,43,97,0,0,0,32,144,173,0,3,4,4,3,5,33,149,179,0,3,3,11,38,47,5,18,25,7,27,36,4,18,25,28,101,130,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,10,0,0,0,19,3,19,0,9,8,0,0,0,16,8,24,33,9,41,10,10,20,803,612,1416
509021238,0,5,8,12,0,0,0,22,3,26,65,36,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,0,0,0,5,15,20,0,0,6,0,0,4,7,17,26,0,0,0,0,0,3,0,0,3,0,0,8,0,0,0,5,15,18,0,0,0,5,15,18,0,0,0,0,5,4,3,18,17,3,16,22,0,0,0,56,56,116,0,0,0,9,3,13,68,56,125,0,3,3,15,122,139,0,0,0,3,3,3,21,127,143,0,0,0,10,55,63,6,28,33,0,3,3,0,27,24,12,114,123,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,6,8,0,0,0,36,9,39,5,14,15,0,0,0,41,21,55,22,15,39,7,9,20,927,760,1687
509021239,7,4,11,21,5,0,5,0,0,0,53,57,107,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,8,13,0,3,3,6,13,11,3,0,4,4,3,8,10,21,26,0,0,0,3,0,3,7,20,25,17,15,31,0,0,0,14,28,44,0,0,0,16,29,50,0,0,0,7,13,15,20,39,60,28,47,80,0,0,0,80,75,151,0,0,0,14,8,22,92,83,177,4,0,6,17,144,167,0,0,0,4,9,8,24,155,181,0,3,3,0,9,10,8,36,49,3,12,19,4,34,42,20,104,123,0,0,0,5,9,10,0,3,4,3,7,14,0,0,0,14,16,32,0,0,0,39,17,54,10,28,33,0,4,4,46,38,91,58,53,114,34,26,56,2147,1713,3855
509021240,0,12,3,19,0,0,0,7,3,13,100,31,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,8,0,8,0,0,0,9,5,20,0,0,0,4,11,21,0,0,0,0,0,3,4,21,24,0,0,0,0,0,5,5,0,9,8,0,10,0,0,0,13,28,35,0,0,0,14,28,38,0,0,0,3,7,11,14,13,22,16,18,32,0,0,0,73,54,126,0,0,0,18,8,19,88,64,149,0,3,4,26,177,204,0,5,7,0,0,0,28,184,216,0,6,9,25,113,141,9,42,50,5,3,5,5,32,37,45,194,241,0,0,0,0,3,4,0,0,0,0,4,8,0,0,0,0,9,14,0,0,0,44,14,57,7,21,20,0,0,0,48,34,85,35,26,58,16,9,27,1219,1048,2271
509021241,0,5,12,14,0,0,0,3,0,3,57,34,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,26,4,5,5,0,8,4,6,26,35,0,0,0,0,0,0,4,3,8,4,3,8,0,0,0,20,26,40,9,4,11,24,25,51,0,0,0,0,5,8,11,10,20,8,15,24,0,0,0,49,51,92,0,0,0,12,3,15,56,53,109,4,3,4,25,171,198,0,8,7,0,4,4,33,187,216,0,3,3,3,75,81,4,24,31,0,5,5,0,31,29,11,142,150,0,0,0,7,6,13,4,4,4,0,0,0,0,0,0,9,9,18,0,0,0,54,5,60,7,15,24,0,0,0,62,21,86,42,21,60,17,6,18,1241,1006,2244
509021242,0,0,9,9,0,0,0,0,3,7,35,21,64,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,5,5,0,5,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,3,7,0,0,0,10,3,11,0,0,0,8,0,7,3,3,6,8,10,16,0,0,0,54,42,92,0,0,0,9,0,18,65,39,113,0,0,0,15,82,89,0,0,0,0,0,0,15,83,96,0,0,0,8,47,50,6,14,14,0,0,4,0,14,14,10,79,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,27,5,35,0,5,7,0,0,0,26,14,44,18,14,37,15,17,32,1561,638,2202
509021243,4,13,10,21,21,10,30,9,5,18,158,45,201,0,0,0,0,4,3,0,0,0,5,0,4,0,0,0,4,0,4,0,0,0,0,0,0,7,4,13,0,0,0,12,23,32,0,6,7,0,6,7,15,29,46,0,0,4,7,0,7,21,30,42,28,27,53,0,0,0,43,74,118,9,4,8,51,74,129,0,0,0,12,39,47,16,31,48,32,68,98,0,0,0,84,177,261,0,0,0,232,123,355,317,299,617,0,5,6,87,298,389,36,55,88,10,14,21,131,374,500,4,15,21,63,244,308,52,155,208,10,89,106,35,125,163,170,633,808,0,0,0,0,0,4,4,0,3,11,14,28,0,0,0,16,15,33,0,0,0,96,30,119,18,51,63,0,0,0,107,84,189,104,45,155,36,34,70,2313,2518,4828
509021244,0,3,4,10,0,0,0,4,0,4,22,13,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,10,10,0,0,0,0,0,0,5,11,15,6,14,17,0,0,0,13,20,37,0,4,4,15,21,37,0,0,0,3,3,7,13,8,13,14,11,27,0,0,0,22,26,54,0,0,0,7,3,5,32,27,65,0,5,6,9,48,57,0,0,0,0,8,9,16,57,74,0,0,0,0,0,0,9,28,32,0,3,3,0,13,13,7,42,53,0,0,0,0,0,0,0,5,3,0,4,7,0,0,0,4,9,12,0,0,0,13,3,22,4,7,10,0,0,0,21,10,32,22,16,38,6,9,17,444,426,871
509021245,0,4,7,12,0,0,0,0,0,0,33,17,57,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,5,9,9,0,0,0,0,0,0,8,8,12,0,0,0,0,0,0,3,6,5,4,6,10,0,0,0,21,50,68,0,0,0,23,50,66,0,0,0,0,5,10,4,11,17,7,17,29,0,0,0,36,31,72,0,0,0,6,0,6,45,31,83,0,0,4,22,91,112,0,0,0,6,4,12,20,104,127,3,10,8,9,40,45,8,29,38,0,51,54,4,21,18,20,148,170,0,0,0,3,0,4,0,3,5,0,3,3,0,0,0,3,11,12,0,0,0,23,3,25,0,9,11,0,0,0,22,13,38,23,13,40,12,10,32,793,762,1554
509031246,0,3,12,14,0,0,0,13,5,24,40,25,63,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,3,8,15,0,0,0,0,0,0,3,13,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,23,0,0,3,7,12,28,0,0,0,8,0,8,4,3,11,13,5,19,0,0,0,37,33,72,0,0,0,19,11,30,58,47,106,0,0,0,8,93,104,0,0,0,0,3,3,10,97,105,0,5,5,4,33,34,3,25,34,7,28,37,0,26,24,13,116,130,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,31,5,34,0,14,15,0,0,0,34,15,50,14,7,17,11,12,23,792,676,1464
509031247,0,3,11,15,0,0,0,11,3,14,59,38,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,0,3,7,0,0,0,0,14,22,0,0,0,0,0,0,6,6,13,6,6,13,0,0,0,0,11,10,0,0,0,0,11,10,0,0,0,9,9,13,4,10,13,8,22,28,0,0,0,67,58,126,0,0,0,9,5,9,80,57,136,0,4,4,13,141,149,0,0,0,0,5,5,14,148,156,0,7,7,3,56,62,3,18,16,0,0,0,4,22,25,13,103,111,0,0,0,0,0,0,0,4,4,0,4,4,0,0,0,0,5,5,0,0,0,33,9,45,0,7,5,0,0,0,39,20,51,18,17,31,19,19,36,1525,963,2485
