POW_SA2_CODE_2021,CL_nfd_650_799_Mng,CL_nfd_650_799_Pro,CL_nfd_650_799_TecTW,CL_nfd_650_799_CoPSW,CL_nfd_650_799_ClAW,CL_nfd_650_799_SWks,CL_nfd_650_799_MaOpDv,CL_nfd_650_799_Lab,CL_nfd_650_799_IDNS,CL_nfd_650_799_Tot,CL_nfd_800_999_Mng,CL_nfd_800_999_Pro,CL_nfd_800_999_TecTW,CL_nfd_800_999_CoPSW,CL_nfd_800_999_ClAW,CL_nfd_800_999_SWks,CL_nfd_800_999_MaOpDv,CL_nfd_800_999_Lab,CL_nfd_800_999_IDNS,CL_nfd_800_999_Tot,CL_nfd_1000_1249_Mng,CL_nfd_1000_1249_Pro,CL_nfd_1000_1249_TecTW,CL_nfd_1000_1249_CoPSW,CL_nfd_1000_1249_ClAW,CL_nfd_1000_1249_SWks,CL_nfd_1000_1249_MaOpDv,CL_nfd_1000_1249_Lab,CL_nfd_1000_1249_IDNS,CL_nfd_1000_1249_Tot,CL_nfd_1250_1499_Mng,CL_nfd_1250_1499_Pro,CL_nfd_1250_1499_TecTW,CL_nfd_1250_1499_CoPSW,CL_nfd_1250_1499_ClAW,CL_nfd_1250_1499_SWks,CL_nfd_1250_1499_MaOpDv,CL_nfd_1250_1499_Lab,CL_nfd_1250_1499_IDNS,CL_nfd_1250_1499_Tot,CL_nfd_1500_1749_Mng,CL_nfd_1500_1749_Pro,CL_nfd_1500_1749_TecTW,CL_nfd_1500_1749_CoPSW,CL_nfd_1500_1749_ClAW,CL_nfd_1500_1749_SWks,CL_nfd_1500_1749_MaOpDv,CL_nfd_1500_1749_Lab,CL_nfd_1500_1749_IDNS,CL_nfd_1500_1749_Tot,CL_nfd_1750_1999_Mng,CL_nfd_1750_1999_Pro,CL_nfd_1750_1999_TecTW,CL_nfd_1750_1999_CoPSW,CL_nfd_1750_1999_ClAW,CL_nfd_1750_1999_SWks,CL_nfd_1750_1999_MaOpDv,CL_nfd_1750_1999_Lab,CL_nfd_1750_1999_IDNS,CL_nfd_1750_1999_Tot,CL_nfd_2000_2999_Mng,CL_nfd_2000_2999_Pro,CL_nfd_2000_2999_TecTW,CL_nfd_2000_2999_CoPSW,CL_nfd_2000_2999_ClAW,CL_nfd_2000_2999_SWks,CL_nfd_2000_2999_MaOpDv,CL_nfd_2000_2999_Lab,CL_nfd_2000_2999_IDNS,CL_nfd_2000_2999_Tot,CL_nfd_3000_3499_Mng,CL_nfd_3000_3499_Pro,CL_nfd_3000_3499_TecTW,CL_nfd_3000_3499_CoPSW,CL_nfd_3000_3499_ClAW,CL_nfd_3000_3499_SWks,CL_nfd_3000_3499_MaOpDv,CL_nfd_3000_3499_Lab,CL_nfd_3000_3499_IDNS,CL_nfd_3000_3499_Tot,CL_nfd_3500mo_Mng,CL_nfd_3500mo_Pro,CL_nfd_3500mo_TecTW,CL_nfd_3500mo_CoPSW,CL_nfd_3500mo_ClAW,CL_nfd_3500mo_SWks,CL_nfd_3500mo_MaOpDv,CL_nfd_3500mo_Lab,CL_nfd_3500mo_IDNS,CL_nfd_3500mo_Tot,CL_nfd_PINS_Mng,CL_nfd_PINS_Pro,CL_nfd_PINS_TecTW,CL_nfd_PINS_CoPSW,CL_nfd_PINS_ClAW,CL_nfd_PINS_SWks,CL_nfd_PINS_MaOpDv,CL_nfd_PINS_Lab,CL_nfd_PINS_IDNS,CL_nfd_PINS_Tot,CL_nfd_Tot_Mng,CL_nfd_Tot_Pro,CL_nfd_Tot_TecTW,CL_nfd_Tot_CoPSW,CL_nfd_Tot_ClAW,CL_nfd_Tot_SWks,CL_nfd_Tot_MaOpDv,CL_nfd_Tot_Lab,CL_nfd_Tot_IDNS,CL_nfd_Tot_Tot,CIII_IV_NNI_Mng,CIII_IV_NNI_Pro,CIII_IV_NNI_TecTW,CIII_IV_NNI_CoPSW,CIII_IV_NNI_ClAW,CIII_IV_NNI_SWks,CIII_IV_NNI_MaOpDv,CIII_IV_NNI_Lab,CIII_IV_NNI_IDNS,CIII_IV_NNI_Tot,CIII_IV_1_149_Mng,CIII_IV_1_149_Pro,CIII_IV_1_149_TecTW,CIII_IV_1_149_CoPSW,CIII_IV_1_149_ClAW,CIII_IV_1_149_SWks,CIII_IV_1_149_MaOpDv,CIII_IV_1_149_Lab,CIII_IV_1_149_IDNS,CIII_IV_1_149_Tot,CIII_IV_150_299_Mng,CIII_IV_150_299_Pro,CIII_IV_150_299_TecTW,CIII_IV_150_299_CoPSW,CIII_IV_150_299_ClAW,CIII_IV_150_299_SWks,CIII_IV_150_299_MaOpDv,CIII_IV_150_299_Lab,CIII_IV_150_299_IDNS,CIII_IV_150_299_Tot,CIII_IV_300_399_Mng,CIII_IV_300_399_Pro,CIII_IV_300_399_TecTW,CIII_IV_300_399_CoPSW,CIII_IV_300_399_ClAW,CIII_IV_300_399_SWks,CIII_IV_300_399_MaOpDv,CIII_IV_300_399_Lab,CIII_IV_300_399_IDNS,CIII_IV_300_399_Tot,CIII_IV_400_499_Mng,CIII_IV_400_499_Pro,CIII_IV_400_499_TecTW,CIII_IV_400_499_CoPSW,CIII_IV_400_499_ClAW,CIII_IV_400_499_SWks,CIII_IV_400_499_MaOpDv,CIII_IV_400_499_Lab,CIII_IV_400_499_IDNS,CIII_IV_400_499_Tot,CIII_IV_500_649_Mng,CIII_IV_500_649_Pro,CIII_IV_500_649_TecTW,CIII_IV_500_649_CoPSW,CIII_IV_500_649_ClAW,CIII_IV_500_649_SWks,CIII_IV_500_649_MaOpDv,CIII_IV_500_649_Lab,CIII_IV_500_649_IDNS,CIII_IV_500_649_Tot,CIII_IV_650_799_Mng,CIII_IV_650_799_Pro,CIII_IV_650_799_TecTW,CIII_IV_650_799_CoPSW,CIII_IV_650_799_ClAW,CIII_IV_650_799_SWks,CIII_IV_650_799_MaOpDv,CIII_IV_650_799_Lab,CIII_IV_650_799_IDNS,CIII_IV_650_799_Tot,CIII_IV_800_999_Mng,CIII_IV_800_999_Pro,CIII_IV_800_999_TecTW,CIII_IV_800_999_CoPSW,CIII_IV_800_999_ClAW,CIII_IV_800_999_SWks,CIII_IV_800_999_MaOpDv,CIII_IV_800_999_Lab,CIII_IV_800_999_IDNS,CIII_IV_800_999_Tot,CIII_IV_1000_1249_Mng,CIII_IV_1000_1249_Pro,CIII_IV_1000_1249_TecTW,CIII_IV_1000_1249_CoPSW,CIII_IV_1000_1249_ClAW,CIII_IV_1000_1249_SWks,CIII_IV_1000_1249_MaOpDv,CIII_IV_1000_1249_Lab,CIII_IV_1000_1249_IDNS,CIII_IV_1000_1249_Tot
506031125,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,3,3,0,5,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,4,0,4,0,3,0,16,0,0,3,6,0,0,0,0,0,15,3,0,0,9,6,0,0,0,0,14,0,0,10,13,3,3,0,4,0,32,3,0,15,13,4,4,0,0,0,42,5,3,12,16,5,3,0,3,0,47,4,0,19,12,3,3,0,0,0,44
506031126,0,0,0,6,10,0,5,10,0,18,3,0,5,0,7,0,14,8,0,45,4,0,7,6,8,4,7,0,0,43,0,3,3,5,6,6,9,4,0,26,0,0,8,0,4,3,4,0,0,30,5,0,3,0,3,3,3,0,0,16,10,0,0,0,5,5,6,0,0,24,8,0,0,0,0,0,0,4,0,14,9,0,0,0,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,35,8,38,17,48,24,54,25,4,255,0,0,0,0,3,0,0,0,3,8,0,0,0,0,7,0,3,3,0,14,0,0,3,0,3,5,4,0,0,21,6,0,6,0,0,5,0,9,0,25,4,0,8,5,10,11,7,10,0,64,9,0,16,7,17,9,23,16,0,105,8,3,51,13,24,13,44,38,0,191,24,13,106,15,80,18,145,52,8,455,42,21,231,9,96,27,150,56,12,653
506031127,4,0,0,6,4,6,3,4,0,21,5,3,0,3,3,0,0,0,0,20,3,0,0,3,9,0,0,0,0,25,0,0,0,3,9,0,0,0,0,16,5,4,0,6,4,5,0,4,0,20,3,3,0,0,0,0,0,0,0,7,3,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,24,11,13,36,31,36,8,20,0,172,0,0,0,0,0,0,0,0,0,4,3,0,0,9,0,14,0,4,0,22,4,0,0,16,8,28,0,10,0,60,0,3,17,22,5,22,0,5,0,79,3,0,18,23,11,37,0,5,0,98,4,4,19,42,7,38,7,7,0,132,7,3,35,44,8,35,6,16,4,163,24,16,47,62,32,29,15,22,4,252,42,15,74,54,38,16,14,19,3,270
506031128,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,9,0,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,7,0,0,0,5,0,4,0,4,0,17,0,0,3,3,0,8,0,4,0,20,0,0,0,4,0,6,3,0,0,7,0,0,13,16,0,0,0,9,0,37,0,4,11,17,9,9,6,9,0,52,3,0,10,24,0,4,0,8,0,60,3,5,17,16,6,4,0,5,0,48
506031129,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,5,0,16,0,4,0,6,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,13,0,0,0,12,4,6,0,0,0,23,0,0,5,5,8,0,0,3,0,13,0,0,4,12,0,0,0,0,0,17,0,0,7,14,0,0,0,0,0,29,0,0,4,15,0,0,0,0,0,33,0,0,9,20,6,0,0,0,0,42,4,0,21,15,0,4,0,0,0,43
506031130,0,0,0,0,7,3,6,4,0,20,0,0,3,5,8,0,14,12,0,48,0,3,16,0,20,0,28,5,0,75,7,0,9,0,13,0,10,0,0,47,3,6,10,0,10,0,10,0,0,43,13,3,6,0,7,4,3,0,0,29,11,12,6,0,4,4,3,0,0,44,3,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,41,24,57,5,98,21,86,31,0,357,4,0,4,0,3,4,0,0,0,16,0,0,4,0,0,0,0,0,0,9,0,0,3,0,0,0,12,3,0,25,3,0,4,0,7,0,8,3,0,35,4,7,14,5,16,3,11,11,0,69,5,5,47,8,21,0,25,18,6,144,5,3,76,10,52,5,47,31,7,220,19,3,143,6,106,17,146,67,10,524,48,22,334,9,165,38,186,75,13,884
506031131,0,0,0,7,5,0,0,0,0,16,0,0,4,0,6,0,0,0,0,14,5,0,0,3,0,5,0,0,0,15,0,0,0,0,4,5,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,9,19,27,10,0,9,0,76,0,0,0,0,0,0,0,0,0,7,0,0,0,9,0,3,0,0,0,22,3,0,0,9,0,9,0,3,0,27,0,0,6,7,0,0,0,6,0,25,0,5,12,12,4,4,4,5,0,44,7,0,17,26,6,13,6,5,0,76,0,3,33,30,7,13,0,11,0,95,10,0,36,34,8,3,0,10,0,107,14,0,61,17,10,9,9,8,0,126
506041132,0,0,0,4,0,0,0,0,0,6,3,0,0,3,0,0,0,0,0,7,0,0,3,4,0,3,0,3,0,18,0,0,5,0,0,0,4,0,0,11,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,0,10,19,10,13,11,5,0,77,0,0,0,0,0,0,0,3,0,10,0,0,4,5,0,0,0,0,0,12,0,0,8,0,3,0,5,3,4,19,0,0,12,3,8,0,0,8,0,33,0,3,12,6,6,4,0,5,0,36,5,3,22,15,4,12,3,7,0,71,3,3,30,20,10,4,3,7,0,83,9,8,46,44,13,10,20,5,0,154,8,5,66,23,20,16,24,16,0,182
506041133,0,0,0,0,3,0,0,0,0,6,0,3,0,5,0,0,0,0,0,11,4,0,0,6,0,0,0,0,0,11,4,6,3,4,0,0,0,0,0,12,3,0,0,15,0,0,0,0,0,13,0,0,0,4,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,9,9,35,8,9,0,3,0,84,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,0,0,7,0,15,0,0,5,8,0,0,0,0,0,16,0,0,9,12,0,3,0,3,0,31,0,0,4,12,6,6,0,0,0,30,5,0,12,20,0,4,0,8,0,52,5,0,20,39,3,7,5,6,0,78,6,5,33,37,13,0,6,8,0,111,7,3,32,53,22,3,5,3,5,126
506041134,0,0,0,3,0,0,3,0,0,14,0,0,0,8,0,0,0,0,0,9,0,0,0,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10,30,3,0,3,6,5,65,0,0,0,3,0,0,0,0,0,5,0,3,0,0,0,3,0,3,0,11,0,0,4,10,0,3,0,0,0,27,0,0,0,7,3,9,3,9,0,29,0,4,5,24,0,7,0,8,0,51,0,0,10,39,10,7,0,10,0,90,7,3,16,63,3,0,3,9,0,106,5,0,25,62,11,5,7,3,0,116,7,8,24,55,14,5,3,9,0,124
506041135,0,0,0,3,0,0,0,0,0,5,0,0,3,3,5,0,0,0,0,17,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,16,7,8,3,9,0,51,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,0,0,6,0,0,6,7,4,0,0,0,0,20,0,0,4,8,3,3,3,0,0,26,0,4,14,4,4,0,0,0,0,26,0,0,8,20,4,6,0,3,0,40,5,8,16,17,4,7,0,7,0,55,8,3,17,26,9,0,4,6,0,74,8,4,20,11,8,3,3,3,6,63
506041136,0,0,0,3,6,0,3,3,0,20,3,0,5,3,0,0,4,5,0,25,3,0,0,3,0,0,8,9,0,26,7,0,0,0,0,0,0,0,0,14,0,0,3,6,0,0,4,0,0,14,0,0,3,3,0,0,3,0,0,15,6,3,5,0,0,0,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,16,5,18,31,19,12,25,25,4,160,0,0,4,0,0,0,0,0,0,11,0,0,3,9,6,11,5,0,0,28,0,0,7,10,3,10,4,4,0,42,0,0,16,8,5,15,3,7,5,51,0,0,21,15,4,7,0,11,0,68,7,4,37,26,19,15,10,15,0,133,13,4,54,60,25,8,14,31,0,213,9,13,105,60,32,14,38,28,7,305,19,4,183,40,43,20,72,35,4,430
506041137,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,8,0,0,0,3,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,25,3,9,3,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,4,0,12,0,0,4,4,0,3,0,0,0,16,0,0,5,8,5,9,0,6,0,35,4,0,6,17,9,13,0,6,0,48,3,0,11,22,0,15,0,9,0,61,4,9,9,27,10,5,0,4,0,69,11,3,20,32,14,0,4,5,0,89,4,3,24,24,6,3,3,4,0,69
506051138,0,0,0,3,3,0,0,0,0,14,0,0,4,0,6,4,4,0,0,17,3,0,0,0,5,0,4,3,0,24,0,0,0,7,4,0,11,0,0,23,5,0,0,0,3,0,0,0,0,8,0,0,0,0,3,0,6,0,0,8,4,3,0,0,4,0,4,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9,9,18,37,11,30,12,0,137,0,0,3,0,3,0,0,0,0,10,0,0,4,0,0,3,5,6,0,16,0,0,0,8,7,5,0,6,0,27,4,0,3,4,6,8,0,6,0,24,0,0,8,6,3,5,3,3,0,33,3,0,25,18,5,10,4,10,0,82,0,3,32,22,22,7,18,13,0,113,7,8,57,30,34,9,59,24,4,225,13,7,91,26,40,13,76,20,3,282
506051139,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,14,11,9,9,0,0,50,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,6,0,5,0,0,0,16,0,0,5,6,0,3,0,3,0,16,0,0,7,6,8,0,4,3,0,23,0,0,10,17,0,3,0,0,0,34,3,0,13,22,4,4,5,7,0,58,3,0,16,25,6,5,6,10,0,69,5,0,28,23,13,0,8,7,0,88
506051140,0,0,0,4,3,0,0,0,0,12,0,0,0,0,4,0,0,0,0,9,0,0,0,5,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,5,10,19,6,0,4,0,61,6,0,0,0,0,0,0,0,0,8,0,4,0,9,0,3,0,0,0,16,4,0,0,6,0,3,0,3,0,20,0,0,12,4,3,4,0,6,0,33,0,0,15,4,7,5,0,0,0,32,0,0,28,16,10,8,0,3,0,71,3,3,19,35,3,4,0,7,0,77,6,4,44,26,10,4,3,12,0,95,4,0,34,27,12,4,11,11,0,105
506051141,0,0,0,5,0,0,0,0,0,7,0,0,0,8,0,0,0,0,0,8,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,6,18,19,0,3,8,0,51,0,0,4,0,0,0,0,0,0,5,0,0,0,0,3,0,0,4,0,9,0,0,3,0,3,0,0,0,0,8,3,3,0,6,0,0,0,0,0,19,0,0,0,4,3,0,0,3,0,26,3,0,10,11,5,0,0,3,0,46,8,0,14,24,3,0,0,8,0,57,0,0,17,22,6,0,6,8,0,60,11,0,36,16,8,0,11,9,3,94
506061142,0,0,0,7,0,0,0,4,0,14,0,0,0,8,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,18,5,4,4,8,0,48,0,0,0,0,0,0,0,0,0,8,0,4,0,6,0,5,0,0,0,25,0,3,3,8,6,11,0,6,0,36,4,0,9,20,4,6,0,9,0,45,3,0,12,14,9,5,0,8,0,57,3,7,31,32,12,9,3,15,0,106,6,0,23,55,15,8,0,12,0,116,13,4,32,34,10,8,0,5,0,112,9,0,40,31,10,3,4,10,4,111
506061143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,5,0,3,9,4,0,4,0,40,0,0,0,0,0,0,0,0,0,3,0,0,0,4,6,0,0,0,0,9,0,0,4,0,4,0,0,0,0,11,0,0,4,3,0,0,0,0,0,11,0,0,3,0,5,0,0,0,0,16,4,0,8,0,5,0,0,0,0,29,0,3,15,8,4,0,0,13,0,37,3,0,25,6,3,0,7,17,0,65,3,0,26,7,11,0,5,14,0,84
506061144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,6,0,0,7,0,19,0,0,0,0,0,0,0,3,0,10,0,0,0,3,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,6,4,0,0,0,0,0,0,5,0,12,0,0,5,0,0,0,0,0,0,6,0,0,9,5,0,0,0,3,0,14,8,0,0,3,6,0,0,6,0,25,0,5,12,4,4,0,4,3,0,26,5,0,14,6,0,0,4,10,0,44
506071145,0,0,0,5,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,15,10,12,5,5,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,10,3,3,0,0,0,15,0,0,3,4,4,0,0,0,0,9,0,0,0,11,3,0,0,0,0,18,0,3,6,24,0,5,0,8,0,51,0,0,12,31,4,4,0,8,0,72,5,5,12,32,8,3,0,5,0,66,10,0,26,21,11,9,0,9,0,83
506071146,0,0,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,32,7,0,0,3,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,4,0,0,5,0,21,0,0,3,3,0,7,0,3,0,17,0,0,5,14,0,0,0,4,0,17,0,0,8,26,3,6,0,4,3,44,3,0,16,28,7,0,0,7,3,58,0,0,13,34,4,6,0,3,0,59,3,0,15,23,4,0,0,3,0,57
506071147,0,0,0,0,4,6,0,0,0,15,0,0,3,5,0,0,0,0,0,13,0,0,4,4,11,0,0,0,0,28,0,3,0,4,4,3,0,0,0,19,0,11,3,4,8,0,0,0,0,22,0,6,0,4,0,0,0,0,0,10,5,0,4,0,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,21,22,31,34,16,3,9,0,156,0,0,3,0,0,0,0,0,0,4,0,0,0,6,3,4,0,3,0,13,0,0,0,12,0,4,0,7,0,23,0,0,9,8,5,4,0,6,0,28,0,4,9,17,6,0,0,6,0,41,0,5,19,29,13,7,0,3,0,72,5,6,25,38,16,12,8,6,0,109,9,0,39,39,27,10,0,14,0,141,10,17,53,28,28,4,0,4,0,146
507011148,0,0,0,5,4,3,0,0,0,12,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,19,12,5,0,5,0,49,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,10,0,4,4,9,0,0,0,0,0,17,0,0,10,10,8,0,0,6,0,30,0,0,5,18,0,5,0,0,0,29,0,0,13,33,6,4,0,10,0,61,0,5,16,45,7,0,0,8,0,82,6,5,19,39,7,0,0,10,0,88,0,0,28,34,3,6,0,5,0,83
507011150,0,0,4,0,0,0,0,5,0,12,4,0,4,0,9,0,8,8,0,26,0,0,7,0,14,0,9,4,0,34,3,0,3,0,14,0,4,0,0,27,3,0,4,0,9,0,0,0,0,17,0,0,0,0,0,4,4,0,0,8,4,3,7,0,4,0,0,0,0,26,0,0,3,0,0,0,0,0,0,10,0,5,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,30,14,42,9,51,11,31,16,4,198,0,0,5,0,6,0,0,0,3,16,0,0,0,0,0,0,0,0,0,7,6,0,3,4,3,0,4,9,0,27,3,0,13,4,3,0,4,4,0,28,4,0,11,0,12,4,4,13,0,44,6,4,31,11,22,3,11,10,0,89,8,3,45,5,23,3,19,26,6,140,20,5,97,6,53,10,52,30,0,282,29,17,234,9,65,27,83,37,10,501
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
