POW_SA2_CODE_2021,Tot_150_299_A_55_64,Tot_150_299_A_65_74,Tot_150_299_A_75ov,Tot_150_299_Tot,Tot_300_399_A_15_19,Tot_300_399_A_20_24,Tot_300_399_A_25_34,Tot_300_399_A_35_44,Tot_300_399_A_45_54,Tot_300_399_A_55_64,Tot_300_399_A_65_74,Tot_300_399_A_75ov,Tot_300_399_Tot,Tot_400_499_A_15_19,Tot_400_499_A_20_24,Tot_400_499_A_25_34,Tot_400_499_A_35_44,Tot_400_499_A_45_54,Tot_400_499_A_55_64,Tot_400_499_A_65_74,Tot_400_499_A_75ov,Tot_400_499_Tot,Tot_500_649_A_15_19,Tot_500_649_A_20_24,Tot_500_649_A_25_34,Tot_500_649_A_35_44,Tot_500_649_A_45_54,Tot_500_649_A_55_64,Tot_500_649_A_65_74,Tot_500_649_A_75ov,Tot_500_649_Tot,Tot_650_799_A_15_19,Tot_650_799_A_20_24,Tot_650_799_A_25_34,Tot_650_799_A_35_44,Tot_650_799_A_45_54,Tot_650_799_A_55_64,Tot_650_799_A_65_74,Tot_650_799_A_75ov,Tot_650_799_Tot,Tot_800_999_A_15_19,Tot_800_999_A_20_24,Tot_800_999_A_25_34,Tot_800_999_A_35_44,Tot_800_999_A_45_54,Tot_800_999_A_55_64,Tot_800_999_A_65_74,Tot_800_999_A_75ov,Tot_800_999_Tot,Tot_1000_1249_A_15_19,Tot_1000_1249_A_20_24,Tot_1000_1249_A_25_34,Tot_1000_1249_A_35_44,Tot_1000_1249_A_45_54,Tot_1000_1249_A_55_64,Tot_1000_1249_A_65_74,Tot_1000_1249_A_75ov,Tot_1000_1249_Tot,Tot_1250_1499_A_15_19,Tot_1250_1499_A_20_24,Tot_1250_1499_A_25_34,Tot_1250_1499_A_35_44,Tot_1250_1499_A_45_54,Tot_1250_1499_A_55_64,Tot_1250_1499_A_65_74,Tot_1250_1499_A_75ov,Tot_1250_1499_Tot,Tot_1500_1749_A_15_19,Tot_1500_1749_A_20_24,Tot_1500_1749_A_25_34,Tot_1500_1749_A_35_44,Tot_1500_1749_A_45_54,Tot_1500_1749_A_55_64,Tot_1500_1749_A_65_74,Tot_1500_1749_A_75ov,Tot_1500_1749_Tot,Tot_1750_1999_A_15_19,Tot_1750_1999_A_20_24,Tot_1750_1999_A_25_34,Tot_1750_1999_A_35_44,Tot_1750_1999_A_45_54,Tot_1750_1999_A_55_64,Tot_1750_1999_A_65_74,Tot_1750_1999_A_75ov,Tot_1750_1999_Tot,Tot_2000_2999_A_15_19,Tot_2000_2999_A_20_24,Tot_2000_2999_A_25_34,Tot_2000_2999_A_35_44,Tot_2000_2999_A_45_54,Tot_2000_2999_A_55_64,Tot_2000_2999_A_65_74,Tot_2000_2999_A_75ov,Tot_2000_2999_Tot,Tot_3000_3499_A_15_19,Tot_3000_3499_A_20_24,Tot_3000_3499_A_25_34,Tot_3000_3499_A_35_44,Tot_3000_3499_A_45_54,Tot_3000_3499_A_55_64,Tot_3000_3499_A_65_74,Tot_3000_3499_A_75ov,Tot_3000_3499_Tot,Tot_3500mo_A_15_19,Tot_3500mo_A_20_24,Tot_3500mo_A_25_34,Tot_3500mo_A_35_44,Tot_3500mo_A_45_54,Tot_3500mo_A_55_64,Tot_3500mo_A_65_74,Tot_3500mo_A_75ov,Tot_3500mo_Tot,Tot_PINS_A_15_19,Tot_PINS_A_20_24,Tot_PINS_A_25_34,Tot_PINS_A_35_44,Tot_PINS_A_45_54,Tot_PINS_A_55_64,Tot_PINS_A_65_74,Tot_PINS_A_75ov,Tot_PINS_Tot,Tot_Tot_A_15_19,Tot_Tot_A_20_24,Tot_Tot_A_25_34,Tot_Tot_A_35_44,Tot_Tot_A_45_54,Tot_Tot_A_55_64,Tot_Tot_A_65_74,Tot_Tot_A_75ov,Tot_Tot_Tot
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,16,7,4,61,9,6,10,10,12,11,16,0,80,7,8,6,8,18,16,10,5,83,16,7,21,17,21,20,14,4,122,7,20,18,18,21,17,7,3,114,8,19,29,36,33,26,12,3,174,0,16,26,32,45,46,11,0,177,0,11,30,25,24,31,6,0,135,0,0,20,29,37,36,9,0,130,0,5,12,21,23,20,0,3,84,0,9,32,46,61,41,11,0,193,0,0,8,18,10,12,0,0,53,0,0,0,8,21,25,4,0,53,0,3,7,5,0,5,0,0,24,90,117,240,286,346,323,115,38,1549
509021237,4,0,0,29,7,4,3,7,8,11,11,4,49,5,3,13,9,12,10,8,0,56,11,4,18,21,16,19,14,0,101,4,12,14,30,15,32,12,3,119,9,15,35,30,44,24,26,5,187,8,16,45,33,43,48,4,4,204,0,8,40,26,27,21,8,3,140,0,6,33,24,21,34,12,0,124,0,5,25,15,24,27,3,3,99,0,0,19,26,29,32,10,9,135,0,0,0,6,11,11,8,0,34,0,0,3,5,16,20,3,0,49,0,6,0,0,6,7,0,6,30,68,70,255,253,286,320,120,37,1416
509021238,11,10,4,51,8,4,9,12,4,18,12,8,59,4,3,6,10,17,9,10,6,77,18,16,17,30,27,41,15,7,169,5,14,21,28,25,26,29,0,145,0,20,21,44,40,49,26,0,192,4,15,40,33,36,58,26,3,221,5,14,31,28,30,44,21,6,174,0,9,12,25,35,26,11,0,127,0,3,16,32,31,17,15,0,118,0,3,29,38,51,35,14,9,177,0,0,4,3,15,8,0,0,44,5,3,5,14,14,10,8,4,51,3,0,0,0,8,9,0,6,24,56,111,225,326,346,367,210,47,1687
509021239,25,20,6,121,13,10,17,25,32,37,33,8,171,15,11,28,33,30,36,14,9,179,20,23,46,56,52,62,35,16,311,17,43,95,52,65,78,32,8,391,17,59,155,72,94,78,29,14,520,4,33,128,79,103,93,30,3,485,3,23,77,73,62,76,18,11,342,4,16,60,56,67,70,11,0,283,0,6,30,59,53,53,17,6,220,0,20,78,97,103,106,16,0,423,0,3,19,30,26,17,9,6,104,0,0,11,16,33,15,12,0,98,5,0,18,9,10,14,3,0,64,164,250,791,695,755,806,300,83,3855
509021240,21,8,0,51,12,7,6,7,11,13,5,7,61,9,4,19,10,15,15,10,3,84,14,16,24,33,25,24,20,0,156,11,30,44,28,24,37,20,0,190,10,31,47,41,65,54,18,3,268,7,30,60,51,51,80,19,6,310,3,20,53,53,49,36,18,0,229,0,15,64,41,47,45,11,0,223,0,7,38,44,43,37,8,0,173,0,6,66,48,74,63,15,0,270,0,0,7,12,14,13,0,0,55,0,0,13,16,25,22,8,3,85,4,0,5,3,8,0,0,0,20,122,166,453,402,475,453,163,34,2271
509021241,7,12,6,55,4,0,9,16,14,15,4,7,70,6,0,11,6,13,15,7,7,77,16,3,21,24,26,28,18,0,141,14,17,25,26,34,46,24,5,189,4,32,40,38,39,58,22,5,237,4,32,55,47,68,66,23,5,302,0,23,47,51,50,67,21,4,263,4,15,51,46,42,54,23,5,236,0,0,33,44,41,46,10,4,180,0,5,35,52,61,60,20,3,237,0,0,7,7,6,26,3,3,58,0,0,3,29,24,11,13,7,89,0,0,3,4,9,3,7,3,30,91,141,357,405,447,524,219,72,2244
509021242,10,4,0,35,0,4,5,8,5,7,7,0,47,6,0,4,11,11,4,0,0,45,7,5,14,16,11,27,12,3,94,7,7,13,8,24,26,13,10,99,0,11,22,18,23,34,21,0,130,4,14,36,27,40,47,14,5,187,0,13,27,35,34,51,5,6,176,3,15,51,43,51,43,15,0,221,0,5,42,31,46,53,14,0,194,0,26,106,114,153,121,14,0,525,0,5,36,52,41,28,8,0,174,0,0,20,43,58,33,8,4,161,0,0,4,3,4,7,0,0,27,46,110,387,427,533,513,151,36,2202
509021243,18,15,0,146,23,17,13,15,25,24,18,3,141,36,16,27,36,29,46,25,8,217,43,33,46,45,56,65,43,8,327,25,58,52,56,88,65,28,9,379,19,83,110,100,120,117,33,0,572,10,67,151,158,145,173,40,6,744,4,42,113,110,115,122,30,0,537,0,24,105,81,110,106,26,0,445,0,7,54,82,88,85,32,0,356,0,5,75,127,172,137,39,3,570,0,0,0,22,29,20,4,0,83,0,3,7,22,33,18,7,0,93,5,10,9,4,14,12,5,0,57,299,381,783,891,1072,1028,343,36,4828
509021244,6,9,0,39,9,0,4,4,10,11,7,0,40,4,5,3,5,9,21,12,0,60,6,9,10,8,25,18,21,4,93,4,0,4,18,18,18,10,0,78,0,10,8,14,15,12,15,6,74,0,5,25,19,22,35,15,0,129,0,3,16,12,17,22,5,4,76,0,6,16,3,27,18,3,0,74,0,0,6,7,7,12,10,0,39,0,0,12,13,15,18,3,0,64,0,0,3,0,5,0,0,0,14,0,0,0,0,6,11,5,0,20,0,5,0,0,0,0,6,4,20,49,50,121,114,164,220,119,26,871
509021245,11,16,0,66,4,3,6,14,7,26,12,5,74,8,3,5,7,13,27,19,5,84,5,6,21,22,32,37,23,4,156,7,12,15,29,15,35,12,6,138,3,6,27,44,46,54,20,0,211,3,13,24,39,44,42,21,3,193,3,6,23,24,28,39,16,3,139,0,9,29,32,32,28,11,0,136,0,3,6,15,22,21,3,3,65,0,0,20,32,41,37,11,0,141,0,0,0,5,6,0,0,0,23,0,0,0,8,7,7,7,0,29,0,0,4,5,4,7,3,9,28,77,69,191,295,302,383,189,42,1554
509031246,6,4,0,36,8,3,10,0,9,12,4,0,45,6,6,3,6,17,19,9,4,72,3,13,17,28,17,24,21,6,124,14,16,20,25,23,29,17,7,142,3,18,32,21,37,39,19,0,164,0,10,45,41,44,46,19,4,205,3,13,19,23,24,36,17,4,144,0,6,33,28,39,37,17,0,158,0,0,20,20,14,18,11,3,88,0,3,18,25,44,37,13,0,144,0,0,0,5,6,11,3,0,28,0,0,4,4,16,10,5,5,43,0,0,0,6,0,6,10,7,33,57,100,217,245,294,331,164,43,1464
509031247,9,6,0,56,8,8,9,7,17,14,3,10,74,4,6,6,9,16,24,15,9,95,7,13,28,24,26,23,20,5,162,7,16,25,39,39,35,21,5,197,3,19,41,42,48,49,29,9,246,8,22,54,61,69,83,12,0,314,3,12,41,47,43,56,29,7,237,0,20,40,43,52,60,17,3,236,0,10,50,57,37,52,10,4,214,0,7,59,89,79,58,23,0,325,0,0,9,21,16,25,14,0,79,0,0,7,28,31,33,10,3,115,0,0,4,10,15,12,8,7,58,65,140,404,506,517,544,238,79,2485
509031248,4,5,0,34,4,0,5,4,0,7,9,0,36,6,3,5,5,11,10,3,0,37,4,11,16,16,9,21,7,0,82,8,10,14,11,13,17,5,0,83,7,6,21,17,33,26,8,0,131,6,18,23,31,29,29,17,5,161,3,17,40,27,35,33,13,3,167,3,20,61,55,64,41,9,0,254,4,22,88,88,104,70,15,0,391,0,30,236,322,303,190,21,0,1105,0,4,43,85,75,52,4,0,259,0,0,17,69,71,42,5,0,208,5,5,3,9,10,13,0,0,46,77,161,585,748,783,553,124,21,3039
509031249,6,0,3,48,5,0,9,4,10,10,10,3,53,6,12,14,15,20,19,9,6,105,9,19,35,30,32,37,19,0,177,20,36,42,40,38,49,10,5,230,7,39,52,53,52,53,14,0,277,4,27,61,62,68,73,32,0,330,3,15,46,48,36,43,16,0,203,0,9,53,33,43,43,7,0,193,0,5,23,31,40,33,3,0,141,0,0,38,42,64,78,16,0,234,0,0,3,3,17,7,7,0,41,0,0,5,6,20,8,5,0,51,0,0,0,6,7,11,3,0,24,117,175,375,383,464,478,163,23,2182
509031250,17,5,4,63,5,0,3,15,6,11,8,4,66,9,5,8,5,17,17,3,3,73,11,14,7,16,30,29,30,7,139,0,11,27,23,32,25,20,0,151,8,16,27,39,39,46,31,11,215,8,22,62,61,45,67,20,9,288,0,14,43,45,30,46,17,0,188,4,12,34,31,36,36,19,3,175,0,6,12,29,45,31,13,7,129,0,0,9,35,53,34,23,10,162,0,0,0,14,9,10,0,0,41,0,0,3,5,22,17,11,0,61,0,0,5,6,6,3,7,0,27,68,105,261,333,395,412,222,66,1859
510011262,12,9,5,121,20,9,23,19,15,26,14,0,130,30,14,25,24,27,22,20,0,160,27,36,58,69,47,47,14,0,303,30,64,124,89,72,53,18,0,466,31,87,217,160,103,81,31,0,704,19,93,276,210,200,145,45,0,985,7,72,235,221,185,136,34,3,894,3,25,256,244,172,132,36,0,871,6,21,175,211,154,109,33,0,702,0,16,226,348,331,187,40,4,1145,0,3,26,61,67,36,11,0,204,0,4,39,118,117,64,21,3,369,6,11,24,23,13,23,6,0,109,379,458,1746,1821,1523,1074,325,28,7364
510011263,4,4,0,70,5,8,16,21,13,8,4,0,75,3,7,11,11,7,16,13,0,70,9,12,20,27,19,19,13,0,117,10,20,42,25,18,28,7,0,147,14,35,63,28,32,32,17,0,224,4,27,89,44,50,40,16,0,279,0,37,94,41,40,46,12,0,276,0,18,78,61,53,58,19,0,294,0,17,51,43,44,42,14,0,221,0,13,106,98,111,94,25,0,443,0,5,32,30,30,17,4,0,110,0,3,23,21,27,20,0,0,97,0,8,20,16,14,8,9,0,64,73,211,680,492,475,436,150,13,2523
510011264,8,3,0,50,3,11,10,9,17,0,4,0,51,3,6,4,3,5,6,4,0,28,3,8,13,14,11,0,4,0,58,3,4,16,8,5,5,0,0,54,3,13,20,13,11,12,0,0,87,9,24,29,18,9,18,0,5,117,0,14,31,29,15,15,3,0,115,0,6,32,24,24,16,5,0,118,0,3,20,13,18,23,0,0,89,0,10,56,46,40,48,12,0,198,0,0,8,12,23,10,4,0,55,0,0,3,10,28,11,0,0,53,0,0,3,10,3,6,6,0,23,37,99,268,235,231,190,55,5,1119
510011265,7,5,0,51,7,4,10,3,12,15,5,0,61,7,8,18,6,16,10,10,3,80,23,13,40,32,25,34,19,8,184,12,11,38,42,27,28,19,0,186,8,52,111,50,57,48,16,0,341,15,60,141,94,77,104,19,5,516,3,40,140,94,102,78,16,3,474,6,17,123,99,86,65,15,3,400,0,11,98,73,70,48,10,0,317,0,8,124,140,125,89,19,0,516,0,0,16,24,29,31,6,0,97,0,0,12,35,37,35,4,4,138,0,5,22,17,17,16,0,5,88,136,245,909,730,687,623,171,24,3529
510011266,7,0,0,22,0,5,4,4,0,3,7,0,22,0,5,9,4,4,3,0,0,30,4,9,3,8,5,9,10,0,40,4,5,20,10,10,8,3,0,70,3,13,36,9,14,16,5,0,95,0,9,32,13,11,16,4,0,77,0,12,29,13,10,13,3,0,72,0,6,11,5,13,14,3,0,53,0,4,6,4,9,3,0,0,23,0,0,15,13,20,18,0,0,75,0,0,0,0,0,4,6,0,17,0,0,0,3,7,3,0,0,18,0,0,3,3,4,0,0,0,9,22,72,179,99,109,111,39,3,632
510021267,4,0,0,78,0,5,6,10,6,6,5,0,42,0,4,10,5,5,3,3,0,41,8,14,18,12,8,9,0,0,82,5,18,37,19,17,15,10,0,109,8,37,55,28,26,28,6,0,191,13,63,141,72,97,68,16,4,472,22,103,223,138,138,113,20,0,757,12,118,305,226,219,168,31,0,1069,12,117,405,343,314,188,27,0,1404,12,267,1483,1361,1283,755,111,0,5273,0,47,558,693,514,335,43,0,2183,0,23,466,752,586,329,34,5,2191,4,12,40,34,42,31,6,0,165,127,835,3777,3719,3274,2061,320,21,14131
510021268,4,0,0,49,9,4,3,8,9,0,0,0,29,9,7,10,6,0,4,0,0,30,10,8,22,18,14,8,5,0,87,7,14,28,19,10,6,0,0,87,6,22,47,31,29,15,4,0,155,14,36,72,46,37,29,4,0,247,9,55,96,75,52,46,12,0,347,3,31,130,85,78,55,10,0,389,0,24,104,101,86,64,13,0,392,0,43,288,300,253,151,17,0,1054,0,7,118,145,109,63,11,0,457,0,3,82,152,99,92,7,0,444,0,5,3,9,14,7,0,0,36,113,258,1021,1003,789,546,97,4,3840
510021269,6,0,0,59,11,3,10,16,10,8,0,0,55,14,8,15,20,12,7,0,0,69,17,11,19,24,19,10,6,0,105,21,17,32,41,28,12,10,0,158,24,26,60,39,36,28,13,0,219,27,55,108,86,54,63,12,0,403,15,62,133,104,75,54,19,0,458,12,49,199,146,112,81,10,0,621,0,53,199,146,139,104,21,0,668,8,67,505,592,426,301,49,4,1947,0,11,257,254,190,118,18,0,853,4,6,201,341,276,179,26,0,1032,3,0,21,27,22,9,0,0,84,206,384,1772,1865,1394,979,178,0,6787
510021270,0,0,0,73,12,0,13,13,13,5,0,0,66,16,3,17,18,7,8,0,0,74,15,12,37,37,21,10,3,0,144,15,24,52,39,23,21,4,0,181,4,22,59,52,31,37,8,0,207,3,26,91,85,65,39,11,0,325,0,39,99,74,64,53,15,0,346,0,29,101,66,71,51,11,0,332,0,8,91,57,52,51,8,0,275,3,14,136,153,105,76,14,0,503,0,0,30,45,30,39,4,0,151,0,0,23,70,51,45,7,0,192,3,5,3,4,7,0,0,0,31,183,197,793,732,549,449,93,0,3008
510031271,8,5,5,73,7,5,10,22,14,7,9,0,63,11,18,16,21,9,9,7,0,96,11,7,35,41,19,14,6,0,133,3,12,39,39,26,19,0,4,149,16,40,74,62,43,44,13,0,289,20,71,129,121,93,86,24,3,541,14,111,196,153,167,132,28,4,801,13,89,291,220,221,190,24,0,1044,6,84,279,295,279,204,33,0,1176,16,199,1249,1266,1186,816,112,0,4855,5,50,488,597,545,308,38,0,2033,3,26,467,720,633,319,43,0,2208,7,13,25,30,40,26,7,0,146,197,734,3353,3619,3286,2194,331,20,13727
510031272,4,4,0,174,30,9,34,39,21,10,0,0,146,22,13,25,43,16,8,5,0,133,36,25,50,69,45,17,9,0,256,26,55,89,94,70,41,12,0,402,36,80,130,143,99,53,13,3,547,32,104,220,197,122,82,12,0,770,11,79,187,169,143,90,20,0,698,5,55,236,197,156,107,17,0,768,3,32,229,228,164,101,26,0,788,0,63,395,474,396,217,23,0,1579,0,7,107,153,124,69,12,0,473,0,5,134,188,155,96,16,0,595,4,9,18,14,11,16,4,0,77,477,555,1900,2074,1552,929,184,5,7675
510031273,5,0,0,42,3,4,7,10,3,3,4,0,40,4,5,3,8,5,5,0,0,35,11,5,14,18,19,8,3,0,87,14,16,26,19,26,22,7,0,116,9,17,44,46,39,15,6,0,170,12,37,83,48,59,38,3,0,283,10,35,110,62,62,39,14,0,333,4,28,113,114,107,54,5,0,434,0,30,150,126,108,67,18,0,501,5,73,453,557,440,285,29,0,1848,0,19,205,275,225,127,23,0,881,0,13,230,547,453,260,19,0,1521,0,3,19,14,12,15,0,0,68,138,299,1479,1861,1566,943,134,5,6426
511011274,16,13,0,148,31,10,34,23,24,35,21,4,178,23,24,35,37,26,55,19,0,217,52,50,53,65,57,63,24,8,365,41,86,72,79,100,76,23,0,480,10,86,131,98,126,98,26,11,590,4,48,124,134,151,139,45,0,645,3,40,94,117,117,86,29,0,486,3,24,102,104,125,92,17,5,471,0,7,69,75,85,62,18,0,318,7,11,98,170,193,138,18,10,643,0,6,24,32,31,27,5,0,114,3,7,16,27,50,44,13,0,150,10,6,13,9,6,26,0,0,76,379,411,906,986,1120,971,265,43,5078
511011275,17,8,3,61,6,0,13,15,12,21,7,5,72,4,0,16,12,22,12,5,0,75,10,8,16,15,13,14,15,4,97,6,14,31,20,22,23,8,10,130,5,18,40,37,23,33,20,6,174,10,19,71,58,60,59,22,9,296,9,24,56,39,38,42,15,6,235,6,21,59,48,62,53,6,0,253,3,22,60,46,67,45,11,4,259,3,25,134,143,132,98,19,9,561,0,5,39,30,61,28,4,0,167,0,0,20,38,55,32,11,4,162,4,6,5,5,21,13,3,0,54,74,178,577,537,635,506,152,50,2712
511021276,7,4,0,49,3,8,8,11,10,21,15,0,83,6,5,8,12,12,18,0,4,59,22,15,16,24,30,39,22,0,162,7,17,53,30,34,46,10,0,196,7,32,69,45,47,44,18,0,261,3,23,64,50,83,59,26,3,304,0,18,54,42,52,39,10,0,218,0,6,50,36,39,42,11,0,190,0,5,26,32,47,23,8,0,148,0,3,35,67,70,48,13,0,245,0,0,11,14,16,7,0,0,47,0,0,12,11,20,14,5,0,62,0,0,0,3,11,5,5,4,38,84,133,415,390,479,434,152,18,2122
511021277,9,0,3,66,5,9,11,15,8,10,0,0,59,11,14,17,18,15,24,3,0,107,13,31,42,32,30,27,10,0,180,24,49,86,32,32,33,11,0,262,15,47,109,72,51,42,9,0,350,4,36,130,71,64,58,16,3,374,0,14,59,63,62,30,9,3,244,0,8,47,58,59,42,4,0,216,0,4,29,34,38,41,4,0,152,0,4,57,80,80,64,13,0,291,0,0,10,14,16,18,3,0,64,0,0,9,35,21,23,7,0,99,3,4,6,10,9,5,7,0,45,132,222,623,551,517,422,101,10,2587
511031278,4,3,0,33,0,5,12,5,4,10,3,0,39,3,0,9,9,7,9,6,0,49,10,12,16,13,13,17,3,0,93,6,11,17,24,18,22,11,0,114,14,16,26,30,34,24,6,0,146,6,19,25,21,35,38,16,0,160,4,15,36,42,25,19,10,0,157,7,12,51,53,55,47,12,0,240,0,10,54,56,37,45,3,0,211,6,18,103,111,97,52,16,0,398,0,9,23,31,23,21,5,0,107,0,0,13,28,27,19,5,0,81,0,5,0,0,4,4,0,0,16,84,143,401,433,397,335,90,9,1886
511031279,28,7,5,213,47,27,42,38,31,24,12,5,222,57,23,56,48,42,47,7,3,286,60,70,116,97,81,64,33,0,514,74,124,157,135,101,63,25,3,682,69,157,193,148,145,132,31,4,875,43,170,275,221,228,204,39,5,1183,19,137,246,209,186,146,29,5,981,17,102,272,210,216,170,36,0,1022,3,60,224,221,205,114,35,4,869,4,78,396,446,394,299,74,0,1702,0,11,116,147,133,68,14,0,482,4,3,96,125,126,92,18,0,473,7,9,27,15,13,26,7,3,112,741,993,2277,2113,1933,1492,382,34,9959
511031280,4,5,0,20,8,5,5,4,0,0,4,0,22,4,4,5,3,5,12,0,0,34,3,10,10,6,8,10,11,0,63,4,10,13,15,14,24,10,0,86,3,10,26,15,24,17,0,0,98,0,18,35,25,43,35,11,0,178,5,14,24,25,30,21,6,0,134,0,14,40,26,24,25,3,0,143,0,3,30,25,30,29,4,0,115,0,4,54,41,37,53,5,0,192,0,0,7,11,6,6,0,0,32,0,0,7,14,17,15,0,0,51,0,4,4,4,0,4,0,0,17,36,100,275,228,250,257,65,6,1213
511031281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,5,0,0,0,0,8,0,0,0,0,11,6,6,0,23,0,0,0,0,0,5,0,0,12,0,0,3,0,0,0,0,0,8,0,0,5,0,4,0,3,0,14,0,0,4,6,9,0,0,0,13,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10,20,21,25,19,8,0,99
511031282,13,4,0,39,4,8,5,9,3,5,5,0,41,3,5,5,4,6,15,3,4,48,13,5,10,13,16,18,7,0,86,11,18,23,11,23,26,6,0,117,10,22,31,30,30,29,4,3,162,13,30,59,48,52,39,17,0,245,15,47,77,58,56,48,6,0,307,11,70,140,80,81,55,16,0,455,3,72,156,100,98,70,19,0,520,3,97,493,452,368,261,33,3,1709,0,5,159,171,131,80,7,0,557,0,8,114,166,157,94,13,0,548,0,5,17,6,13,18,3,4,71,125,398,1294,1163,1048,777,157,19,4975
511031283,11,0,0,48,0,3,6,13,11,9,0,0,40,0,5,8,6,10,3,3,0,38,11,9,20,9,9,0,4,0,70,6,16,20,13,17,11,0,6,90,4,19,37,21,24,27,3,0,142,7,39,60,48,61,58,14,0,293,12,60,122,80,97,82,18,0,473,10,85,188,128,111,117,16,0,659,5,103,249,208,173,134,20,0,897,5,173,882,743,665,463,68,0,2995,0,26,223,296,226,151,10,0,933,0,10,147,268,258,130,17,0,825,3,10,24,17,23,19,4,0,98,83,559,1995,1865,1711,1231,193,11,7641
511031284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,4,8,3,0,0,0,0,15,3,3,8,10,10,8,0,0,36,3,9,21,14,16,8,0,0,69,3,17,32,20,16,15,0,0,112,0,5,34,25,27,26,3,0,111,3,18,70,102,82,64,3,0,349,0,0,18,26,19,15,0,0,86,0,0,11,31,23,6,0,0,67,0,0,3,5,3,3,0,0,12,15,63,208,239,191,151,6,0,878
511041285,41,16,4,398,62,48,46,48,43,65,34,3,346,89,63,88,76,75,75,30,8,508,135,146,138,128,153,141,50,10,896,106,190,241,208,212,174,67,5,1206,58,214,320,255,287,258,57,3,1460,20,167,393,329,375,333,82,4,1706,9,87,307,298,296,228,49,5,1272,3,68,290,237,304,201,35,3,1153,0,17,187,213,228,176,43,3,871,3,18,249,373,419,254,66,8,1382,0,3,22,52,78,66,9,5,233,0,5,20,80,107,85,17,3,308,3,7,14,12,17,22,6,0,89,1116,1087,2357,2372,2652,2127,591,71,12372
511041286,5,5,0,35,9,3,11,7,8,11,0,3,49,3,0,8,5,13,18,3,0,56,14,9,16,22,21,19,16,5,119,11,22,22,22,30,39,11,0,156,9,25,33,33,44,60,8,0,222,8,25,51,40,66,59,7,0,263,5,23,47,48,56,61,9,0,258,0,21,55,53,73,68,13,0,287,0,5,47,67,68,62,5,0,254,0,9,88,118,168,115,20,0,520,0,0,14,26,29,29,0,0,100,0,0,7,22,14,8,6,0,56,0,4,7,4,0,9,0,0,24,71,160,410,470,610,570,113,14,2414
511041287,0,0,0,32,0,0,3,9,11,7,12,0,38,3,0,0,5,4,13,7,0,32,3,12,9,9,16,11,6,0,69,3,8,7,14,17,17,3,0,73,0,9,19,25,24,19,7,0,103,0,8,11,11,19,17,4,5,76,0,3,6,15,13,14,6,0,60,0,0,18,13,21,7,4,0,56,0,0,11,6,11,9,0,0,44,0,0,5,14,13,10,0,0,50,0,0,0,0,3,0,0,0,11,0,0,0,4,0,4,0,0,12,0,0,0,0,0,0,0,0,6,28,53,112,133,176,126,55,13,683
511041288,3,0,0,34,7,4,3,8,3,9,5,0,46,3,5,5,9,17,16,4,0,57,4,16,21,16,20,16,6,0,99,6,18,15,17,15,16,5,0,89,3,13,16,18,14,22,10,0,107,4,4,20,25,20,13,5,0,93,0,10,12,25,11,18,3,0,81,0,0,15,21,19,12,3,0,65,0,0,7,14,10,10,0,0,43,0,3,4,14,19,14,11,0,63,0,0,0,0,3,3,0,0,11,0,0,4,3,5,0,0,0,21,0,0,0,7,0,0,0,0,13,79,72,148,176,165,155,58,5,863
511041289,12,0,0,38,7,10,5,7,13,9,6,0,55,9,3,3,13,13,15,8,0,71,7,13,14,8,17,23,12,0,96,3,10,9,12,15,27,5,3,89,3,10,9,15,24,24,9,3,97,0,7,21,25,32,32,10,0,132,0,9,9,13,20,28,3,3,75,0,0,15,24,27,17,4,4,81,0,3,8,19,13,15,7,0,68,0,3,8,26,34,20,11,6,106,0,0,3,9,13,9,0,0,30,0,0,0,10,5,8,7,0,39,3,0,0,0,0,0,3,3,18,86,61,106,188,247,247,89,31,1062
511041290,0,6,0,20,0,0,5,3,7,5,0,0,28,0,6,10,9,9,9,0,0,47,4,6,13,14,13,16,4,0,68,0,6,8,18,12,16,10,0,71,0,14,21,19,37,29,23,0,138,7,35,71,44,46,53,16,6,269,10,31,85,48,50,42,24,0,292,10,51,121,91,90,68,19,0,451,9,49,182,125,126,107,23,0,612,3,105,507,358,351,247,45,0,1622,0,15,149,178,123,88,6,0,557,0,11,91,176,151,91,19,3,534,0,5,14,20,11,11,3,0,70,67,347,1285,1097,1033,782,207,16,4835
