POW_SA2_CODE_2021,M_AgFF_H_0,M_AgFF_H_1_19,M_AgFF_H_20_29,M_AgFF_H_30_34,M_AgFF_H_35_39,M_AgFF_H_40_44,M_AgFF_H_45_49,M_AgFF_H_50ov,M_AgFF_H_NS,M_AgFF_H_Tot,M_Min_H_0,M_Min_H_1_19,M_Min_H_20_29,M_Min_H_30_34,M_Min_H_35_39,M_Min_H_40_44,M_Min_H_45_49,M_Min_H_50ov,M_Min_H_NS,M_Min_H_Tot,M_Mnf_H_0,M_Mnf_H_1_19,M_Mnf_H_20_29,M_Mnf_H_30_34,M_Mnf_H_35_39,M_Mnf_H_40_44,M_Mnf_H_45_49,M_Mnf_H_50ov,M_Mnf_H_NS,M_Mnf_H_Tot,M_EGWWS_H_0,M_EGWWS_H_1_19,M_EGWWS_H_20_29,M_EGWWS_H_30_34,M_EGWWS_H_35_39,M_EGWWS_H_40_44,M_EGWWS_H_45_49,M_EGWWS_H_50ov,M_EGWWS_H_NS,M_EGWWS_H_Tot,M_Const_H_0,M_Const_H_1_19,M_Const_H_20_29,M_Const_H_30_34,M_Const_H_35_39,M_Const_H_40_44,M_Const_H_45_49,M_Const_H_50ov,M_Const_H_NS,M_Const_H_Tot,M_WST_H_0,M_WST_H_1_19,M_WST_H_20_29,M_WST_H_30_34,M_WST_H_35_39,M_WST_H_40_44,M_WST_H_45_49,M_WST_H_50ov,M_WST_H_NS,M_WST_H_Tot,M_RetT_H_0,M_RetT_H_1_19,M_RetT_H_20_29,M_RetT_H_30_34,M_RetT_H_35_39,M_RetT_H_40_44,M_RetT_H_45_49,M_RetT_H_50ov,M_RetT_H_NS,M_RetT_H_Tot,M_AcFd_H_0,M_AcFd_H_1_19,M_AcFd_H_20_29,M_AcFd_H_30_34,M_AcFd_H_35_39,M_AcFd_H_40_44,M_AcFd_H_45_49,M_AcFd_H_50ov,M_AcFd_H_NS,M_AcFd_H_Tot,M_TPW_H_0,M_TPW_H_1_19,M_TPW_H_20_29,M_TPW_H_30_34,M_TPW_H_35_39,M_TPW_H_40_44,M_TPW_H_45_49,M_TPW_H_50ov,M_TPW_H_NS,M_TPW_H_Tot,M_IMT_H_0,M_IMT_H_1_19,M_IMT_H_20_29,M_IMT_H_30_34,M_IMT_H_35_39,M_IMT_H_40_44,M_IMT_H_45_49,M_IMT_H_50ov,M_IMT_H_NS,M_IMT_H_Tot,M_FinIns_H_0,M_FinIns_H_1_19,M_FinIns_H_20_29,M_FinIns_H_30_34,M_FinIns_H_35_39,M_FinIns_H_40_44,M_FinIns_H_45_49,M_FinIns_H_50ov,M_FinIns_H_NS,M_FinIns_H_Tot,M_RHRE_H_0,M_RHRE_H_1_19,M_RHRE_H_20_29,M_RHRE_H_30_34,M_RHRE_H_35_39,M_RHRE_H_40_44,M_RHRE_H_45_49,M_RHRE_H_50ov,M_RHRE_H_NS,M_RHRE_H_Tot,M_ProSTS_H_0,M_ProSTS_H_1_19,M_ProSTS_H_20_29,M_ProSTS_H_30_34,M_ProSTS_H_35_39,M_ProSTS_H_40_44,M_ProSTS_H_45_49,M_ProSTS_H_50ov,M_ProSTS_H_NS,M_ProSTS_H_Tot,M_AdSup_H_0,M_AdSup_H_1_19,M_AdSup_H_20_29,M_AdSup_H_30_34,M_AdSup_H_35_39,M_AdSup_H_40_44,M_AdSup_H_45_49,M_AdSup_H_50ov,M_AdSup_H_NS,M_AdSup_H_Tot,M_PubAS_H_0,M_PubAS_H_1_19,M_PubAS_H_20_29,M_PubAS_H_30_34,M_PubAS_H_35_39,M_PubAS_H_40_44,M_PubAS_H_45_49,M_PubAS_H_50ov,M_PubAS_H_NS,M_PubAS_H_Tot,M_EdTrn_H_0,M_EdTrn_H_1_19,M_EdTrn_H_20_29,M_EdTrn_H_30_34,M_EdTrn_H_35_39,M_EdTrn_H_40_44,M_EdTrn_H_45_49,M_EdTrn_H_50ov,M_EdTrn_H_NS,M_EdTrn_H_Tot,M_HltHC_SA_H_0,M_HltHC_SA_H_1_19,M_HltHC_SA_H_20_29,M_HltHC_SA_H_30_34,M_HltHC_SA_H_35_39,M_HltHC_SA_H_40_44,M_HltHC_SA_H_45_49,M_HltHC_SA_H_50ov,M_HltHC_SA_H_NS,M_HltHC_SA_H_Tot,M_ArtsR_H_0,M_ArtsR_H_1_19,M_ArtsR_H_20_29,M_ArtsR_H_30_34,M_ArtsR_H_35_39,M_ArtsR_H_40_44,M_ArtsR_H_45_49,M_ArtsR_H_50ov,M_ArtsR_H_NS,M_ArtsR_H_Tot,M_OthSvs_H_0,M_OthSvs_H_1_19,M_OthSvs_H_20_29,M_OthSvs_H_30_34,M_OthSvs_H_35_39,M_OthSvs_H_40_44,M_OthSvs_H_45_49,M_OthSvs_H_50ov,M_OthSvs_H_NS,M_OthSvs_H_Tot,M_IDNS_H_0,M_IDNS_H_1_19,M_IDNS_H_20_29,M_IDNS_H_30_34,M_IDNS_H_35_39,M_IDNS_H_40_44,M_IDNS_H_45_49,M_IDNS_H_50ov,M_IDNS_H_NS,M_IDNS_H_Tot
506071147,0,6,0,0,6,0,4,3,4,28,22,13,9,13,26,54,26,97,0,255,0,6,4,5,9,4,0,12,0,32,0,0,0,0,3,11,0,3,0,14,12,20,18,19,32,108,42,82,3,327,0,0,3,0,6,10,0,4,0,24,3,36,24,3,21,21,14,24,0,148,4,83,62,24,47,54,38,32,6,346,0,3,4,3,8,11,0,12,0,43,0,0,0,6,3,11,0,3,0,19,0,17,17,3,14,41,19,37,0,147,0,13,10,12,11,27,5,31,0,105,13,53,36,21,156,190,53,103,0,631,4,17,15,8,15,25,6,11,0,93,17,22,17,20,215,125,33,45,0,496,9,75,20,15,42,53,13,51,0,288,4,27,30,26,66,48,17,30,0,247,0,21,7,9,34,25,9,16,0,117,0,14,9,9,15,16,6,11,3,71,8,11,8,11,21,39,3,17,25,147
507011148,0,0,0,0,5,3,0,0,0,8,0,0,0,0,4,0,0,3,0,13,0,4,0,4,0,7,4,4,0,19,0,0,0,0,3,0,0,0,0,3,0,13,16,18,27,57,23,49,4,196,0,0,0,0,4,6,3,3,0,20,6,46,29,10,14,18,7,9,4,134,0,14,4,5,9,4,0,3,0,40,5,5,0,4,4,5,7,8,0,39,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,8,0,4,0,15,0,0,0,0,0,0,4,6,0,13,0,4,0,4,6,15,6,11,0,53,0,0,5,3,7,13,4,8,0,44,0,4,3,3,9,5,0,7,0,33,3,13,9,4,10,29,11,19,0,101,0,9,7,14,20,13,3,8,0,78,0,0,0,0,0,0,0,8,0,13,0,4,0,3,0,4,5,0,0,19,6,7,0,4,12,5,0,11,5,58
507011150,0,11,6,0,9,25,0,9,0,66,23,10,8,9,31,72,33,133,3,318,29,55,55,52,417,460,197,379,13,1661,3,10,9,11,41,67,26,72,0,240,33,38,27,45,254,470,194,452,17,1523,19,27,17,33,141,215,60,120,7,641,8,27,21,8,81,97,28,63,6,334,3,13,14,5,10,14,0,10,0,67,24,32,28,26,127,171,93,225,7,738,0,3,0,3,0,9,0,5,0,19,0,0,0,0,0,6,0,0,0,10,0,11,0,7,9,11,9,11,0,50,18,23,12,9,49,145,39,87,4,382,3,35,20,12,22,38,9,13,0,155,9,11,3,4,70,63,19,38,0,215,0,18,6,8,13,13,9,4,0,64,0,4,3,3,5,13,0,8,0,32,0,21,5,4,17,18,6,9,3,83,6,17,20,21,75,118,52,98,0,413,26,35,24,25,176,236,77,154,57,805
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,0,3,0,4,0,3,0,0,0,10,0,0,0,0,0,0,0,5,5,4,0,0,0,0,5,9,0,6,0,23,5,0,0,0,11,11,5,4,0,28,0,10,3,10,19,26,13,19,0,88,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,5,0,13,0,15,14,3,8,4,0,4,0,52,3,5,3,0,3,5,5,9,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,14,0,0,5,0,0,0,0,3,0,9,0,0,8,0,15,71,6,22,0,129,0,4,0,0,4,4,0,0,0,13,9,4,0,0,8,3,0,0,0,24,0,12,5,4,21,17,7,4,0,63,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,0,0,3,0,11,0,3,0,0,3,0,0,3,0,12,0,0,4,0,4,5,7,11,3,29
507011153,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,3,0,8,4,5,18,0,12,0,48,0,0,0,0,0,0,0,3,0,8,4,15,20,9,15,3,5,0,0,62,0,3,0,0,0,0,0,0,0,14,0,3,5,0,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,0,3,0,0,8,0,3,7,0,4,6,3,0,0,23,0,10,3,0,0,0,0,6,0,19,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,11,0,8,3,7,7,0,0,5,0,29,0,5,3,0,0,0,0,0,0,5,0,8,4,0,0,0,0,0,0,8,0,0,0,4,0,9,0,4,3,23
507011154,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,11,0,3,12,20,12,15,3,78,0,0,0,0,0,0,0,0,0,3,6,5,8,16,17,41,13,23,0,132,0,0,7,4,14,18,9,8,0,51,3,22,11,4,19,23,9,16,0,114,0,20,5,7,5,4,4,8,0,53,0,6,4,0,12,9,6,8,0,49,0,6,0,0,0,0,3,0,0,13,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,7,4,4,0,22,0,0,5,7,12,10,8,9,0,55,0,8,8,0,5,4,0,6,0,31,0,0,0,0,5,0,0,0,0,5,6,12,3,3,14,14,3,3,0,55,3,12,9,6,10,8,7,3,0,57,0,11,3,5,0,4,0,7,0,20,4,11,12,0,14,21,5,16,0,83,4,9,3,0,11,21,6,16,9,76
507011155,0,0,0,0,0,0,0,0,0,4,9,3,9,7,52,62,15,87,6,245,46,33,44,49,397,1090,312,472,14,2456,0,3,0,4,13,18,11,33,0,85,24,28,15,23,133,265,122,581,15,1212,0,0,0,0,27,40,10,28,0,103,0,0,0,0,3,8,4,4,0,19,0,0,4,0,0,3,0,0,0,19,5,7,3,6,10,36,0,31,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,18,7,11,9,11,44,144,34,98,0,361,3,5,5,5,16,31,8,17,0,89,5,7,0,0,60,112,37,69,3,293,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,4,0,3,14,24,4,24,0,78,18,17,8,15,105,137,46,104,23,474
507011158,0,5,0,3,0,0,3,0,0,11,0,0,0,0,0,3,0,0,0,9,0,0,3,4,15,6,5,5,0,36,0,0,0,0,0,3,0,0,0,3,0,0,4,3,7,23,3,10,0,56,0,6,0,0,4,6,4,0,0,19,0,20,8,3,3,3,0,5,0,50,0,10,5,0,0,6,0,3,0,20,0,0,0,4,5,5,0,7,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,6,6,6,22,7,25,0,70,0,0,0,0,5,3,0,0,0,18,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,6,0,4,7,0,9,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,12,5,0,8,0,35
507011159,0,0,0,11,5,7,5,3,0,32,4,3,0,0,3,9,0,23,0,44,5,5,9,7,49,60,25,65,0,233,0,8,0,0,3,10,4,4,0,40,20,28,14,24,77,203,56,151,10,574,0,11,3,3,16,23,11,11,0,74,9,52,42,14,31,34,17,19,5,215,0,98,32,17,14,19,7,9,0,188,3,24,45,26,28,40,11,39,0,215,0,0,0,3,4,6,3,5,0,25,0,0,0,0,3,7,5,0,0,20,0,4,0,4,3,16,0,12,0,41,5,10,10,7,23,40,17,26,0,137,0,9,13,3,13,10,5,14,0,61,27,10,19,5,72,127,44,63,0,375,3,26,16,8,23,31,3,15,0,130,0,23,19,14,36,26,5,12,0,144,3,37,26,17,19,32,13,25,5,170,3,13,11,5,21,22,12,24,0,113,0,23,16,4,53,60,10,48,28,246
507011160,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,16,0,0,0,0,0,0,0,0,0,0,3,8,10,14,17,36,12,28,5,126,0,0,0,0,4,0,0,5,0,9,5,37,24,5,34,13,7,13,0,138,0,73,12,8,19,18,0,8,0,139,0,0,0,0,7,8,4,8,0,31,0,3,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,6,0,10,0,0,0,0,3,4,6,3,0,20,0,3,8,0,3,5,0,3,0,26,0,4,6,0,3,9,0,3,0,24,4,11,8,3,40,31,7,6,0,113,0,3,0,0,0,3,0,0,0,18,5,11,14,9,18,16,11,5,3,89,0,0,0,0,0,3,0,0,0,7,0,0,0,8,0,8,0,4,0,33,6,7,8,6,5,14,0,3,8,55
507011161,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,6,0,9,0,0,0,0,3,3,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,6,15,9,21,30,3,21,4,108,0,3,0,0,0,0,0,0,0,10,12,99,52,19,59,34,8,12,4,302,5,122,50,14,34,20,9,14,3,272,0,5,5,0,0,7,0,6,0,27,0,3,7,3,0,0,0,0,0,11,0,0,6,0,8,8,4,7,0,26,0,0,0,0,0,3,0,4,0,9,0,3,0,0,5,18,5,6,0,42,0,6,7,6,4,6,0,4,0,30,0,3,4,0,8,6,3,3,0,31,0,10,7,6,8,14,9,9,0,58,0,9,16,6,18,18,0,6,0,77,0,0,3,0,0,0,0,0,0,12,0,16,10,8,10,9,4,3,0,53,0,11,7,4,15,8,6,5,11,65
507011163,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,11,0,17,5,11,0,3,25,21,17,30,0,105,0,0,0,0,3,0,3,4,0,19,6,6,5,3,34,75,30,55,5,210,0,0,0,0,3,9,0,3,0,17,0,8,7,0,9,7,0,4,0,40,0,16,5,0,5,6,7,5,0,39,0,0,0,0,3,4,0,9,0,24,0,0,0,0,0,3,0,0,0,5,0,0,0,0,5,0,0,4,0,7,0,0,0,0,0,0,0,0,0,7,0,5,0,0,3,10,4,0,0,26,0,4,0,0,0,4,0,0,0,13,0,0,0,0,0,0,0,5,0,9,0,13,3,5,7,5,4,4,0,40,0,0,0,3,4,6,0,5,0,23,0,0,0,0,0,0,0,0,0,4,5,4,3,0,10,25,7,12,0,60,0,0,8,4,16,12,3,12,12,66
507011259,4,0,3,6,0,12,8,10,0,41,0,3,4,0,7,9,0,19,0,34,10,6,3,3,47,37,23,26,0,145,0,0,0,0,8,10,5,7,0,25,4,15,8,11,29,80,36,74,5,267,0,0,0,0,0,3,0,5,0,11,3,42,16,14,10,13,11,5,4,117,0,51,14,5,8,7,5,5,0,94,0,3,9,0,7,27,11,51,3,114,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,7,0,3,0,0,4,9,0,10,0,29,0,3,9,7,3,10,3,13,0,36,0,0,3,0,5,13,3,4,0,27,0,3,0,0,10,0,0,3,0,26,0,7,0,0,13,23,5,16,0,70,0,4,0,5,8,3,0,3,0,26,0,0,0,0,0,0,0,0,0,3,0,5,4,0,4,0,0,3,0,23,3,5,0,7,3,12,4,7,5,52
507011260,0,0,0,3,0,0,0,3,0,9,36,16,7,10,36,168,38,193,0,508,22,24,20,15,135,190,62,128,11,605,17,5,14,17,232,215,67,117,6,687,18,11,14,20,111,228,87,184,0,669,18,16,18,15,162,226,69,130,3,659,31,79,82,69,121,137,38,58,8,613,3,48,13,4,4,9,3,11,0,92,22,32,31,27,82,133,58,112,3,492,0,0,0,0,0,4,0,0,0,7,0,0,3,0,4,25,20,22,0,70,0,5,0,0,35,20,5,12,0,79,11,10,15,8,35,67,20,38,0,212,3,8,10,3,30,18,6,19,5,92,6,3,0,3,15,51,4,12,0,91,9,32,7,18,48,56,16,24,0,210,21,22,26,23,71,76,24,36,0,297,0,8,3,3,4,3,0,8,0,34,9,10,3,4,37,49,18,52,3,181,5,22,24,20,89,104,24,79,47,415
507021164,0,0,0,0,0,0,0,0,0,8,5,0,0,6,0,0,0,3,0,15,0,0,0,3,7,3,0,3,0,10,0,0,0,0,0,0,0,0,0,0,4,5,7,4,23,38,6,31,0,125,0,0,0,0,0,5,0,4,0,11,0,12,7,0,3,6,0,11,0,44,7,50,30,8,19,22,14,19,0,175,0,3,0,0,4,0,0,0,0,10,0,0,4,0,3,0,0,6,0,19,0,3,5,0,0,11,3,5,0,22,0,5,0,0,0,7,0,7,0,14,0,14,16,9,10,19,8,18,0,97,0,3,8,0,9,3,0,3,0,26,6,17,4,0,27,40,14,13,0,123,0,11,3,0,4,3,5,0,0,29,0,8,10,11,23,16,3,11,0,81,0,11,0,5,6,3,0,8,0,37,0,5,3,0,4,4,0,3,0,23,0,4,4,4,7,4,6,7,0,34
507021165,3,9,7,10,8,21,5,24,4,81,5,3,7,5,13,36,12,47,5,124,3,32,25,19,79,87,38,53,3,334,0,0,0,0,5,4,0,8,0,18,16,55,33,36,85,156,58,141,12,582,7,5,11,4,18,61,15,33,0,161,10,122,76,42,51,56,33,44,3,430,27,268,228,102,195,168,72,117,19,1191,183,70,51,54,229,398,190,338,18,1528,0,25,12,9,18,19,9,10,0,92,0,6,8,6,21,40,10,25,5,124,6,17,9,14,24,30,17,28,0,143,13,60,45,50,130,237,64,147,7,749,8,33,24,5,34,22,9,12,0,153,34,35,39,26,225,238,70,107,0,777,13,64,55,24,120,95,30,71,11,479,43,71,75,76,394,230,46,80,4,1014,3,62,24,20,22,33,8,22,4,199,3,40,19,17,49,43,24,29,0,224,22,43,34,20,56,133,21,76,66,466
507021166,0,6,3,0,3,7,0,8,0,34,0,0,0,0,0,3,4,4,0,17,0,10,12,3,20,35,4,23,0,115,0,0,0,0,0,6,0,0,0,6,3,21,20,30,20,53,25,38,0,209,3,10,7,8,18,26,9,13,0,93,4,63,40,20,32,39,8,32,0,241,7,99,48,31,42,35,20,26,0,309,13,4,10,5,9,23,11,36,0,109,0,5,0,0,3,4,0,5,0,24,0,0,0,0,0,5,0,0,0,11,0,3,0,0,4,5,7,6,0,22,0,14,11,11,17,36,10,13,0,106,0,8,5,6,4,0,0,6,0,36,3,7,0,4,18,16,5,7,0,58,8,21,9,11,24,43,18,30,0,167,4,32,17,11,26,21,6,11,0,124,0,8,15,10,5,6,6,11,0,54,5,12,9,7,24,34,13,23,3,125,0,19,10,6,31,31,9,15,20,137
507021167,0,4,0,4,5,13,0,11,0,42,7,4,5,0,9,15,12,42,3,93,15,34,45,45,197,182,87,148,3,748,0,5,4,0,10,11,13,12,0,56,7,16,15,13,82,145,56,130,5,472,5,16,10,9,29,50,12,31,0,156,16,63,41,29,95,75,27,47,3,394,0,13,3,0,8,14,0,14,0,63,10,21,12,6,32,66,12,42,5,206,0,0,0,0,0,4,8,5,0,18,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,7,3,4,0,24,0,7,4,12,20,40,5,19,0,107,0,6,3,9,17,12,0,13,0,63,6,0,0,0,16,17,3,10,0,48,0,4,0,0,0,0,0,0,0,11,0,7,3,3,7,5,6,11,0,43,0,3,6,5,8,4,0,4,0,28,3,8,15,4,33,65,17,26,3,174,7,17,24,13,61,74,21,33,17,273
507031169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,5,0,0,0,0,4,0,4,0,18,0,0,0,0,0,0,0,0,0,0,0,8,9,7,5,33,12,24,0,98,0,0,0,0,0,0,0,0,0,4,3,31,9,5,13,10,4,6,4,88,0,20,6,3,6,0,4,0,0,37,0,10,4,0,11,16,5,14,0,60,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,6,3,0,4,14,0,10,0,31,4,4,3,0,0,4,0,3,0,20,0,3,0,0,0,3,0,0,0,13,0,10,4,3,15,20,10,15,0,75,0,7,0,0,4,3,3,4,0,17,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,5,0,0,0,11,0,10,0,0,5,3,4,9,8,44
507031170,0,0,0,0,4,0,0,0,0,6,0,0,0,0,7,0,0,0,0,14,3,0,0,0,5,17,3,11,0,46,0,0,0,0,0,0,0,3,0,12,3,3,0,3,8,19,0,22,0,63,0,0,0,0,0,3,0,0,0,7,0,7,9,0,3,6,0,0,0,30,0,17,7,0,3,0,0,0,3,35,0,3,4,0,4,3,0,7,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,0,7,0,18,0,7,0,5,0,7,0,4,0,19,0,0,0,0,19,5,0,0,0,34,4,4,6,4,8,4,5,0,0,33,0,4,5,3,9,13,4,7,0,51,0,7,0,0,13,3,0,0,0,20,0,3,0,3,6,5,4,6,0,25,0,0,0,0,4,9,0,5,8,25
507031172,0,0,0,0,0,0,0,0,0,6,4,3,3,0,0,10,5,18,0,47,13,0,0,3,36,66,14,47,5,182,0,0,4,4,13,10,0,12,0,45,13,10,10,5,36,77,36,90,9,283,3,5,3,4,14,26,16,16,0,89,0,0,4,0,0,0,3,3,0,9,0,15,8,5,11,5,0,8,0,51,5,4,3,3,13,30,18,78,5,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,3,4,0,6,0,0,0,0,6,3,0,7,0,18,9,0,0,0,0,11,7,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,12,0,7,4,0,23,24,12,22,3,91
507031173,0,4,0,0,0,10,0,6,0,17,38,16,16,13,107,175,114,279,7,762,94,51,53,53,625,704,438,604,10,2641,21,7,11,11,95,102,94,101,4,458,42,30,29,26,170,385,211,585,15,1487,10,4,4,4,39,93,28,55,0,232,5,9,9,8,53,44,16,23,0,166,0,11,3,0,8,0,0,3,3,35,27,6,15,10,41,155,66,178,8,502,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,20,12,16,0,68,4,5,7,6,27,65,28,47,3,185,5,12,3,3,16,15,14,22,0,90,3,4,3,3,21,13,11,4,0,67,0,0,0,0,9,5,0,0,0,22,0,0,0,0,3,4,0,0,0,7,0,0,0,0,0,0,0,0,0,6,3,3,5,3,23,30,19,49,0,140,16,16,13,13,72,118,64,127,40,474
507031174,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,4,3,7,3,7,0,22,0,0,0,0,0,0,0,0,0,3,0,6,11,0,13,10,5,16,3,64,0,0,3,0,0,0,0,0,3,12,7,29,28,13,19,12,5,7,0,124,5,72,16,3,11,10,3,8,0,130,0,5,0,4,0,5,0,9,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,4,9,0,3,0,22,0,4,0,0,3,0,0,12,0,14,0,3,4,5,0,4,0,0,0,14,0,4,0,4,27,35,0,9,0,84,5,3,7,8,27,25,3,9,0,79,0,3,6,4,15,5,8,0,0,42,0,9,3,0,4,4,0,0,0,20,0,5,7,0,0,0,3,3,0,19,0,0,5,0,6,4,0,4,12,39
507031261,5,14,14,9,31,21,9,23,3,124,0,0,0,0,0,0,0,8,0,6,0,3,0,0,3,11,3,3,0,31,0,0,0,0,3,0,4,5,0,8,13,11,9,11,32,80,36,52,4,246,0,3,0,0,3,4,0,5,0,19,3,3,0,0,0,3,0,4,0,14,0,3,0,4,0,0,0,0,0,12,0,3,4,7,7,13,4,17,0,45,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,14,0,8,0,4,5,8,4,7,0,42,41,11,18,12,79,229,55,60,0,502,0,0,0,0,0,4,0,0,0,13,0,0,0,0,4,3,0,0,0,12,0,3,0,3,5,10,0,0,0,23,3,5,0,0,7,12,0,6,0,30,0,6,6,3,12,7,6,16,12,66
507041175,0,0,0,0,0,0,0,3,0,3,58,13,23,7,27,188,79,380,5,784,0,3,5,0,0,7,0,3,0,25,0,0,0,0,0,0,0,3,0,8,10,21,20,18,42,112,39,112,5,372,0,0,0,3,0,11,0,7,0,19,0,24,26,10,22,21,14,18,0,134,0,149,48,17,36,29,21,20,3,327,8,11,4,3,3,12,3,20,0,60,0,3,4,0,4,9,0,0,0,21,0,10,5,5,21,19,10,11,0,77,0,13,3,8,18,41,8,29,0,122,3,21,21,11,32,135,36,65,5,342,4,7,3,0,4,16,5,13,0,60,0,3,4,0,4,0,0,0,0,17,7,28,12,4,10,29,9,23,0,127,0,14,7,10,11,25,4,13,4,84,0,3,3,0,0,4,0,5,0,18,0,8,6,0,3,7,5,12,0,36,6,11,3,3,12,19,8,18,20,100
507041176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,0,3,0,15,0,6,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,4,4,11,0,4,6,16,7,20,0,70,0,5,3,0,6,8,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10
507041177,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,13,9,19,12,15,99,97,52,54,3,356,0,0,0,0,0,0,0,0,0,4,7,10,8,13,23,38,8,24,0,133,9,3,3,0,22,21,15,10,4,92,5,82,50,19,30,38,6,28,0,250,6,87,21,10,19,15,6,10,0,176,15,15,23,28,102,94,42,42,4,367,0,0,0,0,3,0,0,6,0,7,0,3,3,4,5,0,0,5,0,17,0,5,0,0,0,14,0,9,0,31,3,12,7,4,16,18,0,19,0,80,0,6,10,3,5,4,4,0,0,39,0,3,5,0,5,13,4,0,0,30,0,16,3,5,6,7,3,7,0,39,0,13,19,14,17,18,13,12,0,109,0,7,3,0,5,3,0,3,0,24,0,4,11,5,15,14,8,10,4,66,0,9,3,3,12,16,0,17,17,80
