POW_SA2_CODE_2021,SWs_PINS_H_0,SWs_PINS_H_1_19,SWs_PINS_H_20_29,SWs_PINS_H_30_34,SWs_PINS_H_35_39,SWs_PINS_H_40_44,SWs_PINS_H_45_49,SWs_PINS_H_50ov,SWs_PINS_H_NS,SWs_PINS_H_Tot,SWs_Tot_H_0,SWs_Tot_H_1_19,SWs_Tot_H_20_29,SWs_Tot_H_30_34,SWs_Tot_H_35_39,SWs_Tot_H_40_44,SWs_Tot_H_45_49,SWs_Tot_H_50ov,SWs_Tot_H_NS,SWs_Tot_H_Tot,MaOpD_NNI_H_0,MaOpD_NNI_H_1_19,MaOpD_NNI_H_20_29,MaOpD_NNI_H_30_34,MaOpD_NNI_H_35_39,MaOpD_NNI_H_40_44,MaOpD_NNI_H_45_49,MaOpD_NNI_H_50ov,MaOpD_NNI_H_NS,MaOpD_NNI_H_Tot,MaOpD_1_149_H_0,MaOpD_1_149_H_1_19,MaOpD_1_149_H_20_29,MaOpD_1_149_H_30_34,MaOpD_1_149_H_35_39,MaOpD_1_149_H_40_44,MaOpD_1_149_H_45_49,MaOpD_1_149_H_50ov,MaOpD_1_149_H_NS,MaOpD_1_149_H_Tot,MaOpD_150_299_H_0,MaOpD_150_299_H_1_19,MaOpD_150_299_H_20_29,MaOpD_150_299_H_30_34,MaOpD_150_299_H_35_39,MaOpD_150_299_H_40_44,MaOpD_150_299_H_45_49,MaOpD_150_299_H_50ov,MaOpD_150_299_H_NS,MaOpD_150_299_H_Tot,MaOpD_300_399_H_0,MaOpD_300_399_H_1_19,MaOpD_300_399_H_20_29,MaOpD_300_399_H_30_34,MaOpD_300_399_H_35_39,MaOpD_300_399_H_40_44,MaOpD_300_399_H_45_49,MaOpD_300_399_H_50ov,MaOpD_300_399_H_NS,MaOpD_300_399_H_Tot,MaOpD_400_499_H_0,MaOpD_400_499_H_1_19,MaOpD_400_499_H_20_29,MaOpD_400_499_H_30_34,MaOpD_400_499_H_35_39,MaOpD_400_499_H_40_44,MaOpD_400_499_H_45_49,MaOpD_400_499_H_50ov,MaOpD_400_499_H_NS,MaOpD_400_499_H_Tot,MaOpD_500_649_H_0,MaOpD_500_649_H_1_19,MaOpD_500_649_H_20_29,MaOpD_500_649_H_30_34,MaOpD_500_649_H_35_39,MaOpD_500_649_H_40_44,MaOpD_500_649_H_45_49,MaOpD_500_649_H_50ov,MaOpD_500_649_H_NS,MaOpD_500_649_H_Tot,MaOpD_650_799_H_0,MaOpD_650_799_H_1_19,MaOpD_650_799_H_20_29,MaOpD_650_799_H_30_34,MaOpD_650_799_H_35_39,MaOpD_650_799_H_40_44,MaOpD_650_799_H_45_49,MaOpD_650_799_H_50ov,MaOpD_650_799_H_NS,MaOpD_650_799_H_Tot,MaOpD_800_999_H_0,MaOpD_800_999_H_1_19,MaOpD_800_999_H_20_29,MaOpD_800_999_H_30_34,MaOpD_800_999_H_35_39,MaOpD_800_999_H_40_44,MaOpD_800_999_H_45_49,MaOpD_800_999_H_50ov,MaOpD_800_999_H_NS,MaOpD_800_999_H_Tot,MaOpD_1000_1249_H_0,MaOpD_1000_1249_H_1_19,MaOpD_1000_1249_H_20_29,MaOpD_1000_1249_H_30_34,MaOpD_1000_1249_H_35_39,MaOpD_1000_1249_H_40_44,MaOpD_1000_1249_H_45_49,MaOpD_1000_1249_H_50ov,MaOpD_1000_1249_H_NS,MaOpD_1000_1249_H_Tot,MaOpD_1250_1499_H_0,MaOpD_1250_1499_H_1_19,MaOpD_1250_1499_H_20_29,MaOpD_1250_1499_H_30_34,MaOpD_1250_1499_H_35_39,MaOpD_1250_1499_H_40_44,MaOpD_1250_1499_H_45_49,MaOpD_1250_1499_H_50ov,MaOpD_1250_1499_H_NS,MaOpD_1250_1499_H_Tot,MaOpD_1500_1749_H_0,MaOpD_1500_1749_H_1_19,MaOpD_1500_1749_H_20_29,MaOpD_1500_1749_H_30_34,MaOpD_1500_1749_H_35_39,MaOpD_1500_1749_H_40_44,MaOpD_1500_1749_H_45_49,MaOpD_1500_1749_H_50ov,MaOpD_1500_1749_H_NS,MaOpD_1500_1749_H_Tot,MaOpD_1750_1999_H_0,MaOpD_1750_1999_H_1_19,MaOpD_1750_1999_H_20_29,MaOpD_1750_1999_H_30_34,MaOpD_1750_1999_H_35_39,MaOpD_1750_1999_H_40_44,MaOpD_1750_1999_H_45_49,MaOpD_1750_1999_H_50ov,MaOpD_1750_1999_H_NS,MaOpD_1750_1999_H_Tot,MaOpD_2000_2999_H_0,MaOpD_2000_2999_H_1_19,MaOpD_2000_2999_H_20_29,MaOpD_2000_2999_H_30_34,MaOpD_2000_2999_H_35_39,MaOpD_2000_2999_H_40_44,MaOpD_2000_2999_H_45_49,MaOpD_2000_2999_H_50ov,MaOpD_2000_2999_H_NS,MaOpD_2000_2999_H_Tot,MaOpD_3000_3499_H_0,MaOpD_3000_3499_H_1_19,MaOpD_3000_3499_H_20_29,MaOpD_3000_3499_H_30_34,MaOpD_3000_3499_H_35_39,MaOpD_3000_3499_H_40_44,MaOpD_3000_3499_H_45_49,MaOpD_3000_3499_H_50ov,MaOpD_3000_3499_H_NS,MaOpD_3000_3499_H_Tot,MaOpD_3500mo_H_0,MaOpD_3500mo_H_1_19,MaOpD_3500mo_H_20_29,MaOpD_3500mo_H_30_34,MaOpD_3500mo_H_35_39,MaOpD_3500mo_H_40_44,MaOpD_3500mo_H_45_49,MaOpD_3500mo_H_50ov,MaOpD_3500mo_H_NS,MaOpD_3500mo_H_Tot,MaOpD_PINS_H_0,MaOpD_PINS_H_1_19,MaOpD_PINS_H_20_29,MaOpD_PINS_H_30_34,MaOpD_PINS_H_35_39,MaOpD_PINS_H_40_44,MaOpD_PINS_H_45_49,MaOpD_PINS_H_50ov,MaOpD_PINS_H_NS,MaOpD_PINS_H_Tot,MaOpD_Tot_H_0,MaOpD_Tot_H_1_19,MaOpD_Tot_H_20_29,MaOpD_Tot_H_30_34,MaOpD_Tot_H_35_39,MaOpD_Tot_H_40_44,MaOpD_Tot_H_45_49,MaOpD_Tot_H_50ov,MaOpD_Tot_H_NS,MaOpD_Tot_H_Tot,Lab_NNI_H_0,Lab_NNI_H_1_19,Lab_NNI_H_20_29,Lab_NNI_H_30_34,Lab_NNI_H_35_39,Lab_NNI_H_40_44,Lab_NNI_H_45_49,Lab_NNI_H_50ov,Lab_NNI_H_NS,Lab_NNI_H_Tot
505031255,0,0,0,0,0,0,0,0,0,0,3,45,36,8,7,9,4,4,0,129,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,4,0,0,0,0,0,0,15,0,0,0,0,0,0,0,7,0,8,0,0,0,0,6,6,0,3,0,8,0,0,3,0,0,0,0,3,0,7,0,0,0,0,0,4,4,5,0,7,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,10,3,6,7,11,19,0,68,0,0,0,0,0,0,0,0,0,0
505031256,0,0,0,0,0,0,0,0,0,0,0,11,0,3,4,5,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,7,0,3,0,15,0,0,0,0,3,7,0,4,0,16,0,0,0,0,4,6,0,0,0,7,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,16,3,16,0,65,0,0,0,0,0,0,0,0,0,0
505031257,0,0,0,0,0,0,0,0,0,0,0,12,11,3,6,8,0,4,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,4
505031258,0,0,0,0,0,0,0,0,0,0,9,67,41,14,22,6,6,4,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,4,0,3,4,0,0,0,0,0,0,3,0,0,0,0,4,0,0,3,0,9,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,10,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,9,0,10,6,3,24,0,69,0,0,0,0,0,0,0,0,0,0
505031303,0,0,0,0,0,0,0,0,0,4,3,68,33,14,29,32,8,6,3,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,6,0,6,3,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,6,0,5,6,0,5,0,0,0,0,19,0,9,8,0,12,9,0,3,0,39,4,0,6,5,17,22,9,3,0,64,0,3,7,0,6,18,4,10,0,54,4,0,0,0,3,16,4,19,0,43,0,0,0,0,0,8,4,7,0,25,0,0,0,0,0,7,0,20,0,24,0,0,0,0,0,0,0,15,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,11,31,32,11,51,81,27,81,8,322,0,0,0,0,0,0,0,0,0,0
505031304,0,0,0,0,0,0,0,0,0,0,0,30,16,4,6,5,3,5,3,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,4,6,0,10,0,38,0,0,0,0,0,0,0,0,0,0
505031305,0,0,0,0,0,0,0,0,0,11,44,287,222,95,254,269,77,204,10,1462,0,4,0,0,0,4,0,3,0,11,4,19,5,0,0,0,0,0,0,25,3,20,6,0,4,0,0,0,0,25,3,30,8,0,0,3,0,0,0,51,0,24,19,0,0,0,0,0,0,49,0,17,40,13,28,3,3,5,0,114,0,11,31,30,85,25,13,6,0,204,7,16,20,34,199,126,14,15,8,444,12,4,13,15,185,159,51,66,3,514,5,7,3,5,58,88,46,57,3,268,9,6,0,5,28,39,24,75,4,194,4,3,5,3,10,18,16,63,0,114,13,0,7,0,10,7,11,74,4,126,3,0,0,0,0,0,0,14,0,25,0,0,0,0,0,3,0,6,0,16,0,0,3,0,4,0,0,0,3,17,76,162,162,113,609,476,180,396,31,2195,3,9,0,5,4,0,0,0,0,15
505031306,0,0,0,0,0,0,0,0,0,3,13,203,72,41,47,37,6,22,0,434,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,3,10,0,3,4,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,10,0,0,0,3,0,0,4,0,0,14,0,0,0,0,12,9,0,0,0,23,0,0,0,0,5,0,0,3,0,12,0,0,0,0,5,0,4,6,0,14,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,24,14,4,28,17,9,16,6,129,0,0,4,0,0,0,0,0,0,3
506011110,0,0,0,0,0,0,0,0,0,5,50,475,216,86,145,52,15,17,13,1056,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,18,4,0,0,0,0,0,0,22,0,5,0,0,0,0,0,0,0,8,0,4,5,0,0,0,0,0,0,12,0,7,10,5,4,0,0,0,0,21,0,0,7,0,8,0,0,0,0,18,0,0,3,0,8,4,3,0,0,24,0,0,0,3,16,10,4,9,0,46,0,0,0,0,6,7,4,5,0,29,0,0,0,0,0,0,3,4,0,17,0,0,0,0,0,3,5,4,0,14,0,0,0,0,0,0,6,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,50,22,8,50,30,16,35,11,223,0,4,0,0,0,0,0,0,0,7
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,0,0,0,0,0,0,0,0,0,0,0,9,10,3,7,4,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,3,0,3,4,3,0,0,0,0,0,10,0,0,10,0,4,4,0,0,0,18,0,0,0,4,8,0,0,0,3,19,0,0,0,0,14,9,5,0,0,31,0,0,0,0,4,9,3,6,0,18,0,0,0,0,3,5,5,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,23,12,29,26,16,7,3,124,0,0,0,0,0,0,0,0,0,0
506011114,0,0,5,0,0,0,0,0,0,3,12,158,78,40,71,36,9,17,8,432,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,6,3,6,0,0,0,0,0,0,0,10,0,6,5,0,0,0,0,0,0,12,0,6,5,0,0,0,0,0,0,6,0,6,8,3,0,0,0,0,0,21,0,0,7,5,6,7,0,0,0,28,0,3,4,4,16,10,6,3,0,39,3,0,7,0,14,9,5,11,0,51,0,0,0,0,13,11,8,11,0,42,0,0,0,0,5,9,3,12,0,25,0,0,0,0,0,8,3,4,0,13,0,0,0,0,0,4,0,9,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,12,43,39,20,55,60,24,49,3,299,0,0,0,0,0,0,0,0,0,5
506011115,0,0,0,0,0,0,0,0,0,0,3,3,11,0,3,5,0,5,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,8,0,0,0,0,3,5,0,4,0,13,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,9,3,15,0,10,0,51,0,0,0,0,0,0,0,0,0,0
506011116,0,0,0,0,0,0,0,0,0,0,5,34,35,8,8,10,3,5,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,4,5,4,13,0,35,0,0,0,0,0,0,0,0,0,0
506011117,0,0,0,0,0,0,0,0,0,0,12,47,24,26,26,5,0,4,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,5,0,0,0,3,4,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,4,13,4,11,0,40,0,0,0,0,0,0,0,0,0,0
506011307,0,0,0,0,0,0,0,0,0,0,11,149,65,31,47,12,7,12,0,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,6,0,0,0,5,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,5,0,0,0,6,0,0,0,0,0,3,0,0,0,9,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,9,5,6,13,0,4,0,61,0,3,0,0,0,0,0,0,0,3
506011308,0,0,0,0,0,0,0,0,3,5,11,48,30,12,28,31,19,10,8,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,4,0,6,3,0,0,0,0,0,0,9,0,4,5,0,0,3,0,0,0,14,0,0,6,6,11,9,0,3,0,35,0,0,0,6,39,17,0,9,0,74,5,0,0,4,34,27,9,16,0,109,4,3,4,0,8,11,14,27,0,60,0,0,0,0,4,3,6,19,4,36,0,0,0,0,3,12,4,14,0,34,0,0,0,0,3,6,0,31,0,46,3,0,0,0,0,0,0,8,0,11,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,18,23,21,14,106,90,35,129,8,453,0,3,0,0,3,0,0,0,0,5
506021118,0,3,0,0,6,0,0,0,5,11,38,286,171,81,199,142,43,45,9,1017,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,6,0,12,3,0,0,0,0,0,0,17,0,20,7,0,0,0,0,0,0,26,0,11,20,4,4,0,0,0,0,43,0,15,16,13,5,5,0,3,0,53,0,14,21,13,31,19,0,4,0,101,3,8,8,17,71,61,10,13,3,191,3,13,7,19,66,63,10,21,0,198,8,0,6,0,26,24,10,22,0,97,5,0,0,4,12,24,16,21,0,79,5,0,0,0,5,11,13,33,0,75,15,4,7,0,7,3,13,86,0,129,0,0,0,0,0,4,5,19,0,25,0,0,0,0,0,0,0,13,0,14,0,0,0,0,0,5,0,3,5,20,43,107,85,74,224,226,83,234,16,1098,0,3,0,0,0,0,0,6,0,6
506021119,0,0,0,0,0,0,0,0,0,3,24,242,127,53,66,75,20,34,7,646,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,9,0,3,4,0,0,0,0,0,0,12,0,11,6,3,9,0,0,0,0,20,0,7,7,9,7,7,0,0,0,30,0,0,0,0,17,12,0,0,0,33,0,0,4,0,11,12,3,3,0,35,0,0,0,0,3,4,3,7,0,16,0,0,0,0,3,0,0,6,0,8,0,0,0,0,0,4,0,7,0,15,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,30,27,15,41,50,8,20,9,206,0,4,0,0,0,0,0,0,0,4
506021120,0,0,0,0,0,0,0,0,0,4,13,32,23,17,76,149,37,46,8,400,0,0,0,0,0,0,0,0,0,4,0,8,3,0,0,0,0,0,0,10,4,9,3,0,0,0,0,0,0,17,4,14,3,0,6,0,0,0,0,28,6,16,17,0,3,0,0,0,0,34,4,13,19,5,9,10,0,4,0,67,6,11,24,16,34,24,5,3,3,124,9,10,23,37,119,93,24,17,0,332,16,24,14,16,144,154,51,53,6,477,5,9,7,12,63,89,37,66,4,296,5,5,7,3,39,50,34,83,0,227,8,0,0,0,29,23,15,55,0,133,16,0,0,0,31,20,15,99,5,190,4,0,0,0,3,3,0,23,0,35,0,0,0,0,6,7,0,9,0,23,0,0,0,0,0,4,0,0,6,11,81,123,127,96,493,469,187,410,29,2014,0,0,0,0,0,0,0,0,0,3
506021121,0,0,0,0,0,0,0,0,10,4,64,287,250,101,196,118,27,42,22,1094,4,0,0,0,0,0,0,0,0,4,4,8,0,0,0,0,0,0,0,9,0,18,4,0,0,0,0,0,0,26,0,20,4,0,0,0,0,0,0,29,0,8,9,5,3,0,0,0,0,31,6,16,37,18,6,11,0,0,4,99,7,12,39,25,15,12,7,4,3,124,7,24,39,80,100,56,22,17,5,343,26,20,37,69,218,175,39,52,5,638,19,8,14,32,127,125,37,79,5,449,22,10,10,14,76,87,36,102,8,361,25,6,7,5,47,32,26,98,0,249,77,20,14,0,39,56,49,289,5,545,20,0,0,0,4,9,9,47,0,90,18,0,6,0,3,4,9,41,4,71,7,0,0,0,0,0,0,3,4,16,234,173,222,252,645,565,224,729,41,3094,0,3,0,0,0,0,0,0,0,3
506021123,0,0,0,0,0,0,0,0,0,3,47,311,112,72,146,145,48,117,8,1001,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0,0,19,0,6,4,4,3,0,0,0,0,20,0,8,9,4,0,6,0,0,0,32,0,6,14,8,7,10,0,12,0,58,0,0,15,3,8,8,5,7,0,41,0,7,17,8,12,18,3,13,0,77,6,0,0,4,20,17,7,13,0,66,3,0,0,0,3,9,3,8,3,28,0,0,0,0,4,10,5,11,0,33,0,0,0,0,0,5,0,13,0,27,7,0,0,0,4,0,6,25,0,40,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,22,46,66,33,70,78,25,109,12,466,0,3,0,0,0,0,0,0,0,13
506021309,0,4,0,0,0,0,0,0,0,7,24,335,165,43,88,46,10,17,6,732,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,6,0,4,4,0,0,0,0,0,0,17,0,0,3,0,5,0,0,4,0,12,0,0,0,0,6,0,0,4,0,13,0,0,0,0,3,0,0,0,0,8,0,3,0,0,0,3,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,6,19,14,9,11,12,0,12,4,96,5,0,0,0,0,0,0,0,0,8
506021310,0,0,0,0,0,0,0,0,0,0,0,8,7,0,4,3,0,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,3,0,0,0,5,0,0,5,0,4,6,0,0,0,11,0,3,0,3,0,4,0,0,0,10,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,13,3,4,14,0,6,0,63,0,0,0,0,0,0,0,0,0,0
506021311,0,0,0,0,0,0,0,0,0,0,13,30,27,15,28,58,12,20,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,7,3,0,4,4,0,0,0,14,0,7,6,8,14,11,0,3,0,39,0,0,3,6,7,3,7,0,0,24,0,0,0,0,5,5,0,5,0,18,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,9,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,3,16,24,10,27,24,6,29,5,144,0,0,0,0,0,0,0,0,0,0
506031124,0,0,0,0,0,0,0,0,4,9,10,135,97,42,85,81,20,49,11,536,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,12,0,11,0,6,0,0,0,0,0,7,0,15,3,0,0,0,0,0,0,20,0,13,11,3,0,0,0,0,0,25,0,9,20,4,8,3,0,3,0,44,0,5,8,11,9,6,4,0,0,42,6,9,13,11,26,19,3,4,3,86,0,0,14,8,27,40,10,10,3,114,0,5,4,0,13,20,8,11,3,62,0,0,0,3,5,22,5,20,0,63,0,0,0,0,0,14,0,10,0,28,10,0,0,4,9,5,3,13,0,43,4,0,0,0,0,5,0,3,0,6,3,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,4,21,61,94,45,95,138,40,80,11,570,0,0,5,0,0,0,0,0,0,9
