POW_SA2_CODE_2021,Mng_NNI_A_15_19,Mng_NNI_A_20_24,Mng_NNI_A_25_34,Mng_NNI_A_35_44,Mng_NNI_A_45_54,Mng_NNI_A_55_64,Mng_NNI_A_65_74,Mng_NNI_A_75ov,Mng_NNI_Tot,Mng_1_149_A_15_19,Mng_1_149_A_20_24,Mng_1_149_A_25_34,Mng_1_149_A_35_44,Mng_1_149_A_45_54,Mng_1_149_A_55_64,Mng_1_149_A_65_74,Mng_1_149_A_75ov,Mng_1_149_Tot,Mng_150_299_A_15_19,Mng_150_299_A_20_24,Mng_150_299_A_25_34,Mng_150_299_A_35_44,Mng_150_299_A_45_54,Mng_150_299_A_55_64,Mng_150_299_A_65_74,Mng_150_299_A_75ov,Mng_150_299_Tot,Mng_300_399_A_15_19,Mng_300_399_A_20_24,Mng_300_399_A_25_34,Mng_300_399_A_35_44,Mng_300_399_A_45_54,Mng_300_399_A_55_64,Mng_300_399_A_65_74,Mng_300_399_A_75ov,Mng_300_399_Tot,Mng_400_499_A_15_19,Mng_400_499_A_20_24,Mng_400_499_A_25_34,Mng_400_499_A_35_44,Mng_400_499_A_45_54,Mng_400_499_A_55_64,Mng_400_499_A_65_74,Mng_400_499_A_75ov,Mng_400_499_Tot,Mng_500_649_A_15_19,Mng_500_649_A_20_24,Mng_500_649_A_25_34,Mng_500_649_A_35_44,Mng_500_649_A_45_54,Mng_500_649_A_55_64,Mng_500_649_A_65_74,Mng_500_649_A_75ov,Mng_500_649_Tot,Mng_650_799_A_15_19,Mng_650_799_A_20_24,Mng_650_799_A_25_34,Mng_650_799_A_35_44,Mng_650_799_A_45_54,Mng_650_799_A_55_64,Mng_650_799_A_65_74,Mng_650_799_A_75ov,Mng_650_799_Tot,Mng_800_999_A_15_19,Mng_800_999_A_20_24,Mng_800_999_A_25_34,Mng_800_999_A_35_44,Mng_800_999_A_45_54,Mng_800_999_A_55_64,Mng_800_999_A_65_74,Mng_800_999_A_75ov,Mng_800_999_Tot,Mng_1000_1249_A_15_19,Mng_1000_1249_A_20_24,Mng_1000_1249_A_25_34,Mng_1000_1249_A_35_44,Mng_1000_1249_A_45_54,Mng_1000_1249_A_55_64,Mng_1000_1249_A_65_74,Mng_1000_1249_A_75ov,Mng_1000_1249_Tot,Mng_1250_1499_A_15_19,Mng_1250_1499_A_20_24,Mng_1250_1499_A_25_34,Mng_1250_1499_A_35_44,Mng_1250_1499_A_45_54,Mng_1250_1499_A_55_64,Mng_1250_1499_A_65_74,Mng_1250_1499_A_75ov,Mng_1250_1499_Tot,Mng_1500_1749_A_15_19,Mng_1500_1749_A_20_24,Mng_1500_1749_A_25_34,Mng_1500_1749_A_35_44,Mng_1500_1749_A_45_54,Mng_1500_1749_A_55_64,Mng_1500_1749_A_65_74,Mng_1500_1749_A_75ov,Mng_1500_1749_Tot,Mng_1750_1999_A_15_19,Mng_1750_1999_A_20_24,Mng_1750_1999_A_25_34,Mng_1750_1999_A_35_44,Mng_1750_1999_A_45_54,Mng_1750_1999_A_55_64,Mng_1750_1999_A_65_74,Mng_1750_1999_A_75ov,Mng_1750_1999_Tot,Mng_2000_2999_A_15_19,Mng_2000_2999_A_20_24,Mng_2000_2999_A_25_34,Mng_2000_2999_A_35_44,Mng_2000_2999_A_45_54,Mng_2000_2999_A_55_64,Mng_2000_2999_A_65_74,Mng_2000_2999_A_75ov,Mng_2000_2999_Tot,Mng_3000_3499_A_15_19,Mng_3000_3499_A_20_24,Mng_3000_3499_A_25_34,Mng_3000_3499_A_35_44,Mng_3000_3499_A_45_54,Mng_3000_3499_A_55_64,Mng_3000_3499_A_65_74,Mng_3000_3499_A_75ov,Mng_3000_3499_Tot,Mng_3500mo_A_15_19,Mng_3500mo_A_20_24,Mng_3500mo_A_25_34,Mng_3500mo_A_35_44,Mng_3500mo_A_45_54,Mng_3500mo_A_55_64,Mng_3500mo_A_65_74,Mng_3500mo_A_75ov,Mng_3500mo_Tot,Mng_PINS_A_15_19,Mng_PINS_A_20_24,Mng_PINS_A_25_34,Mng_PINS_A_35_44,Mng_PINS_A_45_54,Mng_PINS_A_55_64,Mng_PINS_A_65_74,Mng_PINS_A_75ov,Mng_PINS_Tot,Mng_Tot_A_15_19,Mng_Tot_A_20_24,Mng_Tot_A_25_34,Mng_Tot_A_35_44,Mng_Tot_A_45_54,Mng_Tot_A_55_64,Mng_Tot_A_65_74,Mng_Tot_A_75ov,Mng_Tot_Tot,Pro_NNI_A_15_19,Pro_NNI_A_20_24,Pro_NNI_A_25_34,Pro_NNI_A_35_44,Pro_NNI_A_45_54,Pro_NNI_A_55_64,Pro_NNI_A_65_74,Pro_NNI_A_75ov,Pro_NNI_Tot,Pro_1_149_A_15_19,Pro_1_149_A_20_24,Pro_1_149_A_25_34,Pro_1_149_A_35_44,Pro_1_149_A_45_54,Pro_1_149_A_55_64,Pro_1_149_A_65_74,Pro_1_149_A_75ov,Pro_1_149_Tot,Pro_150_299_A_15_19,Pro_150_299_A_20_24,Pro_150_299_A_25_34,Pro_150_299_A_35_44,Pro_150_299_A_45_54,Pro_150_299_A_55_64,Pro_150_299_A_65_74,Pro_150_299_A_75ov,Pro_150_299_Tot,Pro_300_399_A_15_19,Pro_300_399_A_20_24,Pro_300_399_A_25_34,Pro_300_399_A_35_44,Pro_300_399_A_45_54,Pro_300_399_A_55_64,Pro_300_399_A_65_74,Pro_300_399_A_75ov,Pro_300_399_Tot,Pro_400_499_A_15_19,Pro_400_499_A_20_24,Pro_400_499_A_25_34,Pro_400_499_A_35_44,Pro_400_499_A_45_54,Pro_400_499_A_55_64,Pro_400_499_A_65_74,Pro_400_499_A_75ov,Pro_400_499_Tot,Pro_500_649_A_15_19,Pro_500_649_A_20_24
511011274,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,7,0,0,3,0,0,3,4,0,19,0,0,4,5,4,3,0,0,15,0,0,0,4,8,4,0,0,17,0,0,7,3,8,6,7,0,34,0,5,13,10,16,10,5,3,57,0,7,12,9,20,13,12,0,75,0,0,14,11,12,11,11,0,57,0,4,11,14,21,9,8,4,61,0,0,5,15,19,9,3,0,49,0,0,10,23,53,18,4,4,116,0,0,6,6,3,4,0,0,28,0,0,3,6,16,15,4,0,47,0,0,4,0,0,6,0,0,10,3,19,85,116,184,129,51,17,602,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,4,0,0,3,0,0,8,0,0,0,4,0,0,3,0,12,0,0
511011275,0,0,3,4,20,13,8,0,46,0,0,0,0,0,0,0,0,7,0,0,0,5,0,9,0,0,15,0,0,0,9,5,0,4,5,21,0,0,3,0,15,9,0,0,29,0,4,8,6,0,5,7,0,24,0,0,3,9,3,8,4,0,29,0,3,9,15,10,9,11,0,54,0,0,18,14,23,23,11,4,94,0,3,16,12,15,9,4,0,63,0,0,15,18,19,22,6,0,84,0,0,10,14,24,8,0,4,62,0,0,11,35,34,24,5,6,109,0,0,0,6,20,10,0,0,41,0,0,4,23,31,17,10,6,91,0,0,0,0,9,0,0,0,16,5,19,103,171,226,174,78,29,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,7,0,0
511021276,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,9,6,0,13,0,0,0,0,3,3,0,4,11,0,0,0,0,5,12,6,0,30,0,0,4,4,0,10,0,0,20,0,4,8,9,14,3,9,0,49,0,3,6,6,21,14,9,6,56,0,0,6,6,12,7,0,0,38,0,0,5,5,12,10,6,0,40,0,0,0,8,13,3,7,0,32,0,0,6,9,24,13,8,0,56,0,0,3,4,5,5,0,0,14,0,0,0,5,8,3,0,0,21,0,0,0,0,4,0,0,0,8,5,4,43,67,126,103,57,6,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,4,4,3,0,0,6,0,0,0,0,0,0,0,0,3,0,0
511021277,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,5,0,3,5,0,12,0,0,0,4,0,7,0,0,9,0,0,3,3,4,4,3,0,14,0,0,3,9,3,9,3,0,32,0,3,15,22,12,5,4,0,60,0,0,6,22,12,6,0,0,45,0,0,4,11,12,10,0,0,41,0,0,5,0,11,11,0,0,27,0,0,4,22,16,22,6,0,72,0,0,0,6,7,4,3,0,17,0,0,0,5,8,9,3,0,26,0,0,0,4,0,0,0,0,7,0,5,47,115,93,95,29,4,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,5,0,4,4,0,0,0,9,0,4
511031278,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,3,4,0,3,0,12,0,0,0,3,6,4,0,0,6,0,0,0,0,0,7,3,0,13,0,0,0,0,4,3,0,0,7,0,0,0,3,3,4,0,0,16,0,0,3,5,8,9,0,0,24,0,0,12,20,15,8,0,0,53,0,0,3,4,8,5,0,0,28,0,0,0,9,9,5,3,0,28,0,0,0,0,0,0,0,0,0,0,0,33,53,61,59,18,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
511031279,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,4,0,0,3,0,0,0,0,0,4,0,0,0,5,0,3,0,0,8,0,0,3,4,0,0,0,0,16,0,6,6,10,9,0,3,0,37,4,4,7,12,8,6,0,0,50,3,8,22,31,21,11,3,5,95,0,9,16,28,21,15,10,0,101,0,4,18,29,29,21,6,0,102,0,0,14,26,19,13,7,0,85,0,0,26,73,66,65,15,0,245,0,0,11,31,35,14,0,0,96,0,0,16,40,39,41,4,0,139,0,0,0,0,0,0,0,0,8,9,25,153,305,254,200,57,5,1006,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,10,0,0,4,4,0,0,0,0,11,0,0,3,3,0,0,0,3,22,0,0,8,0,0,3,3,0,17,0,0
511031280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,6,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,8,0,0,0,0,4,4,0,0,10,0,0,0,0,0,5,4,0,9,0,0,0,0,4,0,0,0,7,0,0,4,8,7,6,0,0,19,0,0,0,0,0,7,0,0,9,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,20,15,25,3,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,5,0,0
511031281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511031282,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,13,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,12,7,0,3,0,18,0,0,3,0,5,4,0,0,10,0,0,3,3,6,5,0,0,20,0,0,0,0,0,3,0,0,15,0,0,9,18,21,8,0,0,64,0,0,0,13,13,9,0,0,39,0,0,23,47,50,32,5,0,154,0,0,0,0,0,0,0,0,3,0,7,46,97,102,84,21,0,359,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
511031283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,9,0,0,0,5,9,0,0,0,21,0,0,4,7,4,15,4,0,25,0,3,5,9,14,9,7,0,44,0,0,0,13,4,0,0,0,23,0,0,13,20,36,34,8,0,105,0,0,0,19,23,11,0,0,55,0,0,23,78,85,42,6,0,227,0,0,0,0,0,4,0,0,9,0,10,64,151,174,114,25,0,542,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,3,10,0,0,18,0,0,0,4,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
511031284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,9,0,0,0,3,0,0,0,0,7,0,0,0,10,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,6,21,8,4,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511041285,0,0,0,0,0,0,0,0,8,4,0,0,0,0,3,0,0,10,0,0,0,0,3,6,0,0,7,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,3,0,19,4,4,0,0,5,8,8,0,31,0,0,11,12,15,7,10,0,57,0,7,28,17,23,15,6,0,97,0,7,34,30,34,27,11,0,154,0,4,19,38,34,19,5,4,121,0,6,28,42,31,26,7,0,135,0,0,24,19,41,32,5,0,122,0,0,23,68,97,65,14,0,278,0,0,0,14,28,24,0,5,73,0,0,0,20,30,28,0,3,84,0,0,0,0,0,0,0,0,7,13,46,173,270,339,259,79,18,1187,0,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,8,3,0,4,5,5,0,3,0,18,0,0,6,10,5,3,7,0,16,0,0,7,10,9,9,9,0,33,3,4
511041286,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,4,0,8,0,0,5,0,0,5,4,0,14,0,0,4,0,0,8,0,0,13,0,0,0,5,7,4,0,0,18,0,0,0,0,9,4,0,0,16,0,0,0,7,7,3,0,0,24,0,0,6,8,5,5,0,0,23,0,0,10,15,26,16,4,0,79,0,0,0,6,6,12,4,0,23,0,0,0,10,5,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,31,59,74,62,13,0,241,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,3,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
511041287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,10,0,0,6,6,0,0,0,0,9,0,0,0,0,6,0,0,0,9,0,0,0,0,0,3,0,0,11,0,0,0,0,5,0,0,0,6,0,0,4,5,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,5,14,18,14,15,13,3,77,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511041288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,3,0,0,0,7,0,4,0,0,0,0,4,0,11,0,3,0,3,4,0,0,0,11,0,0,0,6,0,0,0,0,9,0,0,0,6,5,0,0,0,15,0,0,0,4,0,0,0,0,3,0,0,0,4,0,5,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,9,20,18,12,6,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
511041289,0,0,0,0,0,3,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,4,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,5,3,0,0,12,0,0,0,0,7,8,5,3,9,0,0,0,0,3,5,0,0,7,0,0,0,0,0,7,0,0,13,0,0,3,3,9,6,0,0,16,0,0,0,4,9,8,4,0,14,0,0,0,4,4,3,3,0,18,0,0,0,4,10,5,3,0,29,0,0,0,0,0,6,0,0,4,0,0,0,6,4,5,3,0,16,0,0,0,0,0,0,0,0,0,0,3,5,28,53,48,32,7,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,7,0,0
511041290,0,0,0,0,3,3,0,0,11,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,9,0,0,3,0,3,0,0,0,6,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,3,6,0,0,0,3,0,5,0,0,10,0,0,0,3,3,3,7,0,20,0,0,7,3,4,7,0,3,19,0,3,3,4,16,9,5,0,34,0,0,0,9,6,5,3,0,22,0,0,0,9,8,7,3,0,23,0,0,6,21,25,18,12,0,80,0,0,3,12,14,7,0,0,36,0,0,6,50,40,38,7,0,137,0,0,3,0,0,0,0,0,3,0,7,36,120,120,100,42,10,433,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511041291,0,0,0,4,9,12,5,0,24,0,0,0,0,0,0,0,0,4,0,0,0,4,0,7,3,0,15,0,0,0,3,8,6,0,0,12,0,0,4,4,6,3,10,4,27,0,0,3,8,3,12,6,0,40,0,0,3,4,7,6,7,3,32,0,5,11,3,20,11,10,4,52,0,5,9,13,18,12,12,0,78,0,3,13,17,10,8,6,0,54,0,0,7,18,8,21,8,0,58,0,0,5,10,0,18,0,3,42,0,0,12,17,35,21,7,5,92,0,0,0,9,9,9,0,0,31,0,0,3,14,16,18,10,10,63,0,0,0,0,0,4,0,0,12,0,13,67,121,142,163,93,36,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0
511041292,0,0,0,6,6,0,7,4,30,0,5,0,0,0,3,0,0,9,0,3,3,0,0,10,7,0,22,0,0,0,3,5,6,3,6,31,0,0,0,3,6,3,11,3,32,0,0,4,4,5,7,13,3,36,0,0,6,9,7,9,7,9,50,0,3,3,10,10,17,6,0,50,0,0,16,20,20,36,16,3,106,0,0,3,3,14,15,10,6,57,0,0,5,17,11,9,7,0,57,0,0,5,11,4,10,4,0,43,0,0,6,14,14,20,8,0,65,0,0,0,10,11,14,0,3,35,0,0,0,10,6,16,7,3,41,0,0,0,0,7,4,0,5,14,9,15,56,118,138,184,106,42,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,5,0,3,11,0,0,0,0,0,0,0,0,0,0,0
597979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,9,0,0,0,4,0,0,0,0,8,0,0,3,4,16,8,0,0,32,0,0,0,0,0,0,0,0,0,0,0,9,11,27,9,4,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599999499,0,0,11,14,14,10,11,5,68,0,0,4,8,10,7,7,8,36,0,3,9,0,9,11,12,6,49,0,7,7,18,12,18,22,10,94,0,5,13,22,21,17,17,13,104,0,9,23,25,30,48,31,3,175,0,6,28,45,30,41,28,15,195,0,9,38,54,50,60,35,16,256,3,12,70,79,64,70,37,9,350,0,10,53,102,99,74,21,7,377,0,8,94,123,100,90,25,8,444,0,5,56,85,75,48,16,3,294,0,0,102,191,174,123,35,3,638,0,0,26,67,60,36,5,5,203,0,0,36,148,106,97,35,14,436,0,0,7,0,14,15,7,6,51,17,69,575,987,868,781,343,124,3764,4,3,7,21,13,7,0,0,56,61,48,36,33,22,15,9,3,223,37,74,41,64,36,38,10,0,306,11,48,44,53,42,40,22,0,259,5,45,77,51,44,44,30,11,308,5,44
