POW_SA2_CODE_2021,Emp_15_19_HW_0,Emp_15_19_HW_1_19,Emp_15_19_HW_20_29,Emp_15_19_HW_30_34,Emp_15_19_HW_35_39,Emp_15_19_HW_40_44,Emp_15_19_HW_45_49,Emp_15_19_HW_50mor,Emp_15_19_HW_NS,Emp_15_19_Tot,Emp_20_24_HW_0,Emp_20_24_HW_1_19,Emp_20_24_HW_20_29,Emp_20_24_HW_30_34,Emp_20_24_HW_35_39,Emp_20_24_HW_40_44,Emp_20_24_HW_45_49,Emp_20_24_HW_50mor,Emp_20_24_HW_NS,Emp_20_24_Tot,Emp_25_29_HW_0,Emp_25_29_HW_1_19,Emp_25_29_HW_20_29,Emp_25_29_HW_30_34,Emp_25_29_HW_35_39,Emp_25_29_HW_40_44,Emp_25_29_HW_45_49,Emp_25_29_HW_50mor,Emp_25_29_HW_NS,Emp_25_29_Tot,Emp_30_34_HW_0,Emp_30_34_HW_1_19,Emp_30_34_HW_20_29,Emp_30_34_HW_30_34,Emp_30_34_HW_35_39,Emp_30_34_HW_40_44,Emp_30_34_HW_45_49,Emp_30_34_HW_50mor,Emp_30_34_HW_NS,Emp_30_34_Tot,Emp_35_39_HW_0,Emp_35_39_HW_1_19,Emp_35_39_HW_20_29,Emp_35_39_HW_30_34,Emp_35_39_HW_35_39,Emp_35_39_HW_40_44,Emp_35_39_HW_45_49,Emp_35_39_HW_50mor,Emp_35_39_HW_NS,Emp_35_39_Tot,Emp_40_44_HW_0,Emp_40_44_HW_1_19,Emp_40_44_HW_20_29,Emp_40_44_HW_30_34,Emp_40_44_HW_35_39,Emp_40_44_HW_40_44,Emp_40_44_HW_45_49,Emp_40_44_HW_50mor,Emp_40_44_HW_NS,Emp_40_44_Tot,Emp_45_49_HW_0,Emp_45_49_HW_1_19,Emp_45_49_HW_20_29,Emp_45_49_HW_30_34,Emp_45_49_HW_35_39,Emp_45_49_HW_40_44,Emp_45_49_HW_45_49,Emp_45_49_HW_50mor,Emp_45_49_HW_NS,Emp_45_49_Tot,Emp_50_54_HW_0,Emp_50_54_HW_1_19,Emp_50_54_HW_20_29,Emp_50_54_HW_30_34,Emp_50_54_HW_35_39,Emp_50_54_HW_40_44,Emp_50_54_HW_45_49,Emp_50_54_HW_50mor,Emp_50_54_HW_NS,Emp_50_54_Tot,Emp_55_59_HW_0,Emp_55_59_HW_1_19,Emp_55_59_HW_20_29,Emp_55_59_HW_30_34,Emp_55_59_HW_35_39,Emp_55_59_HW_40_44,Emp_55_59_HW_45_49,Emp_55_59_HW_50mor,Emp_55_59_HW_NS,Emp_55_59_Tot,Emp_60_64_HW_0,Emp_60_64_HW_1_19,Emp_60_64_HW_20_29,Emp_60_64_HW_30_34,Emp_60_64_HW_35_39,Emp_60_64_HW_40_44,Emp_60_64_HW_45_49,Emp_60_64_HW_50mor,Emp_60_64_HW_NS,Emp_60_64_Tot,Emp_65_69_HW_0,Emp_65_69_HW_1_19,Emp_65_69_HW_20_29,Emp_65_69_HW_30_34,Emp_65_69_HW_35_39,Emp_65_69_HW_40_44,Emp_65_69_HW_45_49,Emp_65_69_HW_50mor,Emp_65_69_HW_NS,Emp_65_69_Tot,Emp_70_74_HW_0,Emp_70_74_HW_1_19,Emp_70_74_HW_20_29,Emp_70_74_HW_30_34,Emp_70_74_HW_35_39,Emp_70_74_HW_40_44,Emp_70_74_HW_45_49,Emp_70_74_HW_50mor,Emp_70_74_HW_NS,Emp_70_74_Tot,Emp_75ov_HW_0,Emp_75ov_HW_1_19,Emp_75ov_HW_20_29,Emp_75ov_HW_30_34,Emp_75ov_HW_35_39,Emp_75ov_HW_40_44,Emp_75ov_HW_45_49,Emp_75ov_HW_50mor,Emp_75ov_HW_NS,Emp_75ov_Tot,Emp_Tot_HW_0,Emp_Tot_HW_1_19,Emp_Tot_HW_20_29,Emp_Tot_HW_30_34,Emp_Tot_HW_35_39,Emp_Tot_HW_40_44,Emp_Tot_HW_45_49,Emp_Tot_HW_50mor,Emp_Tot_HW_NS,Emp_Tot_Tot,OM_IEs_15_19_HW_0,OM_IEs_15_19_HW_1_19,OM_IEs_15_19_HW_20_29,OM_IEs_15_19_HW_30_34,OM_IEs_15_19_HW_35_39,OM_IEs_15_19_HW_40_44,OM_IEs_15_19_HW_45_49,OM_IEs_15_19_HW_50mor,OM_IEs_15_19_HW_NS,OM_IEs_15_19_Tot,OM_IEs_20_24_HW_0,OM_IEs_20_24_HW_1_19,OM_IEs_20_24_HW_20_29,OM_IEs_20_24_HW_30_34,OM_IEs_20_24_HW_35_39,OM_IEs_20_24_HW_40_44,OM_IEs_20_24_HW_45_49,OM_IEs_20_24_HW_50mor,OM_IEs_20_24_HW_NS,OM_IEs_20_24_Tot,OM_IEs_25_29_HW_0,OM_IEs_25_29_HW_1_19,OM_IEs_25_29_HW_20_29,OM_IEs_25_29_HW_30_34,OM_IEs_25_29_HW_35_39,OM_IEs_25_29_HW_40_44,OM_IEs_25_29_HW_45_49,OM_IEs_25_29_HW_50mor,OM_IEs_25_29_HW_NS,OM_IEs_25_29_Tot,OM_IEs_30_34_HW_0,OM_IEs_30_34_HW_1_19,OM_IEs_30_34_HW_20_29,OM_IEs_30_34_HW_30_34,OM_IEs_30_34_HW_35_39,OM_IEs_30_34_HW_40_44,OM_IEs_30_34_HW_45_49,OM_IEs_30_34_HW_50mor,OM_IEs_30_34_HW_NS,OM_IEs_30_34_Tot,OM_IEs_35_39_HW_0,OM_IEs_35_39_HW_1_19,OM_IEs_35_39_HW_20_29,OM_IEs_35_39_HW_30_34,OM_IEs_35_39_HW_35_39,OM_IEs_35_39_HW_40_44,OM_IEs_35_39_HW_45_49,OM_IEs_35_39_HW_50mor,OM_IEs_35_39_HW_NS,OM_IEs_35_39_Tot,OM_IEs_40_44_HW_0,OM_IEs_40_44_HW_1_19,OM_IEs_40_44_HW_20_29,OM_IEs_40_44_HW_30_34,OM_IEs_40_44_HW_35_39,OM_IEs_40_44_HW_40_44,OM_IEs_40_44_HW_45_49,OM_IEs_40_44_HW_50mor,OM_IEs_40_44_HW_NS,OM_IEs_40_44_Tot
505031255,4,75,13,5,7,3,0,0,0,122,4,41,35,17,22,26,9,3,0,159,9,15,21,14,27,34,17,26,8,175,17,33,23,10,33,29,8,14,0,168,8,21,27,14,21,33,9,16,0,153,0,20,28,11,23,23,15,14,0,135,6,13,13,7,34,22,3,9,6,118,0,11,16,11,18,15,7,12,0,97,4,8,13,10,17,18,5,16,0,86,4,3,6,0,10,11,3,3,0,39,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,48,242,208,104,226,211,82,123,22,1266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,4,9,0,5,0,20,0,6,0,5,4,4,0,7,0,27,0,0,0,3,0,5,0,5,0,24
505031256,3,22,4,0,7,0,0,0,0,47,0,12,10,5,28,15,0,6,5,77,3,10,13,5,25,29,3,9,0,97,3,4,15,6,22,19,3,12,5,84,0,11,9,11,16,17,3,6,6,84,0,9,7,10,19,23,4,11,0,78,6,0,9,3,23,13,0,7,0,64,7,5,6,8,11,21,5,12,0,72,0,0,13,6,20,15,4,9,4,74,0,0,3,3,9,9,0,5,0,38,0,4,0,3,3,0,0,0,0,11,0,0,0,0,4,8,0,0,0,10,0,0,0,0,0,0,0,0,0,5,16,84,95,53,195,178,31,80,14,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,10,0,0,0,0,0,0,0,0,0,6
505031257,6,16,3,0,7,3,0,0,0,31,0,0,11,0,6,9,0,0,0,29,0,6,7,0,10,7,0,3,0,33,0,7,7,0,8,4,9,0,0,37,0,11,4,3,7,3,0,3,4,36,0,3,4,9,0,0,3,3,0,35,0,0,15,6,6,10,6,10,0,48,0,7,0,0,0,3,0,6,0,18,0,4,4,0,3,0,0,0,0,12,0,4,3,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,60,62,25,39,43,17,30,3,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,4,0,17
505031258,3,76,29,3,10,8,0,0,0,134,6,32,29,10,35,14,6,11,0,139,13,11,19,11,13,25,4,12,5,124,7,20,21,12,26,22,7,8,4,138,4,25,29,8,22,21,5,13,4,128,0,24,23,18,14,23,7,13,3,124,6,16,14,21,18,18,7,10,0,110,5,17,18,18,13,15,6,19,0,112,3,17,15,9,23,10,0,7,0,84,5,10,6,4,11,7,3,4,0,52,0,3,4,6,3,0,3,4,0,30,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,60,254,218,115,184,169,52,112,20,1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,3,0,0,11,0,0,3,7,4,5,0,0,0,22,0,0,0,0,5,5,0,5,0,16
505031303,3,69,20,8,22,20,0,12,0,145,8,42,47,18,63,62,19,23,0,282,5,34,15,11,59,74,20,21,0,248,10,27,22,12,49,55,21,34,11,254,9,26,24,14,52,61,13,33,0,227,6,19,14,17,45,41,19,34,7,204,6,22,17,22,37,50,18,38,0,201,3,18,19,13,32,46,15,26,5,169,5,16,11,13,23,36,12,16,3,133,0,18,15,5,17,15,4,15,3,90,4,13,7,4,3,8,0,8,0,39,0,7,5,0,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,6,63,309,222,135,403,468,141,265,32,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,10,0,8,0,17,0,4,6,3,3,14,4,17,0,53,0,0,0,9,0,11,0,16,0,39
505031304,0,47,0,0,3,0,0,0,0,57,0,26,12,4,14,11,3,3,4,74,4,10,14,10,11,17,9,12,4,79,6,3,9,8,13,12,0,7,5,63,4,11,19,7,19,14,3,0,0,89,3,11,9,9,15,12,4,10,0,66,4,3,9,3,17,7,4,9,5,64,0,8,12,11,10,4,8,3,0,60,3,9,7,8,6,5,0,6,0,46,0,3,3,6,5,0,0,3,0,27,0,4,0,0,0,0,4,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,138,100,51,116,91,39,58,12,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,13,0,5,0,0,10,7,3,3,0,25,0,3,4,4,8,0,5,3,0,22,0,3,5,0,5,7,0,4,0,26
505031305,22,449,120,52,167,179,32,48,12,1080,54,265,242,109,442,496,128,182,25,1944,66,116,143,86,516,556,179,272,37,1985,66,131,175,82,481,532,157,314,29,1967,60,127,157,107,477,527,169,308,13,1938,34,105,169,91,410,467,138,249,18,1678,36,97,142,111,392,407,148,259,13,1601,38,91,104,89,416,377,122,206,17,1458,45,87,97,78,328,294,108,173,13,1214,38,76,96,73,238,213,70,105,5,903,13,69,56,26,77,76,19,33,4,372,3,28,23,8,17,13,0,9,0,97,0,18,7,0,4,0,0,0,0,38,473,1659,1528,909,3968,4129,1262,2154,188,16271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,4,3,0,9,17,3,25,0,62,3,4,10,4,9,43,15,79,0,160,3,13,20,13,22,59,9,98,3,232,0,12,26,17,25,62,25,88,5,254
505031306,18,310,51,13,17,19,6,4,7,428,17,130,90,42,83,51,8,14,11,437,8,43,50,30,93,71,12,17,9,341,32,57,58,34,82,60,17,26,3,372,23,54,50,37,74,46,10,29,3,317,10,54,64,39,73,62,9,22,4,345,11,41,45,34,82,64,18,26,3,332,8,24,59,44,97,48,16,18,0,316,11,24,48,35,88,48,14,25,3,290,12,36,28,35,57,17,7,19,3,218,3,22,21,14,20,11,3,3,0,91,0,12,5,4,7,4,0,0,0,23,0,6,0,0,0,0,0,0,0,10,162,813,566,351,780,488,128,199,43,3526,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,4,0,7,7,0,9,0,31,0,6,3,4,5,6,4,14,0,44,0,4,8,3,5,15,0,7,0,40
506011110,21,458,98,37,49,21,13,11,6,716,24,177,136,70,167,85,34,28,9,737,37,91,69,68,200,129,45,35,12,691,43,86,92,43,139,120,51,54,12,641,33,86,87,56,142,118,21,33,0,580,16,74,60,66,129,99,23,40,4,515,17,65,76,55,122,89,24,36,13,496,21,53,80,51,133,75,20,46,12,490,18,50,59,53,85,60,28,32,6,392,21,41,49,30,80,45,14,14,6,304,12,39,15,5,29,20,5,6,4,146,4,21,7,5,3,3,3,0,0,48,0,5,0,0,0,0,0,0,0,10,266,1247,836,536,1283,869,285,351,84,5762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,3,7,0,0,4,0,0,4,0,11,0,30,0,0,6,0,4,8,0,6,0,31,0,0,4,6,4,4,4,15,0,41
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,0,15,3,0,6,0,0,0,0,27,0,8,4,9,10,3,0,4,3,44,5,7,9,3,11,14,3,0,0,55,3,3,10,3,14,13,5,3,0,57,0,13,16,9,21,21,10,0,3,83,8,6,16,11,18,11,5,7,0,75,0,8,11,7,6,5,8,7,0,60,6,3,10,4,19,22,4,8,0,72,0,4,8,6,8,11,9,6,0,58,0,3,11,3,14,13,0,4,0,60,0,7,5,4,7,0,3,0,0,35,0,3,0,0,0,3,0,0,0,13,0,3,0,0,0,0,0,0,0,3,24,88,99,63,130,110,57,50,17,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
506011114,5,191,43,12,23,11,3,6,6,291,6,84,60,23,68,53,14,18,14,340,14,37,32,18,71,65,19,38,9,303,16,51,41,31,68,65,24,50,4,350,10,36,40,33,76,67,14,26,7,307,4,40,42,19,55,64,19,23,5,276,6,29,32,31,41,58,19,22,0,237,9,29,33,25,78,51,16,30,3,275,9,28,43,31,56,46,22,27,0,261,7,28,21,22,50,27,18,22,0,192,10,15,16,13,13,16,0,4,0,88,0,14,5,3,5,6,0,0,0,29,0,0,0,0,4,0,0,0,0,9,100,571,426,258,602,522,172,271,49,2968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,15,0,4,5,0,0,6,0,10,0,24,0,0,0,3,6,0,0,10,0,23,0,4,0,3,3,11,0,7,0,31
506011115,0,17,0,4,4,6,0,0,3,36,0,23,13,23,31,29,10,9,9,141,25,12,18,39,59,56,12,11,9,240,29,34,41,43,55,36,14,19,3,271,26,27,53,56,54,54,10,22,5,303,13,29,54,53,52,65,10,16,10,284,8,12,35,40,51,60,10,18,3,238,21,20,29,29,45,55,6,23,0,227,22,17,33,44,41,55,0,16,0,235,14,25,41,28,37,24,3,7,0,177,8,13,12,18,13,17,7,0,0,82,0,5,4,0,6,0,0,0,0,18,0,4,0,0,0,0,0,0,0,7,164,225,339,370,434,456,75,151,39,2257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,4,5,0,0,0,12,0,3,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,8
506011116,0,59,11,4,5,0,0,6,0,86,0,24,16,10,13,11,0,4,4,74,3,11,10,11,18,9,0,4,3,59,0,9,13,7,18,10,3,4,0,56,0,11,8,3,8,8,7,6,3,48,0,9,11,7,8,9,4,3,0,53,3,7,11,6,14,12,0,9,0,62,0,10,14,10,18,10,6,9,0,76,3,4,12,7,5,8,0,0,5,42,3,11,0,6,7,4,0,5,0,42,0,8,9,0,4,0,6,3,0,22,0,7,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,0,21,162,114,67,105,80,26,46,7,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,3,0,8,0,3,0,0,0,4,0,10,0,15,0,4,5,3,0,6,0,0,0,15
506011117,3,67,18,8,3,8,0,0,0,113,0,34,19,18,14,5,6,0,8,112,3,6,8,8,22,18,8,0,0,80,5,14,11,9,10,9,10,5,0,74,3,18,19,8,10,13,4,5,4,81,3,6,15,16,14,11,3,4,0,69,0,11,15,6,17,10,0,9,0,66,3,10,12,0,10,9,3,3,0,58,3,5,8,8,13,10,0,4,3,55,0,9,9,9,6,4,4,4,0,39,0,10,3,5,3,3,0,0,0,30,0,0,0,0,0,0,4,0,0,5,0,3,0,0,0,0,0,0,0,3,33,194,143,100,124,99,40,40,10,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,5,0,0,0,6
506011307,9,192,38,14,3,4,0,6,0,269,9,49,39,20,28,23,7,4,0,188,9,13,23,12,38,34,22,20,5,174,10,31,19,8,43,36,16,11,0,174,0,30,30,19,33,31,8,12,0,164,3,19,32,17,39,24,12,21,3,172,0,11,21,20,36,17,9,18,4,128,0,10,18,13,19,8,4,11,0,91,0,13,11,5,17,5,4,12,0,70,0,12,11,4,5,9,4,7,0,59,0,6,0,0,3,3,0,4,0,19,0,8,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,52,392,243,135,275,208,74,125,19,1524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,11,0,0,5,0,0,4,4,3,0,15,0,3,4,7,5,12,3,8,0,34,0,0,6,5,3,7,0,8,0,28
506011308,9,79,17,13,28,30,10,16,6,205,10,43,32,15,62,82,30,42,5,328,11,31,33,22,71,114,37,81,10,407,15,30,31,15,76,127,36,82,11,425,8,43,35,24,83,90,39,82,5,404,4,24,32,14,74,82,18,81,5,354,6,15,24,27,70,76,23,44,6,294,9,13,24,20,43,55,31,57,3,246,6,12,19,9,35,45,21,36,0,186,3,13,17,5,32,26,11,17,0,134,3,18,3,0,5,19,7,4,0,53,0,7,0,0,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,92,334,277,179,593,748,263,529,52,3056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,7,0,25,6,5,7,3,3,9,0,19,0,56,0,5,6,5,7,25,3,27,0,67,0,0,5,0,5,17,0,16,0,51
506021118,27,343,90,32,60,63,9,17,10,648,45,215,205,87,240,244,76,94,28,1229,78,118,167,97,346,374,134,222,26,1559,95,127,151,85,380,426,164,288,28,1735,85,138,143,99,392,434,161,271,20,1734,58,98,128,101,322,373,140,255,10,1482,48,76,91,88,290,372,169,275,16,1430,54,73,76,68,284,349,114,237,13,1260,55,74,103,73,247,318,104,191,8,1169,49,73,82,45,169,161,69,119,9,773,20,73,63,30,64,53,28,45,6,366,8,42,21,4,22,11,3,0,0,115,5,14,4,0,0,3,3,0,0,39,613,1466,1314,803,2794,3183,1168,2027,174,13543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,4,4,0,5,3,17,0,5,7,4,6,10,3,19,3,62,0,8,7,11,14,29,7,27,0,101,0,4,0,7,11,13,10,34,0,81
506021119,13,283,72,17,21,25,3,8,7,435,20,219,173,64,116,92,16,27,12,729,15,88,125,62,144,120,40,41,12,645,30,78,74,53,131,117,37,52,13,581,9,71,87,51,123,100,29,59,8,546,8,61,66,44,87,89,25,50,6,441,13,51,78,42,95,89,15,38,3,421,15,45,64,49,100,76,23,39,9,420,15,38,45,25,77,58,17,29,9,305,11,50,50,20,75,42,5,25,4,293,5,51,22,15,28,28,10,3,0,162,8,14,8,5,10,7,0,0,0,47,0,0,3,0,4,3,0,0,0,15,168,1052,865,436,1003,848,218,367,80,5040,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,5,0,0,4,0,6,4,0,5,0,20,0,0,3,0,6,15,3,23,3,61,0,3,3,5,13,9,9,31,0,77,0,13,10,5,14,20,3,32,0,85
506021120,0,40,11,10,35,38,7,15,0,159,19,49,49,28,138,162,34,55,19,549,38,46,37,37,205,217,97,96,14,783,39,36,58,40,211,291,88,150,15,918,33,36,47,32,225,283,99,170,13,948,19,33,43,28,191,254,66,169,11,815,17,26,27,32,180,252,87,159,14,789,16,21,28,22,208,220,95,162,11,785,27,18,32,26,167,193,62,157,5,692,22,17,24,24,134,134,46,71,0,474,10,11,12,9,50,45,18,23,0,180,9,8,16,12,10,18,0,0,0,73,5,8,0,3,0,3,0,0,0,23,260,346,393,295,1740,2104,701,1234,114,7174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,11,0,5,0,0,0,5,0,7,3,31,0,0,0,3,0,9,0,4,0,22,0,0,0,0,0,5,3,12,0,27
506021121,11,95,47,24,28,31,4,21,11,274,46,226,256,125,231,213,52,163,43,1352,118,116,157,137,376,371,96,314,49,1737,156,107,163,125,464,459,193,415,34,2121,178,126,159,111,457,448,180,436,25,2115,100,98,119,99,376,439,160,356,18,1763,77,75,94,87,347,407,152,320,20,1576,87,69,87,87,291,327,142,300,9,1406,92,66,86,66,249,266,116,203,19,1164,57,61,54,41,152,188,61,108,10,727,18,26,40,7,50,57,26,39,5,263,4,11,9,0,9,11,5,0,0,55,0,0,0,0,0,0,0,0,0,4,951,1070,1264,916,3033,3222,1184,2671,234,14553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,5,0,0,0,0,17,0,0,0,0,8,8,3,9,0,29,4,0,5,0,0,5,8,11,3,39,0,0,0,0,4,9,0,17,0,37
506021123,40,530,103,30,34,38,3,7,12,800,60,616,333,159,229,229,55,72,33,1791,57,228,255,166,325,388,99,148,26,1695,105,178,216,158,373,447,120,189,28,1817,91,181,203,133,429,419,118,180,18,1772,49,129,136,102,284,328,81,183,12,1308,34,95,120,83,240,269,94,167,11,1113,39,87,93,99,215,214,61,177,9,995,20,88,89,80,188,170,38,121,6,805,31,87,82,61,165,118,30,57,11,634,22,52,38,21,51,46,9,18,4,269,7,32,14,6,16,5,3,4,3,92,0,13,0,0,0,5,0,0,0,26,553,2321,1692,1095,2551,2678,708,1333,178,13116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,7,0,7,10,6,3,0,33,0,4,4,6,4,24,7,16,0,57,4,3,5,9,15,27,5,31,0,90,0,8,10,4,3,28,6,32,0,90
506021309,15,306,51,12,5,4,0,3,6,402,5,180,100,33,60,41,11,9,9,451,7,60,59,32,75,49,8,19,13,335,12,51,54,27,71,61,10,18,3,302,9,40,45,26,52,43,6,10,0,236,11,31,41,17,56,36,14,13,5,213,5,30,35,20,57,49,8,15,0,236,7,31,30,18,45,39,13,15,5,204,3,36,29,13,46,38,9,12,6,188,3,19,35,14,21,20,3,9,0,129,4,22,17,6,8,5,0,7,0,66,0,10,4,0,0,3,0,3,0,24,0,3,0,0,0,0,0,0,0,8,85,809,511,225,503,388,91,133,41,2797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,7,9,0,9,0,28,0,0,0,0,10,6,5,8,0,27,0,0,0,0,5,8,0,9,0,28
506021310,0,7,7,0,3,0,0,0,0,18,4,13,15,8,13,11,0,4,0,68,3,13,11,3,27,16,9,11,8,92,0,8,11,10,28,16,3,11,0,96,3,9,22,9,32,20,12,10,0,113,3,7,12,10,27,18,4,4,0,81,0,14,18,0,20,23,0,13,0,97,0,10,11,5,14,12,3,11,3,66,0,6,7,5,21,12,0,11,0,59,0,5,10,0,8,12,5,0,0,44,0,4,3,0,0,6,0,5,0,18,0,4,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,24,114,125,59,191,140,31,73,16,769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,4,0,5,0,9,0,4,0,0,0,4,0,0,0,10
506021311,6,33,10,3,4,4,0,0,10,61,12,52,49,22,50,62,13,15,3,282,15,32,35,22,89,126,18,39,4,383,17,35,46,26,91,161,33,56,14,478,18,30,50,22,118,174,56,64,5,543,6,24,40,27,83,145,40,88,7,449,11,25,36,25,91,138,41,56,0,428,10,22,16,21,62,115,35,62,4,352,17,17,24,37,67,61,21,40,3,282,0,27,26,18,46,45,14,31,0,204,3,22,20,13,13,20,3,4,0,97,0,8,0,0,0,6,0,0,0,19,0,0,0,0,0,0,0,0,0,3,118,325,351,234,722,1056,264,457,47,3582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,5,0,0,0,0,10,0,0,0,3,4,9,4,12,0,30,0,0,0,3,3,11,0,5,0,32,0,0,0,0,3,11,0,7,0,31
506031124,11,161,71,22,31,24,7,0,7,335,31,362,193,82,179,127,35,34,16,1065,34,224,183,96,358,274,60,78,35,1339,96,150,174,108,419,329,62,131,18,1482,87,153,222,161,446,373,96,114,25,1673,36,130,191,144,348,370,77,151,20,1465,39,96,135,119,350,324,97,151,11,1327,38,94,131,103,338,345,102,161,10,1318,34,105,118,92,315,219,81,139,3,1115,42,106,128,83,197,179,54,88,7,885,25,79,54,38,80,47,15,31,0,363,3,36,12,9,3,16,0,6,0,85,0,18,3,3,0,7,0,0,0,34,469,1710,1613,1071,3076,2626,688,1079,155,12491,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,6,11,0,0,6,4,4,0,23,4,0,7,5,4,7,0,10,0,30,0,3,8,6,4,7,3,18,0,53,0,0,6,0,9,15,0,13,0,37
