POW_SA2_CODE_2021,TYP_lthc_arth_A_15_24,TYP_ltch_arth_A_25_34,TYP_lthc_arth_A_35_34,TYP_lthc_arth_A_45_54,TYP_lthc_arth_A_55_64,TYP_lthc_arth_A_65_74,TYP_lthc_arth_A_75ov,TYP_lthc_arth_A_tot,TYP_lthc_asth_A_15_24,TYP_lthc_asth_A_25_34,TYP_lthc_asth_A_35_34,TYP_lthc_asth_A_45_54,TYP_lthc_asth_A_55_64,TYP_lthc_asth_A_65_74,TYP_lthc_asth_A_75ov,TYP_lthc_asth_A_tot,TYP_lthc_canc_A_15_24,TYP_lthc_canc_A_25_34,TYP_lthc_canc_A_35_34,TYP_lthc_canc_A_45_54,TYP_lthc_canc_A_55_64,TYP_lthc_canc_A_65_74,TYP_lthc_canc_A_75ov,TYP_lthc_canc_A_tot,TYP_lthc_demen_A_15_24,TYP_lthc_demen_A_25_34,TYP_lthc_demen_A_35_34,TYP_lthc_demen_A_45_54,TYP_lthc_demen_A_55_64,TYP_lthc_demen_A_65_74,TYP_lthc_demen_A_75ov,TYP_lthc_demen_A_tot,TYP_lthc_diab_A_15_24,TYP_lthc_diab_A_25_34,TYP_lthc_diab_A_35_34,TYP_lthc_diab_A_45_54,TYP_lthc_diab_A_55_64,TYP_lthc_diab_A_65_74,TYP_lthc_diab_A_75ov,TYP_lthc_diab_A_tot,TYP_lthc_hear_A_15_24,TYP_lthc_hear_A_25_34,TYP_lthc_hear_A_35_34,TYP_lthc_hear_A_45_54,TYP_lthc_hear_A_55_64,TYP_lthc_hear_A_65_74,TYP_lthc_hear_A_75ov,TYP_lthc_hear_A_tot,TYP_lthc_kidn_A_15_24,TYP_lthc_kidn_A_25_34,TYP_lthc_kidn_A_35_34,TYP_lthc_kidn_A_45_54,TYP_lthc_kidn_A_55_64,TYP_lthc_kidn_A_65_74,TYP_lthc_kidn_A_75ov,TYP_lthc_kidn_A_tot,TYP_lthc_lung_A_15_24,TYP_lthc_lung_A_25_34,TYP_lthc_lung_A_35_34,TYP_lthc_lung_A_45_54,TYP_lthc_lung_A_55_64,TYP_lthc_lung_A_65_74,TYP_lthc_lung_A_75ov,TYP_lthc_lung_A_tot,TYP_lthc_ment_A_15_24,TYP_lthc_ment_A_25_34,TYP_lthc_ment_A_35_34,TYP_lthc_ment_A_45_54,TYP_lthc_ment_A_55_64,TYP_lthc_ment_A_65_74,TYP_lthc_ment_A_75ov,TYP_lthc_ment_A_tot,TYP_lthc_stro_A_15_24,TYP_lthc_stro_A_25_34,TYP_lthc_stro_A_35_34,TYP_lthc_stro_A_45_54,TYP_lthc_stro_A_55_64,TYP_lthc_stro_A_65_74,TYP_lthc_stro_A_75ov,TYP_lthc_stro_A_tot,TYP_lthc_AO_lthc_A_15_24,TYP_lthc_AO_lthc_A_25_34,TYP_lthc_AO_lthc_A_35_34,TYP_lthc_AO_lthc_A_45_54,TYP_lthc_AO_lthc_A_55_64,TYP_lthc_AO_lthc_A_65_74,TYP_lthc_AO_lthc_A_75ov,TYP_lthc_AO_lthc_A_tot,TYP_lthc_NO_lthc_A_15_24,TYP_lthc_NO_lthc_A_25_34,TYP_lthc_NO_lthc_A_35_34,TYP_lthc_NO_lthc_A_45_54,TYP_lthc_NO_lthc_A_55_64,TYP_lthc_NO_lthc_A_65_74,TYP_lthc_NO_lthc_A_75ov,TYP_lthc_NO_lthc_A_tot,TYP_lthc_NS_A_15_24,TYP_lthc_NS_A_25_34,TYP_lthc_NS_A_35_34,TYP_lthc_NS_A_45_54,TYP_lthc_NS_A_55_64,TYP_lthc_NS_A_65_74,TYP_lthc_NS_A_75ov,TYP_lthc_NS_A_tot,TYP_lthc_Tot_A_15_24,TYP_lthc_Tot_A_25_34,TYP_lthc_Tot_A_35_34,TYP_lthc_Tot_A_45_54,TYP_lthc_Tot_A_55_64,TYP_lthc_Tot_A_65_74,TYP_lthc_Tot_A_75ov,TYP_lthc_Tot_A_tot,CNT_lthc_NONE_A_15_24,CNT_lthc_NONE_A_25_34,CNT_lthc_NONE_A_35_34,CNT_lthc_NONE_A_45_54,CNT_lthc_NONE_A_55_64,CNT_lthc_NONE_A_65_74,CNT_lthc_NONE_A_75ov,CNT_lthc_NONE_A_tot,CNT_lthc_ONE_A_15_24,CNT_lthc_ONE_A_25_34,CNT_lthc_ONE_A_35_34,CNT_lthc_ONE_A_45_54,CNT_lthc_ONE_A_55_64,CNT_lthc_ONE_A_65_74,CNT_lthc_ONE_A_75ov,CNT_lthc_ONE_A_tot,CNT_lthc_TWO_A_15_24,CNT_lthc_TWO_A_25_34,CNT_lthc_TWO_A_35_34,CNT_lthc_TWO_A_45_54,CNT_lthc_TWO_A_55_64,CNT_lthc_TWO_A_65_74,CNT_lthc_TWO_A_75ov,CNT_lthc_TWO_A_tot,CNT_lthc_THREEmo_A_15_24,CNT_lthc_THREEmo_A_25_34,CNT_lthc_THREEmo_A_35_34,CNT_lthc_THREEmo_A_45_54,CNT_lthc_THREEmo_A_55_64,CNT_lthc_THREEmo_A_65_74,CNT_lthc_THREEmo_A_75ov,CNT_lthc_THREEmo_A_tot,CNT_lthc_ONEmo_Tot_A_15_24,CNT_lthc_ONEmo_Tot_A_25_34,CNT_lthc_ONEmo_Tot_A_35_34,CNT_lthc_ONEmo_Tot_A_45_54,CNT_lthc_ONEmo_Tot_A_55_64,CNT_lthc_ONEmo_Tot_A_65_74,CNT_lthc_ONEmo_Tot_A_75ov,CNT_lthc_ONEmo_Tot_A_tot,CNT_lthc_NS_A_15_24,CNT_lthc_NS_Tot_A_25_34,CNT_lthc_NS_Tot_A_35_34,CNT_lthc_NS_Tot_A_45_54,CNT_lthc_NS_Tot_A_55_64,CNT_lthc_NS_Tot_A_65_74,CNT_lthc_NS_Tot_A_75ov,CNT_lthc_NS_Tot_A_tot,CNT_lthc_Tot_A_15_24,CNT_lthc_Tot_A_25_34,CNT_lthc_Tot_A_35_34,CNT_lthc_Tot_A_45_54,CNT_lthc_Tot_A_55_64,CNT_lthc_Tot_A_65_74,CNT_lthc_Tot_A_75ov,CNT_lthc_Tot_A_tot
505011077,25,65,130,301,432,129,7,1081,354,408,408,359,228,46,4,1805,15,16,40,130,146,37,8,382,0,0,0,0,5,0,0,6,24,32,73,139,215,72,4,559,3,14,20,71,145,68,10,325,3,4,14,14,23,11,0,65,0,12,16,25,50,14,0,112,450,564,494,405,222,27,4,2170,5,0,3,11,24,8,0,48,210,311,329,376,319,76,9,1632,2909,3101,2981,2749,1799,347,16,13900,148,115,127,142,109,21,0,661,3931,4321,4284,4259,3202,690,49,20738,3018,3277,3167,2985,1975,386,17,14832,661,774,815,885,826,187,21,4164,100,131,149,198,223,74,3,875,6,21,29,60,70,23,4,202,767,930,989,1135,1112,281,26,5247,148,115,127,142,109,21,0,661,3931,4321,4284,4259,3202,690,49,20738
505011078,0,5,14,38,57,26,0,152,27,35,40,46,36,17,0,208,0,3,5,16,15,16,0,60,0,0,0,0,0,0,0,0,6,0,6,22,27,24,3,86,0,0,4,6,19,20,3,44,0,4,0,0,0,0,0,5,0,0,0,5,11,4,0,24,35,39,44,50,23,7,0,203,0,0,0,0,0,0,0,4,12,12,34,48,38,15,0,160,225,292,325,339,248,59,3,1491,18,12,12,17,13,3,0,74,304,385,456,541,429,138,18,2276,227,297,349,374,260,64,3,1581,55,65,78,127,122,33,6,490,7,10,13,26,26,17,0,97,0,0,8,7,7,12,0,32,62,81,98,154,153,66,11,622,18,12,12,17,13,3,0,74,304,385,456,541,429,138,18,2276
505011079,3,4,3,10,30,20,0,70,16,5,16,24,20,9,0,96,0,0,5,8,16,4,0,33,0,0,0,0,0,0,0,0,0,0,5,9,14,4,0,21,0,0,4,6,11,6,0,33,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,11,14,21,26,12,11,0,0,99,0,0,0,0,0,0,0,3,11,15,15,16,18,8,0,84,200,148,172,206,137,52,3,920,12,7,14,8,9,3,0,58,255,190,243,282,240,103,7,1317,206,158,183,213,149,59,3,970,24,28,38,59,48,30,0,233,3,3,7,8,13,7,0,42,0,0,0,0,8,3,0,19,30,31,47,69,73,42,7,297,12,7,14,8,9,3,0,58,255,190,243,282,240,103,7,1317
505011080,0,0,6,24,31,20,4,95,19,23,27,31,28,3,0,128,0,0,0,12,10,9,0,38,0,0,0,0,0,0,0,5,0,4,0,11,10,7,0,32,0,0,3,3,12,7,0,29,0,0,0,0,0,0,0,3,0,0,0,7,9,4,0,17,15,36,35,32,22,0,0,138,0,0,0,3,4,0,0,6,6,15,16,34,22,13,0,114,180,145,238,260,162,44,3,1039,10,8,11,16,18,0,0,67,233,220,337,387,286,88,13,1562,188,152,256,276,181,52,7,1111,31,48,61,78,70,25,3,318,3,9,4,7,13,3,0,53,0,3,0,5,10,9,0,22,31,54,73,95,91,38,9,389,10,8,11,16,18,0,0,67,233,220,337,387,286,88,13,1562
505011081,0,5,13,29,50,22,5,121,29,29,45,46,34,11,0,189,0,0,9,10,15,3,0,41,0,0,0,0,0,0,0,0,0,0,4,9,19,8,0,55,0,0,0,7,12,11,7,39,0,0,0,0,0,0,0,4,0,0,0,0,10,3,0,16,19,37,35,41,21,3,0,164,0,0,0,0,0,0,0,5,11,15,30,32,33,16,0,131,134,177,253,274,182,36,4,1059,10,12,14,18,11,0,0,67,189,266,376,425,333,97,8,1695,138,188,269,286,197,44,4,1129,39,53,74,93,90,38,0,390,4,13,11,19,31,8,0,88,0,3,3,5,10,5,0,16,46,64,97,125,119,48,4,500,10,12,14,18,11,0,0,67,189,266,376,425,333,97,8,1695
505011082,0,3,8,22,35,37,3,99,22,23,26,35,21,16,0,135,0,0,3,10,21,11,5,43,0,0,0,0,0,0,0,0,0,0,0,10,13,14,3,43,0,0,0,3,11,14,4,44,0,0,0,5,0,4,0,10,0,0,0,0,7,3,0,13,16,29,22,27,20,11,0,124,0,0,0,0,6,0,0,3,3,10,8,13,30,15,5,86,167,136,224,219,168,68,3,980,3,12,10,18,7,4,0,48,212,198,277,337,299,153,14,1493,176,140,224,230,187,81,3,1031,33,37,47,69,77,49,9,323,3,9,9,16,20,17,3,70,0,0,0,3,7,7,0,13,37,47,52,86,98,75,11,412,3,12,10,18,7,4,0,48,212,198,277,337,299,153,14,1493
505011083,0,0,3,25,41,14,4,90,23,23,19,21,28,11,0,123,0,0,4,9,16,7,3,41,0,0,0,0,0,0,0,0,0,0,10,14,25,4,0,50,0,0,0,4,16,11,4,38,0,0,0,0,3,0,0,4,0,0,0,3,5,0,0,12,26,25,22,19,31,7,4,136,0,0,0,0,0,0,0,3,12,12,17,20,34,15,0,105,254,187,186,217,173,46,0,1065,11,12,8,21,9,5,0,63,318,251,263,324,330,96,14,1599,265,193,196,232,185,52,0,1127,45,37,47,63,106,33,3,334,3,11,10,13,20,10,0,59,0,0,0,3,4,5,3,16,49,47,60,76,130,40,10,410,11,12,8,21,9,5,0,63,318,251,263,324,330,96,14,1599
505021084,3,27,52,146,204,86,8,538,131,212,227,208,115,26,9,932,6,16,22,44,74,42,16,221,0,0,0,0,0,0,0,0,11,29,66,124,146,54,13,435,0,3,13,51,116,54,16,253,5,4,9,17,16,5,0,49,3,6,8,16,18,14,5,67,138,279,242,203,93,31,0,984,0,0,0,10,14,8,0,38,80,138,166,187,141,65,8,778,1313,2133,2127,1906,1163,265,32,8936,66,78,81,105,75,30,0,430,1710,2814,2865,2786,1926,554,77,12733,1371,2232,2230,2016,1242,296,35,9431,242,442,477,545,464,159,24,2356,29,50,65,97,110,49,14,415,3,11,8,25,37,21,4,109,271,500,560,662,607,232,40,2874,66,78,81,105,75,30,0,430,1710,2814,2865,2786,1926,554,77,12733
505021085,0,6,9,35,44,22,8,128,29,28,51,46,29,17,0,203,0,0,0,17,15,12,3,51,0,0,0,0,0,0,0,0,3,5,10,31,42,16,3,115,0,0,0,15,14,12,4,53,0,0,0,0,0,0,0,9,0,0,0,7,16,5,0,24,24,43,35,51,33,3,0,190,0,0,0,0,3,0,0,7,12,19,33,30,41,8,0,153,175,289,332,293,193,52,11,1342,4,10,12,14,21,5,0,64,231,387,452,466,374,125,16,2059,174,310,356,309,208,61,11,1426,46,56,75,105,99,32,4,420,5,8,19,23,39,13,0,109,0,0,0,11,8,12,4,41,53,67,93,148,148,58,7,572,4,10,12,14,21,5,0,64,231,387,452,466,374,125,16,2059
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,10,3,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,10
505021088,0,12,23,34,54,33,11,163,123,53,56,33,35,9,4,312,0,7,0,17,20,17,4,67,0,0,0,0,0,0,0,4,7,0,12,18,28,19,0,85,0,0,6,3,26,14,3,56,0,3,0,4,6,3,0,21,0,3,0,0,8,3,0,15,146,97,65,52,31,11,0,403,0,0,0,5,6,0,0,11,65,46,48,42,50,15,0,273,1040,703,566,385,322,88,7,3111,37,19,16,21,14,8,0,116,1373,906,761,567,529,186,27,4343,1085,733,610,409,356,91,15,3295,224,133,114,107,116,62,3,752,29,16,21,20,34,16,3,140,0,0,3,4,8,7,4,32,247,154,130,131,152,88,11,927,37,19,16,21,14,8,0,116,1373,906,761,567,529,186,27,4343
505021089,9,8,32,86,121,75,14,346,136,94,98,102,73,30,4,526,6,4,9,20,36,29,3,109,0,0,0,0,0,0,0,0,0,14,16,35,42,24,7,132,0,0,4,18,39,23,11,96,0,0,3,3,3,5,0,20,4,3,6,11,13,10,3,41,165,140,111,100,79,11,0,609,0,0,4,5,0,3,4,14,62,59,74,86,91,34,4,409,1066,961,971,830,625,167,9,4635,61,27,34,53,40,8,0,229,1454,1247,1292,1237,1031,346,43,6659,1103,995,1022,888,676,194,11,4886,259,190,200,236,238,100,21,1241,30,36,35,41,60,31,10,249,3,3,5,14,17,12,0,53,290,233,239,296,311,146,33,1542,61,27,34,53,40,8,0,229,1454,1247,1292,1237,1031,346,43,6659
505021090,0,8,9,16,24,19,0,83,19,34,32,22,28,8,3,146,0,0,6,5,9,9,0,34,0,0,0,0,0,0,0,0,4,0,10,12,21,10,3,64,0,0,5,0,12,11,5,33,0,0,0,5,3,3,0,14,0,0,0,0,8,0,0,11,26,37,25,27,18,3,0,134,0,0,0,0,0,0,0,3,8,21,24,18,36,4,6,117,212,338,326,226,148,43,0,1288,9,8,17,21,13,0,0,66,269,421,431,339,274,86,12,1831,216,349,340,242,167,40,7,1362,35,60,67,63,59,27,3,327,6,5,11,14,22,7,0,61,0,3,3,3,7,3,0,22,39,66,80,79,90,42,9,405,9,8,17,21,13,0,0,66,269,421,431,339,274,86,12,1831
505021091,16,59,131,283,396,161,19,1068,195,511,492,381,253,69,0,1905,3,25,48,110,170,73,11,441,0,0,0,4,0,0,0,6,13,47,124,192,269,105,12,772,6,13,30,92,198,95,21,450,3,12,20,16,27,10,4,87,0,12,16,35,50,22,0,137,296,612,512,407,240,36,0,2107,0,0,10,16,32,6,0,73,128,302,346,388,311,81,7,1548,2058,4370,4427,3513,2200,517,38,17126,107,168,164,171,136,24,4,764,2715,5819,6000,5166,3745,990,99,24529,2134,4546,4679,3766,2390,553,38,18110,418,932,962,972,893,285,32,4490,61,168,175,207,259,108,17,990,0,12,24,49,69,19,9,175,477,1108,1154,1226,1223,414,51,5662,107,168,164,171,136,24,4,764,2715,5819,6000,5166,3745,990,99,24529
505021092,0,6,6,32,46,22,9,130,43,57,43,39,20,8,5,209,0,3,7,12,13,13,3,44,0,0,0,0,0,0,0,0,7,4,7,8,26,9,5,62,0,0,3,6,16,17,8,51,0,0,0,0,0,3,0,8,0,0,0,0,5,4,0,14,70,72,55,37,25,5,4,265,0,0,0,0,0,3,0,6,27,35,30,30,29,11,3,154,492,631,475,320,218,71,14,2227,25,15,13,22,7,8,0,85,637,787,612,470,356,141,31,3037,506,656,492,342,235,77,11,2321,93,94,90,78,85,39,14,494,11,19,19,24,25,16,3,112,0,0,0,5,9,0,0,21,103,121,104,107,112,57,17,626,25,15,13,22,7,8,0,85,637,787,612,470,356,141,31,3037
505021093,5,29,41,105,134,69,10,385,47,133,145,115,83,25,3,549,0,3,14,26,46,31,3,125,0,0,0,0,0,0,0,4,6,15,27,77,89,48,9,263,0,0,11,19,77,42,10,164,0,7,7,3,9,8,0,34,0,4,5,6,25,9,3,53,83,158,168,123,63,19,0,609,0,0,0,5,5,0,0,15,50,97,111,108,99,35,4,500,579,1306,1256,1087,708,168,16,5114,27,49,56,53,38,7,0,241,764,1698,1741,1592,1203,369,43,7403,608,1350,1336,1150,773,183,19,5415,112,247,286,322,282,126,11,1382,12,43,58,57,90,35,9,297,0,3,12,15,24,12,5,69,124,292,351,397,390,173,26,1747,27,49,56,53,38,7,0,241,764,1698,1741,1592,1203,369,43,7403
505021094,0,0,7,21,22,22,4,73,32,13,21,18,16,11,0,107,0,0,0,7,12,9,3,38,0,0,0,0,0,0,0,0,0,6,6,7,10,5,0,27,0,0,0,3,10,5,3,30,0,0,0,0,5,0,0,11,0,0,0,0,3,0,0,11,30,21,26,22,12,0,0,116,0,0,0,0,3,0,0,3,12,13,11,9,20,11,7,77,261,171,215,191,126,71,3,1041,17,0,7,12,5,3,0,47,337,214,279,274,207,129,17,1457,260,178,223,195,133,79,10,1087,50,30,38,56,49,32,7,257,4,5,13,3,11,11,0,48,0,0,0,8,3,3,4,15,56,30,48,64,64,44,9,321,17,0,7,12,5,3,0,47,337,214,279,274,207,129,17,1457
505021095,0,4,14,14,34,21,4,92,30,25,28,29,32,4,0,145,0,0,3,3,24,3,4,38,0,0,0,0,0,0,0,4,0,3,3,8,20,16,6,56,0,0,3,5,15,11,6,41,0,0,0,0,4,0,0,3,0,0,0,3,3,3,0,14,23,27,25,27,24,10,0,133,0,0,0,0,0,0,0,7,15,14,15,19,26,12,0,108,268,296,270,193,145,36,9,1216,9,11,7,19,5,4,0,55,332,365,345,292,276,99,21,1714,272,303,280,203,160,42,9,1271,46,46,53,55,74,32,3,302,3,5,4,14,25,19,4,78,0,0,0,3,8,4,0,17,50,48,63,71,101,50,7,396,9,11,7,19,5,4,0,55,332,365,345,292,276,99,21,1714
505021096,8,5,18,37,57,26,5,158,50,52,55,46,43,12,5,255,0,0,4,23,26,16,6,78,0,0,0,0,0,0,0,0,3,3,6,16,23,13,4,69,5,0,0,8,31,18,3,58,0,0,0,5,0,0,5,11,0,0,0,4,3,5,4,19,44,52,59,63,29,6,0,255,0,0,0,4,4,3,5,10,21,15,36,45,60,22,4,210,399,404,405,479,326,111,11,2140,26,14,18,19,12,4,0,91,529,534,573,694,542,202,38,3110,416,414,430,514,360,118,14,2270,79,90,115,124,120,63,13,609,8,11,9,30,34,15,0,110,0,0,0,8,7,4,3,26,91,105,131,164,166,77,22,744,26,14,18,19,12,4,0,91,529,534,573,694,542,202,38,3110
505021097,7,9,20,27,65,38,5,167,40,55,38,55,44,14,0,249,0,3,5,12,19,10,4,56,0,0,0,0,0,0,0,5,0,6,15,26,32,22,4,105,3,0,3,8,18,19,6,66,0,0,0,4,4,5,0,13,0,0,4,3,11,11,0,30,55,73,68,50,39,7,0,282,0,0,0,0,0,0,0,3,26,25,44,43,55,27,7,225,347,565,571,430,286,102,15,2312,12,16,20,25,19,9,0,108,470,720,740,627,521,213,34,3318,364,585,598,465,321,119,11,2460,79,105,100,106,135,47,11,581,10,11,18,22,31,20,5,128,0,6,4,6,16,12,3,40,92,123,122,141,184,84,19,756,12,16,20,25,19,9,0,108,470,720,740,627,521,213,34,3318
505021301,0,3,18,56,79,34,6,204,76,60,62,79,62,14,0,355,0,6,3,14,31,8,0,70,0,0,0,0,0,0,0,0,3,4,14,38,76,25,6,167,0,0,3,17,39,20,7,79,0,0,4,3,6,4,3,17,0,0,0,8,17,0,0,23,69,87,73,89,55,11,0,375,0,0,3,3,4,0,0,15,31,36,57,86,58,26,3,305,681,556,580,525,352,90,6,2796,31,20,26,26,24,8,0,128,870,735,794,821,659,195,22,4101,712,581,616,574,381,106,13,2979,113,111,122,166,178,51,7,750,20,24,19,53,49,22,3,195,0,0,9,12,24,6,0,51,129,142,148,224,253,83,9,992,31,20,26,26,24,8,0,128,870,735,794,821,659,195,22,4101
505021302,0,4,4,15,34,21,0,76,23,28,32,24,17,7,0,139,0,0,5,8,11,7,0,37,0,0,0,0,0,0,0,0,0,0,4,15,28,13,4,59,0,0,0,0,19,4,3,29,0,0,0,4,0,6,0,3,0,0,0,0,4,8,0,14,27,27,26,26,21,4,0,132,0,0,0,0,0,0,0,8,14,19,21,16,30,10,3,119,213,252,259,256,139,36,11,1161,12,10,9,9,8,6,0,51,279,325,348,367,251,97,25,1680,219,262,271,276,157,47,10,1243,38,51,54,70,57,28,13,297,8,12,6,10,25,11,0,68,0,0,0,4,13,4,0,19,43,55,58,84,89,46,14,387,12,10,9,9,8,6,0,51,279,325,348,367,251,97,25,1680
505031098,0,4,8,19,35,5,0,72,18,33,24,22,20,5,0,122,0,0,5,3,9,5,3,22,0,0,0,0,0,0,0,0,0,4,5,12,25,8,0,58,0,0,0,3,8,3,0,22,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,10,24,31,24,21,12,3,0,123,0,0,0,3,0,0,0,5,8,24,15,25,26,4,0,107,223,192,203,194,145,23,0,980,8,9,3,15,7,0,0,51,279,274,280,295,245,50,7,1424,225,212,214,209,161,24,0,1049,32,41,44,53,49,15,0,242,4,15,9,11,25,7,3,74,0,0,5,3,6,4,0,15,41,58,56,69,74,25,4,328,8,9,3,15,7,0,0,51,279,274,280,295,245,50,7,1424
505031099,5,6,33,83,67,18,0,216,78,71,81,71,35,3,0,339,0,0,10,19,22,4,0,55,0,0,0,0,0,0,0,0,7,8,23,28,29,10,0,98,0,0,6,11,27,14,0,58,0,4,4,0,3,6,0,17,0,0,4,10,9,0,0,23,100,90,84,79,41,3,0,397,0,0,0,4,3,4,0,13,45,45,50,73,47,4,0,268,686,506,552,508,262,39,0,2557,37,20,28,42,20,0,0,147,919,714,807,829,482,86,0,3838,717,534,577,551,290,42,0,2710,149,139,165,185,133,24,0,792,21,20,32,40,26,14,0,149,0,0,0,12,12,0,0,35,169,157,204,239,174,44,0,980,37,20,28,42,20,0,0,147,919,714,807,829,482,86,0,3838
505031100,0,14,25,40,47,16,3,139,52,71,71,50,33,8,0,278,4,3,8,16,15,9,3,53,0,0,0,0,0,0,0,0,0,4,18,33,36,7,4,107,0,0,6,15,14,13,4,46,4,0,0,4,0,0,0,8,0,0,0,12,8,3,0,22,56,100,76,46,37,0,0,316,0,0,0,3,5,0,0,7,27,36,43,39,41,9,0,192,630,578,581,459,257,39,6,2556,23,20,29,34,29,3,0,137,786,793,799,690,451,87,9,3606,654,600,606,489,281,41,6,2677,93,150,134,126,110,28,0,648,10,19,24,26,23,6,4,118,0,3,3,7,9,4,0,26,103,171,163,162,147,36,8,792,23,20,29,34,29,3,0,137,786,793,799,690,451,87,9,3606
505031101,8,13,25,52,69,14,7,187,91,48,55,64,36,8,0,307,0,0,12,12,19,12,0,51,0,0,0,0,0,0,0,0,5,8,21,27,45,18,3,128,0,0,5,14,20,15,3,56,0,0,0,8,0,0,0,12,3,0,0,4,9,3,0,21,114,82,69,49,26,6,0,348,0,0,4,0,3,0,0,12,45,41,51,38,40,8,0,222,799,512,428,400,261,47,0,2436,43,17,27,26,16,0,0,136,1053,682,624,621,455,110,11,3568,819,530,453,417,279,49,4,2548,161,118,114,129,120,40,7,680,27,21,31,46,32,15,0,176,4,0,5,4,10,4,0,31,189,137,151,173,166,56,11,879,43,17,27,26,16,0,0,136,1053,682,624,621,455,110,11,3568
505031102,0,0,7,11,22,19,0,62,25,25,16,23,21,3,0,115,0,5,3,10,3,4,0,21,0,0,0,0,0,0,0,0,0,4,8,14,19,9,3,51,0,0,0,8,4,6,0,23,0,0,3,0,4,0,0,7,0,0,0,4,8,0,0,5,22,18,24,20,13,6,0,105,0,0,0,0,0,0,0,7,8,9,21,25,22,10,0,96,204,178,214,179,99,31,3,905,11,0,7,12,7,4,0,40,271,227,293,271,183,69,3,1316,213,179,226,196,108,34,3,962,45,34,39,52,45,21,3,239,5,10,10,14,17,11,0,68,0,0,0,0,7,3,0,9,45,43,52,67,72,31,3,314,11,0,7,12,7,4,0,40,271,227,293,271,183,69,3,1316
505031104,0,0,6,10,20,7,0,51,4,14,17,16,13,3,0,56,0,4,0,6,8,6,0,12,0,0,0,0,0,0,0,0,0,0,8,21,17,3,0,46,0,0,0,4,10,0,0,17,0,0,0,0,3,0,0,8,0,0,0,0,0,4,6,8,7,10,19,20,8,4,0,64,0,0,0,0,0,0,0,4,5,3,15,16,14,6,0,54,90,156,176,131,100,17,3,675,7,7,8,13,5,0,0,32,107,182,234,209,176,38,3,965,89,157,183,145,106,21,6,719,11,20,30,45,50,10,0,173,0,0,8,11,7,0,0,27,0,0,0,3,0,3,0,10,11,23,39,56,62,20,6,213,7,7,8,13,5,0,0,32,107,182,234,209,176,38,3,965
505031105,5,8,10,55,75,31,7,195,53,43,56,50,39,7,0,259,4,0,9,18,19,16,0,63,0,0,0,0,0,0,0,0,9,0,9,19,20,14,5,74,0,0,6,10,22,5,0,47,0,0,4,4,5,0,0,10,0,0,0,6,8,4,3,15,80,59,66,63,27,12,0,296,0,0,0,5,5,0,0,10,33,25,40,62,53,12,0,225,611,343,453,536,286,52,3,2287,23,26,15,19,18,0,0,106,792,483,630,766,509,126,18,3318,640,356,480,570,320,60,10,2431,115,90,110,136,139,36,3,636,17,9,22,30,34,11,5,114,0,4,0,11,3,5,0,30,130,103,136,174,173,56,10,778,23,26,15,19,18,0,0,106,792,483,630,766,509,126,18,3318
505031106,0,0,0,0,0,0,0,3,0,0,3,4,4,0,0,11,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,10,18,20,17,5,0,70,0,0,0,3,0,0,0,7,7,17,22,28,28,8,0,110,9,12,18,22,20,9,0,77,4,0,8,7,7,3,0,21,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,9,7,5,0,0,28,0,0,0,3,0,0,0,7,7,17,22,28,28,8,0,110
505031107,0,3,17,28,46,11,3,109,11,19,39,23,25,4,0,127,0,0,0,6,20,5,0,39,0,0,0,0,0,0,0,0,0,0,9,17,25,8,0,52,0,0,0,5,17,8,5,36,0,0,0,0,0,0,4,7,0,0,0,5,5,0,0,8,21,35,38,41,19,0,0,154,0,0,0,0,3,4,0,7,14,14,33,27,36,5,0,127,169,210,278,262,167,39,0,1120,5,6,12,15,12,8,0,57,212,279,406,396,304,81,10,1686,177,215,304,283,183,44,0,1203,33,44,72,71,72,21,3,329,4,6,16,18,27,5,6,83,0,0,6,4,3,3,0,12,34,50,94,92,110,33,6,430,5,6,12,15,12,8,0,57,212,279,406,396,304,81,10,1686
