POW_SA2_CODE_2021,LE_IDNS_PINS_Mng,LE_IDNS_PINS_Pro,LE_IDNS_PINS_TecTW,LE_IDNS_PINS_CoPSW,LE_IDNS_PINS_ClAW,LE_IDNS_PINS_SWks,LE_IDNS_PINS_MaOpDv,LE_IDNS_PINS_Lab,LE_IDNS_PINS_IDNS,LE_IDNS_PINS_Tot,LE_IDNS_Tot_Mng,LE_IDNS_Tot_Pro,LE_IDNS_Tot_TecTW,LE_IDNS_Tot_CoPSW,LE_IDNS_Tot_ClAW,LE_IDNS_Tot_SWks,LE_IDNS_Tot_MaOpDv,LE_IDNS_Tot_Lab,LE_IDNS_Tot_IDNS,LE_IDNS_Tot_Tot,Tot_NNI_Mng,Tot_NNI_Pro,Tot_NNI_TecTW,Tot_NNI_CoPSW,Tot_NNI_ClAW,Tot_NNI_SWks,Tot_NNI_MaOpDv,Tot_NNI_Lab,Tot_NNI_IDNS,Tot_NNI_Tot,Tot_1_149_Mng,Tot_1_149_Pro,Tot_1_149_TecTW,Tot_1_149_CoPSW,Tot_1_149_ClAW,Tot_1_149_SWks,Tot_1_149_MaOpDv,Tot_1_149_Lab,Tot_1_149_IDNS,Tot_1_149_Tot,Tot_150_299_Mng,Tot_150_299_Pro,Tot_150_299_TecTW,Tot_150_299_CoPSW,Tot_150_299_ClAW,Tot_150_299_SWks,Tot_150_299_MaOpDv,Tot_150_299_Lab,Tot_150_299_IDNS,Tot_150_299_Tot,Tot_300_399_Mng,Tot_300_399_Pro,Tot_300_399_TecTW,Tot_300_399_CoPSW,Tot_300_399_ClAW,Tot_300_399_SWks,Tot_300_399_MaOpDv,Tot_300_399_Lab,Tot_300_399_IDNS,Tot_300_399_Tot,Tot_400_499_Mng,Tot_400_499_Pro,Tot_400_499_TecTW,Tot_400_499_CoPSW,Tot_400_499_ClAW,Tot_400_499_SWks,Tot_400_499_MaOpDv,Tot_400_499_Lab,Tot_400_499_IDNS,Tot_400_499_Tot,Tot_500_649_Mng,Tot_500_649_Pro,Tot_500_649_TecTW,Tot_500_649_CoPSW,Tot_500_649_ClAW,Tot_500_649_SWks,Tot_500_649_MaOpDv,Tot_500_649_Lab,Tot_500_649_IDNS,Tot_500_649_Tot,Tot_650_799_Mng,Tot_650_799_Pro,Tot_650_799_TecTW,Tot_650_799_CoPSW,Tot_650_799_ClAW,Tot_650_799_SWks,Tot_650_799_MaOpDv,Tot_650_799_Lab,Tot_650_799_IDNS,Tot_650_799_Tot,Tot_800_999_Mng,Tot_800_999_Pro,Tot_800_999_TecTW,Tot_800_999_CoPSW,Tot_800_999_ClAW,Tot_800_999_SWks,Tot_800_999_MaOpDv,Tot_800_999_Lab,Tot_800_999_IDNS,Tot_800_999_Tot,Tot_1000_1249_Mng,Tot_1000_1249_Pro,Tot_1000_1249_TecTW,Tot_1000_1249_CoPSW,Tot_1000_1249_ClAW,Tot_1000_1249_SWks,Tot_1000_1249_MaOpDv,Tot_1000_1249_Lab,Tot_1000_1249_IDNS,Tot_1000_1249_Tot,Tot_1250_1499_Mng,Tot_1250_1499_Pro,Tot_1250_1499_TecTW,Tot_1250_1499_CoPSW,Tot_1250_1499_ClAW,Tot_1250_1499_SWks,Tot_1250_1499_MaOpDv,Tot_1250_1499_Lab,Tot_1250_1499_IDNS,Tot_1250_1499_Tot,Tot_1500_1749_Mng,Tot_1500_1749_Pro,Tot_1500_1749_TecTW,Tot_1500_1749_CoPSW,Tot_1500_1749_ClAW,Tot_1500_1749_SWks,Tot_1500_1749_MaOpDv,Tot_1500_1749_Lab,Tot_1500_1749_IDNS,Tot_1500_1749_Tot,Tot_1750_1999_Mng,Tot_1750_1999_Pro,Tot_1750_1999_TecTW,Tot_1750_1999_CoPSW,Tot_1750_1999_ClAW,Tot_1750_1999_SWks,Tot_1750_1999_MaOpDv,Tot_1750_1999_Lab,Tot_1750_1999_IDNS,Tot_1750_1999_Tot,Tot_2000_2999_Mng,Tot_2000_2999_Pro,Tot_2000_2999_TecTW,Tot_2000_2999_CoPSW,Tot_2000_2999_ClAW,Tot_2000_2999_SWks,Tot_2000_2999_MaOpDv,Tot_2000_2999_Lab,Tot_2000_2999_IDNS,Tot_2000_2999_Tot,Tot_3000_3499_Mng,Tot_3000_3499_Pro,Tot_3000_3499_TecTW,Tot_3000_3499_CoPSW,Tot_3000_3499_ClAW,Tot_3000_3499_SWks,Tot_3000_3499_MaOpDv,Tot_3000_3499_Lab,Tot_3000_3499_IDNS,Tot_3000_3499_Tot,Tot_3500mo_Mng,Tot_3500mo_Pro,Tot_3500mo_TecTW,Tot_3500mo_CoPSW,Tot_3500mo_ClAW,Tot_3500mo_SWks,Tot_3500mo_MaOpDv,Tot_3500mo_Lab,Tot_3500mo_IDNS,Tot_3500mo_Tot,Tot_PINS_Mng,Tot_PINS_Pro,Tot_PINS_TecTW,Tot_PINS_CoPSW,Tot_PINS_ClAW,Tot_PINS_SWks,Tot_PINS_MaOpDv,Tot_PINS_Lab,Tot_PINS_IDNS,Tot_PINS_Tot,Tot_Tot_Mng,Tot_Tot_Pro,Tot_Tot_TecTW,Tot_Tot_CoPSW,Tot_Tot_ClAW,Tot_Tot_SWks,Tot_Tot_MaOpDv,Tot_Tot_Lab,Tot_Tot_IDNS,Tot_Tot_Tot
505011074,0,0,0,0,0,0,0,0,0,5,6,6,3,3,0,5,0,0,4,27,0,0,0,3,0,0,0,0,0,8,0,0,6,3,3,0,0,0,0,19,4,6,6,9,6,0,0,0,0,27,5,8,4,12,4,4,0,3,0,38,3,4,4,14,0,0,0,4,0,36,7,5,15,28,0,0,3,3,0,67,11,6,16,27,13,0,0,7,0,81,3,18,11,22,5,0,0,4,0,71,13,28,36,19,9,0,6,5,0,109,13,23,29,7,7,3,0,0,0,80,12,22,32,9,6,6,0,3,0,84,3,31,7,4,0,0,0,0,0,51,20,32,12,3,3,4,5,0,0,79,0,8,3,0,0,0,0,0,0,15,10,4,3,0,0,0,0,0,0,20,0,0,0,0,4,0,0,0,5,4,100,209,175,160,64,22,17,41,7,790
505011075,0,0,0,0,0,0,0,0,5,5,12,11,7,12,4,33,0,17,9,108,5,3,7,0,0,0,0,9,5,26,5,3,4,18,0,31,0,8,0,68,3,6,4,29,5,44,0,19,3,117,8,15,15,26,11,59,0,33,0,165,9,14,23,50,14,73,5,18,0,198,9,21,38,69,18,70,4,29,0,255,15,32,50,51,26,63,9,20,3,262,39,33,63,74,25,34,3,16,0,293,62,72,72,48,30,23,4,19,5,327,37,78,44,17,26,12,0,8,6,225,29,77,35,6,18,12,0,8,8,201,33,88,24,11,13,7,0,8,0,179,57,178,17,14,18,11,6,4,3,304,18,25,4,0,11,3,0,0,0,60,32,61,3,0,4,9,0,0,0,109,4,9,8,0,0,0,0,0,7,29,367,703,402,414,222,448,37,197,34,2815
505011076,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,0,0,3,0,18,0,0,0,0,0,0,0,0,0,0,4,0,4,5,0,0,0,0,0,17,8,3,0,10,5,0,0,0,0,22,3,7,5,8,12,4,0,3,0,38,0,7,3,7,0,4,0,0,3,23,0,9,8,11,6,0,0,0,0,39,0,8,8,15,3,0,0,5,0,37,4,13,10,3,12,4,0,8,0,54,4,11,28,13,13,5,6,3,0,72,4,7,19,3,5,0,0,0,0,45,0,9,17,0,10,0,0,0,0,40,8,12,11,0,4,0,0,0,0,44,14,29,13,0,0,3,3,0,4,64,7,20,4,0,0,0,0,0,0,28,11,19,4,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,4,74,149,131,75,65,27,15,30,9,575
505011077,4,0,4,5,4,3,0,4,25,41,43,85,39,82,72,54,14,22,54,454,7,11,7,5,3,5,0,3,3,41,9,28,4,53,8,63,9,29,4,199,0,43,20,97,31,97,5,36,4,326,10,51,35,95,42,118,14,41,4,409,15,64,41,134,74,134,8,42,7,523,38,132,73,227,136,191,12,63,7,880,63,243,105,275,219,175,26,75,9,1188,106,323,124,369,255,147,38,86,19,1479,156,626,182,405,342,111,60,81,21,1987,130,716,158,218,275,51,41,33,20,1646,134,919,140,151,208,46,39,21,16,1670,128,847,75,130,90,13,13,3,19,1312,351,1335,59,160,102,25,7,9,12,2059,102,160,8,8,15,11,0,0,6,304,116,388,15,5,10,6,0,0,3,544,13,27,10,11,10,15,0,11,39,140,1380,5910,1048,2370,1816,1193,272,522,193,14705
505011078,0,0,0,0,0,0,0,0,4,6,4,10,7,22,10,0,0,5,4,59,4,0,0,3,5,0,0,0,0,13,0,0,0,7,6,0,0,5,0,21,0,4,4,16,5,7,0,7,0,45,3,10,5,19,11,0,0,5,0,54,0,14,8,35,6,6,0,8,0,79,6,17,12,76,15,11,0,3,6,145,5,33,19,78,20,10,0,6,3,173,14,37,22,111,20,14,4,8,0,232,21,78,40,104,18,7,0,7,0,276,15,75,17,41,12,0,6,5,0,169,16,83,26,10,9,6,3,7,5,163,13,66,8,5,4,4,0,0,0,97,24,83,17,0,8,9,0,0,0,145,3,17,0,0,4,0,0,0,0,29,12,22,4,0,0,3,0,0,0,39,0,8,5,4,3,0,0,5,9,23,133,547,193,504,142,78,16,61,25,1701
505011079,0,0,0,0,0,0,0,0,0,0,3,8,6,3,4,4,0,0,0,37,0,0,0,0,0,0,0,0,0,5,0,3,0,3,4,7,0,3,0,21,0,7,4,13,9,4,0,3,0,36,5,7,7,11,7,0,6,6,0,41,3,14,10,12,6,9,0,3,0,58,7,21,14,19,15,3,0,7,0,83,9,16,17,22,11,4,0,4,0,84,9,30,21,16,12,9,0,0,0,94,11,32,25,15,16,6,0,6,0,104,7,32,38,3,5,0,0,3,0,91,14,27,30,0,8,0,0,3,0,85,3,27,4,0,6,0,0,0,0,47,13,44,17,0,0,3,0,0,0,80,8,8,5,0,4,0,0,0,0,27,13,26,3,0,0,3,0,0,6,48,0,0,0,0,0,0,0,0,0,8,103,285,193,118,99,46,7,40,13,911
505011080,0,0,0,0,0,0,0,0,3,4,3,9,4,4,8,4,0,0,5,34,5,0,0,0,0,0,0,0,0,11,0,3,0,0,3,0,0,0,0,10,3,6,5,16,0,4,0,0,0,36,0,7,6,11,4,3,0,4,0,28,5,6,3,23,3,0,0,5,0,48,3,13,7,36,9,3,0,5,0,85,7,21,13,37,14,4,0,3,0,98,0,34,17,45,10,7,0,3,0,126,4,47,22,34,24,3,3,3,0,147,9,56,23,9,9,3,0,0,0,106,14,69,12,9,8,3,0,4,0,121,9,67,9,0,4,4,3,0,0,97,25,125,19,3,8,4,0,0,0,188,7,21,0,0,5,0,0,0,0,33,19,23,0,0,4,3,0,0,3,48,0,0,0,8,0,0,0,0,3,15,106,499,144,220,112,50,8,44,17,1197
505011081,0,0,0,0,0,0,0,0,0,0,5,4,3,6,7,3,0,4,0,34,0,0,0,0,0,0,0,0,0,5,4,0,4,8,0,0,5,4,0,23,0,4,0,12,3,3,0,0,0,36,0,7,6,12,6,4,0,8,0,43,0,5,11,20,9,0,0,0,5,52,0,15,10,28,11,8,0,9,0,77,0,28,14,38,13,4,0,3,0,105,10,27,15,63,24,4,0,5,0,149,11,37,23,36,24,3,3,4,0,140,19,48,22,9,17,3,0,0,4,127,12,72,18,3,13,0,0,0,0,122,14,73,7,5,3,0,0,0,0,109,56,189,10,9,19,0,0,0,0,287,12,16,0,0,3,0,0,0,0,37,14,18,0,0,0,0,0,0,0,38,3,4,0,4,0,0,0,0,0,14,156,549,144,247,151,34,24,39,17,1360
505011082,0,0,0,0,0,0,0,0,0,4,3,5,0,8,7,0,0,0,0,39,7,3,0,0,0,0,0,0,0,6,0,4,0,4,0,0,0,5,0,20,0,4,5,9,4,0,0,0,0,23,0,11,4,9,3,4,0,0,5,41,4,19,4,15,6,12,0,4,0,58,11,24,12,15,9,4,0,3,0,82,8,13,7,26,7,3,0,3,0,79,6,33,19,16,10,6,0,3,0,105,6,46,23,21,18,4,0,10,4,125,12,33,18,5,13,7,0,7,0,95,16,55,20,0,16,3,0,0,0,108,10,46,8,0,3,4,0,5,5,78,24,101,14,4,12,8,0,4,0,164,11,18,3,0,8,4,0,0,0,36,21,39,11,0,4,6,0,0,3,82,0,4,3,0,0,0,0,0,4,17,138,437,147,129,122,71,7,42,21,1102
505011083,0,0,0,0,0,0,0,0,0,0,6,0,0,11,7,3,0,0,0,34,0,0,0,0,0,0,0,0,0,11,0,0,4,4,3,3,0,0,0,18,0,14,6,10,8,6,0,7,0,44,0,11,8,10,12,3,0,6,0,45,0,13,8,25,5,3,0,7,0,57,5,11,18,25,15,15,0,15,0,103,8,22,18,26,9,13,3,4,0,107,3,21,25,39,8,11,0,9,0,118,17,31,31,22,10,4,0,3,0,119,16,44,19,12,5,3,0,0,0,94,13,48,11,0,3,0,0,3,0,93,12,39,12,4,3,0,0,0,3,73,20,92,10,3,6,0,5,0,0,132,6,13,3,0,0,0,0,0,0,31,6,29,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,11,109,397,162,180,87,67,19,58,9,1093
505021084,3,0,5,4,7,0,0,0,12,24,42,41,51,39,44,22,12,37,31,322,3,7,7,3,4,3,3,0,5,23,0,4,7,9,7,4,0,3,3,39,0,13,11,22,19,14,4,12,4,103,13,24,25,26,38,20,7,9,5,153,6,22,28,42,29,29,8,29,8,208,16,52,74,68,73,49,16,47,0,395,31,68,109,102,98,46,35,46,6,538,54,126,191,134,166,59,55,86,15,875,131,167,334,113,290,62,67,96,18,1283,127,218,317,75,176,35,54,86,12,1092,153,252,323,46,131,39,43,47,12,1055,156,257,208,23,61,22,17,30,19,797,424,505,285,24,72,49,33,27,24,1444,129,89,60,5,19,8,0,5,5,322,258,112,38,0,19,11,8,3,3,463,14,16,22,6,6,3,0,0,15,89,1513,1934,2047,703,1224,450,335,525,151,8880
505021085,0,0,0,0,0,0,0,0,4,3,5,10,4,17,3,6,8,4,7,67,0,0,7,0,0,0,0,0,0,11,0,0,0,4,0,0,3,0,0,12,0,8,0,10,3,0,0,7,0,34,7,13,5,13,3,0,4,7,0,60,0,10,3,27,0,0,7,5,0,68,4,19,6,29,5,6,13,7,0,90,0,28,14,56,15,10,7,7,0,150,14,35,19,95,16,13,9,7,4,208,12,71,15,79,13,4,13,11,0,222,11,67,10,27,9,3,10,3,5,143,15,71,8,16,7,3,0,3,0,131,5,114,11,11,0,0,4,3,0,157,24,146,4,5,0,0,0,0,0,184,12,0,0,0,0,0,0,0,0,14,0,8,0,5,0,0,0,0,0,11,0,5,3,0,0,0,0,0,4,15,109,608,103,388,89,47,85,61,15,1502
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,11
505021088,5,0,0,0,0,0,0,0,5,10,17,11,10,15,8,26,3,6,11,93,0,7,6,3,5,3,0,0,0,19,6,4,3,8,0,25,3,5,0,64,0,13,6,22,9,40,0,9,0,99,7,12,9,28,11,55,4,15,0,143,12,16,10,31,13,65,5,21,3,174,6,24,28,61,19,64,4,34,0,251,20,25,28,69,8,65,3,25,0,244,35,41,41,83,29,42,12,17,0,315,48,73,68,64,31,28,3,17,5,334,42,68,30,52,22,20,0,9,6,244,27,73,36,11,5,11,0,5,0,173,15,74,17,6,6,6,7,3,0,135,42,115,19,11,6,10,6,3,0,208,9,21,3,0,3,0,0,0,0,40,22,41,3,0,3,10,0,0,0,85,5,3,3,0,0,4,0,0,13,23,291,601,311,461,186,451,49,164,31,2547
505021089,0,0,0,4,0,0,0,0,9,8,17,17,9,27,13,36,3,18,12,154,8,9,0,7,7,3,0,0,6,24,0,10,4,13,9,22,0,7,0,63,0,27,9,25,13,70,0,10,6,167,5,24,10,40,13,63,7,19,0,192,4,36,20,52,22,68,5,26,3,231,19,47,28,118,29,90,5,39,5,369,14,65,37,146,32,80,7,32,0,414,65,79,53,175,44,73,18,37,5,536,67,115,85,130,57,36,28,25,5,547,66,102,70,47,45,16,33,12,3,387,52,168,70,22,33,10,31,18,0,411,34,151,63,14,18,9,25,3,4,323,97,298,77,13,20,9,5,11,0,529,23,33,14,0,8,0,0,0,0,82,37,80,7,0,15,5,0,0,0,147,0,3,11,7,0,0,0,0,9,35,495,1237,560,805,359,553,152,238,47,4453
505021090,0,0,0,3,0,0,0,0,3,9,7,14,0,14,4,4,8,9,3,57,0,0,0,0,0,0,0,0,0,7,0,8,0,4,0,11,0,0,0,18,3,7,0,10,3,9,0,4,0,31,0,7,5,14,6,4,3,14,0,62,3,9,14,34,5,16,8,11,3,92,7,25,12,31,16,19,7,3,0,131,5,18,15,49,6,22,15,11,0,147,7,31,21,64,20,12,17,12,0,190,11,35,36,63,17,8,20,13,0,205,11,41,30,30,10,4,12,3,0,137,13,45,16,13,13,0,3,0,3,103,9,37,4,9,0,0,3,0,0,70,18,40,7,6,8,0,3,3,0,91,3,3,0,0,0,3,0,0,0,12,3,15,4,0,0,0,0,0,0,23,0,0,0,4,0,0,0,0,3,16,108,322,159,339,108,108,100,83,19,1341
505021091,0,0,6,4,5,0,0,0,23,44,91,108,80,34,119,48,22,56,67,634,9,13,7,6,11,3,0,0,3,64,7,18,3,10,8,6,3,14,0,78,3,23,16,37,24,13,4,33,3,169,4,29,29,49,49,37,16,31,7,247,6,46,47,77,68,49,28,45,5,370,24,73,89,106,114,83,30,73,14,592,66,125,167,126,214,116,59,94,14,993,95,250,292,153,340,149,102,161,25,1569,212,470,538,150,616,195,130,147,41,2500,242,626,553,111,507,111,53,66,39,2313,316,681,503,76,318,88,44,55,31,2115,303,545,337,42,167,67,30,23,27,1542,935,1111,398,40,261,96,34,41,29,2948,280,242,64,5,34,17,4,0,10,658,588,326,89,6,39,29,0,9,7,1091,10,24,31,9,12,3,4,4,42,141,3098,4596,3167,1016,2785,1068,547,804,294,17370
505021092,0,0,0,0,0,0,0,0,3,5,8,8,4,26,10,10,4,17,11,102,3,0,0,0,0,0,0,3,0,13,0,8,0,8,3,3,0,12,0,37,0,17,4,16,4,9,0,15,0,65,3,12,8,15,5,10,3,17,0,80,6,15,9,42,8,13,0,17,0,119,7,20,16,73,26,10,0,19,0,178,14,30,32,70,20,15,0,16,0,203,32,38,67,78,29,15,0,22,7,284,50,53,68,45,19,22,0,16,3,288,31,45,39,41,18,13,0,4,0,199,33,49,26,22,14,12,0,0,5,169,14,42,12,19,10,7,0,0,0,105,46,94,25,15,18,10,0,0,4,209,14,21,8,4,0,9,0,0,0,47,19,58,0,0,0,4,0,0,0,86,6,5,5,5,3,0,0,0,3,21,271,505,318,459,197,150,14,148,25,2093
505021093,0,0,0,3,4,0,0,3,7,16,16,35,18,23,37,9,7,28,12,198,4,5,3,0,0,0,0,6,0,20,0,3,3,3,4,9,4,10,0,32,4,17,5,12,3,10,0,13,6,68,8,15,12,16,17,14,9,20,0,104,5,32,20,29,28,10,6,25,0,145,4,44,36,60,37,18,5,34,0,240,23,66,46,62,62,20,15,43,5,335,25,124,92,66,105,41,20,63,4,544,64,213,139,114,127,32,35,80,13,806,74,256,142,52,110,27,18,44,11,726,77,317,121,37,73,15,8,23,5,678,66,241,88,22,43,10,4,8,4,485,176,357,91,10,42,28,5,8,4,728,50,65,11,3,12,6,0,0,0,158,111,112,11,3,13,5,0,4,4,272,4,8,6,3,8,4,0,0,16,51,691,1863,809,489,689,249,128,373,76,5385
505021094,0,0,0,0,0,0,0,0,4,3,3,10,7,4,8,4,0,6,3,50,5,4,0,3,0,0,0,0,0,12,0,6,0,3,6,6,0,4,0,12,4,11,0,11,5,5,0,3,0,33,0,12,0,3,3,4,0,4,0,40,0,5,5,17,4,3,0,3,0,38,0,9,10,24,9,5,0,11,0,64,8,19,13,26,12,4,0,4,0,84,8,18,23,14,14,12,0,3,0,92,12,31,29,17,10,4,0,3,0,105,7,42,12,15,6,11,0,0,3,94,19,28,17,8,7,3,0,3,0,81,9,24,6,0,6,0,0,0,0,52,26,65,12,0,10,12,0,5,0,124,9,12,0,0,3,4,0,0,0,30,18,30,0,0,5,19,0,0,0,84,0,4,0,0,0,0,0,0,3,16,135,314,131,140,98,83,6,47,16,961
505021095,0,0,0,0,0,0,0,0,0,3,5,5,5,15,7,9,0,7,3,49,0,0,3,0,0,0,0,0,0,9,0,0,3,6,0,0,0,0,0,15,0,10,6,8,0,8,3,9,0,52,10,7,4,12,8,11,0,4,0,50,0,14,8,12,8,4,3,9,0,54,3,18,14,43,18,10,0,17,0,114,5,24,20,35,11,5,5,5,0,118,15,29,19,39,8,4,4,6,5,130,27,32,30,45,13,6,7,4,3,172,17,57,28,15,15,4,5,0,3,139,15,51,15,12,6,3,3,4,0,110,18,43,19,3,4,0,0,0,0,96,36,83,4,8,5,0,0,0,0,143,7,17,0,0,0,0,0,0,0,24,10,21,0,0,5,3,0,0,0,37,0,0,0,0,0,0,0,0,0,9,167,409,181,247,101,57,35,63,16,1267
505021096,0,0,0,0,0,0,0,0,4,12,5,16,8,15,7,0,3,7,5,69,0,6,0,5,0,0,0,0,0,17,0,5,5,17,6,5,0,4,0,45,8,16,3,19,8,7,0,6,0,69,5,18,6,20,8,13,0,6,0,85,3,30,8,28,9,5,0,12,0,100,9,34,25,65,16,8,4,14,0,165,10,51,21,46,19,12,3,10,0,174,17,69,35,57,24,12,3,11,0,217,19,72,30,67,24,13,5,5,0,246,27,96,27,23,16,11,0,4,3,205,25,118,24,15,12,6,0,3,0,203,28,147,11,10,8,6,0,0,0,213,53,304,8,3,10,5,0,7,6,397,21,32,0,0,4,0,0,5,3,65,39,78,7,0,5,3,0,0,5,138,0,5,0,4,0,0,0,0,6,29,267,1085,211,380,166,105,17,89,38,2355
505021097,0,0,0,0,0,0,0,0,0,3,7,18,12,26,13,5,6,12,8,93,3,0,0,0,0,0,0,4,0,10,0,3,0,4,0,0,0,4,0,16,4,9,5,21,3,12,5,16,0,69,8,16,7,24,8,10,0,5,0,83,3,16,9,36,9,12,0,8,0,97,11,24,19,96,19,17,0,18,0,205,8,37,21,132,25,27,8,26,0,273,23,48,31,148,26,9,3,16,0,314,20,87,56,160,30,6,3,17,3,387,32,95,34,73,29,8,0,10,3,296,32,88,25,51,26,8,0,3,5,234,23,86,12,22,11,5,0,0,0,158,48,108,17,13,16,0,0,0,5,214,16,28,3,4,4,0,0,0,0,54,22,53,0,0,3,0,0,0,0,78,0,9,4,0,0,0,0,3,0,26,248,716,253,774,208,122,30,139,21,2515
505021301,0,0,0,0,0,0,0,0,7,13,11,18,8,26,10,20,0,11,10,107,0,4,0,5,0,0,0,3,0,18,0,7,6,12,0,7,0,4,5,36,4,7,8,20,0,26,0,18,0,79,3,9,6,23,10,19,0,9,0,87,5,9,11,39,11,28,0,7,0,126,7,21,17,53,21,41,11,10,3,185,23,38,13,83,30,46,6,23,9,263,27,65,21,85,48,20,5,9,8,295,32,92,41,83,81,23,3,10,10,374,30,131,29,79,59,11,5,0,5,349,35,107,11,54,31,13,0,3,4,263,12,95,11,24,11,4,3,0,3,168,53,149,14,57,12,3,0,0,0,289,9,15,3,6,6,4,0,0,0,47,8,40,0,0,6,3,0,0,0,59,3,8,6,4,0,0,0,0,12,30,261,804,191,631,331,259,33,103,58,2675
505021302,0,0,3,0,0,0,0,0,0,5,5,15,10,9,3,3,0,6,5,50,0,3,0,0,4,0,0,0,0,10,0,6,0,5,0,5,0,3,0,22,0,11,7,8,3,11,0,0,0,48,0,7,4,8,3,14,0,3,0,44,4,10,7,12,9,7,4,13,0,69,0,21,11,29,13,18,5,11,0,117,3,28,17,26,9,12,3,13,0,113,7,27,31,40,14,17,3,4,0,146,21,48,34,32,21,3,0,12,0,174,6,46,22,18,8,3,0,4,4,115,9,35,22,13,3,3,0,4,0,91,6,43,4,7,8,0,0,4,0,76,18,62,7,10,4,3,0,3,0,111,7,12,0,0,0,0,0,0,0,19,3,23,4,0,0,0,0,0,0,31,0,4,0,0,0,0,0,0,5,12,100,385,186,204,95,105,26,76,20,1201
505031098,0,0,0,0,0,0,0,0,6,3,0,7,0,5,3,12,3,3,4,43,0,0,0,0,0,0,0,0,4,5,0,3,0,6,3,6,0,0,0,18,0,4,3,0,3,4,0,6,0,32,6,0,3,7,6,6,0,8,0,41,0,0,13,15,4,13,7,6,0,57,3,11,11,27,8,13,8,8,0,76,5,10,12,29,5,13,3,9,0,83,9,15,13,41,8,9,8,7,0,113,14,17,24,37,6,8,3,10,0,117,4,26,17,20,9,3,0,4,0,88,0,40,5,5,3,0,0,5,0,65,6,49,9,0,0,0,0,0,0,66,24,73,10,0,6,0,0,0,0,111,7,11,4,0,0,0,0,0,0,19,0,8,0,0,0,0,0,0,0,15,0,5,0,0,0,0,0,0,5,9,77,288,121,177,58,90,37,53,20,922
505031099,0,0,0,0,0,0,0,0,0,9,3,14,10,32,9,8,10,14,11,105,4,0,4,6,0,0,4,4,0,22,3,5,3,4,0,6,0,12,0,34,0,13,3,15,8,23,4,19,0,85,0,19,7,26,9,24,4,10,0,93,3,15,16,46,11,16,3,22,0,132,6,23,21,76,14,41,5,21,4,212,13,22,31,106,21,16,0,18,0,236,22,38,37,157,18,27,9,20,8,336,33,75,43,114,25,13,6,10,4,318,28,88,40,41,10,11,10,9,0,242,24,117,19,30,7,0,10,3,3,215,16,109,22,22,11,0,21,0,0,194,33,155,29,15,4,0,11,3,7,248,10,11,0,3,0,0,0,0,0,30,6,32,3,0,0,0,0,0,0,45,0,3,3,3,0,0,0,4,12,23,200,709,285,659,153,191,94,152,36,2479
505031100,0,0,0,0,0,0,0,0,5,10,8,11,11,11,13,0,3,17,11,75,6,0,0,3,5,0,0,0,0,21,5,11,0,8,0,3,5,6,0,38,5,4,3,23,3,12,0,15,0,72,6,14,9,11,7,22,4,15,0,89,3,13,14,22,8,14,9,15,4,90,8,10,16,49,16,23,8,16,0,162,9,28,31,68,16,20,6,24,3,207,17,22,49,64,34,15,12,36,0,254,25,30,58,40,44,11,27,22,6,257,24,42,63,18,17,8,27,20,0,220,16,61,56,6,13,7,31,17,4,220,24,72,42,5,3,4,21,11,0,185,57,83,73,11,7,0,7,9,10,254,19,13,14,0,0,0,0,0,0,52,17,13,3,0,0,4,0,0,0,43,0,0,8,4,0,3,0,3,12,30,237,429,448,342,185,148,146,210,46,2185
505031101,0,0,0,0,0,0,0,0,6,3,9,15,9,28,15,13,7,3,8,104,0,0,5,7,0,0,0,3,5,18,0,0,0,7,3,15,4,5,0,42,4,4,4,23,6,28,6,3,0,72,0,3,14,24,3,35,0,16,0,105,5,10,12,21,7,35,3,19,0,105,13,11,16,44,17,45,5,25,0,194,16,17,33,65,31,33,9,14,0,216,35,18,47,60,34,43,6,23,4,271,38,55,57,47,42,17,13,19,5,281,27,34,38,19,18,14,3,6,4,175,26,55,37,23,17,8,9,4,3,178,15,45,17,12,4,5,3,3,0,106,47,73,17,18,12,6,0,4,0,175,10,4,4,0,0,0,0,0,0,28,4,25,4,0,0,5,0,0,0,44,6,3,3,0,0,3,0,3,3,24,244,362,308,378,204,291,56,160,27,2032
